AgencyID,PostalCode,AddressLine2,NumberCars,FirstName,OwnOrRentFlag,Income,MaritalStatus,LastName,MiddleInitial,AddressLine1,State,Phone,Employer,NumberCreditCards,Gender,City,Country
STO1804,v6z 1w9,,5.0,BAB,O,54235.0,D,STODART,,10079 PALM LANE,AL,1-729-480-2589,Washington Post,9.0,,Cleveland,United States of America
Pla1805,M5g 1x7,,2.0,Babbie,O,349236.0,M,Playatuna,A,378 nolan avenue,IL,1-763-494-5921,Exxon Mobil,10.0,,Provo,United States of America
sca1806,70123,,3.0,Gene,O,6807.0,M,scalera,,764 donaldson road,CA,1-725-805-6519,Thrivent Financial,9.0,L,Alexandria,United States of America
MEE1807,94611,,0.0,CRISTIONNA,U,439420.0,,MEERVELD,,13069 SHELTER CRESCENT,SD,1-895-978-7144,Simon Property Group,0.0,F,Montpelier,United States of America
you1808,V6X 1S8,,3.0,Elwira,O,121686.0,U,younes,,22494 chimney rock avenue,TN,1-852-028-8789,Noble Energy,6.0,m,Naperville,United States of America
CIT1809,95273,,0.0,LEANORA,R,140503.0,U,CITARELLI,E,18283 jack east,PA,1-651-295-4610,Genzyme,2.0,m,Elizabeth,United States of America
rum1810,35855,,5.0,Annetta,O,200376.0,U,rummel,,2164 PALM ROAD,NY,1-273-081-6545,Andersons,8.0,F,Boise,United States of America
VEZ1811,90216,Apt. 513,0.0,Gerladina,R,194820.0,S,VEZINA,,18676 turman drive,FL,1-786-049-0990,Consol Energy,2.0,,Atlanta,United States of America
Lar1812,19067,,5.0,Thuy,O,40936.0,D,Larmour,,8752 forest park east,Alberta,1-183-231-1926,NV Energy,6.0,m,Little Rock,United States of America
omu1813,V5b 1p7,,2.0,Youji,O,254493.0,U,omura,D,7041 leon upper,WI,1-648-150-4539,Medical Mutual of Ohio,,m,Hilo,Canada
Liv1814,90801,,5.0,Jenine,R,108196.0,M,Livek,,15979 montfort way,TN,1-838-029-2999,Costco Wholesale,7.0,,Fort Lauderdale,United States of America
Tah1815,40231,Apt. 578,1.0,Aridatha,,482003.0,U,Taheri,U,11724 RANDOLPH PARK,ID,1-815-050-7572,Boyd Gaming,3.0,m,Modesto,Canada
van1816,10078,,4.0,viki,O,458207.0,,van atta,,21686 jackson south,ID,,Mylan,6.0,,Inglewood,United States of America
Hug1817,h2b 1z2,,5.0,Randhir,O,385765.0,S,Huguin,,18909 hawkins way,MS,1-133-198-0015,Broadridge Financial Solutions,,,Nashua,United States of America
GAI1818,v6e 1p8,,2.0,Dino,O,193940.0,U,GAINES,,2451 knowles street,NV,1-809-938-5153,Medco Health Solutions,5.0,,Pembroke Pines,United States of America
DON1819,76134,,3.0,satyajit,O,44263.0,M,DONKERS,,12400 GREAT OAKS EAST,ME,1-941-132-1757,Mettler-Toledo International,0.0,,Montpelier,Canada
bah1820,10004,Apt. 166,2.0,eddie,U,452400.0,M,bahoric,,23934 brooks north,AL,1-244-737-0357,Starwood Hotels & Resorts,4.0,f,Missoula,United States of America
HUN1821,94648,,1.0,Orden,O,264934.0,M,HUNEAULT,,14497 frostwood boulevard,DE,1-505-261-0601,Nacco Industries,8.0,f,Huntington Beach,United States of America
van1822,60782,,4.0,SERDAR,O,490088.0,M,vandergeest,,1048 covecreek way,NC,1-358-977-0829,Harris,0.0,,Colorado Springs,United States of America
lat1823,T6B 1E2,,2.0,myrlene,O,177988.0,S,latorre,E,18874 magnolia road,NY,1-919-962-0183,AnnTaylor Stores,9.0,M,Victoria,United States of America
TOG1824,01850,,3.0,Nhut,O,132553.0,U,TOGASAKI,,24014 BIRCHWOOD CRESCENT,NY,1-228-314-3079,Phillips-Van Heusen,8.0,m,North Las Vegas,United States of America
ALD1825,98175,apt. 177,0.0,Doria,R,118332.0,M,ALDERDICE,,11708 howser east,British Columbia,1-643-745-1349,Aetna,5.0,,Albuquerque,United States of America
Tre1826,H6a 1x9,,4.0,MAYE,R,275512.0,M,Tremewan,,11797 howser court,AL,1-988-780-9509,Kraft Foods,1.0,f,Stockton,United States of America
Del1827,T5a 1u8,,3.0,Ulrike,,479427.0,W,Deluca,,14203 brooks west,SD,,Tractor Supply,7.0,m,Springfield,United States of America
Ber1828,m1g 1p8,,5.0,CAITRIN,O,42582.0,M,Bereza,,1863 KETCH NORTH,ID,1-510-823-0228,Aleris International,4.0,,Chattanooga,United States of America
Lon1829,H2a 1w6,,5.0,cho-kuen,R,265159.0,S,Lonergan,C,12543 edgewood avenue,IN,1-383-296-3460,Quiksilver,4.0,f,Quebec,United States of America
KIN1830,33153,,0.0,ailsun,R,67732.0,M,KINNEY,,13205 cantey west,IN,1-805-692-1335,Cintas,6.0,m,Chula Vista,United States of America
Hun1831,94289,,,annemarie,O,351308.0,W,Hunter,U,15713 conier upper,Ontario,1-868-299-6956,Westar Energy,3.0,m,Montreal,United States of America
Lud1832,30315,,4.0,Ferdinanda,O,204979.0,M,Ludviksen,D,13890 snead park,CO,1-254-726-3987,Guess,6.0,,Hollywood,United States of America
Rou1833,20085,apt. 679,5.0,Ike,O,322520.0,M,Rouleau,,15263 ridge creek avenue,NH,1-503-914-7808,Philip Morris International,6.0,,Louisville,United States of America
BAR1834,V6C 1V6,,4.0,Dido,O,417481.0,M,BARNHART,,9565 cappel road,NH,1-858-451-1158,YRC Worldwide,5.0,F,Houston,United States of America
cha1835,H2G 1U1,,2.0,nicoline,O,16696.0,M,chapin,,23057 BROKEN OAK AVENUE,LA,1-527-014-1946,Intuit,6.0,,Fort Smith,Canada
BOD1836,70170,,2.0,OTTCSR,O,63070.0,W,BODNAR,,5461 gold crest way,MS,1-089-452-1637,Superior Energy Services,3.0,,Sioux Falls,United States of America
sta1837,55402,,1.0,DEVORA,O,476740.0,S,stallabrass,B,23201 SEIP ROAD,SD,1-521-392-3253,Dun & Bradstreet,5.0,F,Billings,United States of America
Wil1838,72287,,3.0,Viva,O,413325.0,,Wildeman,,24801 amherst street,CT,1-338-105-8192,Univision Communications,7.0,,Lakewood,United States of America
LON1839,V6n 1s3,,4.0,RONAN,R,113113.0,M,LONGFIELD,,17933 flores avenue,AR,1-517-484-6560,BB&T Corp.,9.0,,Provo,Canada
Bos1840,10033,,4.0,amandie,O,132686.0,U,Bosch,Q,21699 PRINCETON CRESCENT,VT,1-258-158-2410,Career Education,8.0,,Stamford,United States of America
Van1841,99680,,3.0,CLAY,R,461313.0,M,Vandoorne,,14776 st. phillip court,AL,1-055-050-9722,Radian Group,10.0,,Fort Worth,United States of America
STU1842,V6c 1q2,,2.0,Willamina,O,168924.0,S,STURDIVANT,Y,18244 fairfield north,OH,1-014-566-9505,Sovereign Bancorp,9.0,,Grand Rapids,United States of America
Hei1843,93757,,3.0,CARMELIA,O,472095.0,U,Heidepriem,,21952 sabine drive,NH,1-152-449-4216,NII Holdings,5.0,F,St. Catharines,United States of America
Chi1844,99571,,2.0,Marketa,O,313395.0,M,Chisholm,B,18333 park hill east,IN,1-110-137-0398,FMC Technologies,1.0,M,Colorado Springs,United States of America
HAR1845,06117,,0.0,Noelyn,U,113239.0,M,HARRIS,,11645 kimberley crescent,KS,1-439-500-9798,ManTech International,,,Pembroke Pines,United States of America
Lop1846,77289,,0.0,Conni,O,119690.0,U,Loper,C,2491 DOUGLAS UPPER,CA,1-022-101-9826,ON Semiconductor,0.0,f,El Paso,Canada
MUT1847,35892,,2.0,bridgette,O,388725.0,S,MUTHUSWAMY,K,17273 GREENE COURT,MD,1-537-401-0238,Harrah's Entertainment,3.0,f,Springfield,United States of America
tru1848,X1G 1S7,,4.0,bette-ann,O,372213.0,S,truesdale,Z,20031 crumley south,VT,1-009-776-5456,,2.0,,Orlando,United States of America
Kee1849,55117,APT. 254,1.0,robert,O,54433.0,M,Keef,U,13068 lakeview crescent,ID,1-400-321-8985,Nucor,8.0,,Lansing,United States of America
Sib1850,80145,,5.0,Rubina,R,221429.0,S,Sibincic,,2833 saratoga lower,NJ,1-660-729-9318,C.H. Robinson Worldwide,4.0,m,Raleigh,United States of America
Rod1851,h2d 1w5,,2.0,Kaia,R,499137.0,S,Roddy,H,2846 ROSEMONT EAST,CO,1-699-935-3017,Airtran Holdings,1.0,f,Casper,United States of America
Hol1852,30335,,4.0,Nashib,O,110966.0,S,Holton,F,1427 addax lane,ND,1-613-546-7635,,3.0,f,Louisville,United States of America
pot1853,V6o 1s1,,3.0,ALYSSA,,464920.0,M,potts,,19827 cherry ridge way,CA,1-855-775-0545,United Rentals,7.0,,Tallahassee,United States of America
Rag1854,94427,,,Lothar,U,182553.0,M,Raghunath,,9749 overton ridge boulevard,Alberta,1-525-684-5781,Boise Cascade Holdings,8.0,M,Stamford,United States of America
ume1855,94448,suite 130,4.0,Olivette,O,304022.0,M,umeh,O,11146 penmarc street,Ontario,1-612-577-9612,Cinemark Holdings,6.0,,Springfield,United States of America
Jcs1856,H2F 1V3,,1.0,allisan,O,71693.0,M,Jcst,,10789 winifred lane,UT,,Nasdaq OMX Group,0.0,,Rochester,United States of America
Spo1857,V6U 1R6,,0.0,isobel,R,127163.0,M,Spohn,V,11450 WYCLIFFE SOUTH,MS,1-049-590-8554,Mirant,,,Burlington,United States of America
Whi1858,21206,,1.0,Verla,O,85614.0,,Whitwell,,10256 BROWNWAY NORTH,HI,1-112-858-9594,E*Trade Financial,5.0,,Sunnyvale,United States of America
nic1859,m7n 1b3,,0.0,anderson,,,S,nicholas,N,13619 WITHERS UPPER,LA,1-193-996-3384,"Toys ""R"" Us",5.0,F,Santa Ana,United States of America
Gob1860,93314,suite 209,0.0,Jami,O,172591.0,M,Gobeil,,5620 ROYALTON AVENUE,CT,1-905-512-3236,SLM,4.0,,Evansville,United States of America
Mac1861,55174,,0.0,Carley,O,171376.0,M,Mackey,V,11503 stratton west,UT,1-913-052-2172,Omnicare,0.0,,Salinas,United States of America
SYL1862,20017,,2.0,bev,O,321338.0,D,SYLVIE,,4757 landmark road,MD,1-394-734-5791,Navistar International,0.0,F,Tampa,United States of America
das1863,89135,,1.0,Glyn,O,398897.0,W,dassani,,21096 TANBARK PARK,British Columbia,,Insight Enterprises,0.0,,Gary,United States of America
Eis1864,92801,,5.0,Filippa,O,40064.0,D,Eisler,K,11414 JAY STREET,CA,1-413-604-3746,Expeditors International,3.0,,Corona,United States of America
vir1865,03110,,3.0,gwenette,O,,U,virgoe,,3185 royalton lower,NE,1-425-493-8607,Jones Financial,0.0,,Detroit,United States of America
MCF1866,V6F 1V4,,0.0,Junie,R,63890.0,U,MCFARLAND,,15121 reagan court,ME,1-985-599-3440,Massey Energy,7.0,,Corpus Christi,United States of America
SEA1867,07307,,5.0,Gene,O,280094.0,M,SEARL,,1243 salado road,NC,1-650-980-5910,Kohl's,0.0,m,Tacoma,United States of America
rah1868,53717,Apt. 758,5.0,JANNA,U,290837.0,U,rahman,,9659 sakowitz west,ME,1-463-428-6155,AptarGroup,7.0,,Erie,United States of America
lei1869,74158,,0.0,Dominica,R,32286.0,M,leitrick,C,10079 palm lane,Manitoba,1-332-026-7039,Metals USA Holdings,6.0,f,Hampton,United States of America
Tri1870,93754,,0.0,Tiphanie,O,207088.0,U,Trivedi,,13456 stan hope upper,MN,1-499-446-8723,Kraft Foods,0.0,f,Winnipeg,United States of America
Mis1871,66105,,2.0,KOKO,,119235.0,M,Mishina,,4842 LEON BOULEVARD,DE,1-408-624-7279,Alliance Data Systems,7.0,,Sandy,United States of America
mar1872,77160,,0.0,Bennesa,O,274051.0,U,marum,,19743 stockton way,DE,1-568-216-9463,,6.0,M,Houston,Canada
gle1873,45216,,3.0,harriett,R,415585.0,S,glemboski,P,24256 GREENHILL BOULEVARD,OR,1-046-306-7107,Celgene,10.0,,Newport News,Canada
bar1874,23261,suite 97,0.0,Hirooki,R,176653.0,S,barr,,14569 voss north,IA,1-929-648-9392,USG,6.0,m,Mount Pearl,United States of America
Kel1875,H2d 1v9,Apt. 716,1.0,Jewel,O,368766.0,M,Kellogg,,24123 LAMPORT LOWER,Saskatchewan,1-253-271-3001,Conseco,6.0,f,Seattle,United States of America
new1876,t5a 1s7,,4.0,Milan,O,455031.0,,newhook,,14558 kempner lane,OH,1-540-948-2988,Community Health Systems,,f,Honolulu,United States of America
Bor1877,85752,apt. 159,2.0,CHEE-YIN,O,464987.0,S,Borsa,,11671 wathan north,IA,1-137-669-0376,DISH Network,1.0,,Santa Ana,United States of America
Fri1878,V6r 1r9,,3.0,Abbye,U,77108.0,M,Fricker,,12756 weyland south,MN,,Procter & Gamble,,F,Cedar Rapids,United States of America
THA1879,47737,,0.0,ANABEL,R,498134.0,,THAMES,,23201 seip road,NE,1-231-146-9429,AbitibiBowater,0.0,F,Simi Valley,United States of America
San1880,V6v 1v1,,,marsie,O,127769.0,S,Sandison,,17343 darlington avenue,VT,1-022-348-9665,Dominion Resources,2.0,,Atlanta,United States of America
Hug1881,92153,,5.0,Ilyssa,R,87256.0,M,Hughes,,8728 selma north,LA,1-583-657-4202,NV Energy,5.0,m,Riverside,United States of America
Hic1882,53756,,3.0,Pearl,O,300839.0,S,Hickey,,23181 cantey court,WV,1-968-155-5632,,10.0,M,Milwaukee,United States of America
Der1883,V6V 1W8,,4.0,Lark,O,492873.0,M,Deraaf,,18951 camden court,Quebec,1-580-956-2715,Watson Pharmaceuticals,3.0,,Eugene,Canada
sou1884,T5a 1x3,,0.0,Tawnya,O,497274.0,U,sousa,,4953 WILLIAMS BOULEVARD,LA,1-002-202-2759,Sun Microsystems,7.0,M,Thousand Oaks,United States of America
Bri1885,33149,Apt. 703,5.0,BODO,R,492890.0,M,Brichetto,,21944 richardson upper,IA,1-234-455-9427,Lam Research,0.0,F,Santa Rosa,United States of America
eis1886,H7H 1U7,,0.0,lorianne,O,357036.0,U,eisenach,,14210 charlotte way,GA,1-700-474-9815,NiSource,4.0,m,Arlington,United States of America
bil1887,10266,,3.0,Enzo,U,312978.0,S,bilsborough,,11414 JAY STREET,SC,1-648-214-4241,Ameriprise Financial,2.0,f,Vallejo,United States of America
Bri1888,t5d 1o9,,2.0,JULIE,R,348497.0,S,Briel,G,863 GARNER AVENUE,NE,1-389-543-7460,Avis Budget Group,0.0,m,Raleigh,United States of America
Van1889,M4K 1O2,,4.0,erminie,O,489382.0,,Van hoy,,18065 FOUR POINTS DRIVE,Quebec,1-097-094-2987,Eaton,9.0,,Fort Wayne,United States of America
Jar1890,H2D 1V1,,1.0,jason,O,420495.0,D,Jarchow,,9711 pharr avenue,VT,1-342-555-4679,CACI International,2.0,,Ann Arbor,United States of America
CAR1891,H2D 1Z2,,5.0,derek,O,277612.0,M,CARLE,W,5755 bluff road,Nova Scotia,1-551-586-7369,CUNA Mutual Group,1.0,,Albuquerque,United States of America
FRI1892,10099,,1.0,Fey,O,444360.0,M,FRICKS,,15256 NEILSON AVENUE,VA,1-364-697-9792,Merrill Lynch,10.0,,Portland,Canada
MOR1893,92031,Apt. 286,4.0,joe,U,452874.0,S,MOROZ,,15866 archer boulevard,PA,1-851-718-2640,Cummins,1.0,M,Amarillo,United States of America
RUN1894,H2D 1U5,,4.0,mina,O,42180.0,W,RUNDLE,F,7557 park stream street,HI,1-970-197-1062,AutoNation,,,Great Falls,United States of America
SHI1895,28242,,4.0,Shannon,,16312.0,M,SHIELL,M,298 CEDAR CRESCENT,CA,1-788-993-2148,Unum Group,4.0,F,Vallejo,United States of America
Ema1896,V6b 1p2,,0.0,Petunia,R,278991.0,U,Emami,,245 CONGRESS COURT,Nova Scotia,1-614-186-9938,AptarGroup,10.0,M,Stockton,United States of America
Bar1897,H2f 1x1,,2.0,GOKUL,,238951.0,W,Barel,,3217 CRESTMONT AVENUE,SD,1-541-847-2551,State Farm Insurance Cos.,2.0,,Tempe,United States of America
bal1898,80078,,3.0,BIBBYE,R,159998.0,M,balogh,,6359 SANDPOINT STREET,Saskatchewan,1-934-200-1121,Atmos Energy,2.0,,Montpelier,United States of America
dem1899,V6V 1W3,,5.0,ROSETTA,O,56344.0,S,dempster,,20000 forest crescent,MD,1-861-784-9645,General Motors,6.0,m,Regina,Canada
Pip1900,V6i 1w2,,4.0,Lrc,O,442409.0,U,Pippy,X,18710 queen lower,Alberta,1-981-298-0629,Rite Aid,5.0,M,Fullerton,Canada
CHA1901,E7O 1O7,,5.0,Essy,O,453340.0,D,CHARCHANKO,Z,20655 lendon avenue,OK,1-173-834-1507,Prudential Financial,7.0,,Dayton,United States of America
Lup1902,99592,apt. 392,2.0,CRISTAL,O,476343.0,D,Lupatin,,20641 northland crescent,NC,1-124-907-0166,,3.0,,Durham,United States of America
Bur1903,94550,,3.0,VIOLETTE,O,84071.0,U,Burrus,T,10803 DAY WAY,SD,1-249-910-3550,Southern Union,8.0,,Cedar Rapids,Canada
tol1904,36130,,0.0,Kartik,O,111908.0,S,tolson,,24675 seneca road,PA,1-423-145-8213,,1.0,F,Winston-Salem,United States of America
Dir1905,v6e 1w5,,5.0,David,R,276511.0,M,Dirienzo,,13653 collier avenue,Nova Scotia,1-317-810-8784,Intuit,9.0,,Vancouver,United States of America
MAL1906,14616,,4.0,Phyllys,O,427771.0,,MALAM,,5049 BRANDYWYNE WEST,AK,1-974-283-2412,Autodesk,3.0,M,Shreveport,Canada
Sal1907,10037,,4.0,Cordi,O,332036.0,U,Salemi,R,23152 notingham north,NC,1-990-914-9609,BB&T Corp.,0.0,,Charleston,United States of America
llo1908,80158,,0.0,Marci,O,484209.0,W,lloyd,,2923 navarro lower,NV,1-122-431-9180,,8.0,,Kitchener,United States of America
Swa1909,V6F 1V6,,4.0,bhanu,O,6459.0,D,Swazey,M,9479 oliver lower,ME,1-530-264-0711,Reliant Energy,4.0,,Simi Valley,United States of America
Iko1910,93813,,3.0,Georgette,O,108574.0,S,Ikotin,I,20166 PRESIDO PARK,MT,1-216-099-3048,Bank of New York Mellon Corp.,6.0,,Nashville,Canada
Sch1911,89148,Apt. 345,3.0,SHANON,,117797.0,U,Scherer,,23086 pacific west,MT,1-091-529-0365,Oshkosh,6.0,m,Philadelphia,United States of America
Pau1912,13221,,3.0,Minda,O,499499.0,D,Pauli,M,9733 BERRY SOUTH,GA,1-718-362-2865,Aleris International,0.0,,Baton Rouge,Canada
Ver1913,93804,,1.0,jean-claude,O,417841.0,U,Vertolli,,739 dunbar way,NJ,1-029-083-7846,,5.0,,Macon,United States of America
AKH1914,93682,,4.0,Masa,O,188532.0,W,AKHAVAN,,6488 AVALON NORTH,MA,1-402-716-3406,Burlington Northern Santa Fe,9.0,,Torrance,United States of America
Alf1915,46245,,2.0,Kore,O,141360.0,D,Alfaro,,18182 woolridge lower,HI,1-319-313-3854,R.R. Donnelley & Sons,4.0,,Hayward,United States of America
Dan1916,V6h 1u7,,5.0,shaw,O,431809.0,M,Dando,,10302 basswood south,VT,1-342-311-0648,Inergy Holdings,4.0,,San Buenaventura,United States of America
Baz1917,93356,,2.0,Edgar,O,103473.0,U,Baziuk,A,1679 cartlett south,MT,1-588-477-5657,Integrys Energy Group,2.0,,Austin,United States of America
Ben1918,93803,,5.0,aila,U,425972.0,M,Benzie,,19993 langdon upper,IA,1-688-048-3535,Viacom,2.0,f,Norfolk,United States of America
Cot1919,77261,,,nhut,O,39392.0,U,Cote,P,21820 pampas lower,NC,1-822-565-4548,Liz Claiborne,10.0,M,Dayton,United States of America
Hal1920,M5f 1v2,,3.0,denise,O,253030.0,U,Hallenbeck,,7661 grant way,CT,1-308-302-5380,Brightpoint,1.0,m,Windsor,Canada
HIL1921,92176,apt. 612,2.0,Chee-yong,O,11075.0,U,HILLRING,,10991 PEACH PARK,CO,1-035-200-9101,Alliant Techsystems,1.0,f,Sydney,United States of America
Woo1922,85240,,1.0,Nova,R,102804.0,M,Woodward,W,2295 bonnie brae upper,MT,1-515-476-6618,BJ's Wholesale Club,3.0,,Coral Springs,United States of America
BON1923,85760,,4.0,tyler,O,169558.0,M,BONNAR,,6860 emmonds drive,WA,1-414-212-3750,Fluor,7.0,m,Rockford,Canada
MEA1924,v6p 1q7,,2.0,RUSS,O,145345.0,M,MEASURES,,20954 belt line rue,OH,1-406-519-6282,Starwood Hotels & Resorts,,,Inglewood,United States of America
Pra1925,77198,,,SONNNIE,O,218371.0,D,Prasada,Z,9540 kingsbridge avenue,Ontario,1-558-423-6852,Tractor Supply,3.0,,Jersey City,United States of America
Mac1926,90077,,2.0,samara,R,330356.0,U,Macduff,U,5258 trinity west,ID,1-194-463-0294,MeadWestvaco,1.0,f,Knoxville,United States of America
GAR1927,38181,,5.0,Foad,O,242592.0,M,GARMON,I,14359 commerce west,IL,1-888-549-6286,Devon Energy,8.0,f,Orange,United States of America
Gaf1928,68128,,,bart,O,348664.0,M,Gaftea,,23423 sakowitz street,AZ,1-088-462-5150,Tesoro,,,Shreveport,United States of America
bag1929,95234,,2.0,Huyen,U,277118.0,,bagi,,9983 pampas upper,ME,1-513-008-7903,NewPage Holding,3.0,f,Mesquite,United States of America
Bli1930,93878,,0.0,Maddi,O,82034.0,M,Blissett,E,12491 carroll boulevard,KY,1-673-352-8944,Centene,8.0,,Mount Pearl,United States of America
New1931,V6f 1s6,,0.0,Ralina,O,30529.0,S,Newman,,20387 FOX GROVE PARK,TN,1-846-754-0309,ConAgra Foods,8.0,,Macon,Canada
sto1932,95151,,4.0,ORALIE,R,426242.0,S,stoddard,,3824 8th east,NE,1-323-670-7410,Freddie Mac,0.0,f,Fayetteville,United States of America
Soc1933,97217,,4.0,Ulla,R,12152.0,M,Sochovka,,450 floresta court,TX,,Washington Post,3.0,,Independence,United States of America
sin1934,Y1B 1F6,,2.0,ANNA-DIANE,O,108191.0,M,sinclair,,20433 sun tree upper,CO,1-988-157-7398,PetSmart,3.0,f,Manchester,Canada
Mon1935,V6d 1u2,,1.0,miguelita,O,132517.0,D,Montaldo,,3202 GLASS LOWER,VT,,Harrah's Entertainment,6.0,,Alexandria,United States of America
MCA1936,20065,,1.0,Aleen,O,379318.0,W,MCALLUM,,3495 la grande court,AL,1-552-864-5403,Beazer Homes USA,8.0,F,Worcester,United States of America
mat1937,10174,,1.0,kitty,O,396516.0,S,matlock,,5711 young lower,MO,1-398-306-5487,AMC Entertainment,1.0,R,Baton Rouge,United States of America
deb1938,V6z 1p9,Apt. 129,1.0,Ext,U,436798.0,S,deboer,F,21292 EATON STREET,SD,1-613-932-0450,Worthington Industries,6.0,,Independence,United States of America
Wal1939,V6k 1p6,,,maris,R,226990.0,U,Walrond,,22091 macon road,AR,1-160-309-1756,World Fuel Services,8.0,,Hartford,United States of America
Dea1940,V5b 1p9,,3.0,ELYSHA,O,,M,Deanda,N,10915 orinda boulevard,Newfoundland,1-067-440-0531,Michaels Stores,10.0,,Whitehorse,United States of America
BUR1941,m1i 1p2,,4.0,rey,O,161188.0,M,BURDETTE,S,11919 morning crescent,MD,1-521-327-4149,Donaldson,4.0,,Augusta,United States of America
nak1942,r5h 1m5,,0.0,Rijswijk,O,248338.0,S,nakano,P,17298 conier avenue,LA,1-077-325-6070,Great Atlantic & Pacific Tea,1.0,,Winnipeg,Canada
Mcg1943,43225,APT. 569,1.0,Nang,O,491219.0,M,Mcgruder,,18368 charlotte lane,Newfoundland,1-567-207-1090,Leap Wireless International,4.0,F,Waterbury,United States of America
mgm1944,m9f 1s9,,2.0,Lulita,O,360082.0,S,mgmt,T,14333 dolores court,Alberta,1-781-180-7696,L-3 Communications,10.0,,Durham,United States of America
ben1945,V6i 1u6,,5.0,Steen,O,196571.0,,benyamin-seeyar,,17514 PAYNE PARK,Saskatchewan,1-734-572-3967,Comerica,10.0,,Montpelier,United States of America
don1946,E7N 1G9,,,jenny,R,82154.0,M,donohoe,,24469 erie west,WI,1-625-770-1177,PetSmart,3.0,F,Evansville,United States of America
Gre1947,e4a 1s6,,4.0,Carin,O,174553.0,M,Grewal,E,17131 braeswood boulevard,PA,1-823-418-4867,,10.0,F,McAllen,United States of America
sen1948,64115,,1.0,stephen,U,111881.0,M,senese,,3542 BLOUNT BOULEVARD,MN,1-752-390-5436,Frontier Oil,9.0,F,Indianapolis,United States of America
MAY1949,79605,,5.0,zola,O,68674.0,D,MAYOUX,,7217 WISE LOWER,MN,1-546-223-1042,Raymond James Financial,9.0,,Modesto,Canada
wal1950,v6s 1w7,,2.0,MYRLENE,O,304243.0,M,walrond,,23665 throckmorton park,NM,1-782-561-9827,Albemarle,9.0,,Carrollton,United States of America
BRA1951,M9F 1U9,,0.0,Ayn,O,233006.0,U,BRAILEY,,11630 archer west,KY,1-304-003-4426,Mutual Life Insurance,4.0,m,Anchorage,United States of America
Woo1952,14622,,2.0,NOREL,R,300836.0,M,Woolery,T,14425 EDGSON DRIVE,NV,1-723-405-8793,Guardian Life Ins. Co.,7.0,,Provo,United States of America
riv1953,77235,,5.0,BRADLEY,O,44532.0,,rivers,,16222 adrian lane,NH,1-674-158-9176,KeyCorp,,,Akron,United States of America
Moh1954,43656,,4.0,Hanco,U,448275.0,W,Mohr,,7054 SOUTHLAKE UPPER,UT,1-217-401-1576,Brookdale Senior Living,6.0,m,St. Catharines,United States of America
mur1955,59804,,4.0,Ramona,O,390876.0,M,murphy-king,,18994 country boulevard,DE,1-473-114-4043,Burlington Coat Factory,0.0,F,San Bernardino,United States of America
asc1956,H6a 1y5,,2.0,ESTELE,,221461.0,M,ascott,V,19214 yaupon boulevard,KY,1-688-933-2894,Telephone & Data Systems,10.0,,San Bernardino,Canada
ste1957,85742,,2.0,SYBYL,R,424080.0,U,stepler,,18458 yorkchester west,Nova Scotia,1-643-687-3942,Cytec Industries,4.0,m,Waterbury,United States of America
Hof1958,V6m 1v5,,3.0,graeme,O,71600.0,U,Hofstetter,,22201 westmere north,WV,1-298-644-8433,NBTY,10.0,,Billings,United States of America
