AgencyID,MiddleInitial,AddressLine1,MaritalStatus,NetWorth,LastName,FirstName,Employer,Age,NumberChildren,PostalCode,Gender,Income,AddressLine2,Country,NumberCars,CreditRating,OwnOrRentFlag,NumberCreditCards
Stw9142,L,Rpngtvtuvucrngqwvbechggqogkbjaomieho,W,344970.0,Stwbvluezrqkiqckvjdw,Dcmbuuxwmgrkeifvyfrinu,Xcel Energy,80.0,1.0,Apyudlubq,m,266393.0,Fhrtzzrfarkpkahwqffedwzblagv,United States of America,0.0,506.0,,2.0
GYV9143,,kerxeaustbeemgcrdhjc,U,1560889.0,GYVYJVLAFGKOVOEUDOIJCLNDXZ,Skdlkxfdgoerigvdnwiiifcwwlddbx,Fifth Third Bancorp,42.0,4.0,KISYNK,f,394420.0,NJSFIKELPUHK,United States of America,3.0,528.0,O,7.0
Jgg9144,,,S,2795249.0,Jggsjaqscfvuaksutwp,AGVKLDTDTYUMASVEKDDNUIRC,Biomet,90.0,4.0,DJSDUOEM,m,331864.0,Ihhdgqlhpsvfcndzxethadvaifsnlrckmgzkymmcmelepazmhzd,United States of America,5.0,802.0,O,1.0
Jcl9145,,iykwocwfty,,2173389.0,Jclukxljwdfjxkic,Ujzvmqthtbgqzirhfqwzwe,Ruddick,3.0,1.0,Soovgsnqugo,,362556.0,ophfcqltnlfwper,United States of America,5.0,509.0,O,6.0
Elj9146,,Zvpxxjfcbrhmtgkxcyqiwbdzqpvxapqkfajbyglrljomlcsmgiyktxrpxm,S,3217303.0,Eljljwcplkffmdscmejfhrjmnms,Eettjxgcbfitaog,Alliance One International,94.0,4.0,Pglceslq,F,422474.0,Bbxyabphzekwaauuoiepgre,United States of America,5.0,501.0,O,4.0
Fdz9147,,Edtprgd,M,1174560.0,Fdzpgezkpzrrf,Reyimicsehhrcsvvzjomtwb,World Fuel Services,88.0,0.0,JRIAYBR,F,69579.0,Vclcxwxepnwmuqlmeymibojuisoexzcfkyylpqaxlhotrpftcfizdcqoppxhweaza,,0.0,766.0,O,0.0
TOA9148,,,W,2968566.0,TOACWLOQAJHL,Sjwurosllglkizwfss,Coca-Cola Enterprises,35.0,2.0,ebztihbgwuvh,F,14746.0,Qxworafkjcuazlcdunzzqnk,United States of America,3.0,607.0,U,8.0
Hpj9149,e,torwvjepeuhnvpcjnmspftcqmphynnhpycxkvtfdlopspwcjrueysvfhmnesobkimae,M,2840442.0,Hpjrvqjzkcfjphvufnctmnacd,Xawwrjrliijrrq,CB Richard Ellis Group,87.0,3.0,Tuentivkg,M,258437.0,JOJSFZMGAQMLMGV,Canada,5.0,334.0,O,8.0
Jym9150,,Jnkeajvvhbacchsygovfqxkgsfzcdpwoccckzblaklgwbeblvx,M,121610.0,Jymbbmcx,SFXTL,Popular,,3.0,znkahcnw,,476651.0,EJGORGINKJAXSKIVUCSYGGDRLPGFHQCNZGVQTUNWCHPWGDDPFCWEXHRCPT,United States of America,3.0,555.0,U,4.0
FDI9151,L,Wfcgxsipedzlujxqczkoyiusaepjzpfotqoomsqgbdhlvadfgnhfhnqi,W,2589336.0,FDIUHRH,Rrlyfghtzqi,Casey's General Stores,53.0,3.0,qawts,F,173781.0,Efhodltjwiooikdivwphuxej,United States of America,1.0,576.0,O,5.0
stm9152,,Hxdarunmnhazmxkrysdmmnrhtfnpluedqkbvy,U,3962678.0,stmbgulriwpdklg,qxdnfbltsaoojvlcxmm,Quanta Services,64.0,5.0,Pfplpuwn,M,128024.0,hgwanlvawdehrabjxdvnzubmadlvncbajieffvicvbxdzktydfqwifkbcnpyr,,5.0,389.0,O,7.0
Nas9153,p,Ttprjvomfjgnnnhxxhmzrwxbesurzshffyxfjprg,W,2964312.0,Nasgapwfkyvzleruvaexpouxerz,OLGNIWVELECFFRKFNSQEGTWUQH,Sara Lee,97.0,3.0,VZHEJZIJYII,,337331.0,NPNZWBOGXWTPHHHKZDTERICAWJBQC,United States of America,5.0,417.0,R,6.0
Dea9154,R,SVMWJTBBPXOVSUCZAJMKLTCMGPSYQSO,M,724794.0,Deaktekoplkqcuqjxqfnl,VRBMJQPRALEBUBADYQYKR,Kelly Services,39.0,5.0,Vqvhsn,F,303942.0,Oekuwnedabtkpiiufwphaldqovgacbaywhjjscmsvtfoptstlcqytcvvezodjovtvojtgnasnsz,United States of America,5.0,838.0,O,10.0
Qbn9155,J,RIDYHMUHQWDVININDTGSUMBAWTVMUKEJNDUGYTCJ,M,1994461.0,Qbnfyjwkzfz,kuxsmcqudbrodwiguyt,Western & Southern Financial,92.0,0.0,nuxldoyht,f,494961.0,Eltcudkghnjny,United States of America,1.0,824.0,O,6.0
imw9156,i,Itvfartybkchwdkphwejqbjbysplihiuehqckrddhzimuzcs,,1180241.0,imwbhencenazbbpxjbnizzkqw,Ntwefmftkaidbhiqvvty,Hanesbrands,83.0,5.0,Vjldnszpvn,f,357333.0,Ufrfgcywqmwzpswqqifbvxxfbzlpaftcoffpvveyglexfsudki,United States of America,1.0,741.0,R,1.0
WDS9157,,zlgsfgpttcpzcbaqmyxnlkvnbyekdsrjswxzvtixtmsnavwzmx,D,2091309.0,WDSHPZDPICQDBPTZYRNZ,Qufpwlxtydarvfupqsapjoeapcth,Amphenol,20.0,3.0,ERYNYCFMQTO,m,141947.0,Dffgvaignigusodyeutxpavitwggijhchg,United States of America,4.0,376.0,O,
XIP9158,S,Xaxesiveityfxnevghwtcrzdgtkeunfvfujrzpsnshjgvkltaw,U,945046.0,XIPFMDSAT,mzcdwavasuyxm,Brink's,49.0,4.0,gwogwvogqhu,f,416533.0,Eywvqotarhbauwidlkhrwo,United States of America,2.0,319.0,U,3.0
Ccm9159,,ulrvjhkqpfweoqwcwcdxggmltgimiygwugmmcmgwv,W,1587234.0,Ccmmwmenqkwqeiulbweedvncmi,Insllfvoxxcyeojiotkp,Atlas America,75.0,0.0,vrdqfr,,331423.0,KTHOVGPWNIQCCWODPONYQSQLJMYHCLI,United States of America,2.0,637.0,O,3.0
Ieb9160,,Lahbjibgr,M,2760170.0,Iebwckcevteooioy,Ubzntgzijlldpp,Pepco Holdings,10.0,2.0,OGNITNRN,,41073.0,Whykvurjxbbzpkhbjaqgdxjbpihgptuqnntwkbfkahhmoyqvvsflgbrokvmoxjfgpbl,United States of America,5.0,626.0,R,5.0
Ddu9161,,Dvqukkkimmeltmmqyqcyuudf,M,3326239.0,Dduyacwqsewjdatmjeqyfx,CXZRFWXTB,Erie Insurance Group,0.0,5.0,EUOPOCBVOM,K,227955.0,Sqdwiiivhvippuoxtezymkdiqhpcvfexgopujjpkvmnciknszbezzackmaqtmn,United States of America,,827.0,O,2.0
IUC9162,S,Ocbcrbbskincwtxlasfzgitvnkwraxswcgfvtpvltkmtzemejerwxabijegsqfm,S,427035.0,IUCYPTGNMHMGMEDRFYEOV,Rxavjanfkuus,Select Medical Holdings,77.0,3.0,Scykysbml,f,185304.0,,United States of America,5.0,712.0,O,10.0
Oob9163,,HQPKTFUAZNQFHXNQUGHAMKWNF,S,880880.0,Oobqudl,ffyfhsjfm,,60.0,4.0,uirpruwpyqu,m,475119.0,qhmdlzdcbvknipcmsxhvbqrrxtqglvxnmcvx,United States of America,3.0,426.0,O,7.0
LLQ9164,,QRLIOEIBYNEOHDFTOJSXASWAXAVUKIDOQGFRLJW,W,595303.0,LLQXSCQHGIVACAM,QQWUDGCWFI,Bucyrus International,44.0,1.0,Wkgybt,,279222.0,Yvphpehfpvmmklrmgggkjehblexgtwqc,United States of America,,469.0,O,
Elx9165,,Qkptdohrniawysuigqbjxmqqozzyxmfiflgngcfhkjryhhbcbdpscjuuukqsppdpxhqixyqlwrxrulq,U,3967316.0,Elxjmwmrxfzdbkkfwcqgg,Crqhlvmms,First American Corp.,40.0,1.0,GOLRHUD,,430081.0,BKTAPSHYIHELFMNTFOSD,United States of America,1.0,752.0,O,2.0
sce9166,,Uwlawylzlfygfmkwntwbcyimddgpugjqcmqzotzugwqntsluzggptryofxbnuovubeafwmzvosdf,M,948259.0,scepvkkctfhtkxfiyxmekwj,uuhduy,Sara Lee,83.0,1.0,MUUULYMRSMP,f,243250.0,vjyjsgezxnm,United States of America,3.0,363.0,O,4.0
Xuh9167,N,IJNEKKDSHTDPBMEYWRIQKEJHENZJAWMTASQEEVICLLSNYBZBEDOUYJAIYMXPYQRHMYQCGDK,U,1610568.0,Xuhwfuzeytpfi,Ujgvsbwtpjhfbvtcmnsifwdlnxhh,Regis,34.0,2.0,AGCKFMPAW,M,121950.0,Rhbslhsem,Canada,1.0,831.0,R,4.0
GUS9168,F,tshfdqmmmnvjoxpbhbawlhshkxkdampljompmmvikcmdpyknfweoyvhawldtmzmc,U,1759438.0,GUSIZFSJATCETMHNVXWW,Cjizjhjxrimsolmmqufzchnb,CACI International,19.0,0.0,vzsmopts,m,288390.0,Qzsdryjdhsrxamng,United States of America,4.0,335.0,O,0.0
Lqu9169,,axnrhustzpgwzkwbajtspeygdgbquomyerqkeyicubfzsveabkk,,1113419.0,Lquchqx,Ayeraxpanwhlr,HealthSpring,90.0,1.0,Byjpxez,M,419879.0,Dgzrkdpqhplemmglofvllmjigtgsymdjzclyemsklnspwgbjrdrvcrwucinbjkynbqclna,United States of America,5.0,516.0,O,7.0
Asy9170,s,Qyphjxdikzxwbvpbapjvolxqhnjyllglfzyfvrupffsylsecyohhdedawamkatdefgnrx,,374029.0,Asyenwqkwlxbzfgvlykuzyqfl,Ioyvuecjuzokgqtbwbulf,Ametek,38.0,5.0,Edkexthfdq,,266079.0,IKHGLCV,United States of America,5.0,845.0,O,9.0
Hvc9171,,Jchydfzlmmzosrucapljdkxbzftttclfytjoryodcldreognkvdblhlngtnmdoxjtdpktbu,M,1460271.0,Hvckigjvuwftqcit,Ehbooilkagibsxpoqssjlxuwlb,Guess,79.0,1.0,Hcayf,,468035.0,Hrtibrgboixokcwzbiea,United States of America,,305.0,O,0.0
Cem9172,,Uctqzprqvdjthlc,M,3304104.0,Cemrvegmvfanlzrmozsaebkw,FHNKECNZSXNGBPHSXUBW,Dollar General,82.0,4.0,axlewbffbqbk,m,54914.0,Rsshgts,Canada,1.0,675.0,O,
ghk9173,,tsorvrnsjyrtelrdhryxttewujytww,S,3710345.0,ghkthdhabunnwynaqgzmviknzmnxl,tbkrsheb,Fidelity National Information,81.0,2.0,Atzwxfsfpc,m,78820.0,Drzbuwvsirlerywjjktdesxdlazfwbbpwlhmitcnyvvzmwkpjsfjyzzmlcnqji,United States of America,1.0,778.0,R,1.0
Hwt9174,,jsbbqvkowwbjnxpsfdfmxaicfdulhgfghvstmecjcjuezushtd,S,3233806.0,Hwtrk,iwflsrvpbos,,12.0,0.0,Dpghi,F,376708.0,Ldmcfgobqeicelbsnljlferrk,United States of America,2.0,756.0,O,3.0
UWP9175,,Nscciuykulavmyxkfupefakjimwhouxnbsaupukzdlhytxvomzrlwzurhgdvdmftmtcnmci,S,1802654.0,UWPHXGLOPOFQVFGZ,Ldfsesadait,EOG Resources,44.0,2.0,Ijcitbuzoy,,349957.0,OPPUSDVUPVV,United States of America,5.0,630.0,R,9.0
Imi9176,T,Ivmmggrczqxqgtlmfgcofs,M,3443988.0,Imisbadhhyosllkvd,Nqknuz,Abbott Laboratories,,5.0,Ptgxcn,,100475.0,asgyphxsxhuhjcjqsexitxptqklalcrmmil,United States of America,,726.0,R,2.0
frq9177,H,LJJMDEKXFZILMAWFCAYQBWOQTTHTAPBDWNVZJFDOZDJJXQ,S,2344256.0,frqdwhtsdknrzwigmkdkqw,Nhvjpimdsaxdbqyyxuhcrkxehpwnno,Becton Dickinson,3.0,5.0,Mabkkvvlo,m,218327.0,gxjqd,Canada,0.0,,O,2.0
brk9178,L,Haooryebbakcvdvtceamdxzeeknnygemdequzgljobbjojjqvjrgcnbgjhibvvborxqketthqvmg,U,1463889.0,brkvaibrejxsk,Fntwvfriwkmbd,Scholastic,,1.0,Djlstrf,,291592.0,GPJDDFBRAIBCXJPIJIPIRTLOWMZJDWSXOXCNLVKFQTLTIMFPXEPIPYIOXFEGCWDBEFTHCFGSPVAE,Canada,2.0,686.0,,9.0
Uns9179,,Khjdilsfubjyuzyftfuvifbkzxwuwsjfgpmopu,S,543974.0,Unszfujv,Suaszjbfxhbqjvwfnikimdplx,,75.0,4.0,pdvaf,f,303607.0,FGOTKGMQANFTFBJDLOXJFLRCOYVSFEBSFXHFMV,,3.0,794.0,U,2.0
Dom9180,,Ojncncmjkeuewyygfkycnmsbcorjdusdtxobrsuxhijyfndp,M,1080827.0,Domxltnjoafesguiipexztwqlx,Xuejihekiuig,LKQ,92.0,0.0,ZTXULO,M,284065.0,OZWPNFUFSPTXHLIFXBEWIUMJVVMST,United States of America,2.0,611.0,O,5.0
tgv9181,,Rnmmygifdrbipxihzxbllvzcopplakvgzlik,M,777878.0,tgvcxtxbhgccfvazopslpgj,eimwwprxpwe,Jo Ann Stores,92.0,0.0,,,161403.0,Jlazejasfrxakejjjnmnhpilswfaxlmsjlxvtptyaigghwmrlbgfmwxxgdnchdhswwbfwgp,,5.0,346.0,R,7.0
Xom9182,z,kteafhlxvatykzbozurtfdrvbkhtkzcosevjolipxpzojnsdjjrjfbtpvfoonjgmc,U,2770169.0,Xomiluarnhbfavubhc,YDKLPHPXZTSLG,M&T Bank Corp.,78.0,3.0,vukupbknocly,,241708.0,ibtvffqelsigiekuhraeaaehjebnltaxannlqlrunprveqwwavxv,United States of America,2.0,528.0,O,2.0
RYR9183,,VHEWNLQGINRSAYZWPXSZXQJYHULCJLZBUGAJWUKSUHTIULXYVFL,,2002134.0,RYRBK,Jelnmltiiy,Brown-Forman,92.0,3.0,Rqzly,,349706.0,Ijkdbfqhdxpyhbtpwpq,United States of America,1.0,501.0,O,10.0
ujo9184,,DJDCBWECWTPWWDUSTXLJCFDIGCVYWWVL,U,2512507.0,ujodbxpqbupgmeitaocxqcnr,rmoszlrlyltjjxk,Packaging Corp. of America,23.0,3.0,Nffkov,f,443580.0,Xvduukjkmrxpebfp,United States of America,3.0,815.0,R,6.0
Dry9185,B,BJBIRGFYZZSPETAXOPXPWHBTIHJXJBGQCVYZPRBWINUYBHEBXATPQOOYYPANRKHNUQPIWC,S,485091.0,Dryrgvj,EGKZIXGOPPMHYEVB,NuStar Energy,64.0,0.0,Dlpicds,m,366858.0,Wakdzlwaaixxfdnmtahihm,United States of America,2.0,344.0,R,0.0
QCW9186,,Endxfuhozkxvq,M,209138.0,QCWIQW,Jbosletmkfubcaueuk,SanDisk,86.0,2.0,,,487454.0,fvcwpjrvaqthgqex,United States of America,4.0,417.0,O,9.0
LTC9187,,Mfeduu,M,,LTCSTP,MRNTDEDLEGWXQDOJAVFIG,Republic Services,26.0,0.0,,f,6753.0,YXQZURLYOOCTNTFSHCAMUBSPMDYMNGFTZHXUDCQCQQELKRANSOVLXUYIZSFJLDJMTXV,United States of America,4.0,835.0,O,1.0
Fxj9188,,Cqptskddhdtrbesqmegroxobdyjirat,M,1632998.0,Fxjmtrdrjhwnyrtddedoowta,bnbmkqqcgxxzu,Biomet,72.0,2.0,dnxkyhneovf,f,314007.0,,United States of America,0.0,795.0,O,5.0
dsx9189,x,jtopozckgcokzlavdegmpnrkwnanjcgagprhdjdnalanwrenbduouomzugijlymaquvputo,U,374006.0,dsxkrgiuyuqjcfnqqwhmpfinrzr,Odrpouqkyijwndh,Constellation Energy,48.0,2.0,THHPCTAYFXTG,M,146899.0,Uwuxwawymxbnmwcpltckwamnntxcimkpnsjqrjkkrhejpvs,United States of America,4.0,701.0,O,8.0
Luf9190,,ijglcmscngrxruxxauxaatjdjckhqzmjsvoqpoluknbtnyz,W,2449166.0,Lufhqjqpdqezp,Jhcatqubltxnp,Advance Auto Parts,15.0,0.0,SXACCSB,F,,,United States of America,0.0,546.0,R,7.0
Bye9191,L,XBNBSREBJTDSACSSJXRXEGCAEOGRF,M,2580050.0,Byetq,Imkfvnumwclhdoqhvcsxjfvelvrcdx,Kindred Healthcare,56.0,5.0,Xhwgookh,,381790.0,Ihnylwzekisjmdlspwmdxsodeaojjwqnuyokqcwjbvsaibmlhfftiddqmquwtxpues,United States of America,0.0,390.0,O,6.0
Pfy9192,,okvuykuzxtxysovxoueeyfxuwnvzmfxkg,D,,Pfyrzlgtqmowomikrpxybqbkm,Bkxagqumlbdfbactczd,Morgan Stanley,52.0,3.0,Ygsgnqta,,17390.0,Plaomzihfspaelewgjxywhtdr,United States of America,2.0,372.0,,9.0
gun9193,f,UMFCBKTXHB,,3502915.0,gunaupdtgexe,TEHGDRXLRKSPSAEMUQQWDOFHN,Del Monte Foods,10.0,4.0,Bwmktnix,,238063.0,Yfrvfluuetoifknfxnjtgeinxhnkmkagjzjbvdruuhqsfrdpnvcagfmjsgmjaumjhvnbruxkmjx,United States of America,1.0,396.0,,5.0
qvn9194,N,,M,1689133.0,qvnysqo,Wbptuszdmz,Regal Entertainment Group,53.0,5.0,Brgblmp,,302505.0,IYNCLQECHKSKSMNXUJBXHNFCX,,0.0,518.0,O,5.0
krx9195,,vyzgitblaejonvxyhfxubfqxwwnmhyimdprlrttypnlkmkdsesik,M,968034.0,krxpdfn,abfubm,Whole Foods Market,63.0,0.0,Nubeyiy,F,152676.0,,United States of America,0.0,598.0,U,6.0
Bvd9196,,Rstsmiposocpudvzuaitthigmbjgxbrqlhy,S,802062.0,Bvdpmwrofypw,ppurqrmltvgbtqaoupujeeidnlmlw,Brink's,13.0,0.0,,F,314196.0,vdhivmnkedxbmfejenmksmpahalcnhtqfuqrhhhvbajwvtvhucaqcxltfcjoembtxdw,United States of America,1.0,390.0,O,9.0
Xvc9197,w,Ympllgegtkneprkvoalpa,U,3239896.0,Xvcsmqfrazwhd,Uygcpkanqunvmqd,Embarq,72.0,1.0,Estjbv,,226932.0,FKSPGWYDSDFKHRRWPWANAMN,,0.0,693.0,O,10.0
dwp9198,q,,U,460924.0,dwpqqjpuebvby,Lyvypvankcyunvnhffgkxlhtdxmm,Ecolab,26.0,0.0,Pdugmwtidrl,f,399292.0,VJQSEQBFMRAVSSGNWMBTOTRNAPCXEZMFRWRRMKUHQVFCDHAZPAFIXEONFLBMBJBMHGEDKBG,United States of America,4.0,395.0,O,1.0
Dyw9199,,TMUFMNVYOWEHLSLHFQONCATCVDXFGQSYNLFJEAOFWKMWVOIUTVGQ,D,2154624.0,Dywqihli,laahfuyqvhaadvsekjsfofactvq,News Corp.,43.0,0.0,DFTKQVDSUFAX,,379263.0,Zzqlxlwvhqddrmnkxywsyx,,2.0,614.0,O,1.0
Gzd9200,,vdqvwtaxkhqzcpguibmsqqeomxqhfsvcfmwbqwnbekhrzxibtfwkqqhxsebhcmkwtxsmmbkooqynipfe,W,333758.0,Gzdpfyqezaaoahutwufkwfmjdtsc,agmaxuztqfollqgftkxrrdjo,US Airways Group,51.0,1.0,Womlenbhwmz,,467066.0,Jfoirlhpubhnriyqolokjhuxdpoacaxwhsmsaewxvmcgedohs,United States of America,3.0,674.0,O,8.0
ote9201,B,rxtxowxiyhggn,W,1163886.0,otezdfxhkhpstrtxfhuheug,Wgilgruhvtzsnkiapzjt,Mohawk Industries,61.0,1.0,Tsjvfvzvknvf,,374351.0,UVHJWIOVMLCWHOHEAUZFQINZXMACJYLVRFDMNOELHPHWQXQPUASIAJJJFPUBBV,United States of America,2.0,656.0,O,6.0
Wma9202,c,Szwxpmdddpdzxctkbvabgmqcovolvkgdlvjiojgccjxakokmvyvqwtupqdrlwgjy,U,,Wmaptwhpvfsvwterwpbpxpjms,Hpscusqtkhdicxdndbpasdscmbb,BMC Software,13.0,4.0,wqpbjsjavd,F,39456.0,Qkuagiqhrgkcjfnap,,3.0,630.0,O,8.0
lxx9203,,grawjwnavifsuznrabgdabtw,D,3895690.0,lxxfkapeso,Smjwifispixncnrnukzyjqwqa,Pulte Homes,89.0,3.0,MFPEALEXC,F,478333.0,TSFGUSMYMHHZLAUTPYJROVGCF,United States of America,1.0,648.0,U,3.0
qeo9204,W,gjrduxgigmphalniqdyzflfv,D,3262809.0,qeoboafphqopv,EOPLLIUURHXZMI,Big Lots,55.0,3.0,Uuqansex,,334209.0,CDTBKSBPMFSLUYIDVZIEHYKQFE,United States of America,0.0,821.0,R,0.0
Cbm9205,V,BVYPBZHVSSX,M,2745045.0,Cbmcxclah,Uvwzmsicez,Hubbell,44.0,0.0,fzrcyd,M,261038.0,FQVATNYNUBRLACRPCFLKMMMWWPGNIHKHHAUMKAUDATQUFUMWNRDJE,United States of America,0.0,692.0,O,1.0
evm9206,,LXXOXGJSAQLGNMPYKDHLTIMEXBLVDDNIQJGFSBQIDXRXUXGOE,M,2845538.0,evmemqttngjazhn,DQZGHGEIMFVYXMPTCAETG,Tiffany & Co,67.0,2.0,Dhwefgmdl,f,345000.0,uycquhtgxbsgfptzcroohjgbkvscan,United States of America,1.0,741.0,O,0.0
QMR9207,T,Lwurmahnzytlddungywasfjvswcqwodnezjbpzgktzcbmt,M,3526238.0,QMRKVW,Hwikiasiunleribe,Ross Stores,87.0,3.0,ngwnhrzbm,,476570.0,Xamoxktrwbnngemfubfrwmgbxqdcidjdfjiljxiwmvnypow,United States of America,1.0,844.0,R,5.0
NEF9208,D,Wmxrpknhvtqr,M,2626638.0,NEFPUZBUXCLYWLHTCNINOBYONOUAA,Jteecztsymoeggilrekjp,Macy's,,0.0,Cnucpkiwyoai,M,257638.0,,United States of America,3.0,562.0,O,2.0
Doc9209,j,Gaftcjlgfslddxsotjopfxvcekifiwulbtlhgkaudlovvrjfybgpyjbiugsb,U,595730.0,Dockhhclpvlxttynjdli,QBUFAYNDNVNGWKGCHZHPJNWEXT,Expeditors International,,4.0,jcvjvdks,,25062.0,Twpfvdxzxguabvcnfyhxhvrxqfcnwfgcyhuafeqpoedzescsrqgbvfx,United States of America,0.0,385.0,O,2.0
Kfj9210,,Ghondwjspviutfcgoxqrsyiskgmpbhhreuawi,U,3488045.0,Kfjolcfg,Dykvlnyqaxss,Werner Enterprises,84.0,5.0,Tayouyd,m,192169.0,Vrrrpyblmqnzgipeqvcjaqyap,United States of America,5.0,510.0,O,4.0
taj9211,,Qrvodnkirzltwhclntt,M,2272366.0,tajsb,KQOYVKSIZPOBEBZU,Chevron,75.0,2.0,Cykjrihyvua,,3702.0,Fsfhouuttsnnderoppnextjcdypcbukuzrnp,United States of America,4.0,592.0,O,2.0
Ycq9212,g,Adktqpedvxqr,D,2966797.0,Ycqygoqlhttmapqjq,Cknbeyrg,FPL Group,71.0,0.0,VTMTYCIJRIXN,,42734.0,UDBQHFAUCAADXBXMOARBBV,Canada,2.0,414.0,R,4.0
geu9213,,JTCLJUREOFOWOCKBLTVQNURBBLLCKWRRKFHPNECSSUGVOFSXHQKTXFCQ,U,811317.0,geuszdjzjixa,Qkapuyetksgewbuosczkdweikhnb,,0.0,1.0,Rdzzerer,,171321.0,xvbtqetxcuzqvjjobucrjszyohyscsqnjbytauewgcdxkaknzhaqkpddia,Canada,5.0,531.0,O,1.0
aph9214,,rulhbj,U,2286478.0,aphcnrzlkkiamhcollphrxwwgu,GVFHZXYABLSRULZL,McDonald's,52.0,2.0,TXNXZPUXL,F,173619.0,Hcnfcfkhldlecqgldfrhegibvedbqviiorppuutehgmsdwhlmig,United States of America,5.0,456.0,O,1.0
Lgo9215,,Rummsghdcqukanqnhxaqcjpxyjnielkdezdbjprdpblxtqep,U,2947139.0,Lgoek,Mohlcicpbskabzyccecrfocgozxkv,Kraft Foods,72.0,1.0,Vwfrv,,160290.0,Mjhlptqgtuuxbhpuuligiaeeloaggdhfmg,United States of America,5.0,327.0,R,2.0
Yhn9216,,Eihugfbgjuufuyorcpogmekthgboohyeecrqiyoxfoh,S,3444949.0,Yhnxccdsrvkvf,OOFOZOADDNZPZBV,Interactive Brokers Group,44.0,4.0,VLRXZCI,,278170.0,Mzlnkdemzindjazpmhkicny,United States of America,4.0,617.0,O,2.0
ZXH9217,w,Pasmvlveygvbmxszvokqubizkafpaaivfztcfqbjefmrsdvrhhyyfknoaswcdlrxjhdv,M,2428103.0,ZXHUOLPRMDCWVHKOBMHJWSXBU,Kuvdeov,Nacco Industries,72.0,1.0,MQKRFP,,165449.0,Tyiypmulcrxwbflshghyidebuqbyllwlnprplnnbfbjrwwgecnhlfuyxqvhllmwc,United States of America,2.0,590.0,O,
Qls9218,,SJJEWFRRNTMFSOECIDMBHWYIYQG,U,2434001.0,Qlsxjepqjbfaccsxedynb,UHHUBDAACEILNCQGNYBXLPIJLRX,Rohm & Haas,79.0,0.0,wsoabj,M,455788.0,txpqcmhlorwig,United States of America,1.0,797.0,U,6.0
rku9219,,KUPRHNLCRWQLYLBXESXLNOIRUAPNUGTUDRQFSPSIXFEDTYZJYVQG,M,3196638.0,rkueexcalprusykzyjv,wsrovhigkbjclgqtfnscohsxijfqpp,Holly,91.0,0.0,Wbzgtxqxayv,,261009.0,XKSIFBOHFKLKNAFLCKIMWVQATEUNRMHMSUJQTNJLHDHOLAIKSTOEGOONHOWAUUBOYGRD,Canada,5.0,619.0,O,5.0
Shq9220,,QSTXVYKECTIVZHCCJGRCA,U,2446920.0,Shquljuwrmufpcsjyewxzgqzeu,Fkhwbamtup,Helix Energy Solutions Group,50.0,,EQEGICSU,F,19403.0,Xpzodjposujmupcvacenpwsarulrhuvlelmvtsycppczpwnxignrrsiodhtwqmeju,United States of America,1.0,425.0,O,10.0
lih9221,R,FSDSZOBCEHZHVKQEYKQPWNEKW,S,1049783.0,lihssieldtkbfahmhp,xuvtdoqmhnssgsygkfly,,87.0,1.0,Xtpdxyqlbp,M,484294.0,ZLDKSSRWFDSTUCDEBQSLUHZBXVO,United States of America,3.0,819.0,R,0.0
Fzd9222,,UZGEIXNPUKFQVEHWEOUVFJPSLDMAYQNYUGCRHYKPXPOMRRXTCEWEXIHHBCHHXWWOXJZHZM,D,769929.0,Fzdmi,qvyyttysbpuhnn,Moog,42.0,4.0,YOXFZGDQSS,F,122476.0,GNEFHKTOLAHQGEMSUURIRZMGHQ,Canada,,614.0,O,3.0
FQN9223,,KCBZEKWYBOWQUGPZVDKZNVNAKOHMKSYHMHIJQXNNJFGNCF,W,1634320.0,FQNBNP,Jivmavhbbto,,0.0,1.0,rqrqdhqmrrgo,F,,Cootifzvuauqaloyrzfrazaxnkksxnxymjimgloaewbfijtuuhpqratxdlpvyyiiqcvvmb,United States of America,3.0,762.0,O,
Pkj9224,X,NXLOOAUDKBSBNXYLVWFWDREGUCYEFTSNWQIPGNNLPJQLNCBJGNURKXHDNGCQGZJTIHMFDX,M,2440706.0,Pkjwaawbbguxpqgtu,Aoxsijmbxoccevwj,Kansas City Southern,36.0,0.0,mpzsuhe,,329945.0,Cmvhmcrtzbdfanheofivu,Canada,3.0,627.0,R,0.0
Kmr9225,O,Xsmhsvxmfuuvufxupfhvqcktklnroqa,M,466863.0,Kmrnvpdzv,Vnvijpbdsrucesmtdn,PNM Resources,6.0,0.0,AQVJEMUP,,50567.0,Bgflorfewdqfjgnpvnnznupderbfgrprqqfvqlzessaoptbbpibnzbrihrp,United States of America,4.0,383.0,O,7.0
Fxk9226,A,FBPJDALQIKRBLFOIRGHQWVQGSLWJNUICFVXONXMOULHLXBGJUWSW,D,2393992.0,Fxkyjvzdjskqoa,NMVMGLQNULZTRCZUVNUWAWQATH,Cracker Barrel Old Country,57.0,,yocehcrkqjqd,m,154063.0,Ztlojdvgwetfutsmdibexaeuspvfkbltygtkkxhzzpduhftrokngwa,United States of America,4.0,463.0,R,0.0
wsx9227,n,,M,1111146.0,wsxtigstrnwufcyauxiabeysmk,BHDWPQMUO,Cinemark Holdings,74.0,1.0,KXENGBDUXWL,,379919.0,PZTWYJVSZOIQTXLUFANSMHJUGCD,United States of America,5.0,368.0,O,3.0
