NumberChildren,Income,Phone,NumberCars,OwnOrRentFlag,PostalCode,AgencyID,MiddleInitial,City,Employer,FirstName,Gender,AddressLine1,State,MaritalStatus,NetWorth,LastName,Age,CreditRating,NumberCreditCards,Country,AddressLine2
0.0,202621.0,1-915-835-5972,0.0,U,77058,Shi440,J,Charlottetown,Assurant,Berget,,11141 waverly south,LA,M,1893527.0,Shiell,55.0,706.0,9.0,United States of America,
4.0,33679.0,1-961-267-6325,0.0,,95227,LAN441,,Austin,Expedia,PULAK,,9645 hayden boulevard,MT,U,1803737.0,LANOUE,61.0,522.0,5.0,United States of America,
5.0,439541.0,1-923-688-2626,3.0,U,t6d 1j4,Pas442,Q,Riverside,American Express,Syd,,5395 trail lake lane,AK,U,3766589.0,Pastuszok,20.0,530.0,2.0,Canada,
4.0,78673.0,1-728-690-0207,3.0,O,V6h 1s6,PRO443,,Montreal,Owens-Illinois,kaminsky,,14359 commerce west,Quebec,M,,PROBS,67.0,771.0,7.0,Canada,
3.0,432392.0,1-662-874-9689,3.0,O,V6C 1V6,mar444,,Las Cruces,U.S. Bancorp,JACKLYN,m,14243 river place road,TN,U,,marks,53.0,575.0,4.0,Canada,suite 169
5.0,94915.0,1-039-088-4738,1.0,R,M5F 1U3,san445,L,Scottsdale,Coca-Cola,KRYSTN,,13345 nautilus avenue,MN,W,3980032.0,sanschagrin,90.0,471.0,3.0,United States of America,
0.0,395989.0,1-308-666-2754,1.0,O,78257,RUD446,,Chandler,Saks,Dhanvinder,,14984 spaulding boulevard,MT,M,3241950.0,RUDDELL,46.0,660.0,8.0,Canada,
2.0,303420.0,1-581-838-9349,1.0,O,96808,doy447,,Orlando,PSS World Medical,Cornelis,,22189 south upper,MN,S,2433890.0,doyle,,640.0,,United States of America,
3.0,316111.0,1-815-389-2428,1.0,R,H2c 1u2,Wie448,,Anchorage,Eaton,JDEREK,f,22089 pelican south,WV,S,3625876.0,Wienert,16.0,337.0,5.0,United States of America,
,202658.0,1-658-160-2015,5.0,O,37917,Kie449,,Hollywood,Western Refining,Julita,m,12804 graves north,Saskatchewan,M,744412.0,Kiebel,46.0,630.0,8.0,United States of America,
4.0,212833.0,1-028-495-8866,3.0,,35296,mor450,B,Moreno Valley,,dorthea,f,926 nolan drive,AR,W,234398.0,moroz,2.0,757.0,9.0,Canada,
,493326.0,1-898-707-7853,0.0,O,90258,Mas451,,Tucson,Avis Budget Group,Ulrica,,19454 hilltop crescent,Ontario,D,3576329.0,Massingale,68.0,847.0,9.0,Canada,
0.0,51832.0,1-680-532-0074,3.0,,90117,tho452,,Modesto,Applied Industrial Tech,KARIE,,4801 spaulding park,VT,U,143729.0,thoms,17.0,389.0,0.0,Canada,
1.0,498023.0,1-098-485-2128,1.0,R,43604,Sob453,,Biloxi,Great Plains Energy,Eadie,F,24674 windchime court,KY,S,2710947.0,Sobiesiak,91.0,810.0,1.0,United States of America,
4.0,310857.0,1-086-133-0355,3.0,R,A5d 1b1,CAS454,,Dallas,MeadWestvaco,Kristen,f,23168 roxboro way,OK,S,1054420.0,CASTRO-HERRERA,62.0,791.0,4.0,United States of America,
2.0,85788.0,1-843-331-7144,1.0,O,35816,Gab455,,Warwick,"Toys ""R"" Us",suzanna,m,10168 crystal hills east,CO,M,604158.0,Gabriel,71.0,836.0,0.0,United States of America,
4.0,,1-734-373-4158,0.0,U,t5a 1y1,SYL456,J,Chattanooga,NVR,Gerrard,,13535 colby avenue,Manitoba,U,304729.0,SYLVESTER,20.0,308.0,7.0,United States of America,
,376334.0,1-712-161-9883,1.0,R,v6t 1t4,Das457,,Orlando,Northern Trust Corp.,GEER,,21292 eaton street,CA,M,2629774.0,Das,72.0,,9.0,United States of America,
0.0,419994.0,1-442-095-8959,3.0,O,V6g 1r9,Chu458,,Manchester,Graybar Electric,XU,,5208 ross lane,WV,U,1539610.0,Chummun,45.0,770.0,,United States of America,
3.0,164193.0,1-485-980-2592,4.0,O,h5k 1q9,Pap459,P,Inglewood,MEMC Electronic Materials,Jirina,F,7216 gates avenue,WI,D,695204.0,Paperno,38.0,679.0,0.0,United States of America,
1.0,486399.0,1-165-490-5909,4.0,R,98164,skr460,J,Wilmington,Wesco International,rafael,,22149 TOPPLE COURT,ME,U,2061858.0,skruber,14.0,495.0,3.0,United States of America,
0.0,238480.0,1-860-066-0638,5.0,O,v6z 1v4,Mia461,,Aurora,,jocelin,,9689 oakmont drive,WI,D,223131.0,Miao,23.0,479.0,8.0,United States of America,
4.0,298035.0,1-232-974-7178,4.0,U,T6c 1c7,Jew462,,Kitchener,Norfolk Southern,bambie,,695 marcus crescent,NH,M,267988.0,Jew,,838.0,1.0,United States of America,
0.0,74811.0,1-379-533-4527,,R,38128,Dar463,,Hollywood,CIT Group,Alb,M,5391 CLAY WEST,DE,U,914656.0,Darcie,62.0,774.0,0.0,United States of America,
4.0,,1-109-943-5976,1.0,O,R3a 1n9,Net464,,Ann Arbor,Huntington Bancshares,Swact,,2637 payne lower,MS,U,138885.0,Netdbs,47.0,443.0,6.0,United States of America,
4.0,113676.0,1-016-804-7282,3.0,O,99687,HIC465,,Victoria,Cooper Tire & Rubber,AYN,,8096 northland road,AZ,S,3756665.0,HICKMAN-MIOTT,10.0,543.0,2.0,Canada,
0.0,237438.0,1-024-357-9663,4.0,O,E7o 1l5,Arc466,,Kitchener,Embarq,Chloe,,9078 nealy lower,HI,M,1253224.0,Archibald,80.0,559.0,4.0,United States of America,
1.0,3050.0,1-700-321-4289,5.0,O,77176,Rud467,,Bridgeport,Harley-Davidson,LAURENE,F,21477 warren park,NM,U,3978208.0,Ruddle,63.0,396.0,1.0,United States of America,
3.0,407509.0,1-609-359-7561,2.0,O,v6e 1u2,MOR468,,Inglewood,Pride International,Natty,,17129 kalani east,Newfoundland,M,2610979.0,MORRIN,15.0,,5.0,United States of America,
4.0,188569.0,1-326-009-9751,1.0,O,48153,ras469,,Charleston,Old Republic International,Annabal,F,19336 boll drive,British Columbia,M,885854.0,rastelli,74.0,653.0,9.0,United States of America,
2.0,40764.0,1-967-930-9715,,U,64127,Bov470,Y,Mount Pearl,Mohawk Industries,Florance,,19778 frostwood drive,NJ,M,130442.0,Bovat,41.0,848.0,0.0,United States of America,
0.0,331388.0,,2.0,O,85017,vel471,J,Denver,Dole Food,Emer,M,11019 WOODROW WEST,SD,M,172409.0,vellino,63.0,709.0,5.0,United States of America,
5.0,,1-180-205-1719,2.0,O,73111,Mit472,,Seattle,Penske Automotive Group,Sally,M,4966 westpark south,NJ,M,1443338.0,Mitrani,,668.0,2.0,United States of America,
3.0,20788.0,1-991-584-6106,1.0,O,36620,van473,,Provo,WGL Holdings,Brier,,20740 mayfair upper,OK,W,2212253.0,vandenheuvel,99.0,351.0,0.0,United States of America,
0.0,193702.0,1-740-019-0768,1.0,O,93912,Til474,,St. Paul,News Corp.,TERESE,,16655 VENTURA NORTH,MI,,1621145.0,Tilson,15.0,824.0,9.0,United States of America,
0.0,348826.0,1-112-406-5452,1.0,R,94629,Lar475,,Mobile,Newell Rubbermaid,KRISTINE,F,20040 ryder crescent,IL,M,1030748.0,Larche,34.0,624.0,6.0,United States of America,
0.0,447160.0,1-794-515-5519,2.0,U,91912,tro476,,Fargo,SunGard Data Systems,Rick,,24313 congress crescent,WI,U,2099326.0,trojak,26.0,348.0,9.0,Canada,
1.0,,1-810-489-5250,4.0,O,T5a 1y5,WAI477,,San Buenaventura,Aleris International,doralyn,f,5980 overton ridge drive,KY,S,725432.0,WAINES,84.0,620.0,10.0,United States of America,
0.0,225668.0,1-940-535-8420,4.0,O,77123,TOT478,,Concord,Autodesk,SHINA,,19136 WINNWOOD STREET,NE,U,959416.0,TOTINO,41.0,809.0,8.0,Canada,
3.0,459394.0,,1.0,O,V6R 1T4,sue479,,Boston,Bon-Ton Stores,ARIADNE,M,18583 granbury street,VT,U,3426171.0,suer,24.0,412.0,10.0,United States of America,
0.0,368744.0,1-150-314-8384,5.0,R,29415,Yau480,W,Norfolk,Equity Residential,Annice,,24438 cedar springs avenue,NE,S,2979891.0,Yau,,316.0,7.0,United States of America,
,480862.0,1-527-891-6106,3.0,R,T6B 1A6,Den481,E,Riverside,Beazer Homes USA,vmbackup,F,23788 linden drive,IL,W,1741992.0,Denley,20.0,692.0,9.0,United States of America,
3.0,178589.0,1-121-175-8485,3.0,U,M4L 1M4,kot482,,Rochester,Select Medical Holdings,Petra,M,15326 frostwood boulevard,NC,,3141622.0,kotler,37.0,642.0,4.0,United States of America,
3.0,154122.0,1-322-259-5626,3.0,R,99618,trp483,,Baton Rouge,Tech Data,Tak-wai,F,22978 travis west,ND,S,3210202.0,trpisovsky,22.0,830.0,1.0,Canada,
1.0,479326.0,1-100-380-3680,0.0,O,M5C 1W4,Baz484,,Wilmington,Target,Ruchi,m,16956 BELLWOOD RUE,OR,U,557419.0,Bazemore,,692.0,6.0,United States of America,
3.0,353490.0,1-798-318-5538,4.0,U,48918,New485,,Simi Valley,Diebold,Isl,m,3778 lakeview west,Nova Scotia,U,3753669.0,Newnam,81.0,788.0,6.0,United States of America,
1.0,345585.0,1-344-712-8905,1.0,O,V6r 1p4,Row486,,Evansville,Omnicom Group,Leanora,,21752 FLYNN CRESCENT,CT,W,501768.0,Rowan,51.0,,,United States of America,
4.0,255989.0,1-615-959-4421,2.0,O,43225,war487,,Rochester,Fleetwood Enterprises,pamela,f,9902 altamesa park,MI,M,338572.0,wardrop,55.0,349.0,10.0,United States of America,
0.0,30460.0,1-395-843-4853,3.0,O,70185,ELZ488,G,Elizabeth,Watson Pharmaceuticals,Karlene,m,5539 carrington west,KS,S,82808.0,ELZER,24.0,424.0,4.0,United States of America,
5.0,35034.0,1-383-692-8650,5.0,U,E7N 1Q9,jan489,,St. Paul,Discovery Communications,steffie,,15603 MORTON AVENUE,British Columbia,S,2630125.0,janaratne,82.0,616.0,5.0,Canada,
4.0,113707.0,1-068-008-8134,1.0,R,90796,cre490,,Elizabeth,Coach,America,,6696 capital lane,VA,U,,credico,29.0,713.0,9.0,United States of America,
1.0,409858.0,1-495-940-4436,5.0,O,V6U 1Q2,hug491,,Chandler,MetLife,De,,1689 nolan drive,NJ,,616958.0,hugo,27.0,617.0,7.0,Canada,
3.0,461517.0,1-651-861-9932,2.0,R,85753,fee492,,Omaha,Dillard's,Joke,f,14362 reilly boulevard,IL,S,2467938.0,feeley,38.0,347.0,8.0,United States of America,Apt. 612
3.0,124103.0,1-674-406-0880,2.0,O,98171,Het493,T,Whitehorse,AGCO,perri,,13762 silver sage way,CT,M,927087.0,Hetzel,,341.0,5.0,United States of America,
2.0,203100.0,1-751-193-8798,4.0,O,89157,LAB494,K,Winnipeg,Fannie Mae,Catharina,M,2097 HARRIS WEST,Ontario,W,1666089.0,LABERGE,54.0,553.0,5.0,United States of America,
3.0,20522.0,1-231-104-2909,5.0,O,18106,Sem495,,Berkeley,Warner Music Group,Dalip,,3934 green ash north,CO,,,Semeniuk,40.0,762.0,6.0,United States of America,
2.0,,1-491-041-2580,2.0,O,55159,COP496,O,Colorado Springs,Ball,JASMIN,,2494 tosca road,Saskatchewan,U,3338312.0,COPLESTON,81.0,644.0,10.0,United States of America,
3.0,446106.0,1-381-499-8556,2.0,O,M5C 1V6,SER497,,Washington,AECOM Technology,NIKOLETTA,M,11293 RICE AVENUE,AL,M,1146941.0,SERAPIN,52.0,,9.0,United States of America,
,45114.0,1-544-635-3295,4.0,O,89150,Kin498,,Hilo,Aramark,HILDY,,10877 CENTURY CRESCENT,MO,M,3417623.0,Kinsella,2.0,476.0,0.0,United States of America,SUITE 388
3.0,389025.0,1-436-565-8622,1.0,O,28244,GUB499,,Winnipeg,Century Aluminum,LIAN-HONG,,2929 north crescent,TN,M,2663647.0,GUBENCO,35.0,692.0,2.0,United States of America,
4.0,371860.0,1-237-713-9761,5.0,O,73175,WES500,N,Lexington,Sentry Insurance Group,Dasha,,20992 grassland boulevard,VT,U,,WESSELOW,51.0,384.0,6.0,Canada,
5.0,110216.0,1-950-580-4904,5.0,O,93341,HRU501,,Inglewood,Becton Dickinson,FLORINE,f,23999 3rd west,KS,S,3518237.0,HRUBIK,24.0,519.0,8.0,United States of America,
4.0,375963.0,1-790-859-7281,1.0,R,77096,Mce502,,Raleigh,Thor Industries,Renu,f,13904 MAHONIA BOULEVARD,OK,D,2491413.0,Mcelrea,4.0,343.0,9.0,United States of America,
3.0,90670.0,1-564-581-2354,2.0,O,v6k 1u5,Fab503,,New York,Foot Locker,Raye,,11528 edwards lane,CA,M,1747292.0,Fabrizio,,554.0,6.0,Canada,
0.0,458822.0,1-126-565-6600,5.0,O,32214,mus504,,Richmond,Flowserve,Thuong,,10925 MAYFAIR AVENUE,WY,D,766607.0,musclow,51.0,693.0,7.0,United States of America,
2.0,431213.0,,1.0,R,19135,Akh505,,Hayward,Big Lots,bernie,m,19342 wycliffe park,ID,S,2550326.0,Akhtar,67.0,489.0,0.0,United States of America,
,397902.0,1-650-351-6048,4.0,O,e7o 1h4,BLA506,,Jersey City,,TANDI,f,11797 HOWSER COURT,Nova Scotia,S,3065726.0,BLAIS,,702.0,5.0,United States of America,
3.0,477901.0,1-346-684-3754,0.0,O,V6x 1p4,CHA507,Q,Ann Arbor,Snap-On,Wallie,F,4958 YESLER WAY,MD,U,,CHAVEZ,40.0,764.0,9.0,United States of America,
0.0,147703.0,1-759-327-9618,0.0,O,V6d 1v6,Ker508,,Kitchener,Neiman Marcus,Karissa,M,18043 watts street,OH,,1231455.0,Kernodle,16.0,364.0,8.0,United States of America,
5.0,298828.0,1-058-987-3833,0.0,O,M6s 1i1,Tas509,,Las Vegas,Biogen Idec,Gerta,,5539 carrington west,AZ,M,2353700.0,Tassi,32.0,814.0,,United States of America,
0.0,226606.0,1-036-511-1895,5.0,O,V6f 1p8,DUL510,,Tucson,WGL Holdings,fanni,F,18517 HULEN LOWER,SD,U,2390250.0,DULA,74.0,651.0,,United States of America,
5.0,422094.0,1-014-162-4086,4.0,R,32837,Cro511,,Halifax,,lilli,m,20641 NORTHLAND CRESCENT,KY,M,1932141.0,Cronkwright,88.0,,10.0,United States of America,
2.0,190333.0,1-398-865-1259,2.0,O,M9F 1U5,TRU512,,Idaho Falls,Sovereign Bancorp,Renelle,,24444 STRASS UPPER,Nova Scotia,,907688.0,TRUSSLER,10.0,549.0,4.0,Canada,APT. 965
3.0,272311.0,1-105-612-6126,3.0,O,M1I 1R1,zal513,,Independence,Altria Group,herbert,,8155 STOREYWOOD ROAD,Prince Edward Island,D,,zalite,49.0,550.0,10.0,United States of America,APT. 717
4.0,314786.0,1-910-098-3485,3.0,R,46408,MCE514,,Thousand Oaks,Valassis Communications,TERESINA,,12845 tully north,CA,M,2454342.0,MCELREA,65.0,804.0,5.0,United States of America,
3.0,180293.0,,0.0,R,X5e 1v8,fli515,,Oklahoma City,Warnaco Group,Cristian,,19878 williams street,SC,M,3769983.0,flickinger,20.0,616.0,10.0,United States of America,
1.0,668.0,1-447-531-6947,1.0,,53223,Bul516,B,Norfolk,Merck,Femke,,5954 hazard way,NM,U,1587898.0,Bulkovshteyn,35.0,453.0,2.0,United States of America,
0.0,237432.0,1-037-739-7056,0.0,O,v6d 1u2,Nap517,,Cleveland,Xerox,Vax,,4516 whitman lane,WV,W,101620.0,Napper,99.0,527.0,,United States of America,
3.0,329405.0,1-606-351-7202,3.0,O,47710,lop518,,Rancho Cucamonga,NYSE Euronext,gwen,,24633 REGAL BLUFF LOWER,PA,M,952103.0,lopes,62.0,709.0,1.0,United States of America,
,302949.0,1-283-417-0933,5.0,O,94204,Boc519,,Salem,Exxon Mobil,Tarah,,1053 south west,CA,S,1681238.0,Bockaj,5.0,465.0,,Canada,apt. 811
4.0,182243.0,1-795-749-2788,2.0,O,e4a 1s1,Afk520,H,Wichita,Dentsply International,Envoy,,6320 WAGNER DRIVE,KY,U,1602794.0,Afkham-ebrahimi,19.0,412.0,8.0,United States of America,
2.0,201721.0,1-723-711-3831,,O,M5F 1V3,lef521,D,Regina,,Freida,,12357 hayes lower,NV,W,13330.0,lefevre,41.0,334.0,6.0,United States of America,
1.0,49502.0,,2.0,R,46205,Swi522,,Pittsburgh,CB Richard Ellis Group,KATRINKA,f,23148 WILLOWLAKE LOWER,AR,M,2641323.0,Swick,8.0,634.0,9.0,United States of America,
5.0,84071.0,1-529-080-3124,0.0,O,H5l 1o7,Pee523,M,Abilene,Starbucks,Lu,F,22083 crossus lower,SD,S,3525047.0,Peebles,71.0,323.0,9.0,United States of America,Suite 161
2.0,248462.0,1-283-966-1620,2.0,R,95283,Rch524,,Overland Park,US Airways Group,zaneta,,22422 inman way,HI,U,1963830.0,Rch,88.0,734.0,8.0,Canada,
2.0,362216.0,1-827-078-8625,2.0,O,T6d 1a9,Sat525,K,Bismarck,DynCorp International,Glennis,,2560 willowlake road,NE,S,3902828.0,Sathe,88.0,739.0,10.0,United States of America,
5.0,,1-718-715-3801,5.0,O,H5K 1Q5,Riz526,,Montgomery,Nvidia,Walt,M,22605 deerwood south,WY,S,1022007.0,Rizewiski,52.0,831.0,9.0,Canada,
5.0,238750.0,1-794-769-9566,5.0,,19149,Cru527,Q,Huntsville,UnitedHealth Group,Kaile,f,24444 STRASS UPPER,AZ,U,3761200.0,Cruzado,23.0,607.0,0.0,United States of America,
2.0,,1-715-238-9616,3.0,R,10038,Pol528,,Warwick,,KENNA,,12906 stanford road,TX,M,793012.0,Pollinzi,,831.0,3.0,United States of America,
2.0,492844.0,1-382-519-9897,4.0,R,m6s 1g3,Ras529,,Allentown,BlackRock,Lowell,M,5052 california lower,AL,U,2652808.0,Rashed,72.0,678.0,9.0,Canada,
4.0,11305.0,1-224-423-2090,4.0,U,T6A 1K6,JAM530,,Grand Rapids,Snap-On,Gerardo,,12906 STANFORD ROAD,OR,M,1480644.0,JAMSHIDI,61.0,815.0,0.0,United States of America,
2.0,90849.0,1-614-791-8498,2.0,O,M5e 1x3,Slo531,,Calgary,Icahn Enterprises,KATHY,,11809 carroll north,VA,M,100994.0,Slobodian,93.0,788.0,3.0,United States of America,APT. 821
3.0,126601.0,1-033-589-2168,2.0,O,M5b 1u2,MOM532,,Stockton,,Vivi,,16845 boll upper,SC,D,2893267.0,MOMBOURQUETTE,54.0,759.0,7.0,United States of America,
0.0,38075.0,1-346-219-9253,1.0,R,T5D 1P8,Gys533,W,Durham,Men's Wearhouse,Lane,m,24027 spruce rue,Newfoundland,U,598011.0,Gysel,22.0,670.0,1.0,United States of America,
3.0,329843.0,1-767-228-3814,1.0,O,M5c 1y2,Cac534,,Charlotte,First Horizon National Corp.,BALJINDER,,1191 highland park lane,ID,W,937911.0,Cachero,90.0,757.0,1.0,Canada,
4.0,281530.0,1-705-436-1228,5.0,O,45271,HOW535,,Cedar Rapids,CIT Group,Yvan,,23271 springmaid west,CT,W,164701.0,HOWSE,79.0,534.0,10.0,United States of America,
0.0,52416.0,1-913-763-1929,3.0,O,59405,Kra536,,Waco,NSTAR,Barbe,,2203 VALITA BOULEVARD,Nova Scotia,U,3713485.0,Kratz,73.0,601.0,2.0,United States of America,
4.0,18887.0,1-988-516-9915,1.0,R,v6z 1q3,may537,A,Las Vegas,SkyWest,hor-lam,,8104 barberry lane,MA,M,3190886.0,mayne,27.0,431.0,,United States of America,
1.0,221749.0,1-637-900-3659,4.0,R,v6c 1p2,Bau538,,Philadelphia,D.R. Horton,NALIN,,6281 trace creek park,TN,U,3828091.0,Bauer,13.0,713.0,5.0,Canada,
2.0,488465.0,1-039-245-7279,3.0,O,10113,MCC539,,Sherbrooke,Vought Aircraft Industries,Ofella,F,16667 HARDY SOUTH,CA,M,2196012.0,MCCREANOR,20.0,669.0,9.0,Canada,
5.0,425742.0,1-777-844-8481,3.0,O,90008,GAR540,,Cheyenne,Office Depot,CLOE,M,22609 reagan drive,AZ,D,688599.0,GARGUL,,499.0,9.0,Canada,APT. 733
5.0,126394.0,1-757-436-8653,4.0,O,V6G 1T5,Wal541,N,Houston,Molex,Sherrie,F,14808 hudson rue,IA,U,374344.0,Wales,,786.0,3.0,United States of America,
2.0,236385.0,1-590-750-3187,5.0,U,T5C 1S7,CHA542,Z,Macon,State Street Corp.,chiu,f,6769 pasadena upper,Prince Edward Island,D,2128295.0,CHARETTE,31.0,,4.0,United States of America,
4.0,12749.0,1-530-766-6655,3.0,O,72273,PAL543,T,Brownsville,Manpower,Cosette,,2132 meadow lake upper,Saskatchewan,M,765927.0,PALERMO,22.0,757.0,3.0,United States of America,
2.0,130369.0,1-620-591-2887,3.0,U,V6N 1W3,Zou544,W,Birmingham,Seaboard,Derrik,,19068 coventry park,KS,M,825727.0,Zou,70.0,623.0,6.0,United States of America,
5.0,59415.0,1-890-642-9374,1.0,U,V5b 1m6,Kar545,A,St. Catharines,Rockwell Collins,Inquire,,15185 simpson south,AZ,M,1003330.0,Karolefski,46.0,390.0,3.0,Canada,
0.0,358142.0,1-518-006-4680,2.0,U,28311,Bas546,F,Oceanside,Applied Industrial Tech,Nalin,M,15565 washington crescent,LA,M,2828054.0,Bascombe,68.0,394.0,3.0,United States of America,
2.0,489823.0,1-662-149-8461,4.0,O,V6X 1Q3,rit547,,Sandy,Popular,Franciska,m,4482 pico crescent,FL,W,665662.0,ritz,38.0,427.0,,Canada,
5.0,193546.0,1-671-417-7863,3.0,O,28218,typ548,Q,Boise,EOG Resources,MARYLOU,M,3029 hickory lower,Manitoba,U,74977.0,typer,8.0,814.0,4.0,United States of America,
2.0,372888.0,1-162-283-6673,2.0,O,S7d 1m7,CHE549,G,Huntsville,Great Atlantic & Pacific Tea,joya,,1238 westwick west,FL,U,1641257.0,CHESTERFIELD,84.0,,10.0,United States of America,
1.0,340144.0,1-784-304-4388,5.0,O,79928,Bea550,,Bismarck,SLM,poh-soon,m,4435 tahoe south,NH,U,2100680.0,Beavis,55.0,521.0,2.0,Canada,
4.0,90461.0,1-019-479-1325,3.0,,83404,TAK551,,Milwaukee,BearingPoint,Ag,F,13175 halifax lower,WA,U,2933699.0,TAKI,37.0,339.0,,United States of America,APT. 646
3.0,14053.0,1-844-746-1067,4.0,O,V5a 1o4,lee552,,San Francisco,Kansas City Southern,Ag,,12807 mccardell upper,CT,S,3118613.0,leenher,37.0,642.0,10.0,United States of America,
4.0,259822.0,1-102-108-4401,3.0,U,90776,Ras553,,Savannah,Schering-Plough,SELINDA,F,23539 LA CIENEGA DRIVE,NY,S,507288.0,Rastelli,65.0,347.0,0.0,United States of America,
4.0,44865.0,1-205-973-1756,4.0,O,v6e 1r3,Bal554,,Sherbrooke,U.S. Bancorp,Takashi,M,1503 STAR CRESCENT,NY,M,,Baldwin,53.0,461.0,8.0,United States of America,
3.0,49449.0,1-264-639-0727,3.0,R,93790,MAP555,,El Paso,Arch Coal,Angela,,1311 apollo north,WV,M,1447642.0,MAPES,28.0,465.0,0.0,United States of America,
2.0,355613.0,1-988-548-0547,5.0,O,v6p 1u1,Ham556,,Pembroke Pines,Burlington Coat Factory,Trenna,M,15613 PAINE LOWER,TX,U,3810843.0,Hammond,63.0,419.0,,United States of America,
5.0,59658.0,1-722-272-4914,2.0,O,92858,sha557,,Jackson,FedEx,kary,m,19085 AMSTERDAM AVENUE,ID,S,945156.0,shackleford,76.0,752.0,8.0,United States of America,
2.0,34855.0,1-610-586-4684,,O,98158,bur558,,Costa Mesa,Medco Health Solutions,Steve,F,254 cartwright street,NC,S,792813.0,burdett,18.0,548.0,9.0,Canada,Apt. 955
1.0,372830.0,1-012-449-0747,4.0,O,m5a 1u2,SHA559,,Mesa,,JACINDA,,22712 BEACH UPPER,MD,W,459855.0,SHAMSHIRI,6.0,451.0,9.0,United States of America,
1.0,336857.0,1-839-508-0901,1.0,O,t5b 1o1,Ven560,,San Jose,,Tierney,,4953 williams boulevard,British Columbia,M,3616962.0,Venier,84.0,481.0,,United States of America,
4.0,472518.0,1-147-165-3646,5.0,O,V6e 1s7,Eve561,X,Evansville,Zimmer Holdings,carolle,M,11038 panther creek south,IA,M,1843310.0,Everitt,29.0,759.0,4.0,United States of America,
3.0,405694.0,1-630-305-9147,,O,E7n 1l3,GLA562,,Henderson,Urban Outfitters,Bcspatch,,14422 morning rue,Quebec,S,3756835.0,GLASZCZAK,21.0,443.0,7.0,United States of America,
1.0,85791.0,1-071-894-6279,5.0,,99759,Mat563,,Bellevue,AptarGroup,Feng,f,3542 blount boulevard,MD,M,1612815.0,Matsuzaka,90.0,529.0,4.0,United States of America,
1.0,,1-995-658-8433,4.0,O,95221,CON564,,Kansas City,Albemarle,Rhetta,m,6054 chestnut avenue,AZ,M,2872238.0,CONSTANTINESCU,3.0,434.0,5.0,Canada,
0.0,442960.0,1-114-481-6095,5.0,O,V6g 1w3,SCH565,G,Garland,AGCO,Jai,,22105 grandview park,WV,U,3541254.0,SCHICK,12.0,836.0,5.0,United States of America,
1.0,58898.0,1-162-938-2089,4.0,O,35291,Ste566,,Boston,Energy Future Holdings,Anna-diana,f,10959 throckmorton east,Saskatchewan,W,152437.0,Steffy,94.0,360.0,9.0,Canada,
,97701.0,1-667-787-7227,4.0,O,v6v 1p8,ene567,A,Burlington,Johnson Controls,Marieka,M,18464 ashbrook lane,VA,M,934103.0,enet,81.0,605.0,5.0,Canada,Apt. 23
0.0,5.0,1-650-795-9539,5.0,O,94417,gol568,O,Charlottetown,Agilent Technologies,ANGEL,f,14624 halliswood south,MD,M,1448651.0,golia,70.0,307.0,6.0,United States of America,
0.0,57679.0,1-682-888-4469,0.0,R,V6o 1r3,min569,,Santa Clara,Leap Wireless International,Prudi,,2756 BROOK MEADOW COURT,RI,U,1237484.0,minetola,36.0,531.0,2.0,Canada,
2.0,142598.0,,3.0,O,77268,Too570,B,Fargo,,Hortense,,291 sheriden street,MI,U,2689466.0,Toothman,82.0,,9.0,United States of America,
5.0,177419.0,1-150-419-9838,3.0,R,32227,Kin571,,Windsor,Assurant,Gennie,,10352 marathon drive,ME,U,2475923.0,Kinrys,76.0,731.0,,United States of America,
2.0,160620.0,,2.0,R,77138,SCO572,,Tulsa,,Jaya,,3063 howard lane,WV,S,2099647.0,SCOTTI,16.0,572.0,2.0,United States of America,APT. 250
,64464.0,1-528-492-1214,1.0,O,22335,INT573,,Fort Worth,CBS,TABINA,M,1612 WOODTIMBER COURT,NH,M,3552832.0,INTEG,69.0,555.0,1.0,Canada,
3.0,442460.0,1-671-646-8226,3.0,O,31206,Gab574,,Rapid City,Pall,Jenson,,6044 SYCAMORE SCHOOL LANE,DC,U,3468821.0,Gaboury,40.0,305.0,6.0,Canada,
3.0,285673.0,1-235-809-9318,4.0,O,70117,Kun575,D,Independence,National Life Group,KORRY,m,11414 jay street,SD,D,3679758.0,Kuniyasu,9.0,304.0,1.0,United States of America,
2.0,439451.0,1-466-001-9662,5.0,O,93761,Gra576,Y,Missoula,American Eagle Outfitters,euphemia,F,6492 hammond avenue,PA,U,3049183.0,Grauer,2.0,444.0,7.0,United States of America,
2.0,43404.0,1-819-322-7863,0.0,O,M6t 1h9,DAR577,,Worcester,,AHMET,m,17111 sunset crescent,MT,S,2014126.0,DARR,23.0,791.0,2.0,United States of America,
1.0,289432.0,1-205-296-6131,1.0,O,70139,Edm578,Q,Cleveland,NuStar Energy,Nevsa,,20128 davie lane,CA,D,961115.0,Edmondson,29.0,404.0,0.0,United States of America,Suite 405
0.0,321953.0,1-241-523-3947,2.0,R,02108,laf579,,Pasadena,Dollar General,lauretta,F,8420 ashley upper,NC,M,,lafata,1.0,685.0,2.0,United States of America,
4.0,155004.0,1-027-673-6141,4.0,O,10230,lai580,B,Dawson City,Qwest Communications,Simona,F,5835 bittercreek north,IN,U,2737745.0,laitinen,,343.0,,United States of America,
