prospect_AgeID,prospect_MidInit,prospect_PoCo,prospect_NuCreCa,prospect_MariSta,prospect_Em,prospect_Ph,prospect_In,prospect_NuC,prospect_NumCh,prospect_A,prospect_CreRa,prospect_OORF,prospect_NeWor
Esq9748,h,mejao,6.0,U,BorgWarner,1-327-221-7261,76307.0,1.0,5.0,8.0,453.0,O,2794519.0
Jbk9749,h,Hxmxijoio,10.0,M,Pep Boys,1-266-735-1050,150356.0,3.0,0.0,69.0,501.0,O,3981941.0
dri9750,X,mhorjsbu,2.0,U,Duane Reade Holdings,1-235-910-5247,281781.0,5.0,5.0,7.0,737.0,R,2484656.0
CLQ9751,V,hlhnweechud,7.0,U,Metals USA Holdings,1-222-954-3222,480928.0,4.0,2.0,22.0,663.0,U,829464.0
Wde9752,,Uqpduix,5.0,M,Avon Products,1-367-453-5459,47477.0,0.0,0.0,57.0,455.0,,2766748.0
Fus9753,V,NUARREEWKAWE,8.0,U,Markel,1-440-119-4367,,1.0,4.0,96.0,716.0,O,3851436.0
AWZ9754,,jdsmdchabpp,9.0,M,BE Aerospace,1-017-402-7313,202337.0,,5.0,5.0,394.0,O,
EIW9755,,Zlfcmcxx,7.0,S,Burlington Northern Santa Fe,1-634-288-6589,259743.0,4.0,3.0,10.0,624.0,O,3438394.0
bom9756,W,Yxagydaxtzqc,4.0,S,Sauer-Danfoss,1-815-478-3247,473020.0,5.0,2.0,19.0,822.0,R,1952019.0
WPO9757,,rxzlmus,,S,BorgWarner,1-430-006-1717,350535.0,2.0,0.0,95.0,742.0,R,1002370.0
Ewe9758,Y,Gfrwjymrkxwk,7.0,M,,1-408-553-9606,495731.0,1.0,0.0,95.0,744.0,O,401126.0
Gdp9759,,,0.0,U,CarMax,1-512-806-6987,266068.0,3.0,5.0,17.0,804.0,O,738712.0
pkg9760,,wvnqecos,3.0,D,Realogy,1-127-705-4220,13742.0,5.0,1.0,2.0,740.0,O,368588.0
Ppp9761,T,Eruugkuho,5.0,U,Domtar,1-597-278-9123,158464.0,0.0,4.0,50.0,643.0,O,2868652.0
HTN9762,,Nwizaccf,1.0,S,Expeditors International,1-310-889-2244,217501.0,5.0,5.0,3.0,537.0,O,3706122.0
Jmb9763,V,Bnhdflxl,6.0,M,Reliance Steel & Aluminum,1-176-469-4736,360528.0,3.0,5.0,35.0,838.0,O,
BYA9764,,FFDURDBPD,0.0,M,Archer Daniels Midland,1-126-977-4741,249634.0,3.0,0.0,29.0,673.0,O,126280.0
Lfg9765,J,Bokapztwaos,9.0,U,Snap-On,1-640-749-7987,19012.0,3.0,4.0,70.0,673.0,O,3391430.0
aui9766,,Nmgooht,3.0,S,Rowan Cos.,1-128-600-4335,260411.0,1.0,0.0,10.0,690.0,O,3857035.0
Tse9767,,,6.0,S,Jones Lang LaSalle,1-391-125-3176,428633.0,0.0,0.0,,313.0,O,998642.0
Qqj9768,w,Chlxbkxdljbd,0.0,M,Valassis Communications,1-489-334-9152,485730.0,1.0,0.0,63.0,561.0,O,356647.0
pwv9769,v,Avsxqx,6.0,M,Superior Energy Services,1-527-060-6688,376278.0,3.0,1.0,80.0,678.0,O,
Rvb9770,,,1.0,S,Bank of America Corp.,1-842-863-3693,483333.0,5.0,0.0,,391.0,,1736087.0
WIC9771,D,WKEHUBS,8.0,M,Penske Automotive Group,1-631-365-2065,240007.0,2.0,0.0,68.0,556.0,R,2551540.0
Zje9772,u,CUVUBMBYQ,1.0,D,Colgate-Palmolive,1-783-817-4776,334773.0,2.0,4.0,69.0,730.0,R,861964.0
Jba9773,Q,ymblxrjie,2.0,M,Stryker,1-775-482-3616,270739.0,5.0,0.0,98.0,718.0,U,
Dsg9774,,ivbiiosl,5.0,U,Service Corp. International,1-188-214-9956,415362.0,5.0,1.0,36.0,575.0,R,2891160.0
VCH9775,,Ctxmyswo,5.0,U,Service Corp. International,1-689-730-8281,440482.0,1.0,0.0,82.0,720.0,R,520676.0
udj9776,d,Csqpoi,5.0,M,Occidental Petroleum,1-185-666-4477,414410.0,3.0,5.0,92.0,320.0,O,910547.0
lhr9777,o,Lwdxyahnou,0.0,,Belden,1-400-323-3151,493647.0,5.0,4.0,27.0,403.0,U,178958.0
Eed9778,C,Gtdqmrvrodr,0.0,W,Cisco Systems,1-527-194-1440,339925.0,4.0,4.0,43.0,,O,179723.0
Rjy9779,F,tuynu,7.0,M,Regions Financial,1-592-334-0332,435223.0,2.0,3.0,31.0,521.0,O,560038.0
Otz9780,V,NJJQDTIWHH,10.0,S,Seaboard,1-192-355-9148,35941.0,0.0,,84.0,493.0,O,48989.0
xnq9781,z,OIQMRFAOB,9.0,M,Sovereign Bancorp,1-424-574-5497,435372.0,0.0,5.0,78.0,650.0,U,3631565.0
efd9782,g,YZTZMEZTX,6.0,U,Staples,,38603.0,3.0,0.0,98.0,601.0,R,20964.0
KFQ9783,,anicaidxqhl,0.0,S,Sigma-Aldrich,1-847-549-4326,367985.0,1.0,3.0,0.0,466.0,O,3152680.0
BTV9784,K,nijgnbgdt,0.0,M,Xcel Energy,1-116-368-3368,294515.0,5.0,1.0,23.0,619.0,U,3058045.0
Tae9785,,dkceajmashi,,D,Int. Business Machines,1-697-596-2552,,5.0,3.0,35.0,326.0,U,3995842.0
Gci9786,,acmacflq,6.0,D,Metals USA Holdings,1-303-723-5831,407401.0,,5.0,23.0,380.0,O,1814013.0
Xcd9787,N,wefnezad,8.0,M,ProLogis,1-807-845-1621,136863.0,,3.0,50.0,699.0,O,2746916.0
Wrb9788,,,8.0,,Insight Enterprises,1-532-915-4568,140613.0,5.0,5.0,56.0,300.0,U,3673503.0
dqt9789,l,Dpfnty,9.0,S,Henry Schein,1-840-477-1190,101326.0,3.0,2.0,71.0,705.0,O,2439162.0
Lkf9790,,zywpjmcqdtte,5.0,U,Wynn Resorts,1-876-538-1436,205725.0,4.0,0.0,48.0,602.0,O,2739411.0
Jca9791,l,Nanqg,7.0,W,Western Refining,1-434-897-1689,308540.0,5.0,5.0,63.0,542.0,R,1610254.0
Cyo9792,,,7.0,,,1-229-228-4105,321517.0,1.0,,55.0,608.0,O,
Fbo9793,,Uspump,6.0,S,Synnex,1-712-455-7425,,0.0,,99.0,,O,3521205.0
RWL9794,g,AAIAQQEJ,3.0,M,Monsanto,1-321-095-8066,23536.0,1.0,0.0,7.0,647.0,U,2425580.0
Ymj9795,Y,dwpmlztks,0.0,D,Weis Markets,1-452-393-4430,444451.0,5.0,2.0,36.0,,O,
kqr9796,,UQVRZGZQH,0.0,S,Beckman Coulter,1-038-099-3417,250390.0,0.0,5.0,99.0,798.0,O,1353495.0
Anu9797,,FHTKTLERXT,1.0,M,Pentair,1-284-920-3901,167063.0,0.0,5.0,43.0,332.0,O,443045.0
Odk9798,,FZCXE,3.0,M,Western Union,1-542-243-3222,94636.0,,0.0,85.0,392.0,U,2597213.0
Sng9799,o,Nibnnr,6.0,M,Office Depot,1-229-158-8024,91842.0,0.0,,28.0,565.0,,3176155.0
ryj9800,N,Aptjpvosoe,5.0,S,Brightpoint,1-075-206-4337,442243.0,5.0,2.0,86.0,732.0,O,3265617.0
gle9801,,KSCYCESK,5.0,D,GameStop,1-724-404-2730,277520.0,2.0,0.0,32.0,369.0,O,2387472.0
BCG9802,,Srllf,5.0,W,Nacco Industries,1-389-179-0350,,4.0,1.0,28.0,483.0,O,846372.0
WXO9803,,Dnuryfeirof,2.0,W,,1-536-802-1200,151886.0,4.0,4.0,,661.0,U,2862895.0
Ijq9804,,,6.0,S,Graphic Packaging Holding,1-591-775-1309,175605.0,4.0,5.0,83.0,438.0,O,1652410.0
fdd9805,,Rjoxn,8.0,S,Terra Industries,1-199-805-6277,37684.0,5.0,4.0,,813.0,R,2406642.0
Aro9806,w,PTEZIOYKNGBQ,5.0,S,DISH Network,1-134-178-7893,71197.0,3.0,3.0,71.0,511.0,O,435495.0
uso9807,,Xgpiffwdr,8.0,U,,1-476-772-9719,157122.0,2.0,,32.0,474.0,O,1537756.0
Bhj9808,v,alrwz,4.0,M,Sanmina-SCI,1-526-786-0424,444816.0,2.0,1.0,,506.0,R,2722282.0
Mge9809,U,Nnezf,6.0,D,Stanley Works,1-786-446-9417,8311.0,5.0,4.0,48.0,772.0,,
Coo9810,,Rgmbf,3.0,M,Johnson Controls,1-781-637-3596,155914.0,3.0,0.0,69.0,546.0,O,678801.0
JYX9811,x,Lgdeo,10.0,U,Tech Data,1-964-545-5956,339601.0,4.0,2.0,97.0,552.0,O,1049475.0
szn9812,D,,6.0,D,,1-827-775-1568,344862.0,1.0,2.0,55.0,738.0,O,3844727.0
CRH9813,,Pvpgftphron,10.0,W,Rohm & Haas,1-311-965-2370,496829.0,0.0,0.0,22.0,573.0,O,2888275.0
lgv9814,,Bzihvvbyqf,6.0,S,M&T Bank Corp.,1-984-027-7433,129017.0,1.0,3.0,42.0,842.0,O,2451777.0
Vvl9815,y,PQRUO,0.0,M,Automatic Data Processing,1-157-236-7700,430025.0,0.0,3.0,3.0,347.0,R,776583.0
Ugw9816,j,Gdmdlbnjbt,10.0,S,Mettler-Toledo International,1-656-109-1600,97349.0,2.0,1.0,40.0,551.0,O,2562495.0
Ryu9817,,Luplgst,5.0,D,Jarden,1-635-447-3318,393547.0,3.0,3.0,55.0,565.0,O,3652078.0
Vlp9818,F,ywozoerkq,0.0,S,Brookdale Senior Living,1-393-830-5416,182351.0,2.0,2.0,56.0,301.0,U,557439.0
lfx9819,t,SXPPXJXUPKA,3.0,S,Airtran Holdings,1-441-296-2469,416999.0,3.0,0.0,51.0,572.0,U,3406094.0
JLW9820,,Jnnfard,,U,Packaging Corp. of America,1-673-121-3558,417268.0,1.0,5.0,43.0,328.0,O,
AMX9821,,Wprqtaiifpi,5.0,S,Health Net,1-405-616-8440,8210.0,4.0,0.0,24.0,318.0,R,2569171.0
Uax9822,Z,KDWZDFHPK,,M,Coca-Cola Enterprises,,310092.0,2.0,0.0,87.0,397.0,O,
eth9823,L,LZSRWIUVTD,4.0,M,UAL,1-062-969-9915,308220.0,1.0,1.0,2.0,755.0,O,3800745.0
Yes9824,,Rowrnedbgdvp,6.0,U,,1-237-403-1731,13133.0,1.0,5.0,82.0,726.0,,2501119.0
KWC9825,V,ONURDXOYLBJD,9.0,U,McGraw-Hill,1-763-307-9397,324723.0,,0.0,27.0,599.0,,2719500.0
Tqi9826,,Nsvqzlwwfjfb,1.0,U,Chemtura,1-354-555-1031,85424.0,5.0,1.0,83.0,418.0,O,2076148.0
Wpa9827,,Gxvmaymhdz,4.0,U,Church & Dwight,1-913-677-8025,156722.0,2.0,2.0,50.0,807.0,O,3893034.0
gpm9828,K,Ftiviokemot,5.0,U,Family Insurance Group,1-368-266-8562,220136.0,5.0,0.0,32.0,549.0,O,3870783.0
prv9829,,VZRUAF,3.0,W,Kraft Foods,1-244-489-1174,398813.0,4.0,4.0,17.0,633.0,O,2179066.0
Ytv9830,,Noexilytzfe,5.0,U,Anadarko Petroleum,1-801-737-7051,32185.0,4.0,5.0,54.0,300.0,O,3916822.0
Ttl9831,V,Kvzrp,7.0,M,Fortune Brands,1-628-498-6046,380312.0,3.0,1.0,68.0,383.0,O,1771227.0
Kkh9832,W,Pbwequhd,7.0,U,PC Connection,1-520-341-5913,286646.0,4.0,4.0,98.0,598.0,O,2911392.0
LES9833,U,Iykvwpxhik,5.0,M,,1-955-867-3416,255157.0,5.0,0.0,23.0,351.0,O,2302082.0
Kbn9834,S,kajgselxyhsd,9.0,M,Fortune Brands,,151929.0,5.0,1.0,6.0,757.0,O,3809157.0
VNB9835,,Bopfksow,8.0,U,Philip Morris International,1-413-207-9887,416186.0,4.0,5.0,11.0,,O,1780094.0
mog9836,,Ojhblexfg,6.0,M,Oil States International,1-975-288-7412,248338.0,1.0,3.0,86.0,539.0,O,2476975.0
XOZ9837,V,ADPLLPPFTK,7.0,M,Northern Trust Corp.,1-540-846-0942,86514.0,3.0,3.0,50.0,,O,890294.0
Ixh9838,O,jromb,8.0,W,Health Net,1-252-815-0749,247336.0,4.0,0.0,93.0,819.0,O,2635253.0
Awr9839,O,ejvdrmfih,8.0,S,Pantry,1-196-424-5054,309440.0,,5.0,81.0,831.0,O,496823.0
RMI9840,X,UCHFZOP,1.0,M,Publix Super Markets,1-601-649-3790,486563.0,1.0,2.0,25.0,514.0,R,362621.0
iff9841,Z,xxqfqmsnoado,9.0,M,Smith International,1-820-566-0356,408888.0,2.0,5.0,47.0,480.0,O,2966858.0
Moj9842,,chlacgze,3.0,M,Cytec Industries,1-362-942-1548,172886.0,1.0,4.0,,526.0,O,2439916.0
dnf9843,,PSEHMK,1.0,S,Virgin Media,1-214-875-8476,499374.0,4.0,5.0,,706.0,O,1037920.0
Kwl9844,u,Plrahvyojds,9.0,D,FPL Group,1-993-409-1963,360279.0,2.0,2.0,20.0,394.0,O,1071787.0
agh9845,,Evdsexkixjc,4.0,S,Honeywell International,1-552-189-4153,479794.0,3.0,2.0,30.0,461.0,O,1964285.0
Ikq9846,J,Dnovenprqjm,10.0,M,Precision Castparts,1-089-839-7520,,,3.0,13.0,390.0,O,905620.0
Tcc9847,,,7.0,U,Cintas,1-540-949-5084,417999.0,3.0,4.0,13.0,747.0,,358003.0
Phc9848,u,Wgoqxoxzbo,10.0,M,L-3 Communications,1-864-528-6133,356581.0,0.0,1.0,16.0,671.0,,2726548.0
dah9849,H,RCRXZUMEWNHD,1.0,M,Magellan Health Services,1-860-284-0921,285031.0,2.0,3.0,32.0,631.0,,810916.0
fyy9850,,dqrhlbk,6.0,S,Bristol-Myers Squibb,,57300.0,0.0,5.0,74.0,634.0,R,619755.0
cia9851,,Hjovsweta,9.0,M,Fifth Third Bancorp,1-717-655-6253,290970.0,3.0,0.0,70.0,492.0,U,2239170.0
Rup9852,,Eimawihtsvb,7.0,S,United Rentals,1-035-155-5723,103512.0,1.0,0.0,83.0,413.0,O,892128.0
JEK9853,,EDMHYQMEEQ,0.0,S,Michaels Stores,,297632.0,,5.0,91.0,619.0,R,3130806.0
SGG9854,,Fmwtwfq,,M,Agilent Technologies,1-549-547-9329,239655.0,2.0,,99.0,446.0,R,3473479.0
rmn9855,E,Xcurw,5.0,D,NewPage Holding,1-754-004-1808,366997.0,4.0,2.0,84.0,767.0,O,100195.0
BUP9856,,oapuiec,3.0,M,General Cable,1-336-478-8193,73136.0,4.0,4.0,73.0,428.0,O,106595.0
akt9857,,Xsrfq,8.0,M,YRC Worldwide,1-270-703-6913,92343.0,2.0,3.0,84.0,528.0,O,817817.0
PJS9858,S,btfjjlgouhus,4.0,M,NV Energy,1-256-718-0489,283951.0,5.0,1.0,54.0,523.0,O,2802149.0
Puy9859,,Sgefxjev,7.0,M,Sun Microsystems,1-417-894-7081,37154.0,0.0,5.0,34.0,658.0,R,506871.0
hoq9860,P,cvktzjmnneb,5.0,M,,1-185-319-8207,96303.0,2.0,5.0,48.0,475.0,O,1405175.0
Rqx9861,,,10.0,D,Lowe's,1-450-615-4188,430997.0,3.0,3.0,76.0,678.0,O,2650306.0
Qmb9862,,WMALOJGPTYQN,,M,Total System Services,1-871-896-6899,428569.0,2.0,2.0,10.0,469.0,O,1956097.0
ert9863,,Nbwqyjg,1.0,W,Integrys Energy Group,1-346-609-8684,304381.0,1.0,3.0,74.0,595.0,O,973923.0
sjl9864,,Rfsxjhdg,2.0,D,Collective Brands,1-983-655-0855,422144.0,5.0,4.0,96.0,749.0,U,2446019.0
LCR9865,b,VXSAUAAUZTKF,1.0,M,Snap-On,1-595-433-8361,385918.0,2.0,2.0,43.0,344.0,O,
Vjb9866,,LGBNYJHKAJ,6.0,U,Applied Biosystems,1-409-001-1296,46320.0,0.0,3.0,74.0,337.0,O,2169049.0
fhb9867,,DHODFOBH,4.0,S,Watson Wyatt Worldwide,1-819-971-2152,355052.0,1.0,3.0,75.0,841.0,O,2566691.0
Vzn9868,,dsboanrla,3.0,U,R.R. Donnelley & Sons,1-193-083-0580,335409.0,,1.0,97.0,544.0,O,2356764.0
Niq9869,Y,zvefwpsyvm,5.0,U,FreeportMcMoRan Copper & Gold,1-784-700-1830,353085.0,0.0,3.0,25.0,574.0,R,2465932.0
Lza9870,,EGOSCWCL,3.0,M,Smith International,1-944-696-1094,,0.0,2.0,88.0,411.0,O,838029.0
nyp9871,,FQWVNRBM,2.0,M,RPM International,1-467-923-4156,15241.0,1.0,5.0,53.0,428.0,U,1194315.0
YKS9872,,Jxfgaesdyfks,2.0,S,YRC Worldwide,1-551-393-7913,201461.0,5.0,4.0,21.0,768.0,R,896952.0
Miu9873,F,Hwivicvow,4.0,D,Newmont Mining,1-419-879-0272,175251.0,4.0,5.0,91.0,841.0,R,1449534.0
MGY9874,,cjaegfcwx,1.0,U,PSS World Medical,1-069-537-7174,179654.0,4.0,5.0,51.0,698.0,O,2836067.0
Gez9875,,xneikr,10.0,M,Southern,1-889-695-7999,228684.0,1.0,2.0,56.0,,U,3528220.0
Pmm9876,,lovzfaqou,,M,Perini,1-210-900-6565,363168.0,1.0,3.0,9.0,656.0,O,844644.0
APL9877,z,Mfrulfcbz,5.0,M,Ecolab,1-607-512-2320,403522.0,0.0,4.0,19.0,565.0,O,3620604.0
jlx9878,,Qhgrb,6.0,M,United Natural Foods,1-749-491-3569,69468.0,1.0,4.0,,371.0,O,400095.0
CXM9879,M,Ejkjaust,4.0,W,First Data,1-348-668-6049,217571.0,4.0,2.0,26.0,753.0,U,847663.0
aah9880,A,Jpdqbh,7.0,S,New York Times,1-486-450-1008,137162.0,1.0,3.0,2.0,615.0,,2345473.0
Huy9881,,Gpgoazrimgpx,10.0,W,Olin,1-979-047-5794,497380.0,3.0,5.0,18.0,405.0,U,3395353.0
QZC9882,i,Vmwtekqmi,10.0,M,Con-way,1-493-543-3043,,1.0,4.0,88.0,731.0,O,1433403.0
HGM9883,,ipohwfmjkju,4.0,U,Pfizer,1-632-596-9700,27599.0,3.0,2.0,46.0,795.0,O,563734.0
ebf9884,,Cubvu,2.0,W,Liberty Global,1-083-018-8740,153424.0,4.0,1.0,94.0,826.0,,2116224.0
GIQ9885,r,,2.0,S,Pentair,1-273-786-5182,161673.0,4.0,4.0,68.0,768.0,O,95894.0
Csi9886,f,ymguyfrfe,4.0,S,CF Industries Holdings,1-159-822-5035,466318.0,3.0,0.0,71.0,,U,2002783.0
Iev9887,k,Kmldwrttlu,1.0,M,CACI International,1-416-527-7417,304015.0,1.0,4.0,74.0,485.0,R,2439845.0
zau9888,X,Pqwojlxycnuc,3.0,U,New York Life Insurance,1-797-409-8765,130884.0,0.0,3.0,98.0,463.0,O,2342350.0
Bxb9889,,PLVXNFBEM,6.0,M,,1-490-149-9176,480167.0,2.0,3.0,60.0,769.0,O,2694839.0
Gmm9890,J,Nqodtedd,4.0,W,Timken,1-368-070-9973,133671.0,3.0,,40.0,556.0,O,1486843.0
lii9891,,Rpguxpxl,10.0,M,Michael Foods,1-277-087-0426,480094.0,4.0,4.0,66.0,505.0,O,3037943.0
mep9892,,Tybpku,5.0,W,Idearc,1-279-864-8716,38745.0,2.0,4.0,56.0,393.0,O,
jiq9893,x,Gkvwdz,2.0,M,Paccar,1-439-540-3593,216278.0,0.0,2.0,68.0,710.0,O,524271.0
Smg9894,v,Dlnqdnjdddpk,10.0,U,Aventine Renewable Energy,1-446-000-6052,159431.0,4.0,4.0,65.0,499.0,R,1364045.0
hlv9895,,Dtnixiyknwp,10.0,U,Boise,1-241-295-6865,19888.0,1.0,4.0,23.0,503.0,R,
Umi9896,q,Gsqam,,,Erie Insurance Group,1-050-189-4873,256100.0,5.0,5.0,96.0,664.0,O,1640714.0
UIQ9897,s,Kbgmrcyx,5.0,S,Rite Aid,1-897-005-0822,218532.0,0.0,0.0,38.0,580.0,O,1149542.0
fpi9898,x,gtrgrvy,4.0,U,Owens & Minor,1-785-431-3324,448600.0,3.0,5.0,0.0,381.0,O,
TMU9899,,Mxecghvm,1.0,U,,1-777-561-6436,248667.0,1.0,2.0,2.0,325.0,O,2850504.0
AWQ9900,,Lvlvvzvmrva,7.0,M,Rockwell Collins,1-780-406-7547,421362.0,1.0,2.0,9.0,613.0,O,1927935.0
Koc9901,w,Twmycupggzzj,6.0,U,Pep Boys,1-967-103-9377,321585.0,3.0,1.0,58.0,326.0,R,3088112.0
Dds9902,,,10.0,U,RSC Holdings,1-026-018-4555,265660.0,3.0,3.0,62.0,304.0,O,1745256.0
Rss9903,u,jnuadqdor,9.0,S,Analog Devices,1-794-707-6361,256894.0,5.0,1.0,22.0,841.0,O,3478614.0
IHF9904,,kmzdrxzjp,10.0,M,,1-809-289-7249,217120.0,1.0,5.0,57.0,456.0,O,2203683.0
Mmr9905,i,LQYHN,9.0,U,CC Media Holdings,1-971-340-2739,359626.0,3.0,1.0,72.0,322.0,O,389491.0
TAQ9906,H,Ygffjgf,,M,Constellation Brands,1-997-869-5483,232875.0,3.0,2.0,48.0,749.0,O,2084364.0
yyp9907,Z,nzqrg,9.0,M,Great Plains Energy,1-652-023-8483,335620.0,0.0,0.0,84.0,592.0,O,3727741.0
Kmg9908,c,Htihxemq,7.0,M,Henry Schein,1-537-733-8366,75247.0,5.0,5.0,46.0,665.0,R,15865.0
jnr9909,X,Swkmbxesg,1.0,U,Calpine,,458699.0,5.0,0.0,70.0,621.0,R,1627406.0
Urv9910,E,IWFCQJDOKDR,1.0,,Lockheed Martin,1-287-654-2438,333343.0,4.0,5.0,98.0,840.0,R,43053.0
PVD9911,u,Ffhdpmbhkkbp,6.0,D,Tenneco,1-485-106-8017,141104.0,3.0,3.0,73.0,806.0,O,3870271.0
MKQ9912,,Airgadp,3.0,M,,1-248-843-8017,6992.0,0.0,5.0,12.0,766.0,O,2916832.0
AFB9913,,kwvjagvihwka,0.0,D,PepsiAmericas,1-708-984-9780,309180.0,4.0,0.0,89.0,341.0,O,1104262.0
Twb9914,,Ncrffko,6.0,M,OGE Energy,1-328-471-4213,,3.0,0.0,11.0,570.0,R,667902.0
lfz9915,,HHHCZQC,10.0,,Gap,1-182-809-0312,246734.0,4.0,3.0,99.0,642.0,O,1873427.0
CPH9916,,Gkvovhb,8.0,S,Family Insurance Group,1-870-707-8696,92762.0,3.0,4.0,22.0,363.0,O,3464870.0
Mbh9917,,Mjifeeva,7.0,U,Parker Hannifin,1-652-374-2595,321743.0,0.0,2.0,68.0,813.0,O,813850.0
Xep9918,q,nszbhfawdhr,10.0,M,NCR,1-423-169-1051,298505.0,4.0,4.0,,738.0,O,207598.0
Pgq9919,R,Nzhoxj,7.0,M,ConocoPhillips,1-718-318-5063,472587.0,0.0,2.0,35.0,700.0,R,1983672.0
ZRY9920,,andwd,1.0,U,Honeywell International,1-653-791-2483,84781.0,4.0,3.0,,511.0,O,
lhb9921,,Qnssykij,3.0,,RPM International,1-574-075-7346,,0.0,1.0,64.0,408.0,O,2629512.0
tco9922,,Sohikqsfpu,0.0,M,Zimmer Holdings,1-109-000-5273,439717.0,,5.0,81.0,403.0,O,468793.0
rrx9923,L,Rlplrfskjlu,0.0,M,,1-818-102-2606,211844.0,0.0,4.0,15.0,,U,3229310.0
Yws9924,W,GKGYUBJ,9.0,M,AutoNation,1-589-331-4934,,5.0,1.0,63.0,531.0,,3004304.0
DCG9925,D,PVKSFOIF,9.0,M,Universal Health Services,1-284-446-8984,95032.0,3.0,,41.0,519.0,R,1617848.0
pys9926,J,LPCDTD,8.0,W,Systemax,1-124-118-0596,138163.0,1.0,0.0,13.0,313.0,O,769693.0
ihx9927,,UXCUHPMU,8.0,M,Sprint Nextel,1-360-376-8323,446526.0,4.0,3.0,65.0,579.0,O,1154495.0
slt9928,,Whwlhsjkolxo,10.0,U,NYSE Euronext,1-666-477-6134,69393.0,0.0,4.0,23.0,530.0,O,1054531.0
EOM9929,t,JCBQU,3.0,W,NuStar Energy,1-208-351-1734,14073.0,3.0,2.0,52.0,355.0,O,3360669.0
Ctt9930,W,fqlvyaoup,0.0,M,,1-229-318-2971,294077.0,0.0,3.0,40.0,313.0,U,2842734.0
YKK9931,E,Lfjpcisgup,5.0,U,Abercrombie & Fitch,1-773-149-4206,185014.0,1.0,2.0,69.0,396.0,,457529.0
Acp9932,w,Xezmsgewdh,1.0,S,Vectren,1-283-835-0166,291320.0,5.0,4.0,56.0,792.0,O,3529994.0
Svn9933,A,Talpokv,8.0,M,Cinemark Holdings,1-499-794-9314,258469.0,0.0,3.0,,600.0,O,2134962.0
KSB9934,S,cllhjdabw,1.0,D,Furniture Brands International,1-411-165-8892,279488.0,1.0,1.0,95.0,344.0,O,3439269.0
glz9935,S,hmvope,8.0,,Carpenter Technology,1-450-611-8246,283927.0,3.0,3.0,31.0,664.0,U,1089291.0
Qwz9936,,WHHYW,5.0,W,Costco Wholesale,1-711-879-0121,54913.0,0.0,4.0,54.0,746.0,R,1186944.0
Ooj9937,Q,Krisipluczq,10.0,M,Cooper Tire & Rubber,1-607-189-9575,65141.0,0.0,1.0,42.0,795.0,O,354550.0
ojf9938,r,Uzaehqnuqm,7.0,W,General Electric,1-703-570-3406,25073.0,1.0,2.0,32.0,,O,2954808.0
Kwz9939,P,Akeuduipay,7.0,S,A.O. Smith,1-788-584-4878,222766.0,2.0,4.0,33.0,832.0,O,486311.0
FVX9940,,Vqzklzfjj,3.0,D,Enterprise GP Holdings,1-837-966-7016,257636.0,3.0,3.0,94.0,365.0,O,
Sdh9941,,Kipggcgkduau,1.0,M,,1-764-781-9763,,1.0,5.0,20.0,827.0,O,1641768.0
QTG9942,k,UKENILG,4.0,D,Cabela's,1-639-737-7537,14337.0,3.0,0.0,13.0,575.0,,2148413.0
JFX9943,f,uljzncnomb,2.0,W,Dynegy,1-220-082-0931,171557.0,3.0,4.0,88.0,832.0,U,968265.0
WMS9944,g,wintebwcrdl,8.0,U,Invacare,1-999-016-8444,492359.0,1.0,3.0,95.0,524.0,O,285248.0
Bka9945,,IEVMFKN,5.0,M,Interactive Brokers Group,1-382-217-3884,348574.0,5.0,2.0,15.0,545.0,O,1978929.0
Qlu9946,,usfbbsvwv,6.0,W,W.W. Grainger,1-991-923-9235,403628.0,4.0,2.0,97.0,560.0,O,228156.0
Lsi9947,,XRUIJTLQCOUO,2.0,M,Adobe Systems,1-650-223-6393,343117.0,3.0,0.0,56.0,335.0,O,1831564.0
cwz9948,e,xmuhrb,6.0,U,Pfizer,1-057-448-9870,79562.0,2.0,5.0,51.0,499.0,O,1779473.0
KIM9949,,SPLKNGRAG,7.0,M,Capital One Financial,1-597-448-6618,469154.0,5.0,0.0,8.0,342.0,O,860482.0
WIV9950,A,Kskgg,1.0,M,Anadarko Petroleum,1-035-171-4038,476233.0,4.0,4.0,79.0,802.0,O,3622268.0
uxg9951,n,Afzahjljbc,0.0,D,Pepsi Bottling,,195396.0,5.0,4.0,13.0,426.0,R,1138798.0
vvt9952,,Hnvjmseju,3.0,S,Allstate,1-432-890-3579,448092.0,2.0,4.0,47.0,421.0,O,922109.0
HJY9953,d,Cysafkafm,9.0,S,Teleflex,1-845-292-6913,342147.0,1.0,4.0,9.0,530.0,O,646544.0
NOB9954,W,GMNBPEQHD,4.0,M,Harley-Davidson,1-336-381-6195,93335.0,3.0,4.0,68.0,452.0,R,3760420.0
Wpi9955,J,fdcsecw,2.0,U,Marshall & Ilsley Corp.,1-411-418-8803,251230.0,3.0,4.0,24.0,672.0,O,780192.0
WPW9956,g,Oiqehef,0.0,M,Smurfit-Stone Container,1-474-116-8712,84409.0,5.0,1.0,63.0,504.0,R,2787515.0
Wbr9957,,VDXNUG,0.0,W,Terra Industries,,47384.0,4.0,5.0,31.0,841.0,R,244252.0
AEV9958,,Yzyzinag,2.0,W,Halliburton,1-665-795-4500,476045.0,4.0,2.0,64.0,695.0,O,3528341.0
