AgencyID,Phone,LastName,Country,FirstName,NetWorth,MiddleInitial,Age,Employer,PostalCode,Gender,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,NumberCreditCards
ses996,1-087-432-5584,seshadri,United States of America,darrell,,,22.0,ArvinMeritor,x7j 1r6,m,0.0,1.0,M,400.0,O,10.0
jat997,1-663-199-7468,jatar,United States of America,Seema,,G,24.0,News Corp.,M7o 1b6,f,3.0,,M,572.0,O,8.0
PAR998,1-841-727-3695,PARKASH,United States of America,DANNA,3584657.0,,96.0,3M,V6t 1q4,,5.0,1.0,M,478.0,,8.0
LIM999,1-031-107-8400,LIMERICK,United States of America,heidie,2630525.0,D,9.0,McGraw-Hill,20019,,5.0,1.0,S,369.0,,4.0
Ibu1000,1-239-428-8434,Iburg,United States of America,KALYAN,1259920.0,,79.0,Black & Decker,35869,,5.0,4.0,S,349.0,O,4.0
Cap1001,1-411-297-1283,Capps,United States of America,Guillema,2090765.0,,99.0,Convergys,t6b 1f2,f,5.0,1.0,,693.0,R,7.0
vel1002,1-979-333-1341,veloz,United States of America,HOLLIE,403069.0,A,42.0,WGL Holdings,90332,,1.0,3.0,W,845.0,R,10.0
LLE1003,1-065-037-4992,LLEWELLYN,Canada,ASHLAN,2983506.0,,69.0,Dynegy,32814,,5.0,,M,387.0,O,6.0
Bou1004,1-931-796-7793,Boucher,Canada,MAGDA,3287404.0,I,85.0,Starwood Hotels & Resorts,V5C 1M5,m,5.0,4.0,U,463.0,O,
GUI1005,1-508-157-5895,GUIRGUIS,Canada,MATTHEW,2247210.0,A,82.0,Brinker International,30365,,2.0,0.0,M,563.0,O,3.0
REG1006,1-383-075-4869,REGA,Canada,elsbeth,3855957.0,,95.0,Hartford Financial Services,50302,,4.0,3.0,W,631.0,R,6.0
pha1007,,phair,United States of America,Etty,1224866.0,A,37.0,LSI,T5a 1x2,M,5.0,5.0,M,717.0,O,9.0
Pei1008,1-807-945-8305,Peiser,United States of America,Letty,634672.0,,72.0,Smurfit-Stone Container,90766,,5.0,2.0,M,752.0,R,1.0
Bay1009,1-663-024-7848,Bayly,Canada,Carlynne,1263073.0,D,95.0,Equifax,E7o 1n5,m,3.0,4.0,M,709.0,U,2.0
XEN1010,1-415-949-1686,XENOS,United States of America,VICKIE,828424.0,R,75.0,W.R. Berkley,92513,,5.0,5.0,M,566.0,O,8.0
Ham1011,1-257-805-9057,Hammermeister,United States of America,Riyad,174659.0,,81.0,Interstate Bakeries,91318,,1.0,1.0,S,571.0,R,8.0
Fal1012,1-700-829-5770,Falconer,United States of America,Riaz,1127121.0,D,40.0,Sara Lee,94649,,1.0,2.0,W,683.0,O,9.0
Hen1013,1-348-265-1603,Hench,United States of America,Ishan,2302546.0,,17.0,Vectren,22312,,,2.0,D,517.0,O,4.0
chr1014,1-886-757-7405,chronowic,Canada,ANKI,3111577.0,I,75.0,Johnson & Johnson,T5d 1s1,m,3.0,5.0,M,722.0,R,
NAI1015,1-396-597-4517,NAISMITH,Canada,Tracy,3209319.0,,,JohnsonDiversey,76101,M,1.0,4.0,W,334.0,O,0.0
Alt1016,1-498-190-5276,Altmann,United States of America,CYNDIE,2731425.0,Y,,BE Aerospace,S3b 1f5,,1.0,0.0,M,768.0,O,3.0
NEY1017,1-361-067-7428,NEYMAN,United States of America,CHRISTIANE,235939.0,,22.0,,99653,,3.0,4.0,M,764.0,R,2.0
THU1018,1-012-847-1964,THURMAN,Canada,Durantaye,1053243.0,F,61.0,TJX,07110,,0.0,2.0,W,764.0,O,0.0
TET1019,1-714-486-1312,TETRAULT,United States of America,Hq,1831950.0,,81.0,Walt Disney,70184,M,2.0,5.0,M,808.0,O,10.0
Per1020,1-864-616-2339,Percy,United States of America,ADELHEID,167301.0,,58.0,,t5d 1z7,f,2.0,4.0,U,622.0,,5.0
Har1021,1-891-588-9626,Harker,United States of America,Jackie,2495100.0,,23.0,Hanesbrands,70178,,2.0,3.0,S,676.0,O,10.0
Mis1022,1-130-471-1754,Mishina,United States of America,LETA,3466329.0,,0.0,Embarq,89109,,2.0,5.0,M,,O,6.0
Bra1023,1-281-443-1850,Brannan,United States of America,Lynnett,3624918.0,B,52.0,EOG Resources,27417,,5.0,0.0,S,418.0,O,5.0
TRA1024,1-804-401-8128,TRANSLATIONS,United States of America,Dorthea,1577238.0,,93.0,WellPoint,v6y 1u9,F,0.0,4.0,U,669.0,U,1.0
igu1025,1-556-335-9257,iguchi,United States of America,ANSELMA,2950693.0,,37.0,VWR Funding,78273,,2.0,5.0,M,845.0,O,4.0
Cha1026,1-527-620-5860,Chanchlani,Canada,Gerhardine,1493088.0,B,62.0,Granite Construction,10028,,,1.0,S,557.0,R,
FIS1027,1-683-116-6948,FISCHETTI,United States of America,Berty,2128459.0,,29.0,First Data,T5d 1m6,,2.0,3.0,D,304.0,O,5.0
Hic1028,1-178-366-5550,Hickman,United States of America,Pepi,1214816.0,Y,29.0,Great Plains Energy,90333,,2.0,2.0,M,583.0,O,9.0
Cro1029,1-257-384-2302,Cromwell,United States of America,dianemarie,3177263.0,,80.0,Liberty Global,v6x 1w8,,4.0,3.0,U,,R,1.0
god1030,1-761-972-7847,godina,Canada,homer,31017.0,J,50.0,Pepsi Bottling,21272,,4.0,4.0,U,481.0,R,7.0
cra1031,1-899-632-9930,craver,United States of America,Ranee,1869953.0,T,,Valassis Communications,93872,m,1.0,0.0,M,578.0,R,10.0
son1032,1-880-873-8206,sonhing,United States of America,Kirit,2933214.0,,15.0,eBay,V6F 1W5,F,1.0,4.0,U,770.0,O,8.0
Gud1033,1-333-335-9990,Gudgeon,United States of America,Tuesday,1053473.0,,,Goodyear Tire & Rubber,64058,,4.0,0.0,D,400.0,O,1.0
Var1034,1-452-395-4511,Varady,United States of America,babara,1453604.0,,37.0,Regal Entertainment Group,H5k 1r3,m,1.0,5.0,M,461.0,O,9.0
SAD1035,1-250-105-0802,SADRI,United States of America,tabbitha,626301.0,,49.0,Constellation Energy,72245,,1.0,4.0,W,481.0,U,4.0
FAT1036,1-486-032-5169,FATICA,United States of America,gerianne,2406611.0,K,81.0,Ameriprise Financial,V6D 1P1,m,2.0,4.0,S,716.0,R,9.0
CAR1037,1-553-868-8758,CARMONA,United States of America,Kristi,1870492.0,,59.0,Merck,80920,M,0.0,1.0,S,696.0,O,5.0
Til1038,1-103-814-6831,Tille,Canada,Orsa,2797455.0,Q,6.0,Coca-Cola,91733,,0.0,1.0,M,412.0,R,2.0
MAR1039,1-262-934-5968,MARACLE,United States of America,dpn,2426832.0,,81.0,Lincoln National,10066,m,4.0,5.0,D,511.0,O,4.0
Gol1040,1-248-853-1093,Goldthorp,United States of America,KATRINKA,627619.0,I,90.0,Century Aluminum,m3w 1l4,f,2.0,2.0,M,408.0,O,
DOB1041,1-951-405-6481,DOBBS,United States of America,phedra,3586680.0,,68.0,Leggett & Platt,X5e 1v5,F,2.0,1.0,,408.0,O,9.0
NAM1042,1-462-837-6507,NAMONT,Canada,Christiana,3372164.0,,58.0,MetLife,77096,f,5.0,3.0,U,619.0,O,1.0
fil1043,1-237-808-5164,filer,United States of America,Tallou,2840455.0,,92.0,,43639,,0.0,2.0,S,660.0,O,6.0
LON1044,1-693-910-3766,LONGTIN,United States of America,gareth,,I,36.0,Autoliv,94264,,3.0,2.0,M,693.0,O,9.0
KET1045,1-850-124-1760,KETTLES,United States of America,Hiroki,1333861.0,,27.0,BMC Software,m2r 1e8,,,5.0,M,508.0,R,
MAL1046,1-475-861-2583,MALMQVIST,United States of America,Jennie,2277216.0,H,54.0,Time Warner,H2G 1Y5,H,3.0,4.0,S,759.0,O,7.0
eri1047,1-872-883-3504,erickson,United States of America,Isabelle,3753750.0,K,19.0,Cummins,V6i 1q1,f,2.0,3.0,S,807.0,O,1.0
del1048,1-993-512-2854,delong,Canada,bang,2126538.0,,51.0,PolyOne,T6d 1e3,,1.0,2.0,D,,O,1.0
Sch1049,1-924-427-6830,Schmitigal,United States of America,ADDY,192405.0,P,4.0,Jacobs Engineering Group,e7o 1o6,m,4.0,2.0,D,486.0,O,9.0
Xay1050,1-354-709-5259,Xayaraj,United States of America,Bnrecad,3671370.0,,39.0,Fastenal,M5B 1X1,,5.0,5.0,W,401.0,O,5.0
Bul1051,1-550-875-8392,Buley,United States of America,Raouf,2637910.0,,53.0,Stanley Works,M5G 1X4,M,1.0,4.0,M,629.0,R,1.0
BRY1052,1-891-250-5516,BRYS,Canada,Rijos,2875489.0,,80.0,Adams Resources & Energy,M2p 1d1,,,2.0,U,346.0,O,7.0
Tem1053,,Temp,United States of America,tavis,2859611.0,B,14.0,Brinker International,55406,,1.0,2.0,M,843.0,O,2.0
Vit1054,1-794-952-5578,Vitaglian,United States of America,ELEANOR,1062015.0,,9.0,Chubb,78273,m,3.0,5.0,M,513.0,U,4.0
VAN1055,1-349-466-1703,VAN RIJN,United States of America,paloma,337306.0,,80.0,Wendy's/Arby's Group,89139,m,2.0,3.0,S,841.0,R,5.0
NAN1056,1-672-609-4759,NANCE,United States of America,Mallissa,1018318.0,H,29.0,Steel Dynamics,T6D 1K7,,1.0,2.0,S,561.0,R,5.0
Unx1057,1-417-191-3246,Unxlb,United States of America,eyde,229409.0,,95.0,Halliburton,39212,,3.0,0.0,,703.0,O,4.0
kro1058,1-609-761-4221,kroeger,United States of America,trees,1696984.0,,69.0,Brightpoint,94494,,4.0,4.0,M,623.0,O,7.0
LIM1059,1-622-832-3105,LIMEINA,United States of America,Sheelagh,264708.0,,10.0,Murphy Oil,M2p 1f3,,0.0,3.0,M,474.0,O,5.0
Puu1060,1-068-987-5236,Puukila,United States of America,Brenna,2838226.0,,,Northern Trust Corp.,M5e 1w5,m,5.0,1.0,M,713.0,O,7.0
LUC1061,1-922-386-5693,LUCIANI,Canada,mavis,1194963.0,,68.0,Jacobs Engineering Group,m2r 1f9,M,2.0,1.0,W,667.0,R,6.0
gli1062,1-752-109-4910,glidewell,United States of America,Cristina,759816.0,,16.0,GMAC,33143,,5.0,,M,604.0,O,4.0
DUR1063,1-294-058-3231,DURAN,United States of America,Owen,136672.0,B,85.0,,27609,E,5.0,2.0,M,680.0,O,10.0
Lux1064,1-231-043-0473,Luxford,United States of America,FERDINANDA,2815085.0,F,98.0,Valero Energy,H7f 1t7,,2.0,5.0,M,357.0,O,4.0
Bur1065,1-087-812-1457,Burruss,United States of America,KARYLIN,2186194.0,A,26.0,Hovnanian Enterprises,S7c 1n6,,2.0,1.0,S,581.0,O,10.0
Cla1066,1-895-280-0134,Clairmont,United States of America,Adelind,562845.0,D,4.0,,60759,m,2.0,4.0,W,408.0,O,4.0
Mot1067,1-125-095-3485,Motashaw,United States of America,Caridad,3224446.0,H,10.0,,98424,,4.0,5.0,M,791.0,R,3.0
KHA1068,1-317-700-3136,KHATRI,United States of America,Shena,3935782.0,,65.0,Raytheon,92826,,5.0,3.0,U,427.0,U,0.0
DEL1069,1-395-407-5230,DELORENZI,United States of America,Melisent,833744.0,,54.0,Whole Foods Market,79944,F,0.0,5.0,,770.0,O,2.0
Por1070,1-605-413-3100,Portigal,United States of America,Helaina,960030.0,Z,72.0,PNC Financial Services Group,H6c 1x7,,4.0,5.0,D,579.0,O,0.0
STE1071,,STEELE,United States of America,Naren,239307.0,H,55.0,Herman Miller,80160,f,2.0,5.0,M,755.0,R,4.0
MCD1072,1-084-622-1498,MCDEVITT,United States of America,Betta,,,72.0,Adams Resources & Energy,60715,m,2.0,1.0,M,440.0,R,2.0
KHO1073,1-591-556-2829,KHOUDERCHAH,Canada,Prity,626717.0,G,17.0,Delphi,V6C 1Q6,,4.0,0.0,S,529.0,O,0.0
Maj1074,1-481-668-7371,Majmudar,United States of America,AURORA,736082.0,R,14.0,,99717,L,3.0,0.0,U,429.0,,6.0
Whi1075,1-380-462-0840,Whiteford,United States of America,Kerry,2110346.0,Z,95.0,Energy Future Holdings,M5c 1x8,M,5.0,0.0,D,388.0,O,0.0
pue1076,1-658-942-8389,puett,Canada,Sallyann,3663087.0,,96.0,Ball,78258,f,2.0,5.0,M,784.0,O,10.0
Mai1077,1-967-862-7068,Mailroom,United States of America,Emanuel,1664925.0,R,14.0,Cracker Barrel Old Country,10272,f,4.0,3.0,W,313.0,,10.0
Pok1078,1-734-075-1604,Pokrifcak,United States of America,JULIEN,2244059.0,X,81.0,CBS,M9F 1U7,f,4.0,,M,476.0,U,5.0
Tra1079,1-149-719-8672,Tracey,United States of America,Marv,3408825.0,,7.0,Pepsi Bottling,v5c 1m8,m,5.0,5.0,W,528.0,O,6.0
Tra1080,1-702-891-4673,Tran,United States of America,Isabeau,168117.0,I,76.0,Circuit City Stores,90162,F,2.0,1.0,S,526.0,O,10.0
Rav1081,1-926-241-0941,Ravji,United States of America,LEZLIE,2751339.0,,17.0,Pall,94461,f,0.0,1.0,S,369.0,O,7.0
How1082,1-035-651-4833,Howe-patterson,United States of America,Adelle,,,20.0,Belk,m2q 1f6,,0.0,,S,450.0,O,3.0
KHA1083,1-589-896-5598,KHAWAR,United States of America,Souphalack,2358717.0,,25.0,Chubb,85250,m,1.0,5.0,M,563.0,O,9.0
HAW1084,1-412-697-9790,HAWKES,United States of America,warren,2480853.0,M,,MSC Industrial Direct,A5d 1a2,m,2.0,0.0,M,404.0,,3.0
bur1085,1-214-444-7587,burchat,United States of America,Ariel,506529.0,,66.0,NiSource,40507,m,5.0,0.0,M,617.0,U,5.0
Mil1086,1-575-945-8716,Milburn,United States of America,Hunter,3445444.0,,87.0,Northrop Grumman,M5e 1z9,,2.0,4.0,M,566.0,U,9.0
Pie1087,1-904-276-0505,Pieroway,United States of America,FANECHKA,381358.0,C,40.0,Kroger,66117,f,4.0,1.0,M,703.0,O,1.0
bir1088,1-968-943-6875,biray,United States of America,Ame,2370307.0,,22.0,XTO Energy,V6i 1p5,f,4.0,0.0,S,536.0,U,
Sch1089,1-273-980-4043,Schutte,United States of America,Caty,2868966.0,,82.0,Lennox International,19197,,1.0,2.0,S,478.0,O,0.0
stu1090,1-826-259-7289,sturrock,Canada,Schyndel,1404457.0,,8.0,Mirant,33620,m,5.0,4.0,U,735.0,O,0.0
You1091,1-406-108-7197,Younglove,United States of America,marita,3306812.0,F,26.0,Medco Health Solutions,77272,,1.0,0.0,M,451.0,O,
UBE1092,1-396-692-7316,UBERIG,Canada,Sandie,1208350.0,,78.0,,v6o 1w4,f,2.0,2.0,S,302.0,O,6.0
ras1093,1-802-565-9398,rasberry,United States of America,HATTIE,1237952.0,F,100.0,Windstream,90392,f,1.0,2.0,W,763.0,O,3.0
Mur1094,1-924-984-2764,Murrell,United States of America,HOPE,224107.0,N,30.0,Snap-On,99690,,2.0,,S,355.0,O,4.0
rob1095,1-218-919-0584,robieux,United States of America,Mehdi,268750.0,,72.0,Navistar International,63156,f,0.0,0.0,M,516.0,O,9.0
Sti1096,1-838-027-6063,Stinson,Canada,melina,2592121.0,,60.0,Ruddick,72289,,3.0,0.0,M,371.0,U,9.0
ram1097,1-810-463-3792,ramsey,Canada,RUEBEN,1940913.0,,25.0,Noble Energy,85099,F,0.0,2.0,D,824.0,O,6.0
inc1098,1-665-762-5397,ince,United States of America,Damian,3384172.0,,75.0,,T5d 1l9,M,0.0,4.0,M,422.0,,6.0
HAR1099,1-096-769-7262,HARRINGTON,United States of America,LUISA,1836514.0,E,69.0,,19025,F,1.0,2.0,W,684.0,O,1.0
Lit1100,1-476-760-8359,Litzenberger,United States of America,dari,,Y,11.0,Airgas,M7m 1a1,m,4.0,2.0,D,833.0,R,7.0
GOL1101,1-792-003-8759,GOLDMAN,United States of America,alvaro,1608301.0,,94.0,Kansas City Southern,77235,F,2.0,,M,349.0,O,9.0
deb1102,1-618-014-4494,debrusk,Canada,kim-tram,1736445.0,R,53.0,eBay,78504,,2.0,1.0,M,514.0,R,10.0
VIT1103,1-417-581-3861,VITAGLIAN,United States of America,Virgina,76872.0,,88.0,Monsanto,T5C 1S3,,4.0,5.0,U,673.0,R,10.0
nav1104,,navarro,United States of America,Liesbeth,3283688.0,,78.0,Exterran Holdings,37419,f,0.0,1.0,M,819.0,O,1.0
Ken1105,1-028-818-0899,Kent,United States of America,per,2374216.0,,86.0,Goodyear Tire & Rubber,93753,,2.0,0.0,M,331.0,O,9.0
oly1106,,olynyk,United States of America,Zia,2546060.0,Q,31.0,American Electric Power,40201,,4.0,2.0,S,499.0,R,9.0
Str1107,1-697-995-6167,Streight,Canada,betty-anne,1669874.0,,76.0,Amerigroup,94320,,0.0,0.0,D,599.0,O,1.0
yer1108,,yerigan,United States of America,CHERRY,,,28.0,Pall,H2b 1v9,m,1.0,0.0,U,702.0,O,0.0
KOB1109,1-179-394-4663,KOBIERSKI,United States of America,Mellisent,186934.0,,76.0,W.R. Grace,20008,F,2.0,4.0,D,718.0,O,2.0
Smi1110,1-102-985-1888,Smid,United States of America,vino,2488540.0,Q,55.0,Southwestern Energy,M9F 1T8,,4.0,0.0,W,389.0,O,3.0
Bre1111,1-020-144-3588,Brennan,United States of America,Cang,1177604.0,,44.0,Sunrise Senior Living,85703,M,,1.0,M,675.0,O,
Cob1112,,Cobran,Canada,Huyen,3240889.0,,74.0,Helix Energy Solutions Group,T6B 1F7,M,3.0,0.0,S,614.0,O,0.0
mab1113,1-870-928-4397,mabuchi,United States of America,Bernelle,1507154.0,K,38.0,Temple-Inland,91178,,2.0,0.0,M,694.0,R,9.0
cow1114,1-113-133-1885,cowell,United States of America,Berthe,1420357.0,F,17.0,Acuity Brands,T5c 1q4,f,0.0,3.0,S,560.0,O,7.0
att1115,1-881-016-5692,attarchi,United States of America,ophelie,2185290.0,,47.0,Cabot,M9d 1u2,,5.0,0.0,D,720.0,R,4.0
BAT1116,1-817-757-4109,BATURA,Canada,Kellie,855669.0,,2.0,Puget Energy,80923,,2.0,3.0,U,346.0,O,10.0
Mcg1117,1-074-545-0233,Mcgehee,Canada,xiaojing,3692994.0,T,14.0,Winn-Dixie Stores,H2f 1w1,M,0.0,0.0,M,366.0,O,9.0
GAL1118,1-975-072-0184,GALLUZZI,Canada,KIRBY,501064.0,,62.0,AGCO,V6y 1t4,,4.0,4.0,U,476.0,O,0.0
Cac1119,1-729-122-8730,Cachero,United States of America,Bevvy,950765.0,K,98.0,Portland General Electric,91914,M,0.0,1.0,M,614.0,R,2.0
WES1120,1-340-794-6618,WESTFALL,Canada,Pramod,,G,16.0,Walgreen,m8b 1x9,,2.0,1.0,S,508.0,U,10.0
rem1121,1-303-816-5750,rembecki,United States of America,stormi,3945293.0,,66.0,Berkshire Hathaway,90335,,1.0,4.0,M,628.0,R,2.0
Fla1122,1-283-146-6689,Flach,United States of America,Arlena,1838076.0,,22.0,Pulte Homes,66108,,4.0,0.0,M,437.0,O,2.0
STI1123,1-589-481-9736,STIRLING,United States of America,carissa,2233580.0,G,53.0,Marriott International,23250,m,5.0,1.0,S,496.0,O,1.0
JAM1124,1-793-609-7458,JAMMU,United States of America,Ning,505817.0,,88.0,Weis Markets,70150,,,2.0,M,747.0,O,10.0
Kun1125,1-939-041-3103,Kunz,Canada,Joanna,949866.0,,88.0,Hayes Lemmerz,46231,m,2.0,4.0,S,645.0,R,9.0
gar1126,1-849-317-4292,garg,United States of America,Sohayla,,,58.0,Lithia Motors,T5a 1k3,,1.0,5.0,M,671.0,O,3.0
Mun1127,1-252-246-6922,Munroe,Canada,Jacqueline,3970367.0,,52.0,Eaton,10016,,2.0,1.0,S,503.0,O,5.0
Bre1128,1-776-251-1309,Breglec,United States of America,ROCHETTE,2524762.0,F,4.0,Key Energy Services,98418,,3.0,4.0,U,316.0,O,2.0
Jaf1129,1-344-071-8421,Jaffer,United States of America,JUOZAS,47548.0,,9.0,Activision Blizzard,46234,,5.0,0.0,S,808.0,U,4.0
hor1130,1-255-590-3287,hornung,United States of America,sask,3107908.0,,,Electronic Arts,93879,,5.0,3.0,U,452.0,R,5.0
hud1131,1-220-467-9456,huddleston,United States of America,Milka,1686378.0,,81.0,Mercury General,94170,,3.0,2.0,U,655.0,O,1.0
Edg1132,1-323-626-6939,Edgar,United States of America,HRDATA,1825074.0,W,91.0,,33609,m,4.0,2.0,U,799.0,O,2.0
lau1133,1-716-829-5890,laurich,United States of America,Norstar,1812748.0,,49.0,Owens & Minor,76708,,1.0,3.0,S,838.0,U,5.0
wam1134,1-586-719-4407,wambsganz,Canada,LAURY,2410767.0,,84.0,NRG Energy,31904,M,3.0,1.0,U,586.0,O,6.0
tav1135,1-224-749-2301,taverner,United States of America,Kazuhiko,2561323.0,O,5.0,Target,20037,,0.0,3.0,W,303.0,U,5.0
Tej1136,1-058-679-6409,Tejani,United States of America,marris,3586148.0,G,,AES,A2b 1v1,,4.0,1.0,U,714.0,O,4.0
Bri1137,,Brinklow,Canada,thea,2850170.0,T,,International Assets Holding,v6x 1s8,m,2.0,0.0,,805.0,O,6.0
Vie1138,1-165-250-4035,Viens,United States of America,cortland,1183241.0,,18.0,R.R. Donnelley & Sons,90046,m,1.0,5.0,M,350.0,R,3.0
Kla1139,1-557-090-0094,Klaudt,United States of America,martina,2353201.0,,79.0,,m5f 1v9,M,4.0,1.0,W,776.0,O,8.0
SEL1140,1-868-632-8142,SELISKER,United States of America,ki,2787578.0,S,,Seaboard,H7e 1u2,,2.0,2.0,U,733.0,R,7.0
Kni1141,1-017-931-9415,Knighton,United States of America,Courtney,1577482.0,Q,87.0,,90395,f,4.0,0.0,M,333.0,U,
kau1142,1-561-620-1390,kaura,Canada,Mcgee,3616434.0,,60.0,Alpha Natural Resources,37201,m,4.0,5.0,S,515.0,O,4.0
Sch1143,,Schmidt,Canada,MARILYNN,1092961.0,G,13.0,Teleflex,H2A 1X9,,3.0,0.0,M,,O,3.0
cul1144,1-567-714-5099,culp,United States of America,KENT,1871131.0,,40.0,OfficeMax,60783,M,5.0,3.0,U,535.0,O,5.0
rai1145,1-059-611-6783,rainsforth,Canada,MARY-JO,1241392.0,Q,76.0,Tesoro,85080,F,5.0,5.0,U,603.0,O,6.0
hsi1146,1-139-364-6454,hsieh,Canada,Nady,1253352.0,I,97.0,,m5c 1w1,f,0.0,2.0,M,314.0,O,5.0
met1147,1-402-347-5011,metler,United States of America,ASMAR,3866970.0,,76.0,Scotts Miracle-Gro,V6f 1w2,M,0.0,2.0,W,623.0,O,1.0
Map1148,,Mapes,Canada,ardith,857598.0,,8.0,Zions Bancorp.,99548,,0.0,4.0,M,546.0,O,2.0
bou1149,1-007-602-6745,bourlet,United States of America,FEDERICA,258605.0,K,0.0,Black & Decker,36153,F,,4.0,M,698.0,R,6.0
lal1150,1-702-404-5303,lalka,United States of America,EARNEST,,,,Carlisle,30368,,0.0,3.0,M,,R,9.0
MEA1151,1-938-744-9669,MEASURES,Canada,katarina,3379711.0,Z,75.0,Nordstrom,H5i 1r4,F,1.0,1.0,S,558.0,O,0.0
Td1152,1-763-974-3931,Td,United States of America,Madeline,1304352.0,U,0.0,NTK Holdings,44138,,1.0,0.0,M,312.0,O,0.0
CAR1153,1-660-967-6856,CARRON,United States of America,Alain,580139.0,H,61.0,O'Reilly Automotive,95208,,1.0,0.0,M,473.0,O,10.0
SAB1154,1-215-498-2302,SABATINI,United States of America,Petrina,2252871.0,X,30.0,Air Products & Chemicals,T6c 1e7,,2.0,3.0,U,492.0,O,2.0
Tar1155,1-340-724-4534,Tardioli,United States of America,Edyth,3992185.0,,,E*Trade Financial,92173,,5.0,2.0,W,532.0,R,10.0
mid1156,1-484-646-0416,middleton,United States of America,bhupendra,3091500.0,R,,Capital One Financial,90039,m,1.0,5.0,U,436.0,O,9.0
pha1157,1-603-251-5949,phalen,United States of America,REAL,2448579.0,U,7.0,Burger King Holdings,V6b 1p9,,0.0,1.0,U,805.0,O,10.0
Sha1158,1-452-281-0654,Shackley,United States of America,Skip,3587225.0,,88.0,Sally Beauty Holdings,88003,,2.0,4.0,D,330.0,O,1.0
SCA1159,1-968-156-8297,SCARBOROUGH,United States of America,holst,,G,50.0,PolyOne,T5b 1t3,,5.0,,S,828.0,O,9.0
gai1160,1-219-741-8500,gaiotti,United States of America,MISTI,3394698.0,,29.0,Greif,T5A 1U5,f,5.0,2.0,S,357.0,O,9.0
Fis1161,1-081-831-4877,Fiszman,United States of America,STACIE,2365806.0,,2.0,Trinity Industries,61608,f,2.0,5.0,U,772.0,O,0.0
Sch1162,1-606-474-4401,Schwane,Canada,Daveen,910763.0,,87.0,Nicor,10183,,1.0,3.0,U,837.0,O,1.0
HEP1163,1-863-749-8264,HEPBURN,Canada,Miles,1819015.0,X,,Sherwin-Williams,x5e 1v7,f,1.0,2.0,M,691.0,O,3.0
van1164,,vandenborre,United States of America,heike,926601.0,,75.0,Enbridge Energy Partners,V6R 1U8,,5.0,0.0,S,721.0,O,
CHR1165,1-524-621-3328,CHRISTENSEN,Canada,roshelle,280293.0,B,92.0,Spectrum Brands,T5a 1y5,m,1.0,0.0,S,763.0,O,7.0
sue1166,1-964-577-9282,suess,United States of America,Mohammed,720552.0,,97.0,General Growth Properties,95126,f,,1.0,M,747.0,,3.0
Fon1167,1-479-071-8387,Fondacaro,United States of America,lewis,1520684.0,,89.0,Family Dollar Stores,H7H 1T8,,3.0,2.0,,581.0,O,8.0
Bor1168,1-816-928-3911,Boruslawski,United States of America,RADOSLAV,1865107.0,V,34.0,J.M. Smucker,M1h 1r6,,0.0,,S,826.0,R,2.0
WIE1169,1-821-841-0685,WIENERT,United States of America,NELDA,2157922.0,G,97.0,Systemax,60618,F,,5.0,M,698.0,U,9.0
CHA1170,1-908-496-9722,CHANDRASHEKAR,United States of America,CORDIE,3276895.0,S,38.0,ProLogis,T5A 1P2,,3.0,3.0,U,489.0,R,1.0
Pag1171,1-628-917-2398,Pagi,Canada,jewell,3989535.0,,,Perot Systems,43226,M,1.0,3.0,S,,R,5.0
pop1172,1-682-982-2013,popper,Canada,Alysa,2342514.0,R,83.0,,92609,m,2.0,2.0,S,832.0,O,6.0
Cou1173,1-161-506-6299,Courson,Canada,vitia,2623847.0,P,33.0,MetroPCS Communications,V6n 1u3,m,3.0,4.0,U,721.0,U,
COM1174,1-307-374-3616,COMEAU,United States of America,GLORY,2664977.0,,91.0,Mattel,36115,,4.0,4.0,M,412.0,O,4.0
ROC1175,1-563-460-6812,ROCHE,United States of America,Ranga,202931.0,O,7.0,Service Corp. International,30330,m,4.0,1.0,U,780.0,O,0.0
Ask1176,1-689-309-7772,Askins,United States of America,Carmina,2150554.0,,92.0,Travelers Cos.,30331,F,0.0,0.0,U,,O,3.0
ALB1177,1-333-494-9786,ALBEA,United States of America,Debi,3943624.0,T,24.0,Raymond James Financial,M1g 1r4,,2.0,5.0,M,,R,7.0
Per1178,1-787-767-9041,Perrier,United States of America,hala,144121.0,,42.0,Southern,36168,,5.0,,S,451.0,R,5.0
Ged1179,1-576-844-8702,Gedeon,United States of America,manjinder,3372221.0,,19.0,Ralcorp Holdings,55162,,4.0,4.0,U,393.0,R,3.0
Gus1180,1-510-039-2939,Gustlin,United States of America,Marylynn,2955257.0,,13.0,,E7n 1q6,,0.0,3.0,S,315.0,R,4.0
kes1181,1-140-124-9970,kessel,United States of America,Nikolia,1460915.0,J,72.0,Boyd Gaming,h2d 1u5,,0.0,1.0,M,832.0,O,10.0
RIT1182,1-259-495-6309,RITTER,Canada,Sena,850568.0,,20.0,Northeast Utilities,94320,,0.0,0.0,U,659.0,O,5.0
DIE1183,1-031-516-5725,DIEU,Canada,lucita,302538.0,,16.0,Oil States International,13222,F,0.0,0.0,M,498.0,O,
SAN1184,1-505-732-8802,SANSOM,United States of America,MARYA,1806295.0,,40.0,Baxter International,V5d 1m2,M,0.0,1.0,U,629.0,U,10.0
