AgeID,CreRa,AdLi1,MarSt,NeWor,LNa,MidIni,A,FiNa,PosCo,OwORFl,Ph,Inc,NuC,NumChil,Empl,NuCreCar
yqz8987,360.0,,D,3541360.0,yqzvkojaliddoxgqqlocslxm,,49.0,Wuskslpgxusswmseqkjsfvnccj,Erkchudciv,R,1-977-019-7335,255755.0,4.0,4.0,Pactiv,
ezf8988,496.0,Jfxtktrvkgaiqnwllnusfecinldkzaxqnijg,M,870929.0,ezfngtcvcisslymyjhzlwtm,r,15.0,Igmorkqkhcsybcdaov,YKIZVPLNKEYH,O,1-494-902-9887,333380.0,0.0,,Brookdale Senior Living,4.0
Nkr8989,706.0,wdnvlbupajskpkduximzaqgqhtzmmosscxkegxmpsajtwegznf,M,1065312.0,Nkrlvqfc,d,76.0,WEJXTWLWLYJHLI,BSSKQHVHCDCB,O,1-335-051-1691,455864.0,2.0,4.0,Moody's,10.0
ojf8990,342.0,Bvxhnjjtdrc,M,1141018.0,ojfhkylnzpffvgjev,,11.0,Rkqwsvmpitqk,Worxxofghi,R,1-930-987-1188,29620.0,1.0,1.0,BlueLinx Holdings,7.0
Nqq8991,309.0,Utrslebhhfarwlchvjidakogxptosqeboajeqtqflj,S,3868421.0,Nqqdbye,G,76.0,Seukyamzumdgsv,Fyjmzbiv,R,1-123-451-7883,126075.0,1.0,4.0,Clorox,10.0
Aut8992,602.0,cuqftlbwxakqswdlnvnojhngnevapocgkbuhyjssdscxdhvuvvfjaq,W,1747903.0,Autktcvevewvnzz,q,69.0,FGILILR,ORXZKUHPAOKN,O,1-614-623-9411,467687.0,2.0,4.0,Valspar,7.0
Lkv8993,424.0,Obzhzcqfbxcjblixhvpriw,M,,Lkvdfedtvymilarrwjkoautt,y,74.0,Cbsfpac,,O,1-960-793-0301,73678.0,3.0,5.0,Sun Microsystems,7.0
Iix8994,803.0,OUXFWVLBXIUEKIJVCV,,2376736.0,Iixnsouyyzipztmpcnheouy,,38.0,CFVDTIBBFLRQI,Kayhpljfln,O,1-221-434-9140,115249.0,2.0,5.0,Fidelity National Information,6.0
JNL8995,577.0,Hipnh,U,3297104.0,JNLZBFNUPBALMJD,H,21.0,Uytsqx,Taumaqq,R,1-014-037-4881,116688.0,0.0,5.0,Pepsi Bottling,5.0
INJ8996,813.0,Dseoeahdfvnilzuaurvwbqa,M,3025756.0,INJHHZANZKDP,,5.0,Knpmevndkdnlehzucqaxhkjt,LCWOXDINHSP,O,1-516-161-0336,29954.0,5.0,5.0,PPL,5.0
Jlq8997,568.0,NSOPUXQCCFLBSEHBLBDEIAHKTFXHLOIJNDRVXIPZIWSTJEKEDYANBTMXXRTRLBPAVIJW,U,107175.0,Jlqbynolwlmicpfdziuymffctq,,21.0,Ajaspc,,,1-409-960-5778,485326.0,1.0,3.0,CHS,9.0
ppd8998,798.0,Ukbnstppwnsnndgzxnszuneetkfdbpfcnyqiemrcobfgkuvpedrriwvxz,M,1827301.0,ppdzptdihwqiv,A,27.0,Oltvutbj,,,1-531-797-5792,268447.0,3.0,,Big Lots,9.0
BNU8999,669.0,Hkovqizzdmpzfriyayhahktjxqkdddqlxsxzghgfjfvhqgegcdggxfxnhrlppaynmsiqg,S,1467575.0,BNUEEDEECNLVLSJRSWR,,90.0,Zhwzebh,waknqfem,O,1-007-132-2737,151560.0,2.0,0.0,Brunswick,8.0
Kxx9000,,Tkidtiiwujgurshobesvhubbwlugmonuvnviypmr,M,2207364.0,Kxxteqasp,,68.0,QZCXFEWDGDHNFQGTAUEIRUQ,kbwkupv,O,1-750-487-1983,13974.0,1.0,1.0,FMC,1.0
Cek9001,844.0,SJMHNAXXBBVNSQMCYBCBVKQFVMPVCFJXGWDAAXZCZWQKLYBYSMK,M,1885306.0,Cekbmgcmwfwleyaqvd,T,42.0,Sfgseyfmgldlonhgdgs,lgpiejw,,1-860-430-7323,301634.0,5.0,4.0,Valspar,0.0
Rsz9002,619.0,RVUTTRILDPNDHNWRAIHQQNFSE,W,,Rszdjuxcsssabkioqmadcnvqd,,76.0,giczerfiybfdra,zhpmxlfll,O,1-299-609-7219,77635.0,2.0,1.0,First American Corp.,3.0
ELW9003,822.0,Legnbpmjggosz,S,2773249.0,ELWKRPLQXGH,,31.0,Bkjqpkfqvxckmdsmijfypy,dbgkzdhswxd,U,1-352-792-9668,243507.0,3.0,5.0,Time Warner,1.0
Kqs9004,508.0,Ldtuuhnfhxnumdpjadjqklhkojqiyrxmnybybyelrpaimi,S,813031.0,Kqsgwtcahvsmotonhulxrn,,0.0,Abxqmyypbirvt,FNPWDIWPMM,R,1-617-383-5498,443360.0,3.0,0.0,Winn-Dixie Stores,6.0
Rvh9005,382.0,MDEBPUCUMUBMGZGQVMYE,M,1351079.0,Rvhatertwhfvhoslh,w,21.0,Tnadzzeijhhqeoxakb,Hanpj,R,1-415-402-8065,205875.0,5.0,0.0,HCC Insurance Holdings,6.0
Kox9006,534.0,jzzakudhxudvoqhqiubcqhkwnvxckooz,S,1829906.0,Koxgjwfyyxcfk,d,1.0,Bmhlasswx,ijenlamsrvld,O,1-825-311-6084,111986.0,5.0,1.0,Amerco,5.0
QVQ9007,429.0,Uowwocrysvffj,M,3535747.0,QVQBTNTGKNXQLHTAQPYJCXEHRGTC,,72.0,qpfiv,CBFMRRSTY,,1-902-593-5681,279398.0,3.0,5.0,PC Connection,0.0
WWF9008,389.0,LTRFQREOKHZHTL,W,362641.0,WWFMUBDTYGGNCFKVSSPJFLCOH,P,,odiegtelxdi,Igvejgwfxplt,O,1-369-976-3931,65562.0,4.0,1.0,Watson Pharmaceuticals,5.0
Lxo9009,683.0,Ltcqjwdzrnvnfesfodumdztnzhilrsocngavdtqqwyc,,1498021.0,Lxoctwwtxgwozjp,u,69.0,wrmqluaddfxv,zgujszxcij,O,1-034-029-9173,425975.0,0.0,1.0,Fidelity National Information,4.0
Yzo9010,390.0,Xfpvotqhlwmkqcgxufrpsclvdfpntpr,W,849047.0,Yzols,,,EPBKWNFEJC,Ewehv,,1-671-489-4121,48549.0,5.0,0.0,Manitowoc,8.0
XBY9011,424.0,Ukwjholbxrfwzuwavptpxcmydwxnpqpudurnkboyspcj,D,,XBYVCPVJPGHOZTUJKEGQ,C,,Ienou,Zevlbvb,O,1-209-073-4461,298844.0,4.0,4.0,Auto-Owners Insurance,4.0
Yzl9012,679.0,JQYGLXQTM,M,3947823.0,Yzlihimmvfsyqvg,,12.0,opluejgrykkumrmcum,Oifcl,O,1-786-398-2388,157758.0,2.0,1.0,Rockwood Holdings,10.0
Kjy9013,789.0,IURDYTHXJZOVEOKTNSJBGLXGWPXNOTSETFTROKRDWMGSYGTIXLCAVZXTNIPBNMPIUPC,W,1205937.0,Kjyoeujx,L,,Mwtocxmxrmxzpkkllo,Ghkwzxlhcfx,R,1-038-370-3753,448843.0,3.0,2.0,Spectra Energy,10.0
Ckk9014,562.0,GBSNEVCPJTAAVZHXJPGHUHWFRQDNI,W,2438018.0,Ckkwxrkbqtphi,K,4.0,Vhwvpzzkbbsqbgpv,iusrkoepecjo,O,1-667-388-6633,75455.0,5.0,,Amerigroup,1.0
TKE9015,824.0,QOWVJYCXCOZNDZNSRSCFJDGRGK,M,3490993.0,TKEYBRP,Y,1.0,djptcjhhs,kpuqcdhlyot,O,,347440.0,5.0,4.0,U.S. Bancorp,8.0
Aor9016,653.0,Wrtebeqoebsvhhplalwjfbeurajqhrbeglvjmqskgjbbmorfkphfnznljmuftqvgxribkzdkcxlyoj,M,3251834.0,Aorxiyyhvshqmakgwcha,A,65.0,FAHPQYZ,Yvmmijz,O,1-559-660-6573,80446.0,4.0,2.0,C.R. Bard,0.0
ZDR9017,635.0,Jwhojkqiezlpxdbvzxbqpexhbmcexxrcduogqjixlwfxarlhlvesyxcwdvcpioolqwigwrltneo,M,2696782.0,ZDRPB,,80.0,Qoerjyrasmmxebanjllaxgelssz,Ncqni,O,1-199-351-6560,232169.0,,5.0,Lowe's,10.0
zmy9018,643.0,pzjkdbaponapxscpcukxgwvbpyucimztwtuehpfwevs,U,2215271.0,zmypmjkqjmewcuihyoyqjxpjwnga,,72.0,Jxrwiwxiw,nwamupkmaet,R,1-873-008-7940,34675.0,2.0,0.0,MDU Resources Group,4.0
Nrg9019,824.0,Nbfdqqjbepqikqlnzjgrngcfwwcdaitqlsrslg,D,1186933.0,Nrgleofrcmpwwwlbuevgienkngt,,45.0,FDRIPELWAUPZPXFNNOJ,GMNWGU,O,1-581-406-6537,177717.0,0.0,4.0,Rent A Center,0.0
Lwi9020,378.0,ITBCKHKVDOBQIOZHFBVOVVTTWQBSBJTYMQJGCXHIMGKFMYHZHBNRIIMUGBDEQITMZBUPYBOUSWD,U,1157979.0,Lwicsaxabnpfdivokehqxhcaxfu,,21.0,AEGEYN,Zaukwepneay,O,1-829-147-5339,238623.0,5.0,5.0,,10.0
Fse9021,831.0,Ycynryupzqtbmghvaixewjgrnmjqjnlgqb,W,1045413.0,Fselvpzoqclmcorbziis,,20.0,ikzbskwlfmcjiwbdl,Dddaeeanr,R,1-519-472-2749,208491.0,1.0,3.0,CH2M Hill,0.0
tst9022,668.0,Ktozvfeqopupkzywcpedruyalbgeygyrxsgqziozsqofhauex,S,200600.0,tstlgdxpofcccbizc,R,65.0,qppppmuuuxrpmupkdwfjyqvfyg,Hzskptrpp,R,1-635-025-8669,423539.0,1.0,,Vornado Realty Trust,8.0
Aca9023,668.0,Jornzdaklyri,M,3444099.0,Acajkwhjaplysmhvpejpyh,B,72.0,Aowhkevqtvsu,Mueohvmswa,O,1-547-011-2401,101953.0,0.0,4.0,Office Depot,9.0
VVC9024,450.0,Tehgryjecqkarg,D,1221233.0,VVCIJI,A,40.0,hngdgruojplshwxrmfxscbw,Hmqpldqweju,U,1-934-607-0579,,5.0,1.0,,2.0
nai9025,835.0,ocmntqlepawppkjlukxbyomtluzfesjrqidammobpdxczoizttticlxnsqhpakvzjmtkmye,S,902828.0,naidksqrtbl,P,89.0,yeyzpbqynxuqvwrwpwfytlex,QXDWPCWNGU,O,1-631-388-1488,278302.0,2.0,3.0,Flowserve,10.0
Vqz9026,418.0,Ptxxlzrymattimv,U,3491043.0,Vqzxvpsrlqhiq,G,17.0,Czsmma,Mbeopjdkxk,R,1-873-989-6311,200492.0,,5.0,Cytec Industries,6.0
Ujm9027,800.0,SLSVSSTVFEJRTLQTDCVMQWRYYGVRLKSTKBCAPPT,,445764.0,Ujmoilxkzulgjgyloufbol,,48.0,JKARSXRKDCMLPUVYCQR,jvveuw,,1-033-653-6445,216593.0,5.0,4.0,Hanover Insurance Group,8.0
bqm9028,759.0,lanxs,M,2391815.0,bqmtwldp,y,37.0,Yqvos,uosvsfv,O,1-861-237-5303,405947.0,5.0,0.0,Winn-Dixie Stores,5.0
IPW9029,353.0,Rvainysxmakulruaramqcskmlypiqwvzpfrfanfdyqgvpazgwsncznooyqmzmxhjxblagbtckfa,U,1093821.0,IPWLEMAOJGTWEAVGK,,68.0,ngnzahnqaaumzd,KRSTV,O,1-864-914-2765,274233.0,4.0,,Nationwide,0.0
Uzx9030,731.0,Wmlgiinxlzmgjrngwdobgwsaogfqwxqdvxr,U,1803498.0,Uzxonodnjzvbsnwwcqv,,5.0,usualnewfdfetqphzddqlrqngir,Vaigeqwjg,U,1-145-922-5285,52192.0,,1.0,Republic Services,9.0
Kcg9031,585.0,Axpohkpyeymylfycfbcxtykuyrhxpltctmqkmjopwayrhafltadnrvhnqvodkhrtplhi,M,662717.0,Kcgyomrhp,O,22.0,Wxjdtwcjuettlutwgprbljeien,Qlppwcyx,O,1-389-836-8190,,0.0,5.0,Hanesbrands,8.0
Nmi9032,723.0,EPHNNWVNVGVNZOINDMIPJFNOHLABXEYRJBWNJPPRDKRHUDXWKOXKRROCETYARMFCFSW,D,548373.0,Nmimdorewrfznowpo,A,29.0,dxrgkrewzvokajzkma,Foydrkfgoa,O,1-081-832-3873,,3.0,2.0,Bucyrus International,2.0
VDH9033,796.0,DEBSGJFROBATSCGJINNQXMDOFIIXONOINRHINVRYYHMWLUJXBVCLPCHUCTNIQUANMEWNARYRWDSHF,W,1693517.0,VDHFSZOKQWVJMAMMVQQTK,A,90.0,Npwvvrpmkievkd,nwjdcbqzuq,O,1-329-079-4483,224380.0,3.0,5.0,Lender Processing Services,1.0
Ovj9034,664.0,IKCRCHXBGUKJWMOFZDHTIFFMVVJPIFWVSFGHQERZRRSRSLUPERISYGQQRXCAE,D,3269891.0,Ovjbmaodeblauztzbopznonmalbjyf,K,5.0,nlirabaanqekdvkuwcpadxd,Yjclg,O,1-590-510-2676,356649.0,1.0,1.0,Domtar,1.0
Uud9035,,bnjmazdblwmiezgvbrgmlejruerjephjwzcrrvparceccfrttedohjaau,D,390005.0,Uudlppltnbxmpsqezdkdwa,l,64.0,Claqpjkbrtfao,Ggwvu,O,1-389-847-1426,436571.0,4.0,0.0,Zions Bancorp.,9.0
ALJ9036,644.0,uargehxgluwsho,W,1014466.0,ALJKCSLVHNVU,a,94.0,VEJKQCVSMOFIRODMIGYKBYUK,Bbcqady,O,1-380-053-2323,272889.0,3.0,3.0,Telephone & Data Systems,7.0
Qdr9037,765.0,LQAPAQTVDPXCHVHPCHAPYGGGNFTGOQWCGGBIAMNFJCPPUIBQMRTOFNSR,W,1558896.0,Qdradgev,W,65.0,xefaxes,TQMPJWZH,U,1-606-598-1769,340611.0,2.0,0.0,Anadarko Petroleum,9.0
Rhn9038,407.0,Wdccztrzlxtpxitokfpzetstgg,S,3968747.0,Rhnmwxhuovklamzjhjxv,G,78.0,TNEGCY,Ilgxxw,O,1-106-802-4951,220284.0,2.0,5.0,Chiquita Brands International,2.0
JFF9039,452.0,afwwsxs,D,3376343.0,JFFBF,o,0.0,ftbdjgvkrdtmqji,Osgghtpi,R,1-872-553-7759,99428.0,1.0,1.0,Danaher,3.0
brz9040,747.0,Exbrasseeqpq,M,771535.0,brzhk,,36.0,Kesfizllnnjltminniwfsputdlgwk,Eboce,R,1-345-999-3849,34976.0,0.0,3.0,,0.0
SUB9041,799.0,ybztlngjaptwixtyldddydnqkhjidid,U,,SUBIVDHT,u,69.0,BXOKNGPHJH,Tnfxinbym,R,1-305-485-4118,183713.0,3.0,2.0,Zale,7.0
Qyc9042,449.0,Rhgsbbnfbpywgsrxmqkurkfxljrb,M,3426140.0,Qycngsivmnqhrsuirwslj,,78.0,Nxodxnsooomsusmk,Edulhokbl,R,1-789-430-0169,356630.0,5.0,1.0,Supervalu,5.0
CXE9043,672.0,TCUXCZWQERLMCAYFAOYXGF,S,1604309.0,CXEKKLRPZKQSBBNCP,,47.0,Wmpfn,,O,1-415-913-6501,331360.0,3.0,4.0,Lowe's,0.0
lws9044,350.0,PZDCJMRREDQPIDYBDRVUFMUQQNXOUTQCRJBUREKFUKZAULKHBYSNJXFJOABBFXSDKTXFEWYZRXYN,S,1202391.0,lwseqnpikrvryjqilsjlrqcqtnnvji,Y,43.0,prbfkcoxwpflhoslfv,ALQNE,O,1-975-650-5604,273534.0,2.0,0.0,Barnes & Noble,4.0
Blc9045,347.0,Tvykfwtaxdoowyzxjctlwxscwnus,M,2563181.0,Blcgwnlpawjvtuuchkuyehsmsdw,Q,4.0,VHTXDBLOQPZLTMGGBEFXHQMYVVS,Hmgsg,U,1-562-711-1503,472256.0,5.0,2.0,Adams Resources & Energy,4.0
kel9046,624.0,Xfxdtlrfladkwggthiqpsefnnuxigohdksmjhagetdkldsjwap,M,2363654.0,kelletaqhvoaemytcgnilftp,e,7.0,dwiebxdsqiyyxmfrjphsppdrcq,Uyidtfyfsdhv,O,1-176-238-7058,121915.0,3.0,1.0,First Horizon National Corp.,6.0
yqi9047,433.0,ltphslcqkzscmspcfazhtwbraucmisbwphwaptccsrnknwayvnmncterus,M,1333242.0,yqiidts,b,44.0,cfsmuofkjordjrbrecueepmtbp,Fxjrydkmt,R,1-832-029-7337,58662.0,3.0,5.0,ManTech International,2.0
ZDP9048,754.0,Dfsfaiglwcmcwjprwodkamyeswiroyj,M,2363869.0,ZDPGNYFJGEZPGGGWIZYIPCELQXSC,,30.0,CJOJNSL,YRELMMLD,R,1-255-063-9344,390926.0,1.0,3.0,Hub Group,3.0
Zgl9049,515.0,LGHIMTNYGDQSXUPIBIQOXXOVYASDOVOCJRDABTEW,S,2654689.0,Zglbnhrvbuxevbvtjoiwcfly,,32.0,GLNWMGTKBS,Iikfe,O,1-566-389-6340,311591.0,1.0,1.0,Campbell Soup,
EOH9050,377.0,SFYKPNHJGFTDVVROQIHHGNLDHVKGARDGQJKKIYYWXLBONKCZATXEEFEWEOASUN,M,1718570.0,EOHLHACMPUE,F,97.0,Ldmhavyjlpkbwa,lactlbk,R,1-468-972-7769,370163.0,2.0,4.0,Exterran Holdings,10.0
kuv9051,442.0,fmcxrftfsnmbfngrqdadfhmupevenpkfjgohcrstsbbrqao,M,2275248.0,kuvhuxqltiwnwfjoycbjgmwnkm,j,51.0,IDSTDA,Wnesd,O,1-660-623-6276,217166.0,2.0,5.0,Sempra Energy,7.0
Hes9052,448.0,EAZSGVJWLWYXYMAFFOWAKNWYKDAJBZLEEBOFRHJLVW,M,2398575.0,Hesnddumcjioxier,,61.0,kvsimhijxtzhpdywki,qofquqfwcvrt,O,1-979-753-7274,,1.0,3.0,Embarq,6.0
Zqx9053,786.0,Jegenuequqlajuc,U,3388009.0,Zqxgelwswgf,,12.0,Qlywyoyyxbpangiidnpzfem,ekcpo,O,1-633-493-0577,134976.0,1.0,3.0,DirecTV Group,9.0
tyd9054,501.0,Cwdfrjphmnmhqcadbbivoxo,M,1994676.0,tydnkjrkmywsx,g,42.0,Fwfpdpavpbwcfebyirvdmuwpaoqk,lmvrhfetkkh,R,1-645-461-6717,457421.0,5.0,3.0,SkyWest,8.0
Dcn9055,368.0,Wewzsrhdvukfpyjlpncpixvvyldaxgbjkbzgmzbfgs,S,1512099.0,Dcnbspnqvhmvqotmrammdcldgty,,17.0,enuilrhdbtjh,TRUTKSZIOD,R,1-107-122-3193,439921.0,1.0,4.0,Saks,1.0
GCZ9056,811.0,Lrworylpvgsoumvsmdauxeflatxdjzvseeghjtrbnkqmcagljh,U,3879319.0,GCZDDEXMLCVOVJFGANDGIC,h,98.0,Hlcpsrsrfuj,BKBVLPJI,O,1-527-338-9953,484943.0,1.0,,Mueller Industries,1.0
pal9057,647.0,,U,2650724.0,palsonmqziug,F,12.0,Zhbkluikubrhhlndfio,KEXLA,R,1-325-444-4058,3931.0,3.0,4.0,Virgin Media,10.0
laj9058,590.0,DWSSEKRXKCMFITDVUIVNKBVZVLPNGJPTMURXOIZDPLIKPUKKNQRSBQOZJX,S,2932540.0,lajyyzvncxcgfsoqlllhxisc,D,53.0,Ddiwnvlgbsxygsmlypkrvwvwwn,ZNSTEXTR,O,1-100-973-7745,303855.0,4.0,0.0,Brunswick,3.0
WKW9059,413.0,PYJBRXIFCSCF,M,2537638.0,WKWNDPXKYPVUOEGLSW,f,92.0,Wlgckxxifqlzpaszuu,yjxvjb,R,1-543-448-1276,390579.0,5.0,2.0,Vought Aircraft Industries,7.0
Iey9060,657.0,Qfuaxggcnxexzkbzszsdrssmpiaoqrefokeqflefsxrlqlstfsecrptkxlnoliuuevf,M,2419797.0,Ieyokibpjrey,i,74.0,Fxiynyiyvbtzblkywleuhrilfmjfe,Arrxhyig,O,1-009-684-3357,353787.0,2.0,,General Growth Properties,3.0
Dvx9061,675.0,diroxxgcrvorvntxqtsbruwdes,S,3120865.0,Dvxbrmkkltfotmt,n,91.0,uvdxcfm,Hgryncq,U,1-575-072-2765,197638.0,1.0,2.0,Bio-Rad Laboratories,2.0
SJS9062,619.0,Bxrwdeboiekkwnyrlhkmzlvqqeemudumblohkxiogmtxnsfx,D,3782888.0,SJSUYT,,70.0,Kacypsmeshodumqup,,R,1-080-029-2339,75876.0,5.0,4.0,Career Education,5.0
Tpn9063,673.0,,S,839276.0,Tpncmydt,y,45.0,Blbngjylfttlrtzkqrwwodfa,qxtvbfzt,R,1-373-459-5263,385649.0,0.0,,Inergy Holdings,4.0
Wgd9064,677.0,Onatokwylcozhcayxbneofbkozwgudsrzycdjvjojksvwuicamrcs,U,3086070.0,Wgdgrfkixmhmpd,K,,Tlgqfayx,Labxkmqtkriy,,1-204-082-1597,54013.0,1.0,0.0,Vought Aircraft Industries,5.0
Xzx9065,346.0,EUBFDZMVPGKJ,S,3369642.0,Xzxxnixolagjcydk,N,4.0,Iofbqznircpzhfhboghaknpwqlh,RTYXGVBTJM,O,1-884-040-7471,352671.0,2.0,3.0,BMC Software,2.0
Pus9066,504.0,REQQJEAXLSPXAPFRJNKBP,W,2911477.0,Pusnp,A,80.0,Rytknefuuesl,lxvdqfpjcj,,1-442-918-1304,,0.0,0.0,Exterran Holdings,6.0
Tqm9067,711.0,kiitlvhpjuhitkwbjatildsqusyodrseavvuzcqvdzqbpytadmjcdukuiifrqpdwmyblqxotwludyj,M,3583334.0,Tqmvvudykpmkabchkquarv,,34.0,Ouhvridnbezemrjqcbrvjovohycx,Akghp,U,1-389-256-3830,467353.0,5.0,3.0,Tesoro,7.0
FNT9068,821.0,Khycsiczst,M,3171605.0,FNTOATF,G,2.0,PHZDLCWOZJUSSQCMFKVRQMGALEJ,TDNNF,O,1-226-949-1287,,2.0,2.0,Baldor Electric,1.0
zlz9069,483.0,wmstaiaexgpbpcfpaecgrvqncpbrljbvclshhtifvjgzgcueuicedvgpwozkgyxmgetmshf,M,,zlzcpjqizsyvnxxuq,o,95.0,Lwxzavrmguykbabntjdlmlbw,tkucc,O,1-287-294-5503,102847.0,1.0,1.0,Buildings Materials Corp.,0.0
Gjn9070,684.0,Fmpjnemjiabsgragmx,W,2454614.0,Gjnsxzckidfxjtozbdpyxbokrivoza,m,92.0,Xogirrp,qshfzhnjjhk,O,1-066-757-8383,155136.0,1.0,4.0,Masco,2.0
Exi9071,801.0,Tlyspwsdppqglioujajlcjguytnlbnngqwlnuptmnjjpdubvwnhzjfbkcvyhshhhi,S,2814752.0,Exidclf,,3.0,bssehwfbuo,Fjbfnkwyk,U,1-868-197-7645,350615.0,3.0,3.0,Symantec,9.0
Kfh9072,741.0,Ksndaaiiio,U,2386722.0,Kfhtjeqjfivug,t,76.0,WGTLIEHVIIFHMQEXCQVNJBWFNOLBE,ERSAO,O,1-572-501-3425,256564.0,0.0,2.0,Dana Holding,4.0
FHM9073,744.0,Tkaswbaiudljzppltrssxgvmhmjxscdktcvjqohwkuovhimaqmwxnula,M,1764876.0,FHMXADMNCPVFUKVAGZDSYHQAK,,62.0,Wibnewirprgqplygwqgowuxajg,Ivfizpm,,1-919-835-6946,393221.0,4.0,5.0,,7.0
FCY9074,310.0,RRQLHCGQJXLWJECKIUQFSBOHMMXLKPPPV,D,2615328.0,FCYYK,D,4.0,jztxzhbhwh,Ufbkukftvbg,O,1-473-992-1561,257831.0,3.0,1.0,,4.0
nax9075,590.0,DRYAYQVMNNTXAWIYWEANBJNNXCVJGNHDDTOAQKZYUPTXAIGUIIUNUPMVZCTBUCGCNOIJJWUTP,S,3391580.0,naxegynlemsoxkilrcdghojfpa,g,49.0,Khlblcvifgpfjocdabgqbbptcilual,stkvmgxqusk,O,1-851-333-6758,214159.0,3.0,5.0,EOG Resources,7.0
Awg9076,446.0,Mldpwfvzyesfmvzlrtustgfrsacqmxllobcqtqskmwbkkuvszmynijqkjeeqvriaiyeiasthbpyy,W,3027394.0,Awgnttkataf,,,Lmsbafghjfoiuhaasevqnltmxmixbq,Pprndbitt,O,1-640-867-5083,306852.0,5.0,5.0,Retail Ventures,
BUA9077,461.0,Ncytheonautnhlpozdsyxwruyrdsxvknzcjhitxsxkvzkcbjfcon,U,2720766.0,BUAZKV,,52.0,SIZLAOGEQVQIRKQSNPVQI,GPIFAENAKL,O,1-110-646-7688,65222.0,0.0,5.0,Hewlett-Packard,1.0
ZHQ9078,742.0,fcoousrjwnjqwvyjjsmuhjesjf,S,2614673.0,ZHQQMIBJISNPUM,,33.0,wnuluragnlrvdqsjhumio,smizh,O,1-349-628-0712,,0.0,2.0,Level 3 Communications,10.0
Gch9079,798.0,XKKPWPSUYXQXFHCVFDLTKEDELVGABDVSNHJXBGWCUWXIGZBSJTNHFYCJRVCQ,M,1851946.0,Gchvoheqfnfpb,I,69.0,uqmlinoijwznbzihcoilm,Lzibpsbu,,1-756-238-8923,82665.0,2.0,4.0,Arch Coal,0.0
Zex9080,371.0,Uelgjakkjjuhgwawsilpglqhdmehmfzqfdadsgcopheuezvpgbbxszi,M,2434597.0,Zexevlyofqqjmu,,76.0,LFXMEBPJGZAPMNHLFENYTFQNHTYTKN,,O,1-086-992-9966,408469.0,1.0,5.0,NSTAR,1.0
moi9081,475.0,,M,728389.0,moipenuhzeqajfpssljvsngxbbcie,H,4.0,Jgfztkwqjfaflhex,Uqubzzf,O,1-477-506-8567,,1.0,5.0,Walt Disney,6.0
noc9082,,Tlaohvntaehfizoekoeugaqhmspofhwdxypuxkokglakxrrsfogbhmx,W,3255082.0,noczhzumtsm,B,69.0,Iqjtl,Omxdvols,O,1-316-309-6226,253501.0,5.0,3.0,Merrill Lynch,5.0
Evp9083,370.0,pleermrmaldtjxtbpuezkxeumalejldudooanbetmnxxhelozlvnovqnatgd,,2071646.0,Evpacpro,,68.0,Tdmipllmcmvcinshjkc,Ipleuoqo,O,1-634-474-3568,129484.0,4.0,,Nationwide,2.0
Noq9084,599.0,,U,2966387.0,Noqixybv,O,43.0,xqjpart,Tkpxk,O,1-085-164-1972,,2.0,3.0,LKQ,4.0
Cpc9085,359.0,Zvwmjvlajqsmtngsgrhttlbacdrzhsxcloneqxlqfasaeayuckavpijemgtlfhpvnljvcjuich,S,3849332.0,Cpcfq,d,24.0,Anqmslrnbkqp,Lcrfpouordka,O,1-892-816-7266,,1.0,5.0,Intuit,9.0
bsx9086,482.0,aodpsbl,M,2584817.0,bsxngx,,76.0,Bwijcvmaelrtl,Hcmlfnegomg,O,,183286.0,5.0,5.0,Mueller Water Products,9.0
KBR9087,431.0,iabsflhfmnpigkehinoditnhsbg,M,1141717.0,KBRXRSSNOGPBJDWYFCJGQEHVT,c,57.0,Blqxhfsml,fxmpsasfu,O,1-601-434-0469,307679.0,1.0,4.0,Fred's,5.0
Ori9088,823.0,,M,,Orimmuqaopk,I,17.0,Jftrvjrdwnsdltawtbsjwlfo,Zhizpkmypl,R,1-857-345-8085,324935.0,0.0,5.0,Pfizer,0.0
Yep9089,424.0,iuvjdqtcvefhopibzud,U,1685550.0,Yephoxaqysvklaapfom,,72.0,wfhpryujgpkuucpocitsgk,vurpvjphkwsc,O,1-699-092-2187,103312.0,0.0,5.0,First Horizon National Corp.,0.0
Zba9090,439.0,fflycezktlhdqkotcgldggpvmncemfcbbjxcvrgoryazzogbcilekqlalugyvrmcefupfyt,M,722484.0,Zbahlgqcsmiixxlrknisapew,U,98.0,pvdpruapyzovbdwkemobnddzs,,O,1-835-922-7917,289915.0,0.0,2.0,Albemarle,10.0
Kgl9091,634.0,fsrccwhgssmlzvbwpizeranpgzmxt,U,1758014.0,Kgljgapdv,,11.0,Kgnhfxkgnxef,bhrtipm,O,1-063-730-2652,31237.0,0.0,3.0,Corning,8.0
wge9092,308.0,YVMEFAXBRRCKTJEJRDCAD,,,wgevsrufkzlppfeixszm,,13.0,Skywhphpxuqqfqyxzugcyfdp,UVLLLDKKZD,O,1-766-865-6032,468473.0,5.0,3.0,Wells Fargo,3.0
iqm9093,426.0,Vcherzssaxyoawbjrtymiwqqkycppdvdnpgiwzt,S,3804205.0,iqmiwiqd,v,2.0,HPQIJBAHTSFYZMC,fcudpfssq,U,1-932-118-6007,341264.0,3.0,2.0,HCA,10.0
