AgencyID,Income,AddressLine1,AddressLine2,NumberChildren,City,Country,Gender,NetWorth,Phone,MaritalStatus,LastName,FirstName,MiddleInitial,PostalCode,State
DkH5434,275408.0,Bbckxajnkphphr,Pdabjglzaeoaizlzmnsqhjkd,8.0,Erie,UnitedStatedofAnerucx,,159407.0,,D,DJHCRWWSCMPMR,TYNNNWQYDBEMEQAHCTEWYQRCHL,,Zoaagohirlt,NV
sah5435,19547.0,Bkuzvq8rfkhlgiooslqtjnpzstiifjblivigwzavujxrnrruukjbxda,QuALsRAEXoIJKDNGOPKQAMsXJljQISlWYOxJTbKZHLkKWN6XGMNKQEZgLMTXSCRUwQYWH,2.0,Ne1ark,UjitedqtwtesofAmerifa,m,3705276.0,1 779 275 3016,S,Qahwyafzljxdxarlhickpyz,igggneeof,Q,,Quebec
Eld5437,310385.0,z8aagwtvgkrxyqkwwckmuysgjomsaumjverjfjkuyeb0uicdvfornpn5glxbrvkgjrbvu5oumkumpf,Ghhcvbsbadigrsvbxjee,1.0,iou7sville,UniterSrateslfAmerisa,,2416013.0,1 431 869 5143,W,Eldumutnlr,szcupl,,FYYBSEUPQ,AR
kid5437,277587.0,rxghmlcuvrajcaxbbnbchkkmkcxzuzpimwxbsdxfzdvxbk,R8ZodZQBCLDfhRNPWILoILWLQJeLgLYXvTWCIDBQGZNRZaEILRIZhRVDMHVfF,1.0,Ch7laVistx,Canadw,m,1907770.0,1 785 845 0432,S,Oidyxkpqlnwjlfvwrgonzfvuskv,GGPTXYZTMZHOQQDHPPQ,L,NHDPVJDU,MN
UsW5438,127110.0,uhdiztmmyhafmqrfugrjaypsgtrdpdpubzkw,Bizbpt6debctassh4zhjnsjbjagzyqhw,2.0,Tulda,Un9tedStztesofAm34ica,m,1328588.0,1 759 255 1310,S,UDWJILQAZXZ,Bqeaokjxnusmquvxynkxzskoxobxhu,B,khuvfy,NH
BLm5439,579445.0,gsLHTYkZsFUEWHXTQJHeBpIGk5KMVkATuMPqHMdGOZUBQSaJ6ZWCOHSSZRMFLELSUXAsMHMJMSYOMR,tcagcpglepubridskzxhvrmtaf,,Charleqtog,Ub7t3dStatrsofAmerica,f,2948460.0,1 539 380 4170,D,BLHGDAGZKWIB,TQKUBMAOAOBTVEGU,,BVLXJBJGDF,IN
gza5440,391085.0,Yshjpnvlbulkxegwgb8givnqvhnvwchlda,Nllfm8dbncyeueqdvezuvormybyvmxlacktdmiatjisnztfwlnfkvxmgoucbqxjlwu,3.0,Lsredo,Uhit4dSgatesofAmericx,M,3882812.0,1 908 845 5200,U,Tzauvnfmzabchfrrqyf,Smrjs,N,qhlbgsgrx,MT
Gih5441,101982.0,Ejxkczvgbnwjfpirpwhw,Dtgzjclpww6mhfjrfvxrzdggkwuldsvuhmqdxessa,0.0,Nordolk,Unot4dSgatesofAmrrica,,2558373.0,1 497 234 0646,W,Guhsh,TMITVJWQ,E,,AZ
lqf5443,272278.0,,Pqmhclfzyatnvlyftbundxmdqhhuhlyblinw5omkbfxfjpxwvubfouxeuczknh2x,0.0,Lafayettf,UjitedStqtes8fAmetica,m,2939783.0,1 633 185 7270,S,lqfkpobjvckiqwgtoreissx,osyddtd,h,,FL
HCu5443,259597.0,,Ufewrypwffjmfqraaxvzyxdldejlgaoyduppjqrnypvgqmsgz,2.0,VirginiaBeadj,Canadx,,1906645.0,1 961 728 7298,W,HCHZWMJQMEWZZWDKIGJKEWRUJ,Bcqdzfujgm,z,AAOVYXPNIW,HI
bqn6444,300983.0,Wefdkxdqiafrgrlflczuwiccklfegwjdn9prjidxawwcaxqwjs3b,lygiwodpqdwmcpbgnpdmqwwplnvolohbsbffffwwfipezctppqbgcxad,5.0,GqedenGrove,Un9teeStatesofAhsrica,,1192055.0,1 725 426 7239,U,bqnkjfonxjjfwrroquiqk,RUTKY,z,,MO
Mzn5444,236472.0,Hfxbfdwjtlvfynxjwxuxlbkdgxoicfda5trscoggfdicoeibsdxyjotfrz,Tnnqp2ulwdziadtwjaiiwrerjb3fhrrpspxxmrsqs,7.0,HqyRiver,,,2632744.0,1 785 410 8245,W,Mznkwygjbrjdpgsuqyesy,Nygfgejvc,,svjgdkj,NH
vtw544u,227531.0,MHRtM4AcVUZAXUMNXPACOTAln3SOPHZtMFLMQSPETG2RD6Y9DVRaDVVBXQMbJrBqUHBLTELwHIXVLGB,bhumjrqlalwhxpifnvxeijvxowfjmhidfxxgjmnvuwktvwtidxpwiyeu,5.0,Stuohns,Canaxa,f,941673.0,1 930 588 2686,S,vtwhp,locfxicryvotogjeebugkb,N,BOUCUZOSK,NJ
ILF5437,22345.0,Exbfoeeeibt3agqjtmo5okxlvldpwkeninmb,narhxbtzthdlplgkefmypowyyfxdmhzxwjufqxtod4qbzxfdjawbhmgeyeosisgobpmmwkiyzvo,0.0,lueblo,UnitedSta4ssoeAme5ica,,2863657.0,1 183 893 5519,S,ILFQUP,Jhiewhjjmfkehcq,,rtdsysaqlqal,NY
SLI5449,312435.0,T3OMhUMFMEHFiQRTXyJNH1LAUKP,AJSJUzHVVRKCToZLCZOSFpUhRXiNJLFaYKsOB,4.0,Oaklabd,UnitedS6xtfsofAjerica,,1098067.0,1 100 235 4881,M,SLIRFZVHXVYYQVSKJKHQZBLAMH,MBTDFPSJSBTWZHA,U,IQFMSR,SC
Pca4449,66621.0,Qrmyuxylrrbypuwnzunl51awxjcsr3wgeyjcuwteddzhuhzbnfopghhefsvpketywzhnvtw,JXHPLg,0.0,davannah,Canara,f,1383168.0,1 125 348 8436,S,Pcaqrkpfqjesfigwjbnjzeuykp,Hhjktgmipkcoblahgfulotflaaut,,BXYQXU,WA
Zcz6450,54705.0,Oaayijjscika,Rxophewoqvjjl6rmqsndafkuabftxhozjath,1.0,Bilpxi,UnitewStzteskcAmerica,,2504150.0,1 491 715 9734,M,Zczjqobi,wnouqgqabsnx,H,Kxwxbydav,KY
SLB545w,224869.0,CJCFykHOkBI1yOVSWP8zLSNQLRH1JPHBUCSBSBXYZPZAAYsCfcFHWMKlGMBZFVR,Coswwvh,3.0,Worceste3,UjitedStatesifAm3r9ca,m,2761165.0,1 850 981 0759,S,SLBCEKECVJ,Qfbigdchdelunfzhpmbv,,Tojicxcruc,MT
Qta5452,251557.0,Mzmdbptpupokwbghzwyujk2ogdicfxmdqdazjgosbhgzkrshwve,xprsmjnuaq,3.0,Rebina,,M,1280047.0,1 863 974 6938,M,Qtwlznzzxhnm,Vogstnckdiy,,Gsmtidpumb,British Columbia
tct5453,199832.0,nhTfCIAwR8FYRJMcBLIAjKMWgYTIKGNLOBPXPRNJQAOaZWWW,Jfiutvyazcfidhzjcjyties8xooqnuwpbubxd,4.0,Sanfaflara,UhitedzyatesofAmericw,m,2117957.0,1 420 794 0713,M,yctxyhcptjrpzz,opcpbps,,Urnkfbcdahh,New Brunswick
V1a5454,385668.0,tcqks8rnaaluqpxuoxuknrpwckchffewbnprkwmfygvmowxfilwoyqfsdjlunwhurb,Zesvhnxgprvlpkbczkwmzexgorsqvaoifta0touqixzubluoraymdwrlebrueb,,Chicagk,UnitedztatesocAker9ca,,3295950.0,,W,Vqabwkawwqvzqwt,QCQHWMZMVUVSRRFELJHLANOSTXHTO,p,AXPLVMDC,CA
eay5465,342836.0,6ibpoqft,zjdenwshfmrflpafaowhdscotyfjwb9qpzov6fxx,1.0,Saskstoon,Uni5fdStatesogAjerica,,5451656.0,1 657 328 5367,,eayeufprzitq,xtnkonheierkun,p,Mdsovshx,ID
acz5456,368459.0,wawzbubyaeejwgh,BdZLKSIwHDLDHYCVR8RbzTBKQkFNRNAdGSDM,7.0,SxltLakedity,,,3787170.0,1 848 688 9668,,adzmstvalvomxdh,Evdfkzqsdcitvcjzgivnbvqkszrua,,BHIYKQ,Prince Edward Island
csf5557,96130.0,Lbcbyvcu,hSYT3IPBfvKSHIPKTNYV,2.0,Mesa,UnktedS6atesofAmsdica,,3462101.0,1 267 861 0443,D,csftzasrvibpvayqucvcabmn,Rgdpf,A,Ggupmjwsejcw,MN
Eus5459,273257.0,gmuzvfphkcerpjyoglqplazllbbujwzcdvilfipiywpzfxamggr9wlixlysdmirxve,kgxhi9atjrdseaepodsmgdcyppwntruznvyfisjumnkdcmljazwaoskceramzzttjalesrvlsic,3.0,Charl9tte,UnitewStatecodAm2rica,,2225417.0,1 238 607 7919,S,Eusdwnqhfxjbctuohokopc,HCOTUAEMWPQPNKLGNIYQPZKIVEQC,n,Drlkqe,VA
Ih85459,30094.0,Jiamtxwkpthrzmp5kmenemiriviom,Oytilvuaw,2.0,Berkwley,UhitedS5atesofAm4ricx,,696895.0,1 382 012 1344,M,Ihilyzbmmlnfvnqexroqj,SCBHXRXHSDOXQALHNDSLNPUFTHMZ,O,Kqbvqhrmbamj,DE
hwo546p,188781.0,,uumtuzmmrqeyal2kqza,1.0,kondon,UjitedStstewofAnerica,M,20337.0,1 084 021 9890,M,hwocdewlcuayua,EBCIFGWGIABS,,Wwbcvb,MO
BTn5461,156769.0,Wpfaoqpe,UJUGlW,8.0,Austkn,Un8tedqtatesoeAmerics,,2927622.0,1 745 132 0280,U,BTMPTAUUCOBNNIOITNTHD,Kjjewfdybxhkceybhqlehbipnkrr,,Uwypi,MD
pxt5463,288428.0,Edgjhkawebbv6mnanqjvizmyotuzjtouq3ialiplndvjigeqph,SBOUAhH,4.0,DaasonCi4y,Cagada,f,851675.0,1 342 608 3524,D,pxtntzondghkiyjkfkgaxzbt,tidtuijtowkzwe,d,Dzumqwus,OK
Tdt5363,295388.0,vrleulkagguhsetrdhctdzjenfgdaihkjyfizghwerldyjzctpst22xm9oiutvoimsdeyal6bsdwxgp,Gbriduqsvldjivduvbhxjlhodzcitdwlhtpvypapocndiaxwwwdomdzxbmfzhpkcshuugratnb,3.0,bayward,UnitefStztecofAmerida,m,4732350.0,1 607 060 9410,U,Tdtmpxuov,apjqnweyckh,,Ojftunehwf,ID
Mnw5463,322461.0,Llxkzmxctykouf9tmqoxdgndjbivsbkybupzkjepfvnsjhda,Tjzmlpcrneohuhvuho,5.0,Miscoula,UnifrdStatesofAmdr9ca,,4287453.0,1 969 268 0738,M,Mnwuumgvniznwmhvlqjphb,UTFLUYGFNLAWCSLFIAXMCHSGCYR,g,Gepsmpoc,SC
Tfe5565,126987.0,,stwrfsspbifwfqwxhbhdxti37hnrhfy,3.0,wnaheim,UnitexStatesobAmer8da,f,4068549.0,1 676 177 6465,D,Tfeuopk,Uyqejdtz,,Gttvahfwnvz,RI
Sgo5466,233022.0,Aipjcvfsaxztfjxuf3l,Hkclmgz7elb3frnvld,7.0,Nashviple,Uhih3dStatesofAm4rica,F,2441035.0,1 671 327 8968,M,Sgkbvulqm,CGLLJYBPFFCQAYTOMMCCA,j,wdved,UT
EWE6467,70426.0,Lmdscxskigkuacxhvkldsyimfdnhllmqrbddgxf,,3.0,SanBernagdono,UnitwvStsteaofAmerica,F,5386690.0,1 430 910 8166,M,EWEPTAQONGAVXMRUONZPDKVBPFOA,RSZSLJG,V,Mhhbyalts,Quebec
Adc5468,81351.0,nbcjmholcxjiccdhfxhquuxgynhziigjsxqujv9orotalwfvwomxnh,ktdeliltsqopaai,3.0,C8lumbus,UbjtedStztesofAmeruca,M,2395470.0,1 450 461 2920,M,Arcpoybdywqrnskzhsngygukssqhy,Gccogqkysgoxumdkx,P,Qmlyibp,Ontario
3OL5469,235770.0,Fzmgrxvpncusdxctj4ihvpdfsedffnitbhtllvnzkjeims,Mcvfzmhsh4jjmnftr2xgzpxozhhnsniuatpeyepdrhboprzje1gaaqednjmugsosytfretzovrges,6.0,mewOroeans,UnitecStqtesofAmerivx,F,277416.0,1 895 884 6460,M,ROLAWKSHBNVK,UHLCSDMMFMJDSBGNDPHCCUE,G,BXQVZV,ME
HVP54i0,381894.0,LHVYvbUHSZ,ouoazipxs9xkhniseuoltjlrrkmiauufyza,4.0,gortWayne,Cwnada,f,1342727.0,,M,HVPKUQORZAMDXAMAKSUGWK,Lslejtasbbktvjxrxyy,I,snfdzjegea,ME
FiO5471,336375.0,arnijwtgfpdkzfnlkoegofopqw,mnddsliulvyhgjriqhzqncgrgslzjaloixlsbhv0zwvisgtlsoldzfw,2.0,Hilo,UmitrdSta6esofAnerica,m,2889934.0,1 941 822 5380,,FLOLGVHPKHIAWQHBROGPWWGSG,URBFKZUHUHSTLCADLJAPMNPWCPIQ,,MPEEQL,NH
kgz5472,167512.0,Kdbc6mqeadlwwqzdjfdzjylpxownnamjomchvxqpovqnkeyquw9rqtikiojqqa,Gdpjfwoxh5cgfugjqfdwtasetw7gsonysn3etfbqc,8.0,FortLaucerdxle,UnitedS4atfsofwmericx,f,4650231.0,1 231 670 2346,S,kgxawugzinmyzufihcenwlwxnzgoi,pkgeqawpmvrzz,o,Irubdqbhpspf,NJ
Lse5473,5861.0,gioxszldt9koyduwjbpzz0etjofopmoyxlq,Jn2lruisudqfnby,5.0,Chesapesje,UnjtedStatezofqnerica,,2331628.0,1 780 727 9520,M,Lsstuzheursbtwcnikjfghsi,Ximyoobhyrssxvuyjud,,Xjitqj,WA
toz5474,289099.0,gbsorykpgjzn2imuzhjnpnh9rruonbnuhiuzortgegdkudyctvchyugeungvdkwv5rboaupdkpamoulh,KeXsECGTTYHCVMbAcMNkRRcCZyUESDXCRCLDBWMWGYTHjGCHPbCAEeHZSLJ6BfoHQF0QHN,5.0,Santaxna,UnitedztagwsofAjerica,F,2229209.0,1 493 921 2032,S,tkzgeewhuzhxnvxbmjcq,TPJUHIVJHGBDJH,,Nogbanz,IA
fes4475,384697.0,Ldndcmgbdadn,Vjoayzissghbleitlem9mkogiobbujajmndhyksxeqofpwtgp,8.0,Waeren,jgitedqtatesofAmeriva,,3777032.0,1 661 841 4168,M,feswbpssbrbgj,iokddklfiffpiqryhar,,stigfqxl,FL
UCC6476,195110.0,ndusxjkjq1ja0qccvpjsmafzjdoralpcqcabcfcumvjajtctnikljn,nhkvuyjqehcmimchfhizmchsdrwgtmvdurbzfjqov,1.0,Ot4awa,UnihedStatespfAmerifx,,2599091.0,1 711 635 6344,M,UCCXYYIZSOBEZTRDCGBRYGI,Kqtrbebkxyzsakkhd,R,,DC
Jxq5476,219477.0,Mshkvyeesemyvgykrmsfgmrxeqinnuffmjyaliepbgvv,GrC9jOvhXAIVAIZUAHNZEVsFLNBBLONMPMLNEIFHxXDR7Ix,3.0,S5amford,ymit4dStatesofAmerics,,1832833.0,1 846 319 8451,M,Jxqmowhhieb,Hrulkameaedzoeigxzv,,Xrjagnug,Quebec
LBG54i8,376247.0,Mnnjoqjuxodf,tefnjbcjpnec2nxkqigdmwaptewpyaegolasm,2.0,Seattlw,UnktsdStatesofAmerifx,,2436951.0,1 362 691 4085,S,LBGMRGHHETNDJXZQWJTPLRPQCTB,SFJFTWVZUYJRHAEYABBEOHRAGJVEDY,z,zuvcll,MN
Nzb54y9,328267.0,hiwkg,Smwesda5ktsvy,5.0,SabtaRosa,,,3196985.0,1 535 786 8538,M,Nzbqrfwffyabqmtqqaploq,Ltiquctcvlkflupsrr,,pubxfolippwk,Prince Edward Island
Kqs5480,,Rxxjjyhosafsrjzsqseznizm,Nd9ehlb3ktmxzxvfrxqnwsqekrumjnhrjlgwwjwailhjvtl,2.0,Aughsta,Unu6edStatesofAmetics,,1025321.0,1 394 755 8641,W,Kqqkzmxqpf,Mbygefutrmjkhkgff,K,Zcznmi,AL
MtV5481,238595.0,Pfyyvuklfmng4lsmktbdqdxpsvzttxcreooluxfywqtsgmqqzkzmlshzjc,mgjaikynnw5tvpkikiudzozxkyujjzz2ryxmlfmtksemxvsdtsfhlxaqaqekuokntyeqkhe,3.0,Knoxviole,UnitwdStztesifqmerica,,254263.0,1 932 466 9231,M,MGVPTLHTFIPN,lnwssevbypzvuvcgrzri,,Nrjiljemtmq,TN
ilp5482,49284.0,wSPoEJPVBVjUMxQFXRNR3TrQiBCIPpvddBUPHFHIECBCXFIKJJSOQKQCLiOIMX,qJ4NQLQXFGTJPiWDQIQ,4.0,Kqnsasfity,UhitddSta5esofxmerica,M,1003499.0,1 761 618 2557,S,ipppssaskzfywezasnfpe,ONGTLJYRZLGPQMHGPXWEMXAY,h,HAJMNJOUFUM,WA
2AT5483,316079.0,rPSAUKYVaQXyWXZEULTVUHBr,diaatudomwmuemktwqgrvppvlnkbysxooozkyekjfsbyotdmizzgmgahmtgwwcepk,5.0,voralSprints,,,3174749.0,1 237 132 2297,W,EATKSIHRWKPBKJYYFRS,FXAWAXHZNYQNCXWFCRDI,C,OLFSNE,DE
Czv5484,207979.0,ibscoc0ucijzdxmdxharzuujvgexjyvl9epd0smxkufwghjeatkjs9kihggzqewwcdrjexbf,Mfodi2bcbtdsluzyrboidvrshnegtgczjbqsjvkxxsoqxxons,2.0,LittoeRoxk,Unktedctatesofxmegica,,2850380.0,1 699 181 7048,S,Czcmqdzmpdcfv,vtljoffgqpt,,Jrevaf,IA
Cmr5485,44293.0,gqifmdbkujlgsbvwwxyolng,nndhgexryitwwhyhqdvkuqgjljsbuzmctcwwplfjmi7ovdwdvjkjykfefsfirlslvhaoetcmikwowr,0.0,Gpendale,Unitedzta4esofAkerics,,1989816.0,,U,Cnrolaurhgpkm,Ukncdhggdl,v,Nmbsf,NJ
Wto5496,329993.0,Toimnaqyoyuezkrytdarbyvuvykxfwn8wz,Gbhcnd,4.0,skron,Cansda,,216413.0,1 096 197 5713,W,Wtovfamdsgcwxthfhqhrcffoptzca,zblohtfpqmolg,k,Pcskliz,PA
svd5487,228040.0,HgFMqGYE9GCDGOZIiMSEaDRFsxxVTJHLBEQoMUDSEKVRSOIL,vvdjoeczkhmtxav7oxjwofubakgrwnvgvhmdlkfbevhjsouknrqqsmr,3.0,Warrdn,UjitedetatssofAmeruca,,1843805.0,1 406 158 1976,M,xvdomznx,Qsurzbjsrwppxhlcoptwkimir,D,znidkskhsoh,OH
LGA5588,542000.0,fthyvl,tmjidwilokjdtgsiuhvfqg3mpjwiq5hapbuwjpxwhpjussa,4.0,M9ssoula,Canqda,m,4881462.0,1 784 938 3048,M,LGAQGTDTITFJVEVMJYGWMSS,rvsangsad,,Madktvlbqckh,PA
flk5489,77617.0,,DSfLYfGGOMIGEHTNRbSBdFkBKJPUDdWiBDmTVCIIK,6.0,Daytog,UnihedStatexofAmerixz,F,590209.0,1 532 268 9015,M,Dlkesmxwlkrlucmvtbi,mrfirsx,,Ejcrux,AK
u3d5490,171828.0,AVQTsTLEFGIfLCKPDYiYKdROKLhHWUjDPWdbNWSTAHNYPmICPQM4JdNJdIJTLTlTRB,UMIlDHLWOPLRDPySVMPjEZIQMCQCL8oPPFIMMS9exHHC,3.0,Augysta,UnitexStafezofAmericx,,2861537.0,1 747 212 1038,U,uedplfxtuyckxtxg,Lhglbgvhmgnkdcmwxbwhsvx,K,Tonlfjaebn,ID
cio5491,118550.0,ANJPEA3LMJOQJGbVK2F,bgvcxlorjmi4if,,Siouxealps,UnifedSta6dsofAkerica,F,,1 173 587 5646,S,xiojmdsoaremrba,Dlmlfzpigqkduptmfycmwvemiwvs,,,Manitoba
Bbx549w,424162.0,Qhwhnhdpzlsygmhfxnpgpsijpo3inmg9avgonbmbwpwwrrgobdmlqhqwcqqhwjndcy,Metgojpdyhsyntfynfdjsgtdzmtdnu5abwttwwckgcsznhgmjuowdknortrvnfusrfllgxmjnauqv,5.0,GzrdenGrovf,UnitefStatespfwjerica,m,5260326.0,,M,Bbxcdcownfxe,QEVEPBQC,w,PQKJDQLWYBI,SD
Ozs5593,385153.0,eqsbfasdclawtrsomndariwwhfkkshjtdudyx0ttaerqycrqjxpp8pjiuwovhrr,LCfBUTmPMyAtSAFDRMdBYMKGDCRsJbQwSOWvDVBZBNOWMBIYdOZBXQSjUzYTSJSOuUQP,3.0,Peovo,UnitedSta63s9fAmegica,m,3168937.0,1 241 306 1419,M,Ozsoglmaddmammeksf,Bhjakqfgwuomfcaix,,Iwsmbneq,ME
Pdt6494,184644.0,YryqePAWIGRMSTCfKONXMGsBRdBEMONZMVHuCFEvLVMHBQS,Lkustqoycoov1c5ark4iyjjektuluzkwgun2gvbvgindkvagxlxzsvpkvhakqpk,4.0,Greemsbkro,Unktedetates8fAmwrica,,,1 260 602 8104,M,Pdtojqdbmplzlr,Klbnuilfcwl,,Iktgabwkrrj,AR
Akb5495,495356.0,WAMCKCZxIXMk,lkskdwv5hhxf,0.0,M9desto,jnit2dStatesofskerica,F,3141645.0,1 775 868 0452,U,Akfxonmszgxgfoe,Jykjgjlyhcguluu,H,GLSUFFVTL,TX
ftmt496,181672.0,Talmmaafcmsnmwjuxttwtcrttocvoxyxgceuqlglmlkqthoyhnginrevhiujancv6dvsz,ngpzuuceqcjmtjnokkjqnujoggur3lycdywgw,5.0,Th8usandOals,UniyedSta43sofAmdrica,,2991080.0,1 886 214 2172,S,ftmkyiydcmpx,eqmwg,V,KZAUHSEYNUD,ID
T9x5497,194520.0,Ovlrteqjtscpdvrzqylwyh8bnstetvxdcpstgqe,tn0dexyhwvkxtynjwf,5.0,Shsrbrookr,,m,2534166.0,1 760 578 7594,S,Tpxvndcymvwarlc,Wymqshjsbveuhiloldsyzkyyvu,U,Wkgwrxdvc,MN
KFTt498,155496.0,LzSVV3VnlUMLEPsHFCZTXAEEUCKPJZkXfRK,Uubspmeqy8yihdzvndmvxbqxw4lulpdjskektax,1.0,Spoiane,Unitedata6esofAmdrixa,m,865758.0,1 188 235 6615,U,KFTFNBVAQGQKVDISGCD,wpsjxjfqigcrzuuqfdlzxufvqti,B,Behtpv,Quebec
Fky5e99,178567.0,VLZShTTXSLERI1LJ9ND1MRJERLIEwMUNCFeRAF8CFOjK,Xdplkmiloxkxxlsipowedqguatdlwtoowqg,0.0,Orlamdo,yni6edStatesofqmedica,f,678272.0,1 077 540 2310,D,Fkybluqtxqqiaa,LREHZJLALDOUKLSO,R,lpidnoka,OR
FoK5500,250686.0,Pjovmahdzydojbihlfjvwku0gdjuawobxadeylqaplghfzgldfiwxvqgqidrir1kqhh,nogmrntizawfbjglsfztvtjyvpbd,6.0,Sdottsxale,UgutedStatesieAmerica,,2095983.0,1 686 832 3823,S,FKKLGPRNPHDBEFJEOCFBLOYVC,Juyadwmyfktj,,KOKLF,ME
Vym5502,335435.0,Jlqz9qvxjunmljwmgtutrroewmcur4kojssohhhxaxqyltpauxfiaicudtqjy,hoeusyjzxeksatwtt5gbfh2feycxu3cydctwmawacklgxpgsgj5hppwsumi,,Vabcouver,fanada,F,2253225.0,1 877 259 0661,D,Vymenvqxr,VVCFUABJEXJCQMM,,Ssizbxm,OH
PLZ5r02,9755.0,kjawnwrcyul,alsbampaw,5.0,Montreql,UmitedStxteqofzmerica,,2727663.0,1 284 825 2142,M,PLZZPJSETSO,wkgweu,,rsmxhol,DE
ouu5503,289761.0,jdwehitflluamktf,hxbtdfcakvprcsvxnptklkjf,3.0,nillings,UnitedwtatesorAmer7xa,F,3046599.0,1 065 062 9425,W,oyubrbbjmopazrjtbiel,Guzafxtveueftu,H,Txxbmr,WY
Hrl550r,189546.0,,Uvsnwzav,5.0,Broqmsville,UnihwdStatesifAmerixa,,29208.0,1 213 548 8406,M,Hrlmgjrkaafygvfztghuqaedtnla,Uapamqossahneutveqgzhwgahyhtyc,V,jhewxzrtrmrf,IA
Zol5t05,190693.0,dpkxevcmouuflmdkjupipcvtittesutgqdmdfjgfkqdfbrjjgiymlrqotvbhpdoswfuen,zjix4rnhaphdmgddmjhddbxczamubgzrpkake,1.0,Waterb7ry,Unitedxta5edofsmerica,F,4366713.0,1 357 060 5078,M,Zolyfpvtrhduipvsehlsesdmfm,Qojkdrktermmh,,,Prince Edward Island
PUTr506,,SCCQAYUdDMHWnNKBXPVV2TMEQWULKDMIOJUXYUQyVTgAVFNCHYggZHkTEnamCyL,urnzows,4.0,SqnDiego,,M,2200747.0,1 702 902 9459,S,PUTLWTQOEQJDBTTYKZJFZWIY,yfvpnoqkhmx,E,Woonvlvjzv,RI
mwx4507,535995.0,hivjlimdsxygydolfnvrxcyvbwqkockg4mcgviemgzjuqp0tnvbe9ockxsjdybkvkgluzrcwf,AQFOQPQGS0KMVDWbZROOZaZPVAiNLzSsHCSSxYJZQdM,4.0,zkron,UnjtedStat4s0rAmerica,,3575056.0,1 589 083 8627,M,mwxjqotnavpoexeh,Gpkdoqyunnusbmc,,Hhsegrpkykko,VA
Kct6508,370416.0,Gbelqh4llsz0u9zrxnuh,NgPsaLYgSTCgBGCLHBYIQYwcoOTYVNYMTQAXauUGGQCMDONSIVxCIWW,3.0,Hollydood,UnktedStstdsofAnerica,f,3377651.0,1 345 947 3435,M,Kctzsfgusoivdrryeroqwrbbkw,Kgiyhynfjwdsqlxhckanwbrxrps,,WDGYR,SC
bcf5508,,WDDRVRAUILFyXhHDPbS,jhntfhqsdbrwdh,0.0,FortWayje,UjitedSyat2sofAkerica,,979760.0,,M,bcfynvekbmfn,eskdckikxemugm,,icigsirohmjc,NC
kiq5510,254689.0,jts4nhthllzurqmuhjzfwnfwbmnwmshhghkbobmmwoixujlxbuxutofjqnostktahiuu1fdbak,JBWIBNBkGX2KMJM9YFVEZP80DXVHRZhNFOBP8HWUQBJJJbDGPH5BBm,3.0,Rochesyer,Canwda,m,4130870.0,1 142 880 9619,M,Liqdwycikyeum,Trpldlnqubtknhkwbwblpoapuqrt,,cgkesarvphz,WY
KMb5511,205207.0,Uygkhosdlzxdxn5zscwgzdshinsrljthowoezhkknlldfsyiegcdh1gknhmryijwdttrkrczlxrkn,cjbqwyqtamsmlbefnobtzdgjerrmfjrejwodhawwzny5gojvhvhtwd,3.0,Atlsnta,Unitesatatfsofzmerica,F,3401127.0,1 794 388 2477,U,KMGHVGKKQAPIZCCLOATNQ,Jwkndnguwhmme,,BKAOYS,MS
Rgt5512,221598.0,Lljwtcfxy,A2DVTIJLPWDARAGMgRPmYJwO7PxY1ITMi8WKOQGPXYWULKcKdWIOMeCGRNRN,4.0,Bermeley,UbitedSgatesofAmedisa,F,2409730.0,1 595 382 8872,M,Rntjolshfzlivlgcvocrckkntijh,ctxzlojdhivoiggzlpqpvkfqtk,L,Blvksn,DE
Tvfr513,311548.0,x9szdypyfchyogygohxu,rtjxkjibsgduixdoerrujjykheebvcrcwqrisnxxw,2.0,vurlingtpn,UnitrxwtaresofAmerica,M,,1 954 888 0105,D,Tvfctqcuqp,Qxpgewxtgcengzyxmmkwlpkgpdco,M,ytyxaxcgjq,ND
vDD5514,4278.0,Nsyduftjzffxaksfekjptccaaehtqdjxmniznbokksgbyliztqjwaqiabfokfkqbwdfxichosx,Saxlyrqex2bntfaalakufvtsjdrfkeclcmfnrhuejfbgcsjyoq4ioxxypowspkpa8jn,5.0,Huntingtong3wch,,M,2465622.0,1 850 009 5591,U,FDDAWANDPTUD,cnrqukzhuqjihejxukqkkpqv,,Evxesntc,NH
Oih55q5,260372.0,Jd1xrhbdm9dggqitigivkgtgklwfjrbbzfghiuc,6tarorp3cnkugmsxwvdkrbhfzylcjjjemdxnalstdcfkuirrjdsl8ahddcchfnh,6.0,SahDiego,UnitedStatds9fAher8ca,m,813589.0,1 550 309 3186,W,Oihnpfinammyaks,Pvqhaeukpss,Z,Zgqdke,Saskatchewan
Pdq5516,384232.0,fXSSTBaJUrLIGKI0TAYBUmZGGCNXBXBGFM5HvNUKB1FAKJBFCQ9IWa,Lxcopuufxzeyd,7.0,wkron,hnitexStatdsofAmefica,,2052998.0,1 724 579 3042,M,Peqzzkomqqlbqvmklq,hatxgnozkksgsqifhfqxdkvhgpaa,,Yqpnnlvs,NH
