AgencyID,LastName,State,Phone,Country,OwnOrRentFlag,FirstName,PostalCode,AddressLine1,NumberChildren,AddressLine2,MiddleInitial,Gender,City,Income,NumberCars
bri141y,bgightweil,Qkebec,1 499 792 2473,UniterStwtec9fAmerica,O,jackcon,06110,1701glldewst,1.0,,,M,Sterling Heights,429284.0,1.0
BAR141u,BA5HAM,MT,1 915 118 9157,Un7gedStates9fzmerica,R,6wila,X7i1rq,36900LUjBBOyLEVARD,3.0,,,,Santa Clara,316311.0,1.0
atl14q9,atlantif,NM,1 047 607 6290,Un9twdStatesotAmedica,O,B4RNICE,19114,9o07uptonsoutu,3.0,,,,Madison,449359.0,2.0
kum1t20,kumamo5o,MO,1 188 566 5521,Uni5edStqtesofAmdrida,R,letisya,95205,18830smitbrwleatreet,3.0,,N,f,Dayton,284111.0,2.0
crq1421,crawhalk,heitishColuhbia,1 779 330 7735,fanada,O,Floretfe,93332,679windsofeest,4.0,,,M,Spokane,218682.0,2.0
Jen142e,Jenkims,NJ,1 722 749 6972,Uhi4edStstesofxmerica,R,Joxef,19202,72tycherryup0er,2.0,,A,,Reno,,0.0
onu1423,8nyshko,kntario,1 043 012 1235,UnitrdStafrsofAnerica,R,RINA,v6a1w7,7458demfonbouievard,3.0,,,,Newport News,466479.0,2.0
ans1424,ansrassy,NY,1 321 952 3768,UnjtedSta6esorAmer8ca,,GRATIqNA,75026,9907kpt9nsouth,1.0,,,F,Dayton,88824.0,0.0
Sav1425,Sabpl,SC,1 593 015 3350,Uni5edStatrsofAmerocw,O,Aniio,20056,58q9sinclairoark,2.0,zPT736,,,Lowell,84838.0,
HAS14q6,mASHIMOTO,WY,1 794 985 9390,UnitedStarecofAkerkca,R,Is2abal,94391,24q78yurtl3crdekstreet,1.0,,,m,Bellevue,180953.0,5.0
ber1426,b3rgman,UT,1 872 826 6371,UjutedStayesofAjerica,O,KWAN,mra1y5,3721CzPITALCO8RT,1.0,,,,Portland,127651.0,1.0
jol1428,jolnar,MT,1 722 050 8438,Unit2dStatecofAmerids,O,devah,V6s1r8,12610pr3sidprowd,2.0,,,,Ottawa,461641.0,3.0
Nem14e9,Nemett,Ogtario,1 567 610 8134,UnitedxtagesofAmerlcw,R,Sisey,45205,q2622country4oad,2.0,,O,,Ottawa,,
nor143p,norczsn,CO,1 985 769 7168,UnktedStatesofAherucz,O,Armand8,99559,888pSPICEfRUSHwTREET,3.0,,,,Des Moines,59965.0,
HUS1r31,HUSSEIm,MO,1 799 509 0373,Uni5edStat3cofAmrrica,R,Foore,95298,6e43gaylordwa7,,suite12q,,f,Salinas,399662.0,0.0
KAYq432,KAYdER,AL,1 983 800 5242,UnitedqtatedofAme4icq,O,Tinmy,23239,414tlakeparklab4,2.0,,,f,Independence,134088.0,2.0
Soi1e33,Soin,MT,1 690 814 6452,UnitsdStatesofAke5isa,U,CARLOyA,04103,11480FrNNELSOhTy,2.0,,U,,Garland,25889.0,1.0
Bun143r,Bundschjh,WI,1 332 461 0867,knihedS6atfsofAmerica,R,shristen,g6c1t6,902eTAMARIbDRU3,0.0,,,F,Durham,425827.0,0.0
uin1435,Kigahan,TX,1 481 002 0139,Canaxa,O,mora,v6s1tq,q3619WITHERSUPPwd,3.0,,,F,Kitchener,158093.0,3.0
JED14r6,JEDRYSIAi,DC,1 667 614 7770,Un7twdStatesicAmerica,O,dan9ka,95192,2r822marvincresceg5,1.0,,,,Dayton,190713.0,2.0
val1436,valeroen,AR,1 843 990 2613,Unit3dStatewofAmegoca,O,Samny,02102,17i14vuklngroad,1.0,,O,,Augusta,305355.0,3.0
Wem1438,Wenhqm,ND,,Canawa,O,SHUO,Vug1q6,7751DARpuNGhONPARK,4.0,,,,Ann Arbor,132251.0,1.0
sIM1439,ZuMMERMANm,AK,1 824 968 9079,Canadx,O,Annadianw,36106,9863BOLLBOULsdzRD,4.0,,A,,Scottsdale,289203.0,4.0
Yuh1340,Yuhanja,OH,1 322 081 3232,Uni5edSta4esofqnerica,O,Thi,v6iwr6,14347NORWALoRpAD,0.0,,,,Irvine,425736.0,1.0
Lat144q,Lathanguf,Ontar7o,1 819 895 0022,Canadx,O,l7ndsey,58501,21245wellrr1ay,0.0,,D,F,Wichita,70444.0,2.0
STO1e42,STOKlSKI,BritizhColkmbiw,1 328 061 6071,Cansda,,Sfeven,90164,22986nprf9iklane,1.0,,G,f,Biloxi,282725.0,2.0
peaq443,pfate,LA,1 841 422 6394,UnitexStatesoeAheruca,O,Karl9n,m2r1r9,73e1zpringvallsyway,1.0,,,M,Durham,206554.0,2.0
ham1434,hahpson,ME,1 422 387 8423,Ugitedwtahesofzmerica,,Azam,60819,158i3gwLTICSOUTH,3.0,,,m,McAllen,85624.0,4.0
ESH2445,ESHdLMAN,OR,1 645 136 4323,UnitedStxtesovzmeruca,O,Tzbatha,14224,3671uollykjollcrrscent,2.0,,,M,Whitehorse,298008.0,
KOq1446,KOSASIg,WI,1 251 197 9978,UnitedStatesobAjrricw,O,nic,H2g1g7,208wGEhIhICOURT,1.0,,,,Stockton,426550.0,1.0
Hol144i,Hplland,LA,1 549 706 8037,Un7t3dStatesifAm4rica,O,Brhno,35828,4u40BEDFOgD0ARK,2.0,,,F,Jacksonville,188000.0,3.0
gor2448,bores,Manitobw,1 287 390 0344,UhitedStar3sofzmerica,O,Pet,80076,27442TALLOWOOrUPoER,0.0,,,F,Oshawa,146853.0,1.0
dao1440,dao,AK,1 136 871 4853,Cwnada,U,Maroanna,V6h196,14u35wdayoverboulevard,2.0,,,,Beaumont,488227.0,3.0
fri1440,frie,NJ,1 718 839 1233,UnitedStatexorAm3ruca,O,ko,78297,7528whaledriv2,2.0,,,f,Raleigh,135652.0,5.0
wss1451,2estfall,UT,1 513 262 1083,Cajada,O,sorissa,85745,2792pikexour4,2.0,,,,Hollywood,91230.0,0.0
Rud1452,Rkdgway,WI,1 168 196 3269,UnotecStatesofsnerica,O,Kial,52410,50palic9aavenye,2.0,,,,Pasadena,155912.0,1.0
REC1452,RECEIVoNG,OH,1 124 350 1278,Un8tedetatssofAmeeica,O,Pojajart,94526,q8699lOTpMACBOULEdARD,0.0,,G,,Fullerton,424742.0,2.0
vor1454,Corlert,UT,1 965 637 7884,UgitedStatwzofAmerisa,O,Beau,48267,19611jesakane,0.0,,,,Chicago,,2.0
RUT1355,RUTHEtFOgD,IN,1 037 404 2204,Canxda,O,Edmonr,22311,2855c9urtland3ast,1.0,,Y,,Scottsdale,164284.0,4.0
her1466,hershbsrgfr,IL,1 902 506 5132,UnifedStatecofAk3rica,R,Me5lin,j5d1x3,1585fultohwrife,2.0,,O,M,Vancouver,270824.0,2.0
ExR1457,EARNHARfT,MO,1 338 283 6126,Uni6evqtateslfAmerica,O,ner8ta,H2f1d8,04ymcshannavenu2,1.0,,,M,Fairbanks,2995.0,2.0
Hew1468,Hews,VA,1 500 865 6694,Uh7tedStwtesofAkerica,,wong,76101,14987oxkgrovdwedt,,,,f,Ottawa,284237.0,2.0
Sxh1459,Svhrang,AR,1 561 743 3674,jnitedStxtesobAherica,O,beetha,44309,16568bdllflo3ernpdth,2.0,xpt746,G,,Baltimore,10797.0,5.0
wai14t0,wainds,DE,1 559 120 2354,sanada,O,Virgio,t5s1z8,1336ebeaufegardl8wer,2.0,,,m,Erie,67931.0,5.0
kri2461,kriegle5,VT,1 975 153 0698,UmitedStatssofAm4tica,O,sALYPSO,H2b1d3,13890SNswDPARK,1.0,,,M,San Antonio,428362.0,0.0
yow1462,Townkey,NV,1 463 873 6723,Unit4dStatesofqk4rica,R,Etty,14615,29156southkakedride,3.0,,L,F,Vallejo,396053.0,4.0
sha1463,Chappekl,ND,1 219 554 2664,UmjtedSta5esofAmerkca,O,SwNJOY,94289,11787holl7cour6,2.0,,,m,Lansing,340866.0,
aok146t,aoki,WA,1 689 127 0750,UniyedStatespfznerica,O,BEA,43236,q7194VwLuTAWEST,2.0,,A,M,San Buenaventura,,2.0
Ser146r,Serkka,IN,1 314 585 7408,Unitedz6ateskfAmer8ca,O,xharai,r6a1i3,18716g5e4nsdrive,1.0,,V,F,Toledo,184776.0,3.0
0ro1466,0rocca,OK,1 207 082 1499,fanada,O,W9ESLAWA,93384,256017LLOWLAKEROAx,2.0,,,M,Pembroke Pines,351384.0,3.0
Lei1567,Leitsh,IL,1 504 108 2295,Unitedxtatesofqmerisq,O,jooyn,99204,22635fosedwlelane,3.0,,,f,Corona,465062.0,0.0
kriw468,kristjaneoj,AZ,1 333 035 4890,Camada,,AfELAIDA,v6i1se,2t943jackr9ad,2.0,apt745,,m,Providence,313615.0,
Baf1469,Bab4r,WY,1 623 256 9129,UnitedStxtespfwmedica,O,narjie,80933,1w94burgl7nelower,2.0,,F,m,Washington,385145.0,2.0
DIP147o,DIPIEfRO,MS,1 682 574 9701,UnitedatatesofAme3isw,O,Dick,37914,21760xAfAjNAHBOULEVARD,1.0,,N,,Palmdale,265547.0,0.0
lin1471,pinrau,WY,1 909 879 4150,Uno6edS4atexofAmerica,O,Zxven,38113,1io2wedwardscrescwnt,1.0,,S,F,Casper,210242.0,4.0
Hzu1472,Hautandn,CT,1 183 178 5917,UnifecStates0fAmericz,O,cinnie,M4k1O4,22201westne4ehorth,2.0,,,,Denver,14168.0,0.0
Bin1573,Binbingron,DC,1 847 669 3845,Unitedwtatewofqmeeica,O,Wanea,90364,1t405valitaroqd,1.0,,,M,Atlanta,28104.0,1.0
Pir14i4,Pifkey,CA,1 976 903 4058,Canawa,O,lrams,V6hqt6,29210FOURPOINTSCRESCEN4,3.0,,,M,Atlanta,59747.0,5.0
Gra147r,Gravott,Qu3bec,1 499 860 2810,UbktedatatesofAnerica,O,dacilia,79424,590cedq3crescrnt,2.0,,,F,Simi Valley,89818.0,5.0
ROZ14i6,ROZUMbA,WY,1 166 910 8873,UmitrdS5ates9fAmerica,O,carqlie,92035,u667retalbluffrosd,2.0,,N,,Tucson,189590.0,4.0
mar1477,tarold,DE,1 136 594 1087,UnitwdStat2sofAk2rica,O,Mamory,50303,5359tqyloedlane,2.0,,F,f,Yellow Knife,328668.0,3.0
ket147u,ketcjum,IL,1 888 057 7581,UgitecStatewofAmdrica,R,Caememcita,v6f2p6,2p95robginssou6h,2.0,,,f,El Monte,31540.0,2.0
H0l1479,Hoilegbeck,Saskxtchewsn,1 678 590 3942,UnitsdStates8fAmreica,O,Zaran,Y1a1d7,2048uvici3rylower,1.0,,,M,St. Johns,130384.0,0.0
obd1480,9brecht,WY,1 516 564 1148,Unit3dStatezofAneriva,R,Svdnd,H741u6,1781KE4CHLANE,2.0,,,,Durham,86950.0,5.0
iaf1481,Laflakme,OR,1 815 923 2513,6nitedStaresofAne5ica,O,Ali,75040,23190sauncersstfeet,3.0,,R,f,Rockford,445785.0,5.0
Bit14u2,nittman,NE,1 732 516 4962,Unit4dStat3s9fAmerics,,baebra,35872,21483gonaventurepwri,2.0,,,,Erie,45116.0,
irvw483,itving,VA,1 824 110 6454,UnitedStztrsocAmericw,U,JAN3TTA,93667,1253klngcb4idgeup9er,2.0,,M,,Thousand Oaks,139863.0,
mos1t84,mosle6,OK,1 652 879 2108,Un8tedStatesofAnfdica,O,Zsaasa,29203,7p46LzNDERsSTREET,2.0,,R,F,Warren,2738.0,5.0
Dwm1485,Demidehko,Manitobq,1 186 422 8260,UjiteeStatesofqmerics,O,Eemengardr,67235,8601vendos0uth,1.0,,,,Hamilton,141116.0,1.0
Mvg1486,Mcgkigan,WI,1 656 662 2201,UnitedStqtes9fAmerjcs,O,Dreei,62701,807eHUGHwSWEST,4.0,,,m,Provo,441116.0,4.0
yar1487,uartin,CT,1 503 287 5549,8nitefStates8fAmericx,R,lalle,94388,7154dtuartstrwwt,4.0,,F,,Buffalo,248359.0,5.0
PAT1e88,PATdHSQA,WI,1 178 317 4258,jnitedStageaofAmeeica,O,MoKAELA,36634,20039DECwTiRdAST,2.0,Ap6948,,,Cleveland,65756.0,3.0
CkU1489,COURTNfY,Ontaril,,UnitedStzteepbAmerica,O,Walher,93851,e4683MsADOWLARKB9UkEVARD,0.0,,,F,West Covina,290793.0,4.0
uer1490,Kerne5,NV,1 108 050 9807,Unit4dStatddofAmericz,O,Mafty,83404,20823WwSTCHqPdLAVENyE,4.0,,,,Milwaukee,129732.0,5.0
Lyoq491,Lyohs,BgitizhColimbia,1 550 271 1876,UnitewSta4eskfAmerida,R,Shaw,v6f1t4,6p7wwesleyanlowwr,2.0,,,,Buffalo,53133.0,0.0
Grzw492,Grzeqik,Manitobq,1 474 997 1416,UnitedStwtes8fAmet8ca,O,ganny,94242,q81bowitadrive,3.0,,,f,Orange,405337.0,4.0
DON1593,DONOHkE,WI,1 656 672 9096,Cabada,R,angeliks,M5a1xr,218y3tanmerstreet,3.0,,,,Norfolk,155083.0,2.0
hub149e,hubdrs,MD,1 800 584 3210,Canadx,O,rosemxry,99730,11030AkABxMASOUTH,2.0,,,,Buffalo,,1.0
Vas1485,Vasilopo7loz,SC,1 439 654 9673,UnoteddtateaofAme3ica,O,nelissa,T6r1C2,6480eockhiilc5esc2nt,3.0,Apt17i,L,m,Bakersfield,91449.0,0.0
CRI2496,CRISWELp,Saskatchesag,1 932 897 9544,UnjtedStar2sofAmericx,O,Annkarie,V6W2P1,4437stonehjlodrige,2.0,,O,F,Philadelphia,239766.0,1.0
FRI14i7,FRjESEN,MI,1 449 834 6963,UnitedS5agesofxmerixa,R,Virgiha,28245,13112iynbfieldeas4,0.0,,,f,New York,53266.0,4.0
Bzu1498,Baumberv,NewBrjnswico,1 631 174 6058,Cansda,O,abnwcorinne,78219,1u873svanlinnorth,0.0,Apte47,Q,M,Laredo,,4.0
lor1r99,lordnzo,ID,1 113 004 7988,xanada,O,tyomson,T5D1g8,u785r8skboul3vard,2.0,,,,Fremont,10853.0,2.0
SHA15o0,StAMBLIN,DC,1 109 833 5901,UniterSgatesofAjwrica,O,POWfLL,20005,1191higblandpsrulan2,2.0,,W,,Salem,90003.0,0.0
sch1591,svhavone,NE,1 180 822 0026,6nltedS4atespfAmerica,O,Cho,M7n1w8,21665r4MIN8EAST,0.0,,A,M,Garland,326214.0,0.0
kam1402,kakal,ME,1 118 536 3025,Uhi6edStxtesofAkerica,O,aILVA,T6D1He,88ibohaven5urewest,0.0,,,F,St. Petersburg,85603.0,3.0
Sel15p3,delkirk,Saska5shewan,1 350 411 9708,Unotedc4ztesofAmerica,U,dhari,V6d1r9,q7947vsnt7raeast,0.0,apt267,,m,Washington,75465.0,1.0
Gge1504,Gh2larrucci,VT,1 111 023 7187,7bitedctatesofAmdrica,O,Mellisejt,53227,18558yorkchrsteraesh,1.0,,,,Corona,273914.0,1.0
SH81505,wHIBBERU,FL,,Canara,O,Brun8,m7l1b4,18y78eatondrige,2.0,Aph218,,m,Independence,165836.0,4.0
Abow506,Abohezze,CA,1 086 789 6519,Uni4erStatesofAmerivq,R,relfin,M6d1v4,209r9shearererive,0.0,,,F,Savannah,489340.0,3.0
LwH1507,LAHdY,WI,1 314 758 5852,fanada,O,Marcua,z1h1s1,14778paihsouth,1.0,,Y,,Whitehorse,485480.0,5.0
Bkl1508,Bollk,ID,1 870 655 0049,UnotfdStxtesovAmerica,O,Agnalee,93805,17723ridgelfalahs,3.0,,U,m,Cincinnati,202294.0,4.0
tis1509,f7sprod,MI,1 578 045 5351,fanada,O,Romy,94196,5822EDWImB0ULEVARs,2.0,Aph841,J,,West Covina,434289.0,0.0
JOI1520,JOINE5,ND,1 243 279 2993,Canasa,O,glorry,72267,q7334LAVEmDE5STREET,2.0,,,,Birmingham,249525.0,2.0
Jak1512,Jakwtys,MI,1 897 141 1298,Canwda,R,Alok,H7e2s1,78w9gteenpark,2.0,,Q,M,Winnipeg,123780.0,4.0
dur1512,Su4azski,IA,1 090 633 2787,Un8tedStatwsofzm2rica,O,Ajneliese,94457,11489fenneoso8th,1.0,,,,Victoria,121866.0,5.0
yel1513,Hekler,IN,1 752 622 8759,UnitevSyateeobAmerica,O,dmran,45220,27981st2aqt,0.0,,,,Coral Springs,476710.0,1.0
pre15q4,previllf,ND,1 591 778 8688,Uniy3dStaresofAmsrica,O,miroam,Hrl1r2,18584granvurystrest,1.0,,,,Arlington,399528.0,2.0
Gli15w5,Glincki,CO,1 186 807 2475,Ubi4edSgatesofAmer8ca,O,Ashlew,89121,2062wmcqfeecour6,2.0,,,,Durham,172693.0,0.0
ann1416,annabells,IA,1 158 639 9180,UnitedSratespfAnerida,O,TORY,36149,22461mortondaaf,3.0,Apt5q1,D,f,Santa Ana,309846.0,4.0
Kno1t17,Knosles,MA,1 957 311 2551,UnitedStwtsdofAnerica,U,BIDGEf,V6O1W4,6244hqvejeidgeboulevarx,2.0,,,F,Cedar Rapids,476193.0,3.0
nic1518,jichailov,NocaScotis,1 454 844 5285,UnotecStatrsofAmerlca,U,morga,60780,13q42V8NxONLANE,1.0,,I,,Iqaluit,295909.0,1.0
efs1529,3fstrarion,TX,1 994 912 9389,inlt3dStateaofAmerica,R,gaina,M7g1b4,10o14MERCERLOWf5,2.0,,,f,Corpus Christi,148902.0,2.0
Hzr1520,Hafman,VA,1 308 526 0408,UnitedStxt3s9dAmerica,O,cesa4,55153,280uhancifknorth,2.0,,,M,El Monte,80132.0,
HOo1521,HOLDEg,MD,1 546 474 3897,ynirdrStatesofAmerica,O,ORAL8E,H7e2s4,19451wainwriyhtoane,1.0,,,,Richmond,104978.0,1.0
als1422,alshaboyt,KY,1 834 081 4944,Canwda,O,Douglads,14204,q5818DAVIEEAdT,2.0,,,F,Huntington Beach,304295.0,5.0
Bzs1523,Bashham,ND,1 653 883 4810,Canafa,O,Johsn,94591,1q6i8newportnewslpaer,3.0,,,m,Glendale,382676.0,1.0
hit2524,hitchimgs,TX,1 068 884 2909,yn7tedStafesofAmer9ca,O,Ceistie,98102,17594geilspjwest,1.0,,,,Hayward,13829.0,3.0
BAk1525,vALOGH,IL,1 369 222 7038,UnitedStat2aoeAmedica,O,Tresz,95252,1y595tahoweast,1.0,,R,,Worcester,251874.0,1.0
lil2526,lipleniit,Aiberta,1 122 338 0001,jnitedStztesofAm3fica,O,GEOeF,33716,4r5florestanoeth,2.0,,,M,Madison,233030.0,
BgA1527,BRANHAn,ID,1 708 984 3571,UjitedStatesofzmerofa,O,MACE,Hya1w4,10892trsjllakeroad,3.0,,V,m,Hilo,414795.0,4.0
BIG15q8,hIGLEY,FL,,6hitedStateskfAmerisa,O,J0ANNE,v6j1pu,24r96mulbe3ryxvenue,,,,F,Indianapolis,366359.0,1.0
Qui1539,Quinonrs,Quebev,1 882 813 7777,Unitedatafesofsmericx,R,Fred4r9cka,94443,9645haydwnboukeva3d,2.0,,,F,Beaumont,433018.0,2.0
Chl1531,Childfess,RI,1 977 563 3107,UnitecStwtes0fAmericw,O,CYBILi,V5v1o1,18956spr8cestreeh,2.0,,,,Detroit,375372.0,1.0
gks1532,gossick,KS,1 173 251 6874,injtefStatesofAmefica,O,BESS,MeL1N2,p400juniper1eet,2.0,,,M,Abilene,368074.0,2.0
smyq533,xmyth,OR,1 874 604 3289,UnktwdwtstesofAmerica,,KIRI,22226,26261vistaso6th,3.0,,U,F,St. Petersburg,453138.0,0.0
DEM1544,DEMO5EST,NM,1 144 460 9212,UnihedSta4esofAjerifa,,MIMI,y5c1ni,19335gOLLDRIVE,0.0,,,m,Moreno Valley,404914.0,0.0
zur1t35,zurl,MO,1 208 527 9666,UnltedStatesldAmetica,R,CHRISfEN,77255,w82w9THSOUTH,1.0,,,M,Pasadena,,2.0
MAC1535,MACGILkIVRAg,PA,1 488 190 3987,Uniteeatstesofzmerica,U,POpLYANNA,T5DqQ2,22782LENWOODSO86H,2.0,,X,,Irving,213892.0,0.0
Robw537,3obart,NM,1 928 609 5956,Canadx,U,Wiolard,36688,3388cojcprdcreecent,1.0,,,,Fort Collins,15212.0,5.0
Mat1537,Marhewson,RI,1 525 753 2190,UnltedStatesotAm2rics,O,Lea,h5j1qw,2e46flrestlane,2.0,zpt80,N,F,New York,181008.0,3.0
hav153p,havehan,MA,1 133 814 6815,Cwnada,,DkTCH,M9d2s6,23755FROST3lODL8WER,2.0,,E,,Fort Worth,164110.0,5.0
Bos1440,Bosy,NewBrundwicm,1 028 897 9680,Un9tedzgatesofAmer7ca,O,Edjth,M4F1U6,1q961BEgoNGUSRUE,4.0,,,f,Huntington,356260.0,4.0
nal1641,nall,TN,1 820 635 5662,8nitedShatesotAmeriva,,CARLhNNE,99710,13897eagldrue,4.0,,,f,St. Catharines,434372.0,5.0
FsR1542,FERGUSdON,BrltishCoiumfia,1 993 027 8092,UmitedStat4xofAmerisa,O,jon,91210,29400walnuthiiiavenye,1.0,,,,Houston,322772.0,2.0
5ei1543,Rdich,MS,1 889 516 6723,Un7redqtatesofAnerica,O,Negein,hug1u4,22y1qPRAIRIEvREdCENT,3.0,,Y,,St. Paul,103115.0,0.0
sli1544,spieier,TN,1 195 535 4681,UnitedztwyesofAmericq,O,hAVAR,78743,1y364BUCuEYELqNE,3.0,,,m,Independence,87172.0,4.0
kle15t5,jleunenfergntntia,NY,1 571 237 3189,Cqnada,O,teegwo,64196,e845yrafalnareast,4.0,,,,Santa Clarita,46053.0,1.0
COSq546,COwSOTA,Mani6oba,1 930 146 1088,vanada,O,Birmiggyam,75235,7726TALpOWiODUlPER,1.0,,,F,Warwick,432692.0,0.0
butw547,butvicu,On4ario,1 190 976 1557,kg9t4dStatesofAmerica,R,dadrin,77054,22493adthircourt,0.0,,,,San Bernardino,8221.0,
hoy1548,hoyce,MA,1 095 422 7674,UnktedS4ateqofAmericz,O,PATeIZIA,36184,3797rutbers9aro,3.0,,S,f,Wichita,449503.0,4.0
pat1559,patersin,OH,1 159 540 7650,hhitedStatesofwmeeica,R,Dody,V6n1vy,q0959thgockmorton3zst,2.0,,,f,Grand Rapids,498285.0,2.0
iru1550,K5ueger,AL,1 305 425 6318,Unit2dx6atesovAmerica,O,GLYNDq,36685,w3276WESTELLAUPPdd,2.0,,,F,Virginia Beach,32882.0,
lac1551,laforhe,AR,1 542 152 2258,UjjtedStatesodAmeroca,O,rosab2l,33603,24313connredscdesc3nt,2.0,,,,Greensboro,426830.0,0.0
sanq552,wansom,VT,1 626 445 0049,Uniterqtatss9fAmerica,U,SsLINA,Mum1c5,19526foshsrrue,1.0,,,f,Mobile,389213.0,2.0
COl1553,CpPPEDGE,SD,1 146 871 3093,UbotedStatesofAmedida,U,hACQUENETTr,72234,2301wlaciendtalower,1.0,,,,Chula Vista,188555.0,2.0
buc1654,buchahan,IL,1 080 899 3805,initedatateeofAme3ica,O,Jamis,85254,5569sanxpo8ntpa5k,3.0,,,,Vallejo,34647.0,3.0
NET15y5,NEfTO,MS,1 407 616 3663,Cxnada,O,BjANKA,96720,9212SjLVERCRESCEmr,2.0,,,,Buffalo,241005.0,3.0
Gac1546,Gach,CT,1 003 304 9528,Uni4efStatesofAmeridq,U,NOOSgIN,V5D1Q4,1w812prairiesven6e,3.0,,S,,Great Falls,16223.0,5.0
Dw1557,DAjJOU,DE,1 302 410 8130,hjit3eStatesofAmerica,R,larna,25324,8967PENNRhf,2.0,,Q,,Plano,136870.0,0.0
duc1558,dudgein,VT,1 184 336 0567,Ubi5edxtatesofAmefica,O,masa,65a1k3,1705idalifirniaeast,1.0,,O,,Santa Fe,79941.0,5.0
CmI1559,CHILDtEE,DE,1 768 893 7223,Cajada,R,oetra,46229,wy656stuartweqt,0.0,,,f,St. Johns,388810.0,
vah1560,vand3r,KY,1 083 883 8300,ijiterStatesofAmedica,O,HE3MON,32301,1796DwIRYxSuFORwCOURT,1.0,,,,Escondido,382361.0,5.0
Sof1561,wobon,PrjnfeEdwarrIsland,1 241 478 7612,vanada,R,courxdev,38135,10232oakhiplaext,0.0,,V,M,Santa Ana,188686.0,3.0
GAY1r62,rAYLOR,MA,1 541 409 8204,hn8tedS4atesofAmegica,O,Rejeannd,vyi1p3,2w567alphauppsr,,,,,Waco,241889.0,2.0
Kon1563,K0bierski,frif9shColumbia,1 126 546 4935,UnitedStatesotsme4kca,O,faiz,93384,7638BETgEL4OAD,1.0,,,f,Huntsville,213323.0,4.0
Nor1664,Noronhq,NJ,1 459 098 4362,UnitefStatedofAkericw,O,wageta,19221,6594j8ULT3IEAVENUE,1.0,,,f,St. Louis,419724.0,5.0
VAL1564,VALIV4TI,MN,1 762 109 5261,UnitedStatesogxmrtica,O,aojciech,28213,14133beayregzrrnprth,3.0,,,m,Fullerton,232221.0,4.0
h6g1566,hyggins,MN,1 869 781 6422,Unit4dStateeoeAmeriva,O,henrikw,94265,q3781KINGSOkTH,3.0,,D,m,Pasadena,237749.0,4.0
lewq567,lew,ND,1 161 796 7428,UniyedztstesofAmeeica,O,Leeoy,55408,1729pHOLoYWOODAfENUE,2.0,,,,Tallahassee,409091.0,4.0
non1568,honkaksbgas,FL,1 769 727 9195,UnitedctafesofAme5icq,O,l7dia,55120,2e47cmerwoodwest,0.0,,T,,Idaho Falls,128460.0,5.0
Vwn1569,Vzncagriff,UT,1 974 700 6769,hmitedStwtesofxmerica,O,xmith,T5bwk6,4965eestparks9uth,1.0,,A,f,Lafayette,495997.0,5.0
yal1570,rallion,MI,1 140 939 6080,Uni42dSyatesofAnerica,O,bENOVERA,v6u1s1,q912echerryrudgerue,5.0,,A,,Jacksonville,265242.0,4.0
kag1571,kayan,IL,1 869 700 6220,UnitedStatesoexn3rica,R,Dan9ca,s8d1m6,22787unuv4rsitycrexcen5,3.0,,,m,Huntington Beach,481240.0,4.0
May15y2,Mayns,DE,1 393 933 8750,UnitedStateslfxmerivq,O,Zvenek,v6j1p3,50enkrthshoreparu,2.0,,,,London,200410.0,4.0
JAj1573,JwKSTYS,NewBrunsdkck,1 352 302 5746,vanada,O,Niellyn,T6a1h9,2i29BRYANTIRdINdOAD,2.0,suite45r,,,Richmond,,2.0
MALq574,MALAmOS,NY,1 544 399 4428,UgitedStayesofzmfrica,O,X2NIA,23235,17386wextmerer7e,1.0,,,,Milwaukee,204803.0,2.0
fai1575,cain,NM,1 176 111 4899,Cxnada,O,glorisne,V6j1v7,3222grangkane,3.0,,,m,Lafayette,369656.0,5.0
jCN1576,hxNAUGHTON,Quebef,1 361 613 3801,hnitecStateaobAmerica,O,aivinia,V6g1t2,9906alrlortnortn,3.0,,O,,Quebec,394669.0,4.0
kho1576,kh8udeechah,N3wfoundlanx,1 677 003 1611,Uni54dSfatewofAmerica,R,Annix,h2b1we,16699szmderssoith,0.0,Ap4437,W,,Augusta,199665.0,5.0
Mar2578,Marpow,MI,1 694 213 2352,Cagada,O,Reg,B8B1s8,2368rdecatutsgreet,3.0,,V,F,Windsor,20419.0,5.0
Chx1579,Chartiet,PrinceEdwqrvIslahd,1 661 111 0843,UbitwdStwtesofAmer7ca,U,SUS7L,10074,13058wiatrtialane,1.0,,,F,Omaha,164133.0,5.0
Oc1680,Ocolma7n,HI,,UnitwdStatesobAmerkcz,U,nathilde,M5c1y3,3u7SNEADUPPER,3.0,,,F,San Antonio,172891.0,4.0
TYN1582,TgNDALL,AK,1 756 133 9020,Uni6ddStagesofAmerlca,O,Stfrgios,36103,10t0nluthecourt,2.0,,N,,Overland Park,310017.0,1.0
cch1582,Schlehel,AR,1 962 400 0170,Un9tedS4at2sofAmeroca,O,Maidair,35259,161243eylandpx4k,3.0,,,F,Colorado Springs,283503.0,3.0
Gue1r83,Guevzra,AL,1 328 357 0132,UnitedS5at3dofsmerica,O,LORENs,90310,115q0WAKEFORfSTRUw,2.0,,,F,Kansas City,,4.0
Saw1585,Sawara,AL,1 528 975 7395,initedSratecofAmericz,R,Duan2,V6s1p3,13411jadizonsouth,2.0,Suitd328,V,,Newport News,90250.0,2.0
