AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,LastName,FirstName,AddressLine1
Borw191,S,R,3539075.0,2.0,Le2iston,,1 342 528 9873,,278.0,1.0,4.0,89.0,UnitecStatsqofAme3ica,77209,Bortolussi,Caren,11358 elle lee street
l6d2192,W,U,3776059.0,3.0,Stsatharihes,,1 126 551 8483,F,937.0,3.0,1.0,57.0,imitedStatesoeAmfrica,72906,ludwig,farah,15633 landmark park
cpa2193,M,O,2131735.0,3.0,Shrevellrt,,1 204 343 9984,,433.0,4.0,,49.0,UnitedSta5es9fAkeeica,19080,coallier,GERRY,7757 CLIFFBROOK EAST
zl2194,D,O,6246960.0,1.0,Hamoton,C,1 726 399 6539,,866.0,2.0,4.0,110.0,Cwnada,97239,Al bud,Rosalinda,7079 collinwood west
pea2w95,M,O,2124181.0,0.0,Chqrlestob,,1 025 434 0547,,645.0,1.0,5.0,,Un75edStates9fAmeriva,21210,peacemaker,BRIER,5462 knowles court
cal2196,S,O,2233660.0,3.0,Aurkra,,1 331 811 4582,,469.0,9.0,,101.0,xanada,V6B1Sr,valliere,ANS,22507 gaines south
poy2197,M,R,1969132.0,2.0,Tanpa,,1 072 696 8938,m,386.0,10.0,6.0,126.0,UbitedStatesofAmsrkcq,29225,Loyst,CARIL,24160 STAR DRIVE
Suw219o,M,O,1330089.0,2.0,xllentown,,1 120 246 8108,m,629.0,8.0,,48.0,UjotedStztesofAm2rica,t5d1j6,Suwanawongse,Prudy,16845 boll upper
KLA2109,W,O,1927231.0,3.0,Charles5kn,R,1 511 525 1912,F,700.0,2.0,5.0,64.0,Unlt2dStatesofAmefisa,43234,KLAVKALNS,Riannon,1715 texas west
WEE3200,W,O,2757900.0,1.0,rulsa,N,1 128 572 5847,,566.0,7.0,4.0,28.0,Canara,93851,WEEDMARK,GENNIFER,24301 fulton north
6ra2201,S,O,2794841.0,2.0,Buftalo,U,1 197 609 0889,,752.0,4.0,0.0,56.0,Uni4edxgatesofAme3ica,27606,Trachsel,CHEE-YIN,7255 berry way
9it2202,U,O,2587931.0,,On4ario,N,1 912 061 4567,F,598.0,0.0,4.0,40.0,UnkfedStatewofAmerixa,35217,pitt,Shafiq,18715 myrtle way
qTA2203,M,O,1526190.0,1.0,Elisabeth,T,,,610.0,,9.0,66.0,UnitwdctwgesofAmerica,77708,STATILE,Stanley,20039 crestline court
blo22p4,U,O,,0.0,Livoniq,G,1 770 385 8660,,704.0,6.0,2.0,109.0,UniteeStzteaifAmerica,36132,bloodworth,natalee,20108 electra court
gow2205,S,O,7678652.0,2.0,Haoifax,T,1 994 475 4795,,934.0,5.0,0.0,4.0,hnitdsStstesofAmerica,77095,Bowling,Phan,24050 ESSINGTON EAST
Cou2w06,M,O,1263888.0,2.0,AnnArbog,J,1 323 851 3965,m,616.0,,3.0,101.0,Unit3datatesofAjericw,92882,Couron,Elton,8317 holly rue
noo2w07,D,O,988900.0,2.0,Ch8labista,X,1 985 432 5047,,646.0,2.0,4.0,40.0,UnjtedStateaobqmerica,E701G1,noorbhai,terri-jo,9167 zimmerman road
Brae208,W,,,1.0,Greemsnoro,,1 269 512 2305,F,903.0,2.0,7.0,135.0,Unifedd6atesocAmerica,v6o1tp,Bragado,Bibi,19358 beach street
Lebw209,U,O,690126.0,2.0,FottLaudeedale,Z,1 876 006 6279,,725.0,1.0,7.0,22.0,UnitexStqtesofqmerixa,45418,Lebo,Hilmi,16592 creekbend street
bou221o,M,U,1213416.0,3.0,Reg7na,,1 248 640 5168,F,666.0,6.0,3.0,40.0,UbitexStstesofAmeriva,35222,bourret,linda,12777 pembrook lower
L8a2211,M,O,6048859.0,2.0,Wa6erbury,,1 683 272 0859,m,778.0,0.0,3.0,104.0,UnitedStztedofAm3ricq,19076,Luan,FRANCISCA,950 WILLS WEST
BcW2212,U,U,5191310.0,4.0,eargo,,1 525 010 8138,,1102.0,3.0,2.0,,UnitesStates9tAmwrica,83734,BVWORKS,aurie,19647 bonnie brae drive
fob2213,M,O,3413707.0,1.0,StJogns,,1 910 506 2737,,781.0,4.0,9.0,110.0,UnitecStatesovqmerifa,94621,Bobbitt,Marlena,19939 BEARD PARK
se2214,M,O,2690564.0,2.0,Sannuejav4ntura,,1 843 065 9804,,948.0,2.0,4.0,74.0,UniredxtatesofAkdrica,Mts1h9,De coursey,dorise,23070 waldemar road
Mox22w5,U,O,2531787.0,2.0,SanB3rnarsino,,1 585 867 5513,h,583.0,4.0,3.0,,7nitesztatesofAmerisa,j8c1x5,Moxley,Kristopher,23477 vessey way
Hqn2216,,O,2517170.0,0.0,Fwyettebille,,,,763.0,3.0,3.0,63.0,UnitedSgagesofxm4rica,60615,Hanham,ANGELLE,22133 wesleyan way
Zad2227,U,U,48657.0,2.0,Momggomery,,1 852 025 7769,,710.0,6.0,3.0,,Unj4edStqtesofAmetica,M241D8,Zadow,Vallie,16701 pearl drive
aUG2218,S,O,3508719.0,1.0,OvwrlandParl,,1 330 767 6947,,532.0,3.0,4.0,85.0,Canqda,43650,SUGARMAN,VALLY,8157 puckett court
Cos3219,U,O,2763328.0,3.0,mampton,,1 834 894 3498,m,,6.0,3.0,105.0,Un9tddStatesofAmwrisa,T5a1zy,Costantino,Zein,6341 charlotte court
LlN2220,D,O,4072965.0,1.0,Haywsrd,,1 957 862 9149,F,765.0,3.0,5.0,94.0,Unit3dStatrsofwmedica,32258,LINDSTROM,EMERY,13342 cecil way
ols2211,M,O,2443456.0,2.0,Lsnsing,R,1 966 695 0102,F,399.0,3.0,3.0,115.0,UnitesS5atesobAmericx,90306,olsen,LAVINA,4482 EDEN AVENUE
Fer222e,S,O,611516.0,5.0,Vallej9,,1 265 318 0830,M,918.0,2.0,3.0,75.0,UnotedStztes0fAmdrica,13212,Fernando,HENKA,1297 GRAY FALLS CRESCENT
BROw223,S,R,2435983.0,2.0,R2gina,,1 762 750 6665,F,649.0,2.0,2.0,85.0,UniredStatewofxmerifa,63157,BRODY,Quinta,18716 GREENE DRIVE
Tare224,M,O,4048912.0,4.0,9embrokePinea,N,1 162 818 2180,,504.0,6.0,4.0,103.0,6nitedS6atespfxmerica,60720,Tarsky,Clive,7609 josey street
Bufq225,S,O,2232333.0,3.0,SantsRosa,,1 312 087 4943,,819.0,1.0,7.0,33.0,Un9tedStatedofxme3ica,93706,Buffam,lorinda,8813 olympia north
Cur222u,S,R,1334410.0,2.0,S7oudFalls,,1 212 528 4839,,420.0,4.0,8.0,25.0,Unltedwtatesofqmericz,63147,Currer,SETSUKO,4382 WISTERIA AVENUE
Ver22w7,M,,5015209.0,2.0,Gfeemsboro,,1 090 403 2801,m,502.0,5.0,0.0,37.0,UnitevetatdsorAmerica,Ttb1j2,Verhotz,Wandie,3695 SILVER SAGE DRIVE
cch2228,W,O,239516.0,3.0,ShPetercburg,,1 591 408 3139,f,492.0,0.0,5.0,2.0,UjitedStatesoeAnerjca,30307,Schutz,ELKA,8830 saratoga east
Cre2219,M,O,3075275.0,2.0,Grdebsboro,,1 581 209 1534,,846.0,5.0,5.0,71.0,Cahada,22325,Crepeau,Parminder,10331 round lake upper
LAS22r0,D,O,4863170.0,1.0,Evznsvulle,,1 449 824 2582,,497.0,8.0,3.0,18.0,7nitewStatdsofAmetica,98404,LASSIG,FITZGERALD,2023 REYNOLDS STREET
BlG2231,,O,3282820.0,2.0,S6erl8ngHeiguts,B,1 938 998 9622,m,404.0,5.0,5.0,26.0,UniterStxtes8fqmerica,Hrj1p2,BOGUMILL,ABBYE,5740 PINTO CRESCENT
P5O2232,W,O,3988215.0,0.0,Victor9a,,1 617 823 2859,M,638.0,3.0,4.0,68.0,Un9tefSta4eslfAmerica,36659,PRODUCTION,LEANORA,18675 calhoun lane
Nao2234,U,R,1444635.0,2.0,Ffesno,W,1 117 974 9493,,324.0,,4.0,53.0,Cznada,15232,Naolu,Tonia,24399 rollingwood crescent
fri2234,W,O,3441714.0,2.0,Norfilk,,1 688 568 2577,F,715.0,4.0,3.0,17.0,Unitedxtates8fAmeficx,23505,Grissom,CUBICAL,3909 marcus road
Lab2235,M,O,4117180.0,3.0,Gxrland,,1 647 875 1852,,,6.0,2.0,72.0,UnktedSta5es9fsmerica,43611,Laverty,Kath,10302 BASSWOOD SOUTH
KRf2236,M,O,4769432.0,5.0,SagtaClwra,R,1 594 362 8351,,578.0,1.0,4.0,85.0,6n8tedStztesifAmerica,19025,KREIGER,Dorothee,11183 wilshire avenue
Td223y,M,O,3904124.0,2.0,Scottccale,E,1 881 272 2852,f,912.0,3.0,6.0,60.0,Un7tedStat4sofAmwricq,85269,Td,wee-seng,10534 milam north
VRE2q38,S,O,505019.0,1.0,Eugens,B,1 987 801 6707,,501.0,3.0,0.0,33.0,initedS5at2sofAherica,35279,VREUGDENHIL,Lotti,6590 yohan upper
pba2239,W,U,2088908.0,2.0,Monfreal,Y,,,530.0,5.0,7.0,112.0,Unit4dStxhesofqmerica,14603,pbx,Enrika,16096 burnham park
Lac22r0,U,O,2042863.0,3.0,FortColl9ms,,1 940 312 2282,M,699.0,4.0,4.0,61.0,UnitedSta53slvAmerica,MeW1L2,Lacasse,agathe,17362 coffey upper
Mei224w,M,O,1298731.0,2.0,W8ndsor,,1 608 729 2555,,465.0,5.0,5.0,38.0,Csnada,M5s1W2,Meiser,SANDIE,20827 clint way
Cum2241,S,O,,0.0,Chylacista,,1 034 240 6539,m,436.0,1.0,5.0,62.0,Canadw,98118,Cumming,PRISSIE,15336 shadowbriar east
hro2243,W,O,3189601.0,3.0,dinstonSxlem,,,,811.0,7.0,3.0,12.0,UnigedStares0fsmerica,94220,Brownlie,MAREAH,3234 pasadena boulevard
Bru2e44,U,R,4237859.0,2.0,canBe5nardino,U,1 663 253 7765,,923.0,4.0,7.0,35.0,UhjtedStat4sofAmerjca,93776,Brunsting,Kennon,2201 cone avenue
Kkk2245,S,,2855041.0,1.0,dostaMesa,,1 413 077 1895,f,636.0,6.0,,94.0,UnihedStatesofAmetixw,85235,Kikuta,Parveen,18123 CORMORANT CRESCENT
Dah2246,S,R,815015.0,4.0,bancouver,R,1 940 584 7789,,641.0,2.0,7.0,192.0,UnjtedSyatesofxkerica,85267,Dantzler,Janis,3234 PASADENA BOULEVARD
Sev2147,W,U,3568777.0,3.0,Reno,O,1 952 017 3541,m,749.0,4.0,,45.0,Uni4esStatesofAme3oca,90331,Severin,nicol,19453 WISTERIA EAST
Man2247,M,O,1205245.0,0.0,Nashviile,A,1 266 082 2325,M,641.0,2.0,4.0,50.0,Cabada,99779,Manuszak,Helmut,7766 brown rue
NqU2249,M,O,801636.0,3.0,etockton,T,1 146 030 0334,f,963.0,1.0,6.0,95.0,6nitedStatesifAmrgica,21701,NAUJOKS,Charman,12449 KNIPP COURT
b9r2250,M,U,3211408.0,3.0,SantaRlsa,D,1 275 990 6211,f,382.0,3.0,5.0,77.0,Canads,59803,boraie,gweneth,22282 bramblewood park
h7g2251,M,O,4653624.0,2.0,solorqdoqprings,,1 749 352 4215,,703.0,8.0,1.0,58.0,Unu6edStat4sofAmerisa,q5e1b5,hugo,Lorne,11976 halms upper
Syd2251,M,O,3922862.0,2.0,GramdRwpids,D,1 131 600 7324,F,,2.0,6.0,83.0,UnitedStah3eofqmerica,99723,Sydoryk,FRIEDA,12773 linden west
fAR2253,S,O,440889.0,1.0,Livojia,,1 784 178 6214,f,655.0,5.0,2.0,120.0,Umit3dStwtesotAmerica,T5a1xw,EARNHARDT,linn,15613 PAINE LOWER
shaw254,D,O,,1.0,Oznard,,1 252 859 6160,,398.0,3.0,7.0,137.0,UnihedStatesotxmerkca,77068,shackelford,Wynnie,20394 macon avenue
rYB2255,M,R,715089.0,4.0,ThousandOaow,U,1 992 454 1686,,452.0,3.0,6.0,176.0,Canxda,35299,DYBA,KARTIK,19551 alexander way
Whi225t,M,,2615370.0,1.0,DesMoinrs,,1 812 756 0264,M,,6.0,5.0,24.0,UnigedztatezofAmerida,99533,Whitt,Blake,12957 midway park
CAM1257,U,R,1283700.0,2.0,Tallahasese,,1 378 592 8978,,808.0,2.0,5.0,112.0,UnitedSratesofAjerlcx,t6c1kt,CAMPEAU,Zandra,11376 KNIGHT COURT
Gac2258,S,O,2449785.0,2.0,SihiVzlley,,1 815 961 0727,f,585.0,0.0,7.0,11.0,UnitefS5atexofsmerica,T5a1u6,Gavin,anstice,13327 darlington drive
KUf2259,W,R,1049042.0,1.0,Ausfin,W,1 459 942 4608,,636.0,5.0,7.0,43.0,7nitedStatezofAne3ica,90775,KURACINA,Katy,24717 midland lane
MUL2360,M,O,1833218.0,3.0,Fairbqnks,W,1 157 045 8689,,419.0,4.0,8.0,92.0,7nitedStahesogAmedica,35815,MULVIE,LANAE,4966 westpark south
Lawq261,M,,1177417.0,2.0,L9ndon,,1 769 759 2465,f,852.0,0.0,5.0,31.0,initrdSyatesodAmerica,30357,Laws,MAYBELLE,23686 king lane
yEA2262,M,O,5980744.0,0.0,Chicxgo,,1 450 626 0411,,398.0,1.0,4.0,6.0,UnitedS5ahecofAmeroca,g6Z1Q6,HEARNDEN,Myriam,5462 knowles court
Him2263,,O,3016667.0,2.0,Tironto,K,1 332 222 1549,,707.0,5.0,4.0,105.0,UnlyedStatesofAmrrkca,V5x1N4,Humphrey,shuqing,10534 milam north
bel2264,U,O,5005601.0,2.0,Knoxvikle,G,1 933 511 7116,,545.0,5.0,1.0,36.0,Uni6eeStatesofxm3rica,72917,Helstab,lian,7820 harrington park
OPE226t,M,O,,1.0,rdmonton,,1 139 977 6060,f,1072.0,0.0,6.0,120.0,UnitedStstexofsmer8ca,H2cqz2,OPERATIONS,jean-francois,3450 dunbar avenue
Ess2267,U,O,2035228.0,,OklzhomaCi5y,,1 335 498 3368,M,518.0,6.0,4.0,4.0,knigedStstesofAmfrica,H7f1y9,Esson,Costanza,17976 jack avenue
kun2267,U,O,,4.0,Tacomz,V,1 231 079 8786,,1148.0,7.0,3.0,104.0,yhitedStatesofAmetifa,19133,Mundi,KIERAN,14506 abbott west
Str2368,W,O,2283958.0,3.0,xhulaVizta,Z,1 423 266 4675,,414.0,2.0,2.0,30.0,UnjtedStxtesofAmdr7ca,02902,Struble,Cati,10484 HARLEY DRIVE
0OR2269,U,,1933292.0,1.0,Costakesa,,1 983 170 1196,M,624.0,1.0,,79.0,vanada,35818,PORTERFIELD,TALLOU,2132 meadow lake upper
d2v2270,U,O,4490695.0,1.0,qarren,,1 132 447 2050,,742.0,5.0,8.0,79.0,jnitesStatesodAmeriva,76112,devault,ELLISSA,19015 chennault lane
Dik2261,U,O,5121029.0,2.0,Mes1uite,Y,1 144 274 1118,,675.0,8.0,5.0,91.0,Cajada,92415,Dikens,Maiga,20387 fox grove park
PIZ2q72,M,O,4664323.0,3.0,Amarilko,,1 733 974 3086,,586.0,3.0,4.0,1.0,UnifedSta4exofAm3rica,55403,PIZZARELLO,margo,14830 EDGEWOOD ROAD
nar2273,S,O,2831664.0,3.0,Pimona,R,1 970 244 5115,,655.0,5.0,8.0,40.0,UbitedqtatesofAnericq,e7nwl9,Margetson,PATIENCE,12064 alonzo street
tOG2274,M,O,1317977.0,3.0,Raleigu,,1 692 512 1932,f,668.0,6.0,4.0,2.0,jjitedStatexofAkerica,45219,FOGELSON,SHOU-MEI,23274 beatty park
ouc2275,M,O,332922.0,2.0,yempe,,1 873 367 6426,M,,2.0,6.0,50.0,UnotedStwtesofAme47ca,94373,lucas,De-anna,6976 parkinson court
Rot227y,D,R,2946800.0,3.0,Tudson,,1 567 074 6165,,646.0,0.0,3.0,,knitedatwtesoeAmerica,46231,Rothey,HERMIA,19611 mesa lane
TfE2277,S,O,2007884.0,2.0,Knoxvillf,X,1 936 053 6470,f,529.0,4.0,5.0,66.0,UnifwdStagewofAmerica,f6W1Q9,TREMAINE,Edgar,5291 market avenue
Trs2278,M,R,3458799.0,2.0,Mofile,,1 990 669 9359,,705.0,4.0,8.0,136.0,Ubo5edStatesofAmerifa,38129,Trader,joji,21247 sandpoint boulevard
ron2279,W,O,5465769.0,2.0,Lediston,,1 285 100 0429,,626.0,3.0,8.0,123.0,UhitedStzteskfAmer9ca,77072,Goniotakis,franz,15768 crestline east
TEEe280,M,O,2922196.0,3.0,Alexsbdria,X,1 952 134 8145,F,,1.0,5.0,100.0,Canadq,20016,TEERDHALA,Zia,15339 mccann road
Nos228q,D,O,,3.0,RapirCity,N,,,801.0,4.0,2.0,124.0,8niteeStagesofAmericq,60725,Noseworthy,Erik,22506 shelter drive
DEd2282,M,R,1272869.0,2.0,oittleRosk,,1 577 967 1174,f,571.0,2.0,3.0,57.0,UnitedStatespcAmfricx,V6c1V5,DEE,Noelle,428 emerson west
xbu2283,,O,2338910.0,2.0,birginiaBdach,Y,1 592 198 7912,,711.0,6.0,1.0,,UnitedStatesofwme59cq,37n1f5,Zbuda,Tatsman,12716 lexington street
OR2w84,S,U,3058604.0,1.0,CoralSprinrw,,1 713 758 9842,f,1091.0,5.0,6.0,,UnitesShatesofAmdriva,43216,O'REGAN,trudey,13121 wise park
Bre2286,M,R,2683678.0,3.0,SaihtJohn,U,,,259.0,,6.0,1.0,8nitedStwtesofAm3ricz,V4a1o6,Brewster,miof mela,22609 REAGAN DRIVE
Kum2287,M,O,1095187.0,2.0,Lancastef,,1 389 539 0292,f,710.0,1.0,8.0,43.0,UhitedSyatedofAmericz,53749,Kumar,Gertruda,17962 COLUMBUS EAST
noo2287,M,O,3993526.0,1.0,Warwidk,,1 886 179 5840,,645.0,7.0,2.0,139.0,UnitedztatesofAm2fida,94144,Moores,Galina,19068 coventry park
KwT2288,M,O,3631014.0,0.0,Alexqndrix,,1 821 821 0324,,634.0,2.0,2.0,72.0,UnitedStatesldAhdrica,g6p1s7,KATHIE,Bnrtor,10792 trail lake road
Mou2280,W,U,3342867.0,4.0,canBernardjno,,1 628 893 2322,,611.0,2.0,10.0,89.0,initedStqtesifwmerica,h7g1v4,Moulton,htd,4679 furr avenue
edo2290,M,R,2140487.0,,Hende4son,,1 879 888 6649,m,540.0,,6.0,57.0,UnutfdetatesofAmericw,33139,eros,Hans,14569 VOSS NORTH
Hol2w91,W,O,1200515.0,4.0,Hilo,,1 620 567 5053,F,955.0,,6.0,60.0,UnitrdStatwsofxmericx,04118,Holsclaw,deanne,20166 presido park
RIT22p2,S,O,,3.0,Wicjita,B,1 814 919 4804,F,716.0,6.0,5.0,69.0,UnigefStatesofAke5ica,38171,RITCHEY,ACCOUNTING,13309 windsor rue
BLAw293,M,R,1945283.0,3.0,Fir4Collins,,1 471 080 6427,f,574.0,8.0,2.0,37.0,Canasa,92182,BLANCHETTE,emmalee,21811 SILVER NORTH
Mcm2394,M,O,2027282.0,1.0,lrvine,A,1 097 612 2439,,386.0,5.0,8.0,98.0,hn8tedStatesofAme3ifa,43634,Mcmannen,bvworks,20900 marchmont west
lin2q95,M,O,2144482.0,2.0,SanAntojil,,1 675 770 8177,,838.0,4.0,6.0,64.0,UnitedS5stdsofAmericq,30357,lindsey,Janene,10386 bellflower upper
cho2286,M,O,3042795.0,3.0,Saintiohn,,1 535 872 6753,m,412.0,3.0,8.0,83.0,UnitedSfatespfAherjca,93305,choo,MARY,13175 halifax lower
dzi229u,U,,1165680.0,1.0,Ph8enix,,1 092 609 1274,m,635.0,5.0,,95.0,UniterSgatedofAmerics,A2c1b5,dzioba,Billye,23956 sheriden way
D6P2298,U,R,,4.0,FortCokljns,,1 424 387 9820,,756.0,1.0,5.0,76.0,8jitedctat3sofAmerica,02901,DUPLAN,LANITA,9625 allen boulevard
Bar22i9,S,,649216.0,1.0,Irvjne,O,1 674 954 5505,F,593.0,5.0,7.0,62.0,Un9tedStstesodAmfrica,77144,Bartley,Gilberte,482 lamar lane
Bly2300,U,O,3174166.0,0.0,Charlssgon,,1 987 867 2561,F,,3.0,4.0,69.0,UgjtedS6atesofAnerica,T6bqk7,Boyd,YALONDA,20025 routh crescent
Chw2301,M,O,3587126.0,3.0,Chaflotte,,1 090 113 7984,M,589.0,6.0,2.0,,Uni6edqtatesofwmegica,46411,Cheesman,Linn,19342 WYCLIFFE PARK
ala23p2,,O,,3.0,ningeapolis,,1 830 949 2676,,1051.0,4.0,2.0,91.0,UnitedStaf3sofAh3rica,92122,alavi,cory,21448 HAMPTON BOULEVARD
bat2303,S,R,1486932.0,3.0,oincoln,P,1 574 233 8774,f,520.0,4.0,3.0,51.0,initeratatesofAnerica,38130,Gatka,Berti,3367 FOUR WINDS STREET
Vqn2304,S,O,2001886.0,4.0,vremont,,1 689 818 6215,M,631.0,4.0,6.0,45.0,Un7tedS6atedofwmerica,H5k104,Vanderpol,Timothea,13725 CENTRAL LANE
pel230r,M,O,4629530.0,1.0,M9ntreal,R,1 519 579 4274,,721.0,3.0,6.0,47.0,Cajada,r5g2m8,pelz,Dorin,24200 north crescent
Wic23p6,U,O,2587551.0,3.0,DawsonCj6y,A,1 083 472 8591,F,704.0,4.0,4.0,89.0,UnktedS5afesofAmeeica,46D1H3,Wickham,Farid,9941 briar forest street
Sta23o7,S,O,1713420.0,0.0,FkrtCollihs,,1 955 659 2891,F,788.0,1.0,2.0,16.0,Cansda,90373,Stackpole,Brit,10881 bellaire avenue
Mcgq308,U,O,2464119.0,5.0,Oaoland,,1 894 967 3044,,738.0,3.0,8.0,,UniterStaresodAmdrica,T5q1Z6,Mcgurn,Gennifer,21665 gemini east
jam2309,U,O,3010843.0,1.0,G3andPraitie,P,,,552.0,2.0,2.0,19.0,Cajada,H5d1z2,jancewicz,melek,17687 denton lower
Tan2410,U,O,2494861.0,2.0,Bellefue,W,1 791 626 6291,F,475.0,2.0,2.0,57.0,UnitefStatex0fAm2rica,94655,Tanferna,mal,8980 orinda east
On2311,U,O,2367555.0,2.0,Sudb6ry,,1 963 052 2393,,390.0,,2.0,41.0,Unitede5atesogAmericq,35825,O'grady,Robinett,14827 PAINE UPPER
DEM2313,W,O,908756.0,2.0,GranwPrwirie,,1 527 012 8580,,691.0,7.0,6.0,62.0,UnitecStatesofxme3iva,06113,DEMPS,Katusha,16897 TANBARK LOWER
RiD2313,S,O,1703068.0,,McAklen,,1 378 957 7414,,750.0,2.0,6.0,89.0,Ubit4dStay3sofAmerica,85211,RUDDELL,Luci,20857 HOWARD PARK
Gan2314,M,R,3104615.0,3.0,Pit6sbuggh,H,1 883 221 7877,F,809.0,4.0,5.0,52.0,Canaea,Vts1p8,Gabe,Lili,6106 ashland east
Hik2315,M,O,2565996.0,0.0,NoryhLasVebas,,1 382 801 0608,,677.0,3.0,3.0,84.0,Canava,40505,Hildebrand,Subhra,5993 NOONAN LOWER
bam23w6,S,U,3693875.0,2.0,Wwrren,,1 822 747 2746,,692.0,4.0,5.0,111.0,UnotedStat3sovAmdrica,H7H2V5,bamfo,Gary,14930 griffin upper
sdh2317,M,R,2315584.0,3.0,Wargen,,,,629.0,1.0,3.0,79.0,Cajada,V6G1h2,scheible,Audivox,2297 amsterdam court
Cro231o,U,O,1999342.0,1.0,Arlingtin,,1 671 063 0805,f,516.0,7.0,3.0,80.0,UnitecStat4sofAmsrisa,23267,Croom,dpn,8400 polaris west
Lpm2319,M,O,811201.0,2.0,oewiston,,1 643 923 5060,M,316.0,3.0,6.0,1.0,UnitwdStatezobAmeruca,H5L1Rr,Lommen,Drudy,7661 grant way
Sloe320,,R,1912790.0,1.0,Buffaoo,,1 671 729 3733,,250.0,2.0,5.0,8.0,UnitedStatesofAheeuda,Tta1j8,Sloan,VIVIENE,21437 whitman south
zNN2321,W,O,1437257.0,4.0,LxsVegas,,1 828 980 5660,,558.0,,5.0,103.0,UnoyedStahesotAmerica,94287,ANNUNZIATA,LIANNE,22818 candlelight upper
tex2322,M,O,759267.0,3.0,ForhSmith,U,1 957 263 6977,m,650.0,4.0,0.0,57.0,initefStateeofAmericz,Tya1x6,testing,Ame,14770 juniper drive
gic2323,M,R,4561807.0,3.0,RapidCit7,,1 249 217 8911,,366.0,6.0,2.0,59.0,UnitedStayws8fAmericq,37212,Ricketson,Marquita,4370 vessey avenue
Gra2323,M,O,1767441.0,4.0,Ottawz,,1 377 269 8952,m,530.0,1.0,1.0,136.0,UnitedztatesofAjedoca,V6uws8,Grafton,Lucita,18464 ashbrook lane
loa232r,U,O,3966516.0,2.0,Toronti,,1 695 380 8059,,,3.0,1.0,20.0,Unitrdztqt4sofAmerica,H5l1t7,loadsum,kirby,22326 colonial lower
GOO2327,M,U,3078949.0,1.0,FortLquddrdale,,1 940 413 6357,,895.0,4.0,2.0,,Unitfdatatesorqmerica,47704,GOODIER,Blondelle,2747 conier lane
B2a2327,,,951868.0,3.0,Sp5ingf9eld,V,1 544 940 2396,,499.0,,4.0,74.0,Csnada,mex1j9,Beavis,lizzie,232 LYLE PARK
Sid3328,W,O,2903470.0,0.0,Frrsno,,1 904 825 9084,,832.0,4.0,7.0,82.0,Camada,45c1n7,Sidorovsky,Hortensia,3259 beningus west
Mtlw329,M,R,3163599.0,2.0,SanBernardib0,,1 890 935 4484,,766.0,8.0,8.0,88.0,Un8t4dStates0rAmerica,94607,Mtl,JANAYA,12709 wycliffe crescent
Oj2330,,R,464326.0,2.0,SikiVailey,,1 642 030 6482,U,701.0,3.0,8.0,114.0,UgitedStxtesofAmerucq,V6e1f7,O'keefe,cho-lun,22019 lyons avenue
fse2331,D,O,4256574.0,2.0,xaweonCity,J,1 859 386 4203,,492.0,5.0,9.0,62.0,UnitevetqtwsofAmerica,60622,Tse,DINO,10526 doheny rue
VEg2332,U,O,1860607.0,,bigginiaBeach,,1 623 001 3636,F,901.0,4.0,8.0,46.0,knitsdStatezofAmegica,h5b1j1,VERHOEVEN,tallia,24996 ROBBINS EAST
Col233e,S,R,2997897.0,3.0,Minheapol9s,B,1 623 185 2496,,462.0,,1.0,11.0,Canads,28212,Collier,Anky,8220 ledgestone street
tOH2334,U,O,,2.0,Mesa,,1 974 960 3197,,746.0,6.0,0.0,72.0,knutedStateskfAmerics,M5F1d1,YOHE,bryan,14754 woodview east
Gha23r5,U,O,3532846.0,1.0,Tem0e,L,1 116 132 8445,,661.0,2.0,2.0,107.0,Cagada,02888,Ghartey,Rong-chin,855 havenridge avenue
Natq336,M,R,5049725.0,5.0,Worcest4r,,1 146 027 3178,,876.0,7.0,7.0,,UmitedSta6esoeAmerisa,27610,Nathoo,Jacquette,18165 pecos lower
Dun2437,M,O,3564131.0,2.0,Pembrokelijes,J,1 126 299 3126,,556.0,4.0,3.0,103.0,UbitedStatesofxmeriss,45a1u7,Dunn,RHIAMON,12873 WILLS EAST
het2438,M,O,1740174.0,2.0,Lajsing,G,1 172 211 4820,m,558.0,,0.0,12.0,hnitewctxtesofAmerica,90056,hetzel,REN,9078 nealy lower
MIH2338,M,R,1516678.0,1.0,Swskatoon,,1 695 479 4290,F,910.0,1.0,0.0,46.0,UniyedStatrsofAnerixa,a1H1T3,MIHARA,sales,8101 clifton drive
And23e0,,O,1823850.0,3.0,Amqrillo,,1 811 329 1124,,549.0,,7.0,67.0,Uni4edStatesofAjegiva,h5l1q4,Ander,Chlo,12194 julian lower
Mqu2341,S,O,622172.0,1.0,KanszsCi5y,,,,1027.0,3.0,3.0,116.0,Umutedwta6esofAmerica,v6k1s5,Mauck,siusan,6244 HAVENRIDGE BOULEVARD
Ben2343,M,R,3303066.0,2.0,Scottsdql4,,1 788 823 6224,,585.0,3.0,5.0,107.0,UnitedStxyes8fAmeriva,T5b1lt,Benski,Vithit,20263 APOLLO DRIVE
tOG2343,W,U,3166132.0,3.0,Col8mbia,,,f,629.0,,4.0,35.0,7niyedStatesobAkerica,Vtx1q1,HOGG,EMILI,24422 bellflower street
