AgencyID,CreditRating,NumberCars,Income,City,AddressLine2,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,State,Country
Obq5005,320.0,1.0,108215.0,Hilo,Nadaacaekroykljwfrcztffnazdbpbbvzaxttsiwehvotrwadoasildbeybhhnopdzon,Obqsdkrfy,NJCLDDZKOU,b,,QIXWLDUJNTKGCELLGDUBGBBHVYACMRTUD,vntnsmgdvrx,MS,
Bts5006,620.0,5.0,420668.0,Shreveport,Znorgkaojwbnlrlwak,Btsrbbthfofqbqy,dhqelwt,X,,Cxbomevwbgnmkuypvrkunmrbvgkxcgpisp,Qsbkuascmzp,NM,United States of America
Snl5007,763.0,4.0,189070.0,Rochester,Zbraumzwkqlqfkzkvoakygkmxbyccvsbvjnuqogsurdvqherhuvxte,Snlvkmojenwsv,Ksdfelqqdtytiadzgxbvdtoklsefof,,,dwzkntxjjyoiesfaixciszrlzeduvjjcuqhlmanttnbyqnofsi,Sdmlcrsjkaw,MO,United States of America
oqj5008,498.0,3.0,482372.0,Fontana,Qnshsqyjwdseehwmmdvwzcgmztaiweixqkycwlnkjxgyctckswdwmwwx,oqjmnyqcl,Aerkjuyviqcfguiavareavptuvkfh,E,,yeswvbdqsgykhywxdwjwmbnpenerrsdek,Ssbkn,Quebec,Canada
Ezm5009,644.0,4.0,462853.0,Torrance,Jfgpiypdsyfqeubvbvry,Ezmult,Ktogmjvjyfcencesoanscjgl,S,,Djrczbwlohtmtpwbujaiikwflzourmzvriqdolw,WQFWLAMUZ,UT,United States of America
GBQ5010,789.0,,,St. Catharines,Npyhteoilspdyzrihalisvdosszzuftkvoivanzoyorgmacllctmivnadtontp,GBQUXQEOTTTZFVTNW,Xfimxnshskwfow,w,,Qrlybenrypoulkitplkcbhnfawbusdthfkttke,FDKYEB,WA,
Bej5011,762.0,5.0,466701.0,McAllen,Fdcammsfppbntrscygwzqwcnovmjhldhpyqmtdmnllknpdmhdisdnwusowvelqighk,Bejzekxzbo,xqlmhes,,f,nyevufwsvkfbifgcgpnzmpgxwitvtaz,UERXNGAUIB,MT,United States of America
Eka5012,816.0,5.0,352814.0,Columbia,rxvmaibaoxmshvtxseftrurssyjsbfjxdnflcsn,Ekageekdifezbxeeglxruymd,Cjntttmsclgzdapnkrtmfccmmte,Q,,Mqaogsokuhthqkfqgxtfklcskjiovrgsbmpqyievpjo,Smvpydg,IN,United States of America
Mvc5013,448.0,5.0,346145.0,Allentown,HTKCDVBEXDHGIRGNZHPJQVXWIDTNJKNQZGTAASIORARDYBJQXQWXMCV,Mvccqsrdgozcaipmnupdwyoyyo,EMTEJMRQXQWDDDMWUKAYUSQ,,f,IUNSJQCEJEX,,AK,United States of America
sig5014,718.0,0.0,93244.0,Moncton,Upssdgbthqouuxxwwcvunuerqqjrrstrqfcbtrmafclkzfuqfkpaizsfuzntsxrebntvs,sigrdsxxahldoxlyfcqwo,xbxfktboagnlhpfejtonjdpuhu,,M,pwafosstwyzzagtrlttyrrjpxynwoxmdebczmvzqd,Rmvhslbfjji,NH,Canada
RUH5015,588.0,4.0,32739.0,McAllen,WDZQOZVUZNBYDZWCUVNMCOIMRWXSBP,RUHUHXEZVDPHFI,Bfedclypildmgtuinoxj,l,m,Dudrfejvnhjgchgrvppghuiamdrqugbcdhnnxbhyuspshxmgsutnpvntukxtzltx,Uxyeinlbozlh,MT,United States of America
Qql5016,789.0,5.0,270616.0,Burlington,EHVSCCFFLORRSOWCEUHYTBYMPETUBJEFWGIUZRMORBCOFTZBKOIPYYIOX,Qqlgytauxsulxx,Cigowzkzpjhnazwcmpxoni,,,Sqleobbftsqvepn,ISIHOZDZ,KY,United States of America
sir5017,513.0,5.0,468141.0,Mesa,AJPJCFOOMCTCRKWTFYXSJTGBPZPW,sirvppydetivd,QMUVVGJUXFUQPKFOPSVMNBSEVPBKU,,f,zsmwyifbkkixddnvvbqmnmejgjdwhdqrtfahomeswvostrmlhklvqsvwuwcdilxyvspowuqsvrk,Uulrhuoz,TN,United States of America
Vsb5018,390.0,0.0,293778.0,McAllen,Vvexseadklnwbazpjrwnjjtoitqrnniwbjrgaqrfidwjzswlriqohorloiutqkwpryse,Vsbdkfwemgizojjsrwrejmofcn,YYFSXCRMPMKJIKGXLONLTUBWAT,L,f,cpfyrxphdgaorsyukiyfiqw,Vvrvhvenjatp,AR,United States of America
Ebc5019,739.0,1.0,120497.0,Amarillo,TFKSPFJEKFGPCQIXXMDOHLSYK,Ebcgy,Cestapadctjnyvwjzpdpqhemgm,,m,KYSOUHVVNQCVLNCNCFL,ubzgji,TN,United States of America
Der5020,820.0,3.0,411817.0,Santa Clarita,Dctmwovngyppwsdwnmcfuknnhetbfgduefjgrwqwkpyhrqzcdzlrmljab,Dernorj,Irpagvvgaehxrpnridnnbhxesaqzrq,,F,Lbfgfdvabvoxptxjswfyxupjtglertxrgfexzsqkrnemfaipbzlujvyemzvexddsehxll,gpbhbbf,NM,United States of America
Wib5021,681.0,5.0,5712.0,Pembroke Pines,Prvwjwkrgs,Wibiokxrzjtbak,Akvreq,W,,Ouxlastcnqsfnuxbhvppmidxttziiyzjogsjlikupgmnnuqbqwhsempg,Tdooqfxgenb,Quebec,United States of America
vdq5022,393.0,2.0,274968.0,Knoxville,Fmzyoqcgbbshczuvvtsirmqeuifujrjggsvmawtxroecagogazfvpbgxa,vdqyxzinyzqwlkvjdcgqkgydwcbek,evllmslcjhrtquhererd,,,Svafsqzajpancwzadrkpiwzqdqjqfoleewenuzfqcrzadas,,IA,United States of America
sir5023,451.0,5.0,238962.0,Sherbrooke,tjxyzpzogfhgtridimfgevuddtbftrdohfpwmdkxxxqiavdbsuwbrunubdkp,sirpinxsw,Ldnmljicr,,,tyfnrkdehbrpipzctrmckhfpmapnmlxgqgltokjvkxofoceqpmqvknebtglwn,,AK,United States of America
ifi5024,616.0,5.0,363320.0,Providence,Bumummurrwzstedhkanjiftgheyuijgxvlxasobpgjlaarvuqzlbnmzmqlwmxwoolfdffucicnrbpuci,ifiskvlxvorumoxlrqletje,Afcocilsdvdvigllnuigoev,,f,qnxkmhzjzrwojegjuxyyoyidbksekaexkdbcfixytetjorheoojbmihgjllblinsi,Uuckkp,AZ,Canada
Mev5025,471.0,0.0,82102.0,Burlington,FJYWQISCDSQZSCUVPYDDAWDYMISWWIIANWOSRMRYTYWCUZJEKUKUKLHUUTH,Mevvfgsdevegzkqhgutwvtg,twjdogyyhbaubehjwqhxgnmxgfld,v,m,,UZHPTZLEICW,DC,United States of America
Szd5026,688.0,1.0,341771.0,Charlottetown,Kkfkcgwatonlbr,Szdmho,GPAOXLOMZZZMJCUBIBT,z,,Kdmhghatqgtbvzxairrpqkzoffjpz,Wgaovyjb,CA,United States of America
IYA5027,808.0,0.0,401429.0,Mobile,Yvffytumcjscvyrbrfdjsbxbovthmpywxakwklhmwyljtdjgjnlfnrzfopulonl,IYATCOZKCYJTFXUI,Xgyokaopellnu,,m,Prwycyrqix,XOUGFYKYTC,NH,United States of America
Odt5028,455.0,5.0,62804.0,Tempe,hmrbhaxxjoghby,Odtwiuhdxwwklq,Ihhqpvztbvamygfcs,,M,rtyvmlzuznrnurfjabdysciqxakbwdpcb,SGZODHFSXEM,AR,United States of America
Mdd5029,684.0,2.0,247908.0,Evansville,Ismshixzzbzslfvscufdkcs,Mddxpn,Cvxhkbyhcyo,,,KKAZOLLEYDGBRHAVDILXNSXJGLDECDUAFLICVIWCPZMQWGEUAJSU,Aaohcctjbo,AL,United States of America
YSQ5030,789.0,0.0,277271.0,Rockford,Tscqhnowsxfikuarvmyhqktsmtfkbfogrrybzzfcbtuikiartfebdipbdlhhxpidkkkanjivf,YSQRJLRMNN,FUVAXWIDQMCTWPGTNZ,E,m,tbtlwforijnmpfobjljuqjnfupclbakem,saalrna,IL,Canada
ASQ5031,831.0,5.0,,Dallas,Cvuyaychusilsqfhqhvxrijllhumqjipoaocrispybdquqakzpaotolaslaltckejt,ASQIDPBBFNPJNVHKYFJZSUY,Nhqbojrzzxv,c,,bsbkkpihtblcmxehfyflokaiwz,Fhnnxzcn,DC,United States of America
jcl5032,517.0,3.0,387880.0,Las Vegas,Qjwbjhwatfu,jclvzqookpkveyrlfsb,scaocexlrwqtdzvpj,,,ftvahvlhgrvjgvq,Qzhhcaipkto,NV,
kcd5033,382.0,5.0,5809.0,Huntsville,UWSLDUQTDXDDAHKOCKVMMQRSLZJTINXCYYUENWJKJOFATBNHWNTVIORQJLQJTLLLUHLRUHODVDRRKPT,kcdtskbkghyypnbuqhjvitwfpyx,Mrqhupmifnhwfp,,,Irscerbkhlvzzpscyplfowugvapwtvnlofibgieefu,Qzckphljpx,MD,Canada
Tvu5034,691.0,,383084.0,Palmdale,Imbjbjyegnjjssdfepibxdtewxysqltrb,Tvufeidp,jeaxbpeyzlvapyucekiasferyhk,P,,Kdrjxbfssxsvlcntlxrtsflpwfnnvxvjfrjrqmspyrsgqahwhwrsdpsodvuwvhfrghodgs,Ksywoiwwnyp,IN,United States of America
TRE5035,357.0,4.0,12248.0,Lexington,EAPZEXMPYCKQRVKNJFXWQBOWCJMILKPXHZKRXALCMBZMWPMJFUJMGXLVWGJXTWMGS,TREHRODWVMNGWUSKQSQRZ,ikoilozucibzedpcbveecsxmpnjpgv,J,M,Jyveesqewgxpdcijwgfefpousuivvniejmelififugc,DDXRTIJPH,NC,United States of America
Iaq5036,652.0,4.0,330534.0,Chicago,JECQRRCFPYQEAIZLCRLABQJAOOYZ,Iaqvgrblpigtkwxpkdijfnupddp,Xevlystcfiicinbjipdhq,,,Dmaoujiksenxxiyxgwxdnedf,Tbchs,NJ,United States of America
TYW5037,494.0,2.0,37911.0,Inglewood,Xpbtwtjwbrzjegxtssnscinotjwvkynoxeimngknazbxsohkxlu,TYWNAOWPJCOGDSITFQ,Bclzwldkywpjwnaabzwscbydxnzfki,W,,Jdijqpikhebmmihvhpxndhsuygdqzfeztpxyzyfxqmvutobtdaqqcpsut,Taeepaeqmwcm,VT,United States of America
lvq5038,832.0,3.0,52613.0,Cleveland,Xdhdlhumglrraqkjpgg,lvqsnrrvwj,KEBQWFLNBYSOKVZHSCPIKPGV,R,,Xavlfgzjup,DOBYBGTX,FL,United States of America
Apm5039,574.0,1.0,497214.0,Fayetteville,ZHLTMYQEMOBXDUTKRFMBWNGSUYIOCSTTFVD,Apmzrwjisdqozjymdwiznrtydmqyf,dwnzrezeujafxdgs,,,vouinmoovegjnlenkkttcnxacncotjkokqeflmlufkdcyigpmhzfzomgruqenkzgeji,Rvzwdjqlduil,SD,United States of America
Rrj5040,412.0,2.0,126199.0,Birmingham,QHYWMDUSUVZVJVQYRKJTQQLDRSEKPQQGWLEQNFYKNFPQXHRIXNKYTOCOYNMIAESTMVDLQDTKHJ,Rrjnfyndeexffnffoo,Qtxlucfceownrnhzfagvx,n,M,IZVXEFAAGIMDFYLCQUTZSLDOTDZQLBLXXPDNFMDSRDGCKMNEZFXCPPQJ,shdxbruift,MS,United States of America
CIX5041,,3.0,235355.0,Philadelphia,Jcrdsizooakdqnsheclfqbwpgnefjsdsjovoopnzmcbjrczajohidqtskegntmixffd,CIXVXUQKYBTKUZKPSTLSU,pooylsnhihqm,,M,Sgjbrwgzbseipyemgbckpoqtxnhnhhwqqxfph,kkqoiktvcj,KS,United States of America
MSI5042,379.0,1.0,483819.0,Oxnard,Liabvakoasniphupdnwaxerlvxsjrzfahlm,MSIFAWPCXAEKMUOVLGQIJZPKXIVH,Yerpkqtkzgmriuygecjq,K,F,COZIZUOLFRFCWOFTSTTBOIUSBMMKAUBACBKFNNKOVJUKDWUCKOOMADVDLOECOOEWLCYKMUYYGF,QDVNVTDOX,VA,
sgu5043,652.0,3.0,469945.0,Concord,jomytatnwflbnwemdtjvslctjhtakgw,sgusxexiedwiizbhpjohdaxlp,Srwwvuixhagj,,f,Qbtejxpgafujotfispefihpdqqqdvbyecdqoogvw,Bvazyr,IN,United States of America
xtp5044,849.0,4.0,131250.0,Stamford,Ijpxbyoqjjgacgvyqpsakiefkxaphbsdr,xtpnwhuwgrxrigkjbpkif,Ekxytovqavuzmguwhogovrfqpxp,I,,Vsgopyqtntdbayzwoxewgcwaldeeualgphbpwdvaedalwpogdvdfstxfvopa,oenncncmgee,KY,United States of America
Pop5045,799.0,2.0,480081.0,St. Catharines,BRLOCGJUTWDETDPKENCVDJQQRGKBGWTSKIUYIHCWVHPUJ,Popsprghwu,ioccvzpjebmrohjz,,m,Bhbqowsyzkmmehyammoggzxesrjvsvqqvxrmjyzgrgjjkdecsqgpvciniancmxqrigypubbvhad,Zqftenkuzwln,PA,United States of America
Lrg5046,304.0,2.0,356668.0,Lubbock,Xcdyepqcqorrdpibedjefqdmxcsodwlinz,Lrgcofctgwplwqdavsdxmdzoal,wjvadowpvydjlvphvbdszmsdhsbdj,,F,Izicbukdhrqhqipgwbimosmhqcdrrkbbuofuz,,NH,Canada
Lnd5047,,4.0,,Grand Rapids,,Lndvdmpmfxetmxwgehhwefwcyqnyme,LMIEZAUHKXJ,I,,cxejsnhwvrqnyunaawidzeeafnqnnuiwkljxqikinavzynmpbsudwradwfoghnlnexycbnjgncwnmvwi,bugpj,FL,United States of America
Qaq5048,809.0,3.0,289903.0,Philadelphia,Olwoogylfsblhpigsgnnkxjsjwrgxhacbgxikeiejjwdxmnvmeqhoarltsamlvl,Qaqhw,jpnpmxcysoxyudjrspqvbc,w,,Mosgkgmtosgvedbabulaolqhlbrg,nkyfokd,SD,United States of America
iop5049,361.0,0.0,58182.0,Warwick,Bienmjueimlrysrbuxetwmnkdouidleziphzsdklzsfrhttzptdqjk,iopwxxlkmovnmameapcpoirelemhwm,Daxidfidmmmqhilcbg,,,JFHJPOELSKARGSFIGPBNCG,TNOXD,IA,United States of America
Oxw5050,639.0,2.0,288019.0,Salem,voklviztwsx,Oxwrqxebprtjgnxucwimrmgdwjv,srmvdtnummj,,F,Rmfbsjepxacfrrvylmqabgzpgifkycxeoxxgisergxvj,Uvuuxbxmptx,NJ,United States of America
ctz5051,540.0,3.0,,Ontario,Gtbdobnbljmkrpjcqtsvlwcuovknpgdroihgyisevtnheedsjwvyhrlkgjzbfzkmqd,ctzwgkvlxghlgwltfsckbk,Eucuhdiztdrpmwbxu,,F,qatqgmwjlwshrbaaefzzvrwwuua,pwomsm,VA,United States of America
Rze5052,692.0,0.0,368577.0,Winston-Salem,hnzseoijfjcppltbrntjegknyqtarfdccefnonszjjndrluousilkmfruojwndwrgtydkwwaraprslb,Rzemxzanmp,RWAIFEOZPADKETDYUTUUFRDXQETCBW,O,F,Ishnotqlfletavnhavampazn,Ykcckubprvh,New Brunswick,United States of America
TPL5053,376.0,2.0,373399.0,Peoria,Lonqfsktpvllxmuxprvniknfkdki,TPLOPGQKL,SVSBAFNKTKVYB,m,f,bvmhrqrhouczsebfmtqdtdxvqacpoddklicuzpjxysxrlm,TCCPGFB,CO,United States of America
Mbi5054,328.0,5.0,207451.0,Waterbury,vutlqbzezptovewgzkamfkroefgf,Mbiudxcsfrhaaxxawrhpnkrpiktvst,Ejvfakqfbu,n,F,Vzgpgzgf,Kzrcr,NV,United States of America
Wuo5055,505.0,,312141.0,Lincoln,MJBJTJTGXECXJYOOHIEU,Wuorcqjmjsqfvxzcqzh,JHGAIWWJUHWXRJIRKJ,,F,Bkxxblklzbmokacgyiygbrirjzjntewicvulxwpj,Dcqgltxiyr,IA,United States of America
ylm5056,402.0,2.0,24744.0,Huntington Beach,Nmkkgiuikmydqjiwpuuakkhwymmweunstv,ylmthbhrfarvwwyovrorfpntfwfkhk,Inesnuwheamtogujhznndfp,,m,DXCIMQBHVRRMV,Sgouwqiayg,ME,United States of America
Hxx5057,355.0,5.0,181479.0,Greensboro,ZAZACKSNKTVUKKRLRQXOUVHJSIUQSNLMHDIYAMCZYPSOQXANFTFQKRJSWMXZKPPCIAKYHWCMFKXJNA,Hxxumsoredptgfwgshjvujcoohxlbu,jvjctskwepebvwvytu,T,,MTRZEGVMTVWLFEMONUUCWBUGNRISESJOYIAVBIUFVETKSWFISQEQIUWPWSWPVYH,sshcrkl,Prince Edward Island,United States of America
rqr5058,655.0,4.0,,Omaha,xngartqtpiisvlldjwsqyqbmcgcsvkngojkrgijsxxglfcketqmnuxjcekpzeuwisldsijeg,rqrmlbcjqhn,Qbbudeclwsfqotslbekz,W,,WDREUTOWJMBWCRH,Qmpfujraio,NC,United States of America
bmn5059,344.0,3.0,483477.0,Buffalo,Ypolmdjpzpxkxtibeadudpbnxocewzvhy,bmnlwsb,cnguwotctyfjxaqhnmadrblebuoo,,F,Iuiylxhfgqnbcuxrqnjqtrgtjtiirbtjajwv,srmhvzfokv,NH,United States of America
DQM5060,394.0,,114386.0,Fayetteville,ccewrqfkxhaeifcolvgvgjtqddejpealivedksopvermavcsbazqwmapwf,DQMEULKZNGGDOKKXTW,Brbaxizghacnwlwkwjr,R,,Itntiiigrtdiqctgbzmnsyftwngcnug,rmhcrqbdlvn,MT,United States of America
amo5061,759.0,4.0,256596.0,Tacoma,ldhbtptpmwhfjuyel,amozdpdsvjljhwledfuxsdz,ptrlxjxocjyvdqgxlljmjfxnczmem,I,,EEHEILVXNMVOXTIMBLFHWKWRHXZNLLEYKDBJUXWWGXPPIRKDLYWQPB,IZWMFBR,MO,United States of America
Vxj5062,,1.0,34982.0,Paterson,glknmiokzhyjqenzytlpltxzpvoppiky,Vxjzb,Gqatvmvmjtxwn,,,NCZAEZNS,lvhnfndcjds,MT,United States of America
MMK5063,787.0,5.0,285334.0,Frederick,Duivmkqjvcy,MMKSLFXCZNPZRCSCSCFHIY,Ftsdovpj,M,F,Bamniwetrzsrvghhjzqipdrvcs,PNTCWGEMUXVA,MI,United States of America
Cya5064,334.0,5.0,191497.0,Fairbanks,endiygyixpsgnf,Cyacrygfx,Dcjuejlzoyfrhasshavqh,F,M,Snpbfxjdqafwbtrfmidmsbcebcynwuudabzrapbcn,Nwpojw,AK,United States of America
wpd5065,724.0,3.0,31538.0,Pembroke Pines,Iarsbhuvqdkkkjixyixjnfdmtjugevximycdcbtklnprudgeqipsksmobr,wpdyvopuhngbpnexiaq,Gvugvoxvgggoufsehkiipzaefbe,E,M,Rmlecebb,Tzftvhxr,CT,United States of America
Fab5066,351.0,3.0,33653.0,Little Rock,Ptlzyfdykcft,Fabpkvibq,BTGQB,,,,xoclbydp,GA,United States of America
eii5067,363.0,2.0,234234.0,Yonkers,Gwkkdmbc,eiiyhxwgcbgjimlzfweznqiikvw,Ehtyqvhclvwh,,,PNFVAAJTLQMJUSLMGLXSUFNEISHRAOB,ibwqb,TX,United States of America
Oat5068,,1.0,77053.0,Stockton,eljllv,Oathpgpumnhqpxlp,GOITLDSPJFJNSPF,F,,dbvcuqaanvckrmfsofigjceabnhtqlmfhljzxitfnngjcpcqadjbikgquow,ypvtbevcgdvn,WI,United States of America
XCO5069,333.0,1.0,,Philadelphia,Ekiexeoqpuscwiswbjcpqrvuujidsxftmhybmyf,XCOIXSKBEYERRQKEBTOWP,OGKIALHMOASGEUDAPPDHDPLFZIHUBX,,F,tqfqmdvuftpqkbwhhnozzjjdgrsotphyh,qkmeglakqup,Saskatchewan,United States of America
Ooi5070,357.0,3.0,111567.0,Milwaukee,tyxmopbqgnxwukaje,Ooixsrufmeaonqdziaqyk,Pfjmqgvi,e,,Nliftupyjeqeuybamhrjfceaagjbuzygfposnxjfruandpcrrliimnyagurldgvajdndhb,EMGPRLTQKJ,ME,United States of America
mdf5071,437.0,1.0,405727.0,Charlotte,Zulbddlgwycepcewlzifrtizqhseqzkvxqbzrczwsebsgkauggzxbqdaumb,mdfmicpsbxyvbggczbitniihedrzbs,Cxhckrrfmwjjnvmsvsoajukqj,d,M,DMKLVGNYYDHHQLBBWZNRSKTWTFEJITBQPDROSEERWJVSSNGIBGA,KADMMVBAETN,OR,
Chz5072,595.0,3.0,421017.0,Escondido,IDXZAYIKDGVOKDVPWWUCZUQEBWWNI,Chzckqhqfbkafb,Cmltnmsjt,,,Mleiyvujop,Taucdsdcsifx,NV,United States of America
Hnl5073,848.0,5.0,387409.0,Inglewood,HUCKNFMKAVMRIRZ,Hnlnlzgadhmfwwgptrdktrzgbf,Kcfrmajcdfbijvmy,,M,Nvhdavrubspkpqtgahxwclvcy,dgkjvzgkg,Saskatchewan,United States of America
VML5074,744.0,0.0,70219.0,Chattanooga,Ablpbxxkxkdzirsuhjzlbgvbdiyaimehmuprmkxojfyjolljqhjwlsbzzcebhonxcoiuqgcbrxbunu,VMLXRKKO,OEOXNVAYYSWYPRMQXXTRCZAX,a,,Iwkfcqsyrmikqlyrnrhlxtvrrpg,xocflegom,NY,United States of America
tao5075,447.0,4.0,,Hollywood,FCGRLPJGOMUEQYRRZKXHMIPPPMNJBVLHRBFDDQCZGZJFNHTHRXFPPLFRSWIVFCAQCIEHODKHJYISXEKY,taoklzsc,Zgfqbyjnbidv,B,,FPNVJDLOTDEONXWGMWQDFKJACRFHEWY,MUACMMYFUV,ND,United States of America
Lpb5076,601.0,0.0,300782.0,Indianapolis,miswwkrrktskaeqsbprbxrlhybfq,Lpbhdhhelbbznxhlxfffarpft,Inezhbppwheqfcvjf,E,,xpduplotvbtvcggmzplauxcjucrvfvhgpv,,MS,Canada
WSX5077,424.0,3.0,92539.0,Torrance,Bijogwmermjaociqoqjkugrzcmhagp,WSXNLOIMOSKRAMXZDQEH,SISHQRJMLDIIHBXKGLBLV,A,,Eakuzdyubbckyiaxgaokpkrnlnmvcfljcyjrqsjjyyexqcazortqumhijteniivtxeafjhrgaxqmlgya,Fvhznwo,Prince Edward Island,United States of America
Eer5078,640.0,3.0,303791.0,Winston-Salem,Lqahvequypcyphrxjtzvfocopvlexdoo,Eerqcefcayq,Klvuhoymkcs,,,KBHTYTPHNINRKXKCVAFYJWANGGBGJGGMIMWRYHQMNFLNBKGJVHTJUCKAZ,bctswlypccug,New Brunswick,Canada
Olf5079,388.0,1.0,145880.0,Rancho Cucamonga,csqkgsbythhjllkvhmkidndilwioonnfsiaknbdkbhhqxnxct,Olftqtcbfjxgsdxngjnpmrbanslvxt,Lfpysif,,,wmxkqonqfnbdasopupyokbeerrwzehww,Uiflxgm,DC,United States of America
Zel5080,312.0,2.0,312884.0,Saint John,Ovtjffzayevadexggakkshpwuuwhkpzhlzjbpiccmlgiyrpksvsgzrgxj,Zelxaggecrgbhdpauctelkzgcihk,Nuqgtwq,,,npltnbeniwxkjmfbjwbmggtyshugynqkbauvqyepkf,Xmclusn,OR,Canada
Leq5081,710.0,5.0,421641.0,London,zbjodjwvmbkwbqvqtculhnwkehlr,Leqfozjbitkvtgsfpbdjvjjen,QRLYRKZHPYZNVQXKHMJC,Y,,Mqihjomyyzmnstzjxtdkkuctovsbjaeksrxtmhhxidfmgfsupfourmxjxmzduxwihsrbwwckulrj,apaubyupbiib,OR,United States of America
cbf5082,562.0,5.0,142190.0,Edmonton,,cbfxfatq,HRDFNJRXUKO,X,F,Pmwjjfhggrwyoafjxnvmfgvzyfleofl,VVJDSYBEYRXT,NV,United States of America
Jfu5083,514.0,2.0,409427.0,Phoenix,Boujbsobsoqknyzepbkdvwqmthyulumqrejkgmwuqxszmmrcllhwacebeoksigpzr,Jfudsdfbusnsj,rttgosa,,,iooskpyhnq,Dintqp,Newfoundland,Canada
Dbh5084,,0.0,196626.0,Burlington,icqregsykggvutwmwrattqpcbuyuwrhsakwksxfndapyrxfwcdurd,Dbhlzrmpwmlrhdbkjfws,ffbxfrilkcjrrxkye,Q,F,AELEILKDXOCOVSVKJSNSJXALYEAJXATPICGZQQJZJRDFSBOU,LSUMMCH,KY,United States of America
kbh5085,746.0,2.0,236778.0,Grand Rapids,Ehzcvcuubsmsexeuuhw,kbhcgdfwvb,Eivxzrnuznbhxhxpwgbkulifojmg,,M,OCQIH,Sulfxr,FL,United States of America
yej5086,333.0,5.0,114595.0,Syracuse,dqhqdkgxyfmqkqpxdtbcevnmihijrjorzzglpaasdmtmtnmtxrrlzjntkeshwfscaufglqldlbj,yejdshzhlrfwxxcaalsz,ellvquoglbjd,F,,Kctrhugbwukqqdogscpoedqnfgkivdclqsopotmsfnxiyddoqsza,Rjfumwfbjtn,CA,United States of America
cbd5087,,3.0,,Salt Lake City,Ddwkxkvkwsubimfkwr,cbdtouuttvyprkrtklgi,Dehusjgvkynuoszabpicwj,,M,GEMLOTTBXJVICEDLETYMPHRSCAJTJIXKOIAUMIU,Oncuvmt,SC,United States of America
icw5088,470.0,3.0,184053.0,Miami,Ncehphlaadjvhbubpummpikzqjqxgmtppafutxhcegndaulzvzwpqbjqkvp,icwgsjflbcqxtxp,hjbbghlkqia,,f,Lhhnworkieftkdxuvyojlclcacxrdpmzhvpgmovrmnxrjbiumciagbpcysauxrlanspjhz,Lojwidpdk,IL,United States of America
Frb5089,730.0,2.0,435374.0,Allentown,Jrjjiqsqqzzncwjcntsbuufnbyydokpktilavzzlaxzknaultgtyqzquvfojbafecvjehlbztjpwzhde,Frbfwrylkkrjxokcrjsod,uvmomatjkco,J,M,ottpjuenqeldszislgwqecvcjgkgfaseqtyfklvskktximfp,XMTBCCNEHMT,AZ,United States of America
CUX5090,847.0,5.0,481448.0,Richmond,Cdwktfofvbkl,CUXQZ,Cepunpxzgyvxqpxrorov,g,,Unincxsfjwexdharmoclckpuznsjslnyglullqgzqdekqzirmcccitpjpfakwmw,Xtadojjk,WY,United States of America
ihl5091,628.0,4.0,65151.0,Brownsville,Iscqvjowgookocbregdurxl,ihlszngbddfqhwqlucbzmbonknsdv,Mkovtgxbxetvhkr,,,,GJBNLPQ,OH,United States of America
gsi5092,466.0,5.0,251866.0,San Jose,oeyziiehvarcdznzcpzocjbanngjqsjxzzaoeokgqxiyookvqytmlhtwvajhqrbnkae,gsiicsslwxykorosormjliarsfvuyk,Mghkonkrpwgkcrpvu,a,,Oxydwdtnlpanvmucybjozvgt,LNFHZCWVQRK,British Columbia,United States of America
VKA5093,814.0,1.0,415797.0,Chattanooga,Kzancrpffmsdbqa,VKALTLJETMDWFA,Seijnk,M,,,Hmpbqeqez,NV,
Wod5094,473.0,0.0,99418.0,Cincinnati,XTJBSCAILOR,Wodvskwsdnmioymqhypmcy,VZLYXSAKNWXDSJMNADDDGSEGPDKJGR,,f,Otgkal,rqvxhahbp,Manitoba,United States of America
ILA5095,677.0,5.0,386724.0,Charlotte,YEPQXRTGRZRUOQCJVBMUIHNDPBBPVKW,ILASFLQEZLUGMNKBIIO,Txhxregslbnhrtdkedecvrsdjhpx,,f,Uqjistcxsgbonsuoymtrxsxtzc,BCMVNLV,RI,United States of America
GLV5096,806.0,4.0,31710.0,Vancouver,,GLVTFIWWXPWUDTQLSGQMZJ,Uwbndpib,d,f,TLKANTZCMBALLJYAADGBUIZOKBTWUXOCLCTMMZUGUEEUBVWUXGNOZCGULRLNECTCITCGKAQS,Lgkifp,ID,Canada
Zpp5097,815.0,5.0,444209.0,Wilmington,bnylqtkoklrslspouowfjxopikwyqcnhjujclktxfmrajfqscekucrpjtwfo,Zppktwvbytxabexobwjysdjx,Nfdriptjiieqmtopvihazywrchp,g,,ANDCYSADNHYNHLXGMXDUMUYRAQE,HQDSNKOXHHFD,Manitoba,United States of America
Ost5098,373.0,4.0,482124.0,Greensboro,qrgujawovrbtwsinnqkzadfohwmfckzakolgiumcnjycflaivajeellrcyrdeotm,Ostooysyoktxdllibsi,azeoqjxxxgstvkzvoqddqnyqqxsfi,V,m,YOWOXDYTLXWAKTGJPXLKKFVEW,naufhmrgr,AL,United States of America
Ltr5099,616.0,4.0,25999.0,Mesa,ioohtuewizuabseujsvxrhdjjuhlxmvkmgn,Ltrtyomnl,Dsmytpvdsoctahaclvpg,U,,,snvzg,MA,United States of America
