AgencyID,Employer,LastName,PostalCode,AddressLine2,CreditRating,Income,NumberCars,NumberChildren,MaritalStatus,Age,OwnOrRentFlag,NumberCreditCards,NetWorth
OZM7993,Cypress Semiconductor,OZMPLDCUTRNUVQULYLY,Uhtvy,Orjjjbvvmrnrlkutvxyoahzcmjoktwnandwhymjdcpvrmvkhdbb,715.0,386685.0,0.0,2.0,S,100.0,O,1.0,3720069.0
Djl7994,Abercrombie & Fitch,Djlwkbbcsuqlmgtbcoodsugrdwh,Fomulrhrl,Niyvufqhitaplytdxptwnvolevwpjntvhypbrhfkxlaksqlveqexjifqjkcp,644.0,185313.0,4.0,3.0,D,99.0,R,0.0,2295922.0
YTU7995,Morgan Stanley,YTUBCXDBNQNWLUM,chdnefzza,FDVDGXUTOQZTWLQAVIWBR,378.0,121101.0,5.0,,M,98.0,O,6.0,337666.0
QLF7996,Avis Budget Group,QLFPUYXVNODZPWKYOBI,Dcyly,TDLGVOTVOIHTGMRMCDNQYAKKHOVMHLPZDDEIOBEIJGVVSIKZ,841.0,92187.0,4.0,5.0,,64.0,O,2.0,778019.0
zju7997,Volt Information Sciences,zjuqvzbdwjqmpfoipsuhlomwsukll,tlnsgzy,wbtfpwxjrmvlont,,38552.0,2.0,0.0,D,63.0,U,5.0,305311.0
Oab7998,VF,Oabbfqqbqienbjnz,Dtpleovwiluc,Qczwsqymzkajrirruktvxryjsphdrofuetnfhyxppxwdeunbmk,747.0,16691.0,5.0,5.0,M,55.0,O,5.0,3080436.0
xve7999,Urban Outfitters,xveafagmbkhtvdi,qkrkhqmoaq,Uzzruqgyrlniqguzmhkpjuwtphusieajpnkocwpwfatdwx,810.0,120512.0,1.0,0.0,M,7.0,O,4.0,2052565.0
EHZ8000,Lennar,EHZCV,JLGKERPSSQM,kdhenyrf,368.0,270139.0,5.0,0.0,S,,R,1.0,
Lws8001,Principal Financial,Lwsqjsu,Vcgera,VCONXILUETAPXCVGHIGUJGH,676.0,361164.0,3.0,5.0,M,26.0,R,1.0,3462913.0
Jqs8002,Piedmont Natural Gas,Jqsqpalivy,Wkjbyppp,ZQPDJFNICERRNTPBN,505.0,342647.0,1.0,4.0,M,34.0,R,7.0,2613827.0
Mek8003,Sally Beauty Holdings,Mekgcyxxonyfkwapfpjqczuwpniov,UWHJSSCQC,jktgppuhsyqrlejrjxdwiob,771.0,238810.0,2.0,1.0,W,44.0,O,6.0,393637.0
Hfq8004,Armstrong World Industries,Hfqlfbbkmiimtzjaohgiu,Uftcvrqx,SRHEEXPTBPCDUHNPYMNYXRUEFRHUSYVIIKDNITQWIRRAV,713.0,445985.0,3.0,0.0,M,83.0,O,7.0,299040.0
Lft8005,Parker Hannifin,Lftdyjimoskrml,htntdnzitiq,qervrizdmhivkvdpvdrbzawdylsebmcmsbytwzaqqbqjtocnhzxhrlputmkdhu,708.0,15075.0,3.0,2.0,M,17.0,O,7.0,3377834.0
VEQ8006,Northrop Grumman,VEQIACJLOBHPJOBSDKWFM,Akcjndwkj,Zmxialdvbgtonanuvtohbmizq,732.0,100336.0,1.0,1.0,U,11.0,O,5.0,1999428.0
Ljg8007,,Ljgjglivlmoxkqtuwiy,ltscpmmvnj,ludivnwidprlosdoldibsxleoonkjnhelagg,794.0,318321.0,1.0,1.0,D,74.0,O,5.0,770368.0
Qvc8008,Computer Sciences,Qvcgtabliwdnzykbqx,Cohchkoibzg,Xpgxirhcugugctohmmckj,418.0,51469.0,1.0,,S,96.0,U,2.0,3684933.0
XPF8009,Polo Ralph Lauren,XPFEVPPUEMBLEKUH,Iueso,eknbdrxefjojqtmzelgyllezldxyyevoqoipnawmvsnkvixlqculdhbmpgdwfokstytgq,706.0,383624.0,4.0,0.0,W,4.0,O,3.0,501398.0
LDQ8010,Toro,LDQGDUJBCGGOCCNFYDRQ,auixuc,Olxzgfvmofgzzvsbpgtufbpcuznymakfrgtviuzwiindozvjtcjgbpzntubckmdxvfxsnugkxssm,767.0,241986.0,3.0,2.0,M,0.0,O,1.0,1868660.0
Frh8011,Regions Financial,Frhzds,Mepujqbcv,rudamugfcrvhifccwzwbezumasva,698.0,152859.0,4.0,1.0,M,2.0,R,7.0,1613282.0
Mvu8012,Pep Boys,Mvuoujxermeqarcdssxjnrcs,Qfqsshuufkum,Aoooeljhokmssxwazjghfxkymingtknnkbkymgyiqhwkkybcxsftttnpqdsvr,397.0,332155.0,2.0,3.0,M,14.0,R,2.0,850716.0
Uqo8013,Calpine,Uqoiimfh,Bdnhnb,Tqxlvtjlabawqheihkcdgjcaefntjwyhlsmwhkta,413.0,163191.0,1.0,1.0,M,26.0,O,0.0,2056567.0
SJB8014,KAR Holdings,SJBWZOHWKRCHEUHWOXAC,Lvbkf,UVQYCJVZAXEVHE,787.0,413962.0,4.0,5.0,S,58.0,O,10.0,866588.0
cpe8015,,cpeweasobdnnqeseephekuosunqivb,BTGIVSUGWOGZ,BTKTFX,399.0,190630.0,0.0,4.0,,76.0,O,10.0,1062891.0
osl8016,Merck,osldoewghvfajlh,Yfhda,ldeqixufpwbpycwywhkrqdwwe,675.0,,3.0,4.0,U,43.0,O,1.0,630650.0
Rto8017,AMR,Rtolpe,,Mqnkdngntbhqikvxzdgqrscuqcrehqaksorjgqanfcdihhxycl,556.0,364290.0,0.0,2.0,U,37.0,O,0.0,2417102.0
Rkt8018,J.B. Hunt Transport Services,Rktadm,uhbalo,jfxmngcxzpnifytakuyinbgbzvutsblriohfvqbtvabdbwmfghiqbrbrpznyhcrkwp,357.0,,0.0,2.0,M,50.0,R,7.0,
EBS8019,Sysco,EBSSBRAPSRMIHRLHXLMI,GRHHQGWDJHUZ,wvtmwwxshsrzkqeuoqbjarnroiigkiusqjty,303.0,13472.0,3.0,3.0,M,69.0,O,7.0,3556093.0
RAH8020,Northeast Utilities,RAHSFDTES,rbaszclsyz,Kdkhdzrwiqoeemwdfgmpweyp,645.0,377276.0,1.0,5.0,W,48.0,O,1.0,481360.0
gpf8021,Mattel,gpfugsdhyiaf,ZDUNOVPC,BTKKVPYGCUOUHEQBZMDKQJCAEUCGNSNBHRHCSGHMSTMBJWZU,,184783.0,3.0,0.0,S,33.0,O,4.0,2121994.0
Uzp8022,Universal Forest Products,Uzphepqwkktazwjlakvdenoqqtok,QWDJCK,tmhozgenkbxneihwedbmhjliqdewgapydddpaadiaupyusfgzgnaskkjbeohmazdrro,728.0,339071.0,5.0,5.0,M,1.0,O,1.0,1206934.0
LNI8023,PSS World Medical,LNIOJAFOCILZSXDNQWICAVUKHCHY,Nkqaaxgilyu,essrkfnkztneu,665.0,168295.0,4.0,2.0,,1.0,O,8.0,1045226.0
PPT8024,ConAgra Foods,PPTIYNKBWFLMOXPXWVNEKXMUBSIXH,hlaxlbdn,Zjsgdgujsyzrkoozfhwpjvinpwrbbnunvjpiuanfnnxzsssvebhedyawnfmwvoxcvcpsy,833.0,461109.0,2.0,3.0,M,14.0,,,697590.0
Ula8025,,Ulasvakuipzgculmaedxunqobbfstf,ANGYJXXDXR,Oharrlbgvigsfozuwxzjbpcrtcplaxsmorrgosuotsitrzftsivlc,579.0,205545.0,4.0,4.0,S,13.0,O,2.0,1411687.0
Kgc8026,W.R. Grace,Kgcxqldazawsankrs,Khiyhpwtvttc,Lvrjmhasupstbncpkgqgpcjstndcxrqyyktdxwlmsuwuflwvsvllyqwyvjhfi,410.0,153449.0,3.0,0.0,U,19.0,O,1.0,3413890.0
Wfd8027,Thor Industries,Wfdelivhudzvhatladrjups,Dwdlsttwakvs,Grxofdsrbntglvlsuaslseep,,268590.0,5.0,1.0,M,88.0,R,3.0,3940811.0
Lyh8028,Enbridge Energy Partners,Lyhufytoq,Xgiglw,NOAWMSPCNKALFGWUSAEKBAFPWWCKNWTNTIRAADAPXGRBHFVBXBEZSQFHJZMLAFXPQJPMKXB,846.0,456221.0,4.0,0.0,U,44.0,R,6.0,1181657.0
Aep8029,Key Energy Services,Aepdwmgfhxrrv,WWHJUNK,nqjunrlccyhtmarhiyrilbommyolyetitotpskwwtbknwrnjp,488.0,,5.0,5.0,M,3.0,U,2.0,2410721.0
hdz8030,Albemarle,hdzqxtjrsnglprujxvpgglww,Ntyfadnbw,Hyhfyhpbezh,815.0,279973.0,0.0,2.0,M,45.0,O,,2181486.0
Rmk8032,Cummins,Rmkykafjvnhraabuwolzrkurwptuwx,Tmgwtdoshze,ykxxixbfhsmdatzjxizwo,474.0,176051.0,5.0,1.0,S,10.0,R,5.0,408166.0
HGJ8033,Arkansas Best,HGJZUDODMRBBYAOCWFKHMZ,xydzfqha,NTEBDRDDCHXHAWZSPDAWFNFWU,693.0,364876.0,1.0,1.0,S,11.0,O,3.0,1433641.0
HDJ8034,Mutual Life Insurance,HDJSJNXBZXSXZVTKUADMDFJJCOWSTY,xiopx,,644.0,67488.0,1.0,5.0,U,48.0,O,10.0,2954062.0
BRQ8035,Oil States International,BRQLUSDIY,Jdtabccfw,XQXPTHMMQQRV,742.0,37020.0,1.0,0.0,M,35.0,O,,660532.0
Nhc8036,International Paper,Nhcmzqghxansrscamavkaen,Ccfeimwbpgca,Spfxdjqmrdntplo,583.0,224282.0,2.0,1.0,M,30.0,O,8.0,1555614.0
rgx8037,BE Aerospace,rgxmtdkrbskibcdlk,axhgle,Ybknlslbueknicmhliqbcvnficqocapllezteczreruqidwmhdxbribbjr,545.0,164419.0,4.0,1.0,W,37.0,O,2.0,2563447.0
CAZ8038,IDT,CAZKXPVSVKNUL,CQTEIEAVFMM,,302.0,150884.0,3.0,3.0,U,74.0,O,0.0,1223944.0
tcx8039,Schering-Plough,tcxxnwhtiohtaamrhkvlqbkckgnrf,Irxgbxqkt,Wzuxagdhklldayuevhsiufmsbbetdxonrepoxjtnueasqdwcsowdjwwnfluxtfje,646.0,26168.0,4.0,1.0,S,89.0,R,,1353587.0
Uzq8040,Chemtura,Uzqgdffiyqcbwftjsqaevdxz,gdurxstel,Jzdnipcjudrmdzjtroieqqmzuxqsbhjndlqfybumsdvymllbotcujygqhlclwvhk,514.0,14182.0,4.0,3.0,U,70.0,R,10.0,2571277.0
Qpo8041,ArvinMeritor,Qpoauvlogbpfifzdfflitomvryhtm,Wfajoyet,Pewndwkkcoqmkmghqzcbjvizbhc,387.0,311513.0,,0.0,M,32.0,,8.0,928430.0
ZOT8042,Laboratory Corp. of America,ZOTCPAWWUQSYBSKHSYXIEXDAEVCXSG,DQORFSZPJ,Jsevemcfwxbdplvevzanwoshitmqifjc,564.0,382145.0,5.0,1.0,M,67.0,O,2.0,1674038.0
Zat8043,Hershey,Zatilrxauxfxcwfoblyem,kgzgv,yablvqlfzmpznumiuwhsentg,697.0,145398.0,5.0,1.0,D,10.0,U,6.0,1515033.0
Owo8044,O'Reilly Automotive,Owoycczzg,xtmupjjxbvv,Ckxcblwa,398.0,760.0,2.0,2.0,D,18.0,O,10.0,3710958.0
Xmn8045,Nasdaq OMX Group,Xmnqpryftvpoqkguaeiiebes,TXYAH,Surelhbhjovkaojxnudrvvgmsgcgbhldxaqzggkntssqevvddryunnizquklcgzatdmg,812.0,234083.0,2.0,1.0,U,58.0,U,5.0,640918.0
Czn8046,UAL,Cznvrhlupdpqbtrp,Vqxqyh,,442.0,368734.0,1.0,2.0,U,2.0,,2.0,2856426.0
Vri8047,Lam Research,Vrixfjpxhicvasvbe,,xcusmlidazipwwhxohsoerrpyjsqtieatlaabqavo,610.0,153370.0,0.0,5.0,S,80.0,R,2.0,27261.0
Leo8048,Eagle Rock Energy Partners,Leountyxsesx,Rxgtokktkant,Ighbinplegmxrbygpqdbibufqtheodnelgwuvglmoezqrbpajpgbdgbfgznitdasttjmhho,542.0,421899.0,5.0,0.0,M,61.0,O,2.0,2034896.0
qip8049,United Technologies,qipdgngdlehu,Tzibmk,ktqkvfiofqocgayuwahvfbqioqsixqfdsqdqhvqibpplnkshwhehhswxgopsiuvlffagjqepfwauhmh,621.0,497123.0,3.0,0.0,M,12.0,R,7.0,1101937.0
Ffr8050,GMAC,Ffrusigygzildvhgevw,atujtqg,XOAURGGHMRLVNRA,498.0,282798.0,4.0,0.0,M,85.0,O,3.0,2539495.0
Ymw8051,Textron,Ymwznnlmazqdjcyouzzpqkajfmk,MEAOHNBNGX,ASIDJSPBNVMSTEHXGNFWKZJLKSYMDCBXMFRGJWBOJ,334.0,457615.0,5.0,,M,99.0,O,9.0,3725194.0
Fhr8052,Pantry,Fhrtlg,Hxsixf,,681.0,153419.0,2.0,1.0,M,17.0,R,3.0,343347.0
Ooh8053,IAC/InterActiveCorp,Oohpghzcfdsawgqqficbobflnd,,jtobiharglsochderaexmoriqwnnws,821.0,,0.0,0.0,M,96.0,O,4.0,2146476.0
Jek8054,BearingPoint,Jekswwujboq,Whzyfqqt,ztlcfkcrsjedfnicpxryqoagbvwsgadwoolqgwbfuldmoknnft,512.0,204349.0,2.0,5.0,M,32.0,O,8.0,73734.0
mbc8055,Tech Data,mbcfxdjl,Wpfxht,jbogudiieqbfsiedznfrgtdzmybjjqdqncajisicodwwauejxztuzmtws,717.0,466988.0,4.0,4.0,U,52.0,O,8.0,1380687.0
Aqs8056,Asbury Automotive Group,Aqsuiuepdsgpnnfcugxhod,Aqmxsfzn,Kgcgvbxp,553.0,340591.0,1.0,5.0,W,64.0,O,3.0,3262152.0
Shy8057,PPG Industries,Shyicmxzvlnufumbajs,AOZCIDJNHVH,QHEJKMRZIOJQCVORBHZWFDBMCXVNFKAFCUXFRVQUTEODKNDLVIMSJDTKHZDNML,545.0,76426.0,5.0,3.0,M,89.0,O,9.0,2732465.0
Pzc8058,Administaff,Pzcificsejeiupjrbwcy,Dhvbpcmq,Uoffuhojoaavovwcvhskbmlquraxrgkcwebhouojw,819.0,363857.0,4.0,5.0,M,38.0,O,9.0,
Xim8059,Kla-Tencor,Ximyjoakesvfdxevxjqdt,Ugyjghf,MDYJOWBDUVWUBCGWCSGZKJBSWKCKMLPLFHMGFQNJTR,555.0,294054.0,3.0,2.0,S,8.0,O,6.0,657603.0
Otu8060,Penn National Gaming,Otuegrmurwfstjayphmvdrwkrx,uailthwtcf,QEELGQPLRWDRXAXWOGJDECMCQGNXYATUQSEKJYXLTOUHXORHSKULCAPKZODZ,343.0,124933.0,4.0,,,23.0,R,1.0,463379.0
Xql8061,Chesapeake Energy,Xqlepgtmunsmokqowvptxtzd,opmswsi,Eqwdxnwxrpxddlyjnwxxvvsxukijgci,669.0,139343.0,4.0,5.0,S,55.0,O,1.0,1498562.0
HKX8062,,HKXXS,uvslf,Sbsdhnwfxhtumxmlilkysfudurmftinfbvd,814.0,387803.0,2.0,4.0,M,23.0,O,,2961070.0
Rif8063,Alexander & Baldwin,Rifjovgfdengdrzpxytvuqf,,Otgzxduuqrtfobnnqlhkaqenzmspeo,689.0,283924.0,1.0,0.0,U,38.0,O,7.0,1378874.0
EFY8064,AmerisourceBergen,EFYAVVJVRS,owyfkbmk,Ivgnxhnbwdglkmkbqeslyabbxkidmcyeuibddtejqlyqaphloqmggbnzveqigvyhmyeavyhmqph,790.0,120662.0,1.0,0.0,U,91.0,O,5.0,1564963.0
Jkc8065,Pantry,Jkcjhrenwebupynfphpdngtv,Ypnso,,423.0,7021.0,4.0,5.0,U,34.0,R,4.0,1517724.0
tke8066,Buckeye GP Holdings,tkemnomcdjlnqvvenntludtup,TIDCIBFGDGK,,538.0,18275.0,5.0,5.0,M,90.0,U,10.0,3297172.0
HQN8067,Briggs & Stratton,HQNGMTBSIKPEANCRONDFQBYFZ,DXEAUV,TFUWJWSEDRFNO,309.0,338041.0,1.0,0.0,M,33.0,O,2.0,917182.0
Nik8068,,Nikbshivkkdsbskidusil,HHBAY,Mqadrrurbgcykdjimhzotmcjncnbmflpjhqbgsuobwhovdsykafekkxkzpc,470.0,308124.0,3.0,1.0,M,21.0,O,3.0,2498089.0
Orb8069,Cimarex Energy,Orbxhztymdefpakxi,ZMWXHFJHG,Bxmgakjfeqfpvuncafyovxbjgqcsll,762.0,154807.0,5.0,3.0,D,78.0,R,10.0,2566713.0
PPK8070,Republic Services,PPKKLMIXILXJWAEFFCYXNIQW,Hwqndtkq,kxjszcgchfgdfyahssmzxtrhjvcutqtcsovsglltoklrbypjlzdjpldbvfjgs,330.0,393376.0,5.0,1.0,M,45.0,R,9.0,3661813.0
Kyl8071,Omnicare,Kyltdoratcassgsomzkicnnm,,Imdieymqedhihzygttorittfsbmfmgemj,569.0,360634.0,0.0,4.0,W,11.0,O,7.0,576097.0
tnz8072,Fortune Brands,tnzknqsnpkmoyxgalpxov,CCDTXFAPOP,DWUPIBLRMMISXSG,794.0,431106.0,0.0,1.0,D,63.0,O,3.0,1537561.0
ANY8073,Donaldson,ANYPDRXJJRUSKAOXQYISGXBI,Gholhta,rjqbswbusgalhjgabkcsuxdzfqtsssxdjbuhxiomwjkvxeqaseqnnufwdiwe,666.0,284259.0,2.0,3.0,W,68.0,O,6.0,2875194.0
Npb8074,FPL Group,Npbep,NNYBKK,Tbkjwtgzvfqxplfcdc,366.0,453974.0,2.0,1.0,U,0.0,U,9.0,3846756.0
Hhg8075,Berry Plastics,Hhgndxg,tdlzndgakk,xxecwtqzzteixniulzwplbbpiovfqvmwhgxswtjfxeeclcunigezmhpghpwkraoudkr,668.0,229733.0,4.0,2.0,S,74.0,O,3.0,1535308.0
LEY8076,Sealed Air,LEYMSVECEPUOBXENJRI,Lxgjkted,Ronzbsceuhpzmcahqlbayvjvxjroeostdxxiumnabfgziqbolntsv,415.0,130928.0,2.0,4.0,M,13.0,O,7.0,2520114.0
exj8077,Republic Services,exjyxklbatcpwrajoarwcciaeqmea,Sadwfpywnh,GNQAOWGITIFQRHKMURSLWMNMORYFQORXSGLYWEZMNPQWIDIDSNZBBMMTUSDBM,544.0,284486.0,2.0,5.0,,62.0,O,0.0,1263068.0
Wqo8078,National Fuel Gas,Wqoittkgjqilmoriznlsrgxf,AHQZWSLMCHGX,Llfsnahwswzoti,514.0,398521.0,3.0,2.0,M,6.0,U,4.0,576860.0
wcx8079,United Rentals,wcxvqtaqvgfupyrgi,Thaablgdxom,knxktoxhhisvdwagdy,617.0,344423.0,5.0,3.0,D,38.0,O,10.0,
vhh8080,Lithia Motors,vhhnjsdgv,Mqbiimlvtdnn,UARTGNUDBETBUULSNXRILRJVHIAGCJVMQWJWKKXKCVKIVNLOPNFUHUKIFQNJ,602.0,22578.0,2.0,,S,64.0,U,3.0,867762.0
Jfu8081,Liberty Media,Jfushgmtutwilhtbs,Mfjvgzse,tojwjblxlquhhnflichuiumctpujtrkiefv,434.0,216152.0,0.0,1.0,S,27.0,U,7.0,3517709.0
BRA8082,Crane,BRAGKSHU,vozda,xnmwpwlfcwulsbmcsphfppgdzmqwfitkihgevvbscerahphqxlgvpsqxfm,410.0,254254.0,2.0,3.0,S,,R,10.0,789993.0
eam8083,Auto-Owners Insurance,eamqtjribmnohrqxslnuyzih,Fxhsesgusk,Atvqppoikmjfxsjppgauhhtqmibdzlehodsrqmpjodovggibjcqnuoyfwobypdrpryvoauxfmbte,495.0,238063.0,3.0,2.0,W,49.0,O,0.0,2573032.0
AEW8084,Cliffs Natural Resources,AEWWHTMKNNJHVABFWZBH,yzgjlsq,wwzflrbbluejonuhmqcrbfqrlhfc,429.0,95261.0,3.0,,M,37.0,R,1.0,74624.0
Wvj8085,Biomet,Wvjlskoytguobwnjqua,iijngooprne,Aggrurmxfjdjmeamwypafobvaujza,382.0,171907.0,0.0,4.0,M,100.0,O,3.0,1331048.0
Ajq8086,Penske Automotive Group,Ajqmzhfcnlgvspdewexcgnkab,NTDMXNUQUENW,orsotk,458.0,58285.0,3.0,3.0,M,77.0,O,9.0,2961777.0
Npg8087,Unisys,Npgcy,Kedcvea,epppsisshwtftmnpyjawhoxoppiptwadiwirmacbslstxmjygakpdgfubll,395.0,450122.0,5.0,1.0,M,77.0,R,10.0,1014724.0
Wyc8088,Beacon Roofing Supply,Wyczf,VDTTGSFEY,Cugxezgrndwqnqdlc,393.0,189975.0,3.0,5.0,S,9.0,,1.0,175998.0
Ddj8089,Kraft Foods,Ddjkjobsbjwlzbx,Brxwv,AJGJP,569.0,131586.0,2.0,3.0,U,14.0,O,3.0,1603482.0
pgw8090,Belden,pgwifyqccowwmqexha,MTPQFRIEFQ,sbjoksfwbygdkiiwpavnfx,768.0,198921.0,5.0,0.0,D,38.0,O,7.0,2940685.0
sic8091,Oneok,siczafdkux,uiybcoxgz,ljwuswttuomlgbhlpsfthojcirhrvyeemkktcvkguitlpnpcdrljkaydjlkxtmcsufyomd,585.0,419717.0,3.0,3.0,M,55.0,R,5.0,997874.0
AFP8092,Cummins,AFPQVDWXHL,TRDZCURGC,Zufopflpajwobstetjchjkdfkzxcnqllhqgfikbpgwmmdqybxxhcnoivensdh,695.0,315699.0,1.0,2.0,M,23.0,R,5.0,1210663.0
ABE8093,Whirlpool,ABETTOQSUDXFTEJXWHVJE,nuzehnzufy,,560.0,458150.0,3.0,0.0,S,38.0,O,5.0,2550067.0
Egy8094,National Semiconductor,Egypomvbancbwzluentqofdmbr,Kathhixrn,Izzgrkqtowioqholrlvgvdojkmsqqn,574.0,122267.0,3.0,,U,73.0,R,6.0,2539291.0
JPQ8095,Belden,JPQTLCTGNEGYAVPXXGGMNQ,Bvuqsj,tbwlgitsgecrkueihcqtmasbe,376.0,478349.0,5.0,4.0,U,40.0,O,0.0,2469405.0
end8096,CIT Group,endgioqanjrqwkpozrwuwinc,bobrea,vvrmdjpubppehovosdzwfqzyunkegmxthwufbsojkgiigbdolfjlgonasqlptljinoccvbvc,797.0,,2.0,5.0,S,42.0,O,8.0,1975282.0
MXE8097,Cisco Systems,MXEOCUVPCLP,rjutwdpzbnhv,Olinfcptrebmrzuvehauxptxuzlijedwubt,337.0,7977.0,1.0,4.0,W,50.0,O,0.0,3414193.0
Amy8098,DynCorp International,Amyypkrutcuve,gmowmrbg,,500.0,114056.0,4.0,1.0,M,36.0,O,2.0,716072.0
THW8099,AmerisourceBergen,THWXQFOLVLIRTMFBG,Fdopbgodnv,Gxsfnyvooniopvm,441.0,38385.0,3.0,1.0,M,1.0,O,1.0,1939896.0
VOL8100,Symantec,VOLITV,HWOTCRWNHND,RIQXUJXJHGPVPEGVUKDNTXVPWNUPRQASFPGWIRROXMXIMGUTCXCNWOBWKABWUOEWQXRHCIGKQBCHGRDE,457.0,440119.0,3.0,1.0,U,65.0,O,,803068.0
LPY8101,Dynegy,LPYIXVLDKTVFXAJSWTTMXWLN,PETQFNGIXE,EAOSFHKIQOJANWBRJBGXGG,445.0,169057.0,3.0,0.0,S,54.0,O,6.0,2284224.0
Tua8102,Duke Energy,Tuamnhcjo,rpfikhfxyujy,MZWIBFAKNHZCBUJWLUFANDGBOBJFYXCVCTNUWRJUVVEWHBICYVNDNSMTVAJFROQUAEEQRY,332.0,17488.0,5.0,5.0,D,5.0,O,8.0,3097815.0
clf8103,Amerco,clfpmbcxgxyyfyiyscbppj,BZLETHEAREAD,Uwwwpjuwpusgtmudqprwhmogeamcienhsvmacivgdnnflcugiz,312.0,435367.0,4.0,0.0,S,95.0,O,0.0,3456695.0
orx8104,Enbridge Energy Partners,orxeor,Dmluvmeantxv,mfzcmnsltvxxfb,627.0,68214.0,3.0,1.0,U,48.0,O,2.0,407732.0
Whj8105,Publix Super Markets,Whjcxpatltrc,Hxethckqin,,570.0,398010.0,,2.0,U,90.0,R,8.0,3440867.0
odc8106,,odcwte,ddjija,nzgesvldymoqfar,543.0,2374.0,5.0,3.0,M,68.0,O,10.0,1045086.0
jcr8107,Reliant Energy,jcrlxobdsaxrzjtmxfugszkro,CWEJMBIPXCR,QUXLFRNAFJICWDCMUQTAMRNVYTLGYRXKHSESEXSRGANF,492.0,19437.0,2.0,3.0,S,,U,0.0,
SVD8108,,SVDJBZWTZIAERPVVBTBAAW,IRXAAC,ulylxvnqraxeigynwfxmeynflhrtenajmateetpgtilgyovkt,818.0,437123.0,1.0,1.0,U,97.0,O,8.0,1715912.0
Oej8109,Zimmer Holdings,Oejkmlvrzhcjiyicsqgyrfjpvnhpu,xqfuyqjns,Urahihnhiudonxidlwyppfffnyprrhogqtslsxvaedxhpxwa,687.0,209471.0,5.0,5.0,D,61.0,U,9.0,1134049.0
lym8110,American Eagle Outfitters,lymre,vwrbr,Qzjuunadlgwmwlmgmmzntwrdhcm,686.0,352870.0,2.0,5.0,M,67.0,,10.0,3926979.0
SNX8111,Newell Rubbermaid,SNXYJ,Qmpok,ckkeaovihudslytvkggvbjfihmxxrlpt,717.0,362274.0,,5.0,S,61.0,O,0.0,3227952.0
Wwh8112,Allegheny Energy,Wwhlrydidqweaeheuvpkjxukln,LTIKSIR,vfrupdaqsqdvkvbrlhkctxfpbfbzzsashpdfstzmuxizsmwlktmttyucndiaqmjchaywjwdcwuxonxfs,599.0,429384.0,,2.0,M,74.0,O,2.0,2705339.0
Yzz8113,General Electric,Yzzidpvtknxbmhgv,DAXRE,Umlyesndba,547.0,205435.0,0.0,2.0,M,83.0,O,4.0,403335.0
Vib8114,Belk,Vibsnwrlrcpkvuxegkipevevbc,IECOSOVQK,XIRXDRCZKXNWPHOLHPPQCTIYMZXFGSBJDRODPWAPUWJOMDJUWCAPGBJO,400.0,162479.0,4.0,4.0,M,2.0,O,4.0,977058.0
Mvy8115,AFLAC,Mvyrvvxtpckdo,qctnc,Gzpzlpmtkjarmdwpywtfj,688.0,497960.0,3.0,0.0,M,62.0,O,1.0,1639703.0
Wgx8116,Liberty Mutual Insurance Group,Wgxdhozmtdwwjadzwaaxjxdpdyi,GKLNCIFT,Ajhkngnpcdv,432.0,361157.0,1.0,5.0,,45.0,O,5.0,2678765.0
PKT8117,Republic Services,PKTPWNFWXBGCHWLNPMEEHHLNYYQ,Pjvfgieabfu,Omzkzvecsresuykrurklrhwndefbakigzeuquildokthobsfaujaivenuh,766.0,308692.0,1.0,0.0,S,,O,7.0,1171157.0
GVT8118,Burlington Coat Factory,GVTCKLFSLT,,PFHXSVHCRB,533.0,237879.0,1.0,0.0,M,37.0,O,10.0,3763406.0
KGV8119,Newfield Exploration,KGVSKRDZEFO,MMYMSDVLE,lxqgvfodovoqvtxgozhujjuncwfctvsvdifxaxrwasfcbuqfdbivqstdom,709.0,221939.0,5.0,5.0,M,72.0,,1.0,
COS8120,NTK Holdings,COSKBHUCZGLGTKZ,Hffse,Ztwgorhfxfmjjkfbzwvlbokozlgjfvtkefjxcfqycmctscwlfoqijluopqporlzfjbaobmjsy,648.0,206508.0,2.0,2.0,U,67.0,U,8.0,1556212.0
Xfe8121,Autoliv,Xfetwoukaettvivvrxdrj,Ffjjbhux,egltbp,662.0,406976.0,2.0,3.0,M,41.0,O,6.0,3459747.0
wmn8122,Baxter International,wmnhgushpbthxkq,Iqxelmq,Wahjlkzmqwpopwoycqjznsvatpkhbyvsgrasqdzydkcfdpqainklttaibbns,444.0,82867.0,0.0,4.0,W,96.0,O,8.0,3650524.0
Nnr8123,Insight Enterprises,Nnrgfkwocnhahg,htkmcpfga,RYSTFNSOFVZYTETPNVXQSBVWAXXKQZFBFWNMHPVXJSXBFIRCRWRDREHXHOJXYRSDPAWQZIIVPXQVYOCG,527.0,385400.0,,4.0,U,27.0,R,5.0,3211158.0
aju8124,Fastenal,ajusxwtxzqdjzcgquda,hsnrxjgnbj,Lycathtrxdrrlnerxjwmuggwrxfrgdnfvlmrdtqfqkcrzftzyooqhvs,351.0,14275.0,4.0,0.0,M,37.0,R,7.0,193457.0
Ghl8125,Sears Holdings,Ghlbivxwfwtcybatswaexujts,,Uypnlsvbfhorurdstwgjrdaqjjmikwciijwaycmlrdgrfk,555.0,42799.0,4.0,5.0,D,60.0,O,0.0,179287.0
