prospect_AgencyID,prospect_Country,prospect_Gender,prospect_FirstName,prospect_MiddleInitial,prospect_Income,prospect_Age,prospect_LastName,prospect_State,prospect_NumberCreditCards,prospect_NetWorth,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer
JZT9390,United States of America,,TODUTXSMIHDUAAWHI,,134444.0,18.0,JZTTKFNOYOIZWIGJMTG,MO,2.0,3393312.0,5.0,5.0,U,485.0,O,Unum Group
UIO9391,United States of America,,Umtcmzbnhy,s,490524.0,3.0,UIOSLRRIKHJAJYDGBKILKORBAFKF,OK,6.0,352441.0,0.0,1.0,U,693.0,O,Saks
HNC9392,United States of America,M,Mhcdffovhholpoprhgzgjczv,V,492505.0,14.0,HNCLDFJLSQQVOPK,DC,4.0,15207.0,1.0,1.0,U,308.0,O,WellPoint
WUT9393,United States of America,M,pkpszkalqgrakqorx,n,163057.0,17.0,WUTEHVRLVGHXSSEGHUKJUHF,Saskatchewan,2.0,944635.0,4.0,4.0,,394.0,O,Mosaic
Paq9394,United States of America,,zuphdtejtgpdcglfmw,,31495.0,85.0,Paqkpmogtsevtg,MN,0.0,54176.0,5.0,2.0,U,505.0,,Perrigo
WDL9395,United States of America,f,Ihqphhwnnqnbcaxgkt,,259876.0,53.0,WDLMUFNAICOMNMHHZD,CA,2.0,2529652.0,0.0,5.0,S,340.0,O,Cintas
amx9396,United States of America,,Gcanwypcjfyslnalignofstoqzfgs,E,449245.0,47.0,amxjfjgruw,AL,3.0,3677433.0,3.0,4.0,U,,O,Texas Instruments
cyp9397,United States of America,,ZPJYNONRTNKZ,O,143275.0,60.0,cypugdgcjqprjtjcxahkwgipyjbv,OK,9.0,3100245.0,3.0,1.0,S,820.0,R,Advance Auto Parts
ETG9398,United States of America,,Ckdlmktctth,,41921.0,38.0,ETGDMXVVTVDKFGDT,IL,6.0,847782.0,1.0,2.0,U,501.0,U,
Bsg9399,United States of America,,Pcmvaeczcwzpbo,,257887.0,83.0,Bsgofuauvjpvtylxalhup,PA,7.0,1163096.0,,1.0,M,817.0,O,Live Nation
OAW9400,,,qiufevykwzviojgg,k,30394.0,86.0,OAWEXBZRBGJFZGIGZ,Prince Edward Island,7.0,2521199.0,5.0,,M,653.0,R,Univision Communications
nzr9401,United States of America,t,Luridhgs,,,23.0,nzrumaphavdo,ID,4.0,1028705.0,5.0,3.0,M,342.0,O,Procter & Gamble
Jwn9402,United States of America,,Bibexkfsqqiimdkapto,I,324312.0,86.0,Jwnbagheaoevujfanobrqz,New Brunswick,4.0,284279.0,3.0,3.0,U,470.0,O,Enterprise GP Holdings
Ozn9403,United States of America,M,Rnirygadoopmzkaehbwyxipa,,206115.0,95.0,Oznvqpzwxbzyaqsio,Alberta,6.0,3982154.0,3.0,0.0,U,738.0,O,Great Atlantic & Pacific Tea
Coy9404,United States of America,,Oakmlfsklfcllmhcwxelk,m,286350.0,66.0,Coyxmzjraqajpsfz,TX,4.0,1358649.0,4.0,2.0,S,721.0,R,Guardian Life Ins. Co.
Yig9405,United States of America,,SPMAHFYUDALAGLJJIETVSVBYKPQ,,,40.0,Yigivmsskhaymsjbdapgveha,DE,4.0,2950960.0,2.0,1.0,S,608.0,U,Berry Plastics
Laz9406,Canada,M,iknynttouqvodefckonfdpj,d,396153.0,93.0,Lazjxsva,MN,4.0,,2.0,3.0,W,387.0,O,Xerox
Gou9407,Canada,f,Sofdvnjwuyj,,113282.0,,Gousrcxolpdcppgxnuwosiljedjrq,MN,3.0,,3.0,5.0,S,,O,
Den9408,United States of America,,Nqgsqguixwb,k,107612.0,67.0,Denwxbmvj,AZ,5.0,3035527.0,4.0,1.0,W,535.0,R,NetApp
Jft9409,United States of America,m,Shuvwtjrfoupgnutmljh,v,52850.0,44.0,Jftpoenpdwhtfpl,AK,10.0,,5.0,2.0,M,602.0,O,Cliffs Natural Resources
SBQ9410,United States of America,F,STWVCISQT,S,442069.0,85.0,SBQKXFEOGDQTHKASJGCVJMPXRTQ,MS,1.0,2078834.0,1.0,5.0,U,791.0,O,AECOM Technology
DQN9411,United States of America,,PZBNHW,,424497.0,20.0,DQNCFESCLFGHLRAZONYXOLYMT,LA,4.0,932477.0,2.0,0.0,S,565.0,O,PetSmart
Gxn9412,United States of America,,zwlemodde,,194585.0,55.0,Gxnxgllezimfzoydoto,AL,9.0,2356456.0,4.0,3.0,,785.0,U,Hewlett-Packard
Uil9413,United States of America,M,Xkujx,S,427521.0,40.0,Uilwtdxhdxslwdgqcmqlaa,GA,0.0,2372383.0,2.0,0.0,U,801.0,U,Hudson City Bancorp
GXC9414,United States of America,m,vptvgjqcyboich,,25203.0,82.0,GXCREA,GA,4.0,2157485.0,0.0,3.0,W,398.0,O,American Express
grg9415,Canada,,cnczuhpgx,,314243.0,40.0,grgavyxejbmddfshvsdsqlgmudbj,AK,9.0,1629131.0,0.0,2.0,S,679.0,O,Kla-Tencor
Lbi9416,United States of America,F,Oyjqmqnhtprerylvposclvexkjk,J,215905.0,39.0,Lbimxyxlfawvqz,KS,8.0,1281786.0,5.0,0.0,M,356.0,O,J.B. Hunt Transport Services
jha9417,United States of America,,MVAEBKYZIDNWLRBNKSVBGA,,249321.0,56.0,jhagzgl,NH,9.0,,,3.0,D,480.0,R,Cabela's
HMW9418,United States of America,,JXVULDMHRNZ,,435102.0,73.0,HMWBGTSOGICYSOMKLSTXWZTCQA,MN,8.0,1912860.0,5.0,0.0,U,376.0,O,Nicor
cvf9419,Canada,F,Dsehgwshkvpyzzg,,359437.0,,cvfulexvpzags,NC,6.0,815582.0,1.0,1.0,M,591.0,O,NiSource
Psa9420,United States of America,F,Uurhfxjhqhxdmcfdmvrhyhr,,197021.0,61.0,Psajlnai,SD,0.0,1475743.0,4.0,5.0,M,516.0,O,Crane
tcb9421,United States of America,,mcpbvxpprrqmgfixoqkfpc,,188916.0,33.0,tcbavzovims,WV,4.0,455426.0,2.0,,S,595.0,O,Wyndham Worldwide
Mcp9422,United States of America,,Quvkyrryldmgjjobgphhnmgqel,,181793.0,73.0,Mcpjwibnpbcievzaidbpdyzevjnwg,DC,7.0,1352390.0,3.0,2.0,M,688.0,R,
Gcp9423,United States of America,F,WYQTPLKNAZJQEISYHGGVNYRVLL,,271110.0,67.0,Gcpbqwoxfbgawsaxfsbjcobzpalqtu,PA,10.0,205601.0,5.0,1.0,D,724.0,O,Bemis
Mcp9424,United States of America,,iugjhlhfjejrmb,,43922.0,34.0,Mcpeasqbdksfhhicigig,CT,6.0,2763552.0,5.0,0.0,W,813.0,O,Kansas City Southern
Sgq9425,United States of America,M,FWZMH,,72410.0,15.0,Sgqmixjli,KY,,2495715.0,4.0,2.0,S,307.0,O,D.R. Horton
VBI9426,,f,Bnxlshrviffxyvvjldvuwzndapj,,53233.0,58.0,VBIAHYKCJXQYRMWFQXEKO,KS,8.0,2159419.0,4.0,3.0,M,729.0,O,Yum Brands
Mjy9427,United States of America,,dybwtoxepxusuatkumuxxcb,,246776.0,45.0,Mjyhgaskpxawfzvlns,TX,9.0,1071328.0,0.0,3.0,S,656.0,O,CB Richard Ellis Group
JDI9428,United States of America,m,eekyymnvwehsrscvyy,,474229.0,57.0,JDIVWSTWZIVNDIVIXWHXQUQTJRMLH,NV,3.0,501427.0,2.0,,D,810.0,R,Paychex
Jgv9429,United States of America,,tcszgwdovexmfuntucyfrbmxrxh,,346332.0,13.0,Jgvhygmsa,MD,8.0,1364129.0,,3.0,M,613.0,R,FirstEnergy
WZF9430,United States of America,,dbujibldqtn,,,11.0,WZFXOZHVWOENDYCNN,CA,2.0,2773908.0,2.0,4.0,W,486.0,O,
Ise9431,Canada,,Krxbgsrduouxibbtdebi,,32728.0,75.0,Isekxbydjfsd,FL,6.0,3953127.0,0.0,3.0,W,,R,Varian Medical Systems
HRJ9432,United States of America,,lbmudhmferazjmmmelvcpcmajtvii,Y,313671.0,83.0,HRJFXSY,LA,9.0,2931206.0,0.0,4.0,M,418.0,O,Tiffany & Co
mcu9433,Canada,M,uutdzwifdmrcztmoyvjuhcpo,b,275885.0,77.0,mcusdrmacvfqmclkvmecmvg,ME,9.0,1090819.0,,,M,,O,
Hqp9434,United States of America,,qhamuclkblwgbaq,f,220493.0,46.0,Hqpeov,SD,4.0,,3.0,1.0,W,759.0,O,Fleetwood Enterprises
OQK9435,United States of America,M,Xrtztgcavhn,k,213252.0,32.0,OQKWFFLWNULPTXOUZTOLG,CO,4.0,1121482.0,1.0,5.0,M,404.0,O,FedEx
KRG9436,United States of America,F,Euaesnqnkubm,,83831.0,51.0,KRGVPPEKHCUJZV,WY,4.0,1687602.0,0.0,1.0,M,544.0,O,Assurant
Que9437,United States of America,f,BQUUQFPH,T,157956.0,58.0,Quemajsgmdnqt,FL,10.0,863567.0,,1.0,M,385.0,O,Vectren
oes9438,United States of America,,Cylbiyb,,,1.0,oesxklabtcibu,KY,1.0,1915336.0,4.0,4.0,,649.0,O,National Semiconductor
Cuf9439,United States of America,f,Ldinlhbs,,,16.0,Cufrjtnpejrlfa,AK,2.0,1108967.0,3.0,3.0,,703.0,O,Sonic Automotive
Omv9440,United States of America,M,Xxxdzcxkofsngdfyqxmdqu,,467572.0,28.0,Omvgtouw,WV,0.0,1564637.0,3.0,1.0,S,,O,Nucor
Jgw9441,,M,DQQMRTM,,43184.0,33.0,Jgwrghkaifnpcggyklb,NE,4.0,2698242.0,5.0,2.0,U,369.0,O,MeadWestvaco
pus9442,Canada,M,Lvovfmwbm,,182367.0,83.0,pusbz,ND,1.0,3827700.0,2.0,4.0,M,735.0,O,Goodyear Tire & Rubber
ILQ9443,United States of America,,Njbvefsvabsdztbvfagpduagposr,J,94040.0,0.0,ILQWYQNDHHOGREWAQHFJYHVKHV,NJ,,,2.0,3.0,U,805.0,,
Jgk9444,United States of America,,LLQYTRNU,,77740.0,,Jgkzbqbgmgeklikjdwbwvi,HI,2.0,3966122.0,5.0,4.0,S,641.0,U,BE Aerospace
Dwc9445,United States of America,F,VNPEKNSNKKUZSITGZGIZEFA,,404963.0,65.0,Dwcmwsexkefzscbdvacirjchyvpt,WV,5.0,3248589.0,0.0,4.0,M,730.0,U,Hertz Global Holdings
dqt9446,United States of America,m,HYVPZJJGCUVFKH,X,330058.0,63.0,dqtwzvwvzntfbbcwfdgl,OR,2.0,1543885.0,2.0,1.0,U,834.0,R,Whirlpool
VCR9447,United States of America,M,zcfojvgupocngfr,W,417458.0,5.0,VCRSCJQZZUBVRDPSNBWJF,Saskatchewan,9.0,2846842.0,3.0,3.0,S,424.0,O,AbitibiBowater
VMX9448,Canada,,Wjtjeendyac,W,278446.0,80.0,VMXKXNYRULQJLUDOATCMDHT,NM,4.0,,1.0,5.0,U,711.0,O,
ovr9449,Canada,,Sitiqoswakjeudtf,K,350443.0,19.0,ovrucmqrllox,UT,7.0,2354544.0,4.0,5.0,W,651.0,O,Raymond James Financial
Hqp9450,Canada,,CBNTFGVWTOCLAABCILCP,N,137583.0,97.0,Hqpvvbwtyhqixswunihqgwvndvgp,TX,10.0,,0.0,1.0,W,781.0,O,Republic Services
YUP9451,United States of America,M,IEZOGRRKGXXVUFTVQLQIWTW,c,241037.0,,YUPHKGVDQJUFDZVKRIAKMVFVCVY,HI,2.0,1417768.0,5.0,2.0,U,796.0,O,Hill-Rom Holdings
Idi9452,United States of America,M,Vizklyikfbedxljosvqwtprsufgpxz,y,399863.0,69.0,Idihdaepojqihgngbu,UT,8.0,2519470.0,3.0,1.0,S,644.0,O,Perini
Tqb9453,United States of America,,IHADRUISJBT,I,,92.0,Tqbnafjciinsspdafhmgpeoa,Newfoundland,9.0,2955446.0,4.0,1.0,M,401.0,O,Colgate-Palmolive
Aes9454,United States of America,f,VAQQGJGWOFQSGXDHIHJGQZC,,88608.0,17.0,Aesfusoyrm,WA,10.0,3586672.0,0.0,5.0,M,,O,Fiserv
Epf9455,Canada,m,Xklndzkubdihalq,,206395.0,49.0,Epfpbqvlgmjxtcxbyuqsc,PA,9.0,2939478.0,1.0,4.0,M,655.0,R,Belk
Ffn9456,United States of America,,ztvixiwgn,P,446935.0,69.0,Ffnhg,MT,9.0,2827456.0,4.0,3.0,W,435.0,O,Atmos Energy
pap9457,United States of America,,Wgyhjwhkwwynavgxerzvnimnjgt,,51971.0,15.0,papshbksextrzddaejcnpntii,CA,5.0,17134.0,2.0,3.0,U,674.0,O,American Express
Nkg9458,United States of America,,Vdbmvczmfacictfnrnwjibxcllr,,369850.0,21.0,Nkgzwsemgwvrogfbnlojpqfxet,OR,1.0,3886166.0,,1.0,M,760.0,O,Teledyne Technologies
ufh9459,United States of America,f,EKDDYPCTHOTJQPTCHEQZWIPPW,N,38251.0,34.0,ufhrukyazauhneec,VT,1.0,191154.0,0.0,2.0,,496.0,O,Integrys Energy Group
tmt9460,Canada,m,TUSBQIOXUJHLHBMLHJLDEWIESG,,206315.0,55.0,tmtqbjshieprffq,AZ,5.0,1856083.0,,1.0,S,493.0,R,ON Semiconductor
rnl9461,United States of America,M,ksest,,164978.0,100.0,rnlkvcckzxdvyhbvrota,VA,6.0,1001341.0,1.0,0.0,S,786.0,O,WGL Holdings
pit9462,United States of America,,Dlnlbdigigwdujievmrsavrjnso,d,166099.0,59.0,pitwjqvlegfyvpaxdgdubsoat,CO,3.0,1537954.0,1.0,0.0,W,662.0,,Urban Outfitters
ykm9463,Canada,F,dfmsbcstmymsxxuxtkucprdbvx,,151735.0,21.0,ykmbdtn,UT,6.0,1683196.0,4.0,3.0,W,758.0,O,Beazer Homes USA
Ieo9464,United States of America,M,Yhierprljgnifrqiotob,,273278.0,64.0,Ieowh,HI,3.0,3685385.0,3.0,1.0,S,,O,Consol Energy
XPB9465,Canada,f,RVGXVZCYXYRD,m,306611.0,58.0,XPBECHFKGQRNMIV,NM,7.0,2095651.0,3.0,1.0,M,403.0,U,Lexmark International
UDI9466,United States of America,m,Pfjdqvshodu,,213721.0,20.0,UDINZQZLPJTZWURBI,AL,6.0,1897205.0,1.0,1.0,S,567.0,O,MetLife
VYR9467,,m,Choeewhpbzmqdbdoogchmdeczbwjl,u,69496.0,19.0,VYRIJK,NM,8.0,3278747.0,2.0,4.0,M,513.0,O,Electronic Arts
Csj9468,United States of America,f,Jqyuyhnjwqpbq,E,4312.0,37.0,Csjwgbdxtx,KY,1.0,1675180.0,1.0,5.0,M,312.0,O,FreeportMcMoRan Copper & Gold
vln9469,United States of America,m,TQQWJOIOPZOFKLNXQAF,r,449247.0,32.0,vlnagqrdgtzrlxrw,NM,8.0,1925476.0,5.0,5.0,S,484.0,O,Textron
GPW9470,Canada,m,GIHIY,,462540.0,60.0,GPWTSJMPNSAQUXMVFMWWUTLEQCWAQ,DE,9.0,1648142.0,2.0,5.0,W,701.0,R,Celgene
shm9471,United States of America,M,Qbvltihnnmdbuqsu,,123281.0,78.0,shmux,CA,7.0,2596913.0,3.0,0.0,S,777.0,O,Hertz Global Holdings
Kih9472,United States of America,f,ADUGIWADATKHDXXKMRHHRQPWSEOLM,,488130.0,55.0,Kihkgmyjnxvahtfjkqryxiffttzeec,Alberta,6.0,506192.0,3.0,4.0,M,699.0,R,
Nof9473,United States of America,F,JKAFYBFJTVUVYLSLKFFGHGNSZDOMF,l,231999.0,52.0,Nofqemprfnhdvddjluuimrqf,NJ,8.0,2492527.0,2.0,3.0,U,449.0,O,Fred's
Lnx9474,United States of America,m,Bisoa,F,452141.0,0.0,Lnxmwo,NH,10.0,1273348.0,1.0,1.0,M,461.0,O,American Express
Esi9475,United States of America,,Uruxnkwwdzuhvixjwraaox,d,395563.0,,Esixggpdfpj,WY,7.0,3466631.0,0.0,3.0,M,542.0,O,Massey Energy
ADN9476,United States of America,,Dbdzdvmvcbrdtmfvbwyjrkwjyt,,193652.0,45.0,ADNUWHXJRORUGKVTZGNUKHJGMI,NM,10.0,2791594.0,4.0,3.0,S,365.0,O,Sunoco
sri9477,United States of America,f,Kihalpie,K,270460.0,89.0,sritusawpfx,PA,2.0,1242476.0,4.0,5.0,S,603.0,U,FirstEnergy
jyk9478,United States of America,F,Oyhnuackylbzucvioksdwqpl,,485810.0,38.0,jykaoqadsstwkhlhaaipuugtqedfq,HI,0.0,507823.0,5.0,4.0,W,495.0,R,Mutual of Omaha Insurance
hoe9479,United States of America,,Gqgfgq,t,263744.0,1.0,hoedkn,MD,9.0,471703.0,2.0,3.0,M,359.0,O,Goldman Sachs Group
Qzp9480,United States of America,,Lhwxz,,64117.0,2.0,Qzpvmmnyaskcklfucuqaauc,PA,2.0,3392701.0,0.0,2.0,M,402.0,R,Con-way
Wfv9481,United States of America,,BHXIDQPDBPBFIMPMXFAXUVKM,H,229941.0,18.0,Wfvbxuuerdnomzbt,Alberta,,336336.0,5.0,,S,362.0,R,Oshkosh
Tpp9482,,,cardcxmifrbtb,e,,91.0,Tppbjeleo,AL,1.0,3133893.0,4.0,3.0,M,812.0,R,Cameron International
Klq9483,United States of America,,Tnwhwuwujob,,158070.0,97.0,Klqowby,DC,,3715814.0,5.0,3.0,U,580.0,R,Idearc
Hfa9484,United States of America,,Hdfmrozegpzk,X,497002.0,60.0,Hfaqeumemjvqjyrllolclsc,MA,3.0,3526834.0,,5.0,W,763.0,R,Oceaneering International
VBM9485,United States of America,M,cecswjuysqrev,,335685.0,30.0,VBMPPDKMTVZBRMRLGEKHYMYNB,OK,8.0,2526231.0,5.0,2.0,M,823.0,R,
Lsu9486,United States of America,,CHSATXLJVRUDBPGWJKYRYQRMUGLCB,,281035.0,84.0,Lsubpcdak,Ontario,1.0,2534383.0,5.0,4.0,M,551.0,R,Ameren
Hme9487,United States of America,m,Bdleoq,L,147416.0,21.0,Hmeebxkoswnuxkpjpixirjqwqbx,DE,4.0,3156142.0,4.0,0.0,W,473.0,O,Varian Medical Systems
Bnz9488,Canada,f,ckedmlgsjvva,J,387521.0,3.0,Bnzgcsjajnxhotpubgatqhpgvxbut,MA,10.0,3838059.0,5.0,5.0,S,328.0,O,Hess
Wxa9489,United States of America,,diidsgtr,K,57312.0,55.0,Wxaejxrztdyl,FL,8.0,3283829.0,1.0,0.0,M,368.0,O,Icahn Enterprises
Seb9490,United States of America,,KIVSZDVIZ,,360779.0,,Sebakgeajwyvqycvkxaqzmuvgwbkyt,NE,4.0,,4.0,0.0,M,386.0,R,Procter & Gamble
qxx9491,,,lnzvvavvcvxsizugwr,Q,126400.0,85.0,qxxsmifgcmroawqtyvmomn,NJ,10.0,3518557.0,3.0,3.0,W,560.0,R,BorgWarner
Lis9492,United States of America,,ZXMJATT,U,298516.0,98.0,Listrxiu,OH,2.0,1027508.0,1.0,1.0,M,362.0,,Crown Holdings
nwd9493,Canada,F,Txjmlarkrczqgnnhlcbwu,,235487.0,33.0,nwdzacwzaaemt,IN,5.0,3327641.0,4.0,5.0,S,,O,Affiliated Computer Services
fnx9494,United States of America,,ILILMVTEUCJYLPNZOWRRJVPZG,O,491115.0,9.0,fnxcpeweuvzcctztnewbb,PA,7.0,1816348.0,4.0,4.0,S,496.0,O,
xgl9495,,M,TPOLWGNSIPDZNHKFPOTSPYQXTEHI,,256666.0,1.0,xglhedljc,VA,1.0,,4.0,2.0,M,748.0,R,LandAmerica Financial Group
Psv9496,United States of America,,Fqczqnlshdxgxptfqntxi,,286893.0,74.0,Psvqblfovrmkpgtuqcykaqtfilcwnr,MI,3.0,3435022.0,3.0,1.0,S,792.0,O,Kindred Healthcare
ODJ9497,United States of America,M,Fjkqdehhyecbfjolf,G,288389.0,34.0,ODJJLCHLESVHUKVKRCUVC,OH,9.0,156473.0,2.0,,M,699.0,O,Buildings Materials Corp.
GIO9498,United States of America,,Boruvwogralvzujhm,d,213958.0,95.0,GIOWUOZUZOAWRYHE,NY,9.0,484180.0,5.0,0.0,S,,R,Mueller Water Products
Syt9499,United States of America,F,ABVFXVEHDLRXTYQ,,36584.0,,Sytkboioxgvavywcag,VT,5.0,3122213.0,0.0,4.0,W,722.0,R,Icahn Enterprises
Xtu9500,United States of America,F,PNGARPSQF,j,433090.0,76.0,Xtunrszypketlsrmfemffczef,WI,0.0,,1.0,4.0,U,435.0,O,A. Schulman
Lkg9501,United States of America,F,Bwynsjpiqwnrrygdvwfk,U,480247.0,73.0,Lkgcnm,TN,5.0,3449474.0,1.0,5.0,W,816.0,R,Allegheny Energy
wgw9502,United States of America,,JCNOLPDAANBE,f,311882.0,82.0,wgwtntknbftkvzrhqumibzmqxvhqpg,Ontario,,2102334.0,0.0,5.0,U,693.0,O,Cintas
Scx9503,United States of America,m,egunlngewxmbnccnhjeuloi,R,195215.0,45.0,Scxmfojarprupa,MD,9.0,3280769.0,5.0,2.0,M,723.0,O,Public Storage
xcc9504,United States of America,,MOPZPKINEBFZILDIBXZFMDNUQZKKGH,N,377759.0,21.0,xccxwbzhowjgznvhjkiqmqzknhd,WV,2.0,,0.0,3.0,M,597.0,O,Watson Wyatt Worldwide
kpm9505,United States of America,,rbtugfjvexhogfkgrxowjmfc,d,444654.0,82.0,kpmyiffepmio,ME,9.0,2576901.0,1.0,,U,747.0,O,
BKE9506,United States of America,,rjswvwansmgiinzb,,20521.0,7.0,BKEDWOJCUHJKGEIFAVXWXFTCJQZECF,GA,6.0,3502928.0,2.0,0.0,D,391.0,O,Constellation Energy
Ayt9507,,,Swfvoswmtv,,136656.0,38.0,Aytorpalghgcqgrzlcci,CT,1.0,,4.0,4.0,M,584.0,O,United Technologies
Qhc9508,United States of America,M,Kduhxyidhpsslqdbkuinishahbz,p,434474.0,59.0,Qhcjbnibxwviegnmjjkedzfnhwbbb,TX,0.0,713120.0,3.0,3.0,U,391.0,U,Reynolds American
Eyf9509,United States of America,m,vyywbazlxp,T,7450.0,99.0,Eyfohiuxcoozmxcslavpico,WV,10.0,67828.0,,0.0,M,797.0,R,Computer Sciences
btq9510,United States of America,,Jhsyjrojeliemyyryled,d,336413.0,48.0,btqcolqalyvct,SC,0.0,1044199.0,5.0,1.0,S,588.0,O,OM Group
Udy9511,United States of America,m,graeyjzmnehtocnoda,,115331.0,9.0,Udycelke,PA,5.0,2450172.0,5.0,3.0,M,627.0,O,Perot Systems
XSS9512,United States of America,,Vddsnjalxbv,L,343939.0,46.0,XSSAXNXFDOOPSMVCLMENSKPIUS,WA,10.0,111571.0,4.0,3.0,D,771.0,O,Energy Transfer Equity
SCX9513,United States of America,m,Rahhlcgufnmugcbaca,E,294758.0,51.0,SCXLWIUWLOXDQDYQPAAH,AZ,8.0,1473285.0,2.0,5.0,D,519.0,O,New Jersey Resources
Pwy9514,United States of America,,Hrcpggdnlrkdfqrgtwnrihkdelqt,P,420820.0,77.0,Pwymuaf,DE,0.0,1763265.0,5.0,1.0,U,351.0,,Burlington Northern Santa Fe
yce9515,United States of America,f,Psuzqehfevhxlhfilrkcg,,,93.0,yceyvppbehjnodndbsnzda,MT,9.0,2590140.0,0.0,2.0,W,519.0,O,Andersons
Kiy9516,United States of America,,PXYEXXEENWOHUANR,,114636.0,54.0,Kiyahzr,HI,7.0,2830890.0,1.0,,D,308.0,O,Forest Laboratories
fau9517,Canada,f,Kxvvmhwjuctalcgm,,177716.0,,fauaxwqcsaezzaclbjnmrpy,NV,6.0,1473229.0,2.0,1.0,U,757.0,O,Staples
Cak9518,Canada,f,FDFUWVLTXUMBFRPEXU,h,197479.0,51.0,Cakfxmahfutxobwlmdtnco,DC,6.0,1713820.0,3.0,4.0,U,725.0,O,Waste Management
WOI9519,United States of America,,UDSBQN,,219143.0,1.0,WOIBVIRGNI,Alberta,0.0,3557413.0,4.0,4.0,M,844.0,R,
Flg9520,United States of America,,Imkknfqooyllziraq,e,338480.0,68.0,Flgzboogxvvsgecziocbfnoqbvvls,ID,0.0,3315382.0,4.0,2.0,D,787.0,R,Entergy
Hbr9521,United States of America,,Lsdxohossqtarsksnjxjheqh,V,53545.0,75.0,Hbrraubcextbxpk,Quebec,1.0,991552.0,4.0,5.0,,740.0,O,XTO Energy
XDG9522,United States of America,,QTIPLXMVMS,,102688.0,61.0,XDGFADCCVWGYOJHIZL,WI,5.0,1132095.0,1.0,1.0,U,601.0,R,H&R Block
kkt9523,United States of America,,Kwiemlicx,T,484439.0,,kktmdmkfsuwtqeq,Manitoba,8.0,1503092.0,2.0,4.0,D,685.0,O,Olin
dvr9524,Canada,F,LPFTYVJXSKKTSBDORIKHCZHI,,373412.0,52.0,dvrmstrwafrpiu,SD,4.0,3272166.0,0.0,2.0,D,725.0,O,Brunswick
Lcn9525,United States of America,m,DQDXQRQDHGPOKABZ,,438674.0,60.0,Lcnqarirdnwgyrrpkwjsarvk,NJ,2.0,1810930.0,3.0,2.0,M,759.0,O,CC Media Holdings
whn9526,United States of America,f,Pjfpeempxknncgwkfxff,Q,207133.0,26.0,whnxguc,Saskatchewan,3.0,721498.0,4.0,1.0,D,433.0,O,BMC Software
Ybh9527,Canada,,Qqpknsnzxqpxjol,M,278778.0,16.0,Ybhmdfxjjhdgccgdi,IA,4.0,2814573.0,0.0,4.0,U,369.0,O,Rowan Cos.
Qmy9528,United States of America,m,Evrncaxxrrlccewfntssjkf,w,157989.0,65.0,Qmyowvbmdmqqlz,FL,3.0,2108915.0,4.0,4.0,S,510.0,O,W.R. Grace
Ujk9529,United States of America,,onmoobpphropposcehqbcokaspkhau,D,148832.0,39.0,Ujksufyronqmks,HI,3.0,3439434.0,4.0,5.0,S,660.0,R,Cardinal Health
Lcu9530,Canada,F,SHEBMNMLZUQDVNJUATFYIRHOGUSAO,i,240358.0,29.0,Lcuexffvjrtqobscjunozw,NJ,4.0,252999.0,1.0,4.0,U,640.0,U,Old Republic International
Lnq9531,United States of America,,STFUBOYXFMVYXMGACEWPCLOGSVDU,,114774.0,14.0,Lnqctxswxcdcro,VT,3.0,166120.0,1.0,3.0,U,531.0,R,Foot Locker
Syj9532,United States of America,,xkvqnjdcdm,,479458.0,28.0,Syjwz,NY,2.0,1963169.0,5.0,5.0,D,690.0,O,Stanley Works
las9533,United States of America,m,Gfsecwmkdbcyaqafnolkrmdaqobc,,165085.0,10.0,lasyghlvsjsnuvuxr,SD,8.0,3306961.0,1.0,4.0,S,613.0,O,Pep Boys
WGM9534,United States of America,M,ioplsn,c,,55.0,WGMUKCCRBY,Newfoundland,8.0,774888.0,0.0,3.0,W,610.0,O,Cognizant Technology Solutions
pcw9535,United States of America,,lvxwdigrh,,15031.0,77.0,pcwjtkrxshiomsizqcjrkc,NM,6.0,2006421.0,3.0,0.0,M,598.0,O,Dean Foods
Hfq9536,United States of America,F,Vonhiaasd,y,3124.0,41.0,Hfqxsbyqrywgyh,VA,9.0,2523553.0,5.0,5.0,M,531.0,O,McDonald's
Hix9537,United States of America,,FKBTPSIEALMATWBEKEEGM,b,428891.0,74.0,Hixhdvsvsdwnohiuaagyjmpmho,Prince Edward Island,0.0,3271342.0,,5.0,U,673.0,O,Microsoft
CSE9538,United States of America,,anttcutvmjpivnunhdadbur,i,255697.0,40.0,CSEACXXVU,IN,10.0,2547937.0,4.0,0.0,S,369.0,,Ferrellgas Partners
Bpl9539,United States of America,m,Fwiby,w,359642.0,7.0,Bpltljhfabqq,OK,10.0,2050507.0,0.0,4.0,M,350.0,O,Dell
QTO9540,United States of America,F,Alvbnxwudftli,,297738.0,58.0,QTOHDGYYHXFPNTPYPHTNXDWU,ME,6.0,537965.0,5.0,5.0,M,825.0,R,Simon Property Group
HDF9541,United States of America,,voqbfcnoidjelckpr,P,,61.0,HDFUADOUEZASAVOD,British Columbia,10.0,1890962.0,4.0,2.0,S,622.0,R,Pactiv
YWM9542,United States of America,M,Ebfzhwvfrhzdkdsivcighiqrktqcs,N,54311.0,84.0,YWMDQMFIHNFPONJHTHZTSZHEB,British Columbia,7.0,2743742.0,3.0,2.0,,842.0,R,Liberty Global
