Income,Employer,NumberCars,NetWorth,AddressLine1,AgencyID,AddressLine2,PostalCode,MaritalStatus,Age,NumberChildren,FirstName,LastName,State,OwnOrRentFlag,MiddleInitial,City,Gender,Phone,CreditRating,NumberCreditCards,Country
328668.0,Xcel Energy,3.0,1921541.0,5359 gaylord lane,Har1477,,50303,M,70.0,5.0,Mamoru,Harold,DE,O,F,Yellow Knife,f,1-136-594-1087,405.0,6.0,United States of America
31540.0,Vulcan Materials,2.0,3611018.0,2995 robbins south,ket1478,,v6f 1p6,W,35.0,2.0,Carmencita,ketchum,IL,R,,El Monte,f,1-888-057-7581,707.0,,United States of America
130384.0,General Electric,0.0,2973756.0,20487 vickery lower,Hol1479,,Y1a 1f7,M,89.0,1.0,Zarah,Hollenbeck,Saskatchewan,O,,St. Johns,M,1-678-590-3942,811.0,0.0,United States of America
86950.0,Windstream,5.0,3055483.0,1681 KETCH LANE,obr1480,,H7e 1u6,M,37.0,0.0,Svend,obrecht,WY,R,,Durham,,1-516-564-1148,616.0,3.0,United States of America
445785.0,Hasbro,5.0,3458800.0,22190 saunders street,Laf1481,,75040,M,65.0,1.0,Ali,Laflamme,OR,O,R,Rockford,f,1-815-923-2513,764.0,4.0,United States of America
45116.0,,,101009.0,11483 bonaventure park,Bit1482,,35872,M,84.0,4.0,barbra,Bittman,NE,,,Erie,,1-732-516-4962,603.0,1.0,United States of America
139863.0,Starbucks,,2274366.0,1253 kingsbridge upper,irv1483,,93667,M,9.0,4.0,JANETTA,irving,VA,U,M,Thousand Oaks,,1-824-110-6454,738.0,5.0,United States of America
2738.0,Yahoo,5.0,1663960.0,7046 LANDERA STREET,mos1484,,29203,M,63.0,4.0,Zsazsa,mosley,OK,O,R,Warren,F,1-652-879-2108,417.0,4.0,United States of America
141116.0,KBR,1.0,1704190.0,8701 vendo south,Dem1485,,67235,M,58.0,5.0,Ermengarde,Demidenko,Manitoba,O,,Hamilton,,1-186-422-8260,487.0,1.0,United States of America
441116.0,Textron,4.0,,8072 HUGHES WEST,Mcg1486,,62701,M,99.0,1.0,Dredi,Mcguigan,WI,O,,Provo,m,1-656-662-2201,725.0,5.0,United States of America
248359.0,Occidental Petroleum,5.0,2808793.0,7154 stuart street,har1487,,94388,U,44.0,5.0,Kalle,hartin,CT,R,F,Buffalo,,1-503-287-5549,667.0,2.0,United States of America
65756.0,Energy Future Holdings,3.0,3196105.0,20039 DECATUR EAST,PAT1488,Apt. 948,36634,S,98.0,1.0,MIKAELA,PATCHSQA,WI,O,,Cleveland,,1-178-317-4258,305.0,4.0,United States of America
290793.0,Amerco,4.0,3544876.0,24683 MEADOWLARK BOULEVARD,COU1489,,93851,D,16.0,4.0,Walter,COURTNEY,Ontario,O,,West Covina,F,,403.0,2.0,United States of America
129732.0,OfficeMax,5.0,1670772.0,20823 WEST CHAPEL AVENUE,Ker1490,,83404,S,79.0,3.0,Matty,Kerner,NV,O,,Milwaukee,,1-108-050-9807,569.0,10.0,United States of America
53133.0,Teradata,0.0,540493.0,6072 wesleyan lower,Lyo1491,,v6b 1t4,U,39.0,1.0,Shaw,Lyons,British Columbia,R,,Buffalo,,1-550-271-1876,344.0,9.0,United States of America
405337.0,Navistar International,4.0,1555520.0,181 nowita drive,Grz1492,,94242,U,100.0,2.0,Nanny,Grzesik,Manitoba,O,,Orange,f,1-474-997-1416,421.0,1.0,United States of America
155083.0,Smithfield Foods,2.0,1846931.0,22863 tanner street,DON1493,,M5a 1x3,D,30.0,4.0,angelika,DONOHOE,WI,R,,Norfolk,,1-656-672-9096,745.0,9.0,Canada
,National Semiconductor,1.0,434760.0,11930 ALABAMA SOUTH,hub1494,,99730,D,93.0,1.0,rosemary,hubers,MD,O,,Buffalo,,1-800-584-3210,754.0,9.0,Canada
91449.0,Laboratory Corp. of America,0.0,198000.0,6480 rockhill crescent,Vas1495,Apt. 178,T6D 1C2,S,53.0,3.0,Melissa,Vasilopoulos,SC,O,L,Bakersfield,m,1-439-654-9673,542.0,8.0,United States of America
239766.0,Itron,1.0,1724612.0,4437 stonehill drive,CRI1496,,V6W 1P1,M,79.0,3.0,Ann-marie,CRISWELL,Saskatchewan,O,O,Philadelphia,F,1-932-897-9544,427.0,4.0,United States of America
53266.0,Advance Auto Parts,4.0,103055.0,13112 lynnfield east,FRI1497,,28245,D,,0.0,Virgina,FRIESEN,MI,R,,New York,f,1-449-834-6963,523.0,2.0,United States of America
,Owens-Illinois,4.0,3328645.0,17973 scanlin north,Bau1498,Apt. 347,78219,M,24.0,2.0,annecorinne,Baumberg,New Brunswick,O,Q,Laredo,M,1-631-174-6058,407.0,0.0,Canada
10853.0,Southwest Gas,2.0,,7785 rusk boulevard,lor1499,,T5D 1Y8,D,9.0,1.0,thomson,lorenzo,ID,O,,Fremont,,1-113-004-7988,433.0,10.0,Canada
90003.0,Huntington Bancshares,0.0,1466155.0,1191 highland park lane,SHA1500,,20005,M,90.0,3.0,POWELL,SHAMBLIN,DC,O,W,Salem,,1-109-833-5901,641.0,3.0,United States of America
326214.0,Campbell Soup,0.0,812636.0,21665 GEMINI EAST,sch1501,,M7n 1a8,U,58.0,2.0,Cho,schavone,NE,O,A,Garland,M,1-180-822-0026,704.0,8.0,United States of America
85603.0,E.W. Scripps,3.0,2635070.0,888 bonaventure west,kam1502,,T6D 1H2,U,9.0,3.0,SILVA,kamal,ME,O,,St. Petersburg,F,1-118-536-3025,768.0,7.0,United States of America
75465.0,Total System Services,1.0,847812.0,17947 ventura east,Sel1503,apt. 266,V6v 1r9,S,,5.0,Shari,Selkirk,Saskatchewan,U,,Washington,m,1-350-411-9708,648.0,8.0,United States of America
273914.0,Manitowoc,1.0,382620.0,18458 yorkchester west,Ghe1504,,53227,M,81.0,4.0,Mellisent,Ghelarducci,VT,O,,Corona,,1-111-023-7187,401.0,10.0,United States of America
165836.0,Phoenix,4.0,3389560.0,18688 eaton drive,SHI1505,Apt. 218,m7o 1b4,W,33.0,1.0,Bruno,SHIBBERU,FL,O,,Independence,m,,548.0,4.0,Canada
489340.0,Landstar System,3.0,898322.0,20940 shearer drive,Abo1506,,M5d 1v4,S,59.0,3.0,Delfin,Abou-ezze,CA,R,,Savannah,F,1-086-789-6519,666.0,6.0,United States of America
485480.0,Mueller Industries,5.0,3489904.0,14778 palm south,LAH1507,,x1h 1s1,M,23.0,0.0,Marcia,LAHEY,WI,O,Y,Whitehorse,,1-314-758-5852,745.0,8.0,Canada
202294.0,Invacare,4.0,324039.0,17723 ridgelea lane,Bol1508,,93805,S,13.0,4.0,Annalee,Bolli,ID,O,U,Cincinnati,m,1-870-655-0049,310.0,5.0,United States of America
434289.0,Alliant Techsystems,0.0,492431.0,5822 EDWIN BOULEVARD,fis1509,Apt. 841,94196,M,17.0,1.0,Romy,fisprod,MI,O,J,West Covina,,1-578-045-5351,419.0,7.0,Canada
249525.0,Sonic Automotive,2.0,884983.0,17334 LAVENDER STREET,JOI1510,,72267,M,92.0,1.0,florry,JOINER,ND,O,,Birmingham,,1-243-279-2993,310.0,7.0,Canada
123780.0,Unified Grocers,4.0,3928613.0,7819 green park,Jak1511,,H7e 1s1,W,17.0,3.0,Alok,Jakstys,MI,R,Q,Winnipeg,M,1-897-141-1298,490.0,0.0,Canada
121866.0,Costco Wholesale,5.0,2774428.0,11480 fennel south,Sur1512,,94457,W,10.0,0.0,Anneliese,Surazski,IA,O,,Victoria,,1-090-633-2787,800.0,0.0,United States of America
476710.0,PPG Industries,1.0,646041.0,2798 1st east,Hel1513,,45220,M,64.0,3.0,emran,Heller,IN,O,,Coral Springs,,1-752-622-8759,450.0,9.0,United States of America
399528.0,Packaging Corp. of America,2.0,2973599.0,18583 granbury street,pre1514,,H5l 1r2,S,53.0,5.0,miriam,preville,ND,O,,Arlington,,1-591-778-8688,643.0,2.0,United States of America
172693.0,,0.0,2894887.0,20622 mcafee court,Gli1515,,89121,M,88.0,3.0,Ashlee,Glinski,CO,O,,Durham,,1-186-807-2475,820.0,6.0,United States of America
309846.0,International Game Technology,4.0,2103192.0,22461 morton east,ann1516,Apt. 511,36149,U,9.0,2.0,TORY,annabelle,IA,O,D,Santa Ana,f,1-158-639-9180,352.0,2.0,United States of America
476193.0,ScanSource,3.0,3085760.0,6244 havenridge boulevard,Kno1517,,V6O 1W3,U,85.0,2.0,BIDGET,Knowles,MA,U,,Cedar Rapids,F,1-957-311-2551,820.0,5.0,United States of America
295909.0,Simon Property Group,1.0,1234065.0,13142 VINSON LANE,Mic1518,,60780,S,79.0,5.0,morna,Michailov,Nova Scotia,U,I,Iqaluit,,1-454-844-5285,470.0,10.0,United States of America
148902.0,CVS Caremark,2.0,3173199.0,10014 MERCER LOWER,efs1519,,M7n 1b4,,50.0,3.0,Faina,efstration,TX,R,,Corpus Christi,f,1-994-912-9389,624.0,4.0,United States of America
80132.0,Medco Health Solutions,,1106177.0,2808 hancock north,Har1520,,55153,U,13.0,5.0,cesar,Harman,VA,O,,El Monte,M,1-308-526-0408,693.0,3.0,United States of America
104978.0,Catalyst Health Solutions,1.0,104805.0,19551 wainwright lane,HOL1521,,H7e 1s4,D,2.0,2.0,ORALIE,HOLDER,MD,O,,Richmond,,1-546-474-3897,736.0,6.0,United States of America
304295.0,Rockwell Automation,5.0,191852.0,15818 DAVIE EAST,als1522,,14204,U,55.0,4.0,Douglass,alshabout,KY,O,,Huntington Beach,F,1-834-081-4944,573.0,5.0,Canada
382676.0,SLM,1.0,1016522.0,11678 newport news lower,Bas1523,,94591,M,57.0,0.0,Johan,Bashyam,ND,O,,Glendale,m,1-653-883-4810,445.0,10.0,Canada
13829.0,Beacon Roofing Supply,3.0,751262.0,17594 neilson west,hit1524,,98102,D,65.0,5.0,Cristie,hitchings,TX,O,,Hayward,,1-068-884-2909,548.0,8.0,United States of America
251874.0,Huntington Bancshares,1.0,1193509.0,17595 tahoe east,BAL1525,,95252,M,49.0,0.0,Tresa,BALOGH,IL,O,R,Worcester,,1-369-222-7038,324.0,7.0,United States of America
233030.0,Arch Coal,,1265027.0,335 floresta north,lil1526,,33716,U,54.0,5.0,GEOFF,lilleniit,Alberta,O,,Madison,M,1-122-338-0001,348.0,5.0,United States of America
414795.0,Cooper-Standard Holdings,4.0,,10792 trail lake road,BRA1527,,H6a 1w4,W,61.0,3.0,MACE,BRANHAM,ID,O,V,Hilo,m,1-708-984-3571,581.0,3.0,United States of America
366359.0,Nalco Holding,1.0,80680.0,24396 mulberry avenue,BIG1528,,v6j 1p8,S,31.0,,JOANNE,BIGLEY,FL,O,,Indianapolis,F,,692.0,7.0,United States of America
433018.0,,2.0,715481.0,9645 hayden boulevard,Qui1529,,94443,M,,0.0,Fredericka,Quinones,Quebec,R,,Beaumont,F,1-882-813-7777,345.0,,United States of America
375372.0,Burger King Holdings,1.0,1366427.0,18955 spruce street,Chi1531,,V5b 1o1,W,55.0,1.0,CYBILL,Childress,RI,O,,Detroit,,1-977-563-3107,524.0,4.0,United States of America
368074.0,Ingles Markets,2.0,1583171.0,9400 juniper west,gos1532,,M4L 1N2,U,94.0,3.0,BESS,goswick,KS,O,,Abilene,M,1-173-251-6874,742.0,10.0,United States of America
453138.0,Modine Manufacturing,0.0,777929.0,16271 vista south,smy1533,,22226,M,67.0,5.0,KIRI,smyth,OR,,U,St. Petersburg,F,1-874-604-3289,,5.0,United States of America
404914.0,Blockbuster,0.0,3836423.0,19336 BOLL DRIVE,DEM1534,,y5c 1n9,W,55.0,1.0,MIMI,DEMOREST,NM,,,Moreno Valley,m,1-144-460-9212,465.0,8.0,United States of America
,Emerson Electric,2.0,2819864.0,1821 9TH SOUTH,zur1535,,77255,U,0.0,3.0,CHRISTEN,zurl,MO,R,,Pasadena,M,1-208-527-9666,393.0,8.0,United States of America
213892.0,Cummins,0.0,1054065.0,12782 LENWOOD SOUTH,MAC1536,,T5D 1Q2,M,16.0,4.0,POLLYANNA,MACGILLIVRAY,PA,U,X,Irving,,1-488-190-3987,449.0,0.0,United States of America
15212.0,Verso Paper,5.0,112727.0,3388 concord crescent,Rob1537,,36688,M,86.0,1.0,Willard,Robart,NM,U,,Fort Collins,,1-928-609-5956,346.0,3.0,Canada
181008.0,PPL,3.0,2913410.0,2446 forest lane,Mat1538,apt. 80,h5j 1q3,D,61.0,4.0,Lea,Mathewson,RI,O,N,New York,F,1-525-753-2190,479.0,3.0,United States of America
164110.0,H&R Block,5.0,3502000.0,23755 FROSTWOOD LOWER,hav1539,,M9d 1s6,W,39.0,2.0,DUTCH,haveman,MA,,E,Fort Worth,,1-133-814-6815,457.0,5.0,Canada
356260.0,Boston Scientific,4.0,3142114.0,11961 BENINGUS RUE,Bos1540,,M5F 1U6,M,50.0,1.0,Edyth,Bosy,New Brunswick,O,,Huntington,f,1-028-897-9680,403.0,4.0,United States of America
434372.0,,5.0,461981.0,23897 eagle rue,nal1541,,99710,M,7.0,0.0,CARLYNNE,nall,TN,,,St. Catharines,f,1-820-635-5662,768.0,6.0,United States of America
322772.0,Scana,2.0,866135.0,20400 walnut hill avenue,FER1542,,91210,M,89.0,1.0,jon,FERGUSSON,British Columbia,O,,Houston,,1-993-027-8092,609.0,8.0,United States of America
103115.0,Cinemark Holdings,0.0,2180522.0,22712 PRAIRIE CRESCENT,Rei1543,,h7g 1u4,U,,4.0,Nevein,Reich,MS,O,Y,St. Paul,,1-889-516-6723,685.0,8.0,United States of America
87172.0,BJ Services,4.0,1275045.0,16364 BUCKEYE LANE,spi1544,,78743,U,18.0,5.0,YAVAR,spieker,TN,O,,Independence,m,1-195-535-4681,463.0,5.0,United States of America
46053.0,Genworth Financial,1.0,3348211.0,2845 trafalgar east,kle1545,,64196,,19.0,1.0,teetwo,kleynenbergntntia,NY,O,,Santa Clarita,,1-571-237-3189,344.0,3.0,Canada
432692.0,Warner Music Group,0.0,1858209.0,7726 TALLOWOOD UPPER,COS1546,,75235,M,49.0,3.0,Birmingham,COSSOTA,Manitoba,O,,Warwick,F,1-930-146-1088,444.0,0.0,Canada
8221.0,Berkshire Hathaway,,1913209.0,12493 arthur court,but1547,,77054,W,50.0,4.0,darrin,butvich,Ontario,R,,San Bernardino,,1-190-976-1557,529.0,8.0,United States of America
449503.0,Ferrellgas Partners,4.0,1290523.0,3797 rutgers park,Boy1548,,36184,S,,5.0,PATRIZIA,Boyce,MA,O,S,Wichita,f,1-095-422-7674,755.0,9.0,United States of America
498285.0,West,2.0,3837125.0,10959 throckmorton east,pat1549,,V6n 1v5,W,1.0,4.0,Dody,paterson,OH,R,,Grand Rapids,f,1-159-540-7650,829.0,10.0,United States of America
32882.0,VeraSun Energy,,3379915.0,13276 WESTELLA UPPER,Kru1550,,36685,S,,3.0,GLYNDA,Krueger,AL,O,,Virginia Beach,F,1-305-425-6318,,,United States of America
426830.0,Coca-Cola Enterprises,0.0,2851495.0,24313 congress crescent,laf1551,,33603,U,89.0,5.0,rosabel,laforge,AR,O,,Greensboro,,1-542-152-2258,776.0,4.0,United States of America
389213.0,NSTAR,2.0,3365608.0,19526 foster rue,san1552,,M7m 1c5,U,72.0,1.0,SALINA,sansom,VT,U,,Mobile,f,1-626-445-0049,431.0,3.0,United States of America
188555.0,Enbridge Energy Partners,2.0,2266979.0,23011 la cienega lower,COP1553,,72234,D,90.0,0.0,JACQUENETTE,COPPEDGE,SD,U,,Chula Vista,,1-146-871-3093,803.0,0.0,United States of America
34647.0,Maxim Integrated Products,3.0,3100394.0,5569 sandpoint park,buc1554,,85254,U,81.0,5.0,Janis,buchanan,IL,O,,Vallejo,,1-080-899-3805,792.0,6.0,United States of America
241005.0,Baker Hughes,3.0,2086714.0,9212 SILVER CRESCENT,NET1555,,96720,M,25.0,4.0,BIANKA,NETTO,MS,O,,Buffalo,,1-407-616-3663,564.0,9.0,Canada
16223.0,Catalyst Health Solutions,5.0,2873908.0,11812 prairie avenue,Gac1556,,V6D 1Q4,M,82.0,2.0,NOOSHIN,Gach,CT,U,S,Great Falls,,1-003-304-9528,322.0,6.0,United States of America
136870.0,M&T Bank Corp.,0.0,2535519.0,8967 PENN RUE,D'A1557,,25324,M,31.0,4.0,Karna,D'ANJOU,DE,R,Q,Plano,,1-302-410-8130,685.0,8.0,United States of America
79941.0,PSS World Medical,5.0,181870.0,17059 california east,dud1558,,t5a 1k3,M,59.0,3.0,masa,dudgeon,VT,O,O,Santa Fe,,1-184-336-0567,468.0,7.0,United States of America
388810.0,Air Products & Chemicals,,1288205.0,16656 stuart west,CHI1559,,46229,D,23.0,0.0,petra,CHILDREE,DE,R,,St. Johns,f,1-768-893-7223,697.0,9.0,Canada
382361.0,Sempra Energy,5.0,299075.0,1796 DAIRY ASHFORD COURT,van1560,,32301,M,86.0,4.0,HERMON,van der,KY,O,,Escondido,,1-083-883-8300,541.0,3.0,United States of America
188686.0,Telephone & Data Systems,3.0,3685332.0,10232 oak hill west,Sob1561,,38135,M,46.0,4.0,coursdev,Sobon,Prince Edward Island,R,V,Santa Ana,M,1-241-478-7612,394.0,7.0,Canada
241889.0,,2.0,3446599.0,21568 alpha upper,GAY1562,,v6i 1p3,S,46.0,,Rejeanne,GAYLOR,MA,O,,Waco,,1-541-409-8204,833.0,5.0,United States of America
213323.0,Sherwin-Williams,4.0,296419.0,7638 BETHEL ROAD,Kob1563,,93384,U,20.0,4.0,faiz,Kobierski,British Columbia,O,,Huntsville,f,1-126-546-4935,475.0,6.0,United States of America
419724.0,Macy's,5.0,896575.0,6594 MOULTRIE AVENUE,Nor1564,,19221,M,34.0,1.0,waneta,Noronha,NJ,O,,St. Louis,f,1-459-098-4362,812.0,4.0,United States of America
232221.0,Frontier Communications,4.0,2958136.0,14133 beauregard north,VAL1565,,28213,M,82.0,1.0,Wojciech,VALIVETI,MN,O,,Fullerton,m,1-762-109-5261,351.0,2.0,United States of America
237749.0,Time Warner,4.0,2587885.0,23781 KING SOUTH,hug1566,,94265,M,81.0,1.0,henrika,huggins,MN,O,D,Pasadena,m,1-869-781-6422,845.0,1.0,United States of America
409091.0,Alliant Techsystems,4.0,1005444.0,17200 HOLLYWOOD AVENUE,lew1567,,55408,U,45.0,2.0,Leroy,lew,ND,O,,Tallahassee,,1-161-796-7428,542.0,9.0,United States of America
128460.0,Hershey,5.0,3954555.0,2247 sherwood west,hon1568,,55120,M,47.0,3.0,lidia,honkakangas,FL,O,T,Idaho Falls,,1-769-727-9195,554.0,3.0,United States of America
495997.0,Pep Boys,5.0,807347.0,4966 westpark south,Van1569,,T5b 1k6,M,79.0,1.0,smith,Vandagriff,UT,O,A,Lafayette,f,1-974-700-6769,690.0,8.0,United States of America
265242.0,AFLAC,4.0,3500918.0,19124 cherry ridge rue,gal1570,,v6u 1w1,U,3.0,3.0,GENOVERA,gallion,MI,O,A,Jacksonville,,1-140-939-6080,339.0,2.0,United States of America
481240.0,Celanese,4.0,468253.0,22787 university crescent,kah1571,,s7d 1m6,M,28.0,5.0,Danica,kahan,IL,R,,Huntington Beach,m,1-869-700-6220,803.0,5.0,United States of America
200410.0,,4.0,1517727.0,503 northshore park,May1572,,v6m 1p3,M,45.0,2.0,Zdenek,Mayne,DE,O,,London,,1-393-933-8750,721.0,10.0,United States of America
,Cracker Barrel Old Country,2.0,,2929 BRYANT IRVIN ROAD,JAK1573,suite 454,T6a 1j9,U,44.0,0.0,Noellyn,JAKSTYS,New Brunswick,O,,Richmond,,1-352-302-5746,337.0,6.0,Canada
204803.0,Applied Biosystems,2.0,380907.0,17376 westmere rue,MAL1574,,23235,M,28.0,4.0,XENIA,MALANOS,NY,O,,Milwaukee,,1-544-399-4428,357.0,0.0,United States of America
369656.0,Massey Energy,5.0,2365835.0,3222 grant lane,cai1575,,V6j 1v6,,5.0,2.0,gloriane,cain,NM,O,,Lafayette,m,1-176-111-4899,448.0,6.0,Canada
394669.0,Medtronic,4.0,1207205.0,9906 airport north,MCN1576,,V6n 1t2,M,70.0,2.0,alvinia,MCNAUGHTON,Quebec,O,O,Quebec,,1-361-613-3801,437.0,10.0,United States of America
199665.0,Arkansas Best,5.0,2195768.0,16699 sanders south,kho1577,Apt. 437,h2b 1w4,D,68.0,3.0,Annis,khouderchah,Newfoundland,R,W,Augusta,,1-677-003-1611,630.0,2.0,United States of America
20419.0,Consolidated Edison,5.0,644582.0,23684 decatur street,Mar1578,,B8B 1Z8,U,19.0,0.0,Reg,Marlow,MI,O,V,Windsor,F,1-694-213-2352,825.0,5.0,Canada
164133.0,Teledyne Technologies,5.0,286711.0,13058 wisteria lane,Cha1579,,10074,M,3.0,5.0,SUSIL,Chartier,Prince Edward Island,U,,Omaha,F,1-661-111-0843,816.0,9.0,United States of America
172891.0,Dean Foods,4.0,1204969.0,388 SNEAD UPPER,O'c1580,,M5c 1y2,M,49.0,5.0,mathilde,O'colmain,HI,U,,San Antonio,F,,735.0,10.0,United States of America
310017.0,Hershey,1.0,1867820.0,1060 blythe court,TYN1581,,36103,S,66.0,3.0,Stergios,TYNDALL,AK,O,N,Overland Park,,1-756-133-9020,453.0,3.0,United States of America
283503.0,Wendy's/Arby's Group,3.0,225136.0,16124 weyland park,Sch1582,,35259,M,2.0,3.0,Maidsir,Schlegel,AR,O,,Colorado Springs,F,1-962-400-0170,305.0,6.0,United States of America
,Hubbell,4.0,1403761.0,11510 WAKEFOREST RUE,Gue1583,,90310,M,21.0,1.0,LORENA,Guevara,AL,O,,Kansas City,F,1-328-357-0132,834.0,9.0,United States of America
90250.0,Dresser-Rand Group,2.0,1648703.0,23411 madison south,Saw1584,Suite 328,V6d 1p3,D,44.0,1.0,Duane,Sawada,AL,R,V,Newport News,,1-528-975-7395,426.0,1.0,United States of America
215458.0,Univision Communications,1.0,1964663.0,15686 oliver street,PAR1585,,h5j 1q2,U,30.0,1.0,annabelle,PARKINS,Saskatchewan,O,,St. Catharines,,1-615-026-0873,356.0,1.0,United States of America
496587.0,3M,1.0,2313539.0,15447 trail lake road,rus1586,,s7d 1n8,W,80.0,4.0,Sacha,ruschmeier,MN,O,,Tulsa,,1-228-343-7504,521.0,2.0,United States of America
143238.0,United Technologies,3.0,2706243.0,12470 meadow haven east,WAR1587,,E7n 1j7,S,41.0,2.0,Vlado,WARSHAWSKY,Manitoba,U,,St. Petersburg,F,1-345-076-8315,465.0,10.0,Canada
36900.0,Rockwell Collins,3.0,3454012.0,22986 norfolk lane,Lon1588,,T6c 1k5,M,75.0,1.0,SHAHRIAR,Longbottom,NC,U,F,St. Paul,,1-585-407-1862,844.0,7.0,United States of America
360262.0,Family Dollar Stores,3.0,1126249.0,10716 LAVENDER EAST,VAF1589,,72216,,49.0,2.0,JOYANN,VAFAIE,OR,R,B,Santa Clara,,1-118-702-1882,326.0,5.0,Canada
67322.0,Weis Markets,4.0,61481.0,12272 regency lane,sch1590,,V6e 1q1,M,23.0,3.0,Blinny,schmeler,Prince Edward Island,,,Corpus Christi,f,1-612-442-2972,609.0,7.0,United States of America
189676.0,Target,5.0,743722.0,12051 savannah court,Car1591,,72902,M,89.0,2.0,KAZUHIKO,Cargill,IN,U,I,Waco,,1-169-249-3706,488.0,7.0,United States of America
28077.0,Neiman Marcus,,1902226.0,2412 BONITA LANE,TIS1592,,90024,U,28.0,1.0,Britte,TISCHHAUSER,KY,O,,West Covina,F,1-334-560-0470,548.0,1.0,United States of America
203747.0,Abbott Laboratories,0.0,3667951.0,9270 leaf south,SCH1593,,64160,S,,0.0,Davine,SCHRIER,CT,R,,Overland Park,,1-091-384-7916,513.0,10.0,United States of America
191030.0,Humana,5.0,1420518.0,22605 deerwood south,Amb1594,,M8c 1x7,M,88.0,0.0,Kelila,Ambroise,WI,O,,Nashville,,1-104-274-6326,531.0,1.0,United States of America
278974.0,Merck,4.0,1230013.0,13715 KETCH UPPER,HLA1595,,A2c 1w8,W,42.0,3.0,marie-jeanne,HLAUSCHEK,ME,,E,Huntington Beach,f,1-716-421-5982,477.0,,United States of America
405253.0,General Growth Properties,0.0,226768.0,17433 lowden lower,Fal1596,,77271,M,49.0,2.0,Francine,Fallahi,WA,R,,Dawson City,f,1-436-171-7630,818.0,5.0,United States of America
58611.0,Tesoro,0.0,262069.0,7054 southlake upper,Lev1597,,T6d 1c3,U,79.0,1.0,Keslie,Levitin,KY,O,,Dallas,,1-062-789-9840,445.0,8.0,United States of America
183703.0,PNM Resources,0.0,33073.0,13904 mahonia boulevard,LES1598,,e7n 1o8,M,35.0,2.0,norcal,LESNIAK,Alberta,R,J,Sandy,,1-949-903-4401,674.0,9.0,United States of America
27048.0,Dr Pepper Snapple Group,5.0,1366099.0,20109 gardener drive,wai1599,,c2a 4w4,M,27.0,4.0,EVETTE,wai,NY,O,Y,Buffalo,,1-807-102-4718,543.0,,United States of America
393487.0,Hubbell,5.0,92196.0,16119 PENMAR NORTH,KLA1600,,V6F 1U7,D,95.0,4.0,Charangit,KLAMMER,Newfoundland,O,,Orlando,f,1-246-968-4832,381.0,4.0,Canada
115808.0,Chesapeake Energy,5.0,2609887.0,633 guadalupe park,CAR1601,,T5a 1t2,M,25.0,0.0,martica,CARR,GA,O,,Providence,m,1-095-664-2591,780.0,6.0,Canada
99224.0,Laboratory Corp. of America,3.0,2293264.0,21829 midland boulevard,Yog1602,,19219,U,84.0,2.0,LEW,Yogeswaran,OK,O,,Dawson City,,1-138-271-9862,,10.0,Canada
371296.0,IMS Health,4.0,295295.0,22083 crossus lower,bar1603,,T6B 1J8,M,73.0,2.0,edee,barbary,IN,O,R,Norfolk,,1-477-254-6590,358.0,10.0,United States of America
218276.0,Frontier Oil,,73189.0,18570 WOODTIMBER WAY,dor1604,,t5a 1o9,W,58.0,5.0,Lacee,dorronsoro,DE,O,Y,McAllen,,1-588-157-6380,572.0,1.0,United States of America
237297.0,Toro,,3545538.0,926 nolan drive,Had1605,,48245,W,,0.0,SIVA,Haddow,SC,O,,Hartford,,1-905-789-7948,319.0,1.0,United States of America
444523.0,GameStop,0.0,3971444.0,1630 LAMBOLL CRESCENT,gas1606,,37406,W,28.0,0.0,Jeff,gasparotto,CO,U,,Dover,f,1-765-783-0055,400.0,5.0,United States of America
400885.0,Cigna,5.0,1362426.0,24555 REXFORD NORTH,mos1607,,80202,D,4.0,2.0,sang-maun,moshinsky,SC,O,L,Richmond,m,1-250-193-0140,340.0,3.0,United States of America
,PetSmart,2.0,2854996.0,7204 katherine boulevard,dal1608,,H7H 1U5,U,76.0,,Vu,dall'oste,ID,U,K,Cleveland,M,1-142-956-6276,,1.0,United States of America
480717.0,Duane Reade Holdings,2.0,500510.0,13463 dunlevy lower,ARM1609,,60761,M,76.0,3.0,ISMAIL,ARMBRUSTER,Saskatchewan,U,,Billings,,1-103-038-8615,642.0,0.0,United States of America
316675.0,Covance,2.0,2991667.0,7776 inwood lower,DIS1610,,V6r 1v7,D,35.0,1.0,jeanelle,DISPATCH,ME,U,,Newark,,1-046-959-4224,640.0,3.0,United States of America
379294.0,Erie Insurance Group,2.0,3042267.0,3972 WILMINGTON RUE,Hal1611,,91143,M,61.0,5.0,stclair,Halovanic,AK,O,,London,m,1-480-417-1290,735.0,1.0,United States of America
248490.0,Pep Boys,0.0,2211396.0,17343 darlington avenue,Mcg1612,,V6D 1S5,S,68.0,0.0,jerry,Mcgalliard,RI,O,,Flint,,1-176-188-5673,332.0,8.0,Canada
369768.0,,1.0,3838330.0,22498 SMITHDALE AVENUE,Bot1613,,36670,M,31.0,0.0,Anne-marie,Botto,MD,R,J,Sterling Heights,,1-060-266-1941,591.0,1.0,United States of America
