AgencyID,Age,Income,AddressLine1,CreditRating,NumberChildren,Country,AddressLine2,NetWorth,OwnOrRentFlag,Employer,LastName,FirstName,MiddleInitial,Gender,PostalCode
Abb2735,57.0,174038.0,11635 sun tree west,844.0,5.0,United States of America,,,O,C.R. Bard,Abbatantuono,minh-phuc,G,F,t5a 1q1
cot2736,56.0,391545.0,18270 hickorybark drive,458.0,5.0,Canada,,3169847.0,O,,cotugno,Rayna,Z,,C2B 4X3
BLU2737,1.0,98279.0,22232 SOUTH DRIVE,520.0,0.0,United States of America,,3739836.0,R,Newell Rubbermaid,BLUMENFELD,josee,,,77034
WA2738,35.0,26241.0,11596 pampas rue,359.0,2.0,United States of America,,2106048.0,O,BorgWarner,WA,beatriz,,M,53220
Gli2739,68.0,146659.0,24695 hampton boulevard,798.0,4.0,Canada,,3007656.0,,GameStop,Glinka,dorene,,,b8a 1z5
Dun2740,43.0,227491.0,17825 fleet south,500.0,2.0,United States of America,,1446479.0,O,Ford Motor,Dunfield,Yvet,,m,b1c 1w1
Lac2741,,445786.0,2792 pike court,364.0,0.0,United States of America,,566596.0,O,Kellogg,Lacosse,Clayton,,F,M9f 1u5
Mac2742,5.0,239375.0,23223 woodlawn upper,699.0,3.0,United States of America,,,R,,Macpherson,kiennghiep,,F,68515
sos2743,,1433.0,16719 ridgelea south,702.0,1.0,Canada,,1580287.0,O,HSN,sosa,Hady,T,m,79118
cro2744,11.0,316228.0,1270 hughes lane,705.0,2.0,Canada,,2384593.0,O,Terra Industries,cronin,Wendeline,,,V6g 1s5
van2745,44.0,100354.0,7575 bernard court,359.0,0.0,United States of America,,2331174.0,R,Radian Group,van gaal,Halley,U,,M6u 1h2
Moe2746,40.0,243430.0,9598 ullrich avenue,742.0,0.0,United States of America,,3226443.0,R,Source Interlink Cos.,Moen,Harlie,H,M,T6D 1D1
CAR2747,66.0,498209.0,2682 lumber park,529.0,2.0,United States of America,,2791607.0,O,NewPage Holding,CARRMTCE,Keelia,,M,V6M 1V3
Col2748,61.0,481343.0,21380 DURANGO PARK,694.0,,United States of America,,1102255.0,O,Ferrellgas Partners,Coldwell,Kathleen,P,,27710
Szk2749,,196094.0,8974 courtland avenue,300.0,5.0,United States of America,,1939152.0,O,NTK Holdings,Szkarlat,Ardella,E,m,T5b 1j9
rea2750,56.0,29162.0,24950 sheppard lane,694.0,,Canada,,655068.0,O,NYSE Euronext,reade,MADLIN,,m,m5g 1w9
far2751,1.0,,18513 vickers avenue,347.0,5.0,United States of America,Apt. 646,941611.0,O,Warner Music Group,farrow,Bina,S,M,94511
Col2752,45.0,289365.0,4871 havenridge court,433.0,3.0,Canada,,1824605.0,O,MasterCard,Coleman,Sherman,,f,v6t 1u8
Esp2753,89.0,468678.0,8092 gibbes court,830.0,5.0,Canada,,271877.0,R,Boeing,Esposito,rozelle,,F,63146
MCB2754,27.0,27860.0,8072 hughes west,552.0,3.0,United States of America,,3643942.0,O,Retail Ventures,MCBROOM,KONSTANZE,,M,48154
Nan2755,44.0,19124.0,18065 FOUR POINTS DRIVE,370.0,4.0,United States of America,,3815932.0,O,Safeway,Nance,Hilliard,V,f,43645
CON2756,74.0,385674.0,755 MAYWIND SOUTH,357.0,1.0,United States of America,,2508022.0,O,Int. Flavors & Fragrances,CONDURELIS,Gerard,,f,23606
Fil2757,,105231.0,22480 lenwood street,742.0,2.0,Canada,,2699359.0,U,Principal Financial,Fillmore,Mami,,f,67217
VOI2758,55.0,221540.0,8288 TARTAN WEST,512.0,3.0,United States of America,,3846524.0,R,Buildings Materials Corp.,VOIGHT,Kwok-lan,,f,21237
Vie2759,88.0,241374.0,8617 woodcrest north,441.0,1.0,United States of America,,1122175.0,O,,Vieregge,UDAY,M,,68120
Hem2760,34.0,323298.0,21782 miller south,438.0,0.0,United States of America,,1229357.0,O,Cabot,Hempinstall,Kaz,,,28223
tyd2761,46.0,48708.0,13904 MAHONIA BOULEVARD,403.0,3.0,United States of America,,2702576.0,O,General Growth Properties,tyda,amelita,,M,19152
GER2762,30.0,29427.0,17491 roswell south,489.0,5.0,United States of America,,3643357.0,O,Coach,GERME,Chick,G,D,99202
Dec2763,99.0,282381.0,6488 APPLEWOOD DRIVE,633.0,5.0,United States of America,,115352.0,O,Hasbro,Decker,Nang,,,94661
THE2764,93.0,60527.0,19106 brielle way,632.0,3.0,United States of America,,2704409.0,O,Wesco International,THEODORE,krysta,,f,76148
Che2765,67.0,170873.0,13147 YOHAN ROAD,762.0,4.0,United States of America,,353835.0,U,Praxair,Chene,Lona,,M,47718
Als2766,92.0,27830.0,13070 PANTHER CREEK EAST,716.0,1.0,United States of America,,2567637.0,O,Procter & Gamble,Alspaugh,NALANI,P,,35846
FRA2767,57.0,347411.0,18673 BURGOYNE EAST,845.0,3.0,United States of America,,757772.0,R,Great Atlantic & Pacific Tea,FRANCOEUR,radford,W,F,91225
Kee2768,78.0,84601.0,17216 montview upper,778.0,0.0,United States of America,Suite 459,2039631.0,R,Goldman Sachs Group,Keeler,Toyanne,,,99618
POR2769,97.0,64970.0,14930 griffin upper,601.0,2.0,Canada,,355283.0,R,Reliance Steel & Aluminum,PORTIGAL,Gypsy,,,M2p 1d8
Did2770,,335069.0,19199 keene park,775.0,,United States of America,,2486748.0,O,Harman International Ind.,Dido,SELESTINA,,,h5j 1q9
WEL2771,37.0,220731.0,20644 BIRCHWOOD WAY,420.0,0.0,Canada,,2249552.0,U,Apple,WELHAM,KAROLE,E,f,43613
Sic2772,27.0,174.0,11797 howser court,780.0,4.0,United States of America,,1784669.0,O,Perini,Sicotte,Jonelle,,,T5C 1M3
Ros2773,2.0,160521.0,14830 edgewood road,392.0,1.0,United States of America,,2703466.0,O,Verso Paper,Rosewell,GORDY,,m,33178
bia2774,56.0,91310.0,20775 SHELTER WEST,544.0,1.0,United States of America,,1406107.0,O,Jones Lang LaSalle,biard,mahmood,S,,20058
Jen2775,5.0,204636.0,19817 rosedale road,593.0,4.0,United States of America,,3925508.0,U,General Dynamics,Jenner,lacey,,M,72295
may2776,79.0,122932.0,5118 MONTVIEW COURT,637.0,3.0,United States of America,,2665528.0,U,Visa,mayne,Syd,,,99676
bla2777,72.0,393850.0,19604 hawkins park,436.0,4.0,United States of America,,3794546.0,O,HealthSouth,blanchet,Sibyl,,,90820
gav2778,16.0,253885.0,21434 robertson south,686.0,0.0,United States of America,,2820670.0,O,Burlington Coat Factory,gavidia,Lib,,F,06613
Tam2779,27.0,329721.0,15729 FONDREN STREET,526.0,0.0,United States of America,,923356.0,O,Family Insurance Group,Tamura,Clayton,,,64173
Ror2780,96.0,,15065 bellaire crescent,561.0,0.0,United States of America,suite 185,3645128.0,U,Universal American,Rorie,Shelia,,,78259
Sus2781,74.0,95876.0,287 woodland park court,616.0,4.0,United States of America,,2805795.0,U,Applied Biosystems,Susanto,Amato,G,F,47715
Fla2782,17.0,253801.0,1796 dairy ashford court,557.0,2.0,United States of America,,2742974.0,,ABM Industries,Flanders,prem,T,f,92505
Ras2783,,,18008 FURTH LANE,337.0,4.0,United States of America,,3431574.0,O,Whole Foods Market,Raschig,shamshad,,,T5d 1z7
dep2784,61.0,230879.0,8954 bagby north,716.0,5.0,Canada,,1369576.0,R,Cabot,dephoure,jean-normand,,,80081
Kar2785,9.0,139470.0,303 montfort way,812.0,1.0,Canada,,860377.0,U,Avery Dennison,Karp,asia,,m,93697
all2786,59.0,446539.0,9179 EAGLE WAY,766.0,5.0,United States of America,,2062659.0,O,Scholastic,allan,SILE,,,H6c 1x2
Lea2787,13.0,406698.0,7217 wise lower,729.0,3.0,United States of America,,1555819.0,O,KeyCorp,Leathers,Goldwyn,,,94661
Maj2788,,332473.0,9448 elle lee north,776.0,3.0,United States of America,,,O,Frontier Oil,Majumdar,NEILE,X,,M3X 1L7
Sar2789,36.0,343524.0,7706 bluff avenue,327.0,1.0,Canada,,1576639.0,O,Brightpoint,Sarma,Imelda,,m,v6n 1p6
CRU2790,85.0,30627.0,14210 CHARLOTTE WAY,311.0,5.0,United States of America,,2324580.0,R,National Oilwell Varco,CRUTCHFIELD,Audivox,,,92624
por2791,51.0,165611.0,7216 gates avenue,497.0,1.0,United States of America,,709004.0,O,Office Depot,porterfield,Carolina,J,M,91766
Bay2792,74.0,243127.0,19424 verde street,413.0,,United States of America,,3248474.0,R,,Bayley,Xiao-ming,,M,T5A 1P2
Kne2793,66.0,311964.0,20809 cecil upper,578.0,4.0,United States of America,,2597801.0,O,AptarGroup,Kneese,Jabir,,M,21220
GON2794,38.0,479458.0,8158 watts crescent,339.0,4.0,United States of America,,83853.0,R,CHS,GONIOTAKIS,Genovera,J,,80155
Che2795,59.0,470731.0,15361 halle lane,685.0,1.0,United States of America,,2742068.0,O,Alaska Air Group,Cheval,Fulvia,,,33010
Ple2796,28.0,439644.0,1726 clearwater drive,,1.0,United States of America,,550171.0,O,CommScope,Pleydon,erning,,,E7O 1Q6
han2797,16.0,5334.0,7820 harrington park,474.0,0.0,United States of America,,1708569.0,O,Biomet,handforth,inderjit,,F,v6c 1s7
Al 2798,15.0,134663.0,10314 presido way,475.0,0.0,Canada,,3297782.0,O,BJ's Wholesale Club,Al bud,RICHELLE,X,,35841
Rea2799,84.0,480479.0,2077 DARLINGTON CRESCENT,534.0,2.0,United States of America,,2633134.0,U,Hospira,Reaume,glynda,I,f,X1h 1t9
Ber2800,62.0,392225.0,21064 nolan west,458.0,2.0,United States of America,,3804734.0,R,Guess,Bergman,Api-ecm,Q,,C2B 4W6
chi2801,4.0,374566.0,12473 LONG BRANCH EAST,555.0,5.0,United States of America,,552114.0,R,Carlisle,chilibeck,Katusha,,F,h2f 1v2
edm2802,32.0,158765.0,5631 camelot crescent,471.0,1.0,United States of America,,2648893.0,O,Laboratory Corp. of America,edmunds,verghese,K,f,72917
Pla2803,94.0,391907.0,10369 gemini way,702.0,3.0,United States of America,,629763.0,R,SanDisk,Plastina,BO,,,75014
Tsa2804,93.0,269547.0,7079 COLLINWOOD WEST,766.0,3.0,United States of America,,2373961.0,O,,Tsang,Joanna,,,23667
ESL2805,81.0,451250.0,6130 powers rue,436.0,5.0,Canada,,1627428.0,O,Vishay Intertechnology,ESLER,jordan,Z,,91729
RIX2806,33.0,409328.0,7052 alamo street,693.0,0.0,United States of America,,3747322.0,R,Goodrich,RIX,Evangeline,D,,92701
den2807,98.0,21381.0,21404 sheriden south,831.0,4.0,United States of America,,1396711.0,R,Sherwin-Williams,denman,KRIS,K,f,31403
Hen2808,2.0,121342.0,13385 colby park,705.0,1.0,United States of America,,2757526.0,O,M&T Bank Corp.,Hensen,MICHELINA,O,,89157
Van2809,3.0,440868.0,17194 VALITA WEST,453.0,3.0,Canada,,3690897.0,R,TJX,Vandenberg,MIKLOS,,,89109
and2810,32.0,385097.0,19509 seward lane,707.0,0.0,United States of America,,2057869.0,O,Emerson Electric,andrassy,KLAZINA,F,,44322
ROM2811,64.0,284662.0,19655 9th rue,519.0,4.0,Canada,,3442739.0,O,Intuit,ROMERO,Christy,,,55160
Wil2812,51.0,47715.0,22682 rio grande south,751.0,1.0,United States of America,,347359.0,O,Henry Schein,Wildman,Kylen,E,F,63157
Rog2813,58.0,370518.0,1758 seip way,387.0,3.0,United States of America,,2681051.0,R,Tyson Foods,Rogers,Jean-yves,,,10151
Dac2814,46.0,,23571 harley park,420.0,0.0,United States of America,,2097965.0,O,Regis,Dace,Chung,,,V6Q 1W9
Eze2815,,138002.0,22387 camden lower,783.0,3.0,United States of America,,663213.0,O,Amgen,Ezekiel,Trudie,M,,29408
Mir2816,13.0,43509.0,3918 shadowbriar street,462.0,0.0,United States of America,Apt. 948,2246010.0,O,Patterson,Miranda,Jayant,,,75052
Ger2817,61.0,106832.0,15079 DECATUR RUE,,3.0,United States of America,,369224.0,O,Fleetwood Enterprises,Gerald,BRIANNE,,,V6f 1p9
MIL2818,84.0,469279.0,10176 pinesap court,595.0,0.0,United States of America,,3051224.0,O,Wells Fargo,MILIAN,Lenka,,F,h6c 1y8
bon2819,88.0,345891.0,18002 cantrell upper,734.0,1.0,United States of America,,1506363.0,O,Varian Medical Systems,bonney,PRAFULA,,,M9D 1S3
nun2820,38.0,127336.0,12214 burgoyne avenue,386.0,1.0,United States of America,,2191649.0,O,CBS,nunold,kiah,I,M,H5J 1Q1
gay2821,54.0,447132.0,453 RIVER TERRACE WEST,363.0,2.0,United States of America,,335576.0,O,Aetna,gaylord,bibbye,,,64123
kel2822,63.0,179453.0,3135 farmers lane,570.0,1.0,United States of America,,,R,Spherion,kelsay,MARIE,,,T5A 1Q8
Dob2823,40.0,39332.0,23654 candlelight avenue,756.0,5.0,United States of America,,3572643.0,O,MSC Industrial Direct,Dobbs,lishe,,M,74168
Vit2824,43.0,235485.0,18716 GREENE DRIVE,646.0,1.0,Canada,,2159857.0,O,Sovereign Bancorp,Vitacco,VRINDA,,F,60818
Szk2825,85.0,252493.0,13153 jefferson road,542.0,3.0,Canada,,3395934.0,U,Fleetwood Enterprises,Szkarlat,Deloris,F,,10068
Par2826,19.0,125911.0,2097 HARRIS WEST,355.0,1.0,Canada,APT. 936,118556.0,O,Analog Devices,Parr,olympie,,,E7N 1G1
SCH2827,42.0,289467.0,9934 BEARD DRIVE,492.0,,United States of America,,,O,Children's Place Retail Stores,SCHACHTLER,Letisha,,,95115
tal2828,,287611.0,21908 ashford hollow north,816.0,,United States of America,,2931650.0,U,Iasis Healthcare,tallett,Eirik,,,h7f 1v1
Sau2829,23.0,258580.0,15404 queen street,800.0,5.0,United States of America,,2025791.0,O,Symantec,Saumure,Luther,J,F,T6d 1f5
clo2830,1.0,,18008 bigwell lane,366.0,1.0,United States of America,,3260297.0,R,Mohawk Industries,clocklab,Zanni,,M,75252
o'h2831,73.0,385233.0,22176 flint south,330.0,3.0,Canada,,2567863.0,R,PharMerica,o'heocha,Fulvia,,f,90137
Pac2832,68.0,321608.0,10511 yorktown street,456.0,2.0,Canada,,3384764.0,O,Ruddick,Pachek,STONE,,,45204
Lav2833,42.0,339091.0,3064 shelter boulevard,847.0,1.0,United States of America,APT. 90,3054275.0,O,Express Scripts,Lavigne,ALVIN,,f,v6g 1v3
Uns2834,17.0,97802.0,15293 forest avenue,762.0,3.0,United States of America,,2638497.0,O,Abbott Laboratories,Unsoy,john-paul,,M,30339
Dic2835,53.0,153840.0,13644 chateau west,445.0,1.0,United States of America,,974593.0,O,New York Times,Dicaprio,DAFFIE,,F,07507
ebe2836,41.0,76064.0,4245 miller court,343.0,3.0,United States of America,,1697229.0,O,Celgene,eberle,Harvey,J,m,20081
CZY2837,44.0,86967.0,7082 5th north,375.0,3.0,United States of America,,1539496.0,R,PHH,CZYCHUN,charman,,f,H2b 1y6
Wal2838,34.0,199783.0,4628 TRINITY UPPER,746.0,0.0,United States of America,,2117172.0,U,MGM Mirage,Walford,Kate,,,90799
tip2839,59.0,250035.0,19588 keswick drive,411.0,3.0,Canada,,111600.0,O,Starwood Hotels & Resorts,tippett,mignon,,,v6l 1v9
Oly2840,89.0,124370.0,22712 beach upper,550.0,2.0,United States of America,,2524580.0,O,ServiceMaster,Olynyk,RUCHEL,,m,33020
Goh2841,22.0,242073.0,11645 kimberley crescent,319.0,1.0,United States of America,,,O,Trinity Industries,Goh,bcspatch,,,94251
Ste2842,,468205.0,16236 jack north,,1.0,Canada,,223196.0,U,Amazon.com,Stensrud,shantee,,,h6b 1y7
PET2843,3.0,359137.0,9179 EAGLE WAY,436.0,2.0,Canada,,,R,AGCO,PETZOLD,Lucia,,,v6w 1q4
agn2844,,363994.0,21686 jackson south,598.0,3.0,Canada,,2866007.0,O,Exterran Holdings,agnihotri,sabuson,,,V6i 1s2
miz2845,58.0,159429.0,22963 hanover road,635.0,0.0,United States of America,,1985180.0,U,Applied Materials,mizerk,NELLY,,m,99587
RAH2846,32.0,179370.0,14930 griffin upper,392.0,3.0,United States of America,,2354310.0,O,XTO Energy,RAHMANI,BUCKLIN,,,60618
Boe2847,38.0,,11656 denton boulevard,,1.0,United States of America,,2472375.0,R,Sanderson Farms,Boeyen,DJENANA,,,M8c 1v4
Sev2848,88.0,,13689 gulfton drive,508.0,5.0,United States of America,,,O,Pulte Homes,Severns,Dasha,,F,v6l 1v1
Fwp2849,32.0,125404.0,23665 DEERWOOD PARK,725.0,3.0,Canada,,3233143.0,U,Radian Group,Fwpco,LYNDSEY,,,M7n 1b3
War2850,18.0,166067.0,16647 purdue north,782.0,0.0,United States of America,,1644405.0,O,Valero Energy,Wark,HELGA,,,87505
Els2851,56.0,92707.0,23664 cherry court,478.0,4.0,United States of America,,3079061.0,R,Allegheny Energy,Elson,errol,,,22321
o't2852,68.0,61260.0,15692 essington rue,595.0,0.0,United States of America,,3132569.0,O,Mutual of America Life,o'toole,CHOCS,B,,v5d 1m6
hil2853,61.0,454111.0,18258 CLAYTON WEST,709.0,2.0,United States of America,,1873951.0,O,Scana,hilton,merl,,,H2e 1y3
MCS2854,30.0,146089.0,6148 KIMBERLEY RUE,540.0,2.0,United States of America,,2126735.0,O,Applied Materials,MCSHEFFREY,Seanna,,,94224
FIX2855,76.0,65170.0,3690 PLUMB BOULEVARD,521.0,0.0,United States of America,,3422623.0,O,US Airways Group,FIXSEN,STCLAIR,N,F,M9d 1t6
Gui2856,21.0,190985.0,17491 roswell south,,4.0,Canada,,2701470.0,U,Int. Business Machines,Guin,PRITY,K,,h2b 1x8
Jav2857,23.0,213007.0,4623 ramsey lane,358.0,3.0,United States of America,,1570802.0,O,Lubrizol,Javed,Kaela,L,,H2a 1x6
hun2858,98.0,479733.0,408 johnson ferry avenue,427.0,0.0,Canada,,3718595.0,O,Winn-Dixie Stores,huntley,Keelia,,M,89508
Hog2859,100.0,196776.0,17739 SUMMIT RUE,373.0,3.0,United States of America,,1603433.0,R,PHH,Hogeboom,TRUDA,,f,25331
Bar2860,87.0,6628.0,15305 concord west,796.0,0.0,Canada,,1833417.0,R,JetBlue Airways,Bartolucci,elysee,,M,M4j 1o9
Cul2861,99.0,15674.0,12481 hayden lower,824.0,0.0,United States of America,,3473994.0,O,Capital One Financial,Cullipher,Cilka,,,99581
Ber2862,54.0,42065.0,10566 SIENNA EAST,389.0,5.0,Canada,Apt. 913,2202772.0,O,PSS World Medical,Berryhill,Marloes,O,,36618
Bon2863,64.0,74711.0,22767 misty street,440.0,3.0,United States of America,,,O,Shaw Group,Bono,Kerri,,,91191
man2864,2.0,17399.0,2446 forest lane,648.0,1.0,Canada,,3910797.0,O,Emcor Group,mansell,Rheal,,m,83726
Nis2865,21.0,370768.0,20673 SANDPOINT NORTH,,5.0,United States of America,,3242791.0,O,Alliance Data Systems,Nishith,WAI-HUNG,S,,H5j 1o9
Ras2866,35.0,244111.0,9205 burton rue,804.0,1.0,United States of America,,3554902.0,O,Pride International,Rastogi,verine,,,V6x 1u2
hum2867,,,22776 canoas lower,838.0,3.0,United States of America,,1033119.0,O,Brookdale Senior Living,humiston,Hazem,B,m,93821
Ler2868,43.0,286730.0,3329 SIMPSON EAST,757.0,2.0,Canada,,1582447.0,O,Valmont Industries,Leroux,Caterina,A,f,70182
ABE2869,45.0,204195.0,24400 sycamore school boulevard,848.0,2.0,United States of America,,,O,T. Rowe Price,ABELL,Estele,,,e7n 1p2
JUB2870,54.0,366879.0,17576 alpine west,583.0,0.0,United States of America,,3503665.0,O,Centene,JUBB,Bobbette,,,C2b 4w6
DEV2871,19.0,192330.0,23701 pelican way,833.0,5.0,United States of America,,1726931.0,O,,DEVOUGES,carlye,Z,,92707
RAV2872,17.0,366433.0,18231 flint river lane,645.0,4.0,United States of America,,1863124.0,O,PolyOne,RAVES,nerti,F,,s7d 1m8
zho2873,65.0,62475.0,16872 norden north,481.0,5.0,Canada,,737325.0,R,Williams-Sonoma,zhong,Shawnee,,,95222
Wha2874,45.0,211517.0,12393 grant avenue,689.0,2.0,United States of America,,1680618.0,O,MeadWestvaco,Whaley,Hollyanne,,,V6v 1v4
fos2875,18.0,187457.0,14117 ROXBORO STREET,532.0,2.0,Canada,,1589210.0,O,,foss,APURVE,,,V6E 1T1
Ger2876,25.0,,16768 regency north,629.0,3.0,United States of America,,2978108.0,O,Goldman Sachs Group,Gerritse,Dinesh,U,,M8a 1w2
GOR2877,,499718.0,8980 ORINDA EAST,453.0,2.0,United States of America,,2549089.0,O,Chevron,GORTON,Pars,,m,E7N 1Q2
Tab2878,41.0,421364.0,19131 LULLWOOD PARK,615.0,5.0,United States of America,,864414.0,U,United Natural Foods,Tabbert,AUDRYE,,,m2p 1e9
mcl2879,40.0,,16844 leon south,624.0,0.0,United States of America,,3881507.0,O,Centene,mclemore,griet,M,,99606
Led2880,24.0,308963.0,2500 abbott street,494.0,5.0,United States of America,Suite 430,2532578.0,O,Temple-Inland,Ledu,Fei,,m,92809
DAL2881,48.0,162380.0,23423 sakowitz street,707.0,4.0,United States of America,,2671228.0,O,Del Monte Foods,DALL'OSTE,ALPINE,P,M,43612
cha2882,51.0,11400.0,14301 BATTERY WEST,331.0,2.0,United States of America,,2928062.0,O,Vulcan Materials,chamayou,ardelis,,f,19217
val2883,97.0,81126.0,10256 BROWNWAY NORTH,428.0,3.0,United States of America,,2998778.0,O,Medco Health Solutions,valentin,Amnish,,M,H2c 1w1
Bre2884,43.0,145366.0,4768 BELLADONNA STREET,423.0,5.0,United States of America,,1337757.0,U,Hawaiian Electric Industries,Breuer,Roderick,,m,h2a 1v6
Fle2885,44.0,143562.0,7661 grant way,775.0,2.0,United States of America,,,O,Service Corp. International,Fleskes,Jaya,,,31416
Ton2886,60.0,22543.0,14635 greene rue,774.0,1.0,United States of America,,836718.0,R,Itron,Tonelli,Elora,,F,38165
NOE2887,68.0,299737.0,14805 bonneville street,565.0,2.0,United States of America,,1014967.0,R,Alliance One International,NOEL,Corabelle,,,68130
Kog2888,4.0,301559.0,12971 ATLANTIC LOWER,847.0,,United States of America,,3950955.0,,Steelcase,Kogan,Sibley,,F,T6c 1f3
Cla2889,79.0,268673.0,18978 BELLEVUE PARK,743.0,1.0,United States of America,,2167703.0,O,Eastman Kodak,Clacher,Marielle,,,75236
DAN2890,49.0,168657.0,14482 kirby south,400.0,5.0,Canada,,449606.0,R,Group 1 Automotive,DANILOWICZ,LESLIE,S,m,14233
mra2891,83.0,244153.0,2928 potomac upper,301.0,5.0,United States of America,,2087536.0,R,American International Group,mraz,eada,S,f,53219
Coh2892,58.0,339777.0,1270 hughes lane,494.0,1.0,United States of America,,35847.0,O,United Stationers,Cohea,Nathaniel,,F,78234
Orr2893,35.0,30779.0,11850 BELLBROOK WAY,553.0,4.0,United States of America,,3272016.0,O,MasterCard,Orr,MARTGUERITA,,,77221
Ada2894,78.0,55187.0,21747 cleveland crescent,512.0,0.0,United States of America,,2447876.0,O,DST Systems,Adamczyk,GIRALDA,D,,M2q 1e8
far2895,74.0,157300.0,15468 carroll east,411.0,4.0,United States of America,,2672701.0,O,Wyeth,farag,alisun,,f,85058
Hei2896,34.0,428685.0,5965 DAWNVIEW ROAD,488.0,3.0,Canada,,3194265.0,,Schnitzer Steel Industries,Heitmann,ursala,E,F,19087
VER2897,63.0,387795.0,8428 roberts way,762.0,4.0,United States of America,,1239118.0,O,Universal Forest Products,VERZILLI,Malethia,,,23328
Tho2898,20.0,222600.0,1892 electra crescent,811.0,2.0,United States of America,,3290244.0,U,Electronic Arts,Thomson,edwin,K,,V6y 1p6
STA2899,33.0,65487.0,13657 ryder boulevard,666.0,2.0,United States of America,Apt. 607,517617.0,O,Duane Reade Holdings,STAROWICZ,J-francois,C,M,94260
foo2900,94.0,422877.0,14037 spring valley crescent,841.0,2.0,United States of America,,2114393.0,O,Alliant Techsystems,foods,sohale,L,,96827
Xen2901,0.0,279615.0,9580 tanbark road,693.0,,United States of America,,820107.0,R,Hasbro,Xenos,Coriss,W,,V6p 1r6
eme2902,25.0,296198.0,17828 holly lane,582.0,,United States of America,,3600705.0,R,Arkansas Best,emesh,sterling,,,38176
tro2903,69.0,344882.0,17536 frostwood crescent,748.0,2.0,United States of America,,1118216.0,O,Toll Brothers,trojak,RENELLE,A,m,70120
Oco2904,83.0,440804.0,3964 lamport street,319.0,2.0,United States of America,,575583.0,O,WGL Holdings,Oconnor,darlleen,,,V5a 1o3
Ole2905,20.0,32028.0,21976 BROKEN OAK LANE,,3.0,Canada,,3991925.0,O,Franklin Resources,Oleksyshyn,Prams,,M,H2A 1Z7
spa2906,50.0,240528.0,3599 WAYSIDE DRIVE,342.0,0.0,United States of America,,1082946.0,U,Rockwell Automation,spallin,cally,,,92421
