AgeID,CreRa,AddL2,Empl,FiNa,MiIn,Inc,NumCa,NuChil,MaSta,A,OOReFl,NumCreCar,NWo
Doc9209,385.0,Twpfvdxzxguabvcnfyhxhvrxqfcnwfgcyhuafeqpoedzescsrqgbvfx,Expeditors International,QBUFAYNDNVNGWKGCHZHPJNWEXT,j,25062.0,0.0,4.0,U,,O,2.0,595730.0
Kfj9210,510.0,Vrrrpyblmqnzgipeqvcjaqyap,Werner Enterprises,Dykvlnyqaxss,,192169.0,5.0,5.0,U,84.0,O,4.0,3488045.0
taj9211,592.0,Fsfhouuttsnnderoppnextjcdypcbukuzrnp,Chevron,KQOYVKSIZPOBEBZU,,3702.0,4.0,2.0,M,75.0,O,2.0,2272366.0
Ycq9212,414.0,UDBQHFAUCAADXBXMOARBBV,FPL Group,Cknbeyrg,g,42734.0,2.0,0.0,D,71.0,R,4.0,2966797.0
geu9213,531.0,xvbtqetxcuzqvjjobucrjszyohyscsqnjbytauewgcdxkaknzhaqkpddia,,Qkapuyetksgewbuosczkdweikhnb,,171321.0,5.0,1.0,U,0.0,O,1.0,811317.0
aph9214,456.0,Hcnfcfkhldlecqgldfrhegibvedbqviiorppuutehgmsdwhlmig,McDonald's,GVFHZXYABLSRULZL,,173619.0,5.0,2.0,U,52.0,O,1.0,2286478.0
Lgo9215,327.0,Mjhlptqgtuuxbhpuuligiaeeloaggdhfmg,Kraft Foods,Mohlcicpbskabzyccecrfocgozxkv,,160290.0,5.0,1.0,U,72.0,R,2.0,2947139.0
Yhn9216,617.0,Mzlnkdemzindjazpmhkicny,Interactive Brokers Group,OOFOZOADDNZPZBV,,278170.0,4.0,4.0,S,44.0,O,2.0,3444949.0
ZXH9217,590.0,Tyiypmulcrxwbflshghyidebuqbyllwlnprplnnbfbjrwwgecnhlfuyxqvhllmwc,Nacco Industries,Kuvdeov,w,165449.0,2.0,1.0,M,72.0,O,,2428103.0
Qls9218,797.0,txpqcmhlorwig,Rohm & Haas,UHHUBDAACEILNCQGNYBXLPIJLRX,,455788.0,1.0,0.0,U,79.0,U,6.0,2434001.0
rku9219,619.0,XKSIFBOHFKLKNAFLCKIMWVQATEUNRMHMSUJQTNJLHDHOLAIKSTOEGOONHOWAUUBOYGRD,Holly,wsrovhigkbjclgqtfnscohsxijfqpp,,261009.0,5.0,0.0,M,91.0,O,5.0,3196638.0
Shq9220,425.0,Xpzodjposujmupcvacenpwsarulrhuvlelmvtsycppczpwnxignrrsiodhtwqmeju,Helix Energy Solutions Group,Fkhwbamtup,,19403.0,1.0,,U,50.0,O,10.0,2446920.0
lih9221,819.0,ZLDKSSRWFDSTUCDEBQSLUHZBXVO,,xuvtdoqmhnssgsygkfly,R,484294.0,3.0,1.0,S,87.0,R,0.0,1049783.0
Fzd9222,614.0,GNEFHKTOLAHQGEMSUURIRZMGHQ,Moog,qvyyttysbpuhnn,,122476.0,,4.0,D,42.0,O,3.0,769929.0
FQN9223,762.0,Cootifzvuauqaloyrzfrazaxnkksxnxymjimgloaewbfijtuuhpqratxdlpvyyiiqcvvmb,,Jivmavhbbto,,,3.0,1.0,W,0.0,O,,1634320.0
Pkj9224,627.0,Cmvhmcrtzbdfanheofivu,Kansas City Southern,Aoxsijmbxoccevwj,X,329945.0,3.0,0.0,M,36.0,R,0.0,2440706.0
Kmr9225,383.0,Bgflorfewdqfjgnpvnnznupderbfgrprqqfvqlzessaoptbbpibnzbrihrp,PNM Resources,Vnvijpbdsrucesmtdn,O,50567.0,4.0,0.0,M,6.0,O,7.0,466863.0
Fxk9226,463.0,Ztlojdvgwetfutsmdibexaeuspvfkbltygtkkxhzzpduhftrokngwa,Cracker Barrel Old Country,NMVMGLQNULZTRCZUVNUWAWQATH,A,154063.0,4.0,,D,57.0,R,0.0,2393992.0
wsx9227,368.0,PZTWYJVSZOIQTXLUFANSMHJUGCD,Cinemark Holdings,BHDWPQMUO,n,379919.0,5.0,1.0,M,74.0,O,3.0,1111146.0
YGS9228,695.0,Nrliguoraalreqbnp,Microsoft,JGAEETABLZYQ,f,494886.0,5.0,1.0,S,10.0,O,6.0,2874610.0
Adr9229,529.0,Gmcezgobqchpoqqvcswhrvkmpxgqxrgkqyelkqdfr,Cimarex Energy,tyzkfgqvkpzpklfn,K,101214.0,1.0,4.0,D,94.0,O,7.0,1630292.0
muo9230,832.0,Lmgmnpyoocqgitshhacqhtugxpjvgajxzi,Mosaic,zohfutcjdvqhu,,452773.0,2.0,1.0,M,0.0,O,7.0,684575.0
xiv9231,732.0,vdafzkuhymrdoluoinfrdsbuyx,McCormick,tkilpjfqwaziu,,10714.0,1.0,0.0,S,81.0,R,4.0,1464585.0
Vxn9232,364.0,MAATFJHBXWDPAIJXQMELVXCXOELUHOMZSLKBCPUVVNIWPZRDFAE,NV Energy,lxuonewjnsqc,,114135.0,5.0,5.0,D,90.0,R,2.0,113667.0
Swk9233,477.0,fuijudiaehzrhlfekfmiulboixajqrboickiqdymlsxiwmdismatzybpilrawbgk,Qualcomm,npxuxtaiaoayvmujnvczlcftbuh,a,215294.0,3.0,,W,39.0,U,8.0,2650557.0
jst9234,713.0,,Nacco Industries,cfljtwtelzldvthlgievgegseazdh,,130437.0,1.0,2.0,U,63.0,O,3.0,1606515.0
Ebo9235,645.0,Zvhomsnupzrfehpokqkoirgydzgabqwjygqiewkszljtgpxdwzxbodksrgosbyxwgu,Williams-Sonoma,Eplnaumorweyfraiiqrunawp,,210787.0,0.0,3.0,U,88.0,R,6.0,
Mtm9236,799.0,AQSCKXNYOSZHXVMKPAJEFTBGYVCNNUWAHCBSHRIMFSEEGHFHPLSPZWOFXJBHIHJFOTFYFCDGW,Sunrise Senior Living,CMPDZEBEJSMMMHFZ,,148324.0,,4.0,M,85.0,R,2.0,2591325.0
jub9237,353.0,Fpbjhygtvomicp,Service Enterprise Group,Qvkgdbsqjlcdkjhyjbn,,264799.0,3.0,0.0,S,73.0,U,3.0,2114324.0
Dap9238,308.0,znijjysgiguqzkahbvnaedyfocmpraodinsxgfrbo,Mutual of Omaha Insurance,Vbfqisdpedoh,,304975.0,0.0,2.0,W,20.0,O,,2504886.0
Use9239,,usryjkneunc,DaVita,Tpdxbbxltoganfnbcnfwlkkpqtyheg,u,164814.0,5.0,4.0,U,29.0,O,2.0,3662459.0
Fqe9240,316.0,QIYGSFQSH,AmeriCredit,Izmaqnicswrleld,,,5.0,2.0,S,31.0,,2.0,425003.0
AAV9241,,USTRTFFIJMBLMIUGMFODOSOOVNADPXEENDXZMLOCMHPTTWKAXCJN,Costco Wholesale,Lrxirmegcfjadagrip,,203916.0,1.0,2.0,M,59.0,,7.0,967122.0
Jge9242,317.0,Hjuyv,Genzyme,ncxvxgwpxyutuvqmc,o,225279.0,4.0,0.0,U,100.0,U,3.0,3112956.0
IRN9243,759.0,GJVRMIUDZRSSOQXISZWNCJOTETZXAJYKYFHEP,Tesoro,pormvseqmtibzznihvi,,369644.0,4.0,0.0,S,7.0,O,7.0,77354.0
eva9244,369.0,Wyjtjlhlsfvfywdtcuntevqbtvaelqnzktuqgvqvpdoaz,Zions Bancorp.,Mtjkbuqg,,31804.0,,3.0,U,27.0,O,1.0,3381930.0
Dwx9245,329.0,criqjgvopckdkwfdjlwrahpbwlyeywlowixvefuihvrhnzpdewocqkukxdxabhhwp,Gilead Sciences,Fueoadmilnehpvjvbh,,113650.0,,1.0,U,75.0,,7.0,659165.0
Qyv9246,439.0,PKSWBQTMKIEFXGWBOVXASJJVFMAXJMKJNPTJWMIRAVNJUVDNWUDRVWOGTQJLZFRGQXCQMTBSSVOEGW,Applied Materials,Tmbsoucxfya,,47147.0,1.0,4.0,U,68.0,O,4.0,1496328.0
Xqn9247,669.0,Ajnbbttepkedfivssfevjzexcpvqkzfdrsasj,Delta Air Lines,RFAZQKTTUSIYOFTQPGHBBJVDEBA,,389952.0,0.0,2.0,U,49.0,O,4.0,76649.0
Vlh9248,538.0,Mzitnuztfwempooswmcady,Blockbuster,QHKKAXIARNECUERBWYRWEDYGG,f,202459.0,3.0,,U,30.0,U,7.0,2291150.0
uhb9249,486.0,fopzjnwkugycztovkcpulqbzpabarxzylpoqdpvbjmtoxotuakimrmwdulwexrfixwujiguzarysq,Regis,Dchnlnfxnhqjwuqwmt,t,396254.0,1.0,4.0,U,44.0,U,,
Ams9250,314.0,xblmwtiqjqipqbmlgdxlckhaxijlkdyuonqnybcttgisolcdycmfaffaklpmjmesyoo,Auto-Owners Insurance,Hheviciawlzeuuymfva,B,304743.0,2.0,5.0,U,61.0,U,1.0,1862553.0
ACB9251,335.0,wjwvssezmljhxtbmhamexdbkuzinwdxfcfekewbzskisprrylzlaihbbpuuycdfzltqxkwvqnyns,Ruddick,WZZSMCVAHMCAXBE,K,268291.0,4.0,5.0,M,94.0,O,3.0,3422525.0
afh9252,717.0,xurminprfh,Kla-Tencor,Yheahpkslgerciemwkrzwlxz,,413892.0,0.0,0.0,S,88.0,O,2.0,451385.0
pdt9253,486.0,Gqhflnfgvpsqgnjjikaonuzkpyvzerigkjnvpdetj,Gardner Denver,OZKMSRUHEELWBT,,50739.0,0.0,3.0,M,72.0,O,0.0,3234523.0
UUP9254,404.0,IWJVWEUMRFIQJZUOMVJEPHRJLMVLTJLBOTABOFKGAIOEX,Mosaic,OLQIAKKTYR,f,80798.0,1.0,0.0,W,40.0,O,2.0,2390840.0
ixs9255,650.0,gcasadvtktvxytobjtqjhrucqfefkeaklvdyekoytodbjsomdjqes,CarMax,stmtgjgpnsbly,l,,4.0,1.0,S,61.0,O,10.0,3164221.0
Fty9256,757.0,Wrxhllmqkcgnqyymxjrxqdqdcxtmlnxzzeiduduvcrswgaiengmtpipo,Sherwin-Williams,Hgwjjjycqtho,Q,402527.0,3.0,0.0,U,28.0,O,1.0,455909.0
Dkk9257,461.0,CKXNMISONLMCHBHKJJKHMSCBBKTZHJUEZWFCAQXLOPMWLMSCXVNLEBQDAYNJAZAWQGSNCZUUGB,General Growth Properties,wrvibahnpkzhxtcvmysegarucvmpu,O,344996.0,4.0,2.0,U,64.0,O,7.0,2269320.0
EWZ9258,356.0,Nftqeyzafflivwivlphnesagktifokzqvelvimnndjlsvgiuhmzfggjnqfqsyxpjj,Quest Diagnostics,Pppsvtdphfmyqkdlkml,,27697.0,2.0,3.0,M,28.0,R,2.0,
Iqn9259,522.0,DUEFIJIUABV,Goldman Sachs Group,Tclgxtramnv,,61175.0,2.0,1.0,D,,O,6.0,3460973.0
nco9260,536.0,ciungsfgwbmxzjqdlkiqwn,SunTrust Banks,gunjawgjmsfjokkhrpvqq,O,470956.0,0.0,1.0,D,13.0,O,2.0,158220.0
Mfd9261,800.0,QAXZFNRXTALFYSOCGJTTZOJJLVGYDFIHUXGBFHQWCZIPVOLHIDKUGOFOPTLRNEMWOFEA,Expedia,Wajtsdextuevmfefytsgwmcbuxji,t,14329.0,0.0,5.0,S,90.0,O,4.0,1236451.0
iun9262,429.0,Ikxhmqrbpodulgrfkjlctfejpefgoxedwvoihctttlqwijn,Plains Exploration,VIHNEBVTPFTALFXKI,y,340416.0,0.0,0.0,M,45.0,O,10.0,2050117.0
Jwy9263,485.0,Bdbdxichvrsjzplmwcoiiajgqngirffyzbaqmsjkkilvydktntkonlhekvnpckvdjswxuauobet,NSTAR,QIHRKDEMFNWRXUV,p,494896.0,2.0,,S,90.0,O,5.0,3132061.0
OZU9264,647.0,Jejfnyvektpgfdsgtblmuabzxleqahcghyrbegozstaspjfgmjbsbhlribhsyzjnpicfuk,Tenneco,ISYOOBVOXJGEFZ,J,332331.0,2.0,0.0,M,40.0,R,7.0,2096984.0
Vhh9265,302.0,Xtxcpnyyhiavfaolgygsmtdrdpqpeomkaoishnokvvxqiqnwefornlvsj,"Toys ""R"" Us",Wvnnjxrehdaaopcsx,,188310.0,0.0,0.0,S,23.0,O,5.0,2604664.0
kkk9266,350.0,rnbdrqycpfsdaxjbfosrhktvofixyasclgdvuhoampsbqtejmvhdlgtekbxoauvyjmvnxafcgqyim,Allegheny Energy,WEIBIOH,,180615.0,2.0,2.0,M,39.0,O,8.0,1842010.0
hcd9267,609.0,DEDZSBMSKZQRHWFLCRPCCJOQZVB,MEMC Electronic Materials,Mdacvdkdvsjgihavsfrzwthofvfk,I,14461.0,5.0,0.0,U,69.0,O,8.0,1094780.0
NVP9268,751.0,Dnctrhkuervigrkxdoduk,New York Life Insurance,LJOEY,,395795.0,5.0,5.0,M,77.0,R,10.0,1398892.0
Hkk9269,410.0,Lrcletatmofgkqsfnutzpwpvcvnkqmexogjqubukvgqyzqzcnjgrxmydbfmrkuxdsufdublqprtn,Sauer-Danfoss,Eojqgbczxtgalqkuhwlg,t,341012.0,5.0,2.0,M,37.0,U,4.0,1471913.0
Qwf9270,437.0,Dhdvcrwtqtcuc,Service Corp. International,xrkclrvumuf,,,3.0,2.0,M,99.0,R,4.0,40150.0
uzy9271,399.0,ednijlproavcctkxxiwgmbegrlaglbjpnfqxdfivbrvhc,Chubb,Bkjdjfjvrogmwgfu,,33940.0,3.0,0.0,M,33.0,,1.0,2455738.0
Qer9272,844.0,fecqyzclikmeuuinwowbikjbbruicknhrxajfhnzqltmlwlavjsinewznsnye,Harsco,ohlidpaxszglvjlynxuciwsmqjoeya,,4143.0,0.0,1.0,U,38.0,U,3.0,3823670.0
Znu9273,844.0,Bbpvxkcndtrsnwrln,Big Lots,flcpwdexwrhggd,J,167631.0,4.0,2.0,M,52.0,O,1.0,2749198.0
cvg9274,353.0,Bllspdht,Spectrum Brands,VKJHKTUTOJSNCIQTJMJAP,k,354988.0,2.0,5.0,M,74.0,R,9.0,1091679.0
Qql9275,448.0,WPQJXNAMFX,Ecolab,mhlpjcgrrdhqrrzueglrtpag,p,449820.0,3.0,3.0,S,94.0,O,10.0,2150364.0
Sfp9276,550.0,ibdhpckfvkkpwixmjfqykijqznovjtbxyikisgdllxgkkikanelwzribtm,Fiserv,Bbcwooktmcsowphiffewaxkran,,6411.0,3.0,4.0,M,61.0,O,7.0,1323751.0
Gvg9277,460.0,BRPHSUDUUTGRLTJVWKXIHBZBP,Deere,iqzfhrcoduahehwr,,452184.0,0.0,4.0,M,51.0,,4.0,3615431.0
Uha9278,448.0,Bugjdanuokiosmkphc,Dominion Resources,DHIGLBOOXGGQYYZK,,,5.0,0.0,S,92.0,O,0.0,1454327.0
QUU9279,503.0,Gzfdyyzmvbrgnkilgdjzesjclwfliaxhinlhebqlegmc,NRG Energy,Gbyvkltwavaeiczs,,174030.0,3.0,0.0,M,47.0,O,10.0,2994755.0
Qkl9280,697.0,Lokkhepfkwzgfdcixhhutokfsnbtilnerf,Amkor Technology,utecrvzrpjxogjytgsnp,,151380.0,0.0,0.0,M,34.0,O,2.0,3471416.0
Zma9281,831.0,ecocbswqbffkecefiskuaoladignwhmnjkpfhsweiinlrhutughqhyfjapqg,Sempra Energy,Eppnuv,d,491974.0,0.0,1.0,M,93.0,,0.0,1230647.0
azx9282,493.0,Elsltvsbvezfoxsffxfnnjlcqflahmpduxljhxhgvkgcakvipgpeacykj,Smurfit-Stone Container,Znsboolysnmpldan,l,186620.0,3.0,5.0,M,61.0,R,0.0,552886.0
Ipb9283,565.0,tuwttnjccszutxoxlgofpzccmtsgojrqhwkohafjooohawdjprrclszhipeocjhetkbwqeho,BJ Services,Yrovgp,v,4011.0,4.0,1.0,,28.0,O,8.0,3241806.0
SOO9284,344.0,Jkfzzkvoyzruqcoduxqlhcbcxy,PepsiAmericas,REJRTAMMEXPYLUKXL,W,161973.0,5.0,2.0,M,,O,2.0,498520.0
Tmj9285,342.0,Tnvdbsuvadjuhjnafrczpdvxbnfnatxlprakqmqhgidriobtbvsjskmyfgopgsfrpr,Graphic Packaging Holding,BIAFNRGXEEUJVLLAQOZFFTTX,,79257.0,4.0,1.0,M,24.0,O,6.0,558126.0
Inx9286,444.0,ztzayqihedzdpdeoid,Cardinal Health,Whwnizkrwdrpkk,A,350087.0,5.0,4.0,M,70.0,O,7.0,
OWV9287,840.0,Eiqhmdykr,Abercrombie & Fitch,ohpvwayijuxo,c,461393.0,1.0,3.0,S,23.0,O,0.0,519396.0
Vis9288,803.0,Sgltlbngahdyawacivbdbutpxbmfddbgkbnbvkezpzajyqjwgpsaqyvrj,Furniture Brands International,XAOPNMDCFEZXBJBRDFTPOGQKRDFQGI,N,358062.0,3.0,,U,25.0,O,1.0,3639546.0
YIZ9289,532.0,Vlrvxsvogecmitxfmemkabxzegbrkwnqlepkamdpfvtyntvlzymwtrzauipbhcxckvnykxfnehfdn,Enterprise GP Holdings,Agkusdsomfpiwoqfmft,C,322165.0,2.0,0.0,M,92.0,O,,1137629.0
NDY9290,601.0,TSLWYPFATLKVZXJUOESSFAKTYMSIGJDGRFKNPHOZFV,Priceline.com,Oeuwqaowwndwwgjdzunou,B,418613.0,1.0,5.0,S,12.0,R,5.0,2565674.0
Roc9291,843.0,Kjcaskyikbfqqffqtnigglwuedtbivlfiylyhrk,,pgkuzhcqgzmffkjjmvojmkincbxn,Z,107902.0,4.0,3.0,S,60.0,R,4.0,493797.0
KCT9292,396.0,vfqcntakkwtfpglgtnatejtkauphmggvgavjfknvwwqevbkj,Valero Energy,Egpaen,V,349077.0,0.0,0.0,M,76.0,O,0.0,717847.0
Edl9293,324.0,jtjswomanhgjcgnnuctxoamejilbfndrlmo,StanCorp Financial,Hdtzhharlbpigpvplvqcuezmq,T,422984.0,4.0,5.0,M,82.0,O,5.0,220373.0
Nbr9294,417.0,Etqxbmqwcg,Cincinnati Financial,Lzhgyjebytryjhlgibcbveabmptng,u,441805.0,0.0,5.0,D,51.0,U,7.0,2458485.0
Xad9295,,Mvtlokjvurhzpjsreldoqawdvwcfxcsvvbdmirxejonzpuldisvuxotsbjevsvwfpdncfhvnitgtvnn,Goodyear Tire & Rubber,JVUFBSPTGIAUYY,n,451605.0,2.0,3.0,M,29.0,O,4.0,
njx9296,741.0,Sjnmbsrecxlltscbwwvxdraszhvicspbakrwndeamx,Dick's Sporting Goods,SOJNSMIW,Q,262664.0,3.0,1.0,M,80.0,R,9.0,812824.0
Vun9297,330.0,ejvkpslzxyyst,General Cable,Gpaabluxxfawxddcojdsuprej,,90056.0,4.0,0.0,D,58.0,R,6.0,2914214.0
PCR9298,492.0,Xuxnmypoupjdrblbtertgemzzmgospkdrkifbwiojspyawooilntcbvlvmbf,Regis,wfsuikxyoywlxqqnprlhznuphxtq,,303070.0,2.0,5.0,M,,,0.0,2936891.0
Gbo9299,808.0,Mxfrzovsbgrdjrggfdxwwhquhfbszofssgnoaczdhvhfijpdckukgmqibsfcennmoxzizcucflbi,Apollo Group,Wqaul,,264157.0,3.0,0.0,W,83.0,O,9.0,2573727.0
LXA9300,367.0,dbdqke,Owens Corning,Ovadotf,,90133.0,1.0,1.0,M,64.0,,0.0,85554.0
Sro9301,,Nyukdlsvgxlqdu,Kindred Healthcare,UXZCNCCHTNJ,,192710.0,4.0,1.0,U,25.0,R,2.0,333160.0
Fjm9302,718.0,,Monsanto,Rswdjsstifmlpnr,,247648.0,0.0,4.0,W,58.0,O,5.0,1964125.0
Sur9303,447.0,ydxqovdpvfdhibnbaipwzbhnboai,Maxim Integrated Products,Brafmvstgmxkoaxc,,409256.0,3.0,4.0,M,82.0,R,3.0,2334579.0
Hax9304,405.0,Yzohenfewurtnomyldcjpnzkiugzhgrtbvejngisuugcnobhfalkreeqqxnazwcbxltmomluznbfkdd,BJ Services,pjvlmghfnypsormcm,,60268.0,1.0,5.0,M,51.0,O,8.0,114832.0
zgx9305,646.0,gdfqiwqfreovwywdpwkxhnamgpvsznrwuzyfnabmzwnxaiaswlmzfzzbkvchgtq,ON Semiconductor,jifbzqajzi,I,299077.0,5.0,2.0,D,60.0,O,4.0,2593495.0
Kmh9306,617.0,chxntv,Polaris Industries,MBWLYSAE,,265850.0,2.0,5.0,U,10.0,R,8.0,1731732.0
tec9307,346.0,Txznnkwnwbhesvfylsachhhmeziwvzrchkkjpqdcllhwscktnppcqczeeupwqjp,Varian Medical Systems,Ooomeumwnkjrwbvgmdi,,448020.0,3.0,3.0,U,11.0,O,9.0,
Xsb9308,784.0,HOXXQNCQSDYORUKFRDJAAYNYOPKHVURBZAHDFF,YRC Worldwide,Btjxbxiusovm,c,205923.0,1.0,0.0,M,42.0,O,5.0,
RJB9309,345.0,SXELGOJMTRROD,Terra Industries,smtrflmqrnwve,,457110.0,2.0,3.0,U,73.0,O,,1137816.0
Ttw9310,816.0,yqueoiywzzttegytqbzqojzuwhjbasmhndjybobddgksdyjmmkjvclafbtefpbzquxwnqnfypcl,Walgreen,qbncfpqaqljcevrsi,,,,4.0,S,30.0,O,8.0,2948275.0
Gox9311,,papqrxddcqfkgbvsfasnzekveqpowrxinou,Protective Life,Xnliajjqurqe,i,25537.0,1.0,4.0,S,71.0,O,2.0,1018827.0
zxx9312,479.0,Fawdnkypxomwfpdrvdqcmvhruuxfmeqfgpzafgcwfqanpojnobvk,AGL Resources,Qgxutpoumkrpmatennp,E,243425.0,1.0,3.0,S,73.0,R,2.0,3670831.0
Oik9313,840.0,Opulebrytghkfxplwrapmpkhfrxrthpprqyukajbzgybddvjwnxqzviqnhzwhlgdmmnqc,Manpower,AZMNKHHZPQBNQXASKUOKJJQGWUOC,Q,456113.0,5.0,3.0,D,,O,,1101433.0
Fdu9314,765.0,Pgikpnaekazewzwfdhpuluahsbvccoqavdqxwqymdhixwzndljkuykhfuyajqy,Chevron,NJYKUNBYYAWWO,,,3.0,1.0,D,92.0,R,5.0,1520350.0
BSV9315,490.0,VLCJYGFBAISHEPUUQWLIEQTGOLJOJSASOQZWTA,Nasdaq OMX Group,cfdnwicklpka,e,151157.0,2.0,2.0,U,97.0,R,10.0,1705062.0
qyt9316,650.0,WSILFCMSYVVPQHPKTUPEVFFFWJFBV,Assurant,PYQGPSFRHUQEHB,,359574.0,5.0,0.0,S,70.0,O,10.0,1648906.0
Uap9317,318.0,Zisyadnpflpbljwqtljdsntymrxcxllentwcsnyathtgoojvcrxwmsqeqepl,Michaels Stores,FKJASEIGPATSLUBLCOLATFDEDAMTSV,,162420.0,3.0,,W,10.0,O,0.0,3534957.0
PUL9318,458.0,ctqqxbnonarjdjaitrnqenuo,,Javlatmbwptycth,S,118416.0,3.0,3.0,S,90.0,R,10.0,2906056.0
Vsi9319,508.0,Isesxjdjokydskgmfifykhlqyqncneoflyvzfqtjmfjokcroucaqpsbyzg,NuStar Energy,VSRWFROWHIFKTVYUJOUGLHDP,a,44735.0,3.0,5.0,D,19.0,O,9.0,1758546.0
Ulq9320,600.0,Cwokpfcpoizsidxsmjpvxoevnlvbol,Equifax,Dikmhjzelxddvrlfv,v,265368.0,2.0,1.0,,7.0,O,1.0,1876595.0
PXR9321,470.0,Sdtwfpfwflymjzfvudkwjbatvkvrmzlrwndwfkhdkizamlcguufxejpvlbnxegausyhocmokbwu,Vanguard Health Systems,awklsmzsxabkshblb,,90317.0,5.0,4.0,,48.0,O,0.0,3364612.0
BIC9322,367.0,Clpcttsnhkiblzgifxaorhkjmkfmyyouokoxrhobrdgegwqhvdjmdsbu,WellPoint,Mqeqxfcadwag,,305683.0,2.0,4.0,M,27.0,R,8.0,960349.0
Egt9323,828.0,CTASIRTBKXTJIXMYHMNSOSZPPTBKDCHHSPNYOWQZPEUXERHQFFTXERVERSYZUFTTGFOLUFEPOUDXKGJA,Charles Schwab,spqhwlkxxxzgohfy,W,312046.0,1.0,3.0,U,19.0,O,6.0,2434281.0
Hwi9324,791.0,qbmtdxwzzcvwkpmeulpkhfkrcmnketbyuvwwtrdmtjlqheyybouaq,Helix Energy Solutions Group,aexqqtqlezfhfufldyzbwmfa,L,130547.0,0.0,2.0,U,2.0,O,4.0,1687912.0
Aiz9325,770.0,Dozbuvmjcfreqowskbqlcjytecyxa,Great Plains Energy,ZLPFFHLUSJAPY,I,54561.0,5.0,1.0,U,88.0,O,9.0,226828.0
lbj9326,640.0,,Granite Construction,JVNICHGFFIWAYQY,N,430056.0,0.0,2.0,W,37.0,O,,2682142.0
klz9327,485.0,iuytdtnhthdsxxhedaxqrxfzbaesdq,TECO Energy,Lrxhkz,,208745.0,4.0,2.0,M,30.0,O,10.0,2356998.0
Vaq9328,544.0,Mstbmombzanafmeuwopwko,NetApp,Bvcopkcwckwjwngi,,328669.0,3.0,0.0,S,51.0,O,4.0,848687.0
iwp9329,646.0,Rwercyyvajfmqjimrlzakftsyfzmissklrvixaevesrtupq,International Game Technology,BEQDMALRSXISLVXVRVDALAOCG,,217250.0,,2.0,S,41.0,O,4.0,735994.0
VDX9330,563.0,Tkiblzjttddhkldkheow,McDonald's,ewxaehuvaxdvdkaooetxmttzxesl,,386927.0,1.0,0.0,W,2.0,O,2.0,1439992.0
XOT9331,821.0,anodqaakempciqtfdkyoiaaudkpfnn,Steel Dynamics,Wxeod,,223494.0,1.0,2.0,M,39.0,R,7.0,1274990.0
bgd9332,455.0,mejbpohtvkfeupsibtnbvsquil,Helmerich & Payne,VTBXPKOCFYKSVGTHHGT,M,372159.0,3.0,5.0,U,96.0,O,0.0,206621.0
LWI9333,662.0,Aygqdevttcwevcpjofqrvsyazlufpelcojluxpjgzhtjune,Lear,Iigvgshocsudihifqofrsg,,462514.0,3.0,3.0,M,13.0,O,6.0,2310238.0
EXK9334,818.0,EVEFBOACAIXQSLUXZBAGZZRYSEBNTWHE,Atlas America,vhozqtlqagnmlphguedihgpfk,,93567.0,1.0,3.0,U,44.0,O,5.0,
nyq9335,701.0,Bcznykrkaslevhnaweedykjucxyfozrlvqeoy,Jones Apparel Group,XEJONMWTVOPDEPMI,o,410810.0,1.0,,U,63.0,O,5.0,2044618.0
Hdi9336,547.0,Eddgpqndjgpqymevdlswsntyypgyfspatbx,Henry Schein,qsslcjawvsiofzkxhp,G,177807.0,5.0,1.0,M,74.0,R,5.0,556278.0
YEV9337,511.0,SFPEZOQTNJKQXXRCVMHZVCQCF,Celanese,pgcuoyfh,,220965.0,0.0,0.0,D,13.0,O,6.0,3284453.0
jmb9338,776.0,Sdbwmprktuutstrmylpdsemxukfyawudircimvpjzabgfypvuplj,Applied Biosystems,Glrbqdnj,,7870.0,2.0,1.0,U,98.0,O,7.0,3775743.0
Uhs9339,603.0,,Las Vegas Sands,Kphnoub,G,359152.0,2.0,3.0,W,20.0,O,10.0,1974666.0
Pmo9340,413.0,ggjwjsrznrbelzgkdfzotllwgdzsyssuudvayqqrxenwgr,Coach,Blehwqglsvnjq,S,244334.0,4.0,0.0,S,49.0,O,2.0,1329378.0
BMP9341,481.0,Stedvsjsbiprxgyfcnraxphyjgcwhepcebsszdueuitvgflnhydzetpvmzztcakyvwxlghppsvqvjiii,Ameriprise Financial,njrjui,,428099.0,0.0,0.0,,8.0,R,2.0,2909229.0
HOC9342,673.0,Xitnikonfohknqcvljjwaqsywlhffxvyubgociapsnqrphewfmotbpkslyokr,Vought Aircraft Industries,Qnurlffgnzaaktkbefbposxwcuihq,W,325852.0,1.0,5.0,M,59.0,O,2.0,
uoe9343,726.0,Pnwkpjfpkwwbzptthdczopjtuk,Hanesbrands,rgkgdgmaznapaerhtyitmjnwoo,,,1.0,5.0,M,55.0,O,4.0,2869101.0
ddv9344,394.0,Ihsuqhlqkqwazptbuhuzpokxblxlpuyduthengnibjqxiqgrmt,J.M. Smucker,hqoguvgrwfkmyvvovmawu,,31005.0,4.0,4.0,M,,O,10.0,565070.0
AQO9345,613.0,Kwjhybjfioliqtmgimayafrmxgcjgmxbieafapypfstsotcjcivjppjznethgoguaetssslgp,Conseco,kdrfkneohautfhlwibh,,5605.0,1.0,4.0,M,25.0,O,3.0,2283039.0
