prospect_AgeID,prospect_Em,prospect_CrRat,prospect_PoCo,prospect_FirN,prospect_AdLi2,prospect_In,prospect_NumC,prospect_NuChil,prospect_MarSta,prospect_Ag,prospect_OwOReF,prospect_NumCrCar,prospect_NWor
Nqx5150,Seaboard,424.0,Nmqdyzlta,Uhbtkuwmpzlnwynolfhsqavfxwkx,gqdjvopppdyuxeqyrcjloqorovxtssfbzthbwuycpedecwucnlteegpnrdzcu,332150.0,0.0,1.0,M,5.0,R,0.0,1833137.0
hkl5151,Southern Union,400.0,KIBMXUG,Ijxguunorm,DGSIBBJHZFTURAZM,304128.0,0.0,3.0,M,41.0,O,7.0,2851147.0
HDI5152,A. Schulman,507.0,ZMLXRBB,HCLEYHCVWOGXIQKCFFDH,Czofbyxruxcntpzgncdkben,69902.0,5.0,,M,38.0,O,4.0,383474.0
sle5153,Black & Decker,,mhrpno,Ubqpithyibpeyo,Gaupijprsfdwayfbpsnludlzpjnzhrbwcxamjuksuyakaqbkqweiykoysilwoqkrrlmzwf,159290.0,2.0,0.0,W,71.0,O,,1844285.0
Lzy5154,eBay,778.0,IGBQN,Auaolw,nnettdfpogoeaxqfinbupvxcuafoodzhvluhytnzyydpydlygqfgoebjmghmxpxsnrcsyeahpapsmtqz,74297.0,4.0,2.0,W,22.0,O,3.0,2609576.0
ugk5155,Analog Devices,647.0,WCYWVJJFHWK,Zhmpev,ODHTJPWJBOUNUJRODBZUH,47132.0,5.0,5.0,W,72.0,O,2.0,2387287.0
tns5156,Buildings Materials Corp.,603.0,Kiwmozrkfz,Jrlywhtrwdjzwvzmdqjlsx,GNPYVXMDDGFNRJHDPBUSSCZQ,372365.0,4.0,5.0,M,29.0,O,9.0,1062995.0
Dgt5157,World Fuel Services,633.0,VDYTLUH,lrwhbtjwaaedtrvnau,rousxwahsylqxukhyzwmlssdnhsespybrvydtqecfjxtwvgzcbxatumiqbej,339676.0,0.0,5.0,M,67.0,O,2.0,3876817.0
Smj5158,Fleetwood Enterprises,402.0,Uxxdjfxlye,dwfjuiawuivwrnnpcvms,Sglropbunqoqhylswmdfcwnoxbbaiwinmjxwznobpkezwboxsvnsgfcnnljxjmcmitxlhyekijxiev,302840.0,3.0,0.0,S,26.0,O,1.0,3070711.0
CEN5159,Publix Super Markets,506.0,lnrukewttrbw,Edpkytqrkdalsuintxzmqbfov,fxhtykiqrlbxnnclaucdbeqfuseciuhhjndqpqrmpnouafdyxlipigxwadma,498399.0,0.0,0.0,D,77.0,O,10.0,1000571.0
Juw5160,FMC Technologies,587.0,TSYXBJ,Dsaqpovcsirmietsrlyqhyvnvnh,Fedlmqwwggkrh,271772.0,4.0,3.0,M,45.0,U,3.0,1678661.0
Qqi5161,Men's Wearhouse,443.0,Ipuvexbwc,MTPBPTESNGSMCKIGUEZOSMPYVOCXHR,Celdnhyqmialjjjtizpudbkqpzqnppjxwegdwauamssurofkbcboswoyweuwrpe,402148.0,3.0,4.0,M,80.0,U,1.0,38223.0
mhn5162,Hawaiian Electric Industries,541.0,Omoorjnpjqxk,bmquphnkwlzvwfhvcybfxnuf,bhnlewrpkugmtljzlehiatbsgxsswvotkmixlaftihznefzmmhueqewelxusudcnwonvimsxl,324105.0,4.0,4.0,U,82.0,R,0.0,829821.0
Gaa5163,JohnsonDiversey,474.0,Rkwxy,PRCUJT,Yityktnxfyztnevxafjhkhg,253787.0,0.0,4.0,S,,R,6.0,1999500.0
Umf5164,Armstrong World Industries,408.0,Zdhijhnocfl,PSMIXHJLUWYOLEJJPRK,,498374.0,4.0,0.0,S,82.0,O,2.0,2475835.0
hue5165,TIAA-CREF,445.0,AOKIG,UWFNPOWRTBREEHQDSMRQKHPWLREC,Ndqlbhlacvlvsjtwvmhacstaoyjmkpjhjkvwxjrdqlbkoeslonpqjcednejrmartxquiwanfkwrjbf,183445.0,0.0,1.0,D,24.0,O,2.0,3395731.0
ren5166,Stanley Works,611.0,VRDDIRYV,oqyvlmqoebihpmbcy,Qbaktmkttqgntygtniqyurhnteempdbgwdqmvdnoplfcsrpustipkpneejspmarsurgd,63663.0,4.0,1.0,U,33.0,O,10.0,3352563.0
Lrq5167,Sanmina-SCI,518.0,Zqrdmqxut,Ellvxogrlnotoaaj,Wkqapvtslhtqfgppdzpvafixjzlewtzgun,195807.0,4.0,4.0,M,69.0,R,2.0,1055291.0
Gxj5168,Sonic Automotive,440.0,Incatiircd,ZJONGONKSVDXZXXZEUQEUDOBL,Vfyoidykqqemkcvglaybednnjrzqmrbldxfebslcmjgoadqwjisxtansvwzljcnnhtqxsi,67931.0,2.0,1.0,M,21.0,O,0.0,2761927.0
Jon5169,Arrow Electronics,542.0,GHHPBFL,LOUUHOTBGVADMVLI,Yxcpjhwqclexnncajnjiklygtftexqnlxhzgepjcmyylftrmlwtcjpahheqqo,291648.0,0.0,3.0,S,46.0,O,6.0,790129.0
FRP5170,Cablevision Systems,727.0,PNWWFTDQLMI,Vgpuhuaqxoiscmmyslkfbrndnqf,YKQENJUACLNVBRSMTZURVWBCRCGLGDFLUDAAFJLAUUXTIXCORIMPTWSTFLHLWEDEGDTVY,434267.0,1.0,0.0,M,13.0,R,8.0,2481249.0
eso5171,Realogy,456.0,kcylcxqd,DXYYLHAATJGCDJFWOEVWUYDJVOT,Rdfkdmdvkaposihmtlvqfvctptjpwtfkscljnbrimjtwdgqbmowzgcoqvumfnvhskhhahqaecfqutm,453828.0,2.0,5.0,S,57.0,O,9.0,2653911.0
CDA5172,,782.0,Yrsxxwakall,GQWBLCZGLA,Qgzmytzaxukqwjvlichabvqwluktuhamigvtutxshiarxmorcuqutwemdmyacanwperyjihpw,486078.0,0.0,,D,71.0,O,7.0,2904087.0
uds5173,Philip Morris International,588.0,Cmflsnux,Wgqthzteqcjxqyr,abbedjggjvriqudfqptmiznljkukskdhgvztluldyw,146543.0,1.0,2.0,D,43.0,O,2.0,2570253.0
Vkk5174,URS,,Sdlnbsyeio,wbejttshbftkudxmlrutuzjml,Yghliyrgbnbdqjhwrtql,209237.0,1.0,1.0,,92.0,O,8.0,375793.0
SCB5175,Michaels Stores,765.0,,aheteag,DHXXEKNBMOTHPDQOVPVL,148323.0,0.0,4.0,,66.0,O,8.0,3439394.0
Xdp5176,State Street Corp.,541.0,Zhgpcra,gljrmupucgebtezaekhvohkxv,Rjblfmiiesorkntodbbfcbkjfyqhhk,305899.0,4.0,3.0,W,,O,8.0,1773668.0
VNF5177,Verizon Communications,611.0,MMMPVXRSGAD,Vfrohadjimflwdusjpdbfcoqpwec,Hrlvrbrnoxsjbhjzujednwxqtdtpvvudpblphfqkevdaywqtwemfweandlsgcazhhzuzmqgy,,1.0,3.0,M,1.0,O,8.0,537987.0
Duv5178,United Services Automobile,409.0,ZDXRSNPN,FZWDGNPF,rsocnfsvsxrwhgqtoyqomwkpykshivwpy,332188.0,0.0,5.0,M,54.0,O,,3723984.0
Lzf5179,MasterCard,610.0,xhqerh,Bzhsdehquuauhxnndodflbhhgcxhn,Lnvgtmxpglwrnxnblwtrgsjviverntjlvlyvavmfitpchkzcoblrrsqcopiwujpvnh,275296.0,4.0,0.0,S,11.0,U,5.0,258911.0
Mbu5180,Kellogg,638.0,DUZAJNGPH,Zjsql,Sndxbwexpabkrlhrjatckvamhvktbiugupcvcxwmterxefazmtldcuczp,453755.0,4.0,3.0,,25.0,O,1.0,1668412.0
Jog5181,Mercury General,442.0,Nficoxsemm,Zcxmdvrbqinyrny,,56931.0,3.0,3.0,M,6.0,O,9.0,3484024.0
Oop5182,Cognizant Technology Solutions,391.0,Wzmsjh,bseiqskzndrotciqijlqsbcwuydcmf,CIXFZLBINGQWESILGJAWMFNOHKIVCUEZEJVKFNIJRDYLH,206130.0,0.0,1.0,M,6.0,O,2.0,1069212.0
Agm5183,Cameron International,353.0,CYUFWGEUY,Jouqsjviqzyaaperwuabuhkbqjolov,Ibhwhtlcrhewnulviojtervvuspkd,46811.0,0.0,0.0,M,33.0,O,3.0,3142867.0
RYE5184,Nucor,336.0,mvmjckcvhz,Symwuhnvscpx,nzfoixcxhvtqjvpcqtbqyvzupfhkeeeqjartjqjjftmxwyosolovpmmttkfbiynp,447472.0,,3.0,S,11.0,O,6.0,1895960.0
Tbn5185,First American Corp.,803.0,Xqsvp,MTOIFDAMPUAROOLJTSIULFM,MVOAUNTQUILDLRMOILRUSMWHIFLM,191758.0,,2.0,M,2.0,,0.0,2386093.0
TVO5186,Huntsman,418.0,khmhskchujst,XSSGTNPCDBRDJQNKSXA,QAJPFBXIYVGBXNRIRSFVVX,487286.0,2.0,4.0,S,81.0,R,7.0,3414196.0
wpx5187,CVS Caremark,632.0,gjvoq,UWMJDONKHYIYKER,Izfxoyttajbimeppfkpuwrjtfarvonsaubnvdjssqrhwloueafs,101773.0,4.0,0.0,M,98.0,O,9.0,2587044.0
JCF5188,Ametek,505.0,Sajpoowo,Wzomzkqnnpqnbibqvxvlqrpwftdx,Zknasjtfnnencm,356923.0,1.0,4.0,S,21.0,U,0.0,3565494.0
Wvh5189,Reliance Steel & Aluminum,401.0,ZZPFTLCROX,USDZPBOZXLRHTQMPX,Jwbiqfj,238413.0,3.0,3.0,,49.0,O,9.0,1979153.0
Lnv5190,Piedmont Natural Gas,549.0,Mclgniwqhxn,GMDLGTCEXCINBYZ,Jpbwshfnxrhpdmfqspvjlkvxgwujqeb,439618.0,1.0,2.0,M,11.0,O,1.0,3346972.0
Skr5191,Portland General Electric,713.0,Qtghdgikv,ZGQAXGPPJMXQCNE,,374104.0,4.0,5.0,D,97.0,R,1.0,88831.0
Xxw5192,UAL,733.0,Qqpjrsj,Brsavnjsglesaefziqbvunirvmxvnt,kluqxvoz,393154.0,5.0,2.0,M,20.0,O,8.0,3520688.0
gyz5193,Cooper-Standard Holdings,842.0,XPZDBUSR,ZSHUMCNCUUIQLPCOAUQAKTCH,iyymuffrlmqrksjxnoqvhfagqkoarfttriegwjnyqprnbxxtugvreyobcujtyngzbihwcnhyahejpj,395498.0,0.0,5.0,M,69.0,R,2.0,505490.0
fad5194,Guardian Life Ins. Co.,454.0,Mozghrpsdmbv,YLICPGQIPMPRGTZZTIKLEA,Mpndacvurwrziltirkuoldddcswcuptuphulipblufggurixgyzh,488185.0,5.0,3.0,M,94.0,R,2.0,
Mew5195,Weyerhaeuser,638.0,IDPEZCNUCTIU,YSDCGRWTJHWKGIEALD,vqyobvrvjdymwgfthwfipiacwzbpomxuidpjjopcdbzdqgvcqjskjageen,363058.0,5.0,3.0,,47.0,O,10.0,2773536.0
Uva5196,Principal Financial,835.0,Dwzygdbwhbn,lybqjrmtomkiaqpuqggdtvnumqcbrj,qorsmdwsahvztjwsflofksmnjxdtavsnejaxfwrtvfsckxxukj,279232.0,4.0,2.0,M,,U,0.0,1852539.0
HHK5197,McDonald's,,Galgf,FIOFPLSCJYQKWGJCVOGY,SQYPNREDPRYWOBYITICOFABUJVJMRVSSMMBRYANIRZMPGKEBVCXKQPWDUXANVFHLJDBEIHGXCNOYHZ,282401.0,1.0,3.0,S,63.0,O,4.0,3057999.0
Kip5199,Emerson Electric,386.0,Cbuxpqm,PNJKVKRYST,bgzmcfhrrdcwsjtogiykigkeqgagowjmgkoplldrnmkqzj,380158.0,4.0,4.0,S,90.0,R,4.0,2663603.0
aur5200,PPL,693.0,imxawsdfv,Sjtdhwnkfjumabhopbspdrbtllc,Zkyis,11342.0,,2.0,M,29.0,R,4.0,1769008.0
Pay5201,FPL Group,425.0,,rffksrhtemwozvgrh,kbwwtdsljuzxcnsygearnwdfrrxxrvtsxlqcawuczzwbalfc,224145.0,5.0,0.0,W,87.0,O,,2494794.0
tzq5202,Core-Mark Holding,470.0,rcquvxrrgdpa,wpcnhjqeskplsjguophkopin,FULNQWRASKUJMWSVAIGPGDVXFLSMZIZTZLLLELWFZYCWBPGIRLOYHAJDJKSWWBOCELCLAQQWOSECWWX,,2.0,1.0,U,85.0,O,7.0,2184144.0
Tzz5203,United Parcel Service,556.0,Rafcfhkkyg,Bmouokrfe,rzcooijihxqerddejtiuhilxygiagklqndhhlltjnwoebdw,343839.0,5.0,5.0,M,52.0,O,1.0,2175684.0
Kcq5204,NSTAR,747.0,Ibvbrrpbaelb,Gwycevbsytxedmdokwktsgzqtd,yyyteswjmwddzqyoslthrmztrxaqwidhshwhjjqkkcupiwnjakodnammlmhcx,32012.0,2.0,2.0,U,,O,8.0,3309455.0
Cbg5205,TD Ameritrade,,agkkjqxz,Oednaenvbskuynvucoftafylfvusz,YGPHJJYLIHBYLFNPYICCQUMEUK,499036.0,3.0,5.0,M,,O,6.0,2907241.0
Bbv5206,YRC Worldwide,592.0,Cadtbgpfkdx,Jxnxprcdiuolygb,Jwnurypkbgenjwqvibijdbgpkoxyygvsxruubjjxlobvpiidzmfardaeuomfezpbjfsgrevqecfraee,483339.0,1.0,5.0,W,6.0,O,5.0,3574784.0
TZN5207,Hess,534.0,luhgagwc,owcmwfedxsvwilsjedrnvbr,FEGXYBZNQOZYMR,333216.0,1.0,0.0,D,79.0,O,4.0,3099630.0
RVS5208,NSTAR,772.0,hvjxwgb,Dsmmerysrahkjr,Ajedfzsxhtgvdpaxmmwvugiulbwuewwnureaktjqykepcycwmdrnqczdtsrnklblujzftcuyhfh,416707.0,2.0,1.0,M,0.0,O,7.0,1031447.0
Oze5209,NewPage Holding,824.0,,QYIPYSPRUYNUHNSZTJKNOGR,,250144.0,1.0,1.0,S,43.0,O,9.0,3455113.0
Qjb5210,,581.0,ocmzmohylr,Izjxukxwoshaehzg,Vghakuynjqvxscdezvxd,259893.0,3.0,5.0,,83.0,O,2.0,2066307.0
Hef5211,Bucyrus International,361.0,Esejcadcp,Pbpxqxngaytuptcgndyxluqqcbqrci,CLXWXJEALTLIYRNUYIWGMYCAD,433889.0,2.0,4.0,,86.0,R,3.0,1673757.0
Nbv5212,Lockheed Martin,635.0,Nzjuwt,Qicfnxpqhfqpqqhlnpmcj,Lyrnxmlhxrzjxtgjafxosxqbnbwy,37992.0,5.0,4.0,M,47.0,O,9.0,634220.0
Avv5213,CommScope,726.0,Zzorebr,Ydionmpoaugawfv,ANAGYPEJCDE,490311.0,5.0,4.0,S,31.0,O,6.0,3677277.0
xnq5214,Zimmer Holdings,696.0,Zdvxopktcqsi,Rydzmubki,Jkwvdnapogfiwoejvoculjcgi,449517.0,0.0,3.0,M,97.0,O,10.0,2158104.0
jlt5215,Telephone & Data Systems,825.0,Ixbbwawn,UOGBHVCQYPBSZXXIQKJOW,Hotwbeyujqfluygveilngbginevjqpxfnq,268759.0,2.0,2.0,U,64.0,O,7.0,228730.0
Leu5216,SPX,797.0,aowinbdp,Nouqh,PGLGIMOUROMPOMEPKONFTRNRREJYSAWGIGCELBSYBASXISFZICANYZWSHOMCYGQE,325374.0,0.0,0.0,M,3.0,O,9.0,3950096.0
sar5217,Insight Enterprises,698.0,Cvofsduwh,Vmiqrgfzkjbfvlkzpgke,sveqcvlwibaexeicxkroiitmpwzpzuslslrdenlgcycdzyxtzitqsogirdxfgyzfdwogczhbcgrgwlou,65074.0,3.0,5.0,W,77.0,O,6.0,3302140.0
Kdx5218,,572.0,OEKQMAS,IMGCDGHKHFLIL,CFGGPIKMXLDHBSQSBMXPRQMCAIVVUTYIKYXRYNIDZKJHWTXIYQKJHLYRBIWUOXIWWNLLVLDQFOGBLB,322241.0,4.0,3.0,U,54.0,O,3.0,3870042.0
GLN5219,AES,658.0,Euqwwhipievw,SRKHPXJQWPRCQEY,Jmrvowpbuqllenidjlhfiywlsbfwkilcegeirbnscrbkiwdmhxbfgww,359904.0,3.0,0.0,M,97.0,U,,3348747.0
Ywd5220,Universal American,689.0,Vandlqp,XQAXFSKCSBMHNKJIBAEVNXT,xunqjzjvkrirhaameyegpfewpu,75727.0,5.0,1.0,,4.0,U,1.0,3446218.0
Pfk5221,Genworth Financial,737.0,Fepgv,ialviywppsxrmt,EJQOUOPQTJAVNXSKNXSSGQZNBLBEVREFOVWKTIUDOJEEWPOICQVRNIIZAJODPIECHAV,88206.0,5.0,0.0,S,97.0,O,2.0,547053.0
hpd5222,Alexander & Baldwin,713.0,SPOPMYQUL,gmwkhkjcriaocmxasuufum,Rxjkpiqxpsdbweuynsxydgdo,160466.0,5.0,4.0,M,100.0,O,0.0,2641409.0
plg5223,Affiliated Computer Services,459.0,kbgpvvkrivs,unhjgetcrn,YUXQBVZUBMXRWWJUOQADPBRVAEJPBXUXWNAIZNGBKPWAYL,266748.0,3.0,3.0,M,21.0,O,7.0,3394648.0
pjf5224,Trinity Industries,749.0,Iaotchd,dkxjcgwia,Uethszorftquvhjzvaprwhvcgiewytccldenboxvorl,,5.0,0.0,,72.0,O,3.0,1285921.0
Miz5225,National Semiconductor,412.0,,Jsrhnddgfvvphzmsgqusfhiqm,Orwmettlaapsutxqnldaltiptzleihqsiadbwcpyxjuljocfgjzhekmrbkjhjv,39159.0,5.0,1.0,M,17.0,R,4.0,3893266.0
ZSK5226,DISH Network,456.0,FXWUZPNN,Uegssdnljaefycddeohqeshhfridr,Xkauegnulvslglhcfpqrkc,290196.0,0.0,2.0,M,6.0,U,7.0,3188950.0
AOQ5227,Hanover Insurance Group,423.0,Tbmxr,qsbtdnnnbhocrblywfatsgwvmgxicm,Ejaitvujmiljevhizqnpxmncvep,454911.0,0.0,4.0,S,55.0,O,2.0,1910568.0
UFT5228,Southern Union,392.0,Rkkmkvbri,Xkhqgeamnakdlkszgjdzm,ASYWTVTPFF,18171.0,3.0,4.0,M,18.0,O,2.0,3061524.0
PVC5229,Archer Daniels Midland,530.0,Cnmmjfvq,Layrpedfkpvwriwpxidej,Zoywtyxnlfpvuvu,129291.0,0.0,4.0,M,98.0,O,2.0,1350346.0
Cke5230,Teledyne Technologies,650.0,,XONCUWWRKRW,Ypmiqgwsftzwxi,394710.0,0.0,4.0,M,11.0,R,5.0,686413.0
zvj5231,Cognizant Technology Solutions,786.0,Cckblvpk,ehjoqpvhfpxxlavczcsnymrl,Hsilqmkccsk,123811.0,5.0,3.0,U,21.0,U,4.0,3536447.0
IZK5232,Fiserv,729.0,,AGATBAWFISMVRDO,ODCQBDOBHWRYGNKEXUEBTGCAKHXQQFIWRJZMZZQROCOKDXBQLDAQGKSTCCFRFXVDZEOHCNR,351588.0,1.0,2.0,U,33.0,O,3.0,1822492.0
FQH5233,Public Storage,723.0,ikiss,CAQFCNNAGX,Mgipmrvcnajbsqcxo,328034.0,4.0,2.0,W,11.0,O,4.0,
Oiz5234,HealthSpring,467.0,Swiqwdyr,Ltuzqnmliih,BQDMGXZMGRJTZYZZJOCHCTCXPCOTT,80142.0,0.0,4.0,,16.0,R,3.0,1462691.0
Ncr5235,Biogen Idec,618.0,BVIJAMROPC,Pvlsihhqd,Dtohrckomxchagzkuksdfanbfezabazzituiwpuouakzvwlgqhdxsnhxlt,166315.0,5.0,0.0,U,2.0,O,6.0,1953600.0
YSA5236,Ralcorp Holdings,394.0,THYOAONDADY,aywticrsg,bjgembrkgrbdbsrqiejuabqcvmlvbgpfuin,438902.0,4.0,1.0,M,99.0,O,9.0,150494.0
Acg5237,SAIC,541.0,RLGLCLHMRTP,AKDCVMIXXNWQ,gkkkltullkqdboopv,485543.0,1.0,1.0,M,95.0,O,7.0,2590010.0
Kfv5238,Pinnacle West Capital,721.0,Uuhygop,aauthvbajtxkvo,Kyvleaxswaovlirqzqk,87872.0,3.0,3.0,M,64.0,O,7.0,2919849.0
obv5239,CF Industries Holdings,625.0,vkkbonz,Orhqpndwl,fuwmlyowcpgbjgkplleakdnembtazw,,4.0,5.0,S,20.0,,5.0,1945176.0
QSI5240,Eagle Rock Energy Partners,304.0,NLUEQQY,ENNVUQYUFDYIDHYW,rndebnscihnougelxkxmgszdakxiodpazgfsllh,225157.0,2.0,0.0,M,23.0,O,2.0,2761295.0
Rrf5241,Sanmina-SCI,470.0,Hebwjosrh,BKOUGJTNCJZWTUILKDPAN,Pkowxluzhlbctjbxfyfyhqojwmbce,447503.0,5.0,3.0,,0.0,U,8.0,2209204.0
ICL5242,Alexander & Baldwin,710.0,,CEHUMNVXUHZVQRDBINJP,WSGTXGKDJLOYHNSCRFIQYJOBYUBQFGDSQTSRVXJXHXOKFCUVKVTLJXAZZEYGG,,1.0,0.0,W,70.0,U,4.0,1468553.0
Tij5243,,336.0,olqtoxlsmx,eldqcmqrxupma,JOEYORUDFSSWBHGIIGEMROLXBUWOEFEITXXWUIAPEKQAEIEOSXQMNEVNZRUJKBVJC,228899.0,2.0,3.0,D,85.0,O,7.0,130481.0
Yyn5244,Ametek,525.0,,KJVJAMIDPBVDXRNAXBHUAQLVCZ,JHZONCPMGUZOHTBPQVCJVNIKZBMQWOXWDGXTFBBUCPMPDHFNXFLFCGCWIOOSBT,415453.0,1.0,0.0,M,26.0,O,2.0,1738457.0
Tfm5245,Amgen,759.0,Nxhledfw,Syrijhgkokvop,qovahirurzljobcojxcnnhbebfvpuwsfufqxvolvyhhblrxwbkziybbukmmxdrvsxxvhchqcqcl,499620.0,5.0,3.0,S,37.0,O,6.0,3315356.0
ykv5246,Berkshire Hathaway,332.0,XWKWDUVOCZKD,Fejgpfgqevzwiwe,KPYRHCIXKILKQSDXQXOPXGUJDUCQO,128125.0,,1.0,M,,O,1.0,390153.0
kcz5247,New York Life Insurance,801.0,Rcmhsjkxtdhy,OLGOLVSF,okopnmqvxwfvpiakekbtyadqxqzqmw,414950.0,0.0,1.0,U,73.0,O,9.0,3755999.0
ome5248,MSC Industrial Direct,334.0,Qcqeiggrw,Cvelmxrtblwztxongcmeoh,Syzozihpakyorzqnmlvngnljbibcnuvubglveftcamdpemkz,394561.0,,,U,56.0,O,4.0,3179478.0
Vrc5249,International Game Technology,315.0,CJSTWOPMFAI,hnkbjiasglvvyzwf,fftypfilmy,8576.0,0.0,0.0,W,69.0,R,0.0,3232955.0
OZL5250,TIAA-CREF,439.0,PALVRHHPMQNE,vmzbtphwxq,Yrgwoes,272465.0,1.0,0.0,S,93.0,O,6.0,1799715.0
Hos5251,First Data,572.0,vkplwslcfkv,mitokvukgcufejkxfoaskmwt,ckutbpepzdarxloqdbectxyugfcjhmngktzjxwulvqbjqoklgofqkuawkrlchtceduhjzhatbhkrhlnb,70648.0,5.0,3.0,W,0.0,O,3.0,3179247.0
DVM5252,Emcor Group,685.0,tagtkbphekyf,EVRENB,Ubjglbofohpuxlnuh,207846.0,0.0,3.0,M,40.0,O,9.0,3134326.0
Jwm5253,Cardinal Health,314.0,Lpbwfvvdatb,Ehcgcskvjvphttxvxnl,WEPHNHPXJZAPNYJWEUYMRRQWRGJAGSBBQRDIRZFYNCCPVBNKUVDNTPIAJDVMPWTEGTE,447928.0,1.0,4.0,U,79.0,U,8.0,587560.0
fye5254,Saks,421.0,mqtnpnay,OUIXSOURNRCSTUTXD,odjonlgrpfxmlpshxukjfychivvdpivfpgnyqrjdcrfydrgeebslaxgokhbrjhwx,222495.0,3.0,2.0,D,37.0,O,0.0,2279108.0
fdv5255,Goodrich,731.0,,gdrtkkkjvvjmimuqjrhefefxexioiv,Xrftgkgg,245645.0,3.0,5.0,D,30.0,O,9.0,3688637.0
WNT5256,Blockbuster,839.0,fwoztchr,Rgdeba,hrcxtzbxbswhlemcyseobsbatvcnoikmyjssrhcxheslduyxakg,185655.0,1.0,2.0,M,17.0,O,2.0,1364973.0
Pdb5257,Calumet Specialty Products,455.0,,UENBOLFVJHEDTHDQOXNSTK,sumubjuxfajpkhyoybgpkau,296919.0,1.0,2.0,W,48.0,O,7.0,1602824.0
Nea5258,Telephone & Data Systems,575.0,Ikvbjzutwzl,Dmcmecmeg,Nlxbbhpknzvtyxewxzviccgqakdef,370762.0,0.0,5.0,W,78.0,O,9.0,3421962.0
IKO5259,Sara Lee,611.0,fcoljfi,TZFWTAISUNDUF,Plhzfalcvwlltrerwxooavlmxtwfxvqpiadtmgynfmsx,193005.0,0.0,2.0,M,99.0,O,8.0,1618035.0
Thk5260,Bank of New York Mellon Corp.,646.0,njvtxymcpim,Isvbzkhdqjwinvlmu,YKHYEBNCVWMNFBP,111673.0,3.0,4.0,S,98.0,R,4.0,298871.0
LOZ5261,SunTrust Banks,443.0,Ttmisjra,GOWVMFFAVTQOBEAHRNNHQXR,Pqeloreyahkmzznknafizoepcghngjlwrzp,248232.0,,2.0,M,84.0,O,2.0,3918610.0
Tzk5262,Dynegy,325.0,Xqgxicspirb,Kdglxaaq,yxeozfqunfuvgmwlevpghslnwrgitnfzokrpxjeihagjgbfygyihddkbfbmitsdreawlwlbdta,84331.0,5.0,5.0,M,12.0,O,1.0,1037654.0
JIS5263,American International Group,488.0,CVQUSUNKQT,eijlhvafcqmbkytjzkroxprhw,jiizgmfwrzlgja,201572.0,5.0,,W,90.0,O,2.0,192475.0
Lrv5264,Ferro,570.0,Kntwcbjhl,TVWNKJLNDKLIKNFKOIOCFFCPDHCQOX,BXPHQDZQKQSNNK,237978.0,0.0,0.0,M,72.0,O,8.0,3768260.0
SNO5265,FedEx,392.0,HTKEGMN,JUEVCUYPKXRNQQBPOHBO,,157959.0,,0.0,S,98.0,,10.0,904691.0
Rvc5266,Modine Manufacturing,318.0,Bkryetbmjmic,nooytwuamnsubwideowehntexkudk,Ghbgdedvvpxmwrsrxtkpnbekbhmnzlivzfmfqpqzwncuwenkbkrwb,108922.0,4.0,2.0,U,48.0,O,7.0,1512806.0
LDX5267,Insight Enterprises,362.0,Ingwyswjla,Qvxzqlvrjx,Ewzmocmiwgcbaexmxgvevcmgxfmqkckkifnsyzjxfgtbtzmids,415372.0,5.0,0.0,D,10.0,O,2.0,3905374.0
Sfl5268,Xilinx,571.0,Nkhmevyy,Pdtwtm,bzjntgznurfmuzxcxthfdsguxqsqmwdgdelkxtyfrujbqvuovvfbrollhbnr,276248.0,2.0,2.0,M,49.0,O,5.0,523100.0
Nwq5269,Sanmina-SCI,598.0,Hmcjibjual,Mnwaphcphkdmvbhiknmcjhmblli,LCGOUECBMJOWYZGHBVOONFKJPAGNARTGJFMMHKWXXOWNJWCZCV,293419.0,5.0,,S,26.0,U,8.0,921264.0
UBO5270,Alliant Techsystems,446.0,YAQPDRCS,tmaeuabklimhudpmswtrrfmf,Nlxutdeoxqejnxbfgyrtj,355746.0,5.0,4.0,S,70.0,O,1.0,54629.0
Rpq5271,Jack in the Box,603.0,HKYWYGNO,QYSCLNEVYLU,CLZSOFYEZPSNMINWCLAAVDOYENYLFKUUINDVKJEXVIMN,336735.0,,3.0,S,5.0,O,7.0,3393993.0
BQF5272,National Fuel Gas,360.0,Aoaascqandh,Vbddgjnrpoggbuzckalaj,Mksoltjekvviftkanbqtkcmnspnrhwvctdidckingddjnsryfeugpsliz,499804.0,2.0,,D,54.0,O,6.0,817350.0
ssd5273,Stater Bros. Holdings,453.0,qdjkbxqv,Elrtwxpbmha,,348072.0,3.0,1.0,M,8.0,R,7.0,2712320.0
Vxk5274,Diebold,735.0,,SIFGKMHRMPUKSPAVYKKKZEXOPVRN,Vcdmrgaffxybzotimhpecwwxetkftzichsqmeljtbeovbyasdajylskswxijzmyofrjjpodnnzopqhbv,188999.0,3.0,4.0,U,58.0,O,9.0,2560196.0
ALG5275,,750.0,oycpn,Qjfqg,Rvoplsesxixvhamfpxwzpnnxglclthzvbegkmcwgfydvnipltwwzydcnrqimgafdgygkrdhz,200483.0,4.0,2.0,U,15.0,O,0.0,
Fwo5276,UnitedHealth Group,,SNTTX,Zpdxnsehgxfni,ewhvrhvqhhpajsqdgex,65517.0,5.0,2.0,,77.0,O,7.0,3185416.0
Sce5277,Sally Beauty Holdings,775.0,Wxxsgxwqhv,ejqycn,,311750.0,2.0,3.0,M,3.0,O,8.0,3855931.0
