AgencyID,CreditRating,AddressLine1,State,NetWorth,City,Age,Country,Phone,NumberChildren,FirstName,OwnOrRentFlag,NumberCreditCards,Income,NumberCars,LastName,MiddleInitial,Gender
AQO47u6,919.0,,GA,5680016.0,Barontouge,15.0,Canwda,1 842 023 3239,,kspvkskl,R,4.0,11608.0,0.0,AQOXMVTTU,D,
NBd4767,628.0,Bniqpuvw28dxvixfhgubuvbpntvitdmpehllpsmsdeaabvjuvfkmuzuwjq,RI,1936195.0,Atlagta,68.0,Canadx,1 863 751 1461,7.0,eVBaONADUSBYBjBP,R,0.0,184281.0,3.0,NBEXAMDDMBYUFXXKIWOX,,
Wkt4767,1062.0,QTDjGTPHMQmAFJQIDLxXeCKBRBPLFISPgUdBBX0JTBQSZBfOcSRuRS,KS,502993.0,Palndale,43.0,UjutedStatesofAm4gica,1 960 017 7001,7.0,jKVOHMQZwKUXgYEXUPnDE,O,6.0,141563.0,,Wktzspenzcrklxhgbjtwapghzvdf,A,
RQW476i,605.0,z7zjgvxksarhw,zaskatfhewan,310167.0,jndelendence,53.0,Unitede4atssofwmerica,1 879 079 4687,5.0,Cfkmeztjpzchdwilj8gbuxvfwkou,O,4.0,120012.0,1.0,RQWCVSTOHMFIPYCDIFVMIZMSHGRUOJ,r,F
Gac4760,1239.0,EIqRPMLENpOMJxS9BJ2KSfWaMsKDILICNSVNWIZvTPKAJ,MO,2209962.0,Orkando,87.0,Csnada,1 251 194 3546,2.0,dxsurnkzgejwpkq,,4.0,183934.0,1.0,Gacgsyawkwlkvjiowmnsns,,
wbn4771,1022.0,DMWHZXgHHCtRPAMzZFbHVJFCCOTDk,OH,,GranvRapiss,160.0,UnitedSfatfsofxmsrica,1 297 731 0806,3.0,CUVZEQCdCPLEgPpWPGRVxEUCfLN,O,3.0,103528.0,,wnnlgkmcezlflqgwekf,,M
hxu4772,570.0,Q4kwhpaxhuuzfappcadobziyzeyx8gnsukcqbmubqovzjutw1,MS,4730105.0,Cincinnagu,123.0,UnitedctztesogAmeruca,1 962 096 9446,6.0,IKDaBNDMSSNsNKlJ,O,1.0,315293.0,0.0,Mxuwvcatathctkpzf,,F
Yyn4773,1127.0,cjzqelpfksmq5k,janitoba,1661393.0,Twmpe,39.0,UbitedStaresofAnerida,1 017 224 5280,2.0,qknhzcrvndgvzlrtivudakb,O,0.0,103141.0,3.0,Ytnyjykkn,N,f
OHQ47u4,961.0,Kkbcirdjcabwrikwftzqsbfirmbuofsqjtxftsy,NM,2886783.0,Hwlifax,,yjitsdStatesofAmer9ca,1 929 493 2177,3.0,Ddceavqgoeipnddx,R,1.0,89746.0,0.0,OHQAHDNCYQKHCDSTIANYHEGKKX,,
Wj74775,1170.0,lfqfeoxrfkojbahvswlhmmutntj,HI,4570413.0,Hwyward,84.0,Unit3dStatesofxmrgica,1 877 120 6900,2.0,Bznzyfnv2,O,1.0,157688.0,1.0,Wjysddxajxisgfnlizagzl,,
Ske477y,642.0,Kedqeh5emlsetgwqsox2uidqnimodsskwttaomcvwd7lnmotfmy4qkoftqsjoxiosltmfnshabrfutau,DC,1780808.0,Ottawq,71.0,7nitedatat3sofAmdrica,1 374 043 5434,6.0,mdekwztkhbahoixnjkhpjkhqe,U,0.0,123324.0,3.0,Skerluhjdetcoqsthux,,M
vqj477i,803.0,nxovelrkhaybpoyhdaacregdnyye2drvwlnvdrvhxhjte0hwpzlcv0qdru,FL,1542102.0,Milsaukee,115.0,khitedStztesofAmedica,1 075 008 9722,2.0,QeWJQKZKwDdNEB0GHRJDOFX,O,2.0,38406.0,3.0,vqjxrz,V,
clu4788,627.0,S5dcmextq8fuuxcmcmwdhltzgwivjt8jousgnlohnypbpxotpvkbdqhl8fcmhvxlkotdakpvja,IA,5606572.0,PembfikePines,115.0,UnitedqyatfslfAmerica,1 530 986 6567,1.0,KbOCMEVKAJ9ZSWc,U,4.0,162250.0,4.0,cluegokhxlpkjvblpwhqu,,
lar4779,468.0,vh1ooylxwuscevgghk3prcbuzqhcvvvnxxozuzxvokvwwyw,DE,5336645.0,Alexsndrka,28.0,UnjtedStagesogzmerica,1 152 266 8393,4.0,KHWYXOSGshFGZ5ODFKHPIJMt,R,3.0,208748.0,3.0,Karllqxkdsjmcx,,
CFH4680,545.0,rlstrlmpgl4ucjkgssrlaucygdbhprdkeaim,RI,944598.0,Orlagdo,66.0,Unit4vStxtesofAmer8ca,,4.0,Sfmlogozydnnfmhuradcdkyza2r,O,5.0,171925.0,3.0,CFHJZCDMNNAJBNA,,
wsk4771,983.0,ijciykybajdlhvxtncxbu9fdertib,ID,384235.0,xedarRapods,37.0,UmitefStatesofAmerifz,1 725 743 8408,0.0,xfzqatohezbbwrcyj2ncksmtui,O,2.0,122387.0,1.0,wskrlnhdxyifbisiuol,,F
QFs4782,686.0,Aamhdhessvvggvn,Albertw,4090898.0,Puttsburgj,83.0,Ub8tedSta6eslfAmerica,1 326 915 4135,5.0,X6albxqlr7aaofk,U,0.0,230237.0,4.0,QFZBUC,,m
Vjs4u83,853.0,Lbelklezvuluxqysqyttvjnwlzzqhaup,CA,5783327.0,Duruam,138.0,Canafa,1 780 720 2815,1.0,TEQIR3LeWIUKAFU7CZDQCXahUMG,O,1.0,115172.0,1.0,Vjswwbbnlujrstuogiiwksny,,F
Mrz4783,845.0,,MA,2795139.0,TtousandOqks,,UnitedztatesofAme4ixz,1 972 786 1950,,iqzhexggygahjgtbiao,O,1.0,254108.0,3.0,Mrzapxygfujkydwruapfyevomdsg,,f
6VB4785,603.0,azrivmsuisppqkd,VA,4023857.0,Fayeyt2ville,57.0,Uni5ecStatesifAmerifa,1 346 704 5546,5.0,Ttfn7yxhvpljqqejxyyftmadlj,R,3.0,98933.0,1.0,TVBCSLNWPVRLEXIWSVIX,,F
tfq4786,1335.0,bswwhypiltbvrlimxxusfgabegpkrmozazdgwbpvdthihjmdsblamnceda2dj,WV,3884059.0,NewHavrn,75.0,UbitsdStatesofAmwricz,1 670 016 0457,4.0,8dfhxshsuktgrtvczmju9cwukuwbe3,O,4.0,142657.0,2.0,Gfqxrosxaw,I,
R1e4787,888.0,Jcdbmypzmwaymqoigbbvtpwnvgkoyowdrbtgbjpifhgdwyjglbvwfsm,ND,1730294.0,Montreao,71.0,UnutedcgatesofAkerica,1 573 569 4369,4.0,tjqdrwipzgwu,O,1.0,88433.0,3.0,Rqepojxeemax,Z,
byf4787,846.0,Ohn5fnllrzmqpfvxypij2iaiaelpxdxdpsgiqapfffxdnljykkbz,GA,2436579.0,Reno,47.0,UnufedStatesofAmrruca,1 624 320 7212,0.0,Jguqnlntswktainb6rfx,O,4.0,196302.0,3.0,byfqeoz,x,M
xgo47o9,1073.0,HjQQMXWdSMbW2FYUDWvXKSBHY3SDLeEAFBQPN,OK,960498.0,Lafayetge,70.0,UnifedzrateaofAmerica,1 596 035 1942,8.0,Cnhjodtsvajfdhwbiwftbmcqa9x,R,4.0,198375.0,1.0,xgoslxlqldexalfushjz,W,
vkz4790,567.0,NFvDXPUUASfCVPHULQCmWXZROu8MMWLDBIkHl,OH,6424737.0,NesporgNews,81.0,UnitfdStwtes0fAkerica,1 651 361 6666,0.0,febnctpiyvvacy,O,2.0,93364.0,2.0,bkzoguhqejgtmwibeuoyqe,,
Obw4791,696.0,nmiecyswuvk,Newfounvlanc,94767.0,SimiValpej,106.0,ynitedStq4rsofAmerica,1 401 158 5090,2.0,VvFQIJHKfUEGLSLxWIA,O,3.0,63772.0,2.0,Ogwiulgtnptmm,C,
wih4792,,xfzasztv,VA,4138842.0,Osha1a,41.0,7ni6edStatesofAhericw,1 635 678 2527,3.0,Jzocxoigrvdvvaymqdirwwjvpgu,R,3.0,108846.0,3.0,wigxgizqwvzeevt,u,
Yae4893,1083.0,XBRXTCVcoOPcQFJVsKaVHWKGQD,KS,4323091.0,Saoem,102.0,Cahada,1 811 784 4932,2.0,Opfnpgsdcdkyinijj,O,1.0,107582.0,3.0,Yaeddmdmpyfldpselrjw,,
WCE4694,874.0,micfaiefswmrmukdiiuipdwgnwo9mawbsjocbcxnnvxzfedacxqnxbzejk,Sasustchewan,4393371.0,CodtaMesa,45.0,Um7tedS5atesofAmerics,1 440 442 0036,0.0,Nzgoxmsvx,O,6.0,185629.0,3.0,WCETXPPMBHDQDCC,,f
Bvqe795,865.0,4uercg6eyibevazazaqxtivifocgjoukdskfnbngrxelbh,PA,1211335.0,Warrem,95.0,UbitedStst3socAmerica,1 205 062 8105,1.0,ojplyvdbnatudvvlcyvpateun,O,,273882.0,2.0,Bvqfzecbusimqaqezqs,,F
Zxh47p6,272.0,obbddcdwhjvtq9gmwthehrtyguocpbuxirnlv,MO,1539915.0,SanJ0se,57.0,UbitexwtatesofAmeruca,1 831 719 4038,2.0,dumutipj9l,R,1.0,188463.0,4.0,Zxhxoqksjmanyogfng,,
fZO4797,272.0,Tkbevrfvuaglhwcstkmwuskjujitfsn7,DC,54597.0,Tacomz,44.0,hnitedStatfsofAm4rjca,1 651 305 9683,4.0,acnplzpvitwjcvygf,O,1.0,194943.0,,VZOSLOWLDKQ,L,
Txl3798,478.0,hgrseohom,NY,3155019.0,SagtaClariya,35.0,Canaxa,,4.0,y6esvwejnxvbkwhhv,O,1.0,73733.0,2.0,Txlyahbmdrntsogee,,
Khs5799,477.0,nO6DOSNUOMRTSrWDFPJQKJMWoSvY,HI,4627794.0,Kitchen4r,67.0,danada,1 677 144 9839,3.0,Gtfeybfqzabhkgcek4hh,O,5.0,48397.0,3.0,Khsouzbrfeavmcsfgkb,,f
Jra4800,868.0,dydnjcerzbb1bddazvtnboxgoyoiihj,OH,2841687.0,Kajsassity,142.0,Cabada,1 440 592 8791,1.0,MDAWZMPITIFo8NGvW3JPE,,3.0,137048.0,2.0,Jtacfxoofzlmxeqamiqrerwbkdalyr,,
njj4901,661.0,jrlsvdlgj,Mani6oba,3744132.0,Wilmigggon,44.0,UnotedS5atwskfAmerica,1 032 839 8552,,gobgimeidizzsv,O,3.0,208615.0,2.0,njjeiwieido,,
vaf4802,926.0,Flkpfgotqnkahwztznaipowuoqedgpsapbypgmsafa6vzlfgjeyx9j,MD,1949873.0,Fullertkn,39.0,UnotedS5atexlfAmerica,,6.0,B0ITmTVINDHB,O,4.0,78312.0,2.0,Daflfqziohpkclzpavdhhxycnt,,
YOO4893,792.0,YgSSPANPBEOxBPNHOHRfRlNRJGVnDI8XKTJOkNSyB,Manitpba,4531941.0,Lonfon,56.0,Canasa,1 132 311 6001,4.0,mslvfuficcxby,R,2.0,43075.0,1.0,YOOUCY,,F
Oey4803,1069.0,Uembiybcynngbxmbmcpaknmvrroeqvcsncxkpmsksgcj4ooresqoxnlohagkkncdbkq,MN,566691.0,LazVegas,120.0,Un8tedShat3sofAmericq,1 396 574 0224,8.0,tncpjaskgb0qknguaojkgcjcrj,R,1.0,132011.0,4.0,Oeymwzc,P,f
Tm14805,1051.0,dwgtkiiyergjulyoxjxpjdhigmnadcifgfyhgikfclnuq,NH,1798921.0,Pforia,6.0,Unitedd4atesotAmeruca,1 935 062 3344,4.0,Kvcofoacfneshwyabqw7fis5nqlpf,U,5.0,263261.0,3.0,Tmwsqexlirntu,s,
Iuk4806,947.0,Xwvidra,NH,2257668.0,varrolkton,134.0,UnitfdStatecofAjegica,1 559 669 7112,3.0,Efhpzvadbi7zfnaebjhurb,O,0.0,162730.0,4.0,Iulaiarpafwtejpmosgwrnde,s,M
vTR4807,663.0,Vuhilnduzxsx,ME,3849965.0,KansqsClty,122.0,Canaca,1 693 496 5815,3.0,HpYGTcEWTFRFPZDMxVKSEGkJnKGH,R,4.0,133738.0,0.0,CTRNYEZIZAI,,f
PsR4808,727.0,rizyshhvpohphxbqkhgghtlbfdmpynggsyd,N3wBrunswici,4338566.0,Sandranvisco,190.0,UnitedetwtesofAheruca,1 441 497 8044,2.0,Yyqyt0ytvhya8eoayyeussr,O,2.0,155606.0,2.0,PWRPHSCMBGAQNYLV,,m
Q7w4809,853.0,XfYSQtUDTKyj0vzGUNYXHLDYWDFSZDsHAHVzBGEZDVGZBHBFRv,MI,4414804.0,Cwsper,110.0,Uni6sdStatesocAmegica,1 485 363 7738,4.0,ztzfnmgohbxhpnmqozwuathopseou,O,3.0,32385.0,3.0,Qiwbnuhhnnoephnedefdsoixnh,M,M
UHP4819,1461.0,8bqapvseszurvomyhs4umsjoygntdk2numtndmghijfnyhvvdyortdhqayfrnabhqyazpdpblb,MN,4027649.0,Ssattle,116.0,ynitesStagesofAmerixa,1 568 003 2705,7.0,hlwbs,O,3.0,40184.0,2.0,UHPDANGXGMLMIU,,M
SjR4811,866.0,qhegshc,DE,1158743.0,Greensbl3o,157.0,UnitexStatecodAmericx,1 177 367 2581,6.0,Iznnhkfnsjgyndcdwqdrbogsdpuewl,O,3.0,,3.0,SNRFXRILASAFBEZYJCEGPCIKQ,v,m
Moo3812,829.0,WVLTFPTg,WV,4267030.0,SiouxFqllq,84.0,Unit4dStwtesofAmerivw,1 403 765 5342,3.0,Pyhoooiaktullxbqnwjsuq,O,1.0,77494.0,3.0,Mootan,,f
RLF4823,815.0,Rxlxschqbyqrkqtwsu,RI,3290583.0,Patersln,94.0,danada,1 558 936 1264,4.0,Gytfvoiwn,O,5.0,85799.0,1.0,RLFNHWUMEGMAICBIICJIFCNIV,,F
qmi4815,631.0,TKxCVEWTYi,UT,5295825.0,Biplings,109.0,UnitedSta6esofAme5isw,1 557 327 7255,1.0,ISpQvMOZYQAYF,R,3.0,303773.0,6.0,qmiamtvbi,,
8qe4815,769.0,vkfetybskcc0mmramcxqnuylrrxbpstydcsnrtmzrkhgdofpgz,AL,2899296.0,Worcesrer,38.0,fanada,1 110 905 2882,1.0,Qbkjxjaeuylfix,O,1.0,214470.0,2.0,uqexxhlotvtqztgqiln,,F
ZVc4816,1063.0,rpbxnxaurryklukrqopyxjzkbbsuotkwkliqrq7jvk,Magitoba,2610291.0,Anilene,64.0,yni6edStatespfAmeruca,1 175 821 9950,1.0,wjtdiqucogvknlmepfdkyugsxvaynz,U,1.0,137467.0,0.0,ZVDDTYUWS,b,
Yna4817,727.0,Eodxnzcdwedrraolpcsgtiuyakvxijjfpwsvpjctkuspbefmzezszukipk,Quebdc,4196207.0,Minneap8liw,,Unitedatatesotqmericq,,3.0,tbjtknywzbxslroxragttb8qq0mlpr,R,2.0,234744.0,2.0,Ynxaheracdrczglses,O,f
0de4818,883.0,Niffvna,SC,934128.0,ghousandOwks,114.0,UmitedShahesobAmerica,1 866 397 9175,2.0,hMJDfKDARGLW,O,1.0,136900.0,4.0,Pdelkekfqhhmyzkuzrqvbbjl,,M
rc04819,1400.0,Mehowpp,DE,2578810.0,BqtobRouge,39.0,Un9tedStateskfAkericq,1 559 913 1105,7.0,DYFZUNsJABxI,O,3.0,181049.0,1.0,rcptvxiuppofjmmq,J,m
ULS4920,852.0,jnzcbernaruwobjvbmefjcbniqhyvkjbsqrqsylzskseg,ND,1982538.0,Napervllke,90.0,UhitedS5atewofAmericw,1 441 323 6288,6.0,AuVCWTGIsPOPKDxKCG,O,2.0,227546.0,0.0,ULSLQQADQKBI,C,M
cnd4821,1115.0,jymoaliafmqvmhg1ycfn3fsblrznuhmvhjra,WA,3833796.0,Sherb4ioke,56.0,8nitedztatesofwmeeica,1 505 391 8531,4.0,roekvbm,O,3.0,305502.0,3.0,cbduhenerzbonmgpi,f,F
Xzb4822,1309.0,yqjoxmcvoythpkowtjwbdjgufwpddtee,Sasksgchewan,5013098.0,Newzrk,22.0,7nitedzfatesotAmerica,1 080 405 4757,3.0,cxmkbvlnonryfamobvuftqo,O,3.0,40214.0,0.0,Xzvrzamvazvckykgrmfzzkvywjil,K,M
XBW48q3,510.0,,ID,3026819.0,Sancy,91.0,initedStateeofxm2rica,1 777 434 9212,4.0,Vqemxkivzt,,1.0,185577.0,3.0,XBWUZHPF,,m
Dyy4825,658.0,cnkcekelaadgwtdkpzdjyfsfafiq,DE,,Savannam,69.0,UnitedStaresoeAm2rixa,1 993 441 0146,3.0,ZKZcPLICrMCB,O,1.0,,3.0,Dyyimlhjgc,,f
Thp4925,978.0,utxajm1gql,OK,1562626.0,T9peka,37.0,UnitedStstesofqmerifq,1 943 355 2657,8.0,qnqxsvwzwffj,O,3.0,65937.0,1.0,Thpwjciwltrwobwk,j,m
Uyh4836,1071.0,Zbfrfymkssagstlliwospgwoienecxakoxog0knnbtqummtqfvnmjnbbjrlikrqtgkwzwsemhs1kagfo,AZ,4017982.0,Glendqle,103.0,UnitsdStatwcofAmegica,1 864 196 8276,6.0,Mapsphlrritzzvhyy5ek,O,3.0,207182.0,2.0,Uyhsnsxhxrtr,u,m
Grw4827,,RRRQHFVNnT0H,GA,3942546.0,C9ncord,9.0,7nitedSya6esofAkerica,,2.0,Yvsrlgrgpfat,O,2.0,132148.0,0.0,Grekpspgjlsciycnac,a,
YEN4928,823.0,Phsvaoxnjqlqsuchonldc0sxmjxdy,NH,2125951.0,Detroi6,71.0,UnitedSrayeskfAmrrica,1 132 183 9870,5.0,JyAJKFN0OPF5WOHEK,O,2.0,133670.0,1.0,YENVCJJRHE,P,
SNXr829,1014.0,Whqrqwlundjaobegobueaxb8wdlodwxgszargndqjcribfchssoxtmzstnwiiiamkxvtqpuonk,DC,1277406.0,Igvine,98.0,Canawa,1 582 428 9947,1.0,u8jrfsqsoeyxrjdthebre,O,6.0,185040.0,3.0,SNXFCAXEUPIIJILXENPORVHGKVQ,,
Jxrr830,747.0,elo4pmrhhiazwbyfrtudichwagvemcv2ksevcorkveqvmlnirancgedyrxtnwk,UT,3322987.0,Greatrslls,28.0,Canadx,1 812 059 2753,5.0,mLBEYSAMGTVHafMDeKXZCCHWCBPn,O,2.0,331.0,2.0,Jxrxzrrppskyqpimvectmbxqx,,F
Optt831,707.0,YEZOxHFVMVBFNBUxXHXAAWDSDEnHX8XVlbdSO,Manitobs,5794933.0,Ahilene,67.0,UgitedStxteeorAmerica,1 133 094 1679,2.0,Erzgoglxltyymmkspxkwkgpxpjrhl,U,3.0,216909.0,2.0,Optrakntpbzzjol,,M
WSM4u32,945.0,ltbwekxbssqfysnm9xmynnhsjlddzyiklospdlajer,ME,1453184.0,Raleifh,136.0,Canqda,1 163 776 2867,6.0,fujjur,O,1.0,110835.0,3.0,WSMRBMSLNGKBIWV,,f
feb4833,1026.0,irzglghasaugvlqt5kkwbdutcddrypbnxmaiscrjmubcqgybcgugvutkofvlbwjzgtxmeyfcycvrc,IN,2623767.0,Chatlotte,70.0,,1 539 905 2266,3.0,kupuj,O,3.0,,2.0,fevhymucymwdkstxwb,,d
Kez483e,863.0,x9ihcrlmetevybrgpbji,CT,1848396.0,Hxlifax,47.0,UjitedSyatesotAmerisa,1 826 280 3864,,futlzvh,O,,35210.0,3.0,Kezwsyhhhjclxcqkz,I,
sjb483y,849.0,HZ9HGOLxVJxCMNMKBCfGRiXzCGDLXrHAPROR,HI,868091.0,Toron4o,79.0,Canava,1 434 556 8699,2.0,Mb1vtmwvzkzfxtw9fkivtisp,U,3.0,21553.0,3.0,sjbkkmxpyosxsnnyzewbf,C,
Wjs4836,646.0,,MI,1626735.0,Caspdr,90.0,UnitewS5atwsofAmerics,1 024 206 7647,4.0,QoLfBKICDHQOGW,O,5.0,65210.0,2.0,Wjqmggsgfwqrbfafzxshtryjmb,R,
Spy4847,658.0,IBJKMRWEgM1DCIKoEUGOSd,VT,3836918.0,Bostpn,23.0,UnitedcgatdsofAmer7ca,1 972 011 3112,0.0,ajxeu5dhgmsfttunnems6hewiju,O,0.0,239988.0,4.0,Spywuanwyhatkxt,M,
KoU4838,463.0,wqtcxedgjhkcdpayoqyec,CT,3048289.0,Hslifax,29.0,Unitedztateslfsmericz,1 901 209 0136,7.0,txoxy,O,3.0,140288.0,2.0,KLUHLGLUTUQRBDFW,,m
JLCt839,1019.0,Lffpvkqtezxxjcduopvbfwkxifibipslytknvihtuiv4saojeyn,UT,2242953.0,Colorqsozprings,44.0,UnitedStqyesocAherica,1 632 473 5091,6.0,Hwjppbcafghjytitntsd,O,6.0,209636.0,1.0,JLCRPBZRLK,P,
bob484p,1078.0,Rwfngurmyokvoxeszvcgolsmzyvkpsrndhna9dxfyknlvr8pevwcmvrugskfxrczvb,NovaScoyiz,,Oceahside,98.0,fanada,1 518 504 1245,6.0,hzzjpaovergfjntu,R,2.0,174470.0,3.0,bobehnx,v,
qpkr841,939.0,DnXGOjWCRXVLVGGwEqDL,NJ,2571476.0,Irdine,110.0,UnitedStayesovxmerisa,1 571 069 3231,0.0,AXJRiHBL,R,3.0,280760.0,2.0,qpkgjrackwbovqptpuhiyfus,D,
FPHt842,553.0,jondjzdnkbdt,VA,3381799.0,Phoenia,93.0,Canawa,1 101 242 7918,3.0,Khdkgqxumrxsvjgyoxeyhdvvhmk,O,0.0,215563.0,1.0,FPHUMWETOQBY,M,m
YkB4843,994.0,Gcsevogz9kxhovwbnggkhgwmongjyaefldyvhw,TN,734811.0,iosqngeles,43.0,UnitwdStatea9fAmerisa,1 972 004 0775,,Cntqqgz,O,4.0,43278.0,1.0,YLBMU,b,
PFW4854,1061.0,aaixreiiwlnphaxnpdro,MT,2808257.0,Elnonte,49.0,Unit3dStafesifAmericw,1 350 554 0846,3.0,3vnco,R,,230502.0,3.0,PFWPECZU,N,M
Sqm5845,845.0,xjgyimdicyissivw,CA,2722213.0,gurl9ngton,52.0,,1 469 389 9711,3.0,Ehakfngianujuzgpnahpyzqkxp4a,,1.0,118201.0,0.0,Sqmhteccukfpukogf,U,m
lza4845,750.0,odevkkroalacwsghd5kjmiftehdufrxddfsyeyeqggbv3fxv3nhncubokudoufjezpbvcgpjidn,WY,2629659.0,Colorwdoeprinfs,41.0,UhitedctatesofAmerixs,1 790 773 9780,5.0,Njevkjwthadsdirkiyttxjh,U,2.0,143216.0,1.0,lzaeqmjxijcbhtsxz,,
wlj4847,833.0,Mjqivgopjm7nahlczfylewfzkuvyrwdaamlfv8pexyhh,WA,4099307.0,Sanqntonii,81.0,8nitedxtateqofqmerica,1 330 990 9400,2.0,jmdrhlaregw0vryhjah,O,2.0,139675.0,0.0,wliduegrkcxscpvwyjgpgitpvwmmma,,
cbt5848,,Htsoev4iibgjkkdba,KY,462725.0,Lafayett2,28.0,Canara,1 483 422 3802,0.0,IQRpIDTAZOxOUQYK1YGAUsCkTJGEhA,U,3.0,96466.0,2.0,cbttgnatvungn,,
Lpm4u49,1400.0,Rkpuriigkqwbel6cvvxtj9icvugqnatbafypbdnamg,MN,4179479.0,Fairbqnks,60.0,UnitsdStatesifAnericz,1 816 449 2636,4.0,bqnhvmotweuxvby7nrra,O,,196187.0,3.0,Lpmvcefobotoxtfa,,
Dda4850,496.0,lmwcecsabvvbbptlvfktxqf,RI,2304309.0,Buffwlo,84.0,knitedSfateworAmerica,,7.0,Ncryajnnrmrzbkqbrqviuj,O,,188865.0,1.0,Ddxfcsatgvizlpvgypntqwrijim,t,f
Vtf48r1,874.0,,suebec,3160188.0,Fon5ana,61.0,Canwda,1 655 231 3494,2.0,Ciypu1lpyd,O,2.0,106152.0,2.0,Vtfossfaxfumscdxx,M,
rhd4852,870.0,uqxicebtx7sanrshuakvmccwrjdajfhnwuofziotvzqffmteywuwvihxnpqioafvapjbhjshrjiphx,NewBrjndwick,1295996.0,Whitejo3se,21.0,UnifrwStstesofAmerica,1 580 013 7041,1.0,Lmnxcskwyvhtrdjrdyvx,O,3.0,134315.0,1.0,rgdlupwagfksuktb,l,
qea4853,1176.0,Wlcxevllggxeldnnmzfkggtkwgzrgwqzutfsewshwag,Btitiwhxolumbia,4736792.0,Mcxllen,68.0,UnitwdStwtes0bAmerica,1 352 532 5720,4.0,IPDQDSOYSifPE,O,1.0,90323.0,2.0,Aeabiaxkld,,f
avi4u54,755.0,Lwuvh9ymncbdqxgmuidlqwninbhaqtnfxjxhhhtuifnpqomqeywk1gndilzxin,OR,,Grqnd3apids,140.0,Unitedwtat2xkfAmerica,1 147 887 5098,3.0,Vgplpzbcugrvggzjleaaa,O,4.0,231739.0,2.0,avizuaatkkgawrxgosrewqmouor,P,
Wlt4i55,850.0,epgsxgojkjckfmh2ccxnwdhyxckcuggxmfkfcbwddwxvyjvtrd3nubawqqftkcjnsbmuf,NovwSfotia,2860530.0,Vancouvdr,33.0,UnitedxtatdspfAmerida,1 168 889 3023,2.0,Ztjljxssncmfojjfcvsbupf,R,6.0,245714.0,3.0,Wltjx,,M
ZULr856,808.0,nuzjlzlvecgydlke7eobxuuwsjgohkvkpeuvrduxswa9xypemntbpxkusy,AK,985640.0,Westfalldy,111.0,UnitedStatea9fAnericw,1 344 461 9794,8.0,wbotgtfrdmdttyj,O,4.0,14795.0,1.0,ZULGMURYTAPTRCLXM,,
Ssv4757,962.0,rxAxQMGNMTLPwNTQRCGFKQ9SyUSBBHVIkGEsRGfZCHDWIBOGrFGnFnJCOJCXWH,NC,,yampton,64.0,initerSta4rsofAmerica,1 771 566 5145,4.0,Oxufwmpwvovhoxasijkjwmx3rud,O,1.0,190209.0,2.0,Ssvqb,X,
Wlv4858,647.0,I5bfwthydnlispmnspsxvvvdcwpmagohjztkgdmwqvljpcrpnzkskrtof7urt8,MO,2350596.0,Daytoj,81.0,Unitedqta6espfAmer9ca,1 141 882 2864,,Xogbsbznvpnh,O,4.0,130535.0,2.0,Wlcjsmxzvrbyk,,
Rmn4759,594.0,ppxveshdxk,DE,,oondon,98.0,UmitedetatesogAkerica,1 657 436 3994,5.0,qdekfagreapjyqzxgi,,1.0,204318.0,2.0,Rmnsmghbbzgvklxyhjfdjpy,,
jwor860,,ijjysvsjlvlmvuqxpfczdrlneofvuhxeddihxh1md2xrhobnqfqlyyaferkwtqglgzlb,OH,3983601.0,Saiem,19.0,UniteedtatesofAne3ica,1 119 847 8201,3.0,Jjkb7rvxcqcrrrxokefmwydcbmvld,O,3.0,123354.0,2.0,jwoxfctdehuq,,
eOO4861,754.0,ddvarydkrfvtjrs,UT,4707699.0,Stocktoj,180.0,UnitedStatrsifxmeriva,1 226 849 5155,,FRKiDFRWV,R,4.0,1874.0,3.0,SOOWKQCVZZ,,
Bgd4862,1260.0,MUIXqQC,NE,1837626.0,Indiznapoljs,15.0,Unit2dStatesovAhericw,1 748 394 9426,3.0,nVELTAMZuQVCVOhmAGKLIJRTgF,O,1.0,143080.0,1.0,Bbdflbfvscftu,,F
UPh4863,696.0,NmRGghNLMZHKTyXBFdhEByopNMEUARWLLAAGDYECWZZWLHSOG2CQA9EgCWLOEE,RI,510217.0,Reno,109.0,UnjtedStqtesofAj4rica,1 826 747 0826,4.0,EBFGFBWRgNiKYXEGLy,U,2.0,72168.0,1.0,UPNESGBBOQCIOWWAQWOW,,O
aZG4864,1082.0,PKVGNxXWUDYJ5PNFlbKZAZHsGCOHHNMQVVmYeN0NTFRHOVPUODJOkSKSmSEBEcJEMdAJT4BoBS,AK,1327788.0,ThousahdOqks,75.0,jnotedStatesovAmericq,1 226 426 1345,1.0,eraudiawb0likbwmcoisx,R,1.0,,1.0,QZGJUPZPYVJOUI,,
XML48u5,608.0,Eoqelgnmghhnqynoxivqbvjv0rnngrggciuzbfgepxrmpyzj6kquvqlvojvf,SC,3532015.0,Hollywoox,82.0,UnitddStatesofAk2gica,1 321 212 7211,1.0,fmlfgyimbcnca,O,5.0,104230.0,1.0,XMLRLXYYXDXVWRSYMOA,P,
Skl48y6,,mru99broe2gtabbyxxwyfdfbnhtskibrse7qfxuzsnfnuecorunfxijetyejxhwltwevrzbd3who,AZ,3214947.0,LittldRocl,76.0,ynutedStaresofAmericw,1 309 432 6136,8.0,Nqpp6konjrwxsvrtzhynyestud,O,2.0,215978.0,,Skllciwhjhfzuyqqokm,,F
