AgencyID,MaritalStatus,OwnOrRentFlag,NetWorth,NumberChildren,City,MiddleInitial,Phone,Gender,CreditRating,NumberCars,NumberCreditCards,Age,Country,PostalCode,AddressLine2,State,Income,Employer
Lod8514,W,O,1381997.0,2.0,Thousand Oaks,X,1-915-084-0744,,598.0,4.0,4.0,90.0,United States of America,Zgyrbnrlhv,AQNCFZQKYSHIEKTHPFAUKBFICES,LA,439692.0,Embarq
Pfa8515,S,O,3587663.0,3.0,Louisville,O,1-492-311-3722,,410.0,,7.0,46.0,United States of America,iaimn,YRTAXHRQVHTUWTKVIQBNROXKNUVYBYONULUHWIMDHAKAXKCMTVILZBVMJLWNGAKYYVVOFACJ,NH,224895.0,BorgWarner
Qfr8516,S,R,1080310.0,0.0,Baton Rouge,d,1-132-172-4935,,800.0,0.0,8.0,3.0,United States of America,Idtfem,Upjaytwtzbwtqlovuczct,MO,125085.0,Neiman Marcus
Wnp8517,U,U,3248166.0,1.0,Montgomery,t,1-611-443-1713,F,346.0,4.0,4.0,16.0,United States of America,Uorqzyb,ykwzsyrfwaxatstnacdayikzjrakpwpwihfkkhvchhzcwrzt,KY,233974.0,Amazon.com
Gvu8518,S,,3957538.0,1.0,Halifax,,1-374-711-1669,f,318.0,1.0,,96.0,United States of America,Fcbtcux,Eubjwocmnfzgmohhsvemvrulnhimkijghyegulasgijxvofzotyjghhctcwilaqnijrxm,OH,316779.0,Arkansas Best
VFW8519,,O,1070106.0,3.0,Santa Rosa,,1-153-167-0916,,470.0,0.0,7.0,52.0,Canada,Fcajgck,Wejugkpbotwtzlwbtxbvcupeaaieqqidcnqiktxdwwewzbwlxfewklcbobpjcoxgre,ME,,Nationwide
Afx8520,S,O,268243.0,4.0,Raleigh,,1-785-182-7850,,416.0,3.0,10.0,38.0,United States of America,RBUNLBK,kiutvmdirnsouuvjwopswxczvkbisjbpueoeunmffgfsyoidhjfrhnzqfiyuxwmakepssctthwzac,NV,,
Usl8521,S,O,2932666.0,3.0,Casper,,1-821-352-6554,f,365.0,0.0,5.0,78.0,United States of America,fwhiqaflryn,Ophyiakuzekldzqvzjvcdnb,HI,69217.0,State Farm Insurance Cos.
toj8522,S,,2510854.0,2.0,Dawson City,W,1-428-416-7331,M,668.0,3.0,10.0,2.0,United States of America,Gnxrdib,Kstozfiyvggnyxmdvjvsm,RI,128400.0,
fqp8523,M,R,43530.0,1.0,Sterling Heights,H,,M,705.0,1.0,9.0,1.0,United States of America,Tbfcqi,OBLISMMKUQDAKUACKDULCJIDBNEQLHEBOEIIRFOKGZUWNEZHSRPBAZBVFRWQXSC,TX,172941.0,Buildings Materials Corp.
sjm8524,M,O,1611189.0,4.0,Long Beach,F,1-334-447-4491,,471.0,5.0,5.0,64.0,Canada,MPSSJWSFSHL,Zvqrcivdellsaxstdplodpxlpcg,WA,,FMC
Rie8525,S,O,,4.0,El Monte,,1-493-866-4852,M,344.0,5.0,10.0,29.0,United States of America,Fcjlswnhfj,VQQGAGHNGRKJKNVNUMASDTDQXAXHXLJXFRMHVUAXJGGNMWJSAKUAKQNFHTYMYGULBUSCYL,FL,90913.0,ABM Industries
Msj8526,,O,2668412.0,2.0,Bellevue,,1-539-316-6454,,545.0,3.0,9.0,,United States of America,Ktgqtjpppn,LKIDHMRDIRZIWWAEPRIORJOVAXPCZEFIIWHCJCPUEOLQYSKOAHLJGFYWJH,WY,497850.0,Burlington Northern Santa Fe
GQI8527,M,R,3357587.0,0.0,Boise,,1-437-906-2896,f,469.0,4.0,,92.0,,eshfnhteqkk,orlkilvuvsaublgqmgirvzcrofruxkoai,Prince Edward Island,122536.0,W.R. Grace
Qux8528,U,O,2477983.0,5.0,Berkeley,,1-831-874-7712,M,504.0,2.0,2.0,90.0,United States of America,EEJFP,bydorrlnmwclwjxrzihzbgfagenasvozjajgxjncgxviatqporzgmhlaoqvjlqyfvxsodwfnctyryo,OR,325913.0,Vanguard Health Systems
IEE8529,M,U,3024331.0,1.0,Columbia,,1-588-676-8975,,715.0,1.0,9.0,43.0,United States of America,,Ivtujpqeqaceiuseflwkvjhgrwjvrzlhu,GA,132810.0,Graham Packaging
Htj8530,M,O,424598.0,4.0,Santa Clarita,,1-437-695-6425,,726.0,5.0,3.0,54.0,,,Xtaewrrgoslajwontsyjxbkwxeoaiwowuwlsyqlnyjinfqjoqizpgghpeomx,MO,84453.0,Wisconsin Energy
dxa8531,M,O,3291469.0,4.0,Plano,,,,715.0,3.0,9.0,85.0,United States of America,jtbomy,Jucnvvgzkhihomrmhkoeqfifyhupsuwj,Ontario,155366.0,Simon Property Group
mpd8532,S,O,2438535.0,2.0,Fairbanks,,1-816-980-8873,,,1.0,8.0,90.0,United States of America,Qbpocmp,cclliiudvpeozxoepvfrbwymdhzccauyktsvsqrvyodofqkcfpdvxv,SD,427365.0,Convergys
Icl8533,U,U,2930050.0,2.0,Warren,,1-152-091-9649,m,583.0,1.0,5.0,100.0,United States of America,asmwnli,,GA,330508.0,Diebold
Rkm8534,M,O,3994449.0,5.0,Saskatoon,,1-080-785-6233,t,805.0,3.0,2.0,89.0,United States of America,IPKWAORTJYL,Zzmqjibgpfmhsmfxhycrd,GA,14063.0,Vectren
TIZ8535,M,O,1601499.0,1.0,Wichita,f,1-902-025-1797,,,0.0,10.0,67.0,United States of America,mhrogixhpus,Ldvpotktkkhgtfnbjcqidwkqlopgzoawhdoiazbafiueitrnopwoxhll,ND,61322.0,AbitibiBowater
usl8536,U,O,708829.0,3.0,Buffalo,,1-595-108-6831,F,678.0,5.0,0.0,,United States of America,Ecwmkqidjg,Uhndtjpyfdbmxfcykvfbbwckqykuzndmicbgk,IN,488500.0,Brunswick
hzy8537,S,U,2087147.0,5.0,New Haven,M,1-618-489-9613,,415.0,5.0,0.0,80.0,United States of America,Advogivxi,JBQRHYVNZUCZYBORIVJYUJTRVXCIFSHLM,AZ,,Interactive Brokers Group
TWG8538,M,R,2607740.0,1.0,Aurora,,1-721-917-6298,,741.0,1.0,8.0,90.0,United States of America,lehtooqcko,gkfzijtakiyd,SD,381888.0,OM Group
Zdt8539,S,O,506421.0,2.0,Fontana,C,1-835-293-3356,,722.0,2.0,10.0,84.0,United States of America,xsjccoeuzfnk,JFLYWVRHHRAYQHJBD,NC,106937.0,Pulte Homes
JMI8540,M,R,1833920.0,0.0,Wilmington,,1-348-595-7405,,720.0,5.0,9.0,88.0,Canada,Wcqfntvji,Eaecvvjyfthouweasulkojgdjazxtbametvcnqzofdtotacdvcownjmt,CA,,Global Partners
nvv8541,D,O,162870.0,4.0,Modesto,,1-749-829-2136,,345.0,5.0,5.0,25.0,Canada,Dkvxujycps,,Prince Edward Island,73858.0,TJX
Xbh8542,M,O,1194756.0,3.0,Hollywood,I,1-753-677-2911,,710.0,2.0,9.0,26.0,United States of America,Hvoicc,Gawculczbovbghemzkjahtpctuvyllbkpbnbcioehudtwyrsa,NH,356137.0,Whirlpool
vbt8543,D,O,1080794.0,1.0,Las Cruces,E,1-274-756-5441,,378.0,5.0,1.0,58.0,United States of America,,,CA,493727.0,Oil States International
Nbu8544,M,,2555310.0,0.0,Chicago,v,,f,627.0,1.0,7.0,54.0,United States of America,Cvplvipivhug,Iphkatpzlmzmcedrmnjhpcunjxd,UT,255446.0,Tech Data
Rgr8545,M,O,3333718.0,5.0,Mesquite,,,,623.0,,2.0,,United States of America,yccmgbjeryss,Twntglcvthglhrnkjffkokabsfxnftoirzxmmnvkrpfquyaw,WI,356544.0,Pactiv
Ftq8546,D,O,3111050.0,,Plano,n,1-758-295-0803,,782.0,3.0,7.0,87.0,United States of America,Eiifdj,KNZBYYUBGOQMRWHWTUNNMHMAEOAVMPMXCZJQVHTJKMPBUFAOSTZVHSSTVPDBMLZHBWSCUPUSAF,MO,419228.0,Avnet
FPQ8547,M,O,1786559.0,5.0,Cedar Rapids,,1-473-272-2226,,535.0,4.0,,62.0,United States of America,Sajsagj,ecpehdsxoiwhsbfprvaspshapkruueagweknndcjkkagux,NJ,279760.0,Family Insurance Group
zok8548,D,O,2936931.0,,El Monte,j,1-197-481-0306,f,673.0,3.0,10.0,88.0,United States of America,nqmtv,alsggta,MO,92895.0,Las Vegas Sands
oqa8549,S,R,2245050.0,4.0,Lafayette,q,1-381-354-2506,,336.0,4.0,5.0,41.0,United States of America,ebcknzmvowyp,gqhvzshybeysjmxkxxrmjk,DC,300631.0,Corn Products International
YIB8550,M,R,3280943.0,5.0,Frederick,,,,791.0,1.0,7.0,9.0,United States of America,xagkfrlhb,Rdezxkzvdsapmzcsubeynoefwhrd,SD,387843.0,
Csu8551,U,O,2927688.0,2.0,Columbus,P,1-342-322-3904,,414.0,0.0,6.0,54.0,United States of America,Vmknjokvjav,Sylrcvmjnwwrftbboqurittzepowqbmxvkxztlsjhzfzucnnxsuexeidobefhyz,VT,352565.0,Energizer Holdings
kim8552,U,O,1585088.0,0.0,Shreveport,N,1-656-561-4641,,828.0,3.0,1.0,80.0,Canada,DWEJBF,Wglasftkcmigytqtzafsyiryevvlnhjnnjlxjkxvyrifdyhodi,WY,429081.0,Cliffs Natural Resources
Wnh8553,M,O,999428.0,5.0,Pittsburgh,t,1-743-541-4240,,,,10.0,85.0,Canada,,ztbppudfvmzbamvobwqeagweggqqniwcxcofwkjiiekgbsmfvziottergvbjmdajezvu,TN,14301.0,Newell Rubbermaid
qlh8554,W,U,1627222.0,1.0,Lexington,G,1-469-238-3881,m,400.0,3.0,0.0,62.0,Canada,QLGASQVWG,FGYAAEZFXCESJHJKAHHSHSVLBQLCIVWDADCNDEAOVBZEAQRUDOAJAIZXVJFZMROWWGTD,VT,497857.0,Merck
Nwo8555,D,O,3135975.0,1.0,Salinas,A,1-867-437-4595,m,839.0,3.0,1.0,95.0,United States of America,Ntrqnv,Kajcvjjldsvlnnswoapbqwjmhkzxegrqdfbagwiubvgiuohmst,FL,24869.0,Airgas
Xot8556,U,O,3765659.0,2.0,New Haven,G,,,420.0,5.0,1.0,13.0,United States of America,HGCTRX,Khirkpuglbanizwvhufmkmrpvzgtshtoivu,NV,2909.0,NuStar Energy
MTA8557,D,O,1001954.0,4.0,London,,1-187-926-5632,,333.0,5.0,3.0,83.0,United States of America,qkvrguii,LBAJQBNXOYEWKWATFECNFXSZTUBABYBPRFFTDKLSIBEAGMI,MA,125147.0,Wesco International
KSL8558,S,O,1697540.0,3.0,Norfolk,,1-387-972-7066,,,0.0,2.0,90.0,United States of America,fbfpkpbomam,Yaocyhvtfjawxpuhfndhreydwjeqgaklyjrojqmzofflvahwrwqorlkvbteunsvicwjwyzwverkrkrd,MD,276867.0,AK Steel Holding
ecg8559,M,O,,3.0,Charleston,S,1-793-290-9018,P,592.0,3.0,8.0,50.0,United States of America,Xrrva,Pbcyudtgeobvuqorwevxbehcbwjrjcwovimhcxkqksioteagjamrhovvcog,IL,46118.0,Pepco Holdings
Cih8560,S,O,1665028.0,0.0,Miami,,1-473-480-3832,,324.0,1.0,3.0,16.0,Canada,THJHIGY,Dpvdwrqyixbiyfsxgelttnhlcgllknouvvlsvjxgmgktbndneqskzdrjofcw,RI,226788.0,AK Steel Holding
mjj8561,S,O,605814.0,2.0,Moncton,F,1-402-693-0317,,590.0,1.0,9.0,49.0,United States of America,Cuqovkg,QVRIWPNEEPUXHEMLCQNNPWVHLFPMTORZMZQLJOUCLYBTMNPPUPZEFOPHOVKLXXAHAGRVAUISJDPIETL,AZ,,
njc8562,U,O,499139.0,2.0,Brownsville,,1-815-588-2954,,749.0,5.0,0.0,4.0,United States of America,,Elsjgduszxnjulsaaholljctlhmkmltujqlh,NE,427738.0,Sentry Insurance Group
QBV8563,M,O,,2.0,San Antonio,,1-881-587-7928,,831.0,4.0,8.0,9.0,Canada,nllofj,Gtppvjanipziagbcbfyvksmpkyvejwatqgcfvbdlffckynqckwgonmqfecebgjfcwn,MA,39631.0,Verso Paper
zlq8564,M,O,2020749.0,5.0,Shreveport,,1-985-476-1908,M,394.0,3.0,7.0,66.0,Canada,Lskmzmv,Niiqqyabjikpjzdeupnfvupepdnwydmsyotwbfzfokodxghejrmxwvq,AK,406178.0,Corn Products International
JKJ8565,U,O,3158622.0,5.0,Santa Ana,E,1-175-452-9105,f,743.0,1.0,6.0,,Canada,Dioiqat,Hropreyneciazivxzueuaptfydojvdfsdknspngeiynwbpcujezpwkc,ND,219605.0,Olin
VQN8566,M,O,2571398.0,5.0,Fremont,I,1-398-474-1552,F,492.0,3.0,7.0,7.0,United States of America,Ywkdvdozoel,DDQYPSLWDQJYLRWJMNXLJYWMGZAPSIFSCYBSXHRQBTHKHRJBGDOPSQV,Newfoundland,139846.0,Hasbro
Vtc8567,U,O,2385565.0,4.0,St. Louis,,1-709-908-2801,,708.0,0.0,7.0,,United States of America,Btilb,lsysoem,NJ,133766.0,Commercial Metals
MKK8568,S,O,,3.0,Saskatoon,,1-271-675-2972,f,311.0,0.0,9.0,35.0,United States of America,xivahzjmmlpv,SNCMSIVZWWOLKURMZDDWKRNSPDGILFGGGXTKAUPPKXLQTHJJLSNVMNEYWOPHSLTZT,WY,319693.0,Micron Technology
Uhr8569,M,O,3807560.0,,Coral Springs,,1-027-611-2308,m,559.0,3.0,4.0,92.0,Canada,MULUBOIHTSW,NTEPIFYEPAICATLEXTGDIV,NY,393562.0,DST Systems
Syo8570,U,O,994608.0,4.0,Washington,,1-121-205-6501,,348.0,4.0,1.0,58.0,United States of America,Xjmtvwpak,pmttctfgsnk,PA,294774.0,Land O'Lakes
amb8571,W,O,1090133.0,3.0,Overland Park,c,1-568-283-3625,,646.0,0.0,3.0,65.0,United States of America,xydddfe,KODKYFKTANNJEGEQPXPINCESIHBVKMYJYVDQHJOONSLTHBNVGXJUAZGIMLQJTZPBDQA,WI,344292.0,Aetna
Yap8572,W,O,2069203.0,3.0,Fremont,,1-018-937-8589,,389.0,3.0,2.0,82.0,United States of America,hbkgxv,umttf,Alberta,205716.0,
QEF8573,U,O,3584493.0,4.0,Lakewood,b,1-501-261-4606,,519.0,4.0,3.0,3.0,United States of America,Vkabatduveh,PHSZOFZKPTPSCVYKRVFUBFMDUIWPIOSRADCKHQUPJXXBPICWZMLEFJWKISKA,HI,,W.R. Grace
YQM8574,U,O,825011.0,3.0,Yellow Knife,l,1-528-718-4757,,329.0,0.0,1.0,31.0,United States of America,qpoqosz,Jfcaxxfwaqkrjrqxwluxuswkarsfwbwbtrycjmhcanwd,New Brunswick,254912.0,Oil States International
FMY8575,W,O,2164663.0,2.0,Iqaluit,,1-952-654-9818,M,677.0,3.0,10.0,21.0,United States of America,bidjtjddi,Vebstesipqirciyjkyhiojgfilirtpbslfjhpcwicdabxkk,IL,,Equifax
PSI8576,U,R,,2.0,Orlando,,1-749-733-4725,,694.0,2.0,10.0,37.0,Canada,TQGGH,pbqnthbpaubjxjpfrqshbnkoxqcltnfohkbabyqpmcxfrngdljurbtctqfyrdjgnsubddcalujvi,MD,171520.0,Harrah's Entertainment
Iet8577,M,O,1833295.0,2.0,Yellow Knife,,1-868-652-6057,m,415.0,5.0,0.0,99.0,United States of America,RXEJGXQBRW,bghfdxsmujosdynupxjwtvaveucuqwvsxfupsgry,VT,469956.0,Amkor Technology
CES8578,M,R,2613406.0,5.0,Philadelphia,,1-395-821-5990,,478.0,4.0,9.0,10.0,United States of America,LGCLSFKFPWG,,WY,87678.0,Alliant Techsystems
zkb8579,D,O,667919.0,4.0,Omaha,,1-228-394-6933,m,549.0,0.0,4.0,100.0,United States of America,Ttbvsjmac,Irvxylyxhuhcfipykzyrdefgpntvtrtnqxccnxzjitagtcmomunkpgsubuhuifuwqchakv,KY,194160.0,ScanSource
Geu8580,S,O,2164860.0,1.0,Pittsburgh,,1-097-791-8686,,,3.0,7.0,35.0,United States of America,lbnavyplc,IMQLQXPAWKJNRTKEHITBDHHNSIRRDWGOJEOBOCRKGAVVDBFCBSGEVOEOCDOZ,MT,404373.0,Oshkosh
PVX8581,M,O,2584624.0,2.0,Mobile,,1-584-562-5576,,305.0,2.0,6.0,9.0,United States of America,Rxgtglc,IZEBGLEHFKQUVGYTAHLGHBAAVMCYTEBYAMEVVPRGDNHTJND,AL,320544.0,Mylan
BSK8582,S,O,,2.0,West Valley,,1-665-493-9945,f,390.0,2.0,3.0,0.0,Canada,rdysaaxujqqz,Fihwdqmwskixsaejliajinfemjkmphpidrbwgdcaotlpnbb,WA,275851.0,FirstEnergy
Ksg8583,S,O,2579454.0,5.0,Raleigh,m,1-832-818-3226,F,559.0,3.0,1.0,57.0,United States of America,Zlqlv,dwrtwtzzktqesuyca,SC,12801.0,Family Insurance Group
IXT8584,M,O,654997.0,4.0,Hilo,,1-538-883-9822,m,344.0,4.0,2.0,26.0,United States of America,Lrcohtimjohh,Ojfpmjrnwgeaindllgcngmuhmzrirknobhmwrwopoanxivmfsgkjlpqjhocndd,WY,171542.0,Rent A Center
CAT8585,S,O,1781704.0,5.0,Hull,O,1-123-863-6561,,384.0,3.0,3.0,100.0,United States of America,Yxijhqnnw,Kntawiuwtxcobhgrtzenmjrkuxwlsyljhcbcbigsximrgrgbw,Newfoundland,385808.0,Alcoa
GEI8586,M,R,828567.0,2.0,San Antonio,,1-859-704-7095,F,627.0,5.0,2.0,59.0,Canada,Hrbumyy,,MA,392215.0,Becton Dickinson
fzq8587,M,O,3549977.0,3.0,Lowell,,1-118-041-1022,,416.0,1.0,2.0,48.0,United States of America,Dtkqffvif,Wmvxksimhprjdlzs,WV,391581.0,Humana
akp8588,U,O,1091038.0,3.0,Rancho Cucamonga,k,1-911-283-5224,M,731.0,5.0,8.0,,United States of America,Iujbtxlyo,Mxpishzhuspuednvreznflxhdxzzbtiyxlborbacaxursamtxvtnejcagessejja,UT,403794.0,Amerigroup
Gjy8589,U,O,3328839.0,5.0,Tallahassee,q,1-956-423-3956,f,301.0,0.0,5.0,81.0,United States of America,SKLJQD,Dqfpniktjmssvqouhpyzxsilkcxqsjmeteazmbhacwbbxayiplrh,UT,300089.0,HCC Insurance Holdings
VAM8590,W,O,3629267.0,0.0,St. Paul,,1-079-929-7880,f,634.0,4.0,5.0,89.0,United States of America,tlxqxiw,Wcqqgzzjfysyqbgltdzzwjgdarmcjwnhukazmiepuyecshonpbbpm,Alberta,348355.0,Country Financial Services
vhi8591,M,O,641857.0,,Albuquerque,,1-081-075-8517,m,567.0,0.0,9.0,2.0,United States of America,KWNGI,Eqljvgchpvdlwfzdpwvzlklxyywfsxrcsnvuyuvzpkfbjmkkhyvhjifkubgcajt,NJ,392681.0,
FKP8592,S,O,,1.0,Milwaukee,R,1-293-065-7270,,582.0,2.0,8.0,44.0,United States of America,Mztahikdrx,Fxawqibuiggvgbffmkaihhmngdixzgpaxmnvyffvgrnzmylfygdnoe,KS,,Levi Strauss
Nks8593,D,,1261679.0,2.0,Whitehorse,,1-829-178-3320,m,820.0,0.0,0.0,62.0,United States of America,cqubfw,knrvpucrbbbdelzecnjliqkljhzghsevsjlzeqlgjbkkwhrvyckbvtvihm,CO,50201.0,Ecolab
Tlb8594,M,O,1045427.0,3.0,London,I,1-370-287-6161,m,575.0,5.0,1.0,90.0,United States of America,Evnvdalyqoa,HMTRBPWHOMSFTHIFLAOATHJTGGRQZJLIWKOBERRSGDGTDZVCZEXETNYCULPQO,MO,339560.0,HSN
JCP8595,S,O,275062.0,5.0,Oakland,,1-091-183-4401,f,805.0,2.0,8.0,45.0,United States of America,,Melpwzbowqmkxhtljjktnyhdgsmgwb,TN,316007.0,NCR
Ahl8596,U,,423990.0,3.0,Albuquerque,,1-902-843-3273,,708.0,3.0,7.0,18.0,United States of America,Tradsmgp,Juicxqfmqwbbm,VT,242613.0,Blockbuster
PMV8597,U,R,2825842.0,3.0,Saint John,c,1-772-664-5060,M,779.0,4.0,,46.0,United States of America,GNIBLFLAR,CUVWOLGHIDKTUZMLXLDKCFSJPKWPPSSDK,Ontario,159051.0,Paychex
ZVV8598,M,O,3381734.0,3.0,Denver,L,1-827-201-3872,,305.0,1.0,8.0,49.0,United States of America,Isokpygsb,Otqtpwcstaxwnkudozhxjzxxfiaoznjmohqosefjxbh,WY,330406.0,Applied Biosystems
xkt8599,S,O,,5.0,Evansville,,1-869-489-2003,,315.0,4.0,8.0,17.0,Canada,Exabxmsvqyev,Jtdfflvjmcjqviqzexpznbuvwlpngznolylisuuncvpipbmwbjbwfazdbflprqrpkoc,MS,195219.0,E*Trade Financial
Gpd8600,D,O,,2.0,Winston-Salem,t,1-833-360-5068,M,419.0,3.0,3.0,0.0,United States of America,QUCJGDUFUBT,Clzpblfeiwtmzobfudixfodrblnhdnfsqwjvzcbhutnswqvoxe,PA,344329.0,MPS Group
Cac8601,S,O,369324.0,1.0,Tulsa,V,1-843-633-3031,,686.0,4.0,1.0,37.0,United States of America,XNUHLUMPS,Hctobzhvwsnpnjuvtyuvcexufxadgbzpyhaxzbjmehcpmtxhsxookcy,WI,251678.0,
Hjv8602,M,O,3595684.0,2.0,Lancaster,w,1-497-428-5242,M,533.0,4.0,0.0,53.0,United States of America,nlyrncib,Xwzikf,HI,228925.0,Northeast Utilities
BGT8603,S,O,2887362.0,5.0,Cincinnati,s,1-293-846-5212,m,471.0,3.0,2.0,58.0,,KOQSBJUS,Fatljegfadjdwsbufjhhlxaezurvtnccvwubpiutmel,British Columbia,490808.0,New Jersey Resources
bmy8604,U,O,2712723.0,1.0,Calgary,,1-842-210-6496,,830.0,0.0,6.0,93.0,United States of America,Mqokpefrcii,Jtobeiguqzjnanvtqhouwtvemjaulppktw,CT,462770.0,Family Insurance Group
Fgi8605,M,O,481938.0,3.0,Lansing,U,1-846-075-8286,,316.0,1.0,6.0,90.0,United States of America,DRJJKVDFTVT,NMVYQBTIKGONRW,NY,16016.0,Sprint Nextel
Gdm8606,M,O,51727.0,4.0,Yellow Knife,,1-602-995-8831,m,721.0,0.0,9.0,25.0,United States of America,Zvpsibht,Xbrszkwtzecxuirdarqjiqihrtw,PA,295940.0,
Lcc8607,W,U,905678.0,2.0,Providence,O,1-812-512-5994,m,805.0,4.0,5.0,75.0,Canada,lpnovywojj,QQSSNIHATDUERFZGROCXIPPYPPTMKBDOMROPAVMCHDYHKVN,OH,483119.0,Pantry
Tzv8608,U,,3099198.0,4.0,San Diego,,1-321-001-2660,,468.0,0.0,0.0,29.0,Canada,Zvigi,TIRXBRETQGLUGQRPWHHNCVYNYPIGOAIQK,ND,34284.0,Apollo Group
Qrw8609,U,,1286722.0,3.0,Lubbock,r,1-826-770-1095,,696.0,3.0,5.0,34.0,Canada,nlyshkkmvqan,TTGIGQDTZIMRQBVCVGQCBPYEWIOSTZSZOLRVEKPWCFAZJNRKEZOZZLKWLCGMLOLCEGLWBUBDIBTXT,NV,168208.0,
LIP8610,S,O,1751169.0,0.0,Chandler,,1-873-041-5255,m,631.0,3.0,0.0,6.0,Canada,Zqwqu,OXXXBCFBEJSUYGTRRX,NJ,267730.0,Target
Ppr8611,S,O,372631.0,,Lakewood,,1-068-155-5393,m,463.0,3.0,5.0,7.0,Canada,csykxrqa,RMGGCIAXSWQCHRDBHWMSOYXKBZAPQJAIFXSLKMYHSJJRSUKRLGHQZOFP,NJ,24383.0,Thor Industries
uni8612,W,O,1710525.0,1.0,Providence,,1-882-260-7195,F,740.0,5.0,3.0,9.0,United States of America,YJOLLWVXGI,Pkzajzniqkanhvhkvxakoccjabvdaslbxaltbylimlnmffvmxpneqbdiidsz,HI,286678.0,Terex
Cpp8613,M,O,380664.0,2.0,Hilo,,1-098-530-1114,m,627.0,3.0,5.0,67.0,United States of America,Vdfdvc,Btshfaulkyaexkstnvvmrzjjvjhvfhpzzxsxdfhfmonezknmyex,WI,380955.0,Synnex
EKG8614,S,O,3917347.0,1.0,Wilmington,N,1-607-564-3039,f,667.0,1.0,6.0,1.0,Canada,pggxjzgf,Dcjpgubxlsxjknxpuottgnkwedsoplom,VT,,Arch Coal
Lyk8615,M,R,13701.0,4.0,Thousand Oaks,,1-723-344-1106,m,467.0,3.0,,0.0,,kwttu,Hpsvqiqqbweqydzevqzuuqnjttdoducwlmnkudwuw,Alberta,428257.0,AnnTaylor Stores
Ecf8616,M,O,,2.0,Overland Park,,1-802-452-3334,m,510.0,2.0,1.0,28.0,United States of America,rcjjmxviwjnu,eqohsfyltlwnbknnqdhjcfhtvqnlqnbio,NY,15535.0,ENSCO International
Ieg8617,M,O,1116236.0,2.0,Mobile,,1-202-386-1911,,807.0,1.0,5.0,41.0,Canada,Uymvw,Lhuiylhjpovtnsfpchqoizsnteligcxkgfyeznvoncfegtbxubtdohlujtraml,MN,239390.0,Children's Place Retail Stores
Ohh8618,S,O,466597.0,5.0,Bismarck,,1-542-478-4325,A,482.0,3.0,5.0,30.0,United States of America,Mimyduak,Iujmmqynhlckfgwsyth,Quebec,315629.0,McClatchy
Jah8619,S,O,3972709.0,0.0,Honolulu,o,,,548.0,4.0,1.0,21.0,Canada,,RDYGGOHBEKPLBJCBUYJIEGPKUFIOYPLOREJAEBRCHZJTSGYEJXMNLNEFGUGNFIKTWMUVT,IL,120199.0,Tractor Supply
MGK8620,M,O,2526150.0,2.0,El Monte,B,1-699-573-8968,f,742.0,1.0,4.0,59.0,United States of America,Odfddkbkyorm,Cltdoxtnhjzqyrzzxhbvxxeuolvcicduioawjcklbmegxxdftcqcevhbqbuwyjwzjlfb,MA,352122.0,Flowserve
odd8621,S,O,,4.0,Fresno,,1-938-954-7452,m,364.0,2.0,10.0,77.0,United States of America,ZJVNHQTJ,Eggqhecoij,WY,327738.0,Automatic Data Processing
Rrd8622,W,O,685534.0,0.0,Waco,B,1-536-647-4535,M,766.0,2.0,,7.0,United States of America,nhvvsxav,Qlsimfwnevhhvzepvkcgzqyskebrpiawjdupwzvfexkdlcddrirgz,OR,437384.0,Spartan Stores
ruk8623,W,R,2177616.0,5.0,Springfield,,1-178-860-8809,M,633.0,4.0,6.0,33.0,United States of America,BGGDUURLY,Jqsjfbythtbmsqxukrkcejvynenwmtqtqvcevdscz,British Columbia,438148.0,Fastenal
lvt8624,S,O,1581228.0,2.0,Mesquite,,1-663-114-8399,f,414.0,2.0,,5.0,United States of America,Bixbcsdh,Jkozsibcokziaxkplebdcgdthvpehuprncxqsadkkdaxymigjobv,MA,238095.0,Cardinal Health
Uda8625,W,U,1598833.0,0.0,Concord,J,1-851-113-9435,,793.0,1.0,2.0,59.0,United States of America,RLCCJRJFGGP,Nqgoqwjocdyslglaxjxnjapxivftelgtlyjwokxym,AL,358004.0,Chevron
Crm8626,U,R,3676593.0,5.0,Moncton,,1-312-728-8737,,805.0,3.0,,44.0,Canada,wemgobxlih,HDZZELHNJCQUEAARCJTNWUIHEDFTTMLXQEFJRVUZXEDRBCZIGNYMTGHDKQRULKFBOSESCD,NH,182608.0,
Grm8627,M,,3009737.0,4.0,Chattanooga,V,1-626-454-0801,f,422.0,5.0,4.0,79.0,United States of America,TYWAZMLUVU,,Manitoba,466060.0,
Ovo8628,S,O,2080213.0,,Dallas,V,1-905-482-0584,M,752.0,5.0,6.0,68.0,United States of America,Bsoff,Uxgerevuirzhmkcehearrdufpbohtllwdtashhmqztcojoepikxnlbtgnwwlg,NY,3903.0,Sherwin-Williams
Jdc8629,M,O,933963.0,2.0,Sterling Heights,B,,,687.0,3.0,1.0,12.0,United States of America,zwilc,ncjnvbcrzullobhcgvqtjvvlyzxtvqyjbycgzaxyigyqquuzthbttmrsodpevxvnwgpgumf,TX,100908.0,Vulcan Materials
tis8630,M,O,1880755.0,5.0,Houston,g,1-838-911-6678,m,792.0,2.0,1.0,,Canada,Dwjttpomuq,MSGNUJGWGGGUYNBUHFXPVWDZKXLODMBOQLLXUJVYSPBEDEIYIFPDBUIRZTREJ,IA,311283.0,Children's Place Retail Stores
