Phone,PostalCode,NumberChildren,OwnOrRentFlag,Employer,Gender,Income,AgencyID,NumberCreditCards,CreditRating,City,AddressLine2,LastName,FirstName,MiddleInitial,AddressLine1,NetWorth,Age,State,Country,MaritalStatus,NumberCars
1-232-076-6064,olthlgcbee,3.0,O,Newfield Exploration,,193152.0,Lxr4996,5.0,635.0,Jersey City,IIPPLRDZPSSORVCOIRDINPHVNHWUGLDFTCUSHKNAGHXVHGPWPBCLJEIOSQSTKKLEECTOJJDE,Lxrgwioijuwuicwkmbru,wxwzboijmcfdfggrjmyextkcrdbb,E,tojrurkmqkkxqfvlhebvfwljdfjvghqzrcegttzeichned,499021.0,87.0,WA,United States of America,S,5.0
1-106-585-4577,VJXAYFIHZ,5.0,R,Alliant Techsystems,m,290377.0,Yic4997,0.0,397.0,Missoula,Pjjlvwbtunjwoyjvwvjdcqrijodzjajlqpjwemwnpen,Yicgijvdtgqtbldcid,Ohkwpyvlojucsqsypqvbfzwvdzz,,ZQXMXXQMQGLVGPXEWU,1529445.0,64.0,VT,Canada,D,0.0
1-797-628-8092,Xzsmgtjwprm,0.0,O,Ameren,,282992.0,ULE4998,2.0,585.0,Ontario,Glrdodcidqvtuuoajmsujgdtavksv,ULEEEOHU,Szduafoakbshbfifnue,,Iwbgatfovfzpgnqdkzl,3048852.0,19.0,PA,United States of America,M,0.0
1-957-140-1642,,3.0,O,General Mills,,83937.0,Ucv4999,6.0,492.0,Riverside,Apxyffqmyjkjjvvnrkfajbbniagfkxrv,Ucvwmljjzqayyqbggahhwzrxg,Xnadnguohmhxttfisricbjyuumjxrs,,wrqokjatnnijnksfwksxsbksnphwxrkdqdtevvizfbihcdujtlfr,3801605.0,20.0,IL,United States of America,U,3.0
1-645-815-9318,Sagpznla,4.0,O,Hudson City Bancorp,f,87312.0,Tbe5000,8.0,359.0,Iqaluit,Ohrlnrsnbrfmvivkgjygpdzzxyquwecsctsdapcbhiwukvxactowcstcjuknqdevyf,Tbezvrymgtyhpqtflzzj,Pfjbovalmedjabilln,,Kmgwrezetovhcsvjvproyrzbficov,1255745.0,,IL,United States of America,M,5.0
1-896-348-4516,Keuervaxbsox,4.0,R,Alliance One International,,73372.0,Xey5001,5.0,530.0,Charleston,iakovsgknpxdakakwi,Xeybvahogjhpmoempevfwdwxbnrzh,hnqodhjptcyuwivlwkfywbbhga,I,Vkspifigroixdxi,2416840.0,79.0,CO,United States of America,D,0.0
1-492-690-9202,ubjtvyq,1.0,O,Washington Post,M,231997.0,Iis5002,4.0,378.0,St. Petersburg,RWZMIKXSPGUYZHKICHIZVCNENPSKFLMRMFZGZJODCHNRWHDASHYSMIOXYYTWWQLSTUWQHKRAEAC,Iisejjmsrjiitb,VLEEWBTX,,WFNBUSGHKUUMRBBCMUBNXTJABAYAEIWQFNBTKLRYUWYBQSLBVGWLLBRVRULJDHFZTTPWHTEUYHSU,361499.0,63.0,MI,United States of America,M,5.0
1-275-004-6488,Oxpnjbwy,3.0,O,General Mills,,470156.0,VNP5003,2.0,315.0,Brownsville,tmyuiebnnjconrzvgtsmcwhpnncfyvkmpgnamx,VNPHKTDVBLCPD,Dwnaojtjecrfzimjttwjvsjhbf,,Xhkzhveqegqvxfonqqismuiehmckqmgi,2911352.0,87.0,Newfoundland,United States of America,M,0.0
1-908-331-0411,asdmjdbzqah,2.0,O,McCormick,f,280086.0,Ewh5004,,,Cleveland,Ksfvvyvudigxnqxeayoxnpjlz,Ewhdacycdotgaupurvagamiow,opoyzhafphezxsrbnuoq,F,dbsenirpwbxpewnaifjfretspxhbzlhnxywyjherwbeeuhzhjknzdrmulpwubregvfoad,3827398.0,68.0,British Columbia,United States of America,U,3.0
1-411-947-5374,vntnsmgdvrx,0.0,O,SLM,,108215.0,Obq5005,4.0,320.0,Hilo,Nadaacaekroykljwfrcztffnazdbpbbvzaxttsiwehvotrwadoasildbeybhhnopdzon,Obqsdkrfy,NJCLDDZKOU,b,QIXWLDUJNTKGCELLGDUBGBBHVYACMRTUD,3211002.0,97.0,MS,,S,1.0
1-315-038-4890,Qsbkuascmzp,1.0,,ConAgra Foods,,420668.0,Bts5006,0.0,620.0,Shreveport,Znorgkaojwbnlrlwak,Btsrbbthfofqbqy,dhqelwt,X,Cxbomevwbgnmkuypvrkunmrbvgkxcgpisp,116237.0,90.0,NM,United States of America,S,5.0
1-290-972-9028,Sdmlcrsjkaw,1.0,O,Bio-Rad Laboratories,,189070.0,Snl5007,5.0,763.0,Rochester,Zbraumzwkqlqfkzkvoakygkmxbyccvsbvjnuqogsurdvqherhuvxte,Snlvkmojenwsv,Ksdfelqqdtytiadzgxbvdtoklsefof,,dwzkntxjjyoiesfaixciszrlzeduvjjcuqhlmanttnbyqnofsi,834385.0,48.0,MO,United States of America,,4.0
1-403-730-0582,Ssbkn,0.0,O,Oil States International,,482372.0,oqj5008,0.0,498.0,Fontana,Qnshsqyjwdseehwmmdvwzcgmztaiweixqkycwlnkjxgyctckswdwmwwx,oqjmnyqcl,Aerkjuyviqcfguiavareavptuvkfh,E,yeswvbdqsgykhywxdwjwmbnpenerrsdek,3127648.0,21.0,Quebec,Canada,M,3.0
1-362-880-6459,WQFWLAMUZ,3.0,O,Sempra Energy,,462853.0,Ezm5009,2.0,644.0,Torrance,Jfgpiypdsyfqeubvbvry,Ezmult,Ktogmjvjyfcencesoanscjgl,S,Djrczbwlohtmtpwbujaiikwflzourmzvriqdolw,703882.0,65.0,UT,United States of America,U,4.0
1-862-621-5561,FDKYEB,5.0,O,Systemax,,,GBQ5010,5.0,789.0,St. Catharines,Npyhteoilspdyzrihalisvdosszzuftkvoivanzoyorgmacllctmivnadtontp,GBQUXQEOTTTZFVTNW,Xfimxnshskwfow,w,Qrlybenrypoulkitplkcbhnfawbusdthfkttke,1530243.0,,WA,,M,
1-229-006-0950,UERXNGAUIB,2.0,O,BB&T Corp.,f,466701.0,Bej5011,5.0,762.0,McAllen,Fdcammsfppbntrscygwzqwcnovmjhldhpyqmtdmnllknpdmhdisdnwusowvelqighk,Bejzekxzbo,xqlmhes,,nyevufwsvkfbifgcgpnzmpgxwitvtaz,2127040.0,90.0,MT,United States of America,M,5.0
1-033-997-9807,Smvpydg,4.0,R,Dun & Bradstreet,,352814.0,Eka5012,7.0,816.0,Columbia,rxvmaibaoxmshvtxseftrurssyjsbfjxdnflcsn,Ekageekdifezbxeeglxruymd,Cjntttmsclgzdapnkrtmfccmmte,Q,Mqaogsokuhthqkfqgxtfklcskjiovrgsbmpqyievpjo,2990969.0,14.0,IN,United States of America,M,5.0
1-475-090-8646,,2.0,O,Family Insurance Group,f,346145.0,Mvc5013,9.0,448.0,Allentown,HTKCDVBEXDHGIRGNZHPJQVXWIDTNJKNQZGTAASIORARDYBJQXQWXMCV,Mvccqsrdgozcaipmnupdwyoyyo,EMTEJMRQXQWDDDMWUKAYUSQ,,IUNSJQCEJEX,3183413.0,40.0,AK,United States of America,M,5.0
1-378-201-5117,Rmvhslbfjji,2.0,O,Whole Foods Market,M,93244.0,sig5014,10.0,718.0,Moncton,Upssdgbthqouuxxwwcvunuerqqjrrstrqfcbtrmafclkzfuqfkpaizsfuzntsxrebntvs,sigrdsxxahldoxlyfcqwo,xbxfktboagnlhpfejtonjdpuhu,,pwafosstwyzzagtrlttyrrjpxynwoxmdebczmvzqd,3860549.0,82.0,NH,Canada,W,0.0
1-029-523-9789,Uxyeinlbozlh,3.0,O,NSTAR,m,32739.0,RUH5015,3.0,588.0,McAllen,WDZQOZVUZNBYDZWCUVNMCOIMRWXSBP,RUHUHXEZVDPHFI,Bfedclypildmgtuinoxj,l,Dudrfejvnhjgchgrvppghuiamdrqugbcdhnnxbhyuspshxmgsutnpvntukxtzltx,2974617.0,52.0,MT,United States of America,M,4.0
1-618-761-9828,ISIHOZDZ,2.0,O,Mueller Water Products,,270616.0,Qql5016,1.0,789.0,Burlington,EHVSCCFFLORRSOWCEUHYTBYMPETUBJEFWGIUZRMORBCOFTZBKOIPYYIOX,Qqlgytauxsulxx,Cigowzkzpjhnazwcmpxoni,,Sqleobbftsqvepn,,81.0,KY,United States of America,D,5.0
1-513-729-2225,Uulrhuoz,5.0,R,Ingles Markets,f,468141.0,sir5017,9.0,513.0,Mesa,AJPJCFOOMCTCRKWTFYXSJTGBPZPW,sirvppydetivd,QMUVVGJUXFUQPKFOPSVMNBSEVPBKU,,zsmwyifbkkixddnvvbqmnmejgjdwhdqrtfahomeswvostrmlhklvqsvwuwcdilxyvspowuqsvrk,2031604.0,5.0,TN,United States of America,M,5.0
1-112-554-0790,Vvrvhvenjatp,5.0,O,Pepco Holdings,f,293778.0,Vsb5018,8.0,390.0,McAllen,Vvexseadklnwbazpjrwnjjtoitqrnniwbjrgaqrfidwjzswlriqohorloiutqkwpryse,Vsbdkfwemgizojjsrwrejmofcn,YYFSXCRMPMKJIKGXLONLTUBWAT,L,cpfyrxphdgaorsyukiyfiqw,3812604.0,70.0,AR,United States of America,M,0.0
1-300-510-6276,ubzgji,4.0,O,A.O. Smith,m,120497.0,Ebc5019,5.0,739.0,Amarillo,TFKSPFJEKFGPCQIXXMDOHLSYK,Ebcgy,Cestapadctjnyvwjzpdpqhemgm,,KYSOUHVVNQCVLNCNCFL,3185020.0,55.0,TN,United States of America,M,1.0
1-140-182-9706,gpbhbbf,0.0,O,IMS Health,F,411817.0,Der5020,9.0,820.0,Santa Clarita,Dctmwovngyppwsdwnmcfuknnhetbfgduefjgrwqwkpyhrqzcdzlrmljab,Dernorj,Irpagvvgaehxrpnridnnbhxesaqzrq,,Lbfgfdvabvoxptxjswfyxupjtglertxrgfexzsqkrnemfaipbzlujvyemzvexddsehxll,508704.0,35.0,NM,United States of America,,3.0
1-465-391-3946,Tdooqfxgenb,4.0,O,Peter Kiewit Sons',,5712.0,Wib5021,6.0,681.0,Pembroke Pines,Prvwjwkrgs,Wibiokxrzjtbak,Akvreq,W,Ouxlastcnqsfnuxbhvppmidxttziiyzjogsjlikupgmnnuqbqwhsempg,1119590.0,65.0,Quebec,United States of America,S,5.0
1-865-535-5709,,1.0,O,GMAC,,274968.0,vdq5022,10.0,393.0,Knoxville,Fmzyoqcgbbshczuvvtsirmqeuifujrjggsvmawtxroecagogazfvpbgxa,vdqyxzinyzqwlkvjdcgqkgydwcbek,evllmslcjhrtquhererd,,Svafsqzajpancwzadrkpiwzqdqjqfoleewenuzfqcrzadas,,12.0,IA,United States of America,S,2.0
1-098-232-2678,,1.0,U,Jones Lang LaSalle,,238962.0,sir5023,1.0,451.0,Sherbrooke,tjxyzpzogfhgtridimfgevuddtbftrdohfpwmdkxxxqiavdbsuwbrunubdkp,sirpinxsw,Ldnmljicr,,tyfnrkdehbrpipzctrmckhfpmapnmlxgqgltokjvkxofoceqpmqvknebtglwn,1380316.0,17.0,AK,United States of America,M,5.0
1-727-296-0508,Uuckkp,3.0,O,Aon,f,363320.0,ifi5024,2.0,616.0,Providence,Bumummurrwzstedhkanjiftgheyuijgxvlxasobpgjlaarvuqzlbnmzmqlwmxwoolfdffucicnrbpuci,ifiskvlxvorumoxlrqletje,Afcocilsdvdvigllnuigoev,,qnxkmhzjzrwojegjuxyyoyidbksekaexkdbcfixytetjorheoojbmihgjllblinsi,3901290.0,39.0,AZ,Canada,D,5.0
1-468-981-5227,UZHPTZLEICW,2.0,O,Valspar,m,82102.0,Mev5025,4.0,471.0,Burlington,FJYWQISCDSQZSCUVPYDDAWDYMISWWIIANWOSRMRYTYWCUZJEKUKUKLHUUTH,Mevvfgsdevegzkqhgutwvtg,twjdogyyhbaubehjwqhxgnmxgfld,v,,73208.0,93.0,DC,United States of America,M,0.0
1-574-880-6034,Wgaovyjb,0.0,R,Nalco Holding,,341771.0,Szd5026,1.0,688.0,Charlottetown,Kkfkcgwatonlbr,Szdmho,GPAOXLOMZZZMJCUBIBT,z,Kdmhghatqgtbvzxairrpqkzoffjpz,2416537.0,13.0,CA,United States of America,W,1.0
1-569-564-0927,XOUGFYKYTC,0.0,O,Pepco Holdings,m,401429.0,IYA5027,8.0,808.0,Mobile,Yvffytumcjscvyrbrfdjsbxbovthmpywxakwklhmwyljtdjgjnlfnrzfopulonl,IYATCOZKCYJTFXUI,Xgyokaopellnu,,Prwycyrqix,948850.0,69.0,NH,United States of America,M,0.0
1-643-240-5872,SGZODHFSXEM,,R,Mueller Water Products,M,62804.0,Odt5028,9.0,455.0,Tempe,hmrbhaxxjoghby,Odtwiuhdxwwklq,Ihhqpvztbvamygfcs,,rtyvmlzuznrnurfjabdysciqxakbwdpcb,1105801.0,48.0,AR,United States of America,M,5.0
1-716-170-6775,Aaohcctjbo,0.0,O,Pitney Bowes,,247908.0,Mdd5029,9.0,684.0,Evansville,Ismshixzzbzslfvscufdkcs,Mddxpn,Cvxhkbyhcyo,,KKAZOLLEYDGBRHAVDILXNSXJGLDECDUAFLICVIWCPZMQWGEUAJSU,,19.0,AL,United States of America,D,2.0
1-654-614-8972,saalrna,4.0,R,Southwestern Energy,m,277271.0,YSQ5030,2.0,789.0,Rockford,Tscqhnowsxfikuarvmyhqktsmtfkbfogrrybzzfcbtuikiartfebdipbdlhhxpidkkkanjivf,YSQRJLRMNN,FUVAXWIDQMCTWPGTNZ,E,tbtlwforijnmpfobjljuqjnfupclbakem,3122869.0,67.0,IL,Canada,M,0.0
1-887-507-7203,Fhnnxzcn,0.0,O,Owens Corning,,,ASQ5031,9.0,831.0,Dallas,Cvuyaychusilsqfhqhvxrijllhumqjipoaocrispybdquqakzpaotolaslaltckejt,ASQIDPBBFNPJNVHKYFJZSUY,Nhqbojrzzxv,c,bsbkkpihtblcmxehfyflokaiwz,935049.0,21.0,DC,United States of America,U,5.0
1-989-263-2702,Qzhhcaipkto,1.0,O,Ingles Markets,,387880.0,jcl5032,6.0,517.0,Las Vegas,Qjwbjhwatfu,jclvzqookpkveyrlfsb,scaocexlrwqtdzvpj,,ftvahvlhgrvjgvq,2320008.0,77.0,NV,,D,3.0
1-835-480-6206,Qzckphljpx,5.0,O,Jones Financial,,5809.0,kcd5033,4.0,382.0,Huntsville,UWSLDUQTDXDDAHKOCKVMMQRSLZJTINXCYYUENWJKJOFATBNHWNTVIORQJLQJTLLLUHLRUHODVDRRKPT,kcdtskbkghyypnbuqhjvitwfpyx,Mrqhupmifnhwfp,,Irscerbkhlvzzpscyplfowugvapwtvnlofibgieefu,3678782.0,84.0,MD,Canada,M,5.0
1-436-996-6327,Ksywoiwwnyp,,R,New York Times,,383084.0,Tvu5034,8.0,691.0,Palmdale,Imbjbjyegnjjssdfepibxdtewxysqltrb,Tvufeidp,jeaxbpeyzlvapyucekiasferyhk,P,Kdrjxbfssxsvlcntlxrtsflpwfnnvxvjfrjrqmspyrsgqahwhwrsdpsodvuwvhfrghodgs,2999207.0,,IN,United States of America,S,
1-014-899-3881,DDXRTIJPH,2.0,R,Dresser-Rand Group,M,12248.0,TRE5035,3.0,357.0,Lexington,EAPZEXMPYCKQRVKNJFXWQBOWCJMILKPXHZKRXALCMBZMWPMJFUJMGXLVWGJXTWMGS,TREHRODWVMNGWUSKQSQRZ,ikoilozucibzedpcbveecsxmpnjpgv,J,Jyveesqewgxpdcijwgfefpousuivvniejmelififugc,,3.0,NC,United States of America,U,4.0
1-330-609-5024,Tbchs,2.0,O,CMS Energy,,330534.0,Iaq5036,1.0,652.0,Chicago,JECQRRCFPYQEAIZLCRLABQJAOOYZ,Iaqvgrblpigtkwxpkdijfnupddp,Xevlystcfiicinbjipdhq,,Dmaoujiksenxxiyxgwxdnedf,2003035.0,13.0,NJ,United States of America,D,4.0
1-069-881-0020,Taeepaeqmwcm,4.0,O,Comerica,,37911.0,TYW5037,9.0,494.0,Inglewood,Xpbtwtjwbrzjegxtssnscinotjwvkynoxeimngknazbxsohkxlu,TYWNAOWPJCOGDSITFQ,Bclzwldkywpjwnaabzwscbydxnzfki,W,Jdijqpikhebmmihvhpxndhsuygdqzfeztpxyzyfxqmvutobtdaqqcpsut,3786706.0,43.0,VT,United States of America,M,2.0
1-991-543-9768,DOBYBGTX,0.0,O,AnnTaylor Stores,,52613.0,lvq5038,9.0,832.0,Cleveland,Xdhdlhumglrraqkjpgg,lvqsnrrvwj,KEBQWFLNBYSOKVZHSCPIKPGV,R,Xavlfgzjup,3330767.0,16.0,FL,United States of America,W,3.0
1-769-153-8296,Rvzwdjqlduil,0.0,O,Rock-Tenn,,497214.0,Apm5039,3.0,574.0,Fayetteville,ZHLTMYQEMOBXDUTKRFMBWNGSUYIOCSTTFVD,Apmzrwjisdqozjymdwiznrtydmqyf,dwnzrezeujafxdgs,,vouinmoovegjnlenkkttcnxacncotjkokqeflmlufkdcyigpmhzfzomgruqenkzgeji,3390087.0,46.0,SD,United States of America,M,1.0
1-516-611-2627,shdxbruift,0.0,O,RadioShack,M,126199.0,Rrj5040,6.0,412.0,Birmingham,QHYWMDUSUVZVJVQYRKJTQQLDRSEKPQQGWLEQNFYKNFPQXHRIXNKYTOCOYNMIAESTMVDLQDTKHJ,Rrjnfyndeexffnffoo,Qtxlucfceownrnhzfagvx,n,IZVXEFAAGIMDFYLCQUTZSLDOTDZQLBLXXPDNFMDSRDGCKMNEZFXCPPQJ,3813089.0,44.0,MS,United States of America,S,2.0
1-919-041-5791,kkqoiktvcj,3.0,U,Con-way,M,235355.0,CIX5041,10.0,,Philadelphia,Jcrdsizooakdqnsheclfqbwpgnefjsdsjovoopnzmcbjrczajohidqtskegntmixffd,CIXVXUQKYBTKUZKPSTLSU,pooylsnhihqm,,Sgjbrwgzbseipyemgbckpoqtxnhnhhwqqxfph,2842588.0,22.0,KS,United States of America,,3.0
1-258-771-3184,QDVNVTDOX,2.0,O,Amerco,F,483819.0,MSI5042,0.0,379.0,Oxnard,Liabvakoasniphupdnwaxerlvxsjrzfahlm,MSIFAWPCXAEKMUOVLGQIJZPKXIVH,Yerpkqtkzgmriuygecjq,K,COZIZUOLFRFCWOFTSTTBOIUSBMMKAUBACBKFNNKOVJUKDWUCKOOMADVDLOECOOEWLCYKMUYYGF,2220192.0,89.0,VA,,D,1.0
1-282-479-7455,Bvazyr,3.0,O,Oneok,f,469945.0,sgu5043,8.0,652.0,Concord,jomytatnwflbnwemdtjvslctjhtakgw,sgusxexiedwiizbhpjohdaxlp,Srwwvuixhagj,,Qbtejxpgafujotfispefihpdqqqdvbyecdqoogvw,277567.0,85.0,IN,United States of America,M,3.0
1-519-898-8095,oenncncmgee,2.0,O,KB Home,,131250.0,xtp5044,5.0,849.0,Stamford,Ijpxbyoqjjgacgvyqpsakiefkxaphbsdr,xtpnwhuwgrxrigkjbpkif,Ekxytovqavuzmguwhogovrfqpxp,I,Vsgopyqtntdbayzwoxewgcwaldeeualgphbpwdvaedalwpogdvdfstxfvopa,3320890.0,89.0,KY,United States of America,S,4.0
1-734-422-1364,Zqftenkuzwln,4.0,O,CMS Energy,m,480081.0,Pop5045,4.0,799.0,St. Catharines,BRLOCGJUTWDETDPKENCVDJQQRGKBGWTSKIUYIHCWVHPUJ,Popsprghwu,ioccvzpjebmrohjz,,Bhbqowsyzkmmehyammoggzxesrjvsvqqvxrmjyzgrgjjkdecsqgpvciniancmxqrigypubbvhad,,80.0,PA,United States of America,U,2.0
1-496-600-4789,,1.0,O,American Axle & Manufacturing,F,356668.0,Lrg5046,0.0,304.0,Lubbock,Xcdyepqcqorrdpibedjefqdmxcsodwlinz,Lrgcofctgwplwqdavsdxmdzoal,wjvadowpvydjlvphvbdszmsdhsbdj,,Izicbukdhrqhqipgwbimosmhqcdrrkbbuofuz,528905.0,7.0,NH,Canada,M,2.0
1-128-176-5729,bugpj,1.0,O,Terra Industries,,,Lnd5047,4.0,,Grand Rapids,,Lndvdmpmfxetmxwgehhwefwcyqnyme,LMIEZAUHKXJ,I,cxejsnhwvrqnyunaawidzeeafnqnnuiwkljxqikinavzynmpbsudwradwfoghnlnexycbnjgncwnmvwi,1625865.0,11.0,FL,United States of America,M,4.0
,nkyfokd,5.0,U,Harman International Ind.,,289903.0,Qaq5048,8.0,809.0,Philadelphia,Olwoogylfsblhpigsgnnkxjsjwrgxhacbgxikeiejjwdxmnvmeqhoarltsamlvl,Qaqhw,jpnpmxcysoxyudjrspqvbc,w,Mosgkgmtosgvedbabulaolqhlbrg,1242710.0,52.0,SD,United States of America,S,3.0
1-971-254-1206,TNOXD,0.0,U,Silgan Holdings,,58182.0,iop5049,1.0,361.0,Warwick,Bienmjueimlrysrbuxetwmnkdouidleziphzsdklzsfrhttzptdqjk,iopwxxlkmovnmameapcpoirelemhwm,Daxidfidmmmqhilcbg,,JFHJPOELSKARGSFIGPBNCG,19345.0,67.0,IA,United States of America,M,0.0
1-056-397-6577,Uvuuxbxmptx,1.0,O,AFLAC,F,288019.0,Oxw5050,6.0,639.0,Salem,voklviztwsx,Oxwrqxebprtjgnxucwimrmgdwjv,srmvdtnummj,,Rmfbsjepxacfrrvylmqabgzpgifkycxeoxxgisergxvj,2910991.0,10.0,NJ,United States of America,W,2.0
1-456-577-1481,pwomsm,1.0,O,Kla-Tencor,F,,ctz5051,10.0,540.0,Ontario,Gtbdobnbljmkrpjcqtsvlwcuovknpgdroihgyisevtnheedsjwvyhrlkgjzbfzkmqd,ctzwgkvlxghlgwltfsckbk,Eucuhdiztdrpmwbxu,,qatqgmwjlwshrbaaefzzvrwwuua,541583.0,11.0,VA,United States of America,W,3.0
1-562-247-6547,Ykcckubprvh,2.0,R,CBS,F,368577.0,Rze5052,4.0,692.0,Winston-Salem,hnzseoijfjcppltbrntjegknyqtarfdccefnonszjjndrluousilkmfruojwndwrgtydkwwaraprslb,Rzemxzanmp,RWAIFEOZPADKETDYUTUUFRDXQETCBW,O,Ishnotqlfletavnhavampazn,3117658.0,75.0,New Brunswick,United States of America,M,0.0
1-237-909-7149,TCCPGFB,1.0,O,Yahoo,f,373399.0,TPL5053,2.0,376.0,Peoria,Lonqfsktpvllxmuxprvniknfkdki,TPLOPGQKL,SVSBAFNKTKVYB,m,bvmhrqrhouczsebfmtqdtdxvqacpoddklicuzpjxysxrlm,294878.0,14.0,CO,United States of America,M,2.0
1-522-256-9799,Kzrcr,1.0,O,Interpublic Group,F,207451.0,Mbi5054,2.0,328.0,Waterbury,vutlqbzezptovewgzkamfkroefgf,Mbiudxcsfrhaaxxawrhpnkrpiktvst,Ejvfakqfbu,n,Vzgpgzgf,1282883.0,42.0,NV,United States of America,U,5.0
1-502-036-1989,Dcqgltxiyr,5.0,O,CACI International,F,312141.0,Wuo5055,10.0,505.0,Lincoln,MJBJTJTGXECXJYOOHIEU,Wuorcqjmjsqfvxzcqzh,JHGAIWWJUHWXRJIRKJ,,Bkxxblklzbmokacgyiygbrirjzjntewicvulxwpj,1519188.0,46.0,IA,United States of America,M,
1-203-042-2283,Sgouwqiayg,5.0,O,MGM Mirage,m,24744.0,ylm5056,,402.0,Huntington Beach,Nmkkgiuikmydqjiwpuuakkhwymmweunstv,ylmthbhrfarvwwyovrorfpntfwfkhk,Inesnuwheamtogujhznndfp,,DXCIMQBHVRRMV,2540062.0,,ME,United States of America,S,2.0
1-181-845-8307,sshcrkl,3.0,U,NII Holdings,,181479.0,Hxx5057,1.0,355.0,Greensboro,ZAZACKSNKTVUKKRLRQXOUVHJSIUQSNLMHDIYAMCZYPSOQXANFTFQKRJSWMXZKPPCIAKYHWCMFKXJNA,Hxxumsoredptgfwgshjvujcoohxlbu,jvjctskwepebvwvytu,T,MTRZEGVMTVWLFEMONUUCWBUGNRISESJOYIAVBIUFVETKSWFISQEQIUWPWSWPVYH,1771821.0,90.0,Prince Edward Island,United States of America,M,5.0
1-565-865-2788,Qmpfujraio,2.0,R,Cincinnati Financial,,,rqr5058,0.0,655.0,Omaha,xngartqtpiisvlldjwsqyqbmcgcsvkngojkrgijsxxglfcketqmnuxjcekpzeuwisldsijeg,rqrmlbcjqhn,Qbbudeclwsfqotslbekz,W,WDREUTOWJMBWCRH,1352843.0,63.0,NC,United States of America,U,4.0
1-731-262-9343,srmhvzfokv,1.0,O,Fifth Third Bancorp,F,483477.0,bmn5059,1.0,344.0,Buffalo,Ypolmdjpzpxkxtibeadudpbnxocewzvhy,bmnlwsb,cnguwotctyfjxaqhnmadrblebuoo,,Iuiylxhfgqnbcuxrqnjqtrgtjtiirbtjajwv,3562584.0,61.0,NH,United States of America,S,3.0
1-599-905-3986,rmhcrqbdlvn,4.0,O,Exelon,,114386.0,DQM5060,5.0,394.0,Fayetteville,ccewrqfkxhaeifcolvgvgjtqddejpealivedksopvermavcsbazqwmapwf,DQMEULKZNGGDOKKXTW,Brbaxizghacnwlwkwjr,R,Itntiiigrtdiqctgbzmnsyftwngcnug,3484400.0,21.0,MT,United States of America,M,
1-598-180-5175,IZWMFBR,2.0,O,Equity Residential,,256596.0,amo5061,7.0,759.0,Tacoma,ldhbtptpmwhfjuyel,amozdpdsvjljhwledfuxsdz,ptrlxjxocjyvdqgxlljmjfxnczmem,I,EEHEILVXNMVOXTIMBLFHWKWRHXZNLLEYKDBJUXWWGXPPIRKDLYWQPB,3521230.0,27.0,MO,United States of America,D,4.0
1-598-165-7580,lvhnfndcjds,1.0,O,Sherwin-Williams,,34982.0,Vxj5062,1.0,,Paterson,glknmiokzhyjqenzytlpltxzpvoppiky,Vxjzb,Gqatvmvmjtxwn,,NCZAEZNS,2212317.0,33.0,MT,United States of America,,1.0
1-373-659-3123,PNTCWGEMUXVA,5.0,O,General Motors,F,285334.0,MMK5063,5.0,787.0,Frederick,Duivmkqjvcy,MMKSLFXCZNPZRCSCSCFHIY,Ftsdovpj,M,Bamniwetrzsrvghhjzqipdrvcs,2117414.0,21.0,MI,United States of America,U,5.0
1-258-396-8230,Nwpojw,0.0,O,Land O'Lakes,M,191497.0,Cya5064,7.0,334.0,Fairbanks,endiygyixpsgnf,Cyacrygfx,Dcjuejlzoyfrhasshavqh,F,Snpbfxjdqafwbtrfmidmsbcebcynwuudabzrapbcn,811293.0,84.0,AK,United States of America,M,5.0
1-265-865-3875,Tzftvhxr,4.0,O,NuStar Energy,M,31538.0,wpd5065,6.0,724.0,Pembroke Pines,Iarsbhuvqdkkkjixyixjnfdmtjugevximycdcbtklnprudgeqipsksmobr,wpdyvopuhngbpnexiaq,Gvugvoxvgggoufsehkiipzaefbe,E,Rmlecebb,86947.0,7.0,CT,United States of America,U,3.0
1-101-517-0580,xoclbydp,5.0,O,Spectra Energy,,33653.0,Fab5066,1.0,351.0,Little Rock,Ptlzyfdykcft,Fabpkvibq,BTGQB,,,3725355.0,32.0,GA,United States of America,W,3.0
1-432-754-5554,ibwqb,1.0,O,Spectra Energy,,234234.0,eii5067,2.0,363.0,Yonkers,Gwkkdmbc,eiiyhxwgcbgjimlzfweznqiikvw,Ehtyqvhclvwh,,PNFVAAJTLQMJUSLMGLXSUFNEISHRAOB,,76.0,TX,United States of America,M,2.0
1-086-238-4171,ypvtbevcgdvn,4.0,R,Sears Holdings,,77053.0,Oat5068,5.0,,Stockton,eljllv,Oathpgpumnhqpxlp,GOITLDSPJFJNSPF,F,dbvcuqaanvckrmfsofigjceabnhtqlmfhljzxitfnngjcpcqadjbikgquow,1883188.0,52.0,WI,United States of America,D,1.0
1-497-049-5071,qkmeglakqup,1.0,O,Western Digital,F,,XCO5069,9.0,333.0,Philadelphia,Ekiexeoqpuscwiswbjcpqrvuujidsxftmhybmyf,XCOIXSKBEYERRQKEBTOWP,OGKIALHMOASGEUDAPPDHDPLFZIHUBX,,tqfqmdvuftpqkbwhhnozzjjdgrsotphyh,3026931.0,12.0,Saskatchewan,United States of America,W,1.0
