prospect_AgeID,prospect_AddrL1,prospect_Ci,prospect_NeWor,prospect_Coun,prospect_Em,prospect_Inc,prospect_NumCa,prospect_NuChil,prospect_MarSta,prospect_A,prospect_CrRat,prospect_OORF,prospect_NuCreCar
Par8764,Rkihrfknucdcenhcfwncjilpqvydhjqojpsjrdtzwmminbjxhmqskashrulqxpfsvadumw,Waterbury,2049091.0,United States of America,,111903.0,3.0,3.0,U,47.0,333.0,O,4.0
dao8765,,Atlanta,2372410.0,United States of America,Starwood Hotels & Resorts,251759.0,2.0,4.0,S,82.0,784.0,O,
wfg8766,ucmnmheqhzqpl,Salem,780423.0,United States of America,Limited Brands,245881.0,2.0,4.0,W,31.0,434.0,O,8.0
ujb8767,Ktigpwfdpyectncjidfspdcokjpnfgegcddtlgqsbvdbaopbpgyvulprwxucnj,Des Moines,2842676.0,United States of America,Wisconsin Energy,33743.0,0.0,0.0,M,61.0,593.0,R,0.0
kcg8768,Vntqlkptckefnoxkismdfqvfsoz,Sandy,61250.0,Canada,Gap,244740.0,3.0,0.0,M,94.0,699.0,O,7.0
Rua8769,Kifidsllrnklxbovmt,Paterson,1444032.0,United States of America,Symantec,91338.0,5.0,,D,13.0,617.0,R,8.0
Hfd8770,qjcbepiewxsbzxdhbbrxbzlswojwziit,Alexandria,3546515.0,United States of America,Systemax,12146.0,1.0,0.0,U,60.0,816.0,O,0.0
Iat8771,Twcwtts,Bellevue,2968596.0,United States of America,State Farm Insurance Cos.,342885.0,4.0,,S,61.0,590.0,O,
hkr8772,KBVKAOINDZLYPALQLPWWHFMEPJGRMAXFAKUYWDXODKORYVDKSLKGYRSHTIILHKIDUPMHODLPTUPO,San Francisco,1517575.0,Canada,Genuine Parts,188582.0,0.0,0.0,,70.0,363.0,O,4.0
Kpq8773,Avasiuaittpblruejonckmrcdrblmsghuxrhmfnngxjchiedkxrhgntzjkat,Rockford,2238810.0,United States of America,Weyerhaeuser,152258.0,3.0,4.0,U,7.0,673.0,O,2.0
Pip8774,Tjuaessenoiszxadecronckkdqnurm,Los Angeles,1052183.0,Canada,Visteon,353406.0,2.0,5.0,M,65.0,850.0,,0.0
Imk8775,Gvhbphtaybkdmmhxvzjogsveistzmxzhkxsjogvmifhxfgkdzycipp,London,,United States of America,,332835.0,3.0,3.0,U,25.0,519.0,R,1.0
npe8776,Iaumnnfhibhvvqwzrzgxqxfqqygageclzcpgkshcvnbfdknbzxbvbujk,Grand Rapids,1668793.0,United States of America,Cytec Industries,124926.0,2.0,0.0,S,6.0,815.0,O,9.0
lkw8777,kvtxkeintkgijsflunljyexpmoxdzsfzlidwjznplzjndgykyrvjiorpxkopipk,Bellevue,142942.0,United States of America,,208868.0,5.0,3.0,W,81.0,667.0,O,3.0
Mjk8778,Ewzzqksfljtiulfwnutjzgxieshhzmncbpokzdifsfsuijtvzxmbszjpqurhcefkdgw,Vallejo,164985.0,,Robert Half International,,5.0,4.0,W,80.0,412.0,U,8.0
Ely8779,VTLPIRPVPAKNLWYZPXUGZEYEKDGAVDKWOAFDJHATLVE,Stamford,599928.0,Canada,HNI,89314.0,2.0,1.0,W,74.0,527.0,O,10.0
gxu8780,CFPDAWERMNVHOWCNOKSCXRMQLQLPBUGGHRKSKFQHMEBORYAOCRXBSYOQZAVH,Bridgeport,860469.0,Canada,Equifax,292601.0,5.0,4.0,S,72.0,832.0,U,2.0
Oqm8781,QRTVGXDXQVKXVVWWRFYEAOGMVEOXSDZICUNAOJCCFEQJQJLDJGUVTLFXI,Provo,3890824.0,Canada,Legg Mason,397497.0,3.0,0.0,M,94.0,415.0,O,9.0
Ugs8782,Cpnnutmhvizweojowbeahsvgnyiptiqrojtupktmxpkdaakrieexgocmryirhtcttcjy,Huntington Beach,592824.0,United States of America,Regal-Beloit,419988.0,5.0,0.0,D,47.0,701.0,O,7.0
Hse8783,SPEFIKMXFVDXHNV,Quebec,,United States of America,YRC Worldwide,399026.0,,4.0,M,29.0,375.0,R,2.0
ayu8784,Uigaplaltqzlitipqdnnndgonttmdqrmbibozdahfskuifjuuqpufgowpyeectezdmgrhksywjblr,Los Angeles,1956485.0,United States of America,Discover Financial Services,352312.0,2.0,4.0,M,100.0,843.0,O,4.0
OTH8785,Xabnxfreivpfeqpljxcsqroqegbckgwblbrmmgvbal,Inglewood,1003386.0,United States of America,Scana,113724.0,1.0,3.0,S,5.0,773.0,R,9.0
Ukb8786,Etvztydciilqosrlplgmkkflmjywofssxjtdaypnwqmcaicavxmwn,Baltimore,2394905.0,United States of America,HCC Insurance Holdings,232229.0,5.0,,U,85.0,559.0,O,2.0
nnb8787,Afagrvxqfgvluqhvsxpkjnabuqsexlhrnluelbpwlggdxazmujwwcgafdwb,El Monte,1697166.0,,,212669.0,5.0,1.0,W,36.0,492.0,O,9.0
ouu8788,FXHXGGAOORIRXABPCKICCSTMDNWYZNRLCTXYQTQSGNEEPCSZYSPVUZUBNMOLGXSMKDAAXHET,Naperville,2942461.0,United States of America,J.P. Morgan Chase & Co.,408077.0,4.0,4.0,M,26.0,489.0,O,10.0
qly8789,Suprxwwqojeaplgxnuqjidcaegyuztwcpsqknhguuwao,Newport News,1345529.0,Canada,Wal-Mart Stores,495228.0,1.0,0.0,U,15.0,606.0,O,10.0
xem8790,Zkmbzdqvmwrkkkwnugaqmmgfziaeidzgxjkvcduigwcxsjhuhlfjsqvsofofwvdpdq,Fort Smith,1018102.0,United States of America,Fortune Brands,289841.0,3.0,0.0,M,83.0,827.0,U,3.0
Pvr8791,XVPJBKGYCMGCGTELZUCGDBLRMELBSGYDI,Fullerton,400955.0,Canada,General Cable,50524.0,1.0,5.0,S,57.0,,,0.0
Wup8792,Ememxhrzfsvfhpvrxagmviqehtsyxjlwamgncpmsaccpfyigcurjoilap,Lubbock,,United States of America,Alliant Energy,486849.0,2.0,,S,92.0,765.0,O,7.0
Afr8793,Cbaivdntzqehdxmshpcltrjsexyoehhmeeodimwmqkfrwqoauphmfdisaxgbrzwahfmxgroot,Tallahassee,635958.0,United States of America,Amerigroup,107488.0,3.0,4.0,S,10.0,727.0,O,2.0
Rkn8794,,Salt Lake City,3527138.0,Canada,Dun & Bradstreet,31500.0,,2.0,M,60.0,812.0,R,1.0
Aal8795,Keerywpiheochlhrphhfspyslltvxwnoijomctjsbibfegqggrbxco,Cleveland,600221.0,United States of America,Belden,194574.0,1.0,1.0,M,0.0,568.0,,3.0
YEQ8796,Xkrwzlqeuiybhrnwjwhfivtpoequxqf,Mount Pearl,1045356.0,United States of America,NYSE Euronext,284600.0,2.0,4.0,M,62.0,443.0,O,10.0
Fet8797,IAKFDJSITMRSKSFHAUXGATAESYBYBGQQQILKJAZDPAHVOXXESAWOIPRBGTGOIVM,San Francisco,1287643.0,Canada,Hill-Rom Holdings,,5.0,2.0,M,41.0,,U,9.0
OVO8798,qvygwqfnhdlxssiahxbxzzpxsteulsezmix,Ann Arbor,452664.0,United States of America,Exxon Mobil,123735.0,,2.0,M,86.0,382.0,O,9.0
qeo8799,Gqmtmssmztemejgpoctykvrqnooxsdheizwxygovxqvjnyzgkkjhnmjbfrrcmavuosahlgsyhqexspni,Reno,672519.0,Canada,U.S. Bancorp,175001.0,0.0,5.0,U,72.0,848.0,O,3.0
Fje8800,KSXHWOK,Memphis,3965416.0,United States of America,Pioneer Natural Resources,169847.0,5.0,0.0,W,11.0,415.0,O,4.0
RCT8801,Pjlpnvjhypwuaskvjqaolmqatuhpmmfpbqkcdiyakpizqiefbcxqchewklrozuebqlpkeycjkl,Greensboro,3693667.0,United States of America,Hasbro,482260.0,2.0,4.0,S,92.0,441.0,O,4.0
QUG8802,Ffmzwokjfjfvtmczzvstwwhiw,Albuquerque,3334060.0,United States of America,,307845.0,3.0,0.0,D,45.0,,R,9.0
AXT8803,Sxvkwwfxlulzll,St. Catharines,892329.0,United States of America,Hanover Insurance Group,465134.0,1.0,4.0,M,17.0,612.0,O,1.0
Vbg8804,Djehzvixmerxcvwerfjegkpzqqecrpofktdetcmcvmfkjhjpwafjihiojhnbunpgmlu,Seattle,505824.0,Canada,WABCO Holdings,,1.0,2.0,W,20.0,755.0,O,1.0
Nev8805,bjhblcotloshtclphvtitkblyftfrymvd,Biloxi,1250465.0,United States of America,Abercrombie & Fitch,466764.0,3.0,5.0,M,72.0,633.0,R,9.0
Izv8806,rxwqdhkngwynxeiitaddlxvpchzvewyr,Overland Park,2453681.0,United States of America,Sprint Nextel,87204.0,5.0,5.0,M,90.0,804.0,O,1.0
Eqd8807,tkcchxikpqqnoehroluogwlghashpc,Laredo,1287883.0,United States of America,Capital One Financial,386896.0,4.0,2.0,U,73.0,315.0,R,10.0
whl8808,Opyfmxtxdstxcefiswdxqgsclrinthjlkokxqumrcewsvfqxxkvg,Salem,2133902.0,United States of America,W.R. Grace,177867.0,,4.0,U,76.0,319.0,R,10.0
Gxw8809,Pmylhmpimvkokgxusugzuxwgzvlpsjmyefr,Ann Arbor,2316402.0,Canada,United Technologies,327380.0,2.0,0.0,,77.0,360.0,O,2.0
kxc8810,msuhnzdktmpjqkkivxxaomydqmvxcbmeypmilajvorvhyhqmxhbgdoqbeiiop,Jersey City,3662808.0,Canada,Safeway,324515.0,3.0,0.0,D,49.0,521.0,O,1.0
ECB8811,AVZSJJUCTUMXBNDJDZGLQZCVNUWVEYHCQEDFZNTSRFPTTKL,Orlando,674247.0,Canada,Teradata,341637.0,4.0,5.0,M,52.0,670.0,O,7.0
Nnr8812,Meappdambkxmwwpwpxgiompewfzyaecdfqcjnhhkjwbpoqslspisfybwgldqdvaspqyf,Winston-Salem,2407571.0,United States of America,Dr Pepper Snapple Group,90682.0,5.0,2.0,M,91.0,675.0,O,10.0
bjp8813,Wnddreioxuhnqmdjjppfokhoenjegkhgwzhzzjegzwjrpycdtkrw,Providence,932686.0,Canada,Sunoco,294173.0,3.0,3.0,W,55.0,620.0,U,
Qgo8814,SRZFPQKQQLAFBTEANGJXPGJMQFKSAXRCLMSUIQMLSIUYGBTERLPDACEBIGY,Huntington Beach,3528491.0,United States of America,Varian Medical Systems,261846.0,5.0,,M,27.0,728.0,U,1.0
Bhj8815,Hgyddnneyppkreihumnhqljpkdejybztiocayujzqgzughplrdytmvqvjxzbvualwhswcfcg,Augusta,3469849.0,Canada,FMC,283721.0,5.0,5.0,M,90.0,325.0,O,9.0
Tpp8816,cdtmosqynxsoktpkretwnkmujvlbonpratgkyqxwthsmytifgjqno,Toledo,134602.0,United States of America,Cephalon,332475.0,1.0,5.0,M,52.0,449.0,O,9.0
ILN8817,Hefnlkwdovjmfukdzepouzpskagpkuicklsxirzpvhyhaeqdfagtvjvewkthpwdivfzcsqxzpflzvj,Alexandria,1009548.0,United States of America,Travelers Cos.,256195.0,1.0,3.0,M,8.0,442.0,O,2.0
fxz8818,uokkwfyvc,Columbia,613207.0,Canada,,346183.0,4.0,1.0,D,26.0,438.0,O,10.0
IJF8819,gxxaqcwuahhr,Stamford,3575172.0,Canada,Merck,188073.0,5.0,4.0,W,23.0,599.0,O,1.0
Pek8820,TOSQDEBVSZKUUVEPAKTLUTOZVCRKWAQSVRJZDOFRGTHGBRNKRM,Rancho Cucamonga,1002929.0,United States of America,Hanover Insurance Group,61819.0,1.0,1.0,M,58.0,439.0,U,0.0
ODD8821,Abdaqv,Warren,1809515.0,United States of America,J.B. Hunt Transport Services,287230.0,3.0,2.0,M,43.0,384.0,O,
PKI8822,jwrwmvfseujusxgrevcqjqrburwypuswbcppziqxgr,Chula Vista,1393747.0,United States of America,,372427.0,3.0,3.0,W,12.0,528.0,O,7.0
BPH8823,ukdnqiwhtgwpvvyigseilzvpft,Macon,224488.0,United States of America,Harsco,135102.0,0.0,3.0,M,,723.0,R,10.0
Vuj8824,dgunqhfbvakokttvqylpdvnunwmvqqcdhtdmdwfdwngsawouypdkauhthobcsm,Colorado Springs,3195528.0,United States of America,Rite Aid,,0.0,5.0,M,72.0,,U,9.0
tnm8825,,Ann Arbor,32649.0,Canada,Toro,277645.0,3.0,2.0,S,42.0,412.0,O,8.0
oil8826,Ekiiqnokzsgcjghbrioldqnjrzldpaovwnlyakprpjvjghnykgnairakjkzuqcwjjctssubnl,Augusta,638683.0,Canada,Oshkosh,91417.0,5.0,1.0,D,100.0,509.0,O,3.0
Hfc8827,Bvhlkeqaorg,Minneapolis,198051.0,United States of America,Aventine Renewable Energy,159051.0,0.0,1.0,U,7.0,588.0,O,9.0
lck8828,Yilqtxnonkfikpwmsqhpurvexwtvkffylhfkbamn,Erie,2244500.0,United States of America,Anixter International,95432.0,5.0,1.0,D,98.0,422.0,O,10.0
rab8829,XPVUSUYVKKVICDBSP,Des Moines,1187421.0,Canada,HCA,409493.0,0.0,3.0,M,1.0,332.0,O,
Xkx8830,wxtmkrgdrrlqmxjqwtmrrhfafuakrbdliqpiohdpvplealacjeipppdgovandtgqseqsqvbooxi,Hayward,2565345.0,United States of America,Murphy Oil,62147.0,,1.0,M,73.0,822.0,U,4.0
QCM8831,qxpdfmeodlxginmmlysqbiakcwiqrdexusiydhmdughqnwlo,Missoula,65012.0,Canada,Target,357133.0,4.0,4.0,U,67.0,374.0,O,7.0
Ocq8832,,Inglewood,2396892.0,Canada,Tesoro,413182.0,3.0,2.0,U,49.0,673.0,U,8.0
Kfq8833,snihhaouzxzhckijkgpiddypopogogbeuqnwpkurcbnadsiylonqfxmzuzfalloitizpkfcagmltom,Salem,488832.0,United States of America,Target,259362.0,0.0,2.0,U,24.0,303.0,R,0.0
Uhh8834,akjjgblgysacendunnwtttchsooozxlxblwtkvdyhrsrtuoarmxwhhxiyyrfcxobzebzwxfkqzogfi,Modesto,3645703.0,United States of America,Amerco,243301.0,1.0,3.0,M,35.0,364.0,O,7.0
Mrr8835,jqjltqbwplvrruwmauynupvbicfsgnlxbgsqlq,Jacksonville,,United States of America,,238343.0,4.0,4.0,W,70.0,,O,4.0
OQB8836,SSTVIYAGDXOTEIVVYDJAHANGNYSQPLRKBGDNDPRWNBBIBZDPQBUPQGMJFEMYKG,Indianapolis,3225535.0,United States of America,Ferrellgas Partners,43778.0,4.0,0.0,W,69.0,382.0,O,10.0
EUD8837,Yuvzthrhqhkxzhqipkmmodc,Lafayette,2167194.0,United States of America,Computer Sciences,466040.0,2.0,2.0,U,69.0,342.0,O,5.0
jcd8838,Crlbtndkjfggfnqptggqtpkkjvdubzvnuktmuueqxqacjkhuyessthdqrxhkclpfkeuuwbhgdrydvo,Corpus Christi,941869.0,United States of America,Coach,118398.0,3.0,1.0,D,58.0,437.0,,6.0
Syc8839,xvyopaqejlktuxlowmytuvcrqienoj,Chula Vista,1490723.0,Canada,,94054.0,1.0,5.0,S,89.0,679.0,R,5.0
sho8840,eatgolrhl,Sandy,1653781.0,United States of America,Xcel Energy,16260.0,2.0,,S,74.0,304.0,,2.0
ybe8841,ljpjbnqirulgartlwfeemjcgjfolqnofwdsriwrupdlgarezzqntxmqxbeknaybiiwfmivc,Springfield,3539106.0,United States of America,Autodesk,497516.0,,1.0,U,3.0,755.0,O,4.0
Awy8842,Vdguqwudgnwnesxoewrtlgifdqbvfxtxfjuvgblbmrcojlrea,Victoria,1449227.0,Canada,Fidelity National Information,219141.0,4.0,5.0,S,12.0,650.0,O,5.0
Lke8843,Iuaumkf,Livonia,1867516.0,United States of America,Harsco,375282.0,3.0,,M,64.0,643.0,O,2.0
apw8844,vrvtchrgetvwoxfqsluwnfpmrnlucj,Warren,,United States of America,Reynolds American,417355.0,4.0,3.0,M,73.0,571.0,O,10.0
Wrs8845,tllaalxcnbrjztdvhmicqjqdkcputmhphfe,El Monte,2351975.0,United States of America,Nike,424316.0,3.0,2.0,,79.0,848.0,O,10.0
WLN8846,kalrekqxazwcisonimejfidvxmjt,Vallejo,1587842.0,,Activision Blizzard,467020.0,1.0,3.0,S,16.0,753.0,,4.0
Cfz8847,FIFPOTJIDFMVCPUIOGSEOBVZNMEJRAAQKKMWHDTFJTCDHFNTQSIKVRU,Indianapolis,1987514.0,United States of America,Union Pacific,26325.0,0.0,2.0,M,27.0,390.0,O,4.0
Vvw8848,Ofvcyaqprnqxyloxvlrqpsonizmxhufdeesmuqvmcfbjhqbpbbnpzpjbbwu,Salem,265192.0,United States of America,Penn National Gaming,373028.0,2.0,4.0,U,30.0,654.0,O,0.0
llc8849,GOZFVQWVV,Hollywood,925881.0,Canada,Energy Future Holdings,427837.0,1.0,3.0,W,79.0,309.0,O,7.0
qlp8850,lqqflmldhsfdqizwycqdeee,Orlando,,United States of America,,130178.0,3.0,0.0,D,61.0,834.0,O,0.0
SQK8851,SBHTZSNOAPJCBISVDRXMFQKVJDCKFLUXZAEVYAFWMZWAKEIBKUF,Whitehorse,2568313.0,,Time Warner,479893.0,2.0,0.0,D,,828.0,O,7.0
gol8852,NYMJFWVZGIDFRJAUUXDERCBUQJAWIPJRCHCTAINNPNLKDNNZDNALLKBTGH,Chula Vista,2374752.0,United States of America,Vulcan Materials,59875.0,1.0,5.0,,67.0,601.0,O,1.0
IDD8853,HWCOMGBMMVFBNSGWUZLNKJIZECDEOPQJAPIZCWQSCVQAEXWYJNNEHJAIZUXDZDLQWHHDBORTSSBPEJ,Topeka,1847435.0,United States of America,Great Plains Energy,469318.0,4.0,2.0,W,32.0,732.0,O,2.0
UTD8854,Rxixruzdnuwodlhpmwgalqruaa,Casper,2736541.0,United States of America,SPX,380997.0,2.0,0.0,M,13.0,583.0,O,2.0
Pds8855,eirqwirokfwycsrlpuxujfiiszpswggujqswwbfoan,Long Beach,3405429.0,United States of America,Erie Insurance Group,449048.0,,4.0,M,9.0,406.0,O,8.0
OKE8856,QCXGFPDPFIEOCAOGKCDKIITCBYYHECYPMQUVFOABKHSRX,Simi Valley,281817.0,United States of America,Avon Products,172034.0,0.0,0.0,M,13.0,761.0,O,0.0
Oxt8857,Jikmtwiiwanzalphbvayqruezcfhlalpsrtzndqascjtjrulr,Las Cruces,2973782.0,United States of America,Complete Production Services,171637.0,4.0,2.0,S,41.0,584.0,O,1.0
Ldf8858,uoeyateigletwinkdtjshg,Vancouver,2359057.0,United States of America,Maxim Integrated Products,360522.0,5.0,4.0,M,72.0,,O,3.0
KCB8859,RLXCVEMYHOAADSL,Bridgeport,1143360.0,Canada,First American Corp.,139173.0,3.0,2.0,S,99.0,557.0,O,2.0
qnw8860,GPGDPVUITEDHGWPBEHSFFCWAKJKDINUJVBYSNUKRKUNKYCQNQJAKLPAMWNARGLBAJM,Inglewood,3013913.0,United States of America,TIAA-CREF,17325.0,0.0,5.0,S,52.0,614.0,O,9.0
vnx8861,vckwtmimfpbupjafu,Fullerton,3198133.0,Canada,Jack in the Box,65151.0,0.0,1.0,U,21.0,409.0,U,9.0
TAM8862,BCEOVJSEKYZQ,Lansing,196221.0,United States of America,Penske Automotive Group,380981.0,2.0,,M,46.0,558.0,O,0.0
Cue8863,RKOAWAVNNKMWAYJIWSQJCOYMYP,San Diego,3416100.0,United States of America,Hartford Financial Services,302912.0,,3.0,S,94.0,849.0,U,1.0
Zzg8864,trzgsuboyvttjugtpqztnwimxgkpbfundeumwfebofkcpka,Richmond,1634413.0,United States of America,Motorola,,3.0,2.0,M,90.0,768.0,,8.0
Hnn8865,Xxdsesxdatdbxakedxyerxhxvcjgjtzzlhsaurskqbjvgvtejolpaibzlflkzvnh,Bakersfield,2611624.0,United States of America,Exxon Mobil,467362.0,5.0,3.0,M,82.0,451.0,O,9.0
Ptl8867,ukcnjwhipcemwypvpufdwnkefyutcdftkfccwgnmtol,Berkeley,2236011.0,United States of America,Administaff,103593.0,3.0,3.0,M,91.0,386.0,R,7.0
Zsj8868,HJVPYH,Salinas,289052.0,United States of America,Harman International Ind.,244604.0,5.0,0.0,U,78.0,,O,
Qso8869,Zhcooabdhvncftjggtvylxuaximmlvqkwoqbgzhrjldgionltkahpiwf,Huntington,3837240.0,Canada,Reliant Energy,354556.0,0.0,4.0,M,90.0,593.0,,8.0
geq8870,Wfmswvffjwpvplxheuwyrpnwdotdfbdmesqy,Cleveland,587454.0,,UAL,160141.0,5.0,5.0,S,27.0,712.0,R,5.0
ubv8871,Ncvlgsbhgbgjyybwdwzkldlftlybzfrdfowjrzzdkqjsuuponqswnaszpkhduyqglbanocrvegmaon,Casper,1442966.0,United States of America,Warner Music Group,153459.0,0.0,4.0,M,12.0,680.0,O,3.0
Dwo8872,Gmxfw,Columbia,3965825.0,Canada,Icahn Enterprises,256660.0,0.0,5.0,S,42.0,606.0,O,3.0
MMH8873,RMBUKNGHJBPSKKWMEZTLIRWZNGGCXOCPXMHORLUTVFZIOE,Sacramento,1075557.0,United States of America,Cytec Industries,227584.0,4.0,2.0,U,63.0,754.0,U,10.0
Eqb8874,Ktqrefkdomiykl,Regina,184885.0,United States of America,Frontier Oil,120011.0,4.0,4.0,,52.0,496.0,R,1.0
FGE8875,Vwmmhxdnfqvcjxtrjkopbfmfkkb,Tacoma,1471024.0,United States of America,MeadWestvaco,11940.0,5.0,0.0,M,1.0,500.0,O,10.0
FQH8876,rqepamufmzhsrubnfymspffjsszbrhltcgontauxlqqfnrcojxrc,Indianapolis,2367831.0,United States of America,Autodesk,478851.0,1.0,2.0,M,91.0,732.0,U,5.0
ENZ8877,,Modesto,969844.0,United States of America,Nordstrom,61212.0,2.0,5.0,S,45.0,720.0,O,
CSL8878,Afafewsabfpsvgaxniwgzwbikcepsradhimbcahudbvpfxwfjx,Indianapolis,1306276.0,United States of America,CC Media Holdings,469342.0,2.0,5.0,D,60.0,817.0,O,
DYN8879,CNFAPGGLFJOCGNFJEHZQSYGQFHUFJGSXUVUYAPQUKOGPRFEBPJMFVACGPZXQMPAJBKQQGUJEAKFLMKO,Huntington Beach,,United States of America,Southern Union,134460.0,1.0,0.0,S,81.0,,O,6.0
OET8880,OORBWAJGLVEWTNEQEHJBBAAJPGXWPVTMMJHPBC,Mobile,2459848.0,United States of America,Polo Ralph Lauren,188.0,4.0,3.0,D,34.0,573.0,R,7.0
PMI8881,Ovniuyzhzspxwhtyiwsdhwovrcdsrkmaxpavlawxjqqrktahorosychjffv,Billings,1141839.0,United States of America,Graphic Packaging Holding,125928.0,,1.0,S,80.0,784.0,O,10.0
EMI8882,Vhwyrbwlpulyilmjhrchavjrinkregzjikecggxtpiqdnuuwmetyoqxhs,Boston,575547.0,United States of America,Fiserv,63834.0,2.0,3.0,S,33.0,846.0,R,7.0
iis8883,XLKDSBWWAGFBCVRTPNQKJZBB,Akron,1998526.0,United States of America,,60848.0,1.0,4.0,M,83.0,404.0,U,1.0
Nac8884,Tlrnpfcboacfevukb,Worcester,3323737.0,Canada,,20456.0,3.0,2.0,S,64.0,682.0,O,3.0
Lgg8885,IATZJQSEFRSVMWIOYFDRBNZEKW,Lafayette,3490733.0,United States of America,West,19773.0,1.0,3.0,M,27.0,806.0,O,3.0
Tmn8886,jkqxanyzarwpbboblndcelzrrrxpjzqtqxhninnyomwgtioexgwkvnzixxluollwaoc,Milwaukee,3011197.0,Canada,Ingram Micro,396570.0,3.0,0.0,W,93.0,594.0,R,6.0
vpz8887,mbnvxnldatmsifovqnopbdaopautytyfdrsavwxnwuptipuaatrppbgmtexgzzcgtkrdyiewrlj,Yellow Knife,993941.0,United States of America,UnitedHealth Group,320048.0,2.0,3.0,M,87.0,706.0,O,3.0
obb8888,EBHOPOPAICUUXYLIAZUUKWGPOTHJTJPYSJILMAAYRFSPPUZJEWGAYSCUVOXKNNTWAIDXHXQUDCH,Billings,1987261.0,United States of America,Core-Mark Holding,,5.0,5.0,W,81.0,593.0,O,1.0
cqb8889,CRRTTXQNNJBXXXYHRPOGPGHPVHQNCRJOKBFR,Bellevue,3000677.0,Canada,Perrigo,234746.0,3.0,1.0,D,73.0,668.0,O,2.0
Dhc8890,Mkadbxflwvbnjqnkecndznubjgyncbmqpvpavncosqga,San Jose,3947234.0,Canada,AMC Entertainment,226703.0,0.0,4.0,U,21.0,769.0,U,8.0
OAR8891,QLDWZICKHUJVPAAQIHVSZUTQNQVQWTKXHQTREJGGD,Plano,1571254.0,United States of America,Genuine Parts,459370.0,1.0,5.0,,28.0,831.0,O,2.0
Zau8892,gnguxpskbhzjraqeaxwjqsnqosnochelyuxvvsmibjnxvudhphckxkkuowilulhrjztaprhzxme,Akron,2830891.0,United States of America,Affiliated Computer Services,417801.0,2.0,2.0,S,20.0,711.0,U,
Yfp8893,NYICIKPDSXMBCQHELIPNAVPCEYCMVPNROSWEEEEOSDGRXWEKDOQJFQGQONLCVPHNOFVQPWFNADZYBICX,Jersey City,1448098.0,United States of America,Mettler-Toledo International,230436.0,5.0,2.0,M,54.0,432.0,R,5.0
Sno8894,Ndfwygfyuqurum,Lansing,3741167.0,United States of America,Eaton,308606.0,3.0,0.0,M,73.0,500.0,O,0.0
gsx8895,Xftestjafeqiacfxmtmmzcnxcagxwwqjhsbnxrsuftqth,Chandler,3427282.0,United States of America,Eagle Rock Energy Partners,,,5.0,S,45.0,,O,4.0
Tjn8896,HBAHWGPJEOLPWSOMPQHYQIISAQLKWPTIVOWNLIPRQTSTGXDXVBHZNOHASCVNQELXOKMYRBP,Salinas,2967585.0,United States of America,Maxim Integrated Products,270741.0,1.0,2.0,S,97.0,726.0,O,2.0
qyr8897,Wirrkhrvpnuluhxgtwbecsxpzmfnyfqmmjahnciugkgemvixukn,Buffalo,1796289.0,United States of America,Honeywell International,495664.0,2.0,1.0,M,57.0,756.0,O,6.0
THZ8898,gbcyklzvaxihglfwbchxulxbkjymbpwcucqzlz,Las Vegas,1022708.0,United States of America,Discovery Communications,98709.0,3.0,3.0,M,22.0,439.0,O,8.0
Jgw8899,Rsceytdfysyuwnrhuslhrhrkopyx,McAllen,1313379.0,United States of America,Superior Energy Services,443416.0,2.0,2.0,M,,830.0,O,7.0
Eia8900,VDXHOXIJSIZFDSMYLDLJDGRGCLXUHEBCVVWJYSKECZMDMZQVLFQPQVUBUU,Hayward,1746934.0,Canada,,488166.0,2.0,5.0,M,82.0,639.0,O,5.0
CBN8901,JZHIKKLVFHIMEHCCZEEIJGGWUYBCKYUELSIXZ,Chattanooga,1309524.0,United States of America,Fiserv,150229.0,5.0,5.0,U,75.0,376.0,O,5.0
THW8902,sngrgwmzcnvdwgxclbedsgizgmzfjgpsfcwbdpcmojvjqpbepmvysmonafhjntybxngae,Columbia,154786.0,United States of America,Radian Group,450129.0,0.0,5.0,U,6.0,560.0,O,10.0
DAD8903,Btrpjdkz,Des Moines,3244595.0,,Energy Future Holdings,435338.0,0.0,1.0,W,50.0,404.0,O,5.0
Fcc8904,Rbfeukpnuktodypsizvhbnfwshevxywgd,Oceanside,373029.0,United States of America,NetApp,63899.0,2.0,2.0,U,24.0,655.0,O,7.0
ABT8905,pkflfdxb,Milwaukee,2878147.0,Canada,MGM Mirage,32563.0,1.0,0.0,U,,,U,
Sxf8906,IXKJNSNODJKICMCJ,Reno,218894.0,Canada,Wells Fargo,321055.0,5.0,2.0,M,84.0,325.0,O,
Cwg8907,Mmfvvvklkoqduuyroyviwpngjjrrdirpufezjamvhsebdusnyblmdynv,Birmingham,626614.0,United States of America,Allegheny Energy,441786.0,5.0,1.0,U,38.0,767.0,O,5.0
Dum8908,tpxycgoddxkskycdqvjeajpunrnmyfnckwscetlyfpkp,San Bernardino,1993352.0,Canada,Walt Disney,204275.0,3.0,4.0,S,33.0,826.0,O,4.0
HXU8909,Dzdvnldlpaakpjdivoejdhtbswkjkyjlcplrqlzvqpsdjexpxqtqzcpwap,Honolulu,1482863.0,Canada,Cypress Semiconductor,372423.0,2.0,5.0,S,2.0,843.0,O,10.0
Kzn8910,gcohqqkzlrfehhnztloiqwwfxcenjbfbizskxndalpmsargaend,Modesto,2629281.0,United States of America,Oshkosh,397152.0,5.0,2.0,U,35.0,799.0,,1.0
