AgencyID,Country,NumberCars,LastName,NumberCreditCards,AddressLine1,FirstName,Gender,CreditRating,OwnOrRentFlag,Income,MiddleInitial,AddressLine2,PostalCode,City,State
BRY1052,Canada,,BRYS,7.0,13920 wedgewood lane,Rijos,,346.0,O,154099.0,,,M2p 1d1,Winston-Salem,WV
Tem1053,United States of America,1.0,Temp,2.0,22026 vickery street,tavis,,843.0,O,487908.0,B,,55406,Santa Rosa,KS
Vit1054,United States of America,3.0,Vitaglian,4.0,11449 BLALOCK PARK,ELEANOR,m,513.0,U,79973.0,,,78273,Rancho Cucamonga,CT
VAN1055,United States of America,2.0,VAN RIJN,5.0,18267 state drive,paloma,m,841.0,R,62904.0,,,89139,Indianapolis,MT
NAN1056,United States of America,1.0,NANCE,5.0,7385 sycamore court,Mallissa,,561.0,R,436632.0,H,,T6D 1K7,Alexandria,GA
Unx1057,United States of America,3.0,Unxlb,4.0,20900 MARCHMONT WEST,eyde,,703.0,O,134118.0,,,39212,Eugene,KY
kro1058,United States of America,4.0,kroeger,7.0,13971 milbury court,trees,,623.0,O,59565.0,,Apt. 917,94494,Denver,IN
LIM1059,United States of America,0.0,LIMEINA,5.0,12805 bramblewood east,Sheelagh,,474.0,O,405730.0,,,M2p 1f3,Pueblo,UT
Puu1060,United States of America,5.0,Puukila,7.0,16364 BUCKEYE LANE,Brenna,m,713.0,O,389390.0,,,M5e 1w5,Oklahoma City,IA
LUC1061,Canada,2.0,LUCIANI,6.0,5503 raymond park,mavis,M,667.0,R,481912.0,,,m2r 1f9,Lansing,CO
gli1062,United States of America,5.0,glidewell,4.0,23788 LINDEN DRIVE,Cristina,,604.0,O,112076.0,,suite 429,33143,Chesapeake,FL
DUR1063,United States of America,5.0,DURAN,10.0,19412 broad lower,Owen,E,680.0,O,4916.0,B,,27609,Salinas,AL
Lux1064,United States of America,2.0,Luxford,4.0,2882 whistler lane,FERDINANDA,,357.0,O,299798.0,F,,H7f 1t7,Louisville,SD
Bur1065,United States of America,2.0,Burruss,10.0,20109 alexis lane,KARYLIN,,581.0,O,138479.0,A,,S7c 1n6,Oceanside,TN
Cla1066,United States of America,2.0,Clairmont,4.0,2648 miller street,Adelind,m,408.0,O,268284.0,D,,60759,Houston,LA
Mot1067,United States of America,4.0,Motashaw,3.0,784 RIVER PLACE SOUTH,Caridad,,791.0,R,,H,,98424,Lubbock,NY
KHA1068,United States of America,5.0,KHATRI,0.0,18207 CONLEY SOUTH,Shena,,427.0,U,340768.0,,,92826,Las Vegas,NV
DEL1069,United States of America,0.0,DELORENZI,2.0,11943 keswick west,Melisent,F,770.0,O,53493.0,,apt. 585,79944,Birmingham,CA
Por1070,United States of America,4.0,Portigal,0.0,18582 PERIMETER BOULEVARD,Helaina,,579.0,O,239559.0,Z,,H6c 1x7,Warren,PA
STE1071,United States of America,2.0,STEELE,4.0,9993 KELVIN PARK,Naren,f,755.0,R,418966.0,H,,80160,Louisville,IA
MCD1072,United States of America,2.0,MCDEVITT,2.0,1570 clay rue,Betta,m,440.0,R,297999.0,,,60715,Detroit,AL
KHO1073,Canada,4.0,KHOUDERCHAH,0.0,24330 CARNATION PARK,Prity,,529.0,O,499703.0,G,,V6C 1Q6,Hamilton,KY
Maj1074,United States of America,3.0,Majmudar,6.0,7155 SEWARD CRESCENT,AURORA,L,429.0,,359122.0,R,,99717,Hamilton,UT
Whi1075,United States of America,5.0,Whiteford,0.0,13920 wedgewood lane,Kerry,M,388.0,O,,Z,,M5c 1x8,Irving,WI
pue1076,Canada,2.0,puett,10.0,5391 CLAY WEST,Sallyann,f,784.0,O,49024.0,,,78258,Richmond,AL
Mai1077,United States of America,4.0,Mailroom,10.0,20809 cecil upper,Emanuel,f,313.0,,491359.0,R,,10272,Rochester,ID
Pok1078,United States of America,4.0,Pokrifcak,5.0,3594 MITCHELL NORTH,JULIEN,f,476.0,U,310304.0,X,,M9F 1U7,Lubbock,MO
Tra1079,United States of America,5.0,Tracey,6.0,2132 MEADOW LAKE UPPER,Marv,m,528.0,O,431129.0,,,v5c 1m8,Hay River,ND
Tra1080,United States of America,2.0,Tran,10.0,12516 bellaire north,Isabeau,F,526.0,O,136915.0,I,,90162,Warren,NM
Rav1081,United States of America,0.0,Ravji,7.0,8108 DEWEY PARK,LEZLIE,f,369.0,O,153023.0,,,94461,Greensboro,Saskatchewan
How1082,United States of America,0.0,Howe-patterson,3.0,2667 bonnie brae rue,Adelle,,450.0,O,337960.0,,,m2q 1f6,Fort Wayne,NH
KHA1083,United States of America,1.0,KHAWAR,9.0,21675 decatur north,Souphalack,m,563.0,O,95940.0,,,85250,Norfolk,WV
HAW1084,United States of America,2.0,HAWKES,3.0,16414 penn south,warren,m,404.0,,100634.0,M,,A5d 1a2,Charlotte,TN
bur1085,United States of America,5.0,burchat,5.0,5350 glen loch boulevard,Ariel,m,617.0,U,114327.0,,,40507,Concord,AR
Mil1086,United States of America,2.0,Milburn,9.0,23607 stella lane,Hunter,,566.0,U,488369.0,,,M5e 1z9,Corpus Christi,NC
Pie1087,United States of America,4.0,Pieroway,1.0,8898 rincon boulevard,FANECHKA,f,703.0,O,220854.0,C,,66117,Raleigh,OR
bir1088,United States of America,4.0,biray,,22190 saunders street,Ame,f,536.0,U,183056.0,,,V6i 1p5,Escondido,Newfoundland
Sch1089,United States of America,1.0,Schutte,0.0,7409 lexington lane,Caty,,478.0,O,225981.0,,,19197,Bismarck,New Brunswick
stu1090,Canada,5.0,sturrock,0.0,2836 archer crescent,Schyndel,m,735.0,O,49619.0,,,33620,Minneapolis,IN
You1091,United States of America,1.0,Younglove,,8481 diggs drive,marita,,451.0,O,441253.0,F,,77272,Los Angeles,MD
UBE1092,Canada,2.0,UBERIG,6.0,450 FLORESTA COURT,Sandie,f,302.0,O,470418.0,,,v6o 1w4,Sunnyvale,AK
ras1093,United States of America,1.0,rasberry,3.0,1892 electra crescent,HATTIE,f,763.0,O,,F,,90392,Winnipeg,NV
Mur1094,United States of America,2.0,Murrell,4.0,12530 westerley crescent,HOPE,,355.0,O,400773.0,N,,99690,Los Angeles,VT
rob1095,United States of America,0.0,robieux,9.0,13429 spring crescent,Mehdi,f,516.0,O,93009.0,,,63156,Los Angeles,ME
Sti1096,Canada,3.0,Stinson,9.0,13306 dryden court,melina,,371.0,U,295917.0,,,72289,Worcester,Saskatchewan
ram1097,Canada,0.0,ramsey,6.0,14853 commerce park,RUEBEN,F,824.0,O,245951.0,,,85099,Albuquerque,ND
inc1098,United States of America,0.0,ince,6.0,21572 rockhill rue,Damian,M,422.0,,386484.0,,,T5d 1l9,London,NE
HAR1099,United States of America,1.0,HARRINGTON,1.0,13153 jefferson road,LUISA,F,684.0,O,53524.0,E,Apt. 745,19025,Grand Rapids,LA
Lit1100,United States of America,4.0,Litzenberger,7.0,4050 international road,dari,m,833.0,R,305209.0,Y,,M7m 1a1,Tulsa,TN
GOL1101,United States of America,2.0,GOLDMAN,9.0,11529 ARCANA BOULEVARD,alvaro,F,349.0,O,339845.0,,,77235,Salem,AK
deb1102,Canada,2.0,debrusk,10.0,14561 hickory way,kim-tram,,514.0,R,430325.0,R,,78504,Huntington Beach,ID
VIT1103,United States of America,4.0,VITAGLIAN,10.0,5870 YAUPON NORTH,Virgina,,673.0,R,136296.0,,,T5C 1S3,Charleston,CO
nav1104,United States of America,0.0,navarro,1.0,15205 MOODY EAST,Liesbeth,f,819.0,O,128284.0,,,37419,Missoula,Quebec
Ken1105,United States of America,2.0,Kent,9.0,23923 potomac road,per,,331.0,O,248780.0,,,93753,Plano,NE
oly1106,United States of America,4.0,olynyk,9.0,11683 basswood north,Zia,,499.0,R,462577.0,Q,,40201,Costa Mesa,MS
Str1107,Canada,0.0,Streight,1.0,15399 long avenue,betty-anne,,599.0,O,65175.0,,,94320,Augusta,PA
yer1108,United States of America,1.0,yerigan,0.0,292 SAKOWITZ ROAD,CHERRY,m,702.0,O,181208.0,,,H2b 1v9,Bellevue,KY
KOB1109,United States of America,2.0,KOBIERSKI,2.0,10008 BROWNWAY SOUTH,Mellisent,F,718.0,O,,,,20008,Quebec,RI
Smi1110,United States of America,4.0,Smid,3.0,6726 englewood upper,vino,,389.0,O,189189.0,Q,apt. 526,M9F 1T8,Minneapolis,WI
Bre1111,United States of America,,Brennan,,408 johnson ferry avenue,Cang,M,675.0,O,48456.0,,,85703,Huntsville,AL
Cob1112,Canada,3.0,Cobran,0.0,11678 NEWPORT NEWS LOWER,Huyen,M,614.0,O,317627.0,,Apt. 433,T6B 1F7,Cheyenne,MO
mab1113,United States of America,2.0,mabuchi,9.0,7948 BEARD AVENUE,Bernelle,,694.0,R,162323.0,K,,91178,Fargo,NJ
cow1114,United States of America,0.0,cowell,7.0,17825 fleet south,Berthe,f,560.0,O,297691.0,F,,T5c 1q4,North Las Vegas,AR
att1115,United States of America,5.0,attarchi,4.0,12602 wise road,ophelie,,720.0,R,66485.0,,,M9d 1u2,Santa Clara,KY
BAT1116,Canada,2.0,BATURA,10.0,12960 glenmont street,Kellie,,346.0,O,56197.0,,,80923,Independence,ME
Mcg1117,Canada,0.0,Mcgehee,9.0,9109 WESTERN WAY,xiaojing,M,366.0,O,480152.0,T,,H2f 1w1,Whitehorse,British Columbia
GAL1118,Canada,4.0,GALLUZZI,0.0,4895 PARKVIEW COURT,KIRBY,,476.0,O,207382.0,,,V6y 1t4,El Monte,WI
Cac1119,United States of America,0.0,Cachero,2.0,15338 worley south,Bevvy,M,614.0,R,179603.0,K,,91914,Mesquite,Newfoundland
WES1120,Canada,2.0,WESTFALL,10.0,15276 addison crescent,Pramod,,508.0,U,38149.0,G,,m8b 1x9,Lafayette,ME
rem1121,United States of America,1.0,rembecki,2.0,9749 overton ridge boulevard,stormi,,628.0,R,401069.0,,,90335,Lafayette,British Columbia
Fla1122,United States of America,4.0,Flach,2.0,15686 oliver street,Arlena,,437.0,O,8984.0,,,66108,Escondido,CO
STI1123,United States of America,5.0,STIRLING,1.0,24053 atwood boulevard,carissa,m,496.0,O,90034.0,G,,23250,Fort Worth,Quebec
JAM1124,United States of America,,JAMMU,10.0,13776 east boulevard,Ning,,747.0,O,348378.0,,,70150,Livonia,AL
Kun1125,Canada,2.0,Kunz,9.0,8148 pearson avenue,Joanna,m,645.0,R,129211.0,,,46231,Mesquite,IL
gar1126,United States of America,1.0,garg,3.0,5398 collier crescent,Sohayla,,671.0,O,61258.0,,,T5a 1k3,Garland,IN
Mun1127,Canada,2.0,Munroe,5.0,7305 HOLLY STREET,Jacqueline,,503.0,O,12465.0,,,10016,Glendale,CO
Bre1128,United States of America,3.0,Breglec,2.0,13372 WINIFRED LANE,ROCHETTE,,316.0,O,466795.0,F,,98418,Charlottetown,Nova Scotia
Jaf1129,United States of America,5.0,Jaffer,4.0,16520 HEMPHIL NORTH,JUOZAS,,808.0,U,8185.0,,,46234,Billings,VA
hor1130,United States of America,5.0,hornung,5.0,22820 wilshire boulevard,sask,,452.0,R,307715.0,,,93879,Tempe,WV
hud1131,United States of America,3.0,huddleston,1.0,6341 CHARLOTTE COURT,Milka,,655.0,O,13028.0,,,94170,Miami,Saskatchewan
Edg1132,United States of America,4.0,Edgar,2.0,16606 MCAFEE WEST,HRDATA,m,799.0,O,88869.0,W,,33609,Colorado Springs,OK
lau1133,United States of America,1.0,laurich,5.0,24277 pico upper,Norstar,,838.0,U,67662.0,,APT. 90,76708,Chicago,CO
wam1134,Canada,3.0,wambsganz,6.0,10381 voss rue,LAURY,M,586.0,O,255430.0,,apt. 951,31904,Santa Fe,NE
tav1135,United States of America,0.0,taverner,5.0,19610 COOPER LANE,Kazuhiko,,303.0,U,288585.0,O,,20037,Macon,LA
Tej1136,United States of America,4.0,Tejani,4.0,4768 belladonna street,marris,,714.0,O,76305.0,G,Apt. 915,A2b 1v1,Tallahassee,Ontario
Bri1137,Canada,2.0,Brinklow,6.0,1540 crestmere north,thea,m,805.0,O,454086.0,T,,v6x 1s8,Pomona,NH
Vie1138,United States of America,1.0,Viens,3.0,8550 briggs avenue,cortland,m,350.0,R,90372.0,,,90046,Winston-Salem,DC
Kla1139,United States of America,4.0,Klaudt,8.0,22468 cadiz lane,martina,M,776.0,O,143662.0,,suite 184,m5f 1v9,Allentown,NM
SEL1140,United States of America,2.0,SELISKER,7.0,7184 charleville lane,ki,,733.0,R,353864.0,S,,H7e 1u2,Charleston,MO
Kni1141,United States of America,4.0,Knighton,,13177 brighton avenue,Courtney,f,333.0,U,293272.0,Q,Apt. 600,90395,Santa Clara,British Columbia
kau1142,Canada,4.0,kaura,4.0,2756 KENTWOOD COURT,Mcgee,m,515.0,O,435702.0,,,37201,Hampton,WI
Sch1143,Canada,3.0,Schmidt,3.0,2845 TRAFALGAR EAST,MARILYNN,,,O,192697.0,G,,H2A 1X9,Mesa,DC
cul1144,United States of America,5.0,culp,5.0,9176 clark west,KENT,M,535.0,O,83243.0,,,60783,St. Catharines,IN
rai1145,Canada,5.0,rainsforth,6.0,18591 CHAPIN ROAD,MARY-JO,F,603.0,O,429700.0,Q,,85080,Whitehorse,KY
hsi1146,Canada,0.0,hsieh,5.0,11316 hampton street,Nady,f,314.0,O,67822.0,I,,m5c 1w1,Peoria,KS
met1147,United States of America,0.0,metler,1.0,8617 woodcrest north,ASMAR,M,623.0,O,11906.0,,,V6f 1w2,Sterling Heights,OR
Map1148,Canada,0.0,Mapes,2.0,1722 mosshead drive,ardith,,546.0,O,212673.0,,,99548,Milwaukee,PA
bou1149,United States of America,,bourlet,6.0,10513 barberry north,FEDERICA,F,698.0,R,308654.0,K,,36153,Arlington,Saskatchewan
lal1150,United States of America,0.0,lalka,9.0,10543 cravens crescent,EARNEST,,,R,353500.0,,,30368,West Covina,MI
MEA1151,Canada,1.0,MEASURES,0.0,11503 stratton west,katarina,F,558.0,O,438030.0,Z,,H5i 1r4,San Buenaventura,NM
Td1152,United States of America,1.0,Td,0.0,18930 rockhill avenue,Madeline,,312.0,O,165409.0,U,,44138,Newark,WV
CAR1153,United States of America,1.0,CARRON,10.0,15361 HALLE LANE,Alain,,473.0,O,6654.0,H,,95208,Livonia,AR
SAB1154,United States of America,2.0,SABATINI,2.0,5521 beverly lane,Petrina,,492.0,O,,X,,T6c 1e7,Elizabeth,MN
Tar1155,United States of America,5.0,Tardioli,10.0,2773 spicebrush crescent,Edyth,,532.0,R,345844.0,,,92173,Lansing,ID
mid1156,United States of America,1.0,middleton,9.0,15031 wood south,bhupendra,m,436.0,O,168068.0,R,,90039,Fort Lauderdale,OH
pha1157,United States of America,0.0,phalen,10.0,12581 CONGRESS ROAD,REAL,,805.0,O,260416.0,U,,V6b 1p9,Bismarck,CT
Sha1158,United States of America,2.0,Shackley,1.0,4737 sayers court,Skip,,330.0,O,43507.0,,,88003,San Francisco,Newfoundland
SCA1159,United States of America,5.0,SCARBOROUGH,9.0,19707 FOUR WINDS ROAD,holst,,828.0,O,444249.0,G,,T5b 1t3,Evansville,ND
gai1160,United States of America,5.0,gaiotti,9.0,8145 essington north,MISTI,f,357.0,O,401051.0,,apt. 440,T5A 1U5,Tallahassee,ME
Fis1161,United States of America,2.0,Fiszman,0.0,10709 whittington south,STACIE,f,772.0,O,438776.0,,,61608,Hamilton,LA
Sch1162,Canada,1.0,Schwane,1.0,10463 winsome boulevard,Daveen,,837.0,O,303366.0,,,10183,Atlanta,RI
HEP1163,Canada,1.0,HEPBURN,3.0,15932 WHALE UPPER,Miles,f,691.0,O,282715.0,X,,x5e 1v7,Fairbanks,NC
van1164,United States of America,5.0,vandenborre,,2254 whistler drive,heike,,721.0,O,,,,V6R 1U8,Hollywood,TN
CHR1165,Canada,1.0,CHRISTENSEN,7.0,16713 FERNANDO LANE,roshelle,m,763.0,O,329204.0,B,,T5a 1y5,Waco,TX
sue1166,United States of America,,suess,3.0,7557 park stream street,Mohammed,f,747.0,,233906.0,,,95126,Baltimore,ID
Fon1167,United States of America,3.0,Fondacaro,8.0,19492 lyons court,lewis,,581.0,O,175670.0,,,H7H 1T8,Thousand Oaks,British Columbia
Bor1168,United States of America,0.0,Boruslawski,2.0,21245 weller way,RADOSLAV,,826.0,R,344647.0,V,apt. 339,M1h 1r6,Richmond,NM
WIE1169,United States of America,,WIENERT,9.0,14719 north rue,NELDA,F,698.0,U,44515.0,G,,60618,Hayward,WV
CHA1170,United States of America,3.0,CHANDRASHEKAR,1.0,24200 north crescent,CORDIE,,489.0,R,,S,,T5A 1P2,Regina,VA
Pag1171,Canada,1.0,Pagi,5.0,4348 WEDGEWOOD EAST,jewell,M,,R,485565.0,,apt. 207,43226,Lowell,Quebec
pop1172,Canada,2.0,popper,6.0,23046 wathan lane,Alysa,m,832.0,O,459732.0,R,,92609,Charleston,NC
Cou1173,Canada,3.0,Courson,,22498 hutton west,vitia,m,721.0,U,186178.0,P,,V6n 1u3,Pembroke Pines,WA
COM1174,United States of America,4.0,COMEAU,4.0,1715 texas west,GLORY,,412.0,O,98162.0,,,36115,Casper,DE
ROC1175,United States of America,4.0,ROCHE,0.0,4437 stonehill drive,Ranga,m,780.0,O,391863.0,O,,30330,Paterson,NE
Ask1176,United States of America,0.0,Askins,3.0,12805 BRAMBLEWOOD EAST,Carmina,F,,O,277206.0,,,30331,Dover,MN
ALB1177,United States of America,2.0,ALBEA,7.0,13493 turtle creek south,Debi,,,R,72968.0,T,Apt. 926,M1g 1r4,Naperville,Quebec
Per1178,United States of America,5.0,Perrier,5.0,14553 round lake boulevard,hala,,451.0,R,397291.0,,Apt. 954,36168,Stamford,TX
Ged1179,United States of America,4.0,Gedeon,3.0,7385 sycamore court,manjinder,,393.0,R,9714.0,,,55162,Hialeah,NV
Gus1180,United States of America,0.0,Gustlin,4.0,21082 cliffbrook west,Marylynn,,315.0,R,153193.0,,,E7n 1q6,Chandler,CT
kes1181,United States of America,0.0,kessel,10.0,8453 burnett street,Nikolia,,832.0,O,274520.0,J,,h2d 1u5,Kitchener,DC
RIT1182,Canada,0.0,RITTER,5.0,19050 cordoba upper,Sena,,659.0,O,394376.0,,,94320,Laredo,PA
DIE1183,Canada,0.0,DIEU,,2134 neff south,lucita,F,498.0,O,171364.0,,Apt. 668,13222,Chula Vista,MO
SAN1184,United States of America,0.0,SANSOM,10.0,3123 clint south,MARYA,M,629.0,U,396156.0,,,V5d 1m2,Erie,NC
Dic1185,United States of America,1.0,Dickie,1.0,1047 courtland lane,rici,M,798.0,R,499850.0,,,M5C 1Z6,Regina,FL
Per1186,United States of America,1.0,Perron,2.0,23459 WESLEYAN LANE,Sriranjani,,679.0,R,149880.0,C,,T6a 1i4,Mesquite,Ontario
Blo1187,United States of America,5.0,Blodgett,3.0,6094 ALONZO LANE,codi,,692.0,O,34922.0,,,93801,Sudbury,UT
Hub1188,United States of America,,Huber,8.0,5003 travis lower,Berri,,,U,30239.0,A,,T5a 1q7,Casper,MA
KIN1189,Canada,4.0,KINNIBURGH,9.0,7421 sandpoint east,Kassem,,688.0,O,93347.0,,,V6s 1w9,Omaha,KY
tes1190,United States of America,5.0,testsds,9.0,24160 star drive,BENITA,f,,R,197194.0,,,v5b 1p6,Spokane,RI
Ser1191,United States of America,5.0,Serraf,8.0,16845 BOLL UPPER,gajendra,,663.0,,91995.0,V,,10034,Cedar Rapids,HI
kor1192,United States of America,2.0,kortekaas,2.0,15879 pardee rue,ross,M,684.0,R,249279.0,,apt. 990,32240,Fairbanks,SD
bos1193,Canada,2.0,bosnyak,,17514 buckroe court,emmalee,,836.0,O,137890.0,,,72284,Fort Wayne,ME
Eng1194,United States of America,5.0,Engelberg,10.0,12417 airport drive,Myrtle,,421.0,R,124655.0,I,,94138,New York,MI
Lin1195,United States of America,0.0,Lindberg,0.0,14329 rio grande lower,LEONTYNE,,721.0,R,213860.0,,,64108,New Haven,Ontario
dru1196,United States of America,2.0,druzeta,1.0,3570 reynolds upper,Career,M,539.0,O,210345.0,,apt. 714,91759,Greensboro,IL
Mim1197,United States of America,0.0,Mims,9.0,11436 crestline east,ZACK,,621.0,U,58462.0,,,36603,Saint John,UT
MAC1198,United States of America,1.0,MACIEJEWSKI,8.0,1963 holmes lower,HEINO,,339.0,O,463531.0,Q,,33010,Bismarck,Quebec
Boy1199,United States of America,0.0,Boyce,5.0,1485 PEMBERTON WAY,Sonny,M,344.0,O,2962.0,X,,44133,St. Johns,TN
sha1200,United States of America,5.0,shannon,8.0,1756 windsor east,Michelle,f,689.0,U,492936.0,,,e7o 1h5,Fontana,Quebec
Abe1201,United States of America,1.0,Abernathy,0.0,3489 silver sage west,Yoshiaki,,339.0,O,,G,,44102,Fontana,IL
eis1202,Canada,0.0,eisen,6.0,13324 preston way,Schouwen,,822.0,O,80814.0,J,,M5D 1W4,San Buenaventura,PA
RUM1203,Canada,5.0,RUMMANS,0.0,8420 ASHLEY UPPER,MOLL,,657.0,O,453062.0,,,M5g 1y4,Newport News,MN
CON1204,United States of America,4.0,CONERLY,10.0,17973 scanlin north,Harrietta,f,,O,260863.0,,,92879,Memphis,Alberta
kla1205,United States of America,2.0,klapper,9.0,5054 emerson east,CILKA,,498.0,R,72979.0,,,T5a 1l5,North Las Vegas,UT
Hud1206,United States of America,4.0,Hudyma,,9902 altamesa park,aurlie,m,618.0,O,347970.0,,,90244,Tampa,CT
ede1207,Canada,4.0,eder,5.0,505 GAYLORD NORTH,duncan,f,533.0,O,472646.0,,,91166,Oshawa,PA
FEL1208,United States of America,,FELCZAK,2.0,12416 lenwood lane,Kellen,F,539.0,,91620.0,,,23461,Scottsdale,ND
Sch1209,Canada,4.0,Schrader,2.0,19334 stratmore lane,utpala,,370.0,O,206466.0,,,93389,Sacramento,NC
bro1210,United States of America,5.0,broadhead,,17595 TAHOE EAST,maxi,m,466.0,O,470471.0,,,T6c 1h7,Charleston,Manitoba
doi1211,United States of America,3.0,doig,1.0,22014 rose park,YARLANDA,,841.0,R,15702.0,,,e7o 1n9,Warwick,TN
Iaq1212,United States of America,0.0,Iaquinto,3.0,3692 evans north,shandy,,846.0,O,,,,13203,Missoula,HI
VOA1213,United States of America,1.0,VOADMIN,2.0,8293 wayne crescent,Siamak,,,R,77086.0,,,91335,Jersey City,AR
woo1214,United States of America,3.0,woodall,8.0,21646 lake park crescent,freddi,,335.0,O,277587.0,B,,T6C 1G9,Winston-Salem,KY
hal1215,United States of America,0.0,hallett,8.0,19305 crystal hills lower,Ilysa,,340.0,U,309383.0,Z,,92878,Lansing,VA
Zay1216,United States of America,2.0,Zaydan,3.0,24611 WRANGLER AVENUE,florida,,,U,,,,29205,Chicago,PA
Hur1217,Canada,2.0,Hurtubise,1.0,15581 INGERSOLL AVENUE,lynnea,M,449.0,U,86633.0,R,,h2f 1x4,Nashua,NE
GUM1218,United States of America,0.0,GUMBLEY,6.0,14831 murray road,ofelia,f,381.0,O,31218.0,,,t6a 1g7,Concord,Prince Edward Island
sol1219,United States of America,4.0,sollman,2.0,20494 ross west,Shirlene,,419.0,U,109562.0,,,90866,San Diego,NM
fao1220,United States of America,1.0,faou,8.0,19166 taylor crest east,Jerrylee,,747.0,O,201385.0,,,94273,Madison,NY
ERN1221,Canada,1.0,ERNST,3.0,8815 concord court,MIWA,m,720.0,O,427589.0,,,43625,Saint John,OR
Syl1222,United States of America,,Sylvain,6.0,9720 tide mill east,Ida,,,U,442115.0,,,H6b 1x8,Norfolk,MD
sco1223,United States of America,2.0,scourneau,8.0,3972 wilmington rue,Brittany,F,547.0,R,419466.0,,,v6t 1r1,Lakewood,ND
Rid1224,United States of America,4.0,Ridgway,1.0,10785 gemini north,Morganne,,308.0,O,276706.0,,,50324,El Paso,LA
Hot1225,United States of America,1.0,Hotson,4.0,21034 WINDCHIME LOWER,Hortensia,m,644.0,O,130584.0,,Apt. 646,v6o 1s6,El Paso,NV
LUE1226,United States of America,0.0,LUE,2.0,3735 neilson upper,SAEID,,523.0,O,363231.0,,,E7o 1l7,Tulsa,Nova Scotia
WAL1227,United States of America,3.0,WALBRIDGE,7.0,21985 oakhurst court,MERIDEL,m,330.0,O,364610.0,,,93664,Escondido,WY
Hoa1228,Canada,4.0,Hoang,9.0,5530 MEADOW LAKE PARK,MIEP,,662.0,O,167477.0,,,67225,Irvine,AL
VAN1229,United States of America,2.0,VAN OORSCHOT,9.0,12397 ingersoll upper,SWD,,326.0,O,15674.0,U,,V5c 1o5,Durham,ID
Sca1230,United States of America,4.0,Scarrow,0.0,18751 lyle avenue,RUTH,f,377.0,R,104231.0,S,,M5a 1v8,Ann Arbor,Nova Scotia
SID1231,United States of America,2.0,SIDOROVSKY,3.0,7750 RAMPART DRIVE,jaya,,760.0,O,439123.0,,,T6B 1J1,Bismarck,WV
Luu1232,United States of America,0.0,Luu,9.0,23949 SCOTCH PARK,ivona,F,704.0,U,65410.0,,,80022,Lowell,Saskatchewan
Bor1233,United States of America,2.0,Borson,4.0,8729 halle street,Therese,,,O,469337.0,,,10164,Ottawa,ND
GIL1234,United States of America,5.0,GILLIARD,8.0,11100 morningside west,Lou,F,713.0,R,298717.0,A,,60774,Milwaukee,ND
Mcw1235,United States of America,3.0,Mcwherter,5.0,24123 lamport lower,JOCELIN,,542.0,O,56675.0,,Suite 290,37220,New Orleans,ME
Huf1236,United States of America,5.0,Huffman,9.0,8188 candlelight north,Alan,,778.0,R,250536.0,,,99703,Greensboro,AR
mev1237,Canada,,mevis,8.0,16508 cleveland upper,jolynn,F,623.0,R,,,,14232,Simi Valley,WA
sti1238,United States of America,0.0,stirling,7.0,7609 josey street,TWYLA,M,392.0,O,299575.0,W,,T5a 1m4,Santa Clara,TX
lor1239,United States of America,5.0,lorincz,10.0,298 CEDAR CRESCENT,saree,F,314.0,O,1647.0,X,,93326,Worcester,CA
vin1240,Canada,4.0,vincent,10.0,9764 harvard park,Shirley,m,702.0,O,286954.0,,,h2f 1x4,Escondido,ND
Wan1241,Canada,4.0,Wang,10.0,24132 abbott street,LORNE,f,485.0,U,481516.0,D,,90164,Erie,SC
Baz1242,United States of America,2.0,Bazik,6.0,12636 LINWOOD RUE,Somsak,F,715.0,R,111344.0,,APT. 254,98141,Regina,MN
Bab1243,United States of America,3.0,Babin,3.0,22824 ROSE EAST,Elyssa,,743.0,O,341647.0,,,90807,Lancaster,OH
Neu1244,United States of America,3.0,Neuman,4.0,19085 amsterdam avenue,SHIRLEE,,752.0,O,425275.0,,,E4a 1r2,Charlottetown,PA
Bet1245,United States of America,5.0,Betts,10.0,15401 winter park lane,Wilow,,,R,76349.0,,APT. 159,v5a 1p5,Huntsville,ID
sch1246,Canada,5.0,schwenk,4.0,16606 mcafee west,Christine,,727.0,O,243685.0,,,90239,Springfield,IL
