prospect_AgID,prospect_FirNa,prospect_Cou,prospect_Emp,prospect_Inc,prospect_Ph,prospect_LaNa,prospect_PosC,prospect_OOReF,prospect_AddL2,prospect_NumChil,prospect_Ge,prospect_NumCrCa,prospect_Sta,prospect_NumC,prospect_MaSta,prospect_Ag,prospect_CreRa,prospect_NWo
bkz4790,febncrpiyvvavy,United States of America,Snap-On,71271.0,1-651-361-6666,bkzoguhqejgtmwibeuoyqe,Yhsng,O,CSRDTSCUVZAQJDSOU,2.0,,3.0,OH,1.0,U,15.0,487.0,1610350.0
Ogw4791,VCFQIJHKGUEGLSLDWIA,United States of America,Coventry Health Care,342675.0,1-401-158-5090,Ogwiulgtnptmm,Knulty,O,Vbjyqfvdmomshklxkbpxntuiczxcbtgdmcelsyenplpixbx,3.0,,4.0,Newfoundland,2.0,W,29.0,410.0,885111.0
wig4792,Jzoczoiyrvdvcwymqdigwwjvpgu,United States of America,Scotts Miracle-Gro,127065.0,1-635-678-2527,wigxgizqwvzeevt,kyofrdfqhgpl,R,Zvgzidgzqinnsdghyjhroyltjsoxgh,0.0,,8.0,VA,2.0,,65.0,,852296.0
Yae4793,Opfnptsdxdkyihijj,Canada,Hewlett-Packard,399944.0,1-811-784-4932,Yaeddmdmpyfldpselrjw,Oacomnb,O,bldrdrquiwqfxnmfctgxqchseknoxttkokvtnevlfm,0.0,,7.0,KS,4.0,S,32.0,433.0,376976.0
WCE4794,Nzgoxmsvc,United States of America,"Toys ""R"" Us",21634.0,1-440-442-0036,WCETXPPMBHDQDCC,DVPWDLXBLJ,O,Gwxolerckggkvmujbnyiajvrp,4.0,f,6.0,Saskatchewan,4.0,M,54.0,594.0,805551.0
Bvq4795,onplycdvnatudvvkcyvpateum,United States of America,Northwestern Mutual,9161.0,1-205-062-8105,Bvqfzecbusimqaqezqs,,O,Fdruvswgdbljjcbbqfjbddxbdovjnwt,0.0,F,,PA,0.0,U,4.0,803.0,1764697.0
Zxh4796,dumufipjil,United States of America,Rockwell Collins,272454.0,1-831-719-4038,Zxhxoqksjmanyogfng,Xwfslgwclck,R,Ttabqrclkqblvkblfyctyjiknhikbxcfnbkporovynvofvqsoixytxfrcdwcmgru,3.0,,1.0,MO,0.0,M,47.0,306.0,3672390.0
VZO4797,acnopzpvitwjcvjgf,United States of America,,374669.0,1-651-305-9683,VZOSLOWLDKQ,CRETZICPVF,O,evwkzhclwkbjkjxllvhqmgtzewhxkmgjiseozgqcodovwjzzfarmnovivmndywqhaagshzrgkcqpmdh,2.0,,10.0,DC,,D,0.0,773.0,2418068.0
Txl4798,yyesvqejnxvbkwnhv,Canada,SLM,25089.0,,Txlyahbmdrntsogee,FNASNC,O,Abmoqdxmmucwneodqxthlxfcg,1.0,,4.0,NY,2.0,S,0.0,704.0,3480110.0
Khs4799,Gtgeybvqzabhkgfekthh,Canada,DuPont,229377.0,1-677-144-9839,Khsouzbrfeavmcsfgkb,Jaafymc,O,Xzcpxielwkhqbcchdgpd,3.0,f,0.0,HI,4.0,M,14.0,716.0,3938170.0
Jta4800,MDAWZMPITIFKINGCWWJPE,Canada,CarMax,454349.0,1-440-592-8791,Jtacfxoofzlmxeqamiqrerwbkdalyr,Pyaxbuv,,Mdyjlafxmknspysenfmakwmxfewkwxx,1.0,,6.0,OH,0.0,U,38.0,622.0,1150640.0
njj4801,gpbgimeirizzsv,United States of America,Universal,266286.0,1-032-839-8552,njjeiwieido,oqztcucmr,O,Vljpofuziquoihstnkbcomckszdxpozhlvlbmcmbmeqmrzomdvvilpmgaruqmzbxwzvhiunhtmk,,,2.0,Manitoba,4.0,M,62.0,550.0,3418179.0
Daf4802,BOITHTVINDHB,United States of America,Interactive Brokers Group,483741.0,,Daflfqziohpkclzpavdhhxycnt,UWOLB,O,VLQFZKQKWCRM,1.0,,9.0,MD,1.0,W,36.0,484.0,3221158.0
YOO4803,mslvfjviccxby,Canada,Advanced Micro Devices,11848.0,1-132-311-6001,YOOUCY,Sqndgmeqjerm,R,Dnwhaunmucxnleubrsljpkju,3.0,F,10.0,Manitoba,0.0,M,75.0,813.0,3587810.0
Oey4804,tbcpjaskgbpqkngjapukgcjcrj,United States of America,Praxair,2569.0,1-396-574-0224,Oeymwzc,,R,,3.0,f,4.0,MN,0.0,W,9.0,475.0,3359871.0
Tmw4805,Kvcofoacfnsshwgqbqwufistnqlpf,United States of America,Live Nation,29800.0,1-935-062-3344,Tmwsqexlirntu,Bisndou,U,ovmgqgbabaawjlyaototegroxtajmvgxwbzpd,4.0,,4.0,NH,0.0,U,59.0,825.0,1667416.0
Iul4806,Efhpzvadbiizfnafbjjufb,United States of America,Armstrong World Industries,286737.0,1-559-669-7112,Iulaiarpafwtejpmosgwrnde,Honwsn,O,Pujbgierotqogmudztputrfnmomqpadlvlstksfqoodsgs,4.0,M,0.0,NH,5.0,S,69.0,627.0,2992254.0
CTR4807,HLYGTXEWTFRFPZDMDVKSEGLJGKGH,Canada,Corning,27122.0,1-693-496-5815,CTRNYEZIZAI,Ylwmmwen,R,Rcbwnedhmipwzdoqmoxoblcdbuchpgtcrzegiroliaanfcusnbailssgsindssia,1.0,f,8.0,ME,4.0,M,8.0,513.0,1515331.0
PWR4808,Yyqytogtvhyaieoayyeuzsr,United States of America,Great Plains Energy,371913.0,1-441-497-8044,PWRPHSCMBGAQNYLV,Jfmkrigj,O,xnqsbbhsunaotuilsxdgrogccffigo,2.0,m,3.0,New Brunswick,1.0,W,77.0,548.0,868111.0
Qiw4809,Atzfnmgohbxnlnmsozwuathopseoj,United States of America,Wesco International,135209.0,1-485-363-7738,Qiwbnuhhnnoephnedefdsoixnh,Tflroe,O,Xrhhfdmlnntabhzknnbnuwsioacunkmhhldslkyiywtfjkxyxsnttbwovmo,4.0,M,10.0,MI,4.0,U,72.0,848.0,2405392.0
UHP4810,Nlwbs,United States of America,Visa,394446.0,1-568-003-2705,UHPDANGXGMLMIU,Xxjynujsphp,O,wxibohpyjkfoaecbtuhlzqynl,2.0,M,3.0,MN,1.0,M,100.0,370.0,1924624.0
SNR4811,Iznnhkfnsjbyndcvwqxrbohzdpueql,United States of America,Regions Financial,,1-177-367-2581,SNRFXRILASAFBEZYJCEGPCIKQ,TQTFBFPWSK,O,xonaupflghqqctcitviopdruenoiexvvwfrwrilhepsaczucblottrtincraqdmm,5.0,m,5.0,DE,2.0,U,67.0,708.0,3152814.0
Moo4812,Pyhoooisktylpzbqnwjsuq,United States of America,TIAA-CREF,180949.0,1-403-765-5342,Mootan,ptiqz,O,NMJRJESCGPKEYUSROLQWMISUJFRUHRYQVODPHJCCAJGFJSJCQBMF,3.0,f,6.0,WV,1.0,U,10.0,492.0,997236.0
RLF4813,Gytffoiwn,Canada,Jack in the Box,190874.0,1-558-936-1264,RLFNHWUMEGMAICBIICJIFCNIV,XKEEXA,O,Jjvscncjstkwnexdbewhcpwicolhmvjir,0.0,F,2.0,RI,4.0,M,9.0,326.0,3732960.0
qmi4814,ISLQFMOZYQAYF,United States of America,Domtar,436740.0,1-557-327-7255,qmiamtvbi,Mlhydhntfidz,R,HTMBPSKZAKDUJPTHIRTQEYWHNAECBJCVTG,0.0,,4.0,UT,1.0,U,95.0,501.0,2344812.0
uqe4815,Qbljxjzeuylfix,Canada,CH2M Hill,362114.0,1-110-905-2882,uqexxhlotvtqztgqiln,exxdx,O,Ubhkfwhsxfclhngmbccpeqnbjsjoagipyjimjkhmxirvjozlubtbihchubzqzmzossi,3.0,F,6.0,AL,4.0,M,70.0,486.0,3516594.0
ZVD4816,wntdiquvogvonomepfdkykgsxvatnz,United States of America,Alliant Energy,402232.0,1-175-821-9950,ZVDDTYUWS,Iaquqykvxqv,U,Rekxfiuhipfxvfsynuoczkyq,4.0,,1.0,Manitoba,5.0,U,52.0,594.0,3494834.0
Ynx4817,ybjtinyszbxslroxfagttbiqqomlpr,United States of America,CVR Energy,429876.0,,Ynxaheracdrczglses,xkxzejsjlbnp,R,yyxtpuopurmo,5.0,f,5.0,Quebec,5.0,S,,305.0,2770321.0
Pde4818,JMJDGKDARGLW,United States of America,NSTAR,111220.0,1-866-397-9175,Pdelkekfqhhmyzkuzrqvbbjl,crrupf,O,wetugzdafptcsfbkm,5.0,M,5.0,SC,3.0,M,75.0,430.0,932806.0
rcp4819,DYFZUNDJABCI,United States of America,Advanced Micro Devices,169057.0,1-559-913-1105,rcptvxiuppofjmmq,PCTKBIXSCZGS,O,Yehakxipfwqlhshbzhklkjxbtvwxpcmwufgxclscdtbcmztknc,1.0,m,3.0,DE,2.0,M,50.0,763.0,927256.0
ULS4820,AKVCWTGIDPOPKDCKCG,United States of America,Toll Brothers,393825.0,1-441-323-6288,ULSLQQADQKBI,Uioxkwyhv,O,,3.0,M,1.0,ND,4.0,M,20.0,662.0,2310099.0
cbd4821,eoekvbm,United States of America,BB&T Corp.,57749.0,1-505-391-8531,cbduhenerzbonmgpi,VRQWULDIYY,O,GNIXCCFVTXPZREQXUSYVMROORHVNNEMZEQPWVEENUDLBHMVRW,0.0,F,3.0,WA,4.0,M,49.0,398.0,2774074.0
Xzv4822,cxmobvpnonryfamlbvufgqo,United States of America,Cintas,232012.0,1-080-405-4757,Xzvrzamvazvckykgrmfzzkvywjil,NXROATGDL,O,Pwtrbjzqnkcnzptzmgsjivbskexcajdfjcdrcobgnlaabbtswnrkbdylxridbqdwxujdfghlhbxjp,3.0,M,1.0,Saskatchewan,3.0,M,10.0,386.0,2092233.0
XBW4823,Vqemxllvzt,United States of America,Nash-Finch,425790.0,1-777-434-9212,XBWUZHPF,Pdyhyg,,Ifhlwumdxdglpqzeursljounoendyzcnrrtbszoyjslrpbpcmorahnhqhrowcdupjparceffa,1.0,m,5.0,ID,3.0,M,52.0,318.0,346071.0
Dyy4824,ZKZXPLICDMCB,United States of America,Avon Products,,1-993-441-0146,Dyyimlhjgc,DEULD,O,Sezfvczjlvkywvfysvwiyvlliimlaaxgjpjsliqtpyiruqnzerinmnskyyoaodwfeuiiig,4.0,f,10.0,DE,1.0,M,22.0,405.0,
Thp4825,qnqxsvwzwgdj,United States of America,Levi Strauss,215133.0,1-943-355-2657,Thpwjciwltrwobwk,GPQSCP,O,Fwactkmghfpruzkgkjdoipbqmhc,4.0,m,9.0,OK,4.0,S,21.0,652.0,3460310.0
Uyh4826,Mspspnlrrltzzvhyytek,United States of America,PepsiAmericas,232837.0,1-864-196-8276,Uyhsnsxhxrtr,ZIHRFNB,O,Qaoaluwjrndyuikkibapxch,4.0,m,4.0,AZ,4.0,M,90.0,741.0,1329267.0
Gre4827,Yvsrlgrhpfzt,United States of America,Sanderson Farms,496597.0,,Grekpspgjlsciycnac,FDLKFAOLQM,O,Atkysvwftgsbjqhs,2.0,,3.0,GA,1.0,M,50.0,,3352603.0
YEN4828,JJAJKFNPOPFTWOHEK,United States of America,Northeast Utilities,379704.0,1-132-183-9870,YENVCJJRHE,Lmayphgp,O,Miuhfqcalawqtbqgnvsmpganqneaazsfxumudcrrjwcbsjxxsouedvbp,1.0,,6.0,NH,4.0,S,31.0,384.0,294933.0
SNX4829,uuirfsqdoeyxrmdthebre,Canada,Pall,122419.0,1-582-428-9947,SNXFCAXEUPIIJILXENPORVHGKVQ,nuoyywvhnvyl,O,VGCUMHPUGMJIAFPCGRVP,3.0,,1.0,DC,1.0,D,43.0,502.0,1529409.0
Jxr4830,NLBEYSAMGTVHSGMDRKXZCCHWCBPB,Canada,Great Atlantic & Pacific Tea,210722.0,1-812-059-2753,Jxrxzrrppskyqpimvectmbxqx,UOPHCGXQV,O,Lmiwbfhcugircitnxuiprsgfkubbvmjmjzozzpsocaihcyykgv,1.0,F,3.0,UT,4.0,M,5.0,646.0,2696031.0
Opt4831,Erzhlglxltyymmkdpxkqkgpxpnrhl,United States of America,AECOM Technology,156892.0,1-133-094-1679,Optrakntpbzzjol,ytrwdpwsfonj,U,MGTKRDDGMNRFJSCYCUYPYXIZHICQJ,3.0,M,9.0,Manitoba,2.0,S,38.0,405.0,584058.0
WSM4832,fujjug,Canada,Gap,369766.0,1-163-776-2867,WSMRBMSLNGKBIWV,Hiyulwdpn,O,AMFWXOLYQOZIIDEAMREGIWZOZZZERHGFSUTXJGKKHGKYIKRHOGBBHSNLJUSGVDBLUCWUNLCGNG,4.0,f,4.0,ME,2.0,,80.0,799.0,493802.0
fev4833,kupum,,Aramark,,1-539-905-2266,fevhymucymwdkstxwb,lrnurxnyb,O,Rxjemgddjrmkbuypterlwoojpvnsnwbrcmyntqsvrqmswpitnezrzbdb,4.0,d,1.0,IN,4.0,M,72.0,728.0,1224532.0
Kez4834,futpzvh,United States of America,CME Group,44993.0,1-826-280-3864,Kezwsyhhhjclxcqkz,LGIPYZJJ,O,yevvwqszvpekemvracrctbzuysj,,,,CT,4.0,M,55.0,692.0,1498851.0
sjb4835,Mbqvtmwvzkzdxtwifkjvtisp,Canada,El Paso,255656.0,1-434-556-8699,sjbkkmxpyosxsnnyzewbf,wixwe,U,Dwdrecaabtllxbflkcnouphwyf,2.0,,4.0,HI,0.0,D,3.0,466.0,2592881.0
Wjq4836,QKLVBKICDHQOGW,United States of America,Cenveo,197780.0,1-024-206-7647,Wjqmggsgfwqrbfafzxshtryjmb,APINQGAVSIDA,O,Erfeqzalnmexxujwkmeqeizdpjbkkwfngxaiowarflsxvrzwogmwirpptjkcnsdcpeyt,5.0,,1.0,MI,5.0,S,88.0,778.0,3101715.0
Spy4837,ajxeurdhtmsfttunmemwthewiju,United States of America,Xcel Energy,7926.0,1-972-011-3112,Spywuanwyhatkxt,kxgthcv,O,XZEBGXRWGDOWRMVLCJOLWWVWMTGZPJHGHEVCKVBIAIBTHBAQRVWYTGKKGLWI,2.0,,10.0,VT,5.0,W,28.0,367.0,1660061.0
KLU4838,txoxg,United States of America,AmerisourceBergen,63346.0,1-901-209-0136,KLUHLGLUTUQRBDFW,Vfvluonxss,O,qwlnddgpuxcsqwpimvpmisutvrcfjyrivboxilbzaq,2.0,m,6.0,CT,4.0,M,39.0,355.0,3206058.0
JLC4839,Hwjpobcafghuyfigntsd,United States of America,Covance,205549.0,1-632-473-5091,JLCRPBZRLK,WNBLRZJS,O,BTOFRBPTKXCBUCSJNBMQKIPGJAUECODIWQJMULDEWUPLJQUOBUFMFEWLAEKOLKGMPORBYDIBOOJABZV,3.0,,7.0,UT,0.0,M,26.0,594.0,351180.0
bob4840,hzzjoqovergfjgtu,Canada,Domtar,397573.0,1-518-504-1245,bobehnx,Adbootc,R,Oystdvvhwyulpwtpjvyccueucuyvgolfoz,1.0,,3.0,Nova Scotia,1.0,M,49.0,393.0,
qpk4841,AXJRJHBL,United States of America,,193160.0,1-571-069-3231,qpkgjrackwbovqptpuhiyfus,QMEAWEIWMX,R,MISYFUHAMNAHQUVPJZPIOOLMQHXAOUCMAGIPPHKHNRXWOGSIHQWZHPDRWQSBIBPIPYTQ,3.0,,4.0,NJ,3.0,U,56.0,841.0,334502.0
FPH4842,Kmdkgqxkmtxsvjgyixwyhdvvhmk,Canada,Curtiss-Wright,94612.0,1-101-242-7918,FPHUMWETOQBY,ijjfceual,O,Xmtyrhzkbxzzslsjhifzeusgf,0.0,m,10.0,VA,5.0,D,71.0,636.0,2765420.0
YLB4843,Cntqqhz,United States of America,,90708.0,1-972-004-0775,YLBMU,OOWAQBWZPDQJ,O,Qbsbikqstsoppahmrwzhtzexqoesgjlfirghwbvwdicfgibyziyocspvwqnoxntluxcv,,,4.0,TN,1.0,S,35.0,552.0,3794609.0
PFW4844,evnco,United States of America,Armstrong World Industries,318089.0,1-350-554-0846,PFWPECZU,QEWEBOAJI,R,eafgykwjiqhbuwnffovfuspxtevcxsi,4.0,M,,MT,0.0,M,45.0,331.0,3386054.0
Sqm4845,Ehzkvngiagujuzgpnahpyzqkxlta,,,241258.0,1-469-389-9711,Sqmhteccukfpukogf,Kvsmklnuh,,Scprxaedzxinbmvxvanvzirzxci,4.0,m,2.0,CA,0.0,M,27.0,361.0,3164202.0
lza4846,Njevkjwtharsdirlitttxnh,United States of America,Progress Energy,480298.0,1-790-773-9780,lzaeqmjxijcbhtsxz,jlmgyv,U,mcatoemxlgrw,0.0,,3.0,WY,3.0,D,97.0,733.0,2620980.0
wli4847,jhdrhoaregwpvryhjah,United States of America,Pentair,370779.0,1-330-990-9400,wliduegrkcxscpvwyjgpgitpvwmmma,FEGSJAM,O,Sbhlhlqtctfzhzdvyugufcnevhcbqbjbatlzrvhhyhdtdzoyamhsujndxzipajcokvozyynv,1.0,,4.0,WA,2.0,U,93.0,702.0,28504.0
cbt4848,IQRLIDTAZOAOUQYKQYGAUDCMTJGEGA,Canada,Pulte Homes,402070.0,1-483-422-3802,cbttgnatvungn,Eqjbcdkitsvt,U,Vuebpcbrchwnilnzkezkeugoxvcmlgnjhrsuomcysyyohhqodm,0.0,,3.0,KY,4.0,M,34.0,,185950.0
Lpm4849,hqnhvmotweuxvnyunrrx,United States of America,NetApp,150738.0,1-816-449-2636,Lpmvcefobotoxtfa,rwdqldk,O,xilmawkuawwuccwxyojutkmzluqtjp,3.0,,,MN,4.0,M,14.0,826.0,727235.0
Ddx4850,Ncryxjnndmrzbkqbeqvluj,United States of America,Crown Holdings,107338.0,,Ddxfcsatgvizlpvgypntqwrijim,rcpqcbqt,O,Abcdpalvbvgdbtlwseasptzahwdxduvdquwtluukiseviqufft,0.0,f,,RI,1.0,M,6.0,377.0,3887256.0
Vtf4851,Citpuqlpyd,Canada,AMR,176783.0,1-655-231-3494,Vtfossfaxfumscdxx,Qtmgawkscga,O,Knhndomnnazxxafgbdws,3.0,,5.0,Quebec,4.0,D,91.0,665.0,772871.0
rgd4852,Ljnxxckwyvhtrdirdyvx,United States of America,Tellabs,243255.0,1-580-013-7041,rgdlupwagfksuktb,Xqndkn,O,Cglyefnpfjxxaypwsfckkgelwqzauvvynfnxchpednkhfafokpetnmigbjrbjmbybosfqadmhtd,0.0,,3.0,New Brunswick,0.0,M,53.0,654.0,1760826.0
Aea4853,IPDQDSOYSOTPE,United States of America,General Electric,10765.0,1-352-532-5720,Aeabiaxkld,upcdvlyil,O,CCHUAWECGOWJNCHDNYVLFB,1.0,f,3.0,British Columbia,4.0,S,96.0,441.0,3027653.0
avi4854,Vgplpzbcigrvnbxjleaaa,United States of America,Johnson & Johnson,366112.0,1-147-887-5098,avizuaatkkgawrxgosrewqmouor,Wefiv,O,Skgjujulaciwpdewuacjjbbwxgatdfoiforiqtgtmvgaa,3.0,,10.0,OR,4.0,S,59.0,410.0,
Wlt4855,Ztmljxsdncmfohjdcvsbupf,United States of America,Universal Health Services,316867.0,1-168-889-3023,Wltjx,FEYETKQ,R,,5.0,M,10.0,Nova Scotia,0.0,S,48.0,493.0,2584036.0
ZUL4856,wbotttfrdmdtttu,United States of America,Eastman Chemical,14902.0,1-344-461-9794,ZULGMURYTAPTRCLXM,,O,REHJPLPNPPMSEOMHBEPRNWEP,3.0,,7.0,AK,2.0,U,76.0,314.0,3299678.0
Ssv4857,Oxufwmlevovhoxqsikkjwmxwrud,United States of America,ConAgra Foods,187225.0,1-771-566-5145,Ssvqb,SSQALM,O,fkuqqphkqwgnnmybvyi,1.0,,2.0,NC,1.0,U,49.0,582.0,
Wlc4858,Xogbqbzmvpnh,United States of America,,132301.0,1-141-882-2864,Wlcjsmxzvrbyk,Mvrsbpg,O,MHHZI,,,8.0,MO,4.0,D,27.0,527.0,2780977.0
Rmn4859,Sdekfagreapjgqzzgi,United States of America,Colgate-Palmolive,201771.0,1-657-436-3994,Rmnsmghbbzgvklxyhjfdjpy,Cgspgokphu,,,0.0,,3.0,DE,2.0,W,29.0,340.0,
jwo4860,Jjkbyrvzcqcrrrxlkefmwydsbmvpd,United States of America,Capital One Financial,441219.0,1-119-847-8201,jwoxfctdehuq,Ynvfzkehm,O,SJDBQTXNDKCSZCDVWBPQPPZDLVNDSOIQGDUVOAQGPGFOLEELYT,1.0,,5.0,OH,5.0,M,37.0,,322980.0
SOO4861,FRKKDFRWV,United States of America,Gardner Denver,347281.0,1-226-849-5155,SOOWKQCVZZ,Uiybfbsv,R,Zrtbmfcbdttffdttkmpvtfxwzongknjmiwfkzpswlmwdiglagefftdghnmndnkdafkltli,,,3.0,UT,5.0,W,15.0,371.0,3909658.0
Bbd4862,JVELTAMZJQVCVONNAGKLIJRTTF,United States of America,Olin,164650.0,1-748-394-9426,Bbdflbfvscftu,Cyegsmcykfob,O,VGBGTABLQWA,5.0,F,10.0,NE,3.0,M,39.0,336.0,2242017.0
UPN4863,EBFGFBWRVNKKYXEGLJ,United States of America,Legg Mason,463598.0,1-826-747-0826,UPNESGBBOQCIOWWAQWOW,hqydkohwi,U,IRAUFVFMHEULKRULLBLRBAGHLQSVZWXRKKAQJNNWDDOECGDKXJHMMXOAQKTWNQAONTKLVKVOGMLL,4.0,O,9.0,RI,3.0,U,87.0,497.0,2511572.0
QZG4864,ersudiadbplikbwmclisx,United States of America,Lincoln Electric Holdings,,1-226-426-1345,QZGJUPZPYVJOUI,Zhchuilpavbn,R,Zqqgymrwkahamxww,3.0,,4.0,AK,0.0,U,94.0,388.0,1448379.0
XML4865,fmlfgyumbvnca,United States of America,Health Management Associates,177252.0,1-321-212-7211,XMLRLXYYXDXVWRSYMOA,Qvpzb,O,mwcwuaaeocojecnbpl,2.0,,7.0,SC,0.0,M,28.0,424.0,1565089.0
Skl4866,Nqppykonmraxdvrtzhynyestuv,United States of America,Air Products & Chemicals,317053.0,1-309-432-6136,Skllciwhjhfzuyqqokm,SPXSD,O,Pdmgqgrdzwmivwzvncbfufcnsqnniuhxpykyoetvqjjidgkfwuhtubq,4.0,F,6.0,AZ,,D,2.0,,305250.0
GML4867,Fenniw,Canada,Frontier Oil,444680.0,1-195-832-3059,GMLXS,FEYUG,O,muudfwzvpmrbnwtzfepacgampotdccrjvppurqrokgugxeurfktqphxiwycpglaq,4.0,f,1.0,CT,5.0,W,3.0,460.0,905759.0
qdh4868,Ziccquuitnvtjmqgqvyaczd,United States of America,Amazon.com,346809.0,1-031-377-8561,qdhqifnnvybmkmtbwqhpdsmsizz,ilgtk,O,HXHUN,5.0,,,Prince Edward Island,,D,98.0,840.0,104456.0
Iim4869,RMXVWT,,Pactiv,121625.0,1-547-769-9983,Iimzvjalgiyxktjzhjyacgqyhloslq,Rqrdlwcfwt,O,Higcollkdcgomftdqhvb,1.0,M,10.0,FL,1.0,W,62.0,469.0,2554408.0
Stv4870,Jeokxdlpmmgnygonqdzhrbldiemv,Canada,Winn-Dixie Stores,46672.0,1-111-135-6278,Stvqgqzbagozilchjgeb,vtbjmhoy,O,Wilfvfemfgkqolruqaydvuavowseqdyrzkmqnttxzdlflelwz,5.0,F,7.0,GA,1.0,M,0.0,676.0,1813631.0
Ahn4871,Kxvcs,United States of America,Church & Dwight,130431.0,1-807-329-3379,Ahnqrtqtvhxrslalvbnqxltdmbqh,HEDCKYWXCC,O,SQUMTTTAUPXXUDXGPQJCSFXUOUDWJHSCUZGNPMTATI,3.0,F,4.0,Alberta,5.0,W,59.0,661.0,2676633.0
ocs4872,axqzhnwyybns,United States of America,Polo Ralph Lauren,41644.0,1-832-876-4671,ocsaaexqryzqjkmz,Epsrmamg,R,Ororwadlygwmvetajqdgiqqwcokt,4.0,,,NH,5.0,W,63.0,392.0,1677676.0
LDJ4873,Avrvlfedemtspd,Canada,Group 1 Automotive,305460.0,1-502-945-0756,LDJQGKKIFG,NCOGAESHMQ,O,IDBADAXIHUWRAN,2.0,m,8.0,MI,2.0,W,57.0,625.0,2669684.0
GWR4874,Gureaeqshrtbcah,United States of America,Stryker,357985.0,1-078-686-3515,GWRYYXBJEYHVUZZTDGRENSGVAAP,Gjvrrlfwink,O,CXTHVEXEYUAKOIDDTLNSVHGGPYBJQTTVYRCNGRMBIBOORREBAZYROJD,1.0,M,,Saskatchewan,5.0,S,,738.0,
WFQ4875,Erfxnvoobeugzou,United States of America,Public Storage,86492.0,1-742-006-0857,WFQGRCOQDZDDBPVYO,YBJSVOP,R,Hmjwrrmfwvaxphczagorkuvdfavdqlhjmvryzqbpbjwbtgqgbjtrdltgfhqdymwyijct,0.0,F,4.0,OK,1.0,M,40.0,688.0,281621.0
Pau4876,Gejrersicmpvtsdk,United States of America,State Street Corp.,182508.0,1-003-016-6977,Paugxubjhonqcr,bqcfte,O,Vvfbspciisbwkaxekvinlpygyedbkqenls,1.0,,6.0,IA,0.0,S,98.0,462.0,757696.0
Otg4877,inixfrqqidveplgausjffpbyrqgr,United States of America,ProLogis,4014.0,1-981-383-8479,Otguntq,Tndpk,O,,1.0,M,0.0,VT,5.0,W,60.0,626.0,900862.0
Nht4878,Jjvyx,,Exide Technologies,226533.0,1-317-384-9983,Nhtnwtauffjlhbvtsolkaqslfwmsbq,Bidmlmqp,R,Oyzsvpfjzyklufuwhtnblwpijlrvq,5.0,m,3.0,GA,1.0,M,,422.0,3086351.0
Cdu4879,qnjfdmqbyagkiqzkuidqjoxu,United States of America,Amerco,473356.0,1-764-101-6566,Cdupsmszuqkorkzisf,dnnvnipagzdz,O,ssgvxbddqqegyfsizusdtwgxcwedcluxugijghojvqweitaaeo,0.0,d,9.0,NH,4.0,S,81.0,441.0,3700028.0
Wut4880,NDMRGEMGKDQHBZJNFMAZWRGALFCA,Canada,Dollar Tree,482791.0,1-044-407-3700,Wutebjotkpfiynbgx,IGFEBTA,O,,1.0,,0.0,MD,4.0,U,57.0,350.0,3743323.0
Jdv4881,Kvndzhzvltqdxtbceegpmrcj,Canada,Omnicom Group,174991.0,1-709-478-0510,Jdvinnxsytjpdgaiasxyayh,Qawvst,O,Yigdtnd,1.0,,3.0,WV,2.0,,90.0,398.0,3734013.0
nut4882,Fhknzda,United States of America,Fidelity National Financial,51326.0,1-560-442-6150,nutjbxyxojgqrctqgep,KBCFTAQHBGDR,O,Gdcfcbvzhuesofmgiiznfkoxfwfibolpuepycnrzpfclx,0.0,M,4.0,WA,1.0,W,34.0,635.0,3447380.0
ycs4883,EUBZIJ,United States of America,Staples,34188.0,1-485-996-4318,ycsczyflvxuzegatjgnupgosvuw,FSHQLCU,U,Xitrxpjd,0.0,,7.0,Nova Scotia,1.0,M,8.0,605.0,3659581.0
Qzv4884,fdlbfcfjeiqz,,Adams Resources & Energy,185726.0,1-812-709-8687,Qzvkn,Gdculkqvngkj,O,Wgxwybdnnjbkijywqvpnmfzhzblxmqveugkrosvujavdqylv,0.0,,0.0,IN,4.0,M,10.0,373.0,2007689.0
Oik4885,Shueoxsujjhgcsxyanaxq,United States of America,Kindred Healthcare,109040.0,1-480-588-2178,Oikjqumadmx,EVVXNJSFEUW,O,Uomqmzmfmqsumtdbxuzcvrccqdyyhhuuwqhyqilscfcpipmibsznssqndxoiftptvv,,,3.0,NY,4.0,U,72.0,453.0,2133345.0
Fjj4886,vrsexgvdc,United States of America,Fidelity National Financial,53517.0,1-393-751-2356,Fjjagdsaajnbrklacszox,Fjaov,O,Gfskzypcbywhmijdumol,4.0,m,7.0,DC,0.0,W,76.0,702.0,1235117.0
Vkg4887,Hxpyuxk,United States of America,Ametek,420418.0,1-392-601-0233,Vkgvpnobsrpyrhmctgmrt,Rllrpmcdrxx,O,nywvnpjtuswqlfoydesblxibgmxucupmwpardylyuuvwojyppngtobweyhjsiqapcsbvtkbwc,4.0,,9.0,KY,4.0,D,,782.0,1726713.0
sko4888,Xeksteqxuxrhouq,United States of America,Tupperware Brands,464946.0,1-762-887-2645,skolkczcrodsvnjrjxbyqgwb,IGBIJFFZ,O,Hfvygtmejtyzbvtqtmrkrgxuhupnceokqsmiuddtn,2.0,,10.0,MD,3.0,D,99.0,606.0,2235440.0
