AgencyID,AddressLine1,Employer,FirstName,Gender,NumberCreditCards,Income,OwnOrRentFlag,PostalCode,CreditRating,City,Country,Phone,LastName,MiddleInitial,NumberChildren,MaritalStatus,Age,NetWorth
Rem2434,7828 cartwright park,American Financial Group,Genevra,f,8.0,401451.0,O,55412,560.0,Edmonton,United States of America,1-479-617-5944,Remrey,,5.0,U,85.0,867403.0
INT2435,20870 charthouse lane,,Lissy,,7.0,358100.0,O,32256,510.0,Escondido,United States of America,1-926-479-0855,INTEGRATION,,1.0,U,52.0,3929518.0
kle2436,20826 BELLWOOD CRESCENT,Apollo Group,darlene,,3.0,25264.0,O,H6b 1y1,426.0,Pittsburgh,United States of America,1-853-381-3731,klebsch,,0.0,M,37.0,1980437.0
MAT2437,19199 keene park,NCR,Yannick,M,7.0,84912.0,,T5c 1q3,380.0,Newport News,United States of America,1-145-463-1976,MATSUSHITA,,4.0,M,94.0,2245529.0
Mac2438,16235 wolcrest road,Newmont Mining,Arvin,,6.0,76255.0,U,33329,829.0,Tampa,United States of America,1-417-646-5605,Macmillan,F,0.0,U,2.0,3232054.0
Str2439,17334 LAVENDER STREET,Hexion Specialty Chemicals,Peria,,3.0,2520.0,R,25326,756.0,Salem,United States of America,1-254-792-5172,Strauss,,0.0,M,80.0,1104508.0
GUL2440,12985 camp bowie south,Sunrise Senior Living,tallie,M,0.0,9593.0,,30329,844.0,Baton Rouge,United States of America,1-554-981-8742,GULKO,,,M,39.0,770915.0
nug2441,19744 taylor crest street,New Jersey Resources,AKIN,M,4.0,241573.0,O,59806,343.0,Evansville,Canada,1-811-583-7791,nugent,V,5.0,D,83.0,3905168.0
BOS2442,3504 regency avenue,Symantec,Knut,m,5.0,126785.0,O,80101,722.0,Irving,Canada,1-948-516-2141,BOSWORTH,,1.0,U,96.0,
Tho2443,24996 robbins east,General Dynamics,MANH,M,3.0,205466.0,U,80013,748.0,Gary,United States of America,1-710-447-3720,Thornburg,,2.0,S,17.0,2516706.0
Bou2444,15883 baltic south,PetSmart,Bhupendra,m,5.0,468873.0,R,72219,695.0,Denver,United States of America,1-742-084-9911,Boutilier,,2.0,M,94.0,3160249.0
Jac2445,21414 pasadena road,Penske Automotive Group,Fredi,F,5.0,258482.0,O,33304,745.0,Oceanside,United States of America,,Jacobson,D,3.0,,33.0,2510352.0
cze2446,3549 ANSLEY WEST,Centex,ashlen,M,4.0,7356.0,O,77036,847.0,Provo,Canada,1-195-728-0020,czeban,,1.0,M,,36525.0
Ger2447,14422 morning rue,Nicor,EMMALINE,,5.0,104883.0,O,H5k 1r6,381.0,West Covina,United States of America,1-228-969-9945,Gerth,,1.0,D,65.0,3461749.0
tot2448,17676 rusk street,Bed Bath & Beyond,Jet,,4.0,254897.0,O,64055,619.0,Eugene,United States of America,1-937-757-4887,toth,L,5.0,U,29.0,2301563.0
Die2449,24890 LAKE DRIVE,Fannie Mae,maxey,,5.0,155066.0,O,89106,776.0,Mesquite,Canada,1-223-475-2215,Diep,L,0.0,M,86.0,470186.0
Al 2450,232 LYLE PARK,Exelon,Donal,,5.0,274050.0,O,V6F 1S4,676.0,Santa Rosa,United States of America,1-932-796-3639,Al bud,T,2.0,S,77.0,2484226.0
De 2451,18675 CALHOUN LANE,Peter Kiewit Sons',Kimmy,,6.0,296397.0,O,99602,486.0,Moncton,United States of America,1-754-693-6021,De coursey,,1.0,M,69.0,1175022.0
Dow2452,6464 bonnie brae street,PG&E Corp.,Koren,,8.0,410542.0,R,m8c 1x6,653.0,Toledo,United States of America,1-445-987-0277,Downs,U,0.0,M,95.0,544166.0
Hol2453,24178 turtle creek street,Alliance Data Systems,pey-kee,,8.0,359562.0,O,M5g 1v2,832.0,Glendale,United States of America,1-392-226-6806,Hollenbeck,,0.0,S,49.0,
D'i2454,12009 pharr south,Agilent Technologies,shahab,f,1.0,277112.0,R,h5l 1r3,836.0,Huntsville,United States of America,1-827-713-7304,D'ippolito,,2.0,U,36.0,508955.0
OFC2455,20109 alexis lane,Eastman Kodak,Survey,,6.0,330077.0,O,76707,360.0,Rochester,United States of America,1-190-997-5376,OFCPARM,,2.0,S,45.0,1076885.0
Rfa2456,19435 montfort road,Unitrin,Gavrielle,,8.0,173452.0,O,95351,,Montreal,United States of America,1-102-439-7343,Rfa,,3.0,M,41.0,109839.0
cod2457,10448 DAIRY ASHFORD COURT,Itron,Daffi,,9.0,204918.0,O,80051,365.0,Coral Springs,United States of America,1-404-924-2652,codrington,R,0.0,W,12.0,3742925.0
SET2458,18966 BELT LINE UPPER,Consolidated Edison,armando,,0.0,433610.0,U,57114,496.0,Sunnyvale,United States of America,1-379-416-7367,SETTERFIELD,,0.0,S,68.0,2279424.0
rid2459,11640 baltic upper,Northeast Utilities,arabela,,9.0,462885.0,O,91919,553.0,New Orleans,United States of America,1-932-040-3179,ridgway,,0.0,M,44.0,2135093.0
Gol2460,16550 9th boulevard,Pacific Life,lottie,F,7.0,170107.0,,H2A 1U4,831.0,Mount Pearl,United States of America,1-151-971-1770,Goldner,,2.0,U,67.0,3940943.0
ROT2461,15916 royalton street,New York Times,Tilda,f,7.0,408859.0,O,91103,494.0,Providence,United States of America,1-170-884-1784,ROTONDO,I,4.0,U,21.0,2419844.0
KAW2462,2590 crestmere park,LKQ,Cherice,F,5.0,346683.0,R,98189,560.0,Birmingham,United States of America,1-304-057-8530,KAWAMURA,,1.0,U,31.0,26959.0
BAR2463,18304 furth north,Precision Castparts,Shona,,1.0,233226.0,O,90259,434.0,Phoenix,United States of America,1-995-573-3882,BARAGAR,,0.0,D,78.0,2785186.0
Des2464,5822 edwin boulevard,Western Union,Viqar,F,1.0,22913.0,O,m6s 1i1,474.0,Lincoln,United States of America,1-892-727-9840,Desautels,,3.0,M,97.0,999562.0
Gil2465,6492 adams east,Dick's Sporting Goods,felice,,5.0,69632.0,O,33324,396.0,Plano,Canada,1-859-931-7262,Gilliard,,5.0,W,81.0,313806.0
hei2466,6963 EMMONDS DRIVE,Collective Brands,BUNNIE,M,3.0,86909.0,O,V6u 1v9,557.0,Brownsville,United States of America,1-492-043-3560,heinonen,,5.0,S,64.0,1517573.0
Mca2467,10411 apple tree lane,OGE Energy,ALMA,,0.0,136524.0,R,90251,536.0,Boston,United States of America,1-343-215-5891,Mcalister,J,3.0,U,33.0,2139474.0
KEL2468,19336 boll drive,Phoenix,vax,,0.0,94940.0,R,64138,748.0,New York,United States of America,1-775-256-9375,KELLUM,,1.0,M,22.0,512766.0
Mcn2469,13971 MILBURY COURT,Exxon Mobil,DANILO,F,8.0,456063.0,,V6z 1p9,558.0,Portland,United States of America,1-976-194-0028,Mcnamara,A,4.0,M,61.0,3027159.0
BOS2470,1464 green ash avenue,,CYNDI,,4.0,210135.0,R,36151,585.0,Orange,United States of America,1-913-962-4926,BOSILJEVAC,O,5.0,M,12.0,1016557.0
THE2471,6396 woodall north,Acuity Brands,NERTY,,0.0,478948.0,U,94270,671.0,Buffalo,United States of America,1-259-721-2039,THELOOSEN,T,3.0,M,74.0,2556760.0
tag2472,18630 ATLANTIC ROAD,Xilinx,VIVIANNE,F,7.0,240372.0,U,45418,810.0,Santa Rosa,United States of America,1-169-725-9097,taggart,,4.0,M,58.0,3942439.0
gay2473,1037 bonneville lane,Cracker Barrel Old Country,DOMENICO,M,2.0,300694.0,O,80058,454.0,Sacramento,United States of America,1-042-388-7088,gaylor,,3.0,U,47.0,1758840.0
mcb2474,12566 MISTY UPPER,Fleetwood Enterprises,mariam,,9.0,,O,78220,307.0,Berkeley,United States of America,1-125-792-7050,mcbryan,,0.0,S,90.0,2135551.0
Svm2475,9907 upton south,Enterprise GP Holdings,Jordain,,7.0,329533.0,O,72906,436.0,Charleston,United States of America,1-249-112-2924,Svm-bnrmtva,N,5.0,D,77.0,863411.0
Kam2476,22959 charlestown rue,,Symen,,2.0,319929.0,U,v6h 1u6,707.0,Lubbock,United States of America,1-031-961-4068,Kamiyama,O,0.0,D,4.0,3770262.0
mci2477,16655 ventura north,International Assets Holding,Martguerita,f,0.0,429532.0,R,74148,,Columbus,United States of America,1-185-235-7364,mcinnis,,4.0,U,6.0,2885731.0
Lab2478,12292 flynn park,KeyCorp,Zainab,,1.0,435289.0,O,64135,738.0,Mesa,United States of America,1-365-881-1386,Labonte,,0.0,D,22.0,798971.0
nix2479,4482 eden avenue,Jones Apparel Group,MILICENT,,1.0,89570.0,R,64192,313.0,Oakland,United States of America,1-198-294-2510,nix,U,,U,96.0,2286073.0
Ebe2480,14717 rutledge lower,Helmerich & Payne,Mala,,5.0,498145.0,O,77113,688.0,Boise,United States of America,1-781-439-8481,Eberle,V,3.0,M,100.0,732759.0
UNK2481,10014 MERCER LOWER,Celgene,Sandie,,9.0,283529.0,O,V6r 1v3,690.0,Philadelphia,United States of America,1-794-212-5205,UNKEFER,M,0.0,D,33.0,3537992.0
SEN2482,7255 berry way,Monsanto,MEHDI,F,7.0,125571.0,R,T6A 1A3,677.0,Tempe,United States of America,1-223-420-4235,SENYSHYN,P,4.0,S,96.0,3034411.0
MCK2483,16557 howser rue,New York Life Insurance,Linnea,M,3.0,480675.0,O,T5B 1T9,547.0,Greensboro,Canada,1-268-834-7601,MCKENZIE,Y,0.0,M,73.0,2349487.0
Ant2484,12566 misty upper,Valmont Industries,THEODORE,,8.0,384603.0,O,75218,440.0,Fullerton,Canada,1-186-893-8186,Anthony,,1.0,U,78.0,1494499.0
lei2485,3574 pemberton west,Exide Technologies,issy,,8.0,335401.0,O,V6c 1v1,386.0,Wichita,United States of America,1-491-982-4806,leiwe,,2.0,M,5.0,2638849.0
gue2486,703 COMMERCE PARK,Nordstrom,Miguela,F,7.0,,O,23466,569.0,Laredo,Canada,1-717-586-5351,guerette,,,W,23.0,2571524.0
TIP2487,16480 cliffbrook upper,,VIOLE,,9.0,436833.0,O,29218,822.0,Mesquite,United States of America,1-315-662-3581,TIPPETT,,4.0,S,49.0,766990.0
GAZ2488,20497 echo upper,Whole Foods Market,brittaney,,4.0,343734.0,R,M8b 1x2,607.0,Torrance,United States of America,1-155-363-7244,GAZIER,,2.0,M,89.0,3631273.0
nha2489,23361 stonehill way,Capital One Financial,lois,f,2.0,,O,V6w 1s2,458.0,Buffalo,United States of America,1-863-672-7875,nhan,,5.0,S,24.0,155862.0
CLA2490,1378 clara street,Sonoco Products,SHAMSHAD,,1.0,417750.0,O,V6w 1u6,474.0,Colorado Springs,United States of America,1-903-685-2636,CLAYBROOK,Q,1.0,S,83.0,3906905.0
Cas2491,4862 martin court,Albemarle,sophia,f,,260636.0,O,v6i 1w1,504.0,West Valley,United States of America,1-106-944-1336,Cassese,,1.0,M,,3300230.0
Lan2492,15729 fondren street,GMAC,ASHLEIGH,,4.0,9364.0,O,99763,770.0,McAllen,United States of America,1-429-019-2683,Langton,,1.0,M,99.0,2908662.0
Mcs2493,19512 storeywood drive,American International Group,Rheal,,10.0,418148.0,O,30378,799.0,Irvine,United States of America,,Mcsorley,W,4.0,M,65.0,1267471.0
Bam2494,19983 5th court,CSX,shih-dar,,6.0,246279.0,,95162,606.0,Austin,United States of America,1-832-586-6740,Bamfo,,5.0,M,72.0,2257628.0
DEF2495,24717 midland lane,H.J. Heinz,kinna,,6.0,405465.0,,93370,376.0,San Francisco,United States of America,1-103-766-5205,DEFRANCHI,P,3.0,M,69.0,1764724.0
she2496,6429 reeves lower,AmeriCredit,Sil,,,234120.0,O,m5f 1w7,701.0,Bakersfield,Canada,1-340-905-2953,sheu,,,M,58.0,2428075.0
Gui2497,5088 overbrook way,,aurelea,,1.0,124690.0,R,23220,506.0,Burlington,United States of America,1-365-022-9336,Guisler,,1.0,M,12.0,2922167.0
OVE2498,15447 SENECA RUE,Steel Dynamics,bertina,,,93065.0,O,36170,665.0,Whitehorse,United States of America,1-373-925-4220,OVERBY,V,4.0,D,63.0,3634912.0
KER2499,6963 emmonds drive,Ingram Micro,LARAINE,,8.0,332993.0,U,94615,827.0,Corona,United States of America,1-563-430-1462,KERNAHAN,N,4.0,M,5.0,2489107.0
cas2500,20813 lamar park,Alexander & Baldwin,Shoshana,M,1.0,40821.0,O,H2e 1v8,801.0,New Haven,United States of America,1-537-446-1280,castronova,,0.0,S,26.0,327215.0
BEL2501,11538 KIMBERLEY BOULEVARD,Greif,ROSANNE,,0.0,160582.0,O,T5A 1P5,505.0,Salem,United States of America,1-963-228-9162,BELZILE,,1.0,M,62.0,3735120.0
MET2502,2203 VALITA BOULEVARD,AmeriCredit,minerva,,1.0,82733.0,R,93310,608.0,Kansas City,United States of America,1-096-379-1792,METCALF,,0.0,W,1.0,305477.0
El-2503,7266 CHERRY UPPER,Service Enterprise Group,gussi,,8.0,232582.0,O,50309,488.0,Lexington,United States of America,1-687-195-9855,El-am,U,3.0,U,72.0,141550.0
Kon2504,6558 SAXON NORTH,Key Energy Services,MKT,,1.0,321511.0,O,90893,575.0,Chattanooga,United States of America,1-627-096-8107,Kong,,3.0,S,0.0,3856814.0
BYD2505,4633 PALM EAST,Hershey,Olva,m,3.0,284346.0,O,V6U 1S1,589.0,Iqaluit,Canada,1-634-295-2044,BYDELEY,,0.0,D,99.0,1116367.0
de 2506,17032 cantrell south,American Greetings,Regis,,10.0,470689.0,O,98106,512.0,El Paso,United States of America,1-563-784-3121,de buda,,,S,100.0,2410072.0
Rev2507,719 BUCKLINE LANE,AK Steel Holding,Chye-lian,F,1.0,419773.0,,h6d 1x4,827.0,Chattanooga,Canada,1-988-491-5303,Reva,,0.0,,30.0,
Lof2508,5503 raymond park,Holly,lolly,M,7.0,208587.0,O,M2r 1d6,518.0,Fort Worth,United States of America,1-244-286-0398,Loftis,,5.0,W,89.0,3795613.0
Gla2509,5731 cadiz lower,Sonic Automotive,Karee,F,7.0,412457.0,,93749,509.0,Santa Fe,United States of America,1-086-053-5538,Glast,,2.0,M,60.0,1586606.0
Sto2510,11622 josey south,Nucor,MEG,f,2.0,459516.0,O,v6k 1r2,508.0,Inglewood,United States of America,1-236-892-1554,Stocks,G,0.0,M,100.0,1863177.0
DES2511,8442 deerwood avenue,Oracle,Louisette,,4.0,213356.0,O,79926,780.0,Beaumont,United States of America,1-454-962-9026,DESAUTELS,,5.0,D,46.0,1732635.0
Ove2512,21985 oakhurst court,Coventry Health Care,Olwen,,5.0,337728.0,U,94218,506.0,Flint,United States of America,1-051-573-5390,Overby,,1.0,M,60.0,
cle2513,14808 HUDSON RUE,,Jacque,,1.0,206576.0,U,15227,408.0,Riverside,United States of America,1-656-854-5362,cleere,,2.0,M,17.0,2265395.0
kes2514,9063 magnolia street,Lowe's,cherilyn,m,10.0,178385.0,O,79114,801.0,Paterson,United States of America,1-331-550-1502,kessel,,4.0,M,73.0,2934652.0
rab2515,20900 marchmont west,Group 1 Automotive,Owen,,1.0,,O,35220,847.0,Indianapolis,Canada,1-902-944-8832,rabon,,1.0,S,41.0,2594448.0
Lia2516,9400 juniper west,HCA,Estrella,f,6.0,356233.0,O,94429,786.0,Anchorage,United States of America,1-404-444-2225,Liang,,1.0,M,86.0,3268391.0
Kal2517,22360 princeton upper,SunGard Data Systems,Subi,f,0.0,201662.0,O,33321,619.0,Salem,United States of America,1-252-263-3558,Kaluzny,,4.0,M,43.0,2769654.0
SAV2518,20774 tartan west,Systemax,WYNNY,,10.0,224196.0,O,93884,392.0,Boise,United States of America,1-984-474-2371,SAVARIMUTHU,Y,3.0,M,96.0,1611675.0
Del2519,19940 gold crest park,Constellation Energy,KRISSIE,f,6.0,8740.0,U,90386,412.0,Ontario,United States of America,1-915-245-1409,Delahay,,2.0,U,96.0,1551989.0
Soj2520,24383 coventry north,Arch Coal,Fariborz,m,1.0,76390.0,O,65807,798.0,Cheyenne,United States of America,1-833-515-3942,Sojkowski,B,1.0,U,83.0,1850457.0
BER2521,23128 roswell crescent,Martin Marietta Materials,sydelle,,0.0,460702.0,O,H2c 1v7,634.0,Fairbanks,United States of America,1-752-453-3369,BERTINI,,2.0,S,23.0,3180809.0
BEL2522,21629 royalton way,DirecTV Group,Enrico,f,3.0,,O,m2p 1d7,489.0,Halifax,United States of America,1-989-160-9788,BELCOURT,D,5.0,W,6.0,3237160.0
Fav2523,20827 clint way,Thrivent Financial,fabienne,F,1.0,149916.0,R,99672,680.0,Salt Lake City,United States of America,1-688-041-6006,Favreau,J,,M,28.0,3488451.0
gib2524,14568 fernando south,Duke Energy,lyssa,f,3.0,441377.0,O,E7o 1n3,795.0,Garden Grove,Canada,1-788-176-3606,gibbs,L,1.0,U,12.0,3315131.0
csr2525,12756 weyland south,Pioneer Natural Resources,Darrol,F,1.0,469257.0,O,M5g 1u7,739.0,Newark,Canada,1-609-043-9391,csr,,3.0,U,61.0,743360.0
Boa2526,15379 selma road,Walt Disney,Cathie,M,2.0,60938.0,O,H2e 1x5,334.0,Denver,United States of America,1-633-237-5262,Boase,I,4.0,S,35.0,1450566.0
HOM2527,6768 fondren lower,Texas Instruments,Ashleigh,f,3.0,105989.0,O,H2c 1w2,433.0,Fremont,United States of America,1-576-657-6299,HOMAYOON,,2.0,D,25.0,1131254.0
mat2528,10856 summer street,,Rayna,j,5.0,50817.0,R,53703,565.0,Ontario,Canada,1-182-013-6546,mathews,,1.0,M,11.0,833483.0
mal2529,2047 brown west,Cabela's,Orenzo,f,5.0,443988.0,O,44103,313.0,Warren,United States of America,1-931-978-3134,malcolm,,0.0,W,60.0,1423551.0
Opl2530,19202 ansley park,Alliant Techsystems,Koo,M,4.0,354075.0,O,90043,329.0,Grand Rapids,United States of America,1-584-467-8593,Oplinger,,0.0,M,35.0,
Tim2531,4068 beauregard drive,Thrivent Financial,TYBI,,4.0,2962.0,O,t5c 1u4,591.0,Simi Valley,United States of America,1-227-975-4896,Timleck,,1.0,,85.0,1731195.0
WIN2532,11100 morningside west,UAL,Ronen,F,9.0,36947.0,O,53790,780.0,Palmdale,United States of America,1-836-098-8732,WINICKI,,5.0,M,68.0,2454316.0
EAL2533,15686 oliver street,Spectra Energy,valli,,9.0,389051.0,R,99635,674.0,Columbia,United States of America,1-009-041-1072,EALES,,0.0,M,89.0,3161570.0
Pit2534,23851 gold rue,Crane,Cody,,5.0,,O,19217,434.0,Rochester,Canada,1-568-020-0145,Pitre,I,5.0,S,41.0,3476350.0
ODA2535,3788 holmes rue,CenterPoint Energy,derick,,6.0,148019.0,,72207,502.0,Hialeah,United States of America,1-091-211-2049,ODAC,,1.0,U,7.0,227110.0
Gro2536,210 charthouse south,Tesoro,Dieuwertje,,7.0,187890.0,O,V6c 1u2,310.0,Eugene,United States of America,,Groves,,1.0,M,85.0,2073555.0
dou2537,1722 mosshead drive,Lockheed Martin,linn,F,9.0,170094.0,O,60735,599.0,Whitehorse,Canada,1-518-862-2188,douet,X,3.0,M,30.0,1084778.0
Cor2538,14329 rio grande lower,Beacon Roofing Supply,Adah,m,,339324.0,O,80171,776.0,Mount Pearl,United States of America,1-999-314-8129,Coriaty,,,S,71.0,2679183.0
Don2539,5965 DAWNVIEW ROAD,Lam Research,Arielle,,6.0,6027.0,U,t6b 1h4,664.0,Arlington,United States of America,1-310-498-9354,Donleycott,,5.0,M,76.0,3196486.0
Bru2540,6580 BINGHAM AVENUE,Oil States International,Niek,m,8.0,315949.0,O,M5e 1v6,484.0,Santa Clara,United States of America,1-570-994-1597,Bruno,E,2.0,U,6.0,
Spi2541,7596 marchmont avenue,Owens-Illinois,La verne,f,9.0,339950.0,O,46212,,Stockton,United States of America,1-932-266-7390,Spisak,,1.0,S,,3367952.0
Cho2542,23592 ardmore rue,Principal Financial,Huib,,4.0,214595.0,O,85231,647.0,Jackson,United States of America,1-755-483-3353,Choo-kang,H,5.0,W,81.0,3988768.0
Fou2543,18688 BEATTY BOULEVARD,United Services Automobile,Naveen,,6.0,85902.0,O,98406,657.0,Fayetteville,United States of America,1-874-425-7728,Fouke,,4.0,M,17.0,619627.0
Mar2544,17886 st. phillip upper,Pilgrim's Pride,Angeliek,,4.0,479979.0,O,h2e 1u4,720.0,Mesquite,Canada,1-379-820-6771,Marttinen,,0.0,U,29.0,294902.0
Tog2545,8116 martin upper,Prudential Financial,Las,,9.0,296791.0,O,70150,809.0,Los Angeles,United States of America,1-201-080-7163,Tognoni,A,5.0,D,20.0,1351126.0
Abi2546,17026 durand north,BJ Services,Zdenka,,1.0,421265.0,O,T6d 1g6,850.0,Tampa,Canada,1-658-916-8210,Abi-aad,,5.0,M,66.0,2913033.0
pig2547,17073 rust north,HSN,Faith,M,1.0,404755.0,,M5e 1y8,375.0,Baton Rouge,United States of America,1-011-068-6547,piggott,,2.0,S,48.0,
Piy2548,10938 main lane,VWR Funding,Lubomyr,M,4.0,363331.0,O,h7f 1t9,564.0,Erie,United States of America,1-894-616-6963,Piyasena,U,4.0,M,48.0,1593121.0
Pel2549,19876 conier upper,ArvinMeritor,SARI,,7.0,65695.0,U,V6k 1p6,582.0,Mobile,United States of America,1-544-823-3292,Peleato,,5.0,M,10.0,1046997.0
Had2550,14243 river place road,Flowserve,RANICE,F,8.0,176926.0,O,10010,376.0,Pueblo,United States of America,1-153-147-3013,Hadley,,4.0,,64.0,1090026.0
DAW2551,19518 sheriden upper,American Eagle Outfitters,Walter,,5.0,138136.0,O,92411,843.0,Erie,United States of America,1-689-030-7538,DAWSON,,0.0,M,93.0,951099.0
FAI2552,4833 baltic boulevard,,prashant,,3.0,,O,E7n 1q2,809.0,Glendale,Canada,1-232-732-2018,FAIRLIE,M,5.0,M,20.0,1503741.0
tri2553,16181 foster park,United Technologies,Xylina,,9.0,434217.0,U,78749,699.0,Cheyenne,United States of America,1-669-094-2294,trisic,,4.0,M,5.0,3335946.0
RAM2554,7042 ottley park,Family Dollar Stores,Mot,,0.0,65910.0,O,93832,355.0,Modesto,United States of America,1-398-736-3545,RAMSAYER,,3.0,M,88.0,204564.0
pat2555,1104 century road,AmeriCredit,Megan,,2.0,124057.0,U,90232,315.0,Vallejo,United States of America,1-368-143-9819,paterson,,2.0,,22.0,3363186.0
QUI2556,24400 SYCAMORE SCHOOL BOULEVARD,Enterprise GP Holdings,Radoslav,F,5.0,323372.0,O,V6d 1v2,,Santa Fe,United States of America,1-599-582-7213,QUILTY,Y,1.0,U,54.0,80004.0
Koh2557,9815 withers lane,Applied Materials,tidwell,,1.0,140747.0,O,94590,,Whitehorse,United States of America,1-972-516-3025,Kohnhorst,,4.0,M,22.0,727999.0
Pue2558,15520 ledgestone upper,,Torre,,9.0,,R,94518,574.0,Dayton,United States of America,1-504-733-4725,Puent,,1.0,M,79.0,208029.0
DRO2559,2164 palm road,Laclede Group,Julee,F,5.0,26190.0,O,72265,737.0,Chula Vista,Canada,1-894-028-5050,DROLET,C,5.0,W,88.0,2750505.0
Akk2560,13741 durand street,,Roland,,0.0,211812.0,O,T6d 1e7,823.0,Macon,United States of America,1-156-684-5311,Akkermans,,1.0,S,14.0,2105378.0
Cud2561,23181 CANTEY COURT,Aleris International,Jey,M,4.0,491034.0,O,92858,571.0,St. Petersburg,United States of America,1-198-959-7417,Cuddihy,Y,1.0,M,94.0,574595.0
Wol2562,2989 madison north,Erie Insurance Group,Cang,,7.0,58204.0,U,10263,466.0,Fort Wayne,United States of America,,Wolfman,,2.0,U,59.0,1660243.0
Ser2563,24795 CLOVER COURT,Expeditors International,WILEEN,,9.0,92676.0,O,75025,738.0,Overland Park,Canada,1-556-990-2387,Serbin,M,3.0,U,19.0,1499364.0
Deg2564,24368 rutgers way,KBR,deanne,M,5.0,135240.0,O,94354,460.0,Hay River,Canada,1-638-131-6560,Degan,,3.0,U,66.0,3704446.0
Fre2565,17976 jack avenue,Marathon Oil,MARIT,,8.0,292583.0,O,19133,781.0,Nashville,United States of America,1-230-831-6803,Frey,,2.0,U,36.0,2337575.0
Kir2566,4144 LAKE PARK LANE,RBS Global,Carleen,,9.0,285149.0,O,E7N 1P4,408.0,Hollywood,United States of America,1-573-380-8833,Kirkby,,1.0,W,4.0,107221.0
LAT2567,5656 upton west,Eli Lilly,Catlaina,,0.0,,R,S3a 1g9,586.0,Salt Lake City,United States of America,1-045-117-0485,LATORRE,,5.0,U,22.0,3827727.0
cob2568,6488 AVALON NORTH,VF,DEHLIA,F,9.0,161828.0,R,39207,607.0,Fort Worth,United States of America,1-531-778-7023,cobaugh,,1.0,M,69.0,1540650.0
plo2569,9109 western way,Rowan Cos.,Mechelle,F,0.0,308038.0,O,v6x 1s8,322.0,Toledo,United States of America,1-528-349-0745,plouffe,,5.0,S,95.0,2635531.0
STA2570,8680 BAGBY COURT,Thrivent Financial,costas-dinos,,3.0,276572.0,R,31410,,Buffalo,United States of America,1-981-281-2577,STARSDPS,,0.0,M,11.0,3642330.0
pal2571,6517 FRAILING WEST,Family Dollar Stores,Emmaline,,10.0,379621.0,O,20083,790.0,Inglewood,United States of America,1-123-622-1334,paliwal,,1.0,M,6.0,608896.0
Woo2572,19334 STRATMORE LANE,Andersons,Yueli,F,9.0,69893.0,R,45441,500.0,San Jose,United States of America,1-537-247-9061,Wooster,,4.0,M,61.0,1437234.0
De 2573,18175 walnut east,Rent A Center,ninette,F,0.0,419209.0,O,36652,445.0,Burlington,United States of America,1-361-697-4822,De wiele,P,2.0,S,96.0,1337965.0
Epp2574,11167 WOLFE WAY,,Alicia,,8.0,344598.0,O,V6B 1S8,408.0,Virginia Beach,United States of America,1-715-431-9118,Eppenstiner,P,0.0,U,59.0,1092846.0
LIC2575,24743 hope drive,Henry Schein,MICHAELLA,M,10.0,37819.0,O,T5a 1t1,805.0,Burlington,United States of America,1-455-878-7794,LICANDRO,,0.0,M,73.0,1377455.0
hes2576,10905 apollo west,Hospira,WINONAH,F,9.0,97688.0,O,55420,526.0,Bismarck,United States of America,1-084-216-6649,hesk,,4.0,M,9.0,1501897.0
pha2577,24740 kingsbridge south,Regions Financial,Quynh,,4.0,234104.0,,47738,766.0,Victoria,United States of America,1-180-532-4222,phagan,,2.0,M,78.0,1920413.0
Fit2578,17481 spectrum avenue,Nalco Holding,Hilde,,6.0,176880.0,R,10203,436.0,Modesto,Canada,1-429-827-9186,Fitzgerald,Z,,W,39.0,3378585.0
