AgencyID,AddressLine1,FirstName,MaritalStatus,NetWorth,OwnOrRentFlag,State,NumberChildren,Country,PostalCode,NumberCreditCards,Phone,Income,NumberCars,Age,CreditRating,Employer
Ngf9960,Wxugkybdxqnbmcyznxafijl,PDQNJUUUUCCIUOCJXWJ,M,1336108.0,R,Ontario,5.0,Canada,Gyear,,1-971-200-4914,253846.0,4.0,23.0,658.0,Liz Claiborne
XNP9961,rtrcbtkp,BVPDLRZCPLRMGLDOIXRFGXECYUXIV,D,1817303.0,O,New Brunswick,4.0,United States of America,,6.0,1-660-892-0870,486272.0,5.0,60.0,709.0,Annaly Capital Management
pey9962,DOAYPWGHIYNXEGVHBUPSPRJGMJKSMTRDGIFGWCHFMIMLVVRCXIFQB,Czpwjfdja,M,3454142.0,O,TX,0.0,United States of America,JENWLEGFCZBM,4.0,,274933.0,4.0,13.0,545.0,Franklin Resources
Tjs9963,ltqoqelaxsuuobetuo,cgngwgvsyqfwquq,U,198600.0,O,New Brunswick,3.0,United States of America,Kanju,0.0,1-362-620-3196,194656.0,1.0,78.0,363.0,
uir9964,Ozbtbgvxpjfljj,Ofyfxqpaasoidvl,D,1428445.0,O,NM,5.0,United States of America,Ddzjdlecfxs,4.0,1-835-776-9979,182149.0,3.0,,752.0,MetroPCS Communications
Yhy9965,Pqaztxktuxnmpniuvparqxkwldnvrhcjjntbvszjprnsjwlxwjzxqzvvxgbyrdxrjhwem,Toxoxanquhdceertldkbc,M,,O,WA,3.0,United States of America,nvvqc,7.0,1-995-775-1277,476300.0,5.0,13.0,631.0,
Kil9966,tlxaklyblaymksryekgnjdasjewdaidfnnlfbbrfnbewcfq,Orjdntjfplbqakbuxmmthknr,W,3102320.0,O,MN,3.0,Canada,Iungcnk,2.0,,96472.0,0.0,60.0,428.0,StanCorp Financial
sdl9967,Fdjxqgnzqahzvgwjjbcfbjb,Ulcqxstmvfgqcfhpscaslrjon,S,3031369.0,U,CT,3.0,Canada,Dxtwds,1.0,1-893-384-4849,231626.0,0.0,19.0,325.0,Northwestern Mutual
gmu9968,Dmmgcutyovoksmmxgzihgrssluxxihgjjqszrjeqygluggwohepovnowf,YLHRUHNRNWICILUPAHKSVGNOTO,S,1077981.0,O,MD,5.0,United States of America,CPTSUVEJ,6.0,1-373-728-1522,49098.0,1.0,88.0,612.0,Applied Industrial Tech
Zro9969,NXAXNEAUSJACBKZDNCUBNUSJAHUWOARAVJQBFTVPQAJFACPPNHZAACWMALEZMWCTVOP,KJNUKPOCKHCAHXCIVBDIUOB,W,2325514.0,O,OK,0.0,United States of America,ddbjz,7.0,1-108-469-7278,344614.0,0.0,75.0,,NetApp
Oyl9970,mhsfwkkzqfnaqxluxmammjpzcjsuygtkpbxorrkpzvjcdruefg,GBMAFFRZEEHNHYUY,W,970103.0,,HI,5.0,United States of America,Akqvrokxmmmm,6.0,1-964-738-6809,256466.0,5.0,56.0,687.0,Belk
Xfq9971,edcqxvgzeqkfkjouutigueychgsoyfdpgukulj,Lmsxmfqiowccgxolpxasmkko,M,1769681.0,U,Newfoundland,0.0,United States of America,Ezoogaxbmym,7.0,1-896-585-9857,246431.0,3.0,88.0,750.0,Pepsi Bottling
Cst9972,,Bhalpuavzynqdvtjouzflfkzofjko,U,1024654.0,O,AR,2.0,United States of America,hbpijmq,9.0,1-950-666-3504,416080.0,0.0,,673.0,AT&T
YGS9973,Ubdxwassftzblkiieeumsipxdrcwajujqjnwcqjvyncnpjkhojvpffrblaz,Vnqvrsdgcgulndyqnfz,M,249951.0,O,WY,3.0,United States of America,Ygvgmkqlchj,,1-492-758-0108,232546.0,4.0,52.0,623.0,Humana
URW9974,,Qpyrtyoqacwtedrhzr,M,1630478.0,O,VT,1.0,United States of America,UZGWBPZQITNZ,8.0,1-469-855-0684,176152.0,5.0,86.0,792.0,Beazer Homes USA
LGE9975,Pmjmxluzzebegk,evbqtprgifjogzlh,S,2736671.0,O,Saskatchewan,1.0,United States of America,XBGNCB,9.0,1-906-550-1449,99224.0,4.0,78.0,777.0,Great Atlantic & Pacific Tea
SPK9976,AHIQYVZSWFXVSELDFINQLUNMVIALRH,WQZGL,D,3677397.0,O,PA,5.0,United States of America,ptjdxhlx,6.0,1-492-565-4758,143783.0,2.0,89.0,377.0,Western Digital
svm9977,juwrdsjvouanlynsrfmroaoslsnpbqwpvgryfrcdekqlxoyttdvufidlfvllw,ZSOLSRA,W,2341352.0,O,MN,,United States of America,PRBLHY,0.0,1-571-166-0406,305447.0,4.0,27.0,667.0,Caterpillar
TJH9978,vzqwkxxlxgutrpynrjdgfpocqhlnioxcm,Gvrybqsjawbhdq,M,2405463.0,O,OK,2.0,United States of America,Pdana,10.0,1-135-469-2934,75007.0,5.0,78.0,458.0,Michaels Stores
Jjq9979,Vfvryoraujhisixcxapkafewkqwtqyzapkruykaobpqhcyqovpxhjkklayuodlbh,QJETMDNHN,U,3969807.0,O,KY,0.0,United States of America,xxgqurpbj,10.0,1-983-117-8717,256518.0,4.0,96.0,804.0,
iaw9980,FJNXSYROWORJHHKHFUZAEKAKGBBHINPJWIBKJKKWXOSVKNOLJPJPRMSQVQ,Noxnbiwwddjdmlqnfhmmkumpr,M,3988978.0,U,VT,3.0,United States of America,Xnuzpcfugxmk,3.0,1-702-773-3515,387592.0,3.0,23.0,366.0,Del Monte Foods
Ucx9981,Cjmkudsgwcdlwcuvpdoxja,KVBBBKYGPK,S,2553164.0,O,AR,3.0,United States of America,Aitedhev,2.0,1-546-881-8509,346508.0,2.0,18.0,665.0,Alpha Natural Resources
Ebv9982,tmdloqnwukvveufuszoofnkkpgbxpeluxkkykycz,JXWYQUMZBZY,M,3391162.0,O,NC,4.0,United States of America,bnamauukrllz,9.0,1-002-192-0661,408235.0,,73.0,554.0,CarMax
qje9983,Atljdmblmuwobqpdrjdrwgbxsmjyqilrgmyw,ITJALLECYDTCBZTPBRY,M,2598686.0,O,MI,0.0,United States of America,Bxfoiru,7.0,,315970.0,5.0,86.0,,Interstate Bakeries
HRV9984,Bpyaubddrnagmqafaupkzcprrkwbyoebalzgaijxhntbdgmxktccyrtsughvfvtkyyvylpqcnl,TIBCWEQZYLONGLUJEKSKDHZ,U,3820785.0,O,TN,3.0,Canada,aiuengu,10.0,1-426-470-5366,189077.0,0.0,77.0,600.0,HCA
oju9985,vtqlotqnimiqkceoqahovpigeddncewzlonudkxfsivtuieybemblzaopkwodgiwkqpnlhsqiziwwn,wkeaoomrj,M,1453831.0,O,Prince Edward Island,3.0,United States of America,Mlffays,6.0,1-472-071-7502,314101.0,4.0,90.0,,eBay
Uxd9986,PILCDQCADTEPDKRVCDOCPCKMRFNILTEOEBTOROREZLHMGZBORI,Hgdmleltixaulnjdpznjlbi,M,276003.0,O,IN,5.0,United States of America,KABEEZC,10.0,1-280-630-5078,491753.0,4.0,91.0,617.0,Plains All American Pipeline
eyq9987,Fscikxoqhvldibuwegrsulvfdmcgstjajsqanxvzmemkgfsbogbhrzeniofhvoljf,Ldxldtsrrlnhcqiduhbcuarmqemwbs,D,1649056.0,O,ND,4.0,United States of America,yxpecxskf,8.0,1-097-067-2883,37449.0,1.0,23.0,637.0,Quiksilver
Axb9988,,Gtlikkxxmavsbfelnjztkyykjqtjq,M,795362.0,O,NJ,1.0,United States of America,Qksrkrv,3.0,1-859-786-9498,207312.0,0.0,99.0,426.0,Smithfield Foods
rnd9989,ZDRYATAKRSOFMBDTOVYJTPBXXGI,FIQVBYVPXTCZGOBWAKFQNDQE,S,3364901.0,O,SD,3.0,United States of America,Fahjcr,5.0,1-224-654-1813,321254.0,2.0,4.0,321.0,PHH
Azc9990,NXXXV,Pascia,D,3421108.0,R,MO,4.0,Canada,Sgzzabqj,10.0,1-706-896-5465,308024.0,1.0,8.0,327.0,Interpublic Group
Ekq9991,FJWCOFBIUTPRZKTYZJHHEOPSEAAYFUYCRHKSLLCQIQSFRMFCXCVNQLHTAOTZUPMKBOYZXFEKTTWYSZJ,Xunfpgmiq,S,1091828.0,O,LA,2.0,United States of America,,1.0,1-745-491-0599,200225.0,2.0,25.0,387.0,Pinnacle West Capital
Rux9992,pyvnugkumsnzac,Ngsyzhnzficj,M,1081621.0,O,Prince Edward Island,1.0,United States of America,,7.0,1-595-653-6195,332722.0,4.0,97.0,502.0,Lincoln Electric Holdings
ZFY9993,JIFLBRMLABVUCNRDCIFIPQIAN,Vprkexgdpqx,W,3184861.0,O,CO,3.0,United States of America,Relprkmoz,6.0,1-440-294-2153,133787.0,0.0,25.0,631.0,Manpower
Lgv9994,NCJKLKNHNLAZUTCULPFOKWLZEOL,DROUIVQEHLNXVKERAKX,S,1774335.0,U,British Columbia,3.0,United States of America,Ffqpywghkam,9.0,1-615-571-0980,493546.0,0.0,,731.0,Eli Lilly
Fgl9995,xiomjcfqzxwwsxlpuvgfioaekqatykebdzrecig,Ffresvjlagngp,W,611125.0,O,IN,4.0,United States of America,IIUFSHWDBLDL,8.0,1-994-085-6113,314243.0,4.0,90.0,335.0,
Hxy9996,Qspfmnhsdclaspkidwokmuykfyqwytnvofwmza,BCLQAOOGNX,W,100413.0,R,ND,0.0,United States of America,Ozhtmq,8.0,1-426-325-7093,378017.0,5.0,62.0,808.0,Steel Dynamics
hlt9997,gqmptiehzxahkfsimckoolsypurobqglwbkmpzyfyteexzbtocmlnltdxrbdvoptnut,Ericexxnoqdxiasju,M,824650.0,O,DE,5.0,United States of America,LKYHE,3.0,1-905-614-4366,98857.0,4.0,43.0,,Alliant Techsystems
lht9998,Bfpoahmvmzkw,QWWNED,U,2577348.0,U,IN,0.0,United States of America,Yzsay,5.0,1-313-539-4938,267298.0,1.0,87.0,589.0,Hovnanian Enterprises
Oyd9999,Sfgnrldwiouvajvpxmfmyitieivsdueuxonnalvundojlu,Vmxddngcidumnggxx,U,3029417.0,O,Prince Edward Island,4.0,United States of America,DOPQUISAYDKQ,10.0,1-314-525-4383,90464.0,0.0,5.0,436.0,Caterpillar
Bhz10000,IMWAMBDZTJTSMWWAJLY,btmmdefbmsekwxyw,S,3474077.0,R,Ontario,5.0,United States of America,yijiteq,0.0,1-317-441-2462,344571.0,4.0,38.0,732.0,OGE Energy
Lhr10001,OQKPEUGKKEZCFMYKYDWDIASKXNBZ,mrkduarzytovvwp,,1406446.0,O,AZ,3.0,United States of America,Ggzwkvnkd,7.0,1-241-235-6398,307585.0,2.0,57.0,331.0,
Ohd10002,GWAXZQPIQGEL,wodnecilctbajrcwrbl,U,407626.0,O,PA,1.0,United States of America,,3.0,1-610-804-4891,63385.0,1.0,41.0,428.0,Yahoo
ovj10003,IBDCVCGTVOTETDUWYEJXIXWZRAIZCBUGXZZNJMZQBESAEAP,Ovldwtd,U,2968167.0,O,Prince Edward Island,3.0,United States of America,Ipewrdvqnzwe,7.0,1-675-268-0167,234946.0,3.0,70.0,640.0,Ametek
Ogq10004,Trkajapibwmnaijbebcxtzxtbddifvxvmuaohnirtdrochprkqqmgwhkfmn,EQRNXKGSMCPKERM,S,2655144.0,U,MT,2.0,United States of America,Jzamjampodn,9.0,1-463-461-8590,95378.0,4.0,0.0,340.0,Calpine
Nrd10005,NICAKSTLUKTCJMOQIJZUMMKNVFSSOBQUNQDHLLQTLCBEDORXITJLWQIOCRHQNWMYP,Uegjsijczuzcndymzzpycbbaewoxby,U,608571.0,U,AL,4.0,United States of America,gylhslmhw,5.0,1-807-997-8844,379612.0,0.0,46.0,799.0,Universal
XRC10006,Svymhlworyzdhfwsjydegwwbrlajgyvqswowz,Etesvpucqewtfwguftpanc,M,653937.0,R,Alberta,3.0,United States of America,Tcqkdbmfuqs,10.0,1-072-522-9475,81172.0,0.0,40.0,369.0,General Electric
rto10007,Hhllepwvwxeikwxkdqtzocvnfleufsttflgnngeigwirqxrdfiaywjhtiabejkbqfdzez,XULEMVBHEZFSVAMAAFC,M,747071.0,O,NM,0.0,United States of America,BGMKKFDPX,,1-619-888-6726,55966.0,4.0,82.0,424.0,Carlisle
Mjx10008,Gzdaabwbuhgqiditihumaohop,Ortsnhe,W,2835796.0,R,HI,3.0,United States of America,ukkxihipxw,7.0,1-447-246-4565,207624.0,1.0,89.0,622.0,M&T Bank Corp.
Jso10009,rmvybnsrapehiibltgtimyvnhmvnsxhsqvstpmximaxsadvbcichkxkdjbdpsgunmwou,Rcutrnrsqcadqsji,U,3211023.0,O,MN,3.0,United States of America,TDDPKQ,10.0,1-841-673-0814,424274.0,1.0,6.0,663.0,Service Enterprise Group
Crb10010,Ijoarzeztrfuojhxkpunxywjdc,Vpxoqiwevvlnus,M,3143366.0,O,MS,4.0,United States of America,Fkrxnjngzd,10.0,1-615-225-4904,56830.0,,86.0,383.0,Thrivent Financial
tzh10011,Cmguqwkrscsuvdldpxxdirtqboaqdwopq,Lhqiaepgiblszltvpfflgj,W,2870170.0,O,PA,,United States of America,ovtuuwebxgnd,8.0,1-688-763-9982,406599.0,5.0,70.0,353.0,Goodyear Tire & Rubber
Xfd10012,TNQYUMPOVSCUYKW,zlnpolfxjiesmad,W,1001653.0,O,MT,3.0,United States of America,LFAERQ,9.0,1-220-554-5813,394424.0,,100.0,581.0,Brown Shoe
Lmf10013,tpzpxamzcdosivedgqrtogjoomvpxgspinfbcrogaeebeeokqzxtwjvoboatjsuqoflsutlvdadinwxd,dkotsxvkmitaiznvnjjv,W,1023484.0,U,AK,2.0,United States of America,pyryneuaubks,2.0,1-571-220-6767,30696.0,3.0,14.0,500.0,
Gop10014,yaxozckfykbyw,Xmudqewcetmscpetxuxxavhxxyu,W,2923681.0,O,OK,2.0,Canada,EHHFBB,2.0,1-537-987-9492,190881.0,2.0,1.0,330.0,National Semiconductor
Xpw10015,Nsfmbrbjienyjeexxwvlkjtrkboijijaoxvvjnvjhdjozagfyanckmikrd,Uygfvgzcdbsekuocbkuou,S,,O,VT,0.0,United States of America,Jcruhj,7.0,1-419-745-2569,7744.0,4.0,88.0,651.0,SanDisk
Ben10016,Eoithmiarypsnytpxvfynzmzlrhtgegwanbqlhjfjqizgmjruunlxvbvhiulticlygaphrfde,Hemgvcmndhtvrpycfw,M,2614217.0,U,NJ,3.0,Canada,hjvsd,3.0,1-242-357-9176,115929.0,5.0,23.0,735.0,Patterson
vfo10017,rbsbdpbjwoannagqmzgvtxlfabqahtctfeglucaacwpqttc,msbvogeyttcwnchcsachdznmfy,M,1103724.0,O,MD,2.0,United States of America,,4.0,1-311-650-4217,340441.0,0.0,27.0,582.0,Aon
Yfh10018,Noakeivrssjlfrdigqacgujwrohmpxijfmeamtewmpqyysojsxcggmskbiibi,QZMECIXREEHVFIA,U,,O,AR,,United States of America,IRTTTLFFUG,3.0,1-130-807-7466,208736.0,3.0,77.0,475.0,Martin Marietta Materials
Ndi10019,Hovqbtzgy,Zciepwfto,M,2187825.0,R,SC,0.0,United States of America,MLLKZW,4.0,1-410-352-8064,10024.0,1.0,10.0,548.0,Corning
Nvq10020,Ncdxghscxre,WQVOHLGXPISTFSCYQTXA,U,865624.0,O,New Brunswick,3.0,Canada,tbssvioo,5.0,1-208-898-6958,,5.0,12.0,705.0,Consol Energy
Zmi10021,Rcnsshussednnoxvepnqymukoiocwheldlcthryesjmpvrices,Iwnbfjnq,W,2063636.0,U,MN,,United States of America,fwmjeyhm,0.0,1-450-413-5347,,5.0,60.0,456.0,Warnaco Group
qtt10022,ZYLOJNQNUJLRFPQKHZLXIRASCHWGIXVPBWMUMFXUMFHLKMYPWVDBVUSEEFJNFSXUDWWOAGEL,uosvokdxoqulgpkahhirtcrokwb,S,,O,MI,3.0,United States of America,kunln,10.0,1-600-676-1137,153002.0,5.0,19.0,575.0,Beazer Homes USA
GRI10023,dwaftiptmkskpeyepuwildedarfmwpyqbfwgwlpurvcmglkgu,Opmtvwbkmxk,U,320429.0,O,ME,3.0,Canada,HBTNWWJUD,4.0,1-675-464-0057,57895.0,5.0,77.0,694.0,
Eau10024,whzaemwognffpicfvpfkvmaxixqnidywxsyxewkaqblmmgalbdwhksnrwcavwpbothbdykxpyqv,Ohiftagrxicnz,,429522.0,R,MT,3.0,United States of America,MIINDN,2.0,1-059-243-0540,,4.0,100.0,343.0,Steelcase
Xdh10025,ygltiucaykbjhssbg,Ybwgijz,M,2417260.0,O,WY,0.0,United States of America,OSHGBIKBD,2.0,1-124-255-9435,254815.0,3.0,36.0,304.0,Unified Grocers
Gtk10026,DPUYJRLQAWXKZRFXBWTVRBXCIZRLBYBYEYOFDBFRTDXDLUZF,nomkrafhteeleriiuqan,U,2924753.0,O,MT,2.0,United States of America,Nhymgzeg,7.0,1-913-090-8549,149808.0,3.0,3.0,776.0,Sun Microsystems
Vxt10027,voipetkez,xekiwxaaijnipymvntqhgrdxbnc,M,2237097.0,O,OK,2.0,United States of America,Zjzqrs,9.0,1-151-623-8702,197887.0,5.0,32.0,496.0,Fidelity National Financial
Mxq10028,VYLLBSQJSLILGHOAJDRZMFLMOHZFRAQMBJPOWJCJA,NJSTAEVRQFMRFKJSJMDGYMOLJDWM,D,1700638.0,R,PA,2.0,United States of America,Mizii,2.0,1-792-751-0393,100236.0,1.0,30.0,775.0,Washington Post
Xdy10030,agmwciqaixqkorcxqxiliwjfvbfnrwtsoi,XCRIZHKGDGQPCSDAGMMYFMA,M,1645270.0,O,SC,2.0,United States of America,Lrksar,10.0,1-370-533-4546,471903.0,2.0,2.0,709.0,Baker Hughes
DQG10031,Ohgstcnqfmgdggvkbiomqdaipncqkpuoidiwtypmbevrifnblrwgktfahglpllgqzx,UOLVXQHFDICDSRSBIIFOYFMXA,,1695223.0,,CT,3.0,United States of America,Ibipxom,4.0,1-871-898-7648,253467.0,3.0,73.0,387.0,Dentsply International
cyc10032,Pgvamqxxkwuyevm,THWFNFVKDPQVFRJTBWH,D,209987.0,O,TN,3.0,United States of America,Qumvlfn,1.0,1-498-887-2381,343089.0,3.0,21.0,479.0,FPL Group
qlb10033,LVKUA,TKMGIUHYGXLSUFPMO,U,123327.0,O,TN,4.0,United States of America,Dugdxyklxq,7.0,1-835-940-8907,174235.0,5.0,4.0,525.0,VWR Funding
Qpl10034,IRFPVQALQZLNTQ,WADDHAHRG,U,3785648.0,O,New Brunswick,4.0,United States of America,,3.0,1-864-714-0995,408801.0,4.0,43.0,511.0,Intuit
WUV10035,WLJFMNRFPKGNRNPURFMPBZKZHRVOPPJPA,Rpauzvnlmj,U,3462238.0,O,VT,0.0,United States of America,ksthx,3.0,1-142-414-7706,122309.0,2.0,81.0,802.0,Bed Bath & Beyond
Lgk10036,,Bmbfuqpkylqtabsoo,S,2630578.0,O,NC,,United States of America,upsodawef,2.0,1-407-947-5386,285722.0,3.0,81.0,518.0,Diebold
Tcd10037,MYAWXKTIJBAISPSLGZRZVDCJXIVPIKOLSCWABDVXJUOKP,Fgfyohzbse,U,612958.0,O,CT,2.0,United States of America,gzfeh,9.0,1-258-739-1381,212558.0,4.0,75.0,374.0,Darden Restaurants
kxt10038,Bieeefalxdrnzhfjswyqdoiaonrahlxllfcnzcrlxnhkjuyrefgvm,Atsmrfhsuxxzzjgrvuskhtcpwhs,,2534811.0,O,MT,,United States of America,MBJDHT,1.0,1-672-102-3843,151023.0,5.0,11.0,652.0,Piedmont Natural Gas
HOS10039,BTZXCAHUYIK,JDUWXGLXRZQGCAXEWFDFB,U,3983470.0,R,KS,1.0,Canada,tnaoxioy,1.0,,,,90.0,501.0,Gannett
XSI10040,kejdsxaiuavgdricmyxfpszono,Qfeuqpefmnlweyjwveurw,M,1655697.0,U,KS,1.0,United States of America,Bkvclw,4.0,1-769-294-8359,73141.0,4.0,82.0,694.0,
KPI10041,Ebizlwwklzhifqnlgbxksgaukgvhkjuxaoatcfrfbijenguqsvupsycx,Surnvnzyflcflufbmtbtxgmf,M,1819333.0,R,MA,0.0,United States of America,Oubiohapwfb,1.0,1-681-729-7853,481681.0,,38.0,338.0,World Fuel Services
hiv10042,Nakkvbpmablddjwdfyhscjxmpuyzfuiidpcghddfsyhztclaxau,Lgkfbfksctf,M,2590567.0,O,TX,3.0,,Xrhmvfpzqs,0.0,1-260-360-1152,53062.0,5.0,96.0,389.0,E.W. Scripps
qxo10043,MKVIZQOWWEXBUJXLLSLQNULEDJGQDJBXIXWJGBAPSDDJFSDNZUPDVLEAWWSWLEGSZVZRWLOYGGTARUA,Hucilm,U,1771470.0,U,WV,0.0,United States of America,Tdplmxjnblr,2.0,1-009-619-1159,309730.0,4.0,90.0,697.0,Fifth Third Bancorp
Gsp10044,FHHULEBKDOQAGZPKMCWWQERUQEALOVJQSIBRPSSDJKOGIUHDQROHOUCIXOMCQNTBC,Zsyzerhllwvvtebs,M,3773953.0,O,MA,5.0,United States of America,GSYGXENORWL,2.0,1-799-905-6697,400198.0,2.0,98.0,630.0,National Semiconductor
Fkv10045,Hveupixpsvmykasduhorglywhnxvefrtvwlkxogkhwbvvsrekbwfuer,Jmzhcwuot,U,2772818.0,R,British Columbia,0.0,,Crmgdhqcms,,1-778-455-0101,36994.0,1.0,31.0,540.0,3M
RQZ10046,,HHWQIETLUW,W,3224271.0,R,MO,5.0,United States of America,Oiqgvgr,,1-734-700-3184,342771.0,2.0,34.0,547.0,
GRY10047,Wrztpkfifufxnikwncviounj,rpoptepsvyphifrcyvlaoghqedn,U,726190.0,O,KS,2.0,United States of America,CRLDL,3.0,1-287-138-0050,171960.0,0.0,100.0,533.0,McGraw-Hill
Uhu10048,Berhgforxbnfkqxt,ITWICSPPTODNDKNRTXBAYVOJNACE,,3762880.0,O,CA,4.0,United States of America,Yzlfpgraf,3.0,1-655-905-8881,308562.0,0.0,73.0,812.0,M&T Bank Corp.
Enc10049,Jvmuoipkexbqudxetbnhmgujncikgepwqcongdsxkjpsvokanbhavxxtluarihvzzfucsilzgavlczsh,Kxwqxlwjkbbsghzjxuwghmws,W,1686253.0,R,NY,0.0,United States of America,ppqmn,4.0,1-292-945-9624,,1.0,100.0,553.0,Fred's
Dgz10050,vxaslawgzwbnvchpzqwywkhdwpzwfsgcdyiloxqhtihutwftrrfcgkrcqdd,Wuvwv,U,726053.0,R,HI,3.0,United States of America,pzknwqhrofar,9.0,1-803-082-5990,30979.0,1.0,61.0,730.0,Motorola
Xsi10051,nyucfehmllptofafwaboyxeyxybugwsuevjcqtloforxzowradsdbhrlkxiitlrrrkmoyxhssluntn,PQXAZLUOMLEMJAMLKJASMKTHLGIDF,M,3222421.0,O,ME,1.0,Canada,BAMXMTMPVB,10.0,1-688-610-8556,301764.0,4.0,72.0,615.0,Children's Place Retail Stores
Tqq10052,bxsncunmkvwgnbgizpiiomzseksrspaviwitqixwynyhlfopxriwnhjmxg,uirzkqxe,U,218472.0,O,WA,2.0,Canada,,8.0,1-510-911-1412,367956.0,3.0,34.0,654.0,UGI
Vbj10053,exgqslozbzriemkbkxdbtrmyloouvqg,tfvjjosukkhroqfbblvvlpitdssc,M,3441222.0,O,Saskatchewan,3.0,United States of America,Sngknzjxcqk,8.0,1-483-303-8915,121964.0,4.0,23.0,791.0,Cincinnati Financial
Kpb10054,prhtndlbrabypsmmhdlgobnfgvxpouahardddjvjcrdvmwbnfuwqbjhdbbdrqcuwc,hezgmmyxnurbugqbkr,W,1329934.0,O,MT,4.0,United States of America,LPALGNMLLV,0.0,1-479-489-4960,353936.0,3.0,61.0,332.0,Amkor Technology
pgh10055,Dlkxdzmjgxrnvamqzdkjdkoencomarnkfsxiekfn,Ftmldhkwfjjdkdn,W,2881163.0,O,AZ,0.0,United States of America,slmoi,10.0,1-279-217-5453,463771.0,,51.0,510.0,Perrigo
Utw10056,BSUCPQIWOYKABSRGCONOIZXFGLWOWFYLXEJNBTZAUYNMGC,ocdekfzezia,,3431520.0,O,NM,0.0,United States of America,Zawlajjegb,,1-632-565-2831,323990.0,1.0,16.0,666.0,Harley-Davidson
osk10057,Kcnibxcdzguqnhqquscellocjenqgwrfqetiebhfjccsjafwwl,Haxcuirbxzghiylpchsnj,S,203573.0,R,PA,2.0,United States of America,ycmxdyigzkd,8.0,1-886-121-4794,476366.0,0.0,84.0,594.0,American Greetings
MZP10058,UHRJVZJKHLPHTVEHYOHRXGTCXQVCRWFLGUHYGXKZHYSUHEDSODQCKQOIFDJ,Dykrutfymrfqecuvbwyujgbtjwyvj,D,232850.0,O,MO,3.0,United States of America,Wltcadjqu,1.0,1-070-535-6972,,2.0,33.0,,Ashland
Ixo10059,DKINTRJPWDXDUTNPQSQXCWTXAJLTELPQOKICPVCMCDHYEZEQFOYONFJKNSRPGWRDH,DACHJNAAGH,W,230107.0,O,NV,0.0,United States of America,,1.0,1-933-413-2342,134760.0,3.0,67.0,677.0,Scotts Miracle-Gro
SMA10060,Gmulovzakbcqkuuwl,XVFGUSHBBGKB,M,3683833.0,O,SC,0.0,United States of America,sxepc,8.0,1-891-019-9037,420695.0,4.0,23.0,484.0,ScanSource
dge10061,Zouhspwiuiwmqqwuxhlzgzsgxoesfoqkgudahnktasmcmstmjhhwlt,Punva,U,2315776.0,O,PA,5.0,Canada,ejeamc,2.0,1-109-880-5806,396813.0,3.0,98.0,436.0,CarMax
zrj10062,Buflakjbzxjicwpmkhmqgqdidflljrlzttaulqlzsichdjqyvknggdyjgiof,Ouczxanszaaveznwuvvd,M,,O,CA,1.0,United States of America,Otczatd,,1-831-077-5103,161845.0,0.0,78.0,480.0,Archer Daniels Midland
yuw10063,HFOSDGOGISLPIDMYTREQKLPKGNEYONXKDISNTMZRERL,SEFBFVAQEXXTMLEFRUEDELTM,U,3261613.0,R,SC,3.0,United States of America,RLQUGFVJ,3.0,1-368-825-9338,460815.0,3.0,0.0,514.0,Walgreen
WIR10064,aslykftjhtzocuyofafatpkotbqujdchiyjperbnakhuknyffamohviddfdwkj,ZHARYIVTAYLXGGOGMY,M,1255727.0,O,KY,1.0,United States of America,DVOPDAX,10.0,1-111-668-4356,105812.0,4.0,62.0,658.0,Micron Technology
aey10065,JRFMEC,CAEWDAZCOWTWYOUCHHXRUQTR,U,3068148.0,R,Quebec,1.0,United States of America,Mqlklqndpz,0.0,1-934-310-6708,82416.0,2.0,72.0,465.0,Hovnanian Enterprises
CTU10066,,FERDTAINXZQN,M,1599721.0,R,OR,1.0,United States of America,Vqdptef,,,13053.0,2.0,21.0,508.0,
PPX10067,errtjroq,Msxscbulohz,D,1691481.0,R,NV,0.0,United States of America,Hyxaq,6.0,1-098-084-9093,498286.0,4.0,92.0,375.0,Blockbuster
Lho10068,WNSPZLZZQFRULGFWJZFRXYVXVWNXNQZISMGEYCLXKPINBEFEWVCVSINJXNNELBQXHIQOCFFHGH,Fauetkegduqpslyljskmoajfocigq,S,136905.0,R,IL,5.0,United States of America,AZPZAL,6.0,1-294-965-8900,303617.0,4.0,73.0,751.0,Patterson
snk10069,rzrcpuekxxfadcbadvpwfecekefionangxrwhqxj,Kwhcghgtntrpwojvsgxr,M,3129743.0,O,British Columbia,2.0,United States of America,Tlxhvmrhvl,,,399677.0,5.0,45.0,,Temple-Inland
cvd10070,KKEKYSWRKONHTXDKQPJEZVWFTZANWYWCWVGRHZTREKVOFMCIBYTIDOVJFYCIQGRJXDEWUPUAHLRFER,ebuamqjd,U,2693706.0,U,IA,1.0,United States of America,Tmrxiya,1.0,,144231.0,0.0,88.0,665.0,Abbott Laboratories
ogt10071,TUXNQJYIXZWTZCNKQKBUNPJPCBNKUVSBNE,Liozxbiqtegiuspwiykjedgvwt,,16462.0,O,Prince Edward Island,0.0,United States of America,MPRWU,4.0,1-048-096-5918,373697.0,4.0,4.0,436.0,Integrys Energy Group
Fno10072,Iqmmttgweeueuqfwlpldyrzubixbcpsuimfcnavhachkrmnvaoaehtezdklrefwvxtnxrahmc,Psdtpsbuaupyksaepannfqt,S,2155019.0,U,HI,2.0,United States of America,KUMVQDVSDQ,4.0,1-283-862-3359,307469.0,5.0,30.0,337.0,StanCorp Financial
