prospect_AgencyID,prospect_AddressLine2,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_NumberCreditCards,prospect_State,prospect_Gender,prospect_MiddleInitial,prospect_Age,prospect_Phone,prospect_Employer,prospect_Income,prospect_NumberCars,prospect_NumberChildren,prospect_MaritalStatus,prospect_CreditRating,prospect_NetWorth
ARG3619,,17936 memorial road,O,9.0,OK,,,5.0,1-119-519-6608,Cooper-Standard Holdings,474950.0,5.0,2.0,M,804.0,3920948.0
Sch3620,,20644 BIRCHWOOD WAY,U,7.0,AZ,M,U,89.0,1-499-760-2000,USG,109220.0,2.0,1.0,S,755.0,3879341.0
Dur3621,,15581 ingersoll avenue,O,2.0,LA,,T,36.0,1-275-507-2816,Noble Energy,412714.0,3.0,1.0,M,655.0,1638306.0
Lan3622,,23923 potomac road,O,9.0,AK,M,I,,1-066-256-3508,Steel Dynamics,163778.0,2.0,4.0,M,592.0,1963821.0
Wie3623,,7697 brinkman court,O,8.0,NM,,,66.0,1-492-949-3258,Fidelity National Financial,3624.0,0.0,4.0,S,577.0,1072847.0
Adc3624,,15258 winter oaks boulevard,O,0.0,AR,m,,54.0,1-914-220-8472,Mattel,403486.0,4.0,0.0,W,724.0,3169485.0
ven3625,,7409 lexington lane,O,3.0,MO,F,D,8.0,1-832-603-2026,Tech Data,109014.0,4.0,2.0,D,414.0,1894188.0
Pcs3626,,17976 JACK AVENUE,O,8.0,WI,,C,40.0,1-851-860-2401,Cimarex Energy,89131.0,4.0,1.0,D,731.0,3440252.0
cha3627,,18351 COOPER ROAD,O,6.0,KY,,,20.0,1-936-452-7391,Applied Biosystems,236841.0,2.0,2.0,M,786.0,
Boe3628,,2172 LEON LOWER,R,6.0,Newfoundland,,,65.0,1-278-182-4781,NBTY,57163.0,1.0,1.0,U,591.0,1981149.0
Vah3629,,11414 JAY STREET,O,0.0,Prince Edward Island,,,63.0,1-152-537-7671,Scotts Miracle-Gro,172832.0,5.0,3.0,M,700.0,
CAL3630,,23073 wagner crescent,,5.0,Newfoundland,,,90.0,1-672-642-4955,Best Buy,433681.0,3.0,4.0,S,,2037692.0
Mel3631,,3504 regency avenue,R,,DC,F,,31.0,1-827-940-3578,Wynn Resorts,352671.0,1.0,2.0,M,569.0,2743338.0
Ske3632,,16218 WAKEFOREST EAST,O,5.0,NJ,M,A,87.0,1-811-482-1695,Iasis Healthcare,450527.0,,5.0,M,,1002762.0
Paq3633,,19015 chennault lane,O,4.0,ND,,,42.0,1-174-585-5062,Spectra Energy,27334.0,0.0,0.0,D,729.0,3547746.0
See3634,,8481 KIRKWOOD SOUTH,O,0.0,NV,,,45.0,1-097-247-6618,Analog Devices,152112.0,1.0,2.0,M,688.0,999753.0
Bra3635,,14050 burnett lane,O,9.0,NC,f,V,24.0,1-671-286-2329,Goodrich,167482.0,2.0,0.0,S,323.0,
Tow3636,,15633 landmark park,O,1.0,NV,,,14.0,1-083-618-7381,Systemax,178558.0,0.0,5.0,U,502.0,1945327.0
Cro3637,,22820 wilshire boulevard,U,4.0,NH,f,,11.0,1-259-855-0223,,54049.0,5.0,0.0,M,395.0,
Lud3638,,3503 thorndale court,U,10.0,Prince Edward Island,f,,87.0,1-500-391-0040,Public Storage,424769.0,0.0,5.0,S,595.0,65194.0
Fro3639,,20020 knipp way,O,6.0,NH,M,,,1-760-859-2538,ON Semiconductor,141511.0,2.0,2.0,S,761.0,2218719.0
Cre3640,APT. 152,12873 cordova lane,O,8.0,OK,,,0.0,1-833-571-7298,Edison International,432252.0,5.0,4.0,M,553.0,1926848.0
Bla3641,,16181 foster park,O,7.0,FL,M,C,33.0,,McDonald's,36356.0,5.0,5.0,M,819.0,3775784.0
WYB3642,,2031 ross road,O,1.0,SD,,,80.0,1-809-505-1255,Cliffs Natural Resources,149831.0,2.0,4.0,S,718.0,3327429.0
Liv3643,,12232 drexel crescent,R,5.0,TX,M,,76.0,1-948-779-6439,Aramark,17868.0,3.0,2.0,U,463.0,1680433.0
Zou3644,,19295 sweeney road,O,3.0,NY,m,,51.0,1-409-646-4188,WellPoint,261349.0,2.0,0.0,S,429.0,1968052.0
HER3645,,11516 TANNER STREET,O,1.0,WV,F,J,26.0,1-351-800-0412,Interactive Brokers Group,41200.0,3.0,4.0,W,762.0,3676260.0
Wsa3646,,16511 YAMATO LOWER,O,7.0,KY,,W,11.0,1-587-150-5266,MasterCard,316624.0,4.0,2.0,M,411.0,641271.0
MAY3647,Apt. 577,7054 SOUTHLAKE UPPER,O,10.0,GA,,,76.0,1-067-262-9018,Crane,270346.0,2.0,,M,631.0,931479.0
Mor3648,,3967 bedford crescent,O,9.0,SC,,,77.0,1-919-591-8267,Freddie Mac,126176.0,3.0,0.0,M,382.0,616621.0
she3649,,14362 reilly boulevard,O,,SD,F,,37.0,1-393-545-9121,Pacer International,2605.0,1.0,2.0,S,824.0,2908755.0
hot3650,,280 elle lee lower,R,8.0,ME,,,36.0,1-901-376-5264,Chemtura,222805.0,1.0,,U,764.0,2752442.0
Dea3651,,4433 fillmore avenue,O,6.0,MA,F,R,31.0,1-895-368-0139,KAR Holdings,232660.0,1.0,4.0,D,480.0,3234310.0
sto3652,SUITE 97,23261 long way,O,3.0,SC,,,36.0,1-342-573-1774,Waste Management,490506.0,2.0,3.0,M,491.0,3474199.0
ZEN3653,,1417 parkwood north,R,10.0,CA,F,,38.0,1-251-428-4342,Puget Energy,254831.0,4.0,2.0,S,,2956140.0
dyn3654,,19649 CARNATION NORTH,O,,SC,C,,2.0,1-316-366-0478,LandAmerica Financial Group,227073.0,4.0,3.0,S,440.0,3260019.0
Mla3655,,2335 san felipe east,O,7.0,AZ,m,,17.0,1-980-103-1911,,162713.0,1.0,0.0,M,387.0,1790297.0
Mcc3656,,15868 dewdrop park,O,7.0,AK,F,,41.0,1-165-380-3679,Coca-Cola Enterprises,450992.0,5.0,5.0,M,745.0,3349273.0
Bro3657,apt. 301,8622 brownway park,U,1.0,VA,,,29.0,1-824-017-4282,Robert Half International,384215.0,0.0,4.0,W,806.0,1255578.0
Sil3658,,20020 KNIPP WAY,R,4.0,PA,m,U,96.0,1-472-673-2287,Crown Holdings,211458.0,2.0,2.0,U,710.0,3348858.0
cor3659,,3760 dearborn east,O,3.0,DE,,,82.0,1-219-815-1147,International Paper,145920.0,2.0,2.0,M,377.0,651020.0
Lar3660,,20664 ross upper,R,5.0,OK,,,22.0,1-730-076-1491,Brookdale Senior Living,97777.0,4.0,2.0,M,,3650619.0
WAL3661,,12985 camp bowie south,O,0.0,OH,M,G,81.0,1-030-816-7638,Qualcomm,446908.0,5.0,5.0,M,748.0,2504474.0
Rez3662,Apt. 288,18231 flint river lane,O,6.0,VT,,,90.0,1-397-508-1430,Massey Energy,415369.0,,5.0,S,730.0,2511190.0
Smy3663,,14255 EUCLID DRIVE,O,7.0,CO,M,,77.0,1-114-736-0339,Dean Foods,354483.0,2.0,4.0,U,847.0,3475664.0
Wes3664,,8216 oaklawn way,R,8.0,New Brunswick,m,D,91.0,1-458-901-2572,Micron Technology,172299.0,3.0,1.0,S,692.0,2884513.0
ing3665,,7574 berry road,U,4.0,Newfoundland,M,,1.0,1-045-914-5248,Pentair,212485.0,0.0,3.0,M,530.0,2937205.0
BRI3666,,23181 CANTEY COURT,U,2.0,PA,,,37.0,1-689-288-3353,Synovus Financial Corp.,450241.0,4.0,1.0,S,,3752928.0
GRI3667,,22703 DURAND RUE,O,3.0,VT,,,59.0,1-836-544-9117,NV Energy,188304.0,4.0,5.0,W,815.0,443032.0
mcb3668,apt. 136,15962 TAMARIND PARK,O,8.0,WA,,,14.0,1-461-810-7113,Express Scripts,303493.0,,2.0,U,548.0,3193944.0
Shi3669,,17727 ashbrook lane,U,5.0,Newfoundland,m,J,15.0,1-468-803-9981,Worthington Industries,271815.0,3.0,3.0,W,756.0,292761.0
hys3670,,13385 colby park,R,10.0,SC,,M,50.0,1-478-369-0539,Nalco Holding,240163.0,5.0,3.0,M,605.0,473062.0
Hug3671,,23750 bellaire lower,,9.0,HI,,I,38.0,1-801-642-3888,Vanguard Health Systems,233490.0,0.0,0.0,S,,3760817.0
Bou3672,,7837 HOWELL COURT,O,3.0,VT,M,,58.0,,Hovnanian Enterprises,,1.0,1.0,W,635.0,
Hsi3673,,15013 harris road,O,10.0,CA,m,,9.0,1-071-266-5991,Carpenter Technology,4154.0,5.0,1.0,D,771.0,3327102.0
Wol3674,,22649 weyland rue,O,6.0,Saskatchewan,,,80.0,1-708-175-8114,Coca-Cola Enterprises,172138.0,3.0,5.0,U,681.0,2291685.0
Fre3675,,17129 kalani east,O,2.0,NM,,,7.0,1-112-578-8311,Sara Lee,167856.0,,5.0,W,801.0,1857270.0
shi3676,,13388 el monte rue,R,4.0,DE,F,C,25.0,1-141-201-9293,Medical Mutual of Ohio,132496.0,5.0,,M,556.0,2668741.0
kem3677,,20901 ashley north,U,9.0,ME,,,87.0,1-720-308-7067,Pep Boys,326957.0,4.0,0.0,M,458.0,2657145.0
vaf3678,APT. 895,22325 spanish river rue,U,8.0,TX,,,56.0,1-311-585-8264,Pulte Homes,244781.0,1.0,2.0,U,576.0,2509398.0
Str3679,,10479 WHITTINGTON RUE,O,2.0,SD,,A,52.0,1-235-319-5430,News Corp.,154988.0,2.0,0.0,W,363.0,533620.0
FER3680,,2951 ennis west,R,5.0,NY,m,,61.0,1-291-235-4123,Sherwin-Williams,312933.0,0.0,2.0,,800.0,
ash3681,Suite 114,24697 FLORENCE WEST,O,8.0,MD,,,56.0,1-854-068-5233,Williams,370462.0,2.0,5.0,M,675.0,3930263.0
NEA3682,,17991 chamberlin way,O,0.0,VT,,,12.0,1-006-968-7331,Liberty Global,434164.0,,2.0,,704.0,1714740.0
cha3683,,24701 PEMBROOK CRESCENT,O,,ND,,,50.0,1-535-846-1149,NCI Building Systems,230233.0,4.0,3.0,M,815.0,3372519.0
NAH3684,Apt. 387,22785 peachtree boulevard,O,10.0,NJ,,,88.0,1-946-617-1715,PNM Resources,226460.0,1.0,2.0,U,762.0,587291.0
BAI3685,,7936 altamesa lane,O,3.0,Saskatchewan,F,,68.0,1-949-789-1381,CUNA Mutual Group,390526.0,1.0,2.0,U,602.0,2621848.0
POM3686,,2167 mockingbird drive,O,3.0,VT,F,,52.0,1-297-404-0108,Progress Energy,445707.0,,1.0,D,686.0,2068957.0
bun3687,,11941 maywind crescent,U,2.0,NV,,,38.0,1-023-481-9726,Abercrombie & Fitch,300897.0,5.0,2.0,M,331.0,397855.0
Dav3688,,21952 sabine drive,O,8.0,CT,f,,47.0,1-390-472-2788,Kimberly-Clark,40419.0,5.0,4.0,D,576.0,1613178.0
KAS3689,,16606 skillman west,O,1.0,UT,M,,2.0,1-988-324-2798,Supervalu,263253.0,2.0,4.0,W,465.0,3209847.0
lei3690,,6528 PEMBROOK NORTH,O,0.0,IL,,,38.0,1-688-623-4666,Jo Ann Stores,14803.0,3.0,5.0,M,629.0,3325636.0
RUS3691,,2103 campbell boulevard,O,5.0,CT,F,,13.0,1-697-410-8698,Advanced Micro Devices,301280.0,4.0,3.0,U,843.0,3061317.0
Bor3692,,3570 reynolds upper,R,4.0,Prince Edward Island,f,V,21.0,1-569-532-1319,CME Group,174994.0,1.0,5.0,W,487.0,1625727.0
war3693,,1726 clearwater drive,O,4.0,AL,f,,75.0,1-839-583-5331,Omnicare,156413.0,2.0,1.0,M,836.0,3208377.0
van3694,,6320 wagner drive,R,2.0,RI,f,W,61.0,1-322-166-7819,BMC Software,437554.0,2.0,0.0,S,795.0,332233.0
Moo3695,,8989 spicebrush street,O,8.0,NV,m,,57.0,1-605-476-1531,Country Financial Services,431799.0,2.0,4.0,W,,1618911.0
CAL3696,,21944 richardson upper,O,,WY,f,,91.0,1-299-903-7005,McGraw-Hill,412706.0,3.0,2.0,,527.0,19785.0
HOQ3697,,18972 elm lower,O,,WV,M,,49.0,1-986-031-6279,Maxim Integrated Products,11964.0,1.0,3.0,S,,3024604.0
ope3698,SUITE 420,20494 ross west,O,10.0,SC,F,,36.0,1-961-479-5777,McDonald's,342640.0,5.0,0.0,M,567.0,1040806.0
clo3699,,16956 bellwood rue,O,2.0,SD,,X,85.0,1-248-811-0898,Realogy,184543.0,1.0,2.0,M,807.0,3386869.0
Ano3700,,22480 lenwood street,O,1.0,NV,f,,5.0,1-508-810-3835,Jacobs Engineering Group,302299.0,4.0,1.0,D,315.0,1506608.0
Hol3701,,17514 payne park,O,0.0,ID,m,,87.0,,Qualcomm,261472.0,1.0,3.0,U,819.0,602576.0
BUR3702,,8729 halle street,,1.0,Newfoundland,M,,87.0,1-740-038-3061,Brunswick,199483.0,,2.0,M,803.0,2062313.0
Sel3703,,5142 bramblewood avenue,O,3.0,AK,m,,39.0,1-400-025-6609,Tech Data,392164.0,0.0,5.0,U,374.0,516813.0
Ser3704,,9941 ROYALTON DRIVE,U,4.0,MA,f,,73.0,1-315-046-7380,J.C. Penney,392747.0,3.0,1.0,,566.0,904658.0
BRY3705,,20857 howard park,O,6.0,CA,m,Z,56.0,1-708-393-2869,SunGard Data Systems,378400.0,0.0,0.0,U,349.0,1164476.0
van3706,,5680 powers drive,,6.0,Quebec,M,,31.0,1-715-576-6794,UnitedHealth Group,486859.0,3.0,5.0,S,781.0,424337.0
Dea3707,,23477 havenridge rue,R,1.0,RI,M,,10.0,1-817-835-5953,FMC Technologies,,0.0,0.0,D,567.0,
Neu3708,,14482 kirby south,O,,RI,M,,30.0,1-799-302-5921,,489235.0,2.0,1.0,U,720.0,270781.0
Cof3709,,11593 stonehill rue,,9.0,WA,M,,2.0,1-124-930-7139,Albemarle,78742.0,3.0,3.0,S,301.0,49208.0
Pri3710,,24178 turtle creek street,O,6.0,New Brunswick,,,9.0,1-031-776-4963,Colgate-Palmolive,339878.0,3.0,1.0,M,692.0,728772.0
Ahm3711,,2461 vista park,,,Newfoundland,,U,84.0,,PNC Financial Services Group,299840.0,1.0,2.0,S,715.0,1259871.0
Fre3712,,10070 glenview boulevard,O,9.0,AL,,,93.0,1-234-363-8893,Colgate-Palmolive,247966.0,5.0,0.0,S,471.0,565999.0
dem3713,apt. 384,9902 altamesa park,R,10.0,SC,f,D,94.0,,Time Warner,246504.0,2.0,5.0,M,,642512.0
Del3714,apt. 714,23434 ashbrook boulevard,O,1.0,NH,,,98.0,1-517-007-7792,American National Insurance,318844.0,4.0,5.0,M,738.0,3592841.0
Roe3715,,2246 rexford avenue,R,3.0,Manitoba,,,100.0,1-037-214-8441,Loews,88922.0,0.0,4.0,S,717.0,3418129.0
PEL3716,apt. 678,17552 SAVANNAH NORTH,U,8.0,TX,,K,67.0,1-907-600-8587,Tiffany & Co,427133.0,5.0,1.0,M,671.0,2305807.0
row3717,,16552 FRESCO SOUTH,R,3.0,CO,,,27.0,1-662-637-7484,Questar,10238.0,5.0,3.0,M,760.0,154974.0
fra3718,apt. 989,11065 CANDLELIGHT WAY,O,1.0,MI,m,,67.0,1-781-040-8826,CenturyTel,424999.0,2.0,4.0,M,621.0,315900.0
KAS3719,,14518 westheimer avenue,O,2.0,ND,m,F,77.0,1-985-892-7861,McClatchy,238849.0,4.0,2.0,U,740.0,2028359.0
che3720,,18417 voss park,O,1.0,Prince Edward Island,,I,48.0,1-742-971-3742,Systemax,211947.0,1.0,1.0,D,482.0,3401242.0
UGU3721,Apt. 915,21434 robertson south,U,3.0,MT,M,I,27.0,1-422-246-5333,O'Reilly Automotive,480010.0,5.0,3.0,M,627.0,276197.0
MAR3722,,5755 bluff road,O,2.0,OK,m,Q,66.0,1-164-418-8341,Great Atlantic & Pacific Tea,44051.0,2.0,1.0,M,426.0,977908.0
TYS3723,apt. 407,3824 8th east,,8.0,VA,,U,3.0,1-881-249-0054,Loews,363477.0,3.0,,W,519.0,3116089.0
KAH3724,,11835 allen drive,O,8.0,PA,M,K,82.0,1-070-233-8193,Lennar,281684.0,3.0,4.0,S,763.0,820385.0
Zvo3725,,16775 pike east,O,4.0,GA,,G,66.0,1-345-141-6408,Apollo Group,10464.0,0.0,2.0,U,488.0,1963389.0
LET3726,Apt. 513,8550 BRIGGS AVENUE,O,3.0,AL,m,T,84.0,,Bank of America Corp.,273728.0,0.0,0.0,M,422.0,2079552.0
Keh3727,,4941 beardsley north,O,1.0,AZ,,,61.0,1-722-277-0703,Aleris International,,1.0,4.0,U,310.0,995478.0
bra3728,,2412 bonita lane,O,,Ontario,F,,40.0,1-776-871-1745,Enterprise GP Holdings,422299.0,5.0,4.0,S,404.0,958655.0
HOL3729,,5668 watts crescent,R,5.0,IA,,,73.0,1-309-628-8323,Sun Microsystems,430074.0,5.0,3.0,S,834.0,2563060.0
Hop3730,,1253 kingsbridge upper,O,0.0,New Brunswick,,,79.0,1-254-797-0807,Aon,318800.0,5.0,5.0,U,452.0,432528.0
Kor3731,,375 austin boulevard,O,3.0,LA,f,,70.0,1-878-352-0080,Steelcase,176625.0,0.0,1.0,M,357.0,3655820.0
Gro3732,,1238 westwick west,O,4.0,TN,,,73.0,1-459-249-7849,T. Rowe Price,462167.0,5.0,3.0,M,,3917267.0
Gog3733,,12417 airport drive,O,1.0,SD,,,33.0,1-434-031-2688,SkyWest,148261.0,4.0,0.0,U,818.0,1276796.0
Bor3734,,3327 buckline court,O,10.0,ME,,,62.0,1-499-268-2965,Noble Energy,255310.0,,4.0,M,336.0,1066355.0
Arn3735,,20744 gene way,O,3.0,MI,f,,16.0,1-665-569-7816,Texas Instruments,313382.0,1.0,5.0,W,791.0,3779442.0
SPO3736,,10457 valderra boulevard,R,10.0,Saskatchewan,m,,47.0,1-994-456-8769,Consol Energy,480526.0,2.0,5.0,W,812.0,1189522.0
lan3737,,17207 wycliffe park,R,2.0,MT,,L,,1-710-130-2088,Ferrellgas Partners,,5.0,3.0,W,,1612749.0
CAR3738,,17852 DURAND PARK,O,9.0,WA,,,4.0,1-160-783-7022,Penske Automotive Group,57481.0,5.0,4.0,M,387.0,1716600.0
NAR3739,APT. 776,11645 KIMBERLEY CRESCENT,O,3.0,CO,,K,30.0,1-840-182-7908,Carlisle,471749.0,5.0,2.0,M,344.0,3364906.0
SCH3740,apt. 224,11460 briar forest lower,O,4.0,OH,,W,83.0,1-140-875-8751,Affinia Group Intermediate,356279.0,3.0,1.0,M,327.0,165857.0
Nek3741,,232 lyle park,O,7.0,Manitoba,M,L,12.0,1-786-153-9323,Family Dollar Stores,482482.0,2.0,5.0,M,758.0,614050.0
Dar3742,,3920 EMMONDS BOULEVARD,O,4.0,IA,M,,,1-694-243-0209,Thor Industries,38517.0,2.0,,M,670.0,1065045.0
Dun3743,,19582 bellevue lane,O,2.0,MO,F,,69.0,1-070-553-6643,Merrill Lynch,141125.0,5.0,4.0,S,340.0,975974.0
BAB3744,Apt. 266,15246 dunn park,O,8.0,Manitoba,F,O,59.0,1-279-880-4425,Sonic Automotive,310966.0,3.0,0.0,D,503.0,2336041.0
pon3745,,20025 routh crescent,O,0.0,TX,M,I,89.0,1-291-664-0418,Reynolds American,30670.0,0.0,2.0,M,567.0,3847430.0
Mag3746,APT. 440,12232 drexel crescent,U,1.0,ND,,T,69.0,1-316-708-5846,Delta Air Lines,161338.0,1.0,2.0,M,320.0,1307768.0
Wil3747,,16878 plumb park,O,0.0,WA,,,,1-511-826-6681,MEMC Electronic Materials,231523.0,3.0,1.0,D,836.0,1609736.0
Hoe3748,,2798 1ST EAST,O,5.0,DC,F,,17.0,1-282-864-4196,Alcoa,231496.0,5.0,3.0,U,665.0,1519697.0
Blo3749,,19922 sweetgum upper,R,6.0,UT,m,,32.0,1-965-486-8968,Johnson Controls,32736.0,1.0,0.0,M,791.0,1022755.0
Mul3750,,1282 baynard lane,O,0.0,Manitoba,M,,17.0,1-811-043-6123,Western Union,413177.0,5.0,4.0,D,308.0,858084.0
VIL3751,APT. 792,23423 SAKOWITZ STREET,O,5.0,VT,M,,16.0,1-695-511-9565,CSX,67815.0,3.0,5.0,,640.0,2428453.0
jaz3752,,4040 lendon east,O,1.0,Nova Scotia,,,16.0,1-724-794-1956,Fidelity National Information,264119.0,5.0,0.0,M,374.0,1585407.0
Hla3753,,23485 SINCLAIR UPPER,O,5.0,NE,,,66.0,,Staples,463027.0,3.0,4.0,S,706.0,3602781.0
Net3754,,23490 FOUR WINDS UPPER,O,5.0,Alberta,f,,88.0,1-207-123-2993,Amerigroup,330969.0,1.0,4.0,M,646.0,1402256.0
MAC3755,,14566 WISTERIA ROAD,R,6.0,Manitoba,,W,87.0,1-911-983-6609,State Street Corp.,334004.0,4.0,,S,561.0,2069103.0
VOG3756,,24958 tangle brush upper,U,0.0,TX,,F,70.0,1-315-698-6591,MetLife,51163.0,5.0,3.0,U,746.0,2462374.0
Chr3757,,8293 wayne crescent,O,5.0,VA,,,56.0,1-985-068-2914,Nacco Industries,56141.0,4.0,,M,686.0,3953300.0
DES3758,,10369 gemini way,O,0.0,TX,,,70.0,1-871-682-2368,Idearc,153340.0,3.0,2.0,M,419.0,1368050.0
PEE3759,,15013 harris road,U,9.0,CT,,,41.0,1-108-323-6445,CB Richard Ellis Group,4305.0,2.0,3.0,S,,2028581.0
Gar3760,,7364 red willow south,U,7.0,HI,,B,51.0,1-985-643-6398,Bio-Rad Laboratories,34830.0,2.0,5.0,D,303.0,2495743.0
MAR3761,,1540 crestmere north,O,2.0,KY,M,,30.0,1-173-622-2101,Dentsply International,467618.0,2.0,4.0,M,594.0,2050419.0
Cli3762,,2761 TRAFALGAR EAST,O,9.0,KY,,,1.0,1-629-466-7660,Ametek,412102.0,4.0,1.0,U,473.0,501565.0
SHN3763,,18639 artesian boulevard,O,4.0,HI,,S,19.0,1-216-726-9008,CVS Caremark,86859.0,0.0,1.0,W,301.0,2187654.0
Les3764,,7377 coventry east,R,5.0,TN,,,14.0,1-078-942-9885,Coach,150572.0,3.0,5.0,M,837.0,108434.0
Swi3765,,13963 SPRING DRIVE,O,,CO,f,,42.0,1-423-419-7104,Chesapeake Energy,176910.0,0.0,5.0,U,400.0,844532.0
SAM3766,,18688 BEATTY BOULEVARD,R,4.0,MA,,J,73.0,1-482-212-7776,Amgen,247036.0,5.0,0.0,M,391.0,1402583.0
HOL3767,,5293 MCFARLIN CRESCENT,O,10.0,Prince Edward Island,m,L,82.0,1-466-775-7792,USG,192998.0,2.0,0.0,D,763.0,955733.0
HUS3768,,24973 teal rue,R,1.0,CA,,,83.0,1-522-889-6155,Charming Shoppes,73123.0,0.0,5.0,S,741.0,2175371.0
Dal3769,,13276 westella upper,O,4.0,OR,,,100.0,1-141-481-0128,National Oilwell Varco,32152.0,0.0,5.0,D,503.0,17438.0
GAS3770,,11141 waverly south,O,2.0,GA,,G,13.0,1-956-581-6294,,139556.0,0.0,1.0,M,472.0,342579.0
Jak3771,,10572 KIEL AVENUE,R,1.0,UT,,P,67.0,1-954-777-1829,Aetna,178341.0,1.0,3.0,M,694.0,598877.0
Boe3772,APT. 3,5263 wayne drive,O,,OK,,F,73.0,1-691-018-0526,A. Schulman,380963.0,5.0,4.0,M,717.0,3258701.0
Jer3773,,22605 deerwood south,O,,IN,,,21.0,1-504-157-1507,Dynegy,356863.0,0.0,4.0,M,503.0,2056890.0
Hos3774,,3028 spring valley court,O,9.0,NM,,B,82.0,1-060-425-4080,American Axle & Manufacturing,274429.0,4.0,2.0,M,788.0,760673.0
Lon3775,Apt. 339,22279 gramercy road,U,2.0,IN,,G,53.0,1-337-975-0653,AECOM Technology,467606.0,3.0,4.0,S,372.0,697721.0
Vey3776,,440 south court,O,5.0,MO,m,K,61.0,1-622-077-2223,Big Lots,,0.0,0.0,W,600.0,1717055.0
CAL3777,Suite 14,14963 yaupon road,O,3.0,NV,,T,8.0,1-862-264-8097,Steelcase,65060.0,,1.0,W,830.0,274958.0
Gah3778,,12729 GLEN IVY RUE,O,,Quebec,,Q,52.0,1-021-169-2188,Source Interlink Cos.,106734.0,2.0,3.0,S,381.0,1292597.0
don3779,,4209 wilshire way,O,5.0,MT,,,17.0,1-425-650-4970,Bed Bath & Beyond,145837.0,5.0,5.0,U,838.0,252905.0
MAN3780,,20871 DEWDROP STREET,R,9.0,SD,,,43.0,1-606-935-1492,Jack in the Box,237751.0,4.0,2.0,W,825.0,871787.0
gha3781,,24130 sunscape crescent,O,5.0,Alberta,m,P,18.0,1-390-043-1969,Hewitt Associates,175599.0,4.0,4.0,U,400.0,2410475.0
AMA3782,,3730 hutton lower,R,1.0,GA,m,,39.0,1-997-958-1583,CC Media Holdings,111700.0,4.0,2.0,W,816.0,1351570.0
mar3783,,1363 HILLTOP PARK,O,1.0,MO,M,X,89.0,1-403-564-4649,CSX,231849.0,2.0,3.0,U,495.0,854699.0
Bac3784,,1063 los altos north,R,5.0,Manitoba,,C,13.0,1-426-554-7733,Mylan,87101.0,5.0,1.0,W,702.0,2889647.0
FRA3785,,12416 lenwood lane,R,7.0,NJ,F,V,18.0,1-737-487-9290,Terra Industries,141868.0,3.0,4.0,,418.0,2142015.0
Lec3786,,3556 kerry avenue,O,,RI,,A,82.0,1-063-140-2176,Alcoa,156844.0,3.0,0.0,D,653.0,3704507.0
Cos3787,,16336 norwalk road,O,0.0,NJ,M,,94.0,1-406-537-1369,Public Storage,61504.0,5.0,3.0,U,303.0,3179017.0
dok3788,,22577 international crescent,O,1.0,Alberta,f,,64.0,1-205-827-7494,Hovnanian Enterprises,60704.0,2.0,2.0,U,333.0,690194.0
man3789,,295 pelan way,U,2.0,UT,f,,57.0,1-265-596-9775,Pilgrim's Pride,287104.0,0.0,4.0,M,487.0,
Sta3790,,6488 applewood drive,O,6.0,New Brunswick,,,79.0,1-783-557-4963,Collective Brands,43904.0,0.0,5.0,U,667.0,2574795.0
wan3791,,10792 trail lake road,R,10.0,ME,F,,46.0,1-003-662-1164,Collective Brands,313876.0,1.0,5.0,M,702.0,3854258.0
Gru3792,,10513 BARBERRY NORTH,,4.0,FL,,,,1-967-731-3488,CBS,354268.0,1.0,2.0,M,787.0,753518.0
Man3793,,12695 westmere crescent,O,10.0,MS,,,21.0,1-993-871-2520,Moog,285937.0,3.0,2.0,M,788.0,1127820.0
Bat3794,,13099 barberry west,U,,IN,,,,1-849-035-4699,CarMax,210429.0,5.0,0.0,W,776.0,93745.0
LOC3795,,7879 park hill court,O,2.0,British Columbia,f,,73.0,1-256-286-2227,Viacom,190784.0,0.0,0.0,M,496.0,3402817.0
SEI3796,,4857 smith street,O,10.0,UT,,,38.0,1-293-592-5455,Amgen,107461.0,2.0,1.0,S,690.0,995982.0
Hin3797,,8357 buckeye west,O,1.0,AK,M,,86.0,1-443-202-5437,Valassis Communications,315923.0,4.0,5.0,U,313.0,409435.0
Bez3798,,295 pelan way,O,3.0,Alberta,m,,34.0,,Aramark,410933.0,2.0,2.0,W,350.0,3860570.0
Ged3799,,12145 IRENE EAST,O,10.0,NH,f,M,63.0,1-445-775-7204,McGraw-Hill,389785.0,5.0,0.0,S,332.0,2507247.0
eav3800,,23669 JACK NORTH,O,1.0,KS,,H,30.0,1-596-576-5026,Unified Grocers,381701.0,0.0,5.0,M,835.0,1330805.0
Kor3801,,20706 DAWNVIEW LOWER,U,10.0,IL,M,,77.0,1-652-207-5924,National Fuel Gas,413806.0,3.0,1.0,M,836.0,287050.0
God3802,,6832 ATLANTIC PARK,O,0.0,SD,,,6.0,1-773-419-4762,Pantry,342498.0,4.0,0.0,,674.0,3643913.0
Hic3803,,4040 lendon east,R,6.0,OK,,,21.0,1-726-431-9154,Mercury General,441144.0,4.0,4.0,S,833.0,1651840.0
Mur3804,,1630 lamboll crescent,R,3.0,WV,,O,80.0,1-489-643-7074,Lincoln National,449603.0,2.0,3.0,M,821.0,3708109.0
