prospect_AgeID,prospect_AdL1,prospect_Ge,prospect_MidIn,prospect_Pho,prospect_In,prospect_NWo,prospect_C,prospect_FiN,prospect_PosC,prospect_Empl,prospect_NumChil,prospect_MaSta,prospect_Ag,prospect_CrRa,prospect_OOReFl,prospect_NumCreCa
Nac9118,YHBUZVWGKCCV,,W,1-580-710-9750,177846.0,3105163.0,San Bernardino,TSLVEUKQAILFMFUXHGICVUSRS,Huuenrczvuev,Marriott International,2.0,M,30.0,611.0,R,8.0
fti9119,zmpzaujbcwauouxchwdqomkotnxycrrdkkvsxupgplezejqwcada,m,,1-052-410-2246,334776.0,182914.0,Gary,OTRNWJCANNNU,ezesyqol,New York Life Insurance,4.0,W,82.0,407.0,R,10.0
MAB9120,Bweuicruga,,k,1-165-695-8008,89581.0,51606.0,Little Rock,QDXIZUMRQWBQXINVTMALWMJ,Oeamx,Boise Cascade Holdings,4.0,U,5.0,514.0,O,2.0
Pvk9121,Mwdhmpmnueqhxdjdcjxtvbtemkgkjqaqbcxjztcaleimvfvyirefzihxpjhmtikgd,M,,1-299-163-1904,115701.0,3297862.0,Vancouver,ZBGLHGZC,OEYONMFHZD,Fidelity National Financial,4.0,M,60.0,364.0,O,2.0
lhm9122,UBGBPEMJZWCYBZCRXIEZPXHQIBDFJHKFUFZPHEMMFV,,t,1-003-987-7376,296025.0,3435890.0,Houston,Gilorkrwvmeyisutovufekuxok,pbnitlz,Landstar System,0.0,M,13.0,779.0,O,7.0
Zkn9123,OYTPLICZDJTLFGFGNJVMWWBXLDIHYXG,,,1-651-090-0332,468444.0,2405091.0,Boise,jnnccujoktkjkgnackeijldexbv,KMSYHWO,Allergan,3.0,W,15.0,634.0,O,3.0
FLZ9124,Oijewhydllupezheazimnlzbrkmclhwpsdhaienvqosfwzzdaqkbokgohincnbibkyxusnauitosnqjz,,,1-776-474-6726,127755.0,2076686.0,Concord,PJWOMDDVESQVMNDMMEX,UFRAGOEIZWH,RPM International,3.0,M,23.0,828.0,O,9.0
ntl9125,Xtjbgxkwkwxjfmdmgzpyrnunyrlrucxbbvogfizuzttsbilffit,,H,1-643-874-9874,50878.0,2825373.0,Fairbanks,Rcyevyzlquhrlnwpz,Boexlonc,Union Pacific,0.0,M,23.0,644.0,U,8.0
HOQ9126,Nuboupvcklo,f,,1-300-243-4901,488433.0,2472579.0,Hayward,Uutfuqqvasodcnmdzdbfksvwjygc,SBKDQS,Cummins,3.0,M,88.0,697.0,R,4.0
bgo9127,Tlloopteuuqkclokjdcqzalocjdmrjzigjnknoqvplcxqdtrssneedsen,,,1-656-409-6568,338586.0,935480.0,Warren,Rtbqkpmcwkcjgk,Wbgekovb,Genzyme,1.0,S,85.0,732.0,O,4.0
Bkp9128,Ccmfvhbtxloyovn,,,1-938-034-1141,360218.0,2760694.0,Billings,Qopnjh,Dxxewosinb,Air Products & Chemicals,2.0,M,42.0,302.0,O,1.0
Fqr9129,OQAMMDQODNJELDQATWELLYBCI,,,1-477-584-7138,472679.0,2227555.0,Baltimore,IDWUTFZRJEIHSTGUNVAUDNOZYID,qplusmxe,Icahn Enterprises,4.0,M,56.0,384.0,O,1.0
CAZ9130,WDLGPCHFCKHQDZHAFAHPMFMEARPWZMXNUNZNMTTBICBMZHOMSABQPACQPYHKMYFNZBFLSGKCEHWSDIJ,m,R,1-368-949-1321,466643.0,1330067.0,Boston,Fndgalahtgtixcqb,Iikewgswfvq,Alliant Energy,5.0,M,5.0,540.0,U,8.0
Gxo9131,lyfhfichfhcmeimxoozhvjxeigcngbwyiimgfdkpjdpsppjknjusyprbqrjunzd,F,,1-136-051-7783,387050.0,3295131.0,Grand Rapids,SHKWJDENUBJAEQNADUBQSURH,ooztz,Adobe Systems,2.0,M,33.0,828.0,O,10.0
Hei9132,LQQYLFEVMVTPPCNSQHRVTEDMBGPPMLOJNVUSQCSUGQUZUKXPNVPGIVSHONLHLJI,,,1-132-423-8891,39920.0,2397595.0,Fort Wayne,LZDBLHMT,Wsxcreudxgf,Jacobs Engineering Group,1.0,S,96.0,,R,1.0
Nmq9133,jfahnwnetbmahejiovofzruasqrjbwvmyjuxomdybpdcukkgmdvr,,K,1-936-035-3511,79200.0,2841745.0,Scottsdale,bftytsfafkkfnwtoqehjmmep,UZYQXMFJB,TECO Energy,5.0,,70.0,438.0,R,3.0
BZN9134,YVVFXXGCKWYAXORDXCHXVETAFKGF,,W,1-513-589-7802,232816.0,218925.0,Norfolk,VUUISEIULQWRSMNXEYQQFVSPDUFOY,GDDABAKSBFDH,Covance,1.0,S,27.0,838.0,O,
YEC9135,BCGNYQZODRPLEVFCKCOPQVBMQUBBUXKPJJRDZXJWEKJRYHUDPOEW,v,,1-671-382-4399,148209.0,757762.0,Rochester,Npjvedanpwk,Sllkkxamr,Monsanto,1.0,M,35.0,700.0,O,1.0
WOR9136,VAFTDQAPQPGMZHOUOFWSRENMPONXORYUCYUHP,M,z,1-236-011-8731,287039.0,629235.0,Jacksonville,Bvbtcckfodtpgnu,Unkfvo,Furniture Brands International,1.0,U,73.0,845.0,O,7.0
pey9137,SDBLCHGRTUDZYEEKWBCOAHYDFBLDEUAORGLNQJDVEJSTJULHLKU,,,1-401-758-4664,,3970079.0,Alexandria,Lgnroxmifsbgcsptnjydohq,OEZSUIMW,FreeportMcMoRan Copper & Gold,5.0,M,58.0,603.0,O,2.0
Exr9138,Bvjnikxukwnbcnwtwjx,m,,1-905-480-8192,481914.0,173107.0,Des Moines,Xflrdmqfgmcjfdgqqtpxnsgfd,Xebvqsw,MGIC Investment,0.0,M,13.0,827.0,O,1.0
fja9139,aahatlknaobbg,,,,298652.0,2117757.0,Dayton,THHWGEAJOOMADDBQTBFGGIZU,Pdjkax,BE Aerospace,1.0,U,13.0,801.0,O,4.0
Oqs9140,eilgskdbtzzlyvaaltfxbjtxsjlfxgviqimjlvpnmvfhacnb,,,1-824-020-1502,288140.0,986564.0,Oklahoma City,ZXBFUNBVOWJUZPAIHXWXOURHC,Dyogksic,Newfield Exploration,1.0,S,41.0,774.0,O,4.0
Njt9141,xhalsxdwlwysbltc,f,z,,415392.0,2840444.0,Rapid City,wodlcgocxaomyibbgtawzztqns,Nroycbwc,Darden Restaurants,4.0,U,76.0,710.0,O,0.0
Stw9142,Rpngtvtuvucrngqwvbechggqogkbjaomieho,m,L,1-187-623-9544,266393.0,344970.0,Montpelier,Dcmbuuxwmgrkeifvyfrinu,Apyudlubq,Xcel Energy,1.0,W,80.0,506.0,,2.0
GYV9143,kerxeaustbeemgcrdhjc,f,,1-932-086-1896,394420.0,1560889.0,Louisville,Skdlkxfdgoerigvdnwiiifcwwlddbx,KISYNK,Fifth Third Bancorp,4.0,U,42.0,528.0,O,7.0
Jgg9144,,m,,1-730-680-6559,331864.0,2795249.0,Hilo,AGVKLDTDTYUMASVEKDDNUIRC,DJSDUOEM,Biomet,4.0,S,90.0,802.0,O,1.0
Jcl9145,iykwocwfty,,,1-003-356-1671,362556.0,2173389.0,Lansing,Ujzvmqthtbgqzirhfqwzwe,Soovgsnqugo,Ruddick,1.0,,3.0,509.0,O,6.0
Elj9146,Zvpxxjfcbrhmtgkxcyqiwbdzqpvxapqkfajbyglrljomlcsmgiyktxrpxm,F,,1-208-414-2689,422474.0,3217303.0,Fort Lauderdale,Eettjxgcbfitaog,Pglceslq,Alliance One International,4.0,S,94.0,501.0,O,4.0
Fdz9147,Edtprgd,F,,1-825-506-8869,69579.0,1174560.0,Torrance,Reyimicsehhrcsvvzjomtwb,JRIAYBR,World Fuel Services,0.0,M,88.0,766.0,O,0.0
TOA9148,,F,,1-958-506-3364,14746.0,2968566.0,Mesquite,Sjwurosllglkizwfss,ebztihbgwuvh,Coca-Cola Enterprises,2.0,W,35.0,607.0,U,8.0
Hpj9149,torwvjepeuhnvpcjnmspftcqmphynnhpycxkvtfdlopspwcjrueysvfhmnesobkimae,M,e,1-942-846-7199,258437.0,2840442.0,Baltimore,Xawwrjrliijrrq,Tuentivkg,CB Richard Ellis Group,3.0,M,87.0,334.0,O,8.0
Jym9150,Jnkeajvvhbacchsygovfqxkgsfzcdpwoccckzblaklgwbeblvx,,,1-818-647-1608,476651.0,121610.0,Elizabeth,SFXTL,znkahcnw,Popular,3.0,M,,555.0,U,4.0
FDI9151,Wfcgxsipedzlujxqczkoyiusaepjzpfotqoomsqgbdhlvadfgnhfhnqi,F,L,1-608-831-7553,173781.0,2589336.0,Columbia,Rrlyfghtzqi,qawts,Casey's General Stores,3.0,W,53.0,576.0,O,5.0
stm9152,Hxdarunmnhazmxkrysdmmnrhtfnpluedqkbvy,M,,1-018-158-1247,128024.0,3962678.0,Garland,qxdnfbltsaoojvlcxmm,Pfplpuwn,Quanta Services,5.0,U,64.0,389.0,O,7.0
Nas9153,Ttprjvomfjgnnnhxxhmzrwxbesurzshffyxfjprg,,p,,337331.0,2964312.0,Omaha,OLGNIWVELECFFRKFNSQEGTWUQH,VZHEJZIJYII,Sara Lee,3.0,W,97.0,417.0,R,6.0
Dea9154,SVMWJTBBPXOVSUCZAJMKLTCMGPSYQSO,F,R,1-657-924-4158,303942.0,724794.0,Overland Park,VRBMJQPRALEBUBADYQYKR,Vqvhsn,Kelly Services,5.0,M,39.0,838.0,O,10.0
Qbn9155,RIDYHMUHQWDVININDTGSUMBAWTVMUKEJNDUGYTCJ,f,J,,494961.0,1994461.0,Santa Clara,kuxsmcqudbrodwiguyt,nuxldoyht,Western & Southern Financial,0.0,M,92.0,824.0,O,6.0
imw9156,Itvfartybkchwdkphwejqbjbysplihiuehqckrddhzimuzcs,f,i,1-781-351-7417,357333.0,1180241.0,Huntington Beach,Ntwefmftkaidbhiqvvty,Vjldnszpvn,Hanesbrands,5.0,,83.0,741.0,R,1.0
WDS9157,zlgsfgpttcpzcbaqmyxnlkvnbyekdsrjswxzvtixtmsnavwzmx,m,,1-424-892-6369,141947.0,2091309.0,Pembroke Pines,Qufpwlxtydarvfupqsapjoeapcth,ERYNYCFMQTO,Amphenol,3.0,D,20.0,376.0,O,
XIP9158,Xaxesiveityfxnevghwtcrzdgtkeunfvfujrzpsnshjgvkltaw,f,S,1-469-392-3779,416533.0,945046.0,Toronto,mzcdwavasuyxm,gwogwvogqhu,Brink's,4.0,U,49.0,319.0,U,3.0
Ccm9159,ulrvjhkqpfweoqwcwcdxggmltgimiygwugmmcmgwv,,,,331423.0,1587234.0,Yellow Knife,Insllfvoxxcyeojiotkp,vrdqfr,Atlas America,0.0,W,75.0,637.0,O,3.0
Ieb9160,Lahbjibgr,,,1-894-758-0139,41073.0,2760170.0,Halifax,Ubzntgzijlldpp,OGNITNRN,Pepco Holdings,2.0,M,10.0,626.0,R,5.0
Ddu9161,Dvqukkkimmeltmmqyqcyuudf,K,,1-092-943-0561,227955.0,3326239.0,Mesa,CXZRFWXTB,EUOPOCBVOM,Erie Insurance Group,5.0,M,0.0,827.0,O,2.0
IUC9162,Ocbcrbbskincwtxlasfzgitvnkwraxswcgfvtpvltkmtzemejerwxabijegsqfm,f,S,1-236-097-4757,185304.0,427035.0,Waco,Rxavjanfkuus,Scykysbml,Select Medical Holdings,3.0,S,77.0,712.0,O,10.0
Oob9163,HQPKTFUAZNQFHXNQUGHAMKWNF,m,,1-379-625-2828,475119.0,880880.0,Idaho Falls,ffyfhsjfm,uirpruwpyqu,,4.0,S,60.0,426.0,O,7.0
LLQ9164,QRLIOEIBYNEOHDFTOJSXASWAXAVUKIDOQGFRLJW,,,1-818-734-0056,279222.0,595303.0,Garden Grove,QQWUDGCWFI,Wkgybt,Bucyrus International,1.0,W,44.0,469.0,O,
Elx9165,Qkptdohrniawysuigqbjxmqqozzyxmfiflgngcfhkjryhhbcbdpscjuuukqsppdpxhqixyqlwrxrulq,,,1-996-891-3766,430081.0,3967316.0,Newport News,Crqhlvmms,GOLRHUD,First American Corp.,1.0,U,40.0,752.0,O,2.0
sce9166,Uwlawylzlfygfmkwntwbcyimddgpugjqcmqzotzugwqntsluzggptryofxbnuovubeafwmzvosdf,f,,1-998-247-0049,243250.0,948259.0,Nashua,uuhduy,MUUULYMRSMP,Sara Lee,1.0,M,83.0,363.0,O,4.0
Xuh9167,IJNEKKDSHTDPBMEYWRIQKEJHENZJAWMTASQEEVICLLSNYBZBEDOUYJAIYMXPYQRHMYQCGDK,M,N,1-570-879-4404,121950.0,1610568.0,New York,Ujgvsbwtpjhfbvtcmnsifwdlnxhh,AGCKFMPAW,Regis,2.0,U,34.0,831.0,R,4.0
GUS9168,tshfdqmmmnvjoxpbhbawlhshkxkdampljompmmvikcmdpyknfweoyvhawldtmzmc,m,F,1-368-561-8370,288390.0,1759438.0,Oklahoma City,Cjizjhjxrimsolmmqufzchnb,vzsmopts,CACI International,0.0,U,19.0,335.0,O,0.0
Lqu9169,axnrhustzpgwzkwbajtspeygdgbquomyerqkeyicubfzsveabkk,M,,1-638-644-1702,419879.0,1113419.0,Fort Worth,Ayeraxpanwhlr,Byjpxez,HealthSpring,1.0,,90.0,516.0,O,7.0
Asy9170,Qyphjxdikzxwbvpbapjvolxqhnjyllglfzyfvrupffsylsecyohhdedawamkatdefgnrx,,s,1-425-682-6802,266079.0,374029.0,Norfolk,Ioyvuecjuzokgqtbwbulf,Edkexthfdq,Ametek,5.0,,38.0,845.0,O,9.0
Hvc9171,Jchydfzlmmzosrucapljdkxbzftttclfytjoryodcldreognkvdblhlngtnmdoxjtdpktbu,,,1-009-685-4523,468035.0,1460271.0,Peoria,Ehbooilkagibsxpoqssjlxuwlb,Hcayf,Guess,1.0,M,79.0,305.0,O,0.0
Cem9172,Uctqzprqvdjthlc,m,,1-911-020-4396,54914.0,3304104.0,Austin,FHNKECNZSXNGBPHSXUBW,axlewbffbqbk,Dollar General,4.0,M,82.0,675.0,O,
ghk9173,tsorvrnsjyrtelrdhryxttewujytww,m,,1-086-373-2938,78820.0,3710345.0,Mesquite,tbkrsheb,Atzwxfsfpc,Fidelity National Information,2.0,S,81.0,778.0,R,1.0
Hwt9174,jsbbqvkowwbjnxpsfdfmxaicfdulhgfghvstmecjcjuezushtd,F,,1-997-781-1093,376708.0,3233806.0,Idaho Falls,iwflsrvpbos,Dpghi,,0.0,S,12.0,756.0,O,3.0
UWP9175,Nscciuykulavmyxkfupefakjimwhouxnbsaupukzdlhytxvomzrlwzurhgdvdmftmtcnmci,,,1-674-356-0758,349957.0,1802654.0,Salem,Ldfsesadait,Ijcitbuzoy,EOG Resources,2.0,S,44.0,630.0,R,9.0
Imi9176,Ivmmggrczqxqgtlmfgcofs,,T,1-760-959-9757,100475.0,3443988.0,Erie,Nqknuz,Ptgxcn,Abbott Laboratories,5.0,M,,726.0,R,2.0
frq9177,LJJMDEKXFZILMAWFCAYQBWOQTTHTAPBDWNVZJFDOZDJJXQ,m,H,1-040-011-0945,218327.0,2344256.0,Glendale,Nhvjpimdsaxdbqyyxuhcrkxehpwnno,Mabkkvvlo,Becton Dickinson,5.0,S,3.0,,O,2.0
brk9178,Haooryebbakcvdvtceamdxzeeknnygemdequzgljobbjojjqvjrgcnbgjhibvvborxqketthqvmg,,L,1-880-778-3276,291592.0,1463889.0,San Antonio,Fntwvfriwkmbd,Djlstrf,Scholastic,1.0,U,,686.0,,9.0
Uns9179,Khjdilsfubjyuzyftfuvifbkzxwuwsjfgpmopu,f,,1-765-473-8287,303607.0,543974.0,Arlington,Suaszjbfxhbqjvwfnikimdplx,pdvaf,,4.0,S,75.0,794.0,U,2.0
Dom9180,Ojncncmjkeuewyygfkycnmsbcorjdusdtxobrsuxhijyfndp,M,,1-456-488-2807,284065.0,1080827.0,Eugene,Xuejihekiuig,ZTXULO,LKQ,0.0,M,92.0,611.0,O,5.0
tgv9181,Rnmmygifdrbipxihzxbllvzcopplakvgzlik,,,1-129-652-0322,161403.0,777878.0,Santa Clara,eimwwprxpwe,,Jo Ann Stores,0.0,M,92.0,346.0,R,7.0
Xom9182,kteafhlxvatykzbozurtfdrvbkhtkzcosevjolipxpzojnsdjjrjfbtpvfoonjgmc,,z,1-295-674-2688,241708.0,2770169.0,Richmond,YDKLPHPXZTSLG,vukupbknocly,M&T Bank Corp.,3.0,U,78.0,528.0,O,2.0
RYR9183,VHEWNLQGINRSAYZWPXSZXQJYHULCJLZBUGAJWUKSUHTIULXYVFL,,,1-997-928-3807,349706.0,2002134.0,Tacoma,Jelnmltiiy,Rqzly,Brown-Forman,3.0,,92.0,501.0,O,10.0
ujo9184,DJDCBWECWTPWWDUSTXLJCFDIGCVYWWVL,f,,1-106-900-8878,443580.0,2512507.0,London,rmoszlrlyltjjxk,Nffkov,Packaging Corp. of America,3.0,U,23.0,815.0,R,6.0
Dry9185,BJBIRGFYZZSPETAXOPXPWHBTIHJXJBGQCVYZPRBWINUYBHEBXATPQOOYYPANRKHNUQPIWC,m,B,1-185-101-7573,366858.0,485091.0,Vancouver,EGKZIXGOPPMHYEVB,Dlpicds,NuStar Energy,0.0,S,64.0,344.0,R,0.0
QCW9186,Endxfuhozkxvq,,,1-133-271-7352,487454.0,209138.0,Cheyenne,Jbosletmkfubcaueuk,,SanDisk,2.0,M,86.0,417.0,O,9.0
LTC9187,Mfeduu,f,,1-257-518-6672,6753.0,,Plano,MRNTDEDLEGWXQDOJAVFIG,,Republic Services,0.0,M,26.0,835.0,O,1.0
Fxj9188,Cqptskddhdtrbesqmegroxobdyjirat,f,,1-929-821-3320,314007.0,1632998.0,Buffalo,bnbmkqqcgxxzu,dnxkyhneovf,Biomet,2.0,M,72.0,795.0,O,5.0
dsx9189,jtopozckgcokzlavdegmpnrkwnanjcgagprhdjdnalanwrenbduouomzugijlymaquvputo,M,x,1-539-472-0866,146899.0,374006.0,Orlando,Odrpouqkyijwndh,THHPCTAYFXTG,Constellation Energy,2.0,U,48.0,701.0,O,8.0
Luf9190,ijglcmscngrxruxxauxaatjdjckhqzmjsvoqpoluknbtnyz,F,,1-645-153-1683,,2449166.0,Cheyenne,Jhcatqubltxnp,SXACCSB,Advance Auto Parts,0.0,W,15.0,546.0,R,7.0
Bye9191,XBNBSREBJTDSACSSJXRXEGCAEOGRF,,L,1-486-402-0643,381790.0,2580050.0,Stamford,Imkfvnumwclhdoqhvcsxjfvelvrcdx,Xhwgookh,Kindred Healthcare,5.0,M,56.0,390.0,O,6.0
Pfy9192,okvuykuzxtxysovxoueeyfxuwnvzmfxkg,,,1-119-799-4971,17390.0,,Laredo,Bkxagqumlbdfbactczd,Ygsgnqta,Morgan Stanley,3.0,D,52.0,372.0,,9.0
gun9193,UMFCBKTXHB,,f,1-037-369-0178,238063.0,3502915.0,New Haven,TEHGDRXLRKSPSAEMUQQWDOFHN,Bwmktnix,Del Monte Foods,4.0,,10.0,396.0,,5.0
qvn9194,,,N,1-640-077-2640,302505.0,1689133.0,Windsor,Wbptuszdmz,Brgblmp,Regal Entertainment Group,5.0,M,53.0,518.0,O,5.0
krx9195,vyzgitblaejonvxyhfxubfqxwwnmhyimdprlrttypnlkmkdsesik,F,,1-318-452-6794,152676.0,968034.0,Bellevue,abfubm,Nubeyiy,Whole Foods Market,0.0,M,63.0,598.0,U,6.0
Bvd9196,Rstsmiposocpudvzuaitthigmbjgxbrqlhy,F,,1-741-252-7353,314196.0,802062.0,Provo,ppurqrmltvgbtqaoupujeeidnlmlw,,Brink's,0.0,S,13.0,390.0,O,9.0
Xvc9197,Ympllgegtkneprkvoalpa,,w,1-666-139-6875,226932.0,3239896.0,Atlanta,Uygcpkanqunvmqd,Estjbv,Embarq,1.0,U,72.0,693.0,O,10.0
dwp9198,,f,q,1-145-205-8503,399292.0,460924.0,Santa Clara,Lyvypvankcyunvnhffgkxlhtdxmm,Pdugmwtidrl,Ecolab,0.0,U,26.0,395.0,O,1.0
Dyw9199,TMUFMNVYOWEHLSLHFQONCATCVDXFGQSYNLFJEAOFWKMWVOIUTVGQ,,,1-562-068-9921,379263.0,2154624.0,Anaheim,laahfuyqvhaadvsekjsfofactvq,DFTKQVDSUFAX,News Corp.,0.0,D,43.0,614.0,O,1.0
Gzd9200,vdqvwtaxkhqzcpguibmsqqeomxqhfsvcfmwbqwnbekhrzxibtfwkqqhxsebhcmkwtxsmmbkooqynipfe,,,1-825-912-0116,467066.0,333758.0,Oxnard,agmaxuztqfollqgftkxrrdjo,Womlenbhwmz,US Airways Group,1.0,W,51.0,674.0,O,8.0
ote9201,rxtxowxiyhggn,,B,,374351.0,1163886.0,Riverside,Wgilgruhvtzsnkiapzjt,Tsjvfvzvknvf,Mohawk Industries,1.0,W,61.0,656.0,O,6.0
Wma9202,Szwxpmdddpdzxctkbvabgmqcovolvkgdlvjiojgccjxakokmvyvqwtupqdrlwgjy,F,c,1-338-994-9667,39456.0,,Grand Rapids,Hpscusqtkhdicxdndbpasdscmbb,wqpbjsjavd,BMC Software,4.0,U,13.0,630.0,O,8.0
lxx9203,grawjwnavifsuznrabgdabtw,F,,1-852-595-3195,478333.0,3895690.0,Bellevue,Smjwifispixncnrnukzyjqwqa,MFPEALEXC,Pulte Homes,3.0,D,89.0,648.0,U,3.0
qeo9204,gjrduxgigmphalniqdyzflfv,,W,1-725-814-3421,334209.0,3262809.0,St. Johns,EOPLLIUURHXZMI,Uuqansex,Big Lots,3.0,D,55.0,821.0,R,0.0
Cbm9205,BVYPBZHVSSX,M,V,1-148-542-8338,261038.0,2745045.0,Bellevue,Uvwzmsicez,fzrcyd,Hubbell,0.0,M,44.0,692.0,O,1.0
evm9206,LXXOXGJSAQLGNMPYKDHLTIMEXBLVDDNIQJGFSBQIDXRXUXGOE,f,,1-138-082-9611,345000.0,2845538.0,Saskatoon,DQZGHGEIMFVYXMPTCAETG,Dhwefgmdl,Tiffany & Co,2.0,M,67.0,741.0,O,0.0
QMR9207,Lwurmahnzytlddungywasfjvswcqwodnezjbpzgktzcbmt,,T,,476570.0,3526238.0,Bridgeport,Hwikiasiunleribe,ngwnhrzbm,Ross Stores,3.0,M,87.0,844.0,R,5.0
NEF9208,Wmxrpknhvtqr,M,D,1-684-115-0152,257638.0,2626638.0,Yonkers,Jteecztsymoeggilrekjp,Cnucpkiwyoai,Macy's,0.0,M,,562.0,O,2.0
Doc9209,Gaftcjlgfslddxsotjopfxvcekifiwulbtlhgkaudlovvrjfybgpyjbiugsb,,j,1-720-664-0283,25062.0,595730.0,Coral Springs,QBUFAYNDNVNGWKGCHZHPJNWEXT,jcvjvdks,Expeditors International,4.0,U,,385.0,O,2.0
Kfj9210,Ghondwjspviutfcgoxqrsyiskgmpbhhreuawi,m,,1-839-882-6088,192169.0,3488045.0,Salt Lake City,Dykvlnyqaxss,Tayouyd,Werner Enterprises,5.0,U,84.0,510.0,O,4.0
taj9211,Qrvodnkirzltwhclntt,,,1-352-424-7336,3702.0,2272366.0,Huntington,KQOYVKSIZPOBEBZU,Cykjrihyvua,Chevron,2.0,M,75.0,592.0,O,2.0
Ycq9212,Adktqpedvxqr,,g,1-623-752-7526,42734.0,2966797.0,Tulsa,Cknbeyrg,VTMTYCIJRIXN,FPL Group,0.0,D,71.0,414.0,R,4.0
geu9213,JTCLJUREOFOWOCKBLTVQNURBBLLCKWRRKFHPNECSSUGVOFSXHQKTXFCQ,,,1-401-248-2354,171321.0,811317.0,Vancouver,Qkapuyetksgewbuosczkdweikhnb,Rdzzerer,,1.0,U,0.0,531.0,O,1.0
aph9214,rulhbj,F,,1-375-969-9352,173619.0,2286478.0,San Diego,GVFHZXYABLSRULZL,TXNXZPUXL,McDonald's,2.0,U,52.0,456.0,O,1.0
Lgo9215,Rummsghdcqukanqnhxaqcjpxyjnielkdezdbjprdpblxtqep,,,1-246-250-5029,160290.0,2947139.0,Milwaukee,Mohlcicpbskabzyccecrfocgozxkv,Vwfrv,Kraft Foods,1.0,U,72.0,327.0,R,2.0
Yhn9216,Eihugfbgjuufuyorcpogmekthgboohyeecrqiyoxfoh,,,1-297-274-8671,278170.0,3444949.0,Wichita,OOFOZOADDNZPZBV,VLRXZCI,Interactive Brokers Group,4.0,S,44.0,617.0,O,2.0
ZXH9217,Pasmvlveygvbmxszvokqubizkafpaaivfztcfqbjefmrsdvrhhyyfknoaswcdlrxjhdv,,w,1-015-340-9847,165449.0,2428103.0,Glendale,Kuvdeov,MQKRFP,Nacco Industries,1.0,M,72.0,590.0,O,
Qls9218,SJJEWFRRNTMFSOECIDMBHWYIYQG,M,,1-747-775-7347,455788.0,2434001.0,Madison,UHHUBDAACEILNCQGNYBXLPIJLRX,wsoabj,Rohm & Haas,0.0,U,79.0,797.0,U,6.0
rku9219,KUPRHNLCRWQLYLBXESXLNOIRUAPNUGTUDRQFSPSIXFEDTYZJYVQG,,,1-456-399-0093,261009.0,3196638.0,Vancouver,wsrovhigkbjclgqtfnscohsxijfqpp,Wbzgtxqxayv,Holly,0.0,M,91.0,619.0,O,5.0
Shq9220,QSTXVYKECTIVZHCCJGRCA,F,,1-514-436-4765,19403.0,2446920.0,Pueblo,Fkhwbamtup,EQEGICSU,Helix Energy Solutions Group,,U,50.0,425.0,O,10.0
lih9221,FSDSZOBCEHZHVKQEYKQPWNEKW,M,R,1-946-787-7622,484294.0,1049783.0,Newport News,xuvtdoqmhnssgsygkfly,Xtpdxyqlbp,,1.0,S,87.0,819.0,R,0.0
Fzd9222,UZGEIXNPUKFQVEHWEOUVFJPSLDMAYQNYUGCRHYKPXPOMRRXTCEWEXIHHBCHHXWWOXJZHZM,F,,1-020-464-0685,122476.0,769929.0,Ann Arbor,qvyyttysbpuhnn,YOXFZGDQSS,Moog,4.0,D,42.0,614.0,O,3.0
FQN9223,KCBZEKWYBOWQUGPZVDKZNVNAKOHMKSYHMHIJQXNNJFGNCF,F,,1-030-905-9849,,1634320.0,Montreal,Jivmavhbbto,rqrqdhqmrrgo,,1.0,W,0.0,762.0,O,
Pkj9224,NXLOOAUDKBSBNXYLVWFWDREGUCYEFTSNWQIPGNNLPJQLNCBJGNURKXHDNGCQGZJTIHMFDX,,X,1-212-387-4537,329945.0,2440706.0,Whitehorse,Aoxsijmbxoccevwj,mpzsuhe,Kansas City Southern,0.0,M,36.0,627.0,R,0.0
Kmr9225,Xsmhsvxmfuuvufxupfhvqcktklnroqa,,O,1-606-638-7100,50567.0,466863.0,Oshawa,Vnvijpbdsrucesmtdn,AQVJEMUP,PNM Resources,0.0,M,6.0,383.0,O,7.0
Fxk9226,FBPJDALQIKRBLFOIRGHQWVQGSLWJNUICFVXONXMOULHLXBGJUWSW,m,A,1-456-457-2900,154063.0,2393992.0,Savannah,NMVMGLQNULZTRCZUVNUWAWQATH,yocehcrkqjqd,Cracker Barrel Old Country,,D,57.0,463.0,R,0.0
wsx9227,,,n,1-131-498-7770,379919.0,1111146.0,Thousand Oaks,BHDWPQMUO,KXENGBDUXWL,Cinemark Holdings,1.0,M,74.0,368.0,O,3.0
YGS9228,Vlbudwelfadkbb,,f,1-196-597-7595,494886.0,2874610.0,Cedar Rapids,JGAEETABLZYQ,ebugflctud,Microsoft,1.0,S,10.0,695.0,O,6.0
Adr9229,pqomiclodlctsfizygonzuzvbnksrvjceguahklujzmjvqaqckecevr,,K,1-178-030-1731,101214.0,1630292.0,San Jose,tyzkfgqvkpzpklfn,OOESEXNOLYM,Cimarex Energy,4.0,D,94.0,529.0,O,7.0
muo9230,stetmcqrafsntrpuzs,,,1-770-509-8324,452773.0,684575.0,Pueblo,zohfutcjdvqhu,XTJHMVZRK,Mosaic,1.0,M,0.0,832.0,O,7.0
xiv9231,MXRVHBPVKSLFUBPAWPEJKXGCJCGT,F,,1-542-451-2383,10714.0,1464585.0,Pueblo,tkilpjfqwaziu,JUVKK,McCormick,0.0,S,81.0,732.0,R,4.0
