prospect_AgencyID,prospect_LastName,prospect_Phone,prospect_AddressLine2,prospect_AddressLine1,prospect_PostalCode,prospect_NumberChildren,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_OwnOrRentFlag,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Mrr8835,Mrrdjkztnkaxe,1-286-501-0529,Ngqipmzgowpqectrmdtgmweyovrgrngmt,jqjltqbwplvrruwmauynupvbicfsgnlxbgsqlq,jijvi,4.0,W,70.0,,O,,4.0,
OQB8836,OQBNNEEWKZSBOVC,1-649-554-3066,Npplofopgjtkvqcppkbtvb,SSTVIYAGDXOTEIVVYDJAHANGNYSQPLRKBGDNDPRWNBBIBZDPQBUPQGMJFEMYKG,cmnlvcgbncq,0.0,W,69.0,382.0,O,Ferrellgas Partners,10.0,3225535.0
EUD8837,EUDVHPTHBYIMKCNZSBNRN,1-407-337-5720,QBZLOPARRDTGIAHNVQWUPYXPLWBSXAAHRLPLENJNBPGSDKIBIRFTHSDJHUMP,Yuvzthrhqhkxzhqipkmmodc,zujeloxei,2.0,U,69.0,342.0,O,Computer Sciences,5.0,2167194.0
jcd8838,jcdlceotbdnychoufxuqvgulwq,1-077-203-4853,MQQIZHYZCFMSVGZJWKURKGLEDM,Crlbtndkjfggfnqptggqtpkkjvdubzvnuktmuueqxqacjkhuyessthdqrxhkclpfkeuuwbhgdrydvo,Sfhwfxxmh,1.0,D,58.0,437.0,,Coach,6.0,941869.0
Syc8839,Sycgxvkcvevms,1-484-629-5689,Crzsuvodllefvkdiubflgpvhjyllkyzpwwijuxhcphpmm,xvyopaqejlktuxlowmytuvcrqienoj,Dydxwez,5.0,S,89.0,679.0,R,,5.0,1490723.0
sho8840,shoiryhfdhdfqw,1-997-986-2865,Yfzebjfmvmxehqwhmcfiarwrofgneixheklljdikfi,eatgolrhl,Brckpgivoim,,S,74.0,304.0,,Xcel Energy,2.0,1653781.0
ybe8841,ybemhexgfkcaauozsntrfacqrrcgr,1-654-806-0353,cqgajxwonexpmzwnpbzmexooftqcddf,ljpjbnqirulgartlwfeemjcgjfolqnofwdsriwrupdlgarezzqntxmqxbeknaybiiwfmivc,Mvjxasjai,1.0,U,3.0,755.0,O,Autodesk,4.0,3539106.0
Awy8842,Awycoahvxgilvtcbpmyfofhkhpk,1-267-073-9280,lerdvmdlcnojlxdbbhzfzvuteknvuhjlsbfslzfhsospkslsjdhelqxuqjo,Vdguqwudgnwnesxoewrtlgifdqbvfxtxfjuvgblbmrcojlrea,XDTDGDBNHYST,5.0,S,12.0,650.0,O,Fidelity National Information,5.0,1449227.0
Lke8843,Lkelxisfmjfpdilcxqhm,1-978-405-2313,AHJBVJVBWHQOTTOUJDTYEGWBBBGCOSKHILMHGJJMSGVMNHTDNAM,Iuaumkf,zddno,,M,64.0,643.0,O,Harsco,2.0,1867516.0
apw8844,apwbitmfovcnxnqxrhcjdegoktezl,1-909-799-1429,Tdvilbagcmyrdqavzujerhuquhblmnlojdqrjjnzuflflksplbthnp,vrvtchrgetvwoxfqsluwnfpmrnlucj,VESCUKFSTT,3.0,M,73.0,571.0,O,Reynolds American,10.0,
Wrs8845,Wrskogmtxqruii,1-440-127-2755,RTOTLRBUQPPJNB,tllaalxcnbrjztdvhmicqjqdkcputmhphfe,carcxlp,2.0,,79.0,848.0,O,Nike,10.0,2351975.0
WLN8846,WLNUFGEGJJOKOEFDHEHVKLWRRMH,1-755-305-4980,,kalrekqxazwcisonimejfidvxmjt,Kcqczgmy,3.0,S,16.0,753.0,,Activision Blizzard,4.0,1587842.0
Cfz8847,Cfzqtt,1-253-932-3146,yipkppzrnefvtdfyqeusrhpsnkvdecayvrffwkpydpvjejfqkttlmijzkphdfwwvolixydkpnlgvg,FIFPOTJIDFMVCPUIOGSEOBVZNMEJRAAQKKMWHDTFJTCDHFNTQSIKVRU,Crftpp,2.0,M,27.0,390.0,O,Union Pacific,4.0,1987514.0
Vvw8848,Vvwlibwhduysoqgzctepzubefa,1-638-215-2349,cafgtdrghevupkomaleusrpaxatxfulockswmcinnwkykycpcxoninilbmsmebjblc,Ofvcyaqprnqxyloxvlrqpsonizmxhufdeesmuqvmcfbjhqbpbbnpzpjbbwu,Mapcsjng,4.0,U,30.0,654.0,O,Penn National Gaming,0.0,265192.0
llc8849,llcwewbumwoldwdttwxhdrsxms,1-713-121-3708,Bzpchsaaplwikkaosy,GOZFVQWVV,Ufybdme,3.0,W,79.0,309.0,O,Energy Future Holdings,7.0,925881.0
qlp8850,qlpqx,1-792-233-4441,HDGEPIYBMADTVMGHKHUFNRTWGQAXYYEGLQHWMPBGMDQJDGLQZ,lqqflmldhsfdqizwycqdeee,Jfjimb,0.0,D,61.0,834.0,O,,0.0,
SQK8851,SQKRHJHENYKXYPTPZWFICWFRRCTIPA,1-141-417-2894,Byfangjmthwerkgxinctnbimouxuqtsjhewbbcjzlsdutbhriektuurznvetzxbwumdqbivfndqj,SBHTZSNOAPJCBISVDRXMFQKVJDCKFLUXZAEVYAFWMZWAKEIBKUF,Zcuhv,0.0,D,,828.0,O,Time Warner,7.0,2568313.0
gol8852,golrdrpundo,1-197-604-4412,dqbyrnabyifdlpxzkjgarxjjbsthvulvubjxevmlevhmbj,NYMJFWVZGIDFRJAUUXDERCBUQJAWIPJRCHCTAINNPNLKDNNZDNALLKBTGH,Urkgtr,5.0,,67.0,601.0,O,Vulcan Materials,1.0,2374752.0
IDD8853,IDDOYRRLCFFAJQBEPROGLPXIPI,1-397-297-8298,Gduagvekjrhjtrniuzzltvpmqfixmggskrdoqkfjxxa,HWCOMGBMMVFBNSGWUZLNKJIZECDEOPQJAPIZCWQSCVQAEXWYJNNEHJAIZUXDZDLQWHHDBORTSSBPEJ,Mkudnjqjj,2.0,W,32.0,732.0,O,Great Plains Energy,2.0,1847435.0
UTD8854,UTDRHPBEOO,1-903-295-4281,Pmujqfdeesawfaartxctjvguycmkstpyjnyueitoyhnrqjkputgaubvdic,Rxixruzdnuwodlhpmwgalqruaa,Ujipppaf,0.0,M,13.0,583.0,O,SPX,2.0,2736541.0
Pds8855,Pdsqklkakihqgxemmpt,1-978-235-6639,syrnfkhwglslcwl,eirqwirokfwycsrlpuxujfiiszpswggujqswwbfoan,yfrepog,4.0,M,9.0,406.0,O,Erie Insurance Group,8.0,3405429.0
OKE8856,OKEQNKDKYPRKGZCOR,1-574-044-6737,Liyeqwavqusaqwhiyaxixhsoti,QCXGFPDPFIEOCAOGKCDKIITCBYYHECYPMQUVFOABKHSRX,iorvgqihxw,0.0,M,13.0,761.0,O,Avon Products,0.0,281817.0
Oxt8857,Oxtqplapx,1-607-834-9483,Apzvwcimrfghqrgnnnlbjlqnewdkgpaz,Jikmtwiiwanzalphbvayqruezcfhlalpsrtzndqascjtjrulr,Mjthfn,2.0,S,41.0,584.0,O,Complete Production Services,1.0,2973782.0
Ldf8858,Ldfqgsobojiizjqimafgfjbxxpi,1-407-466-2322,Yemmnhiivkaibjformnawionief,uoeyateigletwinkdtjshg,dokahn,4.0,M,72.0,,O,Maxim Integrated Products,3.0,2359057.0
KCB8859,KCBLWLMT,1-215-982-8704,IXFBLFNAUWBPLDAXHXBSFVWDVHXVJQESWXTPHPEHGUIGFZJQOLSWWJMSV,RLXCVEMYHOAADSL,,2.0,S,99.0,557.0,O,First American Corp.,2.0,1143360.0
qnw8860,qnwfbnonfvekrojllg,1-464-581-2747,Ljreepzmoivxvmpjahnciwdafikblafslxehbwcdyoxzfbowesbiopgfoavldyqdzyfhklicha,GPGDPVUITEDHGWPBEHSFFCWAKJKDINUJVBYSNUKRKUNKYCQNQJAKLPAMWNARGLBAJM,,5.0,S,52.0,614.0,O,TIAA-CREF,9.0,3013913.0
vnx8861,vnxavufsjgo,1-334-528-8457,mxhtmnlicwpgebqtxyfxalbmupbufokvbziqnolnxhrgrrqtfkoimsifwxrxnhvspqhwvrcsyeuwy,vckwtmimfpbupjafu,Jfdkxhhbqnec,1.0,U,21.0,409.0,U,Jack in the Box,9.0,3198133.0
TAM8862,TAMJUPBBDAAUHENNQLDFLQUX,1-086-268-5102,pmhzgtlmhlkscwogskzsmrxqcbpuhasyirvdryeyrnldgykd,BCEOVJSEKYZQ,Edofkcboyvtg,,M,46.0,558.0,O,Penske Automotive Group,0.0,196221.0
Cue8863,Cuebhqiwvjanwcns,1-163-262-7535,Kfjmhlfepeambqdmbplkmtdkkhiutmiwogzcnvucswokjfebibkou,RKOAWAVNNKMWAYJIWSQJCOYMYP,rqlwvdtub,3.0,S,94.0,849.0,U,Hartford Financial Services,1.0,3416100.0
Zzg8864,Zzgpholigtmeuc,1-963-848-3085,reovjpubjyephdmysrhlbofgjfxqjlziktmqhumbxhhoifweoloitzgudgnonvvkxbe,trzgsuboyvttjugtpqztnwimxgkpbfundeumwfebofkcpka,knujsqxtkkse,2.0,M,90.0,768.0,,Motorola,8.0,1634413.0
Hnn8865,Hnnpcwlgyzsmx,1-024-886-4307,Vhxszbfrzlelfyccvnhlbcaieuraiyehvzfamjchtvpwrssgzsimhux,Xxdsesxdatdbxakedxyerxhxvcjgjtzzlhsaurskqbjvgvtejolpaibzlflkzvnh,,3.0,M,82.0,451.0,O,Exxon Mobil,9.0,2611624.0
Ptl8867,Ptlrsal,1-026-029-8812,hlkqyfprtdlpxnvitxj,ukcnjwhipcemwypvpufdwnkefyutcdftkfccwgnmtol,Cpprtvaigpi,3.0,M,91.0,386.0,R,Administaff,7.0,2236011.0
Zsj8868,Zsjmxoxwdujuntiowqavspn,1-618-277-9373,Cgnuxqccchy,HJVPYH,LAEIIGVKRY,0.0,U,78.0,,O,Harman International Ind.,,289052.0
Qso8869,Qsojdckn,1-519-193-3062,Mxglhazbsvjomgryhcanfphfyxhsmsbvkqtqh,Zhcooabdhvncftjggtvylxuaximmlvqkwoqbgzhrjldgionltkahpiwf,bplppvztu,4.0,M,90.0,593.0,,Reliant Energy,8.0,3837240.0
geq8870,geqvoepozzoydknjwifhndfflw,1-298-167-9421,Yxhcvkticaixeyfstygwvhfeepumcxntttqzaknqjwusyymsbe,Wfmswvffjwpvplxheuwyrpnwdotdfbdmesqy,Qqsxhhi,5.0,S,27.0,712.0,R,UAL,5.0,587454.0
ubv8871,ubvcfescnvjcfynrgtvsexjwe,1-881-277-1678,Njywfgslybjfuhktlinhtrrxzddjvtlbtkmvimdogjfdgbkzxojmsjruozpraplrzobhovkfapbjjex,Ncvlgsbhgbgjyybwdwzkldlftlybzfrdfowjrzzdkqjsuuponqswnaszpkhduyqglbanocrvegmaon,KYWZURM,4.0,M,12.0,680.0,O,Warner Music Group,3.0,1442966.0
Dwo8872,Dwotgolswsgbbrli,1-179-545-7465,Gbrpomsxmxahfqicwrmppqknhjcaesflvxylqlkigrbirjdhclhyubxwpyemattwpmssdjc,Gmxfw,Lxhadl,5.0,S,42.0,606.0,O,Icahn Enterprises,3.0,3965825.0
MMH8873,MMHNPDSWLAQRTRVOGHIFGTMUT,1-985-448-4351,KOJBVDTPIXLLBRFAGAEONBYFPJWGUCHXULTBL,RMBUKNGHJBPSKKWMEZTLIRWZNGGCXOCPXMHORLUTVFZIOE,Vddpacdms,2.0,U,63.0,754.0,U,Cytec Industries,10.0,1075557.0
Eqb8874,Eqbnxmxqmgkubqfghkxq,1-857-486-9272,Sqaqqdljhnchxiqpesvsvofrhcqlehaabkjw,Ktqrefkdomiykl,XRESL,4.0,,52.0,496.0,R,Frontier Oil,1.0,184885.0
FGE8875,FGEWKGTMIGQRG,,DKKNKDXJWUDMINIYFNOGOAATJOQEBCOFPTBUIVUIGCJXCOSLNKKTLGTAKVGSHVCJDBMQT,Vwmmhxdnfqvcjxtrjkopbfmfkkb,Zzndpcuice,0.0,M,1.0,500.0,O,MeadWestvaco,10.0,1471024.0
FQH8876,FQHCMXULOEARGMTVVMHWJUNHTP,1-182-762-5633,Amdfteo,rqepamufmzhsrubnfymspffjsszbrhltcgontauxlqqfnrcojxrc,ukexn,2.0,M,91.0,732.0,U,Autodesk,5.0,2367831.0
ENZ8877,ENZLYUDAP,1-532-976-7047,Gmmhdqlfqzydk,,XESBWHREDO,5.0,S,45.0,720.0,O,Nordstrom,,969844.0
CSL8878,CSLPSSHYXZTNVXWQYOUGRF,1-506-846-4911,LTDIGFXOEQXAQYNIEWMNTAVSJZVYCGGKQ,Afafewsabfpsvgaxniwgzwbikcepsradhimbcahudbvpfxwfjx,kvvcoq,5.0,D,60.0,817.0,O,CC Media Holdings,,1306276.0
DYN8879,DYNGYJQKKXVU,1-814-306-8730,Rtmejggolnvxgwuwgujbjgvotwkpsbndwejvbsyfcggpnfpkeyyzydworudsqwhbszxgqhfnj,CNFAPGGLFJOCGNFJEHZQSYGQFHUFJGSXUVUYAPQUKOGPRFEBPJMFVACGPZXQMPAJBKQQGUJEAKFLMKO,Yppaxeteykuw,0.0,S,81.0,,O,Southern Union,6.0,
OET8880,OETXRDKCJFTRQUEFSLQBIV,1-099-373-4276,Dmaqprpnsdcqjqtjptzkcu,OORBWAJGLVEWTNEQEHJBBAAJPGXWPVTMMJHPBC,UHBPEHTP,3.0,D,34.0,573.0,R,Polo Ralph Lauren,7.0,2459848.0
PMI8881,PMICDMRLAZOKCOAPXMASWFAWO,1-206-982-8100,NDDEPKQGLDADMIZROIAFQBZIZESCYRUKHOLSFHXZFHWROGYAUDQTJSQVP,Ovniuyzhzspxwhtyiwsdhwovrcdsrkmaxpavlawxjqqrktahorosychjffv,JHEDMVNPIJH,1.0,S,80.0,784.0,O,Graphic Packaging Holding,10.0,1141839.0
EMI8882,EMIRUSHUJKZHUFCJJINQ,1-786-406-3178,Dwiumeuqiveqryurrofnocjrtupudkhxbxdxkttjjtebrvioypno,Vhwyrbwlpulyilmjhrchavjrinkregzjikecggxtpiqdnuuwmetyoqxhs,Rprfwlkk,3.0,S,33.0,846.0,R,Fiserv,7.0,575547.0
iis8883,iisxttocggx,,Lmquequoqesucbinpctkuqokhhoqukbotbaqupkpeubfmsjidqstca,XLKDSBWWAGFBCVRTPNQKJZBB,XNAINOQIPKZ,4.0,M,83.0,404.0,U,,1.0,1998526.0
Nac8884,Nacskngicvcbct,1-871-210-6439,Omnofbqotsrtmqzceqrbyrv,Tlrnpfcboacfevukb,Ksrero,2.0,S,64.0,682.0,O,,3.0,3323737.0
Lgg8885,Lggapjcuuyvgqwhyxdczhxdcjfkhxr,1-524-091-7799,Ztwhttggvcmqejmtksovbhurtjztfztyencujpmhrfzlpwmwkalwhngotlfbmds,IATZJQSEFRSVMWIOYFDRBNZEKW,GSWDJPR,3.0,M,27.0,806.0,O,West,3.0,3490733.0
Tmn8886,Tmnhdhiajbewxxsaic,1-030-583-2951,Sspxehdkfqsbtipwcsumwenknobksukswtbkbtjztam,jkqxanyzarwpbboblndcelzrrrxpjzqtqxhninnyomwgtioexgwkvnzixxluollwaoc,Vkbaodntj,0.0,W,93.0,594.0,R,Ingram Micro,6.0,3011197.0
vpz8887,vpzaxxtyodcuiwbtrdrkcf,1-915-839-3035,Ljhrsomviybkcfmhllovifqautgphnzozaxhxqousjpqzipfxctmhkjk,mbnvxnldatmsifovqnopbdaopautytyfdrsavwxnwuptipuaatrppbgmtexgzzcgtkrdyiewrlj,Oezlmruei,3.0,M,87.0,706.0,O,UnitedHealth Group,3.0,993941.0
obb8888,obbgyxufjlswweclojmm,1-745-508-4544,fdabvvlothfwfxpfthvrvgbpwxyrhbhdpmqhcphl,EBHOPOPAICUUXYLIAZUUKWGPOTHJTJPYSJILMAAYRFSPPUZJEWGAYSCUVOXKNNTWAIDXHXQUDCH,Mwqte,5.0,W,81.0,593.0,O,Core-Mark Holding,1.0,1987261.0
cqb8889,cqblj,1-816-529-9933,Bnxvsrcsmb,CRRTTXQNNJBXXXYHRPOGPGHPVHQNCRJOKBFR,Kwdkdjrpql,1.0,D,73.0,668.0,O,Perrigo,2.0,3000677.0
Dhc8890,Dhctbjcvnx,,RRRDWRIEMTBVNHLLQPCQUNFUTGFCBNAAVVTNBQMCLYPHUGBWEVPNIRJBIFBJTPAINUVAHVFOFXKWPX,Mkadbxflwvbnjqnkecndznubjgyncbmqpvpavncosqga,UJLWBVBAWTEP,4.0,U,21.0,769.0,U,AMC Entertainment,8.0,3947234.0
OAR8891,OARTS,1-223-469-3603,Ztlthhppsehnmjjjvyrpgmnsbicgyxvplqctyjkqgpgsnoc,QLDWZICKHUJVPAAQIHVSZUTQNQVQWTKXHQTREJGGD,Taksjljzk,5.0,,28.0,831.0,O,Genuine Parts,2.0,1571254.0
Zau8892,Zaubpseu,1-608-843-2076,Exkuskghdkrreiggqmecoyribjifkhnfcxvnbfxmpcmlcualifdsojn,gnguxpskbhzjraqeaxwjqsnqosnochelyuxvvsmibjnxvudhphckxkkuowilulhrjztaprhzxme,noxixfdxpoa,2.0,S,20.0,711.0,U,Affiliated Computer Services,,2830891.0
Yfp8893,Yfpmmxdrukcxfephfx,1-917-033-4688,Egmljpykwyupnrqofldslitdktrgiqvbqcbdtoo,NYICIKPDSXMBCQHELIPNAVPCEYCMVPNROSWEEEEOSDGRXWEKDOQJFQGQONLCVPHNOFVQPWFNADZYBICX,Mwndawczmiib,2.0,M,54.0,432.0,R,Mettler-Toledo International,5.0,1448098.0
Sno8894,Snotcdxpyvjperoorrnxdxnif,1-333-834-5498,perizjjzwvrywqtdrizfxrvmoxlpiydibqtmpplousbdrchbhrsiqqko,Ndfwygfyuqurum,,0.0,M,73.0,500.0,O,Eaton,0.0,3741167.0
gsx8895,gsxkwyqgfeyzvee,1-491-099-3318,rqnjaezkocsjvbvhhfr,Xftestjafeqiacfxmtmmzcnxcagxwwqjhsbnxrsuftqth,jybeaexw,5.0,S,45.0,,O,Eagle Rock Energy Partners,4.0,3427282.0
Tjn8896,Tjnfzcwwoagesmig,1-743-552-6048,Ptxyezrmrzcuporjgjuypgcslflqtccasvccawsndnchof,HBAHWGPJEOLPWSOMPQHYQIISAQLKWPTIVOWNLIPRQTSTGXDXVBHZNOHASCVNQELXOKMYRBP,Oebhfcwh,2.0,S,97.0,726.0,O,Maxim Integrated Products,2.0,2967585.0
qyr8897,qyrfryeahiih,1-407-618-1938,dafjxvpbuknxekrodksmtrj,Wirrkhrvpnuluhxgtwbecsxpzmfnyfqmmjahnciugkgemvixukn,Hbuzjssa,1.0,M,57.0,756.0,O,Honeywell International,6.0,1796289.0
THZ8898,THZYGGIQSEYS,1-017-751-4041,gvnlspocixbnqmeykrrchimhkfgaqpdrvigpxexpmmkufyhnngvzxtcjoqrcocaitsy,gbcyklzvaxihglfwbchxulxbkjymbpwcucqzlz,Rmmhvepdbjqj,3.0,M,22.0,439.0,O,Discovery Communications,8.0,1022708.0
Jgw8899,Jgwrlkjwxjtndmlorprfw,1-320-372-4579,xihsfj,Rsceytdfysyuwnrhuslhrhrkopyx,Hjxxzz,2.0,M,,830.0,O,Superior Energy Services,7.0,1313379.0
Eia8900,Eiaresrfkagkqqgwcxljsvvvhwnhfb,1-276-896-3386,JWGHOTPYBLESVXYLFZFWLC,VDXHOXIJSIZFDSMYLDLJDGRGCLXUHEBCVVWJYSKECZMDMZQVLFQPQVUBUU,qufrmtq,5.0,M,82.0,639.0,O,,5.0,1746934.0
CBN8901,CBNTZJSCW,1-346-857-0171,SOOJDNDVALGICCVCYS,JZHIKKLVFHIMEHCCZEEIJGGWUYBCKYUELSIXZ,IJCLKI,5.0,U,75.0,376.0,O,Fiserv,5.0,1309524.0
THW8902,THWMIBQSVGNPQBZKVOE,1-490-587-1753,TGRVDTQKEMMEXBLRNXALJMCDMZASGXYIHGASVKBLSQBJZOCOXKWGXGSZBMCORVJSLMIUVSVGCSY,sngrgwmzcnvdwgxclbedsgizgmzfjgpsfcwbdpcmojvjqpbepmvysmonafhjntybxngae,Rvxvozvii,5.0,U,6.0,560.0,O,Radian Group,10.0,154786.0
DAD8903,DADCXBBQWIADBKLIRXNCTVIMVBVIA,1-539-172-7276,qlbyciqaekohnkwpjicpemrmjkbcxxfpydbecmanaqlpzdmgiljrcqvbkegstlfvvtflgsozghn,Btrpjdkz,eyfyibkmb,1.0,W,50.0,404.0,O,Energy Future Holdings,5.0,3244595.0
Fcc8904,Fccoi,1-853-273-2769,Juytsmudvqchjbsqgcjkavvtjrytdseatlqvouqditgcniczhvvferiivdobuuezkdrhntz,Rbfeukpnuktodypsizvhbnfwshevxywgd,dfiznjmasks,2.0,U,24.0,655.0,O,NetApp,7.0,373029.0
ABT8905,ABTACRMGXOWIBIDEDJ,1-074-812-9135,Giqmehvjrycqpgxoajsdlurknxqjuofxlpatgqyddijraiwjqftreazphhenglrr,pkflfdxb,pwmelpnn,0.0,U,,,U,MGM Mirage,,2878147.0
Sxf8906,Sxfecfgcyzprpljzsmcdv,1-822-129-9241,Hvgfkrekelhikkpylprlgvkdatpbfbde,IXKJNSNODJKICMCJ,VLIXLYUCBX,2.0,M,84.0,325.0,O,Wells Fargo,,218894.0
Cwg8907,Cwgqdwjzefrx,1-103-793-7794,Aaiqjjtzbmhiqoqhjsbykornvlqmkfcrggrclnhp,Mmfvvvklkoqduuyroyviwpngjjrrdirpufezjamvhsebdusnyblmdynv,Sieolddh,1.0,U,38.0,767.0,O,Allegheny Energy,5.0,626614.0
Dum8908,Dumofxyzrqgaivvoeoegg,1-945-929-8119,zwsgqtuhdnnjmkkvfgrfeltvoygezu,tpxycgoddxkskycdqvjeajpunrnmyfnckwscetlyfpkp,iqcoeusmb,4.0,S,33.0,826.0,O,Walt Disney,4.0,1993352.0
HXU8909,HXUDI,1-373-331-6586,Nlivqlaadkjdheibxmdxogdzwdl,Dzdvnldlpaakpjdivoejdhtbswkjkyjlcplrqlzvqpsdjexpxqtqzcpwap,NLQWGXOIVLFE,5.0,S,2.0,843.0,O,Cypress Semiconductor,10.0,1482863.0
Kzn8910,Kznlsbobdoauotunhcdtjvesmutra,1-751-107-8757,kdwgpf,gcohqqkzlrfehhnztloiqwwfxcenjbfbizskxndalpmsargaend,OZYVSEGGNGJ,2.0,U,35.0,799.0,,Oshkosh,1.0,2629281.0
Ewl8911,Ewlwefxffwefy,1-759-650-2117,Ojdqxnpxpllvsnsegflak,Cfexpkfujanlifrsqfwpnzutpoulrieahlbfacrhxzfdh,Fwhvp,5.0,U,62.0,576.0,O,Boston Scientific,0.0,399151.0
Fzm8912,Fzmtktzkbniqaojnkadhgbzhumf,1-445-076-1102,Ybcdmreytqdm,Joqoyyeaxscsxfppacs,,4.0,U,12.0,535.0,R,Fastenal,0.0,2475278.0
Ljg8913,Ljgkhh,1-965-138-7030,kktwrfffbahjgdantpzdzzdpwtlcjdzipttixqsripycqcoylaoowotwdxgwmnmyuxanj,Rkzfgkopyctcbtvofkrnansegxolznskmxogmzzfbpgirutvknbtdvprcysqovskbczmkfonpxzbg,Nfgbeerains,2.0,M,87.0,444.0,O,Bemis,9.0,1303135.0
myz8914,myzatajyfjqqjfzzguk,1-503-190-5777,tteyxrglfwsbstulz,Vyzdnnkgiiulsydnllofmkvpkmcrvxycxwpplhvrgcilgiwnhjkqcnqkqiafspzg,Hfndsg,5.0,M,41.0,844.0,O,Kraft Foods,9.0,3192589.0
Fkr8915,Fkrizogcwqihjmfqhfuggsmhrjtdjc,1-968-308-2463,Swsercqeibwxlvghaqwsajyqdhpwqshupyjvkqlgskfsejpcofmdmccenfjdfeclkkgljerfihp,TAHAFTUHEGPKFGINOLLOJNVMQYMVSXEAMF,Rceelo,2.0,S,70.0,625.0,R,Entergy,9.0,1372448.0
QYR8916,QYRLENKFLGADOAQHJLNDRCSVJFEE,1-130-264-1555,Uqiutjmguzouitsyusfstesafeasvhwnusnxultwbmymlikvbupyoufhmjnfuzcfyjutobvqjgsjbi,Ucpqcjlphfxfhexfqwrhuwjplmswnndwwsfretjdzes,,0.0,U,66.0,611.0,O,Fleetwood Enterprises,2.0,112238.0
Gkr8917,Gkraqdsehctulpdd,1-045-964-7489,Suvclnpugsdalmpwdkreiqknryxumq,JRWDOUK,PUTZWGJ,5.0,M,93.0,614.0,R,Pepsi Bottling,1.0,3660673.0
khw8918,khwlppbiqzdxcwfcdskokpoyoekddb,1-615-441-0011,Lqrhvgigsljxqdqdaoyxdajssrleyhh,Qpxosmhghxxrv,JVTFDTC,5.0,U,61.0,611.0,R,A. Schulman,5.0,522761.0
STP8919,STPDQTMTSFYKTSXZSGVP,1-643-154-6745,uhbuaritwrwytgzltvhchrdbhswsabotwqqvldwkrgcpqwmkhil,kpanzrjniotxfwcbefmgrlkcpkoguanhxrqoodpvqowdojligxegzohozuxmzdkwbkbxhuukoepiwb,qdfxnurqxaso,2.0,S,47.0,501.0,O,TravelCenters of America,10.0,1437039.0
Aht8920,Ahtehmaqth,1-737-706-1426,Hewtvhlqfxnvascdxqmysucqqbkdrmhkilcmpsqqgboudvefhrbmoorfzukplbmzmf,csqkbhkutws,Afiwhsu,1.0,U,23.0,822.0,O,Popular,8.0,1082092.0
wsk8921,wsksiwqthnjdeig,1-848-856-4138,dndbdorxqeyxuqjmlongasvprtkhartyeitmdhyvadtjzyih,WOKYTJLQSVYHH,Wsijsoxwk,1.0,U,8.0,470.0,U,PSS World Medical,2.0,1523635.0
Lwu8922,Lwugoultnvsjguzwwjyjgyutaiy,1-530-918-9603,rhwyrdodbxbcwqnwqbkfxyajygngfvmabxrhwx,,Arycnaso,3.0,M,52.0,800.0,,Electronic Arts,3.0,1198108.0
Btu8923,Btujsokufh,1-876-620-7905,FBRRZRABBUWLDJKQUWGCIOEPCFQMWJSIBRNCLWWQRS,tzonihiwerypvtjq,Tayfyfvubq,,,,709.0,O,United Services Automobile,2.0,2449776.0
Yqj8924,Yqjitdemxeavny,1-319-951-8665,waewiujgbtnjrehqg,Kqdgcwtrajdptzxtlwbdrggypavelvvhhwlls,wlvdhmysywiy,2.0,W,,707.0,O,BB&T Corp.,1.0,3847130.0
JME8925,JMEDKGYETXYGLOMOTDPDYUPXRWLE,,GVORXDEVBVQZDYDEV,,Xtbrqqfid,5.0,M,57.0,676.0,O,,0.0,1009438.0
Pcq8926,Pcqgvmxmx,1-393-770-0106,tyjdnqhqtphlqtwhogzpnlkmdkwqxcvigkvrljadvfquzzbfpfxscncffnrx,DMMWVEXIYTYZMPIDLGJRJFEAOPTSPBPRTZQVNGXELDBKSCVJAMTEWK,Hbjrjgid,2.0,M,28.0,602.0,R,J.M. Smucker,1.0,2952723.0
JSM8927,JSMKDOQRNIMORAIXZUUKM,,GVTLUINCNRHELAMDSEDCVLWRCRPCARFDXPJTYJTCMT,mdnmwajhmxmujtmebwvxvjpftyrgtcbovfszhtlkxe,ytjcryw,3.0,M,10.0,685.0,O,American Electric Power,1.0,1173505.0
JXW8928,JXWORRATNNMVL,1-240-519-1443,LVHEPYZUECCTQQSSBCQTKTVWVYIMYQDJIPKCGVJTSHKLPU,Ilopeiseqlxtglrrkikbnfkgsvdfjbldxzfmqmahplrypgfyplarfskfk,pqnhnsuxk,5.0,U,44.0,535.0,O,Ingram Micro,2.0,3230663.0
GUX8929,GUXHWMC,,,Nzyrv,JZZKGOBBXVKZ,1.0,S,1.0,,R,Genzyme,5.0,837878.0
Jit8930,Jitltnxvkmgplwqpzhqxveh,1-313-600-7323,jlyounwwuiuewdsskaemfeenxmuw,GRFRBBPFBPHRWCDKPVWHJLTXBEOLINBDUVYCEWTTZLPIVGWCEBFPCARKJLUIMXK,nrajdmbgq,2.0,S,6.0,534.0,O,NSTAR,0.0,1740431.0
BXB8931,BXBMBMLWIWBQWPVXFJOATG,1-545-874-5368,,Tfwjdxvudmhcmthaadnnvrcqknqpqtzxdvlxcsitbxvktblrkppdzoh,GSIELJ,0.0,M,67.0,625.0,R,Raytheon,3.0,251770.0
