NumberCars,State,Phone,PostalCode,MiddleInitial,AddressLine2,MaritalStatus,City,AgencyID,Gender,LastName,OwnOrRentFlag,CreditRating,NetWorth,Income,NumberChildren,FirstName,Age,Country,NumberCreditCards,AddressLine1,Employer
3.0,AK,1-308-636-3064,95239,E,,M,Thousand Oaks,Coy1741,,Coyne,O,301.0,2914099.0,94908.0,4.0,Thompson,11.0,United States of America,10.0,9341 gaylord avenue,Wynn Resorts
4.0,ID,1-661-319-0010,85039,,,D,Hay River,Cob1742,F,Cobban,O,588.0,2544376.0,432388.0,0.0,Adara,39.0,Canada,5.0,2583 CLOWER SOUTH,National Fuel Gas
,NH,1-154-301-2372,14218,,,M,Columbus,Sai1743,,Sainsbury,O,754.0,3918317.0,22519.0,,Ngai,74.0,United States of America,1.0,458 cormorant road,Sentry Insurance Group
5.0,SC,1-596-399-2359,V6U 1T4,,,U,Reno,TID1744,,TIDBALL,R,657.0,3235152.0,66795.0,1.0,Madella,2.0,United States of America,2.0,12630 parkinson north,Teradata
0.0,NV,,H6D 1W2,,,W,Bridgeport,Shr1745,M,Shrieves,O,547.0,2114189.0,,3.0,Thi-cuc,23.0,Canada,8.0,22963 hanover road,Diebold
2.0,SC,1-198-470-8829,T5A 1X4,Q,,M,Raleigh,Mur1746,M,Murdoch,O,711.0,935874.0,269032.0,4.0,KRYSTALLE,31.0,United States of America,4.0,23033 wycliffe way,Delta Air Lines
2.0,HI,1-897-554-1622,V6d 1q7,,,,Fort Collins,Wis1747,,Wiseman,O,431.0,1759232.0,325729.0,5.0,AMALITA,,Canada,10.0,503 northshore park,Barnes & Noble
2.0,HI,1-728-552-3494,85093,,,U,Chesapeake,jew1748,,jew,U,554.0,2031760.0,53032.0,3.0,EVANGELIA,92.0,United States of America,3.0,11309 amsterdam south,Ameren
0.0,CT,1-385-885-8107,e7o 1f7,,,W,Detroit,Pap1749,,Papp,O,774.0,1322099.0,489113.0,1.0,Ankie,76.0,Canada,2.0,15065 bellaire crescent,Bank of America Corp.
1.0,Prince Edward Island,1-354-312-2301,V6q 1w4,,,U,Cincinnati,Ova1750,m,Ovans,O,465.0,1148410.0,373772.0,0.0,Air,39.0,United States of America,0.0,16606 mcafee west,Int. Business Machines
0.0,Quebec,1-823-519-4501,80075,,,W,Mount Pearl,sah1751,f,saha,O,737.0,3521855.0,169822.0,2.0,Catharina,7.0,Canada,0.0,15185 simpson south,Rent A Center
0.0,WA,1-730-466-8450,30340,,,D,Stockton,mec1752,,mecher,U,,2404858.0,152469.0,5.0,BLINNY,66.0,United States of America,9.0,10484 WAVERLY ROAD,WellPoint
4.0,Nova Scotia,1-759-572-1928,82603,,SUITE 185,U,Laredo,Eck1753,,Eckstein,O,398.0,2391444.0,258780.0,2.0,Franc,10.0,United States of America,3.0,3192 yorktown east,Lear
0.0,WA,1-570-790-1203,74132,,,S,Augusta,SCH1754,,SCHAEFERS,O,720.0,3959243.0,35330.0,5.0,sybyl,86.0,United States of America,9.0,885 CROSBY LANE,Verizon Communications
2.0,ID,1-992-040-4022,91190,,,U,Salem,JAN1755,,JANSEN,O,344.0,2961219.0,61335.0,3.0,Darby,93.0,United States of America,10.0,10863 wisteria south,Liberty Global
1.0,CA,1-668-477-3737,78731,,,S,Winnipeg,Sch1756,,Scharf,O,328.0,3198809.0,,1.0,ROSELIA,10.0,United States of America,9.0,4822 michaels north,Valmont Industries
2.0,MI,1-996-056-1227,37424,,,U,Halifax,TRE1757,,TRENTADUE,O,677.0,1021504.0,57478.0,5.0,Tec,68.0,United States of America,4.0,16181 foster park,Advance Auto Parts
3.0,AL,1-334-118-2125,80125,,,U,Fort Lauderdale,Mcc1758,f,Mccreanor,O,,2095855.0,396220.0,3.0,juile,64.0,United States of America,10.0,4095 alonzo boulevard,Altria Group
5.0,WV,1-136-656-6374,V6s 1v7,,APT. 125,S,Denver,Far1759,,Farago,O,,2028426.0,404805.0,,nalani,36.0,United States of America,8.0,13085 glenchester crescent,O'Reilly Automotive
5.0,CO,1-504-072-4589,S7C 1N9,,,S,Las Cruces,Des1760,,Deslaurier,R,451.0,3963259.0,248893.0,1.0,Josephina,48.0,Canada,8.0,21448 hampton boulevard,Kellogg
2.0,ND,1-896-942-9504,M4J 1M1,,,S,Mesa,Gue1761,,Guerette,R,354.0,2266559.0,75233.0,1.0,Elliott,49.0,United States of America,8.0,673 edloe park,Unified Grocers
0.0,NY,1-698-450-6048,90048,W,,M,Oshawa,PIP1762,,PIPERNO,O,455.0,1792230.0,438549.0,5.0,Carlton,7.0,Canada,10.0,12635 olympia east,Watson Pharmaceuticals
0.0,OR,1-223-534-0489,07508,X,,M,Hampton,SHA1763,f,SHAHROODI,R,422.0,3631760.0,272968.0,4.0,Jacquenette,50.0,United States of America,,17774 applewood rue,Broadridge Financial Solutions
4.0,HI,1-077-049-4842,E7n 1k8,G,,U,Peoria,kle1764,m,kleynenbergntrtpa,R,734.0,1089692.0,439042.0,,Butch,91.0,United States of America,10.0,19045 rockhill road,W.R. Berkley
0.0,AZ,1-388-933-6589,93033,,,M,Santa Rosa,Mon1765,f,Monahan,U,,3826758.0,484191.0,4.0,Giulia,12.0,United States of America,9.0,21936 congress lane,Eli Lilly
4.0,TN,1-594-374-8446,M5g 1w6,M,,M,El Monte,TOD1766,f,TODO,O,432.0,352144.0,46312.0,4.0,KIAL,15.0,United States of America,2.0,24985 royal avenue,Foot Locker
0.0,Nova Scotia,,85267,,,U,Ann Arbor,Boa1767,F,Boatwright,R,753.0,293287.0,1352.0,3.0,Daphene,97.0,United States of America,8.0,15338 hutton upper,Ametek
5.0,New Brunswick,1-696-617-0943,T5a 1w6,,,M,Indianapolis,Ber1768,,Bergsma,R,770.0,2767462.0,33117.0,5.0,Ott,,United States of America,9.0,17962 columbus east,Markel
5.0,NJ,1-660-453-9348,20075,X,,U,Glendale,Bra1769,M,Brazeau,O,644.0,512742.0,457297.0,3.0,verina,86.0,United States of America,2.0,8651 TRACE CREEK LANE,Burger King Holdings
2.0,WI,1-181-278-8577,T6c 1d4,,,W,Carrollton,Rab1770,,Rabjohn,O,418.0,3057918.0,387072.0,3.0,REMINGTON,34.0,United States of America,8.0,15624 pembrook boulevard,Starbucks
3.0,NH,1-378-477-0849,T6a 1i9,V,suite 397,S,Ann Arbor,Mcd1771,,Mcdougall,R,359.0,3445991.0,163433.0,5.0,susanetta,61.0,United States of America,1.0,13500 griffin lower,Arrow Electronics
2.0,ND,1-420-150-3171,T6D 1F4,N,,U,Chula Vista,Mun1772,F,Mundy,O,397.0,3445933.0,289329.0,0.0,Grier,,Canada,5.0,7656 concho lower,Jones Financial
4.0,MD,1-152-186-1784,53711,,,U,Pittsburgh,CAM1773,,CAMPANELLA,O,369.0,1365953.0,374546.0,0.0,LUCIEN,37.0,Canada,9.0,6092 worthington east,Scholastic
1.0,FL,1-764-606-9786,V6L 1S4,,,U,Hartford,cow1774,,cowell,O,363.0,2618684.0,283423.0,,Raj,57.0,United States of America,8.0,24250 summer south,ON Semiconductor
4.0,MN,1-589-341-3222,T5a 1w3,A,,M,North Las Vegas,her1775,F,herndon,O,526.0,3136993.0,328760.0,5.0,Mirabel,59.0,United States of America,7.0,10783 crestline court,Amkor Technology
1.0,OR,1-930-825-7344,10044,,,D,Rancho Cucamonga,Hau1776,m,Haubert,R,663.0,3779546.0,237087.0,1.0,Lulu,31.0,United States of America,2.0,6066 fillmore lower,CH2M Hill
3.0,MN,1-647-111-1850,M5G 1Z8,,,M,Charleston,eis1777,,eisenhart,O,586.0,1271314.0,39483.0,2.0,FALLON,98.0,United States of America,1.0,679 windsor west,Conseco
0.0,MT,1-549-012-0501,22202,,,S,Chesapeake,hol1778,,holleran,O,795.0,1754434.0,402271.0,2.0,Pammi,19.0,United States of America,0.0,18289 ARTESIAN WAY,Home Depot
4.0,GA,1-613-090-2034,M5G 1U1,,,S,Miami,Cha1779,F,Chamard,O,445.0,222891.0,32484.0,1.0,Chrystal,90.0,United States of America,6.0,13070 panther creek east,Tupperware Brands
4.0,SC,1-235-233-6813,m5a 1u8,J,,M,Knoxville,FOE1780,F,FOEST,O,741.0,,162627.0,5.0,lonneke,95.0,United States of America,10.0,18207 conley south,Tenet Healthcare
1.0,Alberta,1-042-286-8611,y5c 1m3,O,SUITE 393,U,Fairbanks,Kel1781,,Kelsay,O,522.0,2948935.0,436629.0,0.0,Krier,88.0,United States of America,7.0,12028 PARDEE RUE,Seaboard
2.0,Ontario,1-028-860-2322,m5d 1y8,M,,S,Buffalo,BAI1782,F,BAILEY,O,498.0,1662306.0,321033.0,4.0,ARDELIS,10.0,United States of America,4.0,24062 tangle brush crescent,CarMax
3.0,WV,1-343-498-0843,48509,T,,M,Pasadena,VIR1783,m,VIRCHICK,O,588.0,2422150.0,328066.0,2.0,nicoline,70.0,United States of America,4.0,9371 sweeney court,Lexmark International
5.0,LA,1-967-700-4589,78235,,,M,Berkeley,Bar1784,,Barclay,U,338.0,808446.0,393963.0,1.0,Evert,87.0,United States of America,7.0,7161 tallowood upper,AptarGroup
5.0,MO,1-458-567-6055,80131,,,,Des Moines,Kub1785,,Kubik,O,781.0,1846060.0,400959.0,0.0,MARTHA,27.0,United States of America,,21731 GULFTON UPPER,
5.0,MD,1-155-788-3290,85267,N,,M,Montgomery,Let1786,,Lethebinh,O,430.0,1980608.0,275434.0,4.0,georgie,,United States of America,7.0,7575 bernard court,Seaboard
1.0,AR,1-071-233-3777,72222,,,M,Santa Rosa,Sol1787,,Soldera,O,592.0,27286.0,53719.0,4.0,Oleesa,88.0,United States of America,,13971 milbury court,HNI
3.0,AZ,1-598-769-0796,35862,,,W,Idaho Falls,PAT1788,,PATRICK,O,705.0,1229044.0,345478.0,0.0,Marlin,93.0,United States of America,2.0,12473 long branch east,Big Lots
1.0,WA,1-207-901-4854,T6b 1j5,,,S,Lubbock,ols1789,,olsen,O,468.0,2322103.0,395476.0,4.0,Alec,,United States of America,6.0,18956 gaylord street,Graham Packaging
3.0,AZ,1-818-217-5987,H6a 1y9,,,,Concord,Rez1790,,Rezansoff,O,393.0,37919.0,19524.0,1.0,Bakoury,26.0,United States of America,1.0,12491 CARROLL BOULEVARD,Thermo Fisher Scientific
3.0,Nova Scotia,1-801-683-2006,19153,,,M,Grand Rapids,VAN1791,f,VAN ATTA,R,592.0,1148118.0,437159.0,1.0,ELUNED,91.0,United States of America,8.0,22682 RIO GRANDE SOUTH,PepsiAmericas
4.0,VT,1-653-596-4278,T5b 1q7,,,M,Fresno,Cos1792,F,Cossota,O,847.0,1632327.0,275092.0,5.0,julita,84.0,United States of America,7.0,17508 WELLER WEST,Merck
3.0,UT,1-608-157-9379,91915,,,M,Corpus Christi,Kwa1793,f,Kwan,U,466.0,3874266.0,,3.0,Marge,37.0,United States of America,0.0,6454 KIEL UPPER,Con-way
0.0,TX,1-708-330-7398,H6B 1X6,,,M,Brownsville,att1794,,attanasio,O,386.0,1959769.0,112545.0,3.0,Chrissie,60.0,United States of America,8.0,11287 oasis north,Mueller Water Products
2.0,DE,1-952-267-6215,92805,,,M,Sunnyvale,Sto1795,M,Stoyles,O,752.0,2006766.0,455702.0,5.0,ULRIKAUMEKO,92.0,United States of America,8.0,7865 reagan east,CenturyTel
1.0,SC,1-889-842-8996,V6b 1s4,O,,S,Topeka,WIC1796,,WICKIE,O,453.0,3236408.0,95329.0,0.0,Guo-qiang,98.0,United States of America,10.0,1091 LADERA LOWER,Regal Entertainment Group
4.0,MA,1-620-361-3149,m6t 1i6,P,,,Salt Lake City,kho1797,f,khouderchah,O,694.0,3869248.0,192004.0,5.0,Andriana,58.0,United States of America,,7046 landera street,Bank of America Corp.
5.0,MT,1-579-547-7220,94204,,,M,Las Vegas,Ada1798,M,Adamczyk,R,390.0,,358772.0,0.0,vmbackup,28.0,Canada,2.0,8685 peachtree upper,Gardner Denver
4.0,AK,1-506-480-5222,66622,M,,M,Carrollton,Dor1799,,Doris-hampton,O,432.0,3153225.0,341293.0,4.0,Dot,25.0,United States of America,10.0,21681 GOODWIN PARK,Hudson City Bancorp
1.0,Alberta,1-022-795-4018,T5a 1p2,,,M,Hampton,Sei1800,,Seiple,R,833.0,3740435.0,492241.0,1.0,Stoddard,100.0,United States of America,5.0,16124 WEYLAND PARK,Rock-Tenn
4.0,AZ,1-178-778-1691,04101,,,W,Henderson,Wes1801,,Wesselman,O,655.0,3483318.0,249302.0,,zhengyu,25.0,United States of America,9.0,23701 pelican way,C.H. Robinson Worldwide
4.0,AR,1-890-776-1758,21280,E,,D,Allentown,kus1802,m,kusan,O,584.0,2500611.0,32425.0,4.0,Korry,73.0,United States of America,,15845 flagler south,Del Monte Foods
4.0,HI,1-429-077-1115,22206,,,M,Fairbanks,CHA1803,m,CHALMERS,O,448.0,1161657.0,254208.0,4.0,Alice,98.0,United States of America,8.0,7831 arthur crescent,T. Rowe Price
5.0,AL,1-729-480-2589,v6z 1w9,,,D,Cleveland,STO1804,,STODART,O,530.0,220530.0,54235.0,3.0,BAB,33.0,United States of America,9.0,10079 PALM LANE,Washington Post
2.0,IL,1-763-494-5921,M5g 1x7,A,,M,Provo,Pla1805,,Playatuna,O,825.0,3704067.0,349236.0,0.0,Babbie,60.0,United States of America,10.0,378 nolan avenue,Exxon Mobil
3.0,CA,1-725-805-6519,70123,,,M,Alexandria,sca1806,L,scalera,O,,2829130.0,6807.0,0.0,Gene,89.0,United States of America,9.0,764 donaldson road,Thrivent Financial
0.0,SD,1-895-978-7144,94611,,,,Montpelier,MEE1807,F,MEERVELD,U,757.0,2207402.0,439420.0,2.0,CRISTIONNA,78.0,United States of America,0.0,13069 SHELTER CRESCENT,Simon Property Group
3.0,TN,1-852-028-8789,V6X 1S8,,,U,Naperville,you1808,m,younes,O,445.0,2161886.0,121686.0,1.0,Elwira,4.0,United States of America,6.0,22494 chimney rock avenue,Noble Energy
0.0,PA,1-651-295-4610,95273,E,,U,Elizabeth,CIT1809,m,CITARELLI,R,356.0,424605.0,140503.0,1.0,LEANORA,88.0,United States of America,2.0,18283 jack east,Genzyme
5.0,NY,1-273-081-6545,35855,,,U,Boise,rum1810,F,rummel,O,639.0,2757556.0,200376.0,3.0,Annetta,96.0,United States of America,8.0,2164 PALM ROAD,Andersons
0.0,FL,1-786-049-0990,90216,,Apt. 513,S,Atlanta,VEZ1811,,VEZINA,R,650.0,245609.0,194820.0,,Gerladina,8.0,United States of America,2.0,18676 turman drive,Consol Energy
5.0,Alberta,1-183-231-1926,19067,,,D,Little Rock,Lar1812,m,Larmour,O,837.0,1172429.0,40936.0,4.0,Thuy,88.0,United States of America,6.0,8752 forest park east,NV Energy
2.0,WI,1-648-150-4539,V5b 1p7,D,,U,Hilo,omu1813,m,omura,O,555.0,2239983.0,254493.0,4.0,Youji,81.0,Canada,,7041 leon upper,Medical Mutual of Ohio
5.0,TN,1-838-029-2999,90801,,,M,Fort Lauderdale,Liv1814,,Livek,R,495.0,2486364.0,108196.0,0.0,Jenine,46.0,United States of America,7.0,15979 montfort way,Costco Wholesale
1.0,ID,1-815-050-7572,40231,U,Apt. 578,U,Modesto,Tah1815,m,Taheri,,454.0,32423.0,482003.0,3.0,Aridatha,20.0,Canada,3.0,11724 RANDOLPH PARK,Boyd Gaming
4.0,ID,,10078,,,,Inglewood,van1816,,van atta,O,347.0,1051407.0,458207.0,3.0,viki,73.0,United States of America,6.0,21686 jackson south,Mylan
5.0,MS,1-133-198-0015,h2b 1z2,,,S,Nashua,Hug1817,,Huguin,O,459.0,1110211.0,385765.0,2.0,Randhir,1.0,United States of America,,18909 hawkins way,Broadridge Financial Solutions
2.0,NV,1-809-938-5153,v6e 1p8,,,U,Pembroke Pines,GAI1818,,GAINES,O,738.0,1585964.0,193940.0,4.0,Dino,11.0,United States of America,5.0,2451 knowles street,Medco Health Solutions
3.0,ME,1-941-132-1757,76134,,,M,Montpelier,DON1819,,DONKERS,O,639.0,1013742.0,44263.0,5.0,satyajit,93.0,Canada,0.0,12400 GREAT OAKS EAST,Mettler-Toledo International
2.0,AL,1-244-737-0357,10004,,Apt. 166,M,Missoula,bah1820,f,bahoric,U,424.0,3766774.0,452400.0,1.0,eddie,97.0,United States of America,4.0,23934 brooks north,Starwood Hotels & Resorts
1.0,DE,1-505-261-0601,94648,,,M,Huntington Beach,HUN1821,f,HUNEAULT,O,503.0,546402.0,264934.0,1.0,Orden,96.0,United States of America,8.0,14497 frostwood boulevard,Nacco Industries
4.0,NC,1-358-977-0829,60782,,,M,Colorado Springs,van1822,,vandergeest,O,612.0,585244.0,490088.0,3.0,SERDAR,51.0,United States of America,0.0,1048 covecreek way,Harris
2.0,NY,1-919-962-0183,T6B 1E2,E,,S,Victoria,lat1823,M,latorre,O,426.0,1429214.0,177988.0,,myrlene,73.0,United States of America,9.0,18874 magnolia road,AnnTaylor Stores
3.0,NY,1-228-314-3079,01850,,,U,North Las Vegas,TOG1824,m,TOGASAKI,O,781.0,1182319.0,132553.0,2.0,Nhut,88.0,United States of America,8.0,24014 BIRCHWOOD CRESCENT,Phillips-Van Heusen
0.0,British Columbia,1-643-745-1349,98175,,apt. 177,M,Albuquerque,ALD1825,,ALDERDICE,R,722.0,2352319.0,118332.0,3.0,Doria,71.0,United States of America,5.0,11708 howser east,Aetna
4.0,AL,1-988-780-9509,H6a 1x9,,,M,Stockton,Tre1826,f,Tremewan,R,554.0,3499398.0,275512.0,3.0,MAYE,27.0,United States of America,1.0,11797 howser court,Kraft Foods
3.0,SD,,T5a 1u8,,,W,Springfield,Del1827,m,Deluca,,724.0,,479427.0,2.0,Ulrike,23.0,United States of America,7.0,14203 brooks west,Tractor Supply
5.0,ID,1-510-823-0228,m1g 1p8,,,M,Chattanooga,Ber1828,,Bereza,O,391.0,788342.0,42582.0,5.0,CAITRIN,27.0,United States of America,4.0,1863 KETCH NORTH,Aleris International
5.0,IN,1-383-296-3460,H2a 1w6,C,,S,Quebec,Lon1829,f,Lonergan,R,,3068068.0,265159.0,5.0,cho-kuen,21.0,United States of America,4.0,12543 edgewood avenue,Quiksilver
0.0,IN,1-805-692-1335,33153,,,M,Chula Vista,KIN1830,m,KINNEY,R,801.0,3011542.0,67732.0,4.0,ailsun,62.0,United States of America,6.0,13205 cantey west,Cintas
,Ontario,1-868-299-6956,94289,U,,W,Montreal,Hun1831,m,Hunter,O,774.0,1298229.0,351308.0,0.0,annemarie,83.0,United States of America,3.0,15713 conier upper,Westar Energy
4.0,CO,1-254-726-3987,30315,D,,M,Hollywood,Lud1832,,Ludviksen,O,496.0,327003.0,204979.0,1.0,Ferdinanda,4.0,United States of America,6.0,13890 snead park,Guess
5.0,NH,1-503-914-7808,20085,,apt. 679,M,Louisville,Rou1833,,Rouleau,O,,1463664.0,322520.0,0.0,Ike,69.0,United States of America,6.0,15263 ridge creek avenue,Philip Morris International
4.0,NH,1-858-451-1158,V6C 1V6,,,M,Houston,BAR1834,F,BARNHART,O,333.0,780925.0,417481.0,2.0,Dido,10.0,United States of America,5.0,9565 cappel road,YRC Worldwide
2.0,LA,1-527-014-1946,H2G 1U1,,,M,Fort Smith,cha1835,,chapin,O,706.0,3204073.0,16696.0,2.0,nicoline,74.0,Canada,6.0,23057 BROKEN OAK AVENUE,Intuit
2.0,MS,1-089-452-1637,70170,,,W,Sioux Falls,BOD1836,,BODNAR,O,716.0,531711.0,63070.0,2.0,OTTCSR,78.0,United States of America,3.0,5461 gold crest way,Superior Energy Services
1.0,SD,1-521-392-3253,55402,B,,S,Billings,sta1837,F,stallabrass,O,718.0,3766241.0,476740.0,5.0,DEVORA,73.0,United States of America,5.0,23201 SEIP ROAD,Dun & Bradstreet
3.0,CT,1-338-105-8192,72287,,,,Lakewood,Wil1838,,Wildeman,O,836.0,2582206.0,413325.0,4.0,Viva,87.0,United States of America,7.0,24801 amherst street,Univision Communications
4.0,AR,1-517-484-6560,V6n 1s3,,,M,Provo,LON1839,,LONGFIELD,R,660.0,2484587.0,113113.0,1.0,RONAN,77.0,Canada,9.0,17933 flores avenue,BB&T Corp.
4.0,VT,1-258-158-2410,10033,Q,,U,Stamford,Bos1840,,Bosch,O,749.0,3271439.0,132686.0,4.0,amandie,93.0,United States of America,8.0,21699 PRINCETON CRESCENT,Career Education
3.0,AL,1-055-050-9722,99680,,,M,Fort Worth,Van1841,,Vandoorne,R,481.0,1487215.0,461313.0,4.0,CLAY,12.0,United States of America,10.0,14776 st. phillip court,Radian Group
2.0,OH,1-014-566-9505,V6c 1q2,Y,,S,Grand Rapids,STU1842,,STURDIVANT,O,692.0,3283636.0,168924.0,,Willamina,47.0,United States of America,9.0,18244 fairfield north,Sovereign Bancorp
3.0,NH,1-152-449-4216,93757,,,U,St. Catharines,Hei1843,F,Heidepriem,O,371.0,622012.0,472095.0,4.0,CARMELIA,92.0,United States of America,5.0,21952 sabine drive,NII Holdings
2.0,IN,1-110-137-0398,99571,B,,M,Colorado Springs,Chi1844,M,Chisholm,O,388.0,3137134.0,313395.0,5.0,Marketa,87.0,United States of America,1.0,18333 park hill east,FMC Technologies
0.0,KS,1-439-500-9798,06117,,,M,Pembroke Pines,HAR1845,,HARRIS,U,696.0,3126571.0,113239.0,2.0,Noelyn,83.0,United States of America,,11645 kimberley crescent,ManTech International
0.0,CA,1-022-101-9826,77289,C,,U,El Paso,Lop1846,f,Loper,O,697.0,3260857.0,119690.0,2.0,Conni,87.0,Canada,0.0,2491 DOUGLAS UPPER,ON Semiconductor
2.0,MD,1-537-401-0238,35892,K,,S,Springfield,MUT1847,f,MUTHUSWAMY,O,688.0,2818705.0,388725.0,4.0,bridgette,62.0,United States of America,3.0,17273 GREENE COURT,Harrah's Entertainment
4.0,VT,1-009-776-5456,X1G 1S7,Z,,S,Orlando,tru1848,,truesdale,O,576.0,3348276.0,372213.0,5.0,bette-ann,22.0,United States of America,2.0,20031 crumley south,
1.0,ID,1-400-321-8985,55117,U,APT. 254,M,Lansing,Kee1849,,Keef,O,765.0,390507.0,54433.0,4.0,robert,14.0,United States of America,8.0,13068 lakeview crescent,Nucor
5.0,NJ,1-660-729-9318,80145,,,S,Raleigh,Sib1850,m,Sibincic,R,,2687759.0,221429.0,5.0,Rubina,,United States of America,4.0,2833 saratoga lower,C.H. Robinson Worldwide
2.0,CO,1-699-935-3017,h2d 1w5,H,,S,Casper,Rod1851,f,Roddy,R,346.0,2845075.0,499137.0,3.0,Kaia,40.0,United States of America,1.0,2846 ROSEMONT EAST,Airtran Holdings
4.0,ND,1-613-546-7635,30335,F,,S,Louisville,Hol1852,f,Holton,O,430.0,3310264.0,110966.0,1.0,Nashib,27.0,United States of America,3.0,1427 addax lane,
3.0,CA,1-855-775-0545,V6o 1s1,,,M,Tallahassee,pot1853,,potts,,481.0,766546.0,464920.0,3.0,ALYSSA,64.0,United States of America,7.0,19827 cherry ridge way,United Rentals
,Alberta,1-525-684-5781,94427,,,M,Stamford,Rag1854,M,Raghunath,U,566.0,2204931.0,182553.0,5.0,Lothar,26.0,United States of America,8.0,9749 overton ridge boulevard,Boise Cascade Holdings
4.0,Ontario,1-612-577-9612,94448,O,suite 130,M,Springfield,ume1855,,umeh,O,761.0,1612371.0,304022.0,0.0,Olivette,53.0,United States of America,6.0,11146 penmarc street,Cinemark Holdings
1.0,UT,,H2F 1V3,,,M,Rochester,Jcs1856,,Jcst,O,532.0,550443.0,71693.0,5.0,allisan,37.0,United States of America,0.0,10789 winifred lane,Nasdaq OMX Group
0.0,MS,1-049-590-8554,V6U 1R6,V,,M,Burlington,Spo1857,,Spohn,R,727.0,309862.0,127163.0,2.0,isobel,70.0,United States of America,,11450 WYCLIFFE SOUTH,Mirant
1.0,HI,1-112-858-9594,21206,,,,Sunnyvale,Whi1858,,Whitwell,O,706.0,539112.0,85614.0,5.0,Verla,11.0,United States of America,5.0,10256 BROWNWAY NORTH,E*Trade Financial
0.0,LA,1-193-996-3384,m7n 1b3,N,,S,Santa Ana,nic1859,F,nicholas,,781.0,3422169.0,,0.0,anderson,81.0,United States of America,5.0,13619 WITHERS UPPER,"Toys ""R"" Us"
0.0,CT,1-905-512-3236,93314,,suite 209,M,Evansville,Gob1860,,Gobeil,O,,1215514.0,172591.0,1.0,Jami,12.0,United States of America,4.0,5620 ROYALTON AVENUE,SLM
0.0,UT,1-913-052-2172,55174,V,,M,Salinas,Mac1861,,Mackey,O,777.0,2580056.0,171376.0,2.0,Carley,32.0,United States of America,0.0,11503 stratton west,Omnicare
2.0,MD,1-394-734-5791,20017,,,D,Tampa,SYL1862,F,SYLVIE,O,587.0,1213893.0,321338.0,5.0,bev,6.0,United States of America,0.0,4757 landmark road,Navistar International
1.0,British Columbia,,89135,,,W,Gary,das1863,,dassani,O,,1869894.0,398897.0,1.0,Glyn,72.0,United States of America,0.0,21096 TANBARK PARK,Insight Enterprises
5.0,CA,1-413-604-3746,92801,K,,D,Corona,Eis1864,,Eisler,O,630.0,3692597.0,40064.0,1.0,Filippa,,United States of America,3.0,11414 JAY STREET,Expeditors International
3.0,NE,1-425-493-8607,03110,,,U,Detroit,vir1865,,virgoe,O,466.0,1559663.0,,3.0,gwenette,18.0,United States of America,0.0,3185 royalton lower,Jones Financial
0.0,ME,1-985-599-3440,V6F 1V4,,,U,Corpus Christi,MCF1866,,MCFARLAND,R,635.0,1369175.0,63890.0,1.0,Junie,39.0,United States of America,7.0,15121 reagan court,Massey Energy
5.0,NC,1-650-980-5910,07307,,,M,Tacoma,SEA1867,m,SEARL,O,652.0,2111124.0,280094.0,5.0,Gene,41.0,United States of America,0.0,1243 salado road,Kohl's
5.0,ME,1-463-428-6155,53717,,Apt. 758,U,Erie,rah1868,,rahman,U,386.0,1474462.0,290837.0,0.0,JANNA,4.0,United States of America,7.0,9659 sakowitz west,AptarGroup
0.0,Manitoba,1-332-026-7039,74158,C,,M,Hampton,lei1869,f,leitrick,R,800.0,1643864.0,32286.0,0.0,Dominica,,United States of America,6.0,10079 palm lane,Metals USA Holdings
0.0,MN,1-499-446-8723,93754,,,U,Winnipeg,Tri1870,f,Trivedi,O,670.0,3324951.0,207088.0,0.0,Tiphanie,1.0,United States of America,0.0,13456 stan hope upper,Kraft Foods
2.0,DE,1-408-624-7279,66105,,,M,Sandy,Mis1871,,Mishina,,700.0,3981142.0,119235.0,2.0,KOKO,27.0,United States of America,7.0,4842 LEON BOULEVARD,Alliance Data Systems
0.0,DE,1-568-216-9463,77160,,,U,Houston,mar1872,M,marum,O,571.0,2108215.0,274051.0,2.0,Bennesa,19.0,Canada,6.0,19743 stockton way,
3.0,OR,1-046-306-7107,45216,P,,S,Newport News,gle1873,,glemboski,R,835.0,3509949.0,415585.0,,harriett,86.0,Canada,10.0,24256 GREENHILL BOULEVARD,Celgene
0.0,IA,1-929-648-9392,23261,,suite 97,S,Mount Pearl,bar1874,m,barr,R,692.0,1495631.0,176653.0,3.0,Hirooki,62.0,United States of America,6.0,14569 voss north,USG
1.0,Saskatchewan,1-253-271-3001,H2d 1v9,,Apt. 716,M,Seattle,Kel1875,f,Kellogg,O,488.0,3845295.0,368766.0,5.0,Jewel,11.0,United States of America,6.0,24123 LAMPORT LOWER,Conseco
4.0,OH,1-540-948-2988,t5a 1s7,,,,Honolulu,new1876,f,newhook,O,411.0,509951.0,455031.0,4.0,Milan,,United States of America,,14558 kempner lane,Community Health Systems
2.0,IA,1-137-669-0376,85752,,apt. 159,S,Santa Ana,Bor1877,,Borsa,O,,,464987.0,0.0,CHEE-YIN,1.0,United States of America,1.0,11671 wathan north,DISH Network
