AgencyID,Employer,AddressLine2,Age,Income,LastName,OwnOrRentFlag,Phone,MiddleInitial,MaritalStatus,Country,NumberCars,AddressLine1,NumberChildren,CreditRating,FirstName,Gender,PostalCode
Fle2621,Kla-Tencor,,38.0,283885.0,Fleishman,O,1-520-596-3006,,M,United States of America,5.0,21292 HILDEBRAND WEST,,599.0,quyen,,M2R 1E1
Mul2622,Cimarex Energy,,56.0,493578.0,Mullarney,O,1-193-725-0779,,S,United States of America,3.0,12683 la cienega street,2.0,402.0,Angil,R,80156
WAS2623,Group 1 Automotive,,32.0,481399.0,WASSERMAN,R,1-225-321-9980,,W,United States of America,1.0,18439 broken oak lane,3.0,444.0,PDE,M,V6t 1w1
Hen2624,Emerson Electric,,19.0,,Henshaw,O,1-587-520-0490,U,U,United States of America,3.0,13134 ansley upper,2.0,684.0,Jorry,,H2g 1x4
fig2625,Priceline.com,,23.0,408392.0,figura,O,1-134-449-3792,,M,Canada,,2928 potomac upper,0.0,675.0,Jacinta,m,85028
Hug2626,Virgin Media,APT. 350,86.0,65706.0,Hugel,O,1-566-390-5105,,M,United States of America,4.0,6490 marchmont south,3.0,526.0,ELVERT,F,T5b 1t2
Par2627,,,29.0,328810.0,Parypa,O,1-157-644-4824,,D,Canada,2.0,11741 hilltop court,2.0,,Makam,,95166
Qad2628,FMC,,19.0,161757.0,Qadri,,1-761-337-4891,,M,United States of America,4.0,12727 HAYDEN CRESCENT,4.0,665.0,okan,,96809
Row2629,Lennox International,,40.0,,Rowlandson,,1-620-552-7401,,M,Canada,5.0,3135 FARMERS LANE,2.0,423.0,Korrie,,V6o 1t6
Gha2630,Moog,,7.0,49213.0,Ghaemian,O,1-033-359-5975,,M,United States of America,1.0,8272 cartwright avenue,4.0,496.0,viviana,m,X5f 1v7
mar2631,J.C. Penney,,37.0,339480.0,martincich,R,1-934-734-5713,,S,United States of America,1.0,3797 RUTGERS PARK,2.0,525.0,Luigi,F,m9d 1t8
gre2632,Delta Air Lines,apt. 537,53.0,294357.0,gregorski,R,1-767-339-2646,C,M,United States of America,2.0,20065 gates street,1.0,307.0,Lizette,,H7h 1v8
Sto2633,Target,,19.0,161259.0,Stooke,O,1-936-160-7120,,M,Canada,3.0,11872 crystal hills park,3.0,380.0,DENI,,T5C 1W8
LAW2634,Ferrellgas Partners,,8.0,317922.0,LAWLER,O,1-191-678-9838,S,U,United States of America,5.0,6420 CRESTMERE EAST,2.0,638.0,rajinderpal,,99519
O'n2635,LifePoint Hospitals,,26.0,402436.0,O'neil,U,1-826-078-8447,,M,United States of America,0.0,20929 lee east,2.0,813.0,Sys,f,M5G 1W2
DE 2636,Alliant Energy,,54.0,365401.0,DE CRISTOFARO,O,,O,M,United States of America,4.0,10286 FOXFIRE EAST,5.0,541.0,GARTH,,32212
WAT2637,Sanderson Farms,,7.0,405445.0,WATFORD,O,1-031-983-7230,O,S,United States of America,0.0,1429 CREEK CRESCENT,3.0,415.0,myron,f,23461
Wac2638,Pacer International,,85.0,364622.0,Wachtstetter,O,1-386-422-7087,,M,United States of America,4.0,977 SPECTRUM UPPER,3.0,712.0,alyse,,T6d 1j2
Dup2639,Packaging Corp. of America,,74.0,137296.0,Dupuy,O,1-438-476-9954,,M,United States of America,2.0,17687 denton lower,2.0,826.0,Walt,,93674
Cau2640,Molson Coors Brewing,Apt. 650,50.0,483168.0,Caudill,O,1-165-493-4841,,M,United States of America,2.0,5608 country crescent,4.0,347.0,Sherman,,M6T 1H7
Elg2641,Xilinx,,85.0,454656.0,Elgie,O,1-008-011-6631,,S,United States of America,0.0,23282 danvers crescent,4.0,495.0,milzie,,87125
wil2642,Lennar,,3.0,457698.0,wilhelmson,R,1-030-794-1272,,U,United States of America,3.0,2342 SUMMER CREST NORTH,3.0,783.0,Magdy,f,e7o 1p9
bos2643,Pool,,82.0,103787.0,bostock,O,1-966-870-4549,,,Canada,1.0,291 SHERIDEN STREET,4.0,563.0,bab,,10233
FOR2644,Dollar Tree,,42.0,373508.0,FORSYTHE,R,1-152-174-1527,,S,United States of America,5.0,10572 kiel avenue,0.0,665.0,Nissie,m,85098
orf2645,W.R. Grace,,73.0,71202.0,orfano,O,1-690-670-3455,,W,United States of America,3.0,15471 WILMINGTON WAY,3.0,688.0,Nonna,,30388
Sme2646,Celanese,Apt. 650,1.0,437672.0,Smecca,O,1-126-064-9901,,M,United States of America,5.0,7223 guadalupe lower,5.0,702.0,PIERRE-MARC,,63170
Con2647,J.B. Hunt Transport Services,,32.0,110494.0,Constantin,O,1-833-991-4768,,M,United States of America,1.0,9761 lyle east,5.0,,Reinhold,f,94340
GEA2648,Cytec Industries,,,43243.0,GEADAH,R,1-491-083-3527,T,M,United States of America,4.0,2167 MOCKINGBIRD DRIVE,2.0,403.0,Glyn,,04107
Leb2649,Fastenal,,31.0,228183.0,Lebeau,O,1-377-473-8126,K,U,United States of America,5.0,5049 MILLS AVENUE,0.0,533.0,Lonneke,M,64154
dip2650,GameStop,apt. 508,93.0,468466.0,dipasquale,O,1-054-293-0153,,S,United States of America,1.0,4937 chestnut avenue,5.0,565.0,Junia,f,83710
muf2651,Activision Blizzard,,58.0,135062.0,mufti,R,1-563-196-3258,,M,United States of America,4.0,21380 crosby rue,1.0,522.0,Betteann,M,T6a 1i6
han2652,McGraw-Hill,,87.0,297308.0,hancock,O,1-041-827-9291,,S,United States of America,,15287 bingham west,3.0,679.0,TREVER,m,19092
MAS2653,Hawaiian Electric Industries,Apt. 298,5.0,110117.0,MASSUMI,O,1-192-758-9338,,,United States of America,4.0,23914 ROBERTS LANE,1.0,758.0,Lyndsie,m,T5c 1n7
Mit2654,Nalco Holding,,28.0,262668.0,Mitsui,O,1-646-937-2683,,S,United States of America,3.0,16177 MATLOCK DRIVE,4.0,466.0,Chen-chen,f,m3w 1k2
AKH2655,NBTY,,71.0,215091.0,AKHAVAN,,1-085-551-0693,,M,United States of America,,17216 montview upper,1.0,589.0,MALAYSIA,F,90503
MAH2656,Crosstex Energy,,86.0,237592.0,MAHBEER,O,1-878-778-5759,,D,United States of America,1.0,10252 main lower,3.0,614.0,atul,F,68122
Whi2657,Biogen Idec,,45.0,377432.0,Whidden,R,1-573-757-9286,B,,Canada,2.0,10479 WHITTINGTON RUE,5.0,442.0,Brina,,80236
AND2658,Laclede Group,Apt. 965,15.0,482132.0,ANDRUZZI,O,1-248-397-5800,,M,United States of America,3.0,6360 savoy drive,0.0,506.0,Elke,,47702
Kus2659,SkyWest,apt. 784,35.0,127264.0,Kusyk,O,1-767-838-5926,,S,Canada,3.0,20900 marchmont west,1.0,790.0,ceil,f,H7g 1v8
Net2660,Marsh & McLennan,,99.0,467543.0,Networkroom,O,1-339-231-7565,,W,United States of America,5.0,5755 bluff road,3.0,394.0,Ifti,F,85284
MAC2661,Embarq,,73.0,294325.0,MAC MAID,O,1-515-519-6455,Q,,United States of America,0.0,1715 texas west,3.0,809.0,ROXANA,m,X7j 1r4
Wil2662,Piedmont Natural Gas,,12.0,456076.0,Willette,O,1-069-658-5070,N,M,United States of America,1.0,16552 FRESCO SOUTH,1.0,365.0,carlotta,,77101
Tri2663,Cardinal Health,,96.0,95438.0,Triplehorn,O,1-008-569-7239,,S,United States of America,3.0,24683 meadowlark boulevard,3.0,388.0,MIRIAM,,27604
Pul2664,Genworth Financial,,78.0,375099.0,Pullan,O,1-844-879-4783,,S,United States of America,0.0,20954 belt line rue,1.0,,anjela,,Y1b 1g4
ORD2665,Activision Blizzard,,49.0,330705.0,ORDWAY,O,1-937-645-7224,,,United States of America,3.0,18458 yorkchester west,1.0,713.0,Mahesh,,78712
MCC2666,,,55.0,124418.0,MCCORD,O,1-655-019-1423,,U,Canada,1.0,21180 trafalgar way,4.0,,Jacinta,,H7f 1t8
Mob2667,Schnitzer Steel Industries,,79.0,244689.0,Mobley,R,1-735-199-1667,,S,United States of America,2.0,17057 eden lower,1.0,711.0,NUVIT,F,35203
Hut2668,Ameren,,,458595.0,Hutt,O,1-855-989-0901,,M,United States of America,0.0,19634 el monte boulevard,5.0,429.0,birgitte,f,45252
Swr2669,Windstream,,37.0,478075.0,Swr,O,1-309-403-7862,Y,U,United States of America,4.0,7667 bayridge road,5.0,318.0,haley,,m5e 1u2
TUL2670,Psychiatric Solutions,,89.0,210110.0,TULLY,O,1-201-502-8143,,,United States of America,2.0,24713 sanders drive,,529.0,NGUYEN,,19249
Cox2671,ServiceMaster,Apt. 513,11.0,198746.0,Coxall,O,1-799-779-6383,V,M,United States of America,2.0,9941 briar forest street,1.0,739.0,NATALY,M,85014
rut2672,Timken,,54.0,178148.0,rutyna,O,1-304-579-2481,A,M,Canada,1.0,21088 murie street,5.0,536.0,Gina,f,94109
kuh2673,Steelcase,,71.0,310156.0,kuhn,R,1-788-984-4408,,M,Canada,1.0,1063 dunbar lower,0.0,397.0,Betteann,,27405
Gid2674,Granite Construction,,89.0,247681.0,Gidaro,O,1-075-490-7153,,M,United States of America,3.0,1424 east road,3.0,619.0,Bogdan,,36132
mcc2675,Pride International,,92.0,177779.0,mccorkle,U,1-836-751-8488,B,M,United States of America,2.0,20420 lynnfield lane,1.0,772.0,LRC,M,93362
Tra2676,Spherion,apt. 955,31.0,209850.0,Traugott,O,1-167-265-0158,,W,United States of America,2.0,12957 warren crescent,2.0,690.0,REINE,m,v6q 1q8
Ali2677,Timken,,50.0,298798.0,Alikhan,O,1-106-679-6796,K,U,United States of America,3.0,23987 valderra park,4.0,840.0,Brittani,m,V6q 1t4
Arm2678,Applied Industrial Tech,Apt. 476,,93065.0,Armolavicius,O,1-830-920-0254,,S,United States of America,,11183 COUNTRY SOUTH,0.0,598.0,chiarra,,20046
Bla2679,Agilent Technologies,Apt. 513,48.0,288453.0,Blakey,O,1-267-240-1336,,M,United States of America,2.0,7366 fox boulevard,5.0,547.0,Udaya,M,M5g 1x1
sut2680,Starwood Hotels & Resorts,,66.0,45072.0,sutton,O,1-645-656-7265,,M,United States of America,4.0,24280 piney point rue,5.0,,anthia,m,M5F 1X8
Pet2681,Loews,APT. 508,56.0,225717.0,Petrinack,O,1-518-561-5857,,S,United States of America,2.0,17042 lancaster east,4.0,838.0,Chungsik,m,47736
sob2682,Steel Dynamics,Suite 113,87.0,222839.0,sobkow,,1-070-047-4064,,M,Canada,1.0,22319 amherst street,1.0,449.0,SETSUKO,,76710
Sim2683,Wesco International,,82.0,309291.0,Simard-normandin,U,1-803-791-8008,,S,United States of America,2.0,21181 2nd rue,3.0,500.0,MARQUITA,,77232
lar2684,DuPont,,,248351.0,lara,O,1-572-391-8205,,M,Canada,5.0,11828 butler park,0.0,494.0,franz,,93329
Bat2685,Edison International,,81.0,163421.0,Battershill,O,1-508-321-5863,,S,United States of America,,24438 cedar springs avenue,5.0,,aurlie,m,77223
Her2686,Cracker Barrel Old Country,,44.0,393289.0,Herak,R,1-313-064-1613,,W,United States of America,5.0,13892 jennings road,0.0,569.0,lacey,,98113
Vei2687,Guess,SUITE 48,25.0,363868.0,Veilleux,O,1-287-082-2410,,U,United States of America,3.0,16648 ALEXIS AVENUE,1.0,414.0,Rhoda,f,H2c 1w1
Pri2688,Sally Beauty Holdings,,70.0,369608.0,Prichard,U,1-252-529-0102,,M,United States of America,3.0,2240 appleby road,2.0,814.0,Iris,,23287
Pcb2689,Virgin Media,,87.0,131105.0,Pcbtools,U,,U,U,United States of America,5.0,3202 powers lower,3.0,416.0,Natasha,F,E7n 1h8
Tak2690,Zale,,22.0,64311.0,Taki,O,1-751-961-1617,,U,Canada,0.0,11516 tanner street,2.0,782.0,Nikolia,f,40516
sau2691,Pinnacle West Capital,,96.0,495659.0,saundercook,R,1-088-530-9154,,U,United States of America,,17411 vandenburg north,0.0,735.0,ADEL,,77112
tur2692,Lincoln Electric Holdings,,,276647.0,turkovic,,1-442-096-8433,D,M,United States of America,5.0,4373 NEVILLE NORTH,2.0,555.0,Marcos,,V6q 1t8
Au-2693,NBTY,,78.0,202431.0,Au-yeung,R,1-258-389-6827,Q,M,Canada,5.0,16064 TOWERWOOD CRESCENT,1.0,,suellen,,h2b 1u1
Ver2694,Philip Morris International,,24.0,256659.0,Verification,O,1-953-932-0318,S,M,United States of America,5.0,12460 CLAYTON STREET,,657.0,etienne,,27614
REI2695,OfficeMax,,95.0,219099.0,REISER,R,1-702-756-2516,X,U,Canada,0.0,3234 pasadena boulevard,2.0,722.0,Richardson,,85770
Osb2696,Charming Shoppes,,84.0,124595.0,Osborne,O,1-585-583-0294,R,D,Canada,5.0,3146 HOWSER LANE,0.0,611.0,Marko,,85225
Bra2697,First Data,,2.0,271755.0,Brashear,R,1-079-912-0788,C,S,United States of America,,14853 COMMERCE PARK,1.0,645.0,ariel,m,46215
CIC2698,Spectra Energy,,17.0,78637.0,CICCARELLI,O,1-163-941-8955,L,D,United States of America,3.0,21448 HAMPTON BOULEVARD,5.0,373.0,lex,,78416
kau2699,Bank of New York Mellon Corp.,,51.0,380592.0,kausche,O,1-479-857-1392,,M,United States of America,1.0,3833 princeton crescent,3.0,718.0,STARSDPS,,99575
LOY2700,IAC/InterActiveCorp,,13.0,245969.0,LOYOLA,U,1-377-554-5670,Q,W,United States of America,,21370 king rue,1.0,680.0,DINO,F,93340
new2701,Dick's Sporting Goods,,16.0,435461.0,newnam,O,1-152-372-9888,,U,United States of America,3.0,2086 weller road,5.0,739.0,Ivan,,37231
mar2702,Harley-Davidson,,8.0,323412.0,marchetti,,1-677-325-7582,,D,Canada,5.0,18955 spruce street,2.0,777.0,angelle,,v5b 1p2
bra2703,Raytheon,,29.0,386727.0,braverman,O,1-426-645-9381,,W,United States of America,1.0,23012 wathan court,5.0,679.0,Lorelei,,V6c 1q1
MEF2704,NYSE Euronext,,38.0,274587.0,MEFFE,R,1-093-167-3015,,M,Canada,0.0,24653 leon west,5.0,633.0,Kass,v,64157
Lie2705,Ruddick,,47.0,358418.0,Lienemann,R,1-935-788-0668,A,D,United States of America,2.0,4708 EDWARDS WAY,3.0,482.0,milka,,90877
Tiu2706,NCR,,16.0,466250.0,Tiu,O,1-944-701-6840,,M,United States of America,4.0,21422 INGERSOLL EAST,1.0,460.0,yukinaga,f,94343
mah2707,,,84.0,,mahoney,O,1-075-887-2122,L,U,United States of America,1.0,11678 NEWPORT NEWS LOWER,2.0,747.0,Bobbe,,38113
Rob2708,Activision Blizzard,,7.0,138085.0,Robb,R,1-974-657-4277,A,S,United States of America,1.0,15645 sabine rue,2.0,476.0,LAURETTE,,90508
Des2709,American National Insurance,,93.0,257816.0,Desharnais,O,1-366-521-5512,,M,United States of America,1.0,10906 runyan east,3.0,663.0,Koressa,M,V6c 1q7
Coo2710,Quiksilver,,29.0,93116.0,Cooke,R,1-557-981-2400,,M,United States of America,0.0,24683 MEADOWLARK BOULEVARD,5.0,384.0,Prudence,F,V6t 1t7
hal2711,NII Holdings,,60.0,208050.0,halicki,O,1-516-047-4782,P,M,United States of America,4.0,19342 wycliffe park,5.0,426.0,AACCF,M,60769
Bol2712,Costco Wholesale,,19.0,385632.0,Bolton,R,1-708-351-7149,K,M,United States of America,3.0,24468 brooks lane,0.0,576.0,meriline,,99760
fat2713,Toro,,80.0,499635.0,fatica,U,1-365-026-3585,,U,United States of America,0.0,20798 baltic north,2.0,610.0,Celie,,V6f 1s4
BRO2714,Raymond James Financial,,58.0,130775.0,BROUILLETTE,O,1-736-669-1694,,M,United States of America,2.0,10863 wisteria south,1.0,346.0,HAMID,F,90051
REE2715,Cognizant Technology Solutions,,1.0,29313.0,REETZ,O,1-037-733-0728,E,W,United States of America,2.0,2579 CREEKBEND WAY,4.0,581.0,SOUPHALACK,M,e7o 1q2
Mos2716,Aon,,62.0,61536.0,Moschopoulos,O,1-355-638-5202,,D,United States of America,4.0,5935 MCAFEE PARK,1.0,335.0,bachittar,,60649
can2717,Bon-Ton Stores,,30.0,232556.0,canada,R,1-829-849-8415,,M,United States of America,0.0,15465 cliffbrook west,5.0,361.0,jaclyn,m,92135
Kor2718,RadioShack,,30.0,65894.0,Kordik,O,1-029-612-0075,,M,Canada,4.0,8447 hoke upper,5.0,490.0,OPER,,31208
Tsc2719,HealthSouth,,95.0,331919.0,Tschaja,O,1-009-000-6688,G,M,United States of America,2.0,13429 spring crescent,5.0,582.0,GINEVRA,,55430
mac2720,Pepsi Bottling,,32.0,185828.0,macmillan-brown,O,1-714-464-1102,B,M,United States of America,3.0,19554 olmos upper,3.0,552.0,Lorita,f,v6u 1t2
Gas2721,Perini,,8.0,42992.0,Gascho,O,1-147-962-0382,,W,Canada,1.0,7477 cone way,1.0,549.0,brandea,,19113
Siu2722,CB Richard Ellis Group,,62.0,6555.0,Siu-kwok,R,1-268-499-0563,M,U,United States of America,4.0,24558 pampas north,3.0,779.0,BLINNIE,,h2g 1u6
rec2723,MDU Resources Group,,30.0,,reckhard,R,,,U,United States of America,2.0,10474 hickorybark court,5.0,639.0,Jazmin,,V6R 1R3
Hew2724,Peabody Energy,,79.0,352112.0,Hewitt,U,1-242-537-7924,,W,United States of America,2.0,6156 holmes court,1.0,540.0,Goldwyn,f,70166
PAN2725,Western Refining,,83.0,313996.0,PANESAR,O,1-231-088-7172,,M,United States of America,,14546 LA PEER DRIVE,2.0,735.0,Felecia,M,H7f 1v2
DEN2726,Precision Castparts,apt. 288,68.0,401286.0,DENNEY,O,1-458-609-9778,,U,United States of America,3.0,4078 lexington north,4.0,763.0,ANNA-MARIA,F,80106
cre2727,Cigna,,34.0,233170.0,creecy,O,1-622-867-9342,,U,Canada,5.0,4655 bay upper,2.0,447.0,Lil,,31211
Dou2728,Bed Bath & Beyond,,,413483.0,Doughty,O,1-666-364-2284,,W,Canada,2.0,15201 beale east,2.0,314.0,EMYLEE,,h2d 1u1
mcc2729,Baker Hughes,,59.0,190901.0,mccafferty,R,1-197-697-9083,Z,W,United States of America,1.0,8532 cooper lane,1.0,748.0,Carry,F,43652
KOL2730,Reynolds American,,60.0,85322.0,KOLK,R,1-016-028-6895,,W,Canada,4.0,21088 murie street,5.0,790.0,Glenna,f,80232
SLU2731,BMC Software,,66.0,253092.0,SLUNDER,R,1-323-687-9990,,M,Canada,2.0,22607 ATLANTIC RUE,1.0,803.0,MARIEKE,,21206
Gon2732,Chesapeake Energy,,6.0,6911.0,Gonsalves,R,1-626-981-0542,,S,United States of America,2.0,17825 fleet south,0.0,787.0,Tanhya,,H2C 1X4
GIO2733,Liberty Mutual Insurance Group,,47.0,204760.0,GIOFFRE,O,1-896-841-7105,E,M,United States of America,4.0,23680 alpha park,3.0,433.0,deva,,H2B 1Z3
Arm2734,Sentry Insurance Group,,31.0,269938.0,Armolavicius,R,1-947-961-7229,,S,United States of America,0.0,16956 bellwood rue,2.0,694.0,Lola,,A2B 1V6
Abb2735,C.R. Bard,,57.0,174038.0,Abbatantuono,O,1-679-463-9913,G,U,United States of America,,11635 sun tree west,5.0,844.0,minh-phuc,F,t5a 1q1
cot2736,,,56.0,391545.0,cotugno,O,1-025-818-5831,Z,M,Canada,2.0,18270 hickorybark drive,5.0,458.0,Rayna,,C2B 4X3
BLU2737,Newell Rubbermaid,,1.0,98279.0,BLUMENFELD,R,1-226-650-8062,,M,United States of America,2.0,22232 SOUTH DRIVE,0.0,520.0,josee,,77034
WA2738,BorgWarner,,35.0,26241.0,WA,O,1-393-763-8729,,M,United States of America,4.0,11596 pampas rue,2.0,359.0,beatriz,M,53220
Gli2739,GameStop,,68.0,146659.0,Glinka,,1-408-620-4401,,W,Canada,0.0,24695 hampton boulevard,4.0,798.0,dorene,,b8a 1z5
Dun2740,Ford Motor,,43.0,227491.0,Dunfield,O,1-842-112-3056,,S,United States of America,1.0,17825 fleet south,2.0,500.0,Yvet,m,b1c 1w1
Lac2741,Kellogg,,,445786.0,Lacosse,O,1-784-998-7541,,M,United States of America,5.0,2792 pike court,0.0,364.0,Clayton,F,M9f 1u5
Mac2742,,,5.0,239375.0,Macpherson,R,1-862-600-1265,,M,United States of America,1.0,23223 woodlawn upper,3.0,699.0,kiennghiep,F,68515
sos2743,HSN,,,1433.0,sosa,O,1-990-122-8973,T,S,Canada,5.0,16719 ridgelea south,1.0,702.0,Hady,m,79118
cro2744,Terra Industries,,11.0,316228.0,cronin,O,1-431-563-7740,,S,Canada,2.0,1270 hughes lane,2.0,705.0,Wendeline,,V6g 1s5
van2745,Radian Group,,44.0,100354.0,van gaal,R,1-438-091-2762,U,,United States of America,3.0,7575 bernard court,0.0,359.0,Halley,,M6u 1h2
Moe2746,Source Interlink Cos.,,40.0,243430.0,Moen,R,1-432-824-7248,H,M,United States of America,4.0,9598 ullrich avenue,0.0,742.0,Harlie,M,T6D 1D1
CAR2747,NewPage Holding,,66.0,498209.0,CARRMTCE,O,1-531-493-0202,,M,United States of America,5.0,2682 lumber park,2.0,529.0,Keelia,M,V6M 1V3
Col2748,Ferrellgas Partners,,61.0,481343.0,Coldwell,O,1-502-962-0588,P,M,United States of America,3.0,21380 DURANGO PARK,,694.0,Kathleen,,27710
Szk2749,NTK Holdings,,,196094.0,Szkarlat,O,1-537-717-3816,E,M,United States of America,2.0,8974 courtland avenue,5.0,300.0,Ardella,m,T5b 1j9
rea2750,NYSE Euronext,,56.0,29162.0,reade,O,1-996-248-8080,,U,Canada,0.0,24950 sheppard lane,,694.0,MADLIN,m,m5g 1w9
far2751,Warner Music Group,Apt. 646,1.0,,farrow,O,1-478-137-6330,S,S,United States of America,4.0,18513 vickers avenue,5.0,347.0,Bina,M,94511
Col2752,MasterCard,,45.0,289365.0,Coleman,O,1-673-178-8026,,U,Canada,5.0,4871 havenridge court,3.0,433.0,Sherman,f,v6t 1u8
Esp2753,Boeing,,89.0,468678.0,Esposito,R,1-457-010-6560,,S,Canada,0.0,8092 gibbes court,5.0,830.0,rozelle,F,63146
MCB2754,Retail Ventures,,27.0,27860.0,MCBROOM,O,1-737-521-1134,,U,United States of America,1.0,8072 hughes west,3.0,552.0,KONSTANZE,M,48154
Nan2755,Safeway,,44.0,19124.0,Nance,O,1-421-526-3315,V,W,United States of America,5.0,18065 FOUR POINTS DRIVE,4.0,370.0,Hilliard,f,43645
CON2756,Int. Flavors & Fragrances,,74.0,385674.0,CONDURELIS,O,1-586-979-0879,,M,United States of America,1.0,755 MAYWIND SOUTH,1.0,357.0,Gerard,f,23606
Fil2757,Principal Financial,,,105231.0,Fillmore,U,1-113-655-0754,,U,Canada,3.0,22480 lenwood street,2.0,742.0,Mami,f,67217
VOI2758,Buildings Materials Corp.,,55.0,221540.0,VOIGHT,R,,,S,United States of America,1.0,8288 TARTAN WEST,3.0,512.0,Kwok-lan,f,21237
Vie2759,,,88.0,241374.0,Vieregge,O,1-514-126-5667,M,S,United States of America,2.0,8617 woodcrest north,1.0,441.0,UDAY,,68120
Hem2760,Cabot,,34.0,323298.0,Hempinstall,O,1-545-836-7453,,S,United States of America,3.0,21782 miller south,0.0,438.0,Kaz,,28223
tyd2761,General Growth Properties,,46.0,48708.0,tyda,O,1-477-145-8072,,M,United States of America,5.0,13904 MAHONIA BOULEVARD,3.0,403.0,amelita,M,19152
GER2762,Coach,,30.0,29427.0,GERME,O,1-464-079-9711,G,M,United States of America,4.0,17491 roswell south,5.0,489.0,Chick,D,99202
Dec2763,Hasbro,,99.0,282381.0,Decker,O,1-441-807-1287,,S,United States of America,2.0,6488 APPLEWOOD DRIVE,5.0,633.0,Nang,,94661
THE2764,Wesco International,,93.0,60527.0,THEODORE,O,1-222-161-3033,,S,United States of America,1.0,19106 brielle way,3.0,632.0,krysta,f,76148
Che2765,Praxair,,67.0,170873.0,Chene,U,,,U,United States of America,3.0,13147 YOHAN ROAD,4.0,762.0,Lona,M,47718
Als2766,Procter & Gamble,,92.0,27830.0,Alspaugh,O,1-373-005-0101,P,M,United States of America,3.0,13070 PANTHER CREEK EAST,1.0,716.0,NALANI,,35846
FRA2767,Great Atlantic & Pacific Tea,,57.0,347411.0,FRANCOEUR,R,1-873-695-5709,W,M,United States of America,2.0,18673 BURGOYNE EAST,3.0,845.0,radford,F,91225
Kee2768,Goldman Sachs Group,Suite 459,78.0,84601.0,Keeler,R,1-897-157-1787,,,United States of America,1.0,17216 montview upper,0.0,778.0,Toyanne,,99618
POR2769,Reliance Steel & Aluminum,,97.0,64970.0,PORTIGAL,R,1-555-735-3043,,U,Canada,4.0,14930 griffin upper,2.0,601.0,Gypsy,,M2p 1d8
Did2770,Harman International Ind.,,,335069.0,Dido,O,1-917-611-5624,,S,United States of America,1.0,19199 keene park,,775.0,SELESTINA,,h5j 1q9
WEL2771,Apple,,37.0,220731.0,WELHAM,U,1-020-514-2847,E,U,Canada,5.0,20644 BIRCHWOOD WAY,0.0,420.0,KAROLE,f,43613
Sic2772,Perini,,27.0,174.0,Sicotte,O,1-591-901-3546,,M,United States of America,1.0,11797 howser court,4.0,780.0,Jonelle,,T5C 1M3
Ros2773,Verso Paper,,2.0,160521.0,Rosewell,O,1-307-128-4738,,S,United States of America,4.0,14830 edgewood road,1.0,392.0,GORDY,m,33178
bia2774,Jones Lang LaSalle,,56.0,91310.0,biard,O,1-126-139-9254,S,M,United States of America,1.0,20775 SHELTER WEST,1.0,544.0,mahmood,,20058
Jen2775,General Dynamics,,5.0,204636.0,Jenner,U,1-075-724-5598,,S,United States of America,0.0,19817 rosedale road,4.0,593.0,lacey,M,72295
may2776,Visa,,79.0,122932.0,mayne,U,,,M,United States of America,5.0,5118 MONTVIEW COURT,3.0,637.0,Syd,,99676
bla2777,HealthSouth,,72.0,393850.0,blanchet,O,1-592-384-8657,,M,United States of America,2.0,19604 hawkins park,4.0,436.0,Sibyl,,90820
gav2778,Burlington Coat Factory,,16.0,253885.0,gavidia,O,1-977-759-2142,,M,United States of America,0.0,21434 robertson south,0.0,686.0,Lib,F,06613
Tam2779,Family Insurance Group,,27.0,329721.0,Tamura,O,1-902-444-2845,,,United States of America,0.0,15729 FONDREN STREET,0.0,526.0,Clayton,,64173
Ror2780,Universal American,suite 185,96.0,,Rorie,U,1-313-791-5628,,W,United States of America,1.0,15065 bellaire crescent,0.0,561.0,Shelia,,78259
Sus2781,Applied Biosystems,,74.0,95876.0,Susanto,U,1-613-592-9537,G,M,United States of America,5.0,287 woodland park court,4.0,616.0,Amato,F,47715
