AgencyID,CreditRating,Employer,OwnOrRentFlag,AddressLine1,Phone,NetWorth,PostalCode,Income,MaritalStatus,Age,Country,Gender,State,NumberCreditCards,AddressLine2,City,NumberCars,NumberChildren
JOS2388,640.0,Graham Packaging,O,11173 VANCE JACKSON NORTH,1-136-131-3005,307391.0,95215,264065.0,M,46.0,United States of America,,British Columbia,9.0,,Huntington Beach,1.0,3.0
Run2389,,Express Scripts,O,20143 8th crescent,1-560-985-7252,1654065.0,76155,77859.0,S,60.0,United States of America,F,DC,4.0,Apt. 690,Charleston,1.0,5.0
sha2390,543.0,Verso Paper,O,14518 westheimer avenue,1-253-554-0978,476567.0,75023,344724.0,D,96.0,United States of America,f,Manitoba,6.0,,Shreveport,5.0,0.0
HAV2391,772.0,Robert Half International,R,8251 SARATOGA UPPER,1-776-465-5292,2923115.0,V6S 1S1,68202.0,S,92.0,Canada,,AK,0.0,,Mesa,2.0,0.0
mcd2392,406.0,Merck,O,5007 SANDPOINT STREET,1-579-954-6605,3191341.0,V6w 1r9,19561.0,U,73.0,United States of America,F,OK,0.0,Apt. 527,Yellow Knife,,1.0
Kee2393,466.0,Kraft Foods,U,24444 strass upper,1-277-626-7340,1825169.0,V6v 1u3,290416.0,M,88.0,United States of America,m,NE,6.0,,Billings,5.0,5.0
bud2394,,Wynn Resorts,O,12481 HAYDEN LOWER,,453059.0,90183,103318.0,W,98.0,Canada,,PA,5.0,,Spokane,1.0,
NAD2395,430.0,Williams,R,11618 jack north,1-525-942-7842,789229.0,90055,223121.0,S,24.0,United States of America,f,NC,8.0,,Chicago,4.0,3.0
ska2396,637.0,Family Dollar Stores,O,6047 knipp boulevard,1-827-599-6170,818733.0,M2p 1d1,163966.0,S,97.0,United States of America,M,WY,5.0,,St. Johns,1.0,4.0
Bro2397,723.0,Texas Instruments,O,15972 valita upper,1-803-310-0973,1146215.0,70837,405249.0,M,50.0,Canada,,NJ,10.0,Apt. 604,Wilmington,1.0,1.0
fal2398,431.0,Hershey,O,17043 montview west,1-285-123-0647,765929.0,93874,289248.0,S,56.0,United States of America,m,ND,2.0,,Oshawa,2.0,2.0
Bra2399,380.0,Alliant Techsystems,R,17521 reilly street,1-792-369-1693,2493355.0,A5e 1b6,150068.0,M,78.0,United States of America,m,CA,,,Scottsdale,2.0,2.0
Cha2400,361.0,Susser Holdings,R,12906 stanford road,1-267-442-4691,1259266.0,91187,121986.0,S,44.0,Canada,,MT,5.0,,Montpelier,1.0,0.0
Ram2401,495.0,Graybar Electric,O,13859 chelsea drive,1-276-616-2187,3439765.0,V6k 1p3,118455.0,M,10.0,United States of America,m,FL,3.0,,Knoxville,0.0,0.0
BER2402,712.0,United Stationers,O,2240 clifton lower,1-863-018-3101,3477009.0,19049,142989.0,M,78.0,United States of America,M,NY,10.0,,Spokane,5.0,4.0
DEI2403,300.0,Convergys,O,2845 trafalgar east,1-254-813-2409,273551.0,19901,88889.0,M,59.0,United States of America,m,VT,5.0,,Escondido,4.0,3.0
Mat2404,756.0,Amazon.com,R,2583 CLOWER SOUTH,1-231-582-3301,3598989.0,T6a 1e3,211042.0,M,18.0,United States of America,,KY,10.0,,Huntsville,1.0,
VID2405,385.0,Graham Packaging,O,7455 clint rue,1-231-972-4877,1838539.0,V6o 1v4,418158.0,M,89.0,United States of America,,WA,2.0,Apt. 707,Riverside,4.0,5.0
Vaj2406,403.0,NiSource,O,19969 austin boulevard,1-516-377-7708,501581.0,C2b 4w3,68534.0,M,59.0,United States of America,,FL,2.0,,Seattle,5.0,0.0
AMB2407,530.0,Diebold,O,5686 covecreek way,1-361-016-4768,691284.0,23456,29809.0,D,89.0,Canada,,Alberta,0.0,APT. 778,Chesapeake,2.0,1.0
PAU2408,728.0,NuStar Energy,O,13056 BEATTY WAY,1-299-636-8828,3803644.0,H7e 1u9,100377.0,M,93.0,United States of America,,WA,8.0,,Hampton,2.0,0.0
tel2409,425.0,Jacobs Engineering Group,O,12918 elle lee boulevard,1-784-156-3243,435710.0,M5C 1Y7,23274.0,M,59.0,United States of America,,Quebec,9.0,,Moncton,3.0,2.0
MER2410,838.0,Great Plains Energy,O,3778 crossus rue,1-603-384-0141,3676718.0,m5a 1u4,476378.0,S,,Canada,F,WI,4.0,,Hialeah,2.0,5.0
Szu2411,426.0,Xilinx,,17997 mcshann street,1-730-766-5544,1661730.0,32827,126983.0,U,82.0,Canada,M,NC,2.0,,Whitehorse,3.0,0.0
KLU2412,382.0,Newmont Mining,O,8579 kane avenue,1-324-224-1235,922490.0,h6c 1y3,492386.0,U,79.0,United States of America,e,NE,1.0,,Henderson,4.0,1.0
Bou2413,470.0,Exterran Holdings,O,6429 reeves lower,1-265-675-3983,175260.0,49510,434764.0,M,67.0,United States of America,F,AZ,6.0,,Concord,5.0,5.0
Mar2414,643.0,Texas Instruments,O,19647 BONNIE BRAE DRIVE,1-285-321-8358,333822.0,t5b 1t6,9201.0,W,38.0,United States of America,m,NH,9.0,,Jacksonville,3.0,2.0
Lea2415,336.0,,O,13222 GLEN LOCH ROAD,1-759-048-0379,612598.0,H2g 1x4,83346.0,S,73.0,United States of America,,MN,5.0,,Biloxi,0.0,3.0
Kaj2416,430.0,Corning,O,21404 sheriden south,1-030-855-5087,1410167.0,59801,337612.0,M,40.0,Canada,F,NV,4.0,,Irvine,5.0,3.0
Pil2417,626.0,Perot Systems,O,7837 howell court,1-258-808-3867,3435054.0,06516,14999.0,M,8.0,United States of America,f,NH,0.0,,Irving,1.0,3.0
Dan2418,510.0,MEMC Electronic Materials,R,9565 cappel road,1-574-110-8347,3555231.0,H7e 1s6,390943.0,D,80.0,Canada,f,CA,,,Modesto,3.0,3.0
Kor2419,678.0,Sealed Air,O,7936 ALTAMESA LANE,1-331-337-0118,1480405.0,C2b 4x5,268540.0,U,44.0,United States of America,,DC,2.0,,Santa Rosa,1.0,2.0
ORO2420,,Brown-Forman,O,2867 BUCKLINE WEST,1-912-593-0222,1066895.0,94394,118659.0,D,59.0,United States of America,M,MO,6.0,,Hialeah,5.0,5.0
nis2421,660.0,Pacific Life,O,24450 marcus street,1-277-879-4481,3971086.0,63131,,D,35.0,United States of America,f,IN,2.0,,Fort Smith,1.0,0.0
ABO2422,308.0,,O,19412 broad lower,1-078-873-5666,2940249.0,32229,302201.0,S,9.0,United States of America,,ND,2.0,,Vancouver,3.0,1.0
Flo2423,693.0,ConocoPhillips,O,7046 mcgill crescent,1-103-766-0853,2209963.0,E7o 1i7,74394.0,S,12.0,United States of America,F,MA,1.0,,Vallejo,5.0,1.0
Bin2424,433.0,Alaska Air Group,,12049 trail lake south,1-873-999-1219,3294632.0,80917,194980.0,U,26.0,United States of America,,New Brunswick,1.0,,Fort Collins,4.0,2.0
nai2425,445.0,USG,O,15063 milbury park,1-186-167-9313,3057439.0,40222,,D,20.0,United States of America,m,Saskatchewan,6.0,,Hull,1.0,
TOT2426,738.0,Genworth Financial,O,18909 hawkins way,1-508-959-3118,3955763.0,06145,336229.0,U,13.0,United States of America,M,NV,5.0,,Elizabeth,5.0,0.0
RAB2427,621.0,Lubrizol,O,9540 KINGSBRIDGE AVENUE,1-735-715-6751,3877300.0,t5b 1t7,497579.0,M,87.0,United States of America,M,KY,3.0,,Wichita,3.0,1.0
She2428,411.0,Moog,O,16652 AMES UPPER,,96732.0,M5D 1X1,441192.0,S,97.0,United States of America,m,New Brunswick,4.0,,Glendale,0.0,5.0
SHE2429,495.0,E*Trade Financial,O,9849 harrington park,1-288-305-3374,239024.0,T6b 1d5,213201.0,,56.0,United States of America,,WV,7.0,,Cheyenne,0.0,5.0
Tem2430,833.0,Equity Residential,O,2998 inwood west,1-759-617-6288,2943517.0,H2A 1Z5,421941.0,U,50.0,United States of America,,AL,1.0,apt. 339,Moncton,1.0,5.0
Spa2431,724.0,Chemtura,R,20657 westella way,1-995-629-8861,1814056.0,46251,294810.0,U,63.0,Canada,,MN,0.0,,Chula Vista,5.0,4.0
Den2432,712.0,Great Plains Energy,O,13134 ANSLEY UPPER,1-643-458-6747,539794.0,92512,358662.0,M,55.0,United States of America,,Newfoundland,2.0,,Vancouver,2.0,3.0
CAT2433,447.0,AnnTaylor Stores,O,18993 RIVAS RUE,1-327-744-3914,1110673.0,60714,338329.0,M,46.0,United States of America,,ID,4.0,,Ann Arbor,3.0,
Rem2434,560.0,American Financial Group,O,7828 cartwright park,1-479-617-5944,867403.0,55412,401451.0,U,85.0,United States of America,f,IL,8.0,,Edmonton,0.0,5.0
INT2435,510.0,,O,20870 charthouse lane,1-926-479-0855,3929518.0,32256,358100.0,U,52.0,United States of America,,TX,7.0,,Escondido,4.0,1.0
kle2436,426.0,Apollo Group,O,20826 BELLWOOD CRESCENT,1-853-381-3731,1980437.0,H6b 1y1,25264.0,M,37.0,United States of America,,ID,3.0,,Pittsburgh,4.0,0.0
MAT2437,380.0,NCR,,19199 keene park,1-145-463-1976,2245529.0,T5c 1q3,84912.0,M,94.0,United States of America,M,NE,7.0,,Newport News,0.0,4.0
Mac2438,829.0,Newmont Mining,U,16235 wolcrest road,1-417-646-5605,3232054.0,33329,76255.0,U,2.0,United States of America,,NY,6.0,Suite 203,Tampa,5.0,0.0
Str2439,756.0,Hexion Specialty Chemicals,R,17334 LAVENDER STREET,1-254-792-5172,1104508.0,25326,2520.0,M,80.0,United States of America,,Prince Edward Island,3.0,,Salem,1.0,0.0
GUL2440,844.0,Sunrise Senior Living,,12985 camp bowie south,1-554-981-8742,770915.0,30329,9593.0,M,39.0,United States of America,M,NV,0.0,,Baton Rouge,1.0,
nug2441,343.0,New Jersey Resources,O,19744 taylor crest street,1-811-583-7791,3905168.0,59806,241573.0,D,83.0,Canada,M,Nova Scotia,4.0,,Evansville,3.0,5.0
BOS2442,722.0,Symantec,O,3504 regency avenue,1-948-516-2141,,80101,126785.0,U,96.0,Canada,m,OK,5.0,,Irving,4.0,1.0
Tho2443,748.0,General Dynamics,U,24996 robbins east,1-710-447-3720,2516706.0,80013,205466.0,S,17.0,United States of America,M,CT,3.0,,Gary,3.0,2.0
Bou2444,695.0,PetSmart,R,15883 baltic south,1-742-084-9911,3160249.0,72219,468873.0,M,94.0,United States of America,m,DE,5.0,,Denver,0.0,2.0
Jac2445,745.0,Penske Automotive Group,O,21414 pasadena road,,2510352.0,33304,258482.0,,33.0,United States of America,F,SD,5.0,,Oceanside,0.0,3.0
cze2446,847.0,Centex,O,3549 ANSLEY WEST,1-195-728-0020,36525.0,77036,7356.0,M,,Canada,M,MA,4.0,,Provo,,1.0
Ger2447,381.0,Nicor,O,14422 morning rue,1-228-969-9945,3461749.0,H5k 1r6,104883.0,D,65.0,United States of America,,AR,5.0,Apt. 529,West Covina,3.0,1.0
tot2448,619.0,Bed Bath & Beyond,O,17676 rusk street,1-937-757-4887,2301563.0,64055,254897.0,U,29.0,United States of America,,AK,4.0,,Eugene,4.0,5.0
Die2449,776.0,Fannie Mae,O,24890 LAKE DRIVE,1-223-475-2215,470186.0,89106,155066.0,M,86.0,Canada,,New Brunswick,5.0,,Mesquite,4.0,0.0
Al 2450,676.0,Exelon,O,232 LYLE PARK,1-932-796-3639,2484226.0,V6F 1S4,274050.0,S,77.0,United States of America,,WA,5.0,,Santa Rosa,1.0,2.0
De 2451,486.0,Peter Kiewit Sons',O,18675 CALHOUN LANE,1-754-693-6021,1175022.0,99602,296397.0,M,69.0,United States of America,,WY,6.0,,Moncton,4.0,1.0
Dow2452,653.0,PG&E Corp.,R,6464 bonnie brae street,1-445-987-0277,544166.0,m8c 1x6,410542.0,M,95.0,United States of America,,Quebec,8.0,,Toledo,1.0,0.0
Hol2453,832.0,Alliance Data Systems,O,24178 turtle creek street,1-392-226-6806,,M5g 1v2,359562.0,S,49.0,United States of America,,AK,8.0,,Glendale,3.0,0.0
D'i2454,836.0,Agilent Technologies,R,12009 pharr south,1-827-713-7304,508955.0,h5l 1r3,277112.0,U,36.0,United States of America,f,ID,1.0,,Huntsville,1.0,2.0
OFC2455,360.0,Eastman Kodak,O,20109 alexis lane,1-190-997-5376,1076885.0,76707,330077.0,S,45.0,United States of America,,MO,6.0,Apt. 192,Rochester,4.0,2.0
Rfa2456,,Unitrin,O,19435 montfort road,1-102-439-7343,109839.0,95351,173452.0,M,41.0,United States of America,,WY,8.0,,Montreal,5.0,3.0
cod2457,365.0,Itron,O,10448 DAIRY ASHFORD COURT,1-404-924-2652,3742925.0,80051,204918.0,W,12.0,United States of America,,MT,9.0,,Coral Springs,0.0,0.0
SET2458,496.0,Consolidated Edison,U,18966 BELT LINE UPPER,1-379-416-7367,2279424.0,57114,433610.0,S,68.0,United States of America,,ND,0.0,,Sunnyvale,4.0,0.0
rid2459,553.0,Northeast Utilities,O,11640 baltic upper,1-932-040-3179,2135093.0,91919,462885.0,M,44.0,United States of America,,PA,9.0,Apt. 678,New Orleans,5.0,0.0
Gol2460,831.0,Pacific Life,,16550 9th boulevard,1-151-971-1770,3940943.0,H2A 1U4,170107.0,U,67.0,United States of America,F,AR,7.0,,Mount Pearl,3.0,2.0
ROT2461,494.0,New York Times,O,15916 royalton street,1-170-884-1784,2419844.0,91103,408859.0,U,21.0,United States of America,f,New Brunswick,7.0,,Providence,5.0,4.0
KAW2462,560.0,LKQ,R,2590 crestmere park,1-304-057-8530,26959.0,98189,346683.0,U,31.0,United States of America,F,Nova Scotia,5.0,,Birmingham,4.0,1.0
BAR2463,434.0,Precision Castparts,O,18304 furth north,1-995-573-3882,2785186.0,90259,233226.0,D,78.0,United States of America,,KY,1.0,Apt. 49,Phoenix,,0.0
Des2464,474.0,Western Union,O,5822 edwin boulevard,1-892-727-9840,999562.0,m6s 1i1,22913.0,M,97.0,United States of America,F,WI,1.0,,Lincoln,1.0,3.0
Gil2465,396.0,Dick's Sporting Goods,O,6492 adams east,1-859-931-7262,313806.0,33324,69632.0,W,81.0,Canada,,WI,5.0,,Plano,5.0,5.0
hei2466,557.0,Collective Brands,O,6963 EMMONDS DRIVE,1-492-043-3560,1517573.0,V6u 1v9,86909.0,S,64.0,United States of America,M,WA,3.0,,Brownsville,2.0,5.0
Mca2467,536.0,OGE Energy,R,10411 apple tree lane,1-343-215-5891,2139474.0,90251,136524.0,U,33.0,United States of America,,SD,0.0,,Boston,5.0,3.0
KEL2468,748.0,Phoenix,R,19336 boll drive,1-775-256-9375,512766.0,64138,94940.0,M,22.0,United States of America,,IA,0.0,suite 427,New York,1.0,1.0
Mcn2469,558.0,Exxon Mobil,,13971 MILBURY COURT,1-976-194-0028,3027159.0,V6z 1p9,456063.0,M,61.0,United States of America,F,SC,8.0,,Portland,5.0,4.0
BOS2470,585.0,,R,1464 green ash avenue,1-913-962-4926,1016557.0,36151,210135.0,M,12.0,United States of America,,DE,4.0,,Orange,2.0,5.0
THE2471,671.0,Acuity Brands,U,6396 woodall north,1-259-721-2039,2556760.0,94270,478948.0,M,74.0,United States of America,,WI,0.0,,Buffalo,3.0,3.0
tag2472,810.0,Xilinx,U,18630 ATLANTIC ROAD,1-169-725-9097,3942439.0,45418,240372.0,M,58.0,United States of America,F,ID,7.0,,Santa Rosa,5.0,4.0
gay2473,454.0,Cracker Barrel Old Country,O,1037 bonneville lane,1-042-388-7088,1758840.0,80058,300694.0,U,47.0,United States of America,M,WY,2.0,,Sacramento,3.0,3.0
mcb2474,307.0,Fleetwood Enterprises,O,12566 MISTY UPPER,1-125-792-7050,2135551.0,78220,,S,90.0,United States of America,,Saskatchewan,9.0,,Berkeley,3.0,0.0
Svm2475,436.0,Enterprise GP Holdings,O,9907 upton south,1-249-112-2924,863411.0,72906,329533.0,D,77.0,United States of America,,AL,7.0,,Charleston,5.0,5.0
Kam2476,707.0,,U,22959 charlestown rue,1-031-961-4068,3770262.0,v6h 1u6,319929.0,D,4.0,United States of America,,OR,2.0,,Lubbock,4.0,0.0
mci2477,,International Assets Holding,R,16655 ventura north,1-185-235-7364,2885731.0,74148,429532.0,U,6.0,United States of America,f,OH,0.0,,Columbus,2.0,4.0
Lab2478,738.0,KeyCorp,O,12292 flynn park,1-365-881-1386,798971.0,64135,435289.0,D,22.0,United States of America,,FL,1.0,,Mesa,2.0,0.0
nix2479,313.0,Jones Apparel Group,R,4482 eden avenue,1-198-294-2510,2286073.0,64192,89570.0,U,96.0,United States of America,,MS,1.0,,Oakland,5.0,
Ebe2480,688.0,Helmerich & Payne,O,14717 rutledge lower,1-781-439-8481,732759.0,77113,498145.0,M,100.0,United States of America,,MA,5.0,,Boise,,3.0
UNK2481,690.0,Celgene,O,10014 MERCER LOWER,1-794-212-5205,3537992.0,V6r 1v3,283529.0,D,33.0,United States of America,,Saskatchewan,9.0,,Philadelphia,3.0,0.0
SEN2482,677.0,Monsanto,R,7255 berry way,1-223-420-4235,3034411.0,T6A 1A3,125571.0,S,96.0,United States of America,F,AR,7.0,,Tempe,,4.0
MCK2483,547.0,New York Life Insurance,O,16557 howser rue,1-268-834-7601,2349487.0,T5B 1T9,480675.0,M,73.0,Canada,M,Quebec,3.0,,Greensboro,3.0,0.0
Ant2484,440.0,Valmont Industries,O,12566 misty upper,1-186-893-8186,1494499.0,75218,384603.0,U,78.0,Canada,,PA,8.0,,Fullerton,2.0,1.0
lei2485,386.0,Exide Technologies,O,3574 pemberton west,1-491-982-4806,2638849.0,V6c 1v1,335401.0,M,5.0,United States of America,,VA,8.0,,Wichita,2.0,2.0
gue2486,569.0,Nordstrom,O,703 COMMERCE PARK,1-717-586-5351,2571524.0,23466,,W,23.0,Canada,F,ME,7.0,,Laredo,3.0,
TIP2487,822.0,,O,16480 cliffbrook upper,1-315-662-3581,766990.0,29218,436833.0,S,49.0,United States of America,,SC,9.0,,Mesquite,5.0,4.0
GAZ2488,607.0,Whole Foods Market,R,20497 echo upper,1-155-363-7244,3631273.0,M8b 1x2,343734.0,M,89.0,United States of America,,IA,4.0,,Torrance,,2.0
nha2489,458.0,Capital One Financial,O,23361 stonehill way,1-863-672-7875,155862.0,V6w 1s2,,S,24.0,United States of America,f,CA,2.0,,Buffalo,0.0,5.0
CLA2490,474.0,Sonoco Products,O,1378 clara street,1-903-685-2636,3906905.0,V6w 1u6,417750.0,S,83.0,United States of America,,AK,1.0,,Colorado Springs,2.0,1.0
Cas2491,504.0,Albemarle,O,4862 martin court,1-106-944-1336,3300230.0,v6i 1w1,260636.0,M,,United States of America,f,WI,,APT. 461,West Valley,2.0,1.0
Lan2492,770.0,GMAC,O,15729 fondren street,1-429-019-2683,2908662.0,99763,9364.0,M,99.0,United States of America,,VT,4.0,,McAllen,2.0,1.0
Mcs2493,799.0,American International Group,O,19512 storeywood drive,,1267471.0,30378,418148.0,M,65.0,United States of America,,NJ,10.0,,Irvine,,4.0
Bam2494,606.0,CSX,,19983 5th court,1-832-586-6740,2257628.0,95162,246279.0,M,72.0,United States of America,,CT,6.0,,Austin,2.0,5.0
DEF2495,376.0,H.J. Heinz,,24717 midland lane,1-103-766-5205,1764724.0,93370,405465.0,M,69.0,United States of America,,NE,6.0,,San Francisco,2.0,3.0
she2496,701.0,AmeriCredit,O,6429 reeves lower,1-340-905-2953,2428075.0,m5f 1w7,234120.0,M,58.0,Canada,,WY,,,Bakersfield,5.0,
Gui2497,506.0,,R,5088 overbrook way,1-365-022-9336,2922167.0,23220,124690.0,M,12.0,United States of America,,KY,1.0,,Burlington,3.0,1.0
OVE2498,665.0,Steel Dynamics,O,15447 SENECA RUE,1-373-925-4220,3634912.0,36170,93065.0,D,63.0,United States of America,,CA,,,Whitehorse,0.0,4.0
KER2499,827.0,Ingram Micro,U,6963 emmonds drive,1-563-430-1462,2489107.0,94615,332993.0,M,5.0,United States of America,,AR,8.0,,Corona,2.0,4.0
cas2500,801.0,Alexander & Baldwin,O,20813 lamar park,1-537-446-1280,327215.0,H2e 1v8,40821.0,S,26.0,United States of America,M,NC,1.0,,New Haven,2.0,0.0
BEL2501,505.0,Greif,O,11538 KIMBERLEY BOULEVARD,1-963-228-9162,3735120.0,T5A 1P5,160582.0,M,62.0,United States of America,,NJ,0.0,,Salem,3.0,1.0
MET2502,608.0,AmeriCredit,R,2203 VALITA BOULEVARD,1-096-379-1792,305477.0,93310,82733.0,W,1.0,United States of America,,KY,1.0,,Kansas City,3.0,0.0
El-2503,488.0,Service Enterprise Group,O,7266 CHERRY UPPER,1-687-195-9855,141550.0,50309,232582.0,U,72.0,United States of America,,TX,8.0,,Lexington,5.0,3.0
Kon2504,575.0,Key Energy Services,O,6558 SAXON NORTH,1-627-096-8107,3856814.0,90893,321511.0,S,0.0,United States of America,,CT,1.0,,Chattanooga,3.0,3.0
BYD2505,589.0,Hershey,O,4633 PALM EAST,1-634-295-2044,1116367.0,V6U 1S1,284346.0,D,99.0,Canada,m,VT,3.0,,Iqaluit,5.0,0.0
de 2506,512.0,American Greetings,O,17032 cantrell south,1-563-784-3121,2410072.0,98106,470689.0,S,100.0,United States of America,,NV,10.0,,El Paso,1.0,
Rev2507,827.0,AK Steel Holding,,719 BUCKLINE LANE,1-988-491-5303,,h6d 1x4,419773.0,,30.0,Canada,F,MA,1.0,,Chattanooga,5.0,0.0
Lof2508,518.0,Holly,O,5503 raymond park,1-244-286-0398,3795613.0,M2r 1d6,208587.0,W,89.0,United States of America,M,New Brunswick,7.0,,Fort Worth,3.0,5.0
Gla2509,509.0,Sonic Automotive,,5731 cadiz lower,1-086-053-5538,1586606.0,93749,412457.0,M,60.0,United States of America,F,NE,7.0,,Santa Fe,0.0,2.0
Sto2510,508.0,Nucor,O,11622 josey south,1-236-892-1554,1863177.0,v6k 1r2,459516.0,M,100.0,United States of America,f,Saskatchewan,2.0,,Inglewood,1.0,0.0
DES2511,780.0,Oracle,O,8442 deerwood avenue,1-454-962-9026,1732635.0,79926,213356.0,D,46.0,United States of America,,VA,4.0,,Beaumont,1.0,5.0
Ove2512,506.0,Coventry Health Care,U,21985 oakhurst court,1-051-573-5390,,94218,337728.0,M,60.0,United States of America,,FL,5.0,,Flint,4.0,1.0
cle2513,408.0,,U,14808 HUDSON RUE,1-656-854-5362,2265395.0,15227,206576.0,M,17.0,United States of America,,NH,1.0,,Riverside,0.0,2.0
kes2514,801.0,Lowe's,O,9063 magnolia street,1-331-550-1502,2934652.0,79114,178385.0,M,73.0,United States of America,m,KS,10.0,,Paterson,2.0,4.0
rab2515,847.0,Group 1 Automotive,O,20900 marchmont west,1-902-944-8832,2594448.0,35220,,S,41.0,Canada,,IA,1.0,,Indianapolis,0.0,1.0
Lia2516,786.0,HCA,O,9400 juniper west,1-404-444-2225,3268391.0,94429,356233.0,M,86.0,United States of America,f,CA,6.0,,Anchorage,,1.0
Kal2517,619.0,SunGard Data Systems,O,22360 princeton upper,1-252-263-3558,2769654.0,33321,201662.0,M,43.0,United States of America,f,CT,0.0,,Salem,5.0,4.0
SAV2518,392.0,Systemax,O,20774 tartan west,1-984-474-2371,1611675.0,93884,224196.0,M,96.0,United States of America,,OK,10.0,,Boise,2.0,3.0
Del2519,412.0,Constellation Energy,U,19940 gold crest park,1-915-245-1409,1551989.0,90386,8740.0,U,96.0,United States of America,f,OR,6.0,,Ontario,3.0,2.0
Soj2520,798.0,Arch Coal,O,24383 coventry north,1-833-515-3942,1850457.0,65807,76390.0,U,83.0,United States of America,m,Ontario,1.0,apt. 676,Cheyenne,2.0,1.0
BER2521,634.0,Martin Marietta Materials,O,23128 roswell crescent,1-752-453-3369,3180809.0,H2c 1v7,460702.0,S,23.0,United States of America,,Alberta,0.0,,Fairbanks,4.0,2.0
BEL2522,489.0,DirecTV Group,O,21629 royalton way,1-989-160-9788,3237160.0,m2p 1d7,,W,6.0,United States of America,f,CT,3.0,,Halifax,4.0,5.0
Fav2523,680.0,Thrivent Financial,R,20827 clint way,1-688-041-6006,3488451.0,99672,149916.0,M,28.0,United States of America,F,OH,1.0,,Salt Lake City,3.0,
gib2524,795.0,Duke Energy,O,14568 fernando south,1-788-176-3606,3315131.0,E7o 1n3,441377.0,U,12.0,Canada,f,FL,3.0,,Garden Grove,1.0,1.0
csr2525,739.0,Pioneer Natural Resources,O,12756 weyland south,1-609-043-9391,743360.0,M5g 1u7,469257.0,U,61.0,Canada,F,MO,1.0,,Newark,,3.0
Boa2526,334.0,Walt Disney,O,15379 selma road,1-633-237-5262,1450566.0,H2e 1x5,60938.0,S,35.0,United States of America,M,WV,2.0,,Denver,5.0,4.0
HOM2527,433.0,Texas Instruments,O,6768 fondren lower,1-576-657-6299,1131254.0,H2c 1w2,105989.0,D,25.0,United States of America,f,AZ,3.0,apt. 856,Fremont,1.0,2.0
mat2528,565.0,,R,10856 summer street,1-182-013-6546,833483.0,53703,50817.0,M,11.0,Canada,j,SC,5.0,,Ontario,2.0,1.0
mal2529,313.0,Cabela's,O,2047 brown west,1-931-978-3134,1423551.0,44103,443988.0,W,60.0,United States of America,f,NE,5.0,,Warren,1.0,0.0
Opl2530,329.0,Alliant Techsystems,O,19202 ansley park,1-584-467-8593,,90043,354075.0,M,35.0,United States of America,M,MN,4.0,,Grand Rapids,2.0,0.0
Tim2531,591.0,Thrivent Financial,O,4068 beauregard drive,1-227-975-4896,1731195.0,t5c 1u4,2962.0,,85.0,United States of America,,TN,4.0,,Simi Valley,4.0,1.0
WIN2532,780.0,UAL,O,11100 morningside west,1-836-098-8732,2454316.0,53790,36947.0,M,68.0,United States of America,F,NJ,9.0,,Palmdale,3.0,5.0
EAL2533,674.0,Spectra Energy,R,15686 oliver street,1-009-041-1072,3161570.0,99635,389051.0,M,89.0,United States of America,,CO,9.0,,Columbia,5.0,0.0
Pit2534,434.0,Crane,O,23851 gold rue,1-568-020-0145,3476350.0,19217,,S,41.0,Canada,,New Brunswick,5.0,,Rochester,4.0,5.0
ODA2535,502.0,CenterPoint Energy,,3788 holmes rue,1-091-211-2049,227110.0,72207,148019.0,U,7.0,United States of America,,ND,6.0,,Hialeah,1.0,1.0
Gro2536,310.0,Tesoro,O,210 charthouse south,,2073555.0,V6c 1u2,187890.0,M,85.0,United States of America,,RI,7.0,,Eugene,1.0,1.0
dou2537,599.0,Lockheed Martin,O,1722 mosshead drive,1-518-862-2188,1084778.0,60735,170094.0,M,30.0,Canada,F,MO,9.0,,Whitehorse,3.0,3.0
Cor2538,776.0,Beacon Roofing Supply,O,14329 rio grande lower,1-999-314-8129,2679183.0,80171,339324.0,S,71.0,United States of America,m,Nova Scotia,,,Mount Pearl,0.0,
