prospect_Age,prospect_Employer,prospect_AgencyID,prospect_OwnOrRentFlag,prospect_Gender,prospect_City,prospect_Income,prospect_CreditRating,prospect_PostalCode,prospect_MiddleInitial,prospect_NumberCars,prospect_State,prospect_Country,prospect_AddressLine2,prospect_Phone,prospect_NetWorth,prospect_LastName,prospect_MaritalStatus,prospect_NumberCreditCards,prospect_FirstName,prospect_AddressLine1,prospect_NumberChildren
,Jo Ann Stores,gxk8296,R,M,Grand Rapids,100838.0,618.0,Ufxancgwc,v,0.0,MN,United States of America,IWDWPLKHIBWUXXLIFPDVRCAMOTQBXRPZNFEBSNYUUTKWEYFJTWFWAVRQBJP,1-104-172-5088,1711660.0,gxkjkwptlizaoksxmirrmcuvkyhsb,U,5.0,OQXMVQEVNRSXIVXWA,Quvwzjvbscwmwenrmlxq,4.0
79.0,Genzyme,zce8297,O,f,San Francisco,314845.0,661.0,Beclsmvht,,3.0,AR,United States of America,,1-348-111-9084,2306134.0,zceadxlcbeqgrfpylupsmrpldklq,U,3.0,Cuduxsshbqmmnepnth,bjxnrksdkpiprbjcqlolftrlwtzrhbakhvbgbindmpgqkrujnhpgjwepzotjfnlbfsxjtkbt,4.0
31.0,Kindred Healthcare,ufz8298,O,,Flint,327117.0,690.0,CCFQSVV,h,1.0,Ontario,United States of America,HBSPBUXPBDQORPTAQCQEAKIQRJAAQCFEEHVEWXVBQAPBG,1-653-997-9543,2920907.0,ufzrqxswg,D,0.0,hikjbpinscefhafvrjkoie,VWHNQHJL,4.0
16.0,Dun & Bradstreet,luk8299,O,f,Fort Smith,185551.0,388.0,hchnug,,2.0,Saskatchewan,United States of America,XYOWLPMDKDNKOGUOKPJVHQVDZIJYIEKFUFGAM,1-321-311-4553,3409998.0,lukmjutwrrrnu,U,1.0,DOWJUCGLUQOHAQDKWU,bvgzjnzfhlakvjjxzikfshu,3.0
7.0,AmerisourceBergen,Pgj8300,O,F,London,81136.0,405.0,ggyra,,1.0,Manitoba,Canada,Tgruyxihgbicfzxvprczkkjhxbcsnihjgtbngtzccftfbyrniqrt,1-495-037-1682,3355826.0,Pgjmkdlasmbexhvftbmfgjyk,U,1.0,Dcdfihpl,Ylhprrujtwakwujsypufxedxbviyrdyoifxewizozxipptxeaoxvtkmhtnahoocu,0.0
55.0,Scotts Miracle-Gro,Jny8301,O,M,El Paso,338074.0,744.0,,,0.0,NV,United States of America,TYFVEOSQRSJPMDMEDHHISOJJSURUVZMIDJBZJUYJWEFSYQYIPGC,1-059-699-6840,3216402.0,Jnynyhfuqgno,S,0.0,Chgxonsdbkuzmxlxuqhidbejow,ebtdfkfpdlldicjxctsocbyzxcbunaabrsjyemvufpiicvjnkhtrlosschtuiowplz,3.0
73.0,Owens Corning,Wfs8302,O,,Santa Clarita,371921.0,332.0,ufbjsn,,1.0,MN,United States of America,Kpdzsmimprfitwrorcanhvbalwdgbodwavqol,1-516-996-6623,1530401.0,Wfspbutotiumfklcsoyccoxyupmwuy,M,9.0,Pmtpzeucyxwgteyglfifhgexl,HXRDXEYYWHYDWTYDIGJZTBVHCZCFBWNPNTAMBGRQUPWFTELFWJGEVKAEIYSTCUAMQ,3.0
10.0,American Express,rzx8303,O,,Allentown,341713.0,717.0,dlwhqoefj,z,4.0,Newfoundland,United States of America,Whgyfsyoaxecultavkpamiommqbadebwmknovpieitmhfcfqjhgvlenhktithxbitgvrxybnibf,1-247-641-8846,2738959.0,rzxozsxekdlfeb,U,9.0,Asqnbilufegjvvqidaimfw,hybqmscfavkvodctbqrexnbcucbzfasshcjjlqjsmid,5.0
2.0,Source Interlink Cos.,Phn8304,O,,Charleston,8895.0,446.0,Ghjmnepvgyot,,5.0,IA,United States of America,Pfcvti,1-038-753-7861,755150.0,Phnavhraqnvpdlmszfcwnh,M,4.0,Bvrnngrwah,lxuxbrifdsrvgojbn,2.0
,Illinois Tool Works,Fay8305,O,,Victoria,402591.0,518.0,Knumhlqlvh,,2.0,FL,United States of America,Bxlsrsscpolrkhfbmteqyfjfrwgiwfvpfhqyfyytoupchtmrj,1-089-612-4002,3439669.0,Fayptuyks,M,2.0,Gtuhcphozltpzzrop,Ynttwlojujtoqbwlzxnarrujcyjjcclsfeadrzlyyubbvihndowtsrotiekwtygxexwydllis,2.0
73.0,DynCorp International,Dta8306,U,,Simi Valley,165225.0,689.0,epzhwekiwfs,,4.0,KS,United States of America,Fbvmapgqdxoeozyguowupafjdfrfhjbecnarkvvgljrdmmtzqer,1-323-261-4767,2233842.0,Dtagrgekfypyvnhozu,U,2.0,Hudbfurfefi,Omkoercdnyundztuvaxiywdsmsxyemprdmovtclgehqprvgea,4.0
29.0,Tyson Foods,Xtx8307,R,,Louisville,443129.0,425.0,Pelpfrqno,,4.0,NH,United States of America,iisigeuvtphdjihkmkltvpwjsrdurkiueqdsjjuxtvjsukdecveguwlcgucigfuyraph,1-965-130-1576,1712245.0,Xtxztiuxuamctw,M,2.0,FLWZTQRLQUU,Ejicbxbnpnnakqmjlymmxgzlxmgifwpcihygkjgwdeetgcsnecqdtheihaxrshjaii,3.0
84.0,Harley-Davidson,Jbo8308,O,,Rochester,463880.0,770.0,Mormzpa,w,4.0,MI,United States of America,Ubsbsbmeatoplbnfvcnogcunhicdob,1-353-313-3825,1517955.0,Jbogfsw,S,5.0,Kdqhtemimorhhvdgzso,DYPXVGKYQZTJINHLOWVYHPCSYNMHNCGODIYXNDWAEKPKRMLLXPUMIEGMGRZIO,2.0
96.0,Cracker Barrel Old Country,Onl8309,O,,Windsor,358722.0,342.0,Bckstjxtr,G,1.0,IA,United States of America,Yuyuyxkpcqirrbrj,1-031-949-4840,2059713.0,Onlpyphttlkxpbqw,,5.0,Zcctyaphheddak,slsliruwsnkyicfbrzkiakinapcnullgoteqmbxsofkrlaidvzbgddvdjwqc,
44.0,Idearc,Iyg8310,O,f,Huntington Beach,247423.0,575.0,Pbaayckj,F,5.0,Saskatchewan,United States of America,Ndasofpffxbpftmkcgdfvqydwxjkwhpsenxswpiyntrhpoh,1-838-427-0008,3107564.0,Iygblynviqrvsiiigghlnarlnk,S,8.0,yzumkz,weewovmouf,5.0
21.0,Rohm & Haas,Sju8311,O,F,Nashville,446701.0,669.0,Cjgofwjnn,Q,,MT,Canada,Rvvpkuhqwelkurherfvjpzxrslvmoxvjvzpqrrtoo,1-625-093-1158,78813.0,Sjuwtdwzigkflnfdznkgjoci,M,2.0,Feietljkdqapzhwe,Naismvifjwxrhhsbyjhadqekfktmrbtajbhllnubajqcawqhcjddjem,
53.0,Paychex,kjt8312,O,,Albuquerque,119573.0,693.0,AJGUUE,,1.0,OK,United States of America,CJBOAJD,1-383-665-2314,3028301.0,kjtvzrmdyriip,M,0.0,Fhwoen,ERPEDBGRLGWHKADDWHVSAOYINAQNLCEQNQTRAAPMJVZMYKVLDZSYVHMLRUVHGBHPIUKQMLI,0.0
29.0,AFLAC,XSN8313,O,,Escondido,24102.0,559.0,Nwpvqg,,0.0,VT,United States of America,,1-285-784-3736,530655.0,XSNKFLUXO,S,8.0,Yuwuomkfqovsqlui,Jnrsfbszpgdgnoygawqkpsxbhasfezoxwhdqqhasemawzyc,2.0
56.0,Polaris Industries,idm8314,O,,Springfield,241496.0,362.0,nogbp,T,5.0,KY,United States of America,Dlmolkoutwhdtfmpacoaghnjkrquphmuvtdkp,1-540-762-5989,3285886.0,idmdfjghtuwiwyaizfhhrepmgo,W,1.0,Fziccmjofpjaxsrxqokdlpcihstne,grqrvkyetqetetowfbd,1.0
69.0,,Fid8315,O,,Buffalo,471685.0,813.0,Ihiggjpxvg,D,0.0,NH,United States of America,Oyjkxlpitonhcixxihmuvgctuzbzutwatstqttqrmro,1-404-385-6647,2451048.0,Fidzabmrw,D,7.0,Buytenw,kncmrrnffthksfgnk,4.0
94.0,,Veh8316,O,f,Baton Rouge,321933.0,755.0,VGEBD,,,SC,United States of America,Ezpngzhikigwiircwmoecbnwjweyivvuklmw,1-571-358-3286,3165266.0,Vehrwumbifbwdhbv,D,7.0,RXNLKSMBDXVNMLQKQDA,Uzrbroncswjnuijsgtsxoziuxebd,5.0
94.0,Carpenter Technology,ZMU8317,O,,Hialeah,979.0,431.0,hhoyggjsd,R,5.0,Nova Scotia,United States of America,SHVXGKCWDJPRWNSCBZTDEKMOTIUDRNNGDKCRSRKVJMMITGBIEHTSKBBCT,1-158-505-0198,1628344.0,ZMUCVNRGCCJTJUEJBSAQU,D,5.0,Ssgccryjxavrulkfsdtqi,Iguxywaxgdbgbgsvinfvktpgljlleiddjkvbzfgksay,
35.0,KBR,zzn8318,O,F,Montpelier,193451.0,707.0,PITGQBOPMG,U,0.0,ME,Canada,Myvhgusencxkvqfzkusokbourcjasbjjnwqffirpyjdpobuziqiishuyjdnkdjoirzanupugxfj,1-823-289-3395,3911459.0,zznigkebmhgjssfdofcmuuu,S,3.0,Ptnlupxjboffzlhamkjwp,Gcdspdidktdlfswlaaogkpzwmhugodqsjzhcbenbjegljhfdpapqrqhnc,4.0
77.0,Health Net,AFZ8319,O,,Chula Vista,329543.0,584.0,rtbmfihmdfvv,a,4.0,IA,United States of America,Pndegadtwsnbxhlsfh,1-366-576-7674,3499177.0,AFZRKPGSOIKW,M,7.0,Qabcqhqjmajjgrnfiknmfproknvh,wokbcspzzevalflgwvxnfsnnnlgvidy,5.0
84.0,Group 1 Automotive,Ejj8320,O,F,Norfolk,41482.0,449.0,Ayckkkfusccl,,3.0,Newfoundland,United States of America,acpykfbjaqobqxjjgvvsdnbytdohkoudehxsopttrelwfnoyqgfvwbyo,1-241-402-2286,1928426.0,Ejjryoedtgpaxqbkfclofnzofqwdum,M,10.0,UBHSYLVZ,Jdhdwsnlbqqwwvujvgxfvyzbmoathyxjdmjarmxlgrvcuzwrbcjmmwbjtdxvtlesxqg,2.0
90.0,W.W. Grainger,Fjf8321,,M,Huntsville,159252.0,807.0,nqwvllbg,,0.0,OR,United States of America,fsmkvlugbfcoktrmtducpmalcrbuhdrehn,1-163-510-4261,928230.0,Fjflhmnvoakmtwisrv,M,10.0,XEHNUJIKPKYKPMGSQY,,2.0
72.0,Mattel,CGY8322,O,,Augusta,148355.0,810.0,Qjdpefpit,g,0.0,IL,United States of America,Djklqdxtvvydntpipuebsewsynnuhmbpdirnoaypive,1-693-041-9883,2224043.0,CGYNV,W,8.0,Btfvngdvnbbmbubfwaidz,,5.0
33.0,ScanSource,bel8323,O,,Charleston,328658.0,772.0,Qitxryg,I,3.0,VT,United States of America,TPEJBUAELTKXKOSNILUJNDTHUFQATVOEBSMLQUEVYBFXITMLRDCJKEOXJFMFQAYAMKWLLEP,,192997.0,belbu,M,9.0,Nzxeqrlzwy,FREVUPJFKPLAANIXABYLLTBHTCMFJPFIBXIWAIRJKMAVTGW,3.0
24.0,AnnTaylor Stores,Llp8324,O,,Kansas City,253317.0,793.0,vudor,,1.0,NJ,,Vkhvlqxotyxwuxdrgpqcwsdthttshproufhxecvpr,1-033-611-0110,2573716.0,Llpkdnfyvejkuzs,U,,nasaqtzcqgqnlxtysufcu,yneevqbenlioynffaijzeyrwrqzifig,1.0
63.0,,Yie8325,R,M,London,67122.0,587.0,usovmkpyos,Z,1.0,MA,United States of America,Qvquxafsrasmdiexmmhcrnvlbswzvmxiegx,,2891892.0,Yiesvhhjzcnuvhqwe,D,6.0,hedlqjbfdfovwgogbghrcdmj,Hbpdpqgcrqzwhsqzybhyyrhhneeclltkv,3.0
77.0,,Lsj8326,O,,Madison,271302.0,816.0,PZCZU,,3.0,IL,Canada,Jhxeamxbowafwjrxkwcjwwlhornptegepnmsitqdxcemksbqz,1-223-574-4581,3542416.0,Lsjthwnwdvecoafq,M,8.0,Vndhsbjqkelocefehhdhnjpnsocv,mylzcclnsen,4.0
12.0,PNM Resources,dcy8327,O,F,Atlanta,117685.0,662.0,,M,1.0,HI,Canada,PAZXXBYPCFZCSCZOWBPTIORRKESPFSSBHPDNTACVHDKMHGWSGJVSHHGOZLXOBHFASTFXQKJHL,1-286-662-5149,340613.0,dcyvonrjqimravkpjrw,S,5.0,ZLPOP,mfcfevj,5.0
61.0,Fidelity National Information,Goq8328,R,f,Cedar Rapids,353676.0,324.0,ovndbfcbjgf,F,5.0,MN,United States of America,lzsjvgqqftexyxooqmitwkaumspmzoomunmbzjugvmhpvhynwoxd,1-376-958-1811,1620653.0,Goqycxzqhppgamftitcbroejtbzcg,S,10.0,Zrduepvymcsudkymoqcxusswh,Asiouqhqvtkjlbauoirtrjourbbsypgtbuvoaheglfixjimgyncibgomrocilysg,4.0
66.0,Expeditors International,qfq8329,U,M,Dayton,256196.0,,IIKFP,U,3.0,LA,Canada,Fzrhrcptgfronghmjpghcbavupujlqhgjnxgjdrz,1-074-357-6659,469588.0,qfqbhmvadftqdmdpzoxqbdbedaq,S,4.0,Dpyldrfmhckidoom,eesunuxqgydeoqlvusoepewahf,4.0
98.0,Target,sea8330,O,m,Baton Rouge,319544.0,825.0,Mptzfobp,,3.0,British Columbia,Canada,Eglqhkgampjkqfeoxfeemrtewmlxxiwqftlrcpqoomksjvaazwlwjew,1-838-734-6644,628952.0,seapngdaxdwrhnkps,,0.0,Wllmwfujsonnngqaboimuwalstj,Ebtkaodqgbtbjtnccmyxbiwirzlnakluwgprdbtbszcoqfdpskarcvszrxailrpnio,
32.0,Watson Pharmaceuticals,Brx8331,O,m,McAllen,55879.0,768.0,Ofntxhjnnpgs,A,0.0,ND,United States of America,Fmqhgzilgbimrqkjzzmeltalplrgvloetjugklnmeunbyijtjey,,2627200.0,Brxosgqkrb,M,4.0,Axrfrf,ZXWUAEPUKRKQJIWTMEHTATPFOJPWFAQURO,
14.0,AnnTaylor Stores,Udh8332,R,,Saskatoon,74233.0,506.0,Ohvftlrrbxse,L,0.0,Quebec,United States of America,Ziavbxnapcjbwzticzkxdcxpbeesafhqvxdxjhagwfxwgsxfqlbshemjlipdcf,1-417-441-6704,1162079.0,Udhqoqeu,D,,kpcmntroczd,Jrunkwyghraugithczuzkfrwoqrccwxqowrxsuwfhzpjhltegbrgfypvhwrwmctdmfszrsnypaybrq,3.0
78.0,Cigna,Jsj8333,O,,Fargo,36850.0,,tshxvei,,2.0,Newfoundland,United States of America,TSOLMWKHFFTGCXMZAEMHCNIFPAYWNMHLCSTKEBWTTXHQDRPBXEMIDDYPTGMTGLCSKWNPP,1-217-642-9000,603942.0,Jsjjwtzzngwcg,M,1.0,Wiqbmltkpqztvxomqkcamznflmav,aipwbibipksssoorbsezarcoefaikpvdashim,
27.0,ConocoPhillips,Ghx8334,O,,Charleston,12494.0,700.0,JYWQSLAK,U,0.0,FL,United States of America,JHTVZPWPMMUYQXYSNNICEEIWAIKMLRJVESPKLTUYQCAJPCTXJ,1-119-538-1837,2528598.0,Ghxfbjlntlonxmimsiifn,M,,evkgpqjffugnufnzkxvjspga,Vassqnvuoo,4.0
12.0,Leap Wireless International,Edz8335,R,,Augusta,51667.0,354.0,GEKSBEUS,,,PA,Canada,Atrnicoxhosodfzzliyhwrjpethceirqctkqirlbjlcu,1-790-202-9336,3459874.0,Edzaeupfofuqnk,U,6.0,Agscwxstfahmfggjmmgzpalr,Pjcyvm,0.0
33.0,SPX,Fun8336,O,f,Hialeah,380580.0,661.0,zkisqorztj,S,5.0,SC,Canada,Cmbcnmmtnvocdqamtjmfhfpwjmogvvy,1-373-451-3779,2834186.0,Funorixyeffotlhqyqseoud,D,2.0,Ebgidqbwfb,yagsmleiqpjxbdsrhostcxrfimhdyrhuaytcuuyhztefgfwr,0.0
74.0,BE Aerospace,SOZ8337,R,,Toronto,123348.0,609.0,Bwfak,,5.0,CT,Canada,Tfqewrinwsgbghzcfoc,1-100-752-8483,3505753.0,SOZSIFGRLTXRSYUEL,U,4.0,Khvqsgykl,Mcviusptfwedntfysbknpbjblbwabof,0.0
70.0,Western & Southern Financial,buf8338,O,,Lowell,429014.0,846.0,HPQICKPU,,2.0,UT,Canada,Ihmbiwkvozrhmaz,1-843-287-9110,1592317.0,bufzmajy,M,0.0,Auksjodbgrfwdgoccjbbjdhwvszym,eiektdlgnmvje,2.0
93.0,Medtronic,Maa8339,O,,Philadelphia,374158.0,709.0,OKYMYNRUZ,M,1.0,SC,United States of America,Malvohpeprmlfzfalpgonuphmqfviugtscmlstvknunmsuvmtmwixqrtbbdxe,1-545-551-5882,2404099.0,Maadmuxajjvmewuvpud,W,1.0,FULEDRRKUTHJASZVK,Sybamiqdnfwrxjhdpvfcfsbciwqtuakvomjdgensrti,2.0
27.0,,pwo8340,O,M,Billings,156741.0,402.0,Xxekm,,1.0,WY,,WPOMXBUDNRDQHQTUQXQOQSGXANCAVSASSHMWEHQQTPDRJPQEFGVVDMNWJUMDMGXKHSQLDOFJ,1-556-545-4106,,pwoweizu,S,4.0,ESUOR,Cqclzjhxgdtokgsgj,2.0
96.0,MetLife,vei8341,,,Las Vegas,19121.0,594.0,NPEKNO,,0.0,NM,United States of America,tmwkowevktkbzokttaxtisqalehbdxkwwzbqczkzvlbzgtuuhhbsbtddjshafyxippt,1-711-159-0030,3281237.0,veinqzhqgbn,M,4.0,nxsgbnkatgwsyaeqejygpf,Ngkknfuzinwrqsufvvlxijznltwdpbcsrhouiu,2.0
35.0,,Big8342,O,,St. Petersburg,129753.0,717.0,sagtj,,4.0,SD,United States of America,wfrlhvvjnnbwrrhtuudfjupec,1-571-456-8029,3191520.0,Bigxvdal,M,7.0,Ozybrvxztlgtocgsjw,Obmgewgvhhyemqircchhvrgqslqzzufogwrkcvvqu,1.0
79.0,EMC,Gwl8343,O,M,Virginia Beach,126899.0,416.0,ESUFYETXCKKH,n,3.0,KY,United States of America,HCTYMHJBXVGNJNWNSC,1-375-881-9626,1098160.0,Gwllvjplgqxy,M,1.0,Yevbnmpeuuugm,Syfzgdaotk,0.0
81.0,International Paper,UJD8344,O,,Coral Springs,171924.0,489.0,Cmbbvnvk,,5.0,GA,United States of America,dceanedzllqvftppktwzklngicjgnmglxksw,1-502-145-4210,3216384.0,UJDDXUKMICPQEJMWMAWVRJFJFSB,M,10.0,ebnndieeluiiuqsiopqvtypgaty,Cqomhokmrvyerexzwbbnmmwetthdyvhvozzfhbzofvdhjoxwgx,2.0
78.0,Bemis,TJA8345,O,m,Richmond,411993.0,435.0,,,1.0,VT,United States of America,Tmqgjpyouaqrqymqfzgvexkjsregzarobqcxvvddodjdnocqhpamjupnrkypmrgpdyuqcrmzufosgh,1-978-773-4788,33574.0,TJAIEHEBAKUTHKUCNO,U,9.0,Nnvkqgggyyjvnw,Offsxhhssvdcczwtid,4.0
19.0,Dresser-Rand Group,Lqn8346,R,F,Overland Park,160887.0,645.0,UEPNRTYKBOT,L,3.0,OR,United States of America,QQPBFZNDQZMQMDAZSUAFEKXAORDZLNZZJSKHERJKLLVFFZDZXGUGOBIHGPKTFMLWRUDQAITXJJMXVA,1-305-742-1412,574125.0,Lqnldewyb,M,9.0,kbrsajutj,Ibhedhjeydbqhdhhpwuooabdouwzsnkuaknj,1.0
88.0,AT&T,Sjv8347,O,f,Nashua,377310.0,594.0,IIVJD,h,0.0,AR,Canada,Vpnjfgtdaamqcuyspngepajzvfrbuxuyow,1-425-281-0871,3712135.0,Sjvxqwywraaiesxxwitstfsfctoscm,M,0.0,Yuvsw,Slpmhlbl,4.0
68.0,Pentair,XOS8348,O,M,Las Cruces,294968.0,779.0,Caipwhdmw,,1.0,WY,United States of America,QJOSMBQLOVUGPZAAISWYRLMQWBLJGWLGAULRWFYMCFOMJAUIZNCMFZRMXCPIGXQYJHZPIWEGLXV,1-201-283-9289,477424.0,XOSROZ,U,9.0,Cenkpugxblzucfnbq,Xpsfissdabqzvpdoeqtcwgknqnvtujcvrgaslbccpdziakkuejlp,1.0
15.0,Ball,Tsn8349,R,,Rochester,264331.0,635.0,Uasectprj,E,0.0,Saskatchewan,United States of America,JSQKPBKQXLSZQTIRSXAATQBPCKLGQPRLLGJRZQKQPOQQOBDRISXUJFZAYVMQEDPUVPAZDATZQBJQHROB,1-370-140-5115,2296151.0,Tsnuqzyhxhwvvcfhcufbypo,U,8.0,UYNREPABHTWQPPTYBUWCQH,tvcpxocnqqcmfrwyqdiydbauxzenvhmflimtevaframlkzvmypbgxw,4.0
66.0,C.H. Robinson Worldwide,aqb8350,,f,Gary,336093.0,407.0,uzwlxghd,a,3.0,CA,United States of America,Wpspann,1-213-108-9032,1205049.0,aqbkfpcytchaixjswnlxptcdrbsc,S,6.0,ahnyqtixdzmgtawgkioiru,Zoqbpmqaueqzcnjtwstwdclmiwmszlhcllljfjvnerxifagwnqanuitmk,5.0
44.0,ConocoPhillips,Tog8351,R,F,Fort Lauderdale,319157.0,667.0,Yqwxyl,,3.0,British Columbia,United States of America,ayytqzdoufdjvieshulhdvaxclzqjwlmegtmkkvvxhhxtvssksibstgpwvfmjifgvuqvojumwhcnmiqp,1-935-846-7322,612942.0,Toghj,D,,Egrsrwlehsunqceeckabrokavsagna,Cdpsaqchjnkxppwcjcmdw,3.0
40.0,Mueller Industries,Srm8352,O,,Hull,204546.0,475.0,Xjuxrgcjqwfx,u,0.0,Quebec,United States of America,,1-850-099-0773,1691044.0,Srmbflnfirveafyihmib,M,2.0,HOANBCIG,Ucrdtznpfsyllgtntdwqpjoxdkxcidobenuvwavopjxafzxbjfxhutobxzveeyiloxxkanj,4.0
69.0,VWR Funding,Zmu8353,O,F,St. Louis,493168.0,370.0,Dxoqcluw,,5.0,MD,United States of America,Jvanerwavrcsttlbkwqkddeozhgihvwcehd,1-180-375-8501,,Zmueuzidkqvzcenhbhyfcnvuwuozh,W,8.0,rlbpkzeqgjflj,OTXAYKLNSLFHHEKJPFFQPHKGQVKSOCZYENMMGKXIGEOXKP,1.0
23.0,Aleris International,Ajy8354,U,,Cleveland,170982.0,543.0,,,3.0,Prince Edward Island,United States of America,Tsvkxmlfwjnprhiewlvbmsrcvqdaddchiantbvlsbqvwbflgfiowdjnmlmdbmgbpep,1-968-516-8394,820347.0,Ajyxfteev,M,9.0,Bjufjpcztatydnorhkssfqnxymfc,Ziatmdhmgtxxfihytusqdpamulknclpibbeqkyfmxphdejgldtiiyxlz,3.0
61.0,Expeditors International,pqp8355,O,m,Sudbury,167544.0,591.0,Fnmarklujwar,,4.0,IL,United States of America,Zzzdixqzeta,1-545-055-0628,241622.0,pqpjnxcgulodnwpbvdmytluedk,M,9.0,bzbuhghcwcxfzdilhztfqeknaowb,OSVPPQTRMMWTFZUWXGVOJQVQGJGQAFOGITUFKERAAKTLCZUUFVUBWGZCRPKGGTCMZZSVUXGR,1.0
28.0,Annaly Capital Management,Yby8356,O,,Modesto,10320.0,721.0,XJGCJV,E,1.0,DC,Canada,fhvtiytkvuvvxjorehjxznhsbykfclubqdfkzwuztffjph,,3727576.0,Ybyzlhpcxnhqoqvolgfldsqvnro,D,6.0,zddvhtkxpczfsrtnwwwkm,RMKBJYWHLNFLBVQJSXSSBJJAJLYTTOWBAZABEPIZPNCMGFAYUDGREGRDKHXPCFIYGGKSZG,0.0
49.0,United Rentals,QUL8357,U,m,Tallahassee,210885.0,672.0,Owffydzeh,y,3.0,CA,United States of America,edfiybojzykcekprawoisoigamtpocxwxxuttbhwrqqejlcymre,1-132-543-2018,3445443.0,QULOVRVSZAEFXOTDMWLZK,S,8.0,UJSZMXKRT,ytgnsxjqjqeazvunylrsexbpjitmipnhbmndiz,5.0
88.0,Cognizant Technology Solutions,Bkl8358,R,,Independence,269090.0,802.0,Gozeirnfoy,O,3.0,VT,Canada,XYLYDULLMWWBKGVWOMXYIKKQEFHVDYJRNCHKWZKLCTXTXKTKIAIJDVQJBMRBOQBTXNDQUPCOO,1-183-609-4097,3664506.0,Bklpsvparhrwjx,W,5.0,ebrcqkqhtgcerhj,Uthmicfwjygtzjk,3.0
13.0,Loews,Itq8359,O,,Dayton,410313.0,462.0,BZPSM,i,,DC,United States of America,Nyoqyycugevfqnavqtggexzpvurptagbwtvlxjucecghnhfzkachnouyxk,1-814-402-9485,3877077.0,Itqzr,U,5.0,Ombfpcr,VXEFZIRCIPIWHAACIWNMBTJQHQSBINHVVKZOHSSXALOXEZYVYMGAASFANNXPQUPJNOKYKVQVFNCLRHM,2.0
12.0,Franklin Resources,Atw8360,O,,Edmonton,24725.0,849.0,,,1.0,Saskatchewan,United States of America,Scnsiedur,1-781-242-8797,1889529.0,Atwupxhvhwf,W,6.0,Vfnpmpkfcbwgvhlejhecatkbtuo,Tiarkxvctcvzmisnwtqcigylxuiqvhwtjxxutaijyhvrwfqvmyddbx,
52.0,Graybar Electric,PPN8361,R,F,Fremont,375140.0,728.0,PFHKO,I,0.0,CT,Canada,CKKLNRCLHRQKISWDHDQLONOIHOPHQLRVHTGGICNOVC,1-403-835-3507,3941350.0,PPNZHIWSIZMUQVTUCJTAD,U,6.0,lncrtgpbjlrondwtnjpkpbkg,RREZAEWDKWHGNUEHJPCXZPFVOTSHKJTHHKBKJYAXTISRZKLPYG,
64.0,NVR,UZE8362,O,,New Orleans,90376.0,850.0,WTKWUNUYF,B,2.0,AR,United States of America,WJNHBHNUCHROPRBQPUVREQTBICLDVYCXRZKPCCQ,1-143-481-5966,3404582.0,UZERAEYLCA,M,,Ffslgsp,UZNTBUKNRJTPXDW,1.0
16.0,State Street Corp.,axv8363,O,f,Flint,74761.0,626.0,KVCMPZSLFVG,K,2.0,DC,United States of America,QAVEAYSRLBLFVEGFKC,1-982-060-6980,1209089.0,axveczdhzvdxtuswo,S,2.0,Iyzdxswzofsifrrrpypmtjtagh,faaspgmihqsvdnveqxwvosrs,2.0
74.0,Warnaco Group,Ynt8364,O,F,Torrance,254262.0,771.0,WDJELHFSMHCY,,4.0,WA,Canada,herkfagezjhncpvwceapwigtdhsvxbdasfvceeaqtnegzsf,1-429-687-3197,106272.0,Yntckeitt,U,5.0,LYGGTWHBGVQWQJRFBDIJLCX,Sjtexsd,1.0
,Lam Research,Msz8365,R,m,Montpelier,270354.0,702.0,Sveby,m,1.0,SD,United States of America,bjjyrzwirrzekwocqihhobdldcnapkfoebrvzjveladsbulvmnklfeqdbjfxxkcb,1-892-535-9912,429019.0,Mszvcqhplyknab,U,2.0,Ovkxiurare,Fglkkcioofsqfrcrueqefgecalfgpywrvqfwqkuduxaomdsqkiobjevwdmbdqjtvxgsdef,1.0
30.0,Owens-Illinois,Jlr8366,O,M,Phoenix,395379.0,824.0,Ommnteij,,4.0,CT,Canada,VUAZGJLVWHULFVGUSGCORIKDIHYWWCI,1-570-429-8936,1825720.0,Jlrblhzt,M,5.0,OEDDXRGXLBVLHEOCIQ,xflnbrkalaxssxamnxhezniactzkrrldpespwefegvqramczermglngthczivdul,2.0
71.0,Superior Energy Services,PXR8367,O,,Palmdale,222496.0,528.0,noith,Z,0.0,WV,United States of America,Qgfuahqewhqwskrmiiowiuoyr,1-569-120-9777,117460.0,PXRHERGGKVRTU,U,2.0,Mubegmrkuxttvaeehq,SPTHXBOXMDHKVKYESLDFZDNWDNCKWQVILDQMBVZAJCQAPJDCKOME,3.0
92.0,Pfizer,ipw8368,O,M,Savannah,290102.0,681.0,FKXDXSESQIPF,,0.0,DE,United States of America,Uooqakmbtvewmyvahugzuvynacgffeqbgikuinjyryjdjuulujetwdyunxajeb,1-826-296-7269,837365.0,ipwkwgxufan,W,2.0,XDRUOKDWQQGXMSVKKNZET,OVLSAUQGYXHNUNRSGNPRXMEFTHLQADWMJFYCSEEGHWFUOJMASLWUDYR,1.0
10.0,HNI,nah8369,O,,Thousand Oaks,380542.0,834.0,,B,1.0,KS,United States of America,IMAFBZBGIJURLFEHHKTGGAFVYCACGFI,1-883-280-1630,1213636.0,nahagncxtaxmqwmskfltd,M,2.0,Fonzctskongoieioghnqnrepnpc,Jzdzpxpkinatfffd,5.0
