AgeID,CrRa,AddLi1,Sta,NWo,C,Ag,Coun,Ph,NumChi,FirN,OORF,NumCrCa,In,NumC,AddL2,PoC,MaSt,Empl
Vie2759,441.0,8617 woodcrest north,SC,1122175.0,Thousand Oaks,88.0,United States of America,1-514-126-5667,1.0,UDAY,O,6.0,241374.0,2.0,,68120,S,
Hem2760,438.0,21782 miller south,MD,1229357.0,Quebec,34.0,United States of America,1-545-836-7453,0.0,Kaz,O,2.0,323298.0,3.0,,28223,S,Cabot
tyd2761,403.0,13904 MAHONIA BOULEVARD,WY,2702576.0,Greensboro,46.0,United States of America,1-477-145-8072,3.0,amelita,O,6.0,48708.0,5.0,,19152,M,General Growth Properties
GER2762,489.0,17491 roswell south,WV,3643357.0,Berkeley,30.0,United States of America,1-464-079-9711,5.0,Chick,O,5.0,29427.0,4.0,,99202,M,Coach
Dec2763,633.0,6488 APPLEWOOD DRIVE,SC,115352.0,Irving,99.0,United States of America,1-441-807-1287,5.0,Nang,O,8.0,282381.0,2.0,,94661,S,Hasbro
THE2764,632.0,19106 brielle way,Manitoba,2704409.0,Henderson,93.0,United States of America,1-222-161-3033,3.0,krysta,O,10.0,60527.0,1.0,,76148,S,Wesco International
Che2765,762.0,13147 YOHAN ROAD,DE,353835.0,Lexington,67.0,United States of America,,4.0,Lona,U,2.0,170873.0,3.0,,47718,U,Praxair
Als2766,716.0,13070 PANTHER CREEK EAST,NJ,2567637.0,Fort Wayne,92.0,United States of America,1-373-005-0101,1.0,NALANI,O,0.0,27830.0,3.0,,35846,M,Procter & Gamble
FRA2767,845.0,18673 BURGOYNE EAST,British Columbia,757772.0,Omaha,57.0,United States of America,1-873-695-5709,3.0,radford,R,3.0,347411.0,2.0,,91225,M,Great Atlantic & Pacific Tea
Kee2768,778.0,17216 montview upper,NH,2039631.0,Berkeley,78.0,United States of America,1-897-157-1787,0.0,Toyanne,R,7.0,84601.0,1.0,Suite 459,99618,,Goldman Sachs Group
POR2769,601.0,14930 griffin upper,IL,355283.0,Knoxville,97.0,Canada,1-555-735-3043,2.0,Gypsy,R,1.0,64970.0,4.0,,M2p 1d8,U,Reliance Steel & Aluminum
Did2770,775.0,19199 keene park,HI,2486748.0,Mesa,,United States of America,1-917-611-5624,,SELESTINA,O,,335069.0,1.0,,h5j 1q9,S,Harman International Ind.
WEL2771,420.0,20644 BIRCHWOOD WAY,NE,2249552.0,Concord,37.0,Canada,1-020-514-2847,0.0,KAROLE,U,3.0,220731.0,5.0,,43613,U,Apple
Sic2772,780.0,11797 howser court,AZ,1784669.0,New Haven,27.0,United States of America,1-591-901-3546,4.0,Jonelle,O,10.0,174.0,1.0,,T5C 1M3,M,Perini
Ros2773,392.0,14830 edgewood road,KS,2703466.0,Las Cruces,2.0,United States of America,1-307-128-4738,1.0,GORDY,O,0.0,160521.0,4.0,,33178,S,Verso Paper
bia2774,544.0,20775 SHELTER WEST,SC,1406107.0,Costa Mesa,56.0,United States of America,1-126-139-9254,1.0,mahmood,O,1.0,91310.0,1.0,,20058,M,Jones Lang LaSalle
Jen2775,593.0,19817 rosedale road,IL,3925508.0,Jacksonville,5.0,United States of America,1-075-724-5598,4.0,lacey,U,1.0,204636.0,0.0,,72295,S,General Dynamics
may2776,637.0,5118 MONTVIEW COURT,Saskatchewan,2665528.0,Montpelier,79.0,United States of America,,3.0,Syd,U,9.0,122932.0,5.0,,99676,M,Visa
bla2777,436.0,19604 hawkins park,AL,3794546.0,Salinas,72.0,United States of America,1-592-384-8657,4.0,Sibyl,O,8.0,393850.0,2.0,,90820,M,HealthSouth
gav2778,686.0,21434 robertson south,New Brunswick,2820670.0,Escondido,16.0,United States of America,1-977-759-2142,0.0,Lib,O,9.0,253885.0,0.0,,06613,M,Burlington Coat Factory
Tam2779,526.0,15729 FONDREN STREET,WI,923356.0,Mesa,27.0,United States of America,1-902-444-2845,0.0,Clayton,O,10.0,329721.0,0.0,,64173,,Family Insurance Group
Ror2780,561.0,15065 bellaire crescent,MS,3645128.0,Costa Mesa,96.0,United States of America,1-313-791-5628,0.0,Shelia,U,1.0,,1.0,suite 185,78259,W,Universal American
Sus2781,616.0,287 woodland park court,VA,2805795.0,Simi Valley,74.0,United States of America,1-613-592-9537,4.0,Amato,U,8.0,95876.0,5.0,,47715,M,Applied Biosystems
Fla2782,557.0,1796 dairy ashford court,Saskatchewan,2742974.0,Wilmington,17.0,United States of America,1-517-536-6719,2.0,prem,,7.0,253801.0,1.0,,92505,M,ABM Industries
Ras2783,337.0,18008 FURTH LANE,CT,3431574.0,Pueblo,,United States of America,1-627-368-6737,4.0,shamshad,O,3.0,,1.0,,T5d 1z7,U,Whole Foods Market
dep2784,716.0,8954 bagby north,RI,1369576.0,Denver,61.0,Canada,1-980-408-7472,5.0,jean-normand,R,10.0,230879.0,5.0,,80081,S,Cabot
Kar2785,812.0,303 montfort way,Alberta,860377.0,Stamford,9.0,Canada,1-943-040-3512,1.0,asia,U,10.0,139470.0,1.0,,93697,M,Avery Dennison
all2786,766.0,9179 EAGLE WAY,IN,2062659.0,St. Johns,59.0,United States of America,1-137-577-4177,5.0,SILE,O,7.0,446539.0,4.0,,H6c 1x2,S,Scholastic
Lea2787,729.0,7217 wise lower,SC,1555819.0,Oxnard,13.0,United States of America,1-727-717-3916,3.0,Goldwyn,O,6.0,406698.0,3.0,,94661,U,KeyCorp
Maj2788,776.0,9448 elle lee north,KY,,Fairbanks,,United States of America,1-916-670-8313,3.0,NEILE,O,10.0,332473.0,5.0,,M3X 1L7,S,Frontier Oil
Sar2789,327.0,7706 bluff avenue,IL,1576639.0,Mobile,36.0,Canada,1-794-143-2061,1.0,Imelda,O,1.0,343524.0,,,v6n 1p6,S,Brightpoint
CRU2790,311.0,14210 CHARLOTTE WAY,DC,2324580.0,Rancho Cucamonga,85.0,United States of America,1-032-862-6420,5.0,Audivox,R,6.0,30627.0,0.0,,92624,M,National Oilwell Varco
por2791,497.0,7216 gates avenue,OH,709004.0,Jacksonville,51.0,United States of America,1-629-962-4095,1.0,Carolina,O,1.0,165611.0,0.0,,91766,M,Office Depot
Bay2792,413.0,19424 verde street,NY,3248474.0,Greensboro,74.0,United States of America,1-359-059-6488,,Xiao-ming,R,7.0,243127.0,5.0,,T5A 1P2,M,
Kne2793,578.0,20809 cecil upper,FL,2597801.0,Little Rock,66.0,United States of America,1-643-661-0033,4.0,Jabir,O,6.0,311964.0,5.0,,21220,S,AptarGroup
GON2794,339.0,8158 watts crescent,MT,83853.0,Independence,38.0,United States of America,1-028-272-1343,4.0,Genovera,R,4.0,479458.0,3.0,,80155,M,CHS
Che2795,685.0,15361 halle lane,ND,2742068.0,Gary,59.0,United States of America,1-858-637-1379,1.0,Fulvia,O,5.0,470731.0,2.0,,33010,,Alaska Air Group
Ple2796,,1726 clearwater drive,VA,550171.0,Charleston,28.0,United States of America,1-256-222-1289,1.0,erning,O,7.0,439644.0,1.0,,E7O 1Q6,W,CommScope
han2797,474.0,7820 harrington park,WA,1708569.0,Pueblo,16.0,United States of America,1-189-523-2887,0.0,inderjit,O,7.0,5334.0,3.0,,v6c 1s7,S,Biomet
Al 2798,475.0,10314 presido way,MT,3297782.0,Ann Arbor,15.0,Canada,1-016-298-5259,0.0,RICHELLE,O,1.0,134663.0,0.0,,35841,M,BJ's Wholesale Club
Rea2799,534.0,2077 DARLINGTON CRESCENT,IL,2633134.0,Elizabeth,84.0,United States of America,1-579-501-6843,2.0,glynda,U,9.0,480479.0,0.0,,X1h 1t9,M,Hospira
Ber2800,458.0,21064 nolan west,AR,3804734.0,Dayton,62.0,United States of America,1-425-236-9130,2.0,Api-ecm,R,8.0,392225.0,3.0,,C2B 4W6,M,Guess
chi2801,555.0,12473 LONG BRANCH EAST,NY,552114.0,Long Beach,4.0,United States of America,1-107-602-2717,5.0,Katusha,R,8.0,374566.0,0.0,,h2f 1v2,M,Carlisle
edm2802,471.0,5631 camelot crescent,MT,2648893.0,Oshawa,32.0,United States of America,1-207-238-9012,1.0,verghese,O,2.0,158765.0,3.0,,72917,M,Laboratory Corp. of America
Pla2803,702.0,10369 gemini way,AZ,629763.0,Gary,94.0,United States of America,1-696-109-7802,3.0,BO,R,10.0,391907.0,2.0,,75014,M,SanDisk
Tsa2804,766.0,7079 COLLINWOOD WEST,MD,2373961.0,St. Louis,93.0,United States of America,1-011-653-0785,3.0,Joanna,O,7.0,269547.0,4.0,,23667,S,
ESL2805,436.0,6130 powers rue,LA,1627428.0,Dover,81.0,Canada,1-311-281-2758,5.0,jordan,O,3.0,451250.0,0.0,,91729,S,Vishay Intertechnology
RIX2806,693.0,7052 alamo street,NH,3747322.0,Birmingham,33.0,United States of America,1-021-831-0910,0.0,Evangeline,R,0.0,409328.0,1.0,,92701,M,Goodrich
den2807,831.0,21404 sheriden south,NM,1396711.0,Victoria,98.0,United States of America,1-661-518-0064,4.0,KRIS,R,5.0,21381.0,0.0,,31403,D,Sherwin-Williams
Hen2808,705.0,13385 colby park,GA,2757526.0,Halifax,2.0,United States of America,1-238-615-1857,1.0,MICHELINA,O,4.0,121342.0,4.0,,89157,M,M&T Bank Corp.
Van2809,453.0,17194 VALITA WEST,NM,3690897.0,San Jose,3.0,Canada,,3.0,MIKLOS,R,0.0,440868.0,0.0,,89109,S,TJX
and2810,707.0,19509 seward lane,WA,2057869.0,Baton Rouge,32.0,United States of America,1-483-241-6818,0.0,KLAZINA,O,5.0,385097.0,3.0,,44322,S,Emerson Electric
ROM2811,519.0,19655 9th rue,Quebec,3442739.0,Coral Springs,64.0,Canada,1-310-979-1751,4.0,Christy,O,4.0,284662.0,2.0,,55160,,Intuit
Wil2812,751.0,22682 rio grande south,AZ,347359.0,Allentown,51.0,United States of America,1-679-296-1848,1.0,Kylen,O,7.0,47715.0,5.0,,63157,M,Henry Schein
Rog2813,387.0,1758 seip way,CT,2681051.0,Milwaukee,58.0,United States of America,1-800-229-2124,3.0,Jean-yves,R,5.0,370518.0,2.0,,10151,M,Tyson Foods
Dac2814,420.0,23571 harley park,New Brunswick,2097965.0,Lubbock,46.0,United States of America,1-643-084-1032,0.0,Chung,O,2.0,,4.0,,V6Q 1W9,S,Regis
Eze2815,783.0,22387 camden lower,PA,663213.0,St. Catharines,,United States of America,1-389-799-7633,3.0,Trudie,O,4.0,138002.0,3.0,,29408,S,Amgen
Mir2816,462.0,3918 shadowbriar street,MA,2246010.0,Rochester,13.0,United States of America,1-475-003-6730,0.0,Jayant,O,1.0,43509.0,2.0,Apt. 948,75052,D,Patterson
Ger2817,,15079 DECATUR RUE,WI,369224.0,St. Louis,61.0,United States of America,1-634-883-1046,3.0,BRIANNE,O,8.0,106832.0,0.0,,V6f 1p9,,Fleetwood Enterprises
MIL2818,595.0,10176 pinesap court,DE,3051224.0,San Antonio,84.0,United States of America,1-738-821-2854,0.0,Lenka,O,0.0,469279.0,1.0,,h6c 1y8,M,Wells Fargo
bon2819,734.0,18002 cantrell upper,HI,1506363.0,Buffalo,88.0,United States of America,1-815-524-9427,1.0,PRAFULA,O,7.0,345891.0,2.0,,M9D 1S3,M,Varian Medical Systems
nun2820,386.0,12214 burgoyne avenue,New Brunswick,2191649.0,Escondido,38.0,United States of America,,1.0,kiah,O,2.0,127336.0,1.0,,H5J 1Q1,M,CBS
gay2821,363.0,453 RIVER TERRACE WEST,MD,335576.0,Abilene,54.0,United States of America,1-322-945-9351,2.0,bibbye,O,7.0,447132.0,4.0,,64123,U,Aetna
kel2822,570.0,3135 farmers lane,UT,,Biloxi,63.0,United States of America,1-886-667-3750,1.0,MARIE,R,2.0,179453.0,1.0,,T5A 1Q8,M,Spherion
Dob2823,756.0,23654 candlelight avenue,British Columbia,3572643.0,Cleveland,40.0,United States of America,1-650-261-7339,5.0,lishe,O,2.0,39332.0,0.0,,74168,M,MSC Industrial Direct
Vit2824,646.0,18716 GREENE DRIVE,FL,2159857.0,El Monte,43.0,Canada,1-906-940-0241,1.0,VRINDA,O,9.0,235485.0,2.0,,60818,M,Sovereign Bancorp
Szk2825,542.0,13153 jefferson road,NH,3395934.0,Victoria,85.0,Canada,1-431-030-1421,3.0,Deloris,U,4.0,252493.0,,,10068,M,Fleetwood Enterprises
Par2826,355.0,2097 HARRIS WEST,WA,118556.0,Miami,19.0,Canada,1-147-598-4984,1.0,olympie,O,3.0,125911.0,2.0,APT. 936,E7N 1G1,U,Analog Devices
SCH2827,492.0,9934 BEARD DRIVE,NY,,Calgary,42.0,United States of America,1-987-480-1926,,Letisha,O,7.0,289467.0,2.0,,95115,,Children's Place Retail Stores
tal2828,816.0,21908 ashford hollow north,Manitoba,2931650.0,Beaumont,,United States of America,1-592-152-2508,,Eirik,U,5.0,287611.0,0.0,,h7f 1v1,U,Iasis Healthcare
Sau2829,800.0,15404 queen street,IL,2025791.0,Portland,23.0,United States of America,1-970-656-6217,5.0,Luther,O,5.0,258580.0,3.0,,T6d 1f5,S,Symantec
clo2830,366.0,18008 bigwell lane,SC,3260297.0,Orange,1.0,United States of America,1-542-595-2812,1.0,Zanni,R,7.0,,3.0,,75252,S,Mohawk Industries
o'h2831,330.0,22176 flint south,PA,2567863.0,Oceanside,73.0,Canada,1-703-271-7640,3.0,Fulvia,R,9.0,385233.0,3.0,,90137,U,PharMerica
Pac2832,456.0,10511 yorktown street,MN,3384764.0,Nashua,68.0,Canada,1-207-679-3345,2.0,STONE,O,4.0,321608.0,1.0,,45204,M,Ruddick
Lav2833,847.0,3064 shelter boulevard,WV,3054275.0,Lowell,42.0,United States of America,1-345-284-0774,1.0,ALVIN,O,0.0,339091.0,5.0,APT. 90,v6g 1v3,U,Express Scripts
Uns2834,762.0,15293 forest avenue,TX,2638497.0,Windsor,17.0,United States of America,1-797-099-6493,3.0,john-paul,O,10.0,97802.0,5.0,,30339,M,Abbott Laboratories
Dic2835,445.0,13644 chateau west,TN,974593.0,Austin,53.0,United States of America,1-439-296-6996,1.0,DAFFIE,O,9.0,153840.0,2.0,,07507,U,New York Times
ebe2836,343.0,4245 miller court,KY,1697229.0,Jackson,41.0,United States of America,1-816-028-8772,3.0,Harvey,O,5.0,76064.0,0.0,,20081,M,Celgene
CZY2837,375.0,7082 5th north,MS,1539496.0,Vancouver,44.0,United States of America,1-517-941-8430,3.0,charman,R,9.0,86967.0,1.0,,H2b 1y6,S,PHH
Wal2838,746.0,4628 TRINITY UPPER,UT,2117172.0,Topeka,34.0,United States of America,1-445-182-0083,0.0,Kate,U,3.0,199783.0,1.0,,90799,M,MGM Mirage
tip2839,411.0,19588 keswick drive,KS,111600.0,Salem,59.0,Canada,1-176-155-4396,3.0,mignon,O,4.0,250035.0,4.0,,v6l 1v9,M,Starwood Hotels & Resorts
Oly2840,550.0,22712 beach upper,Saskatchewan,2524580.0,Lewiston,89.0,United States of America,1-520-880-6227,2.0,RUCHEL,O,5.0,124370.0,0.0,,33020,D,ServiceMaster
Goh2841,319.0,11645 kimberley crescent,British Columbia,,West Covina,22.0,United States of America,1-585-103-4781,1.0,bcspatch,O,9.0,242073.0,0.0,,94251,M,Trinity Industries
Ste2842,,16236 jack north,FL,223196.0,Oakland,,Canada,1-113-212-0974,1.0,shantee,U,10.0,468205.0,0.0,,h6b 1y7,W,Amazon.com
PET2843,436.0,9179 EAGLE WAY,MD,,Tampa,3.0,Canada,1-111-883-5760,2.0,Lucia,R,6.0,359137.0,4.0,,v6w 1q4,M,AGCO
agn2844,598.0,21686 jackson south,HI,2866007.0,Pomona,,Canada,1-494-343-1679,3.0,sabuson,O,5.0,363994.0,2.0,,V6i 1s2,M,Exterran Holdings
miz2845,635.0,22963 hanover road,NH,1985180.0,St. Louis,58.0,United States of America,1-932-568-9614,0.0,NELLY,U,1.0,159429.0,2.0,,99587,M,Applied Materials
RAH2846,392.0,14930 griffin upper,Ontario,2354310.0,Rockford,32.0,United States of America,1-856-207-2833,3.0,BUCKLIN,O,,179370.0,3.0,,60618,M,XTO Energy
Boe2847,,11656 denton boulevard,IL,2472375.0,Evansville,38.0,United States of America,1-940-387-6618,1.0,DJENANA,R,3.0,,1.0,,M8c 1v4,,Sanderson Farms
Sev2848,508.0,13689 gulfton drive,OH,,Santa Clara,88.0,United States of America,1-487-945-7758,5.0,Dasha,O,0.0,,1.0,,v6l 1v1,S,Pulte Homes
Fwp2849,725.0,23665 DEERWOOD PARK,Manitoba,3233143.0,Corpus Christi,32.0,Canada,1-254-812-3808,3.0,LYNDSEY,U,5.0,125404.0,4.0,,M7n 1b3,M,Radian Group
War2850,782.0,16647 purdue north,FL,1644405.0,Boston,18.0,United States of America,1-703-427-9440,0.0,HELGA,O,6.0,166067.0,4.0,,87505,S,Valero Energy
Els2851,478.0,23664 cherry court,LA,3079061.0,Laredo,56.0,United States of America,1-876-160-0696,4.0,errol,R,4.0,92707.0,4.0,,22321,M,Allegheny Energy
o't2852,595.0,15692 essington rue,New Brunswick,3132569.0,Frederick,68.0,United States of America,1-329-701-2983,0.0,CHOCS,O,,61260.0,4.0,,v5d 1m6,M,Mutual of America Life
hil2853,709.0,18258 CLAYTON WEST,VA,1873951.0,Erie,61.0,United States of America,1-284-178-5128,2.0,merl,O,8.0,454111.0,1.0,,H2e 1y3,M,Scana
MCS2854,540.0,6148 KIMBERLEY RUE,MI,2126735.0,Waterbury,30.0,United States of America,1-019-364-1006,2.0,Seanna,O,2.0,146089.0,5.0,,94224,D,Applied Materials
FIX2855,521.0,3690 PLUMB BOULEVARD,TX,3422623.0,Warwick,76.0,United States of America,1-569-911-0786,0.0,STCLAIR,O,7.0,65170.0,3.0,,M9d 1t6,S,US Airways Group
Gui2856,,17491 roswell south,AR,2701470.0,Honolulu,21.0,Canada,1-026-137-9303,4.0,PRITY,U,1.0,190985.0,4.0,,h2b 1x8,U,Int. Business Machines
Jav2857,358.0,4623 ramsey lane,FL,1570802.0,New Haven,23.0,United States of America,1-106-891-5243,3.0,Kaela,O,7.0,213007.0,0.0,,H2a 1x6,U,Lubrizol
hun2858,427.0,408 johnson ferry avenue,DE,3718595.0,Lafayette,98.0,Canada,1-272-213-3128,0.0,Keelia,O,5.0,479733.0,0.0,,89508,W,Winn-Dixie Stores
Hog2859,373.0,17739 SUMMIT RUE,CT,1603433.0,Newark,100.0,United States of America,1-609-296-8206,3.0,TRUDA,R,3.0,196776.0,4.0,,25331,S,PHH
Bar2860,796.0,15305 concord west,PA,1833417.0,Fort Worth,87.0,Canada,1-660-682-6100,0.0,elysee,R,1.0,6628.0,4.0,,M4j 1o9,S,JetBlue Airways
Cul2861,824.0,12481 hayden lower,NE,3473994.0,Indianapolis,99.0,United States of America,1-126-413-5341,0.0,Cilka,O,9.0,15674.0,2.0,,99581,S,Capital One Financial
Ber2862,389.0,10566 SIENNA EAST,CT,2202772.0,Iqaluit,54.0,Canada,1-473-895-8875,5.0,Marloes,O,3.0,42065.0,1.0,Apt. 913,36618,M,PSS World Medical
Bon2863,440.0,22767 misty street,NE,,Vancouver,64.0,United States of America,1-438-985-0768,3.0,Kerri,O,,74711.0,4.0,,91191,S,Shaw Group
man2864,648.0,2446 forest lane,ID,3910797.0,Brownsville,2.0,Canada,1-453-953-4176,1.0,Rheal,O,7.0,17399.0,0.0,,83726,M,Emcor Group
Nis2865,,20673 SANDPOINT NORTH,MD,3242791.0,Hamilton,21.0,United States of America,1-926-142-0571,5.0,WAI-HUNG,O,9.0,370768.0,5.0,,H5j 1o9,U,Alliance Data Systems
Ras2866,804.0,9205 burton rue,WV,3554902.0,Sioux Falls,35.0,United States of America,1-715-002-2054,1.0,verine,O,0.0,244111.0,4.0,,V6x 1u2,M,Pride International
hum2867,838.0,22776 canoas lower,Saskatchewan,1033119.0,Lakewood,,United States of America,1-381-650-6100,3.0,Hazem,O,0.0,,0.0,,93821,S,Brookdale Senior Living
Ler2868,757.0,3329 SIMPSON EAST,SC,1582447.0,Vancouver,43.0,Canada,1-194-761-3708,2.0,Caterina,O,2.0,286730.0,,,70182,M,Valmont Industries
ABE2869,848.0,24400 sycamore school boulevard,ID,,San Francisco,45.0,United States of America,1-673-128-7210,2.0,Estele,O,2.0,204195.0,2.0,,e7n 1p2,D,T. Rowe Price
JUB2870,583.0,17576 alpine west,OH,3503665.0,Omaha,54.0,United States of America,1-322-743-0090,0.0,Bobbette,O,6.0,366879.0,2.0,,C2b 4w6,M,Centene
DEV2871,833.0,23701 pelican way,WY,1726931.0,Durham,19.0,United States of America,,5.0,carlye,O,8.0,192330.0,5.0,,92707,S,
RAV2872,645.0,18231 flint river lane,British Columbia,1863124.0,Sunnyvale,17.0,United States of America,1-926-048-0610,4.0,nerti,O,10.0,366433.0,0.0,,s7d 1m8,S,PolyOne
zho2873,481.0,16872 norden north,ID,737325.0,Stamford,65.0,Canada,1-201-171-8004,5.0,Shawnee,R,5.0,62475.0,1.0,,95222,M,Williams-Sonoma
Wha2874,689.0,12393 grant avenue,MN,1680618.0,Ann Arbor,45.0,United States of America,1-401-992-4939,2.0,Hollyanne,O,9.0,211517.0,3.0,,V6v 1v4,S,MeadWestvaco
fos2875,532.0,14117 ROXBORO STREET,VA,1589210.0,Toronto,18.0,Canada,1-084-535-9019,2.0,APURVE,O,3.0,187457.0,1.0,,V6E 1T1,M,
Ger2876,629.0,16768 regency north,UT,2978108.0,Billings,25.0,United States of America,1-963-452-7096,3.0,Dinesh,O,3.0,,3.0,,M8a 1w2,S,Goldman Sachs Group
GOR2877,453.0,8980 ORINDA EAST,DC,2549089.0,Winston-Salem,,United States of America,1-813-790-8599,2.0,Pars,O,7.0,499718.0,0.0,,E7N 1Q2,M,Chevron
Tab2878,615.0,19131 LULLWOOD PARK,AL,864414.0,Newport News,41.0,United States of America,1-036-862-5730,5.0,AUDRYE,U,8.0,421364.0,4.0,,m2p 1e9,M,United Natural Foods
mcl2879,624.0,16844 leon south,PA,3881507.0,Casper,40.0,United States of America,1-763-036-4794,0.0,griet,O,10.0,,0.0,,99606,M,Centene
Led2880,494.0,2500 abbott street,DC,2532578.0,Ann Arbor,24.0,United States of America,1-514-845-9628,5.0,Fei,O,3.0,308963.0,3.0,Suite 430,92809,M,Temple-Inland
DAL2881,707.0,23423 sakowitz street,VA,2671228.0,Indianapolis,48.0,United States of America,1-003-620-2943,4.0,ALPINE,O,3.0,162380.0,2.0,,43612,M,Del Monte Foods
cha2882,331.0,14301 BATTERY WEST,DC,2928062.0,Virginia Beach,51.0,United States of America,1-315-419-0753,2.0,ardelis,O,4.0,11400.0,5.0,,19217,S,Vulcan Materials
val2883,428.0,10256 BROWNWAY NORTH,MN,2998778.0,Boston,97.0,United States of America,1-807-532-2116,3.0,Amnish,O,2.0,81126.0,2.0,,H2c 1w1,D,Medco Health Solutions
Bre2884,423.0,4768 BELLADONNA STREET,MT,1337757.0,Vallejo,43.0,United States of America,1-947-678-0198,5.0,Roderick,U,3.0,145366.0,0.0,,h2a 1v6,M,Hawaiian Electric Industries
Fle2885,775.0,7661 grant way,Alberta,,Eugene,44.0,United States of America,1-996-511-5615,2.0,Jaya,O,7.0,143562.0,1.0,,31416,M,Service Corp. International
Ton2886,774.0,14635 greene rue,PA,836718.0,Shreveport,60.0,United States of America,1-748-297-3496,1.0,Elora,R,8.0,22543.0,5.0,,38165,M,Itron
NOE2887,565.0,14805 bonneville street,Nova Scotia,1014967.0,Columbia,68.0,United States of America,1-951-852-8745,2.0,Corabelle,R,5.0,299737.0,1.0,,68130,S,Alliance One International
Kog2888,847.0,12971 ATLANTIC LOWER,ND,3950955.0,Cleveland,4.0,United States of America,1-049-439-4492,,Sibley,,2.0,301559.0,2.0,,T6c 1f3,,Steelcase
Cla2889,743.0,18978 BELLEVUE PARK,DC,2167703.0,Columbus,79.0,United States of America,,1.0,Marielle,O,6.0,268673.0,4.0,,75236,M,Eastman Kodak
DAN2890,400.0,14482 kirby south,Quebec,449606.0,Corona,49.0,Canada,1-071-853-3289,5.0,LESLIE,R,3.0,168657.0,3.0,,14233,W,Group 1 Automotive
mra2891,301.0,2928 potomac upper,RI,2087536.0,Dawson City,83.0,United States of America,1-434-730-2019,5.0,eada,R,2.0,244153.0,,,53219,S,American International Group
Coh2892,494.0,1270 hughes lane,NM,35847.0,Erie,58.0,United States of America,1-939-258-7141,1.0,Nathaniel,O,3.0,339777.0,5.0,,78234,M,United Stationers
Orr2893,553.0,11850 BELLBROOK WAY,Ontario,3272016.0,Dayton,35.0,United States of America,1-434-565-1105,4.0,MARTGUERITA,O,3.0,30779.0,2.0,,77221,D,MasterCard
Ada2894,512.0,21747 cleveland crescent,NC,2447876.0,Escondido,78.0,United States of America,1-656-420-2875,0.0,GIRALDA,O,7.0,55187.0,1.0,,M2q 1e8,S,DST Systems
far2895,411.0,15468 carroll east,MI,2672701.0,Lansing,74.0,United States of America,1-824-790-2846,4.0,alisun,O,8.0,157300.0,5.0,,85058,M,Wyeth
Hei2896,488.0,5965 DAWNVIEW ROAD,DC,3194265.0,Frederick,34.0,Canada,1-869-513-7253,3.0,ursala,,3.0,428685.0,2.0,,19087,,Schnitzer Steel Industries
VER2897,762.0,8428 roberts way,MD,1239118.0,Charleston,63.0,United States of America,1-725-474-9814,4.0,Malethia,O,4.0,387795.0,2.0,,23328,S,Universal Forest Products
Tho2898,811.0,1892 electra crescent,MS,3290244.0,Buffalo,20.0,United States of America,1-522-117-4385,2.0,edwin,U,10.0,222600.0,3.0,,V6y 1p6,,Electronic Arts
STA2899,666.0,13657 ryder boulevard,SD,517617.0,Nashua,33.0,United States of America,1-459-891-1197,2.0,J-francois,O,7.0,65487.0,0.0,Apt. 607,94260,S,Duane Reade Holdings
foo2900,841.0,14037 spring valley crescent,SC,2114393.0,Dawson City,94.0,United States of America,1-456-960-4038,2.0,sohale,O,7.0,422877.0,5.0,,96827,,Alliant Techsystems
Xen2901,693.0,9580 tanbark road,MS,820107.0,Saskatoon,0.0,United States of America,1-774-163-3773,,Coriss,R,1.0,279615.0,3.0,,V6p 1r6,U,Hasbro
eme2902,582.0,17828 holly lane,IN,3600705.0,Topeka,25.0,United States of America,1-545-637-7545,,sterling,R,0.0,296198.0,1.0,,38176,M,Arkansas Best
tro2903,748.0,17536 frostwood crescent,MO,1118216.0,Santa Ana,69.0,United States of America,1-839-684-3552,2.0,RENELLE,O,3.0,344882.0,1.0,,70120,D,Toll Brothers
Oco2904,319.0,3964 lamport street,WY,575583.0,Warren,83.0,United States of America,1-665-731-7637,2.0,darlleen,O,4.0,440804.0,3.0,,V5a 1o3,M,WGL Holdings
Ole2905,,21976 BROKEN OAK LANE,Manitoba,3991925.0,Hilo,20.0,Canada,1-129-569-2057,3.0,Prams,O,,32028.0,1.0,,H2A 1Z7,M,Franklin Resources
