AgencyID,City,MiddleInitial,NumberCreditCards,AddressLine2,Age,CreditRating,LastName,MaritalStatus,Gender,Phone,OwnOrRentFlag,Country,AddressLine1,NumberChildren,FirstName,PostalCode,State
Gac1556,Great Falls,S,6.0,,82.0,322.0,Gach,M,,1-003-304-9528,U,United States of America,11812 prairie avenue,2.0,NOOSHIN,V6D 1Q4,CT
D'A1557,Plano,Q,8.0,,31.0,685.0,D'ANJOU,M,,1-302-410-8130,R,United States of America,8967 PENN RUE,4.0,Karna,25324,DE
dud1558,Santa Fe,O,7.0,,59.0,468.0,dudgeon,M,,1-184-336-0567,O,United States of America,17059 california east,3.0,masa,t5a 1k3,VT
CHI1559,St. Johns,,9.0,,23.0,697.0,CHILDREE,D,f,1-768-893-7223,R,Canada,16656 stuart west,0.0,petra,46229,DE
van1560,Escondido,,3.0,,86.0,541.0,van der,M,,1-083-883-8300,O,United States of America,1796 DAIRY ASHFORD COURT,4.0,HERMON,32301,KY
Sob1561,Santa Ana,V,7.0,,46.0,394.0,Sobon,M,M,1-241-478-7612,R,Canada,10232 oak hill west,4.0,coursdev,38135,Prince Edward Island
GAY1562,Waco,,5.0,,46.0,833.0,GAYLOR,S,,1-541-409-8204,O,United States of America,21568 alpha upper,,Rejeanne,v6i 1p3,MA
Kob1563,Huntsville,,6.0,,20.0,475.0,Kobierski,U,f,1-126-546-4935,O,United States of America,7638 BETHEL ROAD,4.0,faiz,93384,British Columbia
Nor1564,St. Louis,,4.0,,34.0,812.0,Noronha,M,f,1-459-098-4362,O,United States of America,6594 MOULTRIE AVENUE,1.0,waneta,19221,NJ
VAL1565,Fullerton,,2.0,,82.0,351.0,VALIVETI,M,m,1-762-109-5261,O,United States of America,14133 beauregard north,1.0,Wojciech,28213,MN
hug1566,Pasadena,D,1.0,,81.0,845.0,huggins,M,m,1-869-781-6422,O,United States of America,23781 KING SOUTH,1.0,henrika,94265,MN
lew1567,Tallahassee,,9.0,,45.0,542.0,lew,U,,1-161-796-7428,O,United States of America,17200 HOLLYWOOD AVENUE,2.0,Leroy,55408,ND
hon1568,Idaho Falls,T,3.0,,47.0,554.0,honkakangas,M,,1-769-727-9195,O,United States of America,2247 sherwood west,3.0,lidia,55120,FL
Van1569,Lafayette,A,8.0,,79.0,690.0,Vandagriff,M,f,1-974-700-6769,O,United States of America,4966 westpark south,1.0,smith,T5b 1k6,UT
gal1570,Jacksonville,A,2.0,,3.0,339.0,gallion,U,,1-140-939-6080,O,United States of America,19124 cherry ridge rue,3.0,GENOVERA,v6u 1w1,MI
kah1571,Huntington Beach,,5.0,,28.0,803.0,kahan,M,m,1-869-700-6220,R,United States of America,22787 university crescent,5.0,Danica,s7d 1m6,IL
May1572,London,,10.0,,45.0,721.0,Mayne,M,,1-393-933-8750,O,United States of America,503 northshore park,2.0,Zdenek,v6m 1p3,DE
JAK1573,Richmond,,6.0,suite 454,44.0,337.0,JAKSTYS,U,,1-352-302-5746,O,Canada,2929 BRYANT IRVIN ROAD,0.0,Noellyn,T6a 1j9,New Brunswick
MAL1574,Milwaukee,,0.0,,28.0,357.0,MALANOS,M,,1-544-399-4428,O,United States of America,17376 westmere rue,4.0,XENIA,23235,NY
cai1575,Lafayette,,6.0,,5.0,448.0,cain,,m,1-176-111-4899,O,Canada,3222 grant lane,2.0,gloriane,V6j 1v6,NM
MCN1576,Quebec,O,10.0,,70.0,437.0,MCNAUGHTON,M,,1-361-613-3801,O,United States of America,9906 airport north,2.0,alvinia,V6n 1t2,Quebec
kho1577,Augusta,W,2.0,Apt. 437,68.0,630.0,khouderchah,D,,1-677-003-1611,R,United States of America,16699 sanders south,3.0,Annis,h2b 1w4,Newfoundland
Mar1578,Windsor,V,5.0,,19.0,825.0,Marlow,U,F,1-694-213-2352,O,Canada,23684 decatur street,0.0,Reg,B8B 1Z8,MI
Cha1579,Omaha,,9.0,,3.0,816.0,Chartier,M,F,1-661-111-0843,U,United States of America,13058 wisteria lane,5.0,SUSIL,10074,Prince Edward Island
O'c1580,San Antonio,,10.0,,49.0,735.0,O'colmain,M,F,,U,United States of America,388 SNEAD UPPER,5.0,mathilde,M5c 1y2,HI
TYN1581,Overland Park,N,3.0,,66.0,453.0,TYNDALL,S,,1-756-133-9020,O,United States of America,1060 blythe court,3.0,Stergios,36103,AK
Sch1582,Colorado Springs,,6.0,,2.0,305.0,Schlegel,M,F,1-962-400-0170,O,United States of America,16124 weyland park,3.0,Maidsir,35259,AR
Gue1583,Kansas City,,9.0,,21.0,834.0,Guevara,M,F,1-328-357-0132,O,United States of America,11510 WAKEFOREST RUE,1.0,LORENA,90310,AL
Saw1584,Newport News,V,1.0,Suite 328,44.0,426.0,Sawada,D,,1-528-975-7395,R,United States of America,23411 madison south,1.0,Duane,V6d 1p3,AL
PAR1585,St. Catharines,,1.0,,30.0,356.0,PARKINS,U,,1-615-026-0873,O,United States of America,15686 oliver street,1.0,annabelle,h5j 1q2,Saskatchewan
rus1586,Tulsa,,2.0,,80.0,521.0,ruschmeier,W,,1-228-343-7504,O,United States of America,15447 trail lake road,4.0,Sacha,s7d 1n8,MN
WAR1587,St. Petersburg,,10.0,,41.0,465.0,WARSHAWSKY,S,F,1-345-076-8315,U,Canada,12470 meadow haven east,2.0,Vlado,E7n 1j7,Manitoba
Lon1588,St. Paul,F,7.0,,75.0,844.0,Longbottom,M,,1-585-407-1862,U,United States of America,22986 norfolk lane,1.0,SHAHRIAR,T6c 1k5,NC
VAF1589,Santa Clara,B,5.0,,49.0,326.0,VAFAIE,,,1-118-702-1882,R,Canada,10716 LAVENDER EAST,2.0,JOYANN,72216,OR
sch1590,Corpus Christi,,7.0,,23.0,609.0,schmeler,M,f,1-612-442-2972,,United States of America,12272 regency lane,3.0,Blinny,V6e 1q1,Prince Edward Island
Car1591,Waco,I,7.0,,89.0,488.0,Cargill,M,,1-169-249-3706,U,United States of America,12051 savannah court,2.0,KAZUHIKO,72902,IN
TIS1592,West Covina,,1.0,,28.0,548.0,TISCHHAUSER,U,F,1-334-560-0470,O,United States of America,2412 BONITA LANE,1.0,Britte,90024,KY
SCH1593,Overland Park,,10.0,,,513.0,SCHRIER,S,,1-091-384-7916,R,United States of America,9270 leaf south,0.0,Davine,64160,CT
Amb1594,Nashville,,1.0,,88.0,531.0,Ambroise,M,,1-104-274-6326,O,United States of America,22605 deerwood south,0.0,Kelila,M8c 1x7,WI
HLA1595,Huntington Beach,E,,,42.0,477.0,HLAUSCHEK,W,f,1-716-421-5982,,United States of America,13715 KETCH UPPER,3.0,marie-jeanne,A2c 1w8,ME
Fal1596,Dawson City,,5.0,,49.0,818.0,Fallahi,M,f,1-436-171-7630,R,United States of America,17433 lowden lower,2.0,Francine,77271,WA
Lev1597,Dallas,,8.0,,79.0,445.0,Levitin,U,,1-062-789-9840,O,United States of America,7054 southlake upper,1.0,Keslie,T6d 1c3,KY
LES1598,Sandy,J,9.0,,35.0,674.0,LESNIAK,M,,1-949-903-4401,R,United States of America,13904 mahonia boulevard,2.0,norcal,e7n 1o8,Alberta
wai1599,Buffalo,Y,,,27.0,543.0,wai,M,,1-807-102-4718,O,United States of America,20109 gardener drive,4.0,EVETTE,c2a 4w4,NY
KLA1600,Orlando,,4.0,,95.0,381.0,KLAMMER,D,f,1-246-968-4832,O,Canada,16119 PENMAR NORTH,4.0,Charangit,V6F 1U7,Newfoundland
CAR1601,Providence,,6.0,,25.0,780.0,CARR,M,m,1-095-664-2591,O,Canada,633 guadalupe park,0.0,martica,T5a 1t2,GA
Yog1602,Dawson City,,10.0,,84.0,,Yogeswaran,U,,1-138-271-9862,O,Canada,21829 midland boulevard,2.0,LEW,19219,OK
bar1603,Norfolk,R,10.0,,73.0,358.0,barbary,M,,1-477-254-6590,O,United States of America,22083 crossus lower,2.0,edee,T6B 1J8,IN
dor1604,McAllen,Y,1.0,,58.0,572.0,dorronsoro,W,,1-588-157-6380,O,United States of America,18570 WOODTIMBER WAY,5.0,Lacee,t5a 1o9,DE
Had1605,Hartford,,1.0,,,319.0,Haddow,W,,1-905-789-7948,O,United States of America,926 nolan drive,0.0,SIVA,48245,SC
gas1606,Dover,,5.0,,28.0,400.0,gasparotto,W,f,1-765-783-0055,U,United States of America,1630 LAMBOLL CRESCENT,0.0,Jeff,37406,CO
mos1607,Richmond,L,3.0,,4.0,340.0,moshinsky,D,m,1-250-193-0140,O,United States of America,24555 REXFORD NORTH,2.0,sang-maun,80202,SC
dal1608,Cleveland,K,1.0,,76.0,,dall'oste,U,M,1-142-956-6276,U,United States of America,7204 katherine boulevard,,Vu,H7H 1U5,ID
ARM1609,Billings,,0.0,,76.0,642.0,ARMBRUSTER,M,,1-103-038-8615,U,United States of America,13463 dunlevy lower,3.0,ISMAIL,60761,Saskatchewan
DIS1610,Newark,,3.0,,35.0,640.0,DISPATCH,D,,1-046-959-4224,U,United States of America,7776 inwood lower,1.0,jeanelle,V6r 1v7,ME
Hal1611,London,,1.0,,61.0,735.0,Halovanic,M,m,1-480-417-1290,O,United States of America,3972 WILMINGTON RUE,5.0,stclair,91143,AK
Mcg1612,Flint,,8.0,,68.0,332.0,Mcgalliard,S,,1-176-188-5673,O,Canada,17343 darlington avenue,0.0,jerry,V6D 1S5,RI
Bot1613,Sterling Heights,J,1.0,,31.0,591.0,Botto,M,,1-060-266-1941,R,United States of America,22498 SMITHDALE AVENUE,0.0,Anne-marie,36670,MD
Rav1614,Anaheim,,4.0,,,772.0,Ravi,D,F,1-602-565-1482,O,Canada,20064 oakmont east,3.0,Lottie,v6y 1w2,CO
PAK1615,West Valley,,7.0,,3.0,642.0,PAKULSKI,U,,1-341-964-3007,R,United States of America,3690 PLUMB BOULEVARD,5.0,Lina,03106,WA
PAN1616,Tempe,,10.0,,49.0,577.0,PANDYA,W,M,1-340-679-3376,O,United States of America,23588 MADISON WEST,4.0,Martina,85014,KY
att1617,Yellow Knife,,9.0,,85.0,764.0,attenborough,S,,1-128-643-8987,R,United States of America,8400 polaris west,3.0,FANNY,35294,PA
Bou1618,Savannah,,8.0,,64.0,759.0,Boucouris,W,F,1-364-110-8141,O,United States of America,18354 DODD COURT,5.0,Maitilde,90042,ID
TAN1619,Philadelphia,,8.0,,58.0,433.0,TANGLAO,D,,1-396-311-1198,O,United States of America,12635 OLYMPIA EAST,0.0,Cary,V6V 1R1,VT
Bar1620,Sterling Heights,,7.0,,71.0,525.0,Barnhardt,S,,1-207-089-8351,R,United States of America,1821 9TH SOUTH,3.0,LILLI,r5h 1l3,CO
Lud1621,San Jose,,8.0,,33.0,832.0,Ludwick,M,,1-904-404-1552,O,United States of America,18245 HOLLY KNOLL PARK,4.0,Gee,79402,Manitoba
DEL1622,Paterson,,0.0,,83.0,316.0,DELANEY,,M,1-534-838-7977,O,United States of America,18614 tide mill court,2.0,Naveen,T6a 1k7,TN
Kas1623,Rapid City,,5.0,,57.0,685.0,Kassissia,D,m,1-161-262-1369,O,United States of America,2988 coralberry south,4.0,aruna,35280,IN
hat1624,Thousand Oaks,,7.0,,67.0,381.0,hatz,M,,1-231-000-0392,R,Canada,16090 darlington lower,1.0,Ingeborg,90157,LA
Tin1625,Colorado Springs,,3.0,,68.0,584.0,Tinney,M,,,O,United States of America,1790 golden east,4.0,Shoeb,h5j 1p6,IN
Nes1626,Grand Rapids,,4.0,,68.0,385.0,Nesbitt,M,,1-673-457-9456,O,United States of America,16520 hemphil north,0.0,Nettie,32245,NH
Sch1627,Sudbury,,3.0,,14.0,635.0,Schnaithman,S,,1-926-757-3068,O,United States of America,12667 brighton road,3.0,Sybila,77286,MT
SOB1628,Macon,,2.0,,,805.0,SOBIESIAK,D,,1-869-366-2040,O,United States of America,2035 eaton park,1.0,gail,V6e 1q2,MT
Clu1629,Kitchener,,3.0,,6.0,679.0,Cluett,M,,1-805-682-0192,O,United States of America,5003 TRAVIS LOWER,0.0,sibyl,H5L 1O3,SD
GER1630,Anaheim,,1.0,,65.0,453.0,GERRITSE,S,F,1-374-290-1311,,United States of America,22682 rio grande south,3.0,YONGLI,H2c 1y5,CO
TUC1631,Fairbanks,C,8.0,,6.0,847.0,TUCKER,U,,1-872-546-8088,U,United States of America,24683 meadowlark boulevard,2.0,ernesto,60612,WA
Tar1632,Berkeley,,1.0,,47.0,,Taralp,U,,1-498-123-3199,R,United States of America,11376 knight court,1.0,Adrienne,T6A 1E5,AK
Cre1633,St. Johns,,10.0,Suite 136,96.0,,Creasman,D,,1-136-368-7167,O,United States of America,3149 CENTRAL LANE,3.0,Jenna,80100,FL
Joi1634,Montreal,,1.0,apt. 212,68.0,642.0,Joiner,U,,1-576-056-3958,R,Canada,23987 valderra park,5.0,Audre,H5j 1r1,NV
hal1635,Sterling Heights,Q,0.0,,21.0,,halford,S,,1-875-959-3346,O,United States of America,24696 cordoba crescent,2.0,DELORIS,h2g 1z9,TX
Tes1636,Baltimore,,2.0,,73.0,600.0,Tessier,W,m,1-577-954-3908,O,United States of America,19492 lyons court,0.0,Breton,45277,Saskatchewan
ONY1637,Lubbock,,9.0,,15.0,435.0,ONYSHKO,S,,1-537-413-0900,R,United States of America,1630 LAMBOLL CRESCENT,0.0,Martie,H2f 1x4,NE
DEC1638,Hollywood,,7.0,,25.0,730.0,DECARIE,M,,1-539-974-9296,O,United States of America,18270 HICKORYBARK DRIVE,0.0,Elsa,72211,VT
Gag1639,Livonia,O,8.0,,98.0,418.0,Gagne,M,F,1-938-703-0026,O,United States of America,21908 ashford hollow north,0.0,Barsha,25335,HI
Lac1640,Saint John,,7.0,,30.0,388.0,Lackenbauer,U,F,1-297-775-1510,O,United States of America,20940 shearer drive,4.0,pauletta,V6X 1R2,Ontario
Clo1641,Virginia Beach,,2.0,Apt. 422,36.0,622.0,Cloutier,D,,1-021-370-2836,R,United States of America,15562 woodcrest upper,3.0,Benedetta,V6c 1t5,Ontario
BAR1642,Kansas City,V,0.0,,47.0,562.0,BARBE,M,m,1-304-537-9529,O,United States of America,10856 kelvin upper,3.0,Davina,83725,AL
roi1643,Los Angeles,U,9.0,,,702.0,roig,S,,1-693-971-8310,U,United States of America,3507 GREENE ROAD,4.0,raju,85755,WA
Bun1644,Garland,,1.0,,32.0,741.0,Bunner,M,m,1-220-050-8394,O,United States of America,11733 electra street,4.0,nabil,92150,AR
Pel1645,San Diego,W,4.0,APT. 80,25.0,312.0,Pelz,M,,1-467-981-9596,O,United States of America,509 ALICIA AVENUE,0.0,chiarra,M5E 1Z5,OK
PLA1646,Tucson,T,4.0,,85.0,790.0,PLATER-ZYBERK,M,,1-777-421-2018,U,United States of America,14520 zenith park,3.0,THIERRY,48911,OH
Tra1647,Orange,K,5.0,,46.0,698.0,Travers,S,,1-890-684-0005,U,United States of America,13447 amherst boulevard,0.0,pierre-alain,H2D 1W6,MA
bos1648,Boston,,0.0,,34.0,363.0,bose,U,F,,O,Canada,22831 barberry park,0.0,Blithe,S7c 1n6,DC
GOS1649,Fort Collins,,10.0,,61.0,649.0,GOSWICK,S,,1-764-214-6220,O,United States of America,5140 EMERSON LANE,1.0,JESSIKA,53204,UT
Kik1650,Pittsburgh,,0.0,,,773.0,Kikuta,U,f,1-835-399-6988,O,United States of America,7255 berry way,1.0,merilee,72205,MO
Boc1651,Montgomery,,,,82.0,342.0,Bockaj,M,F,1-068-147-6649,O,United States of America,10936 COVECREEK UPPER,0.0,DIANE-MARIE,93838,AZ
man1652,Stamford,,7.0,,29.0,356.0,manner,S,,1-609-204-7920,O,Canada,19939 beard park,1.0,Antonina,87103,NY
HAR1653,St. Paul,,7.0,,58.0,551.0,HARMON,S,M,1-963-175-0431,O,United States of America,17213 towerwood east,5.0,malinde,94617,AZ
RES1654,Lubbock,,2.0,,92.0,395.0,RESULTS,M,,1-784-086-7205,R,Canada,14827 paine upper,0.0,Pivert,90083,Manitoba
Owe1655,Worcester,R,8.0,,7.0,423.0,Owen,U,m,1-196-609-5188,O,United States of America,3934 green ash north,0.0,MERIDITH,T5C 1J4,NH
Yau1656,Halifax,,3.0,,35.0,635.0,Yaung,M,,1-713-056-3491,O,United States of America,19923 MAIN AVENUE,5.0,HOLLI,90190,Saskatchewan
Gol1657,Alexandria,B,0.0,,10.0,648.0,Golka,W,m,1-044-618-4589,O,United States of America,17147 vaughan rue,5.0,AZRA,90166,WA
Gru1658,Manchester,,5.0,,15.0,791.0,Gruska,M,,1-982-234-2988,O,Canada,21182 keswick west,3.0,Dominica,10706,OH
Man1659,Santa Fe,H,8.0,,,776.0,Manolios,S,m,1-242-897-1921,R,Canada,2939 chadbourne way,0.0,Ehi,91138,KY
SOM1660,Bellevue,,10.0,,82.0,640.0,SOMMERFELD,W,M,1-276-728-2298,U,Canada,14702 wainwright way,4.0,Concettina,36140,ID
cur1661,Hay River,,4.0,SUITE 274,14.0,542.0,currier,U,,1-574-992-8766,R,Canada,10653 wishek road,0.0,Constantin,40202,NH
COO1662,Fort Worth,,5.0,,15.0,746.0,COONEY,S,F,1-067-494-4220,R,United States of America,14243 river place road,1.0,devi,95140,Saskatchewan
Hys1663,Sioux Falls,,7.0,,29.0,676.0,Hyslop,U,,1-310-942-8374,O,United States of America,22494 chimney rock avenue,0.0,kristine,97230,Newfoundland
Ket1664,Anchorage,,8.0,,78.0,340.0,Ketcheson,S,,,O,United States of America,10136 ryder lower,,Luping,m2r 1f6,WY
Dev1665,McAllen,,6.0,,11.0,339.0,Devincenzi,S,f,1-537-213-2904,R,United States of America,4862 martin court,2.0,Syl,99654,WY
Lep1666,Yellow Knife,,7.0,,75.0,408.0,Lepage,S,,1-949-756-5365,O,Canada,8228 hylan drive,3.0,rogelio,M4l 1m4,AR
Mea1667,Fairbanks,,4.0,,40.0,449.0,Meagher,U,,,O,United States of America,8716 WORTHINGTON SOUTH,,BRIGIT,33010,AK
OPL1668,Bellevue,,2.0,,3.0,403.0,OPLINGER,M,,1-391-289-7760,O,United States of America,1426 basswood avenue,0.0,HESTER,60756,AK
nat1669,San Antonio,,5.0,,33.0,566.0,nath,S,m,1-253-172-1766,O,United States of America,4686 RAYMOND SOUTH,0.0,mary-ann,31416,NC
Cal1670,Mount Pearl,,3.0,,73.0,658.0,Caldwell,M,,1-542-914-9965,R,United States of America,5940 malden park,1.0,Norine,H5k 1q3,NJ
Mar1671,Sacramento,W,5.0,,22.0,434.0,Marciniuk,M,,1-447-661-0804,U,Canada,12777 pembrook lower,0.0,GOKUL-CHANDRA,32254,GA
Cho1672,Portland,,9.0,,68.0,606.0,Cholewinski,U,f,1-430-788-0862,R,United States of America,19131 lullwood park,4.0,Gokal,90203,AZ
Liv1673,Eugene,,2.0,,88.0,378.0,Livek,U,,1-880-260-3062,O,United States of America,3636 wroxton north,2.0,ROCH,T5D 1T9,NV
TAL1674,Pueblo,,3.0,,10.0,668.0,TALBOTT,S,,1-227-757-7307,O,United States of America,8886 chalmers upper,1.0,Coriss,79918,Newfoundland
van1675,Los Angeles,,5.0,,,616.0,vanderheyden,D,M,1-084-745-6387,O,United States of America,24268 hayden west,5.0,Vanda,14608,FL
Nie1676,Fargo,H,8.0,,47.0,478.0,Nielsen,M,,1-656-356-2378,O,United States of America,22569 cole upper,2.0,STACEE,30358,Newfoundland
OWE1677,Charlotte,,2.0,Suite 132,30.0,710.0,OWENS,U,F,,O,Canada,23477 vessey way,1.0,timmie,90093,IN
Whi1678,Oklahoma City,P,10.0,apt. 453,23.0,543.0,Whitman,W,,1-858-742-2483,O,United States of America,5277 CHAMBLEE DRIVE,1.0,tiffany,H2E 1X8,Saskatchewan
MON1679,Lubbock,,2.0,,68.0,329.0,MONTOUTE,U,,1-022-659-6413,U,United States of America,1047 courtland lane,2.0,myrna,R3a 1m9,VA
VER1680,Laredo,X,8.0,,10.0,330.0,VERHOEVEN,S,,1-255-299-9298,O,United States of America,9167 gardener court,0.0,HENK,94355,MT
WYM1681,Lincoln,G,10.0,,14.0,549.0,WYMARD,W,,1-974-241-6963,O,United States of America,13142 vinson lane,0.0,aimil,20020,MI
KAP1682,Salt Lake City,U,4.0,,34.0,613.0,KAPSA,S,,1-663-480-5987,R,United States of America,16959 lacornia crescent,1.0,GEORGE,43659,Alberta
tor1683,Fort Worth,R,3.0,,25.0,765.0,tornes,M,,,O,United States of America,15399 long avenue,1.0,Wen,80915,Prince Edward Island
Mat1684,Los Angeles,,,Apt. 437,77.0,809.0,Matatall,M,,1-963-796-1557,O,United States of America,19873 wright avenue,4.0,NORALY,10028,Prince Edward Island
Van1685,Louisville,,7.0,,89.0,768.0,Van schouwen,S,m,1-644-341-7080,R,United States of America,14286 main boulevard,3.0,claretta,85740,AR
fol1686,Fargo,,1.0,,88.0,,follmer,M,F,1-829-489-2859,O,United States of America,22632 country road,1.0,rachel,63119,MI
hog1687,Moncton,,2.0,,77.0,,hogeboom,S,m,1-869-936-8210,O,United States of America,20093 canterbury way,2.0,heinz,99214,ID
ANT1688,Norfolk,,1.0,,77.0,,ANTOFT,M,,1-725-660-9687,O,United States of America,351 granada west,0.0,christabella,h5i 1r1,Saskatchewan
Hof1689,Fort Smith,,1.0,Suite 285,1.0,401.0,Hoffmeister,S,F,1-777-863-7024,O,Canada,10176 pinesap court,0.0,EMYLEE,30387,RI
Jaf1690,Long Beach,,,,19.0,740.0,Jaffer,W,,1-603-390-8791,O,United States of America,17933 flores avenue,4.0,Cycelia,T5B 1M3,KY
Bov1691,Iqaluit,,8.0,,99.0,727.0,Bovenizer,U,M,1-698-328-4742,O,United States of America,9094 pine upper,4.0,roderick,75248,Saskatchewan
Ban1692,Oakland,,6.0,,3.0,458.0,Banerjee,M,,1-161-889-8284,R,United States of America,2116 whistler upper,5.0,KAMYAR,30321,NJ
Dug1693,Brownsville,J,1.0,apt. 803,34.0,412.0,Duggan,U,,1-057-158-2731,O,United States of America,2923 navarro lower,2.0,Sephira,99215,IA
Hea1694,Las Vegas,,2.0,,74.0,328.0,Hearnden,M,,1-409-105-4971,R,United States of America,6526 snyder rue,3.0,MAMI,53754,New Brunswick
lew1695,Abilene,,3.0,,60.0,369.0,lewek,S,f,1-773-154-9142,O,Canada,6454 kiel upper,0.0,Woodline,90238,GA
gau1696,Jackson,,0.0,,48.0,524.0,gaughan,W,,1-389-966-0349,O,United States of America,8825 AMHERST DRIVE,2.0,Nevil,94113,SC
Mcc1697,Winnipeg,,3.0,,67.0,367.0,Mccullogh,M,F,1-781-516-0268,U,United States of America,673 EDLOE PARK,0.0,LILLI,35259,OK
lac1698,Fort Worth,D,8.0,,35.0,836.0,lacoste,M,f,1-821-873-7772,R,United States of America,2097 HARRIS WEST,2.0,Usman,95051,SD
PIL1699,Columbia,,9.0,,54.0,719.0,PILLMAN,W,,,O,United States of America,22498 smithdale avenue,2.0,Martelle,19057,IL
Chr1700,Hay River,,4.0,,2.0,704.0,Chrisman,S,F,1-927-226-1923,O,United States of America,22506 shelter drive,5.0,DEVAN,V6m 1w7,GA
RIS1701,Minneapolis,,4.0,,68.0,399.0,RIST,U,F,1-123-641-4731,O,United States of America,20744 gene way,4.0,Japan,93820,NY
ANN1702,Bridgeport,,6.0,,,637.0,ANNABLE,W,M,1-013-661-1962,O,United States of America,14783 saunders upper,3.0,dis,19206,GA
kim1703,Rockford,,5.0,,76.0,614.0,kimbrough,S,F,1-855-494-0233,R,United States of America,20441 pinto park,,Leigh,77024,WA
WAI1704,Waterbury,P,9.0,,35.0,546.0,WAINES,U,,1-449-109-1566,R,Canada,14470 langdon west,4.0,Annora,H6d 1y4,NC
Fil1705,Cheyenne,,4.0,,4.0,319.0,Filkins,U,M,1-477-907-8126,R,United States of America,10176 pinesap court,3.0,HUY,48310,FL
Don1706,Sandy,,2.0,,82.0,701.0,Donohue,M,,1-380-165-5667,R,United States of America,16511 yamato lower,2.0,ren,27101,NJ
WOO1707,Yellow Knife,N,1.0,,70.0,612.0,WOODHALL,D,f,1-498-198-4946,U,United States of America,20710 lee drive,0.0,Mail,06504,New Brunswick
ump1708,Peoria,K,9.0,,90.0,347.0,umphres,M,M,1-267-067-4151,O,United States of America,5385 young west,0.0,elsbeth,21210,UT
DUN1709,San Antonio,,8.0,,89.0,438.0,DUNSTAN,W,f,1-616-008-4954,O,United States of America,509 davie avenue,1.0,lingyan,45267,MD
Car1710,Kansas City,,9.0,Apt. 594,34.0,,Carriere,D,M,1-435-148-8092,U,Canada,9633 hawkins street,5.0,Isadora,H6c 1y6,AL
Chu1711,McAllen,,0.0,,30.0,454.0,Churchill,M,,1-832-080-7702,R,Canada,17509 REINA EAST,4.0,ANNARBOR,92805,ID
Jen1712,Sterling Heights,,6.0,,33.0,837.0,Jensenworth,S,f,1-836-067-8824,O,United States of America,20796 dolores drive,3.0,martina,94472,MA
GRO1713,Thousand Oaks,,8.0,,94.0,365.0,GROSSUTTI,D,,,O,United States of America,2132 meadow lake upper,0.0,scptest,H5j 1p6,RI
Car1714,Paterson,M,6.0,,3.0,347.0,Carden,M,,1-609-469-4186,O,United States of America,23788 linden drive,2.0,Jurg,93004,ID
not1715,Irving,,6.0,,73.0,318.0,notley,M,,1-204-207-1596,R,Canada,23223 woodlawn upper,0.0,Natty,70177,NY
Bla1716,Frederick,,0.0,,10.0,362.0,Blair,M,m,1-549-632-7013,O,United States of America,9804 stratton court,0.0,Gladys,47724,CA
lle1717,Philadelphia,V,6.0,apt. 293,48.0,424.0,llewellyn,M,,1-795-319-5833,O,United States of America,23411 MADISON SOUTH,3.0,peder,V6d 1q5,SD
bri1718,Rockford,,4.0,Apt. 99,80.0,636.0,britman,,,1-980-266-0033,O,United States of America,7903 WESTERLEY PARK,2.0,SIR,61601,SC
Bou1719,Paterson,,7.0,,3.0,807.0,Bourlet,S,,1-880-958-9657,O,United States of America,12416 lenwood lane,4.0,aniko,v6q 1s4,Prince Edward Island
hu1720,Elizabeth,M,8.0,,53.0,453.0,hu,D,M,1-311-117-7895,R,United States of America,24250 summer south,0.0,Hing,30382,SC
Wid1721,Edmonton,M,6.0,,64.0,553.0,Widdis,,,1-681-878-2769,O,United States of America,17183 watts avenue,,micheline,93888,UT
MOB1722,St. Paul,C,5.0,Apt. 962,15.0,836.0,MOBLEY,,m,1-971-525-0125,O,United States of America,14754 woodview east,2.0,jesus,63111,DC
Bie1723,Topeka,B,3.0,,51.0,602.0,Bielby,D,F,1-729-980-1798,U,United States of America,7217 wise lower,0.0,BRITTE,94483,Ontario
Gla1724,Nashville,,9.0,,52.0,667.0,Glasgow,S,,1-577-438-1116,O,United States of America,15966 sanders lane,3.0,christie,M4J 1M9,Alberta
Hum1725,Bridgeport,H,0.0,APT. 200,15.0,371.0,Humes,S,f,1-527-136-7705,O,Canada,23639 purdue rue,2.0,Feliza,E7N 1J6,Ontario
Uda1726,Livonia,N,6.0,,78.0,501.0,Udayasekaran,D,f,1-384-107-7418,O,United States of America,10484 WAVERLY ROAD,5.0,BRINN,92058,VA
Pur1727,Fort Wayne,,2.0,Apt. 290,15.0,588.0,Purington,W,,1-984-213-9188,O,Canada,23788 linden drive,5.0,Idalia,T5A 1P9,NJ
Fri1728,Atlanta,,10.0,,26.0,460.0,Frierson,S,,1-886-271-1668,U,United States of America,1899 malden way,5.0,lotti,v6j 1u6,UT
Koh1729,Edmonton,,9.0,,17.0,302.0,Kohm,D,m,1-349-208-4354,O,Canada,16068 cantey way,0.0,DOMENIGA,70187,LA
spa1730,New Haven,,4.0,,27.0,836.0,sparacio,S,m,1-514-274-8934,R,United States of America,19940 GOLD CREST PARK,5.0,KARIOTTA,77121,WV
Tar1731,Santa Ana,G,4.0,,0.0,755.0,Tarquinio,S,,1-612-458-2371,O,Canada,10856 kelvin upper,2.0,wenda,V6x 1p4,MN
Vie1732,Nashville,,6.0,,23.0,674.0,Viens,M,f,1-019-366-7763,O,United States of America,24301 fulton north,2.0,Eben,60756,WA
