prospect_CreditRating,prospect_MiddleInitial,prospect_State,prospect_Country,prospect_NumberCreditCards,prospect_PostalCode,prospect_Employer,prospect_NetWorth,prospect_LastName,prospect_AddressLine2,prospect_Age,prospect_Income,prospect_NumberCars,prospect_FirstName,prospect_MaritalStatus,prospect_AddressLine1,prospect_OwnOrRentFlag,prospect_AgencyID,prospect_Phone,prospect_Gender,prospect_NumberChildren,prospect_City
743.0,,NY,United States of America,7.0,Jysfr,Northwestern Mutual,1633874.0,Slmrylnfvrgx,GWDBMQATEBPMRRRFYGGLMDBWYFRCAYWDFNZUZHBXSSTTULMAESKCNLDOBLKNLUDGFABOK,57.0,200377.0,3.0,Rqxdxjkkmiijjnovvzxoc,M,Gcgandfueazxkhsjtljzrcqvggnluahlzvpkrtjs,R,Slm7858,1-532-467-7887,M,0.0,Warwick
,,TX,United States of America,1.0,lbepjm,AmerisourceBergen,616351.0,Peazbaargwh,Ibzgfllcpexycqsvegklsdrp,67.0,247008.0,2.0,Awvrmvo,U,NQVOORLTYLVDKHXRTYNBWMGJIBLBPPYYUBXSCMBMCAATTALRFHGIWBXD,,Pea7859,1-954-558-4116,,3.0,Lansing
433.0,V,AZ,United States of America,5.0,phowwpiof,Virgin Media,1768202.0,Knuojanqrowebnqnuskrnc,xregdppgewwchczl,95.0,258784.0,0.0,Xcwwrmshlbd,U,XPOUXGGNQTZWHXMANBVDFBGWJBYMQHILBJAAPCIZA,O,Knu7860,1-050-997-0064,,0.0,Albuquerque
611.0,,MO,Canada,3.0,hcqdourgtjc,Waste Management,1298890.0,Qtgbfknkrgutdklkje,albeixrkutlxza,22.0,86676.0,5.0,wksjhaqgkaqflvgkvggeues,W,IYSTOKMPYWRCNBAYFPQUV,,Qtg7861,1-491-566-7949,f,1.0,Orlando
813.0,v,RI,United States of America,8.0,,Pepsi Bottling,1491737.0,Dcqsambknfmffglba,Baveijkgpqlddhgqqluednslsplfpaagordlkgvprzqurgjnmmxwvklhxhshazimcysrnabhzacqnrcc,28.0,158860.0,3.0,uvxkhvrlkdfkqhux,M,MMFHFLQWWJHEWDIGNGBMXEYBVEISRKRWHJESSSVGQOTUEYETFSMMFODMOGZANVZSKEQUEDGXNJNCRV,O,Dcq7862,1-938-251-5007,,5.0,Lincoln
441.0,,MI,United States of America,9.0,UCESV,,2985049.0,Bieggajsnf,Sshyepwbusychcmciojhequczx,62.0,440716.0,5.0,yruaeieaghzeokcvbwfagjc,M,Teaqtsj,O,Bie7863,1-197-300-6114,,1.0,St. Petersburg
443.0,,OR,United States of America,5.0,Xjabv,Windstream,2705761.0,Ciiqwremllurqulbghbqhryitw,Oxqmkaulzbaclowvlmdjkjdykkajsdxespryjgjbubinqnlivwlqlzouhsojkxaropmykmatsgsmcpq,40.0,233026.0,3.0,Djpcpxhzcdsojwmszp,S,Hcvalcnfszz,O,Cii7864,1-992-031-4213,M,2.0,Newport News
374.0,,WI,United States of America,1.0,kinkcnvtbrff,Praxair,1281210.0,Lpvnfitpcglsamfavfxiqfe,Dbytbl,,158271.0,,ENQKWKJK,U,MNAPGSQLMQDXFRHJZPVJGUFMOUWRIXXA,R,Lpv7865,1-712-665-4502,F,3.0,Overland Park
309.0,i,MS,United States of America,7.0,eueovjkrfawr,Smith International,483590.0,QCTNQYDRLOBLQJHOXVLU,Namgeausgrzpfyjtvkuidkecqyewxrfllopjgdyj,12.0,,4.0,Zdytkjdvwavdvu,U,hsbowomruvqkuijkxxcvrmuooafkxljixzano,O,QCT7866,1-683-204-0166,,1.0,Wichita
315.0,,PA,Canada,9.0,TPIVTV,Flowserve,2262741.0,yvfnxvjisgxvo,Febduntegkdzuaboksunetakichtiuhakpwbmtwxaltpspyrstymdwyczwijeuuebmwrhhjelsuxpw,52.0,131086.0,3.0,oihyndcwkdsoscucifszdojds,,,O,yvf7867,1-935-790-1838,,3.0,Missoula
555.0,T,ID,United States of America,9.0,QNJXEEYW,Tyson Foods,1063286.0,RKSUDFSNATRLEQ,Qtfgejjwhqtadopvhzipuswvnjdixjigicauhmkgfsxsxyyalghlualonsjvqldzaqdxu,67.0,65639.0,4.0,OWNYCALKNQLMJDB,,JOGEFIFDYFWBCBFKVDIDNVKKIXBLHPMQNVRQIKLSLXFIQBLZHBBGMHKTAEEHSDEDFSF,R,RKS7868,1-364-543-4378,F,2.0,Kitchener
850.0,P,NC,United States of America,5.0,vxtaprxkbqi,W.R. Grace,3558240.0,Ksbvyunhjuthnfwkeahibljs,Brgxczciebmsdzxjgwfhihwdiztdqklhbqerhzaeqsngrzvtvpwqbsajwaln,51.0,140132.0,0.0,Mlvtbncshbg,M,oejarvzjntflhfligibuojcujtddnleiitlxibwirhrnptmvauvbvmfstjbemfadar,O,Ksb7869,1-115-023-7573,,1.0,Toledo
411.0,N,WV,United States of America,6.0,Tsqeo,McGraw-Hill,,LMYRFQGNFXTXYMMDKYDIOVNBXK,Lpwhgjofdpisezrtrcyeifdwpnfrquzjesmhgpoykyudxwdlatuxbgyohtlge,41.0,102589.0,2.0,atucbgjj,M,PAWLRLBNUNRKRTDKKJTTXIZNQSENEZBPPOCKHBENWVDPBVYPGINL,R,LMY7870,1-266-642-9644,F,3.0,Cleveland
428.0,X,VA,United States of America,4.0,KIOTUSLSIWRC,Vectren,940857.0,lkpjzzstourluwelyiaqteewxgjx,seiemidbutvmagdmhpwicbbmuonsamrgpryqhphmarhehccrntscvcrsekmspx,,128650.0,5.0,Roqotu,M,Rtikunxvjtusiscesyxlkgdqnbpiheyuvymma,,lkp7871,1-257-904-6002,,4.0,Hull
585.0,,TN,Canada,3.0,RZLRQHVGYZ,R.H. Donnelley,3849116.0,Aeohlbsbgqnnyin,Txndjpazugrittxrwkyad,79.0,356899.0,2.0,OEWWGFFUANLC,M,usmbfnfifhroqwxtefxgsncysudwqaotwvlrneegpbgidwbfxfnuwgvxjuicojnqlpldbpvfqato,O,Aeo7872,1-498-061-0053,,4.0,Oxnard
506.0,J,ME,United States of America,3.0,gevqxy,RPM International,3423528.0,hpqfogl,Vbhcmemmaxgolnnkvdblmslqwprgjlecsjalwwmpwvinhkdslhboyfmzmlwrzsgbmhrqceo,41.0,307676.0,0.0,YYFZRHJDI,M,Breskmlioyeomihprfmqnojlc,U,hpq7873,1-280-297-7178,,0.0,Evansville
471.0,A,SD,United States of America,6.0,Gcoampk,Urban Outfitters,3486382.0,Hqhsagjfzxipjbrcxvsemvcxzldo,miqpmdibmrnreawputpicfbnjzkjlfyrgxawmknkzogolmsvawhuiho,93.0,,1.0,ifcgmwyzhdltldq,U,Lscjxgy,O,Hqh7874,1-352-753-0683,,5.0,Amarillo
501.0,Q,NY,United States of America,8.0,DGHNEIP,Loews,2855254.0,pzxdjoqjc,Jwmumxmpmphtnblwgmfrfocgrunpqskkgrbfocanckyctza,9.0,207454.0,0.0,vuihrbjqfkwqy,W,Siutkdwlhjrexxb,R,pzx7875,1-103-066-5056,M,3.0,Lancaster
,,OR,Canada,10.0,Zrtqyvkuoh,Idearc,2381485.0,Znqsgmn,Uxyrpzvrrjmeasdztytqcculshoxhgrfpbdrsncygexglbbjxziniuvaul,54.0,145543.0,0.0,Krxqe,M,Avqybjbihisvqveracnxaqqnajmwezhfbzcdsmwqfwnfpnmkdepasjch,O,Znq7876,1-287-844-6042,,5.0,Spokane
645.0,,LA,United States of America,3.0,,Loews,3621231.0,Ftypppxyb,jdmdbbisppnzkcmqkzbpw,79.0,430752.0,3.0,TAIRRCXXRWOJRP,D,Oaswogszzjucsksfidrzmnecnpi,O,Fty7877,1-124-039-8872,,3.0,Augusta
783.0,H,Newfoundland,United States of America,1.0,Lgxqsuk,NTK Holdings,3366913.0,tqvhkrbjgq,Shylplyvdmcumddwwxdmlcacfccuqmqwqnjdzn,22.0,203884.0,1.0,Azzvgce,U,Npcbegtuhiehvfzjeumlfi,O,tqv7878,1-243-980-3130,,3.0,Halifax
646.0,,KY,United States of America,5.0,POARLU,Ecolab,,Cpfkgmro,HNHEBPBFOWQCJZDQHZYQSTSSCXKAXG,,357917.0,0.0,dvhctlymkwvekf,M,Oxqsmzocrdcvgbyxe,R,Cpf7879,1-763-235-5180,,3.0,Miami
429.0,Y,MT,United States of America,5.0,,Constellation Energy,,HHEBMAOTXCMHHADRMBTXXLPT,Nokpmfteedsjkenkthtgmjcquikgnbuwoakwhkllwtpnwlljjrvenpcaanyxeqitmutjmjhixvkc,57.0,59041.0,1.0,Bfbnghedeiuwlrkwzbnya,M,WWWEOJTHMDQAGFPHNCCPINPYVXNVRPID,O,HHE7880,1-602-584-7562,,1.0,El Monte
671.0,,Manitoba,United States of America,8.0,Vyygfdjf,Owens & Minor,3689007.0,Gkwjrembbtjrezbemucxl,KDSCCTAYUPXTBSCNTMJRNFZEGLDUAESRFIXJZQZPFAGTJYMEGAKTFFPUWXQJ,73.0,440657.0,5.0,Pssvpxmnxzlzlzedabvrg,S,xwfnbghvzubeljuckasdjjtcnxotjh,R,Gkw7881,1-985-663-8604,F,,Springfield
416.0,,KY,United States of America,7.0,Asbicmvyabvw,Coventry Health Care,2839770.0,rfgbsgno,DQKARXWRADTCMQLGTOSZMMAYSDGIYDUBKT,42.0,152922.0,3.0,Sglyr,S,ZGPUBTNIEUQDDF,R,rfg7882,1-224-594-9781,,0.0,Manchester
340.0,A,Manitoba,United States of America,3.0,aesbuumzqqm,Casey's General Stores,2797542.0,Kfpakqvozvvhnc,zfenvemekgzedkgchawmztokktnrbskvkyptxweekqvsfannpvsliodravry,33.0,375311.0,0.0,Qkxfqxkayacxxaoynjfpmr,S,Zfoagiqxqkthavikmgcxkw,R,Kfp7883,1-048-255-0392,F,4.0,Warwick
345.0,,NC,United States of America,,JFGMCGWBPD,Embarq,657646.0,Wejxbrazfsnhlqedliqybxf,xhqououeujwscxcthdowiqkwtbkcoxyuoxbmingaoffongujngqevyxwjyxtginjgk,51.0,326382.0,3.0,Ogdsnm,U,WETQDSKPDNSLQNJRFOEETEHTVNRLZDACIBEUOTGNNNORWPQNKLXXWAWWBFIYGJPYOTKVDXY,O,Wej7884,1-994-250-5987,,4.0,Scottsdale
475.0,F,British Columbia,United States of America,4.0,owklhjpu,MGIC Investment,300475.0,XBDVIEFKRRJZUHEZCWCGWTH,ueddwnzmsoshfhd,86.0,102543.0,1.0,Gsrrfpmodoxueojxadjaxiaasxojof,M,ETCCFEDNKSNPRJXATYRDQLOKDLXRZJTIKLHVQYYKSS,O,XBD7885,1-752-387-8618,M,2.0,Hartford
510.0,K,NE,United States of America,10.0,NNRWJCG,Campbell Soup,317213.0,kdppm,byziijxxisf,60.0,8999.0,1.0,EOOCWUEJLYWCRQIUTAMRZQCI,U,Vqixcjmmssxzoshvmoh,O,kdp7886,1-336-761-2623,,1.0,Syracuse
821.0,O,AR,United States of America,4.0,btltcfi,Idearc,780316.0,QJUCEWOCYFVAAOXAKCFRPMXOKDP,XESLVOJZNQNARTFJVOFKOETJGJLBGAZHYVIHZRNLZXVVGXINLSUMIYOEXWJINYCVAQBWLVCFB,52.0,423210.0,0.0,Yuahsjrzxesdwqkr,M,JLNGOFUVJSGPLLKSORFSWEHLFUVOBWXGZFJDXSAEQVYUHHDCEZCPHKTOANTSLSHXDSRFLNLRQWETNTU,O,QJU7887,1-673-756-4923,f,3.0,St. Catharines
455.0,R,AZ,Canada,,QGSBMCXCYGM,Nalco Holding,1287221.0,Nyzlxdbussfnsvctrgumoegmidnc,OQEQFVCIUFZLRPJTEBO,22.0,252935.0,2.0,vqaizzbgmhuhy,U,Xlsdzehoykiexcntxvgwpklcqfpsltcsdgjewxqsiqtduahinocngjarcqsxwuxlyrvmldbfqndt,O,Nyz7888,1-539-338-8755,,1.0,Victoria
492.0,,ME,United States of America,4.0,Qydoxenszb,Molina Healthcare,3763532.0,owfzgqjxsyponidsw,Rmegtgpz,99.0,,4.0,YJAUZRDHDW,M,bgdkwahikqrebhjurieoopnlagiyayhyvztsnrmicoltrxzkougwhefds,O,owf7889,1-701-246-6780,,0.0,Oklahoma City
563.0,h,IA,United States of America,6.0,Gonyap,Western Digital,2470297.0,Fonrlbwyctpvqliyyqqhmpia,Vurykljtaswvufrtqpaogiwcmlctapiapcjmnuwcvlkheurwejamuaftjnibyzkkr,92.0,344133.0,5.0,Lxwjudwtvnsgirhvfhwxqcq,U,Vfsfyqslulgrgssqvhfkxunwyhbdaorfnahewaotuczuloxyltmhvtvslgabjfgph,O,Fon7890,1-105-287-2906,,0.0,Inglewood
358.0,,British Columbia,United States of America,9.0,Oxfgfmpq,WellPoint,1005779.0,LHBMOWKDQSWCWYSFZVSXELMXYFKCU,BAZNH,75.0,476719.0,,nxwcphszaffkrtuvqfzekwxa,S,Xqsnaftoxpapclfoizvovxtutwfcfzwwypdqrxlixzkmxnxi,O,LHB7891,1-066-105-2383,,1.0,Cleveland
754.0,,NV,United States of America,0.0,aooke,,3636355.0,Zpsadlvriuewdawdkgfapwlkj,GIYVXVYWTCTMPEXQNDNYTWXHXNJNKZJPOCZGULAAWCPZKEZ,99.0,340848.0,,VVOLVBVUTJOXYASAGDWYQBV,M,Eujznhplhdtrxnmgpxflknmru,O,Zps7892,1-888-677-5979,F,2.0,Erie
773.0,,MS,,5.0,Azckbkb,Whirlpool,2881527.0,INXBMCOJHSMMAESQM,UDFTSEEPXHFAFYVEUZMHKMJR,30.0,67595.0,1.0,zyfllljfuwlqhtperwbkfgv,W,Plysdxcwuumpxesxiigycpqpygbdzwwynztgqsalyeerluppkrtkwztvsebzdfuxxoejling,R,INX7893,1-629-616-6366,,0.0,Las Cruces
784.0,,OR,United States of America,3.0,Jiqxcqdipuv,Plains Exploration,433677.0,Lsnckacqedklvwjmt,JOAPSGWWSNBWCMTGADBTQMWVIZHCZMMSCUUTAAPYYNKMUCLJPSOIHPB,45.0,65319.0,3.0,mfktkzvogdhorknelkxcvkd,U,WPQIFCLOABBTPQIEPDWCCQ,O,Lsn7894,1-512-964-7715,,,Portland
523.0,C,MO,United States of America,,yvfomkinly,DirecTV Group,1299931.0,WSDSBCFFDRWSED,JAEOCFSPPHENSSHOGUBSBVJKPPQMRAJJWGHLEAKNFASWIMCGZRHMSKMSQQBWZWKKETNRXRJJLFGMCJG,21.0,110011.0,3.0,ETRUMPVVBOSRCRSVESAMVO,W,Ljsvkijzrssfoqpwfyvhkuesuxjyvbaexqigz,O,WSD7895,1-522-191-0965,M,2.0,Grand Prairie
314.0,,MI,United States of America,5.0,Xkvkbwva,3M,,Dbfokkqjcsirqsgenp,Znchjfwomalvtmimcn,48.0,451614.0,3.0,Lxvrxpkqwfgdbero,U,EWJDISWPIJZASLRCOTZZJMTERAOMGFKSLAPMAGIQXRTXISBEMZINNRBMP,R,Dbf7896,1-562-988-5731,,2.0,Iqaluit
373.0,,SC,United States of America,10.0,IHJKRXFSQ,Cardinal Health,2117082.0,LFXSIQKBVXMMTZLYEOQKOORXDCMZIZ,Nnlhgprrpymweohoarkaqcqugkzecypxmqqsaicsfgjwpcrtygzfizkxlbfyn,26.0,192175.0,0.0,Orpngehrvphzdxkkvkpv,S,,O,LFX7897,1-583-320-6359,,3.0,Oklahoma City
345.0,,MD,United States of America,5.0,Tzkuauut,Activision Blizzard,2212262.0,xqpqogbpgkvwwikoohot,Jdaomloeixvgdxieinyeovkjlvoxsduggwgubwnkhrnnrlsmzsysiqrqjnjxukfqk,70.0,412689.0,0.0,zwooptawtzsocloewymwjpws,M,ZLQTYBQMAFJHYMCOMMMFNOTFMLEXYIGUFSFAIETGWIBHTUPI,,xqp7898,1-568-189-9048,,3.0,Brownsville
,p,NY,United States of America,,AQYJBWQ,Pantry,3147795.0,Kunkciwzwpihwmjjmlqfbdrbwu,XQSONJJQHEKTMNAWKDSNRSBCCPOQACRISGHZBBTFTOTONLUYTPVCBKSUJKSTBAJVGHUUXL,22.0,220347.0,1.0,Tuhaafkmakkvicexujaagsf,U,Nmdtltowkwxbudeihjdqcmdbtiadtzc,U,Kun7899,1-869-293-6863,,3.0,Independence
774.0,,WY,,9.0,fvcnwmd,Centex,2081696.0,Eoupkduibzzukgqxgich,yxktspvorpfffiomwhikmbdprzqkjedriwurqtfulmkzedkistbwurojqsztearucjcriecanhhczv,21.0,295061.0,1.0,GLZOSXKV,M,Xyhptmclfgefbkvmg,R,Eou7900,1-766-759-2179,f,2.0,Mobile
768.0,Q,LA,Canada,8.0,Owsmcnhi,United Stationers,3895241.0,ZGLRMJHSMZCJCQEWMRKWEAP,Luhbradgmwgfcqpfoovhuddgwiadqyuoawailjs,77.0,146431.0,3.0,nyhlacgxbpiiwekf,,Iujqhknpipyinqmgjogjwtasqbrofoyexkdzpfhttjghqp,R,ZGL7901,1-512-428-8707,M,0.0,Austin
813.0,N,Nova Scotia,United States of America,7.0,UDVBQETOUHQA,Ryder System,2628656.0,Riruuvllcbvgvlcrytieefpk,Ntdhkwpdkonjbsevjgaqijdlfgdbiyvrwzflxoopjcxpfenhcteybqsbdaeilsvhsolqqg,94.0,353114.0,5.0,fyanurmtawfifqwvrpth,M,,U,Rir7902,1-302-297-4891,f,4.0,Mount Pearl
433.0,,KS,United States of America,6.0,Tjssbiu,Warner Music Group,3275612.0,wqybu,KUOQVOWATRRVLCBCOMGIKUDYFENIATOUQFIIVAQMTLNMSNLYXNCYPHHNJQOWODUROBYKVQRQIEWRREP,88.0,457831.0,4.0,JFNNELSUDQXESNBTOJAPM,U,Swgdrybfxbqkmqixgqdcutrzsmjynaookoxw,R,wqy7903,1-332-033-5429,,0.0,San Jose
488.0,,Quebec,United States of America,3.0,Mjhawshw,Texas Instruments,524281.0,yeuyxgcfxufxg,Cczopvhhrxbtnlmfwyhn,77.0,216328.0,,yqvnawqel,S,PZFDA,O,yeu7904,1-287-043-4893,M,3.0,Warwick
,,WI,Canada,,RDEMLHTRFPYK,Lowe's,700154.0,YCWFQWQILVWHUMQXHCEZVKHCP,BCPNPCNENQCKHNJMMRICUTQN,65.0,219123.0,5.0,Esjresonrdjxrzbgfuqx,M,LTLLIULLNWJNQIIRKZWXYURHBMLNAYZVHVYRSBLBMDSYDPKFZRUQPEIBQRGZHDLNBJLS,U,YCW7905,1-792-014-1918,m,4.0,Charlotte
580.0,H,Nova Scotia,United States of America,8.0,pjgao,Jabil Circuit,2725260.0,Fxrqyedfiiphldwwsaibcfhkwj,Osrilwcuivjtqjrxupfetdeszllvkupgkhmbeshzrk,81.0,271779.0,3.0,Jcpfjlrgotqshdazdxmwoqw,W,Dnroqlhqdminynrachfhfexyvikxgczknmfqhfywvaefmqlawjtrtekganffipilymv,O,Fxr7906,1-026-125-7995,,0.0,Mobile
723.0,,MO,United States of America,,Akmsvphefm,Reliance Steel & Aluminum,2657344.0,Lmyieyqdgvcstenlgbwhpbgtc,Utsezxvfgaycwubuvtbbqisgmzlfnchatxjipkiequkxsgvlro,12.0,20593.0,4.0,Tjwmmvjjpdeaxvmhdlisyxw,,bprasr,R,Lmy7907,1-062-842-7216,,3.0,Sydney
804.0,,KS,United States of America,6.0,Qybaiijz,Wyeth,1331718.0,panpxjiq,JZQPDTCCPJQKHEFTUOFZNJUWQFGJNNEM,17.0,25434.0,4.0,gpqbb,S,,O,pan7908,1-056-149-3559,,3.0,Oklahoma City
499.0,p,NY,United States of America,4.0,VQTQJHFTGUF,RSC Holdings,3809227.0,Phnlcbpaqbsjage,rvgvmzeoismpxumntoqinloutijjuujuto,,386293.0,3.0,Lmcrwvysclibvcm,M,Ojcntdvkzusbjticesclziugakeatjfpbxrwqkwktkgifpccghrbgwb,O,Phn7909,1-234-265-2699,F,3.0,Peoria
609.0,,IA,United States of America,10.0,KJQMUNHHKQ,Ametek,3395139.0,Qxjgenyg,Gtvbo,68.0,383223.0,5.0,Xnvxresdvqjhbpdxb,M,,O,Qxj7910,1-261-891-0099,f,5.0,Toronto
745.0,,NJ,Canada,7.0,jvjcgtehn,KeyCorp,2413564.0,gnrgksp,Cvdttynviwbtvezwgtkokvvctpchloyndpeagykfxawbuckwetwdvhgovkbmvvrwvbvtygxcs,46.0,177160.0,4.0,Caqtoamzsaehgjvulmmeadj,W,Gjxkmoivphuexxeqbqqlidyieithhd,O,gnr7911,1-466-757-1291,,1.0,Fort Wayne
,J,OH,United States of America,6.0,Myzipngml,Ingles Markets,1218281.0,YFSJHBBDDROOBGHUCXVZPIW,kgrenupiiejkchwnptnjlyhzxxmpns,11.0,207177.0,4.0,Hfhozsumjnfdjksffywdejyduahieb,M,QZZPVAEASLSJXHRRFFXVPJJRKCWUOOSNGFIYKAJAZBVOYMCIDPXAFBV,U,YFS7912,1-794-350-9050,,2.0,Kitchener
575.0,Z,VT,United States of America,,Bamrstb,Smith International,1501110.0,kmcwmjeqtucbjonu,ubwpjekdliiaiirkwomccfoepmngoukvajtajsdgfxlwiugisigugy,55.0,378510.0,3.0,ugreadsmyyzflhraopczm,S,SKOHRHOBJVQYSQKGKROWWOOAGYJTOZUCXWIVMCWCCTXBVIMKFSUVGDTH,O,kmc7913,1-407-417-4636,F,5.0,Mobile
468.0,n,Alberta,United States of America,10.0,Krimsrswlrzr,Trinity Industries,3510096.0,Jveolosdhwigoy,Wfpsogdaulwoaewqttymplfbiymruobnvu,80.0,39969.0,0.0,CWDYPFHQLUUWQIBRDPXCFNW,M,Outbpsofzvvllcxocdjloxmbaeoijbgiuwwsilwytvoqdidaoskndolshurnaxocqatemlxtbgkligfc,O,Jve7914,1-413-798-8740,,1.0,Henderson
543.0,b,NE,United States of America,7.0,oapsimceir,T. Rowe Price,,HAHACMBLMSH,Peakucarebkqqowcxyjwsuqbpxkkgoddzbikxxxrmhdceqotjbvnxmsacdxlhizkj,20.0,126133.0,0.0,duoqmjonqbichgsqwsaxomykkw,W,Iovmordzsewiippemxxxfqbojldimrhvhid,O,HAH7915,1-693-514-6735,,5.0,Casper
313.0,,PA,,9.0,oorpdfvrd,Steelcase,1465068.0,Wzikriwnntdbqzilgvtlsewam,klczhzwofgxorfxmkkvnuqpydwremqspayihjzcubwdqhwjttsrluaxlvwouvd,58.0,354032.0,5.0,umirygydvvkkekerszbnhfqkeybn,U,HHUXFDBQAUOFNFMYHIUCXTKVZAUCUOMPXSMGSPHEKROPNK,O,Wzi7916,1-676-265-1012,,0.0,Macon
710.0,,HI,United States of America,2.0,Mhrkuraadkb,Energy Transfer Equity,,doiwobekxvqcyswbc,Qpwsepjuhbcxdbldbdrumxqzytrtgaqxdnuuxfidtqkafxfjcgyctvesyefo,33.0,393358.0,4.0,SNKXJGTQRWWQWLMOWJJYVHQ,W,Atvzcyljdextktcuwjdacr,O,doi7917,1-465-904-8392,m,2.0,Savannah
320.0,w,DE,Canada,8.0,Fqkhm,3M,3868349.0,Jqypfnqhmpuxmlcbrwswvee,Dcfdwrhlupetlrcgpdjcpwh,60.0,360080.0,0.0,NFYRMRREIKMRNGBHWAHE,D,,U,Jqy7918,1-541-422-7984,,2.0,Erie
842.0,B,AR,United States of America,4.0,LMFPXGXBZEGK,Equity Residential,2409902.0,Kbaoljhbgdg,PNCVGINMBDCEREMIGKLGBBVJMEWMLFUESEYFEHFONFTTVNXJSLLSULOILWGBWMMCLDKJOQNQMIF,56.0,310910.0,1.0,Jvzmlvkjpqlwuvpzkezubbtjf,S,fybnngsnfazs,O,Kba7919,1-486-040-0417,,4.0,Minneapolis
364.0,,Ontario,,9.0,ZXRTKKPO,DST Systems,3205565.0,Dvttbwfx,Zttnpyuyqvhdf,81.0,482624.0,,duyhyceaiukzomwqkhfcnvmlac,M,cuebfeqkxawdmtcukzsellbemotuxldxswdcjzlsashtelnoxfuwrapwnxuidxjkarfggz,O,Dvt7920,1-426-146-7892,,2.0,Plano
543.0,Z,AK,United States of America,1.0,PFEKGCYFAGHN,Hawaiian Electric Industries,354145.0,XERDYDGUIKZAQPIULQVBDSXRFEOOB,hxxbsfkqamwvkzfhvqoftxgzytniovbjpzv,32.0,47644.0,5.0,XIHUXU,U,YQXAKMZESSIVDHGOTUEAJVCNCSVVUY,O,XER7921,1-674-592-3807,,2.0,Boise
845.0,,Saskatchewan,United States of America,1.0,Xskbyx,NVR,1104063.0,Gbkdkeisaste,JTDBXBTPLNXOVQOVGXTIHPUMVEJAKNHTGGNSOTCSTFOYJWVZTQCWLHPGGLXCAMHTOJHTOQTWJBSOHF,15.0,433844.0,0.0,Wnperbzagblechbiuebt,M,Gwnuncibniiuhffoufedrkvdteetipsjouwfpkyobhgupmjdzyartmiyer,R,Gbk7922,1-983-632-9079,f,2.0,Akron
745.0,h,KS,United States of America,6.0,AXMNPVJYGX,Virgin Media,2213495.0,Whninzryszfjxphspzcgeq,Grvtwbldjuqurytjusxd,23.0,181596.0,4.0,WVPTBBBERUN,,Xqquwywircryqyajocqbefddlhjqsvhtvpyxwpzhqkzfrgitnaabqwaf,O,Whn7923,1-146-786-7699,,4.0,Lansing
378.0,g,NJ,United States of America,1.0,CCOMKORPR,Polo Ralph Lauren,775085.0,IVYMGECWJXSMDAFIVU,agcetpprnhvxchlbvaisfhdp,76.0,338080.0,5.0,Wvpvtumgfcvdntgyllvp,M,Yklpwrsq,O,IVY7924,1-234-496-7120,,0.0,Anaheim
464.0,R,SC,United States of America,10.0,Dzgpamgblur,Fannie Mae,468879.0,nlodvthfggrjpx,Kjyyterjaosalnolfimisnzusipktupgaywhpytdigvdctllqcovbwevfybfdasmqwrzzlx,44.0,192895.0,5.0,gtgjjbedkz,M,Oyvnrhnrusia,O,nlo7925,1-053-718-0926,,0.0,Reno
630.0,p,WA,United States of America,5.0,Dpcdojllw,Zale,3325505.0,ybfbzsmuxwwmbuutk,TSOJVMMKXUERZWITQTYIAFSXFKOEBVAXIT,76.0,471765.0,1.0,Kmdxshmxgvefoo,M,qfrurnedupzxgqvwmmzpkxwtnugglcetlkegklljkiiyqqmpvxplzzrrbmrbeftpwrxbeifbqukftsf,O,ybf7926,1-865-765-9738,,5.0,Brownsville
628.0,,TX,Canada,7.0,Xpfqujvj,NV Energy,230971.0,Kfsmuipdwwslwoqldxfuksjcnt,yukcnvpipinyxmhekregypjwnwkccccwihlhayf,92.0,338586.0,,Nukqkieftaayxnlshyyziybhggs,M,RFKSEHIHUOERISQUFWVHHVKLIKIFOUXFHPTGIQS,O,Kfs7927,1-015-167-0461,F,4.0,West Covina
,B,Quebec,United States of America,5.0,mwmnam,Legg Mason,3026062.0,zgggpphbzlvx,Ikadovganezpeqmoxjjnfnqkd,67.0,380309.0,5.0,Kbjceoc,M,RPXDQECHMXYZYTXMBWSGRAIKQHWFFBBEBCNLLAZZERMOJWVBJWOFAJEWHFRDZOIZQSDSVL,R,zgg7928,1-686-872-7968,m,1.0,Newark
825.0,K,CT,,3.0,DBDJJZ,,3566330.0,OBAGLYRST,Iavjbxljkhbpbwsjstmllr,36.0,487268.0,0.0,ulosotjjbjg,D,Epcknhojtbupkyqudpkuibzogogdkfwtxnnrvajetgmlwkfzagomzikrstrriilafktslzqwcswlstzv,O,OBA7929,1-359-001-5834,,2.0,Saint John
473.0,I,IL,United States of America,4.0,iyajtvppqia,CA,536247.0,RBLKNILGLRJQIJTWGZPUZNB,BQIPORMPXISARALRBJWOIVR,4.0,,5.0,Zlspb,M,,R,RBL7930,1-872-067-9058,,2.0,Fontana
675.0,P,FL,United States of America,10.0,tvmliuaepiew,IAC/InterActiveCorp,1337448.0,SOBAHVHMCMQBJFVWRE,Qdrtxkhbjwosnhefukagwhetnxltzh,19.0,383251.0,0.0,LGLXZWYJCBDBHQHZPRSBH,W,VYQOEA,U,SOB7931,1-636-527-6965,,5.0,Chesapeake
