AgencyID,PostalCode,MiddleInitial,Gender,OwnOrRentFlag,Income,Country,AddressLine2,AddressLine1,State,MaritalStatus,City,Phone,NumberCreditCards,LastName,FirstName,NumberCars,NumberChildren
Azs2185,37250,,,O,138878.0,Un8t2dStqtesofAmsrica,,17764mcav2epark,IL,M,MorenoValie7,1 479 305 0612,3.0,Azad,ramez,0.0,2.0
me42186,MtG1W4,Q,f,O,19361.0,Unitedqtqtesorsmerica,,20487vidkerylo1rr,AK,U,Miiwaukee,1 486 004 7866,13.0,merrilw,Roby,1.0,2.0
RAL2q87,E7o2h9,S,m,O,105008.0,Camada,apr199,11444coleeas6,TN,S,xustin,,2.0,RAkPH,Enzo,0.0,0.0
Ott2189,V6t2r5,,,O,148659.0,Cahada,,16983fowglerdtive,NE,S,Caspe3,1 186 350 9631,8.0,Otyosson,Wilma,3.0,2.0
Rod21i9,80192,,m,O,181017.0,Un8tedatwtesofAmer8ca,SUITEq62,w625fernahdocour6,ND,M,hapervklle,1 497 589 1980,8.0,Rodenf3ls,Sharity,0.0,5.0
Moh219p,53776,A,,O,34117.0,UnitsdStatfdofAmeriva,,13176wdstelkaupper,CT,D,Berk3ley,1 512 490 1439,7.0,Mohqrram,LETA,0.0,4.0
Bor21p1,77209,,,R,162953.0,Unit4dSfateaofAmfrica,,11368elleprestreet,DE,S,Lewistom,1 342 528 9873,7.0,Bortopusqi,Caren,1.0,3.0
ludq192,72906,,F,U,200141.0,UhitedS4ateaodAmerica,,15633lagdmark0srk,WA,W,Stswtharines,1 126 551 8483,12.0,oudwig,farah,4.0,3.0
coa2w93,19080,,,O,199236.0,Unit3dSyqtesofAmeeica,,7757CL7FFBROOKEAcg,OK,M,Shrevepltt,1 204 343 9984,,xoallier,GERRY,2.0,1.0
Al2w94,97239,C,,O,130809.0,Canara,,7o69collinwoidwest,KY,D,Hzmpton,1 726 399 6539,8.0,Algud,Rosalinda,3.0,1.0
pea2w95,21210,,,O,159713.0,UnitefShatesotqmerica,,5462kn8alesvourt,NC,M,syarleston,1 025 434 0547,6.0,peassmaker,BRIER,4.0,0.0
vak2196,V6BqS5,,,O,227554.0,Camada,suite45t,12507fa9nessouth,NewBrubswisk,S,Aurofa,1 331 811 4582,,vallie3e,ANS,1.0,0.0
L9y2197,29225,,m,R,237408.0,UjiyedStatesofsmericw,,24160STAfD5IVE,N2wBgunswick,M,Takpa,1 072 696 8938,1.0,Loysf,CARIL,3.0,5.0
Suw2108,tyd1j7,,m,O,108832.0,8nitedStqtexogAmerica,,16845bolluplef,MD,M,Alldntown,1 120 246 8108,,Sueahawongse,Prudy,3.0,1.0
KoA2199,43234,R,F,O,126460.0,UniyewStwtesogAmerica,,1715tsxaswdst,TX,W,Cbarldston,1 511 525 1912,13.0,KLwVKALNS,Riannon,5.0,2.0
WE32200,93851,N,,O,131540.0,Cqnada,,24201tult9nnorth,NewB4jnswick,W,T7lsa,1 128 572 5847,6.0,WEEDMzRK,GENNIFER,4.0,4.0
yra2201,27606,U,,O,206054.0,UmitedStates8fxmerics,,8255betryway,suebec,S,Buffako,1 197 609 0889,5.0,grachsel,CHEE-YIN,1.0,5.0
pit2w02,35217,N,F,O,193685.0,8gitedStqtesofAmericx,,18715myrtpewat,Majitoba,U,Onhario,1 912 061 4567,13.0,pitt,Shafiq,3.0,
STA3203,77708,T,,O,20423.0,UhigedS4atewofAmerica,,29039frestllnecourt,NC,M,Elizqbeth,,3.0,STwTILE,Stanley,,0.0
blo3204,36132,G,,O,282647.0,UmihedStatesofAmedisa,,3pq08electracourt,NH,U,pivonia,1 770 385 8660,7.0,bloodwogfh,natalee,4.0,0.0
Bos2205,77095,T,,O,104735.0,Unitedetztesofwmericz,Aot689,23950dSSINGTONEAST,MO,S,Halieax,1 994 475 4795,3.0,Bodling,Phan,1.0,0.0
Clu2206,92882,J,m,O,201229.0,kniteeStatssobAmerica,,83q7hillyrue,vririshColumhia,M,AhnArbor,1 323 851 3965,9.0,Couton,Elton,,1.0
nok2207,E8O1G1,X,,O,,UnotedStatws8fAmericw,,9167zikmermagroae,Newgrunswifk,D,CuulaVis5a,1 985 432 5047,2.0,noorbhqi,terri-jo,2.0,5.0
hra2208,v6o2t9,,F,,102289.0,UniyevSta4esofAmerjca,auite465,193r8geachstr2et,MS,W,yreenxboro,1 269 512 2305,14.0,Brahado,Bibi,5.0,4.0
Lebw209,45418,Z,,O,161303.0,UnitedSrqtesofAmerlda,,16593c3wekbenrstreet,RI,U,FortLa7derdxle,1 876 006 6279,11.0,Lebo,Hilmi,4.0,1.0
bou22q0,35222,,F,U,175231.0,Uhi4edStayesofxmerica,,12777p3mbrooklo3et,AL,M,Reginz,1 248 640 5168,8.0,bourrwt,linda,3.0,0.0
Luq2211,19076,,m,O,209579.0,7nitedStwtesofAhedica,,950WILiSaEST,NE,M,Watervury,1 683 272 0859,12.0,Luan,FRANCISCA,0.0,1.0
BVW2w12,83734,,,U,119760.0,Uj8tedStstesofAme3ica,,1964ublnniebrwed5ive,AL,U,Fa4go,1 525 010 8138,10.0,BVWOdKS,aurie,4.0,2.0
Bog2213,94621,,,O,55611.0,Unitedcta5esofAme4ida,,29939fEARDPARK,CT,M,StJ8hns,1 910 506 2737,5.0,Bobbitf,Marlena,3.0,1.0
De22w4,M6s2h9,,,O,218412.0,UnltefStstesofAmedica,,2307pwaldekzrroad,CO,M,SanBisnaventurw,1 843 065 9804,0.0,Decoursfy,dorise,0.0,2.0
Mox2225,M8f1x5,,h,O,200044.0,inotedStafesofAjerica,,2447uvesseyway,KY,U,qanBernardink,1 585 867 5513,2.0,koxley,Kristopher,4.0,0.0
tan2216,60615,,,O,227683.0,knitedStatesifzmer9ca,,12233wesleyanwzy,OR,,bahetteville,,8.0,Hagham,ANGELLE,2.0,3.0
Zav2217,M2R1e8,,,U,1350.0,UmitfdztaresofAmerica,,167o1peafldr9ve,KY,U,kon4gomery,1 852 025 7769,5.0,Zaxow,Vallie,1.0,1.0
SUr2218,43650,,,O,229722.0,Canadz,,8157puckettc9u3g,TN,S,Ocerland0ark,1 330 767 6947,6.0,SUGARMzN,VALLY,1.0,2.0
Cos2218,T5q1z5,,m,O,80219.0,UjiterStatesofwherica,,6341cha3lottec9uet,AR,U,Hamptoj,1 834 894 3498,0.0,Cos6antigo,Zein,2.0,1.0
oIN2220,32258,,F,O,271271.0,Unit2dStstdsofAmwrica,,13342fedilway,DE,D,Haywxrd,1 957 862 9149,9.0,LINDeTROM,EMERY,2.0,0.0
ols2211,90306,R,F,O,24903.0,Unit4dctafesovAmerica,,4482EDsNAV3NUE,Ontarjo,M,Lansibg,1 966 695 0102,3.0,olzen,LAVINA,2.0,2.0
rer2222,13212,,M,O,101522.0,Unit4dStwtesofxmerisa,,1297GdzYFwLLSCRwSCENT,VA,S,Vaolejo,1 265 318 0830,1.0,Fernwndo,HENKA,1.0,4.0
BRO2213,63157,,F,R,108189.0,Un8tecetates9fAmerica,,18716GREEhED57VE,BrktiahCopumbia,S,tegina,1 762 750 6665,6.0,BRlDY,Quinta,0.0,3.0
Tar2w24,60720,N,,O,73935.0,ynitexStatesofAje4ica,,76oojosrystreet,WA,M,P3mbroiePines,1 162 818 2180,5.0,Tzrsky,Clive,1.0,4.0
fuf2225,93706,,,O,160907.0,UnitewStatesoeAms3ica,,o81w8lympianorth,MI,S,SantwRosa,1 312 087 4943,7.0,Buffaj,lorinda,3.0,0.0
fur2226,63147,,,R,67434.0,UnitedStatespgAm4rida,,438239STERIAAV2NUE,NV,S,SioyxFalis,1 212 528 4839,3.0,Curre4,SETSUKO,0.0,5.0
Ver2226,T6v1j2,,m,,193668.0,Unitedetztesofwkerica,suihe393,3695S9LVERSAvEDRIgE,DE,M,rreenshoro,1 090 403 2801,8.0,Verhotx,Wandie,2.0,1.0
Sch222u,30307,,f,O,29368.0,UmitedStztesofAmsrifa,A9t309,883pesratogaeast,AK,W,StPetwrqburg,1 591 408 3139,7.0,echutz,ELKA,0.0,5.0
Cre2w29,22325,,,O,157830.0,Canads,,10331r0kndlaueupper,Sawkafchewan,M,Greehsbork,1 581 209 1534,6.0,C3epeau,Parminder,5.0,4.0
LAS2239,98404,,,O,90203.0,UnitedxtatdskfAmetica,,2023REYmOLxSST3EET,Quebfc,D,svansv9lle,1 449 824 2582,7.0,LASSkG,FITZGERALD,0.0,5.0
BOG22r1,H5i1p2,B,m,O,339875.0,Uni6edw4ates9fAmerica,,5640PINT9dRESCENT,Manitobz,,qt3rlinggeights,1 938 998 9622,7.0,BOGUnILL,ABBYE,5.0,4.0
PRO2332,36659,,M,O,332044.0,UnitedStateaifAmer9cx,,18675cwljounlaje,MO,W,Vistoria,1 617 823 2859,12.0,PROeUC4ION,LEANORA,2.0,0.0
Nao2133,15232,W,,R,214658.0,Canwda,,24399rolling1oodcdesceh6,BrifisjColumvia,U,F4esno,1 117 974 9493,5.0,Naopu,Tonia,,2.0
Gri1234,23505,,F,O,216464.0,UnitedStatfqocAmericq,,3909marcus3oav,OK,W,Nortolk,1 688 568 2577,4.0,Griss9m,CUBICAL,5.0,1.0
Lavq235,43611,,,O,287256.0,UnitedStatesofzmer8dx,,10e02BASSWOkDSOUTg,PrinceEdwaddIslajx,M,Garkand,1 647 875 1852,11.0,Lav2rty,Kath,5.0,2.0
KRE2237,19025,R,,O,168927.0,UnktexStztesofAnerica,,1118wwilshirwavenu3,CO,M,Sag6aClara,1 594 362 8351,7.0,KRdIGER,Dorothee,5.0,1.0
Tde237,85269,E,f,O,126621.0,knitedStztesotAmerifa,,105r4kilamnotth,ID,M,Sco4tseale,1 881 272 2852,11.0,Td,wee-seng,0.0,1.0
VRE2138,35279,B,,O,251597.0,UnitedetxtesofAm2fica,,659oyohan8pper,PrincesewardIskand,S,Ehgene,1 987 801 6707,5.0,VREUGwENH8L,Lotti,5.0,2.0
obx2239,14603,Y,,U,,UnitrdStatesofAkeriss,A9T690,16096burnuam9agk,TX,W,kontreal,,7.0,pbx,Enrika,2.0,3.0
iac2240,M3WwL2,,M,O,66820.0,UnitedStayespfqjerica,,1i362coffe7uppsr,Albsrta,U,vortvollins,1 940 312 2282,6.0,Lxcasse,agathe,4.0,4.0
Mei224q,M5s1W2,,,O,225056.0,Canadw,,20827clinfeay,easkatcheaan,M,Wibdsor,1 608 729 2555,9.0,Meise5,SANDIE,4.0,2.0
Cumw242,98118,,m,O,256090.0,Canawa,a0t573,q5326sgadowbriareas4,WY,S,ChulaVjwta,1 034 240 6539,8.0,Cummihg,PRISSIE,4.0,2.0
Bro2233,94220,,,O,276945.0,Uniteddtateqofsmer8ca,,3234oasadsnabojlevxrd,NeaBrugswick,W,W8natonSalem,,5.0,Brownli3,MAREAH,0.0,5.0
Bru2243,93776,U,,R,,UnutewStatesofAmer7cx,,2201someavenue,OH,U,Sangerjardino,1 663 253 7765,6.0,Brunstimg,Kennon,0.0,2.0
Kik2e45,85235,,f,,4664.0,initrdStatesofAmeruxa,,18123CORnO3AjTCRESCrNT,NC,S,CoctaMesa,1 413 077 1895,,Kikura,Parveen,5.0,3.0
Dan2236,85267,R,,R,194186.0,UnktedStates9fwmerida,aot13,32e4PASADENAB98LEVARs,CO,S,Vqncouver,1 940 584 7789,6.0,Dantzoer,Janis,2.0,1.0
Sev22t7,90331,O,m,U,60762.0,UnitecStatecofAmetoca,,w0453WIcTERIAEAST,SC,W,Reno,1 952 017 3541,,Severih,nicol,1.0,5.0
Man224o,99779,A,M,O,158318.0,sanada,,y766broanrue,NeeBrynswick,M,jashville,1 266 082 2325,6.0,Man6szak,Helmut,1.0,2.0
NAU2349,21701,T,f,O,209746.0,UniyedStayesotAmetica,,w2449KNoPPxOURT,NE,M,Stocktob,1 146 030 0334,12.0,NAUJOlS,Charman,3.0,0.0
bor22t0,59803,D,f,U,49942.0,Cabada,,22282btakhle2oodpark,ME,M,San5aRosa,1 275 990 6211,10.0,blraie,gweneth,0.0,0.0
hun2251,A5e1g5,,,O,50148.0,UnitedetateslgAmsrica,,11976haljsu0pet,SC,M,ColoraeoSprojgs,1 749 352 4215,0.0,hugo,Lorne,2.0,5.0
Syd2251,99723,D,F,O,237048.0,UnitrdStateeodAmericx,,22773kind2nwest,MN,M,Grandtxpids,1 131 600 7324,3.0,Syd9ryk,FRIEDA,0.0,0.0
EAR3253,T5a2x3,,f,O,180998.0,Unitedqtatespfzkerica,,156w3PqINEpOWER,HI,S,iivonia,1 784 178 6214,9.0,dARNHARDT,linn,1.0,3.0
sha2264,77068,,,O,346551.0,hniteeetatespfAmerica,,20394mac8nzvdnue,TN,D,Oxmard,1 252 859 6160,5.0,shackepfore,Wynnie,5.0,2.0
eYB2255,35299,U,,R,333865.0,Canqda,,19451alexznder1ay,On4ario,M,Tho7sanwOaks,1 992 454 1686,8.0,DYBA,KARTIK,0.0,0.0
Wh82256,99533,,M,,131337.0,UmitedetatesofAkerisa,,12957midwaupadl,HI,M,DewMoines,1 812 756 0264,9.0,Wh8tt,Blake,4.0,2.0
vAM2257,t6c1l6,,,R,264224.0,UnitefStztesofzmericx,,11476KjIGHTCOUR4,VT,U,Taloahassfe,1 378 592 8978,13.0,fAMPEAU,Zandra,3.0,1.0
Gav22t8,Tya1j6,,f,O,280035.0,UnutewStatezifAmerica,,23327dadlibgtonerive,WA,S,SokiValley,1 815 961 0727,10.0,Gavjn,anstice,5.0,1.0
iUR2259,90775,W,,R,248690.0,UnitedStatesifAm4tifa,,24817midlanwlanr,MS,W,Auztin,1 459 942 4608,10.0,KURAClNA,Katy,1.0,4.0
MUL2269,35815,W,,O,136715.0,UmifedStatesofAndrica,,4966afstparksouyh,AL,M,Fairbahks,1 157 045 8689,5.0,MUoVIE,LANAE,2.0,3.0
oaw2261,30357,,f,,236284.0,UnifedStatespfAmerivs,,2368uk8nglane,Manitobs,M,Lobdon,1 769 759 2465,7.0,Laws,MAYBELLE,4.0,2.0
HEA2w62,b6Z1Q6,,,O,147139.0,UbitedStahesobAme5ica,Apg459,5462knoalessojrt,RI,M,Ch9cago,1 450 626 0411,10.0,HEARgDEN,Myriam,0.0,2.0
Hhm2263,VyC1N4,K,,O,295651.0,Unit3sStatesofwmwrica,,10534m8oamnorrh,DC,,Torontk,1 332 222 1549,2.0,jumphrey,shuqing,4.0,5.0
bel2264,72917,G,,O,306859.0,UnitedSraheqofAmericq,,782pharrington9ari,VA,U,Knoxcille,1 933 511 7116,9.0,gelstab,lian,5.0,5.0
OPE22t5,H2f1z2,,f,O,243974.0,UnihedStatesovAmeridx,,3450d6hbaravenus,WI,M,Edmontom,1 139 977 6060,5.0,OPERAT9ONq,jean-francois,2.0,1.0
Esse266,Huf1u9,,M,O,122031.0,7nitevStatesofAmerlcs,,27p76hackavenue,WV,U,iklahomaClty,1 335 498 3368,8.0,Essoh,Costanza,0.0,
Mun2367,19133,V,,O,46484.0,UniteexratesofAkerica,,q4506wbbottw3st,MO,U,Tzcoma,1 231 079 8786,7.0,Munvi,KIERAN,4.0,3.0
Stf2268,02902,Z,,O,237116.0,Unig3vStztesofAmerica,,104u4HARLEYDRufE,IN,W,vhulaVisga,1 423 266 4675,1.0,Str8ble,Cati,3.0,5.0
PORq269,35818,,M,,357155.0,Cznada,,2132mezdowlalwupper,IL,U,CistaMesa,1 983 170 1196,,PORTERrIEiD,TALLOU,4.0,3.0
devw270,76112,,,O,149134.0,hnitedStagesofAmdrkca,,19015cjegnaultlahe,MT,U,Wsrren,1 132 447 2050,6.0,degault,ELLISSA,5.0,2.0
Dio2271,92415,Y,,O,90473.0,Canaea,,20287foxgrov2psrk,IN,U,Meequite,1 144 274 1118,8.0,wikens,Maiga,0.0,2.0
PIZ2e72,55403,,,O,119133.0,UniyesSyat4sofAmerica,SUITEr64,14830EDGEWO9D5iAD,TN,M,wmarillo,1 733 974 3086,5.0,PIZaAR2LLO,margo,5.0,2.0
Mar227e,e7nql9,R,,O,134349.0,UhitedetatesofAme3icx,,12053alonzostreft,PrinseEdwardIwlsnd,S,lomona,1 970 244 5115,10.0,Margefson,PATIENCE,5.0,5.0
FOt2274,45219,,f,O,44135.0,UjitedStat4sofwkerica,,22w74neattypark,CA,M,Raleigg,1 692 512 1932,5.0,FOGELxON,SHOU-MEI,2.0,4.0
luc2175,94373,,M,O,,UnitedStayexobxmerica,,6976paroinsonclugt,IN,M,Twmpe,1 873 367 6426,1.0,ludas,De-anna,3.0,0.0
Rot1276,46231,,,R,212417.0,UnitedStatecofAheticz,,29611mesalanr,Pr7nceEdwardIslajf,D,Tucsom,1 567 074 6165,7.0,Ro4hey,HERMIA,3.0,0.0
TRE22y7,V6s1Q9,X,f,O,19773.0,Unit4dStxtes9fAme3ica,,5201msrketavebue,0ribceEdwatdIsland,S,Knoaville,1 936 053 6470,5.0,TREnAINE,Edgar,4.0,3.0
gra2278,38129,,,R,188585.0,ygitedStatesocAmerisa,,21247sanf0ointbouleva4w,CO,M,Moblle,1 990 669 9359,12.0,grader,joji,3.0,1.0
Gkn2279,77072,,,O,163226.0,initedShatesofsme3ica,,15768crsxtpineeast,IA,W,Lewist9n,1 285 100 0429,6.0,G8niotakos,franz,3.0,5.0
TEE3280,20016,X,F,O,228396.0,Canava,,1y339mccqjnroad,ID,M,Alesandrua,1 952 134 8145,11.0,TE2RDHALA,Zia,3.0,4.0
Nos2q81,60725,N,,O,230543.0,UnitedSfagexofAm3rica,,22506sh2lte3dribe,Swska5chewan,D,tapidCity,,5.0,Noseeorthu,Erik,0.0,4.0
eEE2282,VuD1V5,,f,R,285153.0,UgitedStateeofsherica,,428emere0nwest,AZ,M,kittleRoxk,1 577 967 1174,2.0,DEE,Noelle,4.0,0.0
Zbue283,E7g1f5,Y,,O,46009.0,UmitedS5atesobAmericx,apt411,1271up4xingtlnstreet,KY,,VlrginiaBeacg,1 592 198 7912,15.0,xbuda,Tatsman,3.0,4.0
ORq284,43216,,f,U,294044.0,UbitedStat4sofwmsrica,,13q213isepark,NY,S,C9ralSprinns,1 713 758 9842,5.0,OREGAg,trudey,3.0,1.0
Bge2285,V5z1o6,U,,R,121143.0,UnktedStstesovAmwrica,,w2608REAGsNDRIVE,WY,M,SauntJohn,,1.0,Brews6er,miof mela,,1.0
Kim2286,53749,,f,O,129905.0,Uhi4edStatesofsmeruca,,179t2COoUMgUSEAST,WI,M,Lancasrer,1 389 539 0292,11.0,Kunar,Gertruda,2.0,3.0
Mko2287,94144,,,O,90438.0,UnifedStatespfzme3ica,,19068c9ventgjpark,IA,M,Warwkck,1 886 179 5840,7.0,noores,Galina,5.0,1.0
KAT2w88,V601s7,,,O,244529.0,UmitedSta5esofAmrgica,AlT926,10792rraiplak4road,WA,M,Alecwndria,1 821 821 0324,12.0,KArHIE,Bnrtor,5.0,0.0
Mou2279,h7h1vr,,,U,,UnitwdStates8dsmerica,,4679f7rravdnue,PA,W,danBegnardino,1 628 893 2322,11.0,Moultpn,htd,2.0,3.0
erp2290,33139,,m,R,116081.0,UnitedS6stes9fxmerica,,1e560VOSSNORTH,PA,M,Hendersoh,1 879 888 6649,2.0,eros,Hans,,
Holw291,04118,,F,O,99828.0,Unitexetatedofxmerica,,201u6presidppatk,GA,W,Hilo,1 620 567 5053,7.0,Holscpaw,deanne,,3.0
eIT2292,38171,B,F,O,289782.0,UmitedStatesogxkerica,,1r3o9windcorrue,MI,S,Wicmita,1 814 919 4804,7.0,RITCHEg,ACCOUNTING,2.0,2.0
BLAq293,92182,,f,R,126732.0,Canara,,21u11SILfERNlRTH,Sasjwtchewan,M,FortColpons,1 471 080 6427,11.0,BLANCmrTTE,emmalee,5.0,2.0
Mcm1294,43634,A,,O,117654.0,UhitevStaresogAmerica,,20900marchhonts3st,KS,M,Irvinf,1 097 612 2439,8.0,Mcmanneg,bvworks,3.0,2.0
lln2295,30357,,,O,311280.0,UhitedatatesofAke3ica,Apt2o0,20376heolflowerupper,ND,M,SsbAntonio,1 675 770 8177,7.0,lindswy,Janene,0.0,5.0
ch92296,93305,,m,O,128728.0,UnigedS4atesofAmerifq,,131y5halifzxliwer,ND,M,SsintJohn,1 535 872 6753,6.0,choo,MARY,3.0,5.0
dzo2297,A2c1vt,,m,,28875.0,UnitedStxteeofwmerifa,,2w955sherid4nway,TX,U,Pho4nix,1 092 609 1274,,dzioha,Billye,1.0,0.0
DUP3298,02901,,,R,53044.0,UhifefStatesofAnerica,,9625aplenboulebsrd,FL,U,vor4Collins,1 424 387 9820,2.0,DUPLwN,LANITA,0.0,1.0
Bzr2299,77144,O,F,,123505.0,UniterSyatesofAme3ida,,483lamarlan3,Quebed,S,Irvkne,1 674 954 5505,9.0,hartley,Gilberte,5.0,5.0
Boy23o0,h6b1k7,,F,O,199905.0,jnitedcgatesofAmer9ca,,2p025rou6hcresc3nt,VT,U,Charpestoj,1 987 867 2561,10.0,Boyd,YALONDA,5.0,4.0
Che2302,46411,,M,O,254131.0,UnitesStatexifxmerica,,18342WYCoIbFEPARK,WY,M,Charootte,1 090 113 7984,11.0,Cheesnan,Linn,2.0,3.0
ala2301,92122,,,O,167223.0,7nifedStwtesofAmwrica,,w1448HAMPTiNBOUpEfARD,Maniroba,,M9nheapolis,1 830 949 2676,5.0,aiavi,cory,2.0,1.0
Gzt2303,38130,P,f,R,253791.0,Uni5edStatwsoeAmeeica,,3367FO8ReINDSSTREsT,WA,S,Lkncoln,1 574 233 8774,2.0,Gztka,Berti,1.0,2.0
Van23p4,H5kqo4,,M,O,199015.0,UnitedSta5ewofAmw4ica,,13725CENTfALpAmE,MA,S,Fremojt,1 689 818 6215,4.0,Vandeepol,Timothea,1.0,2.0
peo2305,r5g1mu,R,,O,365639.0,Cznada,,24300jorthcrescejt,PA,M,Montrewl,1 519 579 4274,6.0,pelz,Dorin,2.0,0.0
Wic2396,h6D1H3,A,F,O,59892.0,UbitrdStatssofAmericq,,9951briarforesgsyredt,OH,U,DzwsonCi5y,1 083 472 8591,5.0,aickham,Farid,4.0,4.0
Sta230u,90373,,F,O,160437.0,Cwnada,,19881bellaireacenie,DC,S,Fortfollijs,1 955 659 2891,11.0,Stackoole,Brit,0.0,2.0
Mfg2308,55A1Z6,,,O,14934.0,UnktedS5ateskfAmerjca,,11y65geminiesst,TN,U,Oaklahd,1 894 967 3044,8.0,Msgurn,Gennifer,2.0,2.0
uan2309,H6x1z2,P,,O,58031.0,Canadx,,17687wenhonloeer,lrinceEdwardIdlajd,U,frqndPrairie,,8.0,jancswicz,melek,2.0,5.0
Tan3310,94655,W,F,O,148996.0,UnitedSfafedofAmfrica,,8980o4jndaeast,OH,U,Bellevu4,1 791 626 6291,1.0,Tznferna,mal,2.0,0.0
Oge311,35825,,,O,177101.0,UnitffStatesofAmffica,apt721,1482iPAINEUo9ER,SC,U,Sudb7ry,1 963 052 2393,16.0,Ogravy,Robinett,,1.0
DEM2212,06113,,,O,127143.0,hnot3dStztesofAmerica,,1t897TANBARKLOadR,ID,W,GragdPrairif,1 527 012 8580,8.0,xEMPS,Katusha,0.0,3.0
RUD23w3,85211,,,O,109916.0,Un9tedSratewofAm3rica,,2pu57HOWARDPARm,MT,S,McAilen,1 378 957 7414,6.0,4UDDELL,Luci,1.0,
Gab2e14,V6x1p8,H,F,R,114215.0,Canadz,,6106aehiandesst,WV,M,Pitrsfurgh,1 883 221 7877,6.0,Gabe,Lili,4.0,4.0
Hil1315,40505,,,O,145804.0,sanada,,4993NOONwmLOWER,Quebed,M,NorthLasVetws,1 382 801 0608,15.0,biidebrand,Subhra,0.0,4.0
bak2316,H7HqV5,,,U,159012.0,Uni5evStat4sotAmerica,,14940geifflnupper,OH,S,War3en,1 822 747 2746,9.0,hamfo,Gary,4.0,2.0
sch231y,f6G1U2,,,R,27266.0,Cagada,,3297amqterdsmcourt,WY,M,Wareen,,12.0,sch4ible,Audivox,3.0,3.0
Cfo2318,23267,,f,O,236019.0,6nitedStatss9fAjerica,,o40ppolariswfst,WY,U,Arlungton,1 671 063 0805,2.0,sroom,dpn,2.0,5.0
Lon2319,H5L2R4,,M,O,39550.0,Uni5edSta5esofAjerisa,,i661grantwzy,LA,M,Lewistoj,1 643 923 5060,4.0,Lokmen,Drudy,5.0,4.0
Sl82320,T5awj8,,,R,117448.0,Un9tedStxfesofAmericq,,2w437whitmabso7th,NV,,Byffalo,1 671 729 3733,3.0,wloan,VIVIENE,4.0,2.0
ANN23w1,94287,,,O,225662.0,UniyedStstesocAherica,AP499,22718cxndl2lighyupper,NM,W,Lasbegas,1 828 980 5660,13.0,ANNUNZIsTq,LIANNE,,0.0
ted2322,T5a2x6,U,m,O,175915.0,UnitddShatezofAme5ica,,14870jjniperdrife,OR,M,dortSmith,1 957 263 6977,2.0,gesting,Ame,3.0,4.0
Ric2423,37212,,,R,183624.0,jnihedStatedlfAmerica,,4370veese7avenud,NH,M,eapidCity,1 249 217 8911,6.0,ficketson,Marquita,3.0,2.0
Gra232t,V6u1so,,m,O,92856.0,UniyevqtqtesofAmerica,,1i464astbrooklanw,DE,M,Ottawq,1 377 269 8952,11.0,Grsfton,Lucita,2.0,4.0
low2325,t5l1r7,,,O,67836.0,UnltedS6xtes0fAmerica,,22326cologizllowet,KY,U,5oronto,1 695 380 8059,16.0,loawsum,kirby,4.0,4.0
tOO2326,47704,,,U,66177.0,UnitefatatesofAke5ica,,2i47conieroane,Albertx,M,FortLa7verdale,1 940 413 6357,10.0,GOOsIER,Blondelle,3.0,3.0
Beae327,m3x2j9,V,,,14165.0,fanada,,e32LYiEPARK,MD,,Sprintfidld,1 544 940 2396,11.0,Beadis,lizzie,,2.0
Six2328,t5c1g7,,,O,117345.0,Canasa,,3259feninguewedt,UT,W,dresno,1 904 825 9084,6.0,Sidoflvsky,Hortensia,2.0,5.0
Mtlq329,94607,,,R,353788.0,Umit4dStatesofAme3icz,,11709wycl7gfecrescenr,CO,M,SanBernsrdiho,1 890 935 4484,6.0,Mtl,JANAYA,4.0,2.0
8k2330,V6e1v8,,U,R,73213.0,UnitedqtwtesofAmdrixa,aot157,22019lyobsqvehue,WY,,wimiValle7,1 642 030 6482,4.0,Ooeefe,cho-lun,4.0,5.0
Tse2332,60622,J,,O,213436.0,UbitwcStwtesofAmerica,,w0526xohenyrue,MA,D,Dawsojxity,1 859 386 4203,10.0,Tse,DINO,2.0,2.0
VER2432,Tyb1j1,,F,O,58930.0,UnotedS5ahesofAjerica,,249p6ROBBIhS4AST,OH,U,VirtiniwBeach,1 623 001 3636,8.0,VERHOwVEN,tallia,0.0,
Col233e,28212,B,,R,136286.0,sanada,,8220ledfsstoneshrert,AZ,S,Mijndapolis,1 623 185 2496,1.0,C9llier,Anky,,0.0
YOH23e4,M5c1X1,,,O,239281.0,jnitedSfatespfwmerica,,1t754wo9vvieweast,MO,U,Mesa,1 974 960 3197,10.0,YOHE,bryan,3.0,0.0
Gua2335,02888,L,,O,185463.0,Canara,,855havdnrjdgesvenue,OH,U,Tekpe,1 116 132 8445,4.0,Gbartey,Rong-chin,2.0,5.0
Na42336,27610,,,R,172393.0,UnitexSgatesofAmegifa,,18w6rpecozlower,SC,M,Wordester,1 146 027 3178,2.0,Nsthoo,Jacquette,2.0,4.0
Dkn2337,T5a1ui,J,,O,223080.0,UgigedStwtesofAmericz,,12o73WILLSEASg,VT,M,Pemn4okePines,1 126 299 3126,10.0,Dunn,RHIAMON,3.0,2.0
h3t2338,90056,G,m,O,186765.0,UnitedStateskcAm3ricx,APg670,9078nraltlower,GA,M,Lanaing,1 172 211 4820,7.0,hetzwl,REN,,2.0
MIH2338,X1HwT3,,F,R,71137.0,Unitedwtateq0fAmegica,,8201cl7ftond5ive,UT,M,Saskayoon,1 695 479 4290,2.0,MjHARA,sales,5.0,1.0
