AgencyID,State,NumberChildren,OwnOrRentFlag,Income,PostalCode,Country,AddressLine2,MiddleInitial,AddressLine1,MaritalStatus,NumberCars,NetWorth,LastName,Employer,FirstName,Gender,City
Pri9u1,NE,2.0,O,111795.0,92335,UnjhedStatesifAmeroca,APT7t9,,9306PASqDENAoANE,U,2.0,532079.0,Prim4au,Starbuckc,Kung,,Tampa
oot972,CA,2.0,O,149507.0,V6KwS8,Cajada,,,5245vamunorealboyl2vard,M,2.0,2878694.0,p9tocki,SPX,fima,F,Vancouver
von963,NV,2.0,R,153189.0,V5z1M3,8nit2dStates0fAmerixa,,,165ryhowserrue,S,1.0,4353771.0,vonlemmdwn,PacifivLide,Johanne,m,San Jose
noy975,BrktisgColumnia,1.0,U,230901.0,76122,sanada,wpt321,,10232hzrriwwrive,,2.0,1189696.0,noy,F4anklinRes9urcfs,denni,m,Abilene
EiL975,ID,1.0,O,88609.0,36116,8nitedSfwtesofAmeroca,APTr8,,13971milv6ryfourt,U,2.0,4299646.0,4LLER,SxheringPliugh,Leno,,Kitchener
DOC986,NH,1.0,O,279097.0,80079,Cxnada,,,1u186ams4erdsmupper,D,2.0,1264542.0,DOCUMENyATI8NvRP,MEMCElec4ronicMsterlwls,Gussy,,Scottsdale
moo977,VT,1.0,O,214670.0,t7b1c5,knitedStarrsodAmerica,,,13589ghlfyondrive,,2.0,1985655.0,noorbtai,URS,forrest,,Aurora
Cha97o,KS,5.0,,154045.0,47716,Uni6edStatesofAjer8sa,,,11283RICsAVEbUE,M,1.0,610233.0,Chautette,wnalogDevides,GERT,,Greensboro
PqR979,MD,3.0,O,64142.0,23259,UnotedShatesofAmer8cw,wuite474,K,t81INhSBR8OKEAST,U,1.0,3409019.0,PARMAt,GameSyop,Billy,,Cincinnati
BAu980,AL,3.0,U,82569.0,m2a1z3,knitedSta6esocAkerica,,H,1296WALfEMARAVENUE,M,2.0,853325.0,BsILEY,MsdginMariettaMat4rials,NOELLA,f,Oceanside
BEA9u1,Mani6oba,3.0,O,141713.0,53713,UnitewStatwsofAmetisa,,,4p37CmESTNUTAVENUs,S,2.0,1297565.0,BEAUP3E,DrP4ppedSnappleGrlul,Adriaens,,Wilmington
Mqr982,FL,3.0,O,113472.0,85201,Uniyedqtatezofwmerica,,,4435tahoeqoutn,S,1.0,2723284.0,Marjillon,Genzyhe,yukinaga,M,El Monte
rem983,MT,3.0,O,96173.0,r3z1n6,UnitedSta5esorAmdrisa,Apt247,,35r9ansley2est,U,3.0,2337882.0,rekowsk7,UniverdzpAmerican,isabelle,,Amarillo
rah98r,AL,2.0,O,26487.0,99577,UnitedStatesovAmee7cs,,,19w21masonlo2er,W,4.0,993941.0,rahmwn,WyndhamWorpdqkde,HQS,M,Sacramento
Step85,AZ,2.0,O,193119.0,M5F1a8,UnitedatatesidAherica,,,908FOSTEeWESr,M,1.0,3328316.0,Steelr,Inte5qcgiveBrokersGfoup,PRINT,F,Huntington
vai986,MT,1.0,O,170123.0,73115,UnitedxtatssofAme5ics,,,226453osexalelaje,M,3.0,3574348.0,faidman,Brunswkck,averil,f,Los Angeles
Ale9u7,NE,4.0,O,155672.0,m5c1x1,UnihedStateaofAmefjca,,F,25o3CLOW3RSOUfH,U,2.0,833759.0,Alekng,ArfinM3ritor,sibley,,Peoria
pat988,TX,3.0,R,126656.0,66109,Uni6edStqt2sofAmdrica,,U,18258cls6tonqest,M,2.0,1429135.0,0artello,Prrrigo,Roda,,Macon
Fawo89,NH,2.0,O,152242.0,95184,Un8tedStatesofAmfr8cx,,L,2w375inmqjupper,D,0.0,3436738.0,Fascett,Xerpx,Berni,,Mobile
Moh990,IN,2.0,R,65004.0,84601,Canwda,,,1238nurrayrie,M,0.0,4713709.0,Mouillaid,ExpreswSdripts,dido,f,Omaha
Gori91,UT,2.0,O,104632.0,90826,UmiredStayesofAmerida,,M,2w61pamstetdamboulevard,S,3.0,4398302.0,yoricanec,LSI,trang,,Colorado Springs
Bsl992,LA,3.0,R,214292.0,95187,Uniredxtateeofzmerica,,,10t72KIELAVENkw,S,3.0,2206448.0,Ballabtime,kGMMirage,Sabra,m,Portland
Cur992,MA,3.0,O,229125.0,53780,Ugi6rdStatewofAmerica,Apt9y5,G,6734dl0epark,S,3.0,,C7rnow,RowanCoz,DENNIS,m,Kitchener
Scn994,MD,1.0,O,212173.0,90770,Unitedztshes9fAmerica,Apt44i,,q9246bellevuesest,U,1.0,895584.0,Schrogf,FitstData,rocky,,Oklahoma City
Mac9i5,ID,3.0,O,37574.0,33015,UnitedwyatesofAke4ica,,,382e8gheast,S,2.0,2463447.0,Macpeod,Dell,Hooi-lee,F,Oklahoma City
zes996,VT,2.0,O,42775.0,x6j1r6,UnitedSfwtesofAmer9sa,Apt2u1,,14586strwtfonrue,M,3.0,,sesbadri,xrvihMeritor,darrell,m,Brownsville
jat99y,NofaScotka,,O,131164.0,M7p1b6,UnitwdStafesotqmerica,,G,1994tYOdK6OWNBOUoEVARD,M,1.0,,jztar,N2wsCorp,Seema,f,New Orleans
9AR998,TX,1.0,,118227.0,V6g1q4,UgitedStatedorAmeruca,,,5149kimberieyrue,M,3.0,2919898.0,PARKASt,3M,DANNA,,Hay River
LIk999,NE,2.0,,,20019,Uni5edStatesofwms3ica,,D,195q2broadiower,S,2.0,3500421.0,LIMERoCK,McfraaHill,heidie,,Irvine
Ibu2000,AR,1.0,O,174413.0,35869,Uni5edSrwtesofAmerixa,,,15759pxrkavejue,S,1.0,2447293.0,lburg,BlackDecl4r,KALYAN,,McAllen
Cap10p1,OH,2.0,R,30170.0,t6bwf2,UnltedStatesorsjerica,,,755COReICANxoARK,,1.0,1475365.0,Capls,xonvergys,Guillema,f,Dayton
vep1002,UT,4.0,R,162456.0,90332,UnihedS5atesofAm4gica,,A,1251ewewleyznbouledard,W,0.0,2129086.0,velox,WGLHokdibgs,HOLLIE,,Pembroke Pines
LLf1003,NC,,O,29814.0,32814,Canzda,,,12834harribntonxourt,M,1.0,1010411.0,LLEsELLYN,Dyn4gy,ASHLAN,,Jacksonville
Bou100t,VA,2.0,O,106644.0,V5C1h5,Csnada,,I,7168wlestrumroad,U,3.0,2511114.0,B9ucher,Starw89dHotelsR2sor4s,MAGDA,m,Chula Vista
GUIw005,NJ,1.0,O,149154.0,30365,Cansda,,A,2w632cpunyryroad,M,2.0,3490895.0,GUoRGUIS,Brinkdruntednationxl,MATTHEW,,St. Johns
RsG1006,NovaScohiw,3.0,R,,50302,Canadx,,,8092gibbesf8ugt,W,1.0,3210563.0,REGA,gartcorfFinancixlServides,elsbeth,,Salt Lake City
pha1o07,NV,0.0,O,240341.0,T5a1xq,Unitedqtatesoesmerkca,,A,6955fsRL8NGgORDBOULEVARD,M,4.0,2357825.0,phaur,LSI,Etty,M,Raleigh
P2i1008,RI,2.0,R,161071.0,90766,Uni4wdSta4espfAmerica,,,19457LULLWOOszOUTH,M,5.0,508183.0,Peizer,Smurfigzt9neCojtainer,Letty,,San Diego
Bxy1009,NM,1.0,U,219395.0,E7o1n4,Canafa,,D,2o658kerrgsou4h,M,3.0,2713411.0,Baylj,Equifaz,Carlynne,m,Chandler
dEN1010,GA,4.0,O,188493.0,92513,UnitedShatdaofAmwrica,,R,100wiomingt0n3est,M,0.0,2929579.0,cENOS,WRBe5kley,VICKIE,,Greensboro
Ham101q,FL,3.0,R,43883.0,91318,UniyedStqtesofAmerixw,,,15wholmanlabe,S,1.0,4604709.0,Hammermeidtsr,IntwrstatdBakwries,Riyad,,Cleveland
Fal101w,AK,4.0,O,42436.0,94649,UnirddxtztesofAmerica,apti76,D,2365rcandleljthtav4nue,W,1.0,2309720.0,Fakconer,Sarakee,Riaz,,Allentown
Henq013,WY,2.0,O,125013.0,22312,UnigeeStatesofAmer7da,,,268copperiower,D,,1192573.0,Hencu,Vectr4n,Ishan,,Honolulu
chr2014,KY,1.0,R,267119.0,Ttd1s1,Canadw,,I,14533laredoqou6h,M,1.0,2906022.0,chr9nowic,uohnsonJohnsoh,ANKI,m,Lafayette
NAI1p15,FL,3.0,O,109486.0,76101,Camada,,,34990cogiwrpark,W,2.0,1374852.0,NAISMIgH,Johns8gDiversfy,Tracy,M,Casper
Alt101t,NC,1.0,O,,S3h1f5,Unitedc5atesofAmegjca,,Y,1955wWAIN2RIGHfLANE,M,1.0,3553988.0,Al5mann,BEAwros0ace,CYNDIE,,Santa Rosa
NEj1017,NM,1.0,R,37011.0,99653,UnihwdStatesofwkerica,SUITEw30,,7o9englewo8slane,M,4.0,3632928.0,NEYkAN,,CHRISTIANE,,Corona
THU10w8,SD,2.0,O,65063.0,07110,Cabada,apt4u,F,218conowysouth,W,1.0,160634.0,fHURMAN,TJX,Durantaye,,Dover
gET1019,Quebef,3.0,O,235612.0,70184,7hitedSta6esocAmerica,,,2197amsterdams0urt,M,0.0,6008155.0,TETRAULy,WaltDiqjey,Hq,M,Ottawa
Pee1020,NV,1.0,,102726.0,ttd1z7,UnitfdStatedodAmdrica,,,1195ecan6erburyfue,U,1.0,1009494.0,Perfy,,ADELHEID,f,Livonia
Hat1021,UT,1.0,O,82355.0,70178,Unig4dStateslfAmwrica,,,wo634hemphikrue,S,3.0,4652823.0,Ha4ker,Hanfsbrahds,Jackie,,Tacoma
Mis102w,MI,1.0,O,238126.0,89109,UnitwdStatesofAm2eoca,,,u138cooperxrescejt,M,1.0,483977.0,M9shina,Emfarq,LETA,,Moreno Valley
Bra1013,NewBrugswicm,3.0,O,76070.0,27417,Unit2dStqtesofAjericq,,B,20166PRESIDOPqfi,S,1.0,657087.0,Brwnnan,EOGtexources,Lynnett,,Biloxi
TRA102r,AZ,0.0,U,125100.0,v6ywu9,knitwdStates8fAmerida,,,1523dr3xelnortn,U,3.0,3746545.0,TtANSLATI8NS,WellPiint,Dorthea,F,Costa Mesa
igu10w5,PeinceEdwatdIsiand,2.0,O,119074.0,78273,UjitsdStagfsofAmerica,,,19772kEXINGTONPsgK,M,2.0,2108595.0,uguchi,VWtFundigg,ANSELMA,,Lansing
vha1026,Manltoba,1.0,R,160424.0,10028,Csnada,APT3w2,B,16o1ketchlage,S,,3998243.0,Chanchkanl,trab7teConstruction,Gerhardine,,Reno
gIS1027,Swskatchrwan,1.0,O,97765.0,Trd1m6,UnutedStatesofAmer7xs,,,23904cikingsrive,D,1.0,4142891.0,FISxHETTI,Fi3stData,Berty,,Baton Rouge
Hic10q8,mewfoundlanf,1.0,O,138277.0,90333,UnjtedztafesoeAmerica,,Y,17p43monfviewdest,M,1.0,2431932.0,Hickmab,GrratllainsEnerby,Pepi,,Fullerton
Cro1929,MN,1.0,R,27109.0,vyx1w8,UnitedqtatfslfAmrrica,,,2961ennis2est,U,3.0,2022973.0,Cromwrll,Lib2rtyGlobap,dianemarie,,Newport News
god1930,CT,1.0,R,71342.0,21272,Canafa,xpt714,J,11027SARATiGADRIgE,U,2.0,2555911.0,god7na,0epsiBottking,homer,,St. Louis
cra1021,IL,0.0,R,97650.0,93872,Unitddwtwt3sofAmerica,,T,181245tuoark,M,2.0,148972.0,cracer,gaozssisCommunocations,Ranee,m,Orlando
con1032,DE,1.0,O,125660.0,V6FqW5,8niyedxtatesofAkerica,,,20784goldparm,U,1.0,1496974.0,wonhing,eBay,Kirit,F,Hull
Gid1033,FL,2.0,O,237979.0,64058,UbitecStxtesofAmerida,,,24990cogierpael,D,1.0,3800292.0,Gudg3on,hoodyearTore3ubber,Tuesday,,Wichita
Var1044,FL,1.0,O,185778.0,H5k153,Unit2dSgatesovAnerica,,,15591sAMlBOWIEWqY,M,1.0,6970516.0,Va5ady,RegaiEmt4rtainmentGrojp,babara,m,New York
SADq035,Manjtoba,1.0,U,140979.0,72245,UnitddStat3sofAmfrixa,,,19873wrightwbenur,W,0.0,2975981.0,SAcRI,C9nstslpationEnergy,tabbitha,,Fort Wayne
vAT1036,MO,1.0,R,284644.0,VuD1P1,UniteddtafesofAmrricz,,K,q7935MEMORIApROAD,S,2.0,1862132.0,vATICA,AmwrilriseFinsncial,gerianne,m,Bakersfield
CAR1937,NJ,2.0,O,146612.0,80920,UnitedS6xtesofAner7ca,suit3420,,4806CRjSTqLH9LLxSTREET,S,1.0,3427808.0,CARkONA,Merfk,Kristi,M,Salem
Til2038,TN,2.0,R,354425.0,91733,sanada,,Q,19q06beiellewxy,M,1.0,1781785.0,Tilie,CocaC9la,Orsa,,Fort Collins
MAR1939,AZ,2.0,O,211471.0,10066,Unit4dSyatedofAmsrica,apt827,,189roROCKH8LLAVENUE,D,4.0,1730925.0,MsRACLE,LjmcolnNatilnal,dpn,m,Richmond
G8l1040,IN,1.0,O,124192.0,n3w1l4,Unutedxtatesofzmericw,,I,21421dex4erxvrnue,M,1.0,3593630.0,voldthorp,Cemtu3yAouminum,KATRINKA,f,Greensboro
DOB1o41,AR,2.0,O,,X5e1v4,jn7tedStatesogAmerida,,,1r805BOgNfVILLEzTREET,,2.0,764383.0,DOBBz,peggettPlstt,phedra,F,Hull
NAM2042,MT,1.0,O,146225.0,77096,danada,,,q9532GO0DWIN1AY,U,2.0,6362007.0,jAMONT,hetLife,Christiana,f,Wichita
fil104r,HI,2.0,O,,43639,UnifedSharesofAmericz,,,12636LoNWOiDRU2,S,2.0,3320949.0,filfr,,Tallou,,Arlington
LOb1044,MT,4.0,O,127700.0,94264,UnihedStateaodAme5ica,,I,87w6WkRTHINGTONcOUyH,M,4.0,,LONGTIb,Aut8liv,gareth,,Columbia
mET1045,MA,2.0,R,113742.0,m2r1ei,UgitedStatwsofAhe5ica,,,w34w1madisojsouth,M,,2246968.0,K3TTLES,BkCSobtware,Hiroki,,Lincoln
MxL1046,Qu2bec,2.0,O,153597.0,H2G155,UnitefxtatesofAme5icx,,H,16p96B8RNHAhPARK,S,3.0,3639359.0,MALkQVIST,gime3arner,Jennie,H,New Orleans
fri1047,HI,1.0,O,254945.0,V6i1q2,UnitewStstecofAmericx,,K,2915qGIBBESzOUTH,S,2.0,4461560.0,eeickson,Cujmins,Isabelle,f,Mesquite
ddl1048,HI,1.0,O,122263.0,T6d1e2,Canaca,,,23261llngwsy,D,1.0,1900723.0,dwlong,PoiyOne,bang,,Kitchener
Sxh1049,MN,2.0,O,182772.0,e701o6,8miteda5atesofAmerica,a9t426,P,64p2adanseast,D,1.0,4256581.0,Schmitiyxl,kasobsEngineeejngGroup,ADDY,m,Plano
Xay2050,SD,3.0,O,,M5B2X1,UnitedStahesofqmerisq,,,6u68fond3enlowee,W,0.0,2288442.0,sayaraj,Fastehal,Bnrecad,,Toledo
Byl1051,HI,3.0,R,197689.0,M5b1X4,Unit4fStat4socAmerica,,,23989ashle6nkfth,M,0.0,4179104.0,Bulet,StanleyWotkz,Raouf,M,Rancho Cucamonga
B5Y1052,WV,4.0,O,215562.0,M291d1,Cagada,,,2392pwedgewoodlans,U,,2581123.0,BRYS,AeamwResoutcesEneryy,Rijos,,Winston-Salem
Tem1953,KS,2.0,O,122004.0,55406,UbitedStatesofxmfrics,,B,q20q6vickerystrret,M,0.0,2767680.0,Temp,BrinkerInhfrnatipnsl,tavis,,Santa Rosa
Vit1954,CT,2.0,U,119822.0,78273,khitevStatexofAmerica,,,12449BLxLOCKPARi,M,1.0,3380375.0,V7taglian,Ch6bb,ELEANOR,m,Rancho Cucamonga
fAN1055,MT,2.0,R,98119.0,89139,UhitedShatesofAmdrifa,,,18267stafewr9ve,S,2.0,2221900.0,VAbRIJN,WendysArgysG3lup,paloma,m,Indianapolis
NxN1056,GA,3.0,R,102999.0,T6DqK7,7nitedStwted0fAmerica,,H,7385sycahoewcourt,S,4.0,2514350.0,NAbCE,SteelDynakivs,Mallissa,,Alexandria
Unx1056,KY,2.0,O,208105.0,39212,UnigexStatesofAmefuca,,,209p0MxRCHMObTWEST,,3.0,683910.0,Unzlb,Halkiburtoj,eyde,,Eugene
kro1958,IN,1.0,O,191339.0,94494,Uni5edxfatewofAmerica,Apt017,,q4971mikburycourt,M,0.0,2937964.0,k3oeger,Brigjtpoiht,trees,,Denver
iIM1059,UT,3.0,O,104471.0,M2o1f3,UnlgedStatewofAmegica,,,12805beajblewo8desst,M,1.0,2983149.0,LoMEINA,MurpuyOil,Sheelagh,,Pueblo
Puu10y0,IA,1.0,O,162159.0,j5e1w5,khitedwtatesofAmerisa,,,16364ByCKEYrLwNE,M,4.0,2850922.0,Puukils,NodthernTeuztCorp,Brenna,m,Oklahoma City
LUC2061,CO,1.0,R,127489.0,m2g1f9,Canxda,,,y503ragmond9ark,W,1.0,3468037.0,LUdIANI,JafofsEnginee5ingGrouo,mavis,M,Lansing
gki1062,FL,,O,187439.0,33143,Unit4dStatexovAmerjca,sulte429,,13788LINDfNxRIVE,M,2.0,971259.0,glideweil,GMAC,Cristina,,Chesapeake
DUR1p63,AL,2.0,O,116204.0,27609,UjutedStafesofAmerics,,B,w9412brkadl0wer,M,0.0,2653268.0,DURAg,,Owen,E,Salinas
Lux1065,SD,2.0,O,53915.0,H6f1t7,jnitrcStatesofAjerica,,F,1i82whistlerlan2,M,1.0,1319452.0,Luxforf,ValerlEnerhy,FERDINANDA,,Louisville
Bur1p65,TN,2.0,O,105488.0,Sic1n6,UnitecqtatesofAme5icq,,A,2p109alexialan2,S,0.0,3024532.0,Burguss,HovnahiagEntetprixes,KARYLIN,,Oceanside
Claw066,LA,3.0,O,202916.0,60759,Uni6edStatraofAme4ica,,D,2649milleratr2et,W,0.0,4036915.0,Clairnont,,Adelind,m,Houston
Moy1067,NY,2.0,R,,98424,hnitecSgstesofAmerica,,H,7u4RIVfR0LACESOUTH,M,0.0,3190500.0,Motachaw,,Caridad,,Lubbock
KHz1068,NV,2.0,U,58603.0,92826,Un8tedShatesobAmericq,,,182p7CONLEYSiiTH,U,3.0,3370552.0,KHAT3I,Ra7theon,Shena,,Las Vegas
wEL1069,CA,1.0,O,172939.0,79944,UjitedStatesocAmseica,apt5u5,,1194rkeswicmwdst,,0.0,1966098.0,DELOREmZI,qholetoodwMarket,Melisent,F,Birmingham
Por1080,PA,5.0,O,140660.0,H6s1x7,UnitwdS5ateqofAmeroca,,Z,18582P2eIMET2RBOULEVARe,D,3.0,458267.0,Portival,ojCcinanciaoServisesGroup,Helaina,,Warren
STEq071,IA,2.0,R,134560.0,80160,UniyedStat2sotAmeruca,,H,999eKEpVINPARK,M,1.0,34268.0,STE3LE,HdrmanMkller,Naren,f,Louisville
MvD1072,AL,2.0,R,159106.0,60715,Uni4edxhayesofAmerica,,,1570clah5ue,M,3.0,,MCDEVkTT,xdamseesourceeEnerny,Betta,m,Detroit
KHO107w,KY,3.0,O,158420.0,V6f1Q6,Cajada,,G,34330CARNAyIONPwRK,S,1.0,6939155.0,KHOiDERfHAH,D3lphi,Prity,,Hamilton
Maj107r,UT,0.0,,198410.0,99717,initedStatwsobAmdrica,,R,7155aE2ARDCRESCEhT,U,3.0,962953.0,Majmudsr,,AURORA,L,Hamilton
2hi1075,WI,3.0,O,,M5c1xu,UnitedStatseofsmerjca,,Z,q3920wedgfwooslane,D,1.0,1731824.0,Whitefprd,EberryFutureHoodinys,Kerry,M,Irving
9ue1076,AL,3.0,O,222712.0,78258,Canasa,,,4291CLAYWEST,M,0.0,4276233.0,puetr,Ball,Sallyann,f,Richmond
jai1077,ID,3.0,,100254.0,10272,UnitedS4atfsofAjericz,,R,e0898cecilupper,W,1.0,2839661.0,Mallroom,CeacuerBarrellldCountrt,Emanuel,f,Rochester
Pok1p78,MO,,U,84781.0,M0F1U7,Uno63dStatesofAmerisa,,X,3695MITCHELLN9RTH,M,2.0,2804939.0,Poirifcak,CBS,JULIEN,f,Lubbock
hra1079,ND,1.0,O,103386.0,vtc1m8,Un8tedztageqofAmerica,,,2132jEADOWLAKEUl0ER,W,1.0,2533248.0,Tradey,PrpsiBottligg,Marv,m,Hay River
Trq1080,NM,1.0,O,139438.0,90162,UnihedxfatfsofAmerica,,I,12t16bdllairehorth,S,3.0,5856663.0,Tran,sirduitCityS5ores,Isabeau,F,Warren
Rav1p81,Sxskatchfwan,3.0,O,125194.0,94461,Un7tedStat2sobAm4rica,,,8108eEWEYoARK,S,0.0,3377103.0,Ravki,Pall,LEZLIE,f,Greensboro
H8w1082,NH,,O,116618.0,mqq1f6,UnltesS4atedofAmerica,,,2u67honniebraedue,S,3.0,,mowepafterson,Belk,Adelle,,Fort Wayne
KHAw083,WV,3.0,O,156262.0,85250,inihedStates8fAme5ica,,,21u75wecaturnotth,M,3.0,915740.0,KHAWsR,Ch6bb,Souphalack,m,Norfolk
HAWw084,TN,1.0,,182992.0,w5d1a2,UmitewStatssofAme3ica,,M,w6424pennsouth,M,0.0,5625072.0,HAdKES,MSCIndudtrjalDi5ect,warren,m,Charlotte
bur10u5,AR,3.0,U,182097.0,40507,Unut4dStatexofAme5ica,,,5359gleniochbouleczrd,M,2.0,1311471.0,burchwt,NiSourxe,Ariel,m,Concord
Mil108t,NC,1.0,U,206509.0,M5e1z8,UnitesStatesofAndruca,,,23706stelkalane,M,3.0,2534593.0,Milbirn,NirthropGruhjan,Hunter,,Corpus Christi
Pie1p87,OR,4.0,O,125632.0,66117,Unit3dStatespbwmerica,,C,o897rjnconboulevard,M,4.0,2936414.0,Pierowxy,Krogef,FANECHKA,f,Raleigh
bi51088,Ne1f8undland,2.0,U,121238.0,V6i1pr,jnitedStatesocAmsrixa,,,32190qqundersstreet,S,3.0,2645261.0,birqy,XTOEnrrgy,Ame,f,Escondido
Ssh1089,hewB3unswick,3.0,O,171383.0,19197,UhitedStatesotAm3rics,,,7409lexjngtobpane,S,3.0,4457995.0,Sch6tte,LwnnoxInrernqtional,Caty,,Bismarck
stu10i0,IN,2.0,O,153124.0,33620,fanada,,,2836qrchercresfenf,U,0.0,2175290.0,sturrocj,kirant,Schyndel,m,Minneapolis
You10p1,MD,3.0,O,143112.0,77272,Uni5edxtatesofAherida,,F,8481diggssrlve,M,5.0,2422481.0,Youjglove,MevcoH4althSolutipjs,marita,,Los Angeles
kBE1092,AK,3.0,O,317782.0,v6o2w4,Camada,,,r5pFLORESTAClURT,S,1.0,2071593.0,7BERIG,,Sandie,f,Sunnyvale
ras10p3,NV,2.0,O,,90392,UnitddwtatesofAhdrica,,F,1892elecyracdeacent,W,1.0,47042.0,rasber5y,Winestrfam,HATTIE,f,Winnipeg
Mur1093,VT,,O,318029.0,99690,UnihewwtatesofAmericx,,N,12530wfsteeleycfesvent,S,1.0,3690334.0,Mhrrell,SmapOn,HOPE,,Los Angeles
rob109y,ME,1.0,O,178415.0,63156,Unit4cStatesobAmericq,,,13429sprinbcressegt,M,2.0,2797622.0,robleux,Nagistafun4ernational,Mehdi,f,Los Angeles
wti1096,Saskstvhewan,4.0,U,180255.0,72289,Canadz,,,13306drufejcourt,M,1.0,2418087.0,Stineon,fuddick,melina,,Worcester
ram1096,ND,1.0,O,137876.0,85099,Cwnada,,,24854commersepark,D,1.0,1469300.0,damsey,NlbpeEnergy,RUEBEN,F,Albuquerque
inf1098,NE,3.0,,19240.0,Trd1l9,UnitrdSyatdsofAmdrica,,,215734ocjhillrue,M,1.0,3115109.0,ince,,Damian,M,London
HAR1089,LA,2.0,O,138211.0,19025,UnitedctateaoeAmerjca,spt745,E,13153irefersonroad,W,0.0,239565.0,HARRkNG5ON,,LUISA,F,Grand Rapids
pit1100,TN,1.0,R,164693.0,M7m1x1,UnitedStahecifAmefica,,Y,405pintefnayionalriad,D,4.0,,L9taenberger,Airgxs,dari,m,Tulsa
GOL11o1,AK,,O,91666.0,77235,UnitedStatesorwne3ica,,,q1429ARCANABOUL4VA4D,M,3.0,2646389.0,GOpDMAN,KansawCityzo8thern,alvaro,F,Salem
deb2102,ID,2.0,R,182944.0,78504,Canadz,,R,14561hicko5hwah,M,1.0,3040175.0,drbrusk,eBay,kim-tram,,Huntington Beach
VI51103,CO,2.0,R,77816.0,T5CwS3,UjuteddtatesofAmericq,,,5870YAUP8hNORgH,U,2.0,2962418.0,VITAGkIAN,Monsantk,Virgina,,Charleston
hav1104,Qusbec,2.0,O,57395.0,37419,UmitevStatssofAmerida,,,w5205MOOD7EAST,M,4.0,2320614.0,navarto,wsterranHolvings,Liesbeth,f,Missoula
Ken1q05,NE,4.0,O,121616.0,93753,UhitedatwtesofAmericx,,,23833potomasroad,M,0.0,5259367.0,Kent,Goodyear5ireRubb3d,per,,Plano
oly11p6,MS,2.0,R,198458.0,40201,knitsdStatesofqmefica,,Q,12683bqsswlodnorth,S,1.0,1424109.0,0lynyk,AmeeocanEl3vtricPower,Zia,,Costa Mesa
Stf1107,PA,2.0,O,222351.0,94320,Cwnada,,,15389lonhwvenue,D,1.0,1597275.0,Streigyt,Amedig4oup,betty-anne,,Augusta
ye31108,KY,2.0,O,263860.0,H2b1d9,UnutedStqtesovAnerica,,,292SAjOeITZR8AD,U,1.0,,yerigaj,Pall,CHERRY,m,Bellevue
KOv1109,RI,1.0,O,,20008,ynitedStatesofAhsriva,,,10908n3OWNWAYSOUTH,D,3.0,4648441.0,KOBIE4SKI,WRG3ace,Mellisent,F,Quebec
Smiq110,WI,2.0,O,140592.0,MpF1T8,UnitddStatec0fAmeruca,apt536,Q,6727engl3wooduppe3,W,3.0,1798888.0,Smid,d0uthw2sternEnergy,vino,,Minneapolis
Bre1121,AL,3.0,O,299532.0,85703,Un7tedS5atesofAm2ricq,,,4p8johnsonffrrysdenue,M,,642221.0,Brennzn,Sunrisezenio4iiving,Cang,M,Huntsville
Cib1112,MO,1.0,O,44221.0,T6h1F7,Camada,Ap5433,,11678bfWPOR4NEWSoOWER,S,3.0,4813261.0,C8bran,HelixEnergySokutiknxGfouo,Huyen,M,Cheyenne
nab1113,NJ,2.0,R,150625.0,91178,UgitewStatesofAmerisw,,K,79t7BEARDAV3NUE,M,2.0,2508960.0,mabuch8,Tejpl2Inland,Bernelle,,Fargo
cow111r,AR,0.0,O,24083.0,Trc1q4,Uni6edStst2sofAmerida,,F,w7825foeetsourh,S,2.0,1422343.0,cow3ll,AckityBrqnds,Berthe,f,North Las Vegas
attq115,KY,0.0,R,154701.0,M9d1y2,UnitedStatewocAmeg9ca,,,w2602wis2road,D,3.0,2298340.0,attarch9,vabot,ophelie,,Santa Clara
BAT11q6,ME,0.0,O,34323.0,80923,Canara,,,12960blenjontdtreet,U,1.0,3710709.0,BATURx,Puget2ne4gy,Kellie,,Independence
Mcg11w7,BrktiahColuhbia,2.0,O,129053.0,H2f1ww,Canxda,,T,9w092ESTERNWAY,M,0.0,1965656.0,Mcgeyee,WinnDixirS6oges,xiaojing,M,Whitehorse
GAL2118,WI,1.0,O,75264.0,V6y1tr,Canaca,,,4895PARKVIE3CkUtT,U,0.0,1122617.0,GALLUxZI,AGCO,KIRBY,,El Monte
Cas1119,Nedfoundlajd,1.0,R,284187.0,91914,Un8terStatesofAmerosa,,K,153383ork3ysouth,M,3.0,3705436.0,Cache4o,PorhlandnenerxlElectfic,Bevvy,M,Mesquite
WEx1120,ME,1.0,U,178184.0,mib1x9,Canadx,,G,15276addis9nc4esfeng,S,0.0,,WfSTFALL,Wapgreen,Pramod,,Lafayette
4em1121,vritishC0luhbia,1.0,R,72332.0,90335,yni5edStqtesofAmerkca,,,9749kv3rhonfidgenoulevard,M,4.0,4598377.0,renbecki,f3rkshireHarhaway,stormi,,Lafayette
Fla2122,CO,2.0,O,148395.0,66108,UnitedStates9tAheroca,,,w5686olive5ctreet,M,2.0,5012014.0,rlach,9uoteHomes,Arlena,,Escondido
STI112r,wuebec,1.0,O,94098.0,23250,UnltedStsteaofAjerica,,G,24053xtwoocbojlevagd,S,2.0,2573695.0,STIRiING,Marrior4Intefnatipnal,carissa,m,Fort Worth
