AgeID,NuCrCa,OwOReF,PosCo,MiInit,NuC,Ph,In,NumChi,MariSt,Ag,CreRat,Em,NeWo
Nht4878,3.0,R,Bidmlmqp,,1.0,1-317-384-9983,226533.0,5.0,M,,422.0,Exide Technologies,3086351.0
Cdu4879,9.0,O,dnnvnipagzdz,X,4.0,1-764-101-6566,473356.0,0.0,S,81.0,441.0,Amerco,3700028.0
Wut4880,0.0,O,IGFEBTA,F,4.0,1-044-407-3700,482791.0,1.0,U,57.0,350.0,Dollar Tree,3743323.0
Jdv4881,3.0,O,Qawvst,J,2.0,1-709-478-0510,174991.0,1.0,,90.0,398.0,Omnicom Group,3734013.0
nut4882,4.0,O,KBCFTAQHBGDR,T,1.0,1-560-442-6150,51326.0,0.0,W,34.0,635.0,Fidelity National Financial,3447380.0
ycs4883,7.0,U,FSHQLCU,Q,1.0,1-485-996-4318,34188.0,0.0,M,8.0,605.0,Staples,3659581.0
Qzv4884,0.0,O,Gdculkqvngkj,,4.0,1-812-709-8687,185726.0,0.0,M,10.0,373.0,Adams Resources & Energy,2007689.0
Oik4885,3.0,O,EVVXNJSFEUW,,4.0,1-480-588-2178,109040.0,,U,72.0,453.0,Kindred Healthcare,2133345.0
Fjj4886,7.0,O,Fjaov,Y,0.0,1-393-751-2356,53517.0,4.0,W,76.0,702.0,Fidelity National Financial,1235117.0
Vkg4887,9.0,O,Rllrpmcdrxx,,4.0,1-392-601-0233,420418.0,4.0,D,,782.0,Ametek,1726713.0
sko4888,10.0,O,IGBIJFFZ,,3.0,1-762-887-2645,464946.0,2.0,D,99.0,606.0,Tupperware Brands,2235440.0
Hio4889,5.0,O,GESFSRNFJYJC,,5.0,1-647-622-8251,278220.0,1.0,M,61.0,617.0,Johnson Controls,552580.0
Xiw4890,3.0,R,Ovxxmznecrh,,,1-700-023-9352,437877.0,5.0,M,91.0,357.0,Cinemark Holdings,3290675.0
IDW4891,8.0,R,Ggpkttvsk,,5.0,1-584-377-7164,229745.0,0.0,M,,,HNI,
Znn4892,10.0,O,Fozhjnegmv,,1.0,1-165-389-7651,365984.0,1.0,U,87.0,418.0,Timken,195544.0
OQS4893,3.0,O,egjrsajoaeuk,,2.0,1-269-073-2302,195145.0,0.0,U,33.0,710.0,Walgreen,2271014.0
Lyq4894,10.0,O,,L,1.0,1-113-019-8053,31704.0,4.0,U,42.0,720.0,Google,1383063.0
Rkr4895,9.0,O,Bclmfpdqnxfg,,4.0,1-130-555-0622,260269.0,4.0,U,,354.0,Merck,3938145.0
Imk4896,9.0,R,XLRAPNWCJ,R,2.0,1-271-089-6983,349647.0,4.0,U,65.0,595.0,Ashland,3485828.0
bxv4897,8.0,O,Txlyoqooovqq,H,0.0,1-117-434-7123,432497.0,0.0,M,35.0,666.0,Lithia Motors,1643481.0
Jok4898,1.0,O,Usursfbxwrw,,5.0,1-793-050-6636,34289.0,0.0,S,71.0,800.0,JetBlue Airways,2857892.0
wul4899,5.0,,Hlixkf,F,0.0,1-515-607-3998,261803.0,1.0,M,89.0,316.0,MEMC Electronic Materials,356632.0
Ppe4900,6.0,O,ITKBBZXV,,3.0,1-498-117-4145,482161.0,5.0,M,55.0,593.0,Polo Ralph Lauren,3672839.0
mjs4901,8.0,R,njjrtn,,1.0,1-468-454-4407,410697.0,,U,1.0,718.0,Hovnanian Enterprises,1533826.0
TNA4902,7.0,,mrcja,,5.0,1-224-826-2298,221038.0,0.0,D,2.0,336.0,LSI,919525.0
KSC4903,1.0,O,,,1.0,1-403-298-0868,367018.0,4.0,U,83.0,504.0,Superior Energy Services,3602030.0
Icl4904,5.0,O,Gsxjzdsj,F,4.0,1-619-723-7102,156997.0,1.0,,6.0,360.0,Granite Construction,2018666.0
YZP4905,0.0,O,Cgmdyim,z,,1-155-574-0993,167436.0,0.0,,42.0,438.0,Navistar International,3807988.0
Fzc4906,6.0,O,hsjteyvmew,,2.0,,138836.0,5.0,U,70.0,,Toll Brothers,468072.0
Ksk4907,8.0,R,Lqpqrynuuujb,,1.0,1-082-145-2188,93266.0,0.0,M,92.0,594.0,,3643467.0
rdp4908,6.0,R,Wrukgbdjhkxi,Y,3.0,1-745-099-4799,7326.0,3.0,M,91.0,574.0,AGCO,955833.0
pzr4909,0.0,O,Kxraohzhz,,0.0,1-922-258-8316,82737.0,2.0,M,45.0,583.0,R.R. Donnelley & Sons,3625895.0
Lkb4910,3.0,R,FGBXINJHJO,,3.0,1-482-831-9953,380521.0,1.0,M,39.0,,Northeast Utilities,
zqk4911,10.0,R,Oxgezcwpbtwr,L,1.0,1-203-038-7526,44860.0,0.0,S,24.0,550.0,Telephone & Data Systems,3418656.0
Vru4912,8.0,U,XEMWHL,c,2.0,1-775-665-4742,459047.0,3.0,S,28.0,328.0,BB&T Corp.,2509431.0
Jie4913,1.0,U,Shhdulssep,K,5.0,,325473.0,5.0,D,30.0,701.0,Adobe Systems,1311833.0
Quh4914,7.0,U,Jondmc,,3.0,1-238-427-0022,22483.0,1.0,,42.0,313.0,Tupperware Brands,3307351.0
Pff4915,0.0,O,OYXWWRRGHSZC,,5.0,1-787-658-1809,146429.0,2.0,W,28.0,306.0,Sunrise Senior Living,846226.0
oec4916,1.0,O,WUIKLMCSQRL,,4.0,1-840-348-0256,95866.0,3.0,S,10.0,402.0,Select Medical Holdings,3653457.0
Xvx4917,2.0,O,NRBHINSVE,,5.0,1-064-071-0651,236254.0,1.0,M,52.0,369.0,Teleflex,3590117.0
Cwx4918,8.0,O,onlfrhn,e,1.0,1-463-904-0491,276187.0,0.0,M,69.0,800.0,Chemtura,1203573.0
Ocr4919,1.0,O,GHFJSZPM,,4.0,1-295-220-1840,79452.0,2.0,U,0.0,460.0,Jarden,2256285.0
cra4920,0.0,U,LANAHSJHABLZ,,3.0,1-605-045-7148,293184.0,1.0,M,45.0,798.0,Oceaneering International,100168.0
GGS4921,10.0,O,Ehxdenvojpm,,4.0,1-567-490-2241,2904.0,1.0,D,39.0,569.0,,1178350.0
HBO4922,5.0,R,,,1.0,,86802.0,4.0,M,20.0,796.0,Omnicare,868934.0
OMT4923,10.0,O,XLQDORTPXH,,1.0,,321924.0,2.0,M,20.0,697.0,J.B. Hunt Transport Services,1891209.0
Yeq4924,4.0,U,fdmfeedmv,i,3.0,1-449-762-3434,218843.0,2.0,M,79.0,436.0,Carlisle,1900159.0
eqo4925,8.0,R,GZBLU,P,2.0,1-855-601-6725,431349.0,3.0,M,96.0,374.0,Core-Mark Holding,531583.0
Hcf4926,1.0,O,Vaugonf,,1.0,1-484-835-3297,183281.0,3.0,U,40.0,589.0,Marathon Oil,510352.0
uxt4927,5.0,O,bkzmprviga,,3.0,1-862-963-1417,78813.0,2.0,S,46.0,317.0,Masco,3882323.0
SWJ4928,10.0,O,Votxfmegedns,C,4.0,1-077-237-9164,109956.0,0.0,M,21.0,,Coach,1017220.0
sgd4929,1.0,O,Pydpjanw,,5.0,1-134-372-7872,267626.0,4.0,U,64.0,767.0,Walt Disney,3733238.0
Jjh4930,10.0,R,,,2.0,1-593-245-4821,123972.0,2.0,M,26.0,514.0,Caterpillar,639493.0
WAL4931,4.0,O,Gintrju,A,2.0,1-549-398-3856,291526.0,3.0,M,32.0,675.0,MGIC Investment,3460685.0
OKP4932,2.0,,Yfulj,,5.0,1-909-321-7753,122866.0,4.0,M,34.0,618.0,Applied Materials,3875825.0
Blb4933,10.0,O,Ykyuhvpak,,2.0,1-546-405-8732,193768.0,4.0,W,78.0,727.0,Delphi,1710740.0
Ueq4934,4.0,O,,,5.0,1-221-821-6619,106807.0,1.0,W,92.0,627.0,Chevron,3287280.0
LSS4935,0.0,O,Tiifadp,,5.0,1-575-837-6284,484192.0,0.0,M,20.0,440.0,Honeywell International,3032256.0
Ypw4936,10.0,O,Bzresbpv,,1.0,1-618-782-1081,14983.0,3.0,S,27.0,658.0,VF,2936541.0
Gdj4937,3.0,O,Ehjsbftbeybz,b,1.0,1-025-018-5231,87291.0,2.0,M,4.0,418.0,Staples,1990054.0
Usz4938,2.0,O,cdcfav,h,,1-111-075-3723,373936.0,1.0,,25.0,667.0,American Eagle Outfitters,508936.0
xsv4939,1.0,O,bojruvk,z,5.0,1-005-425-9649,269133.0,2.0,M,12.0,739.0,,1567594.0
YQM4940,1.0,O,syoeoaznb,,1.0,1-717-744-6376,250723.0,5.0,M,37.0,524.0,Pentair,1272097.0
QHR4941,5.0,R,HSWWSH,,3.0,1-107-804-4756,,0.0,M,10.0,433.0,Bristol-Myers Squibb,912361.0
VZR4942,5.0,O,Eyqjvjt,,4.0,1-806-527-3005,231138.0,1.0,D,52.0,310.0,Kimberly-Clark,3954149.0
sbv4943,0.0,O,Ylxtdhcqs,m,3.0,1-754-443-8846,58377.0,,W,31.0,465.0,DRS Technologies,3144276.0
Vud4944,1.0,O,sxsdqhtmhtw,,,1-003-865-9676,,4.0,S,1.0,374.0,Freescale Semiconductor,84787.0
Yzv4945,1.0,,Zjgfllvss,,3.0,1-663-106-4522,359602.0,2.0,D,36.0,582.0,ITT,2585906.0
Ikf4946,6.0,R,EVFVLPBYKHHK,,0.0,1-231-827-7640,128598.0,5.0,U,26.0,317.0,,2683838.0
Hrv4947,7.0,O,wdbrjihplu,Q,2.0,1-847-966-2763,,0.0,M,22.0,372.0,Westlake Chemical,1327598.0
pip4948,3.0,O,tpjhqlfhkvo,f,4.0,1-418-286-3714,176709.0,,,81.0,601.0,Portland General Electric,2016316.0
Swl4949,8.0,O,,,1.0,1-206-635-3062,10864.0,3.0,M,31.0,756.0,Urban Outfitters,2478684.0
Ruo4950,6.0,O,Iormogicb,,1.0,1-814-258-0066,79555.0,2.0,U,64.0,355.0,Alliance Data Systems,736825.0
wyb4951,7.0,O,Thqhxpkipqls,,,1-617-007-2832,455289.0,4.0,W,7.0,380.0,Mueller Industries,152350.0
YTH4952,4.0,O,DYWUEY,j,4.0,1-995-300-8739,122520.0,4.0,W,33.0,798.0,BJ's Wholesale Club,470109.0
Gni4953,2.0,U,Xnbxsvv,,3.0,1-582-121-5194,344473.0,1.0,M,58.0,725.0,New Jersey Resources,1977132.0
VRK4954,1.0,O,Xnqvbnmsb,,3.0,1-980-951-1426,103966.0,,W,66.0,351.0,Magellan Health Services,164901.0
WLW4955,2.0,O,OFKMW,,1.0,,420739.0,4.0,M,51.0,434.0,T. Rowe Price,2963217.0
Qpb4956,6.0,O,Ancnaluqb,,3.0,1-023-699-5964,435979.0,1.0,M,56.0,569.0,Plains Exploration,3529064.0
BRL4957,7.0,O,Kgneua,,3.0,1-251-111-9699,400361.0,0.0,M,85.0,534.0,Granite Construction,2881939.0
ZAZ4958,2.0,O,Hcpappvqjsj,,5.0,1-466-682-4437,89513.0,5.0,,93.0,462.0,Pride International,1324727.0
XVL4959,2.0,O,Ffccwwtnex,,0.0,1-894-594-6173,239654.0,1.0,D,100.0,411.0,Bristol-Myers Squibb,1302465.0
Zxs4960,,O,wxfmpmdu,C,4.0,1-500-353-1559,435368.0,4.0,U,97.0,771.0,VF,
Rec4961,1.0,O,adjoywz,,5.0,1-285-928-8804,292998.0,1.0,W,100.0,489.0,,512112.0
IXW4962,7.0,U,JCDBH,,2.0,1-577-271-3041,155521.0,2.0,W,54.0,726.0,Penn National Gaming,3749183.0
Hsg4963,8.0,R,Mstui,,5.0,1-012-798-9796,194568.0,0.0,D,96.0,670.0,Auto-Owners Insurance,714032.0
Joo4964,0.0,O,izmegujb,,2.0,1-993-543-2256,452120.0,5.0,U,3.0,845.0,Alcoa,1801526.0
Wde4965,5.0,U,llhqvcel,,,1-772-900-8789,421712.0,4.0,M,74.0,471.0,BJ's Wholesale Club,318414.0
Wrk4966,0.0,O,Nuuuci,P,1.0,1-772-354-7321,288243.0,1.0,S,53.0,771.0,Casey's General Stores,3045811.0
Lsd4967,10.0,O,JHPWPKGD,,4.0,1-822-381-5909,54615.0,3.0,W,36.0,516.0,Legg Mason,3780670.0
Llk4968,5.0,O,vxmmyraucu,H,0.0,1-031-314-9470,465940.0,4.0,M,59.0,761.0,Aon,2358384.0
MSD4969,5.0,O,Ocvoudknxb,,4.0,,306721.0,4.0,U,66.0,849.0,Wyndham Worldwide,787594.0
Xaa4970,5.0,O,Okjrayivg,e,4.0,1-702-546-9623,257406.0,1.0,M,93.0,422.0,Nvidia,1470039.0
Cxx4971,2.0,O,Tuzvwyxuoao,,2.0,1-956-705-3295,77968.0,0.0,M,6.0,344.0,D.R. Horton,1793030.0
Ayd4972,4.0,O,GVTSRXYXOXV,,1.0,1-568-016-6781,197853.0,2.0,M,19.0,599.0,JohnsonDiversey,3162129.0
rrn4973,10.0,O,Ofgcib,Y,1.0,1-225-802-2065,65056.0,4.0,S,91.0,320.0,Interactive Brokers Group,94839.0
Vmr4974,4.0,U,hjlaa,v,1.0,1-717-062-2156,318363.0,3.0,M,,418.0,Chesapeake Energy,1925381.0
Bgt4975,4.0,O,Tchskg,,0.0,1-438-720-3537,442188.0,3.0,S,50.0,451.0,AGCO,2267855.0
Kfb4976,9.0,O,Ybevpv,,2.0,1-327-226-1405,250065.0,1.0,W,42.0,847.0,International Assets Holding,2626148.0
Nvt4977,6.0,R,Oohxjn,W,,1-553-362-1995,396256.0,,M,10.0,,Sanmina-SCI,
dnk4978,6.0,O,Bcxcirfyadeb,,2.0,,160456.0,,M,19.0,464.0,Arrow Electronics,3104627.0
foq4979,0.0,O,Qagrcvx,,4.0,1-571-715-6855,383309.0,0.0,D,67.0,415.0,Verso Paper,2591115.0
Ftb4980,4.0,O,Cildizhazo,A,5.0,1-811-434-2291,252040.0,2.0,U,44.0,475.0,Burlington Northern Santa Fe,33925.0
HPU4981,1.0,O,Sxdctyhc,Y,3.0,1-619-644-5829,377397.0,5.0,,19.0,504.0,Progressive,1845722.0
dqb4982,3.0,O,Hbcadoh,,4.0,1-206-667-3437,205483.0,4.0,D,98.0,747.0,Dynegy,1196423.0
Tcv4983,3.0,,vyhypa,,,1-723-910-1264,360925.0,0.0,U,84.0,808.0,Carlisle,2207337.0
HXG4984,2.0,R,SXHTBFJBDEJI,,1.0,1-829-950-2035,438034.0,0.0,S,11.0,684.0,Kennametal,418963.0
Dcc4985,2.0,O,REVFPRGIHQJ,,2.0,1-944-416-0928,192039.0,0.0,M,84.0,426.0,Steel Dynamics,1484835.0
Ufa4986,8.0,U,hvyeauxaai,X,5.0,1-287-992-2885,205012.0,3.0,W,22.0,471.0,Corn Products International,3073321.0
uxs4987,8.0,O,Holwyarbymcl,,5.0,1-215-987-2555,418985.0,1.0,U,68.0,473.0,Service Corp. International,3036223.0
Gqa4988,10.0,O,kuhenboln,V,,1-178-602-8874,16597.0,4.0,M,50.0,822.0,Sauer-Danfoss,1295130.0
Jim4989,5.0,O,hgvlnnfvrxwc,,0.0,1-778-357-0664,152069.0,1.0,M,92.0,416.0,Parker Hannifin,3646477.0
VHY4990,4.0,O,Nnsus,,3.0,1-884-735-4226,92247.0,3.0,D,66.0,668.0,Thomas & Betts,2697868.0
Vuv4991,6.0,O,QKDFHFZVMW,l,5.0,1-163-400-5953,278209.0,0.0,D,96.0,792.0,Thor Industries,475819.0
Ysv4992,7.0,O,Bdkltcgzeii,,4.0,1-111-270-4827,130984.0,5.0,M,26.0,754.0,Ecolab,3090906.0
Pas4993,1.0,R,Ccosxqypcsjc,,3.0,1-922-363-7445,294084.0,3.0,W,16.0,572.0,Lender Processing Services,1688276.0
Khb4994,6.0,O,undeutf,,,1-149-650-2094,159731.0,3.0,M,85.0,537.0,Allegheny Technologies,902966.0
igh4995,8.0,O,Hybqcj,o,5.0,1-678-169-3534,340162.0,5.0,U,16.0,757.0,Erie Insurance Group,3812947.0
Lxr4996,5.0,O,olthlgcbee,E,5.0,1-232-076-6064,193152.0,3.0,S,87.0,635.0,Newfield Exploration,499021.0
Yic4997,0.0,R,VJXAYFIHZ,,0.0,1-106-585-4577,290377.0,5.0,D,64.0,397.0,Alliant Techsystems,1529445.0
ULE4998,2.0,O,Xzsmgtjwprm,,0.0,1-797-628-8092,282992.0,0.0,M,19.0,585.0,Ameren,3048852.0
Ucv4999,6.0,O,,,3.0,1-957-140-1642,83937.0,3.0,U,20.0,492.0,General Mills,3801605.0
Tbe5000,8.0,O,Sagpznla,,5.0,1-645-815-9318,87312.0,4.0,M,,359.0,Hudson City Bancorp,1255745.0
Xey5001,5.0,R,Keuervaxbsox,I,0.0,1-896-348-4516,73372.0,4.0,D,79.0,530.0,Alliance One International,2416840.0
Iis5002,4.0,O,ubjtvyq,,5.0,1-492-690-9202,231997.0,1.0,M,63.0,378.0,Washington Post,361499.0
VNP5003,2.0,O,Oxpnjbwy,,0.0,1-275-004-6488,470156.0,3.0,M,87.0,315.0,General Mills,2911352.0
Ewh5004,,O,asdmjdbzqah,F,3.0,1-908-331-0411,280086.0,2.0,U,68.0,,McCormick,3827398.0
Obq5005,4.0,O,vntnsmgdvrx,b,1.0,1-411-947-5374,108215.0,0.0,S,97.0,320.0,SLM,3211002.0
Bts5006,0.0,,Qsbkuascmzp,X,5.0,1-315-038-4890,420668.0,1.0,S,90.0,620.0,ConAgra Foods,116237.0
Snl5007,5.0,O,Sdmlcrsjkaw,,4.0,1-290-972-9028,189070.0,1.0,,48.0,763.0,Bio-Rad Laboratories,834385.0
oqj5008,0.0,O,Ssbkn,E,3.0,1-403-730-0582,482372.0,0.0,M,21.0,498.0,Oil States International,3127648.0
Ezm5009,2.0,O,WQFWLAMUZ,S,4.0,1-362-880-6459,462853.0,3.0,U,65.0,644.0,Sempra Energy,703882.0
GBQ5010,5.0,O,FDKYEB,w,,1-862-621-5561,,5.0,M,,789.0,Systemax,1530243.0
Bej5011,5.0,O,UERXNGAUIB,,5.0,1-229-006-0950,466701.0,2.0,M,90.0,762.0,BB&T Corp.,2127040.0
Eka5012,7.0,R,Smvpydg,Q,5.0,1-033-997-9807,352814.0,4.0,M,14.0,816.0,Dun & Bradstreet,2990969.0
Mvc5013,9.0,O,,,5.0,1-475-090-8646,346145.0,2.0,M,40.0,448.0,Family Insurance Group,3183413.0
sig5014,10.0,O,Rmvhslbfjji,,0.0,1-378-201-5117,93244.0,2.0,W,82.0,718.0,Whole Foods Market,3860549.0
RUH5015,3.0,O,Uxyeinlbozlh,l,4.0,1-029-523-9789,32739.0,3.0,M,52.0,588.0,NSTAR,2974617.0
Qql5016,1.0,O,ISIHOZDZ,,5.0,1-618-761-9828,270616.0,2.0,D,81.0,789.0,Mueller Water Products,
sir5017,9.0,R,Uulrhuoz,,5.0,1-513-729-2225,468141.0,5.0,M,5.0,513.0,Ingles Markets,2031604.0
Vsb5018,8.0,O,Vvrvhvenjatp,L,0.0,1-112-554-0790,293778.0,5.0,M,70.0,390.0,Pepco Holdings,3812604.0
Ebc5019,5.0,O,ubzgji,,1.0,1-300-510-6276,120497.0,4.0,M,55.0,739.0,A.O. Smith,3185020.0
Der5020,9.0,O,gpbhbbf,,3.0,1-140-182-9706,411817.0,0.0,,35.0,820.0,IMS Health,508704.0
Wib5021,6.0,O,Tdooqfxgenb,W,5.0,1-465-391-3946,5712.0,4.0,S,65.0,681.0,Peter Kiewit Sons',1119590.0
vdq5022,10.0,O,,,2.0,1-865-535-5709,274968.0,1.0,S,12.0,393.0,GMAC,
sir5023,1.0,U,,,5.0,1-098-232-2678,238962.0,1.0,M,17.0,451.0,Jones Lang LaSalle,1380316.0
ifi5024,2.0,O,Uuckkp,,5.0,1-727-296-0508,363320.0,3.0,D,39.0,616.0,Aon,3901290.0
Mev5025,4.0,O,UZHPTZLEICW,v,0.0,1-468-981-5227,82102.0,2.0,M,93.0,471.0,Valspar,73208.0
Szd5026,1.0,R,Wgaovyjb,z,1.0,1-574-880-6034,341771.0,0.0,W,13.0,688.0,Nalco Holding,2416537.0
IYA5027,8.0,O,XOUGFYKYTC,,0.0,1-569-564-0927,401429.0,0.0,M,69.0,808.0,Pepco Holdings,948850.0
Odt5028,9.0,R,SGZODHFSXEM,,5.0,1-643-240-5872,62804.0,,M,48.0,455.0,Mueller Water Products,1105801.0
Mdd5029,9.0,O,Aaohcctjbo,,2.0,1-716-170-6775,247908.0,0.0,D,19.0,684.0,Pitney Bowes,
YSQ5030,2.0,R,saalrna,E,0.0,1-654-614-8972,277271.0,4.0,M,67.0,789.0,Southwestern Energy,3122869.0
ASQ5031,9.0,O,Fhnnxzcn,c,5.0,1-887-507-7203,,0.0,U,21.0,831.0,Owens Corning,935049.0
jcl5032,6.0,O,Qzhhcaipkto,,3.0,1-989-263-2702,387880.0,1.0,D,77.0,517.0,Ingles Markets,2320008.0
kcd5033,4.0,O,Qzckphljpx,,5.0,1-835-480-6206,5809.0,5.0,M,84.0,382.0,Jones Financial,3678782.0
Tvu5034,8.0,R,Ksywoiwwnyp,P,,1-436-996-6327,383084.0,,S,,691.0,New York Times,2999207.0
TRE5035,3.0,R,DDXRTIJPH,J,4.0,1-014-899-3881,12248.0,2.0,U,3.0,357.0,Dresser-Rand Group,
Iaq5036,1.0,O,Tbchs,,4.0,1-330-609-5024,330534.0,2.0,D,13.0,652.0,CMS Energy,2003035.0
TYW5037,9.0,O,Taeepaeqmwcm,W,2.0,1-069-881-0020,37911.0,4.0,M,43.0,494.0,Comerica,3786706.0
lvq5038,9.0,O,DOBYBGTX,R,3.0,1-991-543-9768,52613.0,0.0,W,16.0,832.0,AnnTaylor Stores,3330767.0
Apm5039,3.0,O,Rvzwdjqlduil,,1.0,1-769-153-8296,497214.0,0.0,M,46.0,574.0,Rock-Tenn,3390087.0
Rrj5040,6.0,O,shdxbruift,n,2.0,1-516-611-2627,126199.0,0.0,S,44.0,412.0,RadioShack,3813089.0
CIX5041,10.0,U,kkqoiktvcj,,3.0,1-919-041-5791,235355.0,3.0,,22.0,,Con-way,2842588.0
MSI5042,0.0,O,QDVNVTDOX,K,1.0,1-258-771-3184,483819.0,2.0,D,89.0,379.0,Amerco,2220192.0
sgu5043,8.0,O,Bvazyr,,3.0,1-282-479-7455,469945.0,3.0,M,85.0,652.0,Oneok,277567.0
xtp5044,5.0,O,oenncncmgee,I,4.0,1-519-898-8095,131250.0,2.0,S,89.0,849.0,KB Home,3320890.0
Pop5045,4.0,O,Zqftenkuzwln,,2.0,1-734-422-1364,480081.0,4.0,U,80.0,799.0,CMS Energy,
Lrg5046,0.0,O,,,2.0,1-496-600-4789,356668.0,1.0,M,7.0,304.0,American Axle & Manufacturing,528905.0
Lnd5047,4.0,O,bugpj,I,4.0,1-128-176-5729,,1.0,M,11.0,,Terra Industries,1625865.0
Qaq5048,8.0,U,nkyfokd,w,3.0,,289903.0,5.0,S,52.0,809.0,Harman International Ind.,1242710.0
iop5049,1.0,U,TNOXD,,0.0,1-971-254-1206,58182.0,0.0,M,67.0,361.0,Silgan Holdings,19345.0
Oxw5050,6.0,O,Uvuuxbxmptx,,2.0,1-056-397-6577,288019.0,1.0,W,10.0,639.0,AFLAC,2910991.0
ctz5051,10.0,O,pwomsm,,3.0,1-456-577-1481,,1.0,W,11.0,540.0,Kla-Tencor,541583.0
Rze5052,4.0,R,Ykcckubprvh,O,0.0,1-562-247-6547,368577.0,2.0,M,75.0,692.0,CBS,3117658.0
TPL5053,2.0,O,TCCPGFB,m,2.0,1-237-909-7149,373399.0,1.0,M,14.0,376.0,Yahoo,294878.0
Mbi5054,2.0,O,Kzrcr,n,5.0,1-522-256-9799,207451.0,1.0,U,42.0,328.0,Interpublic Group,1282883.0
Wuo5055,10.0,O,Dcqgltxiyr,,,1-502-036-1989,312141.0,5.0,M,46.0,505.0,CACI International,1519188.0
ylm5056,,O,Sgouwqiayg,,2.0,1-203-042-2283,24744.0,5.0,S,,402.0,MGM Mirage,2540062.0
Hxx5057,1.0,U,sshcrkl,T,5.0,1-181-845-8307,181479.0,3.0,M,90.0,355.0,NII Holdings,1771821.0
rqr5058,0.0,R,Qmpfujraio,W,4.0,1-565-865-2788,,2.0,U,63.0,655.0,Cincinnati Financial,1352843.0
bmn5059,1.0,O,srmhvzfokv,,3.0,1-731-262-9343,483477.0,1.0,S,61.0,344.0,Fifth Third Bancorp,3562584.0
DQM5060,5.0,O,rmhcrqbdlvn,R,,1-599-905-3986,114386.0,4.0,M,21.0,394.0,Exelon,3484400.0
amo5061,7.0,O,IZWMFBR,I,4.0,1-598-180-5175,256596.0,2.0,D,27.0,759.0,Equity Residential,3521230.0
Vxj5062,1.0,O,lvhnfndcjds,,1.0,1-598-165-7580,34982.0,1.0,,33.0,,Sherwin-Williams,2212317.0
MMK5063,5.0,O,PNTCWGEMUXVA,M,5.0,1-373-659-3123,285334.0,5.0,U,21.0,787.0,General Motors,2117414.0
Cya5064,7.0,O,Nwpojw,F,5.0,1-258-396-8230,191497.0,0.0,M,84.0,334.0,Land O'Lakes,811293.0
wpd5065,6.0,O,Tzftvhxr,E,3.0,1-265-865-3875,31538.0,4.0,U,7.0,724.0,NuStar Energy,86947.0
Fab5066,1.0,O,xoclbydp,,3.0,1-101-517-0580,33653.0,5.0,W,32.0,351.0,Spectra Energy,3725355.0
eii5067,2.0,O,ibwqb,,2.0,1-432-754-5554,234234.0,1.0,M,76.0,363.0,Spectra Energy,
Oat5068,5.0,R,ypvtbevcgdvn,F,1.0,1-086-238-4171,77053.0,4.0,D,52.0,,Sears Holdings,1883188.0
XCO5069,9.0,O,qkmeglakqup,,1.0,1-497-049-5071,,1.0,W,12.0,333.0,Western Digital,3026931.0
Ooi5070,3.0,U,EMGPRLTQKJ,e,3.0,1-172-114-6303,111567.0,0.0,S,6.0,357.0,General Dynamics,3845880.0
mdf5071,,O,KADMMVBAETN,d,1.0,1-016-307-2268,405727.0,5.0,S,13.0,437.0,MGIC Investment,1988506.0
Chz5072,7.0,O,Taucdsdcsifx,,3.0,1-413-273-3904,421017.0,0.0,M,69.0,595.0,Genzyme,3397851.0
Hnl5073,8.0,O,dgkjvzgkg,,5.0,1-669-757-6747,387409.0,0.0,W,67.0,848.0,R.H. Donnelley,2645367.0
VML5074,0.0,O,xocflegom,a,0.0,1-919-485-7356,70219.0,0.0,D,34.0,744.0,Sentry Insurance Group,
tao5075,10.0,O,MUACMMYFUV,B,4.0,1-429-637-4895,,5.0,M,96.0,447.0,Anadarko Petroleum,2665160.0
Lpb5076,8.0,O,,E,0.0,1-516-281-9323,300782.0,4.0,U,23.0,601.0,Lam Research,787516.0
WSX5077,9.0,,Fvhznwo,A,3.0,1-486-136-5744,92539.0,4.0,M,47.0,424.0,Invacare,3353658.0
Eer5078,10.0,O,bctswlypccug,,3.0,1-792-394-7844,303791.0,5.0,,69.0,640.0,Spartan Stores,1371890.0
Olf5079,,R,Uiflxgm,,1.0,1-379-309-2510,145880.0,3.0,M,15.0,388.0,Texas Instruments,1005901.0
Zel5080,2.0,O,Xmclusn,,2.0,1-447-782-5089,312884.0,4.0,U,2.0,312.0,Boise,3928770.0
Leq5081,10.0,R,apaubyupbiib,Y,5.0,1-619-509-3702,421641.0,4.0,W,,710.0,Illinois Tool Works,3219055.0
cbf5082,,O,VVJDSYBEYRXT,X,5.0,1-076-743-3548,142190.0,0.0,W,36.0,562.0,Liberty Media,
Jfu5083,1.0,U,Dintqp,,2.0,1-974-731-8603,409427.0,3.0,M,44.0,514.0,Beacon Roofing Supply,3920912.0
Dbh5084,5.0,O,LSUMMCH,Q,0.0,1-459-947-0516,196626.0,2.0,M,,,Lexmark International,1011927.0
kbh5085,10.0,R,Sulfxr,,2.0,1-321-963-1898,236778.0,0.0,U,94.0,746.0,Sun Healthcare Group,2998784.0
yej5086,9.0,R,Rjfumwfbjtn,F,5.0,1-394-931-0670,114595.0,0.0,D,63.0,333.0,Supervalu,3888160.0
cbd5087,2.0,,Oncuvmt,,3.0,1-693-221-2440,,0.0,U,23.0,,Interactive Brokers Group,291650.0
