prospect_AgencyID,prospect_Gender,prospect_MaritalStatus,prospect_State,prospect_Country,prospect_Age,prospect_NetWorth,prospect_FirstName,prospect_Income,prospect_AddressLine1,prospect_City,prospect_CreditRating,prospect_Employer,prospect_PostalCode,prospect_AddressLine2,prospect_NumberCars,prospect_NumberChildren,prospect_OwnOrRentFlag,prospect_NumberCreditCards
Yzz8113,,M,Nova Scotia,United States of America,83.0,403335.0,cnulepwhcfezowmfxtasfrnj,205435.0,LNFEKPURZRLVKPQTNBFMDGCGOIYAKXHFWXPVZEXOHPAWRVZUVRIEMCNWRWJLORUAHKHFPCKWMAVVDA,Mount Pearl,547.0,General Electric,DAXRE,Umlyesndba,0.0,2.0,O,4.0
Vib8114,M,M,IL,United States of America,2.0,977058.0,wsxapq,162479.0,Vdnmszdogyzyyluiacefavaeufohebzxdluksvqmihuhoetlpefbliwagsiekxgmhmtlnxfpy,Elizabeth,400.0,Belk,IECOSOVQK,XIRXDRCZKXNWPHOLHPPQCTIYMZXFGSBJDRODPWAPUWJOMDJUWCAPGBJO,4.0,4.0,O,4.0
Mvy8115,,M,Ontario,United States of America,62.0,1639703.0,xjthwtaddqolpqiobfxjvxwxsugv,497960.0,tphgjunlowgxntxlrvxxoeohaumjmvqcubirqc,Knoxville,688.0,AFLAC,qctnc,Gzpzlpmtkjarmdwpywtfj,3.0,0.0,O,1.0
Wgx8116,,,NJ,United States of America,45.0,2678765.0,RGDNMTBG,361157.0,PCSEXD,Irvine,432.0,Liberty Mutual Insurance Group,GKLNCIFT,Ajhkngnpcdv,1.0,5.0,O,5.0
PKT8117,m,S,NY,United States of America,,1171157.0,DZADJOQNFHLXXOOWMZAUG,308692.0,Ubpfitkybrmsiajgtirazrrsvnnxbozpcsykdcxufleiktc,Oshawa,766.0,Republic Services,Pjvfgieabfu,Omzkzvecsresuykrurklrhwndefbakigzeuquildokthobsfaujaivenuh,1.0,0.0,O,7.0
GVT8118,f,M,IA,United States of America,37.0,3763406.0,vhvcxsiomf,237879.0,Ocqziffwefubviadhlvmihtkbzhiwfcgcjlxqnuueocrkydabdqfwprkawqvzcgwnscvlkps,Seattle,533.0,Burlington Coat Factory,,PFHXSVHCRB,1.0,0.0,O,10.0
KGV8119,,M,WV,United States of America,72.0,,Nnkiwbtnaiirnfmcjihsbgpqdjvyq,221939.0,TAAAIBMUIUPVWOTXYMVSDMMSTOJVMBZLXZKCXBRJYJXXDPVVU,Quebec,709.0,Newfield Exploration,MMYMSDVLE,lxqgvfodovoqvtxgozhujjuncwfctvsvdifxaxrwasfcbuqfdbivqstdom,5.0,5.0,,1.0
COS8120,,U,NM,United States of America,67.0,1556212.0,CASKPHOQR,206508.0,Haoadssqsvmhmitmhlhnksiimpsxgqeuoj,Warren,648.0,NTK Holdings,Hffse,Ztwgorhfxfmjjkfbzwvlbokozlgjfvtkefjxcfqycmctscwlfoqijluopqporlzfjbaobmjsy,2.0,2.0,U,8.0
Xfe8121,,M,RI,United States of America,41.0,3459747.0,Ahpoebaly,406976.0,evavuzdylsheuqxhhmlghwqeysetzpooswcbhsifvijpqdklveougjgainjgwhpbabhyofwtuclsqj,Reno,662.0,Autoliv,Ffjjbhux,egltbp,2.0,3.0,O,6.0
wmn8122,M,W,UT,United States of America,96.0,3650524.0,Lijjfzzgekrottbogrdjlbojfv,82867.0,Jyaxiaqludkgkkgofhxzpgmkyxbdtegjvaenjy,Concord,444.0,Baxter International,Iqxelmq,Wahjlkzmqwpopwoycqjznsvatpkhbyvsgrasqdzydkcfdpqainklttaibbns,0.0,4.0,O,8.0
Nnr8123,M,U,CO,United States of America,27.0,3211158.0,Vhppsuitbbaazuhppyeedniubydsu,385400.0,Beajoaucevkuvtihjcrvgkjrpvpitwjsvscd,Newark,527.0,Insight Enterprises,htkmcpfga,RYSTFNSOFVZYTETPNVXQSBVWAXXKQZFBFWNMHPVXJSXBFIRCRWRDREHXHOJXYRSDPAWQZIIVPXQVYOCG,,4.0,R,5.0
aju8124,,M,KS,United States of America,37.0,193457.0,Roitowfrtsnxohhnhuutagwvknhvcr,14275.0,,Hollywood,351.0,Fastenal,hsnrxjgnbj,Lycathtrxdrrlnerxjwmuggwrxfrgdnfvlmrdtqfqkcrzftzyooqhvs,4.0,0.0,R,7.0
Ghl8125,M,D,New Brunswick,Canada,60.0,179287.0,TURCDQMCWHIKQTEUN,42799.0,Trqcvwmtgaotnuqdtxxwwpoahyniorwnngmzuhiwcdocpweejekbvanjqtmigynzaefsdrppdhtavppr,Phoenix,555.0,Sears Holdings,,Uypnlsvbfhorurdstwgjrdaqjjmikwciijwaycmlrdgrfk,4.0,5.0,O,0.0
Rgb8126,,D,AK,United States of America,95.0,2476234.0,Hadkjcwgdrlehlqrweiql,465050.0,Vgyhoqbjkjkhfghpslirpivfeppxwqxsrvunflqzecnrzydpejbiinuedblnxgorrne,Boston,399.0,Gannett,WOHFDDRQZLJ,,2.0,4.0,R,10.0
ISA8127,,U,Manitoba,United States of America,4.0,582144.0,KZJEAWSIEEPORSVTXAGASXKDON,68454.0,,Orange,517.0,Expeditors International,JLABTF,CFWVJCCOFGYZHFOXKKOJNJUBZ,2.0,5.0,,3.0
qpi8128,,D,AR,United States of America,99.0,3168117.0,Rqzkojjcaxysvaaonjdmlronmktgr,462520.0,spephnzpawdubkqekjfffulnwnjibgbbthyftjhgpeeobskv,Little Rock,349.0,VF,Iajhddy,Bzlwpotvpflwlrk,1.0,3.0,R,7.0
Wpl8129,,M,WA,United States of America,40.0,577496.0,Esilfnaguxo,157376.0,ckgtrrsdagbiavotgydahzj,Tempe,460.0,Cardinal Health,Plbdzs,CKCDKXBGHAFMQQJOEHXVBKGCWSINUHJDIJC,4.0,4.0,O,3.0
gwn8130,f,S,FL,United States of America,26.0,2172666.0,Ncuqemlwkcurxg,469519.0,Vdlvjzzjetjghejpkxlaoasyekhbcnfeplizhydifdaju,Allentown,321.0,Sherwin-Williams,uzadhiadz,Odgdpdsogfwjsutfgrnrwitytyqrrbmfktudhnpwfwcdoblgsgyvcshhkehofcws,2.0,1.0,O,2.0
EDH8131,,W,OR,United States of America,14.0,3310072.0,Rxkwoworucqcmngvtwqwtehog,359678.0,BNSHBIJCMCWKXYFIJCROGKLVMM,Stockton,561.0,State Farm Insurance Cos.,Uizpmbcohvkn,TSFJADMVZBQVWIYJWUSHGEDJZGJKXYCHEMVLKALUPKQKFRQNILPEPFABCXEFJBSXIWLP,5.0,0.0,,0.0
Hsq8132,,M,PA,United States of America,7.0,2595989.0,Othsfexfeaquscun,381967.0,EHJMTJWRMZFYVACPSYTXSMGOMENXTNUCD,Santa Fe,476.0,Universal Health Services,Uqnukb,Xjrhmctrvtlxcirujuumzjzndguqcowqtttgwrdbsjtrzfacjvnxijfgezhfnonatggqtatkelqgoknp,4.0,2.0,U,5.0
HJP8133,M,M,DC,Canada,29.0,3818938.0,Pnsjardt,248533.0,Rxksgbwunremsexmhuunyadgraxtlnurdvmemofswhylcnsyubpoojbdhjfxtqzut,Amarillo,579.0,Priceline.com,wpgksqtd,Wrsbgetdpcukrqtxsmmeldgfonlcwtvemqvaumfnfifuycerexchbeoeemzrkrondnvux,1.0,5.0,O,2.0
Kmb8134,,D,CO,,14.0,1150303.0,vlkhotavbfvfdydym,125789.0,jcmehnxhubkevzlwkebiqhbdyxcdmabeliqdnuni,Mobile,645.0,Graybar Electric,Rqtkgiics,Npouynetlvrzqyjqzhpt,3.0,3.0,U,5.0
Lgc8135,F,M,MN,United States of America,79.0,3730088.0,zmxoq,462723.0,Fheixrcnwxfswegxzxpyfbdqgcouzavrquskdtcoauuxftsyqfyhvccbdrldwnytmfnslbpk,Sherbrooke,616.0,Owens & Minor,JQNLLNPTK,Vpwupnycehnxjugxgnazspsevnylludhcakhwzdluswdvqobruivyf,2.0,3.0,O,8.0
DII8136,M,,LA,United States of America,21.0,2210512.0,Mcnxqwthjfgravyhdbj,317490.0,Jjtnpbgdfpyvwxqocatuaeitdfkwcqd,El Paso,696.0,NBTY,ciyfcasj,Gjqxgmqopfjacqsaiysxhqvvmcqymechajzctzuvldcpvtiryvrcqnispuitlntookidoirtebj,0.0,5.0,O,5.0
Fif8137,,U,MI,United States of America,57.0,117995.0,DBTRJBKVCM,271286.0,nauauzsoukidbpstadskargjjqc,Shreveport,618.0,JohnsonDiversey,Kjptta,Ztancthniyxotwiwdunybxhnwrflvsje,4.0,5.0,O,6.0
Jxw8138,,M,Newfoundland,United States of America,76.0,3717247.0,EAECSSTGULBYXFUOLJVB,235292.0,jrtmoxyraiehkhawllcyfhbtcacrrahudhapzdfjed,Fayetteville,820.0,Perrigo,qxfimksll,lqdunnf,0.0,0.0,R,4.0
Zlu8139,,D,SC,United States of America,92.0,460103.0,Cwfvhjotolfdij,,Sxogdekirfdvsqbipsibwivfdoeabxaidspgwetxkgtlbcgmnmraciupsajnrmarhuejyjjak,Corpus Christi,824.0,Annaly Capital Management,SFUXTUABR,Qkvyuyrynwidswelgraiejrbossujdhmkrtvccmupywlwpjrz,,2.0,O,6.0
Bdz8140,,S,Alberta,,51.0,2525611.0,nazvygguwmpsrbkp,35188.0,yywhaedwuwwrisqwmmgwrfvklnsskelohddnhtviawnzlkeguozbwgjtpbrqvliigmv,Rochester,519.0,Williams-Sonoma,REHSUHML,HXMATYCOSTIEFPSTVJDIOUDTYVGHFIOWQXVDJQKICDZCTFFEXXNQPMOUAEGLZOCAOMCAVOABJF,4.0,3.0,O,6.0
Sto8141,,M,NY,United States of America,49.0,2592766.0,Emtbuhhzfrnjisoaqqeqberx,149832.0,whcrtemuvlydcqlcbldfvsanrpmiydbsibawvjtptjjwpsvgkbnzenhvjmtn,Durham,768.0,CommScope,zcapokwvrb,,1.0,0.0,O,0.0
Wbn8142,,D,DE,Canada,17.0,2460993.0,sjotzqolx,418048.0,HOQGVRHAIDKANMLKPCPESNEFTKIKWUPIPZONPWDVINPMKPDOISNYTDSTMGCTPYPJELYED,Lafayette,458.0,Hanover Insurance Group,DVOZTIV,Uijnqkdgisglgugwllcszovigvx,1.0,5.0,O,2.0
Cqe8143,f,S,AK,United States of America,40.0,1543629.0,ITMBRHINVHBYMGJWWPOGUVT,146643.0,Eoqtskskbcmvfvtrulvkzlszksafutswlehepvvkdgnmmekzquywd,San Antonio,825.0,Murphy Oil,VIKPOJLKYCJX,nftrcfdjomsj,3.0,,O,6.0
cdq8144,,U,DC,United States of America,76.0,3397241.0,idhkhqcqxtr,38714.0,ybmoezrmxpjtxnlezuhvm,Flint,850.0,Navistar International,tnwsevem,wbibvpbixvtqcfbrtctwaijqsuyhaliynkbvtlmpi,,1.0,O,1.0
Ann8145,,M,TX,Canada,91.0,884880.0,Zxpelifjtmnuxyvgmwhopjgs,440489.0,Hnfvyoiwqlpbocysjugpfagzuoggylaidkvfbroqajupdvjdtizdbbfapdlcarhas,Gary,652.0,Ecolab,DAYVTJNQRIK,Umnzgviotddprypwoelxemzbemrzatdxltwnajlncapfqspbbnamdexmozqcrfzhdyu,0.0,1.0,O,9.0
LNB8146,f,U,CO,United States of America,64.0,1944220.0,Dfluy,470583.0,Mkgwbirqiprhpjzfhfnnknjufeoqaniyeswywbx,Orange,350.0,,Nwbivxls,EGTIQHXKPWPAZCYYBETVASFHJPJFMZQDSPXGKPKJPABIZQ,3.0,3.0,O,4.0
Bnh8147,F,M,New Brunswick,United States of America,,1615708.0,CCOTTCISQOFPIRWVESMZ,384868.0,Gtetneioufdabtvhlqgceozblwyaaununai,Yonkers,719.0,Plains All American Pipeline,ZDGHHWLQAL,Vvwovpxeynokid,1.0,2.0,O,0.0
Wwt8148,,M,Manitoba,United States of America,55.0,501558.0,Yhgyslqvgyfrllccbua,406499.0,RWARUCDRZXTZBXTRYIVNRDGFJMJJJIDFDXC,Rapid City,850.0,Superior Energy Services,IZTRLFCUVJ,Sawfnoewzsilbwpbaauaseeutaxnpgmrfcnkhiwaxaercgypgozfhqd,1.0,5.0,O,
gkd8149,,U,Saskatchewan,United States of America,10.0,146343.0,JUKSIIQWPNBIWQFKKMC,55705.0,REPPKKHQGUCGHYXNPRNRTDNNOKGFJCYCRD,Inglewood,616.0,Amphenol,Qmumvpbxfot,gdpsmkcfo,4.0,1.0,O,0.0
eav8150,M,S,DC,United States of America,33.0,651007.0,Iqpmjnx,318607.0,znqoftenaqlcjaajxsiqrfhhwwrkuogxke,Rapid City,575.0,Foot Locker,Xioeomqwldnz,Fpbgshmtsdinpahnzxdbajkbvcxqkldreoooneapgdjgkwcqcilsaskpxjvueoknixcqgcoupemd,4.0,4.0,O,7.0
BBQ8151,m,W,OR,United States of America,100.0,3140982.0,QFKXNEMMQQUGEYLLPFPEPOMHF,336614.0,Jdzgnchvynmefzfoxbjentagfquadbaqckgczofcgsbtyvedldknbecyaenqim,Anaheim,,Sigma-Aldrich,Lnkew,IJPQRVMGXJUKTLFGRSHYSUXW,3.0,2.0,O,4.0
Omw8152,,U,DE,United States of America,57.0,1307980.0,TTAJYVJN,233407.0,kzouughjbvziwspdulqlrcxmkcddgopfxkllctdhwbhgsdyyagdsheqegu,Anaheim,827.0,Starwood Hotels & Resorts,,Qgiurtvzsapriasvuhkzc,4.0,,O,6.0
GXG8153,,S,MD,United States of America,32.0,2349509.0,kzlcafordxaxggitaxdhub,354539.0,Kpfxjfrwibcsqioyzmddnm,Boston,479.0,Johnson Controls,mmaymf,Ilhmcva,5.0,3.0,O,2.0
Reu8154,,D,OR,United States of America,41.0,3811834.0,LOHFONNVQWLYWZHGJKNAVI,426622.0,Egboh,Jersey City,379.0,Supervalu,DEUCK,Cmredgodquvwebabntougazraue,5.0,2.0,O,0.0
Bch8155,,S,New Brunswick,United States of America,85.0,946348.0,Odlukjgpxcsekxnxjeqrfipijgzpm,287485.0,gbuzgqbpxmosqacpmarlpwiissrd,Fort Collins,342.0,Constellation Energy,Yuwvhlx,Ujneriqtgnnrifkkaowsrpirvfexuibmk,2.0,0.0,O,0.0
Sdi8156,,S,British Columbia,United States of America,93.0,1279270.0,Sowyjvkznq,12283.0,HFFCTMMZLVABDTRFVGFWKIASABHVNOQGEMVJEZKKBEICUIBWDPSSUXLNKBMDRJELDCXTRIVJSVPL,Huntington Beach,385.0,Ingles Markets,Zcgzbqlm,Shpwrjxvntzwbxxhypdgyikajxxlxexgvqudvwtcsbjpdbtjcgiowamhfteifebprisv,2.0,1.0,O,9.0
Ety8157,F,W,Quebec,United States of America,99.0,692721.0,Xhgoxewtskybivszdbdqmofl,223604.0,HQHXDHEXTML,Anchorage,729.0,Virgin Media,oslggi,Jcbirawrlipchv,5.0,2.0,R,0.0
Erm8158,,W,IN,,79.0,3163811.0,Wvqshrozwenwxvglbv,118256.0,Uiqobjjowvrpbcwpttdmambva,Bakersfield,729.0,TRW Automotive Holdings,Odvgyfu,udynvqgpwht,4.0,3.0,O,10.0
KFN8159,,D,Ontario,Canada,11.0,1824263.0,Wtuuvfnzt,101641.0,wkbfpirmvpsetwbznionbhdfdwnilxdwufvnusvlkb,San Antonio,348.0,CMS Energy,Vytty,Jcogwdatnprspcrzhwxbqehhwvhmrlqvzezvqirlmpcqjtsrfdveodjrgmnbmyzuinisyebfxeveu,3.0,3.0,O,3.0
Aup8160,,U,IA,United States of America,91.0,55523.0,POCUJHLAKSIETAYJABBUX,360755.0,Nffdelnhlxedkhifoggkejkdkgqpcgniqsvishfut,Quebec,380.0,Spectrum Brands,UKQRMOV,UQNMOOIOFGUHGLQHZGQRQDNZXVNGHACACMPJASDRZBFKIHGNUJYCUUZWHWYDGGWGE,5.0,0.0,O,6.0
rih8161,,M,MS,United States of America,14.0,1732468.0,Ftfwjexzrazy,66932.0,Hpmwermwsfepkeqwvznsmpxeucrkbjsnzzjoorlrirrfpm,Hilo,795.0,Darden Restaurants,jzwiajueluc,SVZXWRYUECHCMTCVEJOQVALZAHAPKYXNLIIIWGXPAXMTWMWBYAEBPPQPI,0.0,5.0,O,5.0
uge8162,f,M,HI,United States of America,20.0,1119698.0,Ruqhrlo,1046.0,Emlxayivqnntzn,Casper,439.0,Avery Dennison,JBXTMF,Zqueregsfwmpekrjavmbcuwebhsfghtjulhmtocgkegsfniaihwsfpxjwadgo,0.0,4.0,R,8.0
Yef8163,F,W,VA,United States of America,7.0,1513665.0,STMURNZB,182243.0,Fbbiasggcsdtnvtzchwykjmvieecnibveoslqskhkkttllovvsftygdfkzoxpmtcujuide,Erie,587.0,FPL Group,SKHYXQPOHG,GEPUDKQQMXBRCAHZRVDAGTJFGUIVMAZCBWHVVWJPURQEROUTMUTPQVQWUUPOPQXPLBDA,3.0,4.0,R,7.0
Kfi8164,,M,Quebec,United States of America,41.0,3750549.0,YXJYBLYAEDTRLBUIA,262091.0,EKKTUXLPXVORNRGIQEADWZQKC,Manchester,,Simon Property Group,YAWER,NQWVEXILESASTHAGWARSBPJNJTTUWPKUDUCOIOADUERUWDFPUVHGKVFMXWOKWVUQLMFRGUIE,2.0,4.0,O,4.0
Rrn8165,,U,FL,,55.0,431599.0,Mavsoyptqxslzkppdhrmrhmcfah,329551.0,FHSTTVOQ,Huntsville,473.0,Wyeth,AJNTMKRQDYM,KPYNGJTNHEDQZHMKOFFCDAWQXFUKNMDQVHAIKFNQGFUODFGHX,,5.0,O,
pjq8166,,U,IN,,35.0,10739.0,ocnlbolmfrqjsahfgtjguwv,401622.0,rinuczzqtfj,Las Cruces,579.0,McKesson,Ersgyyp,Jagrvuwoaoltzixebjewqliojsprqddxharjyallggnuobcojjpcpqaaalwl,4.0,3.0,,4.0
XSH8167,,M,WI,United States of America,14.0,2431923.0,Bouqhytfotjddpbk,,GCUTBNQTVPAWONOQQXBRVCO,Santa Fe,628.0,,xsoyvg,Wakzklkmjdwpiqzhqobnrawefgzqhpfjyrsqaueatmemypfquefbtwlfxmsd,4.0,2.0,R,7.0
KHG8168,,D,IA,United States of America,63.0,3022855.0,kzrevrqypzcyqju,19952.0,eggcyb,Fort Lauderdale,795.0,Helmerich & Payne,Wwffhas,IKOUGGYTGBTOOPABLFR,1.0,3.0,U,0.0
pml8169,,M,MA,United States of America,39.0,3143732.0,sgegdmtbimrkndtntkpj,,AAXBQWXXAJZXQ,Mesa,776.0,Dick's Sporting Goods,Sjybk,Fczidofgxwijbgnbomltdrniftzfkxmncxpjuotpjhgvvuqbaxhizpswbdafvdcfstr,2.0,0.0,,5.0
nfg8170,,M,Prince Edward Island,United States of America,44.0,3379381.0,Oaloinvbvqtqwlrvz,129442.0,FVWZTKXELPZWNDFWJWRSQVWXMTCEFBUUVOXTAMPLEPDXVJGLBHNBVPXMPKCLFWCLKQZXSJWWMSETCNP,Stamford,452.0,,,RIXXGKUGXDYKKMTVKTDNOKWEYQMQIWEMQGAVYZHJAJZYPPFQMIVYXTVRB,2.0,3.0,O,5.0
Sss8171,,M,WY,United States of America,5.0,3356639.0,ICMIGBPNLR,363140.0,Fvxytuuvxwsrnctlmekntdbyebosdhzcionmgqrcltyljehggrjbqbzojbjzg,El Monte,453.0,Reynolds American,INVPMIYHXYZ,XRFWXRRGIWTALHMKMDMXBEIHECBCHJIKTKZNADVHNTBNNK,2.0,5.0,O,6.0
QUR8172,M,D,IA,United States of America,52.0,2864358.0,Ksdfwqkfvrfoolrdvrpzumdnxo,469249.0,ioemfmzyzwxvwsctgiblkvkff,Mobile,437.0,BJ Services,Lggkistgqss,rgovamjusizuvnzsvazjvoyrkgwpaibennkyfkyvmjziihxswcilsohjgdnlzdq,1.0,0.0,R,6.0
ewm8173,M,M,PA,United States of America,93.0,2307534.0,Vfdagwrscwjmrtahspagndkqjlysky,439011.0,Mjhgxodhbhyvaun,Providence,537.0,Consolidated Edison,titltmr,Bnpwhjcoicq,5.0,2.0,U,4.0
qfx8174,f,W,NC,,81.0,2189380.0,Jxjwd,312166.0,Expkuduugsjluydmxqkiadltaitnjlvgcmgbpuifmwcvki,Atlanta,717.0,Volt Information Sciences,Temzy,XJUJFHUPUISDCZPHZWPLMHNZUIKKSYADMEHAVTWUCDMCIJYFHPQQUEVJTZAGGARCWDB,1.0,5.0,,8.0
Eev8175,,S,MD,United States of America,17.0,3399421.0,SYAONZHWIKDMWNBYU,431603.0,pizntfgydmyozpxvvcvzhlkcawfmzmcaheebzifdufkp,Mount Pearl,846.0,Toll Brothers,Wnmmein,fdwbxywaklylillhomtbwwayzcpjqhgwusxbvpqcoxyctqshhpjdjrskwkyiaujlclstp,2.0,3.0,O,5.0
Ofj8176,,S,TN,United States of America,34.0,298212.0,UBFZBUN,278790.0,Srwbqraoxkqebprzcaylrsxgxjmvmddeawevn,Paterson,529.0,Cameron International,DERUSKTWSMO,jzduuvvh,4.0,4.0,R,9.0
osw8177,m,M,HI,Canada,29.0,113758.0,TDTYFKN,318563.0,,Atlanta,330.0,,OYLURWO,Eftqvbegbhsklweloymhewielnchfqapxhvcumeelmmmcknirtlzngw,0.0,4.0,O,10.0
uxt8178,f,S,MT,Canada,82.0,324094.0,Wfafqeauxcnfjajtjkkpzvdqow,62248.0,Ethqfhltfmatvlkfcuqdfkfbpuexxmiiznoxiobuopanhnhtulgtgbyabehxvepdbxa,Ann Arbor,795.0,Teleflex,GYSFCFQBI,FAZIOALVSLULIDQJTEQITWGRVBXQZYJEVPHNUJEJQDWASZJMANYGRTRGLHBOM,0.0,2.0,O,8.0
Kdl8179,,S,AZ,United States of America,21.0,3881656.0,zhswllynhuxmokxrsculwkkhvfk,,Valxesegesdbvrjcaucex,El Monte,489.0,Andersons,RCTLHT,,0.0,4.0,,3.0
QYG8180,,S,FL,United States of America,,1527059.0,JIPXHYLOQMPUII,247025.0,zqhapouqtsxikzmkana,Baton Rouge,353.0,PPG Industries,Xlizseeiq,mqlfevcjkkqvycgnfvmajfhufqviwykcaainmogrmvqwyfjkfzqsbmitbidvlqyhg,4.0,5.0,R,5.0
PRE8181,,U,NJ,United States of America,50.0,3499626.0,Guywca,338041.0,rhkpjbkpehroracrddddmpcyexiqgaiafejfkbsswxgmdhdanisblwgbytyppqgkzgsjxpdawpga,Irving,784.0,Borders Group,Vdxqxcnlmsq,rpbqdybpqcoeemcyuhnizeogwdlurxhftmfvmqzlwccwzlszhxfioyuxjclkn,0.0,1.0,O,2.0
MCG8182,,M,ID,United States of America,84.0,1582947.0,OPQPKBKVSXUXJUMIE,,Etkfgkhklmarodmnfsynmbrcvioauwimf,West Covina,449.0,Nacco Industries,dalhyezjmppf,Snynrhctdgppkydfmgkbdogqaosnbzqngyqhssxfimbqjemcab,1.0,,O,8.0
PBD8183,,W,Alberta,United States of America,27.0,3415635.0,Nusydtvdysbqshlycwey,9428.0,IHPGVC,Memphis,326.0,Mirant,Dnjygrt,kxjrlbxjvpqacgunmafkpqqhjqmgukxtkvyicguhqnprigauohuelyoqv,1.0,2.0,O,7.0
hzq8184,,D,CA,Canada,44.0,1994536.0,fqoehbxlrcnxkks,225464.0,vgqwjkkrgszgfweurnfvmnaeeatrnepe,Wilmington,729.0,Oshkosh,Kiosohps,Qntcqcjfwpszbeusqvdaekndnoinhslswudtttdvx,1.0,1.0,R,0.0
Yrk8185,,U,ID,United States of America,86.0,426125.0,dtrnhvzzkdsnfuk,416767.0,Oqomezstsqrilxdhvkzjzbyxatvreaqtddqhrlmtcstgakluzitiaggqvpkobkgyiok,San Buenaventura,507.0,Southern,isehxfxrz,KOWESLTVMNZH,1.0,0.0,O,0.0
Ysl8186,,,Newfoundland,United States of America,64.0,1703585.0,Nlglw,456718.0,MOLPCXVIBDANO,Mesquite,593.0,Virgin Media,Wkmjoeud,Suebhdefpeuimopiwiiyuzfonmymckqxoieafxhmhugimkglkimotmxufbcpjotnkhkc,,5.0,O,3.0
khg8187,m,D,WI,United States of America,10.0,3333185.0,Smsvzbfoild,113342.0,Japnlrbqwojpgxhadqogvqcvorztmcef,Macon,695.0,FMC,ABRUFJF,GEFJUDXMSOMCWGTNBBNMVAZB,1.0,0.0,,5.0
Sdt8188,,M,CA,United States of America,33.0,893537.0,Djajkkacf,157687.0,Bsukfvleqijroppnzqdyxpiloxijgwgsxmrzupgzefbnqcrfpsokzjpsdkykonhnpxtewnbmq,Amarillo,530.0,Deere,IVMGHPDBJC,iaqmyuftoifubmkrhaurtqcxragmefhbjtxysvqhraijlvyinyiwveshuxwvfposyuaxdimlytbre,5.0,3.0,R,9.0
Dwc8189,,S,WI,United States of America,8.0,690568.0,rayreivoiaddqucchviigzsukedf,241471.0,Snalqltgazuyjzwizmrjndawicmvixvmhcowyxiqgfch,Lubbock,573.0,Corning,MXLIVRZQIIDT,Wcolchgsufebzxavprozjtvslcynfxcqsmsbwkniwyqlwddcpaozdiopheekafhcr,1.0,0.0,O,4.0
frb8190,,M,OR,United States of America,2.0,3623733.0,Fqpfksezsmwpqkgond,438046.0,Alhvnfxcbnniuaorityapwqfghvjvnkvkubktxakswggnnyenvcghnjxdxuq,London,672.0,Wyndham Worldwide,TSJHH,qsjmrkqdxqyndrqstzptrlantyblxolrysqpdzohtilgp,4.0,4.0,U,2.0
ulp8191,,U,MS,United States of America,10.0,2204304.0,DZQMFNV,456022.0,Znwtrblpfpgvpouzqgcqyhbupcembsdubwsbahhzpqigjwciwrsbxyvb,Syracuse,693.0,PPL,uuzjrvntbmfu,ocozhnsslaxjqfbfpbdsdmcpclbcajhrglunekybxhrpxgxjteslviypenursipmv,4.0,4.0,O,2.0
zhi8192,,S,NV,United States of America,58.0,,DSZUNWOOA,167597.0,YPOWPFVXVFLAQTQPEQCZVLWFXWUKCAHJQWSERDGKBQLNPFUBMQMPEZLULBMVNKQOSQKAPBJOPHWKJT,Huntington Beach,709.0,Celgene,Frmhssjqavj,Uqurakqzrzjtabtaowzjcpmwuhvnmdbyycnzxfwirqznfgwtgmemykhltxjkcpn,,1.0,O,9.0
Yoh8193,F,M,VT,Canada,96.0,1093488.0,Rlpkcjqxdfshiajouskkixcspwsvxw,475123.0,YLZZPTRCMMJJXF,Missoula,664.0,Invacare,GJQQXTJG,Coxddfdjvgruhfjkclzrfnykfg,5.0,0.0,O,6.0
etf8194,f,U,AZ,Canada,36.0,1945110.0,Omrlaxwq,203941.0,CCNGGZRSDWNGOJSRBKJSSWIAPDSGIORAYWIQEKWZQRKTPILGRAAWQHCFKGWVVBYM,Spokane,827.0,Church & Dwight,Ggwbtytvanc,Dxqhthlaehduduybazdieysgvrrpeabwbodsrlycyagjeafzxevmrwwnijrzhxxavooziqqaounb,5.0,3.0,O,5.0
XRA8195,F,M,IN,United States of America,51.0,2938159.0,WFRIFEAKKPBLNLRZOQBXGAM,190429.0,Kbufhmdp,Simi Valley,401.0,American Electric Power,VIGDDUIHCPMU,lqtmyoznsjtjxqirvcom,5.0,2.0,O,0.0
nic8196,,D,MD,United States of America,8.0,3012500.0,hhtsehfmyerogw,441173.0,Hnlpziqikrugpknfzvocfririgcahohzbhxhexsqmuzktdtx,Richmond,745.0,Polo Ralph Lauren,Prlxgvdmdc,FANRGJVERAPPBJHBLJDEJ,3.0,2.0,U,
Ikz8197,,M,MO,United States of America,29.0,2406948.0,RDCDGOUBCD,343745.0,Nsxcunautvnldsgfbrtwqrkhssbxnumpfzuiknukrahwxanjtsfn,Santa Ana,685.0,Cooper Tire & Rubber,njhneyfpgv,Dsnrqxyw,5.0,1.0,O,3.0
Qtl8198,,W,LA,United States of America,88.0,1038641.0,Yxyciullcwwhayxtffobcn,275020.0,,Nashville,570.0,Sears Holdings,Uevwgan,avysoqmdkfdofpnklilxzqshakpggmqigrcrqhijkdetwwetnrbilfyhlsvdwawkkywpyadaczqqojnm,1.0,1.0,O,9.0
