AgencyID,OwnOrRentFlag,MaritalStatus,CreditRating,Country,MiddleInitial,LastName,FirstName,Gender,AddressLine1,AddressLine2,PostalCode,City,State
Piz1262,,M,663.0,United States of America,,Pizzarello,Elfrieda,m,15591 camp bowie way,,94402,Fargo,Newfoundland
Mof1263,O,U,748.0,Canada,U,Moffet,Emalee,,17132 MIDLAND RUE,,m1h 1p3,Cincinnati,NJ
Dru1264,O,,794.0,United States of America,,Drummond,Tierney,,17027 9th road,,53757,Orlando,GA
IOA1265,,M,800.0,Canada,Z,IOANNOU,STACEE,f,21177 norfolk way,,33309,Simi Valley,NV
Win1266,O,S,716.0,United States of America,,Winstead,Jacklin,m,3833 PRINCETON CRESCENT,,M9d 1u1,Stockton,ND
CUL1267,R,D,685.0,United States of America,R,CULMER,Millard,,11460 briar forest lower,,M5A 1W2,Denver,WY
Rol1268,O,S,467.0,Canada,F,Rolston,GWENDOLYN,f,2803 clearwater north,,10193,Ottawa,New Brunswick
Dav1269,O,S,424.0,Canada,,Davalo,IOLANTHE,,3124 CONGRESS PARK,,75204,Santa Ana,ND
flo1270,O,M,719.0,United States of America,,florence,Buffy,F,23318 grandview street,,M5F 1W6,Fresno,HI
Nar1271,R,D,460.0,United States of America,O,Narraway,Noreen,,21976 broken oak lane,,t6a 1i7,Newport News,AL
DEG1272,R,W,503.0,United States of America,,DEGEN,DARINA,M,5623 memorial rue,,98160,Cedar Rapids,MD
AL1273,O,M,781.0,Canada,,AL,subi,m,6404 pharr park,,44312,Augusta,PA
CRA1274,,M,389.0,United States of America,,CRADDOCK,KARIN,M,4065 pampas south,,v6m 1v2,London,OR
ste1275,R,M,472.0,United States of America,,sterian,KESSLEY,,16047 linwood north,,35895,Salinas,NM
Fal1276,O,S,,United States of America,,Fallahi,miriam,,24990 conier park,,95402,Fargo,New Brunswick
Erb1277,,M,,United States of America,Z,Erbilgin,HOLST,m,2295 bonnie brae upper,Apt. 343,M5e 1u3,Overland Park,FL
Egn1278,O,U,435.0,United States of America,,Egner,tonie,f,19305 crystal hills lower,,V6r 1u2,Aurora,WV
Tah1279,O,S,345.0,United States of America,M,Taharuddin,Darrel,,7477 cone way,,M9d 1u1,Huntington Beach,NJ
Tog1280,U,U,845.0,United States of America,H,Togasaki,margette,m,6372 plumb drive,,V6q 1w6,Cheyenne,MT
ing1281,R,,583.0,Canada,,ingrey,Siew,,22133 WESLEYAN WAY,,70132,Bismarck,WI
Dac1282,R,U,410.0,United States of America,,Dacre,TIN,,15621 yaupon lower,,94467,Syracuse,AR
SEA1283,O,U,743.0,Canada,,SEARS,Blythe,,22422 inman way,,V6p 1r2,Chicago,DC
Ert1284,O,M,316.0,United States of America,,Ertl,Emer,,17043 GIBBES ROAD,,M3w 1l1,Newport News,British Columbia
Cay1285,O,D,690.0,United States of America,I,Cayouette,EADIE,f,2063 KERRY LOWER,,32210,Jackson,NJ
Wil1286,O,U,448.0,Canada,,Williford,Diannne,M,311 pike south,,v6b 1s5,Ann Arbor,IA
Reg1287,O,U,517.0,Canada,M,Regimbald,Kingsley,F,19133 fox grove east,,T5A 1Z8,Allentown,FL
mer1288,R,S,787.0,United States of America,,meriwether,Hwei-ling,F,7785 rusk boulevard,,45211,Toronto,RI
Squ1289,O,D,543.0,United States of America,,Squires,agnola,,3967 bedford crescent,,46238,El Monte,British Columbia
Gas1290,O,M,639.0,United States of America,Q,Gasul,anthea,,17213 TOWERWOOD EAST,,94493,Richmond,CT
Owe1291,O,M,730.0,United States of America,,Owensby,kaitlynn,,3872 milam way,,V6h 1t2,Little Rock,Prince Edward Island
agh1292,O,U,374.0,United States of America,,aghili,STARS,M,17002 montfort north,,99725,Macon,Manitoba
per1293,U,D,307.0,Canada,A,perron,joanie,m,2384 LAREDO ROAD,,H7h 1v6,Honolulu,IL
mar1294,O,S,420.0,United States of America,B,marconi,karil,m,19875 keswick avenue,,61107,St. Johns,SC
Poy1295,O,,607.0,United States of America,,Poyer,Concettina,F,10666 TRAVIS WEST,,33160,Nashua,MD
Nor1296,R,M,510.0,Canada,,Norton,SASCHA,,12957 MIDWAY PARK,Apt. 202,93877,Huntington,CO
Pre1297,R,U,313.0,United States of America,,Presti,ODELLE,,8954 bagby north,,44110,Winnipeg,FL
ing1298,O,S,672.0,Canada,,inge,Jeniffer,,23961 hughes road,,85037,Santa Clara,ND
YER1299,,M,531.0,United States of America,,YERNENI,Linn,m,926 NOLAN DRIVE,,91320,Mount Pearl,WA
Lya1300,O,M,352.0,Canada,,Lyall,Jean-michel,f,3271 ELM WAY,,48213,Baltimore,MO
Bos1301,R,U,431.0,United States of America,,Boswick,Glori,,327 CITY VIEW LANE,,92148,Salem,VT
Mcd1302,O,U,413.0,Canada,,Mcdunn,Lizette,,10093 mckinnon north,,e7o 1q4,Lincoln,Ontario
VII1303,O,S,682.0,United States of America,,VIITANIEMI,Gorde,m,11650 brielle boulevard,,53759,Great Falls,WY
her1304,O,S,487.0,United States of America,,hershberger,keys,,21286 taubman park,,10068,Paterson,GA
May1305,O,M,554.0,United States of America,H,Mayoux,gusta,M,6094 alonzo lane,,74103,Toronto,MS
Hal1306,O,W,552.0,United States of America,,Hallett,ihor,m,20658 kerry south,,66624,Yonkers,PA
STE1307,O,S,704.0,Canada,,STEKLASA,Suzann,F,5954 hazard way,,76120,Coral Springs,NY
Haa1308,O,,,United States of America,,Haas,Clifton,,3063 howard lane,,93869,El Monte,MT
fle1309,O,U,477.0,United States of America,,flewelling,Christoph,,18395 bledsoe boulevard,,v6r 1v9,Dayton,LA
wal1310,O,U,329.0,United States of America,H,wallace,hellen,,2419 sherwood lower,,98148,Lincoln,HI
mor1311,O,U,831.0,United States of America,,morton,elysia,m,15465 cliffbrook west,,44301,Sherbrooke,OH
jan1312,R,U,620.0,United States of America,,janecka,Martina,M,19492 lyons court,,57702,Shreveport,MI
van1313,R,M,485.0,Canada,,van kast,Sharleen,,17212 lander south,,H2e 1v5,San Diego,ND
Rou1314,O,M,349.0,United States of America,,Rousseau,roanne,F,16552 fresco south,,77119,Oxnard,GA
TAH1315,O,U,710.0,United States of America,,TAHARUDDIN,ANNET,,6580 bingham avenue,,14224,Augusta,AL
Gli1316,U,M,,Canada,,Glinka,Bernice,N,15880 chestnut rue,,v6s 1r8,Hartford,Alberta
Fil1317,O,M,392.0,United States of America,,Filippi,gavin,m,17536 frostwood crescent,,V6V 1S4,Pomona,IL
De 1318,O,W,354.0,United States of America,,De salis,kalie,,14506 ABBOTT WEST,,19075,Orange,VT
Let1319,U,U,529.0,United States of America,,Letarte,monroe,,15258 winter oaks boulevard,,97208,Palmdale,TX
Shi1320,,M,509.0,United States of America,,Shingler,LOGAN,,20920 balmoral north,,94319,Salt Lake City,OR
SHA1321,O,M,764.0,United States of America,,SHAKIB,Shanta,,9137 QUENTIN BOULEVARD,,y5c 1m8,Oklahoma City,CT
Gur1322,O,S,412.0,Canada,,Gurica,Kordula,,11828 butler park,APT. 784,A5E 1B1,Tulsa,SD
But1323,O,M,695.0,United States of America,,Butner,libbey,,7409 lexington lane,,V5C 1N4,Ontario,OR
Rag1324,R,S,391.0,United States of America,,Raghunath,Vivianna,,2792 pike court,,75229,Toledo,ND
Ban1325,R,M,595.0,United States of America,,Banigan,Ardisj,M,16022 burrell avenue,,V6O 1Q7,Lexington,Manitoba
Kab1326,R,W,597.0,United States of America,C,Kabel,Yovonnda,F,165 columbus park,,M5g 1x5,Cincinnati,Manitoba
CHE1327,O,M,555.0,Canada,,CHEBA,OLIVE,,21245 weller way,,90283,Indianapolis,NV
Ude1328,R,S,356.0,United States of America,,Ude,Muhammad,F,18008 elm south,,h2f 1v3,Memphis,CO
KUH1329,,U,444.0,United States of America,,KUHN,Adore,,6860 EMMONDS DRIVE,,77293,Manchester,MO
Moo1330,U,D,529.0,United States of America,C,Moorer,Makam,,3312 plummer street,,91171,Manchester,NM
has1331,O,S,537.0,United States of America,,hasegawa,OSIRIS,M,10253 OAK GROVE AVENUE,,v6h 1s9,Dallas,DC
bho1332,O,S,317.0,United States of America,C,bhoday,vilas,f,19435 montfort road,,36681,Providence,VT
Pag1333,,M,434.0,United States of America,,Pagi,matelda,F,512 northland street,,79953,Akron,LA
Van1334,R,M,309.0,United States of America,,Van kessel,Arabel,f,14705 waldemar boulevard,,78231,St. Louis,NC
Fur1335,O,U,384.0,United States of America,W,Furst,brett,M,19748 alexis upper,,77222,Fort Collins,UT
Car1336,R,U,840.0,United States of America,,Cardozo,Goldia,f,10959 throckmorton east,,V6b 1p6,Las Cruces,OK
bry1337,R,M,469.0,Canada,,brydges,jacklin,m,23949 SCOTCH PARK,,V6L 1S2,West Valley,WA
Ahm1338,U,M,746.0,United States of America,,Ahmad,shela,,15263 ridge creek avenue,,V6q 1s7,Fort Wayne,NC
Spe1339,O,W,521.0,United States of America,P,Spearman,Shane,,10585 jensen park,,h5l 1q1,Winston-Salem,WA
God1340,O,D,843.0,United States of America,P,Godsoe,LOLLY,,1968 lemming lower,,77187,Sterling Heights,HI
pla1341,U,U,846.0,United States of America,,plastina,franklyn,M,18947 fresco lane,,27710,Washington,TN
Bar1342,O,M,426.0,United States of America,X,Barry,YUEN,,4095 alonzo boulevard,,79952,Aurora,IL
rum1343,O,M,833.0,United States of America,B,rumley,open,,21669 yesler north,,68129,Memphis,MT
cud1344,R,M,306.0,Canada,L,cuddy,Wally,,7740 royalton road,,94210,Stockton,AR
Dem1345,O,M,567.0,United States of America,,Demone,marj,f,24309 westpark avenue,,H2e 1u9,New York,AK
KON1346,O,S,429.0,United States of America,,KONOMIS,Louise,,21477 JUNIPER CRESCENT,,94443,Mesquite,MA
MEL1347,O,M,826.0,United States of America,,MELTON,Jeff,,20858 university drive,,99207,Las Cruces,Alberta
KER1348,R,S,433.0,Canada,M,KERR,Melissa,f,23070 waldemar road,,M8b 1v6,Inglewood,NC
Lud1349,O,,459.0,United States of America,U,Ludwick,LYNNETT,m,15162 morton upper,,V6o 1v3,Charlotte,AZ
Rus1350,O,U,610.0,United States of America,,Russett,NAKINA,,10253 oak grove avenue,,70810,Thousand Oaks,HI
RAN1351,R,S,367.0,Canada,C,RANGEL,painterson,F,24200 north crescent,,M7M 1C2,Fayetteville,TX
Nag1352,O,M,303.0,Canada,,Nagy,Melony,F,17812 mesa upper,,38195,Hartford,VA
ben1353,O,U,695.0,United States of America,V,benedek,carissa,,13500 GRIFFIN LOWER,,98152,Hialeah,AZ
Cra1354,O,M,556.0,United States of America,S,Crabe,Wing-man,f,1698 COURTLAND EAST,,M5A 1Z6,Charleston,MA
Jun1355,O,S,396.0,United States of America,O,Juni,Phebe,,19097 foxfire north,,h2d 1u3,Huntington,AR
LOV1356,O,S,635.0,United States of America,U,LOVETT,RHIANON,,24674 WINDCHIME COURT,,20053,Dover,British Columbia
COL1357,R,U,,United States of America,,COLANTONIO,ireland,f,19168 cleburne drive,,06524,Charlottetown,AR
Dav1358,U,M,840.0,United States of America,,Davis,kayle,f,293 conier avenue,,v6p 1w5,St. Louis,New Brunswick
per1359,U,U,531.0,United States of America,E,personna,josanne,f,1063 dunbar lower,Apt. 109,85265,Boston,MD
nau1360,O,M,707.0,Canada,,naugle,YUNG,M,5398 collier crescent,,78727,Santa Clara,Ontario
MIL1361,U,,532.0,United States of America,O,MILLARD,Alecia,,18171 CROSSUS BOULEVARD,,10013,Garland,NY
med1362,O,U,418.0,Canada,,medioni,berny,f,12530 clower crescent,,91154,Raleigh,GA
NAL1363,O,M,,Canada,,NALLENGARA,Louise,,12470 WOODTIMBER SOUTH,,55419,Tacoma,Saskatchewan
COL1364,O,W,766.0,Canada,,COLOADS,Marget,,11194 brook meadow court,,E7o 1k5,San Buenaventura,CT
ott1365,U,D,701.0,United States of America,H,ottawa,KITT,,2453 baker way,APT. 57,33310,Bakersfield,KY
mch1366,O,M,753.0,United States of America,,mcharg,Ariella,m,5263 wayne drive,,90153,Topeka,IA
las1367,O,S,634.0,United States of America,U,lashmit,dorene,,7938 lynnfield crescent,Suite 328,38173,Sydney,Alberta
Gil1368,U,M,597.0,United States of America,Z,Gillette,josie,,10416 SLANEY COURT,,h2a 1v8,Miami,TX
hob1369,O,,780.0,United States of America,A,hobbs,ENRIKA,,23787 hosta park,,29419,Stamford,NE
Len1370,O,M,636.0,United States of America,,Lenz,Maddy,m,232 lyle park,,43219,Springfield,SD
toh1371,,D,528.0,United States of America,V,tohama,JOICE,F,2476 CONCHO DRIVE,,90776,Baton Rouge,Quebec
Prz1372,R,M,728.0,United States of America,W,Przybycien,ABDALLAH,F,18479 travis north,,63165,Montgomery,WA
Sho1373,O,M,684.0,United States of America,I,Shoemaker,Tisha,,13892 jennings road,,19235,St. Petersburg,WI
Smo1374,O,S,545.0,United States of America,,Smoot,rosie,M,22480 lenwood street,,72213,Jackson,ME
BAD1375,U,U,775.0,United States of America,,BADGER,Howard,,1191 highland park lane,,M9f 1s4,San Buenaventura,SD
Mon1376,,S,545.0,United States of America,T,Montgomery,JOY,M,18354 dodd court,,92050,Inglewood,SD
Gos1377,R,U,687.0,United States of America,,Goss,Ashil,m,2777 durand crescent,,23465,Hamilton,British Columbia
PAG1378,O,M,,United States of America,,PAGI,Hennrietta,,23485 sinclair upper,,v5b 1n5,Atlanta,MO
Leh1379,U,M,440.0,United States of America,,Lehtinen,Collie,m,2755 rodeo court,,60748,Erie,AK
Wai1380,R,M,682.0,United States of America,,Wai,Alison,F,3542 blount boulevard,,64134,Augusta,ID
Wol1381,O,U,735.0,United States of America,J,Wolter,Enzo,,2055 EVANS EAST,,81003,Bellevue,IN
LON1382,O,D,412.0,United States of America,,LONERGAN,Gussie,m,348 fennel way,,36102,Chicago,NE
Fur1383,O,M,572.0,United States of America,,Furgerson,Marylou,,22326 COLONIAL LOWER,Suite 14,76003,Oxnard,WV
The1384,R,M,809.0,Canada,,Theriault,Fotini,,14566 wisteria road,,19240,Montreal,WY
wat1385,U,W,808.0,Canada,,watford,Arabelle,M,13075 vinson road,,93808,Chula Vista,Alberta
Haw1386,O,M,841.0,United States of America,,Hawkins,Roby,,2034 bissonnet rue,,V6l 1r5,Columbia,RI
Liv1387,O,W,664.0,United States of America,,Livingstone,Shakoor,m,5917 addax avenue,,80111,Madison,MO
PAT1388,O,M,479.0,United States of America,B,PATON,Kataryna,,20758 mason crescent,,10053,Irvine,NE
Tab1389,O,S,608.0,United States of America,,Tabler,Leesa,,2103 campbell boulevard,,77038,Lansing,British Columbia
Mul1390,R,S,364.0,United States of America,,Mullarney,Annecorinne,m,9792 cedar springs lane,,53218,Cedar Rapids,MA
Laa1391,O,U,815.0,United States of America,,Laale,Walley,,7837 howell court,,h5j 1q8,Bellevue,MD
Rho1392,U,U,459.0,United States of America,D,Rhodenizer,kassi,,7357 crosby drive,,T6D 1E3,Oshawa,IA
RAN1393,R,W,416.0,United States of America,,RANJAN,ELISSA,,19419 sycamore south,,33716,West Valley,OK
Van1394,O,M,509.0,United States of America,G,Van hoy,chak-hong,,21813 purdue upper,,90087,Whitehorse,KS
Slo1395,R,M,379.0,United States of America,,Slobodrian,Gerhardine,,19453 wisteria east,,81002,Macon,AZ
Kra1396,U,M,391.0,United States of America,O,Krawchuk,gerrilee,m,2415 EDGSON DRIVE,,99566,Plano,WA
Lea1397,O,D,342.0,United States of America,,Leaver,Coila,M,4941 beardsley north,,v6z 1s7,Edmonton,IL
Rez1398,O,W,426.0,United States of America,R,Reznechek,Kissiah,,5653 WORTH DRIVE,apt. 816,79940,San Francisco,New Brunswick
Mul1399,R,S,647.0,Canada,,Mulroney,DARLA,m,10887 PIKE EAST,,t5d 1p9,Berkeley,CT
Mic1400,U,U,800.0,United States of America,U,Micucci,melonie,,24246 carlisle drive,,m6s 1h2,Naperville,DC
adk1401,O,M,801.0,United States of America,,adkinson,BERNARDINE,m,4107 pasadena upper,Apt. 410,90011,Escondido,NV
arb1402,O,S,480.0,Canada,I,arbuckle,THANH-HOA,,1692 FAIRDALE WEST,,22334,Chandler,NM
loy1403,,W,505.0,United States of America,,loyer,OTHILIA,,21072 winsome avenue,,V6m 1v9,Montpelier,New Brunswick
Ber1404,O,S,756.0,Canada,,Berna,sati,,16825 bittercreek way,,01612,Wichita,Manitoba
mor1405,O,U,525.0,United States of America,W,moritz,DELBERT,,17508 WELLER WEST,,M1G 1R6,Fairbanks,Nova Scotia
QUE1406,O,U,432.0,United States of America,,QUEK,clarette,,7331 courtland park,,35820,London,MT
Goo1407,O,M,304.0,Canada,,Goos,kelcey,C,15246 dunn park,,h2c 1y3,Mesquite,GA
Kir1408,O,M,402.0,Canada,,Kirouac,lexis,,1322 OASIS DRIVE,,60815,Greensboro,Manitoba
ber1409,O,U,459.0,Canada,,bergeson,Jeanne,m,16512 rio grande east,,38194,Yonkers,Alberta
pol1410,O,U,823.0,United States of America,D,poley,BAOMINH,f,15932 whale upper,,V6H 1U9,Kitchener,MI
MOU1411,U,U,738.0,Canada,T,MOULTON,Naresh,,19744 taylor crest street,,23463,Sunnyvale,MI
Sto1412,O,U,532.0,United States of America,,Stowe,Tana,,18791 richmond south,,X5E 1U1,New Orleans,MS
Rei1413,O,U,394.0,Canada,,Reichow,Karrah,M,5835 BITTERCREEK NORTH,,43234,Sacramento,WY
mej1414,O,M,793.0,United States of America,W,mejdal,Kary,,12543 edgewood avenue,apt. 25,80018,Mobile,Nova Scotia
zub1415,O,U,765.0,Canada,C,zubricki,Sherman,,22802 alonzo avenue,apt. 948,V6c 1t2,Hayward,MS
Hai1416,O,W,574.0,United States of America,,Haigh,TRACEY,m,22186 viking street,,75209,Hilo,CT
bri1417,O,M,380.0,United States of America,,brightwell,jackson,M,1701 gold east,,06110,Sterling Heights,Quebec
BAR1418,R,M,369.0,United States of America,,BARHAM,Twila,,3690 PLUMB BOULEVARD,,X7i 1r1,Santa Clara,MT
atl1419,O,M,664.0,United States of America,,atlantic,BERNICE,,9907 upton south,,19114,Madison,NM
kum1420,R,M,768.0,United States of America,N,kumamoto,letisha,f,18830 smithdale street,,95205,Dayton,MO
cra1421,O,M,604.0,Canada,,crawhall,Florette,M,679 windsor west,,93332,Spokane,British Columbia
Jen1422,R,M,,United States of America,A,Jenkins,Jozef,,7266 cherry upper,,19202,Reno,NJ
ony1423,R,S,801.0,United States of America,,onyshko,RINA,,7458 denton boulevard,,v6q 1w7,Newport News,Ontario
and1424,,W,413.0,United States of America,,andrassy,GRATIANA,F,9907 upton south,,75026,Dayton,NY
Sab1425,O,W,484.0,United States of America,,Sabol,Aniko,,5810 sinclair park,APT. 736,20056,Lowell,SC
HAS1426,R,M,389.0,United States of America,,HASHIMOTO,Iseabal,m,24178 turtle creek street,,94391,Bellevue,WY
ber1427,O,S,647.0,United States of America,,bergman,KWAN,,3731 CAPITAL COURT,,m5a 1y5,Portland,UT
mol1428,O,U,475.0,United States of America,,molnar,devan,,12610 presido road,,V6c 1r8,Ottawa,MT
Nem1429,R,M,364.0,United States of America,O,Nemeth,Sissy,,22632 country road,,45205,Ottawa,Ontario
nor1430,O,M,340.0,United States of America,,norczen,Armando,,8989 SPICEBRUSH STREET,,99559,Des Moines,CO
HUS1431,R,M,699.0,United States of America,,HUSSEIN,Flore,f,6243 gaylord way,suite 122,95298,Salinas,MO
KAY1432,O,U,353.0,United States of America,,KAYSER,Timmy,f,4144 lake park lane,,23239,Independence,AL
Soi1433,U,W,351.0,United States of America,U,Soin,CARLOTA,,11480 FENNEL SOUTH,,04103,Garland,MT
Bun1434,R,U,339.0,United States of America,,Bundschuh,Christen,F,9023 TAMARIND RUE,,V6c 1t6,Durham,WI
Kin1435,O,U,832.0,Canada,,Kinahan,mora,F,13619 WITHERS UPPER,,v6s 1t1,Kitchener,TX
JED1436,O,U,717.0,United States of America,,JEDRYSIAK,danika,,23822 marvin crescent,,95192,Dayton,DC
val1437,O,D,607.0,United States of America,O,valerien,Sammy,,17714 viking road,,02102,Augusta,AR
Wen1438,O,M,722.0,Canada,,Wenham,SHUO,,7751 DARLINGTON PARK,,V6g 1q6,Ann Arbor,ND
ZIM1439,O,M,560.0,Canada,A,ZIMMERMANN,Anna-diane,,9863 BOLL BOULEVARD,,36106,Scottsdale,AK
Yuh1440,O,M,327.0,United States of America,,Yuhanna,Thi,,13347 NORWALK ROAD,,v6i 1r6,Irvine,OH
Lat1441,O,W,747.0,Canada,D,Lathangue,lyndsey,F,21245 weller way,,58501,Wichita,Ontario
STO1442,,,712.0,Canada,G,STOKOSKI,Steven,f,22986 norfolk lane,,90164,Biloxi,British Columbia
pea1443,O,M,410.0,United States of America,,peate,Karlon,M,7321 spring valley way,,m2r 1d9,Durham,LA
ham1444,,S,317.0,United States of America,,hampson,Azam,m,15883 BALTIC SOUTH,,60819,McAllen,ME
ESH1445,O,M,390.0,United States of America,,ESHELMAN,Tabatha,M,3681 holly knoll crescent,,14224,Whitehorse,OR
KOS1446,O,M,698.0,United States of America,,KOSASIH,nic,,2082 GEMINI COURT,,H2g 1y7,Stockton,WI
Hol1447,O,M,400.0,United States of America,,Holland,Bruno,F,4640 BEDFORD PARK,,35828,Jacksonville,LA
gor1448,O,W,306.0,United States of America,,gores,Pet,F,17442 TALLOWOOD UPPER,,80076,Oshawa,Manitoba
dao1449,U,S,748.0,Canada,,dao,Marianna,,14835 westover boulevard,,V6h 1p6,Beaumont,AK
fri1450,O,U,382.0,United States of America,,frie,ko,f,7527 whale drive,,78297,Raleigh,NJ
wes1451,O,M,353.0,Canada,,westfall,Corissa,,2792 pike court,,85745,Hollywood,UT
Rid1452,O,S,620.0,United States of America,,Ridgway,Kial,,509 alicia avenue,,52410,Pasadena,WI
REC1453,O,M,579.0,United States of America,G,RECEIVING,Pojanart,,18699 POTOMAC BOULEVARD,,94526,Fullerton,OH
Cor1454,O,U,487.0,United States of America,,Corlett,Beau,,19611 mesa lane,,48267,Chicago,UT
RUT1455,O,,,Canada,Y,RUTHERFORD,Edmond,,2856 courtland east,,22311,Scottsdale,IN
her1456,R,M,526.0,United States of America,O,hershberger,Merlin,M,1585 fulton drive,,M5d 1x3,Vancouver,IL
EAR1457,O,W,587.0,United States of America,,EARNHARDT,nerita,M,947 mcshann avenue,,H2f 1v8,Fairbanks,MO
Hew1458,,U,835.0,United States of America,,Hews,wong,f,14987 oak grove west,,76101,Ottawa,VA
Sch1459,O,S,483.0,United States of America,G,Schrang,Geetha,,16568 bellflower north,Apt. 746,44309,Baltimore,AR
wai1460,O,U,495.0,Canada,,waines,Virgil,m,13352 beauregard lower,,t5a 1z8,Erie,DE
kri1461,O,M,562.0,United States of America,,kriegler,CALYPSO,M,13890 SNEAD PARK,,H2b 1v3,San Antonio,VT
Tow1462,R,U,654.0,United States of America,L,Townley,Etty,F,20156 southlake drive,,14615,Vallejo,NV
Cha1463,O,U,699.0,United States of America,,Chappell,SANJOY,m,12787 holly court,,94289,Lansing,ND
aok1464,O,S,627.0,United States of America,A,aoki,BEA,M,17194 VALITA WEST,,43236,San Buenaventura,WA
Ser1465,O,M,761.0,United States of America,V,Seroka,Sharai,F,18716 greene drive,,T6a 1i3,Toledo,IN
Pro1466,O,U,364.0,Canada,,Procca,WIESLAWA,M,2560 WILLOWLAKE ROAD,,93384,Pembroke Pines,OK
Lei1467,O,U,425.0,United States of America,,Leitch,jolyn,f,22645 rosedale lane,,99204,Corona,IL
kri1468,,S,569.0,Canada,,kristjanson,ADELAIDA,m,24943 jack road,apt. 746,v6i 1s4,Providence,AZ
Bab1469,O,M,,United States of America,F,Baber,Marjie,m,1194 burgoyne lower,,80933,Washington,WY
DIP1470,O,M,584.0,United States of America,N,DIPIERRO,Dick,,22760 SAVANNAH BOULEVARD,,37914,Palmdale,MS
pin1471,O,D,738.0,United States of America,S,pineau,Zaven,F,17021 edwards crescent,,38113,Casper,WY
Hau1472,O,M,432.0,United States of America,,Hautanen,Vinnie,,22201 westmere north,,M4L 1O4,Denver,CT
Bin1473,O,M,,United States of America,,Binnington,Wanda,M,14495 valita road,,90364,Atlanta,DC
Pir1474,O,M,758.0,Canada,,Pirkey,Prams,M,19119 FOUR POINTS CRESCENT,,V6h 1t6,Atlanta,CA
Gra1475,O,M,354.0,United States of America,,Gravitt,Cacilia,F,590 cedar crescent,,79424,Simi Valley,Quebec
ROZ1476,O,M,837.0,United States of America,N,ROZUMNA,caralie,,6667 regal bluff road,,92035,Tucson,WY
Har1477,O,M,405.0,United States of America,F,Harold,Mamoru,f,5359 gaylord lane,,50303,Yellow Knife,DE
ket1478,R,W,707.0,United States of America,,ketchum,Carmencita,f,2995 robbins south,,v6f 1p6,El Monte,IL
Hol1479,O,M,811.0,United States of America,,Hollenbeck,Zarah,M,20487 vickery lower,,Y1a 1f7,St. Johns,Saskatchewan
