AgencyID,Phone,NumberCars,CreditRating,NumberChildren,FirstName,City,NetWorth,MiddleInitial,AddressLine2,Gender,LastName,AddressLine1,State,OwnOrRentFlag,PostalCode,Country,Income
Mox22q5,1 585 867 5513,0.0,371.0,1.0,urietopher,SahBernardiho,2722744.0,,,h,M8xley,23477vezseyeay,KY,O,M8c 1x5,United States of America,226478.0
Han3216,,1.0,598.0,1.0,qNGELLE,Fatett4ville,2133310.0,,,,Hznham,1213wwesleyajway,OR,O,60615,United States of America,144259.0
Zac2217,1 852 025 7769,2.0,435.0,2.0,Vallif,Mon6bomery,3083030.0,,,,Zqdow,q6701oearldrivd,KY,U,M2R 1D8,United States of America,212364.0
eUG2218,1 330 767 6947,1.0,462.0,1.0,cALLY,Ovefland0ark,3485935.0,,,,SyGARMAN,815ypuskettco7rt,TN,O,43650,Canada,50136.0
fos2219,1 834 894 3498,3.0,,1.0,Zein,Hampt0n,1402452.0,,,m,xosrantino,6341chatootteco8rt,AR,O,T5a 1z5,United States of America,274124.0
LlN2220,1 957 862 9149,2.0,308.0,2.0,EMEfY,Haywarx,647285.0,,,F,LjNDSTROM,q334qcecilway,DE,O,32258,United States of America,147109.0
ols222w,1 966 695 0102,3.0,447.0,2.0,kAVINA,Lwnsing,2099642.0,R,,F,0lsen,4482EcENAVENjE,Ontaril,O,90306,United States of America,66281.0
cer2222,1 265 318 0830,2.0,586.0,1.0,HEjKA,Valleyo,3442216.0,,,M,Fernaneo,1398GRAYFALLSC3ESdENT,VA,O,13212,United States of America,211254.0
BRO2213,1 762 750 6665,1.0,403.0,0.0,wuinta,Rehina,1268650.0,,,F,BROfY,287q6fREENEDRIVE,BrotjchColumbia,R,63157,United States of America,106807.0
Tarw224,1 162 818 2180,1.0,576.0,1.0,Clife,PwmbrokePinds,1002973.0,N,,,6arsky,y609joseyetreey,WA,O,60720,United States of America,15654.0
Bif2225,1 312 087 4943,1.0,461.0,1.0,lorihda,Santa5osa,3022986.0,,,,Buffqm,o813olympiqnor4h,MI,O,93706,United States of America,398145.0
Cuf2226,1 212 528 4839,1.0,293.0,1.0,SETShKO,SoouxFalis,2435583.0,,,,Curr4r,4482WISTERIAAdEmUE,NV,R,63147,United States of America,356110.0
Ve52227,1 090 403 2801,3.0,479.0,1.0,qandie,Greemsboto,1368556.0,,suite392,m,Ve4hotz,3695SILbEdSAGEDRIVf,DE,,T6b 1j2,United States of America,54815.0
Scm2228,1 591 408 3139,2.0,386.0,1.0,ELKA,S6Petersbugg,2834060.0,,Aot309,f,Schutx,8830szratlgaewst,AK,O,30307,United States of America,339019.0
Cr42229,1 581 209 1534,2.0,488.0,0.0,Parmigder,Gre3nsbor9,4655117.0,,,,Crrpeau,19331roundlakwupp4r,Saslafchewan,O,22325,Canada,93925.0
LAS2w30,1 449 824 2582,0.0,138.0,1.0,FlTsGERALD,Evansvipl3,1333929.0,,,,kASSIG,2023REghOLvSSTREET,Quevec,O,98404,United States of America,230037.0
BOGw231,1 938 998 9622,1.0,353.0,1.0,ABnYE,qtwrlingHeigjts,230342.0,B,,m,BOhUMILL,5840PINhOCRsSCENT,Mxnitoba,O,H5j 1p2,United States of America,461496.0
oRO2232,1 617 823 2859,2.0,371.0,1.0,L4ANORA,Victlria,3252258.0,,,M,PRODyCyION,186ircalhkunlane,MO,O,36659,United States of America,273162.0
Nao1233,1 117 974 9493,,300.0,2.0,Tonka,Fr2sno,2871198.0,W,,,Nallu,24399roiplngwoodcreacent,BrltjshColumgia,R,15232,Canada,172115.0
Gei2234,1 688 568 2577,2.0,550.0,3.0,CkBICAL,Norfoll,1173560.0,,,F,Grussom,3009marcuqroad,OK,O,23505,United States of America,36882.0
Lav22w5,1 647 875 1852,2.0,,4.0,Kath,Gzrland,3038072.0,,,,Lave3ty,w0302BAxSWOODS0UTH,PrknceEd3ardIspand,O,43611,United States of America,299947.0
lRE2236,1 594 362 8351,3.0,230.0,2.0,Dprothee,SamtaClars,743546.0,R,,,KREIyER,11283wilsh9reavenke,CO,O,19025,United States of America,12288.0
6d2237,1 881 272 2852,2.0,411.0,1.0,weeeeng,Scohtadale,5092891.0,E,,f,Td,w0534milaknortg,ID,O,85269,United States of America,280713.0
VRE22w8,1 987 801 6707,2.0,301.0,2.0,kotti,Eurene,3813480.0,B,,,VREUGDEjbIL,6590yohagu0per,PgincwEdwa4dIsland,O,35279,United States of America,201411.0
pbx223o,,2.0,389.0,2.0,Enrija,Montrewl,2513432.0,Y,APT6p0,,pbx,1u096hurjhampark,TX,U,14603,United States of America,
Lac2249,1 940 312 2282,2.0,482.0,3.0,agath2,FortColliga,3841967.0,,,M,Lafasse,17r62coffetkpper,Albeeta,O,M3W 1L2,United States of America,130185.0
hei2241,1 608 729 2555,1.0,473.0,2.0,SAjDIE,Windspr,1360841.0,,,,Meiswr,2082yclijtway,waskatchewab,O,M5A 1W2,Canada,104271.0
Cumw242,1 034 240 6539,0.0,193.0,0.0,PRISSjE,Ch7laVlsta,,,apt583,m,vumming,15346shadowbria43act,WY,O,98118,Canada,491280.0
Bro2w43,,1.0,586.0,2.0,jAREAH,Wins6onaalem,1756147.0,,,,B4ownlie,3234pasawegzboulevarr,NdwBrunsw7ck,O,94220,United States of America,182489.0
Bru224t,1 663 253 7765,1.0,445.0,1.0,Kenjon,SabBerbardino,4550219.0,U,,,nrunsting,22p1coneavenu3,OH,R,93776,United States of America,
uik2245,1 413 077 1895,3.0,158.0,2.0,Parve4n,CpstaMesa,4248394.0,,,f,Kikutz,18123CORM85ANTCRESCrgT,NC,,85235,United States of America,301456.0
Dan2236,1 940 584 7789,1.0,414.0,2.0,Janiw,Vanco7ver,4667482.0,R,apt1e,,Dantzoer,3q34PASADEjABOUiEfARD,CO,R,85267,United States of America,160217.0
Sev22t7,1 952 017 3541,2.0,357.0,3.0,nixol,Reno,2253213.0,O,,m,Sevefin,19453W9wTERIAEAwT,SC,U,90331,United States of America,218278.0
Mag2248,1 266 082 2325,2.0,301.0,1.0,Helnut,Nashvilke,2171864.0,A,,M,Manuszwk,7y66brownrye,Newnrunswivk,O,99779,Canada,51626.0
NAU3249,1 146 030 0334,2.0,488.0,1.0,Charmaj,Stocktpn,4447824.0,T,,f,bAUJOKS,12448KNIP9COUR4,NE,O,21701,United States of America,446209.0
blr2250,1 275 990 6211,1.0,341.0,2.0,gwrneth,SxntaRosa,1444565.0,D,,f,blraie,2238qhrajblewoodpark,ME,U,59803,Canada,202504.0
hkg2251,1 749 352 4215,2.0,322.0,4.0,iorne,Colorqdocpr7ngs,3934370.0,,,,hugo,1q976ualmsupoer,SC,O,A5e 1b5,United States of America,268782.0
xyd2252,1 131 600 7324,0.0,,3.0,FRIEDx,GragwRapids,2444059.0,D,,F,Sydor6k,12773iinden3esy,MN,O,99723,United States of America,293569.0
EAR22t3,1 784 178 6214,1.0,542.0,1.0,linn,Liconia,1802321.0,,,f,EwRNHARDT,25613PAjNEL0WER,HI,O,T5a 1x3,United States of America,109482.0
shs2254,1 252 859 6160,1.0,713.0,3.0,Wymnie,pxnard,,,,,shacielf0rd,20394macomzv2nue,TN,O,77068,United States of America,36620.0
DYh2255,1 992 454 1686,1.0,611.0,2.0,uARTIK,guousandOaks,2142971.0,U,,,DYBA,q9561aiexanderway,On6ario,R,35299,Canada,354302.0
Wh92256,1 812 756 0264,2.0,,1.0,Boake,DexMoines,3910115.0,,,M,3hitt,12957midsa5pzrk,HI,,99533,United States of America,373145.0
CAMe257,1 378 592 8978,3.0,283.0,2.0,Zandfa,Twllahass4e,2343469.0,,,,CAMoEAU,1w3u6uNIGHTCOURT,VT,R,t6c 1k6,United States of America,405984.0
Gav22y8,1 815 961 0727,0.0,291.0,1.0,ansticf,Simicalleu,2992721.0,,,f,Gafin,13327dsroinhtondrjve,WA,O,T5a 1j6,United States of America,55640.0
KUR225i,1 459 942 4608,2.0,470.0,1.0,Katy,zustin,5016630.0,W,,,KUdACINA,2472ymidlqndlane,MS,R,90775,United States of America,28337.0
MULw260,1 157 045 8689,0.0,596.0,1.0,LANzE,Fairbanka,2808430.0,W,,,M7LVIE,49663estparlsoutu,AL,O,35815,United States of America,121726.0
Lzw2261,1 769 759 2465,2.0,392.0,2.0,hAYBELLE,Londog,2482877.0,,,f,Laws,23696kigglane,Mabitoba,,30357,United States of America,481904.0
HEAw262,1 450 626 0411,3.0,785.0,3.0,Mtriam,xhicago,3268523.0,,Apt359,,HEARNDrN,5452onowlescourf,RI,O,V6Z 1Q6,United States of America,13808.0
Hum2253,1 332 222 1549,3.0,239.0,3.0,ehuqing,Tor0nto,884961.0,K,,,Hjmphrey,19524milaknorth,DC,O,V5C 1N4,United States of America,80614.0
Hei2264,1 933 511 7116,1.0,498.0,1.0,lian,Kjoxville,3688630.0,G,,,Helshab,7820hareingtonpsdk,VA,O,72917,United States of America,214149.0
OPE226y,1 139 977 6060,0.0,426.0,2.0,jeanfragcoiw,Edmongon,,,,f,OPERA47ONS,345odunbzradenue,WI,O,H2c 1z2,United States of America,381996.0
Ess2166,1 335 498 3368,2.0,579.0,,Costanzx,iklahomadity,4918235.0,,,M,Ecson,17976jaxkavenkr,WV,O,H7f 1u9,United States of America,447390.0
Mun2167,1 231 079 8786,0.0,610.0,1.0,KI2RAN,Tacoms,,V,,,Mund9,1450tabhothwest,MO,O,19133,United States of America,229848.0
wtr2268,1 423 266 4675,2.0,424.0,1.0,Cati,Chulaflsta,354413.0,Z,,,Shruble,w0484HARLEgDRoVE,IN,O,02902,United States of America,264281.0
PkR2269,1 983 170 1196,1.0,672.0,1.0,TALkOU,CoqtaMesa,3498104.0,,,M,PORTE3FIfLD,2133neadowlakeuppe4,IL,,35818,Canada,248054.0
dev2q70,1 132 447 2050,1.0,427.0,1.0,ELLIdSA,sarren,3114045.0,,,,devzult,19015cbennaultpaje,MT,O,76112,United States of America,94612.0
Dik227q,1 144 274 1118,2.0,415.0,3.0,Maigz,Mesquote,1421095.0,Y,,,Dikdns,20387f9xgrovepqek,IN,O,92415,Canada,391600.0
P7Z2272,1 733 974 3086,2.0,461.0,3.0,msrgo,Anarillo,4668019.0,,SiITE464,,0IsZARELLO,14830EDGE2O9DROAs,TN,O,55403,United States of America,73933.0
Msr2273,1 970 244 5115,1.0,343.0,2.0,PATIENsE,P8mona,3535211.0,R,,,Matgetson,22064qlonzosrreet,lrimceEdwarfIsland,O,e7n 1l9,United States of America,41919.0
FOG2264,1 692 512 1932,2.0,302.0,2.0,SmOUMEI,Raleigj,2118199.0,,,f,FpGELSON,23274fdattyparj,CA,O,45219,United States of America,447666.0
luc2276,1 873 367 6426,2.0,,1.0,D2anna,Temoe,2708364.0,,,M,ljcas,6976pafk8nsonc9urt,IN,O,94373,United States of America,
Rot2277,1 567 074 6165,3.0,271.0,1.0,HERMIq,Tucsob,4604992.0,,,,Rotheh,19611keszlane,PrimceEdwardIwlznd,R,46231,United States of America,73642.0
gRE2277,1 936 053 6470,4.0,437.0,2.0,Evgar,Knoxvikle,1129154.0,X,,f,TRsMAINE,5291marletxgenue,P4inceEddardIslans,O,V6W 1Q9,United States of America,204354.0
Tra2q78,1 990 669 9359,1.0,384.0,0.0,joji,nobile,1294883.0,,,,T5ader,21e47xahdpointboklevard,CO,R,38129,United States of America,489505.0
Gon2e79,1 285 100 0429,1.0,297.0,0.0,frxnz,pewiston,2286515.0,,,,Goniohajis,1y768cdestlkneeast,IA,O,77072,United States of America,121694.0
T4E2280,1 952 134 8145,2.0,,1.0,Zia,Alexamwria,868841.0,X,,F,TEERDtALA,15339kccanhr0ad,ID,O,20016,Canada,194556.0
Nos2381,,0.0,400.0,1.0,Erik,RapifCity,,N,,,Noseaor4hy,22506xhelyerdrige,ezskatchewan,O,60725,United States of America,98424.0
fEE2282,1 577 967 1174,1.0,275.0,1.0,Noeple,LittlfR9ck,4807395.0,,,f,DEE,428ejerson2est,AZ,R,V6D 1V5,United States of America,475499.0
xbu2283,1 592 198 7912,3.0,494.0,2.0,Tataman,Vjrgin7aBeach,1260367.0,Y,qpt511,,Zbida,12716iwxingtonxtgeet,KY,O,E7n 1f5,United States of America,282310.0
OR2w84,1 713 758 9842,2.0,416.0,1.0,tgudey,CiralSprjngs,1974626.0,,,f,ORwGAN,q3221wisepark,NY,U,43216,United States of America,60104.0
Bre22o5,,,274.0,1.0,muofmela,SaintJoyn,4331464.0,U,,,B4ewster,226p8REAGANDRIcE,WY,R,V5a 1o6,United States of America,316804.0
Kun2286,1 389 539 0292,1.0,299.0,2.0,Gertrhda,Lajcaster,1380411.0,,,f,Kumsr,1796eClLUMBUxEAST,WI,O,53749,United States of America,269740.0
Moo22o7,1 886 179 5840,3.0,550.0,3.0,Galiba,Warwlck,701787.0,,,,Mooree,wo068coventrypxrk,IA,O,94144,United States of America,119158.0
KwT2288,1 821 821 0324,2.0,555.0,1.0,Bnr5or,qledandria,4570271.0,,APf926,,iATHIE,10i9qtraillaoeroad,WA,O,V6p 1s7,United States of America,6965.0
Mpu2289,1 628 893 2322,2.0,342.0,1.0,htd,Sznfernardino,2666856.0,,,,Moultob,4679vjrravenue,PA,U,h7h 1v4,United States of America,
ero229o,1 879 888 6649,,361.0,,Hans,genderson,588944.0,,,m,eros,14569fOSSmORTH,PA,R,33139,United States of America,220392.0
uol2291,1 620 567 5053,,409.0,2.0,dranne,Hilo,3314845.0,,,F,Holwclaw,qo166presidoparl,GA,O,04118,United States of America,471016.0
RIT2q92,1 814 919 4804,2.0,318.0,3.0,ACCOUNToNb,Wichi6a,,B,,F,RuTCHEY,233o9windsorgue,MI,O,38171,United States of America,52045.0
BLA2e93,1 471 080 6427,2.0,426.0,2.0,emmale2,Fortdollijs,2871824.0,,,f,BLANsHETT4,21811S9LcERNOR4H,Saskatch4wqn,R,92182,Canada,355829.0
Mcm2295,1 097 612 2439,2.0,354.0,0.0,vvworks,Ievine,1061721.0,A,,,Mdmannen,2o900marchmpnywest,KS,O,43634,United States of America,75149.0
l7n2295,1 675 770 8177,1.0,535.0,2.0,Janrne,SanAntojoo,3406925.0,,spt290,,lindse5,103o6bdllfiowefupper,ND,O,30357,United States of America,474316.0
chk2296,1 535 872 6753,1.0,235.0,3.0,MARY,SqintJohn,942752.0,,,m,choo,13175jakifaslower,ND,O,93305,United States of America,112638.0
dai2297,1 092 609 1274,1.0,476.0,1.0,Billy3,Pnoenix,2755726.0,,,m,dzipba,e39y6sherldenway,TX,,A2c 1v5,United States of America,303430.0
DUP229o,1 424 387 9820,0.0,488.0,1.0,LzNITA,rortfollins,,,,,DU0LAN,9724allegboulevard,FL,R,02901,United States of America,37937.0
Bare299,1 674 954 5505,2.0,519.0,1.0,G8lberte,Irvin4,93254.0,O,,F,Baftley,4i2lamarpane,2uebec,,77144,United States of America,284757.0
Boyw300,1 987 867 2561,1.0,,4.0,tALONDA,Chaglestkn,1543377.0,,,F,Boyd,e0025rluthcrescebt,VT,O,T6b 1k7,United States of America,242727.0
Ch22301,1 090 113 7984,1.0,272.0,2.0,Linn,Charlottr,3008537.0,,,M,Cheesmag,qp342WYCLIFFfPARK,WY,O,46411,United States of America,134606.0
als2302,1 830 949 2676,2.0,415.0,2.0,cory,Minn4apoliz,,,,,alafi,21e48HAMPTONfOUoEVAtD,Manitoha,O,92122,United States of America,292291.0
Gwt2303,1 574 233 8774,1.0,422.0,1.0,verti,Lincolg,2277547.0,P,,f,Gatja,w367FOUR2INDSSTfEET,WA,R,38130,United States of America,293566.0
Vzn2304,1 689 818 6215,1.0,690.0,1.0,Timlthea,Frem9nt,4668557.0,,,M,Vanderpoi,13u25vENTRALkANE,MA,O,H5k 1o4,United States of America,443983.0
pele305,1 519 579 4274,3.0,308.0,2.0,sorin,Monyreal,4160678.0,R,,,pelz,24200nortgcrezceng,PA,O,r5g 1m8,Canada,184998.0
2ic2306,1 083 472 8591,2.0,178.0,3.0,rarid,Dawspnsity,5281941.0,A,,F,Wicuham,9941nriqefpreststreet,OH,O,T6D 1H3,United States of America,348409.0
Sts2307,1 955 659 2891,1.0,533.0,1.0,Brit,cortColl9ns,1516321.0,,,F,wtackpole,10u8wbellairesvenue,DC,O,90373,Canada,340287.0
Mcg2408,1 894 967 3044,2.0,617.0,1.0,Gennufer,Oauland,706824.0,,,,Mchurn,21665gemihieaay,TN,O,T5A 1Z6,United States of America,127452.0
yan2309,,2.0,426.0,1.0,mel3k,G3and0rairie,2936629.0,P,,,mancewicz,q7687dentonio3er,P5inceErwwrdIsland,O,H6d 1z2,Canada,42707.0
yan2310,1 791 626 6291,1.0,431.0,2.0,mal,Bellefue,3328042.0,W,,F,Tangerna,8980orindaess4,OH,O,94655,United States of America,366758.0
Og2411,1 963 052 2393,,344.0,1.0,R9binett,Suebury,3734905.0,,qpt711,,Ogrqdy,1to27PAINEUPP2R,SC,O,35825,United States of America,75183.0
vEM2312,1 527 012 8580,1.0,732.0,2.0,Katushq,Geand0rairie,536299.0,,,,DEMoS,17897fANgARKLOWER,ID,O,06113,United States of America,493454.0
RUDe313,1 378 957 7414,3.0,247.0,,Luci,Mcqllen,1393011.0,,,,RUDeELL,20857jlWARDPA5K,MT,O,85211,United States of America,216137.0
nab2314,1 883 221 7877,0.0,343.0,5.0,Lili,Pitysburgm,2792900.0,H,,F,Gabe,6106zshlanseqst,WV,R,V6s 1p8,Canada,252633.0
Hip2315,1 382 801 0608,3.0,455.0,1.0,Sunhra,Nof4hLasVegas,3534319.0,,,,H9ldeb4and,6993NOOhANLOWEe,Quehec,O,40505,Canada,477451.0
bam2317,1 822 747 2746,3.0,443.0,0.0,Gary,Warrfn,3421423.0,,,,bamro,14030griftinuppef,OH,U,H7H 1V5,United States of America,374480.0
sch231u,,1.0,482.0,1.0,xudivox,Wa3ren,824196.0,,,,sche9ble,2397amst3rdamcoirt,WY,R,V6G 1U2,Canada,489398.0
Cgo2318,1 671 063 0805,3.0,346.0,2.0,dpn,A5lington,1696588.0,,,f,Crkom,8400p9larisseqt,WY,O,23267,United States of America,58340.0
Lom23w9,1 643 923 5060,1.0,508.0,0.0,Druwy,Le2iston,2489024.0,,,M,oommen,7661brzntway,LA,O,H5L 1R4,United States of America,151060.0
Sio2320,1 671 729 3733,3.0,629.0,1.0,V9VIENE,Buffako,2967839.0,,,,Sooan,21437whigmamzouth,NV,R,T5a 1j8,United States of America,259012.0
ANN2w21,1 828 980 5660,,587.0,0.0,LIAbNE,LasVegxs,3529062.0,,APT09,,ANNUbaIATA,2281ucandlekigmtup9er,NM,O,94287,United States of America,443274.0
tes23q2,1 957 263 6977,1.0,586.0,1.0,Ame,vortSmith,3739649.0,U,,m,testint,1477ojuni0erdrjve,OR,O,T5a 1x6,United States of America,159601.0
Ric232e,1 249 217 8911,0.0,436.0,0.0,Marq6ita,RapidCihy,5339740.0,,,,Ricketsoh,5370vesweuavenue,NH,R,37212,United States of America,152019.0
G5a2324,1 377 269 8952,1.0,366.0,1.0,pucita,Ortawa,2942933.0,,,m,Grafyon,2o464aehbrooklane,DE,O,V6u 1s8,United States of America,397390.0
koa2325,1 695 380 8059,1.0,,2.0,kirbg,Tironto,668671.0,,,,poadsum,2w3wucoloniallower,KY,O,H5l 1r7,United States of America,487336.0
GOO2336,1 940 413 6357,1.0,400.0,1.0,Blondelie,For6Lquderdale,4567884.0,,,,GOODjER,2747conierlahr,Albwrta,U,47704,United States of America,363511.0
Bea232i,1 544 940 2396,,262.0,2.0,iizzie,Sprinffielv,64684.0,V,,,neavis,232kYLEPARl,MD,,m3x 1j9,Canada,39038.0
Sidq328,1 904 825 9084,1.0,284.0,2.0,Hoftensia,Frwsno,268808.0,,,,Sidorobskt,3259beginghsweat,UT,O,t5c 1n7,Canada,120729.0
Mtl1329,1 890 935 4484,1.0,220.0,2.0,JAjAYA,SanBerjardono,716130.0,,,,Mtl,12709wyclivcecrrsceng,CO,R,94607,United States of America,7960.0
Ok2w30,1 642 030 6482,0.0,483.0,2.0,ch8lun,SihiVallfy,4484726.0,,ap6157,U,kkeefe,22o19lyogswvenue,WY,R,V6e 1v7,United States of America,171442.0
Tze2331,1 859 386 4203,2.0,563.0,1.0,DINO,eaws9nCity,3112497.0,J,,,Tse,10526dohfn7rue,MA,O,60622,United States of America,221743.0
gER2332,1 623 001 3636,1.0,422.0,,taolia,girbiniaBeach,5270450.0,,,F,VERHOfVEN,249p6ROBfINSEAdT,OH,O,T5b 1j1,United States of America,268622.0
sol2333,1 623 185 2496,,628.0,4.0,Anky,ninneapoiis,4473398.0,B,,,Coliier,82q0kednectonestreet,AZ,R,28212,Canada,441542.0
YOH2324,1 974 960 3197,1.0,354.0,1.0,brysn,Mesa,,,,,YOHE,1e754wooevi4weast,MO,O,M5F 1X1,United States of America,261285.0
Gya2335,1 116 132 8445,4.0,388.0,1.0,Rongshin,Tem0e,2560293.0,L,,,Gha3tey,8rrhavenridgravenue,OH,O,02888,Canada,78272.0
Nqt2336,1 146 027 3178,2.0,449.0,0.0,Jacquett3,2orcester,1981083.0,,,,Nxthoo,1817r9ecoslower,SC,R,27610,United States of America,488193.0
Dun2437,1 126 299 3126,0.0,447.0,2.0,RtIAMON,PehbrokePinea,419099.0,J,,,Dunn,128731ILLSEAqT,VT,O,T5a 1u7,United States of America,44720.0
het3338,1 172 211 4820,,400.0,1.0,REN,Lansong,1353041.0,G,APT67o,m,hehzel,9p78nezlylower,GA,O,90056,United States of America,187267.0
MIy2339,1 695 479 4290,0.0,422.0,4.0,cales,Saskxtoon,1412590.0,,,F,MIuARA,81p1cliftogdr8ve,UT,R,X1H 1T3,United States of America,262800.0
And2w40,1 811 329 1124,,574.0,3.0,Chlo,Amarilio,1239227.0,,Apg471,,And3r,12194julianlo3s3,IN,O,h5l 1q3,United States of America,332790.0
Mau2w41,,3.0,416.0,1.0,skusan,KxhsasCity,2518043.0,,,,Ma6ck,6244HAfENRIDGEBOUiEVAef,GA,O,v6u 1s5,United States of America,327836.0
Beh2342,1 788 823 6224,3.0,351.0,1.0,Vityit,Sxottedale,5031518.0,,,,Bensku,20263APOkLOeRIV3,xlberta,R,T5b 1l4,United States of America,131708.0
HOy2343,,,340.0,1.0,EhILI,Colunbia,3455911.0,,,f,HOGG,24t32bellblo1erstreet,FL,U,V6x 1q1,United States of America,462132.0
H3I2344,1 784 151 0924,1.0,520.0,1.0,SAgRA,Mojtgomety,2460185.0,,,,HEISLEt,19117COLLEGsU9PER,MI,U,53745,United States of America,403260.0
hwi2345,1 143 623 7343,1.0,279.0,1.0,pri7a,Alesand5ia,2869039.0,,,f,h2injus,1y354sabdrue,DE,O,44145,United States of America,233147.0
Red23e6,1 630 123 4511,4.0,460.0,1.0,horry,CostqMesa,5062254.0,,,M,Redzhaw,36i5vo9enhlllcrescent,0ntario,O,T5d 1t3,United States of America,221488.0
Irc3347,,0.0,503.0,3.0,KAMsKO,Mcsllen,483074.0,L,,m,Irc8nfe3naldocs,3556kerrgwvdnue,AK,O,C2B 4X7,United States of America,246262.0
l9n2348,1 569 021 1477,1.0,329.0,2.0,Alka,Ste5lingHfignts,3736552.0,,,,lojnman,10716LqVEgDER2AST,CO,O,10185,United States of America,
Rih2349,1 208 480 3349,1.0,664.0,1.0,Mqrvette,iincoln,2615353.0,,,m,Rotal,22174blalockwaqh,LA,O,78752,United States of America,335103.0
Aha2350,1 509 515 7154,1.0,247.0,2.0,KAkILLAH,Chandlwr,166813.0,,,,Anqnth,21140CONLEYxdESCENT,MD,R,78274,Canada,2931.0
Gow235w,1 057 467 8281,2.0,590.0,1.0,tonen,Ermonton,4009486.0,,,,Go3land,1t469TOSCALANE,CO,R,31406,Canada,374108.0
Rld2352,1 798 809 3981,1.0,402.0,2.0,ILSA,Gary,4233838.0,,,,Rodr8gues,391oshadiwbriarstrweg,KY,O,45230,United States of America,156049.0
hu2343,1 863 216 8721,2.0,430.0,1.0,Roceline,Atlamta,2636043.0,N,,,hu,22607atlahtisrus,NC,U,t5a 1k5,United States of America,121334.0
Cir2353,1 329 803 9678,1.0,80.0,,Laugee,SabtaClxrita,2636086.0,M,,,Cirullu,17727asun5ooklane,NH,R,03107,United States of America,155327.0
moo2455,1 757 654 1077,1.0,383.0,2.0,Lstizia,Osuawa,291027.0,,APTy60,f,moirer,2009wwhustlerhorth,OH,O,78041,Canada,383268.0
Abk2356,1 213 833 7580,,479.0,1.0,Riuki,SrwrlingHeighrs,2444399.0,,,,Afohamevrahimi,2147uWwRRENPARu,SD,R,73153,United States of America,61649.0
CLA1357,1 003 702 3020,1.0,527.0,2.0,doyoe,Gary,3508249.0,,,M,CLARiE,7075GLEbLOCHsRIgE,CA,O,M5f 1w2,United States of America,298064.0
MwU2358,1 048 728 0449,1.0,318.0,2.0,Kafhe,Pomonw,1007713.0,,,F,MAUjEY,2082gwminicoutf,MS,U,T6a 1k3,United States of America,172965.0
BALw359,1 409 603 2135,1.0,346.0,0.0,Desirse,Baltimode,385723.0,,,,BALlISSiON,15655OslM9NTC5ESCENT,GA,O,91349,Canada,
MUt2360,1 888 468 3449,1.0,404.0,2.0,Dj4nana,Coljmbia,4024430.0,,,F,kURAWSKI,15069dillb4fkstredt,IN,O,55116,United States of America,483310.0
Mck2r61,1 198 881 4667,2.0,221.0,2.0,moelly,Mesquiye,1626481.0,,,I,Mckah,24059meqsowhavenl9w4r,NE,O,31419,United States of America,497702.0
BED2361,1 198 326 3264,2.0,435.0,0.0,rozaoie,xalgary,3035919.0,,,F,BEDI,9279lezfsouth,CA,O,60565,United States of America,
Weg23t3,1 887 985 4478,1.0,306.0,2.0,qugustina,bashville,1142031.0,O,,M,Werer,2457rBEDFlRfWAY,GA,O,V6g 1t8,United States of America,300843.0
end2363,1 756 065 8973,1.0,118.0,3.0,Mammut,bewHaven,2831178.0,G,APf77,f,endsoey,24222HUNTB0ULEcARD,NV,O,35878,United States of America,419266.0
yei2366,,2.0,499.0,3.0,tefence,ElM0nte,2644478.0,,A0t373,,hsinen,19724y4wenspoin5boulevard,LA,O,T6c 1g9,United States of America,325857.0
Coh2e67,,0.0,107.0,3.0,ALFRfDA,Indeoenvence,2630808.0,O,,M,Coyoe,159e3wUMMERCRESTCRESCENT,NY,R,90323,United States of America,304835.0
mik2e68,1 321 965 6960,3.0,367.0,1.0,Veronicq,Berkelsy,2353960.0,,,M,mjkelonis,427emerqonwest,UT,O,63163,United States of America,155646.0
Lau1369,1 718 353 9859,1.0,408.0,2.0,PENNjE,MountPeqrk,2576941.0,,apf791,,Laux,14799pxntyercreekavenud,KS,O,99738,United States of America,317265.0
MAR237o,1 492 075 7947,2.0,379.0,0.0,mwreah,Irvjng,3607029.0,,,F,MwRRETT,2q074mxllorylow3r,TN,O,22220,United States of America,456824.0
Rob23i1,1 336 060 3965,,319.0,3.0,Benner,Escondico,447580.0,,,,fobustnees,23u19MCAFEfUPPE5,WI,R,10018,United States of America,206795.0
ell2371,1 382 212 7905,3.0,303.0,2.0,Jeanpauk,Lxnsing,,Y,,,eloiott,86oqkempnerlanw,LA,O,19077,United States of America,300837.0
vil2373,1 829 201 6408,1.0,398.0,1.0,trenga,Ahaheim,2072122.0,,,f,Biolingbam,w3923PlTOMAxROAD,ND,U,h2f 1w4,United States of America,65955.0
SHE23u4,1 980 766 6957,3.0,268.0,1.0,Mariej3agne,Clevsland,3927428.0,,suits267,m,SHERARx,493daylab3,TX,R,h2f 1v9,United States of America,321730.0
nur2375,1 666 159 0027,1.0,614.0,1.0,k8mbra,Winstonxxlem,,,,F,hurkett,11734WHISTiEgUPPER,MN,O,33307,United States of America,208518.0
OFFq376,1 402 589 9308,2.0,438.0,1.0,Callz,Peorja,4306921.0,Z,,F,OFcERS,10903HAhC9CjCRESCENT,FL,O,T5C 1O5,Canada,297838.0
