AgeID,Ag,NuCreCar,MiIni,Sta,MaSt,NumC,FiNa,Ge,C,NeWor,AddrL1,NumCh,OOReF,Ph,Cou,In,CrRa,Empl
Dgn9667,93.0,3.0,,NV,U,1.0,zsekhciorhksonmtvqupfgrpgmje,,Cedar Rapids,2203625.0,WWZPPTLQFTESGQ,0.0,O,1-899-093-9739,United States of America,88112.0,447.0,General Cable
aoq9668,65.0,6.0,f,KS,M,,Cvekkvzjugahhrndrmidjpds,,Calgary,52183.0,Chjxrujupnfkncigpbmcywjkzyoq,1.0,O,1-541-695-3852,United States of America,104437.0,,"Toys ""R"" Us"
Sad9669,56.0,4.0,,SC,M,5.0,ZOMHEZQLWH,,Oxnard,239989.0,,4.0,O,1-007-280-8774,United States of America,,792.0,Thor Industries
Ado9670,90.0,3.0,A,CT,M,2.0,udwdptvgekvaiqgrhsogcabzww,,Orlando,2767366.0,Vrhzatsidclblopzesmcjtgvpzucrhxqdqhiwgpibdgj,3.0,R,1-413-101-7772,United States of America,,621.0,Dell
Vmi9671,18.0,2.0,k,ID,S,5.0,Unwtumzytqqnh,M,Augusta,2497914.0,Mcfloylpncgezyarkxazhpzbzvohgmslmvkyiion,1.0,O,1-591-593-2209,United States of America,341013.0,658.0,Bucyrus International
Hnj9672,42.0,9.0,j,SC,S,,KMRIMFFEVPLDJTEIOHKBGBV,F,Dallas,2766304.0,iyharocbthpk,1.0,O,1-720-657-9962,Canada,485066.0,584.0,Community Health Systems
dei9673,47.0,5.0,J,TX,M,1.0,ifpjvgqcrvpnvatimdiemqnnn,,Idaho Falls,,Rxobtjvropvgqomehvhrqapchbshyvhrvqtroioluaruajdqrjk,0.0,O,1-519-930-3145,,75434.0,678.0,Adobe Systems
XWZ9674,4.0,9.0,p,OH,M,5.0,TTQIBERP,M,Springfield,842909.0,Vdvwkbvrujwktcnpozgjekxcpdkqwxsxkpezteedgsexfeclyjurwttm,3.0,O,1-308-247-8605,Canada,414049.0,363.0,Sonic Automotive
orz9675,24.0,0.0,,British Columbia,M,5.0,Xkinmsfostoh,,Mobile,1984905.0,Virwbwjrnohycqnqgovdfsdphlxxnqbeneiupgwvcgaahakuobvplmqeh,5.0,O,1-055-588-7882,United States of America,428708.0,735.0,KB Home
aup9676,0.0,6.0,,British Columbia,M,2.0,WQJTDQLCHVSFPGXGOCZTLGRGUU,,Dover,,IENCJDBLRAAUMLC,,O,1-958-444-3864,United States of America,39844.0,478.0,United Refining
yfc9677,75.0,1.0,,NJ,S,5.0,ZHPPUJDPYFADUTLLOFZTAQZLB,F,Chicago,1768786.0,lxqnxkrkh,3.0,O,1-571-946-4731,,478282.0,601.0,TECO Energy
Gmm9678,86.0,2.0,,IA,U,4.0,jokoeckxauevwkuyjrtol,M,Overland Park,1753547.0,Gudlptbdjsxqnekngcdutxvqisxerztxedmazjkkjlciphansqwoheqiossztlumbitckmem,2.0,R,1-274-031-4367,Canada,398282.0,360.0,Rockwell Automation
Fax9679,63.0,9.0,D,VT,S,1.0,DYTLYIUADXKYVHFVZLPPJCWQKN,,Inglewood,1629815.0,guexuyewomivukp,2.0,R,1-013-497-5463,United States of America,118446.0,344.0,Allstate
Rjb9680,85.0,1.0,M,WA,M,1.0,Csjmnqmwqbnaib,,Los Angeles,475073.0,Cbslaopdrfxpdehicvm,5.0,R,1-339-574-0564,United States of America,81725.0,491.0,BB&T Corp.
MQE9681,36.0,3.0,,KS,U,3.0,Tmsyhvujtxhippz,m,Birmingham,778154.0,Alszbfuucozscrfcxuavokuizaofkfvvggvmtrykszvr,3.0,O,1-036-625-3420,United States of America,351317.0,747.0,Health Net
Jxc9682,,,P,ME,M,0.0,Wwooapxnfrzpkigoabgjj,M,Laredo,2754129.0,EMGPPNCSDAPUPHMBRTHZLWIOAXUTHIBMZYSFPNZGJYXLKMWTIFRRTDBJSXAM,1.0,O,1-689-457-5027,Canada,389550.0,365.0,Jacobs Engineering Group
Mzk9683,71.0,7.0,A,GA,M,2.0,Nwexrqlextlxmgnjcqqbbveqn,m,Mesquite,856092.0,Jvlooqpnvwsrmpeohmyhesjjmbrdxrrnxbvzuduxxcpnfkldlwrreiqsxhtlgcwmfthbsuab,4.0,O,1-104-467-5384,Canada,327758.0,644.0,Thomas & Betts
Vpr9684,83.0,0.0,U,TX,M,0.0,Mdbhgqse,,Berkeley,3946401.0,Aitqdlprfkarfhuipmsjjpnbvjpfzjadadhwnoaexrcwegtoairukwevppz,5.0,O,1-939-928-9518,United States of America,473327.0,667.0,Hershey
ter9685,2.0,2.0,,KS,S,0.0,ttlcyilgrnrkoqujxhvdq,,Oklahoma City,1772756.0,Yzbshrkfprewjifcmouyqbrgpmhxuoffuqynyfltssbfabkfpcvqihjdcanowmanpermxmhfkmnpnf,2.0,O,1-855-338-8338,United States of America,78196.0,404.0,Peter Kiewit Sons'
BVB9686,5.0,10.0,,AR,M,1.0,Zqaqqhfmex,,Naperville,890225.0,CBCWBFHKXPUAACGMFABK,0.0,R,1-663-637-9407,Canada,369645.0,302.0,Biomet
Rtr9687,45.0,,,IL,U,2.0,Czgorvh,h,Washington,522058.0,WKEUOQOKPOTBKNPWOVECORFMTMACTGDECSPKT,5.0,R,1-253-522-7670,United States of America,387813.0,715.0,Helix Energy Solutions Group
Gqm9688,16.0,7.0,,Newfoundland,,5.0,NGEJMRQLMSNFY,,Fargo,729468.0,Fwwtcmiwanzqbzvkcrtuafzeuqcolhxkteqhrycccsthwocdvvos,3.0,O,1-518-921-6896,United States of America,224373.0,569.0,Peter Kiewit Sons'
twx9689,30.0,5.0,,LA,W,,ymruyjhcy,,Mesquite,785210.0,VJXZFNSREFDIOSVGVZPOQLFQJVTDEFGYRJPPLFZCMJNDPCYDWVZEEDICAZMPWKQLLVGKDFW,2.0,R,1-940-990-0427,United States of America,411588.0,427.0,Metals USA Holdings
Nya9690,,0.0,B,NC,M,1.0,byqdkczfu,,Lexington,3678733.0,Smadqwikhkpifvjxgegdkcgrsgaqettntjzatalmmjjeaonihqyavkumyufnalesjt,2.0,R,1-398-166-5292,United States of America,131727.0,469.0,Corn Products International
lqb9691,28.0,8.0,T,TN,M,4.0,Gdgldkayulaoxnozf,,Syracuse,2362008.0,Doajfbrrckejgucpnifghadcilhbfpxhiugmk,1.0,O,1-927-097-0868,United States of America,418095.0,765.0,Select Medical Holdings
Sgj9692,81.0,9.0,f,IN,M,1.0,Pjvchi,,Rapid City,1148605.0,Oliqrykeuivkjzepwiynwmkxtxmuzouhl,5.0,O,1-737-043-5199,United States of America,176403.0,612.0,Dow Chemical
Nxi9693,72.0,8.0,,MT,M,5.0,Ldamerzhuokhafpnsernyn,,Austin,725507.0,dbbubzuciqhezvzgkhgqlprsbhvwijsdbzuwohqybkqroxixabrku,5.0,O,1-244-217-7148,United States of America,480921.0,446.0,Tractor Supply
dsc9694,100.0,6.0,K,LA,S,1.0,PRTKUOEOWIYRLZGQPWZQVWOAIWX,,McAllen,687245.0,civievlepfgkdwyltopuqeasutvqhlodxgqfzbcczluakmdbglcetbgajsafvtsvmddmqawdl,,O,1-615-809-4057,United States of America,135544.0,729.0,TECO Energy
KES9695,27.0,9.0,r,MT,U,4.0,KBBWMXZHXHZADPCDERS,,Phoenix,3128364.0,cqzxonxozogidiifoczdgptqhzlntfvctfawdfbabhfyrkpxocyfmtgtnhqzvpmdcrppcchrlpy,2.0,O,1-947-023-7069,United States of America,141282.0,536.0,Jones Lang LaSalle
Ioy9696,79.0,,s,HI,W,5.0,LJNHLXQTH,,Hayward,2019975.0,Uafdysfm,0.0,O,1-804-557-4843,United States of America,124643.0,392.0,Molina Healthcare
Chf9697,62.0,4.0,,AR,U,,daxfaprrmzeykfeguolfdcl,,Allentown,3947994.0,ZQUQOMDHNOJSKVTCIHN,2.0,R,1-449-118-3915,United States of America,30059.0,710.0,Eaton
udq9698,6.0,,,CO,M,3.0,Rqancsledlrxhtcjxuwwafu,m,Waterbury,1117777.0,Wztotdcatgkfpqfvrglvzixuwvenbhdrqmjfimvfuhh,0.0,O,1-792-399-2590,Canada,161910.0,509.0,Graphic Packaging Holding
Tex9699,,4.0,K,MI,D,,mncutykiznpbbhydazphmnlrhlabb,,Lincoln,3699271.0,nfemyqjffpkcovojnufiibxpsusvfxjfusza,5.0,O,1-144-991-6718,United States of America,188636.0,494.0,Universal Health Services
nsr9700,43.0,10.0,,OK,M,1.0,Ifgbmvda,,Saint John,3390554.0,Rfyguulihuwwddjncdexklacma,4.0,R,1-249-519-6691,Canada,192899.0,451.0,Amphenol
uyo9701,,,l,DC,S,2.0,Slxiqybx,,Fullerton,2595389.0,vdaeasowkswwmglkypemwpjblxcvqrpsusvmigr,2.0,O,1-168-431-2457,United States of America,131135.0,544.0,Cracker Barrel Old Country
Kni9702,95.0,3.0,,NE,M,5.0,JNUXCRGKKQJUDVNTDFKQBADGLVBS,,Boston,2461368.0,Mhmanzfbleqexvhetpsbchmmgznhbusdbfgfgwciaxfsdwbrrydtmweqkffpf,5.0,O,1-328-227-5957,Canada,179290.0,,Scholastic
Wvv9703,6.0,1.0,Z,RI,W,3.0,JXRESDTVVPINEIMUEIRRNOXOEIKM,,Raleigh,2313032.0,VSMEQDNQCNRBDTWAOMS,2.0,O,1-909-047-8936,Canada,346151.0,607.0,Cardinal Health
OKM9704,72.0,6.0,,British Columbia,U,0.0,chlqwmvvbgbpjwixsdso,,Lancaster,1248101.0,Fcvqxyflsjliruyuutcattfjsmjxalrkblj,0.0,O,1-385-703-4324,United States of America,361254.0,739.0,Delphi
zpp9705,98.0,8.0,,ME,M,2.0,GAAXRDUMXJRYOHN,,Sacramento,3651964.0,Givecuumchckjaeseesvxqwenwqyejjvklclovmwveiovmoggjepeuohdlchnfxenpgghptxboer,,O,1-944-594-1754,United States of America,412022.0,361.0,PolyOne
Msa9706,12.0,,,WV,M,0.0,oosmwjkahdkkecnrmvvdk,,Toledo,,WOVTHDTXOVTXXFPNTCBPXRBGXHNRPPKQVDRASJTLIGYWAIWRTRCJPPWNIIKJCOQ,0.0,U,1-090-561-3869,United States of America,103144.0,836.0,Analog Devices
lkc9707,48.0,5.0,,British Columbia,U,3.0,okaztdsfkk,M,Victoria,901782.0,Qozfxaewqbkkqd,3.0,R,1-038-513-8916,United States of America,121611.0,521.0,Cooper Tire & Rubber
Xbb9708,61.0,10.0,f,TX,W,4.0,Ppuhidwnvambjyqlfh,,Milwaukee,,Urhnihufkcbvrrpfsvxzbfjordrtdfoijcqxhttsio,3.0,O,1-894-515-7591,United States of America,475893.0,782.0,Ryland Group
Udb9709,82.0,4.0,z,ND,U,1.0,fimztfztxff,,Montreal,2133261.0,IIPUQLOQFRJK,4.0,O,1-142-702-3953,United States of America,464301.0,492.0,Sprint Nextel
mmi9710,90.0,1.0,S,NC,S,0.0,Bsbvbjcvtsotmgq,m,St. Louis,995044.0,Zxjgshkiclbokdsgmzxnpsivmznprrcvhnexvfirgydxzjonkqftgnvmknm,0.0,O,1-668-043-1872,United States of America,314885.0,,Union Pacific
Ips9711,18.0,2.0,x,WA,,5.0,MNUJDQHFGFGBWFZA,,Newark,2211836.0,febxumwqdhjhuvodqosqsuyzmbmkwpzifmuzypltalpwlij,1.0,O,1-582-913-5759,United States of America,499232.0,649.0,Pilgrim's Pride
hir9712,47.0,5.0,,OR,S,2.0,Iqfdztgsksrfloyq,m,New York,3913615.0,Ltctlurhbforfvngjnhugtiaihxxtynrjklfkt,2.0,O,1-075-910-5493,Canada,,386.0,Airgas
pnx9713,70.0,3.0,,WI,D,4.0,jvsdtimhytwtflxtxwwnexpfeenwp,,Irvine,501692.0,Zsfqbeozlgwtsmaeocvgpfslyewrlcnnuskpffscxwp,5.0,O,1-444-526-8440,United States of America,376966.0,664.0,Abbott Laboratories
Ocp9714,21.0,5.0,,OK,W,3.0,nkjsrbyh,m,Chandler,3318801.0,Htprpphhvfjugzfgpbdgjxmbq,3.0,O,1-414-351-2921,United States of America,417819.0,821.0,
Vce9715,88.0,10.0,,NJ,M,5.0,Kptstn,f,Sacramento,3906230.0,Vmvawldllbcdlodvdoxznuxcuoffhohgcvipupoghywmywymttlz,5.0,U,1-601-041-7304,United States of America,181317.0,683.0,Micron Technology
HBH9716,5.0,3.0,u,HI,S,2.0,Gmmbxiihahidnzwqxqgomzdrkvbaer,F,Tucson,3078341.0,Ndqwytvdosnl,0.0,O,1-011-770-3136,United States of America,322935.0,560.0,NCI Building Systems
Hse9717,82.0,0.0,,TN,S,4.0,Bzhrta,,Windsor,2172994.0,qpemzizsuwcjtcamwvdubmfmzakbwrsummjzcxpqvgqnkynbeecimcmlibhcffzsbyibknmw,0.0,O,1-134-713-5400,United States of America,340623.0,790.0,
VXX9718,77.0,2.0,i,OH,U,4.0,YWTJGWVRAKRVCRKOKCJGBEK,m,San Diego,1090017.0,Thxtyzvwinxjyubofnhryojtnpjyyvmtqmgvywsfyoiirhb,3.0,O,1-903-001-3397,United States of America,76246.0,334.0,AutoZone
Vmf9719,80.0,1.0,,MN,W,0.0,Tnllrewsuaaygzjgrieverie,m,Oshawa,31902.0,vsifemhnatfbmvwifmieeucfqlhjqaoyvmlioqwglzhdalj,1.0,O,1-497-787-0410,United States of America,212640.0,807.0,Steelcase
evj9720,41.0,10.0,,OR,M,4.0,Nbqgguaetcaxlxfafgumrsnn,m,Fresno,1842743.0,Wpupzjehkxcmynqsekddkviszshgqpcwjpcogpabznamyivdhsgmhwdiwnkwkndiyzkxnz,4.0,O,1-306-765-7201,United States of America,27123.0,372.0,Raytheon
asd9721,78.0,,,CA,U,1.0,bmyxstqbjpcoyrnwyc,m,Pueblo,1954597.0,CNKHTHPTHLQGCJIRVRWVBSPXRLLELRMVSDBKNEXCFPNOCTWQSAZYNHJVXNZHTSZKKYYQSLMYOXRDUH,2.0,O,1-927-838-7243,United States of America,428212.0,447.0,CH2M Hill
Ieu9722,68.0,6.0,F,AL,S,3.0,rvoxbnvtuspyuekezqee,,Fullerton,3002681.0,Tgcxqherqidosnnfxmubhzgduhqkto,5.0,O,1-437-699-8957,United States of America,208135.0,588.0,Metals USA Holdings
kfi9723,76.0,3.0,p,CO,M,,fmgcgqpsgyf,,Lansing,264407.0,Ytvajkiadowxdklppplpavpbfknrbotjecefkvdhnpuqybrkxqmaadrsetwisygreowbloscvutcwt,5.0,O,1-218-324-5533,Canada,,400.0,Texas Instruments
FJJ9724,12.0,0.0,,Quebec,M,1.0,Wqjhuogww,,Evansville,1001820.0,JXQHUWMYMIHOATAOMHSRCGWZRRQYGUPXIPSHXBNPXWEUPPPTJDHSPMKHRKGOHEOYW,1.0,O,1-715-615-5940,United States of America,447022.0,432.0,Leap Wireless International
VWN9725,5.0,6.0,a,AK,D,1.0,HNMXQGGIJSTLFFHG,f,Mesa,2798572.0,Ufebhydwrkpsaflolngthahmamolvqqaohfwlfolhbahodvuuvcqiheeim,4.0,R,1-665-357-7789,Canada,383912.0,848.0,Safeway
Txo9726,27.0,3.0,A,TX,S,1.0,nwiicmqzbhdsoxtfvnnq,,Milwaukee,1918410.0,,4.0,O,1-329-612-7351,United States of America,196459.0,728.0,Guess
Vkb9727,91.0,3.0,y,MO,U,3.0,Afxxeifpljujqrsgfghdunvo,,Plano,1158545.0,Vwsjdftdihutxflugoz,0.0,O,1-729-753-6101,United States of America,469095.0,725.0,Eli Lilly
Yph9728,94.0,8.0,,NC,M,2.0,Gwjiyyklkiijtdawgoowmqf,M,Scottsdale,,Dcusbqetghigsrhrpmdluniuzuahpox,2.0,O,1-634-922-5897,United States of America,257503.0,743.0,Cisco Systems
dop9729,18.0,8.0,F,VT,W,4.0,Uwrfslssammwtx,,Philadelphia,2009083.0,Wjwmrzuotwrcbmenlaxmgessevhyuz,4.0,O,1-339-811-1218,United States of America,394763.0,756.0,Snap-On
hqy9730,63.0,4.0,,WA,U,5.0,ghsjtmuerdjwfzlwem,F,Saint John,1615971.0,Ldeatyzcdbwnigrxazn,1.0,,1-640-831-4740,United States of America,322195.0,668.0,KBR
Qcf9731,38.0,4.0,,PA,,0.0,Jtmjipthkcmtwkoe,,Lansing,256039.0,UIMAPJAUWHCTMXZWVLBQLLIYOSJXCRAJSEBWTTDVUEZTTCSNTKRSPMAUNRNJEZZJWLTMMKHUU,1.0,R,1-265-245-5768,United States of America,410099.0,810.0,Entergy
GDA9732,3.0,0.0,,IN,W,0.0,clzlsujzhgbqbmss,m,Greensboro,3250398.0,Xufeuuepzgrsfapokgpjjriekiohmhxoemicmjl,5.0,O,1-913-446-2689,United States of America,66652.0,581.0,Oceaneering International
DKK9733,41.0,0.0,w,IA,D,5.0,Rwdpgb,,New York,3280363.0,qzclwaxdmrmzdoqmzadogolsglybzxisoj,1.0,O,1-551-223-2543,United States of America,440258.0,693.0,Del Monte Foods
KHE9734,73.0,7.0,g,NJ,M,2.0,LTNJGRIABCUBIWLXXRLYMT,,Grand Rapids,2841008.0,SLLXKGRDFJCTZFVQVTLESKXTYZ,5.0,O,1-894-465-5565,United States of America,167562.0,531.0,Western Digital
Zbn9735,48.0,6.0,q,Manitoba,S,5.0,AJFNSIBUTL,F,St. Louis,3582446.0,KQENNFVBCJKAUNTAFOTGFSIRGVXATBTRYLINOVJJLAYTQXKXAPUIYAHJSZVEZTKRMWRGXGHJZYDSN,1.0,R,1-117-340-4152,Canada,498721.0,611.0,Icahn Enterprises
Loq9736,91.0,,b,GA,W,5.0,Krzczgd,,Buffalo,1390504.0,itbogpscqbnleshjucuelcapdvhyzvwhwkebdjgqrqhzuvcpmaangjoszlfmrurclxxdzf,5.0,,1-713-198-0317,United States of America,437438.0,827.0,Casey's General Stores
Jls9737,,3.0,q,NY,M,0.0,Ajvnxxdpvsenvtaivxqptfotiwby,,Scottsdale,3629595.0,Lmielnb,4.0,O,1-324-690-0496,United States of America,,740.0,Owens & Minor
wtg9738,98.0,8.0,p,MD,W,5.0,Fznvsqtncdceenrq,F,Chandler,227315.0,JFBZXTQGUONQFDMVPUYBLFCBHKO,4.0,R,1-019-035-8513,Canada,271547.0,614.0,Amgen
xfn9739,53.0,4.0,q,MA,W,4.0,pplvkhtumihxjuo,,Newark,3498913.0,Xmaxcuegaeeelvdjsxpewixbxz,4.0,O,1-159-720-7051,United States of America,122003.0,526.0,MSC Industrial Direct
Yho9740,90.0,2.0,,Manitoba,M,2.0,Ppqtqqax,,Coral Springs,2723921.0,IJDYWPAVPOEFAQCBVPJHIZQVLBFTNOKNYW,,U,1-376-345-5653,United States of America,394116.0,840.0,Werner Enterprises
ioc9741,9.0,4.0,p,Manitoba,M,3.0,Eqlohthzrfpmiwjyunxikuqtiwexg,,Boston,1439744.0,Ufiicgtrigaqvmwsfrhzmfqpmkbymj,4.0,,1-195-028-2007,United States of America,143799.0,,Waste Management
Vux9742,37.0,9.0,,MS,S,3.0,guqhigtnglfmobu,,Palmdale,2721559.0,Nkiowaeusu,0.0,O,1-308-365-4420,United States of America,312994.0,361.0,Air Products & Chemicals
LGH9743,42.0,1.0,,NM,M,5.0,Pkqughbahdkwosmvzik,M,Yonkers,3509245.0,XZGRSBUYRCRRYUOIPWQNICYKINPLK,1.0,O,,Canada,354207.0,580.0,Constellation Brands
grs9744,99.0,0.0,,FL,M,0.0,Nzmggzclyfhugalhdumlcshwdhk,,Allentown,2852522.0,FLDOYMLKRRRYMTJZPGBHQZBXESSRVGSSF,2.0,,1-795-145-9991,Canada,243914.0,547.0,O'Reilly Automotive
MBL9745,48.0,1.0,f,New Brunswick,,5.0,Muxso,M,Richmond,2391361.0,MWHQKCMZKJEEGRODBNWAAENVTLKXELJPUJYOVFZQXNAD,5.0,U,,Canada,187633.0,523.0,SunTrust Banks
IFB9746,36.0,2.0,O,NC,D,1.0,Jnanbfemqdlngfdgtqzfrir,f,Waterbury,3806448.0,KCVOJYWMMLIXNJWYWADJVPLDVQD,3.0,R,1-499-752-2335,Canada,457959.0,570.0,Motorola
Sru9747,,10.0,S,MO,U,5.0,YVUZGSDBLCQMMGUCXSJYWUXMAOICMK,f,Santa Clara,2348293.0,Vbkxfjjqcqvgncfngarntiurvdbmktgmmcn,2.0,O,1-971-778-0152,United States of America,279576.0,729.0,Cigna
Esq9748,8.0,6.0,h,CO,U,1.0,Sxetblyk,,Newark,2794519.0,Sdrjwsaptcszruufsdccnylxdghedyevypbffvmbdcabvculchhujaprddwiilmfarqrajdovquiio,5.0,O,1-327-221-7261,United States of America,76307.0,453.0,BorgWarner
Jbk9749,69.0,10.0,h,IA,M,3.0,Kfbfowotjlwo,,Costa Mesa,3981941.0,Hvphoca,0.0,O,1-266-735-1050,United States of America,150356.0,501.0,Pep Boys
dri9750,7.0,2.0,X,ID,U,5.0,ssrbwwffqqliqbdhsicmxphh,m,Hampton,2484656.0,pwuodgaxedouvomssqqljtsowqcyqsxvnpwwbahveoxzkljnw,5.0,R,1-235-910-5247,,281781.0,737.0,Duane Reade Holdings
CLQ9751,22.0,7.0,V,AL,U,4.0,ZKMBJNXFPMVPAQXWUWCZV,f,Fairbanks,829464.0,PMZKRNELCQTMEKRASKPDYIORYKJKETUXVHJDCGZUOPKK,2.0,U,1-222-954-3222,United States of America,480928.0,663.0,Metals USA Holdings
Wde9752,57.0,5.0,,HI,M,0.0,lznkwntxerwamaajtniomnwgsjfbhl,m,Miami,2766748.0,Vmlanumikunrntcwrthzoraimoodvyidnhvkvqohw,0.0,,1-367-453-5459,United States of America,47477.0,455.0,Avon Products
Fus9753,96.0,8.0,V,Prince Edward Island,U,1.0,EADMDJ,F,Victoria,3851436.0,mireswmbvwq,4.0,O,1-440-119-4367,Canada,,716.0,Markel
AWZ9754,5.0,9.0,,AL,M,,Opjbcjxfxuskolcpfdklhvbpauk,,Charleston,,feawwriypqivvzvjmauhekiquhbzryrwzwhivsxjeepbutqswwitgxvtfbtzvad,5.0,O,1-017-402-7313,United States of America,202337.0,394.0,BE Aerospace
EIW9755,10.0,7.0,,SD,S,4.0,Egbohdxj,F,Tampa,3438394.0,Qlgeewyjfiynrgzqgfniakbwdolkpvrbutudqcgavmzqyh,3.0,O,1-634-288-6589,United States of America,259743.0,624.0,Burlington Northern Santa Fe
bom9756,19.0,4.0,W,MD,S,5.0,KUWKXBDYGMLNEMIGHVGBXDG,m,Lexington,1952019.0,Jsdmzvimmsflmqjpgletxgixlfurgsrptljflonjgfdeqhmslpaghiquyukguieonodkeujwvrf,2.0,R,1-815-478-3247,Canada,473020.0,822.0,Sauer-Danfoss
WPO9757,95.0,,,HI,S,2.0,dgnompdthfzadyhxfmldgzbmnkxgm,,Sherbrooke,1002370.0,TFCORORJWITRNNBJSKQHSCSZCSPFBCRCFW,0.0,R,1-430-006-1717,United States of America,350535.0,742.0,BorgWarner
Ewe9758,95.0,7.0,Y,Ontario,M,1.0,Tkytppdfdunrpkrdeffvuecx,,San Bernardino,401126.0,BSMKPO,0.0,O,1-408-553-9606,United States of America,495731.0,744.0,
Gdp9759,17.0,0.0,,HI,U,3.0,Ftcyvmu,m,St. Paul,738712.0,TELKSJLXIATKOEQLHQUWDRAIEOFFHUJAE,5.0,O,1-512-806-6987,United States of America,266068.0,804.0,CarMax
pkg9760,2.0,3.0,,TN,D,5.0,czjoztkmdfxwkyd,,Laredo,368588.0,MWRUEFFWEERWRDVLHIDDDNBEKDVKSVMTJRHOMXANORMAAGCUTBRUGAOBAMVNSZFTDOOVVPBXIPNKLD,1.0,O,1-127-705-4220,United States of America,13742.0,740.0,Realogy
Ppp9761,50.0,5.0,T,MS,U,0.0,Kjgwnnhsehqrvsiclwvwpacfjvfe,f,Montpelier,2868652.0,rngmtjwbwrzfxfajctsvjdqzykblrxmudkufqkbb,4.0,O,1-597-278-9123,Canada,158464.0,643.0,Domtar
HTN9762,3.0,1.0,,RI,S,5.0,Efqlfsphlpxdrxidilgkidtlwlspg,,Warren,3706122.0,Oljgbjqntydnpx,5.0,O,1-310-889-2244,Canada,217501.0,537.0,Expeditors International
Jmb9763,35.0,6.0,V,UT,M,3.0,WAYLTHPURYPOGHLNBAYVDUJ,M,Columbia,,Thjwtusfbqsvrpuciwvahwdhlkunjssdglraxehjrtdecxpfyvebrslfw,5.0,O,1-176-469-4736,,360528.0,838.0,Reliance Steel & Aluminum
BYA9764,29.0,0.0,,WV,M,3.0,Wscyllvnbowqr,m,Plano,126280.0,tchchmwdxcaogigxlwbwoudqikrokwbiiselnnuxhszrislptmtykae,0.0,O,1-126-977-4741,United States of America,249634.0,673.0,Archer Daniels Midland
Lfg9765,70.0,9.0,J,NC,U,3.0,Lactuq,M,Erie,3391430.0,,4.0,O,1-640-749-7987,United States of America,19012.0,673.0,Snap-On
aui9766,10.0,3.0,,CT,S,1.0,Ojrishnnz,F,Eugene,3857035.0,Qyrgvxgwvcsffvsncljmhvooctrpsgskzrroqgnmtaolgtxslc,0.0,O,1-128-600-4335,,260411.0,690.0,Rowan Cos.
Tse9767,,6.0,,AZ,S,0.0,Ldolidetvrnnzguynkqcdrjioo,,Yonkers,998642.0,yuglprxvxiozxefdhazbscxegutmbqesfuxucwpmqdtmomuqnkwiqpoqlfkocxa,0.0,O,1-391-125-3176,Canada,428633.0,313.0,Jones Lang LaSalle
Qqj9768,63.0,0.0,w,MA,M,1.0,CJOTPKTDJPMAOQLMQNAA,,Provo,356647.0,Pdcxlwbpaxnmkkxctgxotbnsorhqijulljjdehwppcmpevdgnxdfojcvosprbdkcqqhdhcnc,0.0,O,1-489-334-9152,Canada,485730.0,561.0,Valassis Communications
pwv9769,80.0,6.0,v,OK,M,3.0,BNXOWHHQLBADSKKRIWQN,F,Dallas,,Fdntqquolg,1.0,O,1-527-060-6688,United States of America,376278.0,678.0,Superior Energy Services
Rvb9770,,1.0,,WI,S,5.0,Vdftmbecnrmrtnussseslkjhmpzw,m,St. Petersburg,1736087.0,Ptalsqkabslroiszsddyqijqusgvfhphvkuwsdembbtfqqnzfqdrpipsqqmoaujuaud,0.0,,1-842-863-3693,United States of America,483333.0,391.0,Bank of America Corp.
WIC9771,68.0,8.0,D,NY,M,2.0,Bndsaihcj,,Madison,2551540.0,XYTNPKYBCZWISTEVTGQDRYEWOFUEOCELPQMVUOMEI,0.0,R,1-631-365-2065,United States of America,240007.0,556.0,Penske Automotive Group
Zje9772,69.0,1.0,u,ND,D,2.0,etnijqehpykn,m,Grand Rapids,861964.0,Evtzfybzzzhirauewbwauynjzriiyfjvag,4.0,R,1-783-817-4776,United States of America,334773.0,730.0,Colgate-Palmolive
Jba9773,98.0,2.0,Q,Ontario,M,5.0,BCKMOSHP,,Jackson,,qzomiq,0.0,U,1-775-482-3616,United States of America,270739.0,718.0,Stryker
Dsg9774,36.0,5.0,,SD,U,5.0,Xgrkfvcy,F,West Valley,2891160.0,RBXDIEFFGNGGKAEKRTEQLNMCWEEAJDWHZWSQOPAAUJOCRHAVTBDGDQWHCIOGALHUTCCCLD,1.0,R,1-188-214-9956,United States of America,415362.0,575.0,Service Corp. International
VCH9775,82.0,5.0,,WY,U,1.0,Gobtbtgnzoctabef,,Philadelphia,520676.0,Eosdhkptggmjn,0.0,R,1-689-730-8281,United States of America,440482.0,720.0,Service Corp. International
udj9776,92.0,5.0,d,OH,M,3.0,Gbjistzh,,Omaha,910547.0,geytpqgpmnnnerimzpeioedmczddgtswkhpvadxsiomztlsptiyrxifxglmpp,5.0,O,1-185-666-4477,United States of America,414410.0,320.0,Occidental Petroleum
lhr9777,27.0,0.0,o,VA,,5.0,Inhwqohdlzpo,,Columbus,178958.0,Rectcvxesckqcylohqovcpqzrvzcybkjmmxybuoq,4.0,U,1-400-323-3151,United States of America,493647.0,403.0,Belden
