MaritalStatus,AddressLine1,Gender,AgencyID,NumberCars,FirstName,Income,Phone,LastName,NumberCreditCards,MiddleInitial,NumberChildren,AddressLine2,City,PostalCode,OwnOrRentFlag,Age,Country,State,NetWorth,Employer,CreditRating
D,Gaawnakuhngvvlmryrfhcwm,,WKQ5785,0.0,Njbhltkcjvqqvztlfcjokzz,48907.0,1-937-150-8557,WKQFRSAEV,8.0,R,5.0,qannfozbvhejehhlscwgkxrcbhpswhxcoqvxvmkrpkrfpcebajefqtnfgujc,Pembroke Pines,Dqytnfzg,O,67.0,United States of America,Ontario,3184440.0,Dollar General,691.0
M,qgieqwfdrslcrzvqqxuvikrtknzfudljeixkrdtklqacfjdprjovccbimzmdgixkjxagtkpihkxw,,ssl5786,3.0,gkzhqkzzrx,57332.0,1-297-829-3458,sslrsfhizu,4.0,,5.0,Klbuzxxnxzrbesejzjzkotpqrmcvoopdukbtnupazomifpowkixvncihsoygorotjhleq,Milwaukee,Yxttojahhmgu,O,31.0,Canada,AL,2946563.0,Jo Ann Stores,431.0
S,HJQSFDEJCWVAOHEAVBHPLTYQNMQLJSUMXTQFNBUYKQWRORFBRNTDBPXKQPSAQF,M,iaq5787,5.0,vjovioocovxrdo,114585.0,1-340-898-0539,iaqfyhyff,5.0,,1.0,Trvqmafknbsougrhiofibisipmezgmuerdiybjrafancbuywauxwuvjypsey,Hialeah,Vsaedzxxri,R,49.0,United States of America,GA,602774.0,Fluor,712.0
M,Yphwerkwrszfsrckwjgmjqdiavausfnrebiosnlz,F,Xbu5788,0.0,vgakpnjnxcvszualu,25625.0,1-624-109-1727,Xbugwtdbbjckvjgtfmptprpworha,7.0,,2.0,Tthsxdsvwxdxuyptbbczeikca,St. Louis,Hmlvhdhw,R,49.0,Canada,CT,1471635.0,KeyCorp,656.0
M,ZSLVIUDWSLBQIESUHUBIUKRSCTPJKHXNTIBQWWVSEEMNYNXPHEVLT,F,Vgz5789,2.0,qeqqreqyvkepwvop,220313.0,1-714-585-9633,Vgzzxjseqwciyzugnkjqnvtdb,3.0,,1.0,Jwdjwfpsppnbbqemtvn,Jacksonville,Mqevvhlxvv,R,22.0,Canada,ID,3773816.0,FreeportMcMoRan Copper & Gold,
S,,,XGJ5790,3.0,IRGBQNOTNRXUQQEICW,290703.0,1-624-044-3060,XGJRWDDOIJLOJ,5.0,E,5.0,ANPYSRFGVOZGWIJZYWVUXJZRWDOWKDUHMUMTFVECVGLZQQLFOOTXMNCLVFSITPSVSGNQE,Kansas City,Iokmrgsjecjx,O,94.0,United States of America,WY,3196909.0,AES,435.0
M,SXCDIFSLHCVKPVSSAUEOORUJNJFKPRFLSZIHLXGECWTLQMMPNZYJDTTERAIJBLDNAKZOHVAW,M,naz5791,5.0,Jbubzcxxhdbhludaso,460718.0,1-597-840-1855,nazpxqujxpxrhldgdkbrquwi,5.0,k,,DRTIRMODXFVUJBITESHBIDAURJGUKLQPOFPI,Riverside,nnkqzz,O,,Canada,Manitoba,592138.0,BorgWarner,608.0
S,Divrxhfsooj,F,Euv5792,4.0,Ulgeauqtbuqu,431662.0,1-564-153-7282,Euvqzbgmjoksgdflhqrmbbkafgfd,8.0,o,,Uoseyorinltbtekteuibfsnfftuqjorwcckjokhjlhmlaeuvcafvql,Charlotte,TDTLYJUTNU,,85.0,United States of America,Quebec,1815595.0,Medtronic,672.0
S,,,Qvv5793,0.0,XPBBGEEBXXPYUMFZ,181143.0,1-493-222-0620,Qvvtoumbbyrfwedwuznyitjtk,3.0,L,3.0,xpqjhcuksdxznzxnmhtrotpimettsazjaaafrjhuyonnjarhrmtutzhuud,Las Cruces,cwokb,O,88.0,United States of America,MS,3704630.0,Universal Health Services,361.0
W,hjkqkmjtcsywubqytgkvrdiwcgtxhka,,grx5794,4.0,honvqjpdnqmlsk,337318.0,1-484-821-7541,grxnfsvputvooegzbsojmofjcjob,1.0,B,1.0,Waefnluakcajnoinrcenayrelxnymbheh,Vancouver,Sgxfyf,O,65.0,United States of America,PA,729648.0,Casey's General Stores,602.0
U,IMPPPEQIZXOXSCPKOAXEBDRXJQJQKPCEGZFIQMRTLQHWROTEIDTXMM,F,Vmq5795,0.0,ejjxmnpuvfkfecw,443698.0,1-015-580-1889,Vmqwbppdafepjofbftsqictwq,8.0,,1.0,gwsyxcjeliusyaghbguxrzikxbnvyvbjcp,Cheyenne,TIYGHGSRS,R,52.0,United States of America,TN,,Dynegy,747.0
S,HWBGEAJSUKDQFUPBF,,Ejt5796,1.0,Qjifnxkhf,364351.0,1-919-939-7535,Ejttkhdjacluyvbcpqg,7.0,q,1.0,Gxgxdogufhsxettxqzipqysebdsihwjjycxac,Naperville,Vaxvfylpid,R,80.0,Canada,MT,,Hershey,734.0
S,NVUFIYOMGSGPPDGIXOPJAKDDMBBS,,Ado5797,3.0,MDTGXQKBFCMQORWAYAFPEZUWF,176416.0,,Adomizrydgjz,9.0,T,3.0,PDNCSIWNKBMSRLNHLGTUVQBJXVJIJRKYYQMUBHYFOJCRIDLMNWADWDYZTSWXTGTW,Madison,JMXIJLWPWVE,O,92.0,United States of America,MO,3871474.0,Pulte Homes,643.0
S,NVEGVZURKXXWYRQWCNREINGIFYMOLAVKBUDSPIIYOHJNDUDTHYNWZUPLMXWVMDJICXICKGTGWNTGIDXP,,Suq5798,0.0,WEMQYQOAPPP,266734.0,1-815-708-3233,Suqraltulmnohkooskzkcg,1.0,j,4.0,Gwtlmlushlkcsmypuzwcpmmqolqvwjkrozbpjgodvwkcagfaysljtjqogbrj,Bellevue,Xnaifikvg,O,,,NH,552027.0,Sigma-Aldrich,422.0
S,,F,Egc5799,3.0,Orbgazfwsncexfbnjobnnfztga,92785.0,1-404-516-9311,Egctcbkqcv,3.0,K,5.0,Jgxttmznihfnuzurwhxigqyhyddwbpiuigevnuepxtphovqyveinmywswtlpmwpasiwvqxzdrgvkbrbx,Beaumont,fcerzfqw,O,45.0,United States of America,NH,1413705.0,Archer Daniels Midland,786.0
S,Sqgghxwfpgghowfnppefraoiqkayrhhdnphsuoqzjclzqauinxsliamgkjtuhwzpdezpgckushpsg,M,tgk5800,4.0,KUUGNTNADAHPOENFR,183561.0,1-953-478-6419,tgkomvqeqlogdc,7.0,Z,1.0,,Grand Prairie,Vorxqxnbab,O,48.0,United States of America,AR,1781828.0,Juniper Networks,667.0
W,hqlophdbhbmlmkvpmjzkfdvtpwpavuod,,Ybq5801,2.0,uxhtlpsfk,104925.0,1-758-874-6803,Ybqqhabrfxokktufwqunupngqfx,7.0,H,2.0,Slonl,Hayward,Mbzecxrpfa,O,33.0,United States of America,HI,829406.0,Inergy Holdings,
S,Obaszqhsdcmfbpsctsvntypuespet,F,Pso5802,5.0,Hhvwrizvzoxi,92376.0,1-681-243-6695,Psortbvxiufuhsnmpixo,2.0,,0.0,xbjicvxfijwsosgcypls,Eugene,UPHPIIOBARKC,O,,United States of America,OR,2415730.0,Sherwin-Williams,691.0
M,wjydrvdms,,YIL5803,3.0,Ybebiiqxfcrksglnkxposhiuqsdu,450501.0,1-866-865-1785,YILVATYJXDIOIDQHCZLUB,7.0,Q,0.0,ihzkceaxwmpffzicboadbghigmpynlkkrinoepirym,Newport News,ndxcdbnvq,O,38.0,United States of America,NE,,TIAA-CREF,
U,Cuaikgtqoiwptgvwrufczuwewmpseivyotzea,,Ber5804,1.0,Gbmodxanfjwjimurzfjviaflc,61215.0,1-016-620-6501,Berdkgbvjhgkfanactwxhdkfvmuhpm,3.0,u,5.0,Yerdevqieacbkhrjokqvtftbvvseldvvhhtgseignrvjxfshepczlfveus,Waterbury,OIVFHO,O,93.0,United States of America,Prince Edward Island,3760008.0,Beckman Coulter,524.0
M,Fqnemwmfzwfxtput,,Rqp5805,4.0,ijaxankdlotvevtg,414342.0,1-461-264-0240,Rqpnvdyzbral,0.0,,0.0,Wwpcejkgjeulveflexbvjocffylomovseracbsnnprujsvlnwidrbtrxyrpcwpekrxblsdcsftqe,Dover,Vryrrdgrfd,,62.0,Canada,AK,1284285.0,Xilinx,596.0
S,qulxkmancnltjlnfcyzvt,,SFB5806,5.0,Kqpgq,266087.0,1-736-416-6064,SFBKJMAKNVSZJWCNDOLD,5.0,,2.0,yqqdfzefakmwwawsxwwkbdfdxgzp,Oshawa,Vgbdcwxzriqp,R,49.0,,FL,2131718.0,Curtiss-Wright,771.0
,Grnoeseegmwhhpstyoybutcsqbuyqtirtazcsnklgjvcmizynwicwztmqavoafe,,Aqk5807,5.0,Svsxzaq,92065.0,1-141-775-7610,Aqkodjsyitlfxmdocpjssn,2.0,W,4.0,HHLGJXGDQGDFUWDP,Vallejo,Unxyweerpyaw,O,54.0,United States of America,NY,383312.0,Medtronic,602.0
M,Zwpongjxkdmhfst,m,EDL5808,4.0,jxslfxr,253325.0,1-384-838-1595,EDLMMNQRRGBIMUBVQPNP,0.0,,,Xwfzjfxzkkcrcwmrvttccxouokqhnkwkmjewmpbaepjgsftgplkhhdmbqidopulidgwhnaapwp,Grand Rapids,ROPHRSJVQ,O,82.0,United States of America,WI,3868382.0,Medtronic,806.0
M,NKKRHILUBKYVPGSNLXELXXPTWAKBHUVQQZRCRIUFMVZFMBJEVGWDHLEI,f,Ruv5809,3.0,TDWEGVWANUCPOKT,159848.0,,Ruvgplfue,4.0,s,5.0,Elduppmskeulyahesupradidhyqugufvwof,Lakewood,HUVVBB,O,62.0,United States of America,HI,1221882.0,FreeportMcMoRan Copper & Gold,524.0
U,hefpts,f,Thu5810,2.0,Kdoxdy,,1-913-200-4915,Thuyvoclnhcmfh,3.0,,3.0,Maxqnimaatotlnzah,Raleigh,,O,98.0,Canada,RI,141758.0,Plains Exploration,818.0
M,Eviwekeukubmhaotcrjdgbwxjcfodoigmgacyegyjckwqcnxahwjquprtmizujj,,Atm5811,0.0,Xcfasvpg,456009.0,1-009-679-0990,Atmyl,10.0,g,1.0,Njpkbxfylwaddsvqbwmgrxk,Glendale,,O,88.0,United States of America,WY,790806.0,PNC Financial Services Group,674.0
M,ZADXMTTZMANFNRMPMOJJBNRTEENGRIDFFFCFXJXNGVJKKKXPNHFCCSNWGY,M,KNG5812,1.0,Imledpbeetjaudhg,398094.0,1-590-180-0946,KNGAIFEBVFQFEXGQMPVADCAB,6.0,P,3.0,cqrlcwgenwclbpyyoydwalmxgcluftlqiwvzlwqevdkongiejxaxbmkyduzhlntxiixjcas,Arlington,xnjfnyjzzxe,O,5.0,United States of America,NV,1543093.0,McKesson,556.0
M,FFSMAZUKYNDOGMUIWQIGIFZWONNKDFVKEHJSKHWLTGAAKJASAOWMFUTBEV,f,Xpg5813,5.0,Hxefrays,75481.0,1-136-024-8740,Xpgmytiiwvqrhxfuuxikxxqmsgecq,7.0,,2.0,Tuvuprelvcregoazcclbkuquh,Peoria,Eijbaokfti,O,15.0,United States of America,AR,3330155.0,Xilinx,331.0
U,Tazghuaccwvflbgenzczpzestyqjatshhfkupzisqlwkvcwtlfwft,,Blw5814,0.0,Dqcnnme,123283.0,1-463-414-9485,Blwmmnemmpuxjmvwsjkvrxqw,4.0,,0.0,buvhkac,Knoxville,tqyxg,O,90.0,United States of America,DE,1806884.0,Harman International Ind.,304.0
S,Atrbbzaqfxulcjhtabl,,NKH5815,1.0,CHBIWXEQXSVZGGYUE,494304.0,1-456-286-3994,NKHOJNOVFATXFOPJIRQEUVAQB,5.0,m,1.0,Rvvzubribooad,Iqaluit,Ytvsz,O,,United States of America,British Columbia,1795757.0,,629.0
D,Cajnnljqupviroudcohbjkbtvgdmuajukxacxdqcncjinqv,f,Uke5816,3.0,hgjqvegdopbo,131972.0,1-962-826-2861,Ukekzkglslvdkgrw,0.0,,2.0,Xmqwulvkxrbmxxjewstevrrcyanmnrzlnknvckzxlegxnptsmaehvvizaokbnglfrfrwpsbjqfgvd,Hilo,omdgwdhf,R,86.0,,British Columbia,421610.0,Ameriprise Financial,598.0
S,Ujxgyajfuijot,,Hej5817,5.0,LUBEETYGSWZJYVQXHNWARAPOQ,195757.0,1-697-603-2447,Hejlzjhvaztr,,M,5.0,QASVTFZIVESQZQMNZCVFMXBLJDUGUFTWBDECRWKQCFLJJDOCIQWHQRBSIAPWMBDGFNBXPVLVCZTIB,Palmdale,TVCMSLYCXAV,O,4.0,United States of America,TX,1258829.0,Teleflex,328.0
M,HGSRURQLIQLOCTEQHUZBVHNOWIGCYVYVVRWQSPZYASHTTCKMGOP,m,TUM5818,2.0,KZBFFSGRJGAG,98648.0,1-864-483-4006,TUMOUAXUZMAOGFSBQZCHOCHA,9.0,,1.0,Xtsgiaurwskj,Chattanooga,rvlwxavjzh,O,87.0,United States of America,MS,3975608.0,,364.0
M,Snokuyekpv,,Vkt5819,4.0,qjutmum,324915.0,1-784-601-2529,Vkttgwdmyovo,0.0,i,0.0,Kqrolskgbukjqgtfkfjqgwszmqfmbwbwekybjhkndoxprrfkupowtiqcw,Mesa,cpcdnyw,O,77.0,United States of America,KY,689269.0,NetApp,336.0
M,,,Fhf5820,5.0,dyvspsgeipcspoicvvzeeuolhfqmbn,321377.0,1-378-875-1609,Fhfvqodtkppvbelrfpu,10.0,,2.0,Xbwxhtrqssrjwsoaityxnzkklbvqcyqgiqeinnslmkdibeiswfmcxiobrmfjscgnedgbnjwv,Thousand Oaks,,U,73.0,United States of America,AK,3130966.0,Safeway,683.0
S,kralneleboqiukbrlxgnwygxnhpbkncagltxnschqmhoseeenvspc,,WPO5821,3.0,YRWHVBLJHTELTIPCNGJMWYGI,379898.0,1-428-607-2453,WPOIMHYYXMOS,4.0,K,0.0,voauhfomrzxwapjtktev,Jersey City,Hbzqmxiajv,U,11.0,United States of America,Newfoundland,,Lincoln Electric Holdings,428.0
S,,,Ufy5822,5.0,kebeweesxdqbwdcaujiabqx,146956.0,1-160-437-9054,Ufyqkqdrnfxwcvecsk,4.0,,3.0,nbiafyixfsbdiaiuwznzqd,Wichita,,R,99.0,United States of America,VA,605714.0,,796.0
M,TPRZPUCZIAQCSBZSQUXVIGKNHPZFSHMBDTVNSUXXVOEIROBQSGGQIEMTNKIB,,OYC5823,2.0,GEXVAHTM,63955.0,1-552-805-6649,OYCCVWVFNFPMNYLWAHNCSLQNJEWA,10.0,,4.0,wmwivwjswuqyulktnyqqmwlqrkrvsszkqahsvddboyovrw,Oklahoma City,Txhuhlqelm,O,23.0,United States of America,CO,3630533.0,Apache,
S,JBGAXONGDAROYTBKCSFPGJATOBNSWVNEFCAXGPYKCMGZXAUUHVBEC,,Qes5824,0.0,Ealaawdqfkbqgeoibvqke,374125.0,1-670-794-5074,Qesajqzd,6.0,y,1.0,Yvuejexulavspgxryfqkhkdocwrtjhvvybc,Omaha,Lceqypwjb,O,,United States of America,NC,,L-3 Communications,408.0
S,EBQUXFRJIYATWMKKOVTWSPUYCOQEFEPQPXJHQJIDWVAOLWBUAIDHKWZQCXRCSACURMVDWFFFCAKOV,,woo5825,2.0,FAMJHBINSBBYITPUWXSBSLUE,420256.0,1-443-739-7491,woocbhh,6.0,,,isilsmxfznsttibklodsrwwruobodaupeupagblxbnrgyzepyjalukmmyrgvzuuewsyovbrsfcwnbk,Portland,augfwo,R,38.0,United States of America,IL,3745695.0,Dean Foods,513.0
M,Wlaqbbkenijidelhdygbulmcfhkbajlgqwgjoxrxhoegjffvbxzkohkcyouf,,KQQ5826,4.0,jeceuomjkpvcejsuy,130445.0,1-399-374-0127,KQQTRGORTBKENNWKQVRC,7.0,,5.0,vssnoskdjvxurnitmldhfhvnurtkqeeajixozrzwqgdeugdjegjypcuwklbaoklmvrhqshyueoih,Pittsburgh,ywfzg,R,,United States of America,Alberta,1813939.0,Cimarex Energy,372.0
M,Dhzlfxscfmmpxgrvolqkiemzoqjh,,MUD5827,1.0,DWSDPXZLATHDKMKINWDMHZI,338827.0,,MUDLHXXITGEINWFFLHHYD,6.0,,1.0,ecabqetqcyioqfnuyicktteahydepgckqdegvgfciaaxsdgsjucrmkqvwuzzieaojxppovaemeqkosr,Knoxville,OMCIHMP,O,93.0,United States of America,TN,3017032.0,Omnicare,543.0
S,Nsjllavlnhiekwugwfxcrnheirrfkagwbajzghssyivyfqiihxgf,F,Hiu5828,4.0,SXXJK,166261.0,1-886-941-5238,Hiupjiwucslwtjgwnxcqr,2.0,i,1.0,,Manchester,HPAVWPNISG,O,98.0,United States of America,NV,3604812.0,Air Products & Chemicals,544.0
U,,,FXU5829,4.0,zpskizqykjmokqcpdnv,,1-235-086-1323,FXUDECXRKMFSV,10.0,M,3.0,Jvcagzpfiehezppegojkkqoafqwmetb,Orange,Vzllknwgm,O,25.0,United States of America,NV,378879.0,MetroPCS Communications,840.0
S,Rvjghifqxbiigulecvoosaolqulrwhlsjpdetvknrprzp,f,Cny5830,0.0,Ykifpeusrbvolypgmjg,159742.0,1-762-168-7568,Cnysyb,1.0,,5.0,IAGCWIWSDKSGSOJY,Regina,Swtbumjtvl,O,31.0,United States of America,Manitoba,1242814.0,Visa,715.0
M,,,Ofn5831,2.0,Frhxiom,236814.0,1-035-280-0129,Ofnlmdxyr,2.0,P,4.0,Ljqdbtwlfqvdsjxfigbqhdkfykmjhb,Montpelier,OWMDEM,O,67.0,United States of America,Saskatchewan,,Microsoft,730.0
S,FXLCKJZIWBDWPFZFXXXPJDMRMNWLJYLUFVMYRAPFVQERXUHYUKFOLXOGGPVRUUSJDAYCFQ,,ZTJ5832,2.0,RPTQRWZETUXBOCFRYEDJQHTDFW,165541.0,,ZTJTYMMJRAJLQGIMGIRBBLRF,1.0,,5.0,,Great Falls,WTYQLFXYK,O,72.0,United States of America,Quebec,1368496.0,AptarGroup,584.0
M,gwkdncehwkflhprtsbcxamzopsnzigutdqihsnliksqrhdpsajvrggfei,,ZVA5833,2.0,Ovgfpfcdwjbrepzbkqccjnkdpenc,111658.0,1-526-954-2749,ZVAKOMDXENMUXKOHKCNMT,5.0,,3.0,Svncwbbqagahictrkiuxdlzapitzjdorkvoqjxejbppbxcoyywywodr,Nashua,WGIREC,U,15.0,United States of America,MD,2436012.0,Covance,741.0
M,FLOCOVANUJJRCIJFHXNOWGPBJCHQOWKIRBJQGMOOULMKIZGKSZD,,LGQ5834,2.0,Vmapk,140233.0,1-558-260-4503,LGQKJLYTGXLBOIQYJQISPCASAQBDR,3.0,J,3.0,BLYGZMZQNATNLYCPUBZKHRMKEVLGNQKABXAR,Garland,fqmmzcj,U,37.0,,TN,1857479.0,PolyOne,340.0
U,Flxximspcwdaheistsocrrclzygpwhhexsaelwb,,sgh5835,0.0,Twhrgnlyqzkh,,1-726-703-5433,sghig,9.0,k,2.0,Hrqoptqrgornfdfweoxevmgzteeaccqdvdpdhrmbobaa,Fullerton,upjuh,U,92.0,,WI,2184880.0,E*Trade Financial,830.0
M,gttwohdlghnjcmtvuxtqmblwalwlnjqavejzzwiyampnxhwrzpby,,nxa5836,4.0,NYHCIIDMNDGAOQBZIFSUJBZH,208823.0,1-166-741-0025,nxalrfmangx,10.0,,0.0,odmtlrtgusjjbtlbvtoxctducppoipeqqydealovxlfconbnhipgyglxfjvmkfeiydt,Naperville,qccxavvwq,O,68.0,United States of America,TX,2704789.0,ENSCO International,752.0
S,Nvpfrbdtvleggofumirfqfcmpdrfjthzvopuqsgalludxkmacz,f,UQP5837,4.0,QQWYOBYXDHDMKGSCTSVTSOEVEYRBE,53922.0,1-580-959-4201,UQPIMAXJDQEZJIYWFEHHY,10.0,N,2.0,Qojapldhfvbdfntpwajsyswwfbxfsfoikogzjsrdncbkeggfwdlgaxpmioswrxsmdewk,Charlottetown,mcntfpnpnnd,U,,United States of America,FL,577252.0,Select Medical Holdings,683.0
W,Aocwwsstpoumyqhnmqxvejuphmeuwmlbmkcezhkyjggncmbxuwzppltllf,,KKO5838,1.0,Lbartseptuvzxysjkenycwqdqawroq,389659.0,1-351-933-4520,KKOBVMQELNNZXTXEWOUHIA,4.0,O,0.0,aiqvackuoaanqtstekivtr,Anchorage,Yqblkmdmqv,O,1.0,Canada,VA,2245926.0,Brightpoint,392.0
U,Gslbibmuxqbawnvhqpvjwhsoxivwyfh,M,PBB5839,1.0,EIPMWWOM,30921.0,1-440-988-2298,PBBIUOIKPAMBQKPJQZAWRI,8.0,o,3.0,DVAPEJIEQGBOPORLPSOWASWWQKMTNUUBCZFVIFGKJZCQSVRIIQDUUMQYIDKKKFMTOCCBR,Provo,Xdjiszk,U,35.0,Canada,MA,1563592.0,Flowserve,438.0
U,hnhlcedwidewbqwacbieqozpfpoqsnnvtteaymfqilgqurupeqymmgmjscanxbmvsstslooflsbhpqx,m,xtx5840,,ZGFHKIRCQCMGFQIUNWGBFOYXYKVQQ,326483.0,,xtxicisyynhhadzljkhubnkcpheuof,10.0,,,BFKTIOZJGDUNZKRJJVPZWFXKGZGCZ,Casper,Jpgusi,O,36.0,,TN,3238607.0,PC Connection,357.0
U,kzknkwqwxmyzzcrksukqjidwvihoesvasdyurfkqnbybcspcwjqxfogwlxqeghvko,,Xtx5841,3.0,Zyzokyotkdalakxxcwdvonnz,367323.0,1-896-462-6723,Xtxpqzhftdel,6.0,a,,Tinlr,Brownsville,Vveazfbogfqu,O,74.0,United States of America,MA,3660614.0,PG&E Corp.,
U,NEGBLFEKHVSXAEZAPJPOGUJ,m,kmr5842,3.0,QTHIXFIWOQBYPMJHVS,317209.0,1-895-863-4568,kmryzbltbog,8.0,,1.0,Fmruhdlpolwzallxjsjixjtzmvscpcutpdveaxjkcclswfuhftkubkweceapszt,Independence,Zceqityrown,R,30.0,Canada,IA,803628.0,Gardner Denver,333.0
S,NEJCFVMBVXDOPHWTMWBYXFNCDQVTUZGYCRLWARGDDBFLBRNWAKGIQVQJBDNCCCM,,Vbx5843,0.0,Pjtrg,298514.0,1-056-601-5594,Vbxwlpuzhmitcxc,6.0,m,1.0,Bzhbjbbgvnwczjrirteaytdbsmgafislb,Chula Vista,Pgqnyjbb,O,10.0,United States of America,LA,1314606.0,Bank of New York Mellon Corp.,800.0
S,XREMGHKKXYDTG,m,Hik5844,5.0,korajbrtb,2683.0,1-193-102-8937,Hikvmauxmjmnycac,5.0,,2.0,Evyniryqunrwwqxbbicjixrgtgrudxwkeqdsfinfwhtsfwpdalfwqtpjdcxvxaqnajp,Kansas City,KSFOIIWLMU,,86.0,Canada,ME,2206184.0,Dun & Bradstreet,612.0
M,Xxkjzfapdcakhlyodacncuioeoesdczibeb,F,lic5845,0.0,Cpauvc,169560.0,1-376-321-0670,licggtc,0.0,,3.0,DUTXAWGSBFWLNMCGFJAFCDXPJHWGMSIFEHIADJBUIMW,Augusta,Bvphsjfm,O,61.0,United States of America,DC,,Piedmont Natural Gas,740.0
D,WKFZJHYQIUROIECYLGFIXQJBSLIXQHGSSZHPEODERTHFJCZMZZKQIYKCUFUKCSYE,M,Oqu5846,5.0,UBQKHHYFZQWTBQJAW,135158.0,1-604-760-9494,Oqucfqyjsyaethrkquxogxnic,2.0,,1.0,Gezeuzglfnvkarzjnbdunynpyovyxhpqfaeoqnkyluqssfulgqknecfpovzbkieoxefwndtnplddqw,Dallas,Ubfnhjgurhxk,O,81.0,United States of America,FL,1540462.0,Google,
M,Rqyxiozkdwojcosajwpwq,,nrk5847,1.0,Tfruopwidisffvixdurfaiptbmnzj,285859.0,1-047-135-3102,nrknaenjfuwlperkqhnvbgkvetcgt,5.0,,1.0,tejmuolayvgyfmstvooimytbxdgkligxhwvedntbwbabesknmtmnuczvzmxtyrqmll,Anchorage,Nvxufsxkienw,O,37.0,United States of America,OK,1866336.0,,335.0
M,Dwalapstynxjglcpbzksaelo,m,Ktv5848,,Qmzrnpbcgj,96724.0,1-363-292-7326,Ktvdbxgqmiprsvftfjas,1.0,v,1.0,HWKFKDWNYFZ,Hilo,Stkkacyy,O,67.0,Canada,AK,3835706.0,EMC,339.0
D,WEQNGPQLMOSDBBTWFQYUJLLLW,m,pnx5849,4.0,Bnocowsnwbqzygjg,413610.0,,pnxzldwqxqlsahyoljxlwpcznpodd,5.0,,4.0,Freumccmokzsqobzgr,Columbus,htkbgcgktttk,U,37.0,United States of America,VA,1919593.0,Integrys Energy Group,829.0
U,Wywfmzjplgecfvfzymwjpedzpekxtggcl,F,TBF5850,0.0,Gnswuxfstetyhxrbooolpdoqxnzrk,493057.0,1-730-457-6603,TBFDIXITYXHJUVXMP,1.0,,2.0,qmdybcefryojpjcqcieucroediacfj,St. Johns,Szgpyco,R,62.0,United States of America,HI,1214800.0,Owens-Illinois,785.0
S,Dsrtbypgnzucmvrakhveeecgxxxukmmigcylftco,M,XJP5851,2.0,Zilcmiv,300246.0,1-309-089-2346,XJPXRQGOBBYRPORZKPMI,5.0,,5.0,Hujubernqwgilzypqplrikpos,Coral Springs,yohmfklfx,O,95.0,United States of America,GA,3133611.0,Neiman Marcus,457.0
M,Xibhplolgkfrnpugcwadesypwwagnvaqhexvbkvvnkdclbhaunmc,m,Csy5852,2.0,YSZNF,183417.0,1-373-306-8769,Csywrkss,0.0,,1.0,jdknkcrgnnlqrndegasbmsqtgummiwwjdeuqcznzeqhuivushphxystjudekdlcozhdtwqndsqipo,Jersey City,RWBDTXZSOF,O,21.0,United States of America,British Columbia,1327474.0,WellPoint,390.0
W,Dmkbyblltuayfuejuijdebwswlxlhekplplavgcgtoevsgukdiwgvjjoxvcbybpmy,m,HCB5853,2.0,Ppsbleldidcswsgqzs,38926.0,1-296-423-9852,HCBEVNHSPIGZENMOGL,6.0,,2.0,,Plano,Tylwbnuo,O,10.0,United States of America,MO,1017005.0,Boeing,697.0
M,bzerpzigfyhdnh,F,SEQ5854,5.0,ovieofvqnard,123752.0,,SEQUTOPMQOOFXWLGLBZWLTEHOMBSB,10.0,,2.0,,St. Johns,Xyzhgwrt,R,59.0,Canada,NJ,895574.0,Big Lots,658.0
,Vwlojnwzsuvwbsakpilwvsfjsirbicrftvzujptwvyeytsasheslrnxgoacokgc,m,Aqo5855,2.0,ifojfgcnt,368501.0,1-936-841-5640,Aqoizhxqnpcrnkvl,8.0,F,1.0,hwcgpp,Rancho Cucamonga,nrztrxwq,O,16.0,United States of America,HI,256493.0,Guess,643.0
U,Bpgvs,,mva5856,0.0,CNJLLM,51700.0,1-498-265-0405,mvawcnnlrfbsdubuamzxpzlccnticd,4.0,Y,0.0,bqoaurpwzcijdtgpevmqdlxexprauubctezoerwtllxkrjguheial,Oklahoma City,Oppkynbdscdi,R,30.0,United States of America,ID,3558673.0,General Growth Properties,467.0
M,QBZKPDCIHGUJZOYGAUKSPAIABXHMZGISWWZILBJLGGVDBXRPXQRTNEEVJYJZRHZBHXYVXJTJGFEPQDVT,,ZUP5857,0.0,tkewksahwuqoiluluap,251720.0,1-606-958-1310,ZUPLEHTDQOKSCMJPOGOPWHFOGEPIA,6.0,,5.0,Vbfsbjkxeeoqcfqvwhuupohtxbriojt,Hayward,Lacsffz,,22.0,United States of America,DE,3527812.0,Paychex,394.0
M,Oqsmtwzgzjmedpjyrzysscrjwnwwulcweunpfzosxdfwjgoommvypukjduxeukrnkddqjotgfeo,M,WMU5858,3.0,Wzhbrvbrdcmtazcw,114199.0,1-172-569-8280,WMUSQKVOWFV,7.0,,3.0,Ruwvkdwqxncufehftougxwwmkttyngbbtsyilqwcmblpmpidxkkxezsxfgrrsgpaxfuyaid,Chandler,Omdkozacaq,O,100.0,Canada,NM,1962937.0,FPL Group,625.0
U,qzwliqbahpjdasfqrpnbjyaitriiwj,,Myb5859,4.0,ingkuaf,14619.0,1-821-491-6780,Mybjwfkmyzoxir,8.0,,2.0,Wpwancgcdmjhsmkagmywvaesqcukqwutuplnhv,Vancouver,Zdpfysgqoe,O,98.0,Canada,CA,2843445.0,Kelly Services,829.0
