AgencyID,Income,FirstName,AddressLine1,NumberCreditCards,Age,Phone,NumberCars,NumberChildren,MaritalStatus,CreditRating,OwnOrRentFlag,Employer,NetWorth
Fkc8411,61410.0,knuqbvebtxykgteuwqgdqabb,iqeczirncglzjlppnozyimjkjofolaudmqd,6.0,85.0,1-044-374-1808,5.0,5.0,U,393.0,O,Safeway,313104.0
ntt8412,193365.0,agenveimvhiitvav,Amqpjrownrhhsqllsczkqkbvbpoqojjqqzfi,2.0,17.0,1-808-485-8256,1.0,0.0,W,412.0,O,CACI International,3015714.0
Enq8413,99313.0,vetrvncfyfxxawfbbbokvqsw,Sxaim,8.0,,1-229-706-6736,1.0,3.0,S,557.0,R,Land O'Lakes,614942.0
Zxq8414,186026.0,Wmixcfxpsqkqudizcdno,Gqqphepzxowutlfnpkqiesvmddetdfnrafclcafgaejcwfgqjrxxlh,2.0,66.0,1-183-936-9819,5.0,4.0,M,397.0,,Zions Bancorp.,1471593.0
CQV8415,288720.0,SRZTWMPOKKMQTRECMCZAPXKNCZXVD,Glzbpewpqkvxnsmhamivuxssrctflexwlolidhaolnkqxxibdzemzlswqznqtppmihtwkhpugno,3.0,19.0,1-469-487-5771,4.0,2.0,M,561.0,R,Career Education,
BEZ8416,183068.0,Xkjyheggatnawc,KGVTRWHIRNSKDHMUQNLCKFLXRYFXUZJODSWFLOVRRQWGVTLPCZVHAVK,8.0,91.0,1-104-525-7246,3.0,5.0,,516.0,O,Apple,1353127.0
Yul8417,406673.0,Jjbfnct,qpmuyt,3.0,,1-082-889-7946,3.0,2.0,M,764.0,O,Mutual of America Life,488073.0
Jtb8418,322767.0,towplhdtqclh,fgqmjqqhnbtshvvkhrfvujeankbupboamzbvjskrjxoryngzkvxkbxhpjoiunbuk,,69.0,1-040-266-5438,1.0,3.0,M,725.0,O,H.J. Heinz,1770822.0
Hqd8419,41575.0,MYPMTPLITIPFUVPJWKQWIXZILSXRPJ,Cqcegjcswkgilvihtmnvkzxfizamlttiphjrpaxxaqrjmkdumfadeivnskhkmudgx,6.0,39.0,1-782-124-0009,1.0,0.0,S,463.0,O,Herman Miller,3349478.0
Vrn8420,65319.0,SSZDDQADLPA,Hbkfardqbwjteotrgcxpcrkfnpersviflccbtlskdzfvdcwqaxuczfjqnwbjglta,7.0,67.0,1-729-495-5713,5.0,,D,774.0,O,RSC Holdings,3343920.0
WDU8421,50132.0,YQQVUJEPYSIB,HSNPNTOBOGUYTNAJIKEQVEFLYF,3.0,41.0,1-363-125-6743,3.0,4.0,M,654.0,R,News Corp.,1500921.0
uab8422,491132.0,Szwmbzzkrkuqvfmu,unfmjhccokffuezzjlxhhidpaulfzkuvtcxcmefypebjotzpjtobtkqwuzxpsukicpvhdyzsfjp,9.0,99.0,1-967-194-0873,2.0,4.0,S,329.0,O,Tenneco,3704032.0
KFD8423,491971.0,Ngjbkxyrejtibz,Obusywrvvmksapfgjyedunizmggjzrhlertanpjjfrinlthjhsvwikaovsvcvwtex,1.0,66.0,1-229-279-8869,4.0,0.0,D,544.0,O,LifePoint Hospitals,624438.0
Izt8424,375380.0,Mfvbqrzbxcrigmxgmslfwxp,Kixoexbuhlhzupsuancsvkinsiatpeckuznuonconrmmuludnptcczldiqicatylktvoihvdzt,,49.0,1-497-754-8607,3.0,0.0,U,526.0,O,Emcor Group,3598369.0
Auo8425,416339.0,Einooh,Jyocsdqremfjwiwomenoyltsbdhmgbrijqjotcifagpfgojwvcxeqyw,8.0,21.0,1-344-135-2659,4.0,0.0,S,770.0,R,Public Storage,3110160.0
pqs8426,185175.0,Uxpayndlmegdivpbujve,Aswcpjybevdwqyqjgktyyospncmousqifukbyasxshwnzprce,1.0,44.0,1-950-538-5293,3.0,3.0,U,691.0,O,Boston Scientific,3683789.0
bfm8427,414591.0,Csjgeqc,LIWMZZSICTIGNSCYKNEWQCEVLPKQOWSLPYVBTZRMAPMHQIALKYGCPFHFLLUSQBPXSDCWJTJZWDUQZ,,29.0,1-790-421-5304,4.0,0.0,U,790.0,R,Dick's Sporting Goods,2208898.0
EWM8428,451105.0,Sgsbjbtwixwpqvvrdjcroam,Zvlextxjsgbihgrremjajdifnrirnxydjyisjjorgqomxqchqiopyriuiwb,5.0,19.0,1-609-115-8511,2.0,4.0,U,584.0,O,Commercial Metals,3381435.0
ejp8429,330727.0,Rljfy,,1.0,40.0,,3.0,4.0,S,821.0,O,Baker Hughes,499477.0
Riv8430,50921.0,Hqtccs,Mpxgjhiknkdepsxflplxketkcjmpiygijxwutwohkzmwkkehxtpyrt,7.0,38.0,1-429-273-7587,1.0,5.0,W,423.0,U,Questar,3054107.0
Ppo8431,219560.0,aavdcfgqngwfi,Cxjigcoqnswzvbbgcmolqcncjvimshirsohfcvywczezhtnvgymplaqcp,6.0,45.0,1-851-345-9579,3.0,5.0,U,723.0,O,D.R. Horton,3034114.0
HCD8432,72005.0,amfwvnnfnrajjcrgcbkutbx,Hywxoslqn,0.0,79.0,1-163-418-3001,1.0,5.0,M,793.0,O,AGCO,604365.0
Swy8433,303962.0,yagdjpaexlmkpkvwpf,awxaxtzkfjjsonwisqsnuqkovyksvjwribyytuprv,4.0,,1-407-766-2137,0.0,1.0,,711.0,O,Pentair,631885.0
num8434,319808.0,Bfdecqez,URCGWJROJCHRCJUNEJOJDAYCJEKFIYIISOOAWQBTPAXYRRRKIDXEORGBJEPVYLRCHGHMR,5.0,63.0,1-962-726-8105,4.0,0.0,S,500.0,O,Health Management Associates,1801070.0
ixo8435,,Xtgkeeefiemikmv,URFEKRDKJMVRQUISDTJWVDZQGNA,1.0,84.0,1-101-284-2316,3.0,0.0,M,776.0,O,Tupperware Brands,1726194.0
vzk8436,391449.0,MYCGKSN,IGBOSYTRFGDBOPPLKDVEWDARPWJBMZHEKECZVJDSFHKDOHLTNCXCIFBVXGGTGFYAOMWGSVHAJXRDQN,6.0,46.0,1-905-875-1102,0.0,,D,478.0,O,ManTech International,3557258.0
Cch8437,314671.0,Rtqyvweonjddpynhealadnwj,Tmitrdsmwlxilphjvijwmrjamrjhtavmpfxhfaupodwbua,5.0,95.0,1-639-709-5768,,4.0,S,776.0,O,Tiffany & Co,1435561.0
Sev8438,193317.0,Zwagwktxxlmslyrnqjjrtjxagcc,JDYTULFOKUQEQCWKCWQJEFY,4.0,78.0,1-560-026-1156,0.0,5.0,U,795.0,O,,140715.0
Bao8439,228417.0,sbkyjgnttpokc,Ovupewnxndlsckudovscscrpghjpbzmimyelhjqaprqxbhemmhrukm,8.0,93.0,1-215-807-9626,,1.0,W,843.0,R,Pall,2953490.0
hvf8440,164976.0,FNJIJIENQEZWPEAMHHAALOG,Qvufthtsumvvlaprdgfczjaoknjcsieaka,5.0,100.0,1-660-386-9061,0.0,0.0,S,612.0,R,,3497594.0
Crm8441,28548.0,Erxkdptrxtbyg,Rrutvxkdpoozhrdmkq,10.0,71.0,1-526-756-0151,0.0,2.0,S,601.0,U,Raytheon,3626781.0
Euo8442,119902.0,Qrvaghqbcmmxsuaufexznwth,Mvxztdbrngsgdxyrpcmysqorcrkfcciwgtfnkjaohgifvx,7.0,44.0,1-715-341-9696,2.0,5.0,U,667.0,O,Kimberly-Clark,3934140.0
Kxp8443,228131.0,qtdheoern,Yixpjcynqxbjsfnqkwlxzbhducvpwrtpwtfgzxxgoqcsgtphfgaemdwdhnmoclbesct,8.0,18.0,1-270-030-3843,2.0,0.0,D,702.0,O,WellPoint,2103324.0
Wep8444,153927.0,Bkonvdqzenmhhagcbonwk,YPMBIHRFVCVJGHDHWVRKOGYSSOUBCUVFMORHCORQFYCCEQYMKQWDWNSLLQEKZIBZH,,48.0,1-844-771-3207,4.0,4.0,M,517.0,O,IAC/InterActiveCorp,751426.0
Hvh8445,442135.0,Olciumrkjbhfvqflqiywuflcnuf,mttsldxpeoeopqzjhieq,10.0,,1-799-762-1774,5.0,2.0,M,597.0,O,Priceline.com,72928.0
Rsx8446,292340.0,HUIIMVMLJUWYHEUWKJ,fcvmgnbfgdlgmkkfsjpqkozesxregniclhudaniorrsqzicfvflnmpdgeobsrdorjuvtifuasimisfp,1.0,68.0,1-529-844-6743,0.0,5.0,M,788.0,O,Navistar International,170466.0
Doi8447,26963.0,Elszsalcuxpfhobpjztopbidurlucf,pkgwplqrxcuoxswbefdwrkheqpqrqswqljgsvmamswvqvyhboqgukmpomywijmweheaqklp,3.0,54.0,1-086-956-5660,,1.0,S,464.0,O,Jarden,76336.0
Qqp8448,337062.0,AHXHJGSFSGAVHR,Useiziqpoplsjbzcsomkyjferwjfmampfskbsrxydcgutze,6.0,41.0,,5.0,0.0,W,703.0,O,Atlas America,172798.0
Fae8449,71795.0,WOBRTCUHXFCMIMMYALNDAKDXI,gbiypkjgtlykrvtjbbumkggpwxglpgiwm,9.0,49.0,1-865-928-1936,0.0,3.0,U,476.0,O,Insight Enterprises,2266559.0
FIU8450,271114.0,URRXHJCRQBKGVHEOR,OBIQMFCTOEPLRYJMMGPFZYKWDZYKMDQJLDGJLKGOUREPRJRKUDMHNHKWQRXC,5.0,9.0,1-078-320-5212,4.0,5.0,S,617.0,O,Broadridge Financial Solutions,1446659.0
Eqf8451,322148.0,QSBQWBFLFOJGCHZVATZHYCVQMJHA,bsbvxyaelonmxcwahjrmvfbh,4.0,95.0,1-010-220-1308,0.0,3.0,S,347.0,O,Perrigo,2733798.0
Cmj8452,233357.0,XISPGTVNQWOELWBQ,Apaacmekhbignedjgpxkzkpbhaootvqyudx,7.0,89.0,1-251-163-0585,3.0,5.0,M,,O,Embarq,3057177.0
HDU8453,105107.0,jkrwlnfjgbjnplnfhkkg,Dmsltuucykppehmqfezgtomjscbvupufxgccldgerwpniwqivyimxnnegqynddjdrxoekdzvn,5.0,54.0,,5.0,0.0,W,767.0,O,,1392119.0
tss8454,248032.0,Ramljubfcin,Sqzfggosyyukvtmweoypfhwrdbmmuyvceheultglyloxpayqizshaxxqssuoocda,3.0,50.0,1-219-906-6463,1.0,1.0,M,478.0,O,WABCO Holdings,2505151.0
pit8455,478696.0,Dnribjpkaijfadt,SBCGOVDUVQMPQOMVQTWBKMBQDWLBAZATTIDBDEARD,7.0,79.0,1-870-258-0983,4.0,,,521.0,O,Beacon Roofing Supply,1238133.0
Vol8456,3391.0,Jyuhcwnuekbngtwnrt,Jgrdxjpfkhyacqxopaqbb,4.0,,1-814-914-4841,2.0,2.0,D,585.0,O,Smith International,1932173.0
Ewz8457,121179.0,VNBUYFN,Zxdwj,8.0,50.0,1-476-525-7286,2.0,5.0,D,334.0,O,Huntington Bancshares,1930474.0
OWW8458,303801.0,WUVZLLIRSNNGVZVCGVASQHHXQ,wgabdojkvwuhgqhvggbfprfripegyg,5.0,28.0,1-948-656-8165,,2.0,M,727.0,O,Core-Mark Holding,2443730.0
Hhn8459,6744.0,Dijevzccrmfmmast,hnmjpqay,1.0,17.0,1-519-257-3199,1.0,,W,611.0,R,Sentry Insurance Group,990303.0
FFX8460,326543.0,Naajvmxefmwglbcantzm,Rdsnozoygdmfdrswodep,5.0,,1-326-407-2371,3.0,1.0,S,360.0,,Amerigroup,1635558.0
vus8461,270638.0,ywzzi,Tsjdy,5.0,26.0,1-793-516-3698,5.0,3.0,D,445.0,O,Terex,1831763.0
MCX8462,60200.0,Xfbadnpvibezbgchshz,Ydxsomiumd,4.0,49.0,1-192-706-0536,4.0,0.0,S,713.0,O,Coca-Cola Enterprises,429010.0
hno8463,183336.0,Qqmrhtmhmq,xtuvqvsadyftjsoutajuxmvmyfyrcnivpopmmpybzth,3.0,26.0,1-959-679-8837,2.0,2.0,S,570.0,O,Lockheed Martin,1831294.0
ndf8464,340069.0,ANBFUSDIPEQCTIXAYLI,Xfvphqcziwetx,7.0,83.0,1-332-155-2981,4.0,4.0,M,656.0,U,AGCO,436257.0
CAP8465,4339.0,Wogjjypslxafzap,nljpyfsneapzufceeonfogkwqlqisqdkqtfqdvorjidqwbzskndlhduayxxpvsjbcgoidmcbralqh,10.0,74.0,1-511-107-9446,0.0,3.0,S,567.0,O,Con-way,799882.0
rkj8466,380166.0,Wupsgwk,zghroslrzyvhrzajhkekfaauaavenipenyjlsgaplgakstcwjv,10.0,65.0,1-354-475-2420,0.0,2.0,M,726.0,O,CC Media Holdings,3387121.0
eue8467,483411.0,ytendbibwjohnzeipvqypbq,rhyqdqnkuglhtlpyjwohomqsorlsriktsviixyhlkjdoeuszjdmhcseidbgxwoijdscjks,5.0,3.0,1-794-555-3534,5.0,2.0,W,488.0,O,Dynegy,3690724.0
Ofd8468,31197.0,VNFBM,Cfybuabgircdxjzwtplhjraqfwqkedluqtf,2.0,12.0,1-223-235-3740,4.0,0.0,M,525.0,O,CMS Energy,1730508.0
fcp8469,470929.0,GRGLSAFBTGSX,Frhscr,6.0,3.0,1-862-279-6049,,5.0,S,640.0,O,Domtar,728292.0
Yyz8470,106289.0,Dvilvawkz,,8.0,50.0,1-075-386-3166,4.0,1.0,M,314.0,R,Pacific Life,1112286.0
Nwq8471,212470.0,Hecwbhgwlqhwvqvoigxuhee,Stkcdrtid,0.0,95.0,1-153-331-0598,0.0,4.0,S,793.0,,Packaging Corp. of America,3167276.0
kgp8472,324050.0,zdjlfmynxusdbfwszzyuhpbfch,AOBHQRLOGFJEUBADBBGSLWTCYSBLFHEQOCZXCIBPTBA,0.0,77.0,,2.0,,,,O,Magellan Health Services,2917329.0
uio8473,323659.0,Frmbpca,QSUMZNWWLSDZMKGKVRKOBXTDXUWILJOEWXVCUQVGNBOCEJROTQWCBOCMQCQALO,4.0,28.0,1-684-936-0510,3.0,2.0,U,715.0,R,Philip Morris International,1033637.0
Ocr8474,228220.0,Mztsscizbgqaujn,uvzhgowsixxiimgcjfxajibqqqvlpjjvlgswukgrjmyufbdv,2.0,38.0,1-356-900-0449,2.0,3.0,S,585.0,O,Ingram Micro,626914.0
Uzq8475,272203.0,Cjsrzvmlps,,2.0,41.0,1-851-783-9290,4.0,2.0,M,447.0,O,Intuit,2875202.0
jdb8476,451917.0,ffidowyqnivi,NVYFFWKKALIDBRCCTMIFHIIJEFMXPOFEOFFGPWOYIQSMD,1.0,17.0,1-465-839-5265,3.0,5.0,U,536.0,O,Kla-Tencor,3949799.0
Lgd8477,111293.0,jxcwpit,Cnjieduusskwgldmiwz,10.0,100.0,1-995-917-0686,2.0,1.0,D,843.0,O,Bio-Rad Laboratories,636659.0
LOB8478,475106.0,Inrondldnhzpxhjshjoquc,Xmucqkfkqvuywusyhpoblwquqgyugivuhoqdgbwmymgydublx,9.0,56.0,1-399-460-8921,3.0,,D,316.0,U,WABCO Holdings,2563261.0
Qbj8479,331836.0,AKWCFCPDHBCJWFTFOU,Timzitdvgbkzqdenxkjnppfkdggymgldjlmqjojeohoacpglxkgigvcdqkbpdxke,4.0,19.0,1-889-021-4907,3.0,3.0,,562.0,O,FM Global,2705581.0
Qcn8480,81588.0,Zpxurb,Munggbucdmguhwlxajmjdbyrlmz,5.0,49.0,1-459-530-8211,4.0,0.0,M,708.0,,Silgan Holdings,2698096.0
LMS8481,105974.0,lprwgoscavurvynwujjxxle,Ozsgurxlnmpkdezwfkggbzcfjgqpjqwpezuknoqfjcyllbbwwmdbibuqlmbb,2.0,23.0,1-385-488-1221,4.0,2.0,M,764.0,O,Ameriprise Financial,2572600.0
OUC8482,1657.0,qkvopuuqnxnzmjexx,ibgejbiplyxktvhmupjanjbhgpblcqmsrisuvjucbaanqegbeqehevymfxvrrjdr,2.0,34.0,1-447-167-7938,4.0,3.0,S,785.0,O,W.W. Grainger,1537032.0
Trp8483,397454.0,Cpcygdjawvd,zopoxnwrvhuvosqhbabweyzqrytvkqapoyqi,,31.0,1-136-629-7597,,5.0,U,345.0,O,Modine Manufacturing,2126200.0
gte8484,262796.0,Sluttdymzbebxfiqw,Sslpzhdrvlptsyesstypqv,5.0,38.0,1-634-767-1446,4.0,0.0,U,784.0,R,FPL Group,770068.0
ROB8485,412539.0,hlcmelvgbfnpujregduwv,ofcfzwmfyajaqxsuxclrzkbaozdoiy,5.0,23.0,1-623-631-6016,3.0,4.0,M,558.0,O,Puget Energy,1412791.0
rcd8486,123391.0,Igeqhfktrcdtgrxwszs,NWURFHDWKZYBGWJCIGHLERNMFIXCYEFNMGCD,8.0,81.0,1-803-557-0768,1.0,4.0,,841.0,O,Simon Property Group,1469286.0
YMW8487,435982.0,Dtlajkgeqqmalrgrxkmybil,Uvbpedlanettwjwngcymqyeftemiw,2.0,8.0,1-003-349-4503,3.0,5.0,S,571.0,O,Burger King Holdings,1152298.0
Brz8488,290792.0,Anlvwulngnzzmvhgwdtebyvdghkuf,GXEFPIVJPEQEYQAKOZBKZW,6.0,86.0,1-063-001-0419,2.0,1.0,S,392.0,R,Pall,3897005.0
chh8489,120990.0,Dggjnnlcmkhzdtorlaidfbg,CUPFUTMNJU,3.0,40.0,1-349-608-5731,2.0,3.0,S,533.0,O,NCR,3989969.0
JUN8490,457396.0,Rvbmnwux,,0.0,55.0,1-317-788-6249,2.0,4.0,U,,O,Whole Foods Market,3345234.0
THH8491,112285.0,Upvuibrfizwollshahwpldplif,FPDBPVORRCRWD,8.0,30.0,1-228-529-6798,5.0,4.0,D,543.0,O,Danaher,2863120.0
apr8492,451364.0,xdomustmwtjxm,EDOFJDLURVARIHLNCLPGWOCLYFENYHVWATAWXXYTFEWASEKVDIPVEERDQYPUNHYXD,4.0,94.0,1-817-598-6502,3.0,1.0,S,827.0,R,HealthSpring,3050091.0
Ljz8493,235284.0,Kspgprprivkhqvbuy,Xvyklbvpmjwmyiuvoersfec,10.0,94.0,1-488-705-8163,3.0,5.0,M,809.0,O,Occidental Petroleum,939956.0
zox8494,263074.0,Fkjqdwvyyzpg,qdmgghbgrpfslnxwwqvtkje,,7.0,1-526-069-7892,1.0,2.0,M,,,Perot Systems,1160430.0
lzd8495,96123.0,Oinyiaxmuwwlgdyfd,Eiifxrejlgycdefkypbpmneu,9.0,,1-656-493-9265,1.0,3.0,M,687.0,O,Dell,2081947.0
JXF8496,,Lmaytxuw,,7.0,95.0,1-386-239-4376,3.0,5.0,U,776.0,O,Helmerich & Payne,90282.0
lvy8497,204485.0,GQKLFIJ,Ywfmatmqgbqdkkydffaadbnirbpffddqiuswbyavujxtcj,2.0,75.0,1-764-422-3011,0.0,2.0,M,411.0,O,Alpha Natural Resources,
Npb8498,121193.0,Spvlogpuaviddcnvtrk,nxwfxeliyujigeonaebpfnbsicifqqqwbilkxnskpeql,6.0,,1-055-144-5259,5.0,3.0,M,493.0,O,Sherwin-Williams,1399007.0
Jfj8499,,Nrzojm,Refbeo,9.0,76.0,1-988-711-9016,3.0,1.0,W,562.0,O,Tupperware Brands,1477739.0
Fwb8500,83167.0,FUMIEBZKUIGDSWOLPONGJJMLVX,BQAZRCWHVOPJXIANCKHWSYNHATESZTDBXXQYRPMYBKLCNHBVNJGU,7.0,78.0,,5.0,2.0,S,749.0,O,CUNA Mutual Group,104989.0
Krh8501,282942.0,Ukvgjjugrrmglqjo,Lvinbjimvkzkaaqsewacdyikpgssjjtwchldfjfyajvvswo,7.0,21.0,1-190-111-1511,2.0,0.0,W,532.0,,Administaff,29623.0
Cyp8502,349287.0,jverwwakkjohxwwc,evkwwmxoyavznoptqtamjpovxylehnyzsqucbqebfhzauglesrdstvpcaklpgbspmbkcg,9.0,32.0,1-628-206-1777,3.0,0.0,M,699.0,O,,923672.0
Qvu8503,398595.0,Wksmk,VXUEJVRZMNKNPTIRIMVFBTRSNUUZWG,7.0,43.0,1-638-112-6950,4.0,3.0,S,760.0,O,NTK Holdings,2147817.0
OBR8504,7297.0,KQKWIYSTMZPMFYECXRMPYCOYI,Fbqsyylgsknmnonfbadgeruvvtddxaxzxmcphirekyedcivbjibrqqlvrdsggklrdhqtjkb,4.0,39.0,1-512-316-2765,3.0,5.0,S,580.0,O,Monsanto,919794.0
yzf8505,172475.0,Ssmztgdfwqmuxuydvjsdlmlqsuhfe,MSMNBFUFTGZUMNNWXLQYQCVKWBMYANCGYJABQMGHKOSYKGEPRSPTSUI,10.0,76.0,1-829-122-6085,0.0,2.0,D,815.0,O,Ingram Micro,1375357.0
ZBQ8506,323969.0,wbhpeqwc,mhwwrnrctwdmsgpuobdfcwz,6.0,47.0,1-322-547-9555,2.0,4.0,M,654.0,O,Kroger,678771.0
Aai8507,195423.0,Pyqer,Kslgaiplzcvxqabxurufbbmlarxayifziwmctucowrpixmlesuihcbkvnjlvwvmte,4.0,86.0,1-753-025-9341,5.0,1.0,W,781.0,O,Holly,3164138.0
Ruc8508,74911.0,yfdcfqldjeqlukiwjzi,Vzdjqdgiktfcnpcbnljyskwbkpecyggghgcercxocdphuexdpnojdcievaemnavbalpmynk,8.0,41.0,1-053-678-7968,4.0,4.0,M,823.0,U,,1428073.0
Dpp8509,391792.0,Dofrwttzqdaadzggykwtwwrgctn,Hypicalqbrdtaovcieeslbumjeuqjkytlimcjvtoxvlxjdkzgvdmcodgmfq,3.0,77.0,1-155-137-1437,1.0,0.0,D,821.0,U,Unum Group,98688.0
UTU8510,,Zdcbkyhraktsbzqvqxbxxskcc,Tovrjxhshlobrkhbkhjkkrycbiufrzgsqmcpiuggnzwxbtsiybbfa,9.0,35.0,1-437-209-9491,2.0,0.0,U,376.0,O,NCI Building Systems,1696676.0
dow8511,116960.0,Xvpapjh,ynmrnomwvmztghatsrzydmysrqr,10.0,41.0,1-602-934-6802,0.0,,M,790.0,O,Bon-Ton Stores,567657.0
Xcn8512,185858.0,Jvkapkmfrsngxlpry,,7.0,33.0,,4.0,4.0,D,544.0,O,AMR,2217949.0
Efl8513,44305.0,Vpggjrviabnnqvlaspxqyyempai,Ocawcqqrbluqkzitmiqkineycspnsvjraqvczjezoimeray,3.0,15.0,1-432-879-2401,0.0,0.0,M,333.0,R,New Jersey Resources,2753769.0
Lod8514,439692.0,Rytldsptueimwyqskiibwyqevto,SILAPZLMTVZVKJARQIJEMOLUTHKIBVWEBWJGQKKQBYAROZ,4.0,90.0,1-915-084-0744,4.0,2.0,W,598.0,O,Embarq,1381997.0
Pfa8515,224895.0,GWRYZIUZTDYKTKZIOZNOT,YXAEXRWPNPVTVUKHQMSIYOAGBKNIKEJSBMZBASALDXYOSQOFEFRY,7.0,46.0,1-492-311-3722,,3.0,S,410.0,O,BorgWarner,3587663.0
Qfr8516,125085.0,CCQKYIWXKBNKTWEBNFYOAY,yvflexufbnlkikvoexmoqkvrlmrbihmgkbifiukufibhxiedmtyxsugstgkhafeubfbyfi,8.0,3.0,1-132-172-4935,0.0,0.0,S,800.0,R,Neiman Marcus,1080310.0
Wnp8517,233974.0,Cvvsbqshqqo,Rzxqfzsakjpklbudhixktnikbglqdilgocze,4.0,16.0,1-611-443-1713,4.0,1.0,U,346.0,U,Amazon.com,3248166.0
Gvu8518,316779.0,ainaftbafsuqmhbvo,iuzjrzeqdcltjsbycwlhbglbtdtkhpzesfprrvbtnpeufqaxvpurdrjagmfygqppmre,,96.0,1-374-711-1669,1.0,1.0,S,318.0,,Arkansas Best,3957538.0
VFW8519,,Nqsnhcjvskdisuxhvu,Szceqtcdwaaerrnpcfdfxfumcyhvpmijtuged,7.0,52.0,1-153-167-0916,0.0,3.0,,470.0,O,Nationwide,1070106.0
Afx8520,,Ojkcyxxvghfxtjpuesqx,Aifmrucgawman,10.0,38.0,1-785-182-7850,3.0,4.0,S,416.0,O,,268243.0
Usl8521,69217.0,kjrcqgva,vijutxmarhjldsea,5.0,78.0,1-821-352-6554,0.0,3.0,S,365.0,O,State Farm Insurance Cos.,2932666.0
toj8522,128400.0,rqegusxykgbljkweft,wbeozoodomrvegljblyzrlrslefyhihif,10.0,2.0,1-428-416-7331,3.0,2.0,S,668.0,,,2510854.0
fqp8523,172941.0,kaxwwi,Mrbzkgda,9.0,1.0,,1.0,1.0,M,705.0,R,Buildings Materials Corp.,43530.0
sjm8524,,XFOWLEIJCUP,Jysamgypvdxkqlyaweysjin,5.0,64.0,1-334-447-4491,5.0,4.0,M,471.0,O,FMC,1611189.0
Rie8525,90913.0,Zinbzobhojitxkxvjplgdzektkczan,Uemqsygglxhagiujbtsxubngjigrtvrfgehegjvzhciav,10.0,29.0,1-493-866-4852,5.0,4.0,S,344.0,O,ABM Industries,
Msj8526,497850.0,FVUAFADJOFXWPDF,NQCPGPNVTKHRBFMLUZBRAY,9.0,,1-539-316-6454,3.0,2.0,,545.0,O,Burlington Northern Santa Fe,2668412.0
GQI8527,122536.0,Vkjietkzgqhvqmxaulgvro,qzatmghufwzdyvrtacrgj,,92.0,1-437-906-2896,4.0,0.0,M,469.0,R,W.R. Grace,3357587.0
Qux8528,325913.0,Dgmpuojyidzhhtgumb,Ptpjpwwowfztojuqyuqgzlepyfvrqabkphpgycxnqzicdrkvnvfusvbxll,2.0,90.0,1-831-874-7712,2.0,5.0,U,504.0,O,Vanguard Health Systems,2477983.0
IEE8529,132810.0,Zvykzfbabtgkvnerisxpttrmd,Slejkhtbxkfsvjcbpvutufmzeezebzrwbrtdhpazdrgweegdhdvpjwtetmsptldhaubwqpb,9.0,43.0,1-588-676-8975,1.0,1.0,M,715.0,U,Graham Packaging,3024331.0
Htj8530,84453.0,UIVNHFOSFMNHBUTNP,vuydrahbxiatyvrcyratonjeywbmkprrychoeedwjriy,3.0,54.0,1-437-695-6425,5.0,4.0,M,726.0,O,Wisconsin Energy,424598.0
dxa8531,155366.0,Xukxnrvfxaqcjdxdgaest,Xihnemrrgflfsmpyl,9.0,85.0,,3.0,4.0,M,715.0,O,Simon Property Group,3291469.0
mpd8532,427365.0,Eyazwtasgtqxbgacdoeo,XPHVEDDVVTHTNGMUUVPPBSDPNXUZAHBOWOIQUQCGXYDWBIVBUHVRWZAUBLYDITNV,8.0,90.0,1-816-980-8873,1.0,2.0,S,,O,Convergys,2438535.0
Icl8533,330508.0,WTVOER,Wgvcjevhcmmnocqvcrc,5.0,100.0,1-152-091-9649,1.0,2.0,U,583.0,U,Diebold,2930050.0
Rkm8534,14063.0,ljvdzjezustglylipou,PQAUCELVVFXILWXBOULZFAWCGGNPKGFDBHVIZBSATDTRSFRLSKIESZFNTNWEMELSMTVOLDEQOKR,2.0,89.0,1-080-785-6233,3.0,5.0,M,805.0,O,Vectren,3994449.0
TIZ8535,61322.0,WYVPLOCSRAUMRQDTIUS,Qlfvxxykljazvqipujbdreuupyaqtklecetepsqxpyhymerzuqxpkjyguepktczipbsnqjooy,10.0,67.0,1-902-025-1797,0.0,1.0,M,,O,AbitibiBowater,1601499.0
usl8536,488500.0,XMMMCGOEWUFCAHLNYJXRLAD,Dajotqu,0.0,,1-595-108-6831,5.0,3.0,U,678.0,O,Brunswick,708829.0
hzy8537,,ZXLYEWCRPAGAXWIM,EINMNSETIOGKFKEFDLHPIQTIIYYNPZNQCIUGZKHNGWOYZJAZRVADLILLWIKXVKQDOVIPRC,0.0,80.0,1-618-489-9613,5.0,5.0,S,415.0,U,Interactive Brokers Group,2087147.0
TWG8538,381888.0,vjqbvmtwghtf,Lwodceyqfqmomtxxmbcsgkgibpmiwcibsccdhbepprscwjcokxxglo,8.0,90.0,1-721-917-6298,1.0,1.0,M,741.0,R,OM Group,2607740.0
Zdt8539,106937.0,Dnsparycommsbzmrrm,YBRRJWORHOMDAFQTKULXKENGJOTOZNXGZOCJEVPGEZIIBLWAIDHYGZJSBBBHXXWIADOMSFMJZKOTTSZM,10.0,84.0,1-835-293-3356,2.0,2.0,S,722.0,O,Pulte Homes,506421.0
JMI8540,,Oaqxel,Qargbiozxkrdmgecuxedzuoxcxnsszbphwwoopskwkfwikcugzxwhqxaafywg,9.0,88.0,1-348-595-7405,5.0,0.0,M,720.0,R,Global Partners,1833920.0
