AgencyID,NumberChildren,NumberCars,City,CreditRating,NetWorth,Gender,OwnOrRentFlag,NumberCreditCards,PostalCode,FirstName,LastName,MiddleInitial,AddressLine1,AddressLine2,State
HOL1521,2.0,1.0,Richmond,736.0,104805.0,,O,6.0,H7e 1s4,ORALIE,HOLDER,,19551 wainwright lane,,MD
als1522,4.0,5.0,Huntington Beach,573.0,191852.0,F,O,5.0,14204,Douglass,alshabout,,15818 DAVIE EAST,,KY
Bas1523,0.0,1.0,Glendale,445.0,1016522.0,m,O,10.0,94591,Johan,Bashyam,,11678 newport news lower,,ND
hit1524,5.0,3.0,Hayward,548.0,751262.0,,O,8.0,98102,Cristie,hitchings,,17594 neilson west,,TX
BAL1525,0.0,1.0,Worcester,324.0,1193509.0,,O,7.0,95252,Tresa,BALOGH,R,17595 tahoe east,,IL
lil1526,5.0,,Madison,348.0,1265027.0,M,O,5.0,33716,GEOFF,lilleniit,,335 floresta north,,Alberta
BRA1527,3.0,4.0,Hilo,581.0,,m,O,3.0,H6a 1w4,MACE,BRANHAM,V,10792 trail lake road,,ID
BIG1528,,1.0,Indianapolis,692.0,80680.0,F,O,7.0,v6j 1p8,JOANNE,BIGLEY,,24396 mulberry avenue,,FL
Qui1529,0.0,2.0,Beaumont,345.0,715481.0,F,R,,94443,Fredericka,Quinones,,9645 hayden boulevard,,Quebec
Chi1531,1.0,1.0,Detroit,524.0,1366427.0,,O,4.0,V5b 1o1,CYBILL,Childress,,18955 spruce street,,RI
gos1532,3.0,2.0,Abilene,742.0,1583171.0,M,O,10.0,M4L 1N2,BESS,goswick,,9400 juniper west,,KS
smy1533,5.0,0.0,St. Petersburg,,777929.0,F,,5.0,22226,KIRI,smyth,U,16271 vista south,,OR
DEM1534,1.0,0.0,Moreno Valley,465.0,3836423.0,m,,8.0,y5c 1n9,MIMI,DEMOREST,,19336 BOLL DRIVE,,NM
zur1535,3.0,2.0,Pasadena,393.0,2819864.0,M,R,8.0,77255,CHRISTEN,zurl,,1821 9TH SOUTH,,MO
MAC1536,4.0,0.0,Irving,449.0,1054065.0,,U,0.0,T5D 1Q2,POLLYANNA,MACGILLIVRAY,X,12782 LENWOOD SOUTH,,PA
Rob1537,1.0,5.0,Fort Collins,346.0,112727.0,,U,3.0,36688,Willard,Robart,,3388 concord crescent,,NM
Mat1538,4.0,3.0,New York,479.0,2913410.0,F,O,3.0,h5j 1q3,Lea,Mathewson,N,2446 forest lane,apt. 80,RI
hav1539,2.0,5.0,Fort Worth,457.0,3502000.0,,,5.0,M9d 1s6,DUTCH,haveman,E,23755 FROSTWOOD LOWER,,MA
Bos1540,1.0,4.0,Huntington,403.0,3142114.0,f,O,4.0,M5F 1U6,Edyth,Bosy,,11961 BENINGUS RUE,,New Brunswick
nal1541,0.0,5.0,St. Catharines,768.0,461981.0,f,,6.0,99710,CARLYNNE,nall,,23897 eagle rue,,TN
FER1542,1.0,2.0,Houston,609.0,866135.0,,O,8.0,91210,jon,FERGUSSON,,20400 walnut hill avenue,,British Columbia
Rei1543,4.0,0.0,St. Paul,685.0,2180522.0,,O,8.0,h7g 1u4,Nevein,Reich,Y,22712 PRAIRIE CRESCENT,,MS
spi1544,5.0,4.0,Independence,463.0,1275045.0,m,O,5.0,78743,YAVAR,spieker,,16364 BUCKEYE LANE,,TN
kle1545,1.0,1.0,Santa Clarita,344.0,3348211.0,,O,3.0,64196,teetwo,kleynenbergntntia,,2845 trafalgar east,,NY
COS1546,3.0,0.0,Warwick,444.0,1858209.0,F,O,0.0,75235,Birmingham,COSSOTA,,7726 TALLOWOOD UPPER,,Manitoba
but1547,4.0,,San Bernardino,529.0,1913209.0,,R,8.0,77054,darrin,butvich,,12493 arthur court,,Ontario
Boy1548,5.0,4.0,Wichita,755.0,1290523.0,f,O,9.0,36184,PATRIZIA,Boyce,S,3797 rutgers park,,MA
pat1549,4.0,2.0,Grand Rapids,829.0,3837125.0,f,R,10.0,V6n 1v5,Dody,paterson,,10959 throckmorton east,,OH
Kru1550,3.0,,Virginia Beach,,3379915.0,F,O,,36685,GLYNDA,Krueger,,13276 WESTELLA UPPER,,AL
laf1551,5.0,0.0,Greensboro,776.0,2851495.0,,O,4.0,33603,rosabel,laforge,,24313 congress crescent,,AR
san1552,1.0,2.0,Mobile,431.0,3365608.0,f,U,3.0,M7m 1c5,SALINA,sansom,,19526 foster rue,,VT
COP1553,0.0,2.0,Chula Vista,803.0,2266979.0,,U,0.0,72234,JACQUENETTE,COPPEDGE,,23011 la cienega lower,,SD
buc1554,5.0,3.0,Vallejo,792.0,3100394.0,,O,6.0,85254,Janis,buchanan,,5569 sandpoint park,,IL
NET1555,4.0,3.0,Buffalo,564.0,2086714.0,,O,9.0,96720,BIANKA,NETTO,,9212 SILVER CRESCENT,,MS
Gac1556,2.0,5.0,Great Falls,322.0,2873908.0,,U,6.0,V6D 1Q4,NOOSHIN,Gach,S,11812 prairie avenue,,CT
D'A1557,4.0,0.0,Plano,685.0,2535519.0,,R,8.0,25324,Karna,D'ANJOU,Q,8967 PENN RUE,,DE
dud1558,3.0,5.0,Santa Fe,468.0,181870.0,,O,7.0,t5a 1k3,masa,dudgeon,O,17059 california east,,VT
CHI1559,0.0,,St. Johns,697.0,1288205.0,f,R,9.0,46229,petra,CHILDREE,,16656 stuart west,,DE
van1560,4.0,5.0,Escondido,541.0,299075.0,,O,3.0,32301,HERMON,van der,,1796 DAIRY ASHFORD COURT,,KY
Sob1561,4.0,3.0,Santa Ana,394.0,3685332.0,M,R,7.0,38135,coursdev,Sobon,V,10232 oak hill west,,Prince Edward Island
GAY1562,,2.0,Waco,833.0,3446599.0,,O,5.0,v6i 1p3,Rejeanne,GAYLOR,,21568 alpha upper,,MA
Kob1563,4.0,4.0,Huntsville,475.0,296419.0,f,O,6.0,93384,faiz,Kobierski,,7638 BETHEL ROAD,,British Columbia
Nor1564,1.0,5.0,St. Louis,812.0,896575.0,f,O,4.0,19221,waneta,Noronha,,6594 MOULTRIE AVENUE,,NJ
VAL1565,1.0,4.0,Fullerton,351.0,2958136.0,m,O,2.0,28213,Wojciech,VALIVETI,,14133 beauregard north,,MN
hug1566,1.0,4.0,Pasadena,845.0,2587885.0,m,O,1.0,94265,henrika,huggins,D,23781 KING SOUTH,,MN
lew1567,2.0,4.0,Tallahassee,542.0,1005444.0,,O,9.0,55408,Leroy,lew,,17200 HOLLYWOOD AVENUE,,ND
hon1568,3.0,5.0,Idaho Falls,554.0,3954555.0,,O,3.0,55120,lidia,honkakangas,T,2247 sherwood west,,FL
Van1569,1.0,5.0,Lafayette,690.0,807347.0,f,O,8.0,T5b 1k6,smith,Vandagriff,A,4966 westpark south,,UT
gal1570,3.0,4.0,Jacksonville,339.0,3500918.0,,O,2.0,v6u 1w1,GENOVERA,gallion,A,19124 cherry ridge rue,,MI
kah1571,5.0,4.0,Huntington Beach,803.0,468253.0,m,R,5.0,s7d 1m6,Danica,kahan,,22787 university crescent,,IL
May1572,2.0,4.0,London,721.0,1517727.0,,O,10.0,v6m 1p3,Zdenek,Mayne,,503 northshore park,,DE
JAK1573,0.0,2.0,Richmond,337.0,,,O,6.0,T6a 1j9,Noellyn,JAKSTYS,,2929 BRYANT IRVIN ROAD,suite 454,New Brunswick
MAL1574,4.0,2.0,Milwaukee,357.0,380907.0,,O,0.0,23235,XENIA,MALANOS,,17376 westmere rue,,NY
cai1575,2.0,5.0,Lafayette,448.0,2365835.0,m,O,6.0,V6j 1v6,gloriane,cain,,3222 grant lane,,NM
MCN1576,2.0,4.0,Quebec,437.0,1207205.0,,O,10.0,V6n 1t2,alvinia,MCNAUGHTON,O,9906 airport north,,Quebec
kho1577,3.0,5.0,Augusta,630.0,2195768.0,,R,2.0,h2b 1w4,Annis,khouderchah,W,16699 sanders south,Apt. 437,Newfoundland
Mar1578,0.0,5.0,Windsor,825.0,644582.0,F,O,5.0,B8B 1Z8,Reg,Marlow,V,23684 decatur street,,MI
Cha1579,5.0,5.0,Omaha,816.0,286711.0,F,U,9.0,10074,SUSIL,Chartier,,13058 wisteria lane,,Prince Edward Island
O'c1580,5.0,4.0,San Antonio,735.0,1204969.0,F,U,10.0,M5c 1y2,mathilde,O'colmain,,388 SNEAD UPPER,,HI
TYN1581,3.0,1.0,Overland Park,453.0,1867820.0,,O,3.0,36103,Stergios,TYNDALL,N,1060 blythe court,,AK
Sch1582,3.0,3.0,Colorado Springs,305.0,225136.0,F,O,6.0,35259,Maidsir,Schlegel,,16124 weyland park,,AR
Gue1583,1.0,4.0,Kansas City,834.0,1403761.0,F,O,9.0,90310,LORENA,Guevara,,11510 WAKEFOREST RUE,,AL
Saw1584,1.0,2.0,Newport News,426.0,1648703.0,,R,1.0,V6d 1p3,Duane,Sawada,V,23411 madison south,Suite 328,AL
PAR1585,1.0,1.0,St. Catharines,356.0,1964663.0,,O,1.0,h5j 1q2,annabelle,PARKINS,,15686 oliver street,,Saskatchewan
rus1586,4.0,1.0,Tulsa,521.0,2313539.0,,O,2.0,s7d 1n8,Sacha,ruschmeier,,15447 trail lake road,,MN
WAR1587,2.0,3.0,St. Petersburg,465.0,2706243.0,F,U,10.0,E7n 1j7,Vlado,WARSHAWSKY,,12470 meadow haven east,,Manitoba
Lon1588,1.0,3.0,St. Paul,844.0,3454012.0,,U,7.0,T6c 1k5,SHAHRIAR,Longbottom,F,22986 norfolk lane,,NC
VAF1589,2.0,3.0,Santa Clara,326.0,1126249.0,,R,5.0,72216,JOYANN,VAFAIE,B,10716 LAVENDER EAST,,OR
sch1590,3.0,4.0,Corpus Christi,609.0,61481.0,f,,7.0,V6e 1q1,Blinny,schmeler,,12272 regency lane,,Prince Edward Island
Car1591,2.0,5.0,Waco,488.0,743722.0,,U,7.0,72902,KAZUHIKO,Cargill,I,12051 savannah court,,IN
TIS1592,1.0,,West Covina,548.0,1902226.0,F,O,1.0,90024,Britte,TISCHHAUSER,,2412 BONITA LANE,,KY
SCH1593,0.0,0.0,Overland Park,513.0,3667951.0,,R,10.0,64160,Davine,SCHRIER,,9270 leaf south,,CT
Amb1594,0.0,5.0,Nashville,531.0,1420518.0,,O,1.0,M8c 1x7,Kelila,Ambroise,,22605 deerwood south,,WI
HLA1595,3.0,4.0,Huntington Beach,477.0,1230013.0,f,,,A2c 1w8,marie-jeanne,HLAUSCHEK,E,13715 KETCH UPPER,,ME
Fal1596,2.0,0.0,Dawson City,818.0,226768.0,f,R,5.0,77271,Francine,Fallahi,,17433 lowden lower,,WA
Lev1597,1.0,0.0,Dallas,445.0,262069.0,,O,8.0,T6d 1c3,Keslie,Levitin,,7054 southlake upper,,KY
LES1598,2.0,0.0,Sandy,674.0,33073.0,,R,9.0,e7n 1o8,norcal,LESNIAK,J,13904 mahonia boulevard,,Alberta
wai1599,4.0,5.0,Buffalo,543.0,1366099.0,,O,,c2a 4w4,EVETTE,wai,Y,20109 gardener drive,,NY
KLA1600,4.0,5.0,Orlando,381.0,92196.0,f,O,4.0,V6F 1U7,Charangit,KLAMMER,,16119 PENMAR NORTH,,Newfoundland
CAR1601,0.0,5.0,Providence,780.0,2609887.0,m,O,6.0,T5a 1t2,martica,CARR,,633 guadalupe park,,GA
Yog1602,2.0,3.0,Dawson City,,2293264.0,,O,10.0,19219,LEW,Yogeswaran,,21829 midland boulevard,,OK
bar1603,2.0,4.0,Norfolk,358.0,295295.0,,O,10.0,T6B 1J8,edee,barbary,R,22083 crossus lower,,IN
dor1604,5.0,,McAllen,572.0,73189.0,,O,1.0,t5a 1o9,Lacee,dorronsoro,Y,18570 WOODTIMBER WAY,,DE
Had1605,0.0,,Hartford,319.0,3545538.0,,O,1.0,48245,SIVA,Haddow,,926 nolan drive,,SC
gas1606,0.0,0.0,Dover,400.0,3971444.0,f,U,5.0,37406,Jeff,gasparotto,,1630 LAMBOLL CRESCENT,,CO
mos1607,2.0,5.0,Richmond,340.0,1362426.0,m,O,3.0,80202,sang-maun,moshinsky,L,24555 REXFORD NORTH,,SC
dal1608,,2.0,Cleveland,,2854996.0,M,U,1.0,H7H 1U5,Vu,dall'oste,K,7204 katherine boulevard,,ID
ARM1609,3.0,2.0,Billings,642.0,500510.0,,U,0.0,60761,ISMAIL,ARMBRUSTER,,13463 dunlevy lower,,Saskatchewan
DIS1610,1.0,2.0,Newark,640.0,2991667.0,,U,3.0,V6r 1v7,jeanelle,DISPATCH,,7776 inwood lower,,ME
Hal1611,5.0,2.0,London,735.0,3042267.0,m,O,1.0,91143,stclair,Halovanic,,3972 WILMINGTON RUE,,AK
Mcg1612,0.0,0.0,Flint,332.0,2211396.0,,O,8.0,V6D 1S5,jerry,Mcgalliard,,17343 darlington avenue,,RI
Bot1613,0.0,1.0,Sterling Heights,591.0,3838330.0,,R,1.0,36670,Anne-marie,Botto,J,22498 SMITHDALE AVENUE,,MD
Rav1614,3.0,2.0,Anaheim,772.0,2188130.0,F,O,4.0,v6y 1w2,Lottie,Ravi,,20064 oakmont east,,CO
PAK1615,5.0,0.0,West Valley,642.0,1310726.0,,R,7.0,03106,Lina,PAKULSKI,,3690 PLUMB BOULEVARD,,WA
PAN1616,4.0,0.0,Tempe,577.0,475488.0,M,O,10.0,85014,Martina,PANDYA,,23588 MADISON WEST,,KY
att1617,3.0,,Yellow Knife,764.0,243518.0,,R,9.0,35294,FANNY,attenborough,,8400 polaris west,,PA
Bou1618,5.0,0.0,Savannah,759.0,1657663.0,F,O,8.0,90042,Maitilde,Boucouris,,18354 DODD COURT,,ID
TAN1619,0.0,3.0,Philadelphia,433.0,3504789.0,,O,8.0,V6V 1R1,Cary,TANGLAO,,12635 OLYMPIA EAST,,VT
Bar1620,3.0,1.0,Sterling Heights,525.0,640660.0,,R,7.0,r5h 1l3,LILLI,Barnhardt,,1821 9TH SOUTH,,CO
Lud1621,4.0,1.0,San Jose,832.0,2222986.0,,O,8.0,79402,Gee,Ludwick,,18245 HOLLY KNOLL PARK,,Manitoba
DEL1622,2.0,4.0,Paterson,316.0,3588958.0,M,O,0.0,T6a 1k7,Naveen,DELANEY,,18614 tide mill court,,TN
Kas1623,4.0,0.0,Rapid City,685.0,2778934.0,m,O,5.0,35280,aruna,Kassissia,,2988 coralberry south,,IN
hat1624,1.0,4.0,Thousand Oaks,381.0,754973.0,,R,7.0,90157,Ingeborg,hatz,,16090 darlington lower,,LA
Tin1625,4.0,2.0,Colorado Springs,584.0,1266963.0,,O,3.0,h5j 1p6,Shoeb,Tinney,,1790 golden east,,IN
Nes1626,0.0,1.0,Grand Rapids,385.0,1808998.0,,O,4.0,32245,Nettie,Nesbitt,,16520 hemphil north,,NH
Sch1627,3.0,2.0,Sudbury,635.0,2700239.0,,O,3.0,77286,Sybila,Schnaithman,,12667 brighton road,,MT
SOB1628,1.0,4.0,Macon,805.0,3108137.0,,O,2.0,V6e 1q2,gail,SOBIESIAK,,2035 eaton park,,MT
Clu1629,0.0,1.0,Kitchener,679.0,3578605.0,,O,3.0,H5L 1O3,sibyl,Cluett,,5003 TRAVIS LOWER,,SD
GER1630,3.0,5.0,Anaheim,453.0,3699975.0,F,,1.0,H2c 1y5,YONGLI,GERRITSE,,22682 rio grande south,,CO
TUC1631,2.0,4.0,Fairbanks,847.0,2269303.0,,U,8.0,60612,ernesto,TUCKER,C,24683 meadowlark boulevard,,WA
Tar1632,1.0,3.0,Berkeley,,2250865.0,,R,1.0,T6A 1E5,Adrienne,Taralp,,11376 knight court,,AK
Cre1633,3.0,5.0,St. Johns,,952977.0,,O,10.0,80100,Jenna,Creasman,,3149 CENTRAL LANE,Suite 136,FL
Joi1634,5.0,0.0,Montreal,642.0,705875.0,,R,1.0,H5j 1r1,Audre,Joiner,,23987 valderra park,apt. 212,NV
hal1635,2.0,,Sterling Heights,,661156.0,,O,0.0,h2g 1z9,DELORIS,halford,Q,24696 cordoba crescent,,TX
Tes1636,0.0,,Baltimore,600.0,3656197.0,m,O,2.0,45277,Breton,Tessier,,19492 lyons court,,Saskatchewan
ONY1637,0.0,2.0,Lubbock,435.0,2313138.0,,R,9.0,H2f 1x4,Martie,ONYSHKO,,1630 LAMBOLL CRESCENT,,NE
DEC1638,0.0,4.0,Hollywood,730.0,3823810.0,,O,7.0,72211,Elsa,DECARIE,,18270 HICKORYBARK DRIVE,,VT
Gag1639,0.0,4.0,Livonia,418.0,3690401.0,F,O,8.0,25335,Barsha,Gagne,O,21908 ashford hollow north,,HI
Lac1640,4.0,4.0,Saint John,388.0,1065171.0,F,O,7.0,V6X 1R2,pauletta,Lackenbauer,,20940 shearer drive,,Ontario
Clo1641,3.0,2.0,Virginia Beach,622.0,2185167.0,,R,2.0,V6c 1t5,Benedetta,Cloutier,,15562 woodcrest upper,Apt. 422,Ontario
BAR1642,3.0,3.0,Kansas City,562.0,1736755.0,m,O,0.0,83725,Davina,BARBE,V,10856 kelvin upper,,AL
roi1643,4.0,3.0,Los Angeles,702.0,2865116.0,,U,9.0,85755,raju,roig,U,3507 GREENE ROAD,,WA
Bun1644,4.0,1.0,Garland,741.0,2160791.0,m,O,1.0,92150,nabil,Bunner,,11733 electra street,,AR
Pel1645,0.0,0.0,San Diego,312.0,3938874.0,,O,4.0,M5E 1Z5,chiarra,Pelz,W,509 ALICIA AVENUE,APT. 80,OK
PLA1646,3.0,2.0,Tucson,790.0,813632.0,,U,4.0,48911,THIERRY,PLATER-ZYBERK,T,14520 zenith park,,OH
Tra1647,0.0,4.0,Orange,698.0,3373916.0,,U,5.0,H2D 1W6,pierre-alain,Travers,K,13447 amherst boulevard,,MA
bos1648,0.0,4.0,Boston,363.0,3577327.0,F,O,0.0,S7c 1n6,Blithe,bose,,22831 barberry park,,DC
GOS1649,1.0,4.0,Fort Collins,649.0,,,O,10.0,53204,JESSIKA,GOSWICK,,5140 EMERSON LANE,,UT
Kik1650,1.0,4.0,Pittsburgh,773.0,2972070.0,f,O,0.0,72205,merilee,Kikuta,,7255 berry way,,MO
Boc1651,0.0,5.0,Montgomery,342.0,2722299.0,F,O,,93838,DIANE-MARIE,Bockaj,,10936 COVECREEK UPPER,,AZ
man1652,1.0,4.0,Stamford,356.0,2294218.0,,O,7.0,87103,Antonina,manner,,19939 beard park,,NY
HAR1653,5.0,3.0,St. Paul,551.0,,M,O,7.0,94617,malinde,HARMON,,17213 towerwood east,,AZ
RES1654,0.0,0.0,Lubbock,395.0,3171284.0,,R,2.0,90083,Pivert,RESULTS,,14827 paine upper,,Manitoba
Owe1655,0.0,5.0,Worcester,423.0,,m,O,8.0,T5C 1J4,MERIDITH,Owen,R,3934 green ash north,,NH
Yau1656,5.0,5.0,Halifax,635.0,149515.0,,O,3.0,90190,HOLLI,Yaung,,19923 MAIN AVENUE,,Saskatchewan
Gol1657,5.0,,Alexandria,648.0,2727224.0,m,O,0.0,90166,AZRA,Golka,B,17147 vaughan rue,,WA
Gru1658,3.0,4.0,Manchester,791.0,3137795.0,,O,5.0,10706,Dominica,Gruska,,21182 keswick west,,OH
Man1659,0.0,5.0,Santa Fe,776.0,3760773.0,m,R,8.0,91138,Ehi,Manolios,H,2939 chadbourne way,,KY
SOM1660,4.0,5.0,Bellevue,640.0,1696300.0,M,U,10.0,36140,Concettina,SOMMERFELD,,14702 wainwright way,,ID
cur1661,0.0,1.0,Hay River,542.0,3737794.0,,R,4.0,40202,Constantin,currier,,10653 wishek road,SUITE 274,NH
COO1662,1.0,4.0,Fort Worth,746.0,2401847.0,F,R,5.0,95140,devi,COONEY,,14243 river place road,,Saskatchewan
Hys1663,0.0,1.0,Sioux Falls,676.0,905123.0,,O,7.0,97230,kristine,Hyslop,,22494 chimney rock avenue,,Newfoundland
Ket1664,,1.0,Anchorage,340.0,,,O,8.0,m2r 1f6,Luping,Ketcheson,,10136 ryder lower,,WY
Dev1665,2.0,1.0,McAllen,339.0,,f,R,6.0,99654,Syl,Devincenzi,,4862 martin court,,WY
Lep1666,3.0,5.0,Yellow Knife,408.0,,,O,7.0,M4l 1m4,rogelio,Lepage,,8228 hylan drive,,AR
Mea1667,,0.0,Fairbanks,449.0,968593.0,,O,4.0,33010,BRIGIT,Meagher,,8716 WORTHINGTON SOUTH,,AK
OPL1668,0.0,5.0,Bellevue,403.0,1193550.0,,O,2.0,60756,HESTER,OPLINGER,,1426 basswood avenue,,AK
nat1669,0.0,4.0,San Antonio,566.0,207023.0,m,O,5.0,31416,mary-ann,nath,,4686 RAYMOND SOUTH,,NC
Cal1670,1.0,3.0,Mount Pearl,658.0,1990264.0,,R,3.0,H5k 1q3,Norine,Caldwell,,5940 malden park,,NJ
Mar1671,0.0,2.0,Sacramento,434.0,992110.0,,U,5.0,32254,GOKUL-CHANDRA,Marciniuk,W,12777 pembrook lower,,GA
Cho1672,4.0,2.0,Portland,606.0,2842887.0,f,R,9.0,90203,Gokal,Cholewinski,,19131 lullwood park,,AZ
Liv1673,2.0,5.0,Eugene,378.0,3530642.0,,O,2.0,T5D 1T9,ROCH,Livek,,3636 wroxton north,,NV
TAL1674,1.0,0.0,Pueblo,668.0,1943917.0,,O,3.0,79918,Coriss,TALBOTT,,8886 chalmers upper,,Newfoundland
van1675,5.0,0.0,Los Angeles,616.0,1432565.0,M,O,5.0,14608,Vanda,vanderheyden,,24268 hayden west,,FL
Nie1676,2.0,2.0,Fargo,478.0,3251651.0,,O,8.0,30358,STACEE,Nielsen,H,22569 cole upper,,Newfoundland
OWE1677,1.0,0.0,Charlotte,710.0,977588.0,F,O,2.0,90093,timmie,OWENS,,23477 vessey way,Suite 132,IN
Whi1678,1.0,3.0,Oklahoma City,543.0,2909288.0,,O,10.0,H2E 1X8,tiffany,Whitman,P,5277 CHAMBLEE DRIVE,apt. 453,Saskatchewan
MON1679,2.0,1.0,Lubbock,329.0,2039434.0,,U,2.0,R3a 1m9,myrna,MONTOUTE,,1047 courtland lane,,VA
VER1680,0.0,4.0,Laredo,330.0,2931648.0,,O,8.0,94355,HENK,VERHOEVEN,X,9167 gardener court,,MT
WYM1681,0.0,1.0,Lincoln,549.0,661067.0,,O,10.0,20020,aimil,WYMARD,G,13142 vinson lane,,MI
KAP1682,1.0,3.0,Salt Lake City,613.0,938673.0,,R,4.0,43659,GEORGE,KAPSA,U,16959 lacornia crescent,,Alberta
tor1683,1.0,,Fort Worth,765.0,2840325.0,,O,3.0,80915,Wen,tornes,R,15399 long avenue,,Prince Edward Island
Mat1684,4.0,1.0,Los Angeles,809.0,2714847.0,,O,,10028,NORALY,Matatall,,19873 wright avenue,Apt. 437,Prince Edward Island
Van1685,3.0,1.0,Louisville,768.0,470906.0,m,R,7.0,85740,claretta,Van schouwen,,14286 main boulevard,,AR
fol1686,1.0,1.0,Fargo,,2723734.0,F,O,1.0,63119,rachel,follmer,,22632 country road,,MI
hog1687,2.0,1.0,Moncton,,974511.0,m,O,2.0,99214,heinz,hogeboom,,20093 canterbury way,,ID
ANT1688,0.0,2.0,Norfolk,,178788.0,,O,1.0,h5i 1r1,christabella,ANTOFT,,351 granada west,,Saskatchewan
Hof1689,0.0,2.0,Fort Smith,401.0,163516.0,F,O,1.0,30387,EMYLEE,Hoffmeister,,10176 pinesap court,Suite 285,RI
Jaf1690,4.0,0.0,Long Beach,740.0,3789614.0,,O,,T5B 1M3,Cycelia,Jaffer,,17933 flores avenue,,KY
Bov1691,4.0,0.0,Iqaluit,727.0,2372376.0,M,O,8.0,75248,roderick,Bovenizer,,9094 pine upper,,Saskatchewan
Ban1692,5.0,4.0,Oakland,458.0,534047.0,,R,6.0,30321,KAMYAR,Banerjee,,2116 whistler upper,,NJ
Dug1693,2.0,4.0,Brownsville,412.0,3412264.0,,O,1.0,99215,Sephira,Duggan,J,2923 navarro lower,apt. 803,IA
Hea1694,3.0,5.0,Las Vegas,328.0,3331358.0,,R,2.0,53754,MAMI,Hearnden,,6526 snyder rue,,New Brunswick
lew1695,0.0,1.0,Abilene,369.0,674289.0,f,O,3.0,90238,Woodline,lewek,,6454 kiel upper,,GA
gau1696,2.0,3.0,Jackson,524.0,1840996.0,,O,0.0,94113,Nevil,gaughan,,8825 AMHERST DRIVE,,SC
Mcc1697,0.0,1.0,Winnipeg,367.0,671677.0,F,U,3.0,35259,LILLI,Mccullogh,,673 EDLOE PARK,,OK
lac1698,2.0,3.0,Fort Worth,836.0,2177421.0,f,R,8.0,95051,Usman,lacoste,D,2097 HARRIS WEST,,SD
PIL1699,2.0,4.0,Columbia,719.0,2393402.0,,O,9.0,19057,Martelle,PILLMAN,,22498 smithdale avenue,,IL
Chr1700,5.0,2.0,Hay River,704.0,809896.0,F,O,4.0,V6m 1w7,DEVAN,Chrisman,,22506 shelter drive,,GA
RIS1701,4.0,0.0,Minneapolis,399.0,974925.0,F,O,4.0,93820,Japan,RIST,,20744 gene way,,NY
ANN1702,3.0,5.0,Bridgeport,637.0,3364968.0,M,O,6.0,19206,dis,ANNABLE,,14783 saunders upper,,GA
kim1703,,4.0,Rockford,614.0,849778.0,F,R,5.0,77024,Leigh,kimbrough,,20441 pinto park,,WA
WAI1704,4.0,4.0,Waterbury,546.0,2295559.0,,R,9.0,H6d 1y4,Annora,WAINES,P,14470 langdon west,,NC
Fil1705,3.0,5.0,Cheyenne,319.0,390100.0,M,R,4.0,48310,HUY,Filkins,,10176 pinesap court,,FL
Don1706,2.0,,Sandy,701.0,1230099.0,,R,2.0,27101,ren,Donohue,,16511 yamato lower,,NJ
WOO1707,0.0,2.0,Yellow Knife,612.0,2009921.0,f,U,1.0,06504,Mail,WOODHALL,N,20710 lee drive,,New Brunswick
ump1708,0.0,1.0,Peoria,347.0,31399.0,M,O,9.0,21210,elsbeth,umphres,K,5385 young west,,UT
DUN1709,1.0,0.0,San Antonio,438.0,,f,O,8.0,45267,lingyan,DUNSTAN,,509 davie avenue,,MD
Car1710,5.0,5.0,Kansas City,,1112628.0,M,U,9.0,H6c 1y6,Isadora,Carriere,,9633 hawkins street,Apt. 594,AL
Chu1711,4.0,0.0,McAllen,454.0,3605130.0,,R,0.0,92805,ANNARBOR,Churchill,,17509 REINA EAST,,ID
Jen1712,3.0,4.0,Sterling Heights,837.0,1746793.0,f,O,6.0,94472,martina,Jensenworth,,20796 dolores drive,,MA
GRO1713,0.0,2.0,Thousand Oaks,365.0,3358713.0,,O,8.0,H5j 1p6,scptest,GROSSUTTI,,2132 meadow lake upper,,RI
Car1714,2.0,4.0,Paterson,347.0,195040.0,,O,6.0,93004,Jurg,Carden,M,23788 linden drive,,ID
not1715,0.0,4.0,Irving,318.0,327900.0,,R,6.0,70177,Natty,notley,,23223 woodlawn upper,,NY
Bla1716,0.0,1.0,Frederick,362.0,2976753.0,m,O,0.0,47724,Gladys,Blair,,9804 stratton court,,CA
lle1717,3.0,5.0,Philadelphia,424.0,214385.0,,O,6.0,V6d 1q5,peder,llewellyn,V,23411 MADISON SOUTH,apt. 293,SD
bri1718,2.0,4.0,Rockford,636.0,2990246.0,,O,4.0,61601,SIR,britman,,7903 WESTERLEY PARK,Apt. 99,SC
Bou1719,4.0,1.0,Paterson,807.0,2173372.0,,O,7.0,v6q 1s4,aniko,Bourlet,,12416 lenwood lane,,Prince Edward Island
hu1720,0.0,1.0,Elizabeth,453.0,2495685.0,M,R,8.0,30382,Hing,hu,M,24250 summer south,,SC
Wid1721,,4.0,Edmonton,553.0,1298559.0,,O,6.0,93888,micheline,Widdis,M,17183 watts avenue,,UT
MOB1722,2.0,2.0,St. Paul,836.0,2570364.0,m,O,5.0,63111,jesus,MOBLEY,C,14754 woodview east,Apt. 962,DC
Bie1723,0.0,5.0,Topeka,602.0,2752826.0,F,U,3.0,94483,BRITTE,Bielby,B,7217 wise lower,,Ontario
Gla1724,3.0,2.0,Nashville,667.0,3247977.0,,O,9.0,M4J 1M9,christie,Glasgow,,15966 sanders lane,,Alberta
