prospect_AgeID,prospect_AddrLi2,prospect_NumCreCar,prospect_LaNa,prospect_MaSta,prospect_AddrL1,prospect_Ag,prospect_NuCa,prospect_C,prospect_PoCo,prospect_Co,prospect_In,prospect_NuCh,prospect_CreRat,prospect_OwORF,prospect_Em,prospect_NeWor
Tcc9847,ECXXPFWCJFYKREXGWCLQSWUCVMJDERHDARNOMNPLOBISBEEEFRRVRQUKFWJYXNJATRYYUOKQSQUQWQNV,7.0,Tccbmyashczktmzehrnsnmkbq,U,mgueoiftzrnfsvfdccagnubayljvxpzjandfgbezvsfarrvqlysjvqtqnvdsbtericecauciomtv,13.0,3.0,Billings,,United States of America,417999.0,4.0,747.0,,Cintas,358003.0
Phc9848,asdzkbwltmdsifucqivyearuabywcalbqczjajf,10.0,Phchidtypvbkmtawkrsugpkriof,M,ktkdbcmtswxizws,16.0,0.0,Aurora,Wgoqxoxzbo,United States of America,356581.0,1.0,671.0,,L-3 Communications,2726548.0
dah9849,,1.0,dahumidanryfzuxrawnou,M,Auvjohmxfaaznileohuvhggigndxumoqyxhpqkevlsldigtfmpfqiqdxwwrukwqsrrsapnr,32.0,2.0,Warwick,RCRXZUMEWNHD,,285031.0,3.0,631.0,,Magellan Health Services,810916.0
fyy9850,Kywlyfqekhgghpqqjveylpsq,6.0,fyyatuctqudwlbtqbyhdjv,S,qxbaifhmcdvjcmhxxgkxhtggcjmmeiscstqahputylzjroef,74.0,0.0,Salt Lake City,dqrhlbk,United States of America,57300.0,5.0,634.0,R,Bristol-Myers Squibb,619755.0
cia9851,KXMIJBYUHPOEWEXLHTAWBERAKLECJCUCWLUD,9.0,ciaaump,M,Rtdtximslnnfuuqky,70.0,3.0,Sunnyvale,Hjovsweta,United States of America,290970.0,0.0,492.0,U,Fifth Third Bancorp,2239170.0
Rup9852,POPUDPNOKXSFCNFTNKJXEDQSHPEHXNUYSSSLGOHNBULDGGCK,7.0,Rupdclimhxnixgisu,S,qxyfliceopktrjvxhkpxcglnlsxpdujbitxzgxewiricqtqirmgbvzmukjrepotub,83.0,1.0,San Diego,Eimawihtsvb,United States of America,103512.0,0.0,413.0,O,United Rentals,892128.0
JEK9853,Izhtyodzzntinvlziesgupkxoznkbbxvvizhqmqbvfpmpunpsicwncgco,0.0,JEKVKKUVFZH,S,suvrgpijwxr,91.0,,Virginia Beach,EDMHYQMEEQ,United States of America,297632.0,5.0,619.0,R,Michaels Stores,3130806.0
SGG9854,HFNRPTZHYNPUISUJOAHPFIFKTIKSJDCQZMJHYKOFRIXGSQRSWOUKEBTPBAREVPHE,,SGGYQXCRPUBZCHNDHUQ,M,Alvlfusbdtqomlkeoxxrflxandqvuyjlxlezljedidjgmutpausuddotrtppaedqju,99.0,2.0,Salem,Fmwtwfq,Canada,239655.0,,446.0,R,Agilent Technologies,3473479.0
rmn9855,,5.0,rmnajclkedphqgofxfftredkeisawv,D,TOAFXTPHNCIPUPEZGGDLWOUSYCVSNOAMHVNIEAHJGVYCFLMLQ,84.0,4.0,Overland Park,Xcurw,United States of America,366997.0,2.0,767.0,O,NewPage Holding,100195.0
BUP9856,JHBLMPYIIDZFNKOHZNRACLPBOZDUDOECXTKSABYLEVYVDAHHRKFTIXBICWBPACPAPEKHVJRIWTAENCQG,3.0,BUPPEOGTPSWTCUWSORH,M,juxwqpzobftufrxyfjibn,73.0,4.0,Mount Pearl,oapuiec,United States of America,73136.0,4.0,428.0,O,General Cable,106595.0
akt9857,wyhqaawdnqedsyysgbhsnctdwkiuuqortcvbhvfdmjwfnaw,8.0,aktkzstytbfnsh,M,Hmujftsmvbcokwnoilcuugkeajrjdsupydwicssfaardrh,84.0,2.0,Los Angeles,Xsrfq,United States of America,92343.0,3.0,528.0,O,YRC Worldwide,817817.0
PJS9858,ISWKMPZN,4.0,PJSXAVMV,M,tsyqj,54.0,5.0,Syracuse,btfjjlgouhus,United States of America,283951.0,1.0,523.0,O,NV Energy,2802149.0
Puy9859,Vhcsdwqkqfsjggsxdasswbbgs,7.0,Puyvejbpofixaxcslxrivncxzda,M,,34.0,0.0,Allentown,Sgefxjev,United States of America,37154.0,5.0,658.0,R,Sun Microsystems,506871.0
hoq9860,Opdbvexsxtuymsdfotsuxctnwtialirebxiixwgbbbbafhfwijqyfdfcwaztlu,5.0,hoqrjsqztbxucleb,M,,48.0,2.0,Brownsville,cvktzjmnneb,United States of America,96303.0,5.0,475.0,O,,1405175.0
Rqx9861,yiitniskyiozqkdrcnzdmjozfsqjadpcrp,10.0,Rqxvrtksjsisacjahfqwnmxrptqwsl,D,WWTAUUTSAXZNQHABECTKYBWFNSQUNEUITNLYEFHILMRQZHWZAEFQLVKARDXP,76.0,3.0,Charlottetown,,United States of America,430997.0,3.0,678.0,O,Lowe's,2650306.0
Qmb9862,rcounpcgmexgkmpl,,Qmbqapfddiinub,M,ipxqdpezdnbxdllblghrbmhcrkgzbdmxgcnbtcox,10.0,2.0,San Francisco,WMALOJGPTYQN,United States of America,428569.0,2.0,469.0,O,Total System Services,1956097.0
ert9863,gpffjqedvheykd,1.0,ertxwhye,W,WTIIHWMETSJOCUIOKSULCLTIEZYYPEJXKHSMPTBERTDK,74.0,1.0,Omaha,Nbwqyjg,United States of America,304381.0,3.0,595.0,O,Integrys Energy Group,973923.0
sjl9864,ckhioaxxblvczttjkuvkcqdudscruuxdjcfjktcruywyvqi,2.0,sjlsvaaanfwiainmxbfrrawgsuwrrc,D,Ddwhtzvgucvxg,96.0,5.0,Buffalo,Rfsxjhdg,United States of America,422144.0,4.0,749.0,U,Collective Brands,2446019.0
LCR9865,Onunlqtkrwojgbagpbhrumyeaceiubuwofkgpoaacjsjkoi,1.0,LCRHNFUZEHZPGB,M,ZBNXPWWQSFGLPUGGSLTKSGHAINIQSMMPRSACA,43.0,2.0,Montpelier,VXSAUAAUZTKF,United States of America,385918.0,2.0,344.0,O,Snap-On,
Vjb9866,XHSROTTOGPDRMKOTMRYOQHPNK,6.0,Vjbovhfibzftwqyilltu,U,eibhqzsogmsjmbskjkoaupsxzoctivejsfmnuivsueeaoxtdcwbecemlhtseieh,74.0,0.0,Iqaluit,LGBNYJHKAJ,United States of America,46320.0,3.0,337.0,O,Applied Biosystems,2169049.0
fhb9867,,4.0,fhbgdhifukqedkgqlvjotpyoitutve,S,Fnjjaaxbdiwdqfycyracnzbchzkrvwxplpvvsvegzuxwobntktfdjdupqueloiasneybaffnjjj,75.0,1.0,St. Paul,DHODFOBH,United States of America,355052.0,3.0,841.0,O,Watson Wyatt Worldwide,2566691.0
Vzn9868,Mdbnegsp,3.0,Vzntwjorkjjh,U,Baxgsljqeeltpjpuakhaiktpotmdnsqcnnnjkluzwdzolzhrbgnoefriebj,97.0,,Lewiston,dsboanrla,United States of America,335409.0,1.0,544.0,O,R.R. Donnelley & Sons,2356764.0
Niq9869,XGWAPMOPNTQGZYXPPZQWLNPQKSACXCIWPFNSJSUAIPSPDXDKPETOPTKJIEOGZPKBJFRSUP,5.0,Niqsgubywjumk,U,,25.0,0.0,San Francisco,zvefwpsyvm,United States of America,353085.0,3.0,574.0,R,FreeportMcMoRan Copper & Gold,2465932.0
Lza9870,Vmyhwsxuramhualvnjpshdyomhejqrcaptsnoumzcigxeyvjnaxrktowcrfjuhembzykgvfdmlrmvpph,3.0,Lzaoo,M,nduiygtugghvamcogyriwylttkwpgageywikmycjmphyoiwjqabpqwiocomo,88.0,0.0,Elizabeth,EGOSCWCL,United States of America,,2.0,411.0,O,Smith International,838029.0
nyp9871,XSDXWLMIKCBPPPFYJACRYCBJRHOSDK,2.0,nypkfbhhr,M,Sayfpgwzvmiwdxlicpbxiudjioqficgdjpopznhkzwxmmvoxoxjtplsudverphcbdiezgftrgo,53.0,1.0,Hilo,FQWVNRBM,Canada,15241.0,5.0,428.0,U,RPM International,1194315.0
YKS9872,jefxeebhecjjulhxdopovnlgjkxcf,2.0,YKSEEDGQHIKQASSZAOKVUPDDWMBQ,S,Gcweezm,21.0,5.0,Elizabeth,Jxfgaesdyfks,United States of America,201461.0,4.0,768.0,R,YRC Worldwide,896952.0
Miu9873,UMVDXRJTNSAYTFEVGIVDKLBFGSLMFMHF,4.0,Miudmhrkxaxijuayrcfusm,D,Mgmwixvhtipswsrmrpklhxttmywdfzaeskjemxvjbcacfpctqnsdwsjyeghfmdpoitlcwdbuus,91.0,4.0,Santa Clara,Hwivicvow,United States of America,175251.0,5.0,841.0,R,Newmont Mining,1449534.0
MGY9874,Kjwkteidhopydthhvuha,1.0,MGYJLBH,U,ABUTJIRLZZLSNLPLVAIYZTLYURFKUNAHODDSKISEZFDHBGDFMDPGHXBD,51.0,4.0,Albuquerque,cjaegfcwx,United States of America,179654.0,5.0,698.0,O,PSS World Medical,2836067.0
Gez9875,FHSSPBEAMOZMYZXKFGAWHVAHBUNJKCVBRROOUGGQESRUXSTXPVGJHOQIIRZHSRQCRK,10.0,Gezpnywjipqekgyjwywsny,M,Huumfhewrwfvlxglorxrtrae,56.0,1.0,Sacramento,xneikr,United States of America,228684.0,2.0,,U,Southern,3528220.0
Pmm9876,BSFVBCFZGDPMQGE,,Pmmnpywempdapxiu,M,CKAZQEPJKYXZWGRNRHGPZAYKPNZITWUPZMUTSIKEGTCVAPRDNIDXDCNXERAYIANSGQYHVLUPITAN,9.0,1.0,Lowell,lovzfaqou,United States of America,363168.0,3.0,656.0,O,Perini,844644.0
APL9877,DILUOQTBDPPUNPWXZLWHTDZIMSMIXWHBHGGG,5.0,APLMI,M,Fqoosmgxyicpgckpxjhprposcqx,19.0,0.0,Lansing,Mfrulfcbz,United States of America,403522.0,4.0,565.0,O,Ecolab,3620604.0
jlx9878,Tbpzrrbhvapnehinshrzpwfaofmtqzjdvdgvmtpvhrkvyagvmgwhzybtqnhqlve,6.0,jlxronfhkrhakrkigrcexqmdis,M,Rketyklqgcs,,1.0,Charleston,Qhgrb,United States of America,69468.0,4.0,371.0,O,United Natural Foods,400095.0
CXM9879,DOYWOAMFIGMKSWLIOJICVPDN,4.0,CXMVGGRTNUIRK,W,xlmcdctsunokjepaxsijhuyrtgknjmbepqvnlzbjegstruipjwbpiuzfytameowurbr,26.0,4.0,Rochester,Ejkjaust,United States of America,217571.0,2.0,753.0,U,First Data,847663.0
aah9880,qfmfuljcbryhuriebttgebhsuoqduzroslapfmixdmienjethzmqj,7.0,aahunstrkuzxuamzruzj,S,Eyawltxvsdhjgkdopnmnunszbmhclmbavflhfkwqkiftstwnujmx,2.0,1.0,Virginia Beach,Jpdqbh,Canada,137162.0,3.0,615.0,,New York Times,2345473.0
Huy9881,,10.0,Huylys,W,emkohrnqrjbrjwkcgtztjglgjmonkdkzosaflivuvsiioj,18.0,3.0,Iqaluit,Gpgoazrimgpx,United States of America,497380.0,5.0,405.0,U,Olin,3395353.0
QZC9882,Nvhhdkdagfmdfugyxylbspbnnutvhwhwx,10.0,QZCMUQNABYZVXZWWVZVZIF,M,,88.0,1.0,Chandler,Vmwtekqmi,United States of America,,4.0,731.0,O,Con-way,1433403.0
HGM9883,oewwgvkepcbsobyeqybprrm,4.0,HGMLF,U,XQLDVNTNOMAIWQDXXWNUDCSA,46.0,3.0,Simi Valley,ipohwfmjkju,United States of America,27599.0,2.0,795.0,O,Pfizer,563734.0
ebf9884,WLCGRFNOHOYGYFBDPYWTUJRNKIY,2.0,ebfsvymbidxfrxftvn,W,giggjyqihxkvrarddfevwxlwblymcvelsywfcntqpivkwdkeqjmvviqmdhrnalrq,94.0,4.0,Pembroke Pines,Cubvu,United States of America,153424.0,1.0,826.0,,Liberty Global,2116224.0
GIQ9885,Onfbqtiuqxfjhjbarnxhqydagwlaofjojenuzpvfbpsjlxusbggpcbxicl,2.0,GIQXSKHVCXLED,S,YKONRAFKNMKNXZ,68.0,4.0,Chula Vista,,United States of America,161673.0,4.0,768.0,O,Pentair,95894.0
Csi9886,Levtso,4.0,Csikqrxdjvxiwcruimkjegnpfi,S,lrtdpbxedpasmppkshebwagbyrdpixftzedmrilzjvlhedjlpyfctohownzodxwdfwnhnxiluhlmzo,71.0,3.0,Macon,ymguyfrfe,,466318.0,0.0,,U,CF Industries Holdings,2002783.0
Iev9887,rcplsbdlejdhcbngwfifsibcirjpdtitbjlcfonauixt,1.0,Ievwgpvnxkvmowsdrwnnjt,M,Ntqaptnblyvzjudebttjlsvuakcjfkycmzjrmbiuvnae,74.0,1.0,Peoria,Kmldwrttlu,Canada,304015.0,4.0,485.0,R,CACI International,2439845.0
zau9888,zmtflfjaiqaacliuhhnuyjsmlenoqwbkhtoducipmssgxupxlkvjojzukwuvfgukvm,3.0,zausy,U,Hrdnjmwkwvfvailoqftwscwldqnlrnbb,98.0,0.0,London,Pqwojlxycnuc,United States of America,130884.0,3.0,463.0,O,New York Life Insurance,2342350.0
Bxb9889,gjusmjtthhddutzrwppcywtrjyiqabhqfowlkzjmfyyzzghicjosnzwunnmkrlnbiydunv,6.0,Bxbexadyatboiett,M,YAPIEDCNCOAVMOCYDAMWYFDRHKAKDVMMCJZSSL,60.0,2.0,Fort Collins,PLVXNFBEM,Canada,480167.0,3.0,769.0,O,,2694839.0
Gmm9890,Dygffvsfjwaneiiqwltbjmferhpbtugh,4.0,Gmmwevfgsewxrke,W,GSCZNGIANJYPVWGTAHDZLNPIEXX,40.0,3.0,Scottsdale,Nqodtedd,United States of America,133671.0,,556.0,O,Timken,1486843.0
lii9891,Rhtxkiajernfr,10.0,liiowdfkirqappqzriywrripcupbxp,M,DDKKFKCQIKCUFLOFZHMXXQXQMZHGLPUIJJIFFXSCSKUDYIEOVADECOURCDHPK,66.0,4.0,Sudbury,Rpguxpxl,,480094.0,4.0,505.0,O,Michael Foods,3037943.0
mep9892,Oxbcpnvtbaeguxtzojqubiwdojmyysvmvbdxzxrbtvssmvdycpbyqblbytkvburopbesfa,5.0,mepkkumyvoumnwhcox,W,GVQRQKKRNHKAAWIEUIZXQFVNBJHNDLHN,56.0,2.0,San Antonio,Tybpku,United States of America,38745.0,4.0,393.0,O,Idearc,
jiq9893,NXGAPNERRTIV,2.0,jiqllnpdenluhoscnkhxtra,M,robqyrfltgvdvdcbkmktuafmjxhcxwezkiepjmbodum,68.0,0.0,Simi Valley,Gkvwdz,United States of America,216278.0,2.0,710.0,O,Paccar,524271.0
Smg9894,Iijfyrtiruwnmodfxuzwwkgvtednzhijgn,10.0,Smghllfroebwnbukeam,U,uobhq,65.0,4.0,Cheyenne,Dlnqdnjdddpk,United States of America,159431.0,4.0,499.0,R,Aventine Renewable Energy,1364045.0
hlv9895,Yovgdnqccgbvjedgzeeackhxm,10.0,hlveqavpxkqbeoxnhxmtiqe,U,Otpufnpyvehalbnztonbxwcvteqobbzwoqdzk,23.0,1.0,Chattanooga,Dtnixiyknwp,United States of America,19888.0,4.0,503.0,R,Boise,
Umi9896,Fqekebjyutgjfxcrimgkqpkbmoxkldxi,,Umirzjhydmfjeprqqcoomweqpfeqs,,Kmccswqlvnblkxstueltlpvsndtwtsceaptbtx,96.0,5.0,Lexington,Gsqam,United States of America,256100.0,5.0,664.0,O,Erie Insurance Group,1640714.0
UIQ9897,,5.0,UIQGJHBVUXTXVWFBTELGQMZKK,S,NJPBRLOKPNERQSVMJBXHSXGAQ,38.0,0.0,Las Cruces,Kbgmrcyx,United States of America,218532.0,0.0,580.0,O,Rite Aid,1149542.0
fpi9898,Etflv,4.0,fpiiwpe,U,KCQOQAPULIZAJDXPVIOAHXTPURBZSGDSTETOAFEETYPEJJ,0.0,3.0,Stamford,gtrgrvy,United States of America,448600.0,5.0,381.0,O,Owens & Minor,
TMU9899,kczfubaoexxnmxaiqngdaeedtjtarcmssrkathkefxokagvnehddcspatvlohaajkhgfwgtqdb,1.0,TMUIKEQLQO,U,Brakyithgldrymdbwlgrvunykpqdowxnjxudkblpouxkr,2.0,1.0,Irving,Mxecghvm,United States of America,248667.0,2.0,325.0,O,,2850504.0
AWQ9900,Sauqgntdrbknoddamktscxlbvnktddxlqkcnphkwddfnudlsizmosxpyhgzfu,7.0,AWQDOAKGTJNARNQAJT,M,Lwjaoguiroerdihjxpdznszgpklblkcgnhbikhrpwifkjdi,9.0,1.0,Boise,Lvlvvzvmrva,United States of America,421362.0,2.0,613.0,O,Rockwell Collins,1927935.0
Koc9901,UCFBO,6.0,Kocjwrpzxezlxulcupmlnklbhijwv,U,Jlysteykpfmecrlvzaziacxfwshnwrfixqyyxfaeuaifjxtjdf,58.0,3.0,Detroit,Twmycupggzzj,United States of America,321585.0,1.0,326.0,R,Pep Boys,3088112.0
Dds9902,qvsffq,10.0,Ddsofcguirdysfho,U,suvfofjsatumssyyelzdkxzmhvmgb,62.0,3.0,Anaheim,,United States of America,265660.0,3.0,304.0,O,RSC Holdings,1745256.0
Rss9903,Kwmhgrueplwtswggppwcijknrsviujrjqmodgpzlhffcbxgjnklcipvxywtnnhcymkaa,9.0,Rssxdvqjuwloiadoyon,S,OYZKRWEQKMKPLKX,22.0,5.0,Salem,jnuadqdor,United States of America,256894.0,1.0,841.0,O,Analog Devices,3478614.0
IHF9904,Cpjgpuyafuxjhagabxsohikqphjcpllbnbpovpqlkgkotbtskqtd,10.0,IHFBGNWFRLMTPY,M,Xxhkiaoewrnpawcevxelbfdlgqpnbhrbbkmirevprfsaiiamvxxpinjmamplkb,57.0,1.0,Provo,kmzdrxzjp,United States of America,217120.0,5.0,456.0,O,,2203683.0
Mmr9905,Bxqftwftjxjlzxfdgmyekujzrrkhpvovsdnftqenomhqcxbfurlaemrwnuxcnyxubpdniicbpnbtdec,9.0,Mmrapxsbnljl,U,RXHVNKDNWFXGNHGUPNCAEQBCMWZMVPGKBZPVQNAYSGRJP,72.0,3.0,Philadelphia,LQYHN,United States of America,359626.0,1.0,322.0,O,CC Media Holdings,389491.0
TAQ9906,,,TAQHNCJSDDGGVGIOACLSYRJTNPBJUR,M,JUECQGPOQQATCSPKBINQWNKJZWVJVJ,48.0,3.0,Boise,Ygffjgf,United States of America,232875.0,2.0,749.0,O,Constellation Brands,2084364.0
yyp9907,Svjhovnslmwdzhc,9.0,yypkh,M,BYKPSRBXIR,84.0,0.0,Nashville,nzqrg,United States of America,335620.0,0.0,592.0,O,Great Plains Energy,3727741.0
Kmg9908,Lepecqjobwauoldhnuuwwzdraxhb,7.0,Kmgpxoipxlnegzfwikwkvvfbkmybd,M,YTFHVZEYGOZHLDDTHVKJIYTNMGSPUQXPZRZBCDURWQQIGBRINXOYZWQKARKNCBETSTIY,46.0,5.0,Phoenix,Htihxemq,United States of America,75247.0,5.0,665.0,R,Henry Schein,15865.0
jnr9909,BIQPIFPHZKMIIKILQGDHFTUQKVNDVWGDZDEOUNREYTSAEVHMDSFQSXXWM,1.0,jnrqabdxmfqwgmhlnbcfxpxsblp,U,Xeqxsnygyxrstacscrnzbaeubjmqrdqtdrqdsspaecplutpgiuxzrklcftzthoehspporyh,70.0,5.0,Omaha,Swkmbxesg,,458699.0,0.0,621.0,R,Calpine,1627406.0
Urv9910,,1.0,Urvalnnfhljpxwvyvpgmdvznatif,,Aljsfxip,98.0,4.0,New Haven,IWFCQJDOKDR,United States of America,333343.0,5.0,840.0,R,Lockheed Martin,43053.0
PVD9911,Ejlyvyhhoyvxbdggyhirjgx,6.0,PVDCNMVAQPEQDBIBJPN,D,OEDXFZBKXODHNXP,73.0,3.0,Rockford,Ffhdpmbhkkbp,United States of America,141104.0,3.0,806.0,O,Tenneco,3870271.0
MKQ9912,Lbvteivdmeoglziplmqpotvhegjstjnuzubhnnhkyd,3.0,MKQZACVUFCDREKNGCCUPHBHDUZRN,M,OZPHPIPDQHBPJWVKAIKVOSSNMCGMNUHNOZMEIJETWLTURSHORVHHVOWZAEMPZRNIQ,12.0,0.0,Detroit,Airgadp,United States of America,6992.0,5.0,766.0,O,,2916832.0
AFB9913,jmyerrexnclhabjlivlvvccqiwzqmc,0.0,AFBWCBQOFOKOBJRIHG,D,Iagbynwxndncsxusrdtluqjmxhlhajhknxxoobraihilos,89.0,4.0,San Buenaventura,kwvjagvihwka,United States of America,309180.0,0.0,341.0,O,PepsiAmericas,1104262.0
Twb9914,Ilsvjjuqajjtofbtxrlopiqgvjmhlxnlvmezvfhjgiooh,6.0,Twbgrewyb,M,Hztmnzflszxjjhqgrggklqdimiyzlcuqzahmwxj,11.0,3.0,Chandler,Ncrffko,Canada,,0.0,570.0,R,OGE Energy,667902.0
lfz9915,OCORLMNMVNTHUUOK,10.0,lfzzr,,cunptwkcbpwfoqyhnvp,99.0,4.0,Lancaster,HHHCZQC,United States of America,246734.0,3.0,642.0,O,Gap,1873427.0
CPH9916,Ivqfbfijnihbzvmesxubvdxvsqelpvkdtpicichpbhyxnojrmsdegpr,8.0,CPHFSCMOMGDRSEVFKAMTJJXIYX,S,ypjuqbmphhladtfxmknecgpbbjtwktjkgisbunofrmdbwugbqasg,22.0,3.0,Fairbanks,Gkvovhb,United States of America,92762.0,4.0,363.0,O,Family Insurance Group,3464870.0
Mbh9917,oajvuynhiqmbvaeneelovbnani,7.0,Mbhaprqstdwyq,U,VFZTLUWYEJWBEPCYKFSLAPD,68.0,0.0,Fairbanks,Mjifeeva,United States of America,321743.0,2.0,813.0,O,Parker Hannifin,813850.0
Xep9918,tbpfencrgufmwcxmyxojeskvtrwrtmlrzgdbjupaofmqpwqhaobubdwzfqvcdcqzrrtbqfrm,10.0,Xepaoxksb,M,Jvsrccycwciawoxrjonjtfvpxbqaojtodivkufefkrxfycgarzcfmsampoglytxdajiqxtefqia,,4.0,Stockton,nszbhfawdhr,Canada,298505.0,4.0,738.0,O,NCR,207598.0
Pgq9919,BVHNQWMGTRJNUVUNUSBFBSHLOGYDMPDHELYKLNEGZFETUPILIPDDXNBWZNSXOJG,7.0,Pgqfnqdjssnzklwa,M,Vpuuotqokvaouxkguvuencz,35.0,0.0,Greensboro,Nzhoxj,United States of America,472587.0,2.0,700.0,R,ConocoPhillips,1983672.0
ZRY9920,Jxqcfsts,1.0,ZRYPKS,U,Mnvijhtfqcsvdgynftwwcltxadjkfmfupedxyumncewfnjqvmrwpnmpawwfcjtotreshxgfmoi,,4.0,Moncton,andwd,United States of America,84781.0,3.0,511.0,O,Honeywell International,
lhb9921,Hguudjjkjrgkwqvbzjpldqjyazkamafnfdjtchcrifdm,3.0,lhbdaeyqadwdbdvctshhb,,owpqbmnhlehluuykcxjccynnapzgzfskijhgxelxmpriavcxhxkqvxizprcoqumacr,64.0,0.0,Dallas,Qnssykij,United States of America,,1.0,408.0,O,RPM International,2629512.0
tco9922,Xbnicvrskwtjvdltwlau,0.0,tcohvzvexofikvdz,M,qekfgtrcvvtwjwlnqfajxgkkkiqaqwerryqnrjheweusvgkuqtsvcneppqjbkllclowsdxcdupgema,81.0,,Mesquite,Sohikqsfpu,United States of America,439717.0,5.0,403.0,O,Zimmer Holdings,468793.0
rrx9923,ibifvaoebgl,0.0,rrxilbhsytajqehckgqndlwnc,M,Dmqfkrdoocfplsiepdrbpvakmhnexlmrozysfyliqefzawbpjbgf,15.0,0.0,Dayton,Rlplrfskjlu,United States of America,211844.0,4.0,,U,,3229310.0
Yws9924,Lagyuaklwsiicdsenauwgxxkqbx,9.0,Ywsfpfdaceyamfoqqwbinubbhrib,M,BEFUFBSOAUELLXTLPCFSARXWECMLIUMFDWSQBIFHDBVIZWBRQY,63.0,5.0,Akron,GKGYUBJ,United States of America,,1.0,531.0,,AutoNation,3004304.0
DCG9925,wxxlfhjzbnykqgnbqsndzgojpelimdhxurlxkgybtqorkphhpdyqrkwetfdqpijgq,9.0,DCGSTJIZIVOXC,M,Aesvvhvhwxceojxxxdudfewrg,41.0,3.0,Wilmington,PVKSFOIF,United States of America,95032.0,,519.0,R,Universal Health Services,1617848.0
pys9926,WHCMOTNQABPHUWMYLQXZPUGLJHMHSACXUWEMJHWRBVIEPQRAHEX,8.0,pysnkwtqcarmzxgyvpgcnf,W,Qvixnikvuioumfkrdrtbvvvhcmtzpdfamdfchbjaimonnzzapalbjwgahgxwodzumvstjxl,13.0,1.0,Escondido,LPCDTD,United States of America,138163.0,0.0,313.0,O,Systemax,769693.0
ihx9927,BLQGEUYQMZRNAVDITHMXRMFYIHPTJPHFXMPTGUTLHUUINBVALGPZBHJSUOKWWGBYMVMLRB,8.0,ihxixwouznzvorbqbzuwxpmgj,M,tjkjpbuvqjpccmasrousbepdrs,65.0,4.0,Huntington,UXCUHPMU,United States of America,446526.0,3.0,579.0,O,Sprint Nextel,1154495.0
slt9928,cacbxxzigz,10.0,sltamwfbnmyupbzpkbeyzuujm,U,zkfpfxbvgtvvhujspenbvffsuefll,23.0,0.0,Topeka,Whwlhsjkolxo,United States of America,69393.0,4.0,530.0,O,NYSE Euronext,1054531.0
EOM9929,Cogwnjdobqoovfcumvweatavrgutbppmekwxrpanrolkqiofkipvwvzealtqsfrg,3.0,EOMCAZOHPMMBMEVKEIQOSHE,W,Wpcdelkjj,52.0,3.0,Irving,JCBQU,United States of America,14073.0,2.0,355.0,O,NuStar Energy,3360669.0
Ctt9930,Unbukmjftjppfygfmyoohfusucg,0.0,Cttmranzst,M,Yfmrmentzmtfnwozhnzdlsnybmoghvhzwtm,40.0,0.0,Ann Arbor,fqlvyaoup,United States of America,294077.0,3.0,313.0,U,,2842734.0
YKK9931,Bejbjvhmvncgqkgjkvscxrvctzgzgpnkisfvthbtp,5.0,YKKWWIKIJRHHWSZNJC,U,Fhemmgyclalevgdlyeqsofhqszndlxwocamh,69.0,1.0,Washington,Lfjpcisgup,United States of America,185014.0,2.0,396.0,,Abercrombie & Fitch,457529.0
Acp9932,xfhukjljamakdprffxkbimxjfiisfbsnwtabdcxlgbkojqtjqktwmrtklprcgfgijtb,1.0,Acpkcpppdopgrffilvcglodvsxp,S,ELIOFZSQFQCJXEYIVYOIMHXDUGETTSKJJVCSISOEZGCWEDM,56.0,5.0,Mount Pearl,Xezmsgewdh,United States of America,291320.0,4.0,792.0,O,Vectren,3529994.0
Svn9933,Dqewqheomuwgyxxzjbbeekojehppljsommzyigzboxlbvdedtucnpnihzonstalnkqhiprzbr,8.0,Svnewquwjwzzokqouhmvrxs,M,hdchck,,0.0,Sioux Falls,Talpokv,United States of America,258469.0,3.0,600.0,O,Cinemark Holdings,2134962.0
KSB9934,Dbhljmvxmtdrfblldklaxjjjzosufuatocpgkwssbslxkecdechhwludoddahmtvahilo,1.0,KSBZP,D,EBBNOHOXTULSMBGSTAIYBGERCFCSURVGWLWQBQTBLUDLPUCRVD,95.0,1.0,Las Cruces,cllhjdabw,United States of America,279488.0,1.0,344.0,O,Furniture Brands International,3439269.0
glz9935,vuebjkj,8.0,glzkgvvermhr,,pldnryubkovdsufpfhorplrukltjeirscqwl,31.0,3.0,Allentown,hmvope,United States of America,283927.0,3.0,664.0,U,Carpenter Technology,1089291.0
Qwz9936,Lhhplmawqh,5.0,Qwzqs,W,Cgmcbfkdytrmjxamcaoopsmuidqqkvujvzlgve,54.0,0.0,Ann Arbor,WHHYW,United States of America,54913.0,4.0,746.0,R,Costco Wholesale,1186944.0
Ooj9937,pyjqcbpxlkfmtmsvokddjchvjnrfd,10.0,Oojprpapdekkghpmqjzagpvyj,M,Ukarknmsinbfeftrzphenhrmbgxsauygiqqx,42.0,0.0,Independence,Krisipluczq,United States of America,65141.0,1.0,795.0,O,Cooper Tire & Rubber,354550.0
ojf9938,zoevibubeiomirjqvjybrcakgzdtswkthimcepnssqxgatqllscuxbzhyj,7.0,ojftkg,W,Sqseuwxspovpdwexolerrdfbvt,32.0,1.0,Memphis,Uzaehqnuqm,Canada,25073.0,2.0,,O,General Electric,2954808.0
