AgencyID,Employer,LastName,CreditRating,Income,AddressLine1,NumberCreditCards,City,NetWorth,OwnOrRentFlag,State,Country,Phone,NumberCars,NumberChildren,MaritalStatus,Age
xds10957,Office Depot,xdskzloomgtsxslukialv,797.0,368395.0,Alfht,6.0,St. Petersburg,2189644.0,O,AZ,United States of America,1-661-668-5661,1.0,0.0,M,92.0
DWW10958,Freddie Mac,DWWMQXWWEEWAGCWTMRFSMZTOGH,313.0,55621.0,sksjphecwjlypsellgqvrsicvrsknlqlvwsygqhpqjbgw,7.0,Chicago,3043042.0,O,ND,United States of America,1-733-242-1972,1.0,4.0,M,18.0
YBM10959,CACI International,YBMPRTQQUHCFQYT,815.0,14921.0,Xwgwaytwotgmcudfwdsguxvioxcorovbzpbsxboobaecslugit,0.0,Grand Prairie,1661619.0,O,IA,United States of America,1-520-323-2184,2.0,3.0,S,33.0
xiu10960,Fastenal,xiuaniazmwwprnwqoopamqa,434.0,69690.0,xllhjohpiixwrmjqiv,8.0,Fargo,,O,NH,United States of America,1-341-921-9360,2.0,4.0,M,18.0
vyz10961,Mueller Industries,vyzik,763.0,445437.0,pertocbxhjcgahfcctjnszppopwzxfwihzdbpajppeyoltvpoaqxmewkdwuw,7.0,Memphis,981900.0,R,OK,United States of America,1-572-993-5025,4.0,3.0,S,58.0
ufo10962,Shaw Group,ufomblfqinwfrnsttf,732.0,143157.0,Acolkdkmvgnvoqlzmgxzzrlczcebeftwavoeqjqvvoddbwduzidfutxqdmptyixhkwqiawjiwfxkhk,7.0,Saskatoon,3746110.0,O,Manitoba,United States of America,1-498-268-3006,4.0,0.0,U,71.0
hdf10963,MeadWestvaco,hdfqdf,692.0,81469.0,Ogdygkr,4.0,Mesa,2187192.0,O,TN,Canada,1-132-379-7031,4.0,5.0,M,84.0
Qqd10964,Yum Brands,Qqdcqterugvbnxbrnxjavjkwiwf,708.0,285117.0,mqdocptxi,7.0,Baton Rouge,451143.0,,OR,United States of America,1-400-066-6527,0.0,5.0,M,98.0
SLY10965,Estee Lauder,SLYPVNQINGV,308.0,354851.0,nimvbdrcorrybzfianxkpcpejrrzza,,Durham,3341645.0,O,OR,United States of America,1-695-527-9593,2.0,4.0,D,80.0
BMU10966,WGL Holdings,BMUUIMMXEWICRLNPXAHFE,386.0,91762.0,YUTFRPMAHBKLPYEBYZUEZCRHVTBPAUMNRXGHKYWFTULDZ,8.0,Toledo,822216.0,O,DE,United States of America,1-029-847-4964,5.0,4.0,S,46.0
DWB10967,Fidelity National Information,DWBTFDXAUTGFK,597.0,69985.0,tpnrqqqxvexhlxgqxbknltzyy,2.0,Chesapeake,2144374.0,O,WA,United States of America,1-314-776-9465,0.0,1.0,U,97.0
Rgl10968,DuPont,Rglgqblgpkti,609.0,380475.0,uxrxkxzkivjidgurgzwrsfuybnrhqtwfaskjpvakoqiy,9.0,Rapid City,1685501.0,U,GA,United States of America,1-899-913-4500,0.0,0.0,,4.0
Tiz10969,AT&T,Tizfvmynqtoh,538.0,,Lwojcgqdblhigbrjocfoxswlvggxuidhcfeiukotogezeuemv,3.0,Torrance,3590095.0,O,Prince Edward Island,,1-928-688-6118,4.0,2.0,D,23.0
qpb10970,USG,qpbahrdqxficbvaowcduiexfnwdyt,561.0,127084.0,WSDXPSMOJYTFLGZXPENOHNILSKGLHVOSIQJQFJSQH,5.0,Yonkers,2175688.0,R,OK,United States of America,1-534-082-6100,2.0,1.0,M,64.0
Dbt10971,Tech Data,Dbtzihzkmmtstttuoagpyhshshakox,484.0,198184.0,kjmfwlomxnzwiiqxmrgxtuttwpeggwrclghnjaircf,7.0,Wichita,435784.0,O,VA,United States of America,1-831-110-5276,0.0,2.0,M,51.0
Oib10972,Sauer-Danfoss,Oibbjanwdofjugxexftodshvw,382.0,153197.0,VKJWBDFMBTXEITLTTMKUJ,3.0,Omaha,1444106.0,R,TN,Canada,1-738-411-0914,0.0,4.0,U,
Qnr10973,Apache,Qnrpvabqpnwcechvcjxxppftdhnwpk,639.0,379055.0,Zisuksrrrdskdjkpgti,4.0,Huntington,1586585.0,O,CO,Canada,1-939-120-5236,2.0,1.0,D,57.0
PXN10974,Goodyear Tire & Rubber,PXNFQBLSIS,425.0,356373.0,BXQIFNCSWFYDNKOSGR,6.0,Lafayette,3786115.0,O,MI,United States of America,1-118-602-4025,5.0,5.0,W,80.0
Ncp10975,Boeing,Ncpoh,806.0,353279.0,IQOROSXCMDTCITFBVSGPTBJVJNCIMFTRTDQMQSUL,7.0,St. Petersburg,376409.0,O,CO,Canada,1-792-060-7592,2.0,0.0,U,56.0
YSD10976,Landstar System,YSDEOFHNZSMWQIUVNOXJ,522.0,140640.0,Tbhseysbvgzrulsxqwkkwjadmgrdslankrqokha,10.0,Charlotte,716158.0,O,WI,Canada,1-779-356-0532,4.0,4.0,M,43.0
rgn10977,,rgnnduojmybsrmwt,696.0,116679.0,umdiud,1.0,Oshawa,2054123.0,R,Manitoba,United States of America,1-680-902-7386,2.0,4.0,M,40.0
Gkm10978,Pinnacle West Capital,Gkmzisnspcvyijfbandacelpl,655.0,198557.0,Rpiwqxnesrtrvxwyyryqtvjrdqst,7.0,Orlando,1157950.0,O,AK,United States of America,1-309-464-0684,1.0,3.0,M,28.0
USK10979,Ameriprise Financial,USKIIPVZJGGEYWSAUKHBMYNCGNCDIE,399.0,11010.0,Iygbnsvmbnhvkoqacvottxobfqqtdrhecbigrksihfgkpkquamqacqxuomzmrzflnswxgwqljmoozo,4.0,Providence,1011786.0,,AZ,Canada,1-569-946-8438,5.0,5.0,U,21.0
oqu10980,Group 1 Automotive,oqudhewehtbrwcvdpooixhzjq,843.0,431728.0,KCKMHCFIDXO,6.0,Yellow Knife,2709910.0,,VT,United States of America,1-249-547-0160,1.0,0.0,U,94.0
Qyw10981,R.H. Donnelley,Qywrapsnhfoagpue,426.0,410038.0,Yiufcthacangllgvezpxktqwrugqyb,2.0,Macon,392239.0,O,Alberta,United States of America,1-043-870-1065,0.0,1.0,U,42.0
Nkg10982,Berkshire Hathaway,Nkgssnsrbdfohktw,583.0,201173.0,kwnlyqsgibbmxyxzsqbzicgbrugvzwvweebugivmd,7.0,Lafayette,3168652.0,O,DC,United States of America,1-867-630-8354,0.0,0.0,M,100.0
FEB10983,Time Warner,FEBTQZRWUEPVSUCDJOLAMMC,511.0,124419.0,,1.0,Dayton,186615.0,,AK,United States of America,1-191-825-2255,3.0,1.0,U,74.0
Iuq10984,Eaton,Iuqijqspnbmfnkkokrhcaomfjc,613.0,132903.0,jlpeunmmrivlbyookbrlfjefadqeqjjbdjmanzbqgkkgsqyzcjwu,6.0,Minneapolis,552362.0,U,IA,United States of America,1-282-151-3272,3.0,2.0,W,35.0
Qnc10985,Forest Laboratories,Qncvopywlyajifnzlpoacfm,646.0,140659.0,Xrcqitjaluheqheybbzsymggqxinfvhfxeuhfpinvtydxal,1.0,Denver,3270324.0,O,Ontario,United States of America,1-066-477-5944,4.0,4.0,W,5.0
ESG10986,Watson Pharmaceuticals,ESGRGMXG,488.0,,LHWVDDUGJGVHNBVVWDKJW,10.0,Dallas,3685597.0,O,SC,Canada,1-282-512-4315,5.0,,S,50.0
Yjs10987,Duane Reade Holdings,Yjsll,699.0,56183.0,Ubskzjndmewryzckgkrjxvucfhdnyagztbxwgwdijjivjtbycgpmfdwvtrsdaemlmqo,4.0,Lubbock,207116.0,R,Newfoundland,United States of America,1-886-395-3491,1.0,2.0,W,56.0
Umt10988,A.O. Smith,Umtpglmoh,324.0,,Nvnrrcemacjlsxihqvxuut,0.0,Casper,3499346.0,O,NV,United States of America,1-278-431-6057,5.0,5.0,M,5.0
PYW10989,ITT,PYWCBHPKCU,512.0,348650.0,Jqsefxjucpdhktaxxlvpddokzlhpsidimthpd,4.0,Providence,748619.0,O,NH,United States of America,1-412-924-8688,3.0,3.0,W,30.0
PIS10990,Hartford Financial Services,PISNWXDVZLYSLHDWIIVN,716.0,287672.0,sdojpufzogmbxlrmjyozmbuegolvzmdyxfnabtpmnjsxblmvfxrcgljidgbvrvnkmdi,5.0,Pembroke Pines,3059847.0,O,Ontario,United States of America,1-345-968-0834,1.0,3.0,M,33.0
ghl10991,Eagle Rock Energy Partners,ghlvpa,333.0,36078.0,Kwlaavxlvnocxhvbqsdngppxtnlatzvrokhiumqap,9.0,Garland,1649676.0,O,LA,United States of America,1-424-096-1252,5.0,5.0,S,61.0
OJC10992,Worthington Industries,OJCFBN,407.0,422110.0,Wqhthynpjpbdyngthzcbhkwtktinbfcblctwm,6.0,Mesquite,3705423.0,R,NE,United States of America,1-730-997-1829,4.0,4.0,M,25.0
Ind10993,PG&E Corp.,Indliisjrocshyt,661.0,111797.0,TVMBDBQP,10.0,Nashville,2376501.0,O,ID,Canada,1-053-888-3018,5.0,2.0,S,22.0
INO10994,Nvidia,INOBKKQUWOEBH,620.0,268988.0,ipofizkrojuhuxikswemcpqdz,2.0,Oxnard,2632165.0,O,Prince Edward Island,United States of America,1-223-074-7524,5.0,5.0,M,33.0
OJB10995,,OJBVAOAIMJHMJQ,382.0,,Ptuwfpifmmctyedehrcfiecvgtqiekzrfqujokgspxjeamvlnc,2.0,Windsor,934450.0,O,VA,United States of America,1-971-942-2630,2.0,,M,82.0
BVV10996,Robert Half International,BVVJGQCSRLC,811.0,446361.0,,,Durham,3108435.0,O,VT,Canada,1-696-241-0126,0.0,2.0,U,34.0
xcj10997,,xcjdrtwnpffjzwbltngdal,612.0,257785.0,XOUGTKXMULOPBYOPVHQBUTZFAMJTA,8.0,Garland,2984010.0,U,CT,United States of America,1-246-074-0496,2.0,1.0,M,51.0
ejt10998,Health Net,ejtpqcwpkmtuexsuqamxbdbw,324.0,150645.0,Avunetxeeyqmxkhiatwwkqbapaolpjsbinswvotmwrkbpxqupmkm,,Cheyenne,3075972.0,R,AZ,Canada,1-920-174-9748,5.0,1.0,M,99.0
JNP10999,Nucor,JNPXAGHFRGQTNTBRMXTVIPWIOOROP,833.0,421868.0,Lvtvjdqpglfubkhazhqcjclajmphf,7.0,Reno,3256928.0,O,SC,United States of America,1-024-590-5688,2.0,4.0,S,85.0
dtx11000,Dillard's,dtxlnfqq,709.0,477784.0,Lwdxozkaoelvuwhvcfcmcslonfuhgmevxjwrkahnpvjemfgro,2.0,Boise,539305.0,R,British Columbia,United States of America,1-159-082-0459,3.0,2.0,D,
XGG11001,Entergy,XGGLNMSU,496.0,480972.0,Hkeamuxoxjpjhykuw,2.0,Elizabeth,3335019.0,O,IL,United States of America,1-534-842-7921,4.0,5.0,M,86.0
lmt11002,Vulcan Materials,lmtbsjixdamaq,366.0,240268.0,TKCPFY,4.0,St. Louis,3679401.0,O,IN,United States of America,1-674-534-9910,4.0,3.0,D,67.0
Wdf11003,,Wdfadzz,324.0,387663.0,OURVGMVBTAINNCFDGBRTPINPVR,8.0,Irvine,1800895.0,U,IA,Canada,1-610-216-3732,0.0,2.0,S,51.0
Bus11004,CVR Energy,Buslxzohiu,597.0,492331.0,EQQBXLJMBSCSNXFVOFWJVTNGEMCLYTVY,9.0,Toronto,555825.0,R,MS,United States of America,1-921-804-2195,5.0,3.0,S,84.0
Bch11005,Brown Shoe,Bchhkbacpkvndmufvnrggvedvtwxnb,534.0,169157.0,,5.0,Billings,2999627.0,O,VA,United States of America,1-734-178-0676,0.0,4.0,M,6.0
WYJ11006,J.P. Morgan Chase & Co.,WYJQHLHHPUV,839.0,387828.0,Uidinrwofeuogragwwpzxopvafughiaufefbhldrnru,3.0,Salem,3350736.0,O,NM,United States of America,1-547-439-5268,2.0,0.0,U,64.0
Qkl11007,Administaff,Qklpo,524.0,380891.0,IXMZQNRVFQGJHN,5.0,Toledo,3360420.0,O,IN,United States of America,1-256-511-3577,0.0,1.0,M,82.0
Ntg11008,Mohawk Industries,Ntgkkb,584.0,258054.0,nqwwqchsn,0.0,Lansing,1920593.0,O,WI,United States of America,1-481-246-8505,1.0,1.0,S,
zbw11009,Lennox International,zbwnoafsojzhrmrvnkjtdjdvlbnk,839.0,261221.0,qycdprpchwxraatrimxblenqvindbvaqmgbshcvddozrujupvtsbqnqammbphokdmbegoegkcwhwzlv,6.0,Indianapolis,3961490.0,O,MT,United States of America,1-245-518-4843,4.0,3.0,S,58.0
Jhk11010,Timken,Jhkiuzbpq,850.0,71903.0,Xprclajcbyanvzopvivyrkafsuztjrnlr,1.0,Detroit,203663.0,O,AR,United States of America,1-387-392-4442,4.0,,U,11.0
MWP11011,Celgene,MWPNPUXIXMADYLGIUWRHULCVYSWP,539.0,72572.0,PBDCZRRFLUSCVUPJERQNYFLGVYMRHUPJUWMILNJNKVKGQPZUUFFTJS,2.0,Virginia Beach,746242.0,O,NV,United States of America,1-279-097-5068,0.0,5.0,U,88.0
Ecn11012,Ryder System,Ecnvwgeihg,317.0,484396.0,yjlmljqpmyboelfuhpefuqtciwavskwtrmdkknsmfjqqpmkafpawhuehgxzxowsorxbyoz,8.0,Regina,3452288.0,U,Alberta,Canada,1-733-517-9989,1.0,1.0,M,87.0
Nml11013,Teledyne Technologies,Nmlpp,787.0,4921.0,wlqkteduzinvutilcetjfhpmhrbgyvzxotni,0.0,Augusta,3126002.0,O,KS,Canada,1-336-800-4414,0.0,3.0,M,22.0
Kph11014,Scotts Miracle-Gro,Kphqtqxjldxpjjm,320.0,250785.0,Kguvm,2.0,Salinas,3354045.0,O,ID,Canada,1-450-605-6986,2.0,3.0,W,86.0
VCP11015,Expedia,VCPJPBXAV,562.0,470090.0,imkrjlwfekcqqpuserlhwroehgmlwkgsbmmuu,7.0,Macon,1826409.0,O,Manitoba,United States of America,1-875-210-3192,2.0,4.0,U,39.0
Brw11016,Perot Systems,Brwjsrdenbemgmobwdayx,665.0,123483.0,zrahhnxnuxsvuemspnakybnrawjdwuaejudvdodfndwnpecdp,0.0,Victoria,222526.0,,IA,United States of America,1-669-219-6977,3.0,0.0,S,96.0
Skj11017,CB Richard Ellis Group,Skjrxythhilibqvbzvqmnj,822.0,119581.0,udzyrlebzpmjltdhjadxaefdeyieyhepfvimbfhdkpssmplhhlccjcfemjquyb,7.0,Erie,1167631.0,O,DE,Canada,1-465-741-4961,5.0,,M,49.0
poi11018,Bed Bath & Beyond,poikivdweeuf,631.0,196672.0,YNEHK,6.0,Salem,57285.0,O,OH,United States of America,1-703-059-8730,2.0,3.0,S,90.0
Qnv11019,HCC Insurance Holdings,Qnvfzzejiualip,732.0,273544.0,Cyytmwibtsosrxyf,4.0,Santa Fe,3757167.0,,LA,United States of America,1-552-793-5246,5.0,1.0,W,43.0
mgh11020,Baldor Electric,mghrqtxkpnu,325.0,228307.0,ceyhyzcvwwaugaknwrlvulqnbupeumpsqfikvmlajndgpzntcdycbjacrjnxdji,2.0,Peoria,1804426.0,U,SD,United States of America,1-527-518-9041,0.0,1.0,S,
Mwi11021,Biomet,Mwiaklvffdsjhzutmptxzxpusz,585.0,448558.0,ebnnwbidaydxclqvrqgwqvkcjqhwidjnzkpclksfgjcdxyqkgpwkjndisbpefusfjkiuoamimlmgmlfb,3.0,Dallas,2301098.0,O,ME,United States of America,1-917-057-6244,0.0,1.0,U,24.0
uof11022,U.S. Bancorp,uoflixknvtgxz,459.0,472144.0,Hoqpxbghhmapxbpvdwewxuo,6.0,Richmond,,O,VT,United States of America,1-766-928-4387,1.0,5.0,S,
Pfe11023,Cenveo,Pfeayacxunbjkecxjgnlmrfklazg,359.0,379231.0,,10.0,Berkeley,1288597.0,R,AK,United States of America,1-869-756-1924,1.0,2.0,W,52.0
Skv11024,Kansas City Southern,Skvuxppbrgusmslyikcobickczrqaj,506.0,56703.0,,,Casper,3628047.0,O,WY,United States of America,,2.0,5.0,M,43.0
Qai11025,Yum Brands,Qaibkfkwexcpxlqlky,626.0,299584.0,,2.0,Amarillo,2146069.0,,ME,United States of America,1-016-085-3652,5.0,5.0,M,47.0
Opb11026,Sempra Energy,Opbmlmrqchrqgnyumvtbfk,739.0,316035.0,Qmdsxhqcubgflzeguxbkrtxzaqabpubahmarajjoblaivoxoeyth,2.0,Hartford,3966943.0,O,CA,United States of America,1-874-797-3511,5.0,5.0,W,70.0
OIB11027,Liz Claiborne,OIBLIOEXVCIPLDIYTRJR,441.0,102451.0,Ipxjggcexwowqpxwjyeapjluvjwxpkxuarbhdatdfy,3.0,Cleveland,3869600.0,O,FL,United States of America,,2.0,1.0,M,21.0
PQG11028,Equifax,PQGYBJKQXMMAUIUIITLRBUVX,582.0,135536.0,DVHOMNVAEVIJIGFJHGZDCMTWDCZZKJVPTHHORPOAKPFNFQTXDTLVT,8.0,Fort Collins,276893.0,O,UT,United States of America,1-390-699-5377,4.0,3.0,S,3.0
fny11029,Beazer Homes USA,fnymautmd,475.0,369669.0,Scmadgvbcrvyxquzcnspfoqiaezxwjzgozusajelznojatvdcvhuymtfevzhgylfr,4.0,Rancho Cucamonga,3349062.0,O,HI,United States of America,1-951-830-8970,4.0,0.0,S,80.0
Glb11030,Conseco,Glbehefibwhnbytaur,602.0,285470.0,Kfjtayynsobkykfyfrwzdhlxucjwudqgnxkivmuaydmbvgqoazhfszesvrndmnbzdhwscxztzipn,9.0,Cedar Rapids,866592.0,O,CT,United States of America,1-227-344-4616,,5.0,M,90.0
BUM11031,Baker Hughes,BUMDQMTPTLPHFFDBM,321.0,138541.0,HFZBUWXMCBIMSZXOXKPHLJQNUFEPHIBAWDLSOZZMLOWZKIRGLCAGNMKOWACSDVLPTV,6.0,Elizabeth,2298774.0,O,VT,United States of America,1-744-471-5504,1.0,5.0,U,
Ppv11032,Levi Strauss,Ppvbxcyoiaiektnyaaoshxosldbn,542.0,149614.0,NEOMGFWOIRQRAEEKNHOQMKLNCTNKMWUGNUCZDIBRIFEFWPYYPZ,6.0,Scottsdale,3022407.0,O,UT,United States of America,,3.0,0.0,M,15.0
AQA11033,National Fuel Gas,AQARGLDHRESPTGGJBWIPPOWCPXA,489.0,385895.0,,2.0,Greensboro,135667.0,O,Saskatchewan,Canada,1-650-951-4325,5.0,0.0,W,86.0
Sfb11034,Hawaiian Electric Industries,Sfbgefqkxqim,363.0,209407.0,Tkbblwmewtwsdlocylchuvspeiatzdrywmknvj,7.0,Worcester,2115782.0,U,OH,United States of America,1-065-202-3903,3.0,0.0,U,65.0
Yah11035,Yum Brands,Yahhtuxmlqrjhahynuldoduqopnqh,454.0,270128.0,Kindxt,2.0,Cleveland,224027.0,O,WV,United States of America,1-196-292-1247,4.0,4.0,M,33.0
Oxf11036,Erie Insurance Group,Oxfjhmwaqkifelkensotwzuurdlp,305.0,270364.0,Qjjcozmlksbypgqpeztywviflftsirfuextkluq,9.0,Oceanside,772022.0,O,WA,United States of America,1-634-319-5917,3.0,0.0,S,89.0
Mwh11037,NCR,Mwhelwgnlq,510.0,264871.0,Ekzstoywlgvaqhimdsomztyayhofyr,10.0,Salem,1479989.0,O,NH,United States of America,1-333-536-9184,5.0,5.0,U,66.0
Anp11038,Brown-Forman,Anpmdkyeurhgfkmvms,356.0,156765.0,ikccfisfogwsyrsrqvlfyabacii,3.0,Honolulu,275474.0,O,MS,Canada,1-120-566-7389,3.0,3.0,U,95.0
YIY11039,PSS World Medical,YIYHXU,631.0,437573.0,wfnoi,0.0,Pembroke Pines,3282711.0,O,Quebec,United States of America,,0.0,5.0,M,64.0
dpg11040,Nationwide,dpgvlmxlyup,739.0,150389.0,Etdfqrrxynwsvjdxawpxheretwwfq,5.0,Sioux Falls,2638326.0,O,MS,,1-226-599-8877,3.0,5.0,M,
TDQ11041,Career Education,TDQMRPVVJAIJKUXDTNDRLIUH,762.0,,qbhuzszvkrjxcnwewxunvjfuttynijoshhgszpgwkgeclneifhbib,7.0,Sandy,2071988.0,O,ID,United States of America,1-407-835-0785,1.0,0.0,S,76.0
idm11042,Blockbuster,idmgotoomjaxincowzdh,522.0,393425.0,OLTXOTUMHAYINWXPTLNQOWJZJSDTO,1.0,Whitehorse,1827065.0,O,British Columbia,Canada,1-283-269-6136,3.0,4.0,M,
LGB11043,Western Refining,LGBQGZSLTTNLLXKDK,786.0,,llqegqgbagkepasvnykrgmahyugbfqjvpxrwmexjwpg,4.0,Baton Rouge,84805.0,U,PA,United States of America,1-655-511-3417,1.0,2.0,M,
Raz11044,Teleflex,Razlobqntwiyipuokwllk,382.0,431480.0,dwdrlennbuljcpqaclhdjumlnajbolmxeixxnbhgjbxqpeaxojidmsrkpxfehyrjiukohmlgrnjivkmv,3.0,Vancouver,504858.0,O,NE,United States of America,,3.0,3.0,U,74.0
Tlg11045,PSS World Medical,Tlgeabsbqubvltx,428.0,402104.0,Ckeqywqhgfrjgceuflmirxnaouvpubuzdjmvwstiqyctlbqjlmfxswbotgumjslctkhigaqwkqexo,3.0,Spokane,2917928.0,O,WA,United States of America,1-030-842-6697,3.0,5.0,M,60.0
Pqj11046,Oshkosh,Pqjrkomickggbfxdbbmwrxmfsf,519.0,206561.0,WFDNVEFHKSUTKXLQNNOZNJAIRNJQVBBDISUQQYJWVTBK,4.0,Cleveland,66004.0,O,MN,United States of America,1-434-401-6720,4.0,5.0,S,51.0
gec11047,OM Group,gecfhojaloqyiysdxahaympm,790.0,388645.0,Npkvwrqlrxbwruovqxfkiihpbikmmkjeqcboslyrrwwnielxcdoqjji,0.0,Hartford,3420451.0,O,VA,Canada,1-456-771-8560,5.0,1.0,,18.0
BHU11048,Alliant Techsystems,BHUYCLM,771.0,212951.0,XEDUVBTFFTRJNYVFORKBZQYIXSGQPMJ,0.0,Vallejo,3638395.0,O,Alberta,,1-005-528-4594,3.0,4.0,,26.0
Aqx11049,Interstate Bakeries,Aqxgttpoiaggcovdtx,461.0,185442.0,Stilrmiayanlcelfyrlficcbdtinlo,5.0,Palmdale,1766856.0,O,TX,United States of America,1-494-921-1091,2.0,2.0,U,55.0
Fbv11050,Virgin Media,Fbvtdp,654.0,44513.0,dulcsjscnddj,0.0,Corona,2875839.0,O,NJ,United States of America,1-808-251-9510,2.0,2.0,S,45.0
QTZ11051,Allegheny Technologies,QTZJRPJPWCOK,354.0,484435.0,Lolumr,3.0,Anchorage,1463839.0,O,OK,United States of America,1-728-082-9573,4.0,4.0,W,29.0
Hbj11052,Unified Grocers,Hbjlamacajneempy,467.0,222517.0,,10.0,Frederick,3563280.0,R,CA,United States of America,1-008-787-9366,3.0,2.0,U,5.0
yrx11053,Kohl's,yrxkvsdgfwfyvhlf,359.0,240730.0,Borfwcnnvvcrpntmepxxkzmnecozdexvqxcwtotl,4.0,Cheyenne,1816691.0,O,NJ,Canada,1-879-645-7815,,4.0,S,92.0
VGN11054,Source Interlink Cos.,VGNECFUOAVXVJA,511.0,,Sxhvuxjhmtqxfoprgscbldismivxumhdfymdzwujoecnwfcvrrgyoiobojgouhwujmv,5.0,Phoenix,3259233.0,O,TX,United States of America,1-785-135-9110,4.0,,U,80.0
FSK11055,Energy Future Holdings,FSKGYRIXOACGO,803.0,325015.0,KOOEHCXXQPJSUUJHCGSVT,10.0,Regina,2074410.0,O,CA,United States of America,1-984-153-6022,1.0,4.0,D,30.0
Vfb11056,DaVita,Vfbppuubtnvmxamzyncqe,667.0,416166.0,ppwkeyhznfibynbjozjlmxrxbexmpxchgmxujdwteoto,3.0,Salem,3231188.0,O,DC,United States of America,1-372-855-3119,1.0,,U,76.0
CVO11057,Hewitt Associates,CVOTOGVP,832.0,445094.0,Rudetwhlymmfajukeyncamuoukmbcsuyzotjjehxsrdqpgqmjwtdbzpqsfamiiwodoabqrwtwpufvskx,9.0,Washington,,O,SC,United States of America,1-086-463-9423,2.0,4.0,M,
TCV11058,Kla-Tencor,TCVSUHDHYPV,742.0,258089.0,Eojwrljmjzxywwxuoxugnaoavahabqnrugaebytpapiogcxtoshmowm,7.0,Savannah,,U,GA,Canada,1-539-192-7778,1.0,3.0,W,18.0
DKF11059,AnnTaylor Stores,DKFUCEPYUGWTPDFOGCNIFWGZM,725.0,88189.0,zmmcxwrjdeqloxmrbhwxcegmukdptjepppkzegwumrktnmhwqxtryyvlaoaygwawull,2.0,Anchorage,1109284.0,O,AR,United States of America,1-611-783-6966,5.0,1.0,D,49.0
Wsl11060,AbitibiBowater,Wslokjhvwqzhxnpllhw,740.0,160082.0,,7.0,Stamford,997504.0,O,AL,United States of America,1-613-401-9628,2.0,4.0,M,30.0
Rte11061,RPM International,Rtefdwapnfwl,446.0,279297.0,Lvvodckrvvqbdsivsonbdgztobymvqlxcyhxpckmpmzz,10.0,Orlando,3021979.0,O,CT,United States of America,1-978-833-1521,3.0,0.0,M,25.0
RKX11062,Bemis,RKXCCPTFFZLBBGMNHYYAJGMKDYS,590.0,79761.0,Lkvwzcpxqlxxbkwsh,9.0,Austin,2987762.0,,TN,United States of America,1-324-603-2823,4.0,0.0,U,79.0
VHE11063,Ameren,VHEVCYHJYSEIUID,842.0,170681.0,Cuqazazistvycfczgphsvvtppwkemiwciyfutdvmfviewlrhlzaqxqanf,2.0,Denver,2763653.0,O,DC,United States of America,1-636-325-2648,1.0,4.0,M,53.0
oiu11064,CenturyTel,oiugplnvnozstmdy,784.0,204711.0,Aybixptpvswnotvtawmljcbgcfqjltkocdhbhdcrwbjhqsaeuaarrhdcdbamr,8.0,San Diego,612714.0,O,MI,United States of America,1-306-802-0314,4.0,2.0,M,72.0
HJF11065,Textron,HJFYSOPDSKDAOICFACABPDRW,798.0,363880.0,WJAEZEADXLVNJXORZLUASMFVCVVXGOWBGKJEVFIMZZRICOWPBGZJBCGVNLACQDNOCKMXSMJRFU,7.0,Fresno,3302552.0,R,VT,United States of America,1-586-414-7644,3.0,3.0,M,31.0
BLF11066,Microsoft,BLFTJW,314.0,72608.0,Pxlaogirqglgbddenxelfs,0.0,Iqaluit,3354475.0,O,SD,Canada,1-892-202-0199,2.0,2.0,M,30.0
YXA11067,Computer Sciences,YXARPGRPWSXMWGIIT,390.0,250164.0,ajaxqpwnqxklwiglmnaqfqgwdmbvgimelhyxvvpgtncygdbpc,6.0,Cedar Rapids,1192509.0,O,IL,Canada,1-944-314-5990,3.0,5.0,W,45.0
Lpf11068,Wyeth,Lpfjnhjgtglwfqosvxgmcghxt,431.0,223442.0,gfiyqcdchfjqboxqavqhfghpirrxuukpnhtnjwrfarnatkpuuebujhsgyrwyomnefle,10.0,Austin,3047870.0,O,MT,,1-717-731-8936,3.0,4.0,U,12.0
Ult11069,Enterprise GP Holdings,Ultjyjblnlyqrgbuemadyherfm,589.0,122194.0,DZUEEMFLAIPSYOOLTSZVHDKRDMEUOVCNNWLFNDVYU,5.0,Grand Rapids,3826268.0,O,Nova Scotia,United States of America,1-525-259-9883,0.0,3.0,U,23.0
amn11070,United Stationers,amntdzgtifmijrgujabo,800.0,448181.0,Ostqkiirvqvarnsmqlyswstepxryvdzjuzmkmhlitsszwmoql,2.0,Savannah,3435252.0,O,MI,United States of America,1-448-427-8947,3.0,2.0,D,21.0
fay11071,Lender Processing Services,faymqyyqqvgozkistproblypzv,411.0,484538.0,UUFYJWOLJKBXDSUXHNZME,5.0,Spokane,2440179.0,O,KY,United States of America,1-515-223-1125,5.0,2.0,M,14.0
akb11072,Wyndham Worldwide,akbcluvrrwghgynlmujm,749.0,347095.0,Fcawkglwgomkhsskxhxxltudqebpxgjubxdphgezmqhiglmqopyoac,0.0,Santa Clara,420523.0,O,OR,Canada,1-533-521-2113,4.0,5.0,U,69.0
YNQ11073,Intel,YNQPHXK,772.0,491744.0,SIDNDTPTSXPHYUWVDHYUUKOUTCJYTQNUEWIHEXOPEEFGZDNFZMTEVUGPZMFKAFMEKZWEJNWPDUS,2.0,Spokane,2819096.0,O,WA,United States of America,1-034-106-7628,3.0,4.0,D,20.0
