AgeID,AddLi1,PoCo,Inc,FiN,Pho,CreRa,Em,MarSt,Ag,NumChil,St,Cou,NumC,OwORF,NuCrCar,NeWo
che4336,2756 brook meadow court,T5b 1p5,28571.0,Kial,1-505-524-7150,714.0,,U,29.0,0.0,OR,United States of America,5.0,U,4.0,2871522.0
Fre4337,21811 silver north,23323,231818.0,Ghassem,1-709-120-6316,678.0,Fidelity National Financial,M,48.0,,RI,United States of America,4.0,,8.0,3246194.0
ANT4338,2254 whistler drive,37235,190572.0,Amalea,1-527-471-5240,533.0,NuStar Energy,U,70.0,0.0,ME,United States of America,5.0,O,7.0,3458985.0
dai4339,24560 ketch upper,48259,70598.0,RAMON,1-567-486-3775,,CUNA Mutual Group,M,19.0,4.0,OH,United States of America,2.0,O,2.0,3686819.0
Hes4340,10010 alonzo lane,V6m 1v8,248027.0,LAUREEN,1-384-288-0709,372.0,State Street Corp.,,15.0,5.0,ID,United States of America,3.0,R,0.0,1360868.0
ken4341,8990 TRAFALGAR BOULEVARD,H5L 1O6,457802.0,Ved,1-702-603-7446,321.0,Del Monte Foods,,42.0,4.0,Saskatchewan,United States of America,2.0,O,8.0,3436227.0
GRE4342,4024 savannah road,76001,91671.0,AILEY,1-251-856-0630,446.0,Tenet Healthcare,M,99.0,5.0,AL,United States of America,0.0,O,5.0,1994840.0
fau4343,16787 broad drive,80918,300853.0,thanh-quoc,1-639-973-8298,696.0,RBS Global,W,65.0,4.0,Ontario,United States of America,4.0,,3.0,2572827.0
KAY4344,3561 hilltop lower,63161,402253.0,Annalise,1-126-237-2401,522.0,Las Vegas Sands,U,60.0,0.0,MA,United States of America,0.0,O,1.0,2733553.0
GOO4345,10252 main lower,M6s 1h6,469155.0,marjo,1-963-394-0472,825.0,Quanta Services,M,34.0,3.0,CT,United States of America,1.0,O,0.0,1109504.0
Lib4346,24940 CORALBERRY BOULEVARD,90280,37300.0,Rycca,1-122-290-4865,301.0,Jack in the Box,M,44.0,4.0,VT,United States of America,0.0,O,0.0,3577569.0
Kov4347,5397 gessner drive,93726,23070.0,dawn,1-418-342-7698,596.0,HCA,U,59.0,2.0,TX,Canada,4.0,O,4.0,1759158.0
COT4348,4197 vicente south,23282,205607.0,Bambi,1-018-557-0006,510.0,Eastman Kodak,S,14.0,0.0,ID,United States of America,0.0,O,4.0,3757860.0
kar4349,24330 carnation park,32311,364271.0,NOELLE,1-393-415-8392,333.0,Discover Financial Services,M,91.0,5.0,AZ,United States of America,4.0,U,5.0,1276411.0
ric4350,14499 lyle way,35878,383948.0,Kirbie,1-467-482-9353,617.0,Pfizer,M,10.0,0.0,VT,United States of America,5.0,O,7.0,3226822.0
let4351,12279 valley vista upper,52404,117216.0,Narinder,1-357-360-4154,,Inergy Holdings,U,7.0,3.0,WV,United States of America,3.0,O,8.0,
Ave4352,9521 oliver lane,19183,161014.0,penelopa,1-812-616-7200,358.0,Publix Super Markets,U,37.0,3.0,IL,United States of America,3.0,U,1.0,3576358.0
nor4353,13971 milbury court,x1h 1t1,257128.0,paul,1-654-942-3301,738.0,AbitibiBowater,W,64.0,2.0,LA,United States of America,0.0,O,1.0,1820559.0
Hab4354,20031 crumley south,93301,298247.0,Qainsp,1-745-588-7016,448.0,Amkor Technology,U,16.0,2.0,AK,Canada,0.0,R,7.0,3708236.0
Lat4355,7290 macon way,20081,123295.0,IDUS,1-932-035-7774,774.0,Perot Systems,M,73.0,2.0,NY,United States of America,3.0,O,10.0,1734153.0
LET4356,2045 brielle upper,V6m 1t9,68134.0,JULEE,1-268-383-6134,450.0,SPX,M,56.0,2.0,KY,United States of America,3.0,U,7.0,445458.0
Sto4357,13506 LYLE WEST,t6d 1h4,325684.0,SUNDARAM,1-441-685-8957,469.0,SAIC,U,88.0,5.0,MD,United States of America,2.0,O,5.0,1968176.0
SYL4358,295 pelan way,91337,105465.0,Cho,,455.0,,M,3.0,0.0,AZ,United States of America,0.0,O,9.0,622079.0
DAN4359,20497 ECHO UPPER,60653,101539.0,Ramon,1-334-173-6098,422.0,,,28.0,5.0,ID,United States of America,5.0,R,5.0,1896525.0
DES4360,13839 lamport street,V6l 1v6,13585.0,LETITIA,1-448-797-5301,822.0,Oneok,U,76.0,5.0,HI,United States of America,4.0,O,10.0,892117.0
Red4361,20706 lyle north,80062,200625.0,shirley,1-169-981-6667,778.0,Cognizant Technology Solutions,M,54.0,0.0,New Brunswick,United States of America,4.0,O,,3053070.0
BAR4362,3149 central lane,97306,255018.0,Dela,1-097-078-1576,,Tupperware Brands,M,20.0,1.0,SC,United States of America,2.0,O,,3445326.0
Cla4364,13696 cedar drive,60827,354633.0,SHEKAR,1-380-951-6624,769.0,Electronic Arts,W,47.0,0.0,GA,United States of America,4.0,O,10.0,1470282.0
BLA4365,24977 garden brook upper,b8b 1y8,423577.0,Norri,1-109-121-8391,797.0,,M,,4.0,CO,United States of America,0.0,U,3.0,1851070.0
HER4366,18175 walnut east,78290,343709.0,Etienne,1-385-113-2403,362.0,Wyeth,,90.0,5.0,TX,United States of America,,O,9.0,1112692.0
wom4367,5678 DAYTON STREET,64135,176534.0,Lyndsie,1-778-131-0193,571.0,Puget Energy,U,41.0,5.0,TN,United States of America,4.0,O,0.0,2293421.0
Cro4368,18582 perimeter boulevard,70124,410820.0,HILDEGAARD,1-788-347-4376,693.0,,W,92.0,0.0,UT,United States of America,4.0,O,6.0,2375379.0
wim4369,18591 chapin road,V6y 1u9,63148.0,GALEN,1-074-330-4067,626.0,Gap,S,14.0,1.0,TN,United States of America,0.0,R,6.0,1098814.0
Rat4370,24977 GARDEN BROOK UPPER,27414,176887.0,Franki,1-482-932-7898,567.0,Lennar,M,22.0,5.0,SD,United States of America,1.0,U,10.0,3937786.0
Par4371,10352 marathon drive,92171,412056.0,Goldwyn,1-143-708-2272,825.0,Chesapeake Energy,M,47.0,1.0,ND,Canada,1.0,O,0.0,340845.0
Stu4372,8726 shiner lane,70167,369283.0,annemarie,1-359-503-4771,600.0,Armstrong World Industries,M,83.0,0.0,DC,Canada,3.0,R,4.0,790315.0
pan4373,17388 OAKHURST LOWER,92118,487234.0,WYNNE,1-252-576-9296,502.0,Dun & Bradstreet,M,,5.0,WY,United States of America,1.0,O,1.0,2972684.0
Zal4374,10442 silver sage street,h2f 1x3,416325.0,Yodha,1-987-740-3644,721.0,MEMC Electronic Materials,U,,4.0,IA,United States of America,2.0,O,9.0,576332.0
Mlc4375,8481 kirkwood south,80909,306126.0,Greer,1-955-990-4598,755.0,,,85.0,1.0,HI,United States of America,5.0,O,3.0,
MAC4376,23459 wesleyan lane,93379,,dupuy,1-435-398-5564,422.0,Paychex,U,7.0,2.0,DC,United States of America,3.0,R,8.0,2374964.0
Gri4377,18591 chapin road,t6d 1g6,436207.0,brian,1-260-583-7545,401.0,Superior Energy Services,M,46.0,5.0,VA,United States of America,0.0,R,9.0,659856.0
Bri4378,10256 BROWNWAY NORTH,10223,341663.0,chen-chen,1-608-490-1025,778.0,Waste Management,W,92.0,2.0,MT,Canada,3.0,O,,3622516.0
cal4379,2990 royal boulevard,92115,250537.0,MARYLYNN,1-569-129-8217,,Southwestern Energy,,77.0,5.0,WY,United States of America,3.0,O,3.0,2581455.0
DOB4380,11650 brielle boulevard,90790,277984.0,valerye,1-019-038-4886,403.0,Nucor,U,54.0,,New Brunswick,United States of America,0.0,U,1.0,2790101.0
GAR4381,13568 green park,M2q 1e8,47121.0,Chiu,1-945-538-8651,692.0,Newfield Exploration,U,48.0,5.0,VA,United States of America,0.0,,9.0,
WIL4382,12835 ADDISON SOUTH,33110,101995.0,opalina,,734.0,Precision Castparts,M,62.0,0.0,WI,United States of America,0.0,O,6.0,
Irv4383,15213 parsons rue,78740,182968.0,Ronny,1-598-184-4310,591.0,Masco,M,11.0,0.0,NM,United States of America,0.0,O,5.0,1661433.0
BYC4384,22823 burgoyne boulevard,10032,261491.0,Rakhuma,1-690-445-3372,664.0,Ingram Micro,M,32.0,2.0,NJ,United States of America,0.0,O,9.0,1143553.0
Kin4385,20124 river place drive,v6w 1w7,480953.0,casi,1-997-375-0797,520.0,Genzyme,D,77.0,3.0,CA,Canada,5.0,O,1.0,734384.0
HAB4386,22220 maywind road,T5d 1m4,229628.0,JAAN,1-758-916-7825,549.0,Popular,S,76.0,4.0,Nova Scotia,United States of America,5.0,O,2.0,895404.0
ROS4387,10716 lavender east,94277,361241.0,BABB,1-419-564-7297,777.0,TJX,M,30.0,4.0,ND,United States of America,4.0,O,7.0,1116807.0
Bat4388,16605 turtle creek park,E7n 1h9,,NESSY,1-315-180-8086,332.0,AmeriCredit,D,90.0,5.0,Alberta,United States of America,1.0,O,6.0,1794990.0
Lak4389,21088 murie street,32205,139300.0,BRITTA,1-365-205-7597,764.0,Liz Claiborne,U,13.0,4.0,OH,Canada,4.0,O,8.0,3885194.0
Pao4390,9109 WESTERN WAY,78298,301930.0,Verena,1-856-827-5514,309.0,,,7.0,,SC,United States of America,1.0,U,6.0,2289652.0
FOG4391,19332 tartan court,77029,395454.0,Elliott,1-640-018-7107,,NII Holdings,M,30.0,3.0,VA,United States of America,1.0,O,5.0,3808316.0
Zin4392,11867 DAVIE NORTH,55140,287931.0,Clarita,1-026-786-4419,662.0,,M,70.0,1.0,TN,United States of America,1.0,O,2.0,3800887.0
Tho4393,7204 katherine boulevard,72284,245470.0,Hendrik,1-835-970-6757,720.0,Thrivent Financial,U,3.0,2.0,Manitoba,United States of America,0.0,O,5.0,1193302.0
bhu4394,13435 TOWERWOOD WEST,93706,443370.0,Dalila,1-938-747-8434,633.0,URS,W,71.0,,IL,United States of America,1.0,O,0.0,2057643.0
BAG4395,11115 MIDLAND AVENUE,25324,241768.0,Liduine,1-551-971-5307,339.0,ProLogis,U,3.0,5.0,SC,United States of America,2.0,O,5.0,1998868.0
Atp4396,3131 wathan south,H6A 1Z3,158212.0,Catlin,1-043-908-4167,653.0,Steelcase,U,97.0,4.0,TN,United States of America,,O,7.0,2102461.0
Dei4397,2682 lumber park,23281,466760.0,Costas-dinos,1-983-623-6726,377.0,Lockheed Martin,M,75.0,,MS,United States of America,1.0,O,7.0,3752822.0
PEE4398,24560 ketch upper,47725,319184.0,IDELLE,1-412-566-8971,568.0,Kellogg,D,90.0,4.0,Nova Scotia,United States of America,0.0,O,9.0,237708.0
Aza4399,23057 broken oak avenue,77223,351059.0,CRISTIAN,,538.0,Wesco International,U,82.0,1.0,CT,Canada,0.0,R,5.0,446039.0
Kay4400,7079 collinwood west,M5D 1V2,,dore,1-021-399-9031,583.0,KB Home,U,92.0,1.0,NM,United States of America,5.0,U,4.0,
Sye4401,8478 green avenue,V6f 1w8,,Gracie,1-221-105-6757,654.0,Tech Data,S,81.0,,Manitoba,United States of America,4.0,O,5.0,1475593.0
duk4402,16547 danvers rue,91166,199465.0,Malory,1-722-835-0590,536.0,Abbott Laboratories,M,48.0,2.0,KY,United States of America,,O,10.0,349849.0
Pkd4403,21027 saratoga drive,90348,387100.0,Corry,1-191-861-6456,850.0,Amerigroup,S,63.0,2.0,AK,United States of America,4.0,O,0.0,1345608.0
Isk4404,5731 cadiz lower,72232,210170.0,AMELITA,1-792-607-1366,,W.W. Grainger,M,13.0,4.0,SD,United States of America,4.0,O,1.0,1252041.0
Dav4405,13010 ingersoll crescent,V6u 1r2,329536.0,Francene,1-939-076-3536,750.0,Emcor Group,U,93.0,2.0,British Columbia,United States of America,3.0,O,1.0,700515.0
war4406,16652 nowita west,85261,197526.0,Moray,1-310-589-1604,347.0,Scotts Miracle-Gro,M,97.0,1.0,NC,United States of America,0.0,U,8.0,189629.0
Fre4407,19875 keswick avenue,M1i 1r1,497966.0,Maressa,1-810-360-6922,308.0,Massey Energy,M,40.0,0.0,Prince Edward Island,Canada,2.0,O,1.0,2252856.0
O'M4408,1243 marcus east,M5a 1u4,21149.0,CATHLENE,1-292-393-8984,641.0,Interstate Bakeries,M,57.0,,HI,United States of America,0.0,O,6.0,839241.0
Ruc4409,20215 NEALY AVENUE,20076,437354.0,Oguz,1-064-213-8946,759.0,National Life Group,M,48.0,4.0,NC,Canada,3.0,O,,2668914.0
GAN4410,3388 concord crescent,80072,191111.0,Charene,1-892-353-4619,607.0,Westlake Chemical,M,9.0,3.0,MA,Canada,3.0,O,5.0,1526669.0
Col4411,11319 devonshire rue,77093,48073.0,Adrienne,1-352-038-8179,414.0,NCI Building Systems,M,87.0,0.0,NV,Canada,0.0,O,4.0,1825975.0
gen4412,20031 crumley south,m8a 1x9,393791.0,CORTLAND,1-139-504-4297,,NetApp,M,72.0,0.0,Newfoundland,United States of America,2.0,U,7.0,649048.0
Bla4413,5148 GEMINI EAST,93851,420266.0,katrina,1-934-764-7298,444.0,Lam Research,S,5.0,,VA,Canada,1.0,U,8.0,2615842.0
Tap4414,14073 DEXTER WEST,T5C 1U1,271166.0,isaac,1-233-422-8309,708.0,TravelCenters of America,M,23.0,1.0,OR,United States of America,2.0,O,10.0,683969.0
Hor4415,10033 lake upper,94229,45986.0,fitness,1-518-374-9317,315.0,Alliance Data Systems,M,35.0,4.0,PA,United States of America,1.0,U,7.0,250393.0
SUM4416,3333 neville court,15235,268405.0,mable,1-617-783-3379,440.0,Werner Enterprises,U,100.0,1.0,Nova Scotia,United States of America,3.0,O,9.0,675685.0
Tur4417,15310 MEADOWLARK EAST,43604,155171.0,Wannell,1-965-397-5831,672.0,Aleris International,M,33.0,5.0,British Columbia,United States of America,4.0,O,5.0,94228.0
Fai4418,22806 garson east,06602,328872.0,Peng-david,1-530-632-0169,536.0,A. Schulman,D,44.0,4.0,NV,United States of America,4.0,O,10.0,2731721.0
SET4419,8967 penn rue,19243,301602.0,Eyde,1-399-126-7286,729.0,Unisys,M,93.0,2.0,Prince Edward Island,United States of America,4.0,O,8.0,2104750.0
sin4420,19921 ramsey lane,92507,416332.0,PARKER,,614.0,AptarGroup,M,54.0,2.0,NH,United States of America,,O,8.0,3556648.0
Ewi4421,5714 FURTH DRIVE,32211,74200.0,Stesha,1-400-684-0056,,Burlington Northern Santa Fe,D,96.0,4.0,MA,United States of America,2.0,O,8.0,1326989.0
WIL4422,17714 VIKING ROAD,h5i 1o5,191221.0,BERNI,1-859-580-6818,710.0,ConocoPhillips,M,35.0,1.0,WY,United States of America,5.0,O,4.0,2184065.0
Leo4423,8705 flagler park,R5G 1M4,308477.0,coraline,1-366-190-8658,587.0,,U,85.0,2.0,CO,Canada,3.0,O,2.0,2904252.0
MIC4424,18951 camden court,10146,112512.0,fidelia,1-174-837-3447,470.0,Steelcase,U,100.0,3.0,Saskatchewan,United States of America,0.0,R,3.0,1661228.0
Men4425,16511 yamato lower,98004,257797.0,Tianbao,1-609-449-4036,835.0,NSTAR,D,88.0,1.0,Newfoundland,United States of America,3.0,U,5.0,783794.0
dil4426,13010 ingersoll crescent,14627,303975.0,atalanta,1-109-336-1039,395.0,Quest Diagnostics,S,8.0,0.0,AR,United States of America,2.0,O,10.0,2709540.0
Cre4427,14036 saratoga west,85010,389069.0,QAINFO,1-870-040-0454,619.0,WellPoint,W,87.0,5.0,MT,United States of America,5.0,O,7.0,2356613.0
You4428,23375 noonan boulevard,h2f 1v5,182693.0,Zafer,1-949-219-0176,358.0,Goldman Sachs Group,W,98.0,3.0,OK,United States of America,5.0,O,8.0,
CER4429,12769 allen park,80040,107492.0,Harmonie,1-413-167-9282,804.0,Freddie Mac,M,6.0,1.0,WY,Canada,0.0,,2.0,994860.0
Spl4430,9448 elle lee north,92109,434960.0,JOHNNY,1-571-067-5285,364.0,Google,U,,4.0,Prince Edward Island,United States of America,,R,9.0,634746.0
SHE4431,7076 chapin drive,T5d 1l9,382711.0,GNNI,1-322-216-7101,824.0,NetApp,M,34.0,4.0,Newfoundland,United States of America,3.0,O,4.0,148239.0
Bul4432,8211 pelican avenue,77121,152887.0,cordy,1-202-981-1317,603.0,Archer Daniels Midland,S,18.0,1.0,NY,United States of America,5.0,R,1.0,736114.0
pus4433,22024 DARLINGTON NORTH,55416,158889.0,gini,1-945-995-5487,768.0,,S,52.0,2.0,NV,United States of America,1.0,U,2.0,885201.0
HOR4434,13019 8th south,55130,440008.0,Shobana,1-986-537-8259,395.0,Coca-Cola,W,72.0,0.0,DE,United States of America,3.0,O,10.0,1739395.0
Loc4435,8065 killeen upper,36637,299517.0,CHARLENA,1-476-844-9533,721.0,Radian Group,M,94.0,5.0,CO,United States of America,4.0,O,1.0,1064661.0
Kir4436,12009 pharr south,25303,263922.0,MARYLIN,1-729-923-6781,529.0,Rockwell Automation,W,68.0,,ME,Canada,4.0,,4.0,3892709.0
wig4437,14242 beach lower,60785,458346.0,kaylee,1-484-929-5265,694.0,Furniture Brands International,M,43.0,2.0,NV,Canada,1.0,O,3.0,3618277.0
mad4438,23477 HAVENRIDGE RUE,80092,335334.0,Kynthia,1-333-675-1179,542.0,Freescale Semiconductor,M,49.0,5.0,ME,Canada,0.0,R,3.0,2584482.0
Vir4439,9210 curtis north,66214,404847.0,KIN-WAI,1-567-020-3294,,Hewitt Associates,U,68.0,4.0,AL,United States of America,3.0,O,3.0,3199985.0
Bah4440,21829 midland boulevard,93064,333852.0,seang,1-277-742-9625,719.0,Belden,M,12.0,2.0,Alberta,United States of America,1.0,U,0.0,2708481.0
SEN4441,19588 keswick drive,97310,247365.0,minnnie,,730.0,General Electric,M,91.0,0.0,TN,United States of America,3.0,O,5.0,
Cha4442,23849 westerley south,70148,252580.0,Joan,,731.0,Walt Disney,M,74.0,2.0,MS,Canada,0.0,U,5.0,
sie4443,6963 emmonds drive,77087,142476.0,jolee,1-413-807-6082,494.0,CB Richard Ellis Group,M,52.0,1.0,WA,United States of America,1.0,O,5.0,2129101.0
gra4444,15594 oliver upper,e7o 1l9,400204.0,ANNET,1-021-869-5409,724.0,,S,92.0,2.0,British Columbia,United States of America,3.0,O,,1939375.0
DEC4445,12767 garson court,06709,439933.0,KANNAN,1-854-405-5485,537.0,Time Warner,M,12.0,3.0,AR,United States of America,1.0,U,6.0,2542875.0
bro4446,20664 ross upper,90783,119348.0,ITALO,1-028-803-8007,739.0,Murphy Oil,M,,4.0,HI,United States of America,5.0,O,8.0,3156456.0
Bal4447,1121 greene park,91119,102791.0,Chawki,1-249-122-8974,588.0,VeraSun Energy,S,92.0,0.0,MA,United States of America,4.0,O,7.0,1749005.0
Dal4448,20623 hickory street,V5d 1m8,208419.0,CAITLIN,1-820-716-8973,348.0,NetApp,S,26.0,0.0,WA,Canada,4.0,R,0.0,3148926.0
uhl4449,16655 VENTURA NORTH,64199,410708.0,SEVEN,1-081-831-9400,773.0,NBTY,D,35.0,4.0,AR,United States of America,1.0,O,7.0,3400941.0
Rol4450,3760 dearborn east,t5c 1v3,40444.0,MATILDA,1-753-578-1335,807.0,Joy Global,M,32.0,4.0,SD,United States of America,5.0,,6.0,1056500.0
mai4451,20609 shiner east,T6D 1A2,127233.0,maciej,1-184-382-8210,840.0,DISH Network,,78.0,0.0,LA,United States of America,3.0,O,4.0,2288860.0
pac4452,13914 fairmount lower,V6P 1W2,57442.0,Yu-hung,1-150-235-7926,574.0,,S,30.0,3.0,MD,Canada,3.0,O,0.0,1208933.0
Suh4453,21813 purdue upper,90095,5115.0,Margarete,1-918-865-4490,729.0,Bob Evans Farms,M,61.0,2.0,ND,Canada,5.0,U,3.0,2368908.0
Ash4454,19470 ennis crescent,10192,370669.0,ardeen,1-919-928-9686,802.0,Mueller Industries,S,53.0,5.0,IN,United States of America,0.0,,6.0,3466072.0
Mos4455,10098 upton way,06503,473373.0,WALLACE,1-023-004-1324,472.0,MasterCard,U,,2.0,WA,United States of America,1.0,R,3.0,175694.0
Jam4456,11583 WAYNE ROAD,10024,322832.0,chungsik,1-147-655-4158,,Patterson,M,66.0,3.0,VA,United States of America,0.0,O,0.0,
Syl4457,14821 north upper,V6y 1r5,424662.0,emile,1-810-589-9385,679.0,Pitney Bowes,S,46.0,5.0,FL,United States of America,4.0,O,5.0,1090289.0
mar4458,8426 navidad way,65801,370473.0,YOKO,1-967-197-0797,314.0,Crosstex Energy,M,27.0,4.0,CO,United States of America,2.0,,1.0,992563.0
IMB4459,13932 yamato way,60661,207661.0,DI,1-248-704-2743,400.0,Bio-Rad Laboratories,S,57.0,1.0,NJ,United States of America,3.0,O,3.0,272971.0
Vir4460,24458 alamo upper,94147,,Laurna,1-230-674-8084,689.0,United Refining,S,41.0,4.0,OR,Canada,5.0,U,7.0,509130.0
Zad4461,22162 alabama drive,C2a 4w4,301121.0,mehmud,1-900-703-9476,728.0,Ametek,S,10.0,,AL,United States of America,4.0,O,2.0,2606590.0
lov4462,6480 rockhill crescent,M5d 1u1,328939.0,tom,1-721-411-5225,679.0,NuStar Energy,S,,3.0,MA,United States of America,4.0,O,,2961203.0
Tow4463,19748 alexis upper,v6m 1w9,108275.0,Layney,1-800-324-6614,401.0,Casey's General Stores,D,41.0,5.0,NM,United States of America,1.0,O,3.0,1632349.0
cli4464,5052 california lower,h6b 1y8,131046.0,Carmita,1-395-023-6191,498.0,Church & Dwight,,55.0,3.0,NY,United States of America,2.0,O,8.0,1339623.0
ZBI4465,23366 harris way,35834,450227.0,Ringo,1-421-326-2895,662.0,Burger King Holdings,U,25.0,3.0,PA,United States of America,5.0,R,3.0,152465.0
Cop4466,2284 NORTHSHORE BOULEVARD,H6d 1w8,273386.0,emyle,,793.0,Staples,S,22.0,4.0,MT,United States of America,5.0,,,2141567.0
Mck4467,24468 brooks lane,V6N 1T4,407910.0,balakrishna,1-853-771-8772,312.0,Express Scripts,M,,0.0,WA,Canada,5.0,O,0.0,2903661.0
run4468,16508 CLEVELAND UPPER,80229,148628.0,balakrishna,1-666-686-6476,745.0,Molina Healthcare,M,25.0,2.0,UT,United States of America,5.0,O,10.0,1097525.0
MUM4469,4474 valley vista crescent,H5K 1O2,403130.0,Kac,1-092-833-2443,410.0,Sonoco Products,U,70.0,4.0,PA,United States of America,2.0,R,1.0,377486.0
BEA4470,13372 winifred lane,98165,497628.0,Zsazsa,1-770-386-2045,341.0,DST Systems,W,58.0,1.0,VT,Canada,1.0,O,10.0,2761903.0
Mus4471,19412 broad lower,C2a 4w2,119959.0,MERRIDIE,1-963-074-3240,587.0,,M,54.0,4.0,TX,United States of America,2.0,O,5.0,1756876.0
Bou4472,5286 nolan road,23456,454769.0,Sati,1-824-635-3748,639.0,Arkansas Best,U,,4.0,ME,United States of America,,O,0.0,3840537.0
SID4473,20940 shearer drive,E7O 1M9,28780.0,HIROSHI,1-329-267-1413,673.0,Procter & Gamble,M,45.0,3.0,PA,United States of America,2.0,O,7.0,254897.0
BVW4474,20433 sun tree upper,M4j 1n1,241731.0,Felice,1-106-575-0352,802.0,Inergy Holdings,M,5.0,0.0,IL,Canada,4.0,U,,3166324.0
mcc4475,12667 brighton road,80231,300834.0,Concordia,1-686-377-9958,437.0,Varian Medical Systems,U,94.0,1.0,HI,United States of America,0.0,O,10.0,379506.0
gor4476,18947 FRESCO LANE,35264,453230.0,Eoin,1-208-546-1483,535.0,Sprint Nextel,U,11.0,3.0,MT,United States of America,0.0,U,3.0,3516026.0
col4477,2459 WILSHIRE COURT,E7N 1N9,173201.0,Cordelie,1-768-432-8632,518.0,AGCO,D,87.0,4.0,NY,United States of America,2.0,O,5.0,1766102.0
Wil4478,7575 BERNARD COURT,E7N 1L7,160432.0,ELENA,1-622-356-6405,331.0,RSC Holdings,D,,5.0,Newfoundland,Canada,1.0,O,0.0,2600781.0
reg4479,15015 lullwood road,90362,134181.0,Veronica,1-711-953-4456,387.0,Varian Medical Systems,W,35.0,2.0,KS,United States of America,2.0,O,9.0,2127431.0
cae4480,14754 woodview east,V6m 1w8,,HAILEE,1-070-792-1529,806.0,ITT,U,83.0,4.0,MD,United States of America,1.0,O,7.0,
azz4481,7755 pinto street,38135,126371.0,sacto,1-115-591-4385,415.0,Continental Airlines,U,50.0,2.0,MS,United States of America,1.0,O,6.0,765852.0
dre4482,15296 westmere way,39203,400884.0,GRETTA,1-754-349-8151,796.0,Equity Residential,S,66.0,5.0,ND,United States of America,3.0,R,4.0,2699993.0
her4483,22177 MINOT NORTH,94630,119069.0,MATILDE,1-943-733-4117,647.0,Pep Boys,U,35.0,5.0,SD,United States of America,0.0,R,10.0,2718531.0
hol4484,13555 ALMONT WAY,V6y 1w1,401281.0,Krista,1-835-915-6430,679.0,Mettler-Toledo International,U,55.0,5.0,SC,United States of America,4.0,O,1.0,1263694.0
CRE4485,1426 basswood avenue,90867,419561.0,kazuhito,1-206-574-7208,421.0,Textron,S,74.0,5.0,CO,United States of America,5.0,O,9.0,2759617.0
ANO4486,20738 landera east,53701,178713.0,Merissa,1-397-710-0539,354.0,Ameren,S,54.0,0.0,NC,United States of America,4.0,O,6.0,3627001.0
Hol4487,1063 los altos north,23452,454276.0,Jon,1-567-747-5916,541.0,Applied Industrial Tech,U,60.0,3.0,MT,United States of America,5.0,R,1.0,1850242.0
Mcc4488,18955 spruce street,37924,59477.0,marjory,1-727-799-5705,824.0,W.R. Berkley,,25.0,1.0,IL,Canada,5.0,R,3.0,92455.0
ADE4489,12513 wesleyan boulevard,H2c 1z2,337054.0,ROBINIA,1-784-833-1368,357.0,Hill-Rom Holdings,U,61.0,1.0,AL,United States of America,3.0,O,10.0,2610393.0
Fre4490,20387 fox grove park,90178,34169.0,firat,1-624-830-7451,402.0,L-3 Communications,U,74.0,2.0,British Columbia,United States of America,0.0,O,8.0,1744065.0
jam4491,322 cantrell park,85019,421062.0,Bulletin,1-504-248-1997,821.0,Casey's General Stores,U,75.0,1.0,NY,United States of America,,R,9.0,3739091.0
Bre4492,23165 kentucky street,93347,432393.0,jolyn,1-519-643-6850,539.0,W.W. Grainger,S,47.0,1.0,IL,United States of America,0.0,O,7.0,1564070.0
