NumberCars,OwnOrRentFlag,CreditRating,NumberChildren,NumberCreditCards,MaritalStatus,Country,Gender,State,AddressLine1,Income,Phone,FirstName,City,NetWorth,AddressLine2,Employer,MiddleInitial,LastName,AgencyID,PostalCode,Age
2.0,O,353.0,5.0,9.0,U,United States of America,,DE,20706 dawnview lower,288265.0,1-997-534-5980,TIAN,Montreal,1832388.0,,Flowserve,M,co,co3065,31419,75.0
5.0,O,693.0,3.0,9.0,W,United States of America,,PA,22987 milbury south,280282.0,1-288-380-1182,Adrie,Lansing,2028555.0,apt. 897,Portland General Electric,T,bvworks,bvw3066,V6i 1v5,48.0
0.0,O,760.0,3.0,8.0,M,United States of America,f,British Columbia,21477 warren park,221263.0,1-263-780-9228,Jennie,Riverside,1844297.0,,Regis,Z,fallis,fal3067,96814,77.0
3.0,O,828.0,,5.0,U,United States of America,,RI,17109 TIDE MILL NORTH,19344.0,1-010-786-8617,Hector,Tacoma,,,Consolidated Edison,K,Larabie,Lar3068,t6d 1b6,45.0
0.0,O,675.0,3.0,2.0,M,United States of America,,Prince Edward Island,14202 NAUTILUS BOULEVARD,105716.0,1-843-222-1538,Johanne,Scottsdale,2218624.0,,Advanced Micro Devices,M,Brasset,Bra3069,V6l 1v6,76.0
4.0,O,450.0,4.0,0.0,S,Canada,F,Manitoba,22775 gardina drive,363556.0,1-178-712-0787,Melinie,Pasadena,3657144.0,,UAL,,ZERRIFFI,ZER3070,10187,44.0
4.0,O,488.0,0.0,4.0,M,United States of America,,MT,5257 flynn avenue,266666.0,1-364-880-7790,BARBE,Santa Clara,2744908.0,,Packaging Corp. of America,,Mcculloch,Mcc3071,25729,64.0
0.0,O,515.0,1.0,9.0,U,United States of America,,MN,9375 WOOD SOUTH,52034.0,1-048-970-6083,dyna,Oshawa,,,Honeywell International,,TODO,TOD3072,V5b 1o2,79.0
,U,478.0,4.0,4.0,W,Canada,,TN,21568 ALPHA UPPER,140710.0,1-440-276-2472,IAIN,Durham,3223169.0,,Saks,,MOOKEN,MOO3073,97223,3.0
4.0,R,585.0,2.0,6.0,M,Canada,,VA,7820 harrington park,326409.0,1-170-779-6985,Tetsuyuki,Anchorage,2414337.0,,Cintas,,Ramondt,Ram3074,04243,20.0
5.0,O,624.0,3.0,5.0,W,United States of America,,MI,7223 guadalupe lower,253205.0,1-701-744-4354,antonina,Lafayette,2913542.0,,Spartan Stores,,Brockmann,Bro3075,45233,67.0
4.0,O,532.0,0.0,9.0,M,United States of America,,WA,10308 fredericksburg west,281757.0,1-308-397-0743,lai,Arlington,1689879.0,,Crane,U,orlando,orl3076,90836,42.0
5.0,O,332.0,0.0,5.0,U,Canada,,WY,18570 woodtimber way,,1-196-365-4917,TIERNEY,Shreveport,2805881.0,,Qwest Communications,,MESSIER,MES3077,92126,82.0
4.0,O,624.0,3.0,3.0,U,United States of America,M,MI,13573 LAVENDER COURT,498848.0,1-772-762-6054,KARLOTTA,Savannah,2004131.0,,Host Hotels & Resorts,U,hoang,hoa3078,95256,97.0
1.0,O,360.0,0.0,4.0,U,United States of America,m,GA,8589 WALDEMAR WEST,220728.0,1-949-165-3348,Danielle,Newark,192086.0,,Bristol-Myers Squibb,,serour,ser3079,m5c 1y8,20.0
4.0,O,819.0,5.0,7.0,,United States of America,F,AL,3647 crumley boulevard,93736.0,1-793-837-5966,Ebonee,Savannah,3576891.0,,Harrah's Entertainment,J,Kriz,Kri3080,e7o 1f5,96.0
5.0,O,472.0,,4.0,W,United States of America,,CT,21976 broken oak lane,382367.0,1-300-888-6324,Theresa,Sandy,357655.0,,Buckeye GP Holdings,,Rok,Rok3081,95227,24.0
5.0,R,614.0,1.0,,M,United States of America,,MT,9396 pasadena lane,400443.0,1-940-479-9640,Bennie,Anaheim,1178324.0,,Lexmark International,,Stropp,Str3082,91108,47.0
4.0,,442.0,5.0,2.0,U,United States of America,,ID,23588 madison west,47255.0,1-387-078-9049,faz,Pueblo,773825.0,,E*Trade Financial,,Kuntova,Kun3083,70808,10.0
4.0,O,603.0,1.0,0.0,S,United States of America,M,OK,14495 valita road,121542.0,1-824-182-0695,Miss,Fontana,704845.0,,FMC Technologies,,Runkel,Run3084,85744,98.0
4.0,O,475.0,0.0,8.0,S,Canada,f,New Brunswick,19474 blalock lower,208798.0,1-910-740-1005,GENEVIEVE,Brownsville,2757303.0,,Philip Morris International,,HOFMANN,HOF3085,61105,
5.0,,397.0,2.0,,M,United States of America,m,KS,18710 queen lower,358599.0,1-426-650-1805,marina,Lubbock,1804442.0,,Delta Air Lines,,QUERENGESSER,QUE3086,V6v 1w5,19.0
5.0,O,482.0,2.0,7.0,M,United States of America,M,ID,23588 madison west,34649.0,1-571-492-6090,Verlyn,Pasadena,1824106.0,,,,Zaidi,Zai3087,T5C 1Y4,17.0
5.0,,593.0,1.0,7.0,M,United States of America,,IN,1684 weyland west,460001.0,1-351-764-2661,jr,Halifax,208420.0,apt. 803,Clorox,T,mcready,mcr3088,T6a 1k6,16.0
4.0,O,681.0,5.0,8.0,S,United States of America,,AR,10309 KELVIN CRESCENT,105880.0,1-642-251-4571,petra,Hull,191171.0,,,L,monson,mon3089,72240,16.0
0.0,O,,0.0,4.0,M,United States of America,,Ontario,17727 ashbrook lane,56130.0,1-029-755-0157,Maidisn,West Covina,3672403.0,,,,Akbas,Akb3090,37929,68.0
4.0,O,495.0,3.0,1.0,M,United States of America,F,Ontario,4607 creekmoor upper,183264.0,1-915-965-1116,Sonbol,Chicago,1963014.0,,Wells Fargo,,Fssup,Fss3091,90862,5.0
2.0,,635.0,3.0,2.0,M,United States of America,,OH,291 sheriden street,390264.0,1-491-255-8145,Sosanna,Brownsville,511183.0,,Calpine,Y,TOOP,TOO3092,H6B 1X8,54.0
3.0,O,846.0,5.0,4.0,M,United States of America,F,Manitoba,15520 LEDGESTONE UPPER,79798.0,1-320-723-7644,riyad,St. Paul,142681.0,,Textron,,AYUKAWA,AYU3093,V6C 1P2,100.0
4.0,O,356.0,3.0,8.0,U,United States of America,,SD,6916 SILVERADO AVENUE,375011.0,1-672-051-0085,Jackson,Fairbanks,1202763.0,APT. 689,Aleris International,,Dpnbuild,Dpn3094,74101,22.0
0.0,O,521.0,1.0,4.0,S,United States of America,,MA,13668 beach drive,67480.0,1-097-447-8793,EMELDA,Fort Collins,1020616.0,,AT&T,D,Endsley,End3095,T6b 1b9,69.0
0.0,O,788.0,,0.0,U,Canada,t,TX,19906 rollingwood rue,,1-242-746-6531,gloriane,Sterling Heights,3140668.0,,Ferro,,Mote,Mot3096,T5a 1o2,34.0
,R,399.0,5.0,9.0,M,Canada,,Alberta,5359 gaylord lane,279418.0,1-585-824-1550,Elpida,El Monte,208908.0,apt. 406,NetApp,,Pulver,Pul3097,78747,11.0
3.0,O,313.0,5.0,0.0,W,Canada,M,MT,13019 8th south,259722.0,1-977-286-7076,Russell,Springfield,304075.0,,Acuity Brands,R,aguinsky,agu3098,68123,37.0
0.0,O,684.0,2.0,9.0,S,United States of America,,IA,23402 miller court,304401.0,1-851-723-8379,heike,Overland Park,3210311.0,,Black & Decker,,LAHEY,LAH3099,98130,92.0
0.0,O,435.0,4.0,3.0,W,United States of America,,NV,2260 mulberry north,214080.0,1-888-382-7616,junette,Casper,418425.0,APT. 716,Jo Ann Stores,Q,mcdonough,mcd3100,H2B 1Y6,16.0
3.0,R,673.0,3.0,4.0,U,Canada,,HI,5975 winston park,390388.0,1-468-275-9164,Meridel,Toledo,2170709.0,,BJ's Wholesale Club,,SODHI,SOD3101,93791,84.0
4.0,R,310.0,0.0,9.0,U,United States of America,m,KY,24375 6TH WEST,301045.0,1-876-503-4833,Morgana,St. Johns,179149.0,,Bank of America Corp.,,EMHART,EMH3102,30323,37.0
0.0,O,544.0,5.0,6.0,U,Canada,,WA,9764 harvard park,495022.0,,Jonathan,St. Catharines,1662610.0,,United Technologies,,Krodel,Kro3103,V6s 1q2,52.0
3.0,O,335.0,0.0,,M,Canada,,UT,11867 davie north,226822.0,1-615-328-9622,Beatriz,Sandy,1073970.0,,Enersys,,DECAPUA,DEC3104,y5c 1n8,68.0
0.0,O,739.0,2.0,,M,United States of America,,CA,1879 arcana lane,76077.0,1-894-812-4299,trista,Cheyenne,360341.0,apt. 266,,,Leroux,Ler3105,93877,11.0
3.0,O,587.0,4.0,10.0,M,United States of America,,British Columbia,23140 GALE EAST,277268.0,1-346-186-7731,herschel,Savannah,3565040.0,,Lincoln Electric Holdings,E,Stover,Sto3106,94552,70.0
2.0,O,705.0,1.0,6.0,M,United States of America,f,IL,12272 regency lane,,1-357-662-1742,Its-eng,Tucson,876117.0,,,K,Paes,Pae3107,23236,14.0
4.0,R,,1.0,,M,United States of America,,OK,19332 PAINT ROCK AVENUE,5586.0,1-602-679-9263,patch,Mesquite,1086140.0,,NII Holdings,L,Nipper,Nip3108,M7o 1b1,34.0
4.0,,311.0,2.0,8.0,M,United States of America,,GA,24130 sunscape crescent,327334.0,1-427-895-8131,THOMASA,New Haven,3498451.0,,SanDisk,U,Wilkes,Wil3109,33125,95.0
5.0,O,400.0,,0.0,U,United States of America,,NY,3713 jarvis avenue,381269.0,1-060-728-0288,Laetitia,Boston,3779366.0,,United States Steel,M,Almeddahim,Alm3110,35272,
3.0,R,641.0,1.0,0.0,M,United States of America,,Prince Edward Island,24007 minot south,39476.0,,Vitia,Boise,3065339.0,,Dun & Bradstreet,,MONETTE,MON3111,29403,10.0
1.0,R,770.0,5.0,7.0,D,United States of America,,Nova Scotia,19342 WYCLIFFE PARK,78953.0,1-285-069-0023,Liese,Grand Rapids,2240406.0,,Coventry Health Care,,Lyall,Lya3112,M1i 1q8,29.0
1.0,U,651.0,5.0,5.0,M,United States of America,,New Brunswick,22831 barberry park,410231.0,1-306-185-2595,Atalanta,Dover,68191.0,,SAIC,M,ZUK,ZUK3113,H6b 1x2,
0.0,O,378.0,0.0,8.0,U,United States of America,,Newfoundland,9499 RICE AVENUE,214921.0,1-150-952-1719,Dee dee,Henderson,2085669.0,,Armstrong World Industries,,Rickel,Ric3114,64115,79.0
1.0,O,353.0,4.0,5.0,W,United States of America,F,IA,23783 grassland east,35324.0,1-024-360-7807,trixy,Henderson,2357219.0,,News Corp.,T,plato,pla3115,93765,92.0
4.0,O,568.0,4.0,0.0,M,United States of America,,ME,23007 wakeforest way,455351.0,1-167-430-1078,LISE,Dallas,807993.0,,Wells Fargo,,Bobar,Bob3116,73182,38.0
1.0,O,635.0,0.0,2.0,,United States of America,m,Alberta,24368 rutgers way,355096.0,1-225-903-1599,DOMENICK,Salem,1949317.0,suite 465,NSTAR,,REILLY,REI3117,H7E 1T5,82.0
,O,617.0,4.0,4.0,D,United States of America,,MO,16328 rockdale avenue,102727.0,1-893-033-3879,Callie,Santa Clara,3028375.0,,Masco,,bergado,ber3118,60713,
1.0,O,782.0,,10.0,M,United States of America,F,VT,6496 PANTHER CREEK UPPER,219927.0,1-362-400-7136,Stergios,Abilene,3314050.0,,Kla-Tencor,,Cher,Che3119,V6B 1V3,37.0
1.0,U,461.0,2.0,0.0,W,United States of America,f,Nova Scotia,10168 CRYSTAL HILLS EAST,25075.0,1-584-507-6253,Lonna,Ontario,1659771.0,apt. 254,Expedia,H,hiscoe,his3120,e7o 1o7,88.0
1.0,O,385.0,0.0,2.0,M,United States of America,F,NE,21893 vaughan way,285355.0,1-962-172-5663,Jacklin,Virginia Beach,173008.0,Suite 37,Modine Manufacturing,,Pols,Pol3121,35213,60.0
5.0,O,419.0,4.0,10.0,W,United States of America,m,CO,8385 raymond crescent,100367.0,1-374-630-4994,Merry,Manchester,409430.0,,Northwestern Mutual,,Heckman,Hec3122,78289,29.0
2.0,O,570.0,0.0,2.0,U,United States of America,f,VT,10505 KING CRESCENT,362095.0,1-016-092-6193,Tehchi,Washington,3118188.0,,Bucyrus International,O,plasse,pla3123,90050,96.0
0.0,O,306.0,0.0,3.0,M,United States of America,,PA,23787 HOSTA PARK,87845.0,1-554-553-0080,Henk,Sudbury,,,Expedia,,Gulko,Gul3124,m5b 1w8,42.0
1.0,R,760.0,2.0,4.0,D,United States of America,,TN,19045 ROCKHILL ROAD,291368.0,1-123-193-7228,Margaretha,Orlando,2840369.0,APT. 426,FedEx,G,KOVACS,KOV3125,91919,37.0
5.0,O,645.0,1.0,0.0,M,Canada,F,OR,16759 park avenue,361721.0,1-183-412-1667,Ediva,Chesapeake,3777874.0,,Cigna,,Lao,Lao3126,06517,92.0
5.0,O,519.0,4.0,3.0,M,Canada,,Prince Edward Island,2836 archer crescent,141658.0,1-002-495-4668,anthe,San Buenaventura,2142987.0,,Cigna,,weppler,wep3127,V6D 1U8,28.0
3.0,R,440.0,5.0,4.0,S,United States of America,m,Ontario,20716 knowles drive,73771.0,1-043-072-0240,SHANA,New Orleans,205756.0,,Sara Lee,,STRAUB,STR3128,T5C 1Z1,74.0
4.0,R,795.0,4.0,7.0,M,United States of America,,AK,13456 vernon street,89922.0,1-596-215-0246,CHERILYNN,Aurora,2811047.0,,VWR Funding,V,trisic,tri3129,90824,6.0
4.0,O,572.0,2.0,7.0,W,United States of America,,MA,4686 raymond south,177712.0,1-859-619-5995,Rosalinda,Brownsville,1177879.0,,Aleris International,C,Salehi,Sal3130,V6D 1Q4,77.0
4.0,U,768.0,4.0,8.0,M,United States of America,,MN,24929 dusty boulevard,287502.0,1-978-950-0041,Clemmy,Mesa,2129480.0,,BJ Services,,Scp,Scp3131,23261,86.0
4.0,O,615.0,3.0,,M,United States of America,,Nova Scotia,10970 HAWKINS RUE,27872.0,1-536-180-2953,KYRSTIN,Richmond,,,Seaboard,,OBERMEYER,OBE3132,35243,27.0
1.0,O,474.0,0.0,8.0,W,Canada,M,MS,232 lyle park,,1-357-643-4970,FLOSSI,Phoenix,3898827.0,,Fidelity National Information,I,drinnan,dri3133,M5g 1y3,83.0
1.0,O,525.0,2.0,9.0,W,Canada,m,SC,13147 YOHAN ROAD,28457.0,1-865-118-5428,anne,Columbia,,,Cenveo,,KEHOE,KEH3134,91321,48.0
2.0,U,695.0,4.0,5.0,M,United States of America,,MT,22357 BELLADONNA SOUTH,399670.0,1-853-359-1371,kessel,Raleigh,1884720.0,,McKesson,,Vyas,Vya3135,v6h 1r1,25.0
3.0,O,350.0,4.0,8.0,W,United States of America,,RI,10918 lindale avenue,210152.0,1-099-842-4032,Lotty,Hampton,3105879.0,,Macy's,C,o'shea,o's3136,t5a 1q3,0.0
4.0,R,767.0,4.0,,M,United States of America,m,Quebec,13005 bramblewood south,23651.0,1-980-519-7354,Ross,Biloxi,3441700.0,Apt. 157,Ryland Group,,Tisdall,Tis3137,77198,50.0
3.0,,666.0,1.0,1.0,S,United States of America,M,WI,5379 camino real north,,1-550-897-9674,Marabel,Warren,3573061.0,,Terex,O,Slavin,Sla3138,94444,43.0
,O,349.0,0.0,0.0,,Canada,,Newfoundland,10543 cravens crescent,53765.0,1-499-591-1345,Dyna,Nashville,1788261.0,,Jones Financial,,Hetzel,Het3139,93855,37.0
4.0,O,787.0,3.0,7.0,M,United States of America,F,CA,17788 EAGLE TRACE PARK,414557.0,1-448-117-7047,rodina,Columbus,3763814.0,,Starwood Hotels & Resorts,W,Litt,Lit3140,19197,19.0
2.0,O,549.0,4.0,6.0,M,United States of America,,NJ,4492 NOWITA ROAD,253059.0,1-298-149-2645,grethel,Wilmington,1099302.0,Apt. 607,Brown-Forman,,Cowick,Cow3141,H2A 1X3,10.0
5.0,O,492.0,0.0,4.0,S,Canada,M,RI,14359 COMMERCE WEST,52347.0,1-940-083-2948,joseph,Lexington,2295377.0,,A.O. Smith,,gaiger,gai3142,94142,75.0
4.0,U,822.0,5.0,4.0,M,United States of America,,AK,9371 sweeney court,86239.0,1-737-421-9400,alvera,Nashville,3517884.0,,Schering-Plough,,polanco,pol3143,45230,57.0
5.0,O,424.0,1.0,0.0,W,United States of America,f,Ontario,11650 BRIELLE BOULEVARD,175224.0,1-949-850-3038,lorene,Pembroke Pines,2738193.0,,Dun & Bradstreet,M,BETCHER,BET3144,93721,91.0
5.0,R,808.0,3.0,3.0,S,United States of America,f,WA,14242 BEACH LOWER,343146.0,1-864-426-6908,hongzhi,Kitchener,1019331.0,apt. 784,C.H. Robinson Worldwide,,MACKAY,MAC3145,90149,62.0
2.0,U,394.0,0.0,,D,United States of America,,IL,21096 tanbark park,314584.0,1-811-637-5680,BEN,Wilmington,1973293.0,,American Financial Group,F,Hopkinson,Hop3146,30302,86.0
1.0,,629.0,1.0,1.0,S,United States of America,,VT,8426 navidad way,,1-501-549-9501,Calley,Inglewood,3401325.0,,RBS Global,,Mc,Mc3147,H5l 1p4,56.0
3.0,O,469.0,5.0,1.0,S,United States of America,m,IN,10369 GEMINI WAY,250463.0,1-355-175-4675,Giselle,Salinas,2111460.0,,Gilead Sciences,,Koss,Kos3148,r5h 1l2,63.0
2.0,O,675.0,2.0,7.0,M,United States of America,F,FL,24674 windchime court,419685.0,1-069-372-1947,constancy,Hampton,626420.0,,Hubbell,T,Tihanyi,Tih3149,78293,41.0
5.0,,429.0,,2.0,S,United States of America,,KY,19744 TAYLOR CREST STREET,475746.0,1-856-532-7746,tabbatha,Orlando,1014452.0,,Apple,,Aubrey,Aub3150,V6D 1R8,70.0
1.0,O,651.0,3.0,0.0,S,Canada,F,OR,4757 landmark road,443489.0,1-371-296-5231,Arlinda,Vallejo,2001324.0,,Autoliv,,CARVER,CAR3151,T6C 1I3,77.0
0.0,O,655.0,1.0,1.0,U,United States of America,F,AZ,15065 bellaire crescent,,,Maybelle,Tacoma,2590140.0,,Joy Global,,Forland,For3152,78259,14.0
0.0,O,664.0,0.0,7.0,M,Canada,,Saskatchewan,9983 pampas upper,453996.0,1-680-005-4239,ABDALLAH,Akron,,,Schering-Plough,,Grassmann,Gra3153,10229,
2.0,R,485.0,5.0,5.0,M,United States of America,M,WV,771 KELLY LOWER,428918.0,1-208-646-4469,Tu,Worcester,1337216.0,,Intel,,Cifelli,Cif3154,10151,66.0
5.0,O,546.0,5.0,4.0,D,United States of America,f,Manitoba,20064 LAREDO SOUTH,136229.0,1-323-950-0638,Sher,Quebec,1418402.0,apt. 612,Kellogg,H,GREAVER,GRE3155,M3w 1k7,3.0
0.0,U,646.0,0.0,3.0,D,United States of America,M,KY,13069 shelter crescent,104436.0,1-884-948-2364,ernesto,Fort Collins,2412000.0,,PSS World Medical,,kaufman,kau3156,35820,88.0
1.0,R,314.0,,10.0,U,United States of America,m,NV,3809 GARDINA WEST,218359.0,1-320-857-4941,Addy,Huntington,2417623.0,,Unisys,,wingate,win3157,V6s 1t8,36.0
0.0,U,379.0,0.0,5.0,W,United States of America,,WA,19374 TAUBMAN DRIVE,481718.0,1-595-768-0887,Gurcharan,Houston,3648311.0,,Pentair,G,ACS,ACS3158,66622,7.0
5.0,O,,4.0,6.0,D,United States of America,,NE,7889 MURRAY WAY,82422.0,1-378-466-6807,leora,Wilmington,921920.0,,Cenveo,,SIBBET,SIB3159,19156,22.0
5.0,O,838.0,,4.0,U,United States of America,M,Ontario,23680 alpha park,142615.0,1-001-503-6612,Muhammad,Lexington,1621944.0,,Hudson City Bancorp,,Bailloux,Bai3160,85305,42.0
5.0,O,572.0,4.0,6.0,S,United States of America,,Ontario,885 crosby lane,269168.0,1-079-051-4097,Wilkin,Mesa,1276460.0,,American Eagle Outfitters,H,HEATON,HEA3161,77203,53.0
4.0,R,790.0,0.0,4.0,M,United States of America,f,VA,17973 scanlin north,360299.0,1-292-832-5940,Winnah,Tampa,1584243.0,,Service Corp. International,,Kruger,Kru3162,02113,2.0
,O,815.0,1.0,7.0,M,United States of America,F,NC,21600 throckmorton crescent,272403.0,1-592-205-9926,Regan,Santa Ana,2177965.0,,Abercrombie & Fitch,C,BENEFITS,BEN3163,91223,18.0
4.0,U,521.0,2.0,8.0,M,United States of America,,TN,3029 hickory lower,368739.0,1-446-735-0218,Grey,Huntington,3298362.0,,Graham Packaging,,deneen,den3164,35290,45.0
3.0,U,553.0,0.0,9.0,M,United States of America,,Quebec,17719 shadowbriar park,127315.0,1-975-074-2801,Anneliese,West Valley,690035.0,,BJ's Wholesale Club,D,Hilder,Hil3165,91732,80.0
1.0,O,773.0,4.0,3.0,M,United States of America,F,Saskatchewan,24555 rexford north,279729.0,1-850-972-8031,Mariam,Laredo,1701551.0,,Interstate Bakeries,L,bannard,ban3166,77014,35.0
4.0,O,346.0,2.0,6.0,D,United States of America,,MO,14362 REILLY BOULEVARD,402921.0,1-642-641-5481,Bobinette,Grand Prairie,2811788.0,,Exxon Mobil,,CIMOLAI,CIM3167,94547,42.0
3.0,O,328.0,2.0,3.0,D,United States of America,,RI,9682 turtle creek boulevard,265009.0,1-717-199-3638,Floris,Berkeley,2834748.0,apt. 324,American Financial Group,A,Schecter,Sch3168,t6a 1k5,11.0
0.0,O,551.0,0.0,1.0,M,United States of America,M,UT,20211 ELECTRA DRIVE,361844.0,1-261-676-2317,kaela,Louisville,1470175.0,,Alliant Energy,,HAGSTROM,HAG3169,77051,43.0
4.0,O,793.0,1.0,0.0,S,United States of America,,VT,24766 BRAESWOOD COURT,216977.0,1-038-684-4473,marlon,Huntington Beach,307105.0,,,P,sirevicius,sir3170,99562,70.0
5.0,O,452.0,3.0,9.0,S,United States of America,,AK,11630 ARCHER WEST,353080.0,1-864-302-4580,Anky,Sherbrooke,2789841.0,,Popular,,Degen,Deg3171,T5b 1x1,98.0
5.0,R,785.0,0.0,7.0,U,Canada,F,Ontario,4779 weller way,57942.0,1-426-176-5766,Adara,Columbus,62762.0,,Helmerich & Payne,,Joannis,Joa3172,92624,2.0
0.0,O,636.0,1.0,4.0,U,United States of America,f,WY,16119 LANGDON CRESCENT,294326.0,1-932-975-8527,Evona,Fairbanks,2371217.0,,American Electric Power,S,Ayotte,Ayo3173,V6S 1R4,21.0
0.0,R,649.0,3.0,2.0,M,Canada,M,AR,23182 trail lake west,116139.0,1-604-149-7055,CHARIS,Nashua,2369269.0,,Itron,T,Gorlick,Gor3174,E7O 1Q3,7.0
1.0,O,749.0,4.0,6.0,M,United States of America,,NM,855 HAVENRIDGE AVENUE,436726.0,1-307-472-9190,Mariska,Madison,1396480.0,Suite 429,Wynn Resorts,,Cuellar,Cue3175,07504,
3.0,O,410.0,,4.0,U,United States of America,,NH,2504 IDLEWILD RUE,263610.0,1-855-427-7500,VEENA,Cincinnati,3817595.0,,Jones Apparel Group,,Byrnes,Byr3176,94394,23.0
4.0,,358.0,3.0,7.0,W,United States of America,,ME,21386 LANDERA AVENUE,375482.0,1-899-451-5856,richard,Warren,555792.0,,Wisconsin Energy,,SODANO,SOD3177,77174,30.0
1.0,U,323.0,4.0,5.0,U,United States of America,m,Ontario,2754 hickorybark west,35495.0,1-782-896-2989,GINA,Overland Park,1993097.0,,CVS Caremark,,TINTOR,TIN3178,78215,79.0
3.0,O,828.0,0.0,6.0,M,United States of America,F,Saskatchewan,3591 lemming crescent,186982.0,1-514-434-1637,JOSANNE,Costa Mesa,1296349.0,,Scholastic,,COPES,COP3179,66624,6.0
3.0,O,445.0,2.0,4.0,M,United States of America,,Nova Scotia,2929 bryant irvin road,425175.0,1-918-487-6296,MICHELINA,Pembroke Pines,3656683.0,,Joy Global,,Iburg,Ibu3180,94409,46.0
2.0,O,750.0,1.0,6.0,S,United States of America,,AR,7977 gaylord east,61205.0,1-900-468-6204,daile,Anchorage,317751.0,,Marriott International,,noll,nol3181,X7j 1q5,46.0
5.0,O,,1.0,0.0,U,United States of America,m,NH,3367 FOUR WINDS STREET,128210.0,1-720-595-7516,riane,Beaumont,3794078.0,,,,Throgmorton,Thr3182,V6u 1q8,69.0
3.0,U,715.0,4.0,3.0,W,United States of America,,Manitoba,17973 scanlin north,403238.0,1-330-777-1878,SUSAN,Brownsville,1197163.0,,NYSE Euronext,V,Steklasa,Ste3183,48220,39.0
5.0,O,302.0,2.0,8.0,D,Canada,,RI,6454 kiel upper,,1-527-206-1103,Kamlesh,Grand Rapids,2621272.0,,SPX,,ismail,ism3184,H2g 1x7,100.0
2.0,O,768.0,1.0,5.0,W,United States of America,,MO,19532 goodwin way,284157.0,1-689-138-7564,ron,Rockford,1088475.0,,J.M. Smucker,,Dow,Dow3185,94148,14.0
0.0,O,543.0,2.0,,M,United States of America,f,FL,9307 BEALE UPPER,101416.0,1-975-299-1709,NIALL,Frederick,12603.0,,Discovery Communications,,Grigg,Gri3186,V6m 1r5,88.0
0.0,O,332.0,1.0,0.0,U,United States of America,F,WY,18716 GREENE DRIVE,338863.0,,Cecile,Sandy,3264504.0,,Medco Health Solutions,,Gomes,Gom3187,10278,94.0
4.0,O,376.0,0.0,7.0,D,Canada,m,VT,10741 pine lower,435740.0,1-194-985-3595,Sean,Chicago,3819913.0,,Lender Processing Services,B,Saumure,Sau3188,35801,82.0
,O,354.0,0.0,0.0,M,Canada,,OH,268 cooper lower,36216.0,1-938-497-0362,Ottilie,Tempe,1002647.0,apt. 568,Black & Decker,,Tippett,Tip3189,92141,
4.0,O,671.0,4.0,2.0,U,Canada,m,IL,18279 chapin west,,1-872-516-8714,GILBERTINE,San Bernardino,953260.0,,Visteon,,VAN SCHYNDEL,VAN3190,45428,20.0
2.0,,385.0,0.0,10.0,S,United States of America,,OR,17028 sakowitz upper,460705.0,1-385-802-6865,Lapkin,Vancouver,,,T. Rowe Price,,Karibian,Kar3191,78410,38.0
1.0,O,600.0,0.0,1.0,U,United States of America,m,MO,1525 tartan court,97050.0,1-024-120-6845,Sophia,Hay River,2306611.0,,FMC,,Verma,Ver3192,89513,12.0
1.0,,569.0,3.0,3.0,S,United States of America,,OR,21370 KING RUE,85212.0,1-783-757-3782,Johan,Tallahassee,1776040.0,,Jones Apparel Group,,Mitchler,Mit3193,38181,30.0
4.0,O,665.0,0.0,5.0,U,Canada,,NE,3038 ashley way,247257.0,1-982-576-7582,Dimitrios,Stockton,3676807.0,,Mueller Industries,,HESLOP,HES3194,38140,77.0
3.0,R,772.0,0.0,4.0,S,United States of America,F,Saskatchewan,9933 inwood south,53717.0,,Miof mela,Santa Fe,3199282.0,,UAL,E,Prodmfg,Pro3195,V6k 1t9,43.0
3.0,O,397.0,1.0,0.0,W,United States of America,,OH,12513 wesleyan boulevard,208653.0,1-530-848-5905,Cam,Worcester,,,Edison International,,Pryszlak,Pry3196,64051,67.0
2.0,O,320.0,,7.0,D,United States of America,m,DC,14285 KIMBERLEY SOUTH,,1-750-831-2736,Midge,Fort Worth,1567341.0,Apt. 99,Target,N,Campagna,Cam3197,H7g 1v7,81.0
1.0,R,452.0,0.0,0.0,M,United States of America,,GA,7837 howell court,439094.0,1-098-752-9548,Furrukh,Concord,2978992.0,,Exterran Holdings,,Moskalik,Mos3198,V6t 1q7,47.0
3.0,R,,1.0,9.0,U,United States of America,,WI,22892 SYCAMORE SCHOOL WEST,263367.0,1-838-820-6132,ARDAVAN,Springfield,655535.0,,Eagle Rock Energy Partners,,Braham,Bra3199,V6e 1p8,41.0
5.0,R,,,8.0,U,United States of America,,CO,17514 buckroe court,,1-163-642-9525,chandal,Topeka,1120279.0,,Dr Pepper Snapple Group,,janczyn,jan3201,36187,85.0
2.0,O,469.0,1.0,1.0,U,United States of America,m,KY,2451 knowles street,392473.0,1-442-366-8403,Gwyneth,Lubbock,2480644.0,,Southwestern Energy,,Metz,Met3202,80910,18.0
2.0,R,818.0,5.0,10.0,M,United States of America,f,Nova Scotia,16597 kingsbridge avenue,238454.0,1-212-044-5608,Rasla,Alexandria,2286899.0,APT. 68,IDT,,Glancey,Gla3203,77291,22.0
3.0,O,602.0,1.0,7.0,U,Canada,M,NM,14482 kirby south,431196.0,1-857-603-6406,GUO-QIANG,Syracuse,1948533.0,,Cytec Industries,,Ressner,Res3204,77247,3.0
