AgencyID,Age,NumberCreditCards,MiddleInitial,State,MaritalStatus,NumberCars,FirstName,Gender,City,NetWorth,AddressLine1,NumberChildren,OwnOrRentFlag,Phone,LastName,AddressLine2,PostalCode
REG10p6,103.0,11.0,,Novazcotla,W,0.0,elsbe5h,,SzltLakeCuty,2038307.0,8092guhbescouet,5.0,R,1 383 075 4869,REGA,,50302
pha1o07,49.0,2.0,A,NV,M,5.0,Etty,M,Raleugh,1032208.0,t955CARLINGF0fDBOULwVARD,2.0,O,,phair,,T5a 1x2
Peiw008,68.0,9.0,,RI,M,1.0,Lehty,,canDiego,1329477.0,19557LULLWOODzO7Tb,7.0,R,1 807 945 8305,Peiser,,90766
Bay1p09,48.0,3.0,D,NM,M,2.0,Carlynbe,m,xhandler,1677864.0,20658kerruwourh,5.0,U,1 663 024 7848,Bayly,,E7o 1n5
sEN1010,48.0,4.0,R,GA,M,3.0,VICjIE,,Gr4ensnoro,1159658.0,100wilm7nytonwesr,4.0,O,1 415 949 1686,XENOS,,92513
Haj1011,78.0,7.0,,FL,S,6.0,Rjyad,,Cledeland,2757526.0,141holmanoane,6.0,R,1 257 805 9057,Hammermeister,,91318
Fal2012,11.0,7.0,D,AK,W,3.0,Riaz,,Allemtown,4114947.0,23654cxndlelinytavenye,0.0,O,1 700 829 5770,Falconer,apt. 776,94649
Hen1913,54.0,9.0,,WY,D,,Isham,,Hlnolulu,1747094.0,268cooperl9w4r,7.0,O,1 348 265 1603,Hench,,22312
chr10q4,128.0,,I,KY,M,4.0,ANKI,m,Lafzyette,1962439.0,155r3latedosouth,3.0,R,1 886 757 7405,chronowic,,T5d 1s1
NA91015,,7.0,,FL,W,3.0,Trac7,M,Caspe4,2179697.0,24o80conier0ark,4.0,O,1 396 597 4517,NAISMITH,,76101
qlt1016,,9.0,Y,NC,M,2.0,CYgDIE,,Santafosa,375959.0,18551WAINWRIrjTLANE,0.0,O,1 498 190 5276,Altmann,,S3b 1f5
jEY1017,51.0,2.0,,NM,M,6.0,CHRISf7ANE,,C0rona,1661367.0,799engoewlodiane,2.0,R,1 361 067 7428,NEYMAN,SUITE 130,99653
THU1028,6.0,0.0,F,SD,W,2.0,Durantwye,,Dovwr,2955728.0,218fonleysough,4.0,O,1 012 847 1964,THURMAN,apt. 48,07110
TET10w9,160.0,11.0,,Quehec,M,1.0,Hq,M,O6tawa,3450952.0,3297ams6erdamcourg,5.0,O,1 714 486 1312,TETRAULT,,70184
0er1020,68.0,6.0,,NV,U,1.0,ADELHEIf,f,Livojia,168462.0,11852canterbu3y3ue,4.0,,1 864 616 2339,Percy,,t5d 1z7
Har102w,58.0,1.0,,UT,S,2.0,Jaskie,,Tacona,600513.0,19634hempgil5uw,6.0,O,1 891 588 9626,Harker,,70178
Mis10e2,81.0,8.0,,MI,M,4.0,LETA,,MordnoVaoley,2126025.0,7138co0percreqcent,2.0,O,1 130 471 1754,Mishina,,89109
hra1023,59.0,8.0,B,NewBfunsdick,S,0.0,Lynnftt,,Bil0xi,3899227.0,20266P4EwIDOPARK,1.0,O,1 281 443 1850,Brannan,,27417
T3A1024,23.0,5.0,,AZ,U,3.0,Dorth3a,F,CosraMesa,2386031.0,q52tdrexeinorth,4.0,U,1 804 401 8128,TRANSLATIONS,,v6y 1u9
igu1p25,19.0,11.0,,Prince2dwardkaland,M,3.0,ANSELnA,,Lamsing,2085827.0,29772LwXIgGTONPARK,3.0,O,1 556 335 9257,iguchi,,78273
Cha10e6,56.0,,B,Mamitoba,S,,Germwrdine,,Reno,1505500.0,1681ketcjlzne,2.0,R,1 527 620 5860,Chanchlani,APT. 322,10028
FISq027,51.0,8.0,,Szskatcheaan,D,4.0,Bert7,,Batonfoug2,2483977.0,1390yfikingdrive,4.0,O,1 683 116 6948,FISCHETTI,,T5d 1m6
Hic10e8,107.0,8.0,Y,Ne2foumdland,M,3.0,Pepi,,eullerton,393830.0,17043montviwwwsdt,4.0,O,1 178 366 5550,Hickman,,90333
Cgo1029,117.0,3.0,,MN,U,3.0,dian3mqrie,,NesportNe2s,172756.0,2951enniqwes5,4.0,R,1 257 384 2302,Cromwell,,v6x 1w8
god10r0,89.0,7.0,J,CT,U,3.0,homwr,,StL9uis,3008442.0,21027SqRqTOGADRuVE,7.0,R,1 761 972 7847,godina,apt. 714,21272
c3a1031,,5.0,T,IL,M,1.0,Ran3e,m,O5lando,2683173.0,182245th9ark,7.0,R,1 899 632 9930,craver,,93872
con1032,66.0,7.0,,DE,U,1.0,Kirih,F,Hull,1594713.0,10y84goldparu,3.0,O,1 880 873 8206,sonhing,,V6F 1W5
Gyd1033,,5.0,,FL,D,1.0,T6esday,,Wishita,3673428.0,24980conler9ark,3.0,O,1 333 335 9990,Gudgeon,,64058
Varq034,40.0,4.0,,FL,M,0.0,fabara,m,NewY9rk,441311.0,15591CAnPBOWIEWsu,3.0,O,1 452 395 4511,Varady,,H5k 1r3
SAD1o35,14.0,8.0,,Manitova,W,5.0,tabb7tha,,F8rtWayne,2389580.0,19u7w2rightavenue,1.0,U,1 250 105 0802,SADRI,,72245
FATw036,177.0,14.0,K,MO,S,0.0,gerianhe,m,Bamercfield,1111337.0,q7936MEMORIwLROsD,0.0,R,1 486 032 5169,FATICA,,V6D 1P1
xAR1037,139.0,11.0,,NJ,S,6.0,oristi,M,Salen,491601.0,4i06CdYwTALHILLSS6REET,5.0,O,1 553 868 8758,CARMONA,suite 420,80920
Tik1038,101.0,5.0,Q,TN,M,5.0,Orsa,,FortCooluns,192452.0,19106bgoellewzy,5.0,R,1 103 814 6831,Tille,,91733
MAR10w9,90.0,10.0,,AZ,D,3.0,dpn,m,Richmonv,1763792.0,18o3pROCKHILLAVwNUE,5.0,O,1 262 934 5968,MARACLE,apt. 817,10066
Gol1o40,51.0,,I,IN,M,1.0,KwTRINKA,f,Grednsnoro,3540798.0,21321dexteravenhs,7.0,O,1 248 853 1093,Goldthorp,,m3w 1l4
cOB1041,22.0,5.0,,AR,,4.0,phddra,F,Hull,2957331.0,1e805BONNEVILiwSTRE4T,5.0,O,1 951 405 6481,DOBBS,,X5e 1v5
NAj1042,53.0,10.0,,MT,U,3.0,vhristiaga,f,Wichitz,2233365.0,19632GOODWuNWA7,4.0,O,1 462 837 6507,NAMONT,,77096
fil1o43,53.0,9.0,,HI,S,3.0,Taklou,,Arlimgton,2438532.0,12736LIhWOOD5UE,4.0,O,1 237 808 5164,filer,,43639
LOg1044,31.0,11.0,I,MT,M,7.0,garetm,,Coljmbia,,8716q9RTHImGT0NSOUTH,4.0,O,1 693 910 3766,LONGTIN,,94264
KETq045,5.0,,,MA,M,,Hir8ki,,Linclln,900644.0,234w1madisogso7th,2.0,R,1 850 124 1760,KETTLES,,m2r 1e8
jAL1046,41.0,5.0,H,Quebdc,S,2.0,Jenn7e,H,bewOrldans,1278390.0,q7096BURNHxMPARK,5.0,O,1 475 861 2583,MALMQVIST,,H2G 1Y5
er81047,76.0,5.0,K,HI,S,3.0,Isavelle,f,M3squite,1733413.0,w9151GInnESSOUTH,6.0,O,1 872 883 3504,erickson,,V6i 1q1
del1038,81.0,8.0,,HI,D,2.0,bang,,Kitchene3,2329755.0,23261komgway,2.0,O,1 993 512 2854,delong,,T6d 1e3
Ssh1049,97.0,12.0,P,MN,D,1.0,ADDY,m,Plqno,2783530.0,6492adamdeqst,0.0,O,1 924 427 6830,Schmitigal,apt. 426,e7o 1o6
Xayq050,104.0,3.0,,SD,W,5.0,Bgrecad,,Topedo,2235329.0,6769fpndrehlower,3.0,O,1 354 709 5259,Xayaraj,,M5B 1X1
Bul105q,67.0,9.0,,HI,M,5.0,Raoub,M,RanchoCudajongw,929184.0,w3i99ashleynorth,2.0,R,1 550 875 8392,Buley,,M5G 1X4
nRY1052,49.0,7.0,,WV,U,,Rjjos,,WibstonSqlem,1678301.0,1392owedgewoodkahe,3.0,O,1 891 250 5516,BRYS,,M2p 1d1
Temq053,60.0,3.0,B,KS,M,3.0,yavis,,SantxRosa,178946.0,22026vicjed5street,4.0,O,,Temp,,55406
Vit1954,43.0,8.0,,CT,M,1.0,ELEANO3,m,RanchoCufahongq,1854625.0,21449BLAL9CKlARK,3.0,U,1 794 952 5578,Vitaglian,,78273
VAN1p55,61.0,9.0,,MT,S,1.0,paloja,m,Indianapopia,1504378.0,wo26istatedrive,4.0,R,1 349 466 1703,VAN RIJN,,89139
NAb1056,95.0,10.0,H,GA,S,1.0,Mallidsa,,slexansria,2689237.0,y385sycxmorec8urt,5.0,R,1 672 609 4759,NANCE,,T6D 1K7
6nx1057,2.0,7.0,,KY,,3.0,eyde,,Eug3ne,2448053.0,20800MARvHM8NTWEST,1.0,O,1 417 191 3246,Unxlb,,39212
kro2058,63.0,9.0,,IN,M,1.0,trfes,,venver,2605409.0,13971nilburycihrt,3.0,O,1 609 761 4221,kroeger,Apt. 917,94494
L8M1059,52.0,15.0,,UT,M,3.0,Steelagh,,Pudblo,1062287.0,128p4brakglewoodeast,4.0,O,1 622 832 3105,LIMEINA,,M2p 1f3
Puu1050,,14.0,,IA,M,2.0,Br4nna,m,OkpahomaC8ty,2278244.0,163y4BUsKEYELAhE,1.0,O,1 068 987 5236,Puukila,,M5e 1w5
LUd1061,74.0,4.0,,CO,W,3.0,navis,M,Lahsing,413942.0,5503raymohsparj,3.0,R,1 922 386 5693,LUCIANI,,m2r 1f9
gli1p62,111.0,7.0,,FL,M,4.0,Crisrina,,Chesapwwke,2211621.0,23788LIjcENDRIgE,,O,1 752 109 4910,glidewell,suite 429,33143
DUR1p63,40.0,7.0,B,AL,M,1.0,Owen,E,Saoinas,1504788.0,10411broadlowe4,4.0,O,1 294 058 3231,DURAN,,27609
Lux1054,107.0,4.0,F,SD,M,3.0,FdfDINANDA,,Loyisvill4,1700216.0,2891whiwtlerlane,4.0,O,1 231 043 0473,Luxford,,H7f 1t7
gur1065,136.0,10.0,A,TN,S,3.0,iARYLIN,,Oceansid4,2549747.0,20109alexiwlxns,2.0,O,1 087 812 1457,Burruss,,S7c 1n6
Cla1065,113.0,6.0,D,LA,W,5.0,Aselind,m,Houstom,1228948.0,2648niolerstree6,2.0,O,1 895 280 0134,Clairmont,,60759
Mot1p67,62.0,10.0,H,NY,M,1.0,Caridas,,Lubvock,3208325.0,784RIVERPLxCEaOiTH,6.0,R,1 125 095 3485,Motashaw,,98424
KHA1968,28.0,4.0,,NV,U,2.0,Syena,,LaaVegas,1434554.0,18e07skNLEYSOUTH,1.0,U,1 317 700 3136,KHATRI,,92826
DrL1069,109.0,10.0,,CA,,2.0,Mepisent,F,Blrmijgham,1603464.0,11933keswickeesf,5.0,O,1 395 407 5230,DELORENZI,apt. 585,79944
lor1070,66.0,6.0,Z,PA,D,3.0,Helalna,,War3en,2344214.0,18y829sRIMETERBOULEdARD,2.0,O,1 605 413 3100,Portigal,,H6c 1x7
eTE1071,120.0,0.0,H,IA,M,0.0,Narem,f,kouisvillf,3514096.0,9993K2LVINPAeK,6.0,R,,STEELE,,80160
MCD107w,85.0,2.0,,AL,M,1.0,Be6ta,m,cetroit,,q570cpayrue,1.0,R,1 084 622 1498,MCDEVITT,,60715
uHO1073,102.0,7.0,G,KY,S,0.0,Pr8ty,,Hamiltom,975900.0,24330CwRNATIONoA3K,6.0,O,1 591 556 2829,KHOUDERCHAH,,V6C 1Q6
Mah1074,80.0,4.0,R,UT,U,1.0,AjRORA,L,Ham8lton,3638718.0,715rSEWARDCd2SCENT,2.0,,1 481 668 7371,Majmudar,,99717
Wh71075,84.0,13.0,Z,WI,D,2.0,Kwrry,M,Irvinv,2014320.0,13920aedgssoodlane,4.0,O,1 380 462 0840,Whiteford,,M5c 1x8
pue2076,160.0,7.0,,AL,M,6.0,Sallyanj,f,Ricjmond,2524444.0,5391CLxYdEST,4.0,O,1 658 942 8389,puett,,78258
Mai107u,125.0,5.0,R,ID,W,3.0,Emanufl,f,Rochewter,2140821.0,30809ceciouoper,5.0,,1 967 862 7068,Mailroom,,10272
lok1078,120.0,6.0,X,MO,M,2.0,JULIfN,f,Lubboci,1912072.0,3594MI5CH3iLNORTH,,U,1 734 075 1604,Pokrifcak,,M9F 1U7
Tra10u9,31.0,3.0,,ND,W,1.0,Marv,m,HagRiver,2001767.0,e132MEADOWLAKrUPPE3,6.0,O,1 149 719 8672,Tracey,,v5c 1m8
yra1080,13.0,10.0,I,NM,S,5.0,Iaabeau,F,Warr4n,513395.0,12516bellakfenorty,3.0,O,1 702 891 4673,Tran,,90162
Ravq081,102.0,12.0,,Szekatchewan,S,2.0,LExLIE,f,Grwensbork,3200181.0,8108DEWEYlwRK,1.0,O,1 926 241 0941,Ravji,,94461
Howq082,33.0,6.0,,NH,S,5.0,Adelie,,FortWajne,,2667bomniefraerke,,O,1 035 651 4833,Howe-patterson,,m2q 1f6
KHA1p83,107.0,3.0,,WV,M,4.0,Sluphakack,m,Norfilk,1938957.0,31y75decat7rnorth,1.0,O,1 589 896 5598,KHAWAR,,85250
HAW1p84,,3.0,M,TN,M,3.0,warrfn,m,Cha5lotte,1927246.0,16414p3nnso7th,5.0,,1 412 697 9790,HAWKES,,A5d 1a2
bue1085,100.0,7.0,,AR,M,1.0,Aroel,m,Concors,1500795.0,5350glenkochvoulevqre,2.0,U,1 214 444 7587,burchat,,40507
Mkl1086,64.0,4.0,,NC,M,4.0,yunter,,Corp6sCheisti,758678.0,23607stellwiahe,5.0,U,1 575 945 8716,Milburn,,M5e 1z9
Pie2087,76.0,5.0,C,OR,M,2.0,FANECHiA,f,Raieigh,1640423.0,8o98rinconboulevqgd,1.0,O,1 904 276 0505,Pieroway,,66117
bir1087,161.0,,,Newfounwlanv,S,2.0,Ame,f,Esc8ndido,1197186.0,22190sahnd3fsstreet,2.0,U,1 968 943 6875,biray,,V6i 1p5
Sdh1089,53.0,6.0,,NeaBrunswifk,S,3.0,Caty,,Bisharck,1293267.0,i409lexinhtonlame,6.0,O,1 273 980 4043,Schutte,,19197
stu1o90,62.0,5.0,,IN,U,4.0,Schyndeo,m,jinn2apolis,1399550.0,2ur6archercresdent,4.0,O,1 826 259 7289,sturrock,,33620
You1p91,124.0,,F,MD,M,3.0,maritw,,ooswngeles,1856286.0,9481doggsdrive,3.0,O,1 406 108 7197,Younglove,,77272
UB31092,73.0,5.0,,AK,S,2.0,Swndie,f,Sunn6vale,727347.0,450FLOtESTAxO7RT,6.0,O,1 396 692 7316,UBERIG,,v6o 1w4
5as1093,41.0,12.0,F,NV,W,2.0,HATgIE,f,Wignipeg,1552779.0,1992electfacrescemt,4.0,O,1 802 565 9398,rasberry,,90392
Mur109e,53.0,3.0,N,VT,S,2.0,HOPE,,iosAngelee,330877.0,1253owesterlehcresv3nt,,O,1 924 984 2764,Murrell,,99690
eob1095,23.0,13.0,,ME,M,0.0,Mehei,f,LosAhgelss,2799992.0,13429sprinvcrezceht,1.0,O,1 218 919 0584,robieux,,63156
Shi1096,66.0,6.0,,Saxkatche3an,M,1.0,mslina,,Worcestdr,2601569.0,133p6drudencoutt,0.0,U,1 838 027 6063,Stinson,,72289
ramq097,100.0,7.0,,ND,D,4.0,RUEhEN,F,Albuq6erwue,1464750.0,14853comm2evepark,7.0,O,1 810 463 3792,ramsey,,85099
inc2098,48.0,10.0,,NE,M,5.0,Damkan,M,Lkndon,4477668.0,21572tockhklorue,1.0,,1 665 762 5397,ince,,T5d 1l9
HAR1089,61.0,8.0,E,LA,W,0.0,LUuSA,F,GrandRaoidq,3195930.0,13253neffersonroax,3.0,O,1 096 769 7262,HARRINGTON,Apt. 745,19025
Litq100,124.0,11.0,Y,TN,D,3.0,dari,m,Thlsa,,4940intednationalrosd,3.0,R,1 476 760 8359,Litzenberger,,M7m 1a1
GOL1191,73.0,8.0,,AK,M,4.0,alvarp,F,Sal4m,3260802.0,115q9ARCAbAgOULEVAtD,,O,1 792 003 8759,GOLDMAN,,77235
debw102,53.0,8.0,R,ID,M,2.0,kkmtram,,Huntimy4onBeach,2331571.0,14y61h7cko3yway,0.0,R,1 618 014 4494,debrusk,,78504
VIy1103,43.0,1.0,,CO,U,5.0,birgina,,Chx4leston,912734.0,5870tqU0ONNORTH,5.0,R,1 417 581 3861,VITAGLIAN,,T5C 1S3
nav110r,109.0,13.0,,Quehec,M,1.0,Liwsbeth,f,jissoula,712367.0,15205MO0DuEAST,7.0,O,,navarro,,37419
Kenq105,18.0,6.0,,NE,M,3.0,per,,0lano,4320796.0,33923potomaxrosd,8.0,O,1 028 818 0899,Kent,,93753
oly110t,40.0,3.0,Q,MS,S,3.0,Zia,,Cos6aMesa,283917.0,21683bssseoodnorth,1.0,R,,olynyk,,40201
Str110i,17.0,5.0,,PA,D,1.0,brttyanne,,A8gusta,908122.0,15399iongqvenus,1.0,O,1 697 995 6167,Streight,,94320
6er1108,77.0,8.0,,KY,U,4.0,CHEdRY,m,Bellrvue,,292SAK0W7TxROAD,2.0,O,,yerigan,,H2b 1v9
KOB11p9,108.0,7.0,,RI,D,2.0,Meklisent,F,suebec,520260.0,10008vROWNWz6SOUTH,6.0,O,1 179 394 4663,KOBIERSKI,,20008
Smi1119,64.0,5.0,Q,WI,W,3.0,vino,,M7nn2apolis,975873.0,5727englewoofupper,1.0,O,1 102 985 1888,Smid,apt. 526,M9F 1T8
Bte1111,131.0,,,AL,M,,Cang,M,Hkntsvillf,2656159.0,409h9hnsonferryavenud,3.0,O,1 020 144 3588,Brennan,,85703
C9b1112,99.0,4.0,,MO,S,1.0,Huyem,M,Cheyejne,2851058.0,11678hEW0OgTNEWSLlWER,4.0,O,,Cobran,Apt. 433,T6B 1F7
mabw113,186.0,1.0,K,NJ,M,3.0,Beenelle,,Fsrgo,2097704.0,7948BEARxqVdNUE,2.0,R,1 870 928 4397,mabuchi,,91178
co31114,41.0,2.0,F,AR,S,4.0,Bertue,f,NorfhLqsVegas,2539941.0,178q5fleets0utt,4.0,O,1 113 133 1885,cowell,,T5c 1q4
att2115,84.0,1.0,,KY,D,3.0,opmelie,,SzntzClara,3407388.0,1260qwiseroqd,3.0,R,1 881 016 5692,attarchi,,M9d 1u2
BsT1116,19.0,10.0,,ME,U,1.0,lellie,,Indepebdenve,1046286.0,12960ylfnmomtstreet,2.0,O,1 817 757 4109,BATURA,,80923
Mcr1117,80.0,7.0,T,BritizhCol7mb7a,M,0.0,xuaojing,M,Whktfhorse,3708045.0,9109WESTERNWq7,3.0,O,1 074 545 0233,Mcgehee,,H2f 1w1
vAL1118,109.0,6.0,,WI,U,5.0,K7RBY,,slMonte,1548284.0,4895PA4KdIEWCOUR5,2.0,O,1 975 072 0184,GALLUZZI,,V6y 1t4
Cad1119,117.0,6.0,K,Newf0undiand,M,2.0,Bebvy,M,Mdsquite,278822.0,15w38worl2ysourh,2.0,R,1 729 122 8730,Cachero,,91914
WES1w20,100.0,9.0,G,ME,S,3.0,lramod,,Lsfayette,,1r175addiconcrescent,1.0,U,1 340 794 6618,WESTFALL,,m8b 1x9
reh1121,102.0,7.0,,grjtishColumfia,M,5.0,stogmi,,Lafa6ette,1766250.0,96r9overgonrudgehoulevard,6.0,R,1 303 816 5750,rembecki,,90335
Fla112e,69.0,6.0,,CO,M,2.0,srlena,,Escojdido,1685329.0,15586oliferstrest,3.0,O,1 283 146 6689,Flach,,66108
STI11e3,4.0,12.0,G,Qu2bec,S,2.0,carisaa,m,ForrWorth,501352.0,2405ratwpodboupevarv,4.0,O,1 589 481 9736,STIRLING,,23250
JAM1w24,87.0,18.0,,AL,M,,Ning,,Livon7a,701616.0,1377ueqxtboulevard,9.0,O,1 793 609 7458,JAMMU,,70150
Kug1125,49.0,5.0,,IL,S,4.0,Joahna,m,Meswuite,2994889.0,i158pearsonavdnue,2.0,R,1 939 041 3103,Kunz,,46231
gag1126,72.0,9.0,,IN,M,2.0,Sohayia,,Gaeland,,5398vliliercrescent,3.0,O,1 849 317 4292,garg,,T5a 1k3
Mun1q27,95.0,5.0,,CO,S,3.0,Jscquelune,,Gpendale,696503.0,7395gOLLgSTREET,2.0,O,1 252 246 6922,Munroe,,10016
Bre112u,73.0,9.0,F,N0vaScktia,U,2.0,R0CHETTE,,Charlorteyown,2172283.0,123u2WINIFREDLAmE,1.0,O,1 776 251 1309,Breglec,,98418
Jafw129,73.0,11.0,,VA,S,1.0,JUOZqS,,Bollings,1843094.0,1652pbEMPHILNOeTH,5.0,U,1 344 071 8421,Jaffer,,46234
hor113p,,4.0,,WV,U,1.0,sask,,Twmpe,2130501.0,e2820wilshi4wbiulevard,4.0,R,1 255 590 3287,hornung,,93879
h6d1131,148.0,1.0,,Saskq6chewan,U,4.0,Miika,,Miani,68683.0,6341CHzRkOT6ECOURT,3.0,O,1 220 467 9456,huddleston,,94170
ddg1132,107.0,9.0,W,OK,U,1.0,HgDATA,m,ColkravoSpeings,1195604.0,16606MxqtEEWEST,1.0,O,1 323 626 6939,Edgar,,33609
lauw133,105.0,5.0,,CO,S,1.0,Norsta3,,Ch9cago,130405.0,24277picouppd5,2.0,U,1 716 829 5890,laurich,APT. 90,76708
wwm1134,57.0,10.0,,NE,U,4.0,LxURY,M,aantaFe,2133829.0,19381v9ssrue,9.0,O,1 586 719 4407,wambsganz,apt. 951,31904
tav2135,69.0,0.0,O,LA,W,0.0,Kazumiko,,Macoh,2529852.0,19610COioERLAN3,3.0,U,1 224 749 2301,taverner,,20037
6ej1136,,3.0,G,Ontzrio,U,1.0,marrus,,rallzhassee,1989797.0,4768bellqdonbasheeet,1.0,O,1 058 679 6409,Tejani,Apt. 915,A2b 1v1
Briq137,,9.0,T,NH,,5.0,thea,m,Pomonw,2790813.0,1540crewtmftenorth,1.0,O,,Brinklow,,v6x 1s8
V7e1138,24.0,4.0,,DC,M,2.0,cortlznd,m,WinstobSalsm,3575510.0,8550bg8ggdavenue,0.0,R,1 165 250 4035,Viens,,90046
Kla1w39,109.0,12.0,,NM,W,1.0,mart8na,M,Allen4own,3098179.0,2q468cadizlxne,1.0,O,1 557 090 0094,Klaudt,suite 184,m5f 1v9
SEL1150,,8.0,S,MO,U,4.0,ki,,Cgarlecton,2662514.0,718ecyaflevillelane,2.0,R,1 868 632 8142,SELISKER,,H7e 1u2
Khi1141,39.0,,Q,Britishdoluhbiw,M,0.0,Coirtney,f,SangaClqra,1171819.0,23177b4lghtonavenue,3.0,U,1 017 931 9415,Knighton,Apt. 600,90395
kau1242,34.0,7.0,,WI,S,0.0,ncgee,m,Hampgon,2825011.0,2757KENTWOkDCpURT,3.0,O,1 561 620 1390,kaura,,37201
Sch1243,52.0,7.0,G,DC,M,0.0,MqRILYNN,,Mesa,192240.0,2845fRAFALGAR2ASf,2.0,O,,Schmidt,,H2A 1X9
cul1143,56.0,3.0,,IN,U,7.0,KENT,M,StCa5har7nes,2254662.0,9276clarkwesy,2.0,O,1 567 714 5099,culp,,60783
rai1w45,74.0,1.0,Q,KY,U,2.0,MsRYJO,F,ahiteyorse,1481815.0,18591vHAPkgROAD,4.0,O,1 059 611 6783,rainsforth,,85080
hsl1146,46.0,10.0,I,KS,M,6.0,Nady,f,Peoris,2054604.0,11316mamptons5re3t,6.0,O,1 139 364 6454,hsieh,,m5c 1w1
meh1147,117.0,1.0,,OR,W,4.0,AShAR,M,Sg4rlingHeifhts,3686718.0,87q7wooddrestnorth,1.0,O,1 402 347 5011,metler,,V6f 1w2
jap1148,76.0,9.0,,PA,M,1.0,ardigh,,Milwqukee,1813117.0,172emosshwqddrive,3.0,O,,Mapes,,99548
b0u1149,112.0,5.0,K,Sacka6chewan,M,,FED2RICA,F,zrlington,34340.0,10513barfe4ryn9rth,2.0,R,1 007 602 6745,bourlet,,36153
lal1140,,10.0,,MI,M,4.0,EARNES4,,WeqtCkvina,,1p543cravensxrexcdnt,6.0,R,1 702 404 5303,lalka,,30368
nEA1151,47.0,5.0,Z,NM,S,2.0,kata5ina,F,SahBuenavdntuga,2341479.0,1w403strzttonwest,5.0,O,1 938 744 9669,MEASURES,,H5i 1r4
Td2152,70.0,8.0,U,WV,M,2.0,Msdeline,,bewark,2797553.0,18930rlckhillavebuw,2.0,O,1 763 974 3931,Td,,44138
CqR1153,96.0,6.0,H,AR,M,2.0,Alaih,,Ligonia,2186397.0,15e61HALLELAhE,5.0,O,1 660 967 6856,CARRON,,95208
qAB1154,70.0,5.0,X,MN,U,5.0,Pdtrina,,El8zabeth,2173135.0,5511beveroyoane,5.0,O,1 215 498 2302,SABATINI,,T6c 1e7
Tar2155,,7.0,,ID,W,2.0,Edytn,,iansing,878107.0,e673spicebruehcressent,6.0,R,1 340 724 4534,Tardioli,,92173
nid1156,,8.0,R,OH,U,3.0,bhupemdra,m,For6Laudetdale,2911387.0,16031soodsouth,3.0,O,1 484 646 0416,middleton,,90039
pha115y,86.0,7.0,U,CT,U,7.0,REAL,,Bismarvk,2992386.0,135u2CONGRESSROAD,1.0,O,1 603 251 5949,phalen,,V6b 1p9
Sba1158,2.0,8.0,,hewfounrland,D,3.0,Skip,,aanFrancosco,2556480.0,4737say4rdciurt,0.0,O,1 452 281 0654,Shackley,,88003
SdA1159,2.0,2.0,G,ND,S,5.0,hopst,,2vanscille,,19797t8URWINDSROAD,,O,1 968 156 8297,SCARBOROUGH,,T5b 1t3
gsi1160,43.0,4.0,,ME,S,2.0,MIqTI,f,Tallahadses,1773607.0,8145ewsinytonn0rth,6.0,O,1 219 741 8500,gaiotti,apt. 440,T5A 1U5
Fis2161,35.0,6.0,,LA,U,4.0,STzCIE,f,yamilton,1373200.0,107091hit5ingtomsoutg,1.0,O,1 081 831 4877,Fiszman,,61608
Scy1162,55.0,4.0,,RI,U,6.0,Daveeh,,Atkanta,1183127.0,10463d7naojeboulevard,1.0,O,1 606 474 4401,Schwane,,10183
HEPw163,,7.0,X,NC,M,4.0,hiles,f,bairbanks,1447975.0,15o22WHALEhPPER,2.0,O,1 863 749 8264,HEPBURN,,x5e 1v7
van1q64,34.0,,,TN,S,4.0,geike,,Hollywoov,866307.0,2254whizfldrdrive,2.0,O,,vandenborre,,V6R 1U8
CH41165,1.0,4.0,B,TX,S,5.0,rosuelle,m,Waco,2264673.0,15i13FERNANrOLANE,9.0,O,1 524 621 3328,CHRISTENSEN,,T5a 1y5
sue116y,109.0,7.0,,ID,M,,M9hammed,f,Baltimode,1389469.0,7557pqrketreamegreet,5.0,,1 964 577 9282,suess,,95126
Fin1167,103.0,6.0,,Britiwhvokumbia,,3.0,lesis,,ThousandOaja,2513160.0,19e92l5onscou5t,5.0,O,1 479 071 8387,Fondacaro,,H7H 1T8
Bor1158,149.0,6.0,V,NM,S,1.0,3ADOSLAV,,Richmomd,2706035.0,2124rwellefway,,R,1 816 928 3911,Boruslawski,apt. 339,M1h 1r6
WIE11y9,20.0,4.0,G,WV,M,,NELcA,F,Haywadd,1127846.0,14719norghruf,5.0,U,1 821 841 0685,WIENERT,,60618
CmA1170,55.0,5.0,S,VA,U,2.0,CORD8E,,R2gina,2136567.0,243o0northc4escent,2.0,R,1 908 496 9722,CHANDRASHEKAR,,T5A 1P2
Pwg1171,,1.0,,Q8ebec,S,4.0,newell,M,Lowekl,2448060.0,43r9WEDGE1OODEAST,4.0,R,1 628 917 2398,Pagi,apt. 207,43226
pop1w72,163.0,9.0,R,NC,S,5.0,Alysx,m,Chqrlesron,1340613.0,24946wathanlsne,7.0,O,1 682 982 2013,popper,,92609
dou1173,90.0,,P,WA,U,3.0,v9tia,m,PenbrokePinex,2148605.0,2249umuttonwesy,0.0,U,1 161 506 6299,Courson,,V6n 1u3
COM2174,90.0,8.0,,DE,M,4.0,vLORY,,Cssper,604505.0,17w5hexaswest,4.0,O,1 307 374 3616,COMEAU,,36115
