CreditRating,NumberCars,MiddleInitial,AgencyID,AddressLine1,Income,Phone,MaritalStatus,Employer,Age,OwnOrRentFlag,NumberCreditCards,LastName,Gender,Country,FirstName,PostalCode,NumberChildren,AddressLine2,NetWorth,State,City
524.0,1.0,,Chi1531,18955 spruce street,375372.0,1-977-563-3107,W,Burger King Holdings,55.0,O,4.0,Childress,,United States of America,CYBILL,V5b 1o1,1.0,,1366427.0,RI,Detroit
742.0,2.0,,gos1532,9400 juniper west,368074.0,1-173-251-6874,U,Ingles Markets,94.0,O,10.0,goswick,M,United States of America,BESS,M4L 1N2,3.0,,1583171.0,KS,Abilene
,0.0,U,smy1533,16271 vista south,453138.0,1-874-604-3289,M,Modine Manufacturing,67.0,,5.0,smyth,F,United States of America,KIRI,22226,5.0,,777929.0,OR,St. Petersburg
465.0,0.0,,DEM1534,19336 BOLL DRIVE,404914.0,1-144-460-9212,W,Blockbuster,55.0,,8.0,DEMOREST,m,United States of America,MIMI,y5c 1n9,1.0,,3836423.0,NM,Moreno Valley
393.0,2.0,,zur1535,1821 9TH SOUTH,,1-208-527-9666,U,Emerson Electric,0.0,R,8.0,zurl,M,United States of America,CHRISTEN,77255,3.0,,2819864.0,MO,Pasadena
449.0,0.0,X,MAC1536,12782 LENWOOD SOUTH,213892.0,1-488-190-3987,M,Cummins,16.0,U,0.0,MACGILLIVRAY,,United States of America,POLLYANNA,T5D 1Q2,4.0,,1054065.0,PA,Irving
346.0,5.0,,Rob1537,3388 concord crescent,15212.0,1-928-609-5956,M,Verso Paper,86.0,U,3.0,Robart,,Canada,Willard,36688,1.0,,112727.0,NM,Fort Collins
479.0,3.0,N,Mat1538,2446 forest lane,181008.0,1-525-753-2190,D,PPL,61.0,O,3.0,Mathewson,F,United States of America,Lea,h5j 1q3,4.0,apt. 80,2913410.0,RI,New York
457.0,5.0,E,hav1539,23755 FROSTWOOD LOWER,164110.0,1-133-814-6815,W,H&R Block,39.0,,5.0,haveman,,Canada,DUTCH,M9d 1s6,2.0,,3502000.0,MA,Fort Worth
403.0,4.0,,Bos1540,11961 BENINGUS RUE,356260.0,1-028-897-9680,M,Boston Scientific,50.0,O,4.0,Bosy,f,United States of America,Edyth,M5F 1U6,1.0,,3142114.0,New Brunswick,Huntington
768.0,5.0,,nal1541,23897 eagle rue,434372.0,1-820-635-5662,M,,7.0,,6.0,nall,f,United States of America,CARLYNNE,99710,0.0,,461981.0,TN,St. Catharines
609.0,2.0,,FER1542,20400 walnut hill avenue,322772.0,1-993-027-8092,M,Scana,89.0,O,8.0,FERGUSSON,,United States of America,jon,91210,1.0,,866135.0,British Columbia,Houston
685.0,0.0,Y,Rei1543,22712 PRAIRIE CRESCENT,103115.0,1-889-516-6723,U,Cinemark Holdings,,O,8.0,Reich,,United States of America,Nevein,h7g 1u4,4.0,,2180522.0,MS,St. Paul
463.0,4.0,,spi1544,16364 BUCKEYE LANE,87172.0,1-195-535-4681,U,BJ Services,18.0,O,5.0,spieker,m,United States of America,YAVAR,78743,5.0,,1275045.0,TN,Independence
344.0,1.0,,kle1545,2845 trafalgar east,46053.0,1-571-237-3189,,Genworth Financial,19.0,O,3.0,kleynenbergntntia,,Canada,teetwo,64196,1.0,,3348211.0,NY,Santa Clarita
444.0,0.0,,COS1546,7726 TALLOWOOD UPPER,432692.0,1-930-146-1088,M,Warner Music Group,49.0,O,0.0,COSSOTA,F,Canada,Birmingham,75235,3.0,,1858209.0,Manitoba,Warwick
529.0,,,but1547,12493 arthur court,8221.0,1-190-976-1557,W,Berkshire Hathaway,50.0,R,8.0,butvich,,United States of America,darrin,77054,4.0,,1913209.0,Ontario,San Bernardino
755.0,4.0,S,Boy1548,3797 rutgers park,449503.0,1-095-422-7674,S,Ferrellgas Partners,,O,9.0,Boyce,f,United States of America,PATRIZIA,36184,5.0,,1290523.0,MA,Wichita
829.0,2.0,,pat1549,10959 throckmorton east,498285.0,1-159-540-7650,W,West,1.0,R,10.0,paterson,f,United States of America,Dody,V6n 1v5,4.0,,3837125.0,OH,Grand Rapids
,,,Kru1550,13276 WESTELLA UPPER,32882.0,1-305-425-6318,S,VeraSun Energy,,O,,Krueger,F,United States of America,GLYNDA,36685,3.0,,3379915.0,AL,Virginia Beach
776.0,0.0,,laf1551,24313 congress crescent,426830.0,1-542-152-2258,U,Coca-Cola Enterprises,89.0,O,4.0,laforge,,United States of America,rosabel,33603,5.0,,2851495.0,AR,Greensboro
431.0,2.0,,san1552,19526 foster rue,389213.0,1-626-445-0049,U,NSTAR,72.0,U,3.0,sansom,f,United States of America,SALINA,M7m 1c5,1.0,,3365608.0,VT,Mobile
803.0,2.0,,COP1553,23011 la cienega lower,188555.0,1-146-871-3093,D,Enbridge Energy Partners,90.0,U,0.0,COPPEDGE,,United States of America,JACQUENETTE,72234,0.0,,2266979.0,SD,Chula Vista
792.0,3.0,,buc1554,5569 sandpoint park,34647.0,1-080-899-3805,U,Maxim Integrated Products,81.0,O,6.0,buchanan,,United States of America,Janis,85254,5.0,,3100394.0,IL,Vallejo
564.0,3.0,,NET1555,9212 SILVER CRESCENT,241005.0,1-407-616-3663,M,Baker Hughes,25.0,O,9.0,NETTO,,Canada,BIANKA,96720,4.0,,2086714.0,MS,Buffalo
322.0,5.0,S,Gac1556,11812 prairie avenue,16223.0,1-003-304-9528,M,Catalyst Health Solutions,82.0,U,6.0,Gach,,United States of America,NOOSHIN,V6D 1Q4,2.0,,2873908.0,CT,Great Falls
685.0,0.0,Q,D'A1557,8967 PENN RUE,136870.0,1-302-410-8130,M,M&T Bank Corp.,31.0,R,8.0,D'ANJOU,,United States of America,Karna,25324,4.0,,2535519.0,DE,Plano
468.0,5.0,O,dud1558,17059 california east,79941.0,1-184-336-0567,M,PSS World Medical,59.0,O,7.0,dudgeon,,United States of America,masa,t5a 1k3,3.0,,181870.0,VT,Santa Fe
697.0,,,CHI1559,16656 stuart west,388810.0,1-768-893-7223,D,Air Products & Chemicals,23.0,R,9.0,CHILDREE,f,Canada,petra,46229,0.0,,1288205.0,DE,St. Johns
541.0,5.0,,van1560,1796 DAIRY ASHFORD COURT,382361.0,1-083-883-8300,M,Sempra Energy,86.0,O,3.0,van der,,United States of America,HERMON,32301,4.0,,299075.0,KY,Escondido
394.0,3.0,V,Sob1561,10232 oak hill west,188686.0,1-241-478-7612,M,Telephone & Data Systems,46.0,R,7.0,Sobon,M,Canada,coursdev,38135,4.0,,3685332.0,Prince Edward Island,Santa Ana
833.0,2.0,,GAY1562,21568 alpha upper,241889.0,1-541-409-8204,S,,46.0,O,5.0,GAYLOR,,United States of America,Rejeanne,v6i 1p3,,,3446599.0,MA,Waco
475.0,4.0,,Kob1563,7638 BETHEL ROAD,213323.0,1-126-546-4935,U,Sherwin-Williams,20.0,O,6.0,Kobierski,f,United States of America,faiz,93384,4.0,,296419.0,British Columbia,Huntsville
812.0,5.0,,Nor1564,6594 MOULTRIE AVENUE,419724.0,1-459-098-4362,M,Macy's,34.0,O,4.0,Noronha,f,United States of America,waneta,19221,1.0,,896575.0,NJ,St. Louis
351.0,4.0,,VAL1565,14133 beauregard north,232221.0,1-762-109-5261,M,Frontier Communications,82.0,O,2.0,VALIVETI,m,United States of America,Wojciech,28213,1.0,,2958136.0,MN,Fullerton
845.0,4.0,D,hug1566,23781 KING SOUTH,237749.0,1-869-781-6422,M,Time Warner,81.0,O,1.0,huggins,m,United States of America,henrika,94265,1.0,,2587885.0,MN,Pasadena
542.0,4.0,,lew1567,17200 HOLLYWOOD AVENUE,409091.0,1-161-796-7428,U,Alliant Techsystems,45.0,O,9.0,lew,,United States of America,Leroy,55408,2.0,,1005444.0,ND,Tallahassee
554.0,5.0,T,hon1568,2247 sherwood west,128460.0,1-769-727-9195,M,Hershey,47.0,O,3.0,honkakangas,,United States of America,lidia,55120,3.0,,3954555.0,FL,Idaho Falls
690.0,5.0,A,Van1569,4966 westpark south,495997.0,1-974-700-6769,M,Pep Boys,79.0,O,8.0,Vandagriff,f,United States of America,smith,T5b 1k6,1.0,,807347.0,UT,Lafayette
339.0,4.0,A,gal1570,19124 cherry ridge rue,265242.0,1-140-939-6080,U,AFLAC,3.0,O,2.0,gallion,,United States of America,GENOVERA,v6u 1w1,3.0,,3500918.0,MI,Jacksonville
803.0,4.0,,kah1571,22787 university crescent,481240.0,1-869-700-6220,M,Celanese,28.0,R,5.0,kahan,m,United States of America,Danica,s7d 1m6,5.0,,468253.0,IL,Huntington Beach
721.0,4.0,,May1572,503 northshore park,200410.0,1-393-933-8750,M,,45.0,O,10.0,Mayne,,United States of America,Zdenek,v6m 1p3,2.0,,1517727.0,DE,London
337.0,2.0,,JAK1573,2929 BRYANT IRVIN ROAD,,1-352-302-5746,U,Cracker Barrel Old Country,44.0,O,6.0,JAKSTYS,,Canada,Noellyn,T6a 1j9,0.0,suite 454,,New Brunswick,Richmond
357.0,2.0,,MAL1574,17376 westmere rue,204803.0,1-544-399-4428,M,Applied Biosystems,28.0,O,0.0,MALANOS,,United States of America,XENIA,23235,4.0,,380907.0,NY,Milwaukee
448.0,5.0,,cai1575,3222 grant lane,369656.0,1-176-111-4899,,Massey Energy,5.0,O,6.0,cain,m,Canada,gloriane,V6j 1v6,2.0,,2365835.0,NM,Lafayette
437.0,4.0,O,MCN1576,9906 airport north,394669.0,1-361-613-3801,M,Medtronic,70.0,O,10.0,MCNAUGHTON,,United States of America,alvinia,V6n 1t2,2.0,,1207205.0,Quebec,Quebec
630.0,5.0,W,kho1577,16699 sanders south,199665.0,1-677-003-1611,D,Arkansas Best,68.0,R,2.0,khouderchah,,United States of America,Annis,h2b 1w4,3.0,Apt. 437,2195768.0,Newfoundland,Augusta
825.0,5.0,V,Mar1578,23684 decatur street,20419.0,1-694-213-2352,U,Consolidated Edison,19.0,O,5.0,Marlow,F,Canada,Reg,B8B 1Z8,0.0,,644582.0,MI,Windsor
816.0,5.0,,Cha1579,13058 wisteria lane,164133.0,1-661-111-0843,M,Teledyne Technologies,3.0,U,9.0,Chartier,F,United States of America,SUSIL,10074,5.0,,286711.0,Prince Edward Island,Omaha
735.0,4.0,,O'c1580,388 SNEAD UPPER,172891.0,,M,Dean Foods,49.0,U,10.0,O'colmain,F,United States of America,mathilde,M5c 1y2,5.0,,1204969.0,HI,San Antonio
453.0,1.0,N,TYN1581,1060 blythe court,310017.0,1-756-133-9020,S,Hershey,66.0,O,3.0,TYNDALL,,United States of America,Stergios,36103,3.0,,1867820.0,AK,Overland Park
305.0,3.0,,Sch1582,16124 weyland park,283503.0,1-962-400-0170,M,Wendy's/Arby's Group,2.0,O,6.0,Schlegel,F,United States of America,Maidsir,35259,3.0,,225136.0,AR,Colorado Springs
834.0,4.0,,Gue1583,11510 WAKEFOREST RUE,,1-328-357-0132,M,Hubbell,21.0,O,9.0,Guevara,F,United States of America,LORENA,90310,1.0,,1403761.0,AL,Kansas City
426.0,2.0,V,Saw1584,23411 madison south,90250.0,1-528-975-7395,D,Dresser-Rand Group,44.0,R,1.0,Sawada,,United States of America,Duane,V6d 1p3,1.0,Suite 328,1648703.0,AL,Newport News
356.0,1.0,,PAR1585,15686 oliver street,215458.0,1-615-026-0873,U,Univision Communications,30.0,O,1.0,PARKINS,,United States of America,annabelle,h5j 1q2,1.0,,1964663.0,Saskatchewan,St. Catharines
521.0,1.0,,rus1586,15447 trail lake road,496587.0,1-228-343-7504,W,3M,80.0,O,2.0,ruschmeier,,United States of America,Sacha,s7d 1n8,4.0,,2313539.0,MN,Tulsa
465.0,3.0,,WAR1587,12470 meadow haven east,143238.0,1-345-076-8315,S,United Technologies,41.0,U,10.0,WARSHAWSKY,F,Canada,Vlado,E7n 1j7,2.0,,2706243.0,Manitoba,St. Petersburg
844.0,3.0,F,Lon1588,22986 norfolk lane,36900.0,1-585-407-1862,M,Rockwell Collins,75.0,U,7.0,Longbottom,,United States of America,SHAHRIAR,T6c 1k5,1.0,,3454012.0,NC,St. Paul
326.0,3.0,B,VAF1589,10716 LAVENDER EAST,360262.0,1-118-702-1882,,Family Dollar Stores,49.0,R,5.0,VAFAIE,,Canada,JOYANN,72216,2.0,,1126249.0,OR,Santa Clara
609.0,4.0,,sch1590,12272 regency lane,67322.0,1-612-442-2972,M,Weis Markets,23.0,,7.0,schmeler,f,United States of America,Blinny,V6e 1q1,3.0,,61481.0,Prince Edward Island,Corpus Christi
488.0,5.0,I,Car1591,12051 savannah court,189676.0,1-169-249-3706,M,Target,89.0,U,7.0,Cargill,,United States of America,KAZUHIKO,72902,2.0,,743722.0,IN,Waco
548.0,,,TIS1592,2412 BONITA LANE,28077.0,1-334-560-0470,U,Neiman Marcus,28.0,O,1.0,TISCHHAUSER,F,United States of America,Britte,90024,1.0,,1902226.0,KY,West Covina
513.0,0.0,,SCH1593,9270 leaf south,203747.0,1-091-384-7916,S,Abbott Laboratories,,R,10.0,SCHRIER,,United States of America,Davine,64160,0.0,,3667951.0,CT,Overland Park
531.0,5.0,,Amb1594,22605 deerwood south,191030.0,1-104-274-6326,M,Humana,88.0,O,1.0,Ambroise,,United States of America,Kelila,M8c 1x7,0.0,,1420518.0,WI,Nashville
477.0,4.0,E,HLA1595,13715 KETCH UPPER,278974.0,1-716-421-5982,W,Merck,42.0,,,HLAUSCHEK,f,United States of America,marie-jeanne,A2c 1w8,3.0,,1230013.0,ME,Huntington Beach
818.0,0.0,,Fal1596,17433 lowden lower,405253.0,1-436-171-7630,M,General Growth Properties,49.0,R,5.0,Fallahi,f,United States of America,Francine,77271,2.0,,226768.0,WA,Dawson City
445.0,0.0,,Lev1597,7054 southlake upper,58611.0,1-062-789-9840,U,Tesoro,79.0,O,8.0,Levitin,,United States of America,Keslie,T6d 1c3,1.0,,262069.0,KY,Dallas
674.0,0.0,J,LES1598,13904 mahonia boulevard,183703.0,1-949-903-4401,M,PNM Resources,35.0,R,9.0,LESNIAK,,United States of America,norcal,e7n 1o8,2.0,,33073.0,Alberta,Sandy
543.0,5.0,Y,wai1599,20109 gardener drive,27048.0,1-807-102-4718,M,Dr Pepper Snapple Group,27.0,O,,wai,,United States of America,EVETTE,c2a 4w4,4.0,,1366099.0,NY,Buffalo
381.0,5.0,,KLA1600,16119 PENMAR NORTH,393487.0,1-246-968-4832,D,Hubbell,95.0,O,4.0,KLAMMER,f,Canada,Charangit,V6F 1U7,4.0,,92196.0,Newfoundland,Orlando
780.0,5.0,,CAR1601,633 guadalupe park,115808.0,1-095-664-2591,M,Chesapeake Energy,25.0,O,6.0,CARR,m,Canada,martica,T5a 1t2,0.0,,2609887.0,GA,Providence
,3.0,,Yog1602,21829 midland boulevard,99224.0,1-138-271-9862,U,Laboratory Corp. of America,84.0,O,10.0,Yogeswaran,,Canada,LEW,19219,2.0,,2293264.0,OK,Dawson City
358.0,4.0,R,bar1603,22083 crossus lower,371296.0,1-477-254-6590,M,IMS Health,73.0,O,10.0,barbary,,United States of America,edee,T6B 1J8,2.0,,295295.0,IN,Norfolk
572.0,,Y,dor1604,18570 WOODTIMBER WAY,218276.0,1-588-157-6380,W,Frontier Oil,58.0,O,1.0,dorronsoro,,United States of America,Lacee,t5a 1o9,5.0,,73189.0,DE,McAllen
319.0,,,Had1605,926 nolan drive,237297.0,1-905-789-7948,W,Toro,,O,1.0,Haddow,,United States of America,SIVA,48245,0.0,,3545538.0,SC,Hartford
400.0,0.0,,gas1606,1630 LAMBOLL CRESCENT,444523.0,1-765-783-0055,W,GameStop,28.0,U,5.0,gasparotto,f,United States of America,Jeff,37406,0.0,,3971444.0,CO,Dover
340.0,5.0,L,mos1607,24555 REXFORD NORTH,400885.0,1-250-193-0140,D,Cigna,4.0,O,3.0,moshinsky,m,United States of America,sang-maun,80202,2.0,,1362426.0,SC,Richmond
,2.0,K,dal1608,7204 katherine boulevard,,1-142-956-6276,U,PetSmart,76.0,U,1.0,dall'oste,M,United States of America,Vu,H7H 1U5,,,2854996.0,ID,Cleveland
642.0,2.0,,ARM1609,13463 dunlevy lower,480717.0,1-103-038-8615,M,Duane Reade Holdings,76.0,U,0.0,ARMBRUSTER,,United States of America,ISMAIL,60761,3.0,,500510.0,Saskatchewan,Billings
640.0,2.0,,DIS1610,7776 inwood lower,316675.0,1-046-959-4224,D,Covance,35.0,U,3.0,DISPATCH,,United States of America,jeanelle,V6r 1v7,1.0,,2991667.0,ME,Newark
735.0,2.0,,Hal1611,3972 WILMINGTON RUE,379294.0,1-480-417-1290,M,Erie Insurance Group,61.0,O,1.0,Halovanic,m,United States of America,stclair,91143,5.0,,3042267.0,AK,London
332.0,0.0,,Mcg1612,17343 darlington avenue,248490.0,1-176-188-5673,S,Pep Boys,68.0,O,8.0,Mcgalliard,,Canada,jerry,V6D 1S5,0.0,,2211396.0,RI,Flint
591.0,1.0,J,Bot1613,22498 SMITHDALE AVENUE,369768.0,1-060-266-1941,M,,31.0,R,1.0,Botto,,United States of America,Anne-marie,36670,0.0,,3838330.0,MD,Sterling Heights
772.0,2.0,,Rav1614,20064 oakmont east,424989.0,1-602-565-1482,D,Southern,,O,4.0,Ravi,F,Canada,Lottie,v6y 1w2,3.0,,2188130.0,CO,Anaheim
642.0,0.0,,PAK1615,3690 PLUMB BOULEVARD,152231.0,1-341-964-3007,U,Wells Fargo,3.0,R,7.0,PAKULSKI,,United States of America,Lina,03106,5.0,,1310726.0,WA,West Valley
577.0,0.0,,PAN1616,23588 MADISON WEST,343566.0,1-340-679-3376,W,Bank of America Corp.,49.0,O,10.0,PANDYA,M,United States of America,Martina,85014,4.0,,475488.0,KY,Tempe
764.0,,,att1617,8400 polaris west,64485.0,1-128-643-8987,S,Cintas,85.0,R,9.0,attenborough,,United States of America,FANNY,35294,3.0,,243518.0,PA,Yellow Knife
759.0,0.0,,Bou1618,18354 DODD COURT,417784.0,1-364-110-8141,W,Owens-Illinois,64.0,O,8.0,Boucouris,F,United States of America,Maitilde,90042,5.0,,1657663.0,ID,Savannah
433.0,3.0,,TAN1619,12635 OLYMPIA EAST,215087.0,1-396-311-1198,D,Halliburton,58.0,O,8.0,TANGLAO,,United States of America,Cary,V6V 1R1,0.0,,3504789.0,VT,Philadelphia
525.0,1.0,,Bar1620,1821 9TH SOUTH,306929.0,1-207-089-8351,S,Simon Property Group,71.0,R,7.0,Barnhardt,,United States of America,LILLI,r5h 1l3,3.0,,640660.0,CO,Sterling Heights
832.0,1.0,,Lud1621,18245 HOLLY KNOLL PARK,458332.0,1-904-404-1552,M,Adobe Systems,33.0,O,8.0,Ludwick,,United States of America,Gee,79402,4.0,,2222986.0,Manitoba,San Jose
316.0,4.0,,DEL1622,18614 tide mill court,39100.0,1-534-838-7977,,Entergy,83.0,O,0.0,DELANEY,M,United States of America,Naveen,T6a 1k7,2.0,,3588958.0,TN,Paterson
685.0,0.0,,Kas1623,2988 coralberry south,437794.0,1-161-262-1369,D,CenterPoint Energy,57.0,O,5.0,Kassissia,m,United States of America,aruna,35280,4.0,,2778934.0,IN,Rapid City
381.0,4.0,,hat1624,16090 darlington lower,37754.0,1-231-000-0392,M,Invacare,67.0,R,7.0,hatz,,Canada,Ingeborg,90157,1.0,,754973.0,LA,Thousand Oaks
584.0,2.0,,Tin1625,1790 golden east,193120.0,,M,Donaldson,68.0,O,3.0,Tinney,,United States of America,Shoeb,h5j 1p6,4.0,,1266963.0,IN,Colorado Springs
385.0,1.0,,Nes1626,16520 hemphil north,99512.0,1-673-457-9456,M,AmeriCredit,68.0,O,4.0,Nesbitt,,United States of America,Nettie,32245,0.0,,1808998.0,NH,Grand Rapids
635.0,2.0,,Sch1627,12667 brighton road,261126.0,1-926-757-3068,S,eBay,14.0,O,3.0,Schnaithman,,United States of America,Sybila,77286,3.0,,2700239.0,MT,Sudbury
805.0,4.0,,SOB1628,2035 eaton park,120726.0,1-869-366-2040,D,Raytheon,,O,2.0,SOBIESIAK,,United States of America,gail,V6e 1q2,1.0,,3108137.0,MT,Macon
679.0,1.0,,Clu1629,5003 TRAVIS LOWER,224672.0,1-805-682-0192,M,ITT,6.0,O,3.0,Cluett,,United States of America,sibyl,H5L 1O3,0.0,,3578605.0,SD,Kitchener
453.0,5.0,,GER1630,22682 rio grande south,12573.0,1-374-290-1311,S,Land O'Lakes,65.0,,1.0,GERRITSE,F,United States of America,YONGLI,H2c 1y5,3.0,,3699975.0,CO,Anaheim
847.0,4.0,C,TUC1631,24683 meadowlark boulevard,200441.0,1-872-546-8088,U,Tenneco,6.0,U,8.0,TUCKER,,United States of America,ernesto,60612,2.0,,2269303.0,WA,Fairbanks
,3.0,,Tar1632,11376 knight court,487097.0,1-498-123-3199,U,Leggett & Platt,47.0,R,1.0,Taralp,,United States of America,Adrienne,T6A 1E5,1.0,,2250865.0,AK,Berkeley
,5.0,,Cre1633,3149 CENTRAL LANE,180636.0,1-136-368-7167,D,,96.0,O,10.0,Creasman,,United States of America,Jenna,80100,3.0,Suite 136,952977.0,FL,St. Johns
642.0,0.0,,Joi1634,23987 valderra park,330412.0,1-576-056-3958,U,Pool,68.0,R,1.0,Joiner,,Canada,Audre,H5j 1r1,5.0,apt. 212,705875.0,NV,Montreal
,,Q,hal1635,24696 cordoba crescent,302078.0,1-875-959-3346,S,Arrow Electronics,21.0,O,0.0,halford,,United States of America,DELORIS,h2g 1z9,2.0,,661156.0,TX,Sterling Heights
600.0,,,Tes1636,19492 lyons court,11593.0,1-577-954-3908,W,MasterCard,73.0,O,2.0,Tessier,m,United States of America,Breton,45277,0.0,,3656197.0,Saskatchewan,Baltimore
435.0,2.0,,ONY1637,1630 LAMBOLL CRESCENT,110756.0,1-537-413-0900,S,Broadcom,15.0,R,9.0,ONYSHKO,,United States of America,Martie,H2f 1x4,0.0,,2313138.0,NE,Lubbock
730.0,4.0,,DEC1638,18270 HICKORYBARK DRIVE,278312.0,1-539-974-9296,M,Smith International,25.0,O,7.0,DECARIE,,United States of America,Elsa,72211,0.0,,3823810.0,VT,Hollywood
418.0,4.0,O,Gag1639,21908 ashford hollow north,441167.0,1-938-703-0026,M,Travelers Cos.,98.0,O,8.0,Gagne,F,United States of America,Barsha,25335,0.0,,3690401.0,HI,Livonia
388.0,4.0,,Lac1640,20940 shearer drive,225388.0,1-297-775-1510,U,Monsanto,30.0,O,7.0,Lackenbauer,F,United States of America,pauletta,V6X 1R2,4.0,,1065171.0,Ontario,Saint John
622.0,2.0,,Clo1641,15562 woodcrest upper,328387.0,1-021-370-2836,D,,36.0,R,2.0,Cloutier,,United States of America,Benedetta,V6c 1t5,3.0,Apt. 422,2185167.0,Ontario,Virginia Beach
562.0,3.0,V,BAR1642,10856 kelvin upper,187204.0,1-304-537-9529,M,CVR Energy,47.0,O,0.0,BARBE,m,United States of America,Davina,83725,3.0,,1736755.0,AL,Kansas City
702.0,3.0,U,roi1643,3507 GREENE ROAD,322359.0,1-693-971-8310,S,Symantec,,U,9.0,roig,,United States of America,raju,85755,4.0,,2865116.0,WA,Los Angeles
741.0,1.0,,Bun1644,11733 electra street,,1-220-050-8394,M,,32.0,O,1.0,Bunner,m,United States of America,nabil,92150,4.0,,2160791.0,AR,Garland
312.0,0.0,W,Pel1645,509 ALICIA AVENUE,364216.0,1-467-981-9596,M,Retail Ventures,25.0,O,4.0,Pelz,,United States of America,chiarra,M5E 1Z5,0.0,APT. 80,3938874.0,OK,San Diego
790.0,2.0,T,PLA1646,14520 zenith park,,1-777-421-2018,M,Del Monte Foods,85.0,U,4.0,PLATER-ZYBERK,,United States of America,THIERRY,48911,3.0,,813632.0,OH,Tucson
698.0,4.0,K,Tra1647,13447 amherst boulevard,473754.0,1-890-684-0005,S,Sempra Energy,46.0,U,5.0,Travers,,United States of America,pierre-alain,H2D 1W6,0.0,,3373916.0,MA,Orange
363.0,4.0,,bos1648,22831 barberry park,259788.0,,U,Adams Resources & Energy,34.0,O,0.0,bose,F,Canada,Blithe,S7c 1n6,0.0,,3577327.0,DC,Boston
649.0,4.0,,GOS1649,5140 EMERSON LANE,419570.0,1-764-214-6220,S,MSC Industrial Direct,61.0,O,10.0,GOSWICK,,United States of America,JESSIKA,53204,1.0,,,UT,Fort Collins
773.0,4.0,,Kik1650,7255 berry way,253410.0,1-835-399-6988,U,Discover Financial Services,,O,0.0,Kikuta,f,United States of America,merilee,72205,1.0,,2972070.0,MO,Pittsburgh
342.0,5.0,,Boc1651,10936 COVECREEK UPPER,382349.0,1-068-147-6649,M,Jo Ann Stores,82.0,O,,Bockaj,F,United States of America,DIANE-MARIE,93838,0.0,,2722299.0,AZ,Montgomery
356.0,4.0,,man1652,19939 beard park,52766.0,1-609-204-7920,S,,29.0,O,7.0,manner,,Canada,Antonina,87103,1.0,,2294218.0,NY,Stamford
551.0,3.0,,HAR1653,17213 towerwood east,269001.0,1-963-175-0431,S,American National Insurance,58.0,O,7.0,HARMON,M,United States of America,malinde,94617,5.0,,,AZ,St. Paul
395.0,0.0,,RES1654,14827 paine upper,414609.0,1-784-086-7205,M,Rite Aid,92.0,R,2.0,RESULTS,,Canada,Pivert,90083,0.0,,3171284.0,Manitoba,Lubbock
423.0,5.0,R,Owe1655,3934 green ash north,80218.0,1-196-609-5188,U,CH2M Hill,7.0,O,8.0,Owen,m,United States of America,MERIDITH,T5C 1J4,0.0,,,NH,Worcester
635.0,5.0,,Yau1656,19923 MAIN AVENUE,122076.0,1-713-056-3491,M,PharMerica,35.0,O,3.0,Yaung,,United States of America,HOLLI,90190,5.0,,149515.0,Saskatchewan,Halifax
648.0,,B,Gol1657,17147 vaughan rue,372965.0,1-044-618-4589,W,AutoZone,10.0,O,0.0,Golka,m,United States of America,AZRA,90166,5.0,,2727224.0,WA,Alexandria
791.0,4.0,,Gru1658,21182 keswick west,303356.0,1-982-234-2988,M,Herman Miller,15.0,O,5.0,Gruska,,Canada,Dominica,10706,3.0,,3137795.0,OH,Manchester
776.0,5.0,H,Man1659,2939 chadbourne way,294404.0,1-242-897-1921,S,Wells Fargo,,R,8.0,Manolios,m,Canada,Ehi,91138,0.0,,3760773.0,KY,Santa Fe
640.0,5.0,,SOM1660,14702 wainwright way,154738.0,1-276-728-2298,W,Tiffany & Co,82.0,U,10.0,SOMMERFELD,M,Canada,Concettina,36140,4.0,,1696300.0,ID,Bellevue
542.0,1.0,,cur1661,10653 wishek road,159707.0,1-574-992-8766,U,ConocoPhillips,14.0,R,4.0,currier,,Canada,Constantin,40202,0.0,SUITE 274,3737794.0,NH,Hay River
746.0,4.0,,COO1662,14243 river place road,41562.0,1-067-494-4220,S,Ashland,15.0,R,5.0,COONEY,F,United States of America,devi,95140,1.0,,2401847.0,Saskatchewan,Fort Worth
676.0,1.0,,Hys1663,22494 chimney rock avenue,428580.0,1-310-942-8374,U,Lam Research,29.0,O,7.0,Hyslop,,United States of America,kristine,97230,0.0,,905123.0,Newfoundland,Sioux Falls
340.0,1.0,,Ket1664,10136 ryder lower,174339.0,,S,Broadcom,78.0,O,8.0,Ketcheson,,United States of America,Luping,m2r 1f6,,,,WY,Anchorage
339.0,1.0,,Dev1665,4862 martin court,140733.0,1-537-213-2904,S,R.H. Donnelley,11.0,R,6.0,Devincenzi,f,United States of America,Syl,99654,2.0,,,WY,McAllen
408.0,5.0,,Lep1666,8228 hylan drive,267828.0,1-949-756-5365,S,Kindred Healthcare,75.0,O,7.0,Lepage,,Canada,rogelio,M4l 1m4,3.0,,,AR,Yellow Knife
449.0,0.0,,Mea1667,8716 WORTHINGTON SOUTH,,,U,Owens & Minor,40.0,O,4.0,Meagher,,United States of America,BRIGIT,33010,,,968593.0,AK,Fairbanks
403.0,5.0,,OPL1668,1426 basswood avenue,364582.0,1-391-289-7760,M,Wynn Resorts,3.0,O,2.0,OPLINGER,,United States of America,HESTER,60756,0.0,,1193550.0,AK,Bellevue
