AgencyID,Phone,NetWorth,AddressLine1,NumberCreditCards,MaritalStatus,NumberChildren,City,FirstName,PostalCode,Gender,Income,State,Age,Country,NumberCars,CreditRating,OwnOrRentFlag,Employer
Lhr10001,1-241-235-6398,1406446.0,OQKPEUGKKEZCFMYKYDWDIASKXNBZ,7.0,,3.0,Newark,mrkduarzytovvwp,Ggzwkvnkd,M,307585.0,AZ,57.0,United States of America,2.0,331.0,O,
Ohd10002,1-610-804-4891,407626.0,GWAXZQPIQGEL,3.0,U,1.0,Winston-Salem,wodnecilctbajrcwrbl,,,63385.0,PA,41.0,United States of America,1.0,428.0,O,Yahoo
ovj10003,1-675-268-0167,2968167.0,IBDCVCGTVOTETDUWYEJXIXWZRAIZCBUGXZZNJMZQBESAEAP,7.0,U,3.0,Scottsdale,Ovldwtd,Ipewrdvqnzwe,,234946.0,Prince Edward Island,70.0,United States of America,3.0,640.0,O,Ametek
Ogq10004,1-463-461-8590,2655144.0,Trkajapibwmnaijbebcxtzxtbddifvxvmuaohnirtdrochprkqqmgwhkfmn,9.0,S,2.0,Lewiston,EQRNXKGSMCPKERM,Jzamjampodn,,95378.0,MT,0.0,United States of America,4.0,340.0,U,Calpine
Nrd10005,1-807-997-8844,608571.0,NICAKSTLUKTCJMOQIJZUMMKNVFSSOBQUNQDHLLQTLCBEDORXITJLWQIOCRHQNWMYP,5.0,U,4.0,Phoenix,Uegjsijczuzcndymzzpycbbaewoxby,gylhslmhw,m,379612.0,AL,46.0,United States of America,0.0,799.0,U,Universal
XRC10006,1-072-522-9475,653937.0,Svymhlworyzdhfwsjydegwwbrlajgyvqswowz,10.0,M,3.0,Thousand Oaks,Etesvpucqewtfwguftpanc,Tcqkdbmfuqs,M,81172.0,Alberta,40.0,United States of America,0.0,369.0,R,General Electric
rto10007,1-619-888-6726,747071.0,Hhllepwvwxeikwxkdqtzocvnfleufsttflgnngeigwirqxrdfiaywjhtiabejkbqfdzez,,M,0.0,El Paso,XULEMVBHEZFSVAMAAFC,BGMKKFDPX,f,55966.0,NM,82.0,United States of America,4.0,424.0,O,Carlisle
Mjx10008,1-447-246-4565,2835796.0,Gzdaabwbuhgqiditihumaohop,7.0,W,3.0,Chesapeake,Ortsnhe,ukkxihipxw,,207624.0,HI,89.0,United States of America,1.0,622.0,R,M&T Bank Corp.
Jso10009,1-841-673-0814,3211023.0,rmvybnsrapehiibltgtimyvnhmvnsxhsqvstpmximaxsadvbcichkxkdjbdpsgunmwou,10.0,U,3.0,Santa Clara,Rcutrnrsqcadqsji,TDDPKQ,F,424274.0,MN,6.0,United States of America,1.0,663.0,O,Service Enterprise Group
Crb10010,1-615-225-4904,3143366.0,Ijoarzeztrfuojhxkpunxywjdc,10.0,M,4.0,Austin,Vpxoqiwevvlnus,Fkrxnjngzd,F,56830.0,MS,86.0,United States of America,,383.0,O,Thrivent Financial
tzh10011,1-688-763-9982,2870170.0,Cmguqwkrscsuvdldpxxdirtqboaqdwopq,8.0,W,,Memphis,Lhqiaepgiblszltvpfflgj,ovtuuwebxgnd,,406599.0,PA,70.0,United States of America,5.0,353.0,O,Goodyear Tire & Rubber
Xfd10012,1-220-554-5813,1001653.0,TNQYUMPOVSCUYKW,9.0,W,3.0,McAllen,zlnpolfxjiesmad,LFAERQ,,394424.0,MT,100.0,United States of America,,581.0,O,Brown Shoe
Lmf10013,1-571-220-6767,1023484.0,tpzpxamzcdosivedgqrtogjoomvpxgspinfbcrogaeebeeokqzxtwjvoboatjsuqoflsutlvdadinwxd,2.0,W,2.0,Mount Pearl,dkotsxvkmitaiznvnjjv,pyryneuaubks,,30696.0,AK,14.0,United States of America,3.0,500.0,U,
Gop10014,1-537-987-9492,2923681.0,yaxozckfykbyw,2.0,W,2.0,Palmdale,Xmudqewcetmscpetxuxxavhxxyu,EHHFBB,,190881.0,OK,1.0,Canada,2.0,330.0,O,National Semiconductor
Xpw10015,1-419-745-2569,,Nsfmbrbjienyjeexxwvlkjtrkboijijaoxvvjnvjhdjozagfyanckmikrd,7.0,S,0.0,Fairbanks,Uygfvgzcdbsekuocbkuou,Jcruhj,,7744.0,VT,88.0,United States of America,4.0,651.0,O,SanDisk
Ben10016,1-242-357-9176,2614217.0,Eoithmiarypsnytpxvfynzmzlrhtgegwanbqlhjfjqizgmjruunlxvbvhiulticlygaphrfde,3.0,M,3.0,Oshawa,Hemgvcmndhtvrpycfw,hjvsd,M,115929.0,NJ,23.0,Canada,5.0,735.0,U,Patterson
vfo10017,1-311-650-4217,1103724.0,rbsbdpbjwoannagqmzgvtxlfabqahtctfeglucaacwpqttc,4.0,M,2.0,Hamilton,msbvogeyttcwnchcsachdznmfy,,f,340441.0,MD,27.0,United States of America,0.0,582.0,O,Aon
Yfh10018,1-130-807-7466,,Noakeivrssjlfrdigqacgujwrohmpxijfmeamtewmpqyysojsxcggmskbiibi,3.0,U,,Syracuse,QZMECIXREEHVFIA,IRTTTLFFUG,,208736.0,AR,77.0,United States of America,3.0,475.0,O,Martin Marietta Materials
Ndi10019,1-410-352-8064,2187825.0,Hovqbtzgy,4.0,M,0.0,Bakersfield,Zciepwfto,MLLKZW,M,10024.0,SC,10.0,United States of America,1.0,548.0,R,Corning
Nvq10020,1-208-898-6958,865624.0,Ncdxghscxre,5.0,U,3.0,Ottawa,WQVOHLGXPISTFSCYQTXA,tbssvioo,,,New Brunswick,12.0,Canada,5.0,705.0,O,Consol Energy
Zmi10021,1-450-413-5347,2063636.0,Rcnsshussednnoxvepnqymukoiocwheldlcthryesjmpvrices,0.0,W,,Pasadena,Iwnbfjnq,fwmjeyhm,F,,MN,60.0,United States of America,5.0,456.0,U,Warnaco Group
qtt10022,1-600-676-1137,,ZYLOJNQNUJLRFPQKHZLXIRASCHWGIXVPBWMUMFXUMFHLKMYPWVDBVUSEEFJNFSXUDWWOAGEL,10.0,S,3.0,Palmdale,uosvokdxoqulgpkahhirtcrokwb,kunln,,153002.0,MI,19.0,United States of America,5.0,575.0,O,Beazer Homes USA
GRI10023,1-675-464-0057,320429.0,dwaftiptmkskpeyepuwildedarfmwpyqbfwgwlpurvcmglkgu,4.0,U,3.0,Kansas City,Opmtvwbkmxk,HBTNWWJUD,m,57895.0,ME,77.0,Canada,5.0,694.0,O,
Eau10024,1-059-243-0540,429522.0,whzaemwognffpicfvpfkvmaxixqnidywxsyxewkaqblmmgalbdwhksnrwcavwpbothbdykxpyqv,2.0,,3.0,Sudbury,Ohiftagrxicnz,MIINDN,,,MT,100.0,United States of America,4.0,343.0,R,Steelcase
Xdh10025,1-124-255-9435,2417260.0,ygltiucaykbjhssbg,2.0,M,0.0,Great Falls,Ybwgijz,OSHGBIKBD,m,254815.0,WY,36.0,United States of America,3.0,304.0,O,Unified Grocers
Gtk10026,1-913-090-8549,2924753.0,DPUYJRLQAWXKZRFXBWTVRBXCIZRLBYBYEYOFDBFRTDXDLUZF,7.0,U,2.0,Miami,nomkrafhteeleriiuqan,Nhymgzeg,,149808.0,MT,3.0,United States of America,3.0,776.0,O,Sun Microsystems
Vxt10027,1-151-623-8702,2237097.0,voipetkez,9.0,M,2.0,Peoria,xekiwxaaijnipymvntqhgrdxbnc,Zjzqrs,,197887.0,OK,32.0,United States of America,5.0,496.0,O,Fidelity National Financial
Mxq10028,1-792-751-0393,1700638.0,VYLLBSQJSLILGHOAJDRZMFLMOHZFRAQMBJPOWJCJA,2.0,D,2.0,Casper,NJSTAEVRQFMRFKJSJMDGYMOLJDWM,Mizii,m,100236.0,PA,30.0,United States of America,1.0,775.0,R,Washington Post
Xdy10030,1-370-533-4546,1645270.0,agmwciqaixqkorcxqxiliwjfvbfnrwtsoi,10.0,M,2.0,Thousand Oaks,XCRIZHKGDGQPCSDAGMMYFMA,Lrksar,m,471903.0,SC,2.0,United States of America,2.0,709.0,O,Baker Hughes
DQG10031,1-871-898-7648,1695223.0,Ohgstcnqfmgdggvkbiomqdaipncqkpuoidiwtypmbevrifnblrwgktfahglpllgqzx,4.0,,3.0,Winnipeg,UOLVXQHFDICDSRSBIIFOYFMXA,Ibipxom,f,253467.0,CT,73.0,United States of America,3.0,387.0,,Dentsply International
cyc10032,1-498-887-2381,209987.0,Pgvamqxxkwuyevm,1.0,D,3.0,Anchorage,THWFNFVKDPQVFRJTBWH,Qumvlfn,m,343089.0,TN,21.0,United States of America,3.0,479.0,O,FPL Group
qlb10033,1-835-940-8907,123327.0,LVKUA,7.0,U,4.0,Austin,TKMGIUHYGXLSUFPMO,Dugdxyklxq,f,174235.0,TN,4.0,United States of America,5.0,525.0,O,VWR Funding
Qpl10034,1-864-714-0995,3785648.0,IRFPVQALQZLNTQ,3.0,U,4.0,Montpelier,WADDHAHRG,,f,408801.0,New Brunswick,43.0,United States of America,4.0,511.0,O,Intuit
WUV10035,1-142-414-7706,3462238.0,WLJFMNRFPKGNRNPURFMPBZKZHRVOPPJPA,3.0,U,0.0,Idaho Falls,Rpauzvnlmj,ksthx,F,122309.0,VT,81.0,United States of America,2.0,802.0,O,Bed Bath & Beyond
Lgk10036,1-407-947-5386,2630578.0,,2.0,S,,Scottsdale,Bmbfuqpkylqtabsoo,upsodawef,,285722.0,NC,81.0,United States of America,3.0,518.0,O,Diebold
Tcd10037,1-258-739-1381,612958.0,MYAWXKTIJBAISPSLGZRZVDCJXIVPIKOLSCWABDVXJUOKP,9.0,U,2.0,Wichita,Fgfyohzbse,gzfeh,,212558.0,CT,75.0,United States of America,4.0,374.0,O,Darden Restaurants
kxt10038,1-672-102-3843,2534811.0,Bieeefalxdrnzhfjswyqdoiaonrahlxllfcnzcrlxnhkjuyrefgvm,1.0,,,Santa Clara,Atsmrfhsuxxzzjgrvuskhtcpwhs,MBJDHT,F,151023.0,MT,11.0,United States of America,5.0,652.0,O,Piedmont Natural Gas
HOS10039,,3983470.0,BTZXCAHUYIK,1.0,U,1.0,Columbia,JDUWXGLXRZQGCAXEWFDFB,tnaoxioy,m,,KS,90.0,Canada,,501.0,R,Gannett
XSI10040,1-769-294-8359,1655697.0,kejdsxaiuavgdricmyxfpszono,4.0,M,1.0,Windsor,Qfeuqpefmnlweyjwveurw,Bkvclw,m,73141.0,KS,82.0,United States of America,4.0,694.0,U,
KPI10041,1-681-729-7853,1819333.0,Ebizlwwklzhifqnlgbxksgaukgvhkjuxaoatcfrfbijenguqsvupsycx,1.0,M,0.0,Saskatoon,Surnvnzyflcflufbmtbtxgmf,Oubiohapwfb,m,481681.0,MA,38.0,United States of America,,338.0,R,World Fuel Services
hiv10042,1-260-360-1152,2590567.0,Nakkvbpmablddjwdfyhscjxmpuyzfuiidpcghddfsyhztclaxau,0.0,M,3.0,Naperville,Lgkfbfksctf,Xrhmvfpzqs,,53062.0,TX,96.0,,5.0,389.0,O,E.W. Scripps
qxo10043,1-009-619-1159,1771470.0,MKVIZQOWWEXBUJXLLSLQNULEDJGQDJBXIXWJGBAPSDDJFSDNZUPDVLEAWWSWLEGSZVZRWLOYGGTARUA,2.0,U,0.0,Berkeley,Hucilm,Tdplmxjnblr,M,309730.0,WV,90.0,United States of America,4.0,697.0,U,Fifth Third Bancorp
Gsp10044,1-799-905-6697,3773953.0,FHHULEBKDOQAGZPKMCWWQERUQEALOVJQSIBRPSSDJKOGIUHDQROHOUCIXOMCQNTBC,2.0,M,5.0,Moreno Valley,Zsyzerhllwvvtebs,GSYGXENORWL,f,400198.0,MA,98.0,United States of America,2.0,630.0,O,National Semiconductor
Fkv10045,1-778-455-0101,2772818.0,Hveupixpsvmykasduhorglywhnxvefrtvwlkxogkhwbvvsrekbwfuer,,U,0.0,Des Moines,Jmzhcwuot,Crmgdhqcms,,36994.0,British Columbia,31.0,,1.0,540.0,R,3M
RQZ10046,1-734-700-3184,3224271.0,,,W,5.0,Madison,HHWQIETLUW,Oiqgvgr,,342771.0,MO,34.0,United States of America,2.0,547.0,R,
GRY10047,1-287-138-0050,726190.0,Wrztpkfifufxnikwncviounj,3.0,U,2.0,Oklahoma City,rpoptepsvyphifrcyvlaoghqedn,CRLDL,,171960.0,KS,100.0,United States of America,0.0,533.0,O,McGraw-Hill
Uhu10048,1-655-905-8881,3762880.0,Berhgforxbnfkqxt,3.0,,4.0,Idaho Falls,ITWICSPPTODNDKNRTXBAYVOJNACE,Yzlfpgraf,,308562.0,CA,73.0,United States of America,0.0,812.0,O,M&T Bank Corp.
Enc10049,1-292-945-9624,1686253.0,Jvmuoipkexbqudxetbnhmgujncikgepwqcongdsxkjpsvokanbhavxxtluarihvzzfucsilzgavlczsh,4.0,W,0.0,Scottsdale,Kxwqxlwjkbbsghzjxuwghmws,ppqmn,,,NY,100.0,United States of America,1.0,553.0,R,Fred's
Dgz10050,1-803-082-5990,726053.0,vxaslawgzwbnvchpzqwywkhdwpzwfsgcdyiloxqhtihutwftrrfcgkrcqdd,9.0,U,3.0,Overland Park,Wuvwv,pzknwqhrofar,F,30979.0,HI,61.0,United States of America,1.0,730.0,R,Motorola
Xsi10051,1-688-610-8556,3222421.0,nyucfehmllptofafwaboyxeyxybugwsuevjcqtloforxzowradsdbhrlkxiitlrrrkmoyxhssluntn,10.0,M,1.0,Lafayette,PQXAZLUOMLEMJAMLKJASMKTHLGIDF,BAMXMTMPVB,m,301764.0,ME,72.0,Canada,4.0,615.0,O,Children's Place Retail Stores
Tqq10052,1-510-911-1412,218472.0,bxsncunmkvwgnbgizpiiomzseksrspaviwitqixwynyhlfopxriwnhjmxg,8.0,U,2.0,Tacoma,uirzkqxe,,F,367956.0,WA,34.0,Canada,3.0,654.0,O,UGI
Vbj10053,1-483-303-8915,3441222.0,exgqslozbzriemkbkxdbtrmyloouvqg,8.0,M,3.0,Victoria,tfvjjosukkhroqfbblvvlpitdssc,Sngknzjxcqk,M,121964.0,Saskatchewan,23.0,United States of America,4.0,791.0,O,Cincinnati Financial
Kpb10054,1-479-489-4960,1329934.0,prhtndlbrabypsmmhdlgobnfgvxpouahardddjvjcrdvmwbnfuwqbjhdbbdrqcuwc,0.0,W,4.0,Memphis,hezgmmyxnurbugqbkr,LPALGNMLLV,M,353936.0,MT,61.0,United States of America,3.0,332.0,O,Amkor Technology
pgh10055,1-279-217-5453,2881163.0,Dlkxdzmjgxrnvamqzdkjdkoencomarnkfsxiekfn,10.0,W,0.0,Norfolk,Ftmldhkwfjjdkdn,slmoi,,463771.0,AZ,51.0,United States of America,,510.0,O,Perrigo
Utw10056,1-632-565-2831,3431520.0,BSUCPQIWOYKABSRGCONOIZXFGLWOWFYLXEJNBTZAUYNMGC,,,0.0,San Jose,ocdekfzezia,Zawlajjegb,,323990.0,NM,16.0,United States of America,1.0,666.0,O,Harley-Davidson
osk10057,1-886-121-4794,203573.0,Kcnibxcdzguqnhqquscellocjenqgwrfqetiebhfjccsjafwwl,8.0,S,2.0,Rochester,Haxcuirbxzghiylpchsnj,ycmxdyigzkd,,476366.0,PA,84.0,United States of America,0.0,594.0,R,American Greetings
MZP10058,1-070-535-6972,232850.0,UHRJVZJKHLPHTVEHYOHRXGTCXQVCRWFLGUHYGXKZHYSUHEDSODQCKQOIFDJ,1.0,D,3.0,Hampton,Dykrutfymrfqecuvbwyujgbtjwyvj,Wltcadjqu,m,,MO,33.0,United States of America,2.0,,O,Ashland
Ixo10059,1-933-413-2342,230107.0,DKINTRJPWDXDUTNPQSQXCWTXAJLTELPQOKICPVCMCDHYEZEQFOYONFJKNSRPGWRDH,1.0,W,0.0,Rockford,DACHJNAAGH,,,134760.0,NV,67.0,United States of America,3.0,677.0,O,Scotts Miracle-Gro
SMA10060,1-891-019-9037,3683833.0,Gmulovzakbcqkuuwl,8.0,M,0.0,Overland Park,XVFGUSHBBGKB,sxepc,,420695.0,SC,23.0,United States of America,4.0,484.0,O,ScanSource
dge10061,1-109-880-5806,2315776.0,Zouhspwiuiwmqqwuxhlzgzsgxoesfoqkgudahnktasmcmstmjhhwlt,2.0,U,5.0,Oshawa,Punva,ejeamc,,396813.0,PA,98.0,Canada,3.0,436.0,O,CarMax
zrj10062,1-831-077-5103,,Buflakjbzxjicwpmkhmqgqdidflljrlzttaulqlzsichdjqyvknggdyjgiof,,M,1.0,Columbus,Ouczxanszaaveznwuvvd,Otczatd,,161845.0,CA,78.0,United States of America,0.0,480.0,O,Archer Daniels Midland
yuw10063,1-368-825-9338,3261613.0,HFOSDGOGISLPIDMYTREQKLPKGNEYONXKDISNTMZRERL,3.0,U,3.0,Hay River,SEFBFVAQEXXTMLEFRUEDELTM,RLQUGFVJ,M,460815.0,SC,0.0,United States of America,3.0,514.0,R,Walgreen
WIR10064,1-111-668-4356,1255727.0,aslykftjhtzocuyofafatpkotbqujdchiyjperbnakhuknyffamohviddfdwkj,10.0,M,1.0,Manchester,ZHARYIVTAYLXGGOGMY,DVOPDAX,,105812.0,KY,62.0,United States of America,4.0,658.0,O,Micron Technology
aey10065,1-934-310-6708,3068148.0,JRFMEC,0.0,U,1.0,St. Paul,CAEWDAZCOWTWYOUCHHXRUQTR,Mqlklqndpz,,82416.0,Quebec,72.0,United States of America,2.0,465.0,R,Hovnanian Enterprises
CTU10066,,1599721.0,,,M,1.0,Waco,FERDTAINXZQN,Vqdptef,M,13053.0,OR,21.0,United States of America,2.0,508.0,R,
PPX10067,1-098-084-9093,1691481.0,errtjroq,6.0,D,0.0,Columbia,Msxscbulohz,Hyxaq,m,498286.0,NV,92.0,United States of America,4.0,375.0,R,Blockbuster
Lho10068,1-294-965-8900,136905.0,WNSPZLZZQFRULGFWJZFRXYVXVWNXNQZISMGEYCLXKPINBEFEWVCVSINJXNNELBQXHIQOCFFHGH,6.0,S,5.0,Worcester,Fauetkegduqpslyljskmoajfocigq,AZPZAL,f,303617.0,IL,73.0,United States of America,4.0,751.0,R,Patterson
snk10069,,3129743.0,rzrcpuekxxfadcbadvpwfecekefionangxrwhqxj,,M,2.0,Mobile,Kwhcghgtntrpwojvsgxr,Tlxhvmrhvl,f,399677.0,British Columbia,45.0,United States of America,5.0,,O,Temple-Inland
cvd10070,,2693706.0,KKEKYSWRKONHTXDKQPJEZVWFTZANWYWCWVGRHZTREKVOFMCIBYTIDOVJFYCIQGRJXDEWUPUAHLRFER,1.0,U,1.0,Louisville,ebuamqjd,Tmrxiya,,144231.0,IA,88.0,United States of America,0.0,665.0,U,Abbott Laboratories
ogt10071,1-048-096-5918,16462.0,TUXNQJYIXZWTZCNKQKBUNPJPCBNKUVSBNE,4.0,,0.0,Yonkers,Liozxbiqtegiuspwiykjedgvwt,MPRWU,f,373697.0,Prince Edward Island,4.0,United States of America,4.0,436.0,O,Integrys Energy Group
Fno10072,1-283-862-3359,2155019.0,Iqmmttgweeueuqfwlpldyrzubixbcpsuimfcnavhachkrmnvaoaehtezdklrefwvxtnxrahmc,4.0,S,2.0,Stamford,Psdtpsbuaupyksaepannfqt,KUMVQDVSDQ,,307469.0,HI,30.0,United States of America,5.0,337.0,U,StanCorp Financial
lfp10073,1-001-377-1529,3690017.0,Ijpxnbrkvkgpabfnymyjatdzuuqcjiwfsdhnairbgvfdwxhmabotfuqwhechwmxyovke,6.0,S,4.0,Naperville,Vixlmcrbgmkxzlxnfuprada,cmerlitsxroh,M,122087.0,Prince Edward Island,74.0,United States of America,1.0,583.0,R,Olin
Gmp10074,1-315-660-4386,3540302.0,Xvnkmgootzeotnpozwqlhqveeqny,0.0,M,,Inglewood,Tumufkuqumtxnggibahyjkp,HAQEQWFIE,,261407.0,Saskatchewan,66.0,United States of America,0.0,,U,Catalyst Health Solutions
Ntq10075,1-406-599-2861,1692798.0,Cbgnua,4.0,D,4.0,Milwaukee,YSQXUVGAW,TZBNMARE,,31387.0,ND,100.0,United States of America,0.0,391.0,O,Fannie Mae
epg10076,1-448-934-9856,3331506.0,Kwubcahxulxhmezgmrcepjkgfgpgnlmfqzjkexekllfehjpigtcgiiqcntkdvvdmfecsezi,3.0,M,1.0,Iqaluit,Xefnyyvum,denoyzvw,m,157597.0,IA,22.0,United States of America,5.0,761.0,O,Coventry Health Care
xug10077,1-739-095-9177,1356771.0,Zsfpnluqwnuaszootvahleukoffyxjlblojgidifuybeusyoxlbrakqqsuxwdswrxdvoaq,2.0,D,2.0,Indianapolis,BRUNVRDDM,Yvdtdu,f,378281.0,MN,69.0,,5.0,745.0,R,Brookdale Senior Living
Wuq10078,1-263-330-3722,349586.0,xxgxtxex,,U,5.0,Indianapolis,Exddzuaultnaymkf,quzdomd,M,480199.0,ND,38.0,United States of America,1.0,750.0,U,AECOM Technology
nkv10079,1-717-139-3674,2058296.0,Gbsggcfheetdhcxtrrauvpiqsggixovhoff,6.0,W,,Berkeley,LDZTCIGFMTTGOSMGVBJDOSO,Dkmsg,,46065.0,CT,30.0,United States of America,1.0,817.0,O,Bemis
NUT10080,1-722-770-3518,2114682.0,GSJTDFIASLZILVFFCHECRJKLNHTPULAFWDIKZXCEXUJILMGCWGXMR,5.0,M,3.0,Las Cruces,Almryqsq,Wmxtsjs,,255263.0,OK,36.0,United States of America,4.0,316.0,R,Alliance Data Systems
HIS10081,1-384-014-2572,3647819.0,TXKBVSWBQSOYTBVFMCZHAQTDNUZQOFNEACSFWWOCAHZPRFWWNUY,,S,1.0,Honolulu,cdnueynqvjodscbrsjtjmece,SVXIBF,,225331.0,NV,16.0,United States of America,2.0,455.0,O,VWR Funding
Jyi10082,1-194-403-9641,3183870.0,Jembqnhbrtgvkrrawwupfjpisvsiaaiaxvosndeodzacizwauozvlapa,2.0,M,3.0,Simi Valley,SAPVDZJUHSQIWBCOIX,Cugpoafnc,,338565.0,TN,16.0,United States of America,4.0,654.0,U,Wyeth
xwa10083,1-743-589-1084,2003485.0,Aciomxouzrddkdwtgyrqsyvkhewhmbkkycyojvgiztihlftjnrudtoqrppfdttjns,8.0,W,2.0,Warren,Tpfmeigbohkwbmsefzai,VFARZHD,,417002.0,GA,96.0,United States of America,5.0,333.0,O,Becton Dickinson
Otj10084,1-748-948-6135,1056073.0,,6.0,M,5.0,Detroit,Dxuacelnwciqceyjkwhqmt,Ovtecwmtge,,12553.0,British Columbia,95.0,Canada,2.0,694.0,O,Calumet Specialty Products
Oyf10085,1-488-954-9587,1649128.0,UNEKXNCKJOFVRSPRJRYAUCKRUNWWLQEOWXQPBWGOJDMITPVN,9.0,M,5.0,Scottsdale,fkgeuojqonkfwnpsi,Axbnehejt,,443000.0,NY,84.0,United States of America,2.0,746.0,O,UGI
bte10086,1-487-588-4438,3061951.0,paaxxmxylpamqlcvbeqtpixbqijrvjnmagdijvljptbvbzseucgavzlamqozxbzrp,,U,4.0,Providence,Ipyeqetwhcdqlidlyzixwzql,,,,MI,10.0,United States of America,4.0,631.0,R,Dun & Bradstreet
Pcf10087,1-994-369-2884,,Ylejtttqtbsjpbxmpljbmzpximnfazcqcvcxbmpody,4.0,D,0.0,Fort Wayne,Cxqsbgxayhycbssivxy,Bgljjy,m,169061.0,Newfoundland,16.0,United States of America,2.0,352.0,R,Marsh & McLennan
Bmu10088,1-522-544-3796,1609930.0,Tdmjzplbmymkzojqwqkwpulvgjbrqnqadwynxsofvedvdioqyirrgriqncxne,7.0,M,2.0,Biloxi,Dgznrcdpohwulxz,iecsq,F,465786.0,MI,66.0,United States of America,3.0,505.0,O,Aramark
Yev10089,1-917-689-4879,3250568.0,Msnhxlpujswbjiaictygixkkhswgvoto,2.0,D,4.0,Las Cruces,RAOXAOMGHVVLRVD,Mushevtvhezs,,191808.0,TN,63.0,Canada,0.0,318.0,O,Genzyme
Mpq10090,1-366-779-0853,2421503.0,JLOBPMGBOCFDJAFIZBOBHTRCEJWIHLXQXCONQLUPVWCSMLFSNZR,4.0,M,3.0,Shreveport,Rxcuzlkevfvvcawyg,Hmshwsszqnau,,18428.0,OK,85.0,United States of America,2.0,302.0,O,Stanley Works
Blb10091,1-506-111-9309,3779989.0,Vycddbdbqic,4.0,W,5.0,Pueblo,dlbghmdfwrdebiylxtdoorcefdaw,RCKBOWFLS,,72492.0,MO,42.0,United States of America,2.0,469.0,U,Martin Marietta Materials
Psf10092,1-255-264-5230,1042465.0,xbujwtogjnuckztibfcyvqurayttufwlhcslvkgqtnidqocddw,8.0,M,0.0,Provo,Qscumqakosrqyipunlfayulompxpeo,Tfbcggd,,358276.0,TN,6.0,United States of America,3.0,,O,Avnet
Ixg10093,1-171-379-4196,412817.0,OOKQHYARFKHBHJBRAYUHRWZRPIIJASBTOWJBCHEVTVLMYFOVZJGECJPLDJN,7.0,M,5.0,Tacoma,gdnrdqrnulntwegwue,dnkvjifqrh,,,New Brunswick,,United States of America,,449.0,R,Annaly Capital Management
Ldb10094,1-843-912-8827,1050013.0,,8.0,U,0.0,Irving,grghvulpjvjsgnihkcvebptpvh,ZGMAGPJIPJFM,F,295516.0,British Columbia,60.0,United States of America,0.0,400.0,O,Fluor
Gms10095,1-561-132-3037,3171403.0,Lprjwmcyc,2.0,S,1.0,Des Moines,Vbpdsdepvifagpky,,F,346045.0,MI,80.0,United States of America,2.0,541.0,,Timken
Gtp10096,1-431-389-7830,1973343.0,Jhepbxuxykeqdzclzknabkeeiyaptadgrdvzejc,7.0,U,1.0,Pittsburgh,Zwxozxokoejspdkofgxcfqnefqfxlm,MJRZEWQVNP,f,15757.0,TN,0.0,United States of America,4.0,710.0,R,Toro
OHA10097,1-552-424-3133,783159.0,Pkwgoinqkniahufgprglekimshkbhjxfzxpvarkiwwupo,1.0,M,1.0,Biloxi,XBEEKD,bviogploth,F,441529.0,IN,4.0,United States of America,,395.0,R,Smith International
Uld10098,1-335-601-0235,2991020.0,Yxsutpujbmwjhlpmmtiwmuvxtmcghlimanvqeiirfinnusp,0.0,M,3.0,Warren,KKOHPRKQQLICZMXKWUUMUJVEP,zcsgymbw,f,374311.0,GA,,United States of America,2.0,792.0,O,Texas Instruments
Kfv10099,1-616-041-5276,1314466.0,gbskjcqvrelvhfkinojrwbbvwwihakxjoistzezqleemclcsnwhkfgljktvooyu,6.0,M,0.0,Regina,Jjbkkz,ijnihjmyxjts,M,67592.0,VA,69.0,United States of America,4.0,818.0,U,Pitney Bowes
Aqw10100,1-549-786-7335,2068936.0,Olojfqzbhjwexuf,3.0,M,3.0,Lewiston,Nhbkeuscolvlrpdcbuufegr,Dfuecmkvzp,F,476468.0,Nova Scotia,10.0,Canada,5.0,652.0,R,Hanover Insurance Group
tpe10101,1-315-097-9135,2045428.0,Vnajxzjnmdonarh,4.0,M,1.0,Vancouver,nljcn,BPLJKOTMLDM,m,102926.0,Manitoba,15.0,United States of America,1.0,760.0,O,Enersys
Pne10102,1-665-706-7547,3937659.0,Vojeseaewwakwcrodxxjrpfhhlffu,7.0,D,0.0,Shreveport,NTFXNBELSUL,QRWMOBFQ,f,474222.0,PA,45.0,United States of America,1.0,685.0,O,Paccar
eng10103,1-756-540-3810,2737832.0,Jdtarxbemkjremfvdgekqqjhgwejrpislcgpxnluadhrgeatwmurwhbfdvxrlqsgxriftk,3.0,M,0.0,Salem,Bfzdfzwlpvbkwgbcblkcsuih,Strhbnglqnf,,231402.0,SC,7.0,United States of America,0.0,797.0,O,
qjc10104,1-153-628-0316,1217665.0,Xfccnnbimsvoktxtoyghiprfdhiswarunfwlryfrehdssker,8.0,M,3.0,Burlington,aqgfhdpbjizcikkumjmtlnlve,Ibkvbnexwx,f,424046.0,KY,2.0,United States of America,0.0,433.0,O,Fleetwood Enterprises
bua10105,1-575-247-9569,185837.0,DYVZPJWOIMVIAABKRWWUICDPFXNPUEXPKNAFF,8.0,U,1.0,Sudbury,Uafkxkfbalnxfp,MKNAP,,38569.0,MA,99.0,United States of America,5.0,753.0,O,Atmos Energy
