prospect_AgencyID,prospect_LastName,prospect_State,prospect_Phone,prospect_Country,prospect_OwnOrRentFlag,prospect_FirstName,prospect_PostalCode,prospect_AddressLine1,prospect_NumberChildren,prospect_AddressLine2,prospect_MaritalStatus,prospect_Age,prospect_CreditRating,prospect_Employer,prospect_NumberCreditCards,prospect_NetWorth
Vbg8804,Vbgwcidjf,HI,1-933-749-3468,Canada,O,Uubiajmpdkwdkcwetjodfmth,Kilvqvrtobrd,Djehzvixmerxcvwerfjegkpzqqecrpofktdetcmcvmfkjhjpwafjihiojhnbunpgmlu,2.0,Xxjqfknvtwycsrnjwlghnvispjmmnuswfoputucceczdisnskg,W,20.0,755.0,WABCO Holdings,1.0,505824.0
Nev8805,Nevpvz,Ontario,1-077-713-8445,United States of America,R,Tildrmgvqbivkoyduoeu,Oyoktfckizj,bjhblcotloshtclphvtitkblyftfrymvd,5.0,Sroadvozescaacdwqahoxpawbeepbfgtbajhhkugyhudxyamhcucjeioytlfendclomsphagwnxzs,M,72.0,633.0,Abercrombie & Fitch,9.0,1250465.0
Izv8806,Izvuhgnrz,HI,1-440-441-8161,United States of America,O,OGXQR,Avyhyks,rxwqdhkngwynxeiitaddlxvpchzvewyr,5.0,UDYPZQTNAXDZMMWEH,M,90.0,804.0,Sprint Nextel,1.0,2453681.0
Eqd8807,Eqdcgkwejoqsberezujxxjie,AZ,1-731-126-3686,United States of America,R,SPQZKWQEFOM,rwgcmfjx,tkcchxikpqqnoehroluogwlghashpc,2.0,Creobxoaxllwdgmmqsygbtnzvaawqjuawqfcuinombghooqywhjsiuakbvhbpdpikdvj,U,73.0,315.0,Capital One Financial,10.0,1287883.0
whl8808,whljgoh,VT,1-177-877-2155,United States of America,R,Hewbrauklwf,vxvuc,Opyfmxtxdstxcefiswdxqgsclrinthjlkokxqumrcewsvfqxxkvg,4.0,iluevnbwokduvtdzfphzoxgdrhyiexndnzuaveqgoxhvseyisvngmhsxmiaqcnxgecupupspaflv,U,76.0,319.0,W.R. Grace,10.0,2133902.0
Gxw8809,Gxwiz,WY,1-707-709-5202,Canada,O,Rdksilaeupsblyxtfridkuay,Mwxjnmvttwz,Pmylhmpimvkokgxusugzuxwgzvlpsjmyefr,0.0,mpxeelbezreenteukgdiatjdrxbshkmhqqrrgatotlhjrmukxuqgaalupryg,,77.0,360.0,United Technologies,2.0,2316402.0
kxc8810,kxcecepgvkrqgsplesd,LA,1-865-088-3117,Canada,O,Tioiwvswmyjrdhckfbbl,pspxeji,msuhnzdktmpjqkkivxxaomydqmvxcbmeypmilajvorvhyhqmxhbgdoqbeiiop,0.0,Zxwzrsjoetlarbnpmxnegwcqaspaebrqdwusses,D,49.0,521.0,Safeway,1.0,3662808.0
ECB8811,ECBJLGDZYEMNSSEZGZEYKGCGWEJNT,NE,1-559-178-7030,Canada,O,Hfuimwepkcyfjo,cjepjhyrxrp,AVZSJJUCTUMXBNDJDZGLQZCVNUWVEYHCQEDFZNTSRFPTTKL,5.0,jmmnknapwgtwlrdqredepkvdtilicijdekosxspbskovfeeuinspbtilwg,M,52.0,670.0,Teradata,7.0,674247.0
Nnr8812,Nnrcrdgvbwrhtcpzo,DC,1-992-188-2825,United States of America,O,Jxsjfxtrvtasrovr,Jgrfgmztlsuo,Meappdambkxmwwpwpxgiompewfzyaecdfqcjnhhkjwbpoqslspisfybwgldqdvaspqyf,2.0,cnkwshsyskoptsbwrsyqdxaqpjfpsbgledzchgynoki,M,91.0,675.0,Dr Pepper Snapple Group,10.0,2407571.0
bjp8813,bjpelghltganlcwdvvlwhrsrevtxkr,AZ,1-442-589-1792,Canada,U,Vcsgfytpng,Xcqhaiossrb,Wnddreioxuhnqmdjjppfokhoenjegkhgwzhzzjegzwjrpycdtkrw,3.0,Iblkauwqrbospcbqqlhuumiskpvabxpajxhiggganppksugnbfkjrietugoeuqusf,W,55.0,620.0,Sunoco,,932686.0
Qgo8814,Qgojolgicyuodobbhvucflmoogu,Saskatchewan,1-837-544-6203,United States of America,U,PIADCXXINNXFQUYLA,fcbrb,SRZFPQKQQLAFBTEANGJXPGJMQFKSAXRCLMSUIQMLSIUYGBTERLPDACEBIGY,,Tbhsjktmpqwlvrdbg,M,27.0,728.0,Varian Medical Systems,1.0,3528491.0
Bhj8815,Bhjgcrzfabkgc,KS,1-832-285-2423,Canada,O,Qcsrex,csmgs,Hgyddnneyppkreihumnhqljpkdejybztiocayujzqgzughplrdytmvqvjxzbvualwhswcfcg,5.0,boifi,M,90.0,325.0,FMC,9.0,3469849.0
Tpp8816,Tppqcneimhorn,NC,1-504-633-7105,United States of America,O,xelwwcwgvagxmrcc,qrtlitk,cdtmosqynxsoktpkretwnkmujvlbonpratgkyqxwthsmytifgjqno,5.0,,M,52.0,449.0,Cephalon,9.0,134602.0
ILN8817,ILNMWQXHLQXNDJVSMABQST,Nova Scotia,1-718-081-8341,United States of America,O,OLGKNZHEMCHXSOQKXMXKPNJB,HEAPJJOVXY,Hefnlkwdovjmfukdzepouzpskagpkuicklsxirzpvhyhaeqdfagtvjvewkthpwdivfzcsqxzpflzvj,3.0,IBUXQSVDNC,M,8.0,442.0,Travelers Cos.,2.0,1009548.0
fxz8818,fxzxhllfcmjzsbtz,SC,1-917-208-6881,Canada,O,Mnlyemhpjxn,ECVIBPUDQLFZ,uokkwfyvc,1.0,Btcrondruhkgmvmvoqh,D,26.0,438.0,,10.0,613207.0
IJF8819,IJFEUIYNNMDZ,NY,1-016-473-4301,Canada,O,Ybxiciilbczmstmmbondbruqrvfl,Uebreynew,gxxaqcwuahhr,4.0,lnuohdiuiiovbtzfbfkxvisayipfwhvsjzynmrpyhsdgfyhupllm,W,23.0,599.0,Merck,1.0,3575172.0
Pek8820,Pekohakpzlcqdjftg,Ontario,1-589-994-5888,United States of America,U,bgwfpufmkfqpogdqrcpinqnglcjwbd,rwiqorgp,TOSQDEBVSZKUUVEPAKTLUTOZVCRKWAQSVRJZDOFRGTHGBRNKRM,1.0,,M,58.0,439.0,Hanover Insurance Group,0.0,1002929.0
ODD8821,ODDYOLZANOCOBCPPPNTFFHDTKYXWTO,PA,1-150-172-2576,United States of America,O,Vcrxoldjgmse,KRBJJZGHFCRE,Abdaqv,2.0,XZRYHEWOIJKYDZHRBAHUURCVAJDWERAIMJDXAXBZ,M,43.0,384.0,J.B. Hunt Transport Services,,1809515.0
PKI8822,PKIVXZXGOSHN,LA,1-516-834-0316,United States of America,O,Tborpfmhtbsbtesnuupfhb,Wbogxrhgcvw,jwrwmvfseujusxgrevcqjqrburwypuswbcppziqxgr,3.0,Kvoobjclhtwktvsrftlamahmiacstmodeure,W,12.0,528.0,,7.0,1393747.0
BPH8823,BPHKSD,ID,1-450-275-8208,United States of America,R,Oduybwav,Ejajbqg,ukdnqiwhtgwpvvyigseilzvpft,3.0,Eihnjoatjjrsipomyfcewodmnyflbwshumhgpykwbkmveubwgdddnvhuwt,M,,723.0,Harsco,10.0,224488.0
Vuj8824,Vujes,UT,1-744-559-2873,United States of America,U,QXXMAKAIPWYMCWLSCGOIVWF,YQPKQM,dgunqhfbvakokttvqylpdvnunwmvqqcdhtdmdwfdwngsawouypdkauhthobcsm,5.0,kqkjcpiqnhuxglebnkpnmsnphkraaxiahnmlphyrsjppvxzodlcgsryqdjmzrmisqtnsmcfie,M,72.0,,Rite Aid,9.0,3195528.0
tnm8825,tnmcgoyhpruhwehdztxqqfyftrngfe,WY,1-102-508-8300,Canada,O,Tipvcgntnf,XRMDHZVV,,2.0,meaprauucsumtlbgzdcrhbdvxxzqywsxwjjsjmtbozrdntbynwakqwkkpkfupytzjxkabgvgqmzs,S,42.0,412.0,Toro,8.0,32649.0
oil8826,oilwkzlprwkiscrlovai,KS,1-900-160-0452,Canada,O,Mqeplqjgl,NRICZSDGGK,Ekiiqnokzsgcjghbrioldqnjrzldpaovwnlyakprpjvjghnykgnairakjkzuqcwjjctssubnl,1.0,CXGDUHVBGCUDNNUVJOIYRSRDS,D,100.0,509.0,Oshkosh,3.0,638683.0
Hfc8827,Hfcyalynkdizhjerhbercm,UT,1-407-218-7411,United States of America,O,Gfhblssimwqcsle,RIIWQEMSV,Bvhlkeqaorg,1.0,CIBPCEINNTOPBAFDDV,U,7.0,588.0,Aventine Renewable Energy,9.0,198051.0
lck8828,lcknfe,KY,1-512-473-3935,United States of America,O,Hbhzlyub,wpzujj,Yilqtxnonkfikpwmsqhpurvexwtvkffylhfkbamn,1.0,zwmmwbetclehykhznsvxamtrwrjmmgaotyy,D,98.0,422.0,Anixter International,10.0,2244500.0
rab8829,rabenkjxafcfc,NE,1-863-960-8338,Canada,O,xopegba,NNSEDGNNZ,XPVUSUYVKKVICDBSP,3.0,ogemgghjykcwugcb,M,1.0,332.0,HCA,,1187421.0
Xkx8830,Xkxzqkxwwmmosaarfmnbfbdobg,OR,1-016-925-1898,United States of America,U,Majltiytpouhbq,VJMUU,wxtmkrgdrrlqmxjqwtmrrhfafuakrbdliqpiohdpvplealacjeipppdgovandtgqseqsqvbooxi,1.0,AXSTGBVM,M,73.0,822.0,Murphy Oil,4.0,2565345.0
QCM8831,QCMKCESXDTUWQHNGOAQGFL,OR,1-460-224-4181,Canada,O,NDLUGJPELMJ,Kreqsbrgimcj,qxpdfmeodlxginmmlysqbiakcwiqrdexusiydhmdughqnwlo,4.0,NVLLJUMELLFRITAZQFEXXUMAQMNBBDGLFQOKEOBIVJWLBKSRNSIAUMCHIHMZQRENBFD,U,67.0,374.0,Target,7.0,65012.0
Ocq8832,Ocqsvjxafmdgukzzbaszb,NC,,Canada,U,gpthscxwjfdzjijobnjqlsgbapeccg,ZEMLDACQ,,2.0,Rjnqsipkwebfpgokrlvmpsqijddfxujfpltmyxtqmynymkxfjddhecdeutngwakembkawe,U,49.0,673.0,Tesoro,8.0,2396892.0
Kfq8833,Kfqdwzehnwkpzv,ID,1-344-203-1694,United States of America,R,Vsbolnwfpnieqtfzjbvqpik,OUEIKGJ,snihhaouzxzhckijkgpiddypopogogbeuqnwpkurcbnadsiylonqfxmzuzfalloitizpkfcagmltom,2.0,Kwwxdctulpjxvmjgyrmvqofxfqstdxcacvuaemk,U,24.0,303.0,Target,0.0,488832.0
Uhh8834,Uhhlzcuzqhcpfsqjjtnhfaskwb,RI,1-117-175-0676,United States of America,O,MSOJQOLXRXUOEBMRRVTWGBKMUZCCH,,akjjgblgysacendunnwtttchsooozxlxblwtkvdyhrsrtuoarmxwhhxiyyrfcxobzebzwxfkqzogfi,3.0,mjdgelhnvehtnoqvkixdmxagbfgwjuksur,M,35.0,364.0,Amerco,7.0,3645703.0
Mrr8835,Mrrdjkztnkaxe,IN,1-286-501-0529,United States of America,O,SOZBJQLDREAYZZOKSHDBSEU,jijvi,jqjltqbwplvrruwmauynupvbicfsgnlxbgsqlq,4.0,Ngqipmzgowpqectrmdtgmweyovrgrngmt,W,70.0,,,4.0,
OQB8836,OQBNNEEWKZSBOVC,WA,1-649-554-3066,United States of America,O,Wjgixfhduoglvxlzrqr,cmnlvcgbncq,SSTVIYAGDXOTEIVVYDJAHANGNYSQPLRKBGDNDPRWNBBIBZDPQBUPQGMJFEMYKG,0.0,Npplofopgjtkvqcppkbtvb,W,69.0,382.0,Ferrellgas Partners,10.0,3225535.0
EUD8837,EUDVHPTHBYIMKCNZSBNRN,OK,1-407-337-5720,United States of America,O,ogonemvybyd,zujeloxei,Yuvzthrhqhkxzhqipkmmodc,2.0,QBZLOPARRDTGIAHNVQWUPYXPLWBSXAAHRLPLENJNBPGSDKIBIRFTHSDJHUMP,U,69.0,342.0,Computer Sciences,5.0,2167194.0
jcd8838,jcdlceotbdnychoufxuqvgulwq,VA,1-077-203-4853,United States of America,,Asdzzdqybjuzrqlwr,Sfhwfxxmh,Crlbtndkjfggfnqptggqtpkkjvdubzvnuktmuueqxqacjkhuyessthdqrxhkclpfkeuuwbhgdrydvo,1.0,MQQIZHYZCFMSVGZJWKURKGLEDM,D,58.0,437.0,Coach,6.0,941869.0
Syc8839,Sycgxvkcvevms,VA,1-484-629-5689,Canada,R,mlfmqwbwcxbkxvpmxm,Dydxwez,xvyopaqejlktuxlowmytuvcrqienoj,5.0,Crzsuvodllefvkdiubflgpvhjyllkyzpwwijuxhcphpmm,S,89.0,679.0,,5.0,1490723.0
sho8840,shoiryhfdhdfqw,DE,1-997-986-2865,United States of America,,Mggxvohnziyvywxbqknngxvqthwt,Brckpgivoim,eatgolrhl,,Yfzebjfmvmxehqwhmcfiarwrofgneixheklljdikfi,S,74.0,304.0,Xcel Energy,2.0,1653781.0
ybe8841,ybemhexgfkcaauozsntrfacqrrcgr,VA,1-654-806-0353,United States of America,O,sstnhjchtudpmefuwzxenoushxwth,Mvjxasjai,ljpjbnqirulgartlwfeemjcgjfolqnofwdsriwrupdlgarezzqntxmqxbeknaybiiwfmivc,1.0,cqgajxwonexpmzwnpbzmexooftqcddf,U,3.0,755.0,Autodesk,4.0,3539106.0
Awy8842,Awycoahvxgilvtcbpmyfofhkhpk,Prince Edward Island,1-267-073-9280,Canada,O,jqccnfaotdfgylvzrvvztza,XDTDGDBNHYST,Vdguqwudgnwnesxoewrtlgifdqbvfxtxfjuvgblbmrcojlrea,5.0,lerdvmdlcnojlxdbbhzfzvuteknvuhjlsbfslzfhsospkslsjdhelqxuqjo,S,12.0,650.0,Fidelity National Information,5.0,1449227.0
Lke8843,Lkelxisfmjfpdilcxqhm,Quebec,1-978-405-2313,United States of America,O,Pgitmqktimxvilsgdq,zddno,Iuaumkf,,AHJBVJVBWHQOTTOUJDTYEGWBBBGCOSKHILMHGJJMSGVMNHTDNAM,M,64.0,643.0,Harsco,2.0,1867516.0
apw8844,apwbitmfovcnxnqxrhcjdegoktezl,Newfoundland,1-909-799-1429,United States of America,O,Oyqezoeuodvwbztlb,VESCUKFSTT,vrvtchrgetvwoxfqsluwnfpmrnlucj,3.0,Tdvilbagcmyrdqavzujerhuquhblmnlojdqrjjnzuflflksplbthnp,M,73.0,571.0,Reynolds American,10.0,
Wrs8845,Wrskogmtxqruii,MA,1-440-127-2755,United States of America,O,Nwurcyzhentdoilmtxsdgjxkrfvpe,carcxlp,tllaalxcnbrjztdvhmicqjqdkcputmhphfe,2.0,RTOTLRBUQPPJNB,,79.0,848.0,Nike,10.0,2351975.0
WLN8846,WLNUFGEGJJOKOEFDHEHVKLWRRMH,KY,1-755-305-4980,,,IFRNZWKUTFGPIJRMIIX,Kcqczgmy,kalrekqxazwcisonimejfidvxmjt,3.0,,S,16.0,753.0,Activision Blizzard,4.0,1587842.0
Cfz8847,Cfzqtt,MN,1-253-932-3146,United States of America,O,dpuwwnpamqczucvhecjvyihxhd,Crftpp,FIFPOTJIDFMVCPUIOGSEOBVZNMEJRAAQKKMWHDTFJTCDHFNTQSIKVRU,2.0,yipkppzrnefvtdfyqeusrhpsnkvdecayvrffwkpydpvjejfqkttlmijzkphdfwwvolixydkpnlgvg,M,27.0,390.0,Union Pacific,4.0,1987514.0
Vvw8848,Vvwlibwhduysoqgzctepzubefa,OR,1-638-215-2349,United States of America,O,HHSESJJIKFNXPF,Mapcsjng,Ofvcyaqprnqxyloxvlrqpsonizmxhufdeesmuqvmcfbjhqbpbbnpzpjbbwu,4.0,cafgtdrghevupkomaleusrpaxatxfulockswmcinnwkykycpcxoninilbmsmebjblc,U,30.0,654.0,Penn National Gaming,0.0,265192.0
llc8849,llcwewbumwoldwdttwxhdrsxms,ME,1-713-121-3708,Canada,O,Dwprvsyjr,Ufybdme,GOZFVQWVV,3.0,Bzpchsaaplwikkaosy,W,79.0,309.0,Energy Future Holdings,7.0,925881.0
qlp8850,qlpqx,CA,1-792-233-4441,United States of America,O,isvzirsytcbfqbita,Jfjimb,lqqflmldhsfdqizwycqdeee,0.0,HDGEPIYBMADTVMGHKHUFNRTWGQAXYYEGLQHWMPBGMDQJDGLQZ,D,61.0,834.0,,0.0,
SQK8851,SQKRHJHENYKXYPTPZWFICWFRRCTIPA,WI,1-141-417-2894,,O,Ixgpcsqybgcbpkzrl,Zcuhv,SBHTZSNOAPJCBISVDRXMFQKVJDCKFLUXZAEVYAFWMZWAKEIBKUF,0.0,Byfangjmthwerkgxinctnbimouxuqtsjhewbbcjzlsdutbhriektuurznvetzxbwumdqbivfndqj,D,,828.0,Time Warner,7.0,2568313.0
gol8852,golrdrpundo,CT,1-197-604-4412,United States of America,O,qccqnqggesid,Urkgtr,NYMJFWVZGIDFRJAUUXDERCBUQJAWIPJRCHCTAINNPNLKDNNZDNALLKBTGH,5.0,dqbyrnabyifdlpxzkjgarxjjbsthvulvubjxevmlevhmbj,,67.0,601.0,Vulcan Materials,1.0,2374752.0
IDD8853,IDDOYRRLCFFAJQBEPROGLPXIPI,OH,1-397-297-8298,United States of America,O,ditfijlfmrpcbepvgurjlrsrpd,Mkudnjqjj,HWCOMGBMMVFBNSGWUZLNKJIZECDEOPQJAPIZCWQSCVQAEXWYJNNEHJAIZUXDZDLQWHHDBORTSSBPEJ,2.0,Gduagvekjrhjtrniuzzltvpmqfixmggskrdoqkfjxxa,W,32.0,732.0,Great Plains Energy,2.0,1847435.0
UTD8854,UTDRHPBEOO,Prince Edward Island,1-903-295-4281,United States of America,O,KMCVRWGEH,Ujipppaf,Rxixruzdnuwodlhpmwgalqruaa,0.0,Pmujqfdeesawfaartxctjvguycmkstpyjnyueitoyhnrqjkputgaubvdic,M,13.0,583.0,SPX,2.0,2736541.0
Pds8855,Pdsqklkakihqgxemmpt,Alberta,1-978-235-6639,United States of America,O,Prnefkja,yfrepog,eirqwirokfwycsrlpuxujfiiszpswggujqswwbfoan,4.0,syrnfkhwglslcwl,M,9.0,406.0,Erie Insurance Group,8.0,3405429.0
OKE8856,OKEQNKDKYPRKGZCOR,MA,1-574-044-6737,United States of America,O,Qaksvaejvasekzhaqsit,iorvgqihxw,QCXGFPDPFIEOCAOGKCDKIITCBYYHECYPMQUVFOABKHSRX,0.0,Liyeqwavqusaqwhiyaxixhsoti,M,13.0,761.0,Avon Products,0.0,281817.0
Oxt8857,Oxtqplapx,Quebec,1-607-834-9483,United States of America,O,Jgvicwo,Mjthfn,Jikmtwiiwanzalphbvayqruezcfhlalpsrtzndqascjtjrulr,2.0,Apzvwcimrfghqrgnnnlbjlqnewdkgpaz,S,41.0,584.0,Complete Production Services,1.0,2973782.0
Ldf8858,Ldfqgsobojiizjqimafgfjbxxpi,NE,1-407-466-2322,United States of America,O,LKASYOSOLFBLNPZAKGI,dokahn,uoeyateigletwinkdtjshg,4.0,Yemmnhiivkaibjformnawionief,M,72.0,,Maxim Integrated Products,3.0,2359057.0
KCB8859,KCBLWLMT,NJ,1-215-982-8704,Canada,O,xjxrbbwesfjxuqfirxrrn,,RLXCVEMYHOAADSL,2.0,IXFBLFNAUWBPLDAXHXBSFVWDVHXVJQESWXTPHPEHGUIGFZJQOLSWWJMSV,S,99.0,557.0,First American Corp.,2.0,1143360.0
qnw8860,qnwfbnonfvekrojllg,NE,1-464-581-2747,United States of America,O,Tgnzrksnnycb,,GPGDPVUITEDHGWPBEHSFFCWAKJKDINUJVBYSNUKRKUNKYCQNQJAKLPAMWNARGLBAJM,5.0,Ljreepzmoivxvmpjahnciwdafikblafslxehbwcdyoxzfbowesbiopgfoavldyqdzyfhklicha,S,52.0,614.0,TIAA-CREF,9.0,3013913.0
vnx8861,vnxavufsjgo,PA,1-334-528-8457,Canada,U,Bcbpcbfaqqmmzcqzhgwkwuzjse,Jfdkxhhbqnec,vckwtmimfpbupjafu,1.0,mxhtmnlicwpgebqtxyfxalbmupbufokvbziqnolnxhrgrrqtfkoimsifwxrxnhvspqhwvrcsyeuwy,U,21.0,409.0,Jack in the Box,9.0,3198133.0
TAM8862,TAMJUPBBDAAUHENNQLDFLQUX,PA,1-086-268-5102,United States of America,O,Regikaweo,Edofkcboyvtg,BCEOVJSEKYZQ,,pmhzgtlmhlkscwogskzsmrxqcbpuhasyirvdryeyrnldgykd,M,46.0,558.0,Penske Automotive Group,0.0,196221.0
Cue8863,Cuebhqiwvjanwcns,MN,1-163-262-7535,United States of America,U,LAKCCESLFYF,rqlwvdtub,RKOAWAVNNKMWAYJIWSQJCOYMYP,3.0,Kfjmhlfepeambqdmbplkmtdkkhiutmiwogzcnvucswokjfebibkou,S,94.0,849.0,Hartford Financial Services,1.0,3416100.0
Zzg8864,Zzgpholigtmeuc,NM,1-963-848-3085,United States of America,,Fyfbicamwgzrmozswdtjyegupg,knujsqxtkkse,trzgsuboyvttjugtpqztnwimxgkpbfundeumwfebofkcpka,2.0,reovjpubjyephdmysrhlbofgjfxqjlziktmqhumbxhhoifweoloitzgudgnonvvkxbe,M,90.0,768.0,Motorola,8.0,1634413.0
Hnn8865,Hnnpcwlgyzsmx,LA,1-024-886-4307,United States of America,O,ciqghwunfpigozyeejlcokbmf,,Xxdsesxdatdbxakedxyerxhxvcjgjtzzlhsaurskqbjvgvtejolpaibzlflkzvnh,3.0,Vhxszbfrzlelfyccvnhlbcaieuraiyehvzfamjchtvpwrssgzsimhux,M,82.0,451.0,Exxon Mobil,9.0,2611624.0
Ptl8867,Ptlrsal,RI,1-026-029-8812,United States of America,R,Rucnglkmmt,Cpprtvaigpi,ukcnjwhipcemwypvpufdwnkefyutcdftkfccwgnmtol,3.0,hlkqyfprtdlpxnvitxj,M,91.0,386.0,Administaff,7.0,2236011.0
Zsj8868,Zsjmxoxwdujuntiowqavspn,DE,1-618-277-9373,United States of America,O,PAKBNLGPWOSTKLZOUWKMVYF,LAEIIGVKRY,HJVPYH,0.0,Cgnuxqccchy,U,78.0,,Harman International Ind.,,289052.0
Qso8869,Qsojdckn,MN,1-519-193-3062,Canada,,Ecmnuruietywlvcqrqm,bplppvztu,Zhcooabdhvncftjggtvylxuaximmlvqkwoqbgzhrjldgionltkahpiwf,4.0,Mxglhazbsvjomgryhcanfphfyxhsmsbvkqtqh,M,90.0,593.0,Reliant Energy,8.0,3837240.0
geq8870,geqvoepozzoydknjwifhndfflw,ND,1-298-167-9421,,R,EQRBLDLT,Qqsxhhi,Wfmswvffjwpvplxheuwyrpnwdotdfbdmesqy,5.0,Yxhcvkticaixeyfstygwvhfeepumcxntttqzaknqjwusyymsbe,S,27.0,712.0,UAL,5.0,587454.0
ubv8871,ubvcfescnvjcfynrgtvsexjwe,NE,1-881-277-1678,United States of America,O,Ewegsybstpnecbttyxgv,KYWZURM,Ncvlgsbhgbgjyybwdwzkldlftlybzfrdfowjrzzdkqjsuuponqswnaszpkhduyqglbanocrvegmaon,4.0,Njywfgslybjfuhktlinhtrrxzddjvtlbtkmvimdogjfdgbkzxojmsjruozpraplrzobhovkfapbjjex,M,12.0,680.0,Warner Music Group,3.0,1442966.0
Dwo8872,Dwotgolswsgbbrli,UT,1-179-545-7465,Canada,O,xjlqnlgtmeknomaijfcqyii,Lxhadl,Gmxfw,5.0,Gbrpomsxmxahfqicwrmppqknhjcaesflvxylqlkigrbirjdhclhyubxwpyemattwpmssdjc,S,42.0,606.0,Icahn Enterprises,3.0,3965825.0
MMH8873,MMHNPDSWLAQRTRVOGHIFGTMUT,WY,1-985-448-4351,United States of America,U,Dqvhxmqdmbylyc,Vddpacdms,RMBUKNGHJBPSKKWMEZTLIRWZNGGCXOCPXMHORLUTVFZIOE,2.0,KOJBVDTPIXLLBRFAGAEONBYFPJWGUCHXULTBL,U,63.0,754.0,Cytec Industries,10.0,1075557.0
Eqb8874,Eqbnxmxqmgkubqfghkxq,KS,1-857-486-9272,United States of America,R,kpcckatwnihrf,XRESL,Ktqrefkdomiykl,4.0,Sqaqqdljhnchxiqpesvsvofrhcqlehaabkjw,,52.0,496.0,Frontier Oil,1.0,184885.0
FGE8875,FGEWKGTMIGQRG,CT,,United States of America,O,Qaxhvdiybhxftgtczyliatldnyl,Zzndpcuice,Vwmmhxdnfqvcjxtrjkopbfmfkkb,0.0,DKKNKDXJWUDMINIYFNOGOAATJOQEBCOFPTBUIVUIGCJXCOSLNKKTLGTAKVGSHVCJDBMQT,M,1.0,500.0,MeadWestvaco,10.0,1471024.0
FQH8876,FQHCMXULOEARGMTVVMHWJUNHTP,MN,1-182-762-5633,United States of America,U,Gahrajcdbexzyuaeq,ukexn,rqepamufmzhsrubnfymspffjsszbrhltcgontauxlqqfnrcojxrc,2.0,Amdfteo,M,91.0,732.0,Autodesk,5.0,2367831.0
ENZ8877,ENZLYUDAP,Prince Edward Island,1-532-976-7047,United States of America,O,Mimts,XESBWHREDO,,5.0,Gmmhdqlfqzydk,S,45.0,720.0,Nordstrom,,969844.0
CSL8878,CSLPSSHYXZTNVXWQYOUGRF,NE,1-506-846-4911,United States of America,O,tyjjuiobtivefrhscgpcvthga,kvvcoq,Afafewsabfpsvgaxniwgzwbikcepsradhimbcahudbvpfxwfjx,5.0,LTDIGFXOEQXAQYNIEWMNTAVSJZVYCGGKQ,D,60.0,817.0,CC Media Holdings,,1306276.0
DYN8879,DYNGYJQKKXVU,MT,1-814-306-8730,United States of America,O,WFBMSOZZBSJENNGEFBDTFKYEMA,Yppaxeteykuw,CNFAPGGLFJOCGNFJEHZQSYGQFHUFJGSXUVUYAPQUKOGPRFEBPJMFVACGPZXQMPAJBKQQGUJEAKFLMKO,0.0,Rtmejggolnvxgwuwgujbjgvotwkpsbndwejvbsyfcggpnfpkeyyzydworudsqwhbszxgqhfnj,S,81.0,,Southern Union,6.0,
OET8880,OETXRDKCJFTRQUEFSLQBIV,IA,1-099-373-4276,United States of America,R,Pddxmafpoohhpvhp,UHBPEHTP,OORBWAJGLVEWTNEQEHJBBAAJPGXWPVTMMJHPBC,3.0,Dmaqprpnsdcqjqtjptzkcu,D,34.0,573.0,Polo Ralph Lauren,7.0,2459848.0
PMI8881,PMICDMRLAZOKCOAPXMASWFAWO,GA,1-206-982-8100,United States of America,O,MBVCHTXFEQVDSGKHLACSJUGI,JHEDMVNPIJH,Ovniuyzhzspxwhtyiwsdhwovrcdsrkmaxpavlawxjqqrktahorosychjffv,1.0,NDDEPKQGLDADMIZROIAFQBZIZESCYRUKHOLSFHXZFHWROGYAUDQTJSQVP,S,80.0,784.0,Graphic Packaging Holding,10.0,1141839.0
EMI8882,EMIRUSHUJKZHUFCJJINQ,MA,1-786-406-3178,United States of America,R,Bugugdeyiboezjyddxuvzhmxtmz,Rprfwlkk,Vhwyrbwlpulyilmjhrchavjrinkregzjikecggxtpiqdnuuwmetyoqxhs,3.0,Dwiumeuqiveqryurrofnocjrtupudkhxbxdxkttjjtebrvioypno,S,33.0,846.0,Fiserv,7.0,575547.0
iis8883,iisxttocggx,DC,,United States of America,U,wccegnbrchjqtriszap,XNAINOQIPKZ,XLKDSBWWAGFBCVRTPNQKJZBB,4.0,Lmquequoqesucbinpctkuqokhhoqukbotbaqupkpeubfmsjidqstca,M,83.0,404.0,,1.0,1998526.0
Nac8884,Nacskngicvcbct,IA,1-871-210-6439,Canada,O,EAMRYJZJZMIUJPTVMRVWJBDQBT,Ksrero,Tlrnpfcboacfevukb,2.0,Omnofbqotsrtmqzceqrbyrv,S,64.0,682.0,,3.0,3323737.0
Lgg8885,Lggapjcuuyvgqwhyxdczhxdcjfkhxr,DC,1-524-091-7799,United States of America,O,Axhkrwvowiepgrhejdc,GSWDJPR,IATZJQSEFRSVMWIOYFDRBNZEKW,3.0,Ztwhttggvcmqejmtksovbhurtjztfztyencujpmhrfzlpwmwkalwhngotlfbmds,M,27.0,806.0,West,3.0,3490733.0
Tmn8886,Tmnhdhiajbewxxsaic,PA,1-030-583-2951,Canada,R,HIKUOTWLSAES,Vkbaodntj,jkqxanyzarwpbboblndcelzrrrxpjzqtqxhninnyomwgtioexgwkvnzixxluollwaoc,0.0,Sspxehdkfqsbtipwcsumwenknobksukswtbkbtjztam,W,93.0,594.0,Ingram Micro,6.0,3011197.0
