AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,Gender,AddressLine1,AddressLine2,PostalCode,City
Iis5002,VLEEWBTX,63.0,,M,4.0,1.0,O,Iisejjmsrjiitb,378.0,5.0,M,WFNBUSGHKUUMRBBCMUBNXTJABAYAEIWQFNBTKLRYUWYBQSLBVGWLLBRVRULJDHFZTTPWHTEUYHSU,RWZMIKXSPGUYZHKICHIZVCNENPSKFLMRMFZGZJODCHNRWHDASHYSMIOXYYTWWQLSTUWQHKRAEAC,ubjtvyq,St. Petersburg
VNP5003,Dwnaojtjecrfzimjttwjvsjhbf,87.0,,M,2.0,3.0,O,VNPHKTDVBLCPD,315.0,0.0,,Xhkzhveqegqvxfonqqismuiehmckqmgi,tmyuiebnnjconrzvgtsmcwhpnncfyvkmpgnamx,Oxpnjbwy,Brownsville
Ewh5004,opoyzhafphezxsrbnuoq,68.0,F,U,,2.0,O,Ewhdacycdotgaupurvagamiow,,3.0,f,dbsenirpwbxpewnaifjfretspxhbzlhnxywyjherwbeeuhzhjknzdrmulpwubregvfoad,Ksfvvyvudigxnqxeayoxnpjlz,asdmjdbzqah,Cleveland
Obq5005,NJCLDDZKOU,97.0,b,S,4.0,0.0,O,Obqsdkrfy,320.0,1.0,,QIXWLDUJNTKGCELLGDUBGBBHVYACMRTUD,Nadaacaekroykljwfrcztffnazdbpbbvzaxttsiwehvotrwadoasildbeybhhnopdzon,vntnsmgdvrx,Hilo
Bts5006,dhqelwt,90.0,X,S,0.0,1.0,,Btsrbbthfofqbqy,620.0,5.0,,Cxbomevwbgnmkuypvrkunmrbvgkxcgpisp,Znorgkaojwbnlrlwak,Qsbkuascmzp,Shreveport
Snl5007,Ksdfelqqdtytiadzgxbvdtoklsefof,48.0,,,5.0,1.0,O,Snlvkmojenwsv,763.0,4.0,,dwzkntxjjyoiesfaixciszrlzeduvjjcuqhlmanttnbyqnofsi,Zbraumzwkqlqfkzkvoakygkmxbyccvsbvjnuqogsurdvqherhuvxte,Sdmlcrsjkaw,Rochester
oqj5008,Aerkjuyviqcfguiavareavptuvkfh,21.0,E,M,0.0,0.0,O,oqjmnyqcl,498.0,3.0,,yeswvbdqsgykhywxdwjwmbnpenerrsdek,Qnshsqyjwdseehwmmdvwzcgmztaiweixqkycwlnkjxgyctckswdwmwwx,Ssbkn,Fontana
Ezm5009,Ktogmjvjyfcencesoanscjgl,65.0,S,U,2.0,3.0,O,Ezmult,644.0,4.0,,Djrczbwlohtmtpwbujaiikwflzourmzvriqdolw,Jfgpiypdsyfqeubvbvry,WQFWLAMUZ,Torrance
GBQ5010,Xfimxnshskwfow,,w,M,5.0,5.0,O,GBQUXQEOTTTZFVTNW,789.0,,,Qrlybenrypoulkitplkcbhnfawbusdthfkttke,Npyhteoilspdyzrihalisvdosszzuftkvoivanzoyorgmacllctmivnadtontp,FDKYEB,St. Catharines
Bej5011,xqlmhes,90.0,,M,5.0,2.0,O,Bejzekxzbo,762.0,5.0,f,nyevufwsvkfbifgcgpnzmpgxwitvtaz,Fdcammsfppbntrscygwzqwcnovmjhldhpyqmtdmnllknpdmhdisdnwusowvelqighk,UERXNGAUIB,McAllen
Eka5012,Cjntttmsclgzdapnkrtmfccmmte,14.0,Q,M,7.0,4.0,R,Ekageekdifezbxeeglxruymd,816.0,5.0,,Mqaogsokuhthqkfqgxtfklcskjiovrgsbmpqyievpjo,rxvmaibaoxmshvtxseftrurssyjsbfjxdnflcsn,Smvpydg,Columbia
Mvc5013,EMTEJMRQXQWDDDMWUKAYUSQ,40.0,,M,9.0,2.0,O,Mvccqsrdgozcaipmnupdwyoyyo,448.0,5.0,f,IUNSJQCEJEX,HTKCDVBEXDHGIRGNZHPJQVXWIDTNJKNQZGTAASIORARDYBJQXQWXMCV,,Allentown
sig5014,xbxfktboagnlhpfejtonjdpuhu,82.0,,W,10.0,2.0,O,sigrdsxxahldoxlyfcqwo,718.0,0.0,M,pwafosstwyzzagtrlttyrrjpxynwoxmdebczmvzqd,Upssdgbthqouuxxwwcvunuerqqjrrstrqfcbtrmafclkzfuqfkpaizsfuzntsxrebntvs,Rmvhslbfjji,Moncton
RUH5015,Bfedclypildmgtuinoxj,52.0,l,M,3.0,3.0,O,RUHUHXEZVDPHFI,588.0,4.0,m,Dudrfejvnhjgchgrvppghuiamdrqugbcdhnnxbhyuspshxmgsutnpvntukxtzltx,WDZQOZVUZNBYDZWCUVNMCOIMRWXSBP,Uxyeinlbozlh,McAllen
Qql5016,Cigowzkzpjhnazwcmpxoni,81.0,,D,1.0,2.0,O,Qqlgytauxsulxx,789.0,5.0,,Sqleobbftsqvepn,EHVSCCFFLORRSOWCEUHYTBYMPETUBJEFWGIUZRMORBCOFTZBKOIPYYIOX,ISIHOZDZ,Burlington
sir5017,QMUVVGJUXFUQPKFOPSVMNBSEVPBKU,5.0,,M,9.0,5.0,R,sirvppydetivd,513.0,5.0,f,zsmwyifbkkixddnvvbqmnmejgjdwhdqrtfahomeswvostrmlhklvqsvwuwcdilxyvspowuqsvrk,AJPJCFOOMCTCRKWTFYXSJTGBPZPW,Uulrhuoz,Mesa
Vsb5018,YYFSXCRMPMKJIKGXLONLTUBWAT,70.0,L,M,8.0,5.0,O,Vsbdkfwemgizojjsrwrejmofcn,390.0,0.0,f,cpfyrxphdgaorsyukiyfiqw,Vvexseadklnwbazpjrwnjjtoitqrnniwbjrgaqrfidwjzswlriqohorloiutqkwpryse,Vvrvhvenjatp,McAllen
Ebc5019,Cestapadctjnyvwjzpdpqhemgm,55.0,,M,5.0,4.0,O,Ebcgy,739.0,1.0,m,KYSOUHVVNQCVLNCNCFL,TFKSPFJEKFGPCQIXXMDOHLSYK,ubzgji,Amarillo
Der5020,Irpagvvgaehxrpnridnnbhxesaqzrq,35.0,,,9.0,0.0,O,Dernorj,820.0,3.0,F,Lbfgfdvabvoxptxjswfyxupjtglertxrgfexzsqkrnemfaipbzlujvyemzvexddsehxll,Dctmwovngyppwsdwnmcfuknnhetbfgduefjgrwqwkpyhrqzcdzlrmljab,gpbhbbf,Santa Clarita
Wib5021,Akvreq,65.0,W,S,6.0,4.0,O,Wibiokxrzjtbak,681.0,5.0,,Ouxlastcnqsfnuxbhvppmidxttziiyzjogsjlikupgmnnuqbqwhsempg,Prvwjwkrgs,Tdooqfxgenb,Pembroke Pines
vdq5022,evllmslcjhrtquhererd,12.0,,S,10.0,1.0,O,vdqyxzinyzqwlkvjdcgqkgydwcbek,393.0,2.0,,Svafsqzajpancwzadrkpiwzqdqjqfoleewenuzfqcrzadas,Fmzyoqcgbbshczuvvtsirmqeuifujrjggsvmawtxroecagogazfvpbgxa,,Knoxville
sir5023,Ldnmljicr,17.0,,M,1.0,1.0,U,sirpinxsw,451.0,5.0,,tyfnrkdehbrpipzctrmckhfpmapnmlxgqgltokjvkxofoceqpmqvknebtglwn,tjxyzpzogfhgtridimfgevuddtbftrdohfpwmdkxxxqiavdbsuwbrunubdkp,,Sherbrooke
ifi5024,Afcocilsdvdvigllnuigoev,39.0,,D,2.0,3.0,O,ifiskvlxvorumoxlrqletje,616.0,5.0,f,qnxkmhzjzrwojegjuxyyoyidbksekaexkdbcfixytetjorheoojbmihgjllblinsi,Bumummurrwzstedhkanjiftgheyuijgxvlxasobpgjlaarvuqzlbnmzmqlwmxwoolfdffucicnrbpuci,Uuckkp,Providence
Mev5025,twjdogyyhbaubehjwqhxgnmxgfld,93.0,v,M,4.0,2.0,O,Mevvfgsdevegzkqhgutwvtg,471.0,0.0,m,,FJYWQISCDSQZSCUVPYDDAWDYMISWWIIANWOSRMRYTYWCUZJEKUKUKLHUUTH,UZHPTZLEICW,Burlington
Szd5026,GPAOXLOMZZZMJCUBIBT,13.0,z,W,1.0,0.0,R,Szdmho,688.0,1.0,,Kdmhghatqgtbvzxairrpqkzoffjpz,Kkfkcgwatonlbr,Wgaovyjb,Charlottetown
IYA5027,Xgyokaopellnu,69.0,,M,8.0,0.0,O,IYATCOZKCYJTFXUI,808.0,0.0,m,Prwycyrqix,Yvffytumcjscvyrbrfdjsbxbovthmpywxakwklhmwyljtdjgjnlfnrzfopulonl,XOUGFYKYTC,Mobile
Odt5028,Ihhqpvztbvamygfcs,48.0,,M,9.0,,R,Odtwiuhdxwwklq,455.0,5.0,M,rtyvmlzuznrnurfjabdysciqxakbwdpcb,hmrbhaxxjoghby,SGZODHFSXEM,Tempe
Mdd5029,Cvxhkbyhcyo,19.0,,D,9.0,0.0,O,Mddxpn,684.0,2.0,,KKAZOLLEYDGBRHAVDILXNSXJGLDECDUAFLICVIWCPZMQWGEUAJSU,Ismshixzzbzslfvscufdkcs,Aaohcctjbo,Evansville
YSQ5030,FUVAXWIDQMCTWPGTNZ,67.0,E,M,2.0,4.0,R,YSQRJLRMNN,789.0,0.0,m,tbtlwforijnmpfobjljuqjnfupclbakem,Tscqhnowsxfikuarvmyhqktsmtfkbfogrrybzzfcbtuikiartfebdipbdlhhxpidkkkanjivf,saalrna,Rockford
ASQ5031,Nhqbojrzzxv,21.0,c,U,9.0,0.0,O,ASQIDPBBFNPJNVHKYFJZSUY,831.0,5.0,,bsbkkpihtblcmxehfyflokaiwz,Cvuyaychusilsqfhqhvxrijllhumqjipoaocrispybdquqakzpaotolaslaltckejt,Fhnnxzcn,Dallas
jcl5032,scaocexlrwqtdzvpj,77.0,,D,6.0,1.0,O,jclvzqookpkveyrlfsb,517.0,3.0,,ftvahvlhgrvjgvq,Qjwbjhwatfu,Qzhhcaipkto,Las Vegas
kcd5033,Mrqhupmifnhwfp,84.0,,M,4.0,5.0,O,kcdtskbkghyypnbuqhjvitwfpyx,382.0,5.0,,Irscerbkhlvzzpscyplfowugvapwtvnlofibgieefu,UWSLDUQTDXDDAHKOCKVMMQRSLZJTINXCYYUENWJKJOFATBNHWNTVIORQJLQJTLLLUHLRUHODVDRRKPT,Qzckphljpx,Huntsville
Tvu5034,jeaxbpeyzlvapyucekiasferyhk,,P,S,8.0,,R,Tvufeidp,691.0,,,Kdrjxbfssxsvlcntlxrtsflpwfnnvxvjfrjrqmspyrsgqahwhwrsdpsodvuwvhfrghodgs,Imbjbjyegnjjssdfepibxdtewxysqltrb,Ksywoiwwnyp,Palmdale
TRE5035,ikoilozucibzedpcbveecsxmpnjpgv,3.0,J,U,3.0,2.0,R,TREHRODWVMNGWUSKQSQRZ,357.0,4.0,M,Jyveesqewgxpdcijwgfefpousuivvniejmelififugc,EAPZEXMPYCKQRVKNJFXWQBOWCJMILKPXHZKRXALCMBZMWPMJFUJMGXLVWGJXTWMGS,DDXRTIJPH,Lexington
Iaq5036,Xevlystcfiicinbjipdhq,13.0,,D,1.0,2.0,O,Iaqvgrblpigtkwxpkdijfnupddp,652.0,4.0,,Dmaoujiksenxxiyxgwxdnedf,JECQRRCFPYQEAIZLCRLABQJAOOYZ,Tbchs,Chicago
TYW5037,Bclzwldkywpjwnaabzwscbydxnzfki,43.0,W,M,9.0,4.0,O,TYWNAOWPJCOGDSITFQ,494.0,2.0,,Jdijqpikhebmmihvhpxndhsuygdqzfeztpxyzyfxqmvutobtdaqqcpsut,Xpbtwtjwbrzjegxtssnscinotjwvkynoxeimngknazbxsohkxlu,Taeepaeqmwcm,Inglewood
lvq5038,KEBQWFLNBYSOKVZHSCPIKPGV,16.0,R,W,9.0,0.0,O,lvqsnrrvwj,832.0,3.0,,Xavlfgzjup,Xdhdlhumglrraqkjpgg,DOBYBGTX,Cleveland
Apm5039,dwnzrezeujafxdgs,46.0,,M,3.0,0.0,O,Apmzrwjisdqozjymdwiznrtydmqyf,574.0,1.0,,vouinmoovegjnlenkkttcnxacncotjkokqeflmlufkdcyigpmhzfzomgruqenkzgeji,ZHLTMYQEMOBXDUTKRFMBWNGSUYIOCSTTFVD,Rvzwdjqlduil,Fayetteville
Rrj5040,Qtxlucfceownrnhzfagvx,44.0,n,S,6.0,0.0,O,Rrjnfyndeexffnffoo,412.0,2.0,M,IZVXEFAAGIMDFYLCQUTZSLDOTDZQLBLXXPDNFMDSRDGCKMNEZFXCPPQJ,QHYWMDUSUVZVJVQYRKJTQQLDRSEKPQQGWLEQNFYKNFPQXHRIXNKYTOCOYNMIAESTMVDLQDTKHJ,shdxbruift,Birmingham
CIX5041,pooylsnhihqm,22.0,,,10.0,3.0,U,CIXVXUQKYBTKUZKPSTLSU,,3.0,M,Sgjbrwgzbseipyemgbckpoqtxnhnhhwqqxfph,Jcrdsizooakdqnsheclfqbwpgnefjsdsjovoopnzmcbjrczajohidqtskegntmixffd,kkqoiktvcj,Philadelphia
MSI5042,Yerpkqtkzgmriuygecjq,89.0,K,D,0.0,2.0,O,MSIFAWPCXAEKMUOVLGQIJZPKXIVH,379.0,1.0,F,COZIZUOLFRFCWOFTSTTBOIUSBMMKAUBACBKFNNKOVJUKDWUCKOOMADVDLOECOOEWLCYKMUYYGF,Liabvakoasniphupdnwaxerlvxsjrzfahlm,QDVNVTDOX,Oxnard
sgu5043,Srwwvuixhagj,85.0,,M,8.0,3.0,O,sgusxexiedwiizbhpjohdaxlp,652.0,3.0,f,Qbtejxpgafujotfispefihpdqqqdvbyecdqoogvw,jomytatnwflbnwemdtjvslctjhtakgw,Bvazyr,Concord
xtp5044,Ekxytovqavuzmguwhogovrfqpxp,89.0,I,S,5.0,2.0,O,xtpnwhuwgrxrigkjbpkif,849.0,4.0,,Vsgopyqtntdbayzwoxewgcwaldeeualgphbpwdvaedalwpogdvdfstxfvopa,Ijpxbyoqjjgacgvyqpsakiefkxaphbsdr,oenncncmgee,Stamford
Pop5045,ioccvzpjebmrohjz,80.0,,U,4.0,4.0,O,Popsprghwu,799.0,2.0,m,Bhbqowsyzkmmehyammoggzxesrjvsvqqvxrmjyzgrgjjkdecsqgpvciniancmxqrigypubbvhad,BRLOCGJUTWDETDPKENCVDJQQRGKBGWTSKIUYIHCWVHPUJ,Zqftenkuzwln,St. Catharines
Lrg5046,wjvadowpvydjlvphvbdszmsdhsbdj,7.0,,M,0.0,1.0,O,Lrgcofctgwplwqdavsdxmdzoal,304.0,2.0,F,Izicbukdhrqhqipgwbimosmhqcdrrkbbuofuz,Xcdyepqcqorrdpibedjefqdmxcsodwlinz,,Lubbock
Lnd5047,LMIEZAUHKXJ,11.0,I,M,4.0,1.0,O,Lndvdmpmfxetmxwgehhwefwcyqnyme,,4.0,,cxejsnhwvrqnyunaawidzeeafnqnnuiwkljxqikinavzynmpbsudwradwfoghnlnexycbnjgncwnmvwi,,bugpj,Grand Rapids
Qaq5048,jpnpmxcysoxyudjrspqvbc,52.0,w,S,8.0,5.0,U,Qaqhw,809.0,3.0,,Mosgkgmtosgvedbabulaolqhlbrg,Olwoogylfsblhpigsgnnkxjsjwrgxhacbgxikeiejjwdxmnvmeqhoarltsamlvl,nkyfokd,Philadelphia
iop5049,Daxidfidmmmqhilcbg,67.0,,M,1.0,0.0,U,iopwxxlkmovnmameapcpoirelemhwm,361.0,0.0,,JFHJPOELSKARGSFIGPBNCG,Bienmjueimlrysrbuxetwmnkdouidleziphzsdklzsfrhttzptdqjk,TNOXD,Warwick
Oxw5050,srmvdtnummj,10.0,,W,6.0,1.0,O,Oxwrqxebprtjgnxucwimrmgdwjv,639.0,2.0,F,Rmfbsjepxacfrrvylmqabgzpgifkycxeoxxgisergxvj,voklviztwsx,Uvuuxbxmptx,Salem
ctz5051,Eucuhdiztdrpmwbxu,11.0,,W,10.0,1.0,O,ctzwgkvlxghlgwltfsckbk,540.0,3.0,F,qatqgmwjlwshrbaaefzzvrwwuua,Gtbdobnbljmkrpjcqtsvlwcuovknpgdroihgyisevtnheedsjwvyhrlkgjzbfzkmqd,pwomsm,Ontario
Rze5052,RWAIFEOZPADKETDYUTUUFRDXQETCBW,75.0,O,M,4.0,2.0,R,Rzemxzanmp,692.0,0.0,F,Ishnotqlfletavnhavampazn,hnzseoijfjcppltbrntjegknyqtarfdccefnonszjjndrluousilkmfruojwndwrgtydkwwaraprslb,Ykcckubprvh,Winston-Salem
TPL5053,SVSBAFNKTKVYB,14.0,m,M,2.0,1.0,O,TPLOPGQKL,376.0,2.0,f,bvmhrqrhouczsebfmtqdtdxvqacpoddklicuzpjxysxrlm,Lonqfsktpvllxmuxprvniknfkdki,TCCPGFB,Peoria
Mbi5054,Ejvfakqfbu,42.0,n,U,2.0,1.0,O,Mbiudxcsfrhaaxxawrhpnkrpiktvst,328.0,5.0,F,Vzgpgzgf,vutlqbzezptovewgzkamfkroefgf,Kzrcr,Waterbury
Wuo5055,JHGAIWWJUHWXRJIRKJ,46.0,,M,10.0,5.0,O,Wuorcqjmjsqfvxzcqzh,505.0,,F,Bkxxblklzbmokacgyiygbrirjzjntewicvulxwpj,MJBJTJTGXECXJYOOHIEU,Dcqgltxiyr,Lincoln
ylm5056,Inesnuwheamtogujhznndfp,,,S,,5.0,O,ylmthbhrfarvwwyovrorfpntfwfkhk,402.0,2.0,m,DXCIMQBHVRRMV,Nmkkgiuikmydqjiwpuuakkhwymmweunstv,Sgouwqiayg,Huntington Beach
Hxx5057,jvjctskwepebvwvytu,90.0,T,M,1.0,3.0,U,Hxxumsoredptgfwgshjvujcoohxlbu,355.0,5.0,,MTRZEGVMTVWLFEMONUUCWBUGNRISESJOYIAVBIUFVETKSWFISQEQIUWPWSWPVYH,ZAZACKSNKTVUKKRLRQXOUVHJSIUQSNLMHDIYAMCZYPSOQXANFTFQKRJSWMXZKPPCIAKYHWCMFKXJNA,sshcrkl,Greensboro
rqr5058,Qbbudeclwsfqotslbekz,63.0,W,U,0.0,2.0,R,rqrmlbcjqhn,655.0,4.0,,WDREUTOWJMBWCRH,xngartqtpiisvlldjwsqyqbmcgcsvkngojkrgijsxxglfcketqmnuxjcekpzeuwisldsijeg,Qmpfujraio,Omaha
bmn5059,cnguwotctyfjxaqhnmadrblebuoo,61.0,,S,1.0,1.0,O,bmnlwsb,344.0,3.0,F,Iuiylxhfgqnbcuxrqnjqtrgtjtiirbtjajwv,Ypolmdjpzpxkxtibeadudpbnxocewzvhy,srmhvzfokv,Buffalo
DQM5060,Brbaxizghacnwlwkwjr,21.0,R,M,5.0,4.0,O,DQMEULKZNGGDOKKXTW,394.0,,,Itntiiigrtdiqctgbzmnsyftwngcnug,ccewrqfkxhaeifcolvgvgjtqddejpealivedksopvermavcsbazqwmapwf,rmhcrqbdlvn,Fayetteville
amo5061,ptrlxjxocjyvdqgxlljmjfxnczmem,27.0,I,D,7.0,2.0,O,amozdpdsvjljhwledfuxsdz,759.0,4.0,,EEHEILVXNMVOXTIMBLFHWKWRHXZNLLEYKDBJUXWWGXPPIRKDLYWQPB,ldhbtptpmwhfjuyel,IZWMFBR,Tacoma
Vxj5062,Gqatvmvmjtxwn,33.0,,,1.0,1.0,O,Vxjzb,,1.0,,NCZAEZNS,glknmiokzhyjqenzytlpltxzpvoppiky,lvhnfndcjds,Paterson
MMK5063,Ftsdovpj,21.0,M,U,5.0,5.0,O,MMKSLFXCZNPZRCSCSCFHIY,787.0,5.0,F,Bamniwetrzsrvghhjzqipdrvcs,Duivmkqjvcy,PNTCWGEMUXVA,Frederick
Cya5064,Dcjuejlzoyfrhasshavqh,84.0,F,M,7.0,0.0,O,Cyacrygfx,334.0,5.0,M,Snpbfxjdqafwbtrfmidmsbcebcynwuudabzrapbcn,endiygyixpsgnf,Nwpojw,Fairbanks
wpd5065,Gvugvoxvgggoufsehkiipzaefbe,7.0,E,U,6.0,4.0,O,wpdyvopuhngbpnexiaq,724.0,3.0,M,Rmlecebb,Iarsbhuvqdkkkjixyixjnfdmtjugevximycdcbtklnprudgeqipsksmobr,Tzftvhxr,Pembroke Pines
Fab5066,BTGQB,32.0,,W,1.0,5.0,O,Fabpkvibq,351.0,3.0,,,Ptlzyfdykcft,xoclbydp,Little Rock
eii5067,Ehtyqvhclvwh,76.0,,M,2.0,1.0,O,eiiyhxwgcbgjimlzfweznqiikvw,363.0,2.0,,PNFVAAJTLQMJUSLMGLXSUFNEISHRAOB,Gwkkdmbc,ibwqb,Yonkers
Oat5068,GOITLDSPJFJNSPF,52.0,F,D,5.0,4.0,R,Oathpgpumnhqpxlp,,1.0,,dbvcuqaanvckrmfsofigjceabnhtqlmfhljzxitfnngjcpcqadjbikgquow,eljllv,ypvtbevcgdvn,Stockton
XCO5069,OGKIALHMOASGEUDAPPDHDPLFZIHUBX,12.0,,W,9.0,1.0,O,XCOIXSKBEYERRQKEBTOWP,333.0,1.0,F,tqfqmdvuftpqkbwhhnozzjjdgrsotphyh,Ekiexeoqpuscwiswbjcpqrvuujidsxftmhybmyf,qkmeglakqup,Philadelphia
Ooi5070,Pfjmqgvi,6.0,e,S,3.0,0.0,U,Ooixsrufmeaonqdziaqyk,357.0,3.0,,Nliftupyjeqeuybamhrjfceaagjbuzygfposnxjfruandpcrrliimnyagurldgvajdndhb,tyxmopbqgnxwukaje,EMGPRLTQKJ,Milwaukee
mdf5071,Cxhckrrfmwjjnvmsvsoajukqj,13.0,d,S,,5.0,O,mdfmicpsbxyvbggczbitniihedrzbs,437.0,1.0,M,DMKLVGNYYDHHQLBBWZNRSKTWTFEJITBQPDROSEERWJVSSNGIBGA,Zulbddlgwycepcewlzifrtizqhseqzkvxqbzrczwsebsgkauggzxbqdaumb,KADMMVBAETN,Charlotte
Chz5072,Cmltnmsjt,69.0,,M,7.0,0.0,O,Chzckqhqfbkafb,595.0,3.0,,Mleiyvujop,IDXZAYIKDGVOKDVPWWUCZUQEBWWNI,Taucdsdcsifx,Escondido
Hnl5073,Kcfrmajcdfbijvmy,67.0,,W,8.0,0.0,O,Hnlnlzgadhmfwwgptrdktrzgbf,848.0,5.0,M,Nvhdavrubspkpqtgahxwclvcy,HUCKNFMKAVMRIRZ,dgkjvzgkg,Inglewood
VML5074,OEOXNVAYYSWYPRMQXXTRCZAX,34.0,a,D,0.0,0.0,O,VMLXRKKO,744.0,0.0,,Iwkfcqsyrmikqlyrnrhlxtvrrpg,Ablpbxxkxkdzirsuhjzlbgvbdiyaimehmuprmkxojfyjolljqhjwlsbzzcebhonxcoiuqgcbrxbunu,xocflegom,Chattanooga
tao5075,Zgfqbyjnbidv,96.0,B,M,10.0,5.0,O,taoklzsc,447.0,4.0,,FPNVJDLOTDEONXWGMWQDFKJACRFHEWY,FCGRLPJGOMUEQYRRZKXHMIPPPMNJBVLHRBFDDQCZGZJFNHTHRXFPPLFRSWIVFCAQCIEHODKHJYISXEKY,MUACMMYFUV,Hollywood
Lpb5076,Inezhbppwheqfcvjf,23.0,E,U,8.0,4.0,O,Lpbhdhhelbbznxhlxfffarpft,601.0,0.0,,xpduplotvbtvcggmzplauxcjucrvfvhgpv,miswwkrrktskaeqsbprbxrlhybfq,,Indianapolis
WSX5077,SISHQRJMLDIIHBXKGLBLV,47.0,A,M,9.0,4.0,,WSXNLOIMOSKRAMXZDQEH,424.0,3.0,,Eakuzdyubbckyiaxgaokpkrnlnmvcfljcyjrqsjjyyexqcazortqumhijteniivtxeafjhrgaxqmlgya,Bijogwmermjaociqoqjkugrzcmhagp,Fvhznwo,Torrance
Eer5078,Klvuhoymkcs,69.0,,,10.0,5.0,O,Eerqcefcayq,640.0,3.0,,KBHTYTPHNINRKXKCVAFYJWANGGBGJGGMIMWRYHQMNFLNBKGJVHTJUCKAZ,Lqahvequypcyphrxjtzvfocopvlexdoo,bctswlypccug,Winston-Salem
Olf5079,Lfpysif,15.0,,M,,3.0,R,Olftqtcbfjxgsdxngjnpmrbanslvxt,388.0,1.0,,wmxkqonqfnbdasopupyokbeerrwzehww,csqkgsbythhjllkvhmkidndilwioonnfsiaknbdkbhhqxnxct,Uiflxgm,Rancho Cucamonga
Zel5080,Nuqgtwq,2.0,,U,2.0,4.0,O,Zelxaggecrgbhdpauctelkzgcihk,312.0,2.0,,npltnbeniwxkjmfbjwbmggtyshugynqkbauvqyepkf,Ovtjffzayevadexggakkshpwuuwhkpzhlzjbpiccmlgiyrpksvsgzrgxj,Xmclusn,Saint John
Leq5081,QRLYRKZHPYZNVQXKHMJC,,Y,W,10.0,4.0,R,Leqfozjbitkvtgsfpbdjvjjen,710.0,5.0,,Mqihjomyyzmnstzjxtdkkuctovsbjaeksrxtmhhxidfmgfsupfourmxjxmzduxwihsrbwwckulrj,zbjodjwvmbkwbqvqtculhnwkehlr,apaubyupbiib,London
cbf5082,HRDFNJRXUKO,36.0,X,W,,0.0,O,cbfxfatq,562.0,5.0,F,Pmwjjfhggrwyoafjxnvmfgvzyfleofl,,VVJDSYBEYRXT,Edmonton
Jfu5083,rttgosa,44.0,,M,1.0,3.0,U,Jfudsdfbusnsj,514.0,2.0,,iooskpyhnq,Boujbsobsoqknyzepbkdvwqmthyulumqrejkgmwuqxszmmrcllhwacebeoksigpzr,Dintqp,Phoenix
Dbh5084,ffbxfrilkcjrrxkye,,Q,M,5.0,2.0,O,Dbhlzrmpwmlrhdbkjfws,,0.0,F,AELEILKDXOCOVSVKJSNSJXALYEAJXATPICGZQQJZJRDFSBOU,icqregsykggvutwmwrattqpcbuyuwrhsakwksxfndapyrxfwcdurd,LSUMMCH,Burlington
kbh5085,Eivxzrnuznbhxhxpwgbkulifojmg,94.0,,U,10.0,0.0,R,kbhcgdfwvb,746.0,2.0,M,OCQIH,Ehzcvcuubsmsexeuuhw,Sulfxr,Grand Rapids
yej5086,ellvquoglbjd,63.0,F,D,9.0,0.0,R,yejdshzhlrfwxxcaalsz,333.0,5.0,,Kctrhugbwukqqdogscpoedqnfgkivdclqsopotmsfnxiyddoqsza,dqhqdkgxyfmqkqpxdtbcevnmihijrjorzzglpaasdmtmtnmtxrrlzjntkeshwfscaufglqldlbj,Rjfumwfbjtn,Syracuse
cbd5087,Dehusjgvkynuoszabpicwj,23.0,,U,2.0,0.0,,cbdtouuttvyprkrtklgi,,3.0,M,GEMLOTTBXJVICEDLETYMPHRSCAJTJIXKOIAUMIU,Ddwkxkvkwsubimfkwr,Oncuvmt,Salt Lake City
icw5088,hjbbghlkqia,85.0,,M,2.0,4.0,O,icwgsjflbcqxtxp,470.0,3.0,f,Lhhnworkieftkdxuvyojlclcacxrdpmzhvpgmovrmnxrjbiumciagbpcysauxrlanspjhz,Ncehphlaadjvhbubpummpikzqjqxgmtppafutxhcegndaulzvzwpqbjqkvp,Lojwidpdk,Miami
Frb5089,uvmomatjkco,13.0,J,W,8.0,3.0,O,Frbfwrylkkrjxokcrjsod,730.0,2.0,M,ottpjuenqeldszislgwqecvcjgkgfaseqtyfklvskktximfp,Jrjjiqsqqzzncwjcntsbuufnbyydokpktilavzzlaxzknaultgtyqzquvfojbafecvjehlbztjpwzhde,XMTBCCNEHMT,Allentown
CUX5090,Cepunpxzgyvxqpxrorov,29.0,g,S,0.0,1.0,O,CUXQZ,847.0,5.0,,Unincxsfjwexdharmoclckpuznsjslnyglullqgzqdekqzirmcccitpjpfakwmw,Cdwktfofvbkl,Xtadojjk,Richmond
ihl5091,Mkovtgxbxetvhkr,61.0,,M,7.0,,O,ihlszngbddfqhwqlucbzmbonknsdv,628.0,4.0,,,Iscqvjowgookocbregdurxl,GJBNLPQ,Brownsville
gsi5092,Mghkonkrpwgkcrpvu,57.0,a,S,,5.0,U,gsiicsslwxykorosormjliarsfvuyk,466.0,5.0,,Oxydwdtnlpanvmucybjozvgt,oeyziiehvarcdznzcpzocjbanngjqsjxzzaoeokgqxiyookvqytmlhtwvajhqrbnkae,LNFHZCWVQRK,San Jose
VKA5093,Seijnk,60.0,M,S,6.0,4.0,O,VKALTLJETMDWFA,814.0,1.0,,,Kzancrpffmsdbqa,Hmpbqeqez,Chattanooga
