NumberCars,OwnOrRentFlag,City,Gender,Phone,MiddleInitial,Employer,AddressLine1,AgencyID,Age,NumberChildren,MaritalStatus,Income,NumberCreditCards,NetWorth,PostalCode,AddressLine2,FirstName,Country,State,LastName,CreditRating
1.0,O,Cincinnati,m,1-354-312-2301,,Int. Business Machines,16606 mcafee west,Ova1750,39.0,0.0,U,373772.0,0.0,1148410.0,V6q 1w4,,Air,United States of America,Prince Edward Island,Ovans,465.0
0.0,O,Mount Pearl,f,1-823-519-4501,,Rent A Center,15185 simpson south,sah1751,7.0,2.0,W,169822.0,0.0,3521855.0,80075,,Catharina,Canada,Quebec,saha,737.0
0.0,U,Stockton,,1-730-466-8450,,WellPoint,10484 WAVERLY ROAD,mec1752,66.0,5.0,D,152469.0,9.0,2404858.0,30340,,BLINNY,United States of America,WA,mecher,
4.0,O,Laredo,,1-759-572-1928,,Lear,3192 yorktown east,Eck1753,10.0,2.0,U,258780.0,3.0,2391444.0,82603,SUITE 185,Franc,United States of America,Nova Scotia,Eckstein,398.0
0.0,O,Augusta,,1-570-790-1203,,Verizon Communications,885 CROSBY LANE,SCH1754,86.0,5.0,S,35330.0,9.0,3959243.0,74132,,sybyl,United States of America,WA,SCHAEFERS,720.0
2.0,O,Salem,,1-992-040-4022,,Liberty Global,10863 wisteria south,JAN1755,93.0,3.0,U,61335.0,10.0,2961219.0,91190,,Darby,United States of America,ID,JANSEN,344.0
1.0,O,Winnipeg,,1-668-477-3737,,Valmont Industries,4822 michaels north,Sch1756,10.0,1.0,S,,9.0,3198809.0,78731,,ROSELIA,United States of America,CA,Scharf,328.0
2.0,O,Halifax,,1-996-056-1227,,Advance Auto Parts,16181 foster park,TRE1757,68.0,5.0,U,57478.0,4.0,1021504.0,37424,,Tec,United States of America,MI,TRENTADUE,677.0
3.0,O,Fort Lauderdale,f,1-334-118-2125,,Altria Group,4095 alonzo boulevard,Mcc1758,64.0,3.0,U,396220.0,10.0,2095855.0,80125,,juile,United States of America,AL,Mccreanor,
5.0,O,Denver,,1-136-656-6374,,O'Reilly Automotive,13085 glenchester crescent,Far1759,36.0,,S,404805.0,8.0,2028426.0,V6s 1v7,APT. 125,nalani,United States of America,WV,Farago,
5.0,R,Las Cruces,,1-504-072-4589,,Kellogg,21448 hampton boulevard,Des1760,48.0,1.0,S,248893.0,8.0,3963259.0,S7C 1N9,,Josephina,Canada,CO,Deslaurier,451.0
2.0,R,Mesa,,1-896-942-9504,,Unified Grocers,673 edloe park,Gue1761,49.0,1.0,S,75233.0,8.0,2266559.0,M4J 1M1,,Elliott,United States of America,ND,Guerette,354.0
0.0,O,Oshawa,,1-698-450-6048,W,Watson Pharmaceuticals,12635 olympia east,PIP1762,7.0,5.0,M,438549.0,10.0,1792230.0,90048,,Carlton,Canada,NY,PIPERNO,455.0
0.0,R,Hampton,f,1-223-534-0489,X,Broadridge Financial Solutions,17774 applewood rue,SHA1763,50.0,4.0,M,272968.0,,3631760.0,07508,,Jacquenette,United States of America,OR,SHAHROODI,422.0
4.0,R,Peoria,m,1-077-049-4842,G,W.R. Berkley,19045 rockhill road,kle1764,91.0,,U,439042.0,10.0,1089692.0,E7n 1k8,,Butch,United States of America,HI,kleynenbergntrtpa,734.0
0.0,U,Santa Rosa,f,1-388-933-6589,,Eli Lilly,21936 congress lane,Mon1765,12.0,4.0,M,484191.0,9.0,3826758.0,93033,,Giulia,United States of America,AZ,Monahan,
4.0,O,El Monte,f,1-594-374-8446,M,Foot Locker,24985 royal avenue,TOD1766,15.0,4.0,M,46312.0,2.0,352144.0,M5g 1w6,,KIAL,United States of America,TN,TODO,432.0
0.0,R,Ann Arbor,F,,,Ametek,15338 hutton upper,Boa1767,97.0,3.0,U,1352.0,8.0,293287.0,85267,,Daphene,United States of America,Nova Scotia,Boatwright,753.0
5.0,R,Indianapolis,,1-696-617-0943,,Markel,17962 columbus east,Ber1768,,5.0,M,33117.0,9.0,2767462.0,T5a 1w6,,Ott,United States of America,New Brunswick,Bergsma,770.0
5.0,O,Glendale,M,1-660-453-9348,X,Burger King Holdings,8651 TRACE CREEK LANE,Bra1769,86.0,3.0,U,457297.0,2.0,512742.0,20075,,verina,United States of America,NJ,Brazeau,644.0
2.0,O,Carrollton,,1-181-278-8577,,Starbucks,15624 pembrook boulevard,Rab1770,34.0,3.0,W,387072.0,8.0,3057918.0,T6c 1d4,,REMINGTON,United States of America,WI,Rabjohn,418.0
3.0,R,Ann Arbor,,1-378-477-0849,V,Arrow Electronics,13500 griffin lower,Mcd1771,61.0,5.0,S,163433.0,1.0,3445991.0,T6a 1i9,suite 397,susanetta,United States of America,NH,Mcdougall,359.0
2.0,O,Chula Vista,F,1-420-150-3171,N,Jones Financial,7656 concho lower,Mun1772,,0.0,U,289329.0,5.0,3445933.0,T6D 1F4,,Grier,Canada,ND,Mundy,397.0
4.0,O,Pittsburgh,,1-152-186-1784,,Scholastic,6092 worthington east,CAM1773,37.0,0.0,U,374546.0,9.0,1365953.0,53711,,LUCIEN,Canada,MD,CAMPANELLA,369.0
1.0,O,Hartford,,1-764-606-9786,,ON Semiconductor,24250 summer south,cow1774,57.0,,U,283423.0,8.0,2618684.0,V6L 1S4,,Raj,United States of America,FL,cowell,363.0
4.0,O,North Las Vegas,F,1-589-341-3222,A,Amkor Technology,10783 crestline court,her1775,59.0,5.0,M,328760.0,7.0,3136993.0,T5a 1w3,,Mirabel,United States of America,MN,herndon,526.0
1.0,R,Rancho Cucamonga,m,1-930-825-7344,,CH2M Hill,6066 fillmore lower,Hau1776,31.0,1.0,D,237087.0,2.0,3779546.0,10044,,Lulu,United States of America,OR,Haubert,663.0
3.0,O,Charleston,,1-647-111-1850,,Conseco,679 windsor west,eis1777,98.0,2.0,M,39483.0,1.0,1271314.0,M5G 1Z8,,FALLON,United States of America,MN,eisenhart,586.0
0.0,O,Chesapeake,,1-549-012-0501,,Home Depot,18289 ARTESIAN WAY,hol1778,19.0,2.0,S,402271.0,0.0,1754434.0,22202,,Pammi,United States of America,MT,holleran,795.0
4.0,O,Miami,F,1-613-090-2034,,Tupperware Brands,13070 panther creek east,Cha1779,90.0,1.0,S,32484.0,6.0,222891.0,M5G 1U1,,Chrystal,United States of America,GA,Chamard,445.0
4.0,O,Knoxville,F,1-235-233-6813,J,Tenet Healthcare,18207 conley south,FOE1780,95.0,5.0,M,162627.0,10.0,,m5a 1u8,,lonneke,United States of America,SC,FOEST,741.0
1.0,O,Fairbanks,,1-042-286-8611,O,Seaboard,12028 PARDEE RUE,Kel1781,88.0,0.0,U,436629.0,7.0,2948935.0,y5c 1m3,SUITE 393,Krier,United States of America,Alberta,Kelsay,522.0
2.0,O,Buffalo,F,1-028-860-2322,M,CarMax,24062 tangle brush crescent,BAI1782,10.0,4.0,S,321033.0,4.0,1662306.0,m5d 1y8,,ARDELIS,United States of America,Ontario,BAILEY,498.0
3.0,O,Pasadena,m,1-343-498-0843,T,Lexmark International,9371 sweeney court,VIR1783,70.0,2.0,M,328066.0,4.0,2422150.0,48509,,nicoline,United States of America,WV,VIRCHICK,588.0
5.0,U,Berkeley,,1-967-700-4589,,AptarGroup,7161 tallowood upper,Bar1784,87.0,1.0,M,393963.0,7.0,808446.0,78235,,Evert,United States of America,LA,Barclay,338.0
5.0,O,Des Moines,,1-458-567-6055,,,21731 GULFTON UPPER,Kub1785,27.0,0.0,,400959.0,,1846060.0,80131,,MARTHA,United States of America,MO,Kubik,781.0
5.0,O,Montgomery,,1-155-788-3290,N,Seaboard,7575 bernard court,Let1786,,4.0,M,275434.0,7.0,1980608.0,85267,,georgie,United States of America,MD,Lethebinh,430.0
1.0,O,Santa Rosa,,1-071-233-3777,,HNI,13971 milbury court,Sol1787,88.0,4.0,M,53719.0,,27286.0,72222,,Oleesa,United States of America,AR,Soldera,592.0
3.0,O,Idaho Falls,,1-598-769-0796,,Big Lots,12473 long branch east,PAT1788,93.0,0.0,W,345478.0,2.0,1229044.0,35862,,Marlin,United States of America,AZ,PATRICK,705.0
1.0,O,Lubbock,,1-207-901-4854,,Graham Packaging,18956 gaylord street,ols1789,,4.0,S,395476.0,6.0,2322103.0,T6b 1j5,,Alec,United States of America,WA,olsen,468.0
3.0,O,Concord,,1-818-217-5987,,Thermo Fisher Scientific,12491 CARROLL BOULEVARD,Rez1790,26.0,1.0,,19524.0,1.0,37919.0,H6a 1y9,,Bakoury,United States of America,AZ,Rezansoff,393.0
3.0,R,Grand Rapids,f,1-801-683-2006,,PepsiAmericas,22682 RIO GRANDE SOUTH,VAN1791,91.0,1.0,M,437159.0,8.0,1148118.0,19153,,ELUNED,United States of America,Nova Scotia,VAN ATTA,592.0
4.0,O,Fresno,F,1-653-596-4278,,Merck,17508 WELLER WEST,Cos1792,84.0,5.0,M,275092.0,7.0,1632327.0,T5b 1q7,,julita,United States of America,VT,Cossota,847.0
3.0,U,Corpus Christi,f,1-608-157-9379,,Con-way,6454 KIEL UPPER,Kwa1793,37.0,3.0,M,,0.0,3874266.0,91915,,Marge,United States of America,UT,Kwan,466.0
0.0,O,Brownsville,,1-708-330-7398,,Mueller Water Products,11287 oasis north,att1794,60.0,3.0,M,112545.0,8.0,1959769.0,H6B 1X6,,Chrissie,United States of America,TX,attanasio,386.0
2.0,O,Sunnyvale,M,1-952-267-6215,,CenturyTel,7865 reagan east,Sto1795,92.0,5.0,M,455702.0,8.0,2006766.0,92805,,ULRIKAUMEKO,United States of America,DE,Stoyles,752.0
1.0,O,Topeka,,1-889-842-8996,O,Regal Entertainment Group,1091 LADERA LOWER,WIC1796,98.0,0.0,S,95329.0,10.0,3236408.0,V6b 1s4,,Guo-qiang,United States of America,SC,WICKIE,453.0
4.0,O,Salt Lake City,f,1-620-361-3149,P,Bank of America Corp.,7046 landera street,kho1797,58.0,5.0,,192004.0,,3869248.0,m6t 1i6,,Andriana,United States of America,MA,khouderchah,694.0
5.0,R,Las Vegas,M,1-579-547-7220,,Gardner Denver,8685 peachtree upper,Ada1798,28.0,0.0,M,358772.0,2.0,,94204,,vmbackup,Canada,MT,Adamczyk,390.0
4.0,O,Carrollton,,1-506-480-5222,M,Hudson City Bancorp,21681 GOODWIN PARK,Dor1799,25.0,4.0,M,341293.0,10.0,3153225.0,66622,,Dot,United States of America,AK,Doris-hampton,432.0
1.0,R,Hampton,,1-022-795-4018,,Rock-Tenn,16124 WEYLAND PARK,Sei1800,100.0,1.0,M,492241.0,5.0,3740435.0,T5a 1p2,,Stoddard,United States of America,Alberta,Seiple,833.0
4.0,O,Henderson,,1-178-778-1691,,C.H. Robinson Worldwide,23701 pelican way,Wes1801,25.0,,W,249302.0,9.0,3483318.0,04101,,zhengyu,United States of America,AZ,Wesselman,655.0
4.0,O,Allentown,m,1-890-776-1758,E,Del Monte Foods,15845 flagler south,kus1802,73.0,4.0,D,32425.0,,2500611.0,21280,,Korry,United States of America,AR,kusan,584.0
4.0,O,Fairbanks,m,1-429-077-1115,,T. Rowe Price,7831 arthur crescent,CHA1803,98.0,4.0,M,254208.0,8.0,1161657.0,22206,,Alice,United States of America,HI,CHALMERS,448.0
5.0,O,Cleveland,,1-729-480-2589,,Washington Post,10079 PALM LANE,STO1804,33.0,3.0,D,54235.0,9.0,220530.0,v6z 1w9,,BAB,United States of America,AL,STODART,530.0
2.0,O,Provo,,1-763-494-5921,A,Exxon Mobil,378 nolan avenue,Pla1805,60.0,0.0,M,349236.0,10.0,3704067.0,M5g 1x7,,Babbie,United States of America,IL,Playatuna,825.0
3.0,O,Alexandria,L,1-725-805-6519,,Thrivent Financial,764 donaldson road,sca1806,89.0,0.0,M,6807.0,9.0,2829130.0,70123,,Gene,United States of America,CA,scalera,
0.0,U,Montpelier,F,1-895-978-7144,,Simon Property Group,13069 SHELTER CRESCENT,MEE1807,78.0,2.0,,439420.0,0.0,2207402.0,94611,,CRISTIONNA,United States of America,SD,MEERVELD,757.0
3.0,O,Naperville,m,1-852-028-8789,,Noble Energy,22494 chimney rock avenue,you1808,4.0,1.0,U,121686.0,6.0,2161886.0,V6X 1S8,,Elwira,United States of America,TN,younes,445.0
0.0,R,Elizabeth,m,1-651-295-4610,E,Genzyme,18283 jack east,CIT1809,88.0,1.0,U,140503.0,2.0,424605.0,95273,,LEANORA,United States of America,PA,CITARELLI,356.0
5.0,O,Boise,F,1-273-081-6545,,Andersons,2164 PALM ROAD,rum1810,96.0,3.0,U,200376.0,8.0,2757556.0,35855,,Annetta,United States of America,NY,rummel,639.0
0.0,R,Atlanta,,1-786-049-0990,,Consol Energy,18676 turman drive,VEZ1811,8.0,,S,194820.0,2.0,245609.0,90216,Apt. 513,Gerladina,United States of America,FL,VEZINA,650.0
5.0,O,Little Rock,m,1-183-231-1926,,NV Energy,8752 forest park east,Lar1812,88.0,4.0,D,40936.0,6.0,1172429.0,19067,,Thuy,United States of America,Alberta,Larmour,837.0
2.0,O,Hilo,m,1-648-150-4539,D,Medical Mutual of Ohio,7041 leon upper,omu1813,81.0,4.0,U,254493.0,,2239983.0,V5b 1p7,,Youji,Canada,WI,omura,555.0
5.0,R,Fort Lauderdale,,1-838-029-2999,,Costco Wholesale,15979 montfort way,Liv1814,46.0,0.0,M,108196.0,7.0,2486364.0,90801,,Jenine,United States of America,TN,Livek,495.0
1.0,,Modesto,m,1-815-050-7572,U,Boyd Gaming,11724 RANDOLPH PARK,Tah1815,20.0,3.0,U,482003.0,3.0,32423.0,40231,Apt. 578,Aridatha,Canada,ID,Taheri,454.0
4.0,O,Inglewood,,,,Mylan,21686 jackson south,van1816,73.0,3.0,,458207.0,6.0,1051407.0,10078,,viki,United States of America,ID,van atta,347.0
5.0,O,Nashua,,1-133-198-0015,,Broadridge Financial Solutions,18909 hawkins way,Hug1817,1.0,2.0,S,385765.0,,1110211.0,h2b 1z2,,Randhir,United States of America,MS,Huguin,459.0
2.0,O,Pembroke Pines,,1-809-938-5153,,Medco Health Solutions,2451 knowles street,GAI1818,11.0,4.0,U,193940.0,5.0,1585964.0,v6e 1p8,,Dino,United States of America,NV,GAINES,738.0
3.0,O,Montpelier,,1-941-132-1757,,Mettler-Toledo International,12400 GREAT OAKS EAST,DON1819,93.0,5.0,M,44263.0,0.0,1013742.0,76134,,satyajit,Canada,ME,DONKERS,639.0
2.0,U,Missoula,f,1-244-737-0357,,Starwood Hotels & Resorts,23934 brooks north,bah1820,97.0,1.0,M,452400.0,4.0,3766774.0,10004,Apt. 166,eddie,United States of America,AL,bahoric,424.0
1.0,O,Huntington Beach,f,1-505-261-0601,,Nacco Industries,14497 frostwood boulevard,HUN1821,96.0,1.0,M,264934.0,8.0,546402.0,94648,,Orden,United States of America,DE,HUNEAULT,503.0
4.0,O,Colorado Springs,,1-358-977-0829,,Harris,1048 covecreek way,van1822,51.0,3.0,M,490088.0,0.0,585244.0,60782,,SERDAR,United States of America,NC,vandergeest,612.0
2.0,O,Victoria,M,1-919-962-0183,E,AnnTaylor Stores,18874 magnolia road,lat1823,73.0,,S,177988.0,9.0,1429214.0,T6B 1E2,,myrlene,United States of America,NY,latorre,426.0
3.0,O,North Las Vegas,m,1-228-314-3079,,Phillips-Van Heusen,24014 BIRCHWOOD CRESCENT,TOG1824,88.0,2.0,U,132553.0,8.0,1182319.0,01850,,Nhut,United States of America,NY,TOGASAKI,781.0
0.0,R,Albuquerque,,1-643-745-1349,,Aetna,11708 howser east,ALD1825,71.0,3.0,M,118332.0,5.0,2352319.0,98175,apt. 177,Doria,United States of America,British Columbia,ALDERDICE,722.0
4.0,R,Stockton,f,1-988-780-9509,,Kraft Foods,11797 howser court,Tre1826,27.0,3.0,M,275512.0,1.0,3499398.0,H6a 1x9,,MAYE,United States of America,AL,Tremewan,554.0
3.0,,Springfield,m,,,Tractor Supply,14203 brooks west,Del1827,23.0,2.0,W,479427.0,7.0,,T5a 1u8,,Ulrike,United States of America,SD,Deluca,724.0
5.0,O,Chattanooga,,1-510-823-0228,,Aleris International,1863 KETCH NORTH,Ber1828,27.0,5.0,M,42582.0,4.0,788342.0,m1g 1p8,,CAITRIN,United States of America,ID,Bereza,391.0
5.0,R,Quebec,f,1-383-296-3460,C,Quiksilver,12543 edgewood avenue,Lon1829,21.0,5.0,S,265159.0,4.0,3068068.0,H2a 1w6,,cho-kuen,United States of America,IN,Lonergan,
0.0,R,Chula Vista,m,1-805-692-1335,,Cintas,13205 cantey west,KIN1830,62.0,4.0,M,67732.0,6.0,3011542.0,33153,,ailsun,United States of America,IN,KINNEY,801.0
,O,Montreal,m,1-868-299-6956,U,Westar Energy,15713 conier upper,Hun1831,83.0,0.0,W,351308.0,3.0,1298229.0,94289,,annemarie,United States of America,Ontario,Hunter,774.0
4.0,O,Hollywood,,1-254-726-3987,D,Guess,13890 snead park,Lud1832,4.0,1.0,M,204979.0,6.0,327003.0,30315,,Ferdinanda,United States of America,CO,Ludviksen,496.0
5.0,O,Louisville,,1-503-914-7808,,Philip Morris International,15263 ridge creek avenue,Rou1833,69.0,0.0,M,322520.0,6.0,1463664.0,20085,apt. 679,Ike,United States of America,NH,Rouleau,
4.0,O,Houston,F,1-858-451-1158,,YRC Worldwide,9565 cappel road,BAR1834,10.0,2.0,M,417481.0,5.0,780925.0,V6C 1V6,,Dido,United States of America,NH,BARNHART,333.0
2.0,O,Fort Smith,,1-527-014-1946,,Intuit,23057 BROKEN OAK AVENUE,cha1835,74.0,2.0,M,16696.0,6.0,3204073.0,H2G 1U1,,nicoline,Canada,LA,chapin,706.0
2.0,O,Sioux Falls,,1-089-452-1637,,Superior Energy Services,5461 gold crest way,BOD1836,78.0,2.0,W,63070.0,3.0,531711.0,70170,,OTTCSR,United States of America,MS,BODNAR,716.0
1.0,O,Billings,F,1-521-392-3253,B,Dun & Bradstreet,23201 SEIP ROAD,sta1837,73.0,5.0,S,476740.0,5.0,3766241.0,55402,,DEVORA,United States of America,SD,stallabrass,718.0
3.0,O,Lakewood,,1-338-105-8192,,Univision Communications,24801 amherst street,Wil1838,87.0,4.0,,413325.0,7.0,2582206.0,72287,,Viva,United States of America,CT,Wildeman,836.0
4.0,R,Provo,,1-517-484-6560,,BB&T Corp.,17933 flores avenue,LON1839,77.0,1.0,M,113113.0,9.0,2484587.0,V6n 1s3,,RONAN,Canada,AR,LONGFIELD,660.0
4.0,O,Stamford,,1-258-158-2410,Q,Career Education,21699 PRINCETON CRESCENT,Bos1840,93.0,4.0,U,132686.0,8.0,3271439.0,10033,,amandie,United States of America,VT,Bosch,749.0
3.0,R,Fort Worth,,1-055-050-9722,,Radian Group,14776 st. phillip court,Van1841,12.0,4.0,M,461313.0,10.0,1487215.0,99680,,CLAY,United States of America,AL,Vandoorne,481.0
2.0,O,Grand Rapids,,1-014-566-9505,Y,Sovereign Bancorp,18244 fairfield north,STU1842,47.0,,S,168924.0,9.0,3283636.0,V6c 1q2,,Willamina,United States of America,OH,STURDIVANT,692.0
3.0,O,St. Catharines,F,1-152-449-4216,,NII Holdings,21952 sabine drive,Hei1843,92.0,4.0,U,472095.0,5.0,622012.0,93757,,CARMELIA,United States of America,NH,Heidepriem,371.0
2.0,O,Colorado Springs,M,1-110-137-0398,B,FMC Technologies,18333 park hill east,Chi1844,87.0,5.0,M,313395.0,1.0,3137134.0,99571,,Marketa,United States of America,IN,Chisholm,388.0
0.0,U,Pembroke Pines,,1-439-500-9798,,ManTech International,11645 kimberley crescent,HAR1845,83.0,2.0,M,113239.0,,3126571.0,06117,,Noelyn,United States of America,KS,HARRIS,696.0
0.0,O,El Paso,f,1-022-101-9826,C,ON Semiconductor,2491 DOUGLAS UPPER,Lop1846,87.0,2.0,U,119690.0,0.0,3260857.0,77289,,Conni,Canada,CA,Loper,697.0
2.0,O,Springfield,f,1-537-401-0238,K,Harrah's Entertainment,17273 GREENE COURT,MUT1847,62.0,4.0,S,388725.0,3.0,2818705.0,35892,,bridgette,United States of America,MD,MUTHUSWAMY,688.0
4.0,O,Orlando,,1-009-776-5456,Z,,20031 crumley south,tru1848,22.0,5.0,S,372213.0,2.0,3348276.0,X1G 1S7,,bette-ann,United States of America,VT,truesdale,576.0
1.0,O,Lansing,,1-400-321-8985,U,Nucor,13068 lakeview crescent,Kee1849,14.0,4.0,M,54433.0,8.0,390507.0,55117,APT. 254,robert,United States of America,ID,Keef,765.0
5.0,R,Raleigh,m,1-660-729-9318,,C.H. Robinson Worldwide,2833 saratoga lower,Sib1850,,5.0,S,221429.0,4.0,2687759.0,80145,,Rubina,United States of America,NJ,Sibincic,
2.0,R,Casper,f,1-699-935-3017,H,Airtran Holdings,2846 ROSEMONT EAST,Rod1851,40.0,3.0,S,499137.0,1.0,2845075.0,h2d 1w5,,Kaia,United States of America,CO,Roddy,346.0
4.0,O,Louisville,f,1-613-546-7635,F,,1427 addax lane,Hol1852,27.0,1.0,S,110966.0,3.0,3310264.0,30335,,Nashib,United States of America,ND,Holton,430.0
3.0,,Tallahassee,,1-855-775-0545,,United Rentals,19827 cherry ridge way,pot1853,64.0,3.0,M,464920.0,7.0,766546.0,V6o 1s1,,ALYSSA,United States of America,CA,potts,481.0
,U,Stamford,M,1-525-684-5781,,Boise Cascade Holdings,9749 overton ridge boulevard,Rag1854,26.0,5.0,M,182553.0,8.0,2204931.0,94427,,Lothar,United States of America,Alberta,Raghunath,566.0
4.0,O,Springfield,,1-612-577-9612,O,Cinemark Holdings,11146 penmarc street,ume1855,53.0,0.0,M,304022.0,6.0,1612371.0,94448,suite 130,Olivette,United States of America,Ontario,umeh,761.0
1.0,O,Rochester,,,,Nasdaq OMX Group,10789 winifred lane,Jcs1856,37.0,5.0,M,71693.0,0.0,550443.0,H2F 1V3,,allisan,United States of America,UT,Jcst,532.0
0.0,R,Burlington,,1-049-590-8554,V,Mirant,11450 WYCLIFFE SOUTH,Spo1857,70.0,2.0,M,127163.0,,309862.0,V6U 1R6,,isobel,United States of America,MS,Spohn,727.0
1.0,O,Sunnyvale,,1-112-858-9594,,E*Trade Financial,10256 BROWNWAY NORTH,Whi1858,11.0,5.0,,85614.0,5.0,539112.0,21206,,Verla,United States of America,HI,Whitwell,706.0
0.0,,Santa Ana,F,1-193-996-3384,N,"Toys ""R"" Us",13619 WITHERS UPPER,nic1859,81.0,0.0,S,,5.0,3422169.0,m7n 1b3,,anderson,United States of America,LA,nicholas,781.0
0.0,O,Evansville,,1-905-512-3236,,SLM,5620 ROYALTON AVENUE,Gob1860,12.0,1.0,M,172591.0,4.0,1215514.0,93314,suite 209,Jami,United States of America,CT,Gobeil,
0.0,O,Salinas,,1-913-052-2172,V,Omnicare,11503 stratton west,Mac1861,32.0,2.0,M,171376.0,0.0,2580056.0,55174,,Carley,United States of America,UT,Mackey,777.0
2.0,O,Tampa,F,1-394-734-5791,,Navistar International,4757 landmark road,SYL1862,6.0,5.0,D,321338.0,0.0,1213893.0,20017,,bev,United States of America,MD,SYLVIE,587.0
1.0,O,Gary,,,,Insight Enterprises,21096 TANBARK PARK,das1863,72.0,1.0,W,398897.0,0.0,1869894.0,89135,,Glyn,United States of America,British Columbia,dassani,
5.0,O,Corona,,1-413-604-3746,K,Expeditors International,11414 JAY STREET,Eis1864,,1.0,D,40064.0,3.0,3692597.0,92801,,Filippa,United States of America,CA,Eisler,630.0
3.0,O,Detroit,,1-425-493-8607,,Jones Financial,3185 royalton lower,vir1865,18.0,3.0,U,,0.0,1559663.0,03110,,gwenette,United States of America,NE,virgoe,466.0
0.0,R,Corpus Christi,,1-985-599-3440,,Massey Energy,15121 reagan court,MCF1866,39.0,1.0,U,63890.0,7.0,1369175.0,V6F 1V4,,Junie,United States of America,ME,MCFARLAND,635.0
5.0,O,Tacoma,m,1-650-980-5910,,Kohl's,1243 salado road,SEA1867,41.0,5.0,M,280094.0,0.0,2111124.0,07307,,Gene,United States of America,NC,SEARL,652.0
5.0,U,Erie,,1-463-428-6155,,AptarGroup,9659 sakowitz west,rah1868,4.0,0.0,U,290837.0,7.0,1474462.0,53717,Apt. 758,JANNA,United States of America,ME,rahman,386.0
0.0,R,Hampton,f,1-332-026-7039,C,Metals USA Holdings,10079 palm lane,lei1869,,0.0,M,32286.0,6.0,1643864.0,74158,,Dominica,United States of America,Manitoba,leitrick,800.0
0.0,O,Winnipeg,f,1-499-446-8723,,Kraft Foods,13456 stan hope upper,Tri1870,1.0,0.0,U,207088.0,0.0,3324951.0,93754,,Tiphanie,United States of America,MN,Trivedi,670.0
2.0,,Sandy,,1-408-624-7279,,Alliance Data Systems,4842 LEON BOULEVARD,Mis1871,27.0,2.0,M,119235.0,7.0,3981142.0,66105,,KOKO,United States of America,DE,Mishina,700.0
0.0,O,Houston,M,1-568-216-9463,,,19743 stockton way,mar1872,19.0,2.0,U,274051.0,6.0,2108215.0,77160,,Bennesa,Canada,DE,marum,571.0
3.0,R,Newport News,,1-046-306-7107,P,Celgene,24256 GREENHILL BOULEVARD,gle1873,86.0,,S,415585.0,10.0,3509949.0,45216,,harriett,Canada,OR,glemboski,835.0
0.0,R,Mount Pearl,m,1-929-648-9392,,USG,14569 voss north,bar1874,62.0,3.0,S,176653.0,6.0,1495631.0,23261,suite 97,Hirooki,United States of America,IA,barr,692.0
1.0,O,Seattle,f,1-253-271-3001,,Conseco,24123 LAMPORT LOWER,Kel1875,11.0,5.0,M,368766.0,6.0,3845295.0,H2d 1v9,Apt. 716,Jewel,United States of America,Saskatchewan,Kellogg,488.0
4.0,O,Honolulu,f,1-540-948-2988,,Community Health Systems,14558 kempner lane,new1876,,4.0,,455031.0,,509951.0,t5a 1s7,,Milan,United States of America,OH,newhook,411.0
2.0,O,Santa Ana,,1-137-669-0376,,DISH Network,11671 wathan north,Bor1877,1.0,0.0,S,464987.0,1.0,,85752,apt. 159,CHEE-YIN,United States of America,IA,Borsa,
3.0,U,Cedar Rapids,F,,,Procter & Gamble,12756 weyland south,Fri1878,2.0,1.0,M,77108.0,,,V6r 1r9,,Abbye,United States of America,MN,Fricker,764.0
0.0,R,Simi Valley,F,1-231-146-9429,,AbitibiBowater,23201 seip road,THA1879,15.0,4.0,,498134.0,0.0,2798554.0,47737,,ANABEL,United States of America,NE,THAMES,675.0
,O,Atlanta,,1-022-348-9665,,Dominion Resources,17343 darlington avenue,San1880,23.0,0.0,S,127769.0,2.0,2788608.0,V6v 1v1,,marsie,United States of America,VT,Sandison,
5.0,R,Riverside,m,1-583-657-4202,,NV Energy,8728 selma north,Hug1881,43.0,2.0,M,87256.0,5.0,733800.0,92153,,Ilyssa,United States of America,LA,Hughes,719.0
3.0,O,Milwaukee,M,1-968-155-5632,,,23181 cantey court,Hic1882,10.0,,S,300839.0,10.0,212488.0,53756,,Pearl,United States of America,WV,Hickey,
4.0,O,Eugene,,1-580-956-2715,,Watson Pharmaceuticals,18951 camden court,Der1883,85.0,5.0,M,492873.0,3.0,1367618.0,V6V 1W8,,Lark,Canada,Quebec,Deraaf,587.0
0.0,O,Thousand Oaks,M,1-002-202-2759,,Sun Microsystems,4953 WILLIAMS BOULEVARD,sou1884,45.0,,U,497274.0,7.0,1152109.0,T5a 1x3,,Tawnya,United States of America,LA,sousa,
5.0,R,Santa Rosa,F,1-234-455-9427,,Lam Research,21944 richardson upper,Bri1885,87.0,1.0,M,492890.0,0.0,,33149,Apt. 703,BODO,United States of America,IA,Brichetto,819.0
0.0,O,Arlington,m,1-700-474-9815,,NiSource,14210 charlotte way,eis1886,34.0,5.0,U,357036.0,4.0,661081.0,H7H 1U7,,lorianne,United States of America,GA,eisenach,529.0
