AgencyID,Age,Country,Phone,NetWorth,MiddleInitial,OwnOrRentFlag,Employer,NumberChildren,NumberCreditCards,City,PostalCode,State,Income,NumberCars,MaritalStatus,CreditRating
Zau8892,20.0,United States of America,1-608-843-2076,2830891.0,,U,Affiliated Computer Services,2.0,,Akron,noxixfdxpoa,AZ,417801.0,2.0,S,711.0
Yfp8893,54.0,United States of America,1-917-033-4688,1448098.0,u,R,Mettler-Toledo International,2.0,5.0,Jersey City,Mwndawczmiib,WY,230436.0,5.0,M,432.0
Sno8894,73.0,United States of America,1-333-834-5498,3741167.0,K,O,Eaton,0.0,0.0,Lansing,,AZ,308606.0,3.0,M,500.0
gsx8895,45.0,United States of America,1-491-099-3318,3427282.0,G,O,Eagle Rock Energy Partners,5.0,4.0,Chandler,jybeaexw,WY,,,S,
Tjn8896,97.0,United States of America,1-743-552-6048,2967585.0,P,O,Maxim Integrated Products,2.0,2.0,Salinas,Oebhfcwh,FL,270741.0,1.0,S,726.0
qyr8897,57.0,United States of America,1-407-618-1938,1796289.0,w,O,Honeywell International,1.0,6.0,Buffalo,Hbuzjssa,Quebec,495664.0,2.0,M,756.0
THZ8898,22.0,United States of America,1-017-751-4041,1022708.0,o,O,Discovery Communications,3.0,8.0,Las Vegas,Rmmhvepdbjqj,NV,98709.0,3.0,M,439.0
Jgw8899,,United States of America,1-320-372-4579,1313379.0,,O,Superior Energy Services,2.0,7.0,McAllen,Hjxxzz,DE,443416.0,2.0,M,830.0
Eia8900,82.0,Canada,1-276-896-3386,1746934.0,C,O,,5.0,5.0,Hayward,qufrmtq,IN,488166.0,2.0,M,639.0
CBN8901,75.0,United States of America,1-346-857-0171,1309524.0,,O,Fiserv,5.0,5.0,Chattanooga,IJCLKI,Manitoba,150229.0,5.0,U,376.0
THW8902,6.0,United States of America,1-490-587-1753,154786.0,,O,Radian Group,5.0,10.0,Columbia,Rvxvozvii,NV,450129.0,0.0,U,560.0
DAD8903,50.0,,1-539-172-7276,3244595.0,,O,Energy Future Holdings,1.0,5.0,Des Moines,eyfyibkmb,British Columbia,435338.0,0.0,W,404.0
Fcc8904,24.0,United States of America,1-853-273-2769,373029.0,Y,O,NetApp,2.0,7.0,Oceanside,dfiznjmasks,WA,63899.0,2.0,U,655.0
ABT8905,,Canada,1-074-812-9135,2878147.0,X,U,MGM Mirage,0.0,,Milwaukee,pwmelpnn,AZ,32563.0,1.0,U,
Sxf8906,84.0,Canada,1-822-129-9241,218894.0,,O,Wells Fargo,2.0,,Reno,VLIXLYUCBX,NY,321055.0,5.0,M,325.0
Cwg8907,38.0,United States of America,1-103-793-7794,626614.0,I,O,Allegheny Energy,1.0,5.0,Birmingham,Sieolddh,MO,441786.0,5.0,U,767.0
Dum8908,33.0,Canada,1-945-929-8119,1993352.0,,O,Walt Disney,4.0,4.0,San Bernardino,iqcoeusmb,IL,204275.0,3.0,S,826.0
HXU8909,2.0,Canada,1-373-331-6586,1482863.0,I,O,Cypress Semiconductor,5.0,10.0,Honolulu,NLQWGXOIVLFE,MS,372423.0,2.0,S,843.0
Kzn8910,35.0,United States of America,1-751-107-8757,2629281.0,,,Oshkosh,2.0,1.0,Modesto,OZYVSEGGNGJ,MN,397152.0,5.0,U,799.0
Ewl8911,62.0,United States of America,1-759-650-2117,399151.0,i,O,Boston Scientific,5.0,0.0,Victoria,Fwhvp,Saskatchewan,421297.0,2.0,U,576.0
Fzm8912,12.0,Canada,1-445-076-1102,2475278.0,D,R,Fastenal,4.0,0.0,Fairbanks,,WI,,3.0,U,535.0
Ljg8913,87.0,United States of America,1-965-138-7030,1303135.0,l,O,Bemis,2.0,9.0,Baton Rouge,Nfgbeerains,KS,376750.0,4.0,M,444.0
myz8914,41.0,Canada,1-503-190-5777,3192589.0,,O,Kraft Foods,5.0,9.0,Oklahoma City,Hfndsg,DC,136792.0,0.0,M,844.0
Fkr8915,70.0,United States of America,1-968-308-2463,1372448.0,O,R,Entergy,2.0,9.0,Memphis,Rceelo,PA,31258.0,5.0,S,625.0
QYR8916,66.0,United States of America,1-130-264-1555,112238.0,,O,Fleetwood Enterprises,0.0,2.0,Santa Clara,,MN,260655.0,5.0,U,611.0
Gkr8917,93.0,United States of America,1-045-964-7489,3660673.0,S,R,Pepsi Bottling,5.0,1.0,Iqaluit,PUTZWGJ,Saskatchewan,201577.0,2.0,M,614.0
khw8918,61.0,United States of America,1-615-441-0011,522761.0,,R,A. Schulman,5.0,5.0,Atlanta,JVTFDTC,FL,392137.0,2.0,U,611.0
STP8919,47.0,Canada,1-643-154-6745,1437039.0,G,O,TravelCenters of America,2.0,10.0,Charlotte,qdfxnurqxaso,VA,145648.0,4.0,S,501.0
Aht8920,23.0,,1-737-706-1426,1082092.0,P,O,Popular,1.0,8.0,Columbus,Afiwhsu,VA,,5.0,U,822.0
wsk8921,8.0,United States of America,1-848-856-4138,1523635.0,,U,PSS World Medical,1.0,2.0,Minneapolis,Wsijsoxwk,IA,49234.0,1.0,U,470.0
Lwu8922,52.0,United States of America,1-530-918-9603,1198108.0,,,Electronic Arts,3.0,3.0,New Haven,Arycnaso,ID,75432.0,3.0,M,800.0
Btu8923,,Canada,1-876-620-7905,2449776.0,C,O,United Services Automobile,,2.0,Riverside,Tayfyfvubq,NV,364311.0,2.0,,709.0
Yqj8924,,United States of America,1-319-951-8665,3847130.0,h,O,BB&T Corp.,2.0,1.0,Chicago,wlvdhmysywiy,Newfoundland,63150.0,3.0,W,707.0
JME8925,57.0,United States of America,,1009438.0,,O,,5.0,0.0,Huntington,Xtbrqqfid,WA,312217.0,5.0,M,676.0
Pcq8926,28.0,United States of America,1-393-770-0106,2952723.0,H,R,J.M. Smucker,2.0,1.0,New Orleans,Hbjrjgid,Nova Scotia,463049.0,5.0,M,602.0
JSM8927,10.0,United States of America,,1173505.0,f,O,American Electric Power,3.0,1.0,Missoula,ytjcryw,Quebec,186496.0,1.0,M,685.0
JXW8928,44.0,Canada,1-240-519-1443,3230663.0,e,O,Ingram Micro,5.0,2.0,Tallahassee,pqnhnsuxk,Newfoundland,333428.0,1.0,U,535.0
GUX8929,1.0,United States of America,,837878.0,,R,Genzyme,1.0,5.0,Tucson,JZZKGOBBXVKZ,SD,76646.0,3.0,S,
Jit8930,6.0,United States of America,1-313-600-7323,1740431.0,k,O,NSTAR,2.0,0.0,Baton Rouge,nrajdmbgq,Saskatchewan,225543.0,0.0,S,534.0
BXB8931,67.0,United States of America,1-545-874-5368,251770.0,s,R,Raytheon,0.0,3.0,Overland Park,GSIELJ,MT,309045.0,3.0,M,625.0
Upr8932,61.0,Canada,1-060-238-7569,816789.0,,O,Virgin Media,3.0,4.0,Pembroke Pines,Aovezu,OK,143699.0,2.0,S,
slv8933,45.0,Canada,1-447-146-3257,3236105.0,w,O,Coca-Cola Enterprises,4.0,5.0,Miami,Rrcquih,OK,14287.0,5.0,U,405.0
Wbo8934,67.0,United States of America,1-471-081-0757,97770.0,,O,Expeditors International,2.0,0.0,Sandy,RJBCVPIG,Newfoundland,135807.0,1.0,D,441.0
SSD8935,41.0,Canada,1-161-929-9587,1589615.0,f,O,International Assets Holding,3.0,2.0,Montreal,Ejjpojksyqdy,WY,486818.0,2.0,,579.0
Svk8936,92.0,United States of America,1-087-000-8463,2389234.0,,O,JetBlue Airways,,4.0,Vancouver,BQHYDMT,VA,,2.0,S,
KGY8937,44.0,,1-647-567-7318,569382.0,M,O,Mercury General,0.0,4.0,Huntsville,hzesxliy,FL,262063.0,2.0,U,764.0
Lid8938,93.0,Canada,1-117-620-4297,2802360.0,J,O,Sempra Energy,0.0,10.0,Waterbury,FPWKJRN,CO,200013.0,2.0,U,482.0
PJJ8939,82.0,United States of America,1-851-882-0435,123545.0,k,O,,4.0,1.0,Newark,cpbfyge,WV,197991.0,2.0,S,573.0
WTB8940,31.0,United States of America,1-548-292-1165,1593753.0,J,O,Anadarko Petroleum,5.0,1.0,Salt Lake City,Nzzbmzajwk,Alberta,410654.0,2.0,S,654.0
Vut8941,69.0,United States of America,1-174-883-4058,,P,R,,0.0,7.0,Pasadena,tchkfmicrrqf,WI,243022.0,2.0,W,361.0
VPR8942,12.0,United States of America,1-513-996-6074,2631962.0,,O,Stater Bros. Holdings,0.0,,Plano,Luveak,Ontario,248462.0,3.0,D,548.0
Brk8943,35.0,United States of America,1-382-840-5132,2141297.0,,O,Atlas America,1.0,4.0,Fullerton,mvotjmsnu,ND,497094.0,1.0,M,
Lnk8944,85.0,United States of America,1-144-998-0797,226923.0,F,O,AptarGroup,1.0,6.0,London,naadduxgtxoj,NH,20155.0,2.0,U,489.0
Xrb8945,42.0,,,150227.0,,O,Marriott International,3.0,2.0,Las Cruces,Gjmxz,ID,295847.0,3.0,W,638.0
Zov8946,99.0,United States of America,1-310-389-4971,1935883.0,,O,Integrys Energy Group,1.0,5.0,Oklahoma City,Xdyjebkgd,OK,143466.0,2.0,M,639.0
Gxo8947,98.0,United States of America,1-195-810-2427,38287.0,,,Ferro,0.0,2.0,Greensboro,KEQLKJUT,AR,361354.0,2.0,W,
Edv8948,2.0,United States of America,1-019-217-6283,3426570.0,T,,Retail Ventures,1.0,5.0,Brownsville,pxdrb,MD,359796.0,1.0,S,368.0
Gli8949,73.0,United States of America,1-924-020-2373,1675143.0,G,U,Delta Air Lines,5.0,6.0,Kansas City,ijwhvfn,TN,216645.0,,S,444.0
ziy8950,74.0,Canada,1-333-210-9332,771190.0,V,O,Time Warner,0.0,10.0,Great Falls,ihpjjjsqkl,LA,164584.0,0.0,U,309.0
Dwi8951,62.0,United States of America,1-777-178-3559,1753488.0,q,O,VeraSun Energy,1.0,1.0,Idaho Falls,Pkxqdutcc,AK,53976.0,4.0,U,302.0
OUV8952,23.0,United States of America,1-791-831-0714,,,U,Cigna,3.0,8.0,Victoria,AQQURDVBSU,NJ,441573.0,2.0,U,677.0
Vsd8953,59.0,Canada,1-947-347-7556,2935262.0,,O,Martin Marietta Materials,0.0,7.0,Irving,Hpixjmchzqy,SC,203133.0,0.0,M,655.0
Fyn8954,54.0,United States of America,1-203-843-7616,2936511.0,g,,Northeast Utilities,3.0,5.0,Fremont,khcnykrr,NM,,5.0,,564.0
ism8955,40.0,United States of America,1-422-137-3874,955409.0,n,O,Progressive,4.0,0.0,Worcester,,IN,306649.0,2.0,M,515.0
Ucl8956,29.0,United States of America,1-049-382-8436,2770752.0,,O,Acuity Brands,0.0,3.0,Spokane,fmpfdefus,WA,364954.0,0.0,,499.0
Rfr8957,5.0,United States of America,1-253-363-6818,1995762.0,N,O,M&F Worldwide,1.0,5.0,Cincinnati,XODGD,Nova Scotia,244200.0,4.0,S,531.0
Bnh8958,51.0,United States of America,,1198458.0,,O,,2.0,7.0,New Haven,,NV,397763.0,2.0,M,470.0
Auc8959,93.0,United States of America,1-671-018-1509,2575268.0,N,R,,3.0,5.0,Garland,Tmrlakbcg,MT,498735.0,0.0,M,
Fao8960,88.0,United States of America,1-106-610-2348,3610212.0,,O,Maxim Integrated Products,4.0,4.0,Syracuse,aalwsvofci,NE,416876.0,0.0,M,
col8961,19.0,Canada,1-350-841-2058,,l,R,RBS Global,,1.0,Mobile,VFFZQC,IL,189595.0,2.0,S,591.0
WIP8962,66.0,United States of America,1-695-802-4134,1555402.0,b,U,Fiserv,2.0,10.0,Scottsdale,FSJGPGRQO,MN,44337.0,5.0,M,721.0
Zsp8963,39.0,United States of America,1-326-976-1511,2217339.0,,O,Dollar General,0.0,3.0,Frederick,csfwocttx,New Brunswick,145157.0,1.0,W,500.0
Auq8964,22.0,United States of America,1-023-937-8745,391571.0,,O,Complete Production Services,2.0,4.0,Billings,PKZSFQQX,MD,398593.0,2.0,M,472.0
BZY8965,3.0,United States of America,1-215-143-0722,3881870.0,,O,Integrys Energy Group,2.0,0.0,Oshawa,Cnvfwxpcpbk,MN,296625.0,4.0,S,850.0
uwx8966,88.0,United States of America,,1968256.0,,O,Unum Group,5.0,3.0,Norfolk,wlzir,TN,319530.0,1.0,U,419.0
qlw8967,65.0,Canada,1-918-094-0190,1598906.0,T,O,YRC Worldwide,5.0,2.0,Cincinnati,gxcsm,OK,100522.0,0.0,W,395.0
Obx8968,97.0,Canada,1-409-011-9159,,,O,SanDisk,2.0,4.0,Irvine,qoxxdrwi,NV,486102.0,3.0,D,
wes8969,72.0,United States of America,1-583-362-3380,1761155.0,V,O,American National Insurance,2.0,6.0,Elizabeth,mymxzhof,Newfoundland,45114.0,2.0,M,679.0
Kzu8970,94.0,United States of America,1-974-373-7174,296341.0,,U,,3.0,10.0,Whitehorse,Pelauwlk,Newfoundland,494579.0,2.0,D,463.0
Zdk8971,56.0,United States of America,1-595-896-3414,2191155.0,E,,Benchmark Electronics,0.0,5.0,Little Rock,ecfiwewsg,CA,434922.0,0.0,W,591.0
Spk8972,26.0,United States of America,1-923-381-0072,487195.0,J,R,Fred's,5.0,,Fairbanks,Kdtabjctakyd,AK,31543.0,5.0,M,445.0
jrh8973,95.0,United States of America,1-636-511-8748,,J,R,El Paso,1.0,0.0,Honolulu,Epachrgfirln,MS,145525.0,2.0,W,662.0
aiu8974,17.0,United States of America,1-174-302-3049,949706.0,b,U,Merck,1.0,2.0,Coral Springs,Ufdfnpcq,MA,376529.0,1.0,D,848.0
WFC8975,73.0,United States of America,1-119-095-8064,434301.0,G,O,Silgan Holdings,4.0,10.0,Henderson,Slwbs,SD,321157.0,0.0,S,658.0
jki8976,81.0,United States of America,1-396-171-2168,2870604.0,W,O,PharMerica,2.0,5.0,Chula Vista,Hvimidxyp,MD,196627.0,3.0,S,408.0
RZL8977,52.0,Canada,,,P,U,Alpha Natural Resources,5.0,7.0,Chandler,pvgrhe,MD,230021.0,3.0,M,486.0
fwk8978,70.0,United States of America,1-799-922-4552,1706950.0,,O,Office Depot,5.0,10.0,Gary,Miwbda,CA,411824.0,5.0,U,302.0
Kjb8979,65.0,Canada,1-387-996-5194,1912056.0,R,O,,,3.0,Philadelphia,Fedolsqnef,TN,271328.0,,U,434.0
Ngp8980,51.0,United States of America,1-604-586-2808,3756761.0,H,O,Allegheny Technologies,0.0,0.0,Hamilton,SRNMCCLRXTLS,LA,286974.0,0.0,M,505.0
Sel8981,81.0,United States of America,1-138-927-5012,3116902.0,t,U,ABM Industries,5.0,0.0,Springfield,Jjbskvstyb,VA,460160.0,2.0,S,847.0
pnn8982,81.0,United States of America,1-436-238-5249,3704540.0,j,R,Constellation Brands,0.0,4.0,Louisville,MBWSJQRTTSX,NJ,78647.0,1.0,D,832.0
dcc8983,68.0,United States of America,1-309-063-1142,3314750.0,,O,Universal American,3.0,3.0,Cedar Rapids,lmtcwul,CT,356418.0,3.0,,722.0
NPR8984,31.0,United States of America,1-097-871-9440,44908.0,v,O,Fannie Mae,3.0,6.0,Oklahoma City,icfozq,MD,432730.0,4.0,M,788.0
Mbu8985,72.0,United States of America,1-918-899-6422,3295216.0,,O,Administaff,0.0,9.0,Alexandria,UAFBPLEDX,CA,16681.0,2.0,M,417.0
axk8986,79.0,United States of America,1-754-636-4183,1819333.0,,O,Southwest Gas,2.0,0.0,Santa Ana,Yxjfpim,Quebec,21938.0,1.0,M,383.0
yqz8987,49.0,Canada,1-977-019-7335,3541360.0,,R,Pactiv,4.0,,Tempe,Erkchudciv,VA,255755.0,4.0,D,360.0
ezf8988,15.0,United States of America,1-494-902-9887,870929.0,r,O,Brookdale Senior Living,,4.0,Columbia,YKIZVPLNKEYH,LA,333380.0,0.0,M,496.0
Nkr8989,76.0,United States of America,1-335-051-1691,1065312.0,d,O,Moody's,4.0,10.0,Glendale,BSSKQHVHCDCB,AZ,455864.0,2.0,M,706.0
ojf8990,11.0,United States of America,1-930-987-1188,1141018.0,,R,BlueLinx Holdings,1.0,7.0,Escondido,Worxxofghi,Prince Edward Island,29620.0,1.0,M,342.0
Nqq8991,76.0,Canada,1-123-451-7883,3868421.0,G,R,Clorox,4.0,10.0,Providence,Fyjmzbiv,AZ,126075.0,1.0,S,309.0
Aut8992,69.0,United States of America,1-614-623-9411,1747903.0,q,O,Valspar,4.0,7.0,Norfolk,ORXZKUHPAOKN,FL,467687.0,2.0,W,602.0
Lkv8993,74.0,United States of America,1-960-793-0301,,y,O,Sun Microsystems,5.0,7.0,Riverside,,NH,73678.0,3.0,M,424.0
Iix8994,38.0,United States of America,1-221-434-9140,2376736.0,,O,Fidelity National Information,5.0,6.0,Costa Mesa,Kayhpljfln,Ontario,115249.0,2.0,,803.0
JNL8995,21.0,Canada,1-014-037-4881,3297104.0,H,R,Pepsi Bottling,5.0,5.0,Henderson,Taumaqq,TN,116688.0,0.0,U,577.0
INJ8996,5.0,,1-516-161-0336,3025756.0,,O,PPL,5.0,5.0,Missoula,LCWOXDINHSP,PA,29954.0,5.0,M,813.0
Jlq8997,21.0,Canada,1-409-960-5778,107175.0,,,CHS,3.0,9.0,Boston,,Newfoundland,485326.0,1.0,U,568.0
ppd8998,27.0,United States of America,1-531-797-5792,1827301.0,A,,Big Lots,,9.0,Fontana,,RI,268447.0,3.0,M,798.0
BNU8999,90.0,Canada,1-007-132-2737,1467575.0,,O,Brunswick,0.0,8.0,Berkeley,waknqfem,MN,151560.0,2.0,S,669.0
Kxx9000,68.0,United States of America,1-750-487-1983,2207364.0,,O,FMC,1.0,1.0,Anchorage,kbwkupv,ID,13974.0,1.0,M,
Cek9001,42.0,Canada,1-860-430-7323,1885306.0,T,,Valspar,4.0,0.0,Torrance,lgpiejw,IL,301634.0,5.0,M,844.0
Rsz9002,76.0,Canada,1-299-609-7219,,,O,First American Corp.,1.0,3.0,Tucson,zhpmxlfll,Ontario,77635.0,2.0,W,619.0
ELW9003,31.0,United States of America,1-352-792-9668,2773249.0,,U,Time Warner,5.0,1.0,Alexandria,dbgkzdhswxd,TX,243507.0,3.0,S,822.0
Kqs9004,0.0,United States of America,1-617-383-5498,813031.0,,R,Winn-Dixie Stores,0.0,6.0,Columbus,FNPWDIWPMM,VT,443360.0,3.0,S,508.0
Rvh9005,21.0,United States of America,1-415-402-8065,1351079.0,w,R,HCC Insurance Holdings,0.0,6.0,San Jose,Hanpj,British Columbia,205875.0,5.0,M,382.0
Kox9006,1.0,United States of America,1-825-311-6084,1829906.0,d,O,Amerco,1.0,5.0,Plano,ijenlamsrvld,MI,111986.0,5.0,S,534.0
QVQ9007,72.0,United States of America,1-902-593-5681,3535747.0,,,PC Connection,5.0,0.0,Biloxi,CBFMRRSTY,CO,279398.0,3.0,M,429.0
WWF9008,,Canada,1-369-976-3931,362641.0,P,O,Watson Pharmaceuticals,1.0,5.0,Scottsdale,Igvejgwfxplt,SD,65562.0,4.0,W,389.0
Lxo9009,69.0,United States of America,1-034-029-9173,1498021.0,u,O,Fidelity National Information,1.0,4.0,Houston,zgujszxcij,IA,425975.0,0.0,,683.0
Yzo9010,,United States of America,1-671-489-4121,849047.0,,,Manitowoc,0.0,8.0,Lincoln,Ewehv,MI,48549.0,5.0,W,390.0
XBY9011,,United States of America,1-209-073-4461,,C,O,Auto-Owners Insurance,4.0,4.0,Ann Arbor,Zevlbvb,FL,298844.0,4.0,D,424.0
Yzl9012,12.0,United States of America,1-786-398-2388,3947823.0,,O,Rockwood Holdings,1.0,10.0,Rochester,Oifcl,Saskatchewan,157758.0,2.0,M,679.0
Kjy9013,,United States of America,1-038-370-3753,1205937.0,L,R,Spectra Energy,2.0,10.0,Palmdale,Ghkwzxlhcfx,AR,448843.0,3.0,W,789.0
Ckk9014,4.0,United States of America,1-667-388-6633,2438018.0,K,O,Amerigroup,,1.0,San Diego,iusrkoepecjo,Alberta,75455.0,5.0,W,562.0
TKE9015,1.0,United States of America,,3490993.0,Y,O,U.S. Bancorp,4.0,8.0,Oshawa,kpuqcdhlyot,Manitoba,347440.0,5.0,M,824.0
Aor9016,65.0,United States of America,1-559-660-6573,3251834.0,A,O,C.R. Bard,2.0,0.0,Rapid City,Yvmmijz,NH,80446.0,4.0,M,653.0
ZDR9017,80.0,United States of America,1-199-351-6560,2696782.0,,O,Lowe's,5.0,10.0,Salem,Ncqni,VT,232169.0,,M,635.0
zmy9018,72.0,,1-873-008-7940,2215271.0,,R,MDU Resources Group,0.0,4.0,Berkeley,nwamupkmaet,MO,34675.0,2.0,U,643.0
Nrg9019,45.0,United States of America,1-581-406-6537,1186933.0,,O,Rent A Center,4.0,0.0,Dayton,GMNWGU,ME,177717.0,0.0,D,824.0
Lwi9020,21.0,,1-829-147-5339,1157979.0,,O,,5.0,10.0,Kitchener,Zaukwepneay,DC,238623.0,5.0,U,378.0
Fse9021,20.0,,1-519-472-2749,1045413.0,,R,CH2M Hill,3.0,0.0,Lancaster,Dddaeeanr,NM,208491.0,1.0,W,831.0
tst9022,65.0,United States of America,1-635-025-8669,200600.0,R,R,Vornado Realty Trust,,8.0,Sydney,Hzskptrpp,RI,423539.0,1.0,S,668.0
Aca9023,72.0,United States of America,1-547-011-2401,3444099.0,B,O,Office Depot,4.0,9.0,Pomona,Mueohvmswa,IN,101953.0,0.0,M,668.0
VVC9024,40.0,United States of America,1-934-607-0579,1221233.0,A,U,,1.0,2.0,Cincinnati,Hmqpldqweju,MS,,5.0,D,450.0
nai9025,89.0,Canada,1-631-388-1488,902828.0,P,O,Flowserve,3.0,10.0,Quebec,QXDWPCWNGU,Ontario,278302.0,2.0,S,835.0
Vqz9026,17.0,United States of America,1-873-989-6311,3491043.0,G,R,Cytec Industries,5.0,6.0,Cheyenne,Mbeopjdkxk,UT,200492.0,,U,418.0
Ujm9027,48.0,United States of America,1-033-653-6445,445764.0,,,Hanover Insurance Group,4.0,8.0,Stockton,jvveuw,MS,216593.0,5.0,,800.0
bqm9028,37.0,United States of America,1-861-237-5303,2391815.0,y,O,Winn-Dixie Stores,0.0,5.0,Oklahoma City,uosvsfv,DC,405947.0,5.0,M,759.0
IPW9029,68.0,United States of America,1-864-914-2765,1093821.0,,O,Nationwide,,0.0,Sterling Heights,KRSTV,Prince Edward Island,274233.0,4.0,U,353.0
Uzx9030,5.0,United States of America,1-145-922-5285,1803498.0,,U,Republic Services,1.0,9.0,Grand Rapids,Vaigeqwjg,Nova Scotia,52192.0,,U,731.0
Kcg9031,22.0,,1-389-836-8190,662717.0,O,O,Hanesbrands,5.0,8.0,San Antonio,Qlppwcyx,DE,,0.0,M,585.0
Nmi9032,29.0,United States of America,1-081-832-3873,548373.0,A,O,Bucyrus International,2.0,2.0,Santa Ana,Foydrkfgoa,TN,,3.0,D,723.0
VDH9033,90.0,United States of America,1-329-079-4483,1693517.0,A,O,Lender Processing Services,5.0,1.0,Sherbrooke,nwjdcbqzuq,VT,224380.0,3.0,W,796.0
Ovj9034,5.0,United States of America,1-590-510-2676,3269891.0,K,O,Domtar,1.0,1.0,Hamilton,Yjclg,WA,356649.0,1.0,D,664.0
Uud9035,64.0,Canada,1-389-847-1426,390005.0,l,O,Zions Bancorp.,0.0,9.0,Fontana,Ggwvu,Alberta,436571.0,4.0,D,
ALJ9036,94.0,United States of America,1-380-053-2323,1014466.0,a,O,Telephone & Data Systems,3.0,7.0,Hamilton,Bbcqady,NE,272889.0,3.0,W,644.0
Qdr9037,65.0,United States of America,1-606-598-1769,1558896.0,W,U,Anadarko Petroleum,0.0,9.0,Hilo,TQMPJWZH,MN,340611.0,2.0,W,765.0
Rhn9038,78.0,United States of America,1-106-802-4951,3968747.0,G,O,Chiquita Brands International,5.0,2.0,Corpus Christi,Ilgxxw,FL,220284.0,2.0,S,407.0
JFF9039,0.0,Canada,1-872-553-7759,3376343.0,o,R,Danaher,1.0,3.0,Bridgeport,Osgghtpi,UT,99428.0,1.0,D,452.0
brz9040,36.0,Canada,1-345-999-3849,771535.0,,R,,3.0,0.0,Columbia,Eboce,UT,34976.0,0.0,M,747.0
SUB9041,69.0,Canada,1-305-485-4118,,u,R,Zale,2.0,7.0,Dawson City,Tnfxinbym,OK,183713.0,3.0,U,799.0
Qyc9042,78.0,United States of America,1-789-430-0169,3426140.0,,R,Supervalu,1.0,5.0,Oshawa,Edulhokbl,MT,356630.0,5.0,M,449.0
CXE9043,47.0,United States of America,1-415-913-6501,1604309.0,,O,Lowe's,4.0,0.0,Cedar Rapids,,NJ,331360.0,3.0,S,672.0
lws9044,43.0,United States of America,1-975-650-5604,1202391.0,Y,O,Barnes & Noble,0.0,4.0,Sacramento,ALQNE,NY,273534.0,2.0,S,350.0
Blc9045,4.0,United States of America,1-562-711-1503,2563181.0,Q,U,Adams Resources & Energy,2.0,4.0,Kansas City,Hmgsg,NE,472256.0,5.0,M,347.0
kel9046,7.0,United States of America,1-176-238-7058,2363654.0,e,O,First Horizon National Corp.,1.0,6.0,Oxnard,Uyidtfyfsdhv,AL,121915.0,3.0,M,624.0
yqi9047,44.0,United States of America,1-832-029-7337,1333242.0,b,R,ManTech International,5.0,2.0,Memphis,Fxjrydkmt,MO,58662.0,3.0,M,433.0
ZDP9048,30.0,United States of America,1-255-063-9344,2363869.0,,R,Hub Group,3.0,3.0,Mesquite,YRELMMLD,WV,390926.0,1.0,M,754.0
Zgl9049,32.0,United States of America,1-566-389-6340,2654689.0,,O,Campbell Soup,1.0,,Pomona,Iikfe,Prince Edward Island,311591.0,1.0,S,515.0
EOH9050,97.0,Canada,1-468-972-7769,1718570.0,F,R,Exterran Holdings,4.0,10.0,Warren,lactlbk,RI,370163.0,2.0,M,377.0
kuv9051,51.0,Canada,1-660-623-6276,2275248.0,j,O,Sempra Energy,5.0,7.0,Des Moines,Wnesd,OH,217166.0,2.0,M,442.0
Hes9052,61.0,United States of America,1-979-753-7274,2398575.0,,O,Embarq,3.0,6.0,Coral Springs,qofquqfwcvrt,Manitoba,,1.0,M,448.0
Zqx9053,12.0,Canada,1-633-493-0577,3388009.0,,O,DirecTV Group,3.0,9.0,Allentown,ekcpo,NY,134976.0,1.0,U,786.0
tyd9054,42.0,Canada,1-645-461-6717,1994676.0,g,R,SkyWest,3.0,8.0,San Francisco,lmvrhfetkkh,Newfoundland,457421.0,5.0,M,501.0
Dcn9055,17.0,United States of America,1-107-122-3193,1512099.0,,R,Saks,4.0,1.0,Garden Grove,TRUTKSZIOD,TX,439921.0,1.0,S,368.0
GCZ9056,98.0,,1-527-338-9953,3879319.0,h,O,Mueller Industries,,1.0,Nashua,BKBVLPJI,MD,484943.0,1.0,U,811.0
pal9057,12.0,Canada,1-325-444-4058,2650724.0,F,R,Virgin Media,4.0,10.0,Sterling Heights,KEXLA,TX,3931.0,3.0,U,647.0
laj9058,53.0,United States of America,1-100-973-7745,2932540.0,D,O,Brunswick,0.0,3.0,Mobile,ZNSTEXTR,ID,303855.0,4.0,S,590.0
WKW9059,92.0,United States of America,1-543-448-1276,2537638.0,f,R,Vought Aircraft Industries,2.0,7.0,Lubbock,yjxvjb,KY,390579.0,5.0,M,413.0
Iey9060,74.0,United States of America,1-009-684-3357,2419797.0,i,O,General Growth Properties,,3.0,Portland,Arrxhyig,OK,353787.0,2.0,M,657.0
Dvx9061,91.0,Canada,1-575-072-2765,3120865.0,n,U,Bio-Rad Laboratories,2.0,2.0,Mount Pearl,Hgryncq,UT,197638.0,1.0,S,675.0
SJS9062,70.0,United States of America,1-080-029-2339,3782888.0,,R,Career Education,4.0,5.0,Hayward,,SC,75876.0,5.0,D,619.0
Tpn9063,45.0,United States of America,1-373-459-5263,839276.0,y,R,Inergy Holdings,,4.0,Tampa,qxtvbfzt,NE,385649.0,0.0,S,673.0
Wgd9064,,Canada,1-204-082-1597,3086070.0,K,,Vought Aircraft Industries,0.0,5.0,Edmonton,Labxkmqtkriy,Nova Scotia,54013.0,1.0,U,677.0
Xzx9065,4.0,Canada,1-884-040-7471,3369642.0,N,O,BMC Software,3.0,2.0,Tacoma,RTYXGVBTJM,CA,352671.0,2.0,S,346.0
