AgencyID,CreditRating,AddressLine1,MaritalStatus,NetWorth,LastName,MiddleInitial,Age,FirstName,PostalCode,OwnOrRentFlag,Gender,AddressLine2,City,State,Country
Wid1721,553.0,17183 watts avenue,,1298559.0,Widdis,M,64.0,micheline,93888,O,,,Edmonton,UT,United States of America
MOB1722,836.0,14754 woodview east,,2570364.0,MOBLEY,C,15.0,jesus,63111,O,m,Apt. 962,St. Paul,DC,United States of America
Bie1723,602.0,7217 wise lower,D,2752826.0,Bielby,B,51.0,BRITTE,94483,U,F,,Topeka,Ontario,United States of America
Gla1724,667.0,15966 sanders lane,S,3247977.0,Glasgow,,52.0,christie,M4J 1M9,O,,,Nashville,Alberta,United States of America
Hum1725,371.0,23639 purdue rue,S,2817367.0,Humes,H,15.0,Feliza,E7N 1J6,O,f,APT. 200,Bridgeport,Ontario,Canada
Uda1726,501.0,10484 WAVERLY ROAD,D,3527886.0,Udayasekaran,N,78.0,BRINN,92058,O,f,,Livonia,VA,United States of America
Pur1727,588.0,23788 linden drive,W,1397842.0,Purington,,15.0,Idalia,T5A 1P9,O,,Apt. 290,Fort Wayne,NJ,Canada
Fri1728,460.0,1899 malden way,S,906724.0,Frierson,,26.0,lotti,v6j 1u6,U,,,Atlanta,UT,United States of America
Koh1729,302.0,16068 cantey way,D,,Kohm,,17.0,DOMENIGA,70187,O,m,,Edmonton,LA,Canada
spa1730,836.0,19940 GOLD CREST PARK,S,,sparacio,,27.0,KARIOTTA,77121,R,m,,New Haven,WV,United States of America
Tar1731,755.0,10856 kelvin upper,S,3515704.0,Tarquinio,G,0.0,wenda,V6x 1p4,O,,,Santa Ana,MN,Canada
Vie1732,674.0,24301 fulton north,M,,Viens,,23.0,Eben,60756,O,f,,Nashville,WA,United States of America
par1733,655.0,18815 WASHINGTON WEST,U,3981423.0,parkash,,,AAREN,46216,R,,,Mount Pearl,OR,Canada
Bea1734,350.0,12709 wycliffe crescent,W,662896.0,Beal,,25.0,Jossine,90502,O,,,Alexandria,CA,United States of America
Kra1735,443.0,4544 durand crescent,M,1131241.0,Krauel,,36.0,Pojanart,H2b 1z2,R,,,Overland Park,WI,United States of America
Hut1736,556.0,21064 NOLAN WEST,D,738393.0,Hutchins,A,12.0,JAYNE,95158,R,,,Modesto,RI,United States of America
Cob1737,597.0,8980 orinda east,M,3931539.0,Cobran,,73.0,Reagan,30303,O,m,,Regina,Alberta,Canada
Emm1738,351.0,22261 greenhill avenue,M,1859967.0,Emmott,Q,51.0,Housseini,94287,R,,,Worcester,IN,United States of America
Ano1739,819.0,16692 REGENCY UPPER,S,2240719.0,Anolik,,65.0,AUDREY,m9f 1u4,O,M,,Sacramento,VA,United States of America
mye1740,811.0,13590 westover east,M,11227.0,myers-pillsworth,,57.0,Neetu,60735,O,M,,Augusta,DC,United States of America
Coy1741,301.0,9341 gaylord avenue,M,2914099.0,Coyne,E,11.0,Thompson,95239,O,,,Thousand Oaks,AK,United States of America
Cob1742,588.0,2583 CLOWER SOUTH,D,2544376.0,Cobban,,39.0,Adara,85039,O,F,,Hay River,ID,Canada
Sai1743,754.0,458 cormorant road,M,3918317.0,Sainsbury,,74.0,Ngai,14218,O,,,Columbus,NH,United States of America
TID1744,657.0,12630 parkinson north,U,3235152.0,TIDBALL,,2.0,Madella,V6U 1T4,R,,,Reno,SC,United States of America
Shr1745,547.0,22963 hanover road,W,2114189.0,Shrieves,,23.0,Thi-cuc,H6D 1W2,O,M,,Bridgeport,NV,Canada
Mur1746,711.0,23033 wycliffe way,M,935874.0,Murdoch,Q,31.0,KRYSTALLE,T5A 1X4,O,M,,Raleigh,SC,United States of America
Wis1747,431.0,503 northshore park,,1759232.0,Wiseman,,,AMALITA,V6d 1q7,O,,,Fort Collins,HI,Canada
jew1748,554.0,11309 amsterdam south,U,2031760.0,jew,,92.0,EVANGELIA,85093,U,,,Chesapeake,HI,United States of America
Pap1749,774.0,15065 bellaire crescent,W,1322099.0,Papp,,76.0,Ankie,e7o 1f7,O,,,Detroit,CT,Canada
Ova1750,465.0,16606 mcafee west,U,1148410.0,Ovans,,39.0,Air,V6q 1w4,O,m,,Cincinnati,Prince Edward Island,United States of America
sah1751,737.0,15185 simpson south,W,3521855.0,saha,,7.0,Catharina,80075,O,f,,Mount Pearl,Quebec,Canada
mec1752,,10484 WAVERLY ROAD,D,2404858.0,mecher,,66.0,BLINNY,30340,U,,,Stockton,WA,United States of America
Eck1753,398.0,3192 yorktown east,U,2391444.0,Eckstein,,10.0,Franc,82603,O,,SUITE 185,Laredo,Nova Scotia,United States of America
SCH1754,720.0,885 CROSBY LANE,S,3959243.0,SCHAEFERS,,86.0,sybyl,74132,O,,,Augusta,WA,United States of America
JAN1755,344.0,10863 wisteria south,U,2961219.0,JANSEN,,93.0,Darby,91190,O,,,Salem,ID,United States of America
Sch1756,328.0,4822 michaels north,S,3198809.0,Scharf,,10.0,ROSELIA,78731,O,,,Winnipeg,CA,United States of America
TRE1757,677.0,16181 foster park,U,1021504.0,TRENTADUE,,68.0,Tec,37424,O,,,Halifax,MI,United States of America
Mcc1758,,4095 alonzo boulevard,U,2095855.0,Mccreanor,,64.0,juile,80125,O,f,,Fort Lauderdale,AL,United States of America
Far1759,,13085 glenchester crescent,S,2028426.0,Farago,,36.0,nalani,V6s 1v7,O,,APT. 125,Denver,WV,United States of America
Des1760,451.0,21448 hampton boulevard,S,3963259.0,Deslaurier,,48.0,Josephina,S7C 1N9,R,,,Las Cruces,CO,Canada
Gue1761,354.0,673 edloe park,S,2266559.0,Guerette,,49.0,Elliott,M4J 1M1,R,,,Mesa,ND,United States of America
PIP1762,455.0,12635 olympia east,M,1792230.0,PIPERNO,W,7.0,Carlton,90048,O,,,Oshawa,NY,Canada
SHA1763,422.0,17774 applewood rue,M,3631760.0,SHAHROODI,X,50.0,Jacquenette,07508,R,f,,Hampton,OR,United States of America
kle1764,734.0,19045 rockhill road,U,1089692.0,kleynenbergntrtpa,G,91.0,Butch,E7n 1k8,R,m,,Peoria,HI,United States of America
Mon1765,,21936 congress lane,M,3826758.0,Monahan,,12.0,Giulia,93033,U,f,,Santa Rosa,AZ,United States of America
TOD1766,432.0,24985 royal avenue,M,352144.0,TODO,M,15.0,KIAL,M5g 1w6,O,f,,El Monte,TN,United States of America
Boa1767,753.0,15338 hutton upper,U,293287.0,Boatwright,,97.0,Daphene,85267,R,F,,Ann Arbor,Nova Scotia,United States of America
Ber1768,770.0,17962 columbus east,M,2767462.0,Bergsma,,,Ott,T5a 1w6,R,,,Indianapolis,New Brunswick,United States of America
Bra1769,644.0,8651 TRACE CREEK LANE,U,512742.0,Brazeau,X,86.0,verina,20075,O,M,,Glendale,NJ,United States of America
Rab1770,418.0,15624 pembrook boulevard,W,3057918.0,Rabjohn,,34.0,REMINGTON,T6c 1d4,O,,,Carrollton,WI,United States of America
Mcd1771,359.0,13500 griffin lower,S,3445991.0,Mcdougall,V,61.0,susanetta,T6a 1i9,R,,suite 397,Ann Arbor,NH,United States of America
Mun1772,397.0,7656 concho lower,U,3445933.0,Mundy,N,,Grier,T6D 1F4,O,F,,Chula Vista,ND,Canada
CAM1773,369.0,6092 worthington east,U,1365953.0,CAMPANELLA,,37.0,LUCIEN,53711,O,,,Pittsburgh,MD,Canada
cow1774,363.0,24250 summer south,U,2618684.0,cowell,,57.0,Raj,V6L 1S4,O,,,Hartford,FL,United States of America
her1775,526.0,10783 crestline court,M,3136993.0,herndon,A,59.0,Mirabel,T5a 1w3,O,F,,North Las Vegas,MN,United States of America
Hau1776,663.0,6066 fillmore lower,D,3779546.0,Haubert,,31.0,Lulu,10044,R,m,,Rancho Cucamonga,OR,United States of America
eis1777,586.0,679 windsor west,M,1271314.0,eisenhart,,98.0,FALLON,M5G 1Z8,O,,,Charleston,MN,United States of America
hol1778,795.0,18289 ARTESIAN WAY,S,1754434.0,holleran,,19.0,Pammi,22202,O,,,Chesapeake,MT,United States of America
Cha1779,445.0,13070 panther creek east,S,222891.0,Chamard,,90.0,Chrystal,M5G 1U1,O,F,,Miami,GA,United States of America
FOE1780,741.0,18207 conley south,M,,FOEST,J,95.0,lonneke,m5a 1u8,O,F,,Knoxville,SC,United States of America
Kel1781,522.0,12028 PARDEE RUE,U,2948935.0,Kelsay,O,88.0,Krier,y5c 1m3,O,,SUITE 393,Fairbanks,Alberta,United States of America
BAI1782,498.0,24062 tangle brush crescent,S,1662306.0,BAILEY,M,10.0,ARDELIS,m5d 1y8,O,F,,Buffalo,Ontario,United States of America
VIR1783,588.0,9371 sweeney court,M,2422150.0,VIRCHICK,T,70.0,nicoline,48509,O,m,,Pasadena,WV,United States of America
Bar1784,338.0,7161 tallowood upper,M,808446.0,Barclay,,87.0,Evert,78235,U,,,Berkeley,LA,United States of America
Kub1785,781.0,21731 GULFTON UPPER,,1846060.0,Kubik,,27.0,MARTHA,80131,O,,,Des Moines,MO,United States of America
Let1786,430.0,7575 bernard court,M,1980608.0,Lethebinh,N,,georgie,85267,O,,,Montgomery,MD,United States of America
Sol1787,592.0,13971 milbury court,M,27286.0,Soldera,,88.0,Oleesa,72222,O,,,Santa Rosa,AR,United States of America
PAT1788,705.0,12473 long branch east,W,1229044.0,PATRICK,,93.0,Marlin,35862,O,,,Idaho Falls,AZ,United States of America
ols1789,468.0,18956 gaylord street,S,2322103.0,olsen,,,Alec,T6b 1j5,O,,,Lubbock,WA,United States of America
Rez1790,393.0,12491 CARROLL BOULEVARD,,37919.0,Rezansoff,,26.0,Bakoury,H6a 1y9,O,,,Concord,AZ,United States of America
VAN1791,592.0,22682 RIO GRANDE SOUTH,M,1148118.0,VAN ATTA,,91.0,ELUNED,19153,R,f,,Grand Rapids,Nova Scotia,United States of America
Cos1792,847.0,17508 WELLER WEST,M,1632327.0,Cossota,,84.0,julita,T5b 1q7,O,F,,Fresno,VT,United States of America
Kwa1793,466.0,6454 KIEL UPPER,M,3874266.0,Kwan,,37.0,Marge,91915,U,f,,Corpus Christi,UT,United States of America
att1794,386.0,11287 oasis north,M,1959769.0,attanasio,,60.0,Chrissie,H6B 1X6,O,,,Brownsville,TX,United States of America
Sto1795,752.0,7865 reagan east,M,2006766.0,Stoyles,,92.0,ULRIKAUMEKO,92805,O,M,,Sunnyvale,DE,United States of America
WIC1796,453.0,1091 LADERA LOWER,S,3236408.0,WICKIE,O,98.0,Guo-qiang,V6b 1s4,O,,,Topeka,SC,United States of America
kho1797,694.0,7046 landera street,,3869248.0,khouderchah,P,58.0,Andriana,m6t 1i6,O,f,,Salt Lake City,MA,United States of America
Ada1798,390.0,8685 peachtree upper,M,,Adamczyk,,28.0,vmbackup,94204,R,M,,Las Vegas,MT,Canada
Dor1799,432.0,21681 GOODWIN PARK,M,3153225.0,Doris-hampton,M,25.0,Dot,66622,O,,,Carrollton,AK,United States of America
Sei1800,833.0,16124 WEYLAND PARK,M,3740435.0,Seiple,,100.0,Stoddard,T5a 1p2,R,,,Hampton,Alberta,United States of America
Wes1801,655.0,23701 pelican way,W,3483318.0,Wesselman,,25.0,zhengyu,04101,O,,,Henderson,AZ,United States of America
kus1802,584.0,15845 flagler south,D,2500611.0,kusan,E,73.0,Korry,21280,O,m,,Allentown,AR,United States of America
CHA1803,448.0,7831 arthur crescent,M,1161657.0,CHALMERS,,98.0,Alice,22206,O,m,,Fairbanks,HI,United States of America
STO1804,530.0,10079 PALM LANE,D,220530.0,STODART,,33.0,BAB,v6z 1w9,O,,,Cleveland,AL,United States of America
Pla1805,825.0,378 nolan avenue,M,3704067.0,Playatuna,A,60.0,Babbie,M5g 1x7,O,,,Provo,IL,United States of America
sca1806,,764 donaldson road,M,2829130.0,scalera,,89.0,Gene,70123,O,L,,Alexandria,CA,United States of America
MEE1807,757.0,13069 SHELTER CRESCENT,,2207402.0,MEERVELD,,78.0,CRISTIONNA,94611,U,F,,Montpelier,SD,United States of America
you1808,445.0,22494 chimney rock avenue,U,2161886.0,younes,,4.0,Elwira,V6X 1S8,O,m,,Naperville,TN,United States of America
CIT1809,356.0,18283 jack east,U,424605.0,CITARELLI,E,88.0,LEANORA,95273,R,m,,Elizabeth,PA,United States of America
rum1810,639.0,2164 PALM ROAD,U,2757556.0,rummel,,96.0,Annetta,35855,O,F,,Boise,NY,United States of America
VEZ1811,650.0,18676 turman drive,S,245609.0,VEZINA,,8.0,Gerladina,90216,R,,Apt. 513,Atlanta,FL,United States of America
Lar1812,837.0,8752 forest park east,D,1172429.0,Larmour,,88.0,Thuy,19067,O,m,,Little Rock,Alberta,United States of America
omu1813,555.0,7041 leon upper,U,2239983.0,omura,D,81.0,Youji,V5b 1p7,O,m,,Hilo,WI,Canada
Liv1814,495.0,15979 montfort way,M,2486364.0,Livek,,46.0,Jenine,90801,R,,,Fort Lauderdale,TN,United States of America
Tah1815,454.0,11724 RANDOLPH PARK,U,32423.0,Taheri,U,20.0,Aridatha,40231,,m,Apt. 578,Modesto,ID,Canada
van1816,347.0,21686 jackson south,,1051407.0,van atta,,73.0,viki,10078,O,,,Inglewood,ID,United States of America
Hug1817,459.0,18909 hawkins way,S,1110211.0,Huguin,,1.0,Randhir,h2b 1z2,O,,,Nashua,MS,United States of America
GAI1818,738.0,2451 knowles street,U,1585964.0,GAINES,,11.0,Dino,v6e 1p8,O,,,Pembroke Pines,NV,United States of America
DON1819,639.0,12400 GREAT OAKS EAST,M,1013742.0,DONKERS,,93.0,satyajit,76134,O,,,Montpelier,ME,Canada
bah1820,424.0,23934 brooks north,M,3766774.0,bahoric,,97.0,eddie,10004,U,f,Apt. 166,Missoula,AL,United States of America
HUN1821,503.0,14497 frostwood boulevard,M,546402.0,HUNEAULT,,96.0,Orden,94648,O,f,,Huntington Beach,DE,United States of America
van1822,612.0,1048 covecreek way,M,585244.0,vandergeest,,51.0,SERDAR,60782,O,,,Colorado Springs,NC,United States of America
lat1823,426.0,18874 magnolia road,S,1429214.0,latorre,E,73.0,myrlene,T6B 1E2,O,M,,Victoria,NY,United States of America
TOG1824,781.0,24014 BIRCHWOOD CRESCENT,U,1182319.0,TOGASAKI,,88.0,Nhut,01850,O,m,,North Las Vegas,NY,United States of America
ALD1825,722.0,11708 howser east,M,2352319.0,ALDERDICE,,71.0,Doria,98175,R,,apt. 177,Albuquerque,British Columbia,United States of America
Tre1826,554.0,11797 howser court,M,3499398.0,Tremewan,,27.0,MAYE,H6a 1x9,R,f,,Stockton,AL,United States of America
Del1827,724.0,14203 brooks west,W,,Deluca,,23.0,Ulrike,T5a 1u8,,m,,Springfield,SD,United States of America
Ber1828,391.0,1863 KETCH NORTH,M,788342.0,Bereza,,27.0,CAITRIN,m1g 1p8,O,,,Chattanooga,ID,United States of America
Lon1829,,12543 edgewood avenue,S,3068068.0,Lonergan,C,21.0,cho-kuen,H2a 1w6,R,f,,Quebec,IN,United States of America
KIN1830,801.0,13205 cantey west,M,3011542.0,KINNEY,,62.0,ailsun,33153,R,m,,Chula Vista,IN,United States of America
Hun1831,774.0,15713 conier upper,W,1298229.0,Hunter,U,83.0,annemarie,94289,O,m,,Montreal,Ontario,United States of America
Lud1832,496.0,13890 snead park,M,327003.0,Ludviksen,D,4.0,Ferdinanda,30315,O,,,Hollywood,CO,United States of America
Rou1833,,15263 ridge creek avenue,M,1463664.0,Rouleau,,69.0,Ike,20085,O,,apt. 679,Louisville,NH,United States of America
BAR1834,333.0,9565 cappel road,M,780925.0,BARNHART,,10.0,Dido,V6C 1V6,O,F,,Houston,NH,United States of America
cha1835,706.0,23057 BROKEN OAK AVENUE,M,3204073.0,chapin,,74.0,nicoline,H2G 1U1,O,,,Fort Smith,LA,Canada
BOD1836,716.0,5461 gold crest way,W,531711.0,BODNAR,,78.0,OTTCSR,70170,O,,,Sioux Falls,MS,United States of America
sta1837,718.0,23201 SEIP ROAD,S,3766241.0,stallabrass,B,73.0,DEVORA,55402,O,F,,Billings,SD,United States of America
Wil1838,836.0,24801 amherst street,,2582206.0,Wildeman,,87.0,Viva,72287,O,,,Lakewood,CT,United States of America
LON1839,660.0,17933 flores avenue,M,2484587.0,LONGFIELD,,77.0,RONAN,V6n 1s3,R,,,Provo,AR,Canada
Bos1840,749.0,21699 PRINCETON CRESCENT,U,3271439.0,Bosch,Q,93.0,amandie,10033,O,,,Stamford,VT,United States of America
Van1841,481.0,14776 st. phillip court,M,1487215.0,Vandoorne,,12.0,CLAY,99680,R,,,Fort Worth,AL,United States of America
STU1842,692.0,18244 fairfield north,S,3283636.0,STURDIVANT,Y,47.0,Willamina,V6c 1q2,O,,,Grand Rapids,OH,United States of America
Hei1843,371.0,21952 sabine drive,U,622012.0,Heidepriem,,92.0,CARMELIA,93757,O,F,,St. Catharines,NH,United States of America
Chi1844,388.0,18333 park hill east,M,3137134.0,Chisholm,B,87.0,Marketa,99571,O,M,,Colorado Springs,IN,United States of America
HAR1845,696.0,11645 kimberley crescent,M,3126571.0,HARRIS,,83.0,Noelyn,06117,U,,,Pembroke Pines,KS,United States of America
Lop1846,697.0,2491 DOUGLAS UPPER,U,3260857.0,Loper,C,87.0,Conni,77289,O,f,,El Paso,CA,Canada
MUT1847,688.0,17273 GREENE COURT,S,2818705.0,MUTHUSWAMY,K,62.0,bridgette,35892,O,f,,Springfield,MD,United States of America
tru1848,576.0,20031 crumley south,S,3348276.0,truesdale,Z,22.0,bette-ann,X1G 1S7,O,,,Orlando,VT,United States of America
Kee1849,765.0,13068 lakeview crescent,M,390507.0,Keef,U,14.0,robert,55117,O,,APT. 254,Lansing,ID,United States of America
Sib1850,,2833 saratoga lower,S,2687759.0,Sibincic,,,Rubina,80145,R,m,,Raleigh,NJ,United States of America
Rod1851,346.0,2846 ROSEMONT EAST,S,2845075.0,Roddy,H,40.0,Kaia,h2d 1w5,R,f,,Casper,CO,United States of America
Hol1852,430.0,1427 addax lane,S,3310264.0,Holton,F,27.0,Nashib,30335,O,f,,Louisville,ND,United States of America
pot1853,481.0,19827 cherry ridge way,M,766546.0,potts,,64.0,ALYSSA,V6o 1s1,,,,Tallahassee,CA,United States of America
Rag1854,566.0,9749 overton ridge boulevard,M,2204931.0,Raghunath,,26.0,Lothar,94427,U,M,,Stamford,Alberta,United States of America
ume1855,761.0,11146 penmarc street,M,1612371.0,umeh,O,53.0,Olivette,94448,O,,suite 130,Springfield,Ontario,United States of America
Jcs1856,532.0,10789 winifred lane,M,550443.0,Jcst,,37.0,allisan,H2F 1V3,O,,,Rochester,UT,United States of America
Spo1857,727.0,11450 WYCLIFFE SOUTH,M,309862.0,Spohn,V,70.0,isobel,V6U 1R6,R,,,Burlington,MS,United States of America
Whi1858,706.0,10256 BROWNWAY NORTH,,539112.0,Whitwell,,11.0,Verla,21206,O,,,Sunnyvale,HI,United States of America
nic1859,781.0,13619 WITHERS UPPER,S,3422169.0,nicholas,N,81.0,anderson,m7n 1b3,,F,,Santa Ana,LA,United States of America
Gob1860,,5620 ROYALTON AVENUE,M,1215514.0,Gobeil,,12.0,Jami,93314,O,,suite 209,Evansville,CT,United States of America
Mac1861,777.0,11503 stratton west,M,2580056.0,Mackey,V,32.0,Carley,55174,O,,,Salinas,UT,United States of America
SYL1862,587.0,4757 landmark road,D,1213893.0,SYLVIE,,6.0,bev,20017,O,F,,Tampa,MD,United States of America
das1863,,21096 TANBARK PARK,W,1869894.0,dassani,,72.0,Glyn,89135,O,,,Gary,British Columbia,United States of America
Eis1864,630.0,11414 JAY STREET,D,3692597.0,Eisler,K,,Filippa,92801,O,,,Corona,CA,United States of America
vir1865,466.0,3185 royalton lower,U,1559663.0,virgoe,,18.0,gwenette,03110,O,,,Detroit,NE,United States of America
MCF1866,635.0,15121 reagan court,U,1369175.0,MCFARLAND,,39.0,Junie,V6F 1V4,R,,,Corpus Christi,ME,United States of America
SEA1867,652.0,1243 salado road,M,2111124.0,SEARL,,41.0,Gene,07307,O,m,,Tacoma,NC,United States of America
rah1868,386.0,9659 sakowitz west,U,1474462.0,rahman,,4.0,JANNA,53717,U,,Apt. 758,Erie,ME,United States of America
lei1869,800.0,10079 palm lane,M,1643864.0,leitrick,C,,Dominica,74158,R,f,,Hampton,Manitoba,United States of America
Tri1870,670.0,13456 stan hope upper,U,3324951.0,Trivedi,,1.0,Tiphanie,93754,O,f,,Winnipeg,MN,United States of America
Mis1871,700.0,4842 LEON BOULEVARD,M,3981142.0,Mishina,,27.0,KOKO,66105,,,,Sandy,DE,United States of America
mar1872,571.0,19743 stockton way,U,2108215.0,marum,,19.0,Bennesa,77160,O,M,,Houston,DE,Canada
gle1873,835.0,24256 GREENHILL BOULEVARD,S,3509949.0,glemboski,P,86.0,harriett,45216,R,,,Newport News,OR,Canada
bar1874,692.0,14569 voss north,S,1495631.0,barr,,62.0,Hirooki,23261,R,m,suite 97,Mount Pearl,IA,United States of America
Kel1875,488.0,24123 LAMPORT LOWER,M,3845295.0,Kellogg,,11.0,Jewel,H2d 1v9,O,f,Apt. 716,Seattle,Saskatchewan,United States of America
new1876,411.0,14558 kempner lane,,509951.0,newhook,,,Milan,t5a 1s7,O,f,,Honolulu,OH,United States of America
Bor1877,,11671 wathan north,S,,Borsa,,1.0,CHEE-YIN,85752,O,,apt. 159,Santa Ana,IA,United States of America
Fri1878,764.0,12756 weyland south,M,,Fricker,,2.0,Abbye,V6r 1r9,U,F,,Cedar Rapids,MN,United States of America
THA1879,675.0,23201 seip road,,2798554.0,THAMES,,15.0,ANABEL,47737,R,F,,Simi Valley,NE,United States of America
San1880,,17343 darlington avenue,S,2788608.0,Sandison,,23.0,marsie,V6v 1v1,O,,,Atlanta,VT,United States of America
Hug1881,719.0,8728 selma north,M,733800.0,Hughes,,43.0,Ilyssa,92153,R,m,,Riverside,LA,United States of America
Hic1882,,23181 cantey court,S,212488.0,Hickey,,10.0,Pearl,53756,O,M,,Milwaukee,WV,United States of America
Der1883,587.0,18951 camden court,M,1367618.0,Deraaf,,85.0,Lark,V6V 1W8,O,,,Eugene,Quebec,Canada
sou1884,,4953 WILLIAMS BOULEVARD,U,1152109.0,sousa,,45.0,Tawnya,T5a 1x3,O,M,,Thousand Oaks,LA,United States of America
Bri1885,819.0,21944 richardson upper,M,,Brichetto,,87.0,BODO,33149,R,F,Apt. 703,Santa Rosa,IA,United States of America
eis1886,529.0,14210 charlotte way,U,661081.0,eisenach,,34.0,lorianne,H7H 1U7,O,m,,Arlington,GA,United States of America
bil1887,344.0,11414 JAY STREET,S,1523576.0,bilsborough,,28.0,Enzo,10266,U,f,,Vallejo,SC,United States of America
Bri1888,,863 GARNER AVENUE,S,750105.0,Briel,G,67.0,JULIE,t5d 1o9,R,m,,Raleigh,NE,United States of America
Van1889,597.0,18065 FOUR POINTS DRIVE,,3548934.0,Van hoy,,44.0,erminie,M4K 1O2,O,,,Fort Wayne,Quebec,United States of America
Jar1890,517.0,9711 pharr avenue,D,831484.0,Jarchow,,63.0,jason,H2D 1V1,O,,,Ann Arbor,VT,United States of America
CAR1891,815.0,5755 bluff road,M,1660829.0,CARLE,W,82.0,derek,H2D 1Z2,O,,,Albuquerque,Nova Scotia,United States of America
FRI1892,577.0,15256 NEILSON AVENUE,M,1973501.0,FRICKS,,12.0,Fey,10099,O,,,Portland,VA,Canada
MOR1893,342.0,15866 archer boulevard,S,1874107.0,MOROZ,,85.0,joe,92031,U,M,Apt. 286,Amarillo,PA,United States of America
RUN1894,751.0,7557 park stream street,W,1355982.0,RUNDLE,F,6.0,mina,H2D 1U5,O,,,Great Falls,HI,United States of America
SHI1895,656.0,298 CEDAR CRESCENT,M,1424068.0,SHIELL,M,,Shannon,28242,,F,,Vallejo,CA,United States of America
Ema1896,434.0,245 CONGRESS COURT,U,2505978.0,Emami,,81.0,Petunia,V6b 1p2,R,M,,Stockton,Nova Scotia,United States of America
Bar1897,537.0,3217 CRESTMONT AVENUE,W,770494.0,Barel,,96.0,GOKUL,H2f 1x1,,,,Tempe,SD,United States of America
bal1898,833.0,6359 SANDPOINT STREET,M,2349216.0,balogh,,,BIBBYE,80078,R,,,Montpelier,Saskatchewan,United States of America
dem1899,580.0,20000 forest crescent,S,414115.0,dempster,,100.0,ROSETTA,V6V 1W3,O,m,,Regina,MD,Canada
Pip1900,500.0,18710 queen lower,U,1619683.0,Pippy,X,93.0,Lrc,V6i 1w2,O,M,,Fullerton,Alberta,Canada
CHA1901,575.0,20655 lendon avenue,D,634477.0,CHARCHANKO,Z,24.0,Essy,E7O 1O7,O,,,Dayton,OK,United States of America
Lup1902,535.0,20641 northland crescent,D,775265.0,Lupatin,,70.0,CRISTAL,99592,O,,apt. 392,Durham,NC,United States of America
Bur1903,786.0,10803 DAY WAY,U,1958385.0,Burrus,T,39.0,VIOLETTE,94550,O,,,Cedar Rapids,SD,Canada
tol1904,318.0,24675 seneca road,S,3044067.0,tolson,,13.0,Kartik,36130,O,F,,Winston-Salem,PA,United States of America
Dir1905,616.0,13653 collier avenue,M,1919783.0,Dirienzo,,69.0,David,v6e 1w5,R,,,Vancouver,Nova Scotia,United States of America
MAL1906,631.0,5049 BRANDYWYNE WEST,,547286.0,MALAM,,40.0,Phyllys,14616,O,M,,Shreveport,AK,Canada
Sal1907,778.0,23152 notingham north,U,629201.0,Salemi,R,97.0,Cordi,10037,O,,,Charleston,NC,United States of America
