AgencyID,FirstName,Age,MiddleInitial,MaritalStatus,NumberCreditCards,NumberChildren,OwnOrRentFlag,LastName,CreditRating,NumberCars,State,Country,Phone,Income,Employer,NetWorth
HAR1653,malinde,58.0,,S,7.0,5.0,O,HARMON,551.0,3.0,AZ,United States of America,1-963-175-0431,269001.0,American National Insurance,
RES1654,Pivert,92.0,,M,2.0,0.0,R,RESULTS,395.0,0.0,Manitoba,Canada,1-784-086-7205,414609.0,Rite Aid,3171284.0
Owe1655,MERIDITH,7.0,R,U,8.0,0.0,O,Owen,423.0,5.0,NH,United States of America,1-196-609-5188,80218.0,CH2M Hill,
Yau1656,HOLLI,35.0,,M,3.0,5.0,O,Yaung,635.0,5.0,Saskatchewan,United States of America,1-713-056-3491,122076.0,PharMerica,149515.0
Gol1657,AZRA,10.0,B,W,0.0,5.0,O,Golka,648.0,,WA,United States of America,1-044-618-4589,372965.0,AutoZone,2727224.0
Gru1658,Dominica,15.0,,M,5.0,3.0,O,Gruska,791.0,4.0,OH,Canada,1-982-234-2988,303356.0,Herman Miller,3137795.0
Man1659,Ehi,,H,S,8.0,0.0,R,Manolios,776.0,5.0,KY,Canada,1-242-897-1921,294404.0,Wells Fargo,3760773.0
SOM1660,Concettina,82.0,,W,10.0,4.0,U,SOMMERFELD,640.0,5.0,ID,Canada,1-276-728-2298,154738.0,Tiffany & Co,1696300.0
cur1661,Constantin,14.0,,U,4.0,0.0,R,currier,542.0,1.0,NH,Canada,1-574-992-8766,159707.0,ConocoPhillips,3737794.0
COO1662,devi,15.0,,S,5.0,1.0,R,COONEY,746.0,4.0,Saskatchewan,United States of America,1-067-494-4220,41562.0,Ashland,2401847.0
Hys1663,kristine,29.0,,U,7.0,0.0,O,Hyslop,676.0,1.0,Newfoundland,United States of America,1-310-942-8374,428580.0,Lam Research,905123.0
Ket1664,Luping,78.0,,S,8.0,,O,Ketcheson,340.0,1.0,WY,United States of America,,174339.0,Broadcom,
Dev1665,Syl,11.0,,S,6.0,2.0,R,Devincenzi,339.0,1.0,WY,United States of America,1-537-213-2904,140733.0,R.H. Donnelley,
Lep1666,rogelio,75.0,,S,7.0,3.0,O,Lepage,408.0,5.0,AR,Canada,1-949-756-5365,267828.0,Kindred Healthcare,
Mea1667,BRIGIT,40.0,,U,4.0,,O,Meagher,449.0,0.0,AK,United States of America,,,Owens & Minor,968593.0
OPL1668,HESTER,3.0,,M,2.0,0.0,O,OPLINGER,403.0,5.0,AK,United States of America,1-391-289-7760,364582.0,Wynn Resorts,1193550.0
nat1669,mary-ann,33.0,,S,5.0,0.0,O,nath,566.0,4.0,NC,United States of America,1-253-172-1766,,Sysco,207023.0
Cal1670,Norine,73.0,,M,3.0,1.0,R,Caldwell,658.0,3.0,NJ,United States of America,1-542-914-9965,468033.0,Vectren,1990264.0
Mar1671,GOKUL-CHANDRA,22.0,W,M,5.0,0.0,U,Marciniuk,434.0,2.0,GA,Canada,1-447-661-0804,439120.0,Great Atlantic & Pacific Tea,992110.0
Cho1672,Gokal,68.0,,U,9.0,4.0,R,Cholewinski,606.0,2.0,AZ,United States of America,1-430-788-0862,97001.0,Peabody Energy,2842887.0
Liv1673,ROCH,88.0,,U,2.0,2.0,O,Livek,378.0,5.0,NV,United States of America,1-880-260-3062,196086.0,Penn National Gaming,3530642.0
TAL1674,Coriss,10.0,,S,3.0,1.0,O,TALBOTT,668.0,0.0,Newfoundland,United States of America,1-227-757-7307,139221.0,Community Health Systems,1943917.0
van1675,Vanda,,,D,5.0,5.0,O,vanderheyden,616.0,0.0,FL,United States of America,1-084-745-6387,334941.0,Zimmer Holdings,1432565.0
Nie1676,STACEE,47.0,H,M,8.0,2.0,O,Nielsen,478.0,2.0,Newfoundland,United States of America,1-656-356-2378,479238.0,Discovery Communications,3251651.0
OWE1677,timmie,30.0,,U,2.0,1.0,O,OWENS,710.0,0.0,IN,Canada,,247437.0,CVS Caremark,977588.0
Whi1678,tiffany,23.0,P,W,10.0,1.0,O,Whitman,543.0,3.0,Saskatchewan,United States of America,1-858-742-2483,57060.0,Supervalu,2909288.0
MON1679,myrna,68.0,,U,2.0,2.0,U,MONTOUTE,329.0,1.0,VA,United States of America,1-022-659-6413,332194.0,Teradata,2039434.0
VER1680,HENK,10.0,X,S,8.0,0.0,O,VERHOEVEN,330.0,4.0,MT,United States of America,1-255-299-9298,174989.0,RPM International,2931648.0
WYM1681,aimil,14.0,G,W,10.0,0.0,O,WYMARD,549.0,1.0,MI,United States of America,1-974-241-6963,61122.0,KBR,661067.0
KAP1682,GEORGE,34.0,U,S,4.0,1.0,R,KAPSA,613.0,3.0,Alberta,United States of America,1-663-480-5987,39656.0,Capital One Financial,938673.0
tor1683,Wen,25.0,R,M,3.0,1.0,O,tornes,765.0,,Prince Edward Island,United States of America,,246866.0,Health Net,2840325.0
Mat1684,NORALY,77.0,,M,,4.0,O,Matatall,809.0,1.0,Prince Edward Island,United States of America,1-963-796-1557,,Thermo Fisher Scientific,2714847.0
Van1685,claretta,89.0,,S,7.0,3.0,R,Van schouwen,768.0,1.0,AR,United States of America,1-644-341-7080,105639.0,Enbridge Energy Partners,470906.0
fol1686,rachel,88.0,,M,1.0,1.0,O,follmer,,1.0,MI,United States of America,1-829-489-2859,187081.0,,2723734.0
hog1687,heinz,77.0,,S,2.0,2.0,O,hogeboom,,1.0,ID,United States of America,1-869-936-8210,172646.0,Navistar International,974511.0
ANT1688,christabella,77.0,,M,1.0,0.0,O,ANTOFT,,2.0,Saskatchewan,United States of America,1-725-660-9687,205980.0,Dillard's,178788.0
Hof1689,EMYLEE,1.0,,S,1.0,0.0,O,Hoffmeister,401.0,2.0,RI,Canada,1-777-863-7024,350863.0,International Assets Holding,163516.0
Jaf1690,Cycelia,19.0,,W,,4.0,O,Jaffer,740.0,0.0,KY,United States of America,1-603-390-8791,269661.0,IMS Health,3789614.0
Bov1691,roderick,99.0,,U,8.0,4.0,O,Bovenizer,727.0,0.0,Saskatchewan,United States of America,1-698-328-4742,66545.0,Mirant,2372376.0
Ban1692,KAMYAR,3.0,,M,6.0,5.0,R,Banerjee,458.0,4.0,NJ,United States of America,1-161-889-8284,272687.0,Burlington Northern Santa Fe,534047.0
Dug1693,Sephira,34.0,J,U,1.0,2.0,O,Duggan,412.0,4.0,IA,United States of America,1-057-158-2731,430624.0,Commercial Metals,3412264.0
Hea1694,MAMI,74.0,,M,2.0,3.0,R,Hearnden,328.0,5.0,New Brunswick,United States of America,1-409-105-4971,399038.0,Medtronic,3331358.0
lew1695,Woodline,60.0,,S,3.0,0.0,O,lewek,369.0,1.0,GA,Canada,1-773-154-9142,198213.0,FirstEnergy,674289.0
gau1696,Nevil,48.0,,W,0.0,2.0,O,gaughan,524.0,3.0,SC,United States of America,1-389-966-0349,,AGCO,1840996.0
Mcc1697,LILLI,67.0,,M,3.0,0.0,U,Mccullogh,367.0,1.0,OK,United States of America,1-781-516-0268,148353.0,Schering-Plough,671677.0
lac1698,Usman,35.0,D,M,8.0,2.0,R,lacoste,836.0,3.0,SD,United States of America,1-821-873-7772,378622.0,Valassis Communications,2177421.0
PIL1699,Martelle,54.0,,W,9.0,2.0,O,PILLMAN,719.0,4.0,IL,United States of America,,346372.0,Anixter International,2393402.0
Chr1700,DEVAN,2.0,,S,4.0,5.0,O,Chrisman,704.0,2.0,GA,United States of America,1-927-226-1923,328438.0,Systemax,809896.0
RIS1701,Japan,68.0,,U,4.0,4.0,O,RIST,399.0,0.0,NY,United States of America,1-123-641-4731,64723.0,Kohl's,974925.0
ANN1702,dis,,,W,6.0,3.0,O,ANNABLE,637.0,5.0,GA,United States of America,1-013-661-1962,495099.0,,3364968.0
kim1703,Leigh,76.0,,S,5.0,,R,kimbrough,614.0,4.0,WA,United States of America,1-855-494-0233,472180.0,Danaher,849778.0
WAI1704,Annora,35.0,P,U,9.0,4.0,R,WAINES,546.0,4.0,NC,Canada,1-449-109-1566,384275.0,General Cable,2295559.0
Fil1705,HUY,4.0,,U,4.0,3.0,R,Filkins,319.0,5.0,FL,United States of America,1-477-907-8126,273331.0,Owens & Minor,390100.0
Don1706,ren,82.0,,M,2.0,2.0,R,Donohue,701.0,,NJ,United States of America,1-380-165-5667,297539.0,KB Home,1230099.0
WOO1707,Mail,70.0,N,D,1.0,0.0,U,WOODHALL,612.0,2.0,New Brunswick,United States of America,1-498-198-4946,313339.0,,2009921.0
ump1708,elsbeth,90.0,K,M,9.0,0.0,O,umphres,347.0,1.0,UT,United States of America,1-267-067-4151,164847.0,Occidental Petroleum,31399.0
DUN1709,lingyan,89.0,,W,8.0,1.0,O,DUNSTAN,438.0,0.0,MD,United States of America,1-616-008-4954,155080.0,Legg Mason,
Car1710,Isadora,34.0,,D,9.0,5.0,U,Carriere,,5.0,AL,Canada,1-435-148-8092,254582.0,,1112628.0
Chu1711,ANNARBOR,30.0,,M,0.0,4.0,R,Churchill,454.0,0.0,ID,Canada,1-832-080-7702,155527.0,URS,3605130.0
Jen1712,martina,33.0,,S,6.0,3.0,O,Jensenworth,837.0,4.0,MA,United States of America,1-836-067-8824,376223.0,ConAgra Foods,1746793.0
GRO1713,scptest,94.0,,D,8.0,0.0,O,GROSSUTTI,365.0,2.0,RI,United States of America,,25554.0,W.W. Grainger,3358713.0
Car1714,Jurg,3.0,M,M,6.0,2.0,O,Carden,347.0,4.0,ID,United States of America,1-609-469-4186,435351.0,Securian Financial Group,195040.0
not1715,Natty,73.0,,M,6.0,0.0,R,notley,318.0,4.0,NY,Canada,1-204-207-1596,270257.0,Seaboard,327900.0
Bla1716,Gladys,10.0,,M,0.0,0.0,O,Blair,362.0,1.0,CA,United States of America,1-549-632-7013,39062.0,CBS,2976753.0
lle1717,peder,48.0,V,M,6.0,3.0,O,llewellyn,424.0,5.0,SD,United States of America,1-795-319-5833,338038.0,United Stationers,214385.0
bri1718,SIR,80.0,,,4.0,2.0,O,britman,636.0,4.0,SC,United States of America,1-980-266-0033,88086.0,Lender Processing Services,2990246.0
Bou1719,aniko,3.0,,S,7.0,4.0,O,Bourlet,807.0,1.0,Prince Edward Island,United States of America,1-880-958-9657,478317.0,Murphy Oil,2173372.0
hu1720,Hing,53.0,M,D,8.0,0.0,R,hu,453.0,1.0,SC,United States of America,1-311-117-7895,441744.0,Dole Food,2495685.0
Wid1721,micheline,64.0,M,,6.0,,O,Widdis,553.0,4.0,UT,United States of America,1-681-878-2769,316360.0,Kinetic Concepts,1298559.0
MOB1722,jesus,15.0,C,,5.0,2.0,O,MOBLEY,836.0,2.0,DC,United States of America,1-971-525-0125,222301.0,Crosstex Energy,2570364.0
Bie1723,BRITTE,51.0,B,D,3.0,0.0,U,Bielby,602.0,5.0,Ontario,United States of America,1-729-980-1798,114379.0,Vulcan Materials,2752826.0
Gla1724,christie,52.0,,S,9.0,3.0,O,Glasgow,667.0,2.0,Alberta,United States of America,1-577-438-1116,42598.0,Wal-Mart Stores,3247977.0
Hum1725,Feliza,15.0,H,S,0.0,2.0,O,Humes,371.0,4.0,Ontario,Canada,1-527-136-7705,31414.0,Dover,2817367.0
Uda1726,BRINN,78.0,N,D,6.0,5.0,O,Udayasekaran,501.0,0.0,VA,United States of America,1-384-107-7418,84028.0,,3527886.0
Pur1727,Idalia,15.0,,W,2.0,5.0,O,Purington,588.0,0.0,NJ,Canada,1-984-213-9188,479514.0,Vought Aircraft Industries,1397842.0
Fri1728,lotti,26.0,,S,10.0,5.0,U,Frierson,460.0,4.0,UT,United States of America,1-886-271-1668,225328.0,Vulcan Materials,906724.0
Koh1729,DOMENIGA,17.0,,D,9.0,0.0,O,Kohm,302.0,3.0,LA,Canada,1-349-208-4354,462202.0,Herman Miller,
spa1730,KARIOTTA,27.0,,S,4.0,5.0,R,sparacio,836.0,3.0,WV,United States of America,1-514-274-8934,191020.0,CUNA Mutual Group,
Tar1731,wenda,0.0,G,S,4.0,2.0,O,Tarquinio,755.0,2.0,MN,Canada,1-612-458-2371,451551.0,Newmont Mining,3515704.0
Vie1732,Eben,23.0,,M,6.0,2.0,O,Viens,674.0,,WA,United States of America,1-019-366-7763,413045.0,Eli Lilly,
par1733,AAREN,,,U,9.0,2.0,R,parkash,655.0,1.0,OR,Canada,1-606-032-5535,137297.0,Home Depot,3981423.0
Bea1734,Jossine,25.0,,W,7.0,3.0,O,Beal,350.0,3.0,CA,United States of America,1-570-350-8647,379089.0,Perrigo,662896.0
Kra1735,Pojanart,36.0,,M,8.0,2.0,R,Krauel,443.0,3.0,WI,United States of America,1-024-294-5529,209298.0,US Airways Group,1131241.0
Hut1736,JAYNE,12.0,A,D,0.0,3.0,R,Hutchins,556.0,1.0,RI,United States of America,1-103-929-4342,284105.0,Total System Services,738393.0
Cob1737,Reagan,73.0,,M,8.0,5.0,O,Cobran,597.0,3.0,Alberta,Canada,1-343-847-9978,74013.0,Hershey,3931539.0
Emm1738,Housseini,51.0,Q,M,3.0,4.0,R,Emmott,351.0,0.0,IN,United States of America,1-986-228-2266,399025.0,Thomas & Betts,1859967.0
Ano1739,AUDREY,65.0,,S,5.0,5.0,O,Anolik,819.0,3.0,VA,United States of America,1-971-017-6369,329227.0,Nike,2240719.0
mye1740,Neetu,57.0,,M,1.0,2.0,O,myers-pillsworth,811.0,,DC,United States of America,1-505-106-4641,192547.0,Pepsi Bottling,11227.0
Coy1741,Thompson,11.0,E,M,10.0,4.0,O,Coyne,301.0,3.0,AK,United States of America,1-308-636-3064,94908.0,Wynn Resorts,2914099.0
Cob1742,Adara,39.0,,D,5.0,0.0,O,Cobban,588.0,4.0,ID,Canada,1-661-319-0010,432388.0,National Fuel Gas,2544376.0
Sai1743,Ngai,74.0,,M,1.0,,O,Sainsbury,754.0,,NH,United States of America,1-154-301-2372,22519.0,Sentry Insurance Group,3918317.0
TID1744,Madella,2.0,,U,2.0,1.0,R,TIDBALL,657.0,5.0,SC,United States of America,1-596-399-2359,66795.0,Teradata,3235152.0
Shr1745,Thi-cuc,23.0,,W,8.0,3.0,O,Shrieves,547.0,0.0,NV,Canada,,,Diebold,2114189.0
Mur1746,KRYSTALLE,31.0,Q,M,4.0,4.0,O,Murdoch,711.0,2.0,SC,United States of America,1-198-470-8829,269032.0,Delta Air Lines,935874.0
Wis1747,AMALITA,,,,10.0,5.0,O,Wiseman,431.0,2.0,HI,Canada,1-897-554-1622,325729.0,Barnes & Noble,1759232.0
jew1748,EVANGELIA,92.0,,U,3.0,3.0,U,jew,554.0,2.0,HI,United States of America,1-728-552-3494,53032.0,Ameren,2031760.0
Pap1749,Ankie,76.0,,W,2.0,1.0,O,Papp,774.0,0.0,CT,Canada,1-385-885-8107,489113.0,Bank of America Corp.,1322099.0
Ova1750,Air,39.0,,U,0.0,0.0,O,Ovans,465.0,1.0,Prince Edward Island,United States of America,1-354-312-2301,373772.0,Int. Business Machines,1148410.0
sah1751,Catharina,7.0,,W,0.0,2.0,O,saha,737.0,0.0,Quebec,Canada,1-823-519-4501,169822.0,Rent A Center,3521855.0
mec1752,BLINNY,66.0,,D,9.0,5.0,U,mecher,,0.0,WA,United States of America,1-730-466-8450,152469.0,WellPoint,2404858.0
Eck1753,Franc,10.0,,U,3.0,2.0,O,Eckstein,398.0,4.0,Nova Scotia,United States of America,1-759-572-1928,258780.0,Lear,2391444.0
SCH1754,sybyl,86.0,,S,9.0,5.0,O,SCHAEFERS,720.0,0.0,WA,United States of America,1-570-790-1203,35330.0,Verizon Communications,3959243.0
JAN1755,Darby,93.0,,U,10.0,3.0,O,JANSEN,344.0,2.0,ID,United States of America,1-992-040-4022,61335.0,Liberty Global,2961219.0
Sch1756,ROSELIA,10.0,,S,9.0,1.0,O,Scharf,328.0,1.0,CA,United States of America,1-668-477-3737,,Valmont Industries,3198809.0
TRE1757,Tec,68.0,,U,4.0,5.0,O,TRENTADUE,677.0,2.0,MI,United States of America,1-996-056-1227,57478.0,Advance Auto Parts,1021504.0
Mcc1758,juile,64.0,,U,10.0,3.0,O,Mccreanor,,3.0,AL,United States of America,1-334-118-2125,396220.0,Altria Group,2095855.0
Far1759,nalani,36.0,,S,8.0,,O,Farago,,5.0,WV,United States of America,1-136-656-6374,404805.0,O'Reilly Automotive,2028426.0
Des1760,Josephina,48.0,,S,8.0,1.0,R,Deslaurier,451.0,5.0,CO,Canada,1-504-072-4589,248893.0,Kellogg,3963259.0
Gue1761,Elliott,49.0,,S,8.0,1.0,R,Guerette,354.0,2.0,ND,United States of America,1-896-942-9504,75233.0,Unified Grocers,2266559.0
PIP1762,Carlton,7.0,W,M,10.0,5.0,O,PIPERNO,455.0,0.0,NY,Canada,1-698-450-6048,438549.0,Watson Pharmaceuticals,1792230.0
SHA1763,Jacquenette,50.0,X,M,,4.0,R,SHAHROODI,422.0,0.0,OR,United States of America,1-223-534-0489,272968.0,Broadridge Financial Solutions,3631760.0
kle1764,Butch,91.0,G,U,10.0,,R,kleynenbergntrtpa,734.0,4.0,HI,United States of America,1-077-049-4842,439042.0,W.R. Berkley,1089692.0
Mon1765,Giulia,12.0,,M,9.0,4.0,U,Monahan,,0.0,AZ,United States of America,1-388-933-6589,484191.0,Eli Lilly,3826758.0
TOD1766,KIAL,15.0,M,M,2.0,4.0,O,TODO,432.0,4.0,TN,United States of America,1-594-374-8446,46312.0,Foot Locker,352144.0
Boa1767,Daphene,97.0,,U,8.0,3.0,R,Boatwright,753.0,0.0,Nova Scotia,United States of America,,1352.0,Ametek,293287.0
Ber1768,Ott,,,M,9.0,5.0,R,Bergsma,770.0,5.0,New Brunswick,United States of America,1-696-617-0943,33117.0,Markel,2767462.0
Bra1769,verina,86.0,X,U,2.0,3.0,O,Brazeau,644.0,5.0,NJ,United States of America,1-660-453-9348,457297.0,Burger King Holdings,512742.0
Rab1770,REMINGTON,34.0,,W,8.0,3.0,O,Rabjohn,418.0,2.0,WI,United States of America,1-181-278-8577,387072.0,Starbucks,3057918.0
Mcd1771,susanetta,61.0,V,S,1.0,5.0,R,Mcdougall,359.0,3.0,NH,United States of America,1-378-477-0849,163433.0,Arrow Electronics,3445991.0
Mun1772,Grier,,N,U,5.0,0.0,O,Mundy,397.0,2.0,ND,Canada,1-420-150-3171,289329.0,Jones Financial,3445933.0
CAM1773,LUCIEN,37.0,,U,9.0,0.0,O,CAMPANELLA,369.0,4.0,MD,Canada,1-152-186-1784,374546.0,Scholastic,1365953.0
cow1774,Raj,57.0,,U,8.0,,O,cowell,363.0,1.0,FL,United States of America,1-764-606-9786,283423.0,ON Semiconductor,2618684.0
her1775,Mirabel,59.0,A,M,7.0,5.0,O,herndon,526.0,4.0,MN,United States of America,1-589-341-3222,328760.0,Amkor Technology,3136993.0
Hau1776,Lulu,31.0,,D,2.0,1.0,R,Haubert,663.0,1.0,OR,United States of America,1-930-825-7344,237087.0,CH2M Hill,3779546.0
eis1777,FALLON,98.0,,M,1.0,2.0,O,eisenhart,586.0,3.0,MN,United States of America,1-647-111-1850,39483.0,Conseco,1271314.0
hol1778,Pammi,19.0,,S,0.0,2.0,O,holleran,795.0,0.0,MT,United States of America,1-549-012-0501,402271.0,Home Depot,1754434.0
Cha1779,Chrystal,90.0,,S,6.0,1.0,O,Chamard,445.0,4.0,GA,United States of America,1-613-090-2034,32484.0,Tupperware Brands,222891.0
FOE1780,lonneke,95.0,J,M,10.0,5.0,O,FOEST,741.0,4.0,SC,United States of America,1-235-233-6813,162627.0,Tenet Healthcare,
Kel1781,Krier,88.0,O,U,7.0,0.0,O,Kelsay,522.0,1.0,Alberta,United States of America,1-042-286-8611,436629.0,Seaboard,2948935.0
BAI1782,ARDELIS,10.0,M,S,4.0,4.0,O,BAILEY,498.0,2.0,Ontario,United States of America,1-028-860-2322,321033.0,CarMax,1662306.0
VIR1783,nicoline,70.0,T,M,4.0,2.0,O,VIRCHICK,588.0,3.0,WV,United States of America,1-343-498-0843,328066.0,Lexmark International,2422150.0
Bar1784,Evert,87.0,,M,7.0,1.0,U,Barclay,338.0,5.0,LA,United States of America,1-967-700-4589,393963.0,AptarGroup,808446.0
Kub1785,MARTHA,27.0,,,,0.0,O,Kubik,781.0,5.0,MO,United States of America,1-458-567-6055,400959.0,,1846060.0
Let1786,georgie,,N,M,7.0,4.0,O,Lethebinh,430.0,5.0,MD,United States of America,1-155-788-3290,275434.0,Seaboard,1980608.0
Sol1787,Oleesa,88.0,,M,,4.0,O,Soldera,592.0,1.0,AR,United States of America,1-071-233-3777,53719.0,HNI,27286.0
PAT1788,Marlin,93.0,,W,2.0,0.0,O,PATRICK,705.0,3.0,AZ,United States of America,1-598-769-0796,345478.0,Big Lots,1229044.0
ols1789,Alec,,,S,6.0,4.0,O,olsen,468.0,1.0,WA,United States of America,1-207-901-4854,395476.0,Graham Packaging,2322103.0
Rez1790,Bakoury,26.0,,,1.0,1.0,O,Rezansoff,393.0,3.0,AZ,United States of America,1-818-217-5987,19524.0,Thermo Fisher Scientific,37919.0
VAN1791,ELUNED,91.0,,M,8.0,1.0,R,VAN ATTA,592.0,3.0,Nova Scotia,United States of America,1-801-683-2006,437159.0,PepsiAmericas,1148118.0
Cos1792,julita,84.0,,M,7.0,5.0,O,Cossota,847.0,4.0,VT,United States of America,1-653-596-4278,275092.0,Merck,1632327.0
Kwa1793,Marge,37.0,,M,0.0,3.0,U,Kwan,466.0,3.0,UT,United States of America,1-608-157-9379,,Con-way,3874266.0
att1794,Chrissie,60.0,,M,8.0,3.0,O,attanasio,386.0,0.0,TX,United States of America,1-708-330-7398,112545.0,Mueller Water Products,1959769.0
Sto1795,ULRIKAUMEKO,92.0,,M,8.0,5.0,O,Stoyles,752.0,2.0,DE,United States of America,1-952-267-6215,455702.0,CenturyTel,2006766.0
WIC1796,Guo-qiang,98.0,O,S,10.0,0.0,O,WICKIE,453.0,1.0,SC,United States of America,1-889-842-8996,95329.0,Regal Entertainment Group,3236408.0
kho1797,Andriana,58.0,P,,,5.0,O,khouderchah,694.0,4.0,MA,United States of America,1-620-361-3149,192004.0,Bank of America Corp.,3869248.0
Ada1798,vmbackup,28.0,,M,2.0,0.0,R,Adamczyk,390.0,5.0,MT,Canada,1-579-547-7220,358772.0,Gardner Denver,
Dor1799,Dot,25.0,M,M,10.0,4.0,O,Doris-hampton,432.0,4.0,AK,United States of America,1-506-480-5222,341293.0,Hudson City Bancorp,3153225.0
Sei1800,Stoddard,100.0,,M,5.0,1.0,R,Seiple,833.0,1.0,Alberta,United States of America,1-022-795-4018,492241.0,Rock-Tenn,3740435.0
Wes1801,zhengyu,25.0,,W,9.0,,O,Wesselman,655.0,4.0,AZ,United States of America,1-178-778-1691,249302.0,C.H. Robinson Worldwide,3483318.0
kus1802,Korry,73.0,E,D,,4.0,O,kusan,584.0,4.0,AR,United States of America,1-890-776-1758,32425.0,Del Monte Foods,2500611.0
CHA1803,Alice,98.0,,M,8.0,4.0,O,CHALMERS,448.0,4.0,HI,United States of America,1-429-077-1115,254208.0,T. Rowe Price,1161657.0
STO1804,BAB,33.0,,D,9.0,3.0,O,STODART,530.0,5.0,AL,United States of America,1-729-480-2589,54235.0,Washington Post,220530.0
Pla1805,Babbie,60.0,A,M,10.0,0.0,O,Playatuna,825.0,2.0,IL,United States of America,1-763-494-5921,349236.0,Exxon Mobil,3704067.0
sca1806,Gene,89.0,,M,9.0,0.0,O,scalera,,3.0,CA,United States of America,1-725-805-6519,6807.0,Thrivent Financial,2829130.0
MEE1807,CRISTIONNA,78.0,,,0.0,2.0,U,MEERVELD,757.0,0.0,SD,United States of America,1-895-978-7144,439420.0,Simon Property Group,2207402.0
you1808,Elwira,4.0,,U,6.0,1.0,O,younes,445.0,3.0,TN,United States of America,1-852-028-8789,121686.0,Noble Energy,2161886.0
CIT1809,LEANORA,88.0,E,U,2.0,1.0,R,CITARELLI,356.0,0.0,PA,United States of America,1-651-295-4610,140503.0,Genzyme,424605.0
rum1810,Annetta,96.0,,U,8.0,3.0,O,rummel,639.0,5.0,NY,United States of America,1-273-081-6545,200376.0,Andersons,2757556.0
VEZ1811,Gerladina,8.0,,S,2.0,,R,VEZINA,650.0,0.0,FL,United States of America,1-786-049-0990,194820.0,Consol Energy,245609.0
Lar1812,Thuy,88.0,,D,6.0,4.0,O,Larmour,837.0,5.0,Alberta,United States of America,1-183-231-1926,40936.0,NV Energy,1172429.0
omu1813,Youji,81.0,D,U,,4.0,O,omura,555.0,2.0,WI,Canada,1-648-150-4539,254493.0,Medical Mutual of Ohio,2239983.0
Liv1814,Jenine,46.0,,M,7.0,0.0,R,Livek,495.0,5.0,TN,United States of America,1-838-029-2999,108196.0,Costco Wholesale,2486364.0
Tah1815,Aridatha,20.0,U,U,3.0,3.0,,Taheri,454.0,1.0,ID,Canada,1-815-050-7572,482003.0,Boyd Gaming,32423.0
van1816,viki,73.0,,,6.0,3.0,O,van atta,347.0,4.0,ID,United States of America,,458207.0,Mylan,1051407.0
Hug1817,Randhir,1.0,,S,,2.0,O,Huguin,459.0,5.0,MS,United States of America,1-133-198-0015,385765.0,Broadridge Financial Solutions,1110211.0
GAI1818,Dino,11.0,,U,5.0,4.0,O,GAINES,738.0,2.0,NV,United States of America,1-809-938-5153,193940.0,Medco Health Solutions,1585964.0
DON1819,satyajit,93.0,,M,0.0,5.0,O,DONKERS,639.0,3.0,ME,Canada,1-941-132-1757,44263.0,Mettler-Toledo International,1013742.0
bah1820,eddie,97.0,,M,4.0,1.0,U,bahoric,424.0,2.0,AL,United States of America,1-244-737-0357,452400.0,Starwood Hotels & Resorts,3766774.0
HUN1821,Orden,96.0,,M,8.0,1.0,O,HUNEAULT,503.0,1.0,DE,United States of America,1-505-261-0601,264934.0,Nacco Industries,546402.0
van1822,SERDAR,51.0,,M,0.0,3.0,O,vandergeest,612.0,4.0,NC,United States of America,1-358-977-0829,490088.0,Harris,585244.0
lat1823,myrlene,73.0,E,S,9.0,,O,latorre,426.0,2.0,NY,United States of America,1-919-962-0183,177988.0,AnnTaylor Stores,1429214.0
TOG1824,Nhut,88.0,,U,8.0,2.0,O,TOGASAKI,781.0,3.0,NY,United States of America,1-228-314-3079,132553.0,Phillips-Van Heusen,1182319.0
ALD1825,Doria,71.0,,M,5.0,3.0,R,ALDERDICE,722.0,0.0,British Columbia,United States of America,1-643-745-1349,118332.0,Aetna,2352319.0
Tre1826,MAYE,27.0,,M,1.0,3.0,R,Tremewan,554.0,4.0,AL,United States of America,1-988-780-9509,275512.0,Kraft Foods,3499398.0
Del1827,Ulrike,23.0,,W,7.0,2.0,,Deluca,724.0,3.0,SD,United States of America,,479427.0,Tractor Supply,
Ber1828,CAITRIN,27.0,,M,4.0,5.0,O,Bereza,391.0,5.0,ID,United States of America,1-510-823-0228,42582.0,Aleris International,788342.0
Lon1829,cho-kuen,21.0,C,S,4.0,5.0,R,Lonergan,,5.0,IN,United States of America,1-383-296-3460,265159.0,Quiksilver,3068068.0
KIN1830,ailsun,62.0,,M,6.0,4.0,R,KINNEY,801.0,0.0,IN,United States of America,1-805-692-1335,67732.0,Cintas,3011542.0
Hun1831,annemarie,83.0,U,W,3.0,0.0,O,Hunter,774.0,,Ontario,United States of America,1-868-299-6956,351308.0,Westar Energy,1298229.0
Lud1832,Ferdinanda,4.0,D,M,6.0,1.0,O,Ludviksen,496.0,4.0,CO,United States of America,1-254-726-3987,204979.0,Guess,327003.0
Rou1833,Ike,69.0,,M,6.0,0.0,O,Rouleau,,5.0,NH,United States of America,1-503-914-7808,322520.0,Philip Morris International,1463664.0
BAR1834,Dido,10.0,,M,5.0,2.0,O,BARNHART,333.0,4.0,NH,United States of America,1-858-451-1158,417481.0,YRC Worldwide,780925.0
