AgencyID,OwnOrRentFlag,LastName,City,CreditRating,Income,MiddleInitial,Employer,Phone,Age,Country,AddressLine1,NumberChildren,PostalCode,NumberCreditCards,FirstName,Gender,AddressLine2
Bri1888,R,Briel,Raleigh,,348497.0,G,Avis Budget Group,1-389-543-7460,67.0,United States of America,863 GARNER AVENUE,5.0,t5d 1o9,0.0,JULIE,m,
Van1889,O,Van hoy,Fort Wayne,597.0,489382.0,,Eaton,1-097-094-2987,44.0,United States of America,18065 FOUR POINTS DRIVE,4.0,M4K 1O2,9.0,erminie,,
Jar1890,O,Jarchow,Ann Arbor,517.0,420495.0,,CACI International,1-342-555-4679,63.0,United States of America,9711 pharr avenue,5.0,H2D 1V1,2.0,jason,,
CAR1891,O,CARLE,Albuquerque,815.0,277612.0,W,CUNA Mutual Group,1-551-586-7369,82.0,United States of America,5755 bluff road,4.0,H2D 1Z2,1.0,derek,,
FRI1892,O,FRICKS,Portland,577.0,444360.0,,Merrill Lynch,1-364-697-9792,12.0,Canada,15256 NEILSON AVENUE,4.0,10099,10.0,Fey,,
MOR1893,U,MOROZ,Amarillo,342.0,452874.0,,Cummins,1-851-718-2640,85.0,United States of America,15866 archer boulevard,0.0,92031,1.0,joe,M,Apt. 286
RUN1894,O,RUNDLE,Great Falls,751.0,42180.0,F,AutoNation,1-970-197-1062,6.0,United States of America,7557 park stream street,,H2D 1U5,,mina,,
SHI1895,,SHIELL,Vallejo,656.0,16312.0,M,Unum Group,1-788-993-2148,,United States of America,298 CEDAR CRESCENT,0.0,28242,4.0,Shannon,F,
Ema1896,R,Emami,Stockton,434.0,278991.0,,AptarGroup,1-614-186-9938,81.0,United States of America,245 CONGRESS COURT,,V6b 1p2,10.0,Petunia,M,
Bar1897,,Barel,Tempe,537.0,238951.0,,State Farm Insurance Cos.,1-541-847-2551,96.0,United States of America,3217 CRESTMONT AVENUE,,H2f 1x1,2.0,GOKUL,,
bal1898,R,balogh,Montpelier,833.0,159998.0,,Atmos Energy,1-934-200-1121,,United States of America,6359 SANDPOINT STREET,2.0,80078,2.0,BIBBYE,,
dem1899,O,dempster,Regina,580.0,56344.0,,General Motors,1-861-784-9645,100.0,Canada,20000 forest crescent,1.0,V6V 1W3,6.0,ROSETTA,m,
Pip1900,O,Pippy,Fullerton,500.0,442409.0,X,Rite Aid,1-981-298-0629,93.0,Canada,18710 queen lower,3.0,V6i 1w2,5.0,Lrc,M,
CHA1901,O,CHARCHANKO,Dayton,575.0,453340.0,Z,Prudential Financial,1-173-834-1507,24.0,United States of America,20655 lendon avenue,4.0,E7O 1O7,7.0,Essy,,
Lup1902,O,Lupatin,Durham,535.0,476343.0,,,1-124-907-0166,70.0,United States of America,20641 northland crescent,1.0,99592,3.0,CRISTAL,,apt. 392
Bur1903,O,Burrus,Cedar Rapids,786.0,84071.0,T,Southern Union,1-249-910-3550,39.0,Canada,10803 DAY WAY,1.0,94550,8.0,VIOLETTE,,
tol1904,O,tolson,Winston-Salem,318.0,111908.0,,,1-423-145-8213,13.0,United States of America,24675 seneca road,1.0,36130,1.0,Kartik,F,
Dir1905,R,Dirienzo,Vancouver,616.0,276511.0,,Intuit,1-317-810-8784,69.0,United States of America,13653 collier avenue,2.0,v6e 1w5,9.0,David,,
MAL1906,O,MALAM,Shreveport,631.0,427771.0,,Autodesk,1-974-283-2412,40.0,Canada,5049 BRANDYWYNE WEST,3.0,14616,3.0,Phyllys,M,
Sal1907,O,Salemi,Charleston,778.0,332036.0,R,BB&T Corp.,1-990-914-9609,97.0,United States of America,23152 notingham north,0.0,10037,0.0,Cordi,,
llo1908,O,lloyd,Kitchener,340.0,484209.0,,,1-122-431-9180,84.0,United States of America,2923 navarro lower,4.0,80158,8.0,Marci,,
Swa1909,O,Swazey,Simi Valley,330.0,6459.0,M,Reliant Energy,1-530-264-0711,62.0,United States of America,9479 oliver lower,,V6F 1V6,4.0,bhanu,,
Iko1910,O,Ikotin,Nashville,830.0,108574.0,I,Bank of New York Mellon Corp.,1-216-099-3048,78.0,Canada,20166 PRESIDO PARK,,93813,6.0,Georgette,,
Sch1911,,Scherer,Philadelphia,685.0,117797.0,,Oshkosh,1-091-529-0365,12.0,United States of America,23086 pacific west,0.0,89148,6.0,SHANON,m,Apt. 345
Pau1912,O,Pauli,Baton Rouge,,499499.0,M,Aleris International,1-718-362-2865,35.0,Canada,9733 BERRY SOUTH,1.0,13221,0.0,Minda,,
Ver1913,O,Vertolli,Macon,701.0,417841.0,,,1-029-083-7846,42.0,United States of America,739 dunbar way,5.0,93804,5.0,jean-claude,,
AKH1914,O,AKHAVAN,Torrance,765.0,188532.0,,Burlington Northern Santa Fe,1-402-716-3406,65.0,United States of America,6488 AVALON NORTH,4.0,93682,9.0,Masa,,
Alf1915,O,Alfaro,Hayward,443.0,141360.0,,R.R. Donnelley & Sons,1-319-313-3854,58.0,United States of America,18182 woolridge lower,5.0,46245,4.0,Kore,,
Dan1916,O,Dando,San Buenaventura,635.0,431809.0,,Inergy Holdings,1-342-311-0648,75.0,United States of America,10302 basswood south,5.0,V6h 1u7,4.0,shaw,,
Baz1917,O,Baziuk,Austin,334.0,103473.0,A,Integrys Energy Group,1-588-477-5657,33.0,United States of America,1679 cartlett south,3.0,93356,2.0,Edgar,,
Ben1918,U,Benzie,Norfolk,,425972.0,,Viacom,1-688-048-3535,26.0,United States of America,19993 langdon upper,2.0,93803,2.0,aila,f,
Cot1919,O,Cote,Dayton,380.0,39392.0,P,Liz Claiborne,1-822-565-4548,65.0,United States of America,21820 pampas lower,1.0,77261,10.0,nhut,M,
Hal1920,O,Hallenbeck,Windsor,548.0,253030.0,,Brightpoint,1-308-302-5380,4.0,Canada,7661 grant way,1.0,M5f 1v2,1.0,denise,m,
HIL1921,O,HILLRING,Sydney,843.0,11075.0,,Alliant Techsystems,1-035-200-9101,4.0,United States of America,10991 PEACH PARK,2.0,92176,1.0,Chee-yong,f,apt. 612
Woo1922,R,Woodward,Coral Springs,520.0,102804.0,W,BJ's Wholesale Club,1-515-476-6618,9.0,United States of America,2295 bonnie brae upper,4.0,85240,3.0,Nova,,
BON1923,O,BONNAR,Rockford,695.0,169558.0,,Fluor,1-414-212-3750,40.0,Canada,6860 emmonds drive,1.0,85760,7.0,tyler,m,
MEA1924,O,MEASURES,Inglewood,816.0,145345.0,,Starwood Hotels & Resorts,1-406-519-6282,56.0,United States of America,20954 belt line rue,1.0,v6p 1q7,,RUSS,,
Pra1925,O,Prasada,Jersey City,,218371.0,Z,Tractor Supply,1-558-423-6852,,United States of America,9540 kingsbridge avenue,0.0,77198,3.0,SONNNIE,,
Mac1926,R,Macduff,Knoxville,694.0,330356.0,U,MeadWestvaco,1-194-463-0294,87.0,United States of America,5258 trinity west,1.0,90077,1.0,samara,f,
GAR1927,O,GARMON,Orange,350.0,242592.0,I,Devon Energy,1-888-549-6286,1.0,United States of America,14359 commerce west,0.0,38181,8.0,Foad,f,
Gaf1928,O,Gaftea,Shreveport,419.0,348664.0,,Tesoro,1-088-462-5150,46.0,United States of America,23423 sakowitz street,5.0,68128,,bart,,
bag1929,U,bagi,Mesquite,781.0,277118.0,,NewPage Holding,1-513-008-7903,100.0,United States of America,9983 pampas upper,3.0,95234,3.0,Huyen,f,
Bli1930,O,Blissett,Mount Pearl,566.0,82034.0,E,Centene,1-673-352-8944,19.0,United States of America,12491 carroll boulevard,3.0,93878,8.0,Maddi,,
New1931,O,Newman,Macon,540.0,30529.0,,ConAgra Foods,1-846-754-0309,44.0,Canada,20387 FOX GROVE PARK,4.0,V6f 1s6,8.0,Ralina,,
sto1932,R,stoddard,Fayetteville,403.0,426242.0,,Freddie Mac,1-323-670-7410,15.0,United States of America,3824 8th east,3.0,95151,0.0,ORALIE,f,
Soc1933,R,Sochovka,Independence,505.0,12152.0,,Washington Post,,38.0,United States of America,450 floresta court,4.0,97217,3.0,Ulla,,
sin1934,O,sinclair,Manchester,773.0,108191.0,,PetSmart,1-988-157-7398,12.0,Canada,20433 sun tree upper,0.0,Y1B 1F6,3.0,ANNA-DIANE,f,
Mon1935,O,Montaldo,Alexandria,569.0,132517.0,,Harrah's Entertainment,,80.0,United States of America,3202 GLASS LOWER,1.0,V6d 1u2,6.0,miguelita,,
MCA1936,O,MCALLUM,Worcester,617.0,379318.0,,Beazer Homes USA,1-552-864-5403,58.0,United States of America,3495 la grande court,3.0,20065,8.0,Aleen,F,
mat1937,O,matlock,Baton Rouge,719.0,396516.0,,AMC Entertainment,1-398-306-5487,17.0,United States of America,5711 young lower,1.0,10174,1.0,kitty,R,
deb1938,U,deboer,Independence,503.0,436798.0,F,Worthington Industries,1-613-932-0450,18.0,United States of America,21292 EATON STREET,2.0,V6z 1p9,6.0,Ext,,Apt. 129
Wal1939,R,Walrond,Hartford,318.0,226990.0,,World Fuel Services,1-160-309-1756,82.0,United States of America,22091 macon road,4.0,V6k 1p6,8.0,maris,,
Dea1940,O,Deanda,Whitehorse,748.0,,N,Michaels Stores,1-067-440-0531,13.0,United States of America,10915 orinda boulevard,0.0,V5b 1p9,10.0,ELYSHA,,
BUR1941,O,BURDETTE,Augusta,325.0,161188.0,S,Donaldson,1-521-327-4149,55.0,United States of America,11919 morning crescent,3.0,m1i 1p2,4.0,rey,,
nak1942,O,nakano,Winnipeg,516.0,248338.0,P,Great Atlantic & Pacific Tea,1-077-325-6070,47.0,Canada,17298 conier avenue,0.0,r5h 1m5,1.0,Rijswijk,,
Mcg1943,O,Mcgruder,Waterbury,558.0,491219.0,,Leap Wireless International,1-567-207-1090,86.0,United States of America,18368 charlotte lane,5.0,43225,4.0,Nang,F,APT. 569
mgm1944,O,mgmt,Durham,,360082.0,T,L-3 Communications,1-781-180-7696,13.0,United States of America,14333 dolores court,4.0,m9f 1s9,10.0,Lulita,,
ben1945,O,benyamin-seeyar,Montpelier,758.0,196571.0,,Comerica,1-734-572-3967,49.0,United States of America,17514 PAYNE PARK,0.0,V6i 1u6,10.0,Steen,,
don1946,R,donohoe,Evansville,472.0,82154.0,,PetSmart,1-625-770-1177,12.0,United States of America,24469 erie west,4.0,E7N 1G9,3.0,jenny,F,
Gre1947,O,Grewal,McAllen,816.0,174553.0,E,,1-823-418-4867,70.0,United States of America,17131 braeswood boulevard,3.0,e4a 1s6,10.0,Carin,F,
sen1948,U,senese,Indianapolis,500.0,111881.0,,Frontier Oil,1-752-390-5436,76.0,United States of America,3542 BLOUNT BOULEVARD,3.0,64115,9.0,stephen,F,
MAY1949,O,MAYOUX,Modesto,322.0,68674.0,,Raymond James Financial,1-546-223-1042,24.0,Canada,7217 WISE LOWER,4.0,79605,9.0,zola,,
wal1950,O,walrond,Carrollton,602.0,304243.0,,Albemarle,1-782-561-9827,68.0,United States of America,23665 throckmorton park,0.0,v6s 1w7,9.0,MYRLENE,,
BRA1951,O,BRAILEY,Anchorage,796.0,233006.0,,Mutual Life Insurance,1-304-003-4426,97.0,United States of America,11630 archer west,3.0,M9F 1U9,4.0,Ayn,m,
Woo1952,R,Woolery,Provo,724.0,300836.0,T,Guardian Life Ins. Co.,1-723-405-8793,69.0,United States of America,14425 EDGSON DRIVE,,14622,7.0,NOREL,,
riv1953,O,rivers,Akron,542.0,44532.0,,KeyCorp,1-674-158-9176,99.0,United States of America,16222 adrian lane,5.0,77235,,BRADLEY,,
Moh1954,U,Mohr,St. Catharines,620.0,448275.0,,Brookdale Senior Living,1-217-401-1576,6.0,United States of America,7054 SOUTHLAKE UPPER,4.0,43656,6.0,Hanco,m,
mur1955,O,murphy-king,San Bernardino,752.0,390876.0,,Burlington Coat Factory,1-473-114-4043,53.0,United States of America,18994 country boulevard,4.0,59804,0.0,Ramona,F,
asc1956,,ascott,San Bernardino,350.0,221461.0,V,Telephone & Data Systems,1-688-933-2894,57.0,Canada,19214 yaupon boulevard,0.0,H6a 1y5,10.0,ESTELE,,
ste1957,R,stepler,Waterbury,420.0,424080.0,,Cytec Industries,1-643-687-3942,11.0,United States of America,18458 yorkchester west,0.0,85742,4.0,SYBYL,m,
Hof1958,O,Hofstetter,Billings,791.0,71600.0,,NBTY,1-298-644-8433,83.0,United States of America,22201 westmere north,2.0,V6m 1v5,10.0,graeme,,
Sha1959,O,Shapin,Fargo,770.0,,,Sunrise Senior Living,1-214-427-4746,84.0,United States of America,12478 garden brook street,0.0,H2g 1x5,1.0,rachelle,F,
Til1960,R,Tilley,Manchester,697.0,279277.0,B,BearingPoint,1-693-050-9223,90.0,United States of America,23607 stella lane,0.0,77262,2.0,tap,F,
Bor1961,O,Borosh,London,,409808.0,J,Chesapeake Energy,1-345-867-6252,25.0,United States of America,7255 collinwood east,3.0,28246,10.0,Shiroshi,f,
bon1962,O,bonneau,Hampton,343.0,304965.0,,Fidelity National Information,1-484-878-9312,73.0,United States of America,10505 king crescent,5.0,10274,10.0,jenn,m,
sch1963,R,schumacher,Orlando,849.0,373847.0,X,UnitedHealth Group,1-950-730-7231,82.0,United States of America,16650 hardy street,5.0,10040,8.0,Margaretta,F,
Cru1964,O,Crumpton,Beaumont,819.0,129885.0,J,Affinia Group Intermediate,1-631-081-7302,41.0,United States of America,4129 CRESTLINE AVENUE,3.0,V6t 1p3,10.0,LEATON,,Apt. 155
cow1965,R,cowper,Raleigh,459.0,22849.0,V,Calumet Specialty Products,1-292-332-0391,85.0,United States of America,8211 pelican avenue,2.0,V5b 1p4,0.0,Benni,M,
Kan1966,R,Kannel,West Covina,515.0,182042.0,P,CB Richard Ellis Group,1-057-515-8686,43.0,United States of America,5277 chamblee drive,1.0,t6b 1c7,9.0,GINA,F,
Hil1967,O,Hillring,Louisville,370.0,343516.0,,,1-751-328-7391,81.0,United States of America,15086 SUMMIT EAST,,91163,9.0,merci,m,
Sri1968,O,Srikrishna,Idaho Falls,846.0,217972.0,,LandAmerica Financial Group,1-286-140-5181,16.0,United States of America,13058 wisteria lane,3.0,H2b 1v2,10.0,Tai-jen,,
MAS1969,U,MASSUMI,Little Rock,649.0,353180.0,,Packaging Corp. of America,1-456-177-2457,2.0,United States of America,9824 OLYMPIA STREET,0.0,99637,9.0,lu,f,
SER1970,O,SERGO,Iqaluit,414.0,297086.0,,PSS World Medical,,77.0,United States of America,11455 burnham east,5.0,V6f 1t1,5.0,SHANI,,
HAB1971,O,HABELRIH,Coral Springs,567.0,384651.0,,Darden Restaurants,1-900-166-3641,75.0,United States of America,5858 CAMELOT STREET,1.0,S7D 1N5,4.0,cesar,,
TUX1972,O,TUXFORD,San Francisco,799.0,262990.0,,Western Union,1-189-102-5618,64.0,United States of America,14389 weller upper,2.0,v6f 1u1,10.0,Kiennghiep,,
Ive1973,O,Ivers,Columbus,438.0,47473.0,C,Owens & Minor,1-194-098-0277,100.0,United States of America,2401 stratmore lower,2.0,V6e 1q3,10.0,bobina,,
nut1974,U,nuttall,West Valley,661.0,120603.0,N,Olin,1-577-828-4885,28.0,Canada,23588 madison west,4.0,87113,2.0,SELIE,,
tye1975,O,tye,Hamilton,541.0,94319.0,,Helmerich & Payne,1-385-505-3389,,Canada,2920 WHITTINGTON STREET,5.0,T6b 1a1,10.0,Meagan,,
Cos1976,O,Cossota,St. Louis,385.0,367904.0,,Chevron,1-706-778-9018,33.0,United States of America,1104 university way,4.0,02113,5.0,ALMA,M,
lav1977,O,lavelle,Oakland,666.0,343211.0,,Career Education,1-966-008-7532,78.0,Canada,11164 GINGER LANE,2.0,85286,10.0,TOSHI,F,
FRA1978,O,FRASER,Cincinnati,570.0,274284.0,,Illinois Tool Works,1-103-506-5226,95.0,Canada,16757 HIGHLAND WAY,2.0,30908,1.0,SHORWAN,,
Ran1979,O,Randhawa,Buffalo,390.0,401580.0,,Amgen,1-103-961-2091,73.0,United States of America,703 commerce park,4.0,85037,0.0,Irina,F,
jam1980,,jamison,Irving,729.0,89287.0,,Fortune Brands,1-027-518-9907,30.0,Canada,24062 tangle brush crescent,1.0,V6H 1V8,5.0,Hank,f,
Bro1981,O,Broschuk,Provo,765.0,35564.0,,Sentry Insurance Group,1-096-438-5069,69.0,United States of America,15162 MORTON UPPER,1.0,V6t 1p7,5.0,mercy,F,
far1982,O,farnham,Evansville,,460344.0,,General Motors,1-568-169-1683,41.0,Canada,23366 HARRIS WAY,5.0,V6z 1u1,9.0,Tomasina,M,
joy1983,U,joyner,Philadelphia,428.0,176598.0,K,Avon Products,1-904-447-1461,91.0,Canada,8293 wayne crescent,3.0,95287,8.0,Jacob,,suite 340
Wei1984,O,Weinbender,Vancouver,608.0,322722.0,,Quanta Services,1-007-605-0515,85.0,Canada,8303 warren road,3.0,43225,5.0,vicky,m,
LAP1985,O,LAPOSTOLLE,Casper,731.0,395675.0,U,NiSource,1-673-813-8385,94.0,United States of America,23639 purdue rue,0.0,35842,8.0,Dilip,,
Mar1986,O,Marceau,Inglewood,755.0,483784.0,,,1-663-830-0194,,United States of America,14741 CARTWRIGHT ROAD,5.0,A5d 1a1,9.0,ketti,,
tim1987,O,timsit,Warwick,526.0,141013.0,,Washington Post,,23.0,United States of America,911 topple drive,2.0,m1i 1q6,10.0,edwin,m,
Bog1988,O,Boggs,Oakland,826.0,333320.0,V,Popular,1-180-511-7336,15.0,United States of America,2055 evans east,4.0,E7n 1l6,,Ethyl,,
EMI1989,O,EMIG,Rockford,418.0,149383.0,O,Humana,1-654-230-4307,59.0,United States of America,12478 garden brook street,5.0,55116,5.0,fay,M,
Man1990,O,Manley,Vallejo,407.0,161043.0,,Thrivent Financial,1-675-420-2669,53.0,United States of America,21170 edloe boulevard,,66212,2.0,jann,,
hin1991,O,hinkle,Livonia,522.0,151951.0,,Land O'Lakes,1-344-648-0296,96.0,United States of America,12373 love bird way,4.0,90341,7.0,Blondelle,,
rec1992,R,reckhard,Santa Clarita,431.0,246293.0,,Continental Airlines,1-946-823-9933,93.0,United States of America,7329 roosevelt upper,0.0,38190,5.0,hanhb,f,
Sob1993,O,Sobolak,Coral Springs,527.0,307891.0,,Aleris International,1-776-856-5226,9.0,United States of America,10856 kelvin upper,3.0,36609,1.0,tc,,
DEN1994,O,DENTON,Oakland,721.0,105986.0,,Snap-On,1-962-346-5738,,United States of America,23880 skyline crescent,4.0,H6a 1w8,5.0,Bryce,,
SEL1995,O,SELBY,Laredo,428.0,257303.0,,Sprint Nextel,1-129-901-6928,6.0,United States of America,22785 PEACHTREE BOULEVARD,1.0,X5f 1v5,0.0,Doretta,,
Rig1996,U,Riggs,Raleigh,667.0,229879.0,H,Gap,1-717-226-6655,94.0,Canada,14783 saunders upper,,45261,10.0,skipper,f,
RAP1997,U,RAPPOPORT,Lansing,523.0,112412.0,,,1-478-879-2399,58.0,United States of America,21731 gulfton upper,0.0,v6o 1w6,8.0,WILMER,,
Cor1998,R,Cormier,St. Catharines,375.0,10025.0,,Ingram Micro,1-861-870-5328,35.0,United States of America,7574 berry road,5.0,04241,4.0,lynett,f,
net1999,O,netdev,Salinas,768.0,125576.0,,,1-283-926-0200,14.0,United States of America,18885 ROGERS RUE,1.0,V6X 1V4,3.0,hoa,m,
Hur2000,O,Hurtubise,Lowell,345.0,327932.0,,Roper Industries,1-706-122-9247,8.0,United States of America,2637 payne lower,0.0,35893,4.0,malena,M,
lab2001,O,laberge,Syracuse,721.0,163216.0,,Interactive Brokers Group,1-249-208-0241,37.0,United States of America,16605 TURTLE CREEK PARK,1.0,E7N 1J2,10.0,Shina,,
Wea2002,O,Weatherspoon,Cincinnati,525.0,27246.0,,Dillard's,1-635-610-1622,48.0,United States of America,18675 calhoun lane,1.0,H2e 1z5,4.0,Belleville,M,Apt. 393
lev2003,O,levey,Augusta,,121740.0,U,Boeing,1-834-914-7659,53.0,United States of America,13564 bonita boulevard,1.0,H6D 1W4,6.0,Shane,,
Ayo2004,O,Ayoubzadeh,Waco,586.0,342267.0,A,Belk,1-022-778-1175,63.0,Canada,7726 tallowood upper,1.0,76124,4.0,OZAY,,
mcc2005,O,mcclennon,Charleston,,280242.0,,Illinois Tool Works,1-966-243-7321,61.0,United States of America,14037 jackson road,1.0,t6a 1k3,4.0,Leanor,,
jav2006,O,javallas-ross,Milwaukee,768.0,37516.0,,Superior Energy Services,1-927-483-7379,93.0,United States of America,15013 harris road,2.0,M2r 1d3,6.0,AUBREE,,
buc2007,O,bucklin,Hialeah,744.0,28684.0,C,Verizon Communications,1-380-456-3589,73.0,United States of America,3445 chamblee park,0.0,74126,10.0,YUEH,F,
Plo2008,O,Plotter,Riverside,387.0,,,Cabot,1-506-833-5279,24.0,United States of America,10530 lancaster south,4.0,T5B 1T3,5.0,Katarina,m,
Cro2009,U,Crowle,Toledo,475.0,299158.0,,Hanover Insurance Group,1-114-249-6117,91.0,United States of America,3690 plumb boulevard,1.0,B8a 1y6,9.0,hsieh,,
Mis2010,O,Mis,Chattanooga,605.0,270496.0,,WellCare Health Plans,1-576-014-4819,25.0,United States of America,20740 MAYFAIR UPPER,3.0,93783,7.0,Kat,,
dra2011,O,dransfield,Columbia,746.0,383205.0,,Priceline.com,1-544-995-7018,16.0,United States of America,9609 KENTUCKY ROAD,,93801,,Fast,f,
Alm2012,O,Alms,Raleigh,480.0,349752.0,,OGE Energy,1-567-249-7556,74.0,United States of America,4159 gemini lane,0.0,90187,8.0,HARRY,,
MOB2013,O,MOBLEY,Cheyenne,552.0,428422.0,,Fastenal,1-628-522-6857,97.0,United States of America,21477 warren park,3.0,T5D 1L7,4.0,paqs,,
Cha2014,O,Chambers,Atlanta,795.0,246317.0,,Westar Energy,1-928-867-4210,72.0,United States of America,2845 trafalgar east,2.0,v6r 1w1,6.0,Lian,m,
HAD2015,R,HADEL,Albuquerque,,388274.0,,Patterson,1-805-997-4269,56.0,United States of America,6095 coralberry north,2.0,93795,8.0,Steen,M,
Chi2016,O,Childerhose,Santa Fe,417.0,382836.0,,Charles Schwab,1-229-661-5363,47.0,United States of America,6360 savoy drive,3.0,33328,7.0,bhupinder,F,
She2017,O,Sheldon,Houston,605.0,352637.0,,Nasdaq OMX Group,1-357-839-7939,53.0,United States of America,15633 LANDMARK PARK,1.0,44306,0.0,Ardra,,
Mal2018,O,Maltese,Jersey City,326.0,489553.0,X,Solo Cup,1-289-872-5294,99.0,United States of America,4824 sheppard way,2.0,89505,2.0,Barbie,M,
val2019,R,valliani,Newport News,684.0,350504.0,,Molex,1-817-646-0388,41.0,United States of America,12373 LOVE BIRD WAY,,T5C 1S7,6.0,Gordy,m,
TYE2020,O,TYE,Fontana,745.0,386106.0,U,,1-582-008-9065,30.0,Canada,20813 LAMAR PARK,1.0,19181,9.0,NAILE,M,
Ash2021,O,Ashbee,Durham,347.0,111531.0,,C.R. Bard,1-493-236-0167,26.0,Canada,7903 westerley park,1.0,v5a 1o6,5.0,Alphen,m,
sch2022,O,schauer,Charleston,393.0,106434.0,H,Southwestern Energy,1-641-175-4140,6.0,Canada,10431 market street,5.0,93846,10.0,aretha,m,
kaj2023,O,kajeejit,Allentown,498.0,,,General Motors,1-685-228-3467,78.0,United States of America,24929 dusty boulevard,3.0,98152,6.0,Fernande,m,
Aro2024,O,Aronovich,Wichita,736.0,373396.0,,FedEx,1-621-545-4832,66.0,United States of America,11183 wilshire avenue,1.0,33714,6.0,Eluned,,
imm2025,O,imming,Berkeley,315.0,33340.0,,Lincoln National,1-869-047-9336,3.0,United States of America,1756 windsor east,1.0,M5G 1V1,10.0,desirae,,apt. 80
SCH2026,O,SCHENKEL,Victoria,707.0,293329.0,,Toll Brothers,1-656-371-0917,36.0,United States of America,10232 harris drive,0.0,M4k 1m6,0.0,LYSE,F,
cha2027,O,chalifour,Hilo,439.0,37232.0,Y,National Oilwell Varco,1-187-962-2451,44.0,United States of America,291 frances rue,5.0,14223,7.0,edlene,f,
IRV2028,O,IRVIN,Lancaster,420.0,100723.0,J,MasterCard,,72.0,United States of America,6963 emmonds drive,1.0,v6l 1v1,0.0,shamim,F,
NEI2029,R,NEILSON,Ann Arbor,799.0,148128.0,,PNM Resources,1-483-959-3255,33.0,United States of America,14831 murray road,4.0,76143,7.0,nermana,,
Tu2030,U,Tu,Salem,673.0,184098.0,,Cenveo,1-449-175-3912,66.0,United States of America,5017 pine lake way,3.0,V5C 1M4,10.0,dian,,
pop2031,O,popowicz,Winston-Salem,536.0,256911.0,X,Flowers Foods,1-862-716-9788,50.0,United States of America,12170 STRATMORE UPPER,1.0,93679,0.0,Gurdip,f,
SPE2032,R,SPECS,Irving,593.0,72242.0,L,Unisys,1-675-710-6074,16.0,United States of America,18041 donaldson east,,46221,2.0,antoni,,
Hed2033,O,Hedrich,Santa Rosa,614.0,73999.0,G,Continental Airlines,1-092-763-1713,93.0,United States of America,22177 minot north,2.0,M5D 1W9,2.0,leroy,m,Suite 169
Wat2034,O,Waterman,Torrance,454.0,282242.0,M,Amphenol,1-540-924-2257,66.0,United States of America,16764 mcafee park,0.0,77046,1.0,RITA,,Suite 433
Wie2035,O,Wiercioch,Boston,344.0,73549.0,,Alliant Techsystems,1-788-777-9637,45.0,United States of America,11886 quentin west,0.0,H5l 1o2,8.0,Naren,f,
Muc2036,O,Mucklow,Laredo,831.0,49663.0,E,Genuine Parts,1-630-813-0280,22.0,United States of America,3731 CAPITAL COURT,5.0,r5h 1m9,0.0,Ryann,m,
Lin2037,O,Lind,Charlotte,594.0,43218.0,,MasterCard,1-837-030-7897,72.0,Canada,5810 sinclair park,1.0,V6r 1w8,6.0,candida,f,
