AgencyID,AddressLine2,NumberChildren,NumberCars,Gender,PostalCode,Income,MaritalStatus,Age,CreditRating,OwnOrRentFlag,Employer,NumberCreditCards,NetWorth
Wvh5189,Jwbiqfj,3.0,3.0,,ZZPFTLCROX,238413.0,,49.0,401.0,O,Reliance Steel & Aluminum,9.0,1979153.0
Lnv5190,Jpbwshfnxrhpdmfqspvjlkvxgwujqeb,2.0,1.0,,Mclgniwqhxn,439618.0,M,11.0,549.0,O,Piedmont Natural Gas,1.0,3346972.0
Skr5191,,5.0,4.0,,Qtghdgikv,374104.0,D,97.0,713.0,R,Portland General Electric,1.0,88831.0
Xxw5192,kluqxvoz,2.0,5.0,,Qqpjrsj,393154.0,M,20.0,733.0,O,UAL,8.0,3520688.0
gyz5193,iyymuffrlmqrksjxnoqvhfagqkoarfttriegwjnyqprnbxxtugvreyobcujtyngzbihwcnhyahejpj,5.0,0.0,M,XPZDBUSR,395498.0,M,69.0,842.0,R,Cooper-Standard Holdings,2.0,505490.0
fad5194,Mpndacvurwrziltirkuoldddcswcuptuphulipblufggurixgyzh,3.0,5.0,F,Mozghrpsdmbv,488185.0,M,94.0,454.0,R,Guardian Life Ins. Co.,2.0,
Mew5195,vqyobvrvjdymwgfthwfipiacwzbpomxuidpjjopcdbzdqgvcqjskjageen,3.0,5.0,,IDPEZCNUCTIU,363058.0,,47.0,638.0,O,Weyerhaeuser,10.0,2773536.0
Uva5196,qorsmdwsahvztjwsflofksmnjxdtavsnejaxfwrtvfsckxxukj,2.0,4.0,,Dwzygdbwhbn,279232.0,M,,835.0,U,Principal Financial,0.0,1852539.0
HHK5197,SQYPNREDPRYWOBYITICOFABUJVJMRVSSMMBRYANIRZMPGKEBVCXKQPWDUXANVFHLJDBEIHGXCNOYHZ,3.0,1.0,M,Galgf,282401.0,S,63.0,,O,McDonald's,4.0,3057999.0
Kip5199,bgzmcfhrrdcwsjtogiykigkeqgagowjmgkoplldrnmkqzj,4.0,4.0,f,Cbuxpqm,380158.0,S,90.0,386.0,R,Emerson Electric,4.0,2663603.0
aur5200,Zkyis,2.0,,,imxawsdfv,11342.0,M,29.0,693.0,R,PPL,4.0,1769008.0
Pay5201,kbwwtdsljuzxcnsygearnwdfrrxxrvtsxlqcawuczzwbalfc,0.0,5.0,,,224145.0,W,87.0,425.0,O,FPL Group,,2494794.0
tzq5202,FULNQWRASKUJMWSVAIGPGDVXFLSMZIZTZLLLELWFZYCWBPGIRLOYHAJDJKSWWBOCELCLAQQWOSECWWX,1.0,2.0,,rcquvxrrgdpa,,U,85.0,470.0,O,Core-Mark Holding,7.0,2184144.0
Tzz5203,rzcooijihxqerddejtiuhilxygiagklqndhhlltjnwoebdw,5.0,5.0,m,Rafcfhkkyg,343839.0,M,52.0,556.0,O,United Parcel Service,1.0,2175684.0
Kcq5204,yyyteswjmwddzqyoslthrmztrxaqwidhshwhjjqkkcupiwnjakodnammlmhcx,2.0,2.0,m,Ibvbrrpbaelb,32012.0,U,,747.0,O,NSTAR,8.0,3309455.0
Cbg5205,YGPHJJYLIHBYLFNPYICCQUMEUK,5.0,3.0,,agkkjqxz,499036.0,M,,,O,TD Ameritrade,6.0,2907241.0
Bbv5206,Jwnurypkbgenjwqvibijdbgpkoxyygvsxruubjjxlobvpiidzmfardaeuomfezpbjfsgrevqecfraee,5.0,1.0,,Cadtbgpfkdx,483339.0,W,6.0,592.0,O,YRC Worldwide,5.0,3574784.0
TZN5207,FEGXYBZNQOZYMR,0.0,1.0,F,luhgagwc,333216.0,D,79.0,534.0,O,Hess,4.0,3099630.0
RVS5208,Ajedfzsxhtgvdpaxmmwvugiulbwuewwnureaktjqykepcycwmdrnqczdtsrnklblujzftcuyhfh,1.0,2.0,,hvjxwgb,416707.0,M,0.0,772.0,O,NSTAR,7.0,1031447.0
Oze5209,,1.0,1.0,,,250144.0,S,43.0,824.0,O,NewPage Holding,9.0,3455113.0
Qjb5210,Vghakuynjqvxscdezvxd,5.0,3.0,,ocmzmohylr,259893.0,,83.0,581.0,O,,2.0,2066307.0
Hef5211,CLXWXJEALTLIYRNUYIWGMYCAD,4.0,2.0,F,Esejcadcp,433889.0,,86.0,361.0,R,Bucyrus International,3.0,1673757.0
Nbv5212,Lyrnxmlhxrzjxtgjafxosxqbnbwy,4.0,5.0,,Nzjuwt,37992.0,M,47.0,635.0,O,Lockheed Martin,9.0,634220.0
Avv5213,ANAGYPEJCDE,4.0,5.0,,Zzorebr,490311.0,S,31.0,726.0,O,CommScope,6.0,3677277.0
xnq5214,Jkwvdnapogfiwoejvoculjcgi,3.0,0.0,M,Zdvxopktcqsi,449517.0,M,97.0,696.0,O,Zimmer Holdings,10.0,2158104.0
jlt5215,Hotwbeyujqfluygveilngbginevjqpxfnq,2.0,2.0,,Ixbbwawn,268759.0,U,64.0,825.0,O,Telephone & Data Systems,7.0,228730.0
Leu5216,PGLGIMOUROMPOMEPKONFTRNRREJYSAWGIGCELBSYBASXISFZICANYZWSHOMCYGQE,0.0,0.0,,aowinbdp,325374.0,M,3.0,797.0,O,SPX,9.0,3950096.0
sar5217,sveqcvlwibaexeicxkroiitmpwzpzuslslrdenlgcycdzyxtzitqsogirdxfgyzfdwogczhbcgrgwlou,5.0,3.0,,Cvofsduwh,65074.0,W,77.0,698.0,O,Insight Enterprises,6.0,3302140.0
Kdx5218,CFGGPIKMXLDHBSQSBMXPRQMCAIVVUTYIKYXRYNIDZKJHWTXIYQKJHLYRBIWUOXIWWNLLVLDQFOGBLB,3.0,4.0,F,OEKQMAS,322241.0,U,54.0,572.0,O,,3.0,3870042.0
GLN5219,Jmrvowpbuqllenidjlhfiywlsbfwkilcegeirbnscrbkiwdmhxbfgww,0.0,3.0,,Euqwwhipievw,359904.0,M,97.0,658.0,U,AES,,3348747.0
Ywd5220,xunqjzjvkrirhaameyegpfewpu,1.0,5.0,M,Vandlqp,75727.0,,4.0,689.0,U,Universal American,1.0,3446218.0
Pfk5221,EJQOUOPQTJAVNXSKNXSSGQZNBLBEVREFOVWKTIUDOJEEWPOICQVRNIIZAJODPIECHAV,0.0,5.0,,Fepgv,88206.0,S,97.0,737.0,O,Genworth Financial,2.0,547053.0
hpd5222,Rxjkpiqxpsdbweuynsxydgdo,4.0,5.0,f,SPOPMYQUL,160466.0,M,100.0,713.0,O,Alexander & Baldwin,0.0,2641409.0
plg5223,YUXQBVZUBMXRWWJUOQADPBRVAEJPBXUXWNAIZNGBKPWAYL,3.0,3.0,,kbgpvvkrivs,266748.0,M,21.0,459.0,O,Affiliated Computer Services,7.0,3394648.0
pjf5224,Uethszorftquvhjzvaprwhvcgiewytccldenboxvorl,0.0,5.0,,Iaotchd,,,72.0,749.0,O,Trinity Industries,3.0,1285921.0
Miz5225,Orwmettlaapsutxqnldaltiptzleihqsiadbwcpyxjuljocfgjzhekmrbkjhjv,1.0,5.0,M,,39159.0,M,17.0,412.0,R,National Semiconductor,4.0,3893266.0
ZSK5226,Xkauegnulvslglhcfpqrkc,2.0,0.0,f,FXWUZPNN,290196.0,M,6.0,456.0,U,DISH Network,7.0,3188950.0
AOQ5227,Ejaitvujmiljevhizqnpxmncvep,4.0,0.0,F,Tbmxr,454911.0,S,55.0,423.0,O,Hanover Insurance Group,2.0,1910568.0
UFT5228,ASYWTVTPFF,4.0,3.0,M,Rkkmkvbri,18171.0,M,18.0,392.0,O,Southern Union,2.0,3061524.0
PVC5229,Zoywtyxnlfpvuvu,4.0,0.0,F,Cnmmjfvq,129291.0,M,98.0,530.0,O,Archer Daniels Midland,2.0,1350346.0
Cke5230,Ypmiqgwsftzwxi,4.0,0.0,,,394710.0,M,11.0,650.0,R,Teledyne Technologies,5.0,686413.0
zvj5231,Hsilqmkccsk,3.0,5.0,,Cckblvpk,123811.0,U,21.0,786.0,U,Cognizant Technology Solutions,4.0,3536447.0
IZK5232,ODCQBDOBHWRYGNKEXUEBTGCAKHXQQFIWRJZMZZQROCOKDXBQLDAQGKSTCCFRFXVDZEOHCNR,2.0,1.0,m,,351588.0,U,33.0,729.0,O,Fiserv,3.0,1822492.0
FQH5233,Mgipmrvcnajbsqcxo,2.0,4.0,m,ikiss,328034.0,W,11.0,723.0,O,Public Storage,4.0,
Oiz5234,BQDMGXZMGRJTZYZZJOCHCTCXPCOTT,4.0,0.0,f,Swiqwdyr,80142.0,,16.0,467.0,R,HealthSpring,3.0,1462691.0
Ncr5235,Dtohrckomxchagzkuksdfanbfezabazzituiwpuouakzvwlgqhdxsnhxlt,0.0,5.0,,BVIJAMROPC,166315.0,U,2.0,618.0,O,Biogen Idec,6.0,1953600.0
YSA5236,bjgembrkgrbdbsrqiejuabqcvmlvbgpfuin,1.0,4.0,f,THYOAONDADY,438902.0,M,99.0,394.0,O,Ralcorp Holdings,9.0,150494.0
Acg5237,gkkkltullkqdboopv,1.0,1.0,F,RLGLCLHMRTP,485543.0,M,95.0,541.0,O,SAIC,7.0,2590010.0
Kfv5238,Kyvleaxswaovlirqzqk,3.0,3.0,f,Uuhygop,87872.0,M,64.0,721.0,O,Pinnacle West Capital,7.0,2919849.0
obv5239,fuwmlyowcpgbjgkplleakdnembtazw,5.0,4.0,,vkkbonz,,S,20.0,625.0,,CF Industries Holdings,5.0,1945176.0
QSI5240,rndebnscihnougelxkxmgszdakxiodpazgfsllh,0.0,2.0,,NLUEQQY,225157.0,M,23.0,304.0,O,Eagle Rock Energy Partners,2.0,2761295.0
Rrf5241,Pkowxluzhlbctjbxfyfyhqojwmbce,3.0,5.0,f,Hebwjosrh,447503.0,,0.0,470.0,U,Sanmina-SCI,8.0,2209204.0
ICL5242,WSGTXGKDJLOYHNSCRFIQYJOBYUBQFGDSQTSRVXJXHXOKFCUVKVTLJXAZZEYGG,0.0,1.0,,,,W,70.0,710.0,U,Alexander & Baldwin,4.0,1468553.0
Tij5243,JOEYORUDFSSWBHGIIGEMROLXBUWOEFEITXXWUIAPEKQAEIEOSXQMNEVNZRUJKBVJC,3.0,2.0,f,olqtoxlsmx,228899.0,D,85.0,336.0,O,,7.0,130481.0
Yyn5244,JHZONCPMGUZOHTBPQVCJVNIKZBMQWOXWDGXTFBBUCPMPDHFNXFLFCGCWIOOSBT,0.0,1.0,f,,415453.0,M,26.0,525.0,O,Ametek,2.0,1738457.0
Tfm5245,qovahirurzljobcojxcnnhbebfvpuwsfufqxvolvyhhblrxwbkziybbukmmxdrvsxxvhchqcqcl,3.0,5.0,,Nxhledfw,499620.0,S,37.0,759.0,O,Amgen,6.0,3315356.0
ykv5246,KPYRHCIXKILKQSDXQXOPXGUJDUCQO,1.0,,,XWKWDUVOCZKD,128125.0,M,,332.0,O,Berkshire Hathaway,1.0,390153.0
kcz5247,okopnmqvxwfvpiakekbtyadqxqzqmw,1.0,0.0,,Rcmhsjkxtdhy,414950.0,U,73.0,801.0,O,New York Life Insurance,9.0,3755999.0
ome5248,Syzozihpakyorzqnmlvngnljbibcnuvubglveftcamdpemkz,,,,Qcqeiggrw,394561.0,U,56.0,334.0,O,MSC Industrial Direct,4.0,3179478.0
Vrc5249,fftypfilmy,0.0,0.0,m,CJSTWOPMFAI,8576.0,W,69.0,315.0,R,International Game Technology,0.0,3232955.0
OZL5250,Yrgwoes,0.0,1.0,,PALVRHHPMQNE,272465.0,S,93.0,439.0,O,TIAA-CREF,6.0,1799715.0
Hos5251,ckutbpepzdarxloqdbectxyugfcjhmngktzjxwulvqbjqoklgofqkuawkrlchtceduhjzhatbhkrhlnb,3.0,5.0,,vkplwslcfkv,70648.0,W,0.0,572.0,O,First Data,3.0,3179247.0
DVM5252,Ubjglbofohpuxlnuh,3.0,0.0,,tagtkbphekyf,207846.0,M,40.0,685.0,O,Emcor Group,9.0,3134326.0
Jwm5253,WEPHNHPXJZAPNYJWEUYMRRQWRGJAGSBBQRDIRZFYNCCPVBNKUVDNTPIAJDVMPWTEGTE,4.0,1.0,m,Lpbwfvvdatb,447928.0,U,79.0,314.0,U,Cardinal Health,8.0,587560.0
fye5254,odjonlgrpfxmlpshxukjfychivvdpivfpgnyqrjdcrfydrgeebslaxgokhbrjhwx,2.0,3.0,F,mqtnpnay,222495.0,D,37.0,421.0,O,Saks,0.0,2279108.0
fdv5255,Xrftgkgg,5.0,3.0,m,,245645.0,D,30.0,731.0,O,Goodrich,9.0,3688637.0
WNT5256,hrcxtzbxbswhlemcyseobsbatvcnoikmyjssrhcxheslduyxakg,2.0,1.0,,fwoztchr,185655.0,M,17.0,839.0,O,Blockbuster,2.0,1364973.0
Pdb5257,sumubjuxfajpkhyoybgpkau,2.0,1.0,F,,296919.0,W,48.0,455.0,O,Calumet Specialty Products,7.0,1602824.0
Nea5258,Nlxbbhpknzvtyxewxzviccgqakdef,5.0,0.0,F,Ikvbjzutwzl,370762.0,W,78.0,575.0,O,Telephone & Data Systems,9.0,3421962.0
IKO5259,Plhzfalcvwlltrerwxooavlmxtwfxvqpiadtmgynfmsx,2.0,0.0,f,fcoljfi,193005.0,M,99.0,611.0,O,Sara Lee,8.0,1618035.0
Thk5260,YKHYEBNCVWMNFBP,4.0,3.0,,njvtxymcpim,111673.0,S,98.0,646.0,R,Bank of New York Mellon Corp.,4.0,298871.0
LOZ5261,Pqeloreyahkmzznknafizoepcghngjlwrzp,2.0,,,Ttmisjra,248232.0,M,84.0,443.0,O,SunTrust Banks,2.0,3918610.0
Tzk5262,yxeozfqunfuvgmwlevpghslnwrgitnfzokrpxjeihagjgbfygyihddkbfbmitsdreawlwlbdta,5.0,5.0,,Xqgxicspirb,84331.0,M,12.0,325.0,O,Dynegy,1.0,1037654.0
JIS5263,jiizgmfwrzlgja,,5.0,,CVQUSUNKQT,201572.0,W,90.0,488.0,O,American International Group,2.0,192475.0
Lrv5264,BXPHQDZQKQSNNK,0.0,0.0,M,Kntwcbjhl,237978.0,M,72.0,570.0,O,Ferro,8.0,3768260.0
SNO5265,,0.0,,f,HTKEGMN,157959.0,S,98.0,392.0,,FedEx,10.0,904691.0
Rvc5266,Ghbgdedvvpxmwrsrxtkpnbekbhmnzlivzfmfqpqzwncuwenkbkrwb,2.0,4.0,,Bkryetbmjmic,108922.0,U,48.0,318.0,O,Modine Manufacturing,7.0,1512806.0
LDX5267,Ewzmocmiwgcbaexmxgvevcmgxfmqkckkifnsyzjxfgtbtzmids,0.0,5.0,F,Ingwyswjla,415372.0,D,10.0,362.0,O,Insight Enterprises,2.0,3905374.0
Sfl5268,bzjntgznurfmuzxcxthfdsguxqsqmwdgdelkxtyfrujbqvuovvfbrollhbnr,2.0,2.0,,Nkhmevyy,276248.0,M,49.0,571.0,O,Xilinx,5.0,523100.0
Nwq5269,LCGOUECBMJOWYZGHBVOONFKJPAGNARTGJFMMHKWXXOWNJWCZCV,,5.0,,Hmcjibjual,293419.0,S,26.0,598.0,U,Sanmina-SCI,8.0,921264.0
UBO5270,Nlxutdeoxqejnxbfgyrtj,4.0,5.0,m,YAQPDRCS,355746.0,S,70.0,446.0,O,Alliant Techsystems,1.0,54629.0
Rpq5271,CLZSOFYEZPSNMINWCLAAVDOYENYLFKUUINDVKJEXVIMN,3.0,,,HKYWYGNO,336735.0,S,5.0,603.0,O,Jack in the Box,7.0,3393993.0
BQF5272,Mksoltjekvviftkanbqtkcmnspnrhwvctdidckingddjnsryfeugpsliz,,2.0,,Aoaascqandh,499804.0,D,54.0,360.0,O,National Fuel Gas,6.0,817350.0
ssd5273,,1.0,3.0,,qdjkbxqv,348072.0,M,8.0,453.0,R,Stater Bros. Holdings,7.0,2712320.0
Vxk5274,Vcdmrgaffxybzotimhpecwwxetkftzichsqmeljtbeovbyasdajylskswxijzmyofrjjpodnnzopqhbv,4.0,3.0,,,188999.0,U,58.0,735.0,O,Diebold,9.0,2560196.0
ALG5275,Rvoplsesxixvhamfpxwzpnnxglclthzvbegkmcwgfydvnipltwwzydcnrqimgafdgygkrdhz,2.0,4.0,,oycpn,200483.0,U,15.0,750.0,O,,0.0,
Fwo5276,ewhvrhvqhhpajsqdgex,2.0,5.0,,SNTTX,65517.0,,77.0,,O,UnitedHealth Group,7.0,3185416.0
Sce5277,,3.0,2.0,f,Wxxsgxwqhv,311750.0,M,3.0,775.0,O,Sally Beauty Holdings,8.0,3855931.0
ZSP5278,eeaabrljrhsngzbvzgzqpzqkmwhrrmswhsjgxtdslywzzyjiaefbjivfeigtyv,1.0,3.0,f,Kdtpicrnk,,M,42.0,450.0,O,Quanta Services,4.0,1654458.0
piw5279,UCQURWMWXBTVPWQCIJXVUKYURNIHNUFISZKMPFEXLEKTROCHNZHOGQTJA,4.0,1.0,F,Ossqozjgwd,83152.0,W,30.0,445.0,O,Washington Post,7.0,1112207.0
Oka5280,Hqmbpqacgectzupcejyjrfnzjvwmlabmbwq,3.0,4.0,,OYAET,477604.0,S,99.0,415.0,O,Hovnanian Enterprises,,2663385.0
Ngh5281,Brrvfbnomhmohfowsjkcaeriuxfqtxycdn,5.0,0.0,m,Jkhrix,12168.0,S,38.0,406.0,O,Regal-Beloit,8.0,2598331.0
MXW5282,LXKSNKPUENLYPKM,4.0,2.0,F,mnjziocjh,159385.0,S,3.0,611.0,R,Cytec Industries,10.0,1845344.0
qet5283,ukzbcdyxrtmjwfjelfachhdoiebtjnjuitripsqmzvuhxubimbuugtexidacsrjpwqddpasbhjsc,0.0,0.0,,Rxrozqoncqvc,,M,39.0,736.0,R,Armstrong World Industries,4.0,294935.0
cfi5284,,4.0,,,Ekyjjmdbhrh,455697.0,M,,446.0,O,CUNA Mutual Group,8.0,2663403.0
Fbh5285,RUIMDDXQFHKHYACCVSXCVRMSRYW,0.0,0.0,,Kdlpnckrdb,162787.0,U,94.0,645.0,O,Psychiatric Solutions,2.0,3513089.0
Obx5286,Qsojjspecdlwkfyepuxkjqjchnsquicgikf,4.0,3.0,,XPESKOKSJSUK,179209.0,U,72.0,633.0,R,American Financial Group,10.0,2785312.0
Pfm5287,Wpdbidk,5.0,3.0,m,Bvnydjv,137245.0,M,98.0,727.0,O,Spansion,2.0,3417549.0
cbp5288,STBASGBBUPGSKXYKJETJU,3.0,2.0,f,Pvwodrnd,14585.0,W,98.0,747.0,O,Publix Super Markets,0.0,3139559.0
cuz5289,,2.0,3.0,M,MNQRVMGCCXJ,,M,65.0,524.0,O,Costco Wholesale,8.0,2035452.0
Wnz5290,Arzrlwidptfkpqmvpliobshosdi,5.0,3.0,,Jawybig,40866.0,M,58.0,711.0,O,Jones Financial,0.0,
ZLI5291,sdumtiehjfbkcwtkibujnawvdbzohuwxfixqcpalguxmotrixiatqvonqyw,2.0,3.0,f,EAEDNZ,393357.0,M,74.0,346.0,O,Enterprise GP Holdings,6.0,3578524.0
Epj5292,Phxszwdkdwucxabvonnrelerfyizdtamtoyakrgbdxkbt,3.0,4.0,,UJQKXR,10359.0,M,5.0,540.0,O,Dow Chemical,6.0,72266.0
sry5293,Ugeynazqbejdtdyvehzfudboprolaxxamkelxxrslujcvu,3.0,3.0,f,Uasqwhmsu,332496.0,U,68.0,466.0,O,Knight,3.0,852202.0
iez5294,DGKBGACQAFIKPDPOAYPVVTGJCHAOVUSCWWKEQOEHXHIAJAFIGNIVCZRKROQSLLSCRVPLD,4.0,1.0,m,Oozsygjaw,118165.0,M,62.0,729.0,,Wyndham Worldwide,6.0,3070021.0
Wwt5295,Kvxriiufxkztppzzvxlchyclgyfihuajqqjjmyaozwraxlaybvzhkmcnif,1.0,2.0,f,NBEHXP,41341.0,U,87.0,652.0,O,Avis Budget Group,5.0,2330221.0
Pnt5296,QFYWKSUJGXVKHOLPXCPHNKBTXZWXKNVYMYFGKTHEIDNBBVU,4.0,4.0,,ODOMR,395220.0,U,3.0,709.0,O,Scana,5.0,2574707.0
HGU5297,Rekvteqfqdhjiygqtwnunvaiugybzaxrhkjgpxlwtvijkgrahguscednknpbarxxjwdybozm,3.0,2.0,,Qficgtiznm,188881.0,M,50.0,509.0,O,CMS Energy,0.0,185356.0
Rdu5298,LAATGITIHVABVIKQZEXDGSSVIANTJENDFSBLUCZKXPYWFUUYUQLADWGIWNDSYBDNXKAYOAMVL,1.0,5.0,,RUUYGMPBJSKD,459188.0,M,49.0,600.0,O,Cliffs Natural Resources,0.0,205639.0
VGR5299,wxdksgxrrerukfmkakukbmpmsgahb,1.0,4.0,,Queqhrog,98258.0,M,8.0,531.0,O,ITT,4.0,3712704.0
HUA5300,aoykanodxxllwsixnfenlcmwfvfmuhflmxludsgbzhkwqcrkqasldcemvlandqqstbrcoejgpb,3.0,1.0,F,SRLJECEHLUD,19018.0,M,44.0,301.0,O,Int. Flavors & Fragrances,10.0,2898595.0
bbw5301,Rrpfopqkuycebexsujjhyiiogtgcgazqblgfcogomapswvwxfaelclbdbryjjjrnxugk,4.0,3.0,F,nwgrkuwq,469062.0,U,85.0,526.0,O,Raytheon,2.0,516641.0
dqn5302,Nourkcvjrwyzpinaojlgznrqwhidnrjgj,2.0,3.0,f,Ydddcb,86829.0,S,81.0,777.0,,LSI,10.0,3263696.0
UOW5303,ewkjwedjei,2.0,5.0,,GKOHOITMXWE,,M,16.0,754.0,O,Wells Fargo,0.0,3048272.0
Bbm5304,xxqivteqvm,2.0,0.0,f,oxeimnektb,487415.0,M,44.0,844.0,O,Vulcan Materials,4.0,3596351.0
IFQ5305,,3.0,1.0,,Hfdrp,370165.0,,7.0,739.0,R,Steelcase,7.0,1180159.0
VMN5306,Eifujxolquugbetlhfjgjqyiplrqfpfpiaoz,2.0,3.0,,nnssardkebmo,213029.0,U,88.0,,R,Ryder System,3.0,2973187.0
UNQ5307,Cpldjkovzowdeuxmtjwqckhud,0.0,3.0,m,BVOOFMUS,40361.0,W,14.0,436.0,R,Oil States International,,3821176.0
ZJP5308,RHJIYXXJHDASJLXXOZFC,1.0,1.0,M,Eahag,369298.0,W,94.0,522.0,O,New York Times,2.0,2590484.0
API5309,Igisawbnrohjpeaurburpjcfiwv,4.0,,F,Zxsli,204595.0,U,16.0,761.0,R,Warner Music Group,6.0,461016.0
eub5310,Pvmbnevnikuixypumrjymyglknucvbvsztrfrnqrojuoooz,0.0,4.0,,Mcextuiqa,,S,7.0,652.0,O,Leggett & Platt,2.0,3154380.0
RFE5311,HKKEVGDBCOHKIBCAJH,1.0,4.0,m,Jepkdlwhmolp,206954.0,,9.0,644.0,R,AGL Resources,4.0,319332.0
Csh5312,mlvfnxwyljbgulkvngxtmesnheezqwuknrjtluzlgwipjiiqpkerjhurs,2.0,1.0,,Qwympelmyrvx,2410.0,U,14.0,364.0,U,Leggett & Platt,,286076.0
aew5313,Rmolnzhwkwcnbtetnebvdlzxxpswsfggnuzdzhcynho,5.0,0.0,,Fzcwrxlyjyt,93668.0,W,42.0,406.0,O,Allegheny Energy,1.0,87673.0
QAM5314,hqqjiuhowkluaugnwfdkvidpxypx,5.0,0.0,m,cfplupbl,,U,83.0,421.0,O,Becton Dickinson,10.0,2383855.0
hqe5315,lohvnefvtqmmcil,1.0,4.0,,Sgrjnnwo,6156.0,M,88.0,318.0,U,MGM Mirage,6.0,2599619.0
ury5316,MCBQFOQIPBBJUKVJDUZFADEHZEUTATIAZWUOKKZPRAWJAEHRUDKN,2.0,0.0,F,QXIUOORVJVVZ,,S,28.0,811.0,O,Verizon Communications,8.0,312801.0
ilw5317,Pxavkkbcakgpnptefoxjafmduvsflqlhpzmnpwqygk,4.0,,,gsdjdomdk,300062.0,M,0.0,571.0,O,TECO Energy,4.0,2825883.0
Nnj5318,Ynnwalyrlrhwbggqkysrcsydfxiavdmguyjjisskymjnftogcluccjmnplgkfqitt,4.0,4.0,m,HNSSKKSTGEAS,113747.0,U,53.0,768.0,O,IDT,10.0,1658276.0
SRR5319,NQLETJNFONDJBQ,3.0,1.0,f,aspjttrqv,450581.0,U,11.0,815.0,R,ManTech International,10.0,1182413.0
XXH5320,alpamytmnrbbkumaslfhfyuvtotrvdkmye,0.0,4.0,,DLMCBJ,279169.0,S,97.0,,O,Jones Financial,1.0,
Fst5321,UONVAQWVQTLQFEMYOMMRBZOYXAVHIXLWUAQDVMZIBEXK,3.0,,M,Maolhjzsva,447141.0,M,23.0,414.0,O,Landstar System,3.0,2981322.0
inm5322,AHKZNGGCCXWKTYAOVQVAASGHHWBJANMCEFOJLVIUMTYWDFOSOKIQJXJHGFI,1.0,2.0,F,opiqelikd,167409.0,U,,332.0,O,Dick's Sporting Goods,8.0,934970.0
XYH5323,OXMJRKVAFLMFFNEBEHLBJDISUPFBFILPCVLOIAOJMLUNPWABVBIGOWSLGF,0.0,4.0,,Jqjcmfd,408024.0,S,4.0,721.0,O,Beacon Roofing Supply,8.0,
Ber5324,Dhulgihczkexnpdobslmikgmhilnnicnsjjfxdozprfqvfcavgxuuhptfxephddxmohvffvntzai,0.0,,M,MJXSPQXUCT,32458.0,M,5.0,403.0,R,Mueller Water Products,3.0,532272.0
Fox5325,Xftzjtqnxjsrougiwugqtzmboupdmpxufrheoxlwlglbrmcucyeq,3.0,4.0,F,ULZSCOFXJ,45443.0,W,57.0,,,Huntington Bancshares,0.0,3262800.0
Cqx5326,lmxngaadajiordsvriozbrtudrrvcnspjumakraksfmqubenx,4.0,0.0,,Ueafegeleujs,,,61.0,411.0,U,Duke Energy,8.0,3031698.0
ljv5327,Wbryobyzuaevizsshhhkjdmkabygklsljknfrlodaqryvpiwrndkdrwyjmzuxofdspqrqvradj,2.0,1.0,M,bxkgbh,496411.0,S,,312.0,O,Discovery Communications,8.0,
Fgp5328,Uhwxhmrnnmumkffsimnlsyh,4.0,4.0,f,fzphmg,98687.0,M,40.0,819.0,O,Rohm & Haas,4.0,350993.0
Msa5329,Dktlfastccxhzvaonfkcwqeijbljrksaehwjrldxfqhvbtzheavflqvypntudjnqgrmwt,0.0,3.0,M,Ctvll,65672.0,M,74.0,541.0,O,A. Schulman,10.0,2890467.0
vsb5330,sakeqrlaxmxvhwyjijrbstlclqvkgavmu,5.0,4.0,,kjtgaxnwlei,291869.0,S,17.0,836.0,R,Alaska Air Group,2.0,1653725.0
gdz5331,Yymszthnqlnqyhfzvfzwa,5.0,3.0,,Cidlghq,499348.0,,9.0,331.0,O,Calpine,10.0,2831356.0
Ugg5332,Qdeyavqknqsmihivaigbptdonmhsqrgcoqzftbbflyufaqfsmodzinzvcaefjzqjrbzwfn,1.0,3.0,,Itupndj,407954.0,S,88.0,591.0,O,Virgin Media,5.0,1330834.0
UMO5333,Jxojwyimjtfkapdjido,3.0,5.0,m,ailvwuz,460576.0,S,30.0,739.0,O,Sigma-Aldrich,8.0,2074815.0
Bzq5334,KSVFAXGWRLSTEYVKQOXAQXCQTKRINQ,1.0,0.0,f,jwectkdqnoz,206016.0,W,46.0,595.0,U,Baker Hughes,9.0,827204.0
SCD5335,Jnrsjjfxyg,4.0,5.0,f,jiqkp,432759.0,M,21.0,844.0,O,Icahn Enterprises,2.0,694714.0
Myj5336,Zzzuahtyngqhczytruzydnapwgotwjfndvzvivq,1.0,2.0,,Sqkjkdnylv,398903.0,M,78.0,679.0,O,State Farm Insurance Cos.,4.0,2395192.0
Pxe5337,,3.0,0.0,,Ivmfvyiabjsn,55153.0,W,64.0,396.0,O,Mercury General,2.0,2326140.0
JLD5338,VTGDKADG,1.0,2.0,,Kbfewrh,237343.0,U,63.0,683.0,,Cooper-Standard Holdings,1.0,373227.0
Knh5339,gymawuj,3.0,4.0,F,OGYXV,379032.0,M,17.0,678.0,R,Portland General Electric,9.0,2089377.0
ddy5340,ibtbcnqwrgfjkbtozhfjg,3.0,1.0,M,QQKORS,392325.0,S,84.0,433.0,R,Sunoco,5.0,1007830.0
Jsw5341,Pwraarwanghpnujehjd,1.0,5.0,f,Afjaqltwqq,182888.0,S,31.0,654.0,O,Brightpoint,10.0,224963.0
