AgencyID,NumberCreditCards,MiddleInitial,Phone,OwnOrRentFlag,NumberCars,AddressLine2,LastName,City,NetWorth,State,FirstName,Gender,AddressLine1,PostalCode,Country
Dib4060,6.0,A,1-747-369-5500,R,3.0,,Dibenedetto,Durham,3918266.0,ME,Ilan,,14036 saratoga west,Y1a 1g9,United States of America
STE4061,4.0,,1-324-458-4438,O,3.0,,STEMMLER,Oceanside,90067.0,Newfoundland,Sharri,M,4373 neville north,94158,United States of America
Bas4062,1.0,X,1-655-662-1095,R,0.0,Apt. 981,Basta,Plano,912069.0,WA,KAMINSKY,F,23776 ashley crescent,23218,United States of America
Wel4063,0.0,,1-641-251-7069,O,3.0,,Welham,Fairbanks,2467113.0,AK,Roberta,M,11483 BONAVENTURE PARK,s3b 1g2,United States of America
Ver4064,9.0,,,O,0.0,,Vermeesch,Philadelphia,3826451.0,DC,LECIEN,m,18335 SAVANNAH DRIVE,29409,United States of America
Mos4065,0.0,,1-920-722-2876,R,,,Moser,Missoula,1669577.0,MA,adora,F,19381 towerwood crescent,92134,United States of America
Kei4066,5.0,,1-449-173-1110,O,5.0,,Keilty,Orlando,,MD,PERIA,m,20907 NOTINGHAM LOWER,98186,Canada
Per4067,5.0,U,1-337-939-7446,O,5.0,,Percy,Wichita,1027764.0,NJ,RAJU,,20622 mcafee court,y1b 1f2,United States of America
ROS4068,6.0,,1-316-040-0817,,1.0,,ROSSI,Oakland,3425163.0,OK,Ninette,f,7626 clint west,t6a 1a8,United States of America
Dur4069,2.0,R,1-095-725-0866,O,1.0,,Dursse,Dover,3250209.0,SD,Farag,,13324 PRESTON WAY,83405,United States of America
Bro4070,0.0,,1-059-422-2998,O,0.0,,Broten,Hampton,1814709.0,AK,NANETE,F,24282 la peer rue,15224,Canada
Lau4071,0.0,,1-858-960-4807,O,1.0,,Laufer,Escondido,2614552.0,MT,Raghuvir,M,21620 snead avenue,91108,United States of America
Di 4072,9.0,,1-752-463-3373,O,4.0,,Di millo,Anchorage,3564076.0,VA,delores,F,15591 HOLGATE LANE,45274,Canada
BET4073,1.0,O,1-095-352-7289,R,5.0,,BETHUNE,Buffalo,,Newfoundland,Shlomo,,15960 worley court,R5H 1M7,Canada
Bea4074,8.0,,1-680-887-5820,O,5.0,,Beagley,Jackson,1476646.0,Nova Scotia,Shanna,,13652 WESTERLEY DRIVE,60655,Canada
Mat4075,3.0,F,1-532-008-6606,O,4.0,,Materna,Springfield,2236250.0,CA,LOUISA,,12946 thorndale south,83710,United States of America
Mus4076,8.0,,1-687-905-0569,R,2.0,,Mustafa,Fayetteville,540185.0,MT,MELICENT,,3681 HOLLY KNOLL CRESCENT,99208,United States of America
Fic4077,,,1-981-775-0399,R,0.0,,Ficker,West Covina,2367794.0,Saskatchewan,Lucia,F,23274 beatty park,V6W 1Q4,Canada
koa4078,10.0,,1-935-029-4556,O,0.0,,koa,Jackson,587375.0,Ontario,euphemia,,24954 NORTHLAND DRIVE,T5b 1j2,United States of America
Mok4079,6.0,,1-019-788-1192,U,4.0,,Mokros,Durham,2563811.0,NV,cordula,M,482 matlock east,60716,United States of America
oly4080,3.0,E,1-289-050-2059,O,5.0,,olynyk,Richmond,3245611.0,CA,ivory,,22787 university crescent,94322,United States of America
HOW4081,9.0,E,1-740-440-0374,U,4.0,,HOWERTON,Jersey City,2638856.0,British Columbia,Fionna,m,20871 dewdrop street,53727,Canada
KEN4082,4.0,Q,1-546-624-5037,R,1.0,,KENSINGER,Philadelphia,1774676.0,WV,laurianne,,14791 bluff east,99640,Canada
bar4083,3.0,,1-008-475-6493,O,2.0,,barham,Mobile,,DE,KIRBIE,,5810 sinclair park,90336,Canada
MAS4084,3.0,,1-546-501-1179,O,3.0,,MASLEN,Las Vegas,2993913.0,NH,daffi,,8825 amherst drive,V6u 1w5,Canada
LAM4085,4.0,,1-740-612-9335,O,3.0,,LAMBREGTS,Chesapeake,1030016.0,Ontario,Petar,,21476 bannister west,T6A 1E4,United States of America
bed4086,8.0,,1-528-186-4538,O,1.0,Apt. 568,bedford,Fullerton,1152514.0,DC,parminder,,13588 DAVIE EAST,10005,United States of America
Del4087,10.0,Q,1-442-555-8416,R,,,Delzer,Burlington,1678577.0,WA,claresta,F,2500 park hill west,93329,United States of America
raf4088,7.0,,1-617-028-5718,O,2.0,,rafferty,Amarillo,3810059.0,CA,MADGE,,16124 weyland park,32206,United States of America
MAR4089,5.0,,1-084-089-3712,O,5.0,,MARTURANO,Manchester,1705624.0,NM,shelagh,F,23664 summer crest drive,93773,United States of America
Orr4090,8.0,,1-835-389-8330,R,5.0,,Orr,Abilene,956183.0,LA,jimmy,M,24185 shallowford lane,T5c 1w5,United States of America
Id4091,1.0,,,O,2.0,,Id,Dayton,361209.0,CO,TANHYA,,2604 curry boulevard,h5l 1o2,United States of America
Chi4092,10.0,,1-828-306-6075,O,2.0,,Chien,Chicago,3747082.0,CO,natividad,m,1677 ALABAMA CRESCENT,X7j 1q3,United States of America
pyr4093,3.0,F,,O,1.0,,pyron,Indianapolis,3167044.0,Alberta,charmine,f,19131 lullwood park,H5l 1q7,United States of America
Cam4094,8.0,,1-702-379-8533,O,2.0,,Campeau,Jersey City,2946519.0,FL,Beth,,14553 ROUND LAKE BOULEVARD,H2b 1x7,United States of America
GOL4095,0.0,K,1-301-261-3694,O,1.0,,GOLKA,Buffalo,1890351.0,CO,DAVEEN,m,22461 morton east,B8b 1y1,United States of America
EDM4096,0.0,W,1-837-156-7580,O,3.0,,EDMONDS,Peoria,1377011.0,OK,Maciej,,6741 HARDY LANE,37222,United States of America
Dow4097,7.0,,1-342-935-6256,R,1.0,,Dowling,San Jose,1981931.0,MO,Zulfikar,f,15065 bellaire crescent,85034,Canada
Hni4098,3.0,,1-126-139-5416,R,,,Hnidek,Toronto,3091217.0,IA,Denna,,11237 balmoral way,14626,United States of America
Nun4099,4.0,,1-284-485-4611,R,1.0,,Nunez,Jersey City,1468251.0,WY,eddi,M,9212 mesa drive,97227,United States of America
KEL4100,5.0,X,1-129-301-2363,O,1.0,,KELEMEN,Fremont,2853044.0,NM,sheri-lynn,,21082 cliffbrook west,63150,United States of America
Dur4101,9.0,,1-497-552-1858,O,2.0,,Durant,Montreal,2783674.0,ND,RIZWAN,,24731 flores south,73112,United States of America
Wit4102,4.0,H,1-577-669-4598,O,3.0,,Witt,Phoenix,3745151.0,VA,Mariaelena,,22849 lacornia rue,78426,Canada
CLA4103,0.0,,1-204-636-6690,O,2.0,,CLARY,Riverside,2031944.0,Saskatchewan,FLOR,F,14004 PELAN WAY,v6b 1s6,United States of America
Kel4104,,,1-351-172-4950,O,0.0,APT. 763,Kelland,Lansing,1751930.0,SD,Jann,m,1968 lemming lower,25310,United States of America
Por4105,1.0,,1-475-017-3927,R,4.0,,Portelance,Warren,447127.0,GA,Papagena,,482 matlock east,90283,United States of America
Kan4106,0.0,,1-253-850-9876,O,4.0,,Kannemann,Carrollton,188862.0,CT,LAURIE,,24870 beverly court,M2q 1e4,United States of America
cow4107,3.0,P,1-234-346-8698,O,5.0,,cowart,Chula Vista,2894863.0,OH,CHARIN,F,20823 WEST CHAPEL AVENUE,60712,United States of America
War4108,10.0,X,1-160-080-2456,O,2.0,,Warburton,Rochester,3932277.0,KY,whitfield,,10352 marathon drive,99670,United States of America
Kir4109,6.0,,1-349-432-6586,O,0.0,,Kirkby,Sherbrooke,1050183.0,SD,Donielle,,23534 MORNINGSIDE NORTH,30394,Canada
mar4110,3.0,J,1-131-420-5710,R,5.0,,marketing,Springfield,2338246.0,CT,cherice,,13143 goodwin lane,M5g 1z3,United States of America
JAG4111,4.0,,1-791-193-2909,U,4.0,,JAGO,Shreveport,1207954.0,CT,Gokul,,6464 bonnie brae street,90759,United States of America
bor4112,6.0,,1-778-408-6797,O,1.0,,borozny,Portland,1911664.0,KS,DARDA,M,8899 starling lane,99723,Canada
Ive4113,1.0,Q,1-985-897-9080,R,4.0,apt. 703,Iversen,Sterling Heights,3841622.0,TX,tomi,f,16308 MARINE CRESCENT,64142,United States of America
Atk4114,9.0,F,1-734-817-9602,O,4.0,,Atkinson,St. Catharines,3081542.0,UT,Alexandrina,,1540 CRESTMERE NORTH,23294,Canada
sto4115,3.0,,1-469-421-7717,O,5.0,,stokes,Boise,1190647.0,DE,Berthe,m,5895 strand upper,90007,United States of America
Wil4116,7.0,,1-231-569-1705,O,0.0,Apt. 350,Willis,Manchester,2477548.0,WV,Perla,M,828 PAINT ROCK UPPER,53222,United States of America
per4117,6.0,,1-663-576-3780,R,5.0,,perez,Tucson,1944781.0,WY,Cornel,f,15465 beach upper,10088,Canada
sur4118,6.0,,1-777-674-5794,O,,,surber,Fayetteville,2863230.0,IA,ALEXANDRU,,22024 darlington north,43637,United States of America
Sok4119,8.0,,1-008-849-1954,U,0.0,,Sokyrko,Fremont,1605110.0,LA,Marika,F,1971 PRAIRIE DRIVE,H5j 1q4,United States of America
COM4120,2.0,,1-747-448-2102,O,3.0,,COMMUNICATIONS,Fort Lauderdale,1663223.0,IA,JANELA,M,7377 COVENTRY EAST,99757,United States of America
min4121,6.0,,1-096-048-9676,O,2.0,,minck,Washington,1286989.0,PA,Fotini,M,20064 oakmont east,25338,United States of America
Pon4122,0.0,T,1-962-707-1718,O,3.0,,Ponthieux,Halifax,2407494.0,Newfoundland,Babbette,,20627 candlelight avenue,33158,United States of America
sav4123,5.0,,1-659-521-2608,O,5.0,,savadkouhi,Billings,1521749.0,Manitoba,Blakelee,f,20706 lyle north,t5a 1m9,United States of America
Ski4124,6.0,K,,O,5.0,APT. 668,Skiclub,Halifax,10629.0,OH,marce,,15176 PURDUE EAST,10186,United States of America
koh4125,5.0,N,1-242-636-1078,R,3.0,Apt. 334,kohler,Evansville,118555.0,MD,delisle,,15306 pike park,s7d 1m6,United States of America
lab4126,5.0,,1-346-952-1205,R,0.0,,labfive,Tulsa,3406711.0,KY,WADE,F,23271 buckroe park,94440,United States of America
Rev4127,4.0,,1-769-421-4523,O,0.0,,Revah,Sunnyvale,48368.0,MT,PRINT,,17440 pinesap rue,43233,United States of America
Bur4128,8.0,,1-758-492-2237,O,2.0,,Burke,Virginia Beach,2324375.0,Prince Edward Island,christine,M,14754 WOODVIEW EAST,07310,United States of America
ber4129,10.0,G,1-518-137-0725,R,3.0,,bertrand,Hilo,2414301.0,WI,Netta,f,13590 westover east,10156,United States of America
Fri4130,1.0,N,1-700-802-2423,O,1.0,,Frink,Jackson,966380.0,GA,Peg,D,24896 wright east,37242,United States of America
Sel4131,1.0,,1-730-258-8182,O,,,Seliske,Wichita,1546865.0,MS,Albrecht,,14398 graves way,23285,United States of America
ale4132,8.0,O,1-137-968-5660,R,2.0,,alexson,Riverside,1339073.0,Manitoba,Minetta,,13892 JENNINGS ROAD,V6X 1S8,Canada
She4133,3.0,X,1-152-024-3382,R,2.0,,Sheldon,Fontana,496474.0,Quebec,Notley,,885 crosby lane,99653,United States of America
SHE4134,5.0,M,1-946-932-1530,O,0.0,,SHERK,Yonkers,2311455.0,NH,Lark,f,10915 CHARLEVILLE LANE,V6E 1W1,United States of America
VER4135,9.0,,1-660-625-5085,O,5.0,,VERMETTE,Oklahoma City,3866148.0,Prince Edward Island,Flory,f,8617 woodcrest north,94257,United States of America
elg4136,8.0,,1-142-036-8132,O,2.0,,elgie,Springfield,2583727.0,KY,haleigh,,24083 sherwood way,95201,United States of America
CAM4137,4.0,,1-849-522-2992,O,2.0,,CAMERON,Fort Wayne,1320030.0,AK,MEGEN,f,22986 norfolk lane,87509,United States of America
dec4138,4.0,T,1-063-096-5852,O,4.0,,decker,Coral Springs,3779415.0,CA,Bhupendra,m,23361 stonehill way,80907,United States of America
Ben4139,0.0,,1-243-090-2609,O,0.0,,Ben-ishai,Brownsville,3643181.0,WA,Okey,,23058 colonial crescent,15211,United States of America
Kim4140,4.0,,1-727-835-3306,O,3.0,,Kimbrell,Orange,2006767.0,NV,Reeva,m,19015 chennault lane,47717,United States of America
Mad4141,7.0,A,1-307-735-2708,O,1.0,,Maduri,Miami,673728.0,AR,Hulst,M,5148 GEMINI EAST,75046,United States of America
Dey4142,2.0,O,1-794-123-4781,O,3.0,,Deyoung,Garden Grove,,NV,Ramonda,f,17088 collinwood road,30907,United States of America
sch4143,5.0,J,1-307-999-1595,O,,,schwantes,Huntington,2630185.0,HI,pamela,f,19284 mitchell east,33170,United States of America
Tow4144,8.0,,1-820-153-3586,O,0.0,,Townsel,Fullerton,3187497.0,Prince Edward Island,Rozamond,,11141 waverly south,M3X 1K8,Canada
PER4145,9.0,,1-185-897-7570,O,3.0,,PERENYI,Cleveland,1156747.0,British Columbia,korry,,12818 strand park,V6N 1S8,United States of America
she4146,7.0,,1-061-969-9109,U,5.0,,shea,Sydney,3454307.0,TX,Olympe,,12918 elle lee boulevard,38193,United States of America
mes4147,2.0,M,1-026-319-0548,O,,,messer,Amarillo,,WI,MIKHAIL,m,18710 queen lower,T5D 1Q4,United States of America
bla4148,8.0,,1-437-411-4193,R,2.0,,blacklock,Baltimore,186294.0,Nova Scotia,Annabela,M,2929 bryant irvin road,M1i 1r8,United States of America
Ger4149,9.0,D,1-868-232-9225,O,0.0,,Gerald,Corona,1422417.0,WY,KELLINA,m,17286 harvard park,13209,Canada
Sco4150,1.0,,1-257-582-1522,R,3.0,,Scovill,Stamford,2169131.0,SD,Mitchell,,17213 towerwood east,M8c 1x2,Canada
Red4151,4.0,K,1-811-371-4298,O,0.0,,Reda,Thousand Oaks,1582785.0,IA,ginette,,12194 julian lower,S7d 1m6,United States of America
Fro4152,6.0,,1-253-350-7450,,5.0,,Frobel,Hilo,2277479.0,MN,SKIPPY,,8951 vista street,19101,United States of America
ray4153,1.0,X,1-838-670-1277,R,4.0,,raymond,Amarillo,3650977.0,MS,Eliza,F,380 TRAVIS COURT,92137,United States of America
Kro4154,10.0,B,1-090-104-8491,O,1.0,,Kromer,Salem,551845.0,Nova Scotia,Mallory,M,287 woodland park court,30354,United States of America
CHA4155,4.0,,1-005-290-5019,O,4.0,,CHAMBERS,Providence,874201.0,Nova Scotia,Kania,M,14406 lumber court,H2d 1z6,United States of America
dat4156,9.0,,1-807-624-4499,O,1.0,,datta,West Covina,1212973.0,VA,Mukund,,18956 GAYLORD STREET,99723,United States of America
DAS4157,5.0,,1-816-661-9614,O,2.0,,DASD,Lakewood,,Prince Edward Island,EMORY,,16325 RICHMOND COURT,78782,United States of America
fro4158,0.0,,1-114-915-5072,O,5.0,,frobisher,Lafayette,323352.0,FL,nashville,,16716 CONGRESS WEST,55407,United States of America
CHE4159,6.0,,1-294-536-5050,O,5.0,,CHEVAL,Hialeah,3380281.0,Saskatchewan,rhody,f,11635 sun tree west,h2c 1z6,United States of America
Hou4160,10.0,Z,1-036-109-8074,R,4.0,,Houde,Fort Smith,1781083.0,British Columbia,edwina,,17404 gale court,85058,Canada
don4161,5.0,L,1-055-398-5091,O,,,donkers,McAllen,310619.0,MD,Quinta,M,2108 buckroe way,94243,United States of America
Poy4162,5.0,,1-140-648-2242,O,1.0,,Poyer,Burlington,1839170.0,IL,ethel,f,20026 richmond lane,92111,United States of America
loc4163,5.0,J,1-406-338-7979,O,0.0,Apt. 549,locken,Fayetteville,1054100.0,KY,mellisa,F,4221 LAKE PARK ROAD,H2b 1v4,United States of America
KAO4164,8.0,,1-971-170-5966,U,1.0,,KAO,Manchester,955966.0,VT,COSTAS,F,21835 cedar canyon rue,T5d 1t2,United States of America
mel4165,2.0,,1-057-063-7004,R,0.0,,mellor,Ontario,3838074.0,TN,Sylva,M,14266 lemming south,70137,United States of America
bak4166,4.0,,1-317-129-5773,O,4.0,,bakhach,Halifax,1974701.0,AL,TERRI-JO,m,5466 CARRINGTON WEST,07104,United States of America
tar4167,6.0,,1-105-806-3256,O,3.0,,tarrant,Oshawa,790230.0,MT,annarbor,,22507 gaines south,90748,United States of America
Fen4168,8.0,,1-559-198-3580,O,1.0,,Fenati,Worcester,1697357.0,Manitoba,ESTA,m,15205 moody east,94540,United States of America
COU4169,9.0,M,1-677-707-5587,O,3.0,,COULMAN,Cincinnati,1951955.0,OK,Aline,,19663 reina street,h7h 1s5,Canada
Blo4170,3.0,,1-387-954-2982,O,5.0,,Blostein,Halifax,3570643.0,OR,Tdr,,21671 IRENE ROAD,60675,Canada
Ske4171,7.0,,1-325-992-4818,O,1.0,,Skeuse,Lubbock,157725.0,MI,Harriett,,24731 flores south,t6b 1i7,United States of America
Abe4172,,,1-585-292-3464,O,0.0,,Abello,St. Louis,1864852.0,CO,Renie,,9907 UPTON SOUTH,V6V 1W6,United States of America
dev4173,10.0,Q,1-130-677-5988,O,5.0,,devreeze,Ontario,2011593.0,DE,REGGIE,,11469 fairmount boulevard,47732,United States of America
bal4174,8.0,,1-338-738-1315,O,1.0,,balderston,Tempe,73713.0,WY,Mansum,,12349 outervale rue,55134,United States of America
Gaf4175,,,1-415-898-5164,O,1.0,,Gaftea,Knoxville,2780878.0,WI,Corissa,m,6119 BURGOYNE SOUTH,r5g 1m3,Canada
Gu4176,,,1-667-149-9017,,0.0,,Gu,Kitchener,1275794.0,MS,norikazu,,5653 worth drive,M5d 1z7,United States of America
Nau4177,8.0,E,1-010-278-8037,O,3.0,,Naugle,Salem,1421194.0,NH,dita,,755 maywind south,M7n 1b2,United States of America
KRI4178,7.0,,1-818-453-3270,O,1.0,,KRIVOSSIDIS,Iqaluit,1277873.0,IL,Tammi,f,8282 wills street,32242,United States of America
mcc4179,1.0,,1-407-800-5378,U,2.0,,mcconney,West Valley,3511382.0,WI,mikhail,,13075 vinson road,35234,United States of America
Swa4180,3.0,F,1-638-357-5222,O,1.0,,Swanson,Phoenix,165262.0,LA,jaclyn,,10093 mckinnon north,95251,United States of America
Sep4181,2.0,,1-144-150-4379,R,4.0,,Sepko,Warwick,762349.0,MN,Chabert,,18175 walnut east,94281,United States of America
Min4182,0.0,P,1-525-884-5884,R,2.0,,Minard,Burlington,1924400.0,MD,Raz,,18207 conley south,92507,United States of America
Har4183,2.0,O,1-932-301-8554,O,0.0,,Harty,Coral Springs,2623954.0,NE,gabriellia,,2103 campbell boulevard,60674,United States of America
Cam4184,3.0,,,O,1.0,,Camirand,Rapid City,2927395.0,IN,clive,m,493 day lane,85282,United States of America
siz4185,4.0,R,1-879-548-2192,R,1.0,,sizto,Garden Grove,1714903.0,AZ,homayoon,M,336 knipp boulevard,94659,United States of America
nic4186,0.0,L,1-634-943-2957,O,1.0,,nicolle,Torrance,2902954.0,Prince Edward Island,Karry,,2682 LUMBER PARK,M6s 1i7,Canada
MCK4187,9.0,X,1-156-508-4421,O,4.0,,MCKNIGHT,Idaho Falls,,PA,Matelda,,23607 idlewild way,25328,United States of America
Pot4188,2.0,,1-414-057-8647,O,2.0,,Potesta,Livonia,3229864.0,Prince Edward Island,EMPDB,m,20166 presido park,60633,United States of America
Nag4189,0.0,,,O,2.0,APT. 597,Nagy,Livonia,2419611.0,NY,Jan,,16660 kelvin park,V6z 1r7,Canada
Noy4190,4.0,D,1-051-302-4253,O,4.0,APT. 117,Noye,El Paso,134899.0,KS,Yaser,m,4824 ross boulevard,80055,Canada
Art4191,,,1-300-542-1343,O,0.0,,Artspssa,Wichita,3431186.0,AZ,Charangit,,21006 stanford park,v6s 1s2,United States of America
lon4192,4.0,I,1-595-443-5838,O,4.0,,london,Montreal,711283.0,MA,GABE,m,4068 BEAUREGARD DRIVE,t6b 1h2,United States of America
Coz4193,4.0,,,O,4.0,,Cozyn,Sacramento,3720095.0,WI,Stone,,6726 englewood upper,M4l 1n9,United States of America
SWI4194,10.0,,1-873-719-4579,O,2.0,,SWINSON,Chesapeake,1366779.0,MT,Anver,,9375 wood south,92706,United States of America
Zub4195,10.0,,1-374-638-4742,R,2.0,,Zubans,Evansville,1840904.0,Alberta,ALKARIM,f,19059 ginger avenue,M8a 1w3,United States of America
Par4196,4.0,C,1-925-137-7885,O,2.0,,Partello,West Valley,2846166.0,ME,Harm,f,7897 charleville avenue,94266,Canada
MCC4197,5.0,S,1-660-322-4001,R,5.0,SUITE 225,MCCALLUM,London,3378736.0,TN,CARMELITA,,8503 pecos drive,90850,United States of America
MCF4198,,,1-040-398-0528,O,4.0,,MCFADDEN,Mesa,21105.0,VA,bela,,4801 spaulding park,48202,United States of America
TEL4199,1.0,E,1-882-114-5301,O,1.0,,TELEX,Macon,3152590.0,MI,Joyce,,15416 windsor rue,H2f 1x9,Canada
nov4200,1.0,,1-095-622-0874,O,5.0,,novak,Topeka,2778946.0,OK,Air,,22313 wedgewood west,V6E 1Q8,United States of America
DOD4201,9.0,,1-409-776-8624,R,3.0,,DODSON,Mesa,1492326.0,MN,KACY,,23171 marathon park,78505,United States of America
erm4202,0.0,N,1-338-069-1973,O,4.0,,ermarkaryan,Sudbury,2161693.0,ID,Mirabella,,24007 minot south,V6e 1q7,United States of America
Phi4203,5.0,,1-606-956-3694,R,4.0,,Phifer,Henderson,2897769.0,KY,ashla,,21013 KERRY WAY,94245,United States of America
Bra4204,,U,1-187-578-8649,O,4.0,,Braunstien,Sydney,3842016.0,MO,anver,,458 cormorant road,93315,United States of America
Ric4205,0.0,,1-333-338-9330,O,4.0,,Ricker,Escondido,1735312.0,DE,Nico,F,14753 ankara north,90155,United States of America
AVE4206,6.0,,1-014-162-8990,O,2.0,,AVERILL,Sydney,3248717.0,WV,Arlana,m,9099 east south,x5e 1u5,United States of America
Pfi4207,5.0,,1-230-993-8620,O,2.0,Suite 474,Pfifferling,Brownsville,2723684.0,ME,Vmchange,,2755 RODEO COURT,23513,United States of America
CRA4208,5.0,,1-476-950-5337,R,0.0,,CRAYCRAFT,Nashua,2721196.0,FL,Torrie,M,19168 cleburne drive,90879,Canada
kot4209,0.0,,1-851-669-5093,U,1.0,,kotyk,Tallahassee,1769035.0,MN,Koray,,12974 pharr lane,38149,Canada
Aud4210,5.0,,1-371-549-3553,O,1.0,,Aud,Cheyenne,97102.0,ME,Stephi,M,22326 COLONIAL LOWER,H5i 1q8,Canada
gre4211,3.0,,1-746-514-7035,R,5.0,,gregory,Rockford,1988772.0,AK,Kataryna,m,16308 marine crescent,27101,United States of America
Ted4212,3.0,,1-946-230-8800,R,2.0,,Tedrick,Shreveport,434975.0,Nova Scotia,Kalinda,,21891 DEWEY STREET,v5a 1n6,United States of America
Col4213,3.0,,1-927-541-0502,O,2.0,,Colterman,Overland Park,1563149.0,NY,EBBA,M,7485 ARTHUR PARK,90225,United States of America
Dow4214,0.0,K,1-340-769-1780,O,0.0,,Dowser,Bellevue,3784991.0,VT,SARETTE,F,7421 sandpoint east,38120,United States of America
Ste4215,1.0,,1-690-613-3188,R,4.0,,Stetner,Richmond,3158669.0,VA,Avis,x,22422 inman way,V6B 1U3,United States of America
Boo4216,8.0,G,1-405-876-1966,O,5.0,,Boorse,Warwick,,WV,Sharee,,16051 tangle brush lower,T6a 1e2,Canada
Tra4217,0.0,,1-374-488-5101,R,5.0,,Tracey,Laredo,569028.0,FL,DOLLIE,f,21414 nealy way,02104,Canada
Ump4218,4.0,B,1-199-058-6518,R,5.0,,Umphres,Winston-Salem,535249.0,TN,SUNNING,,15868 dewdrop park,87113,United States of America
Bar4219,1.0,S,1-992-159-9557,R,1.0,,Bartoszewicz,Santa Fe,1041228.0,WA,Odelle,,9513 lancaster east,58507,United States of America
CLA4220,3.0,N,1-246-944-1794,O,,Suite 44,CLAVEAU,Washington,592576.0,ME,oralie,,10253 oak grove avenue,38151,United States of America
Wau4221,3.0,,1-310-639-8858,O,4.0,,Waucheul,Sydney,1189086.0,NV,Jr,F,9625 allen boulevard,85748,United States of America
Arn4222,5.0,P,1-513-414-2595,O,3.0,,Arnone,Hartford,1117257.0,CA,wendel,,1243 SALADO ROAD,78773,United States of America
Nan4223,,,1-890-832-9720,O,0.0,,Nandi,Louisville,2336201.0,SD,Cubicle,F,8789 throckmorton boulevard,M7o 1b5,United States of America
Iva4224,2.0,,1-198-104-7115,O,0.0,,Ivancic,Sudbury,1476160.0,NM,kristien,,17671 parkwood west,V6o 1u4,Canada
Wed4225,0.0,,1-466-118-4263,U,2.0,,Weddell,Durham,,ID,An,,1758 seip way,68103,Canada
goo4226,3.0,,1-927-865-2041,O,3.0,,gooch,Richmond,3136996.0,ID,Austine,,22658 lamboll drive,02910,United States of America
BAC4227,0.0,Q,1-959-870-2995,R,0.0,,BACCHIOCHI,Reno,2476740.0,WV,Godiva,,11065 candlelight way,13213,United States of America
Fie4228,9.0,T,1-104-678-0716,O,0.0,,Fiegel,Cheyenne,406551.0,OR,Celestyn,m,16605 turtle creek park,70123,United States of America
Kap4229,10.0,,1-269-481-0310,O,4.0,,Kapatou,Greensboro,2705512.0,DE,NABIL,F,8767 GRAVES BOULEVARD,95220,United States of America
CAM4230,0.0,,1-398-140-1679,O,5.0,apt. 322,CAMPARA,Simi Valley,1372756.0,NM,Glenine,f,12279 VALLEY VISTA UPPER,90270,United States of America
Nas4231,3.0,,1-973-107-1306,O,5.0,,Nasir,Glendale,,OK,Adriana,F,11961 beningus rue,02114,Canada
buf4232,0.0,,1-804-722-1388,O,0.0,APT. 820,buffett,Long Beach,3640000.0,Prince Edward Island,brandon,,3788 garden brook lower,V6S 1U6,United States of America
REI4233,5.0,,1-727-154-3656,O,2.0,,REIMAN,New Orleans,789571.0,OH,Theda,,15015 lullwood road,28228,United States of America
lip4234,2.0,,1-151-166-7116,O,4.0,apt. 68,lipe,Huntsville,1149614.0,British Columbia,yukuo,,13673 purdue lane,V6c 1p4,United States of America
Has4235,4.0,S,1-252-626-8489,U,3.0,Suite 37,Hasegawa,Billings,3689631.0,AK,Frieda,M,16866 richmond park,33618,United States of America
kla4236,0.0,,1-348-729-3848,O,5.0,,klavkalns,Nashville,2140698.0,KY,Jennie,m,2047 brown west,98152,United States of America
Gol4237,3.0,M,1-261-634-5616,U,4.0,,Goldthorp,Great Falls,2085742.0,NC,joice,,24444 strass upper,v5c 1p2,Canada
