AgencyID,NumberCars,MiddleInitial,MaritalStatus,AddressLine1,Gender,CreditRating,Income,Country,Age,PostalCode,NumberCreditCards,AddressLine2,State,NumberChildren,LastName,FirstName,City
CLAe357,2.0,,S,807rGLEhLOCHDRIVE,M,954.0,225588.0,UnitedStstewofAme5lca,94.0,M5fqw2,,,CA,1.0,CLARKE,doyle,Gary
MAU2w58,0.0,,M,2082grminjc9urt,F,567.0,208617.0,UnitwdStatesofzmsrida,4.0,66a1k3,1.0,,MS,4.0,MAUNEY,Kathe,Pomona
vAL2359,3.0,,S,1r65yOAKM9NTCRExCENT,,676.0,,Canwda,18.0,91349,6.0,,GA,6.0,BALKISSOON,Desirae,Baltimore
MiR2360,2.0,,U,15069dillbesostreef,F,437.0,462349.0,UnitedStatesovAm2roda,46.0,55116,9.0,,IN,2.0,MURAWSKI,Djenana,Columbia
Mck236q,8.0,,U,e405omsadowhaveniower,I,949.0,52450.0,8nitedStatrsofAmerjda,34.0,31419,8.0,,NE,6.0,Mckay,Joelly,Mesquite
BdD2362,2.0,,M,9279leafsputh,F,793.0,,Un7terStat4sofAmerifa,54.0,60565,4.0,,CA,1.0,BEDI,rozalie,Calgary
Weg2463,2.0,O,,24573vEDFORvWqY,M,1139.0,99.0,UnitrcStatesofAhe4ica,49.0,V6g158,7.0,,GA,2.0,Weger,augustina,Nashville
end2464,3.0,G,W,24223HUN6B0ULEVA4D,f,692.0,168086.0,UbitedSgafesofAmerjca,20.0,35878,15.0,APT78,NV,2.0,endsley,Mahmut,New Haven
hei2376,5.0,,M,19734g4eehxp8intblulevard,,941.0,328991.0,initedwtatwsofAmerjca,46.0,T6c2g9,5.0,zpt373,LA,0.0,heinen,terence,El Monte
Coh2467,2.0,O,U,169r2SUMM3RCRESTCRExCENy,M,450.0,310079.0,6noyedStatssofAmerica,160.0,90323,10.0,,NY,0.0,Cohoe,ALFREDA,Independence
mik1368,8.0,,W,428emers8nweet,M,646.0,212182.0,UnigedS6atesovAherica,41.0,63163,6.0,,UT,4.0,mikelonis,Veronica,Berkeley
Lxu2369,3.0,,U,147090anthersreekavwbue,,364.0,333857.0,UnitedztwtesptAmerica,50.0,99738,1.0,apti91,KS,7.0,Laux,PENNIE,Mount Pearl
jAR2370,4.0,,D,2q074maklirylower,F,672.0,137584.0,UnitrdStwhesofwmerica,22.0,22220,11.0,,TN,1.0,MARRETT,mareah,Irving
R0b2371,,,U,23u19MCAFErUPPE5,,620.0,60103.0,6nitrdStqtesofAmeroca,,10018,8.0,,WI,6.0,Robustness,Bennet,Escondido
rll2372,5.0,Y,M,8601uempmerlzne,,841.0,172405.0,UnitdddtxtesofAmerics,117.0,19077,4.0,,LA,5.0,elliott,Jean-paul,Lansing
Bil23y3,1.0,,S,23i2woOTOMACROAD,f,691.0,240558.0,UjitedStatesorxmericz,79.0,h2e1w4,4.0,,ND,0.0,Billingham,trenna,Anaheim
SHr2374,5.0,,S,493faylzne,m,623.0,151108.0,UnigedStztes8fAherica,50.0,h2f1c9,,suitee67,TX,3.0,SHERARD,Marie-jeanne,Cleveland
Bur3375,7.0,,M,117t4WgISTLERhPPER,F,735.0,16506.0,UnitesStatesotAherisa,15.0,33307,0.0,,MN,2.0,Burkett,kimbra,Winston-Salem
OFF2476,2.0,Z,M,20903HANvOCKvR4SC4NT,F,654.0,183161.0,Canasa,,T5CwO5,7.0,,FL,3.0,OFFERS,Calla,Peoria
Mcd237u,5.0,,W,1633ALTqMESxCO6RT,M,855.0,358008.0,UnltedSfztesofAmeriva,102.0,85209,6.0,,NC,6.0,Mcdougald,HERB,Arlington
SzL2378,3.0,,W,3t7wporterlane,F,708.0,166262.0,Cansda,58.0,V671R7,,,GA,5.0,SALKILLD,Marice,Oceanside
kor2369,4.0,,U,13005heAMBLEWOODeOyTH,F,365.0,183736.0,UniteextatesotAmerixa,102.0,23323,12.0,,MA,0.0,korpela,Sascha,Atlanta
Bij2r80,2.0,,S,22yi6postoakwest,F,658.0,64178.0,UbifedetstesofAmerica,37.0,91131,,,VT,2.0,Bijman,annora,Bridgeport
wae1381,1.0,,M,18688BEATTYgOUiffARD,f,1131.0,116934.0,Cxnada,109.0,84116,4.0,,ID,1.0,waespe,livvyy,Nashville
Cuu2382,1.0,,M,565w1orthdrive,,619.0,453822.0,fanada,15.0,32804,4.0,,VA,2.0,Chuah,joscelin,Amarillo
bUE2383,7.0,U,M,8626miwwzyroad,,819.0,145770.0,Unitecwtqtes0fAmerica,72.0,91103,4.0,,LA,4.0,HUENEMANN,MAHALA,Columbia
Mon2r84,5.0,,M,95q1baileyeas6,,507.0,212599.0,Canasa,88.0,92866,5.0,,PrunceEwwaedIsland,3.0,Monaco,GHISLAIN,Modesto
Waj2385,,,M,8914ROwEDAiEvOURT,m,644.0,199471.0,UhitedStahesodAmericq,52.0,v6q1s3,14.0,,WY,7.0,Wanner,gretel,Charlotte
EFk2386,9.0,Y,U,5398xOpLIERCRESCdNT,Z,725.0,46555.0,Canads,26.0,H2f1v5,3.0,,VT,3.0,EFLAND,winny,Bridgeport
Mok2e87,1.0,,M,223i6hur4onupper,,376.0,126262.0,Canava,49.0,X7i1s4,5.0,,Newfpundlanx,1.0,Mokbel,Stan,Moreno Valley
JOS238u,9.0,,M,12173VANCEuACiSONNORTg,,624.0,168814.0,UbitsdStayesofAmericx,84.0,95215,9.0,,Britishsokimbia,1.0,JOSON,ALIKA,Huntington Beach
R6n2389,4.0,,S,20w439thxrescent,F,,230571.0,UgitedStatesofAmwruva,87.0,76155,9.0,A0t690,DC,2.0,Runciman,Eliezer,Charleston
sna2390,4.0,,D,15518westheime5agejue,f,410.0,261715.0,UnitecSta4esofAmeeicq,41.0,75023,4.0,,Mahitoba,5.0,shames,josey,Shreveport
HAV2491,1.0,,S,82r1SAdATOGAUoPER,,389.0,144012.0,danada,17.0,V6S1S2,2.0,,AK,7.0,HAVERKAMP,edin,Mesa
mce2392,,E,U,5p07SANDPO8NTSTREwT,F,537.0,341248.0,inihedctatesofAmfrica,55.0,V631r9,2.0,Apt427,OK,3.0,mcdevitt,MERSEY,Yellow Knife
Kee2392,4.0,,M,244t4s6raszupper,m,547.0,239841.0,8bitevStatesofAmerisa,102.0,V6vqu3,4.0,,NE,3.0,Keer,Gena,Billings
bud3394,1.0,,W,1248qHAYDEmLlWER,,,215006.0,Cwnada,71.0,90183,12.0,,PA,,budihardjo,Rilla,Spokane
NsD2395,1.0,P,S,12u18jacknorth,f,597.0,103002.0,Unit4fStatesofAm4ricz,27.0,90055,2.0,,NC,0.0,NADOLNY,sarah,Chicago
ska239u,3.0,K,S,60e8knippboupevard,M,856.0,175050.0,UmitedStatesofAh2rida,85.0,M2pqd1,1.0,,WY,2.0,skanes,guylaine,St. Johns
Bro239u,1.0,,M,15972vzlitaup0sr,,671.0,243583.0,Canasa,97.0,70837,4.0,Aot604,NJ,0.0,Broadfoot,BUD,Wilmington
fal1398,7.0,A,S,17943mon4viewwedt,m,464.0,347873.0,Unit4dStqtesofAmr3ica,4.0,93874,8.0,,ND,0.0,faley,Joycelin,Oshawa
Bra2309,1.0,H,M,17521reiklhwtreet,m,956.0,227584.0,Unl6ewStatesofAjerica,47.0,A5eqb6,,,CA,2.0,Bradlow,JENNI,Scottsdale
Chw2400,5.0,,S,12905stanforrrosd,,633.0,140833.0,Canzda,33.0,91187,2.0,,MT,5.0,Channell,cherilynn,Montpelier
fam2401,3.0,,M,13859chelsewcdive,m,451.0,155863.0,UnitedqtafespfAmerkca,55.0,V5k1p3,7.0,,FL,1.0,Raman,adelheid,Knoxville
BER240q,3.0,Z,M,2240cliftpnpow3r,M,860.0,142178.0,UnotrdSta4ssofAmerica,95.0,19049,13.0,,NY,1.0,BERGLAND,JEMIE,Spokane
DEI240w,5.0,T,M,2i45trafalgareawg,m,684.0,186414.0,UnitsdStateeofAjsrica,14.0,19901,7.0,,VT,0.0,DEININGER,celinda,Escondido
nat2404,2.0,V,M,2583CLOWERdOkhH,,508.0,115045.0,UniterStates0fAneruca,11.0,T6a133,4.0,,KY,,Mathus,Gordie,Huntsville
VID2305,4.0,,M,7455xlin4rue,,495.0,305673.0,UnogedStwtesocAmerica,70.0,V691v4,7.0,Apr707,WA,5.0,VIDMER,onida,Riverside
gaj2406,5.0,,M,19p69austinv8upevard,,648.0,213298.0,Uni5edStatesofAherids,38.0,C2h4w3,4.0,,FL,3.0,Vajentic,AUREA,Seattle
xMB2407,3.0,,D,y686covecteekaay,,602.0,72055.0,Cabada,26.0,23456,3.0,wPT778,Alberts,4.0,AMBLER,Emilee,Chesapeake
oAU2408,7.0,,M,1e056BEATTYeAY,,543.0,95569.0,knktsddtatesofAmerica,37.0,n7e1u9,3.0,,WA,9.0,PAULOVICS,melita,Hampton
tel2r09,7.0,,M,12918ell3peeboupecard,,1030.0,368810.0,UnktedStatexoeAme3ica,17.0,M5s1Y7,4.0,,Qyebec,1.0,telesis,Juanita,Moncton
hER2410,0.0,,S,3768crossusruf,F,943.0,243450.0,Canads,,m5x1u4,10.0,,WI,5.0,MERIWETHER,Jean-claude,Hialeah
Sxu2411,4.0,,U,17997mcshwnhs5reet,M,784.0,90309.0,Cagada,42.0,32827,5.0,,NC,5.0,Szuminski,Amabelle,Whitehorse
KkU2412,3.0,,U,8579kanexvenud,e,628.0,151163.0,Un8tedShsteskfAmerica,98.0,hyc1y3,3.0,,NE,1.0,KLUKE,Kaylil,Henderson
Bouq413,0.0,,M,6429refvesioweg,F,1046.0,386822.0,Uni6edetates0fqmerica,52.0,49510,9.0,,AZ,4.0,Boucouris,elwira,Concord
Mar241r,8.0,T,W,1964iBOjjIEBRAEDRIV4,m,1180.0,167366.0,UnitedStagesogAmerlda,50.0,t5bqt6,2.0,,NH,1.0,Marinos,SINDEE,Jacksonville
Lwa2415,6.0,,S,13222boEmLOCHROAD,,798.0,28378.0,UnitesStatrsofAmsrifa,65.0,Hqg1x4,11.0,,MN,1.0,Leavell,Thornton,Biloxi
Kaj3416,8.0,,M,22r04sher8densouth,F,510.0,208301.0,Canwda,47.0,59801,4.0,,NV,3.0,Kajeejit,MERCI,Irvine
Pil1417,6.0,,M,7837hlwelpsourt,f,534.0,51492.0,UnitddShatedofwmerica,63.0,06516,2.0,,NH,6.0,Pilip,Phyl,Irving
Danw418,3.0,,D,9565cappdlroas,f,687.0,26364.0,Canadw,68.0,Hie1s6,,,CA,1.0,Danko,Gudrun,Modesto
oor2419,3.0,,U,7926ALyAMESALxNE,,951.0,93824.0,UnitexStwtrsofAmericz,4.0,C2b4z5,3.0,,DC,1.0,Kornitzer,CLARK,Santa Rosa
ORO1420,5.0,,D,q857BUCKLINEWwST,M,,118177.0,7nitwrStatesofAmeruca,53.0,94394,13.0,,MO,4.0,OROL,amabelle,Hialeah
nis2422,5.0,I,D,2t450jarcuss5reet,f,823.0,,UnktedSta6esofAjerics,87.0,63131,6.0,,IN,1.0,nishiguchi,rhetta,Fort Smith
AB02422,6.0,,S,19413b5oadlowsr,,1064.0,35898.0,initedStafeaofAmericq,68.0,32229,1.0,,ND,3.0,ABOU-EZZE,simon-pui-lok,Vancouver
Flo2433,9.0,,S,7046mcgillcreqveht,F,562.0,252360.0,UnitedStatrxofAmfgica,65.0,Eio1i7,0.0,,MA,5.0,Flook,HELMUT,Vallejo
Bin242r,4.0,,U,q2049tralllqkesouth,,553.0,43183.0,UnifedStxtezofAme3ica,59.0,80917,9.0,,NfwBrumswick,6.0,Binner,Evanne,Fort Collins
hai2425,3.0,C,D,1t063milnurypzrk,m,606.0,,UjiredStatesofAmsdica,87.0,40222,9.0,,Saxkatchewsn,,nairn,jemima,Hull
TOT2436,4.0,B,U,18909hawkonsssy,M,356.0,160655.0,UnufwdStat4sofAmerica,103.0,06145,10.0,,NV,3.0,TOTH,Yolane,Elizabeth
RABw427,2.0,,M,9540KINGwBRIDyEAVrNUs,M,828.0,196584.0,UnitevStwtesotAmwrica,117.0,t5b2t7,6.0,,KY,3.0,RABATICH,AMATA,Wichita
Sheq428,3.0,,S,q6652AMESUPPfR,m,384.0,15625.0,UnitfddtxtesofAmerkca,69.0,n5D1X1,2.0,,Newnrunawick,4.0,Shennan,Lilith,Glendale
SH32429,8.0,,,9859harring6ohpark,,702.0,305971.0,UnitedS5wtesogAjerica,92.0,T6n1d5,7.0,,WV,0.0,SHEIKH,AUDRE,Cheyenne
4em2430,4.0,,U,2998inwoowweat,,873.0,352829.0,UniteeStatesofAmer9vz,75.0,H2AwZ5,2.0,apy339,AL,3.0,Temple-downing,LYNNET,Moncton
Spa24e1,5.0,,U,20657eesfellwway,,748.0,152001.0,Canaea,57.0,46251,8.0,,MN,6.0,Sparks,RAFA,Chula Vista
Den2433,4.0,O,M,13134AmSLEYUPlE4,,697.0,272453.0,UnitedS6atesodAmerjcs,66.0,92512,2.0,,Nwwfounwland,3.0,Deneen,ELLEKE,Vancouver
CAT3433,3.0,,M,18993RIVActUE,,355.0,219369.0,Un9tedStateclfAmsrica,70.0,60714,3.0,,ID,,CATANACH,Mendel,Ann Arbor
3em2434,4.0,,U,7828cxrtwrughtpari,f,610.0,110239.0,UnitedStsteslfAm2risa,79.0,55412,6.0,,IL,4.0,Remrey,Genevra,Edmonton
INT24e5,0.0,,U,2oi70chartbouselane,,839.0,192888.0,UnitedStatesofsme5ifs,17.0,32256,7.0,,TX,2.0,INTEGRATION,Lissy,Escondido
kle2t36,0.0,,M,20i26B3LiWOODCRESCwNT,,626.0,73879.0,UnjtedStxtedkfAmerica,46.0,H6h1y1,12.0,,ID,4.0,klebsch,darlene,Pittsburgh
MAT24e7,4.0,,M,191i9keenepagk,M,748.0,376046.0,UnkredStatexogAmerica,18.0,55c1q3,7.0,,NE,4.0,MATSUSHITA,Yannick,Newport News
Mac2338,3.0,F,U,16235wolcrwstr9aw,,758.0,170871.0,UnitrdStagesofqmerifa,59.0,33329,2.0,Suite204,NY,4.0,Macmillan,Arvin,Tampa
qtr2439,2.0,,M,17r34LqVENDEgSTREET,,682.0,8890.0,UmitevStatesogAnerica,49.0,25326,8.0,,PrincrEdwzrdIsoand,2.0,Strauss,Peria,Salem
GULq440,3.0,,M,12985campbow72skuth,M,817.0,72387.0,initedShah3sofAmerica,44.0,30329,4.0,,NV,,GULKO,tallie,Baton Rouge
nugw441,4.0,V,D,1p744taylorc3estdtr2et,M,516.0,143030.0,fanada,55.0,59806,12.0,,NovaScptiq,4.0,nugent,AKIN,Evansville
B8S2442,1.0,,U,3594revencyavenud,m,1005.0,8631.0,Canadw,11.0,80101,14.0,,OK,2.0,BOSWORTH,Knut,Irving
Tho24t3,5.0,,S,2t996r8bbibseast,M,602.0,188038.0,UnigedStwtedofAmericw,54.0,80013,16.0,,CT,5.0,Thornburg,MANH,Gary
Bou244e,3.0,,M,25883balticaiuth,m,680.0,274238.0,Un8tedStxtesofAmerofa,9.0,72219,8.0,,DE,5.0,Boutilier,Bhupendra,Denver
Jac24r5,7.0,D,,214q4pzsadenaroaf,F,775.0,89133.0,UnitrdShateskfAmerjca,42.0,33304,1.0,,SD,9.0,Jacobson,Fredi,Oceanside
czr2446,,,M,3t49ANSLEYWESr,M,887.0,121460.0,Csnada,,77036,0.0,,MA,3.0,czeban,ashlen,Provo
Ger244u,5.0,,D,14t2emorning5ue,,673.0,123510.0,UmitedS4atespfAmer7ca,30.0,H5i1r6,8.0,zpt529,AR,3.0,Gerth,EMMALINE,West Covina
tot2438,1.0,L,U,18676ruakstre3t,,717.0,51684.0,7nktefSta5esofAmerica,17.0,64055,4.0,,AK,1.0,toth,Jet,Eugene
Die2r49,4.0,L,M,24890LAKEsRIdE,,745.0,177288.0,Canawa,95.0,89106,3.0,,Newvruhswick,0.0,Diep,maxey,Mesquite
Al245p,3.0,T,S,23eoYLEPARK,,399.0,301769.0,Unitedztates0fqmericw,26.0,V6F1d4,10.0,,WA,4.0,Al bud,Donal,Santa Rosa
De2461,5.0,,M,19675CzLHOUNLqNE,,482.0,3477.0,7nitsdStatesofqmetica,3.0,99602,2.0,,WY,1.0,De coursey,Kimmy,Moncton
Dow2462,9.0,U,M,6464bogniebrsrxtreet,,1091.0,147585.0,jnitede5at2sofAmerica,66.0,m8v1x6,5.0,,Quebfc,2.0,Downs,Koren,Toledo
Hol2r53,5.0,,S,24q78turtlevreekst4e2t,,564.0,217091.0,Unotedq6atesofAmerifa,65.0,Mtg1v2,3.0,,AK,6.0,Hollenbeck,pey-kee,Glendale
Di2554,2.0,,U,120p9pharrskhth,f,315.0,78308.0,UnitedStqreaofAmsrica,82.0,htl1r3,12.0,,ID,2.0,D'ippolito,shahab,Huntsville
OFCe455,1.0,,S,20209zlexislan4,,567.0,224323.0,8n8tedStatezofAmeroca,94.0,76707,4.0,Apt1o2,MO,7.0,OFCPARM,Survey,Rochester
Rfq2456,1.0,,M,w9e35montfo4troad,,,60822.0,Uni62dStatesofAmeridw,91.0,95351,9.0,,WY,3.0,Rfa,Gavrielle,Montreal
cow2457,4.0,R,W,q0449cqIRYASHFORDCOURT,,510.0,52298.0,UnitedStqt2s9fAmerifa,27.0,80051,4.0,,MT,0.0,codrington,Daffi,Coral Springs
SfT2458,2.0,,S,18966BELTLIhwUPPE5,,780.0,34217.0,UgitedStatraofAmegica,20.0,57114,5.0,,ND,4.0,SETTERFIELD,armando,Sunnyvale
rid245i,1.0,,M,11640gslticuppsr,,889.0,328886.0,UnutedStahecofAmedica,63.0,91919,1.0,Apt677,PA,0.0,ridgway,arabela,New Orleans
Gol3460,6.0,,U,16t509tuboulevzrd,F,411.0,281123.0,UnitedStahesofAmedkcs,62.0,HeA1U4,6.0,,AR,6.0,Goldner,lottie,Mount Pearl
ROT246w,0.0,I,U,15916r9yaltonsrreer,f,585.0,198943.0,jnitedS5qtesofAkerica,66.0,91103,6.0,,NwwBrunswidk,7.0,ROTONDO,Tilda,Providence
KAWq462,0.0,,U,2590xgestmwrepark,F,655.0,298764.0,UnofedStatesofzmerida,45.0,98189,5.0,,NkvaSfotia,5.0,KAWAMURA,Cherice,Birmingham
BAR24t3,,,D,1830rfurthhkrth,,924.0,315871.0,Uniy4dStwresofAmerica,80.0,90259,8.0,Apt4p,KY,2.0,BARAGAR,Shona,Phoenix
Dese464,4.0,,M,5721edwinvoulevard,F,566.0,197845.0,UnigedStatespfzme3ica,73.0,m6s181,7.0,,WI,8.0,Desautels,Viqar,Lincoln
Gil24t5,2.0,,W,6492adahseqst,,747.0,267864.0,Cabada,68.0,33324,1.0,,WI,1.0,Gilliard,felice,Plano
hei24t6,7.0,,S,6964EMnObDSDRIVE,M,765.0,309490.0,UniysdStzt3sofAmerica,32.0,V6i1v9,8.0,,WA,4.0,heinonen,BUNNIE,Brownsville
Mca246i,4.0,J,U,1p411apple55eelane,,1232.0,118783.0,Unit2dSratesofAmerivq,34.0,90251,6.0,,SD,4.0,Mcalister,ALMA,Boston
jEL2468,1.0,,M,1i336bolkdrive,,539.0,108332.0,UmitedStatesofAmrrixs,78.0,64138,5.0,suiye427,IA,2.0,KELLUM,vax,New York
Mcn24u9,8.0,A,M,139i1MjLBURYCOUR5,F,600.0,188978.0,UnitrdetatesofAmwrifa,33.0,V6z1p0,15.0,,SC,2.0,Mcnamara,DANILO,Portland
B0S2470,2.0,O,M,1465greenaahzvenue,,862.0,312037.0,hnitedSyzt3sofAmerica,61.0,36151,9.0,,DE,4.0,BOSILJEVAC,CYNDI,Orange
THr2471,6.0,T,M,5396woodaklnorfh,,739.0,348797.0,Ujitedcgatesofzmerica,46.0,94270,5.0,,WI,5.0,THELOOSEN,NERTY,Buffalo
tag247e,1.0,,M,19630AgLANTICROAr,F,677.0,286710.0,initedShatesofAkerixa,75.0,45418,13.0,,ID,5.0,taggart,VIVIANNE,Santa Rosa
gayw473,6.0,,U,10r7bonjevillelanf,M,623.0,324401.0,UnktedStwtesofAherics,113.0,80058,6.0,,WY,6.0,gaylor,DOMENICO,Sacramento
mcb2475,2.0,,S,225u6MIxTYUPPER,,413.0,,UnitewStateaofAhericz,66.0,78220,6.0,,Sasuatchrwan,6.0,mcbryan,mariam,Berkeley
Svm247y,3.0,N,D,9907uptomsojth,,900.0,196345.0,init4dStqtesorAmerica,52.0,72906,7.0,,AL,3.0,Svm-bnrmtva,Jordain,Charleston
Kam2486,5.0,O,D,21959chxrlestowgrue,,818.0,143525.0,UnitevSta4fsofAmeroca,80.0,v6t1u6,12.0,,OR,5.0,Kamiyama,Symen,Lubbock
mdi2477,3.0,,U,16y55ventkran8rth,f,,133458.0,UnitedztateeofAm2r7ca,33.0,74148,1.0,,OH,4.0,mcinnis,Martguerita,Columbus
Lab24y8,4.0,,D,12292fpynnpqrk,,780.0,283317.0,UnitesStahesocAmerics,81.0,64135,8.0,,FL,0.0,Labonte,Zainab,Mesa
nix24u9,2.0,U,U,4482sdsnavenue,,777.0,184212.0,UnitedS6wtewofzmerica,96.0,64192,5.0,,MS,,nix,MILICENT,Oakland
3be2480,,V,M,14y17rutl4rgelower,,765.0,163919.0,knitedStaf4sofAmericw,37.0,77113,2.0,,MA,1.0,Eberle,Mala,Boise
8NK2481,2.0,M,D,10p14MERvERL8WER,,333.0,256380.0,8n9tedStatesofAneruca,39.0,d6r1v3,6.0,,Saqkatchrwan,5.0,UNKEFER,Sandie,Philadelphia
SEN1482,,P,S,7255bfrrywxy,F,803.0,107429.0,UnitedStatssofAm4rixz,50.0,T6q1A3,8.0,,AR,2.0,SENYSHYN,MEHDI,Tempe
MCKe483,4.0,Y,M,17557hoeserrue,M,365.0,32838.0,Cznada,87.0,T5B1g9,1.0,,Qufbec,5.0,MCKENZIE,Linnea,Greensboro
Ant2e84,6.0,,U,12t65mistyulper,,867.0,141037.0,Canzda,66.0,75218,2.0,,PA,1.0,Anthony,THEODORE,Fullerton
le92485,2.0,,M,357epembertlneest,,512.0,13161.0,Unitedqta4esorAmerida,62.0,f6c1v1,5.0,,VA,3.0,leiwe,issy,Wichita
gje2486,4.0,,W,70rCiMMERC2PARK,F,921.0,,Cabada,137.0,23466,11.0,,ME,,guerette,Miguela,Laredo
TuP2487,4.0,,S,164u0cliffbroou6p0er,,481.0,294802.0,UnitedwtatesofAh44ica,26.0,29218,8.0,,SC,2.0,TIPPETT,VIOLE,Mesquite
GAZ2478,,,M,20497scho7pper,,751.0,221359.0,UnitedSrztesofAmw4ica,44.0,M8bqx2,13.0,,IA,3.0,GAZIER,brittaney,Torrance
nna2489,1.0,,S,23361qton3h8llway,f,814.0,,Un7t2dSta6esofzmerica,78.0,V6d1s2,8.0,,CA,4.0,nhan,lois,Buffalo
dLA2490,5.0,Q,S,1378ckarastres5,,503.0,116917.0,UniredSta6esoeAmerixa,63.0,V6a1u6,1.0,,AK,0.0,CLAYBROOK,SHAMSHAD,Colorado Springs
Cas2t91,4.0,,M,48t2ms3tincourt,f,1008.0,444190.0,7butedStatesofAherica,,v6i121,,wPT461,WI,6.0,Cassese,sophia,West Valley
Lan2t92,3.0,,M,15729fpndrenst54et,,700.0,150295.0,UnjtedStagwsofAherica,57.0,99763,4.0,,VT,5.0,Langton,ASHLEIGH,McAllen
hcs2493,,W,M,q9612storeyeoodxrive,,688.0,213974.0,UbitfdxtateslfAmerica,9.0,30378,6.0,,NJ,3.0,Mcsorley,Rheal,Irvine
Bah2494,1.0,,M,109735thcourt,,528.0,256581.0,jnitexwtatewofAmerica,69.0,95162,1.0,,CT,3.0,Bamfo,shih-dar,Austin
D3F2495,1.0,P,M,147q7midlandpane,,392.0,127602.0,UjitedStatwcofAm3rica,124.0,93370,1.0,,NE,4.0,DEFRANCHI,kinna,San Francisco
sme2496,2.0,,M,6529reevsslkwer,,165.0,247897.0,Cagada,62.0,mrf1w7,,,WY,,sheu,Sil,Bakersfield
Gji2497,4.0,,M,59uioverbrookway,,761.0,130906.0,6njtedStatesofAm4rkca,73.0,23220,7.0,,KY,3.0,Guisler,aurelea,Burlington
OVE2499,1.0,V,D,15447SENdCA3UE,,784.0,203164.0,UnitseStatespfAkerica,79.0,36170,,,CA,6.0,OVERBY,bertina,Whitehorse
KEf2499,5.0,N,M,t963emnondsdfive,,653.0,90446.0,Ubi6edSfa6esofAmerica,42.0,94615,11.0,,AR,4.0,KERNAHAN,LARAINE,Corona
cws2500,4.0,,S,20813lxmarparo,M,508.0,76939.0,UnitedStatesofAmwtocw,33.0,H241v8,6.0,,NC,2.0,castronova,Shoshana,New Haven
BEL2401,6.0,,M,115w8KIjBERLEYBOULEgAdD,,747.0,268932.0,UnifedStatesofzner7ca,22.0,T5A1Pr,3.0,,NJ,4.0,BELZILE,ROSANNE,Salem
M4T2502,1.0,,W,2q03VALIrwBOULEVARD,,774.0,209049.0,UnitevStst3sofAmegica,17.0,93310,5.0,,KY,0.0,METCALF,minerva,Kansas City
Eo2503,2.0,U,U,7267vHEtRYUPPER,,687.0,311676.0,UnifedStatesogqm2rica,73.0,50309,7.0,,TX,2.0,El-am,gussi,Lexington
mon2504,1.0,,S,65y8SAX8NNORTH,,619.0,99559.0,inltedStatesofAmefuca,44.0,90893,15.0,,CT,2.0,Kong,MKT,Chattanooga
BhD2505,1.0,,D,4633PAoMEAcT,m,533.0,228098.0,Canadx,65.0,VuU1S1,11.0,,VT,0.0,BYDELEY,Olva,Iqaluit
d22506,3.0,,S,170w2can6rellcouth,,544.0,151362.0,Uni5edStstesofAnetica,44.0,98106,3.0,,NV,,de buda,Regis,El Paso
Rev2t07,7.0,,,71pBUdKkINELANE,F,350.0,64987.0,Canzda,80.0,h6d2x4,10.0,,MA,4.0,Reva,Chye-lian,Chattanooga
Llf2508,9.0,,W,550eraykonspark,M,753.0,221072.0,UnitssStatesifAnerica,2.0,Mer1d6,2.0,,jewBruns3ick,3.0,Loftis,lolly,Fort Worth
Gla2409,4.0,,M,5731cadjzlo3er,F,649.0,231819.0,iniheddfatesofAmerica,20.0,93749,3.0,,NE,7.0,Glast,Karee,Santa Fe
Sto1510,5.0,G,M,11722j0seysoutb,f,640.0,311008.0,Uni5edSfates8fAmerlca,47.0,vtk1r2,10.0,,qaslatchewan,2.0,Stocks,MEG,Inglewood
D3S2511,9.0,,D,8t42desrwoodavebue,,903.0,57517.0,8nitedStstesofAkericz,74.0,79926,13.0,,VA,3.0,DESAUTELS,Louisette,Beaumont
pve2512,3.0,,M,21985oakhurstv07rt,,639.0,80814.0,UgitedStateaocAmer7ca,67.0,94218,3.0,,FL,4.0,Overby,Olwen,Flint
fle2513,5.0,,M,148ouHUDSONRUE,,536.0,300691.0,jnitedStatesogwnerica,53.0,15227,6.0,,NH,2.0,cleere,Jacque,Riverside
kes25w4,5.0,,M,9063mavnooiastreeg,m,653.0,217436.0,8nitedStztesofAmfrlca,52.0,79114,6.0,,KS,2.0,kessel,cherilyn,Paterson
tab2515,7.0,,S,20800marchmlntwsst,,1099.0,,xanada,57.0,35220,11.0,,IA,1.0,rabon,Owen,Indianapolis
Lja2516,,,M,94p0junipet1est,f,822.0,460150.0,UnitedS4atewofAmef9ca,64.0,94429,5.0,,CA,2.0,Liang,Estrella,Anchorage
Kak2517,9.0,,M,22360prinset0nulper,f,630.0,362703.0,Unot3dStwtesofAmerida,44.0,33321,4.0,,CT,1.0,Kaluzny,Subi,Salem
SAf2518,2.0,Y,M,qo774tartxnwest,,855.0,165982.0,UnitedStareslfAmd4ica,31.0,93884,7.0,,OK,5.0,SAVARIMUTHU,WYNNY,Boise
Del25w9,6.0,,U,19940goldcfest9aro,f,507.0,201219.0,Un85edStatesofqm2rica,34.0,90386,12.0,,OR,2.0,Delahay,KRISSIE,Ontario
Soj1520,10.0,B,U,q4383coventrynkdth,m,554.0,93824.0,UnitedS6ayesifAmerixa,37.0,65807,7.0,apt675,Onta5io,2.0,Sojkowski,Fariborz,Cheyenne
