prospect_AgeID,prospect_MaSta,prospect_NumChil,prospect_Ph,prospect_Sta,prospect_In,prospect_NeWo,prospect_Ge,prospect_FiNa,prospect_CreRa,prospect_Emp,prospect_Ci,prospect_MiInit,prospect_PosCo,prospect_Ag,prospect_Co,prospect_NumC,prospect_OOReF,prospect_NumCrCa
aqi12828,W,2.0,1-770-549-8737,IN,402172.0,,F,kxhyhlwdfntlu,300.0,Scotts Miracle-Gro,Tempe,,aduxvhigia,12.0,United States of America,1.0,O,2.0
tzl12829,M,5.0,1-837-600-2003,Quebec,424026.0,547605.0,,BKKVEROPNGDGSIABPXYWTL,458.0,Northrop Grumman,Sterling Heights,Y,bfcdaq,23.0,United States of America,2.0,O,4.0
ool12830,M,1.0,1-007-407-1539,UT,444330.0,1923491.0,s,UAUQPNTMABRSSDEWJNOM,,NewPage Holding,Edmonton,P,Xsebnbazzuxm,73.0,Canada,4.0,O,10.0
Gcs12831,U,4.0,1-107-786-1764,NV,305897.0,274597.0,,tkalfzzb,317.0,Celanese,Pasadena,,Ceiqkpxsimo,36.0,Canada,0.0,O,7.0
Tqd12832,U,,1-584-108-5822,AR,377098.0,1016413.0,,FGCXVONIH,828.0,OGE Energy,Little Rock,a,JHRNKTOCX,51.0,United States of America,2.0,R,5.0
Imt12833,U,4.0,1-893-081-4706,OR,18397.0,2712645.0,m,lnbkaj,676.0,Pepco Holdings,Tallahassee,,,53.0,,4.0,U,6.0
Onk12834,S,2.0,,VT,43751.0,1977750.0,,yzubkaygflgti,499.0,Ruddick,Independence,,ulkxftsqu,35.0,Canada,5.0,O,0.0
Vmo12835,M,0.0,1-241-945-9443,WY,406351.0,1703699.0,f,Iwlcgnwmopnrtlwyngfgqrmsij,695.0,Cameron International,Tucson,,Khnjodjytb,39.0,Canada,1.0,O,4.0
Xtp12836,U,4.0,1-801-732-3027,WA,490101.0,757938.0,m,ITJLLZEFPXELSRQVCTMP,426.0,Crane,St. Catharines,O,Cictpwoytnm,89.0,United States of America,4.0,O,7.0
Oqm12837,S,4.0,1-192-360-6484,FL,126420.0,2841182.0,,PEEOLCMLYUPHYKYGKMKLTHLGIO,,,Halifax,,vtgwivurw,98.0,United States of America,3.0,R,1.0
Bum12838,S,2.0,1-741-738-4105,NC,467950.0,1285049.0,,Hfnddhd,327.0,Tupperware Brands,Huntington,,,4.0,United States of America,4.0,O,10.0
Dnr12839,W,,1-324-925-1603,ID,375100.0,650959.0,,LQUAUWNQUFZMKSNGKUGMRXPS,360.0,Qualcomm,McAllen,,JKYKLCTBJUK,67.0,Canada,5.0,O,1.0
pkx12840,M,3.0,1-023-320-0309,Prince Edward Island,451851.0,,F,Ggdnhjdzhs,408.0,World Fuel Services,Modesto,,LOWRMN,65.0,United States of America,5.0,O,4.0
YFP12841,U,3.0,1-345-330-6536,NJ,127524.0,951706.0,A,Upswaieoh,395.0,Fiserv,Victoria,i,RNHCFVTSWCH,50.0,United States of America,5.0,O,0.0
Lcs12842,D,4.0,1-505-223-6536,NV,270886.0,2226048.0,F,hsuenkyt,535.0,Tenneco,Las Vegas,,HBSABBKY,34.0,United States of America,1.0,U,2.0
isg12843,M,3.0,1-046-267-0234,NV,73309.0,,,ZJECPHNXT,706.0,Andersons,Honolulu,,cnjrjo,43.0,United States of America,1.0,U,8.0
Ytj12844,D,4.0,1-768-103-8876,MD,9660.0,2410425.0,F,xxtcfytehjfsoj,498.0,Coca-Cola Enterprises,Charlottetown,,Iufpjayvjpa,83.0,United States of America,0.0,U,4.0
vvm12845,W,1.0,1-068-591-9487,NC,408662.0,1101692.0,f,Ihnet,303.0,,Beaumont,,Gmijj,32.0,,1.0,O,7.0
msw12846,M,0.0,1-132-225-3199,MO,354733.0,2517496.0,,tahttc,745.0,Aon,London,,KVELFJP,76.0,United States of America,1.0,O,3.0
hwc12847,D,2.0,1-589-402-3116,SD,257620.0,1982478.0,f,voeakenonqbfytgycdceybwlylq,648.0,AMC Entertainment,Inglewood,,hctoank,51.0,Canada,5.0,O,1.0
bjj12848,M,3.0,1-354-772-1400,WY,260044.0,1928359.0,,ASVVDJVGCBGDOFBSBXK,760.0,Sun Microsystems,Kansas City,,Rektcocyxz,60.0,United States of America,3.0,O,7.0
QBR12849,M,5.0,1-059-568-8258,AZ,223349.0,834606.0,f,Rcbfzljreymrmhxpcjpgj,789.0,Texas Instruments,Rancho Cucamonga,w,Hcxjiv,2.0,United States of America,1.0,O,5.0
Bdq12850,S,4.0,1-536-221-0110,Manitoba,420929.0,1270692.0,f,Cgpwlkfdfoeirml,830.0,MetLife,Dallas,W,lalsa,48.0,United States of America,5.0,O,0.0
HLV12851,S,4.0,1-465-945-0878,Quebec,409961.0,2970030.0,,Ppnjpzhq,745.0,Williams-Sonoma,Miami,U,STDIIMJSDET,60.0,United States of America,3.0,R,5.0
fyr12852,M,0.0,1-862-969-9340,DE,,1805684.0,,XNYJYXKBBDOI,460.0,Helix Energy Solutions Group,Orange,G,Xblbhqtuclu,,United States of America,0.0,O,1.0
EPN12853,M,5.0,1-110-510-1005,NY,498158.0,2238781.0,,Nvmstyahzg,698.0,Briggs & Stratton,Waco,,Bfxkafmhr,4.0,United States of America,1.0,O,6.0
dnf12854,M,2.0,1-946-047-0385,CA,96483.0,2490224.0,,Bdavqrfyotqfbu,612.0,Paccar,Columbus,c,FSHPVQARQPZ,18.0,United States of America,1.0,O,9.0
Yuh12855,W,5.0,1-222-788-0196,VA,17846.0,,F,Crmdtznssfymredevbuv,567.0,Watson Pharmaceuticals,El Monte,M,IQLPLGQSSQG,37.0,United States of America,4.0,R,0.0
Hiz12856,U,0.0,1-170-639-1755,NJ,133982.0,2803509.0,,Qkfqypfwylepmgxrvrovzx,375.0,Live Nation,Ontario,,Epocsstwvqmw,67.0,United States of America,5.0,O,0.0
OQR12857,M,5.0,1-982-172-7586,CT,404620.0,96716.0,,nbrlquxtn,614.0,UGI,Lakewood,,Cyhuylxonki,17.0,United States of America,1.0,U,10.0
MER12858,S,5.0,1-771-071-7879,LA,443960.0,2498353.0,,Foapy,,Analog Devices,Santa Fe,,Uzzirbzscvr,2.0,United States of America,0.0,U,3.0
Bsz12859,U,3.0,,OR,54667.0,2205830.0,,KINDN,599.0,Aleris International,Brownsville,,uksetfatieh,99.0,United States of America,0.0,O,2.0
Tus12860,S,,1-568-913-0778,LA,280753.0,3768815.0,F,Mnfrizv,432.0,Systemax,Santa Fe,O,Xlpwzjddsxyo,64.0,,3.0,O,10.0
Xak12861,U,3.0,1-454-153-0835,Newfoundland,381535.0,,M,Mqfctdeklyvvqqhpgencndpfq,310.0,Autodesk,Baltimore,,vxmsxbziif,53.0,United States of America,0.0,U,9.0
Kgw12863,S,,1-535-220-4102,Manitoba,390420.0,2895361.0,,Wmvcwzggfcldrlaiihnffoz,705.0,Mohawk Industries,Lincoln,,Ngyomkg,30.0,Canada,2.0,R,8.0
Sch12864,M,3.0,1-702-173-3160,CA,286471.0,3484429.0,,xiktk,439.0,Principal Financial,Chicago,E,Zrleke,23.0,United States of America,0.0,R,1.0
SOE12865,,4.0,1-308-206-2244,FL,261843.0,849395.0,,tnofxunwoxluzvveeswnwh,770.0,Country Financial Services,Little Rock,,Pcltedljdmk,18.0,United States of America,3.0,O,8.0
PUK12866,M,4.0,1-599-054-3466,RI,418622.0,2738747.0,f,Bfhbnfdmakbprhisubxyvrxkbpqaz,521.0,Teleflex,Charlotte,,Kllntmosbyxc,24.0,United States of America,0.0,O,8.0
Fwf12867,,2.0,1-526-512-5055,AL,50596.0,594382.0,,hdnbhwfirzlepafredo,551.0,RadioShack,Oceanside,y,HLFVD,68.0,United States of America,5.0,O,10.0
fgf12868,M,4.0,1-684-476-4139,LA,186907.0,2803157.0,m,yqvycwmlrnh,597.0,Solutia,Bridgeport,,NGFHDRTQUJ,71.0,,4.0,O,3.0
RIP12869,S,3.0,1-308-728-0278,KY,149292.0,1998054.0,,iyjrsnnldbsrkvtpibvfkdziyg,819.0,Home Depot,Fort Collins,o,Pujdd,63.0,United States of America,4.0,,5.0
Fgy12870,U,2.0,1-190-731-7874,KY,385358.0,867553.0,m,GWIIT,506.0,Fortune Brands,Las Vegas,q,okxttfhi,80.0,,2.0,O,4.0
Dpq12871,M,2.0,1-613-824-1706,ID,430576.0,2835340.0,,Aeefbezkzpkk,355.0,Morgan Stanley,McAllen,,lnxvk,,Canada,2.0,R,5.0
Lsv12872,D,3.0,1-210-340-4624,MN,363316.0,3005045.0,,Fdnuwhbmtx,735.0,Advanced Micro Devices,Oshawa,,Gtovwl,41.0,United States of America,0.0,,5.0
Kjf12873,S,0.0,1-898-024-9566,MO,25667.0,3468507.0,F,Svwzwuey,535.0,Patterson-UTI Energy,Mesquite,m,UTWQR,35.0,United States of America,4.0,O,5.0
lif12874,D,0.0,1-088-938-0312,NM,428168.0,3406613.0,,xxenwkorunfqksjkerdmshdz,548.0,Mutual of Omaha Insurance,Los Angeles,F,ERDGXONT,32.0,Canada,0.0,R,
vax12875,M,2.0,1-050-997-9585,WI,346317.0,,,Wrxwmnsfymirncncdkfcn,376.0,GameStop,Fort Lauderdale,K,RQUMGWI,30.0,United States of America,4.0,O,4.0
Vie12876,S,5.0,1-075-417-4832,MO,182949.0,2398882.0,M,RLSHDMOJDWNU,441.0,Pantry,Madison,W,YQHEFXX,65.0,United States of America,5.0,R,6.0
Zno12877,U,0.0,1-894-208-2862,NJ,414677.0,,m,ejwfucelzsqaoyllj,577.0,American National Insurance,Victoria,,Gmsma,63.0,United States of America,4.0,U,0.0
ehd12878,S,3.0,1-588-826-0221,British Columbia,136480.0,1572808.0,F,Otdbcfdagrxmgq,470.0,Tupperware Brands,Des Moines,,,33.0,,,O,0.0
Jbc12879,U,4.0,1-928-569-9269,UT,359713.0,2345909.0,m,Dggzhfntmfgrsdfffzwqbbqa,673.0,,Torrance,,MVQPYFDT,78.0,United States of America,4.0,R,1.0
avd12880,M,5.0,1-197-563-9258,TX,180925.0,403189.0,F,unowpxaxusesfeifxtxazejmfozo,361.0,Western & Southern Financial,Yonkers,C,Xmtvxpdxg,9.0,United States of America,0.0,O,0.0
Xwi12881,M,0.0,1-909-314-7780,HI,359348.0,1971569.0,,lggrjqitknqibwrffrela,741.0,Fastenal,Lakewood,R,,10.0,United States of America,,O,1.0
zmm12882,U,4.0,1-949-142-6809,NY,234286.0,3168477.0,,Etnopadawwst,779.0,,Calgary,N,FTFOT,43.0,United States of America,2.0,R,3.0
Vpl12883,M,3.0,1-072-952-5343,LA,447519.0,3321462.0,,Njerotzfmnrhyrxc,625.0,National Oilwell Varco,Mobile,,KLGFT,94.0,United States of America,3.0,O,10.0
Dde12884,M,,1-626-508-4169,ME,293193.0,469923.0,f,Ezhvfmcostdoskmcfwzvngviw,779.0,Mueller Water Products,Irvine,,Rgcbglmwq,51.0,United States of America,0.0,O,9.0
umu12885,M,4.0,1-611-673-6313,WI,115369.0,643645.0,,bgxdaunmqahulemdpn,665.0,,Beaumont,,Mucad,34.0,,1.0,O,3.0
Nri12886,M,4.0,1-556-036-4115,Manitoba,118204.0,1732064.0,,CVGGUFBNBXIBANKTOVSLWENFH,336.0,CB Richard Ellis Group,Cincinnati,C,Ngafkkbydv,,United States of America,1.0,U,3.0
wyr12887,M,3.0,1-658-767-1651,Prince Edward Island,226602.0,3821563.0,F,Fmkewmfwgmzxpfbruopjjv,752.0,Perini,Santa Rosa,N,TTCVEFKFUWJ,48.0,United States of America,,O,8.0
Jnn12888,D,1.0,1-855-813-3044,KY,8504.0,3582599.0,,Lkduocwdloovawlmkinlusqnjgd,398.0,Exelon,Regina,m,Qqbkn,80.0,United States of America,0.0,O,10.0
MHO12889,M,5.0,1-263-092-1638,TX,405451.0,315952.0,m,Etpfktatjncubilu,348.0,Synnex,Topeka,,zbaloct,54.0,United States of America,0.0,O,2.0
Eoq12890,U,5.0,1-398-373-2979,WA,151916.0,645990.0,,kdludwavofvadiwd,807.0,RSC Holdings,Toronto,A,AGDPJIVEDJ,3.0,United States of America,4.0,R,2.0
yeg12891,W,4.0,1-780-537-4998,TX,274141.0,447381.0,f,Iyoayxkmrgasmeafsjjueszvhfhe,747.0,Aetna,Charlottetown,B,Jflsidci,90.0,United States of America,1.0,O,6.0
VSE12892,M,3.0,1-592-076-8557,NH,195000.0,332117.0,,Jbfxlw,687.0,Great Atlantic & Pacific Tea,Louisville,,Gkqavqnskp,16.0,United States of America,4.0,,1.0
FKT12893,M,0.0,1-795-459-6351,MI,198834.0,3354117.0,,yuetctvorzhdmlryjoqsnbcyxtm,488.0,Polo Ralph Lauren,Iqaluit,,,80.0,United States of America,4.0,O,
QPH12894,S,3.0,1-293-510-3699,WY,6892.0,2535433.0,,Kgvcdezouspaw,637.0,CB Richard Ellis Group,Montreal,,nxyclsi,99.0,Canada,4.0,O,8.0
FCG12895,,4.0,1-744-858-3698,IA,222855.0,1742270.0,M,kujwvoihvk,524.0,C.H. Robinson Worldwide,Oshawa,,Usetk,70.0,United States of America,4.0,O,5.0
TVH12896,D,1.0,1-991-250-5450,MS,235994.0,1039205.0,f,LPTHUIMXAXEWTINXEAUCOQIIRMQUMM,458.0,Vought Aircraft Industries,Philadelphia,C,Kakvzneecapc,64.0,Canada,1.0,O,0.0
kyb12897,W,5.0,1-152-266-2314,AR,452722.0,35714.0,,ehaejsotfijb,564.0,AmeriCredit,Idaho Falls,Y,Qvkryvtzgdmg,74.0,United States of America,5.0,U,1.0
LTH12898,M,0.0,1-753-439-6461,ID,136002.0,340541.0,m,Rrxwztwoecqermniyhxqfegcg,440.0,Imation,Durham,,nrsuphh,2.0,,4.0,O,
Wlg12899,M,4.0,1-442-259-5864,IN,315530.0,3023059.0,,Rquvghckjxljqr,843.0,Terex,Sydney,z,,3.0,,5.0,O,3.0
Gys12900,W,4.0,,MO,4680.0,2681256.0,,aldrbegejoqdknmraxexkniflfe,659.0,FMC Technologies,Sydney,S,RBKFSWLDELYX,100.0,United States of America,5.0,O,6.0
PKT12901,S,2.0,1-927-581-1681,OH,415842.0,1065668.0,,Eqapig,394.0,HealthSouth,Grand Prairie,P,OCKGKG,16.0,United States of America,2.0,,
Pre12902,U,3.0,1-623-950-8259,NH,15019.0,2758111.0,,Rmwehtoqeoxomhqbkcwvtjb,527.0,Huntsman,Lowell,D,Gacpi,29.0,United States of America,1.0,O,4.0
alr12903,U,5.0,1-892-745-5356,NC,416269.0,780736.0,,FKZFU,688.0,Apple,Fontana,L,TLHYGFUGNC,86.0,United States of America,2.0,O,4.0
Mlh12904,S,0.0,1-210-751-0013,SD,447105.0,1591768.0,,LFMUNLUEBFUYTOECUDHBOPDDPA,741.0,Dell,Jacksonville,I,ltfpvpntvtex,12.0,Canada,,O,6.0
Gwl12905,S,5.0,1-237-109-9845,AL,452985.0,2834693.0,,Nurcnm,717.0,,Naperville,,iegnrg,95.0,United States of America,1.0,O,6.0
OEG12906,W,,1-935-101-8600,CO,281076.0,1685067.0,f,SLMYQAFPWNCUS,716.0,Burger King Holdings,St. Petersburg,,,34.0,Canada,0.0,O,10.0
jnq12907,M,1.0,1-682-792-9076,LA,426651.0,2001278.0,M,Ejewfsrgpeplpubds,389.0,Dow Chemical,Nashville,,Hbcsaijjvi,87.0,United States of America,2.0,O,10.0
Xyl12908,D,2.0,1-948-440-4183,DC,294444.0,158030.0,F,lbtqftybiosccnmgjettt,375.0,Corn Products International,Mesa,,Chcsk,61.0,Canada,3.0,O,5.0
Whu12909,D,4.0,,WY,312238.0,645587.0,,zcfdpnfwcdsyuoubt,643.0,Ryder System,Sacramento,K,KSGYD,69.0,United States of America,2.0,O,1.0
Osi12910,,4.0,,NE,395614.0,3303846.0,,Beydyzj,709.0,Cracker Barrel Old Country,Lowell,,OTAEKWOPH,29.0,United States of America,2.0,O,1.0
ved12911,M,0.0,1-152-970-2092,New Brunswick,348183.0,3992394.0,,YGWFDQMHGQLXGTFDPTTXJYHN,417.0,Sempra Energy,Ontario,,wncyx,19.0,United States of America,2.0,,8.0
Sxt12912,,2.0,,RI,151500.0,1883321.0,f,Yzuwmcwrsffsmz,738.0,KBR,Jacksonville,,yxgjmxdyd,79.0,Canada,5.0,O,4.0
KXL12913,U,2.0,1-525-095-5115,TN,393951.0,1979953.0,M,Bhndciec,532.0,Mutual Life Insurance,St. Paul,W,rybjuqm,68.0,United States of America,0.0,U,1.0
ITR12914,W,0.0,1-017-683-7926,CO,172809.0,2106811.0,,Yeiqhfqjdnrawlxry,378.0,Cypress Semiconductor,Vancouver,P,gwlgjtagj,63.0,United States of America,4.0,O,6.0
ved12915,,5.0,1-689-643-7002,GA,271507.0,1697289.0,,Mbhbydrxvuwmuveozna,521.0,,Paterson,,Msvpgbhjxm,81.0,United States of America,,O,0.0
Ezb12916,M,2.0,1-744-405-1009,ID,458048.0,3731713.0,F,Wwfmvrfvhimtcotpccfmvufpcjqmxn,564.0,Dover,Cedar Rapids,,BNQHSAHGGCGH,31.0,United States of America,,O,10.0
WZY12917,W,2.0,1-611-653-9466,MN,,2205560.0,F,FSNHJEBHGYCVRDLTZPMT,743.0,Landstar System,Jacksonville,j,Iwybnwvj,25.0,United States of America,3.0,O,7.0
Ahc12918,M,2.0,1-603-532-5403,HI,56589.0,153833.0,,HNSJN,,Windstream,Mesquite,W,Zucbyraxuoo,6.0,United States of America,3.0,O,3.0
Qgq12919,S,1.0,1-379-775-3921,DE,189061.0,706701.0,m,Tkspqs,743.0,State Farm Insurance Cos.,Milwaukee,,asoyakxcyqf,74.0,Canada,3.0,O,
bqu12920,S,1.0,1-721-747-4350,Nova Scotia,200698.0,2109461.0,f,Sprsxvrplrrycggihrmhxkoltz,387.0,Pepsi Bottling,West Valley,i,Yvejlddpkz,67.0,United States of America,4.0,O,6.0
Fxr12921,M,2.0,1-311-086-2501,SC,404701.0,2781759.0,m,Kswpjldigwjui,619.0,J.C. Penney,Vallejo,,Ejnkx,73.0,United States of America,1.0,R,
Vec12922,U,3.0,1-130-534-3598,British Columbia,493252.0,3042666.0,,Byevsffkdzaoiqypdncyvwlapmo,589.0,ABM Industries,Beaumont,S,Avfkj,4.0,Canada,5.0,U,4.0
CFZ12923,U,2.0,1-118-210-6520,MA,434009.0,,,Lnhypgnsctpimdwmpftumdsxpco,756.0,Home Depot,Waco,K,Hgamfng,0.0,United States of America,2.0,R,4.0
khd12924,U,2.0,1-894-284-8267,UT,115238.0,1809955.0,M,Gloxwrcxxlecgeahgnnrvqyxisj,343.0,PSS World Medical,Hilo,,SRLFCVGAYZ,12.0,United States of America,2.0,O,1.0
Kkv12925,M,1.0,,Prince Edward Island,347651.0,2005513.0,,yapqxvimt,531.0,Broadcom,Cleveland,,LIUILCSRHUU,11.0,United States of America,4.0,U,9.0
DNU12926,U,2.0,1-633-674-0165,TN,421320.0,3538838.0,,Ymtuvxcb,835.0,RPM International,Vallejo,,tttcj,71.0,Canada,3.0,O,10.0
ytl12927,U,5.0,1-842-758-9050,MN,,2169037.0,,Rbaoqsaiajx,573.0,General Cable,Berkeley,I,sogqz,69.0,Canada,3.0,O,7.0
Zvk12928,U,,1-100-578-8282,MD,333010.0,1129588.0,,Qawxgjpxghf,527.0,Loews,Austin,s,Mwhycfin,62.0,United States of America,2.0,U,9.0
TSN12929,S,2.0,1-248-506-3145,Newfoundland,33298.0,3519121.0,f,faekutobasyf,655.0,Convergys,Simi Valley,o,BWFYGP,77.0,United States of America,3.0,O,2.0
Ukh12930,M,0.0,1-852-980-0359,NJ,22126.0,3273956.0,F,RHKWRAVXKFTYVGBZTKDKP,371.0,,Idaho Falls,,,94.0,United States of America,4.0,O,10.0
Xmb12931,M,2.0,1-637-221-6597,VT,243340.0,399680.0,,cafcqjq,515.0,Public Storage,Inglewood,,Eaaijc,83.0,United States of America,0.0,O,1.0
UCH12932,W,2.0,1-042-389-7044,AL,409613.0,,M,krhrpjjqofwvazrr,607.0,,Newport News,,ejpzurlcwrp,19.0,United States of America,2.0,O,2.0
Eus12933,M,2.0,1-309-782-5670,TX,98275.0,1893686.0,,gddicrmqtlwapcfmegj,514.0,Humana,Missoula,z,Fosya,91.0,United States of America,,O,8.0
Wsu12934,S,3.0,1-080-170-2761,FL,61307.0,116763.0,,Poxoydmwgfamdruxrv,833.0,Williams-Sonoma,Huntsville,U,YLEFKTROP,5.0,United States of America,5.0,O,6.0
wri12935,M,2.0,1-804-709-7578,VA,211345.0,2964349.0,,ezejdsxkmt,551.0,Packaging Corp. of America,Akron,N,Msfjojdpdfds,24.0,United States of America,1.0,O,2.0
Lsw12936,D,4.0,1-576-539-5336,MN,93145.0,2091367.0,,Zrxnihoiaaqcrcwaokmjti,795.0,Lender Processing Services,Seattle,,CXLUNYP,53.0,United States of America,3.0,O,4.0
dlo12937,M,3.0,1-290-922-8349,AZ,67362.0,760120.0,m,IZDYIFQZDDEQ,461.0,Southwestern Energy,Norfolk,U,oqanoovzvjo,48.0,United States of America,3.0,U,8.0
GSW12938,W,,1-786-235-4812,MO,96382.0,1569136.0,,rlfnr,420.0,Urban Outfitters,Charleston,,Wendq,70.0,United States of America,3.0,O,8.0
Bbm12939,M,5.0,1-062-318-0007,AL,82956.0,2839423.0,,ogfgxpppyji,429.0,Hexion Specialty Chemicals,Augusta,,CMDKHVGFDRKW,45.0,United States of America,1.0,O,8.0
qtz12940,M,4.0,1-162-329-0149,NC,122527.0,2346788.0,M,AHCVDOIBDXNKVOLWAWR,416.0,,San Buenaventura,P,MJAEQ,73.0,United States of America,0.0,R,10.0
Aok12941,M,2.0,1-345-867-6501,RI,450662.0,2699024.0,f,JJTBZQYKOYXUJLGBSUIHQMFW,675.0,Discovery Communications,Fargo,,fjdvhahhdho,38.0,Canada,4.0,U,5.0
Jbc12942,U,,1-102-465-3917,New Brunswick,300946.0,2122126.0,,JADDCUBSMQKO,346.0,Wyndham Worldwide,Ontario,t,xjpokfbe,50.0,United States of America,4.0,R,5.0
bjs12943,U,3.0,1-375-609-1974,SC,298868.0,2363286.0,f,LVZNKYSHAXHSEXYBQW,590.0,MetLife,Little Rock,G,chsoaiuuy,90.0,United States of America,1.0,O,10.0
TZP12944,S,0.0,1-435-813-7327,DC,237893.0,1896146.0,,Fwbflvnslnvhdcvr,720.0,Watson Wyatt Worldwide,Dallas,K,Lmncn,0.0,United States of America,1.0,,4.0
IFD12945,M,1.0,1-334-808-3558,KY,484767.0,2784382.0,,ughtcpfniioqrlwft,529.0,NBTY,Manchester,,Oqtyt,82.0,United States of America,3.0,U,4.0
gcg12946,D,1.0,1-500-774-8867,British Columbia,130733.0,74910.0,M,Onljwhqpxnjfojmnylptlidlblewtl,365.0,Terex,Lansing,,Cxpxkndl,70.0,,1.0,R,7.0
Wxf12947,S,1.0,1-758-994-6329,KY,52973.0,3370744.0,,Sjqtrn,471.0,Fiserv,Fort Collins,r,Drtga,74.0,,0.0,U,2.0
wfe12948,W,3.0,1-261-381-1558,Prince Edward Island,462733.0,1531190.0,F,Ovhkemu,684.0,Avnet,Virginia Beach,r,RCINEFGLTBS,88.0,United States of America,4.0,O,2.0
Scz12949,M,4.0,1-255-431-2977,MS,434933.0,3677887.0,F,BJYXJUARJJXWBK,687.0,Perrigo,Kitchener,W,RIUBNNOE,9.0,United States of America,5.0,O,6.0
Dwb12950,S,2.0,1-039-278-3504,TX,47346.0,643348.0,,Omnmvczp,804.0,Hasbro,Dallas,,avlyqk,11.0,United States of America,1.0,O,9.0
Tgr12951,S,2.0,1-295-371-4309,DC,352920.0,3493939.0,M,ewxyidgtzneyb,516.0,,Fayetteville,,JBOEMG,6.0,United States of America,0.0,O,3.0
ITE12952,U,0.0,1-283-100-7964,AZ,333760.0,3019304.0,M,Xrwwpdngssmxptan,730.0,Fifth Third Bancorp,Hay River,,Fxatbjp,54.0,United States of America,,R,7.0
Obd12953,W,,1-277-466-0824,ND,27754.0,586011.0,,jpalor,576.0,Bucyrus International,Salinas,,Zuyxy,15.0,United States of America,2.0,R,8.0
HCB12954,U,2.0,1-005-752-9212,DC,108174.0,802845.0,,VCYPPLUSHZBITTEVSIZNDDHB,489.0,El Paso,Toronto,S,epcplp,,United States of America,2.0,O,8.0
oxt12955,W,5.0,1-962-167-1854,CO,429901.0,1433551.0,F,Jldaqkrnfjigobdakqrzhgqutrsxt,538.0,Express Scripts,Savannah,,Tjhwqdpal,84.0,United States of America,1.0,O,1.0
Qpu12956,,5.0,1-646-266-0198,CT,367961.0,,,nohlkslb,622.0,Thomas & Betts,Iqaluit,,Nugolkg,,Canada,2.0,O,3.0
ukw12957,M,1.0,1-793-387-5274,MS,494340.0,1433313.0,,jawmlltsjr,565.0,Boston Scientific,Syracuse,S,Njarkfxns,62.0,United States of America,3.0,R,7.0
OPN12958,S,2.0,1-176-984-8784,OR,360369.0,1692795.0,m,Dqmgoxwsfbsffkie,375.0,Southern Union,Fayetteville,,jfrpgf,52.0,United States of America,5.0,O,4.0
CWS12959,S,,1-894-351-8665,Nova Scotia,53101.0,990708.0,,Xztsfuab,409.0,Whole Foods Market,Salem,,isileit,29.0,United States of America,2.0,O,
Qdr12960,S,3.0,1-012-326-6684,OK,249920.0,1593764.0,m,Jxesmwnew,790.0,Wendy's/Arby's Group,Boston,,Adfju,25.0,United States of America,5.0,O,7.0
WBX12961,U,2.0,1-505-953-0914,Saskatchewan,203268.0,1058780.0,,FHDZDGLXQF,406.0,El Paso,Montpelier,,lgzucbqucngs,23.0,United States of America,0.0,O,10.0
Ehc12962,M,3.0,1-460-098-1043,OR,425291.0,1154060.0,,Ictpbmscggulougxpj,,AbitibiBowater,Huntsville,,Gywjukoqjr,27.0,United States of America,1.0,O,1.0
moh12963,D,0.0,1-056-834-3457,ND,437555.0,,f,Rakucapxrakheh,436.0,Manpower,Indianapolis,D,Qxompvphmehs,65.0,,5.0,U,0.0
siq12964,D,3.0,1-542-099-3250,Newfoundland,73522.0,,,Iipfsyababs,368.0,Blockbuster,Shreveport,,Eeozodwp,4.0,United States of America,3.0,O,8.0
Qbs12965,W,4.0,1-029-932-5639,DC,53230.0,,,jiqogxagiffvvbggabjw,527.0,HCC Insurance Holdings,Charleston,a,,7.0,United States of America,0.0,O,1.0
Mhl12966,S,3.0,1-344-601-4669,New Brunswick,149341.0,3211100.0,M,Lycpvqgsgtqinulazbkbygulvmnle,581.0,Cigna,Pasadena,,Nbzephxr,34.0,Canada,2.0,O,9.0
Lwy12967,D,0.0,1-318-559-2788,FL,296257.0,807829.0,f,XFOQSFWZRZCUFLPGOO,348.0,Hanesbrands,Ontario,D,,74.0,United States of America,3.0,O,8.0
FXC12968,U,0.0,1-781-941-2810,HI,,3353782.0,m,Ppqbpmmsgmvjvke,534.0,Harrah's Entertainment,Overland Park,H,Shjqs,100.0,Canada,1.0,R,0.0
mie12969,S,5.0,1-900-378-3286,Saskatchewan,359117.0,2039335.0,m,Stqeeh,721.0,UGI,Montpelier,,PRXNNBLV,41.0,United States of America,1.0,,3.0
Aeo12970,S,3.0,1-719-663-5778,AL,355467.0,3519024.0,,Vnryomagwxuektxbkrqdqzqhnq,711.0,Mueller Industries,Calgary,,jaapbpkvg,57.0,United States of America,5.0,O,2.0
Sds12971,,0.0,1-166-758-3590,NH,101794.0,1643613.0,,RTONUORW,361.0,Procter & Gamble,Hilo,,pextwb,25.0,United States of America,2.0,R,5.0
Tcc12972,M,3.0,1-855-533-2134,OH,122069.0,3642526.0,,BXXNJRKONNCXYEMKWUDXOIWAUB,556.0,Schering-Plough,Providence,m,ycxjdbowoq,32.0,Canada,5.0,R,5.0
Nul12973,U,5.0,1-046-365-5185,TX,289600.0,3848333.0,M,sqjupgjt,694.0,MPS Group,Frederick,,YNJOBJDP,34.0,United States of America,3.0,U,4.0
