AgencyID,Country,City,Age,State,NetWorth,NumberCreditCards,Employer,Income,Phone,OwnOrRentFlag,LastName,FirstName,MiddleInitial,Gender,AddressLine1
Bou1719,United States of America,Paterson,3.0,Prince Edward Island,2173372.0,7.0,Murphy Oil,478317.0,1-880-958-9657,O,Bourlet,aniko,,,12416 lenwood lane
hu1720,United States of America,Elizabeth,53.0,SC,2495685.0,8.0,Dole Food,441744.0,1-311-117-7895,R,hu,Hing,M,M,24250 summer south
Wid1721,United States of America,Edmonton,64.0,UT,1298559.0,6.0,Kinetic Concepts,316360.0,1-681-878-2769,O,Widdis,micheline,M,,17183 watts avenue
MOB1722,United States of America,St. Paul,15.0,DC,2570364.0,5.0,Crosstex Energy,222301.0,1-971-525-0125,O,MOBLEY,jesus,C,m,14754 woodview east
Bie1723,United States of America,Topeka,51.0,Ontario,2752826.0,3.0,Vulcan Materials,114379.0,1-729-980-1798,U,Bielby,BRITTE,B,F,7217 wise lower
Gla1724,United States of America,Nashville,52.0,Alberta,3247977.0,9.0,Wal-Mart Stores,42598.0,1-577-438-1116,O,Glasgow,christie,,,15966 sanders lane
Hum1725,Canada,Bridgeport,15.0,Ontario,2817367.0,0.0,Dover,31414.0,1-527-136-7705,O,Humes,Feliza,H,f,23639 purdue rue
Uda1726,United States of America,Livonia,78.0,VA,3527886.0,6.0,,84028.0,1-384-107-7418,O,Udayasekaran,BRINN,N,f,10484 WAVERLY ROAD
Pur1727,Canada,Fort Wayne,15.0,NJ,1397842.0,2.0,Vought Aircraft Industries,479514.0,1-984-213-9188,O,Purington,Idalia,,,23788 linden drive
Fri1728,United States of America,Atlanta,26.0,UT,906724.0,10.0,Vulcan Materials,225328.0,1-886-271-1668,U,Frierson,lotti,,,1899 malden way
Koh1729,Canada,Edmonton,17.0,LA,,9.0,Herman Miller,462202.0,1-349-208-4354,O,Kohm,DOMENIGA,,m,16068 cantey way
spa1730,United States of America,New Haven,27.0,WV,,4.0,CUNA Mutual Group,191020.0,1-514-274-8934,R,sparacio,KARIOTTA,,m,19940 GOLD CREST PARK
Tar1731,Canada,Santa Ana,0.0,MN,3515704.0,4.0,Newmont Mining,451551.0,1-612-458-2371,O,Tarquinio,wenda,G,,10856 kelvin upper
Vie1732,United States of America,Nashville,23.0,WA,,6.0,Eli Lilly,413045.0,1-019-366-7763,O,Viens,Eben,,f,24301 fulton north
par1733,Canada,Mount Pearl,,OR,3981423.0,9.0,Home Depot,137297.0,1-606-032-5535,R,parkash,AAREN,,,18815 WASHINGTON WEST
Bea1734,United States of America,Alexandria,25.0,CA,662896.0,7.0,Perrigo,379089.0,1-570-350-8647,O,Beal,Jossine,,,12709 wycliffe crescent
Kra1735,United States of America,Overland Park,36.0,WI,1131241.0,8.0,US Airways Group,209298.0,1-024-294-5529,R,Krauel,Pojanart,,,4544 durand crescent
Hut1736,United States of America,Modesto,12.0,RI,738393.0,0.0,Total System Services,284105.0,1-103-929-4342,R,Hutchins,JAYNE,A,,21064 NOLAN WEST
Cob1737,Canada,Regina,73.0,Alberta,3931539.0,8.0,Hershey,74013.0,1-343-847-9978,O,Cobran,Reagan,,m,8980 orinda east
Emm1738,United States of America,Worcester,51.0,IN,1859967.0,3.0,Thomas & Betts,399025.0,1-986-228-2266,R,Emmott,Housseini,Q,,22261 greenhill avenue
Ano1739,United States of America,Sacramento,65.0,VA,2240719.0,5.0,Nike,329227.0,1-971-017-6369,O,Anolik,AUDREY,,M,16692 REGENCY UPPER
mye1740,United States of America,Augusta,57.0,DC,11227.0,1.0,Pepsi Bottling,192547.0,1-505-106-4641,O,myers-pillsworth,Neetu,,M,13590 westover east
Coy1741,United States of America,Thousand Oaks,11.0,AK,2914099.0,10.0,Wynn Resorts,94908.0,1-308-636-3064,O,Coyne,Thompson,E,,9341 gaylord avenue
Cob1742,Canada,Hay River,39.0,ID,2544376.0,5.0,National Fuel Gas,432388.0,1-661-319-0010,O,Cobban,Adara,,F,2583 CLOWER SOUTH
Sai1743,United States of America,Columbus,74.0,NH,3918317.0,1.0,Sentry Insurance Group,22519.0,1-154-301-2372,O,Sainsbury,Ngai,,,458 cormorant road
TID1744,United States of America,Reno,2.0,SC,3235152.0,2.0,Teradata,66795.0,1-596-399-2359,R,TIDBALL,Madella,,,12630 parkinson north
Shr1745,Canada,Bridgeport,23.0,NV,2114189.0,8.0,Diebold,,,O,Shrieves,Thi-cuc,,M,22963 hanover road
Mur1746,United States of America,Raleigh,31.0,SC,935874.0,4.0,Delta Air Lines,269032.0,1-198-470-8829,O,Murdoch,KRYSTALLE,Q,M,23033 wycliffe way
Wis1747,Canada,Fort Collins,,HI,1759232.0,10.0,Barnes & Noble,325729.0,1-897-554-1622,O,Wiseman,AMALITA,,,503 northshore park
jew1748,United States of America,Chesapeake,92.0,HI,2031760.0,3.0,Ameren,53032.0,1-728-552-3494,U,jew,EVANGELIA,,,11309 amsterdam south
Pap1749,Canada,Detroit,76.0,CT,1322099.0,2.0,Bank of America Corp.,489113.0,1-385-885-8107,O,Papp,Ankie,,,15065 bellaire crescent
Ova1750,United States of America,Cincinnati,39.0,Prince Edward Island,1148410.0,0.0,Int. Business Machines,373772.0,1-354-312-2301,O,Ovans,Air,,m,16606 mcafee west
sah1751,Canada,Mount Pearl,7.0,Quebec,3521855.0,0.0,Rent A Center,169822.0,1-823-519-4501,O,saha,Catharina,,f,15185 simpson south
mec1752,United States of America,Stockton,66.0,WA,2404858.0,9.0,WellPoint,152469.0,1-730-466-8450,U,mecher,BLINNY,,,10484 WAVERLY ROAD
Eck1753,United States of America,Laredo,10.0,Nova Scotia,2391444.0,3.0,Lear,258780.0,1-759-572-1928,O,Eckstein,Franc,,,3192 yorktown east
SCH1754,United States of America,Augusta,86.0,WA,3959243.0,9.0,Verizon Communications,35330.0,1-570-790-1203,O,SCHAEFERS,sybyl,,,885 CROSBY LANE
JAN1755,United States of America,Salem,93.0,ID,2961219.0,10.0,Liberty Global,61335.0,1-992-040-4022,O,JANSEN,Darby,,,10863 wisteria south
Sch1756,United States of America,Winnipeg,10.0,CA,3198809.0,9.0,Valmont Industries,,1-668-477-3737,O,Scharf,ROSELIA,,,4822 michaels north
TRE1757,United States of America,Halifax,68.0,MI,1021504.0,4.0,Advance Auto Parts,57478.0,1-996-056-1227,O,TRENTADUE,Tec,,,16181 foster park
Mcc1758,United States of America,Fort Lauderdale,64.0,AL,2095855.0,10.0,Altria Group,396220.0,1-334-118-2125,O,Mccreanor,juile,,f,4095 alonzo boulevard
Far1759,United States of America,Denver,36.0,WV,2028426.0,8.0,O'Reilly Automotive,404805.0,1-136-656-6374,O,Farago,nalani,,,13085 glenchester crescent
Des1760,Canada,Las Cruces,48.0,CO,3963259.0,8.0,Kellogg,248893.0,1-504-072-4589,R,Deslaurier,Josephina,,,21448 hampton boulevard
Gue1761,United States of America,Mesa,49.0,ND,2266559.0,8.0,Unified Grocers,75233.0,1-896-942-9504,R,Guerette,Elliott,,,673 edloe park
PIP1762,Canada,Oshawa,7.0,NY,1792230.0,10.0,Watson Pharmaceuticals,438549.0,1-698-450-6048,O,PIPERNO,Carlton,W,,12635 olympia east
SHA1763,United States of America,Hampton,50.0,OR,3631760.0,,Broadridge Financial Solutions,272968.0,1-223-534-0489,R,SHAHROODI,Jacquenette,X,f,17774 applewood rue
kle1764,United States of America,Peoria,91.0,HI,1089692.0,10.0,W.R. Berkley,439042.0,1-077-049-4842,R,kleynenbergntrtpa,Butch,G,m,19045 rockhill road
Mon1765,United States of America,Santa Rosa,12.0,AZ,3826758.0,9.0,Eli Lilly,484191.0,1-388-933-6589,U,Monahan,Giulia,,f,21936 congress lane
TOD1766,United States of America,El Monte,15.0,TN,352144.0,2.0,Foot Locker,46312.0,1-594-374-8446,O,TODO,KIAL,M,f,24985 royal avenue
Boa1767,United States of America,Ann Arbor,97.0,Nova Scotia,293287.0,8.0,Ametek,1352.0,,R,Boatwright,Daphene,,F,15338 hutton upper
Ber1768,United States of America,Indianapolis,,New Brunswick,2767462.0,9.0,Markel,33117.0,1-696-617-0943,R,Bergsma,Ott,,,17962 columbus east
Bra1769,United States of America,Glendale,86.0,NJ,512742.0,2.0,Burger King Holdings,457297.0,1-660-453-9348,O,Brazeau,verina,X,M,8651 TRACE CREEK LANE
Rab1770,United States of America,Carrollton,34.0,WI,3057918.0,8.0,Starbucks,387072.0,1-181-278-8577,O,Rabjohn,REMINGTON,,,15624 pembrook boulevard
Mcd1771,United States of America,Ann Arbor,61.0,NH,3445991.0,1.0,Arrow Electronics,163433.0,1-378-477-0849,R,Mcdougall,susanetta,V,,13500 griffin lower
Mun1772,Canada,Chula Vista,,ND,3445933.0,5.0,Jones Financial,289329.0,1-420-150-3171,O,Mundy,Grier,N,F,7656 concho lower
CAM1773,Canada,Pittsburgh,37.0,MD,1365953.0,9.0,Scholastic,374546.0,1-152-186-1784,O,CAMPANELLA,LUCIEN,,,6092 worthington east
cow1774,United States of America,Hartford,57.0,FL,2618684.0,8.0,ON Semiconductor,283423.0,1-764-606-9786,O,cowell,Raj,,,24250 summer south
her1775,United States of America,North Las Vegas,59.0,MN,3136993.0,7.0,Amkor Technology,328760.0,1-589-341-3222,O,herndon,Mirabel,A,F,10783 crestline court
Hau1776,United States of America,Rancho Cucamonga,31.0,OR,3779546.0,2.0,CH2M Hill,237087.0,1-930-825-7344,R,Haubert,Lulu,,m,6066 fillmore lower
eis1777,United States of America,Charleston,98.0,MN,1271314.0,1.0,Conseco,39483.0,1-647-111-1850,O,eisenhart,FALLON,,,679 windsor west
hol1778,United States of America,Chesapeake,19.0,MT,1754434.0,0.0,Home Depot,402271.0,1-549-012-0501,O,holleran,Pammi,,,18289 ARTESIAN WAY
Cha1779,United States of America,Miami,90.0,GA,222891.0,6.0,Tupperware Brands,32484.0,1-613-090-2034,O,Chamard,Chrystal,,F,13070 panther creek east
FOE1780,United States of America,Knoxville,95.0,SC,,10.0,Tenet Healthcare,162627.0,1-235-233-6813,O,FOEST,lonneke,J,F,18207 conley south
Kel1781,United States of America,Fairbanks,88.0,Alberta,2948935.0,7.0,Seaboard,436629.0,1-042-286-8611,O,Kelsay,Krier,O,,12028 PARDEE RUE
BAI1782,United States of America,Buffalo,10.0,Ontario,1662306.0,4.0,CarMax,321033.0,1-028-860-2322,O,BAILEY,ARDELIS,M,F,24062 tangle brush crescent
VIR1783,United States of America,Pasadena,70.0,WV,2422150.0,4.0,Lexmark International,328066.0,1-343-498-0843,O,VIRCHICK,nicoline,T,m,9371 sweeney court
Bar1784,United States of America,Berkeley,87.0,LA,808446.0,7.0,AptarGroup,393963.0,1-967-700-4589,U,Barclay,Evert,,,7161 tallowood upper
Kub1785,United States of America,Des Moines,27.0,MO,1846060.0,,,400959.0,1-458-567-6055,O,Kubik,MARTHA,,,21731 GULFTON UPPER
Let1786,United States of America,Montgomery,,MD,1980608.0,7.0,Seaboard,275434.0,1-155-788-3290,O,Lethebinh,georgie,N,,7575 bernard court
Sol1787,United States of America,Santa Rosa,88.0,AR,27286.0,,HNI,53719.0,1-071-233-3777,O,Soldera,Oleesa,,,13971 milbury court
PAT1788,United States of America,Idaho Falls,93.0,AZ,1229044.0,2.0,Big Lots,345478.0,1-598-769-0796,O,PATRICK,Marlin,,,12473 long branch east
ols1789,United States of America,Lubbock,,WA,2322103.0,6.0,Graham Packaging,395476.0,1-207-901-4854,O,olsen,Alec,,,18956 gaylord street
Rez1790,United States of America,Concord,26.0,AZ,37919.0,1.0,Thermo Fisher Scientific,19524.0,1-818-217-5987,O,Rezansoff,Bakoury,,,12491 CARROLL BOULEVARD
VAN1791,United States of America,Grand Rapids,91.0,Nova Scotia,1148118.0,8.0,PepsiAmericas,437159.0,1-801-683-2006,R,VAN ATTA,ELUNED,,f,22682 RIO GRANDE SOUTH
Cos1792,United States of America,Fresno,84.0,VT,1632327.0,7.0,Merck,275092.0,1-653-596-4278,O,Cossota,julita,,F,17508 WELLER WEST
Kwa1793,United States of America,Corpus Christi,37.0,UT,3874266.0,0.0,Con-way,,1-608-157-9379,U,Kwan,Marge,,f,6454 KIEL UPPER
att1794,United States of America,Brownsville,60.0,TX,1959769.0,8.0,Mueller Water Products,112545.0,1-708-330-7398,O,attanasio,Chrissie,,,11287 oasis north
Sto1795,United States of America,Sunnyvale,92.0,DE,2006766.0,8.0,CenturyTel,455702.0,1-952-267-6215,O,Stoyles,ULRIKAUMEKO,,M,7865 reagan east
WIC1796,United States of America,Topeka,98.0,SC,3236408.0,10.0,Regal Entertainment Group,95329.0,1-889-842-8996,O,WICKIE,Guo-qiang,O,,1091 LADERA LOWER
kho1797,United States of America,Salt Lake City,58.0,MA,3869248.0,,Bank of America Corp.,192004.0,1-620-361-3149,O,khouderchah,Andriana,P,f,7046 landera street
Ada1798,Canada,Las Vegas,28.0,MT,,2.0,Gardner Denver,358772.0,1-579-547-7220,R,Adamczyk,vmbackup,,M,8685 peachtree upper
Dor1799,United States of America,Carrollton,25.0,AK,3153225.0,10.0,Hudson City Bancorp,341293.0,1-506-480-5222,O,Doris-hampton,Dot,M,,21681 GOODWIN PARK
Sei1800,United States of America,Hampton,100.0,Alberta,3740435.0,5.0,Rock-Tenn,492241.0,1-022-795-4018,R,Seiple,Stoddard,,,16124 WEYLAND PARK
Wes1801,United States of America,Henderson,25.0,AZ,3483318.0,9.0,C.H. Robinson Worldwide,249302.0,1-178-778-1691,O,Wesselman,zhengyu,,,23701 pelican way
kus1802,United States of America,Allentown,73.0,AR,2500611.0,,Del Monte Foods,32425.0,1-890-776-1758,O,kusan,Korry,E,m,15845 flagler south
CHA1803,United States of America,Fairbanks,98.0,HI,1161657.0,8.0,T. Rowe Price,254208.0,1-429-077-1115,O,CHALMERS,Alice,,m,7831 arthur crescent
STO1804,United States of America,Cleveland,33.0,AL,220530.0,9.0,Washington Post,54235.0,1-729-480-2589,O,STODART,BAB,,,10079 PALM LANE
Pla1805,United States of America,Provo,60.0,IL,3704067.0,10.0,Exxon Mobil,349236.0,1-763-494-5921,O,Playatuna,Babbie,A,,378 nolan avenue
sca1806,United States of America,Alexandria,89.0,CA,2829130.0,9.0,Thrivent Financial,6807.0,1-725-805-6519,O,scalera,Gene,,L,764 donaldson road
MEE1807,United States of America,Montpelier,78.0,SD,2207402.0,0.0,Simon Property Group,439420.0,1-895-978-7144,U,MEERVELD,CRISTIONNA,,F,13069 SHELTER CRESCENT
you1808,United States of America,Naperville,4.0,TN,2161886.0,6.0,Noble Energy,121686.0,1-852-028-8789,O,younes,Elwira,,m,22494 chimney rock avenue
CIT1809,United States of America,Elizabeth,88.0,PA,424605.0,2.0,Genzyme,140503.0,1-651-295-4610,R,CITARELLI,LEANORA,E,m,18283 jack east
rum1810,United States of America,Boise,96.0,NY,2757556.0,8.0,Andersons,200376.0,1-273-081-6545,O,rummel,Annetta,,F,2164 PALM ROAD
VEZ1811,United States of America,Atlanta,8.0,FL,245609.0,2.0,Consol Energy,194820.0,1-786-049-0990,R,VEZINA,Gerladina,,,18676 turman drive
Lar1812,United States of America,Little Rock,88.0,Alberta,1172429.0,6.0,NV Energy,40936.0,1-183-231-1926,O,Larmour,Thuy,,m,8752 forest park east
omu1813,Canada,Hilo,81.0,WI,2239983.0,,Medical Mutual of Ohio,254493.0,1-648-150-4539,O,omura,Youji,D,m,7041 leon upper
Liv1814,United States of America,Fort Lauderdale,46.0,TN,2486364.0,7.0,Costco Wholesale,108196.0,1-838-029-2999,R,Livek,Jenine,,,15979 montfort way
Tah1815,Canada,Modesto,20.0,ID,32423.0,3.0,Boyd Gaming,482003.0,1-815-050-7572,,Taheri,Aridatha,U,m,11724 RANDOLPH PARK
van1816,United States of America,Inglewood,73.0,ID,1051407.0,6.0,Mylan,458207.0,,O,van atta,viki,,,21686 jackson south
Hug1817,United States of America,Nashua,1.0,MS,1110211.0,,Broadridge Financial Solutions,385765.0,1-133-198-0015,O,Huguin,Randhir,,,18909 hawkins way
GAI1818,United States of America,Pembroke Pines,11.0,NV,1585964.0,5.0,Medco Health Solutions,193940.0,1-809-938-5153,O,GAINES,Dino,,,2451 knowles street
DON1819,Canada,Montpelier,93.0,ME,1013742.0,0.0,Mettler-Toledo International,44263.0,1-941-132-1757,O,DONKERS,satyajit,,,12400 GREAT OAKS EAST
bah1820,United States of America,Missoula,97.0,AL,3766774.0,4.0,Starwood Hotels & Resorts,452400.0,1-244-737-0357,U,bahoric,eddie,,f,23934 brooks north
HUN1821,United States of America,Huntington Beach,96.0,DE,546402.0,8.0,Nacco Industries,264934.0,1-505-261-0601,O,HUNEAULT,Orden,,f,14497 frostwood boulevard
van1822,United States of America,Colorado Springs,51.0,NC,585244.0,0.0,Harris,490088.0,1-358-977-0829,O,vandergeest,SERDAR,,,1048 covecreek way
lat1823,United States of America,Victoria,73.0,NY,1429214.0,9.0,AnnTaylor Stores,177988.0,1-919-962-0183,O,latorre,myrlene,E,M,18874 magnolia road
TOG1824,United States of America,North Las Vegas,88.0,NY,1182319.0,8.0,Phillips-Van Heusen,132553.0,1-228-314-3079,O,TOGASAKI,Nhut,,m,24014 BIRCHWOOD CRESCENT
ALD1825,United States of America,Albuquerque,71.0,British Columbia,2352319.0,5.0,Aetna,118332.0,1-643-745-1349,R,ALDERDICE,Doria,,,11708 howser east
Tre1826,United States of America,Stockton,27.0,AL,3499398.0,1.0,Kraft Foods,275512.0,1-988-780-9509,R,Tremewan,MAYE,,f,11797 howser court
Del1827,United States of America,Springfield,23.0,SD,,7.0,Tractor Supply,479427.0,,,Deluca,Ulrike,,m,14203 brooks west
Ber1828,United States of America,Chattanooga,27.0,ID,788342.0,4.0,Aleris International,42582.0,1-510-823-0228,O,Bereza,CAITRIN,,,1863 KETCH NORTH
Lon1829,United States of America,Quebec,21.0,IN,3068068.0,4.0,Quiksilver,265159.0,1-383-296-3460,R,Lonergan,cho-kuen,C,f,12543 edgewood avenue
KIN1830,United States of America,Chula Vista,62.0,IN,3011542.0,6.0,Cintas,67732.0,1-805-692-1335,R,KINNEY,ailsun,,m,13205 cantey west
Hun1831,United States of America,Montreal,83.0,Ontario,1298229.0,3.0,Westar Energy,351308.0,1-868-299-6956,O,Hunter,annemarie,U,m,15713 conier upper
Lud1832,United States of America,Hollywood,4.0,CO,327003.0,6.0,Guess,204979.0,1-254-726-3987,O,Ludviksen,Ferdinanda,D,,13890 snead park
Rou1833,United States of America,Louisville,69.0,NH,1463664.0,6.0,Philip Morris International,322520.0,1-503-914-7808,O,Rouleau,Ike,,,15263 ridge creek avenue
BAR1834,United States of America,Houston,10.0,NH,780925.0,5.0,YRC Worldwide,417481.0,1-858-451-1158,O,BARNHART,Dido,,F,9565 cappel road
cha1835,Canada,Fort Smith,74.0,LA,3204073.0,6.0,Intuit,16696.0,1-527-014-1946,O,chapin,nicoline,,,23057 BROKEN OAK AVENUE
BOD1836,United States of America,Sioux Falls,78.0,MS,531711.0,3.0,Superior Energy Services,63070.0,1-089-452-1637,O,BODNAR,OTTCSR,,,5461 gold crest way
sta1837,United States of America,Billings,73.0,SD,3766241.0,5.0,Dun & Bradstreet,476740.0,1-521-392-3253,O,stallabrass,DEVORA,B,F,23201 SEIP ROAD
Wil1838,United States of America,Lakewood,87.0,CT,2582206.0,7.0,Univision Communications,413325.0,1-338-105-8192,O,Wildeman,Viva,,,24801 amherst street
LON1839,Canada,Provo,77.0,AR,2484587.0,9.0,BB&T Corp.,113113.0,1-517-484-6560,R,LONGFIELD,RONAN,,,17933 flores avenue
Bos1840,United States of America,Stamford,93.0,VT,3271439.0,8.0,Career Education,132686.0,1-258-158-2410,O,Bosch,amandie,Q,,21699 PRINCETON CRESCENT
Van1841,United States of America,Fort Worth,12.0,AL,1487215.0,10.0,Radian Group,461313.0,1-055-050-9722,R,Vandoorne,CLAY,,,14776 st. phillip court
STU1842,United States of America,Grand Rapids,47.0,OH,3283636.0,9.0,Sovereign Bancorp,168924.0,1-014-566-9505,O,STURDIVANT,Willamina,Y,,18244 fairfield north
Hei1843,United States of America,St. Catharines,92.0,NH,622012.0,5.0,NII Holdings,472095.0,1-152-449-4216,O,Heidepriem,CARMELIA,,F,21952 sabine drive
Chi1844,United States of America,Colorado Springs,87.0,IN,3137134.0,1.0,FMC Technologies,313395.0,1-110-137-0398,O,Chisholm,Marketa,B,M,18333 park hill east
HAR1845,United States of America,Pembroke Pines,83.0,KS,3126571.0,,ManTech International,113239.0,1-439-500-9798,U,HARRIS,Noelyn,,,11645 kimberley crescent
Lop1846,Canada,El Paso,87.0,CA,3260857.0,0.0,ON Semiconductor,119690.0,1-022-101-9826,O,Loper,Conni,C,f,2491 DOUGLAS UPPER
MUT1847,United States of America,Springfield,62.0,MD,2818705.0,3.0,Harrah's Entertainment,388725.0,1-537-401-0238,O,MUTHUSWAMY,bridgette,K,f,17273 GREENE COURT
tru1848,United States of America,Orlando,22.0,VT,3348276.0,2.0,,372213.0,1-009-776-5456,O,truesdale,bette-ann,Z,,20031 crumley south
Kee1849,United States of America,Lansing,14.0,ID,390507.0,8.0,Nucor,54433.0,1-400-321-8985,O,Keef,robert,U,,13068 lakeview crescent
Sib1850,United States of America,Raleigh,,NJ,2687759.0,4.0,C.H. Robinson Worldwide,221429.0,1-660-729-9318,R,Sibincic,Rubina,,m,2833 saratoga lower
Rod1851,United States of America,Casper,40.0,CO,2845075.0,1.0,Airtran Holdings,499137.0,1-699-935-3017,R,Roddy,Kaia,H,f,2846 ROSEMONT EAST
Hol1852,United States of America,Louisville,27.0,ND,3310264.0,3.0,,110966.0,1-613-546-7635,O,Holton,Nashib,F,f,1427 addax lane
pot1853,United States of America,Tallahassee,64.0,CA,766546.0,7.0,United Rentals,464920.0,1-855-775-0545,,potts,ALYSSA,,,19827 cherry ridge way
Rag1854,United States of America,Stamford,26.0,Alberta,2204931.0,8.0,Boise Cascade Holdings,182553.0,1-525-684-5781,U,Raghunath,Lothar,,M,9749 overton ridge boulevard
ume1855,United States of America,Springfield,53.0,Ontario,1612371.0,6.0,Cinemark Holdings,304022.0,1-612-577-9612,O,umeh,Olivette,O,,11146 penmarc street
Jcs1856,United States of America,Rochester,37.0,UT,550443.0,0.0,Nasdaq OMX Group,71693.0,,O,Jcst,allisan,,,10789 winifred lane
Spo1857,United States of America,Burlington,70.0,MS,309862.0,,Mirant,127163.0,1-049-590-8554,R,Spohn,isobel,V,,11450 WYCLIFFE SOUTH
Whi1858,United States of America,Sunnyvale,11.0,HI,539112.0,5.0,E*Trade Financial,85614.0,1-112-858-9594,O,Whitwell,Verla,,,10256 BROWNWAY NORTH
nic1859,United States of America,Santa Ana,81.0,LA,3422169.0,5.0,"Toys ""R"" Us",,1-193-996-3384,,nicholas,anderson,N,F,13619 WITHERS UPPER
Gob1860,United States of America,Evansville,12.0,CT,1215514.0,4.0,SLM,172591.0,1-905-512-3236,O,Gobeil,Jami,,,5620 ROYALTON AVENUE
Mac1861,United States of America,Salinas,32.0,UT,2580056.0,0.0,Omnicare,171376.0,1-913-052-2172,O,Mackey,Carley,V,,11503 stratton west
SYL1862,United States of America,Tampa,6.0,MD,1213893.0,0.0,Navistar International,321338.0,1-394-734-5791,O,SYLVIE,bev,,F,4757 landmark road
das1863,United States of America,Gary,72.0,British Columbia,1869894.0,0.0,Insight Enterprises,398897.0,,O,dassani,Glyn,,,21096 TANBARK PARK
Eis1864,United States of America,Corona,,CA,3692597.0,3.0,Expeditors International,40064.0,1-413-604-3746,O,Eisler,Filippa,K,,11414 JAY STREET
vir1865,United States of America,Detroit,18.0,NE,1559663.0,0.0,Jones Financial,,1-425-493-8607,O,virgoe,gwenette,,,3185 royalton lower
MCF1866,United States of America,Corpus Christi,39.0,ME,1369175.0,7.0,Massey Energy,63890.0,1-985-599-3440,R,MCFARLAND,Junie,,,15121 reagan court
SEA1867,United States of America,Tacoma,41.0,NC,2111124.0,0.0,Kohl's,280094.0,1-650-980-5910,O,SEARL,Gene,,m,1243 salado road
