AgencyID,MaritalStatus,NumberChildren,Age,AddressLine2,NetWorth,LastName,FirstName,MiddleInitial,Gender,AddressLine1,PostalCode,City,State
Mcw1235,M,5.0,74.0,Suite 290,590157.0,Mcwherter,JOCELIN,,,24123 lamport lower,37220,New Orleans,ME
Huf1236,M,0.0,43.0,,378036.0,Huffman,Alan,,,8188 candlelight north,99703,Greensboro,AR
mev1237,S,2.0,3.0,,150777.0,mevis,jolynn,,F,16508 cleveland upper,14232,Simi Valley,WA
sti1238,U,5.0,49.0,,499128.0,stirling,TWYLA,W,M,7609 josey street,T5a 1m4,Santa Clara,TX
lor1239,U,0.0,50.0,,3883139.0,lorincz,saree,X,F,298 CEDAR CRESCENT,93326,Worcester,CA
vin1240,W,3.0,53.0,,2998448.0,vincent,Shirley,,m,9764 harvard park,h2f 1x4,Escondido,ND
Wan1241,D,0.0,38.0,,2625185.0,Wang,LORNE,D,f,24132 abbott street,90164,Erie,SC
Baz1242,S,5.0,60.0,APT. 254,3167634.0,Bazik,Somsak,,F,12636 LINWOOD RUE,98141,Regina,MN
Bab1243,W,5.0,72.0,,2769945.0,Babin,Elyssa,,,22824 ROSE EAST,90807,Lancaster,OH
Neu1244,M,5.0,42.0,,3943063.0,Neuman,SHIRLEE,,,19085 amsterdam avenue,E4a 1r2,Charlottetown,PA
Bet1245,M,5.0,3.0,APT. 159,26913.0,Betts,Wilow,,,15401 winter park lane,v5a 1p5,Huntsville,ID
sch1246,M,5.0,92.0,,1268277.0,schwenk,Christine,,,16606 mcafee west,90239,Springfield,IL
Zel1247,U,3.0,56.0,Suite 328,2173819.0,Zelsmann,Ria,,M,2031 ross road,35845,Bismarck,MI
Win1248,D,5.0,80.0,APT. 421,1004185.0,Winningham,heddie,,,15960 st. phillip boulevard,A2b 1v9,Salinas,ND
heb1249,D,4.0,54.0,,3248647.0,hebbar,Aartjan,,f,8899 starling lane,H5l 1p9,Fort Wayne,TN
pic1250,M,3.0,82.0,,403159.0,picard,Aloisia,,M,22133 wesleyan way,M9e 1u7,McAllen,ND
May1251,D,1.0,32.0,apt. 776,1255629.0,Mayr-stein,jossine,J,,18267 cape lane,20011,Shreveport,NM
kle1252,D,4.0,76.0,,2944139.0,kleynenbergntmvaa,ANSLEY,,,11961 beningus rue,10187,Hilo,AK
Dil1253,W,4.0,58.0,,2730313.0,Dilley,chin,,,11926 GAYLORD SOUTH,V6L 1T1,Oxnard,WI
COM1254,S,2.0,75.0,,3721362.0,COMBEE,cybill,,,2270 floresta rue,93888,Pittsburgh,MD
men1255,M,4.0,72.0,,87116.0,mendez,QAINFO,,F,14783 SAUNDERS UPPER,13204,Pomona,NY
CAL1256,S,3.0,25.0,,,CALIS,Luke,,,23975 morton rue,H2a 1w9,Lubbock,Newfoundland
CON1257,S,5.0,73.0,,188852.0,CONNER,CATE,S,,22345 4th east,94629,Chicago,New Brunswick
Van1258,S,1.0,33.0,,697983.0,Van dyke,Florine,,F,7626 clint west,m2q 1d5,Gary,ID
Nov1259,U,,89.0,,2682855.0,Novia,Luping,,M,17107 university court,V6b 1r6,Independence,SC
ACK1260,M,1.0,8.0,,2101299.0,ACKWOOD,Caroline,R,,881 vance jackson south,94632,Little Rock,TN
PAT1261,D,0.0,36.0,,,PATTULLO,Krinda,,F,18723 ethridge park,10703,North Las Vegas,Alberta
Piz1262,M,3.0,4.0,,3419489.0,Pizzarello,Elfrieda,,m,15591 camp bowie way,94402,Fargo,Newfoundland
Mof1263,U,2.0,21.0,,1927419.0,Moffet,Emalee,U,,17132 MIDLAND RUE,m1h 1p3,Cincinnati,NJ
Dru1264,,4.0,29.0,,2476124.0,Drummond,Tierney,,,17027 9th road,53757,Orlando,GA
IOA1265,M,5.0,32.0,,3524149.0,IOANNOU,STACEE,Z,f,21177 norfolk way,33309,Simi Valley,NV
Win1266,S,2.0,65.0,,2826334.0,Winstead,Jacklin,,m,3833 PRINCETON CRESCENT,M9d 1u1,Stockton,ND
CUL1267,D,4.0,41.0,,627765.0,CULMER,Millard,R,,11460 briar forest lower,M5A 1W2,Denver,WY
Rol1268,S,4.0,4.0,,2079617.0,Rolston,GWENDOLYN,F,f,2803 clearwater north,10193,Ottawa,New Brunswick
Dav1269,S,1.0,,,2440307.0,Davalo,IOLANTHE,,,3124 CONGRESS PARK,75204,Santa Ana,ND
flo1270,M,4.0,40.0,,494497.0,florence,Buffy,,F,23318 grandview street,M5F 1W6,Fresno,HI
Nar1271,D,0.0,23.0,,2449007.0,Narraway,Noreen,O,,21976 broken oak lane,t6a 1i7,Newport News,AL
DEG1272,W,1.0,78.0,,1061532.0,DEGEN,DARINA,,M,5623 memorial rue,98160,Cedar Rapids,MD
AL1273,M,3.0,80.0,,3947420.0,AL,subi,,m,6404 pharr park,44312,Augusta,PA
CRA1274,M,3.0,7.0,,323615.0,CRADDOCK,KARIN,,M,4065 pampas south,v6m 1v2,London,OR
ste1275,M,4.0,11.0,,2578863.0,sterian,KESSLEY,,,16047 linwood north,35895,Salinas,NM
Fal1276,S,3.0,,,2330950.0,Fallahi,miriam,,,24990 conier park,95402,Fargo,New Brunswick
Erb1277,M,2.0,10.0,Apt. 343,1028958.0,Erbilgin,HOLST,Z,m,2295 bonnie brae upper,M5e 1u3,Overland Park,FL
Egn1278,U,2.0,95.0,,591978.0,Egner,tonie,,f,19305 crystal hills lower,V6r 1u2,Aurora,WV
Tah1279,S,5.0,11.0,,1566884.0,Taharuddin,Darrel,M,,7477 cone way,M9d 1u1,Huntington Beach,NJ
Tog1280,U,4.0,74.0,,2233915.0,Togasaki,margette,H,m,6372 plumb drive,V6q 1w6,Cheyenne,MT
ing1281,,2.0,8.0,,1697753.0,ingrey,Siew,,,22133 WESLEYAN WAY,70132,Bismarck,WI
Dac1282,U,4.0,39.0,,2281290.0,Dacre,TIN,,,15621 yaupon lower,94467,Syracuse,AR
SEA1283,U,3.0,36.0,,3872337.0,SEARS,Blythe,,,22422 inman way,V6p 1r2,Chicago,DC
Ert1284,M,5.0,10.0,,2092159.0,Ertl,Emer,,,17043 GIBBES ROAD,M3w 1l1,Newport News,British Columbia
Cay1285,D,2.0,73.0,,1311610.0,Cayouette,EADIE,I,f,2063 KERRY LOWER,32210,Jackson,NJ
Wil1286,U,4.0,56.0,,2854213.0,Williford,Diannne,,M,311 pike south,v6b 1s5,Ann Arbor,IA
Reg1287,U,4.0,90.0,,503224.0,Regimbald,Kingsley,M,F,19133 fox grove east,T5A 1Z8,Allentown,FL
mer1288,S,3.0,64.0,,2678386.0,meriwether,Hwei-ling,,F,7785 rusk boulevard,45211,Toronto,RI
Squ1289,D,4.0,6.0,,1823472.0,Squires,agnola,,,3967 bedford crescent,46238,El Monte,British Columbia
Gas1290,M,5.0,4.0,,3929702.0,Gasul,anthea,Q,,17213 TOWERWOOD EAST,94493,Richmond,CT
Owe1291,M,0.0,97.0,,2039071.0,Owensby,kaitlynn,,,3872 milam way,V6h 1t2,Little Rock,Prince Edward Island
agh1292,U,2.0,,,3295828.0,aghili,STARS,,M,17002 montfort north,99725,Macon,Manitoba
per1293,D,0.0,45.0,,408058.0,perron,joanie,A,m,2384 LAREDO ROAD,H7h 1v6,Honolulu,IL
mar1294,S,5.0,62.0,,2402816.0,marconi,karil,B,m,19875 keswick avenue,61107,St. Johns,SC
Poy1295,,0.0,60.0,,3276957.0,Poyer,Concettina,,F,10666 TRAVIS WEST,33160,Nashua,MD
Nor1296,M,4.0,31.0,Apt. 202,1989523.0,Norton,SASCHA,,,12957 MIDWAY PARK,93877,Huntington,CO
Pre1297,U,,98.0,,3405299.0,Presti,ODELLE,,,8954 bagby north,44110,Winnipeg,FL
ing1298,S,5.0,81.0,,2615638.0,inge,Jeniffer,,,23961 hughes road,85037,Santa Clara,ND
YER1299,M,4.0,45.0,,1007245.0,YERNENI,Linn,,m,926 NOLAN DRIVE,91320,Mount Pearl,WA
Lya1300,M,4.0,26.0,,2654937.0,Lyall,Jean-michel,,f,3271 ELM WAY,48213,Baltimore,MO
Bos1301,U,,25.0,,3834204.0,Boswick,Glori,,,327 CITY VIEW LANE,92148,Salem,VT
Mcd1302,U,0.0,96.0,,1223723.0,Mcdunn,Lizette,,,10093 mckinnon north,e7o 1q4,Lincoln,Ontario
VII1303,S,1.0,18.0,,406806.0,VIITANIEMI,Gorde,,m,11650 brielle boulevard,53759,Great Falls,WY
her1304,S,3.0,56.0,,839378.0,hershberger,keys,,,21286 taubman park,10068,Paterson,GA
May1305,M,5.0,49.0,,414126.0,Mayoux,gusta,H,M,6094 alonzo lane,74103,Toronto,MS
Hal1306,W,5.0,79.0,,3220146.0,Hallett,ihor,,m,20658 kerry south,66624,Yonkers,PA
STE1307,S,0.0,87.0,,1359422.0,STEKLASA,Suzann,,F,5954 hazard way,76120,Coral Springs,NY
Haa1308,,4.0,10.0,,2734888.0,Haas,Clifton,,,3063 howard lane,93869,El Monte,MT
fle1309,U,3.0,46.0,,1272562.0,flewelling,Christoph,,,18395 bledsoe boulevard,v6r 1v9,Dayton,LA
wal1310,U,5.0,48.0,,,wallace,hellen,H,,2419 sherwood lower,98148,Lincoln,HI
mor1311,U,3.0,93.0,,3847425.0,morton,elysia,,m,15465 cliffbrook west,44301,Sherbrooke,OH
jan1312,U,1.0,50.0,,3025982.0,janecka,Martina,,M,19492 lyons court,57702,Shreveport,MI
van1313,M,3.0,31.0,,2521783.0,van kast,Sharleen,,,17212 lander south,H2e 1v5,San Diego,ND
Rou1314,M,4.0,42.0,,3003955.0,Rousseau,roanne,,F,16552 fresco south,77119,Oxnard,GA
TAH1315,U,5.0,41.0,,1528063.0,TAHARUDDIN,ANNET,,,6580 bingham avenue,14224,Augusta,AL
Gli1316,M,3.0,33.0,,209853.0,Glinka,Bernice,,N,15880 chestnut rue,v6s 1r8,Hartford,Alberta
Fil1317,M,0.0,49.0,,,Filippi,gavin,,m,17536 frostwood crescent,V6V 1S4,Pomona,IL
De 1318,W,4.0,4.0,,3058804.0,De salis,kalie,,,14506 ABBOTT WEST,19075,Orange,VT
Let1319,U,3.0,14.0,,1606513.0,Letarte,monroe,,,15258 winter oaks boulevard,97208,Palmdale,TX
Shi1320,M,5.0,38.0,,3540880.0,Shingler,LOGAN,,,20920 balmoral north,94319,Salt Lake City,OR
SHA1321,M,4.0,70.0,,2718726.0,SHAKIB,Shanta,,,9137 QUENTIN BOULEVARD,y5c 1m8,Oklahoma City,CT
Gur1322,S,3.0,60.0,APT. 784,2710048.0,Gurica,Kordula,,,11828 butler park,A5E 1B1,Tulsa,SD
But1323,M,2.0,9.0,,3592521.0,Butner,libbey,,,7409 lexington lane,V5C 1N4,Ontario,OR
Rag1324,S,1.0,88.0,,,Raghunath,Vivianna,,,2792 pike court,75229,Toledo,ND
Ban1325,M,0.0,1.0,,292441.0,Banigan,Ardisj,,M,16022 burrell avenue,V6O 1Q7,Lexington,Manitoba
Kab1326,W,5.0,50.0,,3654357.0,Kabel,Yovonnda,C,F,165 columbus park,M5g 1x5,Cincinnati,Manitoba
CHE1327,M,0.0,53.0,,1100613.0,CHEBA,OLIVE,,,21245 weller way,90283,Indianapolis,NV
Ude1328,S,3.0,47.0,,1105369.0,Ude,Muhammad,,F,18008 elm south,h2f 1v3,Memphis,CO
KUH1329,U,2.0,86.0,,482261.0,KUHN,Adore,,,6860 EMMONDS DRIVE,77293,Manchester,MO
Moo1330,D,5.0,54.0,,3331401.0,Moorer,Makam,C,,3312 plummer street,91171,Manchester,NM
has1331,S,4.0,27.0,,72664.0,hasegawa,OSIRIS,,M,10253 OAK GROVE AVENUE,v6h 1s9,Dallas,DC
bho1332,S,5.0,93.0,,1895204.0,bhoday,vilas,C,f,19435 montfort road,36681,Providence,VT
Pag1333,M,3.0,31.0,,40488.0,Pagi,matelda,,F,512 northland street,79953,Akron,LA
Van1334,M,3.0,78.0,,3234538.0,Van kessel,Arabel,,f,14705 waldemar boulevard,78231,St. Louis,NC
Fur1335,U,0.0,35.0,,1927631.0,Furst,brett,W,M,19748 alexis upper,77222,Fort Collins,UT
Car1336,U,4.0,19.0,,875273.0,Cardozo,Goldia,,f,10959 throckmorton east,V6b 1p6,Las Cruces,OK
bry1337,M,5.0,72.0,,1800722.0,brydges,jacklin,,m,23949 SCOTCH PARK,V6L 1S2,West Valley,WA
Ahm1338,M,2.0,38.0,,2317949.0,Ahmad,shela,,,15263 ridge creek avenue,V6q 1s7,Fort Wayne,NC
Spe1339,W,0.0,36.0,,3889367.0,Spearman,Shane,P,,10585 jensen park,h5l 1q1,Winston-Salem,WA
God1340,D,3.0,5.0,,63801.0,Godsoe,LOLLY,P,,1968 lemming lower,77187,Sterling Heights,HI
pla1341,U,,59.0,,2356169.0,plastina,franklyn,,M,18947 fresco lane,27710,Washington,TN
Bar1342,M,4.0,29.0,,1407956.0,Barry,YUEN,X,,4095 alonzo boulevard,79952,Aurora,IL
rum1343,M,2.0,,,2229772.0,rumley,open,B,,21669 yesler north,68129,Memphis,MT
cud1344,M,1.0,45.0,,3729163.0,cuddy,Wally,L,,7740 royalton road,94210,Stockton,AR
Dem1345,M,4.0,38.0,,803737.0,Demone,marj,,f,24309 westpark avenue,H2e 1u9,New York,AK
KON1346,S,,57.0,,2638958.0,KONOMIS,Louise,,,21477 JUNIPER CRESCENT,94443,Mesquite,MA
MEL1347,M,1.0,73.0,,2192090.0,MELTON,Jeff,,,20858 university drive,99207,Las Cruces,Alberta
KER1348,S,,76.0,,980763.0,KERR,Melissa,M,f,23070 waldemar road,M8b 1v6,Inglewood,NC
Lud1349,,2.0,19.0,,3242031.0,Ludwick,LYNNETT,U,m,15162 morton upper,V6o 1v3,Charlotte,AZ
Rus1350,U,5.0,49.0,,3150691.0,Russett,NAKINA,,,10253 oak grove avenue,70810,Thousand Oaks,HI
RAN1351,S,1.0,59.0,,673563.0,RANGEL,painterson,C,F,24200 north crescent,M7M 1C2,Fayetteville,TX
Nag1352,M,4.0,,,3813942.0,Nagy,Melony,,F,17812 mesa upper,38195,Hartford,VA
ben1353,U,,26.0,,3044826.0,benedek,carissa,V,,13500 GRIFFIN LOWER,98152,Hialeah,AZ
Cra1354,M,4.0,33.0,,1951847.0,Crabe,Wing-man,S,f,1698 COURTLAND EAST,M5A 1Z6,Charleston,MA
Jun1355,S,,96.0,,436290.0,Juni,Phebe,O,,19097 foxfire north,h2d 1u3,Huntington,AR
LOV1356,S,2.0,85.0,,553636.0,LOVETT,RHIANON,U,,24674 WINDCHIME COURT,20053,Dover,British Columbia
COL1357,U,1.0,32.0,,575452.0,COLANTONIO,ireland,,f,19168 cleburne drive,06524,Charlottetown,AR
Dav1358,M,0.0,76.0,,3806825.0,Davis,kayle,,f,293 conier avenue,v6p 1w5,St. Louis,New Brunswick
per1359,U,2.0,3.0,Apt. 109,2216247.0,personna,josanne,E,f,1063 dunbar lower,85265,Boston,MD
nau1360,M,3.0,64.0,,1694250.0,naugle,YUNG,,M,5398 collier crescent,78727,Santa Clara,Ontario
MIL1361,,2.0,24.0,,628762.0,MILLARD,Alecia,O,,18171 CROSSUS BOULEVARD,10013,Garland,NY
med1362,U,3.0,94.0,,,medioni,berny,,f,12530 clower crescent,91154,Raleigh,GA
NAL1363,M,2.0,4.0,,2427341.0,NALLENGARA,Louise,,,12470 WOODTIMBER SOUTH,55419,Tacoma,Saskatchewan
COL1364,W,0.0,69.0,,1660523.0,COLOADS,Marget,,,11194 brook meadow court,E7o 1k5,San Buenaventura,CT
ott1365,D,2.0,16.0,APT. 57,1659566.0,ottawa,KITT,H,,2453 baker way,33310,Bakersfield,KY
mch1366,M,4.0,0.0,,2509452.0,mcharg,Ariella,,m,5263 wayne drive,90153,Topeka,IA
las1367,S,2.0,95.0,Suite 328,154720.0,lashmit,dorene,U,,7938 lynnfield crescent,38173,Sydney,Alberta
Gil1368,M,4.0,,,,Gillette,josie,Z,,10416 SLANEY COURT,h2a 1v8,Miami,TX
hob1369,,4.0,2.0,,813623.0,hobbs,ENRIKA,A,,23787 hosta park,29419,Stamford,NE
Len1370,M,2.0,37.0,,919479.0,Lenz,Maddy,,m,232 lyle park,43219,Springfield,SD
toh1371,D,4.0,68.0,,409447.0,tohama,JOICE,V,F,2476 CONCHO DRIVE,90776,Baton Rouge,Quebec
Prz1372,M,2.0,32.0,,2559343.0,Przybycien,ABDALLAH,W,F,18479 travis north,63165,Montgomery,WA
Sho1373,M,3.0,16.0,,1511125.0,Shoemaker,Tisha,I,,13892 jennings road,19235,St. Petersburg,WI
Smo1374,S,1.0,2.0,,49538.0,Smoot,rosie,,M,22480 lenwood street,72213,Jackson,ME
BAD1375,U,1.0,9.0,,393218.0,BADGER,Howard,,,1191 highland park lane,M9f 1s4,San Buenaventura,SD
Mon1376,S,0.0,88.0,,1803483.0,Montgomery,JOY,T,M,18354 dodd court,92050,Inglewood,SD
Gos1377,U,2.0,13.0,,2198139.0,Goss,Ashil,,m,2777 durand crescent,23465,Hamilton,British Columbia
PAG1378,M,4.0,43.0,,2949084.0,PAGI,Hennrietta,,,23485 sinclair upper,v5b 1n5,Atlanta,MO
Leh1379,M,4.0,62.0,,3498191.0,Lehtinen,Collie,,m,2755 rodeo court,60748,Erie,AK
Wai1380,M,3.0,29.0,,2782578.0,Wai,Alison,,F,3542 blount boulevard,64134,Augusta,ID
Wol1381,U,0.0,93.0,,2885533.0,Wolter,Enzo,J,,2055 EVANS EAST,81003,Bellevue,IN
LON1382,D,0.0,33.0,,2512324.0,LONERGAN,Gussie,,m,348 fennel way,36102,Chicago,NE
Fur1383,M,4.0,30.0,Suite 14,1479245.0,Furgerson,Marylou,,,22326 COLONIAL LOWER,76003,Oxnard,WV
The1384,M,3.0,7.0,,298187.0,Theriault,Fotini,,,14566 wisteria road,19240,Montreal,WY
wat1385,W,3.0,100.0,,3586500.0,watford,Arabelle,,M,13075 vinson road,93808,Chula Vista,Alberta
Haw1386,M,2.0,81.0,,3992559.0,Hawkins,Roby,,,2034 bissonnet rue,V6l 1r5,Columbia,RI
Liv1387,W,0.0,31.0,,1362382.0,Livingstone,Shakoor,,m,5917 addax avenue,80111,Madison,MO
PAT1388,M,4.0,87.0,,,PATON,Kataryna,B,,20758 mason crescent,10053,Irvine,NE
Tab1389,S,1.0,87.0,,3733098.0,Tabler,Leesa,,,2103 campbell boulevard,77038,Lansing,British Columbia
Mul1390,S,4.0,98.0,,1542024.0,Mullarney,Annecorinne,,m,9792 cedar springs lane,53218,Cedar Rapids,MA
Laa1391,U,3.0,99.0,,1162138.0,Laale,Walley,,,7837 howell court,h5j 1q8,Bellevue,MD
Rho1392,U,5.0,59.0,,,Rhodenizer,kassi,D,,7357 crosby drive,T6D 1E3,Oshawa,IA
RAN1393,W,0.0,93.0,,3685624.0,RANJAN,ELISSA,,,19419 sycamore south,33716,West Valley,OK
Van1394,M,,39.0,,3582803.0,Van hoy,chak-hong,G,,21813 purdue upper,90087,Whitehorse,KS
Slo1395,M,3.0,24.0,,3737128.0,Slobodrian,Gerhardine,,,19453 wisteria east,81002,Macon,AZ
Kra1396,M,0.0,89.0,,2603020.0,Krawchuk,gerrilee,O,m,2415 EDGSON DRIVE,99566,Plano,WA
Lea1397,D,2.0,45.0,,2661754.0,Leaver,Coila,,M,4941 beardsley north,v6z 1s7,Edmonton,IL
Rez1398,W,2.0,42.0,apt. 816,656351.0,Reznechek,Kissiah,R,,5653 WORTH DRIVE,79940,San Francisco,New Brunswick
Mul1399,S,0.0,11.0,,425861.0,Mulroney,DARLA,,m,10887 PIKE EAST,t5d 1p9,Berkeley,CT
Mic1400,U,3.0,52.0,,2868510.0,Micucci,melonie,U,,24246 carlisle drive,m6s 1h2,Naperville,DC
adk1401,M,0.0,,Apt. 410,3361065.0,adkinson,BERNARDINE,,m,4107 pasadena upper,90011,Escondido,NV
arb1402,S,0.0,97.0,,2645298.0,arbuckle,THANH-HOA,I,,1692 FAIRDALE WEST,22334,Chandler,NM
loy1403,W,0.0,37.0,,13946.0,loyer,OTHILIA,,,21072 winsome avenue,V6m 1v9,Montpelier,New Brunswick
Ber1404,S,2.0,91.0,,1170286.0,Berna,sati,,,16825 bittercreek way,01612,Wichita,Manitoba
mor1405,U,1.0,46.0,,2699550.0,moritz,DELBERT,W,,17508 WELLER WEST,M1G 1R6,Fairbanks,Nova Scotia
QUE1406,U,4.0,23.0,,1459577.0,QUEK,clarette,,,7331 courtland park,35820,London,MT
Goo1407,M,3.0,65.0,,1323264.0,Goos,kelcey,,C,15246 dunn park,h2c 1y3,Mesquite,GA
Kir1408,M,3.0,40.0,,2270741.0,Kirouac,lexis,,,1322 OASIS DRIVE,60815,Greensboro,Manitoba
ber1409,U,3.0,4.0,,1362251.0,bergeson,Jeanne,,m,16512 rio grande east,38194,Yonkers,Alberta
pol1410,U,5.0,65.0,,3863190.0,poley,BAOMINH,D,f,15932 whale upper,V6H 1U9,Kitchener,MI
MOU1411,U,4.0,29.0,,20910.0,MOULTON,Naresh,T,,19744 taylor crest street,23463,Sunnyvale,MI
Sto1412,U,0.0,14.0,,3505829.0,Stowe,Tana,,,18791 richmond south,X5E 1U1,New Orleans,MS
Rei1413,U,,83.0,,3127863.0,Reichow,Karrah,,M,5835 BITTERCREEK NORTH,43234,Sacramento,WY
mej1414,M,4.0,8.0,apt. 25,464964.0,mejdal,Kary,W,,12543 edgewood avenue,80018,Mobile,Nova Scotia
zub1415,U,5.0,13.0,apt. 948,,zubricki,Sherman,C,,22802 alonzo avenue,V6c 1t2,Hayward,MS
Hai1416,W,1.0,,,1265549.0,Haigh,TRACEY,,m,22186 viking street,75209,Hilo,CT
bri1417,M,2.0,43.0,,3047478.0,brightwell,jackson,,M,1701 gold east,06110,Sterling Heights,Quebec
BAR1418,M,5.0,36.0,,2737122.0,BARHAM,Twila,,,3690 PLUMB BOULEVARD,X7i 1r1,Santa Clara,MT
atl1419,M,4.0,,,2940471.0,atlantic,BERNICE,,,9907 upton south,19114,Madison,NM
kum1420,M,1.0,29.0,,3846613.0,kumamoto,letisha,N,f,18830 smithdale street,95205,Dayton,MO
cra1421,M,4.0,72.0,,1240712.0,crawhall,Florette,,M,679 windsor west,93332,Spokane,British Columbia
Jen1422,M,2.0,69.0,,2347150.0,Jenkins,Jozef,A,,7266 cherry upper,19202,Reno,NJ
ony1423,S,3.0,31.0,,,onyshko,RINA,,,7458 denton boulevard,v6q 1w7,Newport News,Ontario
and1424,W,1.0,0.0,,3959952.0,andrassy,GRATIANA,,F,9907 upton south,75026,Dayton,NY
Sab1425,W,3.0,43.0,APT. 736,1609930.0,Sabol,Aniko,,,5810 sinclair park,20056,Lowell,SC
HAS1426,M,1.0,3.0,,3463678.0,HASHIMOTO,Iseabal,,m,24178 turtle creek street,94391,Bellevue,WY
ber1427,S,2.0,,,359148.0,bergman,KWAN,,,3731 CAPITAL COURT,m5a 1y5,Portland,UT
mol1428,U,2.0,33.0,,2118243.0,molnar,devan,,,12610 presido road,V6c 1r8,Ottawa,MT
Nem1429,M,5.0,64.0,,2092878.0,Nemeth,Sissy,O,,22632 country road,45205,Ottawa,Ontario
nor1430,M,4.0,92.0,,403057.0,norczen,Armando,,,8989 SPICEBRUSH STREET,99559,Des Moines,CO
HUS1431,M,,16.0,suite 122,2636894.0,HUSSEIN,Flore,,f,6243 gaylord way,95298,Salinas,MO
KAY1432,U,1.0,68.0,,1360004.0,KAYSER,Timmy,,f,4144 lake park lane,23239,Independence,AL
Soi1433,W,5.0,47.0,,2922377.0,Soin,CARLOTA,U,,11480 FENNEL SOUTH,04103,Garland,MT
Bun1434,U,1.0,18.0,,1144785.0,Bundschuh,Christen,,F,9023 TAMARIND RUE,V6c 1t6,Durham,WI
Kin1435,U,3.0,49.0,,690738.0,Kinahan,mora,,F,13619 WITHERS UPPER,v6s 1t1,Kitchener,TX
JED1436,U,3.0,,,791534.0,JEDRYSIAK,danika,,,23822 marvin crescent,95192,Dayton,DC
val1437,D,5.0,66.0,,400038.0,valerien,Sammy,O,,17714 viking road,02102,Augusta,AR
Wen1438,M,3.0,17.0,,2804529.0,Wenham,SHUO,,,7751 DARLINGTON PARK,V6g 1q6,Ann Arbor,ND
ZIM1439,M,2.0,6.0,,3705739.0,ZIMMERMANN,Anna-diane,A,,9863 BOLL BOULEVARD,36106,Scottsdale,AK
Yuh1440,M,0.0,80.0,,1798130.0,Yuhanna,Thi,,,13347 NORWALK ROAD,v6i 1r6,Irvine,OH
Lat1441,W,2.0,96.0,,3502432.0,Lathangue,lyndsey,D,F,21245 weller way,58501,Wichita,Ontario
STO1442,,0.0,,,2074888.0,STOKOSKI,Steven,G,f,22986 norfolk lane,90164,Biloxi,British Columbia
pea1443,M,5.0,67.0,,1140159.0,peate,Karlon,,M,7321 spring valley way,m2r 1d9,Durham,LA
ham1444,S,1.0,73.0,,1007843.0,hampson,Azam,,m,15883 BALTIC SOUTH,60819,McAllen,ME
ESH1445,M,1.0,77.0,,3454615.0,ESHELMAN,Tabatha,,M,3681 holly knoll crescent,14224,Whitehorse,OR
KOS1446,M,1.0,65.0,,1208329.0,KOSASIH,nic,,,2082 GEMINI COURT,H2g 1y7,Stockton,WI
Hol1447,M,3.0,,,2078508.0,Holland,Bruno,,F,4640 BEDFORD PARK,35828,Jacksonville,LA
gor1448,W,1.0,94.0,,765655.0,gores,Pet,,F,17442 TALLOWOOD UPPER,80076,Oshawa,Manitoba
dao1449,S,5.0,42.0,,,dao,Marianna,,,14835 westover boulevard,V6h 1p6,Beaumont,AK
fri1450,U,5.0,96.0,,1197470.0,frie,ko,,f,7527 whale drive,78297,Raleigh,NJ
wes1451,M,5.0,46.0,,180887.0,westfall,Corissa,,,2792 pike court,85745,Hollywood,UT
Rid1452,S,2.0,3.0,,1500237.0,Ridgway,Kial,,,509 alicia avenue,52410,Pasadena,WI
REC1453,M,0.0,38.0,,506636.0,RECEIVING,Pojanart,G,,18699 POTOMAC BOULEVARD,94526,Fullerton,OH
Cor1454,U,3.0,25.0,,382143.0,Corlett,Beau,,,19611 mesa lane,48267,Chicago,UT
RUT1455,,3.0,1.0,,200505.0,RUTHERFORD,Edmond,Y,,2856 courtland east,22311,Scottsdale,IN
her1456,M,4.0,12.0,,145414.0,hershberger,Merlin,O,M,1585 fulton drive,M5d 1x3,Vancouver,IL
EAR1457,W,2.0,83.0,,789534.0,EARNHARDT,nerita,,M,947 mcshann avenue,H2f 1v8,Fairbanks,MO
Hew1458,U,,94.0,,747028.0,Hews,wong,,f,14987 oak grove west,76101,Ottawa,VA
Sch1459,S,0.0,,Apt. 746,2365399.0,Schrang,Geetha,G,,16568 bellflower north,44309,Baltimore,AR
wai1460,U,1.0,27.0,,2593403.0,waines,Virgil,,m,13352 beauregard lower,t5a 1z8,Erie,DE
kri1461,M,3.0,31.0,,1373375.0,kriegler,CALYPSO,,M,13890 SNEAD PARK,H2b 1v3,San Antonio,VT
Tow1462,U,4.0,78.0,,1126411.0,Townley,Etty,L,F,20156 southlake drive,14615,Vallejo,NV
Cha1463,U,1.0,74.0,,2231842.0,Chappell,SANJOY,,m,12787 holly court,94289,Lansing,ND
aok1464,S,4.0,24.0,,1179864.0,aoki,BEA,A,M,17194 VALITA WEST,43236,San Buenaventura,WA
Ser1465,M,2.0,42.0,,1887611.0,Seroka,Sharai,V,F,18716 greene drive,T6a 1i3,Toledo,IN
Pro1466,U,5.0,43.0,,3818897.0,Procca,WIESLAWA,,M,2560 WILLOWLAKE ROAD,93384,Pembroke Pines,OK
Lei1467,U,1.0,91.0,,1557145.0,Leitch,jolyn,,f,22645 rosedale lane,99204,Corona,IL
kri1468,S,4.0,70.0,apt. 746,3743113.0,kristjanson,ADELAIDA,,m,24943 jack road,v6i 1s4,Providence,AZ
Bab1469,M,4.0,36.0,,267902.0,Baber,Marjie,F,m,1194 burgoyne lower,80933,Washington,WY
